wavelength,Back_AniLacf,Belly_AniLacf,Breast_AniLacf,Crissum_AniLacf,Crown_AniLacf,DorTail_AniLacf,Patch10_AniLacf,Patch11_AniLacf,Patch12_AniLacf,Patch13_AniLacf,Rump_AniLacf,Throat_AniLacf,WingTip_AniLacf
424.01,11.5684,6.17441666667,4.88766666667,5.12193333333,12.2903333333,7.16826666667,8.82246666667,9.33826666666,24.8584666667,9.02336666666,26.5879333333,5.41533333333,8.15299999999
424.37,11.56,6.16454166667,4.8764,5.09346666667,12.2949333333,7.1674,8.82486666667,9.33620000001,24.8357333333,9.00050000001,26.5700666667,5.40226666667,8.15940000001
424.73,11.5713333333,6.14841666667,4.86326666667,5.085,12.3016,7.17293333333,8.82846666667,9.32353333334,24.8074,9.00313333333,26.5524,5.39533333333,8.15133333333
425.08,11.5916,6.15408333334,4.8772,5.08873333333,12.3336666667,7.1894,8.8444,9.34753333334,24.8138666667,9.0121,26.5654666667,5.40453333333,8.16320000001
425.44,11.5978666667,6.16183333333,4.88893333333,5.09966666667,12.3471333333,7.20346666667,8.85973333333,9.37173333333,24.7922,9.02166666667,26.5478,5.41886666667,8.17893333333
425.80,11.6142666667,6.17166666667,4.9118,5.11186666667,12.3847333333,7.23893333333,8.88653333333,9.40619999999,24.8071333333,9.03520000001,26.5716666667,5.44793333333,8.21300000001
426.16,11.6472666667,6.184875,4.93346666667,5.12453333333,12.4375333333,7.2706,8.89813333333,9.43980000001,24.8171333333,9.05716666667,26.5806666666,5.47026666667,8.23773333333
426.51,11.6878,6.222125,4.9764,5.1524,12.5068666667,7.32746666667,8.95013333334,9.49453333333,24.8418666667,9.09863333334,26.6347333333,5.52573333333,8.28966666667
426.87,11.7410666666,6.26970833333,5.03806666667,5.19886666667,12.5779333334,7.3786,9.02093333333,9.56100000001,24.8512666667,9.1681,26.6452666667,5.58946666667,8.33906666667
427.23,11.7856666667,6.30775,5.0888,5.23266666667,12.6396,7.43686666667,9.08113333334,9.59673333333,24.8738666667,9.22276666666,26.6610666667,5.65226666667,8.37760000001
427.58,11.8662,6.37758333333,5.1686,5.305,12.7423333333,7.51726666667,9.16526666666,9.691,24.9398,9.30809999999,26.7575333334,5.72706666667,8.44326666667
427.94,11.9130666667,6.413,5.21133333333,5.34506666667,12.8200666667,7.5738,9.22939999999,9.7328,24.9601333333,9.3704,26.7872666667,5.7772,8.49420000001
428.30,11.9464666667,6.42704166666,5.23226666667,5.36593333333,12.8699333333,7.61233333333,9.25346666668,9.75446666667,24.9331333333,9.40163333334,26.8082,5.803,8.52406666666
428.65,11.9588,6.44879166667,5.25346666667,5.37746666667,12.8998,7.6406,9.28506666668,9.79746666667,24.9277333333,9.42113333333,26.8304666667,5.82033333333,8.55393333333
429.01,11.9905333333,6.44533333333,5.24393333333,5.37626666667,12.9245333333,7.652,9.31233333333,9.81266666667,24.8992666667,9.43833333333,26.8096666667,5.82166666667,8.57606666667
429.37,12.0482,6.45904166666,5.2682,5.40126666667,12.9688666667,7.68033333333,9.34326666667,9.84740000001,24.9055333333,9.47866666667,26.8280666667,5.85046666667,8.61866666667
429.72,12.0610666667,6.481875,5.27966666667,5.41586666667,12.9986666667,7.68926666667,9.37239999999,9.85513333334,24.8411333333,9.50380000001,26.7985333333,5.86266666667,8.643
430.08,12.07,6.486125,5.28093333333,5.421,13.0058666667,7.7076,9.40739999999,9.85140000001,24.8065333333,9.51176666667,26.7834,5.88073333333,8.6492
430.44,12.0384666667,6.46695833333,5.2418,5.3986,12.97,7.6628,9.37266666667,9.80240000001,24.7073333334,9.48476666667,26.7132,5.83726666667,8.61080000001
430.79,12.0522666667,6.46595833333,5.2208,5.3962,12.9856,7.65526666667,9.36019999999,9.79126666666,24.6959333333,9.47816666667,26.7163333333,5.81306666667,8.59380000001
431.15,12.0336,6.44083333333,5.19493333333,5.3796,12.9728666667,7.6208,9.34446666665,9.7872,24.6226666667,9.4473,26.6752,5.77673333333,8.57373333333
431.50,12.0245333333,6.4495,5.18266666667,5.3698,12.9626,7.60286666667,9.33820000001,9.78099999999,24.558,9.45236666667,26.6085333333,5.7662,8.57173333333
431.86,12.0000666667,6.42095833334,5.14873333333,5.32926666667,12.9346,7.55946666667,9.29593333333,9.74820000001,24.4900666667,9.41530000001,26.5546666667,5.72933333333,8.53406666667
432.22,11.95,6.3745,5.09226666667,5.2782,12.9004666667,7.49293333333,9.24693333334,9.70339999999,24.4138666666,9.36686666666,26.4842,5.6754,8.4844
432.57,11.9356,6.35941666667,5.06646666667,5.25646666667,12.8899333333,7.46926666667,9.22233333334,9.68439999999,24.3673333333,9.34550000001,26.4129333333,5.66113333333,8.45033333333
432.93,11.8946666667,6.32470833333,5.0372,5.21893333333,12.855,7.42593333333,9.18566666668,9.65073333333,24.2653333333,9.31536666667,26.3442,5.6426,8.40279999999
433.29,11.8378666667,6.30845833333,5.00826666667,5.1832,12.8348,7.3828,9.15893333332,9.61886666667,24.1660666667,9.28526666667,26.2662,5.60386666667,8.36513333333
433.64,11.8005333333,6.2875,4.96353333333,5.14426666666,12.8161333333,7.35073333333,9.11766666667,9.58453333334,24.0896666667,9.26753333333,26.1914,5.57773333333,8.32613333333
434.00,11.7733333333,6.2625,4.9422,5.11826666667,12.7942,7.32326666667,9.08226666667,9.54933333333,24.0182,9.25863333333,26.1352,5.54246666667,8.29039999999
434.35,11.7482,6.23458333333,4.92986666667,5.09586666666,12.7878666667,7.31186666667,9.07226666667,9.52793333334,23.9608666667,9.24976666666,26.0570666667,5.52193333334,8.26666666667
434.71,11.7078666667,6.21891666666,4.91833333333,5.08353333333,12.7726666667,7.28893333333,9.06020000001,9.50733333333,23.8695333333,9.24940000001,25.9795333334,5.5142,8.25039999999
435.07,11.701,6.22916666667,4.91726666667,5.07466666667,12.7816,7.27193333333,9.04666666665,9.50653333334,23.8394666667,9.25703333333,25.9484666667,5.52153333333,8.24160000001
435.42,11.6956666667,6.24195833333,4.92626666667,5.08386666667,12.7892,7.28086666667,9.04980000001,9.51533333333,23.7859333333,9.27310000001,25.9066,5.53553333333,8.23433333334
435.78,11.6968,6.249625,4.9214,5.09993333333,12.792,7.29106666667,9.05853333333,9.50886666667,23.7424666667,9.29593333334,25.878,5.53686666667,8.23046666666
436.13,11.7138666667,6.27083333333,4.9566,5.13326666667,12.8128,7.3162,9.08193333333,9.54333333334,23.7122,9.33069999999,25.8496666667,5.56606666667,8.2518
436.49,11.7029333333,6.2645,4.95153333333,5.13566666667,12.8142666667,7.30433333334,9.08533333334,9.53433333334,23.6397333333,9.33686666667,25.8054666667,5.55526666667,8.25166666667
436.84,11.7006,6.27695833334,4.96046666667,5.13873333333,12.8390666667,7.32186666667,9.09966666665,9.54653333333,23.624,9.36333333334,25.8063333334,5.5464,8.26266666667
437.20,11.7027333334,6.26775,4.9386,5.13693333333,12.8401333333,7.316,9.07626666667,9.54026666667,23.5898666667,9.356,25.7846666667,5.5402,8.24833333333
437.56,11.7026,6.25879166667,4.9414,5.13246666667,12.8374,7.29673333333,9.08159999999,9.54460000001,23.5538,9.34740000001,25.7597333333,5.54326666667,8.234
437.91,11.6985333334,6.24979166666,4.93886666667,5.133,12.8420666667,7.288,9.07926666667,9.54753333333,23.4842,9.34573333334,25.6959333333,5.54293333333,8.23466666666
438.27,11.6980666667,6.25820833333,4.94046666667,5.13846666667,12.8360666667,7.26793333334,9.06179999999,9.55353333333,23.4057333333,9.34153333333,25.6618666667,5.54193333333,8.24486666667
438.62,11.7051333333,6.26754166667,4.94613333333,5.14653333333,12.8398,7.2702,9.07260000001,9.56400000001,23.3608,9.35586666667,25.6366666667,5.55433333333,8.25239999999
438.98,11.6882666667,6.26041666667,4.92893333333,5.13126666667,12.81,7.26646666667,9.07613333333,9.5458,23.2772666667,9.33433333333,25.5568666667,5.534,8.24113333333
439.33,11.6867333333,6.23625,4.90493333333,5.1074,12.8002,7.2364,9.05980000001,9.52006666666,23.2320666666,9.30850000001,25.5167333333,5.5136,8.22253333333
439.69,11.6928,6.22570833333,4.9134,5.10286666667,12.8042,7.2258,9.06813333333,9.5234,23.1689333333,9.30046666667,25.4539333333,5.5156,8.22206666666
440.04,11.7003333333,6.23829166667,4.91586666667,5.10546666667,12.8060666667,7.22773333333,9.086,9.5184,23.0983333333,9.30139999999,25.3919333333,5.52046666667,8.22800000001
440.40,11.7087333333,6.25470833334,4.9376,5.11866666666,12.8228,7.24766666667,9.10086666665,9.53380000001,23.0438,9.31949999999,25.3624666667,5.54746666667,8.24139999999
440.75,11.7228666667,6.26770833333,4.95493333333,5.1384,12.8442,7.26026666667,9.1156,9.54633333333,23.0012666667,9.32563333333,25.314,5.5706,8.25746666666
441.11,11.7517333333,6.29466666666,4.99766666667,5.17053333334,12.8742666667,7.28313333333,9.16613333333,9.58106666667,22.9804,9.35703333334,25.2933333333,5.61793333333,8.29333333333
441.47,11.7876666666,6.33283333333,5.03473333333,5.20966666667,12.9116666667,7.33773333334,9.20486666668,9.61460000001,22.9611333333,9.39373333334,25.2765333333,5.65313333333,8.33866666667
441.82,11.8184,6.362875,5.06393333333,5.23433333333,12.9461333333,7.37813333333,9.23566666665,9.65773333334,22.9644,9.42533333333,25.2826,5.68706666667,8.37406666666
442.18,11.8345333333,6.36391666667,5.0738,5.2352,12.9800666667,7.40866666667,9.26940000002,9.68033333334,22.945,9.44549999999,25.2504,5.70213333333,8.39160000001
442.53,11.8428,6.36054166667,5.07866666667,5.2288,12.9965333333,7.4088,9.27706666667,9.68953333333,22.9014,9.43359999999,25.213,5.70726666667,8.4014
442.89,11.8683333333,6.33841666667,5.0902,5.23526666667,13.0304,7.42893333333,9.29706666665,9.71740000001,22.8746,9.44393333334,25.1936666667,5.72386666667,8.41913333333
443.24,11.8394666666,6.30120833333,5.08313333333,5.2082,13.0376666667,7.42346666667,9.30006666665,9.72699999999,22.804,9.41793333334,25.1234,5.71126666666,8.41586666666
443.60,11.8166,6.27966666667,5.05806666667,5.1706,13.0242666667,7.40706666667,9.29433333333,9.72313333333,22.7414666667,9.38919999999,25.0722666667,5.6854,8.41019999999
443.95,11.7892,6.22345833333,5.02173333333,5.12126666667,13.0259333333,7.39626666667,9.27893333333,9.72146666667,22.6916666667,9.35503333334,25.0528666667,5.64733333333,8.402
444.31,11.7397333333,6.16304166667,4.9608,5.05206666667,12.9902,7.35113333333,9.24200000001,9.68846666667,22.6250666667,9.27476666667,24.9788,5.57993333333,8.37399999999
444.66,11.6906,6.10716666667,4.91346666667,4.9998,12.9421333333,7.3268,9.20600000001,9.65253333333,22.5355333333,9.21143333333,24.8944,5.52593333333,8.35046666667
445.02,11.638,6.04095833334,4.84226666667,4.9308,12.8841333333,7.28886666667,9.15413333333,9.59346666666,22.4150666667,9.12576666666,24.8086666667,5.44793333333,8.30093333333
445.37,11.5721333333,5.958375,4.77306666667,4.85186666667,12.8253333333,7.228,9.10306666667,9.53520000001,22.3038,9.0303,24.6933333333,5.3684,8.24839999999
445.72,11.5103333333,5.89175,4.71066666667,4.77926666667,12.7734666667,7.17793333333,9.05186666666,9.48426666666,22.1926,8.94436666666,24.5914666667,5.2992,8.20546666667
446.08,11.4764,5.85745833333,4.6842,4.74746666667,12.7482,7.1484,9.03653333333,9.4596,22.1347333333,8.89796666667,24.5389333334,5.27326666667,8.18173333334
446.43,11.4556666667,5.8245,4.665,4.7188,12.7346666666,7.15146666667,9.025,9.44899999999,22.0884666666,8.85770000001,24.4823333333,5.2458,8.17199999999
446.79,11.4207333333,5.80441666667,4.63353333333,4.67453333333,12.7112,7.11646666667,8.99566666667,9.41293333333,22.0152,8.81626666666,24.4139333333,5.21366666667,8.15739999999
447.14,11.4018666667,5.78679166666,4.61353333333,4.65786666667,12.6991333333,7.1116,8.98979999999,9.3962,21.9590666667,8.79206666667,24.3704666667,5.19446666667,8.14779999999
447.50,11.4070666667,5.79004166667,4.6116,4.66666666667,12.7257333333,7.12573333333,9.00833333333,9.40506666667,21.9398666667,8.79903333333,24.3406,5.20266666667,8.1682
447.85,11.4001333333,5.79045833333,4.60926666667,4.6594,12.7316,7.12826666667,9.01306666667,9.40006666667,21.8974,8.78009999999,24.2868666667,5.1928,8.16933333333
448.21,11.3958666667,5.77691666667,4.60553333333,4.6434,12.7192,7.1276,9.00926666668,9.39513333334,21.8346,8.76640000001,24.2234666667,5.1822,8.16439999999
448.56,11.4244666667,5.78370833333,4.6348,4.64766666666,12.7689333333,7.1458,9.04853333333,9.42453333334,21.8048,8.78283333334,24.2114666667,5.19933333333,8.19360000001
448.92,11.4392,5.77758333333,4.65453333333,4.64053333333,12.81,7.1672,9.07706666666,9.45593333334,21.8088,8.8003,24.185,5.2192,8.21593333334
449.27,11.4658666667,5.78929166667,4.6844,4.6574,12.8491333333,7.19186666667,9.10780000001,9.49299999999,21.7978666667,8.83720000001,24.1937333333,5.24506666667,8.25159999999
449.62,11.4917333334,5.81083333334,4.70493333333,4.67213333333,12.9036666667,7.21606666667,9.14806666666,9.53226666667,21.7795333333,8.85966666667,24.1860666667,5.26806666667,8.28386666667
449.98,11.5281333333,5.82908333334,4.72946666667,4.6912,12.9353333333,7.25833333333,9.18286666666,9.56546666666,21.7430666667,8.87153333333,24.1484666667,5.284,8.31873333333
450.33,11.5580666667,5.850625,4.75006666667,4.71106666667,12.9806,7.291,9.22213333335,9.59839999999,21.7012,8.90716666667,24.1196666667,5.3104,8.35526666667
450.69,11.6178666667,5.91120833333,4.809,4.7688,13.0540666667,7.36166666667,9.29700000001,9.67293333333,21.7093333333,8.95590000001,24.1242666667,5.35446666666,8.43140000001
451.04,11.6528666667,5.94704166667,4.83606666667,4.7928,13.0927333333,7.40193333333,9.33573333334,9.70493333333,21.6802,8.9751,24.0902,5.36626666667,8.47940000001
451.40,11.6506,5.93416666667,4.84566666667,4.7726,13.0821333333,7.41013333333,9.32813333332,9.70506666667,21.5869333333,8.94640000001,24.0189333333,5.35,8.47033333333
451.75,11.6594666667,5.93945833333,4.82973333333,4.76566666667,13.0892,7.41113333333,9.33433333333,9.71746666667,21.5374,8.94453333333,23.958,5.3458,8.47599999999
452.10,11.7036,5.98275,4.8582,4.8096,13.1415333333,7.4508,9.38606666668,9.78066666667,21.5223333333,8.9748,23.9556,5.378,8.51933333333
452.46,11.7117333333,5.99025,4.8422,4.8234,13.1431333333,7.44773333333,9.38513333333,9.77913333334,21.4701333333,8.96383333333,23.8927333333,5.38513333333,8.51633333333
452.81,11.6953333333,5.99041666667,4.831,4.83,13.1292,7.4384,9.37900000001,9.76800000001,21.3722666667,8.94586666666,23.8104,5.3634,8.50393333333
453.17,11.7118,6.02079166667,4.8588,4.85193333333,13.167,7.47473333333,9.41153333332,9.79906666667,21.3502666667,8.96656666667,23.7772666667,5.38206666667,8.51646666667
453.52,11.709,6.00691666667,4.85373333333,4.8584,13.1592666667,7.4714,9.42826666667,9.79726666667,21.2866666667,8.96356666667,23.7218666667,5.38733333333,8.51226666667
453.87,11.7131333333,6.01591666667,4.85853333333,4.86246666667,13.1819333333,7.4798,9.44986666667,9.81393333333,21.2486,8.98283333333,23.7036,5.39533333333,8.53066666666
454.23,11.7145333333,6.013625,4.866,4.86693333333,13.1808,7.4782,9.46346666667,9.82466666667,21.1916666667,8.98083333334,23.6637333333,5.40026666667,8.53693333333
454.58,11.6634666666,5.965625,4.83,4.841,13.1434666667,7.45193333333,9.43226666665,9.78233333333,21.0955333333,8.95209999999,23.5750666667,5.38113333333,8.49020000001
454.93,11.6606666667,5.94575,4.82746666667,4.8346,13.1442,7.44506666667,9.43640000001,9.78513333333,21.0404,8.95816666666,23.5311333333,5.38026666666,8.47806666666
455.29,11.6657333333,5.96258333333,4.83586666667,4.84593333333,13.1608666667,7.44833333333,9.43800000001,9.78806666667,21.0299333333,8.97639999999,23.5144,5.38486666667,8.4874
455.64,11.6644,5.97716666667,4.86053333333,4.86286666667,13.178,7.46093333333,9.45159999999,9.79193333332,20.9594,9.00433333334,23.461,5.40986666667,8.49746666666
456.00,11.6705333333,5.97258333333,4.86966666667,4.86273333333,13.1986666667,7.47366666667,9.46126666666,9.77566666665,20.9063333334,9.01750000001,23.4108,5.41846666667,8.50393333334
456.35,11.6576666667,5.98266666666,4.86946666667,4.85693333333,13.1952666667,7.4788,9.48159999998,9.78200000001,20.8508666667,9.02946666666,23.3553333333,5.4176,8.50039999999
456.70,11.6432,5.97583333334,4.8596,4.8434,13.1959333333,7.4716,9.4746,9.78659999999,20.7702666667,9.02466666666,23.279,5.40646666667,8.50913333334
