wavelength,Back_TanCyom,Belly_TanCyom,Breast_TanCyom,Crissum_TanCyom,Crown_TanCyom,DorTail_TanCyom,Patch10_TanCyom,Patch11_TanCyom,Patch12_TanCyom,Patch13_TanCyom,Rump_TanCyom,Throat_TanCyom,WingTip_TanCyom
208.77,159.649,157.163666667,163.450208333,156.2865,125.877083333,175.219291667,197.076,180.847916667,208.625666667,200.146166667,135.964916667,220.614083333,168.859666667
209.14,149.043666667,144.12575,155.669333333,151.36625,120.960178571,167.964625,184.56275,176.366166666,194.94525,188.934416667,127.732166667,204.0985,164.070916667
209.52,150.0,144.892416667,153.360166667,156.317083333,121.659,170.766,186.155833333,183.333333333,197.44625,189.919333333,133.602083333,200.40325,173.454333333
209.90,183.148083334,187.962916667,198.51875,191.851833333,143.994738095,219.629625,241.4815,246.851833333,250.5555,237.962916667,171.2965,262.592416667,223.333333333
210.28,339.285666667,364.285666667,378.769916667,362.30175,257.936392857,408.333333333,459.127083333,491.269666667,481.34925,454.761916667,311.904833333,498.412583334,417.857
210.66,335.964833333,356.578916667,404.605208333,359.64925,268.35825,403.728166666,474.12275,511.842083334,488.157916667,471.491083333,308.333416667,517.54375,441.227958333
211.03,298.68425,302.192916667,360.306916667,332.894583333,236.090214286,370.833291667,428.508916667,459.210666667,443.420916666,430.701833333,259.2105,466.666666667,416.008708333
211.41,231.172666667,222.222166667,278.703708333,245.679083333,178.218738095,268.981416667,310.802333333,337.037083333,317.283916666,305.247,196.29625,336.111083334,301.851875
211.79,222.414,196.551666667,270.689583333,233.620666667,171.921166667,245.114916667,279.310416667,323.563166667,278.44825,284.195583333,185.34475,309.770083333,278.735791667
212.17,266.666666667,211.218,298.397625,259.29475,185.989095238,279.48725,315.064083333,373.718166666,302.564083333,305.44875,204.487166667,358.012666667,299.0385
212.55,291.269833333,225.39675,331.746083333,302.381,197.279,310.515625,350.39675,419.444416667,317.857166667,337.6985,212.6985,425.0,335.119083333
212.92,641.666666667,477.083333333,762.500000001,666.666666667,435.267857143,700.520833333,817.708333333,987.499999999,679.166666667,782.291666666,491.666666666,1019.79166667,719.270833332
213.30,185.15625,147.135416667,201.953125,180.46875,135.56547619,184.375,234.114583334,261.71875,197.916666667,215.364583333,153.645833334,275.260416666,197.916666667
213.68,183.62075,148.850583333,191.810291667,197.701166667,140.229940476,183.046166667,235.345,273.8505,191.66675,225.287416667,158.620666667,293.10325,195.258625
214.06,216.666666667,158.666666667,200.333333333,239.333333334,169.952380952,205.833333334,271.666666667,310.666666667,209.0,264.333333333,167.333333334,318.666666667,218.333333333
214.44,143.181833333,114.772666667,136.458375,156.62875,123.782333333,136.742458333,179.545583333,197.53775,142.803,172.916666667,118.750083334,205.303166667,151.136375
214.81,123.363083333,101.041666667,112.797583333,132.142833333,108.078238095,117.187583333,147.47025,162.35125,122.023833333,142.857083333,100.2975,168.601333333,126.711416666
215.19,147.340416667,128.723416667,133.333166667,153.368833333,132.624261905,133.510541667,172.517833333,192.375916667,141.666583333,172.517833333,120.212833333,194.503416667,144.414708333
