wavelength,Back_TanVelf,Belly_TanVelf,Breast_TanVelf,Crissum_TanVelf,Crown_TanVelf,DorTail_TanVelf,Patch10_TanVelf,Patch11_TanVelf,Patch12_TanVelf,Rump_TanVelf,Throat_TanVelf,WingTip_TanVelf
240.79,17.5775833333,17.0426666667,29.967,17.4526666667,16.7725,20.4204166667,39.5738333333,25.2475833333,29.214,31.7838333333,27.5535833333,28.4840416667
241.17,16.0559166667,15.2709166667,28.32975,15.6495,15.177,19.0950833333,37.3050833333,22.0286666667,27.0950833333,29.6020833334,24.9694166667,25.7797916667
241.54,15.6271666667,14.7105833333,27.849,15.0973333333,15.1381666667,18.9284166667,35.6595833333,20.73675,26.0705833333,27.93475,23.8013333333,24.660625
241.92,14.8855,13.9220833333,27.3429166667,14.3419166667,14.6768333333,18.64475,34.73275,19.6064166667,25.4773333333,26.9934166667,22.7755,23.824625
242.29,13.7185833333,12.8285833333,26.59875,13.17775,13.8628333333,17.6878333333,33.4013333334,17.8315833333,23.6975833333,25.3153333333,21.6009166667,22.2604166667
242.67,13.3910833333,12.05725,26.158,12.54025,13.7881666667,17.1034166666,32.5323333333,16.7665,23.1585833333,24.4113333334,21.0685833333,21.6605416667
243.05,12.2368333333,11.31725,25.64075,11.9,12.8916666667,16.3239166667,31.9591666667,15.7530833333,22.41,23.4515833333,20.1246666667,21.23975
243.42,11.9248333333,11.1493333333,25.6488333333,11.7610833333,13.049,16.6830833333,32.104,15.3875,22.3159166666,23.3158333333,19.8291666667,20.6454166667
243.80,11.5845833333,10.38125,25.002,11.4991666667,12.49125,16.5940833333,31.25725,14.86025,21.7539166667,23.0204166667,19.3244166667,19.7405833333
244.17,11.2749166667,10.1431666667,24.5553333333,11.4165833333,11.981,16.32525,31.0729166667,14.5195,21.3213333333,22.86875,18.99175,19.27875
244.55,10.9665833333,10.15625,24.5959166666,10.9558333333,11.7588333333,15.8824166667,31.0589166667,13.6359166667,20.99125,22.29725,18.7220833333,18.254375
244.92,10.399,9.76975000001,24.425,10.7178333333,11.1566666667,15.1401666667,30.773,12.9874166667,20.3285,21.428,18.2098333334,17.3820416667
245.30,10.14025,9.24158333333,24.0165833333,10.16175,10.335,14.0670833334,30.5783333334,12.52525,19.33475,20.3359166667,17.6940833333,16.6651666667
245.67,9.31716666667,8.32241666667,23.1949166667,9.16550000001,9.24116666668,12.86075,29.789,11.3058333333,17.7915,19.11325,16.42825,15.570375
246.05,9.35591666668,8.11466666666,22.9438333333,9.10250000001,9.18366666667,12.48675,29.4294166666,10.86275,16.7664166667,18.5339166667,16.163,15.1759166667
246.42,9.42991666666,8.23241666668,22.5606666667,8.893,8.95158333333,12.3658333333,29.27875,10.5651666667,16.41825,17.9011666666,15.8053333333,15.0945833333
246.79,9.20400000001,8.15625,22.493,8.78775,8.79308333333,12.2833333333,28.8891666666,10.2263333333,15.9009166667,17.6131666666,15.557,14.569
247.17,9.42625000001,8.27183333333,22.4761666667,8.90166666667,8.96824999999,12.4216666667,28.6550833333,9.97799999999,15.8216666667,17.6475833333,15.3716666667,14.4744166667
247.54,9.67274999999,8.4845,22.9546666666,9.359,9.12983333334,12.7654166667,28.5770833334,10.0935,15.9798333333,17.8560833333,15.68075,14.7725833333
247.92,9.58449999999,8.51024999999,22.97675,9.24683333333,9.09574999999,12.6655,28.5861666667,9.90591666667,15.8555833333,17.5645833333,15.4918333333,14.7164583333
248.29,9.52916666667,8.63833333334,23.2013333333,9.15508333333,9.03708333333,12.7385,28.7030833333,9.79183333332,15.8919166667,17.4641666667,15.59725,14.738
248.67,9.88408333332,8.95241666667,23.5083333333,9.62041666667,9.38466666666,13.0915,28.99925,10.2590833334,16.119,17.82825,15.804,15.1234166666
249.04,10.2255833333,9.26191666666,23.8974166667,9.79933333334,9.75216666666,13.3130833334,29.51325,10.7895,16.42725,18.24425,16.1329166667,15.60725
249.42,10.1899166667,9.38983333333,24.26625,9.86799999999,9.97700000001,13.6516666666,29.70375,11.1049166667,16.6898333333,18.632,16.1941666667,15.7867916667
249.79,10.8005,10.1750833333,25.2934166667,10.478,10.6399166667,14.4508333333,30.6639166666,12.0404166667,17.6581666667,19.5554166667,17.0963333333,16.5213333333
250.17,11.2011666667,10.8059166667,26.1715833334,11.0444166667,10.88175,15.1180833334,31.6826666667,12.85225,18.3948333333,20.1455,17.7576666666,17.0953333333
250.54,11.4220833333,11.2311666667,26.89675,11.5210833333,11.4151666667,15.4,32.3514166667,13.5023333333,18.92575,20.8196666667,18.6069166667,17.555625
250.92,11.57575,11.8019166667,27.4965833333,12.13425,11.7663333333,15.7205,33.1449166666,14.3789166667,19.2963333333,21.52825,19.3561666667,18.2287916667
251.29,11.0643333333,11.40175,27.66275,11.8801666667,11.5120833333,15.501,33.2443333333,14.5808333334,18.934,21.5386666667,19.6814166667,18.1709166667
251.66,10.9319166667,11.1001666667,27.6676666667,11.684,11.3725,14.8973333334,33.75675,14.70025,18.77425,21.5509166667,19.8841666666,18.3275416667
252.04,11.372,11.4964166667,28.1825833333,12.0393333333,11.8183333333,15.10875,34.2578333333,15.1985,18.9616666667,21.8974166667,20.4575833334,18.699125
252.41,11.5833333333,11.76525,28.6418333333,12.53675,12.1926666667,15.2255833333,34.61925,15.7174166667,19.1998333333,22.0838333333,20.8935,18.90825
252.79,11.0634166667,10.9760833333,28.2966666667,12.0241666667,11.5878333333,14.304,34.3559166667,15.3975,18.6905833333,21.4606666667,20.48025,18.397125
253.16,11.35425,10.9705,28.2283333334,12.3159166667,11.604,14.4575,34.2645833333,15.4095833333,18.68175,21.3796666666,20.65375,18.4400833333
253.54,11.6268333333,11.1740833333,28.0288333334,12.3885,11.53225,14.6520833333,34.467,15.3431666667,18.5604166667,21.3005833333,20.8205833333,18.6643333333
253.91,11.8284166667,11.2024166667,27.6589166667,13.02725,11.89175,14.7678333333,34.36425,15.5666666667,18.5080833333,21.07325,20.77325,18.8585416667
254.28,12.2124166667,11.69575,27.5883333333,13.45825,12.5475833333,15.1724166667,34.7103333334,15.8445833333,19.07275,21.5525,21.2001666666,19.4963333333
254.66,12.5119166667,12.0225,27.9029166667,13.79025,12.5313333333,15.3739166667,35.0284166667,16.0641666667,19.64625,22.1200833333,21.3311666667,19.9465
255.03,13.2905,12.2839166667,28.3903333334,14.1564166667,13.0135,15.8723333333,35.2508333333,16.15625,20.3309166667,22.6070833333,21.7985833333,20.3217083333
255.41,14.1525833333,13.37225,29.1395833333,15.3459166667,13.8664166667,16.52875,36.1609166667,17.3161666667,21.3876666667,23.3394166666,22.6708333334,21.1361666667
255.78,14.955,14.0951666667,29.63875,16.0225,14.1191666667,17.2249166667,36.509,17.924,22.0889166667,23.61775,23.0764166666,21.562375
256.15,15.0011666667,14.0225,29.8408333334,16.0730833333,13.897,17.551,36.2494166667,17.8418333333,22.3946666667,23.57925,23.0123333333,21.6769166667
256.53,14.4605,12.9126666667,29.0855,15.1893333333,12.848,16.8815833333,35.25275,16.8115,21.4653333333,22.5040833333,21.792,20.74325
256.90,14.023,12.9179166667,28.6309166667,14.8119166667,12.3015,16.7231666666,34.586,16.0891666667,21.1018333334,21.7321666667,21.2665833333,20.0827083333
257.28,12.707,11.7893333333,27.7994166667,13.5361666667,11.2015833333,15.52725,33.3448333333,14.8359166667,19.97125,20.6501666667,19.8384166667,18.629625
257.65,11.608,10.7376666667,26.7450833333,12.339,10.2175,14.3025,31.4165833333,13.2999166667,18.5823333333,18.8855,18.38575,17.0419583333
258.02,10.00575,9.39133333334,25.5703333333,10.5535,8.62033333333,12.7944166667,29.2794166667,11.26125,16.8090833333,17.3334166666,16.8505,15.2120833333
258.40,8.83641666667,8.07958333334,24.631,9.08075,7.43349999999,11.5065,27.4745,9.66133333333,15.015,15.93425,15.2325833333,13.75125
258.77,8.18883333333,7.43366666667,24.0484166666,8.37883333334,6.99025,11.0128333333,26.4005,8.88691666668,14.1148333333,15.0189166667,14.2079166667,12.844625
259.15,7.82716666666,7.21925,23.8605,8.10966666666,6.82566666666,10.6401666667,26.07725,8.58624999999,13.669,14.7284166667,13.8583333333,12.448
259.52,7.47291666666,6.69483333332,23.56825,7.49791666666,6.51666666668,10.2520833333,25.40875,7.95583333332,13.0304166667,14.2933333334,13.373,12.0155
259.89,7.15749999999,6.30624999999,23.3304166667,7.03833333334,6.37666666666,10.0028333333,25.0446666667,7.60141666668,12.62725,14.049,12.9425,11.5977083333
260.27,6.95566666666,6.08141666666,23.0576666667,6.77383333332,6.20425000001,9.73166666665,24.8300833333,7.331,12.276,13.9539166667,12.8340833333,11.37075
260.64,7.02491666667,6.14075000001,22.9778333333,6.82583333332,6.37858333334,9.67741666667,24.80475,7.29550000001,12.2770833333,14.13725,12.87275,11.34725
261.01,7.18483333333,6.14908333333,23.19275,6.93633333334,6.66716666666,9.81191666667,24.8340833333,7.38550000001,12.409,14.4903333333,13.0085833333,11.4304583333
261.39,7.59941666666,6.45675,23.3988333333,7.33858333334,7.04108333334,10.1136666667,25.0520833333,7.67008333334,12.7620833333,14.8269166667,13.3456666667,11.85
261.76,7.83491666667,6.59066666666,23.6875,7.61633333334,7.30024999999,10.2418333333,25.3580833333,7.95375,13.0168333333,15.2079166667,13.6004166667,12.1314583334
262.13,8.15316666666,6.74166666667,24.0844166667,7.82116666668,7.63591666667,10.5739166667,25.8314166667,8.29266666668,13.3400833333,15.6455,14.005,12.522375
262.51,8.70416666668,7.24183333332,24.7000833333,8.44508333334,8.32616666666,11.3488333333,26.4600833333,9.01266666666,14.0488333333,16.4155,14.8433333333,13.1390416667
262.88,9.07108333334,7.59033333333,25.2165,8.77,8.82575,11.6824166667,27.05475,9.57383333335,14.3613333333,17.0406666667,15.5335833333,13.6632083333
263.25,9.39383333334,7.75191666666,25.54125,8.90325000001,8.91983333334,11.9485833333,27.4194166667,9.903,14.7970833333,17.45325,15.7995,14.1192916667
263.63,9.88116666667,8.31783333333,25.9455,9.33983333333,9.31108333332,12.4116666666,28.06925,10.48,15.5910833333,18.2086666667,16.3995833333,14.6789166667
264.00,10.1025833333,8.87391666667,26.1518333333,9.68300000001,9.44883333334,12.3935833333,28.1834166667,10.8730833333,15.8315833334,18.52725,16.7161666667,14.9404166667
264.37,10.39975,9.42183333333,26.4475833333,10.1708333333,9.84008333333,12.7241666667,28.2661666667,11.312,16.1861666666,18.8993333333,16.9273333334,15.2626666667
264.75,10.66875,9.73908333334,26.6091666666,10.26375,10.1336666667,13.0828333333,28.288,11.65375,16.515,18.9874166667,17.2298333333,15.6737083333
265.12,10.3611666667,9.61783333333,26.3814166667,9.95825,9.76575000001,12.87625,27.9373333333,11.41125,16.0204166667,18.67675,16.9258333333,15.64275
265.49,9.54633333333,9.01591666666,26.0684166667,9.19833333334,9.17474999999,12.2985833334,27.5191666667,10.7339166667,15.2544166667,18.0725833333,16.37075,14.8347916667
265.87,9.24183333334,8.87574999999,25.9875833333,8.84416666666,9.00025000001,12.1799166667,27.1598333333,10.4606666667,14.9625,18.0011666667,16.0095,14.7214583333
266.24,9.06166666668,8.56041666667,25.6399166667,8.8065,8.62183333334,11.8785833333,26.7103333333,10.26525,14.6505833333,17.491,15.5474166667,14.4455416667
266.61,8.61266666666,8.15516666668,25.1835833334,8.40341666667,7.89508333333,11.07975,26.2913333333,9.72191666667,14.1953333333,16.9471666667,14.8905833333,13.93425
266.98,8.73191666666,8.29008333334,25.29875,8.58508333333,7.94808333334,11.0975833333,26.3290833333,9.65408333332,14.3863333333,17.03375,14.8844166667,14.1475416667
267.36,8.97433333333,8.65083333333,25.2960833333,8.77000000001,8.44808333333,11.3411666667,26.194,9.94250000001,14.4373333333,17.06575,15.0915,14.2745416667
267.73,9.16958333333,8.70391666666,25.26025,9.04566666666,8.70341666666,11.468,25.9280833333,10.134,14.4234166667,16.9955,15.1645833333,14.4016666667
268.10,8.86508333332,8.38583333333,24.9295833333,8.90341666666,8.50075,11.3416666666,25.5353333333,9.86433333332,14.23975,16.7196666667,14.9630833333,14.1797083333
268.48,8.54858333332,8.14716666667,24.6943333333,8.66699999999,8.30191666667,11.18475,25.2889166667,9.692,14.1225,16.3803333333,14.698,13.9444166667
268.85,8.48641666667,8.08016666667,24.5283333333,8.51783333334,8.08650000001,10.95475,25.17275,9.63341666666,13.8228333333,16.1665833333,14.6060833333,13.6952916667
269.22,8.74725,8.32916666666,24.7283333333,8.65291666667,8.34749999999,11.0764166667,25.3209166666,9.98866666667,14.1753333333,16.2275833334,14.7798333333,13.9399583333
269.59,9.20191666666,8.68183333333,24.6421666667,9.07158333333,8.6125,11.54275,25.2136666666,10.3353333333,14.4886666667,16.45825,15.0909166667,14.409
269.97,9.48874999999,8.83291666668,24.54675,9.26666666668,8.67241666667,11.8460833333,25.1234166666,10.49775,14.63525,16.6305833333,15.1304166667,14.5047916667
270.34,9.54025,8.97608333332,24.437,9.23125,8.71774999999,11.82425,25.17525,10.5566666667,14.55725,16.6864166667,15.0944166667,14.5794166667
270.71,9.57625,8.89050000001,24.2391666667,9.18241666667,8.68408333334,11.7485833333,24.8874166666,10.45125,14.4143333333,16.6264166667,15.0306666667,14.51725
271.09,9.56025,8.73683333333,23.9773333333,9.21400000001,8.62558333334,11.701,24.603,10.4156666667,14.3759166667,16.5173333333,15.0413333333,14.3449583334
271.46,9.35933333333,8.45675000001,23.893,9.08208333333,8.27733333333,11.6756666667,24.47,10.1210833333,14.1965833333,16.3364166666,14.8843333333,14.0226666667
271.83,9.15099999999,8.37183333333,23.7376666667,8.91333333333,8.05400000001,11.5668333333,24.4209166667,9.84791666668,14.0113333334,16.2683333333,14.6615833333,13.8076666667
272.20,9.34025,8.36825,23.8655833333,8.91958333333,8.23158333334,11.72325,24.395,9.80525000001,14.0313333333,16.2935833333,14.6535,13.829125
272.58,9.56766666667,8.48366666666,23.9845833333,8.98466666666,8.39375,11.8895833333,24.3375,9.92424999999,14.0888333334,16.3204166667,14.7395,13.984
272.95,9.34358333333,8.41774999999,23.9878333334,8.88075,8.29425000001,11.818,24.1793333333,9.65683333334,14.1676666667,16.2396666667,14.6165,13.976125
273.32,9.45791666667,8.30866666666,23.7845833333,8.96775000001,8.24591666668,11.7659166666,23.9955833333,9.52066666667,13.98225,16.2469166667,14.486,13.8468333333
273.69,9.48366666666,8.30108333333,23.7985833333,9.01891666667,8.34241666667,11.6571666667,24.0440833333,9.49808333332,14.107,16.3171666667,14.4894166666,13.8005
274.06,9.52733333333,8.393,23.7569166666,9.08733333333,8.43908333334,11.6889166667,24.0516666667,9.40900000001,14.2625833333,16.3715,14.6228333333,13.7492083333
274.44,9.38941666667,8.26425,23.54625,8.96074999999,8.40383333333,11.6304166667,23.7125,9.22475000001,14.2178333333,16.3235,14.5529166666,13.6031666667
274.81,9.36016666667,8.30758333334,23.4154166667,9.00116666666,8.52116666666,11.6213333333,23.6091666666,9.27233333333,14.35875,16.314,14.51725,13.637625
275.18,9.22275000001,8.32166666667,23.21675,8.91883333333,8.42500000001,11.6121666667,23.5916666666,9.21375000001,14.24325,16.2863333333,14.3006666667,13.55275
275.55,9.18149999999,8.29483333333,23.1313333333,8.92241666667,8.51425000001,11.3909166667,23.5223333333,9.33600000001,14.1551666667,16.2695,14.2463333333,13.6070833333
275.93,9.52450000001,8.50916666668,23.3349166666,9.22274999999,8.85491666668,11.6054166667,23.734,9.74966666665,14.4231666667,16.43275,14.5430833333,14.0039166667
276.30,9.62166666668,8.68874999999,23.4416666667,9.579,9.00558333332,11.7578333333,24.039,9.96091666668,14.6785833333,16.7851666667,14.8571666667,14.285875
276.67,9.73075000001,8.72116666668,23.4041666666,9.70283333333,9.1055,11.7455,24.3959166667,9.96566666668,14.85875,16.9038333333,14.97075,14.3310416667
277.04,9.91033333333,8.75016666666,23.4329166667,9.86074999999,9.37291666667,11.8081666667,24.382,10.1960833333,14.9344166667,16.8965,15.104,14.4530833333
277.41,9.59133333333,8.61066666667,23.2523333333,9.62766666667,9.30683333333,11.815,24.4279166667,10.0905,15.0203333333,16.7255833333,15.1683333333,14.3524166667
277.79,9.44366666666,8.42883333332,23.2795833333,9.37266666668,8.93433333333,11.80325,24.5386666667,9.94725,14.87775,16.6139166667,15.0055,14.231375
278.16,9.36650000001,8.28866666667,23.2014166667,9.27275,8.76275,11.53675,24.7301666666,10.0081666667,14.71725,16.2881666667,14.8875833333,14.1314166667
278.53,9.42391666667,8.38416666667,23.08675,9.34150000001,8.69091666666,11.3891666667,24.9319166667,10.0420833333,14.7968333333,16.3608333333,14.8365833333,14.0596666667
278.90,8.95800000001,8.03066666666,22.9095833333,9.11783333333,8.33041666668,11.2871666667,24.76325,9.79700000002,14.3694166667,15.9448333334,14.61275,13.6906666666
279.27,8.79675,7.79499999999,22.79975,8.87383333333,8.04783333333,11.1358333333,24.443,9.66033333334,14.2205833333,15.686,14.563,13.3443333333
279.64,9.00008333334,7.88775,22.6845,8.93066666668,7.94266666667,11.17475,24.3829166667,9.68408333333,14.3240833333,15.7413333333,14.6241666666,13.4311666667
280.02,8.73024999999,7.56933333332,22.4811666667,8.60150000001,7.50116666666,10.97,24.2003333333,9.44583333334,14.0778333333,15.4774166667,14.2611666666,13.0445
280.39,8.55599999999,7.60350000001,22.2169166667,8.37508333333,7.31733333333,10.8190833334,24.0095833333,9.31266666667,13.8819166667,15.2160833333,14.0183333333,12.8742916667
280.76,8.24791666666,7.41166666667,21.9761666667,8.14191666666,7.04183333334,10.4324166667,23.68075,9.10599999999,13.5510833334,14.906,13.73125,12.6152916667
281.13,8.20049999999,7.2585,21.764,8.10499999999,6.96916666667,10.39525,23.604,8.94008333333,13.4310833333,14.9635833333,13.59675,12.4619583333
281.50,8.30733333333,7.41308333334,21.9020833333,8.16050000001,7.007,10.5474166667,23.5874166667,9.12249999999,13.4869166667,15.0048333333,13.6654166667,12.5538333333
281.87,8.1685,7.24916666667,21.5643333333,7.84183333333,6.97483333334,10.31475,23.15625,9.03024999999,13.1751666667,14.7289166667,13.3934166667,12.3167083333
282.25,7.76116666666,6.96833333333,21.2900833334,7.50824999999,6.77366666666,9.98733333334,22.7535833334,8.71266666665,12.838,14.4665833333,13.16825,12.0610833333
