wavelength,Back_UroStof,Belly_UroStof,Breast_UroStof,Crissum_UroStof,Crown_UroStof,DorTail_UroStof,Rump_UroStof,Throat_UroStof,WingTip_UroStof
447.85,5.885,22.3055,22.5781666666,9.094,4.572,6.265,4.8115,36.6715,7.03766666667
448.21,5.896,22.358,22.6116666667,9.11716666666,4.59816666666,6.273,4.82016666667,36.7051666667,7.0675
448.56,5.8885,22.3781666667,22.641,9.12833333333,4.57566666667,6.26216666667,4.82883333333,36.7816666667,7.06783333333
448.92,5.913,22.4083333333,22.6758333333,9.14266666667,4.5925,6.26233333334,4.84983333334,36.8473333334,7.0825
449.27,5.94916666667,22.4388333334,22.6786666667,9.16766666666,4.60216666667,6.30216666667,4.868,36.8718333333,7.0945
449.62,5.94966666667,22.4545,22.7005,9.1815,4.6055,6.316,4.87316666667,36.8738333333,7.1075
449.98,5.953,22.4311666667,22.6885,9.16516666666,4.6,6.289,4.88616666666,36.8925,7.108
450.33,5.93383333334,22.462,22.678,9.178,4.58233333334,6.27833333333,4.86483333333,36.8961666667,7.086
450.69,5.95816666666,22.509,22.7053333333,9.2325,4.61816666667,6.30416666667,4.89966666667,36.9718333333,7.11683333334
451.04,5.9685,22.534,22.7201666667,9.27166666667,4.643,6.31066666666,4.90966666667,36.9821666667,7.13116666666
451.40,5.942,22.5258333334,22.699,9.26916666667,4.6635,6.31933333333,4.908,36.9951666667,7.11666666667
451.75,5.91616666667,22.5616666666,22.6901666667,9.26516666666,4.64183333333,6.3225,4.89683333333,37.0515,7.105
452.10,5.87683333334,22.5338333333,22.6755,9.246,4.60033333333,6.2955,4.8545,37.06,7.06216666667
452.46,5.89516666667,22.5553333333,22.6935,9.24833333334,4.637,6.33483333334,4.85416666666,37.0881666666,7.09466666666
452.81,5.95966666667,22.5913333333,22.7005,9.30033333333,4.67216666666,6.37666666667,4.87916666667,37.1605,7.14183333334
453.17,5.93933333334,22.5901666666,22.6996666667,9.27383333334,4.67016666666,6.37183333333,4.854,37.2108333333,7.12016666667
453.52,5.95816666666,22.5856666666,22.711,9.30116666667,4.69266666666,6.39533333333,4.8755,37.2413333333,7.14916666666
453.87,5.98166666667,22.635,22.7848333334,9.35116666666,4.721,6.44216666666,4.90033333333,37.3448333333,7.18983333334
454.23,6.0025,22.6216666667,22.7965,9.3625,4.7445,6.45133333334,4.92966666666,37.3118333333,7.20233333333
454.58,6.004,22.6436666666,22.8131666666,9.34666666666,4.748,6.44016666667,4.926,37.3421666667,7.2055
454.93,6.01466666667,22.5971666667,22.8001666667,9.32,4.75366666666,6.45883333333,4.9295,37.3146666667,7.20783333333
455.29,6.01766666667,22.6338333334,22.8541666667,9.31083333333,4.75083333333,6.4335,4.92466666667,37.3503333333,7.21633333334
455.64,6.04033333333,22.6545,22.8738333333,9.351,4.7795,6.45666666666,4.9545,37.3876666666,7.23183333334
456.00,6.08266666667,22.707,22.9023333334,9.37866666666,4.79983333334,6.50516666666,4.99416666667,37.439,7.26766666666
456.35,6.0585,22.6663333333,22.856,9.36433333333,4.76883333333,6.48466666666,4.99133333333,37.3908333334,7.23283333333
456.70,6.027,22.6696666667,22.8655,9.3565,4.744,6.4745,4.9815,37.398,7.21466666667
457.06,6.05483333333,22.7301666666,22.929,9.40116666667,4.7815,6.49816666666,5.039,37.4615,7.25866666667
457.41,6.0455,22.731,22.909,9.39066666667,4.76083333334,6.48516666667,5.01483333333,37.4221666666,7.23283333333
457.76,6.00083333334,22.6995,22.8496666667,9.36733333334,4.71233333333,6.43083333333,4.963,37.3695,7.2165
458.12,5.99166666667,22.6971666667,22.8496666667,9.34666666666,4.69416666667,6.43466666667,4.9485,37.383,7.1975
458.47,5.9945,22.689,22.8501666667,9.359,4.6875,6.452,4.97033333333,37.3725,7.207
458.82,5.99366666667,22.7233333333,22.8551666666,9.37833333334,4.67366666666,6.4475,4.9745,37.3983333333,7.20016666667
459.18,5.99366666666,22.7083333333,22.826,9.36733333333,4.66533333333,6.4385,4.97183333333,37.4043333333,7.18083333333
459.53,5.967,22.702,22.8155,9.36166666667,4.65066666666,6.4125,4.9575,37.402,7.1585
459.88,5.95483333333,22.6918333333,22.8088333334,9.34916666666,4.664,6.40616666667,4.9515,37.3781666667,7.1475
460.24,5.969,22.7113333334,22.8245,9.37916666667,4.67133333333,6.415,4.95133333333,37.4068333334,7.14816666667
460.59,5.95083333333,22.7131666667,22.804,9.351,4.6625,6.39216666667,4.94833333334,37.4048333333,7.13783333333
460.94,5.95383333333,22.7106666667,22.7888333333,9.34183333333,4.655,6.40516666667,4.957,37.3821666666,7.133
461.29,5.94683333334,22.7425,22.807,9.34466666666,4.66083333333,6.41766666667,4.97833333333,37.4361666667,7.12633333333
461.65,5.97383333333,22.7743333334,22.8263333334,9.35333333334,4.68166666667,6.43916666667,5.00733333333,37.4648333334,7.12166666666
462.00,5.9655,22.8253333334,22.8385,9.3535,4.69316666667,6.42483333333,5.013,37.5358333333,7.13166666666
462.35,5.9755,22.8591666666,22.8545,9.36766666667,4.69983333333,6.42966666666,5.008,37.5848333333,7.135
462.71,5.94833333333,22.851,22.8611666667,9.34333333333,4.67083333333,6.40016666667,4.985,37.5918333333,7.11183333333
463.06,5.98266666667,22.8823333333,22.8925,9.38116666666,4.67633333334,6.45016666666,5.00333333334,37.5876666667,7.1295
463.41,6.00183333333,22.9296666667,22.9173333334,9.40633333335,4.696,6.47416666667,5.0195,37.65,7.17466666667
463.76,6.02683333333,22.9708333334,22.9518333334,9.41299999999,4.699,6.49166666667,5.0645,37.6761666667,7.18616666666
464.12,6.04,22.9851666667,22.9803333333,9.393,4.72483333333,6.48,5.08166666666,37.7173333333,7.20483333333
464.47,6.0505,22.9998333333,23.0151666666,9.40283333333,4.72316666666,6.50516666666,5.08416666667,37.7268333334,7.19016666667
464.82,6.01383333334,22.9706666666,22.9976666667,9.378,4.7075,6.47383333333,5.03383333333,37.7155,7.16683333333
465.17,5.992,22.956,22.9818333333,9.36583333334,4.703,6.44666666666,5.00666666667,37.7303333333,7.1765
465.53,5.97416666666,22.9611666667,22.9873333334,9.36166666667,4.70816666666,6.44466666667,5.00066666666,37.7768333333,7.17066666667
465.88,6.01133333334,22.9771666666,22.9993333334,9.39883333333,4.72733333334,6.489,5.03016666667,37.7728333333,7.203
466.23,6.017,22.9775,23.0,9.4095,4.7415,6.479,5.02633333333,37.7623333333,7.2135
466.58,6.02983333334,23.026,23.0233333334,9.46333333331,4.7765,6.50383333333,5.04,37.8386666666,7.252
466.94,6.01916666666,23.027,23.0051666666,9.48266666667,4.823,6.48283333333,5.05616666667,37.9071666667,7.244
467.29,6.01083333334,23.0018333333,22.9911666666,9.42883333333,4.7985,6.46433333334,5.03166666667,37.8533333334,7.1825
467.64,5.9945,22.9996666667,22.9543333334,9.44566666666,4.78066666666,6.43083333334,4.99966666667,37.904,7.1825
467.99,5.97366666667,23.0178333333,22.96,9.45683333334,4.7495,6.43466666666,4.99916666666,37.9146666667,7.18516666666
468.35,5.96533333333,23.0496666666,22.9785,9.48466666665,4.76083333334,6.4295,5.02816666666,37.9543333334,7.21383333333
468.70,5.96616666666,23.084,22.989,9.49916666665,4.74266666667,6.40966666667,5.0325,38.0053333333,7.20033333333
469.05,6.006,23.1045,23.0223333333,9.50666666668,4.74616666666,6.42433333333,5.08516666667,38.0323333333,7.21683333333
469.40,6.061,23.1676666666,23.0735,9.56183333333,4.77666666667,6.46833333333,5.13066666667,38.0948333333,7.2595
469.75,6.082,23.169,23.1025,9.60433333332,4.80083333333,6.48966666667,5.14616666667,38.1671666667,7.27333333333
470.11,6.065,23.1863333333,23.1141666667,9.59966666666,4.797,6.50033333333,5.13183333333,38.2215,7.257
470.46,6.079,23.1906666667,23.1078333334,9.58666666668,4.82083333333,6.49533333333,5.13166666666,38.2123333334,7.24966666667
470.81,6.05833333333,23.194,23.1481666666,9.55116666665,4.78083333333,6.49933333333,5.116,38.2138333333,7.259
471.16,6.09733333333,23.2483333333,23.18,9.62399999998,4.81366666667,6.542,5.14366666667,38.3281666666,7.324
471.51,6.10933333333,23.234,23.2031666667,9.64066666665,4.81466666667,6.544,5.152,38.3171666666,7.34983333333
471.87,6.13183333333,23.2775,23.2193333333,9.64399999998,4.84333333333,6.5745,5.178,38.3381666666,7.37633333333
472.22,6.13433333334,23.278,23.1915,9.64916666666,4.83316666666,6.583,5.16783333333,38.3293333334,7.38766666666
472.57,6.16083333333,23.2578333333,23.1838333333,9.64083333333,4.839,6.58683333333,5.16666666666,38.326,7.41933333334
472.92,6.14616666667,23.2583333334,23.1906666666,9.663,4.822,6.584,5.142,38.3055,7.4095
473.27,6.092,23.2011666667,23.1645,9.61583333331,4.77383333334,6.558,5.096,38.2543333333,7.364
473.62,6.089,23.2331666667,23.1665,9.60749999999,4.78566666666,6.56183333333,5.089,38.2413333333,7.39716666667
473.98,6.117,23.2518333333,23.194,9.62700000002,4.82,6.5675,5.13783333334,38.2838333334,7.41666666666
474.33,6.13116666667,23.2718333333,23.2396666667,9.68499999998,4.83766666667,6.59283333333,5.208,38.3365,7.473
474.68,6.14983333333,23.2913333333,23.2156666667,9.72316666668,4.86566666667,6.59966666666,5.21383333333,38.308,7.49333333333
475.03,6.11733333333,23.2591666667,23.1923333333,9.68033333335,4.82933333333,6.57916666666,5.205,38.246,7.4735
475.38,6.11116666666,23.2765,23.2046666666,9.68183333335,4.84833333333,6.61316666667,5.2085,38.291,7.465
475.73,6.12183333334,23.2501666666,23.2191666667,9.69350000001,4.86166666667,6.63466666667,5.19933333333,38.2818333333,7.45166666667
476.08,6.13383333333,23.2205,23.2016666666,9.67666666665,4.8615,6.614,5.16566666667,38.2723333334,7.43366666667
476.44,6.12716666666,23.2566666667,23.2543333333,9.71416666665,4.88766666666,6.635,5.17516666666,38.3086666667,7.429
476.79,6.12566666667,23.2435,23.2323333333,9.68849999998,4.896,6.6265,5.16366666666,38.3413333333,7.40833333333
477.14,6.11866666666,23.2743333334,23.2231666667,9.68366666665,4.90166666667,6.5975,5.14633333333,38.3108333333,7.41233333334
477.49,6.08616666667,23.2488333333,23.1993333333,9.66000000001,4.87783333333,6.55516666667,5.141,38.3365,7.36666666667
477.84,6.05533333333,23.2273333333,23.1766666667,9.64183333335,4.82716666667,6.53833333333,5.1015,38.3425,7.34566666667
478.19,6.039,23.2278333333,23.1316666666,9.60183333331,4.79733333333,6.55583333334,5.05666666667,38.3171666666,7.30583333334
478.54,6.05,23.2318333334,23.1321666667,9.59416666665,4.79083333333,6.56,5.05733333334,38.353,7.30783333333
478.89,6.07033333334,23.2243333333,23.1306666667,9.61366666668,4.81383333333,6.57066666666,5.06166666666,38.3415,7.32766666666
479.24,6.057,23.2281666666,23.1328333333,9.58950000002,4.7965,6.5635,5.03933333333,38.3485,7.303
479.60,6.05766666667,23.2418333334,23.0706666666,9.58966666666,4.77466666667,6.54333333334,5.02466666667,38.385,7.30116666666
479.95,6.08016666666,23.2606666666,23.099,9.62616666667,4.78066666667,6.581,5.06366666667,38.4343333333,7.29966666666
480.30,6.08116666667,23.2488333333,23.0843333333,9.63249999999,4.78833333334,6.57983333333,5.05416666667,38.4391666667,7.30633333334
480.65,6.082,23.2331666666,23.0838333333,9.65716666669,4.79166666666,6.59466666667,5.0645,38.3946666667,7.3155
481.00,6.08166666667,23.2013333333,23.0458333333,9.6425,4.78133333334,6.57833333334,5.07166666667,38.3683333333,7.3085
481.35,6.10083333334,23.1915,23.0393333334,9.64150000002,4.76716666667,6.58133333333,5.05783333333,38.352,7.30483333333
481.70,6.08116666667,23.189,23.0315,9.62716666668,4.75366666667,6.556,5.042,38.3556666667,7.27316666667
482.05,6.08266666667,23.2191666666,23.0605,9.64783333334,4.75133333333,6.53583333333,5.03766666667,38.4543333334,7.28883333333
482.40,6.0615,23.2351666667,23.063,9.64549999999,4.7295,6.52216666667,5.027,38.4748333334,7.27283333333
482.75,6.05666666667,23.2828333333,23.088,9.65266666665,4.74216666666,6.5285,5.0245,38.5465,7.28183333333
483.10,6.06833333333,23.308,23.1118333333,9.66383333332,4.748,6.53,5.0385,38.5826666666,7.30566666667
483.45,6.06066666667,23.3185,23.1338333334,9.66633333334,4.7505,6.53766666667,5.04233333333,38.5813333334,7.31316666666
483.80,6.04283333334,23.313,23.1121666666,9.6465,4.73666666667,6.5265,5.01833333333,38.5566666667,7.30416666667
484.15,6.036,23.3175,23.098,9.64166666669,4.73083333334,6.52833333334,5.02166666667,38.529,7.3005
484.50,6.03766666667,23.339,23.1115,9.65016666666,4.7345,6.5345,5.0175,38.5461666666,7.3085
484.85,6.0385,23.3473333333,23.1256666666,9.66483333335,4.74033333334,6.5495,5.025,38.5706666667,7.32233333334
485.20,6.03766666667,23.3651666667,23.128,9.67483333335,4.75,6.5655,5.03166666667,38.6005,7.338
485.55,6.05183333333,23.3895,23.1216666667,9.6765,4.75816666666,6.58633333333,5.03883333333,38.6255,7.36
485.90,6.05116666666,23.3876666666,23.112,9.66933333335,4.75416666667,6.58916666667,5.0415,38.5976666666,7.35666666667
486.25,6.06016666666,23.4051666666,23.113,9.67516666668,4.771,6.59616666666,5.048,38.5946666667,7.376
486.60,6.05916666667,23.381,23.1053333333,9.66716666665,4.75666666666,6.58983333334,5.05016666666,38.5708333334,7.37216666667
486.95,6.05316666666,23.36,23.067,9.6715,4.75266666667,6.58533333334,5.03483333334,38.5093333333,7.359
487.30,6.04816666667,23.3545,23.0545,9.6725,4.75133333334,6.58133333333,5.02766666667,38.504,7.351
487.65,6.0575,23.3666666666,23.0826666666,9.69366666666,4.76466666667,6.58333333333,5.04366666667,38.5253333334,7.37066666667
488.00,6.07983333334,23.382,23.0963333333,9.70716666669,4.76933333334,6.60083333333,5.05266666667,38.5621666667,7.38616666666
488.35,6.08983333334,23.3975,23.0916666666,9.70749999999,4.7815,6.60733333334,5.0655,38.5751666666,7.39433333334
488.70,6.0885,23.4025,23.0863333333,9.70266666669,4.77883333334,6.60766666667,5.069,38.587,7.38866666667
489.05,6.07866666666,23.3718333333,23.082,9.67649999999,4.76483333333,6.5785,5.0565,38.523,7.376
489.40,6.06983333333,23.3445,23.0716666667,9.67733333335,4.7505,6.56583333333,5.04733333333,38.4605,7.37066666667
489.75,6.088,23.334,23.0823333334,9.68516666668,4.7675,6.569,5.06433333333,38.4503333334,7.39216666667
490.10,6.09583333334,23.3126666666,23.07,9.69633333333,4.76516666666,6.5885,5.07866666667,38.4445,7.4
490.45,6.0975,23.3165,23.0581666667,9.70816666667,4.77533333333,6.59133333333,5.0835,38.3971666667,7.40916666667
490.80,6.1055,23.3316666667,23.0786666667,9.71450000002,4.7925,6.60033333333,5.10916666667,38.4355,7.423
491.15,6.114,23.3365,23.0671666667,9.72416666665,4.795,6.602,5.11366666667,38.4258333333,7.43566666666
491.50,6.12,23.3453333333,23.0506666667,9.72283333335,4.80466666667,6.623,5.131,38.4388333334,7.44133333333
491.85,6.1015,23.338,23.05,9.72,4.7985,6.6075,5.11483333333,38.4448333334,7.43466666666
492.20,6.1,23.3301666667,23.0548333333,9.72583333334,4.7945,6.59783333334,5.11433333333,38.4496666667,7.43916666667
492.55,6.117,23.3508333334,23.0815,9.75433333331,4.81016666666,6.6135,5.11816666667,38.4685,7.45566666666
492.90,6.142,23.4023333334,23.1116666666,9.80583333332,4.8315,6.6475,5.1475,38.545,7.46783333334
493.25,6.15483333333,23.442,23.144,9.83866666667,4.86266666666,6.64916666666,5.18833333333,38.595,7.4825
493.60,6.123,23.44,23.1095,9.82183333334,4.839,6.647,5.16816666666,38.5695,7.46283333334
493.95,6.1395,23.4906666667,23.1658333333,9.85066666665,4.87,6.6655,5.184,38.6243333333,7.46716666667
494.30,6.16016666667,23.5141666667,23.1883333333,9.87683333335,4.90616666666,6.69966666667,5.21483333334,38.69,7.49066666667
494.65,6.15116666667,23.4965,23.1878333333,9.89533333332,4.88033333333,6.6965,5.19316666667,38.677,7.48966666667
495.00,6.148,23.5051666666,23.2148333334,9.87999999998,4.89433333334,6.70516666667,5.20016666666,38.7035,7.48416666667
495.34,6.138,23.5096666666,23.2271666666,9.90583333333,4.90066666666,6.69166666667,5.1835,38.711,7.47983333333
495.69,6.15283333333,23.5251666667,23.2283333333,9.91749999999,4.90433333333,6.70216666667,5.2075,38.7021666667,7.48683333334
496.04,6.12266666667,23.5005,23.1981666667,9.88116666669,4.875,6.685,5.18616666666,38.6848333333,7.46433333334
496.39,6.12466666667,23.5118333333,23.2148333333,9.87833333334,4.88033333333,6.68616666667,5.19516666667,38.7198333333,7.46083333333
496.74,6.11066666667,23.5176666667,23.2038333334,9.86716666665,4.87133333334,6.67966666666,5.17366666666,38.7341666666,7.452
497.09,6.11616666667,23.5293333334,23.2101666667,9.88133333334,4.87133333333,6.704,5.15516666667,38.7366666667,7.45733333334
497.44,6.16966666666,23.622,23.2916666667,9.95583333334,4.9285,6.761,5.20483333333,38.8483333333,7.50283333333
497.79,6.15333333334,23.6055,23.274,9.94883333335,4.9115,6.7375,5.19083333334,38.8393333333,7.5015
498.14,6.17066666666,23.6585,23.3426666667,9.98133333334,4.9015,6.73516666667,5.20816666666,38.9015,7.5005
498.48,6.194,23.7305,23.3833333333,9.99849999999,4.939,6.75333333334,5.24183333333,38.9713333333,7.52683333333
498.83,6.21333333334,23.732,23.3936666666,10.0273333334,4.9325,6.7665,5.26083333334,38.985,7.54016666667
499.18,6.243,23.7643333334,23.4166666667,10.0453333334,4.94133333333,6.797,5.28583333333,39.004,7.5525
499.53,6.24333333333,23.7713333334,23.4255,10.0456666667,4.95366666667,6.78033333333,5.29366666666,39.0411666667,7.553
499.88,6.293,23.8551666666,23.512,10.148,5.00083333334,6.8425,5.35033333333,39.1511666667,7.59183333333
500.23,6.286,23.8921666667,23.5173333333,10.1466666667,4.99716666667,6.84566666667,5.34216666666,39.1683333333,7.60166666667
500.58,6.27183333333,23.911,23.5251666667,10.152,4.98366666667,6.8535,5.35833333333,39.178,7.61
500.92,6.276,23.9395,23.56,10.156,4.99066666666,6.869,5.38066666667,39.2211666667,7.636
501.27,6.25933333333,23.9298333333,23.5546666667,10.1565,5.00483333334,6.85633333333,5.37216666667,39.2076666667,7.63566666667
501.62,6.29166666666,23.9641666667,23.586,10.1666666667,5.0265,6.86683333333,5.397,39.2073333334,7.66333333334
501.97,6.26933333334,23.9533333334,23.535,10.1623333334,5.01216666667,6.863,5.38233333333,39.2033333333,7.67416666667
502.32,6.2695,23.9371666667,23.5075,10.1625,5.02166666667,6.88683333333,5.40066666666,39.1943333334,7.69183333333
502.67,6.28166666667,23.9946666667,23.5318333334,10.1805,5.035,6.8945,5.41933333333,39.2686666667,7.72266666666
503.01,6.29316666667,24.0245,23.5488333333,10.214,5.05083333333,6.9185,5.44516666667,39.3015,7.74766666666
503.36,6.27716666666,24.024,23.532,10.194,5.01933333334,6.91183333334,5.41733333333,39.2541666667,7.73333333334
503.71,6.26183333333,23.988,23.4963333334,10.1436666667,5.00633333334,6.88233333333,5.388,39.225,7.73433333333
504.06,6.2955,24.0201666666,23.5115,10.1616666667,5.015,6.90616666667,5.41916666667,39.2778333334,7.73866666666
504.41,6.2885,23.9528333333,23.4773333333,10.1443333333,5.01283333333,6.867,5.40316666667,39.2181666666,7.72716666667
504.75,6.28716666666,23.9296666667,23.4476666667,10.1395,5.008,6.86716666666,5.38133333334,39.2113333333,7.71083333333
505.10,6.2785,23.8843333333,23.4355,10.081,4.9585,6.835,5.35916666667,39.1651666667,7.68866666667
505.45,6.26133333333,23.8526666667,23.4206666666,10.092,4.94433333333,6.85433333333,5.3625,39.1188333333,7.68216666667
505.80,6.25366666666,23.822,23.3968333333,10.0493333333,4.94066666667,6.83616666667,5.33216666666,39.0638333334,7.63783333333
506.15,6.26133333334,23.8321666667,23.4155,10.0401666667,4.93483333333,6.84566666667,5.318,39.114,7.6565
506.49,6.24283333333,23.7913333333,23.4043333333,10.0606666667,4.942,6.8345,5.3025,39.0465,7.662
506.84,6.204,23.713,23.3811666666,10.0081666667,4.91033333334,6.77166666667,5.26816666666,38.976,7.62066666667
507.19,6.2325,23.7318333333,23.395,10.0638333333,4.958,6.79066666667,5.28983333334,39.0415,7.655
507.54,6.24766666666,23.7473333333,23.3923333334,10.077,4.9465,6.77633333333,5.2995,39.0381666667,7.6505
507.88,6.26,23.7296666667,23.3733333334,10.094,4.968,6.76816666666,5.30083333333,38.966,7.675
508.23,6.29533333333,23.8056666666,23.408,10.1451666667,5.001,6.80816666667,5.33916666667,39.0206666667,7.72666666667
