wavelength,Back_DigPlum,Belly_DigPlum,Breast_DigPlum,Crissum_DigPlum,Crown_DigPlum,DorTail_DigPlum,Rump_DigPlum,Throat_DigPlum,WingTip_DigPlum
262.51,10.2846444445,9.29833333335,8.71693333333,8.7144,9.31546666667,11.6516,11.2808666666,8.85740000001,11.5182
262.88,10.9184,9.79533333335,9.34826666666,9.34026666667,9.90233333333,12.4742,11.8586,9.58386666665,12.1104
263.25,11.4568444445,10.1931333333,9.86326666665,9.78306666666,10.312,13.3156,12.546,10.0535333333,12.5044
263.63,12.2086,10.8199333333,10.5396666667,10.5525333333,11.0520666667,14.1742666667,13.2882,10.662,13.1947333333
264.00,13.7364666666,12.3402,12.0584666667,11.9897333333,12.5636,15.8315333333,14.8694666667,12.3676,14.725
264.37,14.1686666667,12.7077333333,12.4468666667,12.579,12.951,16.2358,15.3886666667,13.0116,15.328
264.75,14.6468444444,13.3116666667,13.1661333333,13.1334,13.5659333333,16.732,16.0778666667,13.6968666667,15.9469333333
265.12,14.4740222222,13.4092,13.3876666667,13.4165333333,13.7526666667,16.813,16.1085333333,13.8862,16.3541333333
265.49,14.3852222222,13.2340666667,13.0742,13.3546666667,13.5002666667,16.695,15.8608666667,13.8693333333,16.1838666667
265.87,14.2816,13.2034666667,12.722,13.2036,13.4220666667,16.3968,15.6011333333,13.6782,15.8264666667
266.24,14.1145333333,13.0987333333,12.4607333333,12.9664666667,13.2937333333,16.2947333333,15.2504,13.4060666667,15.8123333333
266.61,13.6320888889,12.5326666666,11.9139333334,12.4752666667,12.8292666667,15.7321333333,14.7814666667,12.7943333333,15.4130666667
266.98,13.6320222222,12.5292,11.9275333333,12.4218,12.7963333333,15.5525333333,14.7206666667,12.6856,15.4082666666
267.36,13.2589777778,12.1854666667,11.4987333333,12.1618,12.578,15.0342,14.2908666667,12.4798666667,15.2036
267.73,13.1246,12.1712,11.5595333333,12.2035333333,12.5644666667,15.0371333333,14.3992666667,12.6693333333,15.3167333333
268.10,12.3957555556,11.4363333333,10.9542,11.6488,11.9587333333,14.421,13.8154666667,11.9156666667,14.6306
268.48,12.2702666667,11.2156666667,10.9724666667,11.4024666667,11.8348666667,14.1560666667,13.5028,11.5861333333,14.2296
268.85,11.9522444444,10.7405333333,10.5988666667,11.0705333333,11.4642,13.7632666667,12.9146666667,11.0482666667,13.6467333333
269.22,11.7809111111,10.5948666667,10.2521333333,10.7455333333,11.2417333333,13.5554,12.6946666667,10.7702,13.1798
269.59,11.6641777778,10.5527333333,10.1619333333,10.5207333333,11.0182666667,13.3869333333,12.6589333333,10.5687333333,13.0228666667
269.97,11.6165777778,10.5388666667,10.1050666667,10.4154666667,10.8124,13.3937333333,12.6604,10.6204,12.9442
270.34,11.2430888889,10.2640666667,9.80586666667,9.96753333335,10.3214666667,13.0704666667,12.3624,10.2616666667,12.5159333333
270.71,10.8280666666,10.1165333333,9.56666666667,9.61466666667,9.9696,12.8745333333,11.9924,10.0102666667,12.119
271.09,10.3102666667,9.72573333333,9.16246666665,9.23339999999,9.59593333333,12.4566,11.6753333333,9.68653333335,11.8148666667
271.46,10.1872,9.52653333334,9.16493333333,9.02686666666,9.40053333333,12.334,11.6014,9.51706666666,11.525
271.83,9.94153333333,9.30426666667,8.90426666667,8.75640000001,9.25793333334,12.0689333333,11.3153333333,9.20933333335,11.142
272.20,10.0070888889,9.34006666667,9.02653333334,8.69946666666,9.25440000001,11.9458,11.1562666667,9.16180000001,11.2646
272.58,10.0990666667,9.32760000001,9.01859999999,8.63846666666,9.31406666667,12.0930666667,11.1814666667,9.18533333334,11.4170666667
272.95,10.5975333333,9.91253333333,9.58693333333,9.16293333335,9.79886666667,12.588,11.7552,9.82073333332,11.9191333333
273.32,11.0164888889,10.328,10.0552,9.6568,10.2522,12.9564666667,12.0818666667,10.3084,12.2810666667
273.69,11.3508,10.689,10.424,10.0406,10.6979333333,13.342,12.3606,10.5662666667,12.6082
274.06,11.3192,10.5791333333,10.4990666667,10.1145333333,10.7946,13.42,12.364,10.5990666667,12.6508666667
274.44,11.6931111111,10.7596666667,10.8358666667,10.4992666667,11.2218,13.7304666666,12.6714666667,10.9323333333,12.9764666667
274.81,12.3823555555,11.173,11.4093333333,11.0860666667,11.7349333333,14.2392,13.2989333334,11.5193333333,13.6038
275.18,12.5310666667,11.1528,11.4501333333,11.1103333333,11.7756666667,14.2489333333,13.2955333334,11.455,13.6874666667
275.55,13.1076222222,11.5665333333,11.8674,11.4841333333,12.217,14.741,13.7386,11.9282666667,14.1876
275.93,13.3864222222,11.6870666667,12.1744666667,11.7717333333,12.3436666667,15.0092666667,13.9822666666,12.2366,14.4772666666
276.30,13.4417333334,11.6597333333,12.3352,11.9137333333,12.3403333333,15.1543333333,14.1790666667,12.3682666667,14.5295333333
276.67,13.3454222222,11.6185333333,12.3399333333,11.9574666667,12.2064,15.1277333333,14.3319333334,12.3373333333,14.2394
277.04,13.7792888889,11.8263333333,12.6486666667,12.1280666667,12.5236666667,15.4158666667,14.7286,12.6330666667,14.5959333333
277.41,13.8525333333,11.7758,12.7518666667,12.0810666667,12.4861333333,15.4747333333,14.8434,12.6494,14.7644666667
277.79,13.7312222222,11.7146666667,12.7954666667,12.0451333333,12.4412666667,15.3719333333,14.9102,12.8637333333,14.8262
278.16,14.0785555555,12.3258,13.1312,12.4754666667,12.9606666667,15.6920666667,15.3456,13.2362666666,15.2563333333
278.53,13.8419111111,12.2731333333,12.9914,12.2679333333,12.681,15.4328,15.2300666667,13.0782666667,15.1564666667
278.90,13.3812,12.0663333333,12.5926666667,11.9592,12.2,15.0817333333,14.8855333333,12.6894,14.6315333333
279.27,13.6874888889,12.5234,12.9218666667,12.2995333333,12.6693333333,15.4610666667,15.2811333333,13.0443333333,14.8828666667
279.64,13.2897555556,12.334,12.5602,12.036,12.334,15.1112666667,14.8567333333,12.6576666667,14.5974
280.02,12.8424666667,11.9447333333,11.9902666667,11.5588,11.9295333333,14.5646,14.3031333333,12.1732,14.1532666667
280.39,12.4202,11.6355333333,11.4232666667,11.0786,11.5081333333,14.1873333333,13.8526666667,11.8676666667,13.7928
280.76,12.3135333333,11.5801333333,11.1601333333,10.9663333333,11.3714666667,13.9742,13.5050666667,11.7716,13.8711333333
281.13,11.6687777778,11.2561333333,10.5986666667,10.5270666667,10.8856666667,13.6082666667,12.8241333333,11.3541333333,13.2759333334
281.50,11.5204888889,11.1671333333,10.4234,10.3696,10.7250666667,13.5250666667,12.683,11.1532666667,13.2163333333
281.87,11.6756888889,11.3018666667,10.5267333333,10.4834,10.8230666667,13.6775333333,12.6606666667,11.2061333333,13.1964666666
282.25,11.3501777778,10.9549333333,10.1999333333,10.1419333333,10.3353333333,13.4576666667,12.3518,10.7306,12.8514666667
282.62,11.2650666667,10.887,10.0238666667,10.0218,10.2948,13.3832666667,12.2122,10.5812,12.7867333333
282.99,11.4723555555,11.0540666667,10.2514666667,10.0823333333,10.5682666667,13.5552666667,12.4018666667,10.6654666667,13.0799333333
283.36,11.6247555555,11.1164666667,10.2802666667,10.1543333333,10.603,13.6012,12.4644666667,10.7085333333,13.1525333333
283.73,11.6629555556,11.1464666667,10.4364666667,10.3442,10.5992,13.6038666667,12.5075333333,10.7148666667,13.1568666667
284.10,11.7065555556,11.2780666667,10.5877333333,10.3904666667,10.6466,13.7352,12.5142666667,10.7698666667,13.2518666667
284.47,11.4011333333,11.0085333334,10.2536,10.0834,10.3161333333,13.3168666667,12.2670666667,10.3050666667,12.8443333333
284.85,11.002,10.6908,9.98833333333,9.78573333333,9.97780000001,12.9848,12.0867333334,9.97773333335,12.4779333333
285.22,10.9460888889,10.4386666667,9.85840000001,9.74879999999,9.79073333334,12.8139333333,12.0094666667,9.78193333333,12.5219333333
285.59,10.7385111111,10.1951333333,9.6124,9.60899999999,9.53933333334,12.5291333333,11.7879333333,9.55620000001,12.231
285.96,10.3295111111,9.71366666667,9.17799999999,9.30093333333,9.14266666668,12.1020666667,11.3456,9.11906666666,11.8662
286.33,10.4540444444,9.83366666667,9.34026666665,9.41213333333,9.31193333333,12.1778,11.4923333333,9.28520000001,12.0524666667
286.70,10.5394222222,9.89046666665,9.49873333335,9.60646666666,9.47719999999,12.2444,11.5471333333,9.42566666667,12.0899333333
287.07,10.5166888889,9.92426666669,9.44899999999,9.66173333332,9.42906666667,12.1016666667,11.4635333333,9.48566666665,11.9554666666
287.44,10.2323111111,9.68240000001,9.26119999999,9.44653333335,9.13993333334,11.817,11.1904,9.25600000001,11.6772
287.82,10.2682,9.70066666667,9.2636,9.43193333334,9.2364,11.8742,11.3096,9.37073333333,11.7551333333
288.19,10.2998222222,9.66539999999,9.17953333334,9.37519999999,9.19326666667,11.7662,11.3097333333,9.31333333332,11.6856
288.56,10.4987777778,9.85306666665,9.41306666666,9.62173333333,9.50513333334,12.0496666667,11.5645333333,9.60080000001,11.8967333333
288.93,10.7792,10.1270666667,9.62746666665,9.82213333333,9.8012,12.2659333334,11.7119333333,9.86246666665,12.1396666667
289.30,10.8793555556,10.4098,9.87046666665,10.0,10.0088,12.425,11.9886666667,10.0921333333,12.2014666667
289.67,11.1365555556,10.6883333333,10.1024,10.1665333333,10.309,12.5709333333,12.222,10.3855333333,12.3484
290.04,11.2344666667,10.893,10.1671333333,10.1654,10.3656666667,12.6021333333,12.3751333333,10.4836,12.2785333333
290.41,11.1454666667,10.8022,10.018,9.99639999999,10.1933333333,12.3921333333,12.1808666667,10.3595333333,12.0541333333
290.78,11.2720666667,10.8846666667,10.0472,10.0253333333,10.1998666666,12.4904,12.3160666667,10.445,12.1307333333
291.15,10.9618888889,10.5832,9.74026666666,9.76993333334,9.95106666665,12.265,12.0858666667,10.1506666667,11.8326
291.52,11.0259333333,10.7245333333,9.83686666667,9.89273333333,10.0420666667,12.3040666667,12.2089333333,10.2695333333,11.849
291.89,10.8897777778,10.7778,9.74759999999,9.821,9.95966666667,12.1399333333,12.1192666667,10.1999333333,11.6164666667
292.26,11.0268222222,10.9705333333,9.92293333334,10.1053333333,9.99706666667,12.2231333333,12.3582,10.3410666667,11.7099333333
292.64,11.36,11.3868666667,10.239,10.5386,10.2389333333,12.4466,12.7036,10.6805333333,11.9456
293.01,11.4654666667,11.3804,10.3176666667,10.6771333333,10.2477333333,12.455,12.7602,10.7101333333,11.9712666667
293.38,11.4218222222,11.2628,10.2218,10.5643333333,10.1071333333,12.2708666667,12.6348,10.5604,11.8176
293.75,11.4719555555,11.3986,10.3241333333,10.6374666667,10.0944666667,12.3658,12.7572,10.5673333333,11.9066
294.12,11.5282888889,11.5116,10.5167333333,10.7352,10.2404666667,12.4719333333,12.9354666667,10.6635333333,12.0776666667
294.49,11.6165555555,11.6398,10.6467333333,10.8713333333,10.3086666667,12.5762,13.1200666667,10.7692666667,12.1834666666
294.86,11.3278222222,11.4544666667,10.4666,10.5658,9.90273333335,12.1928,12.8190666667,10.4022,11.8054
295.23,11.2422444444,11.3995333333,10.4594666667,10.5362,9.76846666667,12.094,12.7277333333,10.4126,11.8032666667
295.60,11.1466444444,11.395,10.4672666667,10.5386,9.70566666665,12.0465333333,12.6517333333,10.3541333333,11.7306666667
295.97,10.9088666667,11.2298,10.3051333333,10.3976,9.5224,11.8926,12.4803333333,10.2235333333,11.6306
296.34,10.7595111111,11.1376666667,10.2211333334,10.2226666667,9.50093333333,11.7565333333,12.3306666667,10.2226,11.5524
296.71,10.7109111111,11.0506,10.1946,10.0534666667,9.41133333333,11.6093333333,12.2053333333,10.1574666667,11.5783333333
297.08,10.5354,10.9686666667,10.1263333333,9.89106666665,9.33346666667,11.4945333333,12.1466666667,10.0711333333,11.38
297.45,10.3036888889,10.7491333333,9.92559999999,9.67566666669,9.09799999999,11.2661333333,11.8873333333,9.86066666666,11.1939333333
297.82,10.1518222222,10.6271333333,9.9286,9.59646666667,9.00059999999,11.1524666667,11.8265333334,9.78146666668,11.0700666667
298.19,10.1660666667,10.6238,9.93506666667,9.65933333333,8.89633333334,11.133,11.8407333333,9.7878,11.0542666667
298.56,10.293,10.8098,10.0664,9.81446666667,9.07826666667,11.2162,11.9258,9.94546666666,11.116
298.93,10.4537777778,11.0322,10.2157333333,10.0584666667,9.40820000001,11.4620666667,12.1844,10.3040666667,11.3663333333
299.30,10.8157333333,11.4330666667,10.5409333333,10.4392666667,9.81200000001,11.8031333334,12.5705333333,10.6396666667,11.7106
299.67,10.8807333334,11.4699333333,10.508,10.4714666667,9.88313333334,11.8626,12.6337333333,10.7972,11.7670666667
300.04,11.1446444445,11.6299333334,10.6026666667,10.5498666667,9.9794,11.9267333333,12.7959333333,10.9357333333,11.8905333333
300.41,11.2690666667,11.6896666667,10.6804,10.6342,9.98293333335,12.0307333333,12.9292,10.9564,11.913
300.78,11.3191777778,11.7519333333,10.6942666667,10.7914666667,10.0698,12.1536666667,12.9654,11.0975333333,11.8423333334
301.15,11.705,12.1557333333,10.8836666667,11.1957333333,10.3501333333,12.4569333333,13.2280666667,11.4769333333,12.1138666667
301.52,12.0388444444,12.542,11.0621333333,11.589,10.7483333333,12.7714,13.5646666667,11.7398,12.3564
301.89,12.4629777778,12.9372666667,11.377,12.1320666666,11.2134666667,13.1064666667,13.9173333333,12.1692,12.7383333333
302.26,12.5256444444,13.0394666667,11.4775333333,12.2100666667,11.4365333333,13.1102,13.9712,12.2529333333,12.8182
302.63,12.3000222222,12.7871333333,11.3703333333,12.1104,11.2229333333,12.8784666666,13.8478666667,12.0729333333,12.6527333333
303.00,12.3834222222,12.8683333333,11.4731333333,12.2229333333,11.1346666667,12.8496666667,13.8504666667,12.0237333333,12.6637333333
303.37,12.5900222222,12.9418,11.6503333333,12.2738,11.322,12.9436666667,14.0031333333,12.1958666667,12.7580666667
303.74,12.7517111111,13.1456,11.8371333333,12.4747333333,11.4634666667,13.153,14.2514,12.2926666667,12.9392666667
304.10,13.0043111111,13.3763333333,12.1986,12.863,11.8065333333,13.4547333333,14.5766,12.5550666667,13.2083333334
304.47,13.0607555555,13.557,12.3916,12.9836666667,12.0098,13.5909333333,14.6832,12.7487333333,13.2600666667
304.84,13.0984,13.7159333333,12.508,13.0677333333,12.1574666667,13.7574,14.9518,12.8604,13.4106666667
305.21,13.1805333333,13.8256666667,12.7102,13.2157333333,12.2556666667,13.8844666667,15.1136666667,12.9469333333,13.5624666667
305.58,13.1558666667,13.8335333333,12.8866,13.1863333333,12.1458666667,13.9061333333,15.1718,12.9362,13.4574666667
305.95,12.7015555556,13.4176,12.3425333333,12.5878666667,11.6279333333,13.3161333333,14.7456666667,12.3330666667,12.9694
306.32,12.7566888889,13.4214,12.1968666667,12.5718666667,11.5346,13.2013333333,14.6900666667,12.2350666667,12.8282
306.69,12.8454666667,13.5150666667,12.1358666667,12.6351333333,11.6116666667,13.2396666667,14.6953333333,12.3098,12.8608
307.06,12.5122444444,13.2761333333,11.8704666667,12.4166666667,11.3415333334,12.8940666667,14.4810666667,12.0577333333,12.5159333333
307.43,12.1273333333,13.1207333333,11.6324,12.1906666667,10.9358,12.5418,14.1762,11.7124,12.1278666667
307.80,12.1373555555,13.2156,11.7658,12.1642,10.8921333333,12.4187333333,14.2404666667,11.7060666667,12.0127333333
308.17,11.7575111111,12.9510666667,11.4194,11.8184,10.4833333333,11.9493333333,13.8905333334,11.3793333333,11.6034
308.54,11.6216222222,12.8587333333,11.2916,11.7239333333,10.2628666667,11.7064,13.7197333333,11.1734666667,11.3693333333
308.90,11.4178,12.5960666667,11.0735333333,11.5132666667,9.98200000001,11.3779333334,13.3572666667,10.8681333333,11.0615333333
309.27,11.0836444444,12.28,10.7544,11.1622666667,9.66973333334,10.9592666667,13.0643333333,10.4986666667,10.7776
309.64,11.0246222222,12.2586,10.6646666667,11.1077333334,9.69759999999,10.8435333333,13.0168,10.5745333333,10.7549333333
310.01,10.9748222222,12.2614666667,10.7318666666,11.1271333333,9.65853333334,10.8988,12.923,10.6585333333,10.7196
310.38,10.7815777778,12.1466,10.6917333333,11.0346,9.51100000001,10.82,12.8727333333,10.5740666667,10.6932
310.75,10.5899111111,12.0670666667,10.5600666667,10.8432666667,9.32753333333,10.7075333333,12.7054,10.3832666667,10.4798
311.12,10.6691111111,12.1791333333,10.5828666666,10.889,9.46926666668,10.8198,12.7671333334,10.4485333333,10.5338
311.49,10.519,12.0454,10.3784666666,10.7488,9.37986666668,10.6794,12.5896,10.3437333333,10.4450666666
311.85,10.3267333333,11.8582,10.1040666667,10.6168666667,9.216,10.4919333333,12.4045333334,10.2536666667,10.3408
312.22,10.4418,11.9835333333,10.1362,10.6808666667,9.31039999999,10.6278666667,12.5104666666,10.3245333333,10.4188
312.59,10.3767555556,11.9708,10.0082,10.5782,9.23526666667,10.5844,12.5288,10.2714666667,10.3571333333
312.96,10.1982666667,11.8876666667,9.8558,10.3802,9.03206666667,10.3386666667,12.3336,10.0934,10.1057333333
313.33,10.3447777778,12.0941333333,9.96846666666,10.4299333333,9.11820000001,10.4945333333,12.4814666667,10.1904666667,10.1684666667
313.70,10.4659777778,12.1743333333,9.98860000001,10.5108666667,9.09139999999,10.5140666667,12.5572666667,10.2030666667,10.2520666667
314.07,10.292,12.0203333333,9.75073333332,10.3,8.84160000001,10.3252666666,12.3853333333,9.9704,10.0481333333
314.43,10.4144888889,12.2226,9.84433333334,10.3572666667,8.96646666667,10.4007333333,12.4936666666,10.0058666667,9.93999999999
314.80,10.5684444445,12.3978,10.0438,10.4855333333,9.13706666667,10.5284666667,12.8020666667,10.2639333333,10.026
315.17,10.7699333333,12.5869333333,10.2254666667,10.5886666667,9.28746666667,10.6524666667,12.9519333333,10.4535333333,10.1578666667
315.54,11.1628888889,12.9922666667,10.6516,11.0090666666,9.64893333333,11.009,13.3388,10.8119333333,10.4543333333
315.91,11.4819111111,13.339,11.1496,11.3377333333,9.95706666665,11.3600666667,13.6146666667,11.1346666667,10.7600666667
316.28,11.4755111111,13.4352,11.3961333333,11.4187333333,9.9536,11.4943333333,13.6977333333,11.2658666667,10.8202666667
316.64,11.7492444445,13.7018,11.7341333333,11.7340666667,10.2602,11.7644,13.9068,11.4814666667,11.1586666667
317.01,12.0350888889,13.9439333334,12.0529333334,12.0054666667,10.4738,12.11,14.2694,11.8646,11.5678
317.38,12.2845777778,14.1699333333,12.4619333333,12.3692666667,10.7018666667,12.3173333333,14.5556666667,12.1726666666,11.8084666667
317.75,12.4806444444,14.3811333333,12.7111333333,12.5706,10.9275333333,12.5609333334,14.7895333333,12.4242666667,12.0294
318.12,12.7824444445,14.6906,13.0843333333,12.9512,11.3253333333,12.81,15.2371333333,12.7888666667,12.3756666667
318.49,12.6159555555,14.5540666667,13.0014666667,12.8599333333,11.1674,12.6365333333,15.0044,12.7938,12.3590666666
318.85,12.7972222222,14.7684,13.2534,13.1072666667,11.3736666667,12.801,15.0629333333,12.9511333333,12.6606666667
319.22,12.6153111111,14.5471333333,13.0952666667,13.0048666667,11.0613333333,12.5938,14.9050666667,12.7470666667,12.5247333333
319.59,12.4713777778,14.3114,12.9524666667,12.7361333333,10.7035333333,12.3492,14.8006666667,12.5957333333,12.3270666667
319.96,12.5093333333,14.3394,12.8555333333,12.732,10.6488,12.2806,14.9104,12.5437333333,12.305
