wavelength,Back_TerVirf,Belly_TerVirf,Breast_TerVirf,Crissum_TerVirf,Crown_TerVirf,DorTail_TerVirf,Rump_TerVirf,Throat_TerVirf,WingTip_TerVirf
718.60,14.0420833333,74.2790833334,22.2710833333,58.2055625,12.5368333333,13.5538333333,16.4672222222,27.27125,14.0105
718.92,14.2056666667,74.6936666667,22.3710833333,58.4315277778,12.7265833333,13.70425,16.6711481481,27.549,14.3211666667
719.24,14.1734166667,74.6780833334,22.2280833333,58.4413819445,12.691,13.5899166667,16.5845277778,27.5146666667,14.321625
719.56,14.48475,75.1378333333,22.5398333333,58.8015486111,12.91625,13.9130833334,16.9000277778,27.8239166666,14.60425
719.88,14.5155,74.9355,22.5891666667,58.7504861111,13.086,13.98075,17.0323981481,27.9036666667,14.5755833333
720.20,14.297,74.8376666666,22.2965833333,58.5780902778,12.8156666666,13.8461666667,16.8803703704,27.6199166666,14.3477083333
720.52,14.112,74.3601666667,22.1638333333,58.096875,12.6440833333,13.64475,16.7271944444,27.2825,14.1073333334
720.84,13.5636666667,74.4970833333,21.8088333333,58.1214027778,12.157,13.0561666667,16.2195648148,26.85625,13.523125
721.16,13.61025,74.56675,21.906,58.3986111111,12.1486666666,13.123,16.2118981481,26.801,13.5517083333
721.48,13.65175,74.5695,21.95425,58.5617222222,12.1191666666,13.0390833333,16.3294907407,26.7664166667,13.6515
721.79,13.467,74.4258333333,21.786,58.4122847222,11.7319166667,12.7513333334,16.0786111111,26.6083333333,13.4825416667
722.11,13.2039166667,73.8080833333,21.6234166666,57.8075902778,11.31175,12.4245833333,15.6734351852,26.20625,13.1834583333
722.43,13.2886666667,73.4299166667,21.59325,57.6208611111,11.1135,12.2994166666,15.5514074074,26.1548333333,13.0737916666
722.75,13.2368333333,72.9286666667,21.5654166667,57.4241875,11.1439166667,12.4016666667,15.6312685185,26.1184166666,13.0052083333
723.07,12.66425,72.66425,21.1376666667,57.1841319445,10.71025,12.0629166667,15.1884722222,25.7126666667,12.6605833333
723.39,12.56825,73.1630833333,21.214,57.4229097222,10.6363333333,11.94875,15.1663333333,25.8416666667,12.7084166667
723.71,12.643,73.33925,21.478,57.6913541667,10.8453333333,12.1465,15.3608148148,26.0051666667,12.9621666667
724.03,12.6375833333,73.7150833333,21.5384166667,57.9837430556,10.9695833333,12.20025,15.4457314815,26.12275,13.097
724.35,12.9866666667,73.7406666667,21.84825,57.9951666667,11.363,12.62725,15.8141018518,26.3865,13.645625
724.67,13.1948333333,73.7955,22.0695,58.0899305555,11.5101666667,12.8850833333,16.0852037037,26.519,13.8410416666
724.98,13.1413333333,73.5476666667,21.99575,57.9308263889,11.53375,12.9208333333,15.9202314815,26.3796666666,13.672125
725.30,13.02375,73.2639166667,22.012,57.7701388889,11.6054166667,12.8213333333,15.8305833333,26.3579166666,13.6136666667
725.62,13.1203333334,73.4241666667,21.9733333333,57.8825625,11.8390833333,12.9789166667,15.9356944445,26.4441666667,13.7285
725.94,12.8935,73.3996666667,21.8566666667,57.7748125,11.7416666667,12.8791666667,15.868212963,26.2950833334,13.5959583333
726.26,13.1224166667,73.8265833334,22.155,57.9763055556,12.0055833333,13.07025,16.1031759259,26.6026666667,13.8230833334
726.58,13.4824166667,73.783,22.3339166667,57.9422986111,12.2185,13.2854166667,16.2349351852,26.78675,13.8670833333
726.90,13.4233333333,73.24075,22.1845,57.5837083333,12.1059166667,13.331,16.1151759259,26.6158333333,13.7575
727.21,13.4799166667,73.28525,22.20025,57.5468402778,12.1245,13.237,16.1652592592,26.7675833333,13.7809166667
727.53,13.5030833333,72.6829166667,22.0435833333,57.0786041667,11.9968333333,13.1429166666,16.0809259259,26.538,13.6505416667
727.85,13.5685,72.6975833333,22.1030833333,57.1579444444,11.9768333333,13.0879166667,16.0400648148,26.5468333333,13.5752916667
728.17,13.4086666667,72.6875833333,21.7731666666,56.9826458333,11.6915833333,12.7286666667,15.7821018518,26.41825,13.3685416667
728.49,13.4601666667,72.9616666667,21.7913333333,57.2080833333,11.64225,12.75275,15.832,26.6176666667,13.578125
728.80,13.8128333333,73.5133333334,22.0154166667,57.5362847222,11.9205833333,13.1280833333,16.2291388889,26.95875,13.9434583333
729.12,13.9404166667,73.3889166667,22.0200833333,57.4842708333,11.89075,13.1181666666,16.2861203703,26.9748333333,14.002
729.44,14.0910833333,73.331,22.1265833333,57.5377083333,12.1309166667,13.30025,16.380962963,27.0674166667,14.0813333333
729.76,14.1406666667,73.40625,22.1793333333,57.612375,12.12125,13.3635,16.5215462963,27.037,14.1635416666
730.08,14.01625,73.5689166667,22.2403333334,57.7076458333,12.1073333333,13.3485,16.6106759259,27.08125,14.322625
730.39,13.7628333333,73.6475833333,22.0504166667,57.6398472222,11.8990833333,13.1054166667,16.3883981481,26.8004166667,14.1027083333
730.71,13.7479166667,73.618,22.0268333333,57.5830625,11.8450833333,13.0568333333,16.337787037,26.7024166667,13.878625
731.03,13.9228333333,73.9004166667,22.3413333334,57.7065416667,12.00675,13.21525,16.5094444445,26.9554166667,14.1189583333
731.35,13.8036666666,73.746,22.31675,57.5901180556,11.97375,13.2125,16.4788796296,26.9513333334,14.0939166667
731.67,13.8563333333,73.948,22.5505833334,57.7175694444,12.14375,13.35325,16.6275092593,27.1579166667,14.2248333333
731.98,13.78325,73.85825,22.5395833333,57.7099305556,12.1384166667,13.33425,16.5951481481,27.1215833333,14.122125
732.30,13.81875,73.85775,22.5443333333,57.8589097222,12.1650833333,13.3636666667,16.6510185185,27.0134166666,14.09525
732.62,13.78225,73.90625,22.5860833333,57.9059652778,12.20475,13.5271666667,16.6793333333,27.0740833333,14.1709166667
732.94,13.8348333333,73.8405,22.7118333333,57.9043055556,12.2084166666,13.63975,16.7938148148,27.2028333333,14.2973333334
733.25,13.9295,73.99,22.8089166667,58.0289513889,12.2425,13.7386666667,16.7737222222,27.4329166667,14.3811666667
733.57,13.9024166666,73.6390833334,22.8420833334,57.7504027778,12.2996666667,13.7165,16.7831759259,27.3748333333,14.26275
733.89,14.0485,73.8835,23.0564166667,57.8934444444,12.4350833333,13.8250833333,16.9071944444,27.5681666667,14.4198333333
734.21,13.8579166667,73.952,22.8945833333,57.8719166667,12.3020833333,13.7134166667,16.6576111111,27.406,14.4435416667
734.52,13.5010833334,73.9680833333,22.5965,57.9184930556,12.0221666667,13.5871666667,16.3629537037,27.24825,14.148625
734.84,13.6816666667,74.05875,22.6368333333,57.9295555556,12.22325,13.7889166667,16.41,27.4095,14.2951666667
735.16,13.8674166667,74.3064166667,22.722,58.2196319445,12.4125833333,14.07925,16.6178796296,27.6895833333,14.4249166666
735.48,13.7465833333,73.9604166667,22.4459166667,57.8176041666,12.3081666667,13.9905,16.4243518519,27.4803333333,14.3563333333
735.79,13.7329166667,73.7465,22.4958333333,57.4481736111,12.3480833333,13.9,16.3182685185,27.5428333333,14.2759583333
736.11,13.4533333333,73.7089166667,22.2658333333,57.3493402778,12.0654166667,13.4191666667,16.0811851852,27.3884166667,13.864375
736.43,13.4529166667,73.8326666667,22.2469166667,57.4920763889,12.2194166667,13.3895,16.1119259259,27.3534166667,13.9718333334
736.74,13.2729166667,73.2605833333,21.9323333333,57.016875,12.0215,13.111,15.8600277778,26.9196666667,13.7447916667
737.06,13.3733333333,73.424,21.776,57.06,11.8746666667,13.048,15.7783703704,26.84,13.672
737.38,13.7195,73.0748333333,21.9600833333,57.1009861111,12.1545,13.2825,16.1202222222,27.1503333333,14.0372083333
737.69,13.7716666667,72.9570833333,22.0650833333,57.1493194444,12.1864166667,13.372,16.2459722222,27.2865,14.040125
738.01,14.1425,73.0635,22.3523333333,57.2601180556,12.55675,13.7159166666,16.6437685185,27.5715,14.3628333333
738.33,14.166,73.12175,22.4833333334,57.2233958333,12.5515,13.65675,16.7248518518,27.514,14.367875
738.64,14.1969166667,72.69275,22.5409166667,56.9543680556,12.6545,13.5449166666,16.6292685185,27.2914166667,14.457625
738.96,14.435,72.7345,22.8545,57.2061319445,12.8410833333,13.672,16.9675740741,27.4276666667,14.6256666666
739.28,14.1569166667,72.351,22.5086666667,56.9078402777,12.5038333334,13.5,16.6706851852,27.0866666667,14.55625
739.59,14.4109166667,72.64925,22.9265,57.1905,12.8208333333,13.8510833334,17.0502685185,27.2661666667,15.000125
739.91,14.2575833333,72.31175,22.7238333333,56.8298472222,12.5345,13.63,16.8466944445,27.0075,14.7975
740.23,14.2350833333,72.8064166667,22.8279166667,57.1307152778,12.60425,13.5319166666,16.9137222222,27.1475833333,14.8424583333
740.54,14.3840833333,73.10225,23.0635833333,57.3861388889,12.8541666667,13.8294166667,17.1369259259,27.4089166667,15.101
740.86,14.3323333334,73.0645,22.9890833333,57.1915694444,12.7203333333,13.7325833334,16.9063888889,27.1474166667,14.9389166667
741.18,14.5235833333,72.8036666667,23.1515833334,57.0058055555,12.8099166667,13.9065833333,17.0939351852,27.2243333333,15.1519583333
741.49,14.3474166667,72.9154166667,23.1954166667,57.2646597222,12.6200833333,13.6866666667,16.9904722222,27.1333333333,15.0453333334
741.81,14.0230833333,73.0975833333,22.9574166667,57.4076111111,12.3394166667,13.4395833333,16.9529166667,27.15625,14.9086666667
742.12,13.7609166667,73.0498333333,22.7105,57.3420972222,11.8733333333,13.1803333333,16.7422685185,26.93825,14.69575
742.44,13.75025,73.3309166667,22.79675,57.3119305556,11.9385833333,13.2220833333,16.6494351852,27.0910833333,14.6288333333
742.76,13.9700833333,74.1226666667,23.2115,58.0087638889,12.0890833333,13.4774166667,16.9149907407,27.4566666667,14.7504583333
743.07,14.1371666666,74.7078333333,23.2498333333,58.4935555556,12.0349166667,13.6248333333,16.7851481482,27.58625,14.682375
743.39,14.24525,74.90775,23.334,58.7207569445,12.2366666667,13.8105833333,16.8808055555,27.6973333333,14.76575
743.70,14.1169166666,74.4725833333,23.2554166666,58.5182986111,12.2028333333,13.9731666667,16.8814537037,27.5466666667,14.71275
744.02,13.97575,74.0365833333,23.22425,58.3138333333,11.9749166667,13.8375833333,16.7143055556,27.3925,14.7655416667
744.34,13.975,74.2689166667,23.3111666667,58.5013055555,12.1246666667,14.1464166667,16.74925,27.4100833333,14.814625
744.65,13.9906666667,74.88825,23.4254166667,58.9882708333,12.06425,14.13875,16.6377777778,27.5475833333,14.7336666667
744.97,14.1558333333,74.5895833334,23.4540833333,58.7313819444,12.1636666667,14.1755,16.4901203703,27.6125833333,14.7024583333
745.28,14.422,74.4231666667,23.66625,58.6422708333,12.5181666666,14.3104166667,16.5313055555,27.638,14.8168333333
745.60,14.5766666667,74.71025,23.927,58.7997083333,12.71725,14.4615833333,16.5855555555,27.6923333333,14.802125
745.91,14.6459166667,74.77625,23.98625,58.9577638889,12.6514166667,14.5076666666,16.6667685185,27.71525,14.9652083333
746.23,14.59325,74.2826666667,23.7911666666,58.6137638889,12.58175,14.4589166667,16.7073888889,27.6468333333,14.92075
746.55,14.195,73.6909166666,23.3946666667,58.0159861111,12.21175,13.9769166667,16.3999166667,27.3611666667,14.5451666667
746.86,13.8800833334,73.8179166667,23.15,57.9813819444,11.7158333333,13.5658333333,16.0332777778,27.1151666667,14.2109583333
747.18,13.8453333334,74.0398333334,23.21375,58.0070972222,11.749,13.5383333333,16.0074722223,27.1159166667,14.1570833334
747.49,13.88125,74.1755,23.1820833333,58.076875,12.02425,13.65725,16.0725925926,27.2723333333,14.131375
747.81,13.9201666666,74.2288333333,23.2926666666,58.1031736111,12.145,13.67475,16.3793611111,27.5595,14.4090833334
748.12,13.7435833333,73.9166666667,23.1154166667,57.7523958333,12.1730833333,13.5096666667,16.4836944445,27.26275,14.2901666667
748.44,13.5929166667,74.05125,23.00325,57.8437569444,12.3079166667,13.5738333333,16.6901296297,27.2179166666,14.314
748.75,13.2729166667,74.06475,22.4835,57.6666805556,11.9038333333,13.35975,16.3785462963,27.1080833333,13.9669166667
749.07,13.3580833333,73.8643333333,22.6423333333,57.5285208333,12.10125,13.6103333333,16.5954259259,27.1885833333,14.112625
749.38,13.2546666667,73.557,22.571,57.2061805556,12.17975,13.5655,16.7413981482,27.1085,13.8412916667
749.70,13.3995,73.8060833334,22.7073333333,57.1891180556,12.3836666667,13.7146666667,16.7702962963,27.2990833333,13.9884583333
750.01,13.4904166666,73.884,22.7871666667,57.0363680556,12.524,13.94825,16.7387962963,27.4035,14.1183333333
750.33,13.9553333333,73.8230833333,23.2378333333,57.3029375,13.1106666667,14.4963333333,17.1789629629,27.9043333333,14.5025
750.64,13.8539166667,73.6775833333,23.04675,57.1956944444,12.89325,14.2504166667,16.9485092593,27.59375,14.328125
750.96,13.6510833333,73.183,22.7136666666,56.8799722222,12.52525,13.9110833333,16.9183611111,27.28625,14.1045
751.27,13.3940833334,73.26625,22.5031666666,56.8888611111,12.1679166667,13.51525,16.5417407408,27.01475,13.6208333333
751.59,13.46675,73.6116666666,22.6561666667,57.2694027778,12.2323333333,13.6944166667,16.4970277777,27.235,13.89625
751.90,13.6265,73.4194166667,22.7469166667,57.1642361111,12.05225,13.7923333333,16.5152037037,27.1955833333,14.106125
752.22,13.9865,73.3161666666,23.29075,57.5210208333,12.26775,14.117,16.8495648148,27.1995,14.4559583333
752.53,13.8011666666,73.5464166667,23.0971666667,57.7012291667,12.0459166667,13.80775,16.6054259259,27.21725,14.3195
752.85,14.1276666666,73.90625,23.2900833333,58.0785486111,12.2693333333,14.0211666667,16.6310925926,27.3875,14.7968333333
753.16,13.92125,73.7495833333,23.2728333333,58.1096666667,12.1423333333,13.9179166667,16.4804444444,27.13,14.7526666667
753.47,13.7764166667,73.7153333334,23.1868333334,58.2511111111,12.0960833333,13.87375,16.6444259259,27.1991666667,14.8371666667
753.79,13.69575,74.0335833333,23.2474166667,58.3432916667,12.1233333333,13.86925,16.6659166667,27.2209166667,14.89775
754.10,14.0954166667,74.1110833333,23.5668333333,58.3119722222,12.4490833333,14.1579166667,16.8991388889,27.6138333334,15.1842916667
754.42,14.133,75.2645833333,23.9390833333,59.1024375,12.4934166666,14.2971666666,16.9291574074,27.8145833334,15.3781666667
754.73,14.0075833333,74.9495,23.7764166667,58.6856458333,12.3604166667,14.1320833333,16.8657314815,27.6625,15.2899166666
755.05,14.1100833333,74.5925833333,23.6020833333,58.276875,12.298,14.0259166667,16.8391481481,27.5666666667,15.0750416667
755.36,13.9208333334,74.6781666667,23.30875,58.1838402778,12.1885,13.7154166667,16.6271388889,27.5163333333,14.8385
755.67,13.8248333333,74.6051666667,23.2563333333,58.0901319445,12.2220833333,13.5741666666,16.745212963,27.6944166666,14.8131666666
755.99,13.9195,73.97525,23.1786666667,57.5509444445,12.3068333333,13.49925,16.8456944445,27.5485833333,14.8761666667
756.30,13.642,74.339,23.0239166667,57.7881458333,11.94975,13.3340833333,16.6951296297,27.6578333333,14.595625
756.62,14.0015833333,73.9554166667,23.0106666667,57.6146736111,12.24325,13.5223333333,17.0615740741,27.8583333334,14.7857916667
756.93,14.2686666667,73.8785,23.1626666667,57.7094930556,12.4725833333,13.41525,17.1292685185,27.80075,14.8432083333
757.24,14.241,73.7166666666,23.1419166667,57.6966458333,12.4174166667,13.1228333334,17.0565555556,27.6905833333,14.7639583333
757.56,14.4289166667,73.8195,23.4829166667,58.1402777778,12.8124166667,13.6531666666,17.5327777778,28.1439166667,15.3024166667
757.87,14.5035,73.146,23.4616666667,57.6032708333,12.94825,13.5221666667,17.3996481481,28.002,15.31675
758.18,14.9406666667,73.0683333333,23.7155833333,57.6583263889,13.4540833333,13.9630833333,17.6292592593,28.2935833333,15.495125
758.50,14.973,73.1618333333,23.9246666667,57.7672361111,13.5383333333,14.1363333333,17.7994074074,28.3838333334,15.641625
758.81,15.1809166667,73.0903333334,24.1485833334,57.8429097222,13.6685833333,14.3095,17.8429259259,28.5255833333,15.6818333333
759.13,15.0046666667,73.1575,23.8295833333,57.6881527778,13.4663333334,14.32925,17.4387962963,28.25375,15.56975
759.44,14.7909166667,73.627,23.8090833333,58.1895694444,13.2455833333,14.27475,17.1883703704,28.2861666667,15.3322916667
759.75,14.6176666666,73.2650833333,23.6696666667,57.8926458333,13.3173333333,14.0895,17.1031481482,28.0619166667,15.2977916666
760.07,14.42575,73.67825,23.5340833333,58.083125,12.9763333333,13.99975,16.8355648148,27.9656666667,15.125
760.38,14.5126666667,73.62375,23.77675,58.1036319445,13.0465833333,14.33975,16.9897314815,27.9884166667,15.204
760.69,14.5586666667,73.94925,23.8835833333,58.2192777778,13.0155,14.6375833333,17.1303425926,28.0666666667,15.34325
761.01,14.3004166667,74.1876666667,23.5106666667,57.9791458333,12.5111666667,14.20375,16.7492592593,27.7175833333,14.74375
761.32,14.4131666667,74.4880833333,23.6455833333,58.4053958333,12.6186666667,14.51625,16.9863981482,28.0213333334,14.8782083333
761.63,14.1508333333,74.9363333333,23.5099166667,58.7033958334,12.3725,14.345,16.8807962963,28.0711666667,14.9385
761.94,14.2328333333,74.8808333333,23.67425,58.6895625,12.6541666667,14.63425,17.0750277778,28.2625,15.144625
762.26,13.8365833333,74.6979166667,23.43675,58.5924166667,12.35175,14.4994166666,16.8987037037,28.1151666666,14.8463333333
762.57,13.7590833333,74.7701666666,23.5610833333,58.8199444445,12.3660833333,14.473,16.8941759259,28.1265,14.7366666666
762.88,13.8033333333,74.6335833333,23.5971666667,58.842375,12.5863333333,14.6513333333,17.0526111111,28.282,15.0530416667
763.20,13.7735,74.3151666667,23.4688333333,58.5166319444,12.31925,14.5429166667,16.8661759259,28.2419166667,14.914875
763.51,13.6521666667,74.2921666667,23.4951666667,58.3968263889,12.2360833333,14.3753333333,16.7975185185,28.26325,14.7712083333
763.82,13.5595,74.6178333333,23.4669166667,58.5988333333,12.0238333333,14.2470833333,16.7622685185,28.4076666667,14.717
764.14,13.6556666666,74.37425,23.5390833333,58.4005,12.1206666667,14.27875,16.8142222222,28.509,14.75375
764.45,14.0365833333,74.32625,23.8986666667,58.6872986111,12.5310833333,14.5963333333,17.1131203703,28.8299166666,15.235
764.76,14.0388333333,74.0259166667,23.82,58.5039027778,12.4865,14.4401666667,17.0549074074,28.7278333333,15.1305833333
765.07,14.2928333333,73.7745,24.0505,58.5125069444,12.6118333334,14.6185833333,17.2635833333,28.7734166667,15.3997083333
765.39,14.4098333333,73.9311666667,24.03575,58.7121597222,12.4636666667,14.43875,17.1849351852,28.84275,15.4774166667
765.70,14.6169166667,73.7616666667,24.0878333333,58.5559861111,12.6496666667,14.4674166666,17.2547962963,28.7519166666,15.719375
766.01,15.0445833333,73.5055,24.2416666666,58.1006875,12.8936666667,14.5793333333,17.6354722222,28.86875,16.1489166667
766.32,15.4435833333,73.8305833334,24.38675,58.1392708333,12.95325,14.6818333333,17.7213981481,28.9223333333,16.1510833333
766.64,15.6213333333,73.976,24.67525,58.4925694444,13.2874166666,14.9293333333,17.9730462963,29.1701666667,16.3665833334
766.95,15.6611666667,73.7523333333,24.666,58.2575069444,13.3605,14.8831666667,18.0890555556,29.1501666667,16.3585833333
767.26,15.4611666667,73.1255,24.21025,57.6826736111,13.2465,14.6976666667,17.7114722222,28.6809166667,16.0090416667
767.57,15.1903333334,73.2209166666,23.8111666667,57.7557708333,12.8405833334,14.50575,17.3589259259,28.48775,15.9070833333
767.88,14.6955,72.70925,23.52275,57.2773611111,12.502,14.3475,17.1252777778,28.25,15.7479583333
768.20,14.699,72.6975,23.49125,57.2483194444,12.4379166667,14.3974166667,16.9051018518,28.2450833334,15.957875
768.51,15.0404166667,72.5079166667,23.7244166667,57.1105069444,12.7808333333,14.6984166667,17.2092962963,28.34525,16.1345416667
768.82,14.9440833333,71.69675,23.5179166667,56.4784166667,12.6761666667,14.6950833333,17.1366851852,28.0196666667,16.002875
769.13,15.12875,72.0163333333,23.7396666667,56.6278819444,12.6785,14.7365,17.3124259259,28.3799166667,16.173
769.44,14.826,72.5595833333,23.58975,57.0363125,12.39,14.5604166667,17.0151111111,28.5898333334,15.9525
769.76,14.4509166667,71.9295,23.4346666667,56.7943611111,12.2816666667,14.5995,16.9960185185,28.4745833333,15.7607083333
770.07,14.2729166666,71.6818333333,23.2081666667,56.4077083334,11.8885,14.2585833333,16.7457037037,28.1095,15.4316666667
770.38,14.4291666667,72.5373333334,23.4871666667,57.3834583333,12.1035,14.51225,16.7581574074,28.45675,15.8000833333
770.69,15.03575,72.8918333334,24.274,57.8802847222,12.7485833334,15.1848333333,17.3559722222,29.16675,16.52
771.00,14.8975833333,72.7330833333,24.1806666666,57.6674513889,12.9020833333,15.06325,17.3010648148,29.1415,16.1136666667
771.32,14.586,72.66225,23.654,57.6000833333,12.52575,14.6680833334,16.9140185185,28.8018333334,15.2461666667
771.63,14.0700833334,73.1950833333,23.4536666667,57.6964375,12.2651666667,14.5135,16.7686666666,28.7575833333,14.7218333333
771.94,13.2384166667,72.9355,22.8223333334,57.4090486111,11.6806666667,13.9554166667,16.1402037037,28.3688333334,14.0551666666
772.25,13.0605833333,74.0169166667,23.0893333333,58.0677013889,11.8069166667,13.9275,16.2805555555,28.6061666666,13.9523333333
772.56,13.5805833333,74.0248333334,23.5703333333,58.2581041667,12.755,14.5001666666,16.9313425926,28.7788333334,14.5970833333
772.87,13.6601666667,74.8015833333,23.9449166667,58.7972222222,12.9395833333,14.59625,16.8242870371,28.56825,14.5535416667
773.18,14.0105833333,74.92575,24.25175,58.9412152778,13.474,14.8104166667,17.2861296297,28.9354166666,15.14175
773.50,14.3955833333,76.3908333334,24.7478333333,59.9559166667,14.0199166667,15.4753333333,17.895962963,29.331,15.83325
773.81,13.881,75.0821666667,24.2259166667,59.0604097223,13.453,14.9424166667,17.4863148148,28.4013333333,15.3354583333
774.12,13.91825,74.3553333333,24.0739166666,58.7214513889,13.3088333333,15.02,17.302037037,28.1880833333,15.2923333334
774.43,13.6920833334,74.4455,23.9508333333,58.5757083334,12.83375,14.9499166667,17.2977685185,28.08775,15.3791666667
774.74,14.46975,75.0419166667,24.7904166667,58.5978333333,13.3500833333,15.1640833333,17.9932314815,28.5261666667,16.1817916667
775.05,14.9834166666,74.4765833333,24.9940833333,58.1772638889,13.4844166667,15.2273333333,18.3037037037,28.5034166667,16.473375
775.36,15.3948333333,74.5126666667,25.1010833333,58.1343263889,13.5936666667,15.3115,18.4465092592,28.5305833333,16.7588333333
775.67,15.2124166667,73.74175,24.6558333333,57.7502013889,13.432,15.20625,18.2523425926,28.312,16.459125
775.98,15.1824166666,74.189,24.6995833333,58.0044305556,13.0376666667,15.2249166667,18.2346944444,28.641,16.3273333333
776.30,15.5633333333,72.9753333333,24.9765833333,57.5924027778,13.31575,15.7100833333,18.6658518519,29.1724166667,16.6579166667
776.61,14.8088333333,72.36375,24.2215833333,56.7409652777,12.2080833334,15.0154166667,17.871212963,28.5739166667,15.8232083333
776.92,15.0614166667,71.3606666667,24.351,56.4239305556,12.5811666667,15.1020833333,18.1043518519,28.8595833334,15.9539166667
777.23,15.5010833333,71.7583333333,24.86075,56.7198194444,12.8740833333,15.8778333333,18.6538333334,29.35525,16.338875
777.54,15.62425,72.6911666667,25.0235,57.3615138889,13.1213333333,16.24275,19.2880462963,29.6938333333,16.7994166667
777.85,15.9399166667,72.4976666667,25.3751666667,57.5720277778,13.53725,16.36775,19.5702222222,29.89925,17.07075
778.16,14.9965,72.236,24.6373333333,57.5377847222,12.9576666667,16.0605,19.1016018518,29.57075,16.5003333333
778.47,14.8409166666,72.6379166667,24.4215833333,57.6800486111,12.76225,16.1485,19.1378888889,29.706,16.2148333334
778.78,14.4709166666,72.2018333333,24.2395833333,57.6281458333,12.5001666667,16.1920833333,18.8198240741,29.7629166666,15.9457916667
779.09,14.712,71.64125,24.4250833333,57.1749444444,12.5756666667,16.2369166667,19.0308981481,29.9201666667,16.200625
779.40,13.46725,70.9776666666,23.4094166667,56.2991736111,11.3854166667,15.2420833333,17.8334351852,28.8871666667,14.5112916667
779.71,13.2338333333,71.1318333333,23.2275833333,56.2485555555,11.3619166667,15.2300833333,17.6270462963,28.6380833333,14.4525416667
780.02,13.7885833334,71.7206666667,23.9215833333,56.7150555556,12.1269166667,15.80125,18.2358148148,29.2575833333,15.0614166667
780.33,13.2509166667,71.2674166667,23.4411666667,55.9643402778,11.21675,15.43725,17.7503055556,28.6629166667,14.683125
780.64,12.7371666666,71.3141666666,23.1089166667,55.5278611111,10.9935833333,14.9550833333,17.3163055556,28.6219166667,14.3685
780.95,12.1129166667,70.7171666667,22.6393333333,55.0013472222,10.2491666667,14.0866666667,16.3074537037,28.2444166667,13.6545
781.26,11.7635,70.6729166667,22.29,54.8513958333,9.81941666668,13.8255833333,15.8993240741,28.0243333333,13.3444583333
781.57,12.6815,71.2061666667,23.0535833333,55.5742638889,10.05525,14.44975,16.2920277778,28.62225,14.09025
781.88,12.653,70.68025,22.96325,55.8302291667,10.3700833333,14.4500833333,16.3338888889,28.7008333333,14.3403333333
782.19,12.1900833333,71.4294166666,22.7379166667,55.8939513889,9.95516666668,14.1320833333,16.1313796296,28.46825,13.9444583333
782.50,11.46825,72.979,22.0579166667,56.6248680556,9.26166666667,13.1819166667,15.1251296296,27.9421666667,12.9855416666
782.81,12.1778333333,74.1139166667,22.3711666666,57.6607986111,9.76133333334,13.3934166666,15.5209166667,28.3684166666,14.1953333333
783.12,12.07375,73.4643333333,21.8768333333,57.1465694444,9.14158333331,12.5808333333,15.2728611111,27.8365833333,13.584
783.43,12.3085833333,73.38025,21.84925,57.1530069444,9.16516666665,12.62525,15.290962963,27.4955833333,13.64125
783.74,12.7886666667,73.9268333334,22.03975,57.6734513889,10.1169166667,12.7515833334,15.7195,27.7900833333,13.8653333333
784.05,13.2260833333,73.667,21.8795833333,57.9212430556,10.3218333333,12.6303333333,15.7002407408,27.7033333333,13.8927916666
784.36,13.18825,74.448,21.9750833333,58.3958472222,10.39,12.3865833333,15.6658611111,27.60125,13.8612083333
784.67,13.8585,75.0455833333,22.8825833333,59.0682291667,11.11875,12.963,15.945712963,28.1800833333,14.3972083333
784.98,13.6266666667,73.98675,22.6936666667,58.3857361111,11.1009166667,12.53025,15.4802777778,27.7676666667,13.619125
785.29,13.9794166666,74.0941666667,22.9544166667,58.04525,10.8545833333,12.30375,15.4395925926,27.8608333333,13.83225
785.60,14.2619166667,74.7051666667,23.5555833334,58.7391180555,11.2599166667,12.3789166667,15.7221944445,28.1004166666,13.93675
785.91,14.2160833333,73.7230833333,23.4573333334,57.9783333333,11.2269166667,12.6883333334,15.6030370371,28.05575,14.289875
786.22,13.9678333333,72.7461666666,23.3346666667,57.5514930555,11.1255,12.7045,15.3076388889,27.9141666667,13.9749583333
786.53,14.2454166667,74.4650833333,23.6629166666,58.8483680556,11.6219166667,13.0023333334,15.536787037,28.5993333333,14.502
786.84,13.4989166667,73.8655833333,23.2376666667,58.7744791667,10.9516666667,12.2645833333,14.8678703704,28.1893333333,14.15525
787.14,12.7296666667,73.4238333333,22.7381666667,58.69025,10.0720833333,11.8744166667,14.0749722222,27.6786666667,13.835875
787.45,12.5175,73.6683333333,22.6731666667,58.8764861111,10.1415833333,11.8446666667,14.042287037,27.6704166667,13.85975
787.76,12.8495833333,73.05375,22.5190833334,58.4658680556,10.5263333333,12.16425,14.5869351852,27.7960833333,13.9015833334
788.07,13.1424166667,72.9621666667,22.6325833333,58.0950902778,10.721,12.2813333333,14.9903888889,27.8585,13.89225
788.38,12.4933333333,72.9701666667,21.96175,57.4574513889,10.5169166667,11.8255833333,14.7531851852,27.5440833333,13.9257083333
788.69,11.9739166667,73.666,22.2578333333,57.7351458333,10.7871666667,11.9870833333,14.6174444444,27.72875,13.9245416667
789.00,12.2056666667,73.2009166667,22.064,57.487875,10.43325,11.985,14.7887685185,27.8024166667,14.172
789.31,12.6569166667,72.91825,22.3378333333,57.5666319444,10.7886666667,12.7703333333,15.1255277778,28.2560833333,14.50475
