wavelength,Back_RamDimm,Belly_RamDimm,Breast_RamDimm,Crissum_RamDimm,Crown_RamDimm,DorTail_RamDimm,Patch10_RamDimm,Rump_RamDimm,Throat_RamDimm,WingTip_RamDimm
745.91,18.1185333333,8.65013333334,16.699,37.4665333333,15.1043333333,11.3975333333,37.6668,45.5664,11.4384333333,12.5522666667
746.23,17.8872666667,8.54299999999,16.5038666667,37.4148666667,14.8331666667,10.9639333333,37.8188666666,45.6154666667,11.2686666667,12.4723333333
746.55,17.5528666667,8.17946666667,16.1464,37.1252666667,14.6510333333,10.6366666667,37.5941333333,45.1676666667,11.1277,11.9984666667
746.86,17.889,8.43746666667,16.5377333333,37.6584666667,15.0782,10.827,38.1604666667,45.6316666667,11.5146,11.9803
747.18,17.9321333333,8.32286666667,16.4108,37.7454,15.0103666667,10.8366666667,38.4093333333,45.8056,11.4747666667,11.6389666667
747.49,17.7257333333,8.27773333333,16.2916666667,37.8228666667,14.7988,10.9063333333,38.7222666666,46.0486,11.4151333333,11.3212
747.81,17.8716,8.51013333333,16.3886,37.8785333333,14.9708,11.2805333333,39.0492,46.1000666667,11.349,11.4005333333
748.12,17.6184,8.24540000001,16.2619333333,37.7172666667,14.7189333333,10.8456666667,38.5545333333,45.9627333333,10.9721666667,10.9721666667
748.44,17.3259333334,8.01906666666,15.8612,37.5337333333,14.6022,10.7919333333,38.2456,45.9648,10.7783,11.1514
748.75,17.5973333333,8.17719999999,16.1102,37.7276,15.1661666667,11.1278666667,38.4660666667,45.9614666666,10.9976,11.8629333333
749.07,17.4393333333,8.05859999999,16.2370666667,37.8255333333,15.2081,11.1422,38.2552,46.1204,10.9756,12.1561666667
749.38,17.7427333333,8.38619999999,16.4720666667,37.9274666667,15.8184666667,11.7358666667,38.9934666667,46.3894666667,11.5264,12.9108666667
749.70,18.0762666666,8.51786666666,16.4689333333,38.0633333333,16.2417666667,12.0914,39.1698666667,46.4788,11.8608333333,13.2839333333
750.01,18.5680666667,9.041,17.0245333333,38.5189333333,16.7734666667,12.6666666667,39.7865333333,46.9624,12.1608333333,13.7307333333
750.33,18.365,8.97693333333,16.9424,38.251,16.6568666667,12.6415333333,39.4648,46.5687333333,11.8697,13.8096666667
750.64,18.6784666667,9.29993333333,17.4578666667,38.7796,16.9783,13.082,39.7618,46.7382666667,12.2515333333,14.4068
750.96,18.5029333333,8.93340000001,17.2307333333,38.4378,16.8509,12.5178666667,39.4749333333,46.3633333333,11.9390666667,14.2694333333
751.27,18.0192666667,8.54773333333,16.9158,38.3216666667,16.3096,11.8576666667,39.0761333333,46.3843333333,11.5121,13.7154333333
751.59,17.7787333333,8.5126,16.7131333333,38.0344,16.0275666667,11.7397333333,38.9209333333,46.0424666666,11.4441,13.7083333333
751.90,17.9269333333,8.71993333333,17.0458666667,38.0724666667,15.9445666667,11.9192666667,38.8740666667,46.097,11.5979333333,13.5883666667
752.22,17.8292,8.53926666666,16.7438,38.0704,15.494,11.655,38.8911333333,46.3716666667,11.3687,13.1238666667
752.53,17.3762,8.298,16.5220666667,37.7429333333,15.022,11.2546666667,38.6646666667,46.0107333333,10.8356666667,12.2148666667
752.85,17.3238666667,8.22839999999,16.4364,37.7609333333,14.7950666667,11.0704,38.3401333333,45.7723333333,10.7756,11.7327
753.16,17.2595333333,8.18420000001,16.7006,37.91,14.5530333333,11.1313333333,38.286,45.7758666667,10.4708666667,11.6294
753.47,17.0716,7.95253333333,16.3573333333,37.6088666667,14.114,10.8809333333,37.9558666667,45.534,10.4914,11.5358666667
753.79,17.2056666666,7.98833333333,16.2546666667,37.7377333333,14.0062666667,11.0676666667,38.2492666667,45.7878666667,10.6385666667,11.7833333333
754.10,17.0111333333,7.71406666667,16.0114666667,37.2126666667,13.8928333333,10.8802,37.8368666667,45.3018666667,10.5255333333,11.5368333333
754.42,17.1507333333,8.05526666667,16.2412,37.5193333333,13.9620333333,11.1973333333,37.8914,45.6779333333,10.8457666667,11.6743333333
754.73,16.8458,7.70293333333,16.0459333333,37.3882,13.8567666667,10.8224666667,37.91,45.7068666667,10.7129,11.591
755.05,17.3853333333,7.96000000001,16.4014,37.8879333333,14.4139666667,11.1896666667,38.4782,46.2273333334,11.0437333333,11.8203333333
755.36,17.2296666667,7.53306666667,15.9864666667,37.6877333333,14.2797666667,10.8720666667,38.2488666667,46.134,10.8541666667,11.506
755.67,17.2147333333,7.67713333333,16.0651333333,37.4754666667,14.5117,11.0086666667,38.1754,45.9489333333,11.0373,11.3623
755.99,17.1406666667,7.44606666667,15.8116666666,37.173,14.5329666667,10.9123333333,38.2182,45.6787333333,11.0614333333,11.5032
756.30,17.4164,7.78313333334,16.0252666667,37.4310666667,15.1217666667,11.0785333333,38.5726666667,46.2077333333,11.2394,11.8101333333
756.62,17.2127333333,7.71953333334,15.8968,36.9821333333,14.9952666667,10.9320666667,38.1034,46.1078,11.2835666667,11.6441666667
756.93,17.2474666667,7.99786666667,15.9956,37.0562666667,15.285,11.0714666667,37.9870666667,46.4104,11.3312333333,11.9318333333
757.24,17.1911333333,8.10893333334,16.1239333333,36.8991333333,15.4262666667,10.7626666667,37.9663333333,46.4106,11.1736666667,11.6641
757.56,17.3377333333,8.52666666667,16.1827333333,36.9418666667,15.6035333333,10.8976,38.1688666667,46.5226,11.3707,11.8493
757.87,17.5585333334,8.62926666667,16.2106666667,37.1188,15.8856333333,11.0992666667,38.3234666667,46.4558,11.5568,11.9873666667
758.18,18.421,9.81046666668,17.0842666666,37.7649333333,16.7472333333,12.035,38.842,46.8140666667,12.3791,12.5632333333
758.50,18.4405333333,9.74360000001,17.1338666667,37.752,16.4839333333,11.9599333333,38.7987333333,46.8281333333,12.3129333333,12.5939333333
758.81,18.5933333333,10.2373333333,17.4066666667,38.0628,16.7469333333,12.4746666667,39.089,46.9318,12.6509,12.6422
759.13,18.5366,10.3408666667,17.5021333333,38.3082666667,16.7236333333,12.6587333333,38.9552,46.7981333333,12.4684,13.0221
759.44,18.7762,10.6618666667,17.8202,38.8034666667,17.0122333333,12.9792,39.0923333333,46.9829333333,12.5820666667,13.2216666667
759.75,18.8279333333,10.6334666667,18.0080666667,38.6416,16.7377,13.225,38.7838,46.6497333333,12.5593,13.3858333333
760.07,19.4378666667,11.2058666667,18.4754666667,39.4446,17.3526333333,13.6822,39.5799333333,47.0054666666,13.1672666667,13.7447333333
760.38,18.9371333333,10.7354666667,18.2117333333,39.035,16.8927333333,13.249,39.17,46.5485333333,12.6467,13.0061333333
760.69,18.8184666667,10.5673333333,17.9896666667,38.9982666667,16.6616333334,13.1337333333,38.8584,46.4204,12.6961666666,12.9040333333
761.01,19.0021333333,10.4382666667,18.1190666667,39.1302,16.5501333333,12.9198,39.0481333333,46.9982666667,12.6669666667,12.9051
761.32,19.1631333333,10.8164,18.1972666667,38.8358666667,16.6447,13.2704666667,39.009,46.9876,12.7687333333,13.2184
761.63,18.7456,10.1912666667,17.7021333333,38.6477333333,16.0608333333,12.8438,38.7119333333,46.6422666667,12.0697666667,13.1467333333
761.94,18.6012,10.2468,17.6027333333,38.3326,16.0782666667,12.7054,38.5108,46.3893333333,11.9519666667,13.0720666667
762.26,18.9777333333,10.4745333333,18.0034666667,38.7476,16.3576333333,12.8194666667,38.9188,46.8492666667,11.9840333333,13.4736
762.57,19.3567333333,10.8494666667,18.2605333333,39.182,16.6040666667,12.9434666667,39.3838666667,47.4955333333,12.4784,13.6688
762.88,19.4528,10.9463333333,18.4509333333,39.2255333333,16.7024333333,13.0346,39.4554666667,47.6765333333,12.7650666667,13.9386666667
763.20,19.1942666667,10.9266,18.1701333333,39.2852,16.5966,12.7460666667,39.4515333333,47.6179333333,12.6016333333,13.7582
763.51,19.3046666667,10.9905333333,18.201,39.3944,16.7154333333,12.9612,39.6201333333,47.8059333333,12.7021,14.1145333333
763.82,19.7652,11.3586,18.5839333333,39.8059333333,16.9498333334,13.3003333333,40.0560666667,48.1388666666,13.1599333333,14.4852666667
764.14,19.9692,11.3901333333,18.8038,40.0257333333,17.1365,13.5516,40.3287333333,48.2633333333,13.1831666667,14.6476333333
764.45,19.6392,11.2079333333,18.5514666667,40.0417333333,16.9724666667,13.4902666667,40.1123333333,47.8406666667,13.1164333333,14.3845333333
764.76,19.5496666667,10.987,18.7163333333,40.3343333333,16.9808,13.2955333333,40.1348,47.7616666667,13.0771,14.3391666667
765.07,19.8452,11.2956666667,18.9839333333,40.3074,17.4542666667,13.6103333333,40.3545333333,47.9708,13.5895333333,14.5820333333
765.39,20.0866666666,11.3125333333,19.2048,40.6852,17.5700666667,13.8594,40.6388,48.1150666667,13.8957,14.8481
765.70,19.792,11.1489333333,19.0576666667,40.5169333333,17.4897333333,13.6668666667,40.6394666667,47.7712666667,14.0049333333,14.7176333333
766.01,19.4363333333,10.4534,18.8695333334,39.9935333333,17.0488666667,13.1162,40.3692666667,47.2076,13.6474,14.2873333333
766.32,19.4210666667,10.3812666667,18.553,39.7309333333,16.8198666667,13.0474,40.2381333333,46.9594666667,13.6329333333,14.0825333333
766.64,19.4548,10.0756666667,18.4399333333,39.9638,16.7876,12.9360666667,40.6500666667,47.277,13.5770333333,14.1693333333
766.95,19.1919333333,9.95879999999,18.2417333333,39.4276666667,16.4495333333,12.8543333333,40.3403333333,46.8799333333,13.4587,13.6886666667
767.26,19.6641333333,10.4034,18.5948666667,39.614,17.0662666667,13.4413333334,40.5751333333,47.1646666667,13.8023666667,14.2329333333
767.57,19.4008,10.3135333333,18.1307333333,39.1213333333,16.9122666666,13.2375333333,40.4832666667,46.9862,13.9426,14.0865
767.88,19.8938666667,10.5998,18.425,39.1718666667,17.1726666667,13.2722,40.5794666667,47.1112666667,13.8352333333,14.5041666667
768.20,20.1897333333,11.1236,18.6127333333,39.4854666667,17.3264333333,13.5061333333,41.0626,47.7082,14.1069333333,14.6428
768.51,20.4363333333,11.5443333333,18.8279333333,40.3966,17.3805,13.8312,41.4056666667,48.1075333334,14.2940666667,14.6442666667
768.82,20.018,11.5468,18.5346,40.0632666667,17.3744666667,13.6002,41.004,47.8064,13.9575333333,14.4684
769.13,19.7670666666,11.004,17.8754666667,39.8694666667,16.7597333333,13.0584,40.5544666667,47.7381333333,13.2726,14.0484
769.44,19.5404666667,10.9878666667,17.7209333333,39.6825333333,16.8657666667,13.2007333333,40.1612666667,47.6665333333,13.0987666667,14.0866333333
769.76,19.2062,10.4308666666,17.5798,39.3426,16.7348666667,12.5494666667,39.9318666667,47.3338666666,12.2960333333,13.6084333333
770.07,18.8203333333,9.89346666668,17.2094666667,38.7013333333,16.1240666667,12.2082666667,39.0633333334,46.5824666667,11.9008333333,12.8673666667
770.38,18.1354,9.00133333333,16.4750666667,38.2580666667,15.5555333333,11.3818666667,38.3958666667,45.8952,10.8683333333,12.2708333333
770.69,16.7269333333,7.21646666667,15.161,37.2505333333,14.1869666667,9.74593333335,37.2034,44.6450666667,9.75386666667,10.8117333333
771.00,16.5526,6.7752,15.2063333333,37.5081333333,13.9142333333,9.22373333333,37.1009333334,44.658,8.91696666666,10.3446666667
771.32,17.4432666667,7.73673333333,16.1919333333,38.3703333333,14.9601666667,10.5842666667,37.7010666667,45.1687333333,10.0384333333,11.3552
771.63,17.2493333333,7.30526666667,16.0448666667,38.3754,14.9271333333,10.5658,37.5630666667,45.0251333333,9.87963333333,11.0336333333
771.94,16.6408666667,6.05913333333,15.6951333333,37.793,14.5255333333,9.75633333333,36.9790666666,45.1189333333,9.3092,10.6792666667
772.25,16.8882,6.14213333334,15.8158666667,38.0419333333,14.7174333333,9.87773333334,37.2844666667,45.3380666667,9.38519999999,10.7315
772.56,16.7452666667,5.88073333333,15.6913333333,37.7874666667,14.7162,9.61866666667,36.9548666667,44.4892,9.53123333334,10.9664
772.87,18.1060666667,7.09773333334,16.7367333333,38.7878,15.9440666667,10.6119333333,38.1236666667,45.4312,10.4603333333,12.1913
773.18,18.5237333333,7.32213333333,16.8172,39.0788,15.9049333333,10.9004666667,38.5356,45.6215333333,10.4577333333,12.4504666667
773.50,19.4375333333,8.00473333333,17.6732666667,39.8462666667,16.7466,11.0124666667,39.1652666667,46.0746666667,11.1870333333,13.9165333333
773.81,19.2854666667,7.696,17.6020666667,40.0425333333,16.3698333333,10.2451333333,39.1642666667,46.3277333333,11.0416,13.8055333333
774.12,19.6544666667,8.25166666668,17.4468,40.5674666667,16.6883,10.5827333333,39.815,46.8024,11.1532333333,14.0332666667
774.43,20.0554666667,8.76153333333,17.5476666667,41.0843333333,16.7190666667,11.2262,40.0738666667,47.2088,11.4786666667,14.5256333333
774.74,19.5874666667,8.32866666667,17.0508,40.6622,16.2448333333,10.5342,39.9686666667,47.0664666667,11.4402333333,13.9987333333
775.05,19.5888,8.41733333333,17.1213333333,40.1370666667,16.1121666667,10.43,39.9316,46.6106,11.2928666666,14.2897333333
775.36,19.9507333333,9.16986666665,17.6075333333,39.9076666666,16.35,11.273,40.3381333333,46.0639333333,11.8359333333,14.4033666667
775.67,20.2532666666,9.31733333333,17.7695333333,40.2037333333,16.3145,11.6712666667,40.2224,46.2959333333,12.2737333333,14.8564666667
775.98,20.8726,10.402,18.6002,40.8035333333,17.0935666667,12.7181333333,41.042,47.6586,12.5078,15.4676
776.30,19.7683333333,9.64633333333,17.6149333333,39.8122,16.5351666667,11.9248,40.3192,46.41,12.0561666667,14.8388
776.61,20.0124666667,10.3696666667,18.2708,40.5889333333,16.9455,12.5375333333,40.4136,47.3935333333,12.8729666667,15.8553
776.92,20.0063333334,10.5378,18.3176666667,40.1500666667,16.9387,13.302,40.1438,47.4734,13.0330666667,15.2313333333
777.23,20.5524666667,11.0189333333,19.1652666667,39.9999333333,17.4371,14.512,40.4419333333,47.5260666667,13.7907333333,16.0220333333
777.54,20.4747333333,11.2694666667,20.0243333333,40.0061333334,17.3637333333,14.6849333333,40.1764,47.5251333333,13.8599666667,16.5387333333
777.85,20.6236666667,11.8764666667,20.6774,39.922,18.1024666667,15.3357333333,40.1618666667,47.584,14.4484666666,17.0952333333
778.16,20.2404666667,11.7283333333,20.7214,39.6454,17.8841,14.9864666667,39.994,47.3638,13.9645666667,16.7297333333
778.47,20.1152666667,11.7243333333,20.7104,39.6662,17.7838333333,15.1184,39.915,47.4802666667,13.8311333333,16.3966
778.78,19.5324666667,11.2298666667,19.8278,39.2374666667,17.1002333333,14.2251333333,39.3726666667,47.2385333334,13.1580666667,15.8887
779.09,18.6591333333,10.1942666667,18.8722,38.6341333333,15.9681666667,12.8007333333,38.6905333333,46.7731333333,12.1117333333,14.4235
779.40,18.2678,9.88786666667,18.2056666667,38.1993333333,15.2865333333,12.3488666667,37.8254,46.1744,11.9843,14.2243
779.71,18.3868,9.8348,18.4904666667,38.8532666667,15.0567666667,12.4522666667,38.3090666667,46.9517333333,11.8011333334,13.7188
780.02,18.1120666667,9.29533333333,18.0531333333,38.4134666667,14.9524333333,12.0288666667,38.3939333333,46.2995333333,11.5961666667,12.9498
780.33,17.601,8.7806,17.8263333333,37.5612666667,14.3106666667,11.3916666667,38.4160666667,45.9178666667,11.1962,12.4221
780.64,17.1833333333,8.89566666667,17.2982,37.5954666667,14.1235333333,10.8273333333,38.0884666667,45.8765333333,11.2326666667,11.9217333333
780.95,16.7257333333,8.10253333333,16.2469333333,37.1696,13.8987333333,9.82306666666,38.0159333334,45.6467333333,10.444,10.6763
781.26,16.9143333333,7.9264,16.058,37.4238666667,13.7260666667,9.40540000001,38.4359333333,45.4918,10.5025,10.3397
781.57,16.8040666667,7.18006666667,15.5242,37.0282666667,12.9501,9.03833333333,38.2067333333,45.3362666667,9.59510000001,10.0035666667
781.88,17.088,6.34893333333,14.7522666667,37.6422666667,12.4612,8.39600000001,37.6643333333,45.0555333333,9.67856666666,9.78926666667
782.19,17.9480666667,7.26666666667,15.4220666667,38.1628666667,13.5704,9.13333333333,38.4814666667,45.4815333333,10.7555333333,10.7408333333
782.50,19.8754666667,9.47253333333,17.8314666666,39.7801333333,15.8790666667,11.641,40.1611333333,47.1940666667,12.9193333333,13.2636666667
782.81,21.0483333333,9.68326666665,19.095,41.2444666667,16.6441666667,12.3830666667,41.9986,48.3785333333,13.6124333333,13.3711
783.12,21.6502,10.1061333333,19.4793333333,41.0268,16.9746,13.26,41.3347333333,48.1994666666,14.1144666667,13.9898
783.43,21.7994666667,9.90426666667,19.1666666667,41.0104,16.8731666667,13.23,41.0399333333,48.2522666667,14.1187,13.8165
783.74,22.0234666667,10.1398,19.2074,42.3330666666,17.0479666667,13.9373333333,41.1702666667,48.7354,14.364,14.0318
784.05,22.0819333333,9.79333333333,18.7072666667,41.8038,17.0576,13.9872666667,40.714,48.2600666667,13.8331333333,13.7503666667
784.36,22.7735333333,9.68060000001,19.0831333333,41.9767333333,17.5572666667,15.2348,40.8944,48.8011333333,14.4682333333,14.2276
784.67,23.1689333334,10.1568,19.3873333333,41.5246666667,17.8961333333,15.7847333333,40.8746,49.26,14.8542333333,14.8915666667
784.98,22.7081333333,10.3588,19.5041333333,41.7463333333,18.1503,15.8638666667,40.2738666667,48.9456666667,15.3384333333,14.7985333333
785.29,22.0242,10.7518,20.4328,41.5181333333,18.7054,16.1275333333,40.4546666667,48.889,15.2364333333,14.9833666667
785.60,20.9716666667,9.46200000001,19.7983333333,41.4426,17.5486,14.7533333333,39.8430666667,48.6248666667,13.7743333333,13.7479666667
785.91,19.7610666667,8.54799999999,18.5293333333,40.3658,16.5882333333,13.4078666667,38.6487333333,47.2415333333,12.2507666667,12.5903666667
786.22,18.4095333334,8.16273333334,17.5308,38.9470666667,16.2054,12.7088,37.2039333333,45.8168666667,11.6994,11.9789
786.53,18.7277333333,8.92759999999,18.4442,39.8837333333,16.7139,13.006,38.2260666667,46.5358,12.5882,12.8606666667
786.84,18.091,8.87473333334,17.849,39.6581333333,16.1574666667,12.3787333333,37.5925333333,45.755,11.8090666667,12.6209666667
787.14,17.2332666667,8.50399999999,16.6562666667,38.6132,15.5791333333,11.1792666667,36.9236,45.1390666666,10.9574333333,12.0556
787.45,17.3334,8.90740000001,17.2845333333,39.1414,15.4869666667,11.0226666667,37.2914,45.6335333333,11.0679666667,12.0245
787.76,16.5563333333,9.01520000001,17.0868666667,39.0014666667,14.8381666667,10.2616,36.8595333333,44.9036,10.699,12.2416666667
788.07,15.7094,8.64313333335,16.3636,39.208,14.1837666667,9.14593333333,36.5771333334,44.4076,10.1791666667,11.412
788.38,15.7996666667,8.72540000001,16.2556666667,39.3368,14.0586666667,9.24346666666,36.8151333333,45.0844666667,10.1209,11.4059333333
788.69,15.7117333333,8.66599999999,15.884,38.8280666667,13.3954333333,8.99686666667,36.6288666667,45.0188666667,10.0861666667,11.0721333333
789.00,17.049,10.0913333333,16.8527333333,38.9779333334,14.9441333333,10.8697333333,37.665,45.4552,11.6852666666,12.6058333333
789.31,17.6543333333,10.3703333333,17.1262,39.3826666667,15.1475333333,11.4676,38.4844,46.1728666667,12.6577666667,12.9390666667
789.62,18.0348,10.5208666667,17.25,39.5069333334,15.1598333333,11.9096666667,38.7084,46.7571333333,12.9791,13.2639333333
789.92,16.8326,9.64306666667,15.8853333333,38.2326,14.0261,10.7246,37.561,45.6557333333,11.4916666667,11.8804
790.23,17.4514666667,10.6624,17.0986,39.0568666667,15.1654666667,11.9870666667,38.5457333333,46.7314666667,12.4802,12.905
790.54,17.7362666667,11.0842,18.0001333333,39.5092666666,15.8608333333,12.2418,39.1940666667,47.3918666667,13.0035,13.4467333333
790.85,17.6901333333,10.9335333333,17.4952,39.5052666667,15.7404333333,12.2008666667,39.1975333333,47.514,12.9021,13.8020666667
791.16,18.3623333333,11.7727333333,18.4628,40.4636666667,16.5662666666,12.8776,40.1931333333,48.6210666667,13.3834333333,14.295
791.47,18.3866,11.0349333333,19.2206,40.3228,16.6627666667,13.1839333333,40.0867333333,48.7524666667,13.0107,13.8646333333
791.78,18.673,10.9097333333,19.1259333333,39.8251333333,16.4758333333,13.3015333333,40.2938666667,47.9936666667,13.0632,13.7385333333
792.08,18.9356,11.4604,19.3757333333,39.7998666667,17.0388333333,13.2772666667,40.176,48.5556,13.1971666667,14.5498333333
792.39,17.9324,10.4925333333,18.5593333333,39.2755333333,15.6248333333,12.3404666667,39.0314,48.4411333333,12.3647666667,13.9805333333
792.70,18.2654666666,11.1190666667,19.0488666667,38.8969333333,16.1949666667,12.8296666667,39.0009333333,47.9775333333,12.606,14.4644666667
793.01,20.6132666666,13.3884,20.8883333333,40.3224666667,18.2194333333,14.5676,40.4246,49.3946,14.9056666667,16.9929
793.32,21.4182666667,13.8220666667,21.1378666667,41.5143333333,18.8741333333,14.9839333333,41.6025333333,50.7131333333,15.7692666667,17.8805
793.62,21.3942,13.2453333333,20.4566,40.4246666667,17.9487666667,13.8141333333,41.0656666667,50.1042,15.6531,17.2475666667
793.93,21.9566,12.9941333333,20.8362666667,40.5364666667,17.9525666667,14.1222666667,40.8914666667,50.2169333333,15.7121,17.6607333333
794.24,21.9830666667,13.3179333333,21.4892666667,39.7994,18.8232666667,14.591,41.0107333333,49.7761333333,16.0415666667,17.4922
794.55,21.4834,12.607,20.3594,39.1361333333,18.058,14.052,40.3365333333,49.3271333333,15.7798,16.5710666667
794.86,22.8068666667,14.2366,21.0525333333,40.0819333333,19.6117666667,15.3339333333,41.2914666667,50.1306,17.4914666667,18.3053333333
795.16,22.8949333333,14.5267333333,21.4881333333,40.0736666667,20.0515333334,15.3518666667,41.4436666667,50.2984,17.6133666667,18.9945333333
795.47,23.0027333333,14.2057333333,21.5704666667,40.0582666667,20.0582,15.6088,41.6287333333,50.0399333333,17.6189666667,18.8295333333
795.78,22.985,14.0374,21.7676,40.5208,20.4327333333,15.4675333333,42.068,50.5831333333,17.7814666667,18.6837666667
796.09,21.9186,13.0646,21.2391333333,40.0224666667,19.8880333333,14.6099333333,41.9112666667,50.3397333333,16.8569333334,17.9583333333
796.40,19.8553333333,11.0426666667,19.6803333333,38.5692,18.2573,12.8386,41.0578,48.8507333333,14.6652666667,16.0006
796.70,18.676,9.74373333334,18.9208,36.9384,16.9613,11.6416666667,39.8776,47.7228666667,13.5743666667,14.5619333333
797.01,16.7804,8.06440000001,17.8248,36.4351333333,15.5988,10.9464,39.042,47.4047333333,12.0416666667,13.9772666667
797.32,15.856,7.94773333333,17.3428,35.8954666667,15.0652666667,10.8501333333,38.4656666667,46.5086,11.9651666667,13.5627666667
797.63,15.5395333333,7.53626666667,16.9163333333,36.4493333333,14.2027333333,10.451,38.2044666667,46.7068666667,11.7673666667,13.5466
797.93,16.6346666667,8.66513333335,18.3133333333,37.1782666667,14.7281333333,11.255,38.7212,47.2741333333,12.4901333333,14.8003
798.24,15.9642,7.64913333334,17.572,36.0455333333,13.2074333333,10.0041333333,37.8643333333,46.5854666667,11.4576,13.7718
798.55,15.3067333333,6.90706666666,16.8656666667,36.2189333333,12.7237666667,9.61853333333,37.4624666667,46.4759333333,10.9867,13.1303
798.85,14.2451333333,4.95486666666,15.4666,34.9504,11.0237666667,8.11186666666,36.8344,46.013,9.53113333334,11.4667
799.16,14.3231333334,5.18613333333,15.0084,34.1793333333,11.2140666667,7.95266666666,36.0659333333,44.9830666667,9.45856666666,11.4891666667
799.47,13.8700666667,4.79626666667,14.3030666667,34.1645333334,10.1645333333,7.38539999999,35.4372,44.7359333333,8.92216666667,10.8139
799.78,13.4192666667,4.43313333333,13.6857333333,33.8916666667,9.79380000001,7.31966666666,34.6390666667,44.012,8.67693333332,9.97426666667
800.08,14.3796666667,5.57713333333,14.2153333333,35.2789333334,10.9598333333,8.44773333333,35.7371333333,45.0842,9.17850000001,11.1715
800.39,15.4778,6.60619999999,14.4487333333,35.8409333333,11.8158666667,8.93213333333,36.3423333333,45.0324666666,10.5230333333,10.8949333333
800.70,16.9462,7.74086666666,15.0288,37.5410666667,12.8984,9.80913333334,38.1448666667,46.7732,11.5623666667,11.3981
801.00,15.9945333333,6.54853333333,14.1144,36.4214666667,12.2161333333,9.26419999999,37.8655333333,46.3034,10.8220666667,11.4576333333
801.31,16.3365333333,7.10999999999,14.5907333333,36.4992666667,13.2746,10.4025333333,38.3989333333,46.3139333333,11.1442666667,11.6779
801.62,16.6259333333,7.99093333335,15.2561333333,37.1882666667,14.4217666667,11.6189333333,38.8118,46.6667333333,11.8095,12.1814
801.92,17.8829333333,9.3422,16.3063333333,38.0990666667,15.9865333333,12.9459333333,39.9549333333,47.4594,12.9324,13.3017
802.23,18.1809333333,10.5341333333,17.2538666667,39.1876666667,17.3511,14.4370666667,40.4238,47.4524,13.8985,14.8301333333
802.54,18.3040666667,10.3992666667,17.38,39.4708,16.8686666667,14.6433333333,40.8164666667,47.3127333333,13.7415333334,14.2260666667
802.84,17.8370666667,10.3072666667,17.401,39.1810666667,16.8624333333,14.8910666667,40.0444666667,47.3162666667,13.9207666667,14.6018333333
803.15,19.022,11.6912666667,19.0130666667,39.7578,17.9452333333,15.6393333333,41.0229333333,48.7573333333,14.8944,15.8500666667
803.46,19.0828666667,11.9929333333,19.9382666667,39.6560666667,17.7689666667,15.6702666667,40.2558666667,48.3598666667,15.3526666667,15.8952
803.76,20.3722666667,13.7748666667,21.7922,40.5454,19.3940333333,17.1860666667,41.2121333333,49.2555333333,16.2337666667,17.8917333333
804.07,18.6528666667,12.1686666667,19.9304,38.7224,17.6575666667,15.2716,39.4958666667,47.7096,13.8852666667,16.3579666667
804.38,19.9058,13.9744666667,21.2051333333,39.9059333333,18.6966666667,16.3761333333,40.0427333333,48.0512666667,14.6754,16.6238666667
804.68,20.0519333333,13.7928666667,20.6501333333,39.7225333333,18.3876666667,15.6305333333,39.9393333333,48.0364666667,14.5471333333,16.827
804.99,19.1032666667,12.4184666667,19.71,39.846,17.2646333333,14.4928,39.9639333333,48.5326,13.7047333333,15.5208666667
805.30,17.8372,11.2172666667,18.427,39.0449333333,15.7397666667,13.0898,39.457,47.8089333334,12.4671666667,13.8342
805.60,18.5762,11.6594666667,19.1535333333,39.5382666667,15.7191666667,13.0256,39.952,48.8023333333,12.8476,13.9875666667
805.91,18.2826666667,11.8861333333,19.9228,39.1124,15.2146333333,12.8509333333,39.7009333333,48.7603333333,12.4119333333,14.2644333333
806.21,20.0764,12.6839333333,20.8787333333,39.7706,16.5903333333,14.0116666667,41.2703333333,48.8442666667,13.6915333333,14.8137333333
806.52,19.8746666667,12.243,20.5596,40.2896666667,16.3868666667,14.2209333333,41.0998666667,48.5093333333,13.1983,15.0650333333
806.83,19.8542666667,11.2244666667,19.4947333334,39.8639333333,16.0398666667,14.1108,41.0494666667,48.1827333333,12.8135333333,14.8348333333
807.13,19.2495333333,9.14566666666,18.9628666667,38.8938666667,14.8939,13.2442666667,40.5828,47.3481333333,11.7185333333,12.8592666667
807.44,21.1143333333,10.4338666667,21.2723333333,40.5128666667,16.8639,15.6114,41.9625333333,48.284,14.063,14.2948333333
807.74,20.9698666667,10.046,20.9698666667,40.6023333333,16.4575666666,14.6912,42.0725333333,49.1066666667,13.3179666667,13.6090333333
808.05,20.1788,9.49533333333,21.083,41.062,16.2670333333,14.5634666667,42.3868,49.1798,13.0125666667,12.6602666667
808.35,19.2978,8.86813333333,20.5662,39.7588,15.4822666667,13.9830666667,41.258,47.7253333333,11.9914666667,12.2956333333
808.66,18.4568,8.01720000001,20.8146,39.2818666667,14.7587333333,14.1907333333,41.2326666667,48.0064,11.6238,12.5509
808.97,17.4810666667,7.19866666668,19.1205333333,38.7187333333,13.9087333333,13.6806666667,40.5318666667,47.2748,11.0260666667,11.2107666667
809.27,17.8104,7.96293333333,19.7602666667,40.1087333333,15.3216,14.5098,40.8606,48.1154,12.1296333333,11.4325
809.58,15.9795333333,6.22366666667,18.2964666667,38.3986666667,13.6058666667,12.1523333333,39.6366,47.7796666667,9.94890000001,10.0511333333
