wavelength,Back_EmbPlaf,Belly_EmbPlaf,Breast_EmbPlaf,Crissum_EmbPlaf,Crown_EmbPlaf,DorTail_EmbPlaf,Patch10_EmbPlaf,Patch11_EmbPlaf,Rump_EmbPlaf,Throat_EmbPlaf,WingTip_EmbPlaf
774.12,16.2476,59.3962,33.3126,43.1381333333,13.0576666667,17.4499333333,24.9649333333,12.1103333333,19.9948,31.5534,17.1479333333
774.43,16.8984666667,60.5595333333,34.0688666667,44.4392,13.5038666667,18.0017333333,25.4888,12.9443333333,20.6981333333,32.2248666667,17.7617333333
774.74,17.5393333333,60.9662,34.8173333333,45.2628666667,14.2621333333,18.7404666667,26.1863333333,13.7656666667,21.4571333333,32.6448666667,18.4896
775.05,17.1367333333,60.3062666667,34.5257333333,44.8508,13.6878666667,18.0016666667,25.4257333333,13.2259333333,20.7521333333,32.1352666667,18.1894666667
775.36,16.4950666667,59.6025333333,34.5632,44.5713333333,13.2788666667,17.7632,25.2081333333,12.4898,20.0107333333,31.8585333333,17.932
775.67,16.0542,59.4370666667,34.1998,44.4922,12.8145333333,17.1523333333,24.6688666667,12.0198666667,19.4977333333,31.3742666667,17.7206666667
775.98,16.4340666667,59.989,34.7066,44.8782666667,13.3554,17.4972,24.7896666667,12.5636666667,19.9612666667,31.927,18.3777333334
776.30,16.7625333333,59.77,34.555,44.6726,13.7003333333,17.7978666667,25.1272,12.8130666667,19.8356,31.8323333333,18.6688
776.61,16.3472666667,58.1981333333,33.4307333333,43.7608666667,13.0087333333,17.2079333333,24.5888,12.3809333333,19.21,31.1256,18.2848
776.92,16.9208666667,58.3495333333,33.7012666667,44.1125333333,13.5877333333,17.4674,25.1028666667,12.7598,19.854,31.5908,18.4848
777.23,17.3388,58.8292666667,34.3088666667,44.569,14.0759333333,18.0109333333,25.6206,13.1871333333,20.4986,32.5040666667,19.1002
777.54,17.7304666667,59.0125333333,34.3644,44.599,14.4624666667,18.1779333333,25.5536666667,13.4262,20.8292666667,32.357,19.34
777.85,18.4838666667,58.2196666667,34.4426,44.2314,15.3459333334,18.9858,26.1067333333,14.5430666667,21.3365333333,32.4616666667,20.0792666667
778.16,18.7495333333,58.3932,34.6899333333,44.7566,15.3286,19.2126666667,26.3794,14.7857333333,21.4418,32.6682,20.1916666667
778.47,19.1050666667,59.0192666667,35.1769333333,45.4447333333,16.0396666667,19.9894,27.0848,15.2786666667,21.8702666666,33.2637333333,20.7021333333
778.78,19.9036666667,59.7000666667,35.3842,45.9491333333,16.8568,20.5194,27.6466,16.0160666667,22.7416,34.0936666667,21.3066666667
779.09,21.3333333333,60.1852,36.4866666667,46.7671333333,18.3545333333,22.2276,28.9418,17.2698,24.0794666667,35.18,22.5554
779.40,21.7859333333,60.1218666667,36.7513333333,47.0692666667,18.9134666667,22.7610666667,29.4065333333,17.5994,24.6580666667,35.5325333333,22.8617333333
779.71,21.3736666667,59.5864666667,36.4094666667,46.6401333333,18.5998666667,22.5668666667,29.0055333333,17.2474,24.2217333333,35.2056,22.6517333334
780.02,21.9055333333,60.494,36.9780666667,47.402,19.2164,23.0810666667,29.4579333333,17.7026666667,24.6914,35.8882666667,22.9790666667
780.33,21.5073333333,60.1296,36.9962666667,47.1745333333,18.9625333333,22.9334666667,28.968,17.4662,24.3382,35.5212666667,22.9012666667
780.64,21.1907333333,59.8849333333,36.6198666667,46.8312666667,18.4691333333,22.5953333333,28.4938,17.1907333333,23.6598,34.6831333333,22.6392
780.95,20.7111333333,59.8054666667,36.4388666667,46.4223333333,18.0666666667,22.5278666667,28.2721333334,16.7666666667,23.0833333333,34.4278666667,22.2944666667
781.26,20.4197333333,60.2836666667,36.4255333333,46.5362666667,17.9632,22.1785333334,27.8864666667,16.1532666667,22.9162666667,34.5646,22.2128666667
781.57,20.9735333333,61.1683333333,36.9242666667,46.8671333334,18.9862666666,22.9037333333,28.5052666667,16.9473333333,23.4822666667,35.5097333333,23.2873333333
781.88,21.3461333333,61.822,37.1510666667,47.1424666667,19.3850666667,23.1622,28.8133333333,17.1395333333,23.8063333333,35.805,23.6321333333
782.19,21.6034,62.3378,37.8150666667,47.5946,19.8649333333,23.4537333333,29.2217333333,17.5212666667,24.3642,36.1058,24.0998666667
782.50,21.9647333333,63.0666666667,38.5444666667,48.1162,20.1557333333,23.6179333333,29.8952,17.8257333333,24.8757333333,36.7237333333,24.2048666667
782.81,21.6275333333,62.3992,38.2580666667,47.5408,19.5900666667,23.1646,29.7346666667,17.5950666667,24.4846666667,36.281,23.888
783.12,22.175,63.1362666667,38.9463333333,48.0961333333,19.9261333333,23.3456,30.2218666667,18.1331333333,25.1386666667,36.8146,24.0172666667
783.43,21.9655333333,63.324,39.0296,47.9436,19.8374,23.0735333333,30.0594,18.0783333333,25.0141333333,36.6322666667,23.8684
783.74,21.3990666667,62.634,37.9962666666,47.07,19.1115333333,22.4637333333,29.5841333333,17.4606666667,24.392,36.0366666667,22.8355333333
784.05,21.2412666667,62.5336,38.1766666667,47.0249333333,18.7716,22.1817333333,29.7633333333,16.9481333333,24.3889333334,36.0525333333,22.6168666667
784.36,21.4701333333,62.8239333333,38.6588,47.5951333334,19.2262666667,22.4048666667,30.084,17.4146,24.8548666667,36.4603333333,22.8498666667
784.67,21.0155333333,62.3956666667,38.5482,46.9792,18.5613333333,22.0638,29.9284,16.8944,24.3034,35.97,22.1939333333
784.98,20.0589333333,61.0280666666,37.2429333333,45.7957333333,16.9418,20.6482,28.448,15.2194,22.7897333333,34.7412,20.4976666667
785.29,19.3558,59.169,36.4315333333,44.3866,16.2061333333,19.9742666667,27.6328666667,14.6732,22.0676666667,33.8873333333,19.5491333333
785.60,17.9856,58.6220666667,35.3543333333,43.7074,14.5603333333,18.8713333333,26.122,13.0314666667,20.3806,32.8346,18.3858
785.91,16.631,57.6093333333,34.2014666667,42.4359333334,13.3528,17.7971333333,24.3926,11.8561333333,18.9439333333,31.6943333333,17.3502
786.22,16.5371333333,58.0673333333,34.397,42.8404,13.2554,18.0415333333,24.3904,11.5952,18.8845333333,31.8354666667,17.0752666667
786.53,16.7984,58.4986,34.6294666667,42.913,13.3076,18.2096666667,24.6006,11.556,18.9862666667,32.3838666667,17.1190666667
786.84,17.8672,58.9148,35.1294,43.5547333334,14.3498666667,19.1331333333,25.5254,12.3854,20.0312,33.3772,18.441
787.14,19.1972666666,59.9999333333,36.3542666667,44.8529333333,15.6494666666,20.0857333333,26.7708,13.4313333333,21.1091333333,34.4361333333,19.9937333333
787.45,19.8818666667,59.4626666667,36.2798666667,44.8835333333,16.2738666667,20.5786,27.0504666667,14.1128666667,21.6355333333,34.8390666667,20.502
787.76,19.8678666667,58.8956,36.2094,44.6074666667,16.2381333333,20.2127333333,27.1614,14.3456,21.6853333333,34.5527333333,20.5751333333
788.07,20.3078666667,59.5666,36.4358666667,45.2410666667,16.6410666667,20.5817333333,27.7272666667,14.8788666667,22.3554,35.0898666667,21.2662
788.38,20.7796,60.5732666667,37.2084666666,46.2024,16.9848,21.3070666667,28.5239333333,15.4084666667,23.4222,35.5689333333,22.2070666667
788.69,20.4406,61.1999333334,37.2694666667,46.6898666667,16.8638666667,20.9622666667,28.5449333333,15.3333333333,23.5014666667,35.8667333333,22.3303333333
789.00,21.1466,61.1065333333,37.8622,46.8799333333,17.6028666667,21.2158666667,29.0636666667,16.0241333334,24.3216,36.1798666667,22.6446666667
789.31,21.592,61.2466,38.1210666667,47.2402666667,17.653,21.4164666667,29.2244,16.1369333333,24.7292666667,36.5759333333,22.8504666667
789.62,21.0428,60.7146,37.4926666667,46.4673333333,17.5628666667,20.8318666667,28.43,16.0866,24.1886666667,36.1688,22.3607333333
789.92,20.4417333333,60.1014666667,36.8307333334,46.2010666667,17.2665333333,20.6446666667,27.8365333334,15.6431333333,23.8317333333,35.7384,22.2082
790.23,19.4539333333,59.2948,36.4245333333,45.5504,16.185,20.0918,27.0102,14.8848,23.3056666667,34.8789333333,21.4534
790.54,17.9434,58.1446,35.5094,44.2075333333,15.0942666667,19.2516666667,25.8364666667,13.8993333333,22.7107333333,33.8365333333,20.3206666667
790.85,17.6822666667,58.3528666667,35.5077333333,44.2772666667,14.8764,19.0430666667,25.5013333333,13.7109333333,22.5586,33.6198,20.1821333333
791.16,17.4950666667,58.6936,35.3872666666,44.2155333333,14.8552666667,19.2188666667,25.367,13.4073333333,22.734,33.6228666667,20.0269333334
791.47,17.4148666667,58.2176666667,35.4557333333,43.9251333333,15.3402666667,19.4422666667,25.1360666667,13.3740666667,22.5916666667,33.4762,20.1837333333
791.78,18.0282,57.5317333333,35.721,43.8094666667,16.3313333334,20.0001333333,25.4124,14.2789333333,22.5955333334,34.0174666667,20.6975333333
792.08,18.5342,57.717,35.8122,43.8364666667,16.6565333333,20.9051333333,25.694,14.2924666667,22.7488666667,34.4816,20.9253333333
792.39,19.0098666667,58.6978666667,36.2632,44.4557333333,17.1244666667,21.8514,26.7684,14.8525333333,23.1604,35.3069333334,21.7837333333
792.70,19.8718,58.7922666667,36.4304,45.2227333333,18.0027333333,22.8406666666,28.0838,15.5264666667,24.1094,35.7692666667,22.5709333333
793.01,20.9891333333,59.5528,37.1951333333,46.1517333333,18.4282,23.8075333333,29.3630666666,16.0366,25.0542666667,36.4093333333,23.8482
793.32,21.0886,59.7363333333,37.4781333333,46.1866,18.3433333333,23.6917333333,29.4388,16.1797333333,25.0372666667,36.0716,23.8742666667
793.62,21.6802666667,60.9659333333,37.9252666667,47.2041333333,19.1020666667,23.9115333333,30.0884,16.3061333333,25.0408,36.7959333333,23.9523333333
793.93,22.1924,62.1578666667,38.5314666667,48.1558,19.3174666666,24.1640666667,30.6237333333,16.1461333333,24.9224,37.6558666667,24.3158
794.24,21.7987333333,62.3548,38.5377333333,47.9093333333,19.231,24.0988666667,30.6968,15.8462666667,24.6894,37.7342666667,24.3735333333
794.55,22.4754666667,62.7533333333,38.8945333333,48.5112666667,19.5795333333,24.2524,30.919,16.236,24.6930666667,38.0672666667,24.8084
794.86,22.3082,62.8987333333,39.0699333333,48.9885333333,18.9748,23.856,31.1336,16.0556666667,24.3858666667,38.2620666667,24.345
795.16,21.6802,62.4021333333,38.4279333333,48.3602666667,18.4818,23.0700666667,30.8434,15.6679333333,24.0822666667,37.3076666667,23.9472666667
795.47,21.962,61.5026666667,38.3660666667,47.9528,18.7400666667,23.1233333333,30.6824,16.1024,24.3569333333,36.9489333333,24.2389333333
795.78,21.5518666667,60.4331333333,37.6978666667,47.4296,18.5323333333,22.7998,30.2814,15.6806666667,24.0800666667,36.0750666667,23.9055333333
796.09,20.2323333333,59.8644,36.9474666667,46.1954666667,17.5992,21.5941333333,28.8352,14.5336,22.7493333333,35.1598666666,22.9945333333
796.40,19.5542,59.4638666667,36.3502,45.956,17.2803333333,21.111,28.146,13.9275333333,22.2288,34.8644,22.5840666667
796.70,19.1136666667,58.8760666667,35.6968666667,45.4014,16.9877333333,20.8605333333,27.6815333333,13.5067333333,21.9908666667,34.8492666667,22.2158666667
797.01,18.8932,58.2888,35.5026,44.9046,16.743,20.8078666667,27.5126,13.7721333333,22.3727333333,34.6373333333,22.5572
797.32,18.4796,57.6272,34.5483333333,44.2048,15.9224,19.9046666667,26.794,13.4033333333,21.8956666667,33.8995333333,22.042
797.63,18.1928,57.4393333333,34.0228,44.3933333333,15.6962,19.7189333333,26.7624666667,13.3971333333,21.6794,33.6205333333,21.5326
797.93,17.2238666667,56.8329333333,33.4116666667,44.0144,14.8452666667,19.2764666667,26.3995333333,12.4990666667,21.1078666667,33.1248,20.8668
798.24,16.9256,56.2833333333,32.7762,43.258,14.8344666667,18.9052666667,25.7686,12.0812,20.9308666666,32.4942666667,20.6424
798.55,15.3914,56.3898666667,31.9658,42.947,13.4292666667,17.6616,24.383,10.3386,19.8221333334,32.1093333333,19.3572666667
798.85,14.4468666667,57.3376,31.9843333333,43.6403333333,12.9478666667,16.7452666667,23.8828666667,9.25046666667,19.4289333333,32.1057333333,18.4654
799.16,14.3866666667,56.9841333333,31.7314666667,43.4991333333,12.5397333333,16.7026666667,23.3333333333,9.17733333333,19.3362,32.0130666667,18.2250666667
799.47,15.3014,57.9947333333,32.9189333333,44.4616666667,13.3851333333,17.7433333333,24.3286,10.2553333333,20.6584,32.9262666667,19.0456
799.78,15.1180666667,57.6602666667,33.0857333333,44.1396,13.0484,17.3679333333,24.0945333333,10.1013333333,20.8698666667,32.4786,18.89
800.08,15.8792,58.4556666667,33.8609333333,44.9235333333,13.7691333333,17.9664666667,24.442,10.8256666667,21.3914,32.7139333333,19.832
800.39,15.9508,58.1832,33.98,44.542,13.8336666667,18.1600666667,24.3264666667,10.7236666667,21.1778,32.3172,19.5304666667
800.70,16.6667333333,58.9249333333,34.9266,45.0038,15.1043333333,19.5282666667,25.29,11.8794,22.1192,33.1322666667,20.6729333333
801.00,17.2473333333,59.9762,36.0779333333,45.4653333333,15.4095333333,19.9442666667,25.4018,11.774,22.5856,33.7470666667,21.4876
801.31,17.9023333333,60.294,36.5037333333,45.4191333333,15.6137333333,20.437,25.8324,12.2686,22.9638,34.112,21.7483333333
801.62,17.649,61.4056666667,36.7284666667,46.1242,15.372,20.7234666667,26.0255333333,12.1249333333,23.0743333333,34.5006,21.4386666667
801.92,18.6056666667,62.0957333333,37.7063333333,46.5510666667,16.3779333333,21.8565333333,27.2607333333,13.2673333333,24.4306,35.2391333333,22.3350666667
802.23,18.8682,61.3124,37.4576,45.8874666667,16.5066,22.1318,27.8472,14.2024,24.682,35.0386,22.9272
802.54,18.9712666667,62.3504,38.4860666667,46.4240666667,17.1224666667,22.6014666667,28.5068666667,14.2616666667,25.0438666666,35.3326,23.0865333333
802.84,19.0392666666,62.9574,38.6632666667,46.8004,17.686,23.0576666667,28.7384,14.8370666667,25.0794,35.8312,23.1496
803.15,20.2769333333,63.2804666667,39.0964,47.4154666667,19.243,24.5258666667,29.9551333333,16.5161333333,26.154,36.5405333333,24.5749333333
803.46,20.5416,62.3654666667,38.8848666667,47.1685333333,19.6576,24.6355333333,30.6093333333,17.1406,26.3799333333,36.6228666667,24.8904666667
803.76,20.4956,62.694,39.1847333333,47.7378,19.7202,24.6524666667,31.1991333333,17.2262,26.3868666667,37.2502,25.3717333333
804.07,20.2926666667,62.7561333333,39.2358666667,48.2357333334,19.1057333333,24.3006666667,31.309,16.6910666667,26.1952,37.1788666667,25.1381333333
804.38,20.3337333333,62.1136,38.538,47.5566,19.1020666667,24.5371333333,31.156,16.8693333333,26.1580666667,36.8374666667,24.5292666667
804.68,20.2212,61.7535333333,38.0410666667,47.0377333334,19.1468666667,24.3522666667,30.7266,16.8957333333,25.9239333333,36.643,24.621
804.99,20.9224666667,61.8294,38.5582666667,47.2635333333,19.6589333333,24.7596666667,31.3952666667,17.5736,26.2868,37.2247333333,25.5658666667
805.30,21.0768,61.2065333333,38.3505333333,47.4530666667,19.6334666667,24.8490666667,31.1874666667,17.4113333333,25.5669333333,37.037,25.5441333333
805.60,21.2198666667,61.9424666667,38.6713333333,48.2596,19.5804666667,24.8018666667,31.1810666667,16.9230666667,25.3768,37.4358666667,25.7498666667
805.91,20.8061333333,61.2636,38.1162666667,47.7054666667,19.0931333334,23.8760666667,30.7364,16.5891333333,24.6667333333,37.0078,25.4185333333
806.21,20.3996666667,59.8000666667,37.2471333333,46.7050666667,18.1546,22.7988666667,29.9038666667,15.6400666667,23.7445333334,35.7477333333,24.9210666667
806.52,19.6305333333,59.6619333333,36.4857333333,45.9040666667,17.6494,21.7454,29.0016,14.5048,22.4764666667,35.5109333333,24.0566666667
806.83,19.3140666667,59.9354,36.3438,45.8998,16.9168666667,21.0976666667,28.7168,13.2284,21.7998666667,35.6093333333,22.9298666667
807.13,19.4376,60.2812666666,36.4102,45.6410666667,16.9066,20.9429333333,28.3872666667,12.8867333333,21.5964,35.4756,21.9107333333
807.44,19.3709333333,59.7141333333,36.299,44.8122,17.0833333333,21.0621333333,27.9901333333,13.0474666667,21.7893333334,35.4984,21.5604
807.74,18.6212666667,59.3946666667,35.9899333333,44.1362,16.1664,19.8992,27.1038666667,12.1984,21.1265333333,34.7036666667,21.1770666667
808.05,18.4718666667,59.428,35.9709333333,44.0204,15.9027333333,19.8294,26.7604666666,12.0443333333,21.4168666667,34.9894666667,21.3061333333
808.35,18.3504,58.7522,35.4615333333,43.5555333333,15.7862666667,19.7436666667,26.094,12.1112,21.2392,34.4189333333,21.017
808.66,18.7423333333,58.6131333333,35.6244666666,43.2902,15.8654,19.8019333333,26.417,12.3859333333,22.0241333333,34.2464,21.2058
808.97,18.532,58.0916666667,35.4575333333,42.772,15.4145333333,19.7148666667,26.1139333333,12.2539333333,21.7444666667,33.6356,20.8634
809.27,18.4486,58.4308666667,35.3014,42.6152,15.1065333333,19.5477333333,25.9929333333,11.9326,21.5514666667,33.8120666667,20.8686
809.58,17.2113333334,58.8169333333,34.8638,42.4881333333,13.6618,18.3192,25.324,10.0656666666,20.6949333333,33.0515333334,20.0564666667
809.88,16.3610666667,58.7384666667,34.9442,42.6007333333,12.4308666667,17.7778,25.1918,9.22853333333,20.0971333334,32.4307333333,19.3497333334
810.19,16.1308666666,59.9306,35.5952,42.9364666667,12.9166,18.2143333333,25.5555333333,9.88100000001,20.3373333333,32.4404666667,20.2878
810.49,16.8777333333,59.6955333333,35.189,43.0339333333,13.2744,18.488,25.891,10.3584666667,20.7757333333,32.0079333334,21.2567333333
810.80,17.1087333333,59.6324,35.1912666667,43.7358,13.3929333333,18.7083333333,26.2096,10.7599333333,20.7749333333,31.2568666667,21.5598666667
811.10,17.5782666667,58.3213333333,35.041,44.0134666667,14.0954666667,19.4983333333,27.2455333333,12.1468,21.4760666667,31.4808,22.4215333334
811.41,18.1739333333,58.2512666667,35.9516,44.9178,14.657,20.0482666667,28.2415333333,13.0724666667,21.9132,31.7392,22.5217333333
811.71,17.4456666667,58.0078666667,35.3056666667,44.4872666667,13.9249333333,19.6745333333,27.8402,12.2485333333,21.2820666667,31.4891333333,21.9328666667
812.02,18.5652,58.9456666667,36.3981333333,45.3879333333,15.6174666667,21.1126666667,29.4094666667,14.0264,22.4889333333,32.6597333333,23.2602
812.32,20.3596666667,59.6112666667,37.4928,46.4139333333,16.8612,22.7306666667,30.7871333333,15.8114666667,23.6346666667,33.5567333333,24.7134
812.63,21.3586,60.3882,38.3018666667,47.5012666667,18.0301333333,23.7263333333,31.8876,16.9528,24.9005333333,34.0806,25.3469333333
812.93,22.5303333333,59.9251333333,38.9541333333,47.1987333333,19.2811333333,24.9673333333,32.5489333333,18.5808,25.3968,35.0794,25.817
813.24,24.0720666667,60.2308666667,39.7599333333,47.2299333333,20.0186,25.9002666666,33.2409333333,19.3815333333,26.1402666667,36.1588666667,26.1495333333
813.54,24.2474666667,60.1016,39.7600666667,47.2206,19.7600666667,25.7432,32.7516,19.086,26.2236,36.1313333333,25.7616666667
813.85,23.8921333333,60.4641333333,40.4072666666,47.5756,19.858,25.9185333333,32.3484666667,19.214,26.1362666667,36.5246,25.8617333333
814.15,24.7281333333,61.0495333333,40.662,47.669,20.2553333333,26.1464666666,32.7848666667,19.3475333333,26.4868666667,37.4468,26.0898666667
814.46,26.9230666667,64.6053333333,42.9191333333,50.1676666667,22.1007333333,27.4555333333,34.5167333333,20.6314,27.7416666667,40.1086,27.4654
814.76,26.5062666667,64.8822,43.1376666667,49.9649333333,22.5462666667,26.777,34.3458666667,19.8095333333,27.3283333333,39.9498666666,27.4586
815.07,27.3595333333,64.5194,43.7090666667,49.9268,22.9867333333,27.3598,34.739,20.3317333333,27.8867333333,39.8828,27.5451333333
815.37,26.5970666667,64.1094,42.607,49.2536666667,21.5621333333,26.2388666667,32.9751333333,18.5970666667,26.4078666667,39.1740666667,25.7611333333
815.68,25.1212666667,63.8889333333,41.7273333333,48.505,20.6364,25.0708,31.5656,17.2627333333,25.2929333333,38.5859333333,24.1819333333
815.98,23.6234,63.2264666667,39.9491333333,47.0941333333,18.5546666667,23.6030666667,29.659,15.5215333333,23.8168,37.6998,22.8905333333
816.29,22.6153333333,62.9026,39.1591333333,47.6102666667,17.9487333333,22.9744666667,29.3025333333,14.5538,24.0410666667,37.118,22.3384666667
816.59,22.3062,62.2054666667,38.5498,47.6535333333,18.4390666667,22.9002666667,29.2346,15.2568,24.7835333333,37.0996666667,22.5781333333
816.89,22.163,61.3530666667,37.511,46.5777333333,17.5605333333,22.5381333333,28.3655333333,14.6468,24.6715333333,36.553,22.2320666667
817.20,20.3638666666,58.659,34.9712,44.7126666667,15.3546,20.3736,26.4942666667,12.4809333333,22.8830666667,34.5882,20.0096
817.50,19.8110666667,58.442,34.863,45.2030666667,15.5335333333,20.1605333333,25.354,12.2096666666,22.4552,34.3248666667,19.5752
817.81,18.8418,57.4556666667,34.4186666667,44.6056666667,14.8836,19.6989333333,24.5328,11.4272666667,22.4714666667,33.0506666667,19.2339333333
818.11,18.8126666667,57.4319333333,33.3684666667,44.4414666667,14.1776666667,19.5074666667,23.8347333333,11.1433333333,22.2692,32.3394,19.1115333333
818.41,17.2194,56.8739333333,32.6166,44.1192666667,12.9706,18.0397333333,22.8756666667,9.7582,20.9067333333,31.1658666667,18.3246666667
818.72,16.4472666667,56.8944,32.795,44.0498,12.2566666667,17.2672666666,22.9316,9.92126666667,20.6956,30.9234,18.5755333333
819.02,16.0123333333,56.8020666667,32.6596666666,43.5462,11.6376,16.9801333333,23.0274666666,9.63213333333,20.8748666667,30.8634,18.4358
819.33,17.1892666667,57.2307333333,34.081,44.4859333333,13.0010666667,18.193,24.2576,11.0626,21.9107333333,31.7548666667,19.4393333334
819.63,17.9779333333,58.3823333333,34.7606666667,44.8467333333,14.1302666667,19.5064666667,25.0907333333,12.3282,22.3668666667,32.6911333333,20.5056666667
819.93,17.6280666667,58.2972,34.6216,44.4843333333,13.8077333334,19.3608666667,25.1136,11.7802666667,21.7978,32.3197333333,20.3296
820.24,17.6580666667,58.1006,34.8529333333,44.6588,14.2685333333,19.5658666667,25.6690666667,12.0559333333,21.6989333333,32.4024,20.5636
820.54,18.1880666667,58.5532,35.4372666667,44.8862,15.0128666667,20.2086666667,26.4685333333,12.7386666667,22.0239333333,32.9822666666,21.2798666667
820.85,18.1365333333,58.7387333333,35.5724,44.9672,14.9523333333,20.3578666667,26.8067333333,12.8444,22.257,33.1574,21.5175333334
821.15,18.2437333333,58.8282666667,35.6483333333,45.0584666667,14.796,20.3584,26.8849333333,12.6968,22.0655333333,33.3411333334,21.5458
821.45,18.1466,58.5754666667,35.7608666667,44.9861333333,14.781,20.3066,26.9203333333,12.6072,22.0078,33.3148,21.4662666667
821.76,18.5450666667,58.8008666667,36.0419333333,45.2076,15.1718666667,20.5743333333,27.2075333334,13.0482,22.3438666667,33.7317333333,21.7778
822.06,18.898,58.6784,36.2040666667,45.3547333333,15.6288666667,20.9173333333,27.38,13.2692,22.5539333333,33.8640666667,22.0622666667
822.36,19.2106666667,58.7228,36.346,45.6372,16.0058666667,21.1478666667,27.6611333333,13.5754666667,22.7206,33.9746,22.3379333333
822.67,19.1664,58.5038666667,36.2209333333,45.5091333333,15.9311333333,21.1522,27.6100666667,13.4972,22.6590666667,33.9040666667,22.3296
822.97,19.0264,58.2154,36.1473333333,45.406,15.6886,20.9103333333,27.4795333333,13.263,22.5106666667,33.7938,22.1566
823.27,19.1804,58.5415333333,36.3714,45.8098,15.848,21.1026666667,27.7042666667,13.4582,22.7121333333,33.9835333333,22.4289333334
823.58,19.5652,58.9228666667,36.7607333333,46.2318666667,16.1399333333,21.4023333333,28.0083333333,13.8132,23.0964666667,34.3380666666,22.826
823.88,19.9475333333,59.1037333333,37.0970666667,46.6078,16.4631333333,21.8432,28.2493333333,14.1750666667,23.4907333333,34.6557333333,23.1905333333
824.18,20.1798,59.0534666667,37.3174,46.6348666667,16.6189333333,22.0592,28.4436666667,14.3048666667,23.5244666667,34.7418,23.3606
824.49,20.0374,58.8418666667,37.1472,46.4718666667,16.6729333333,22.144,28.3913333333,14.3641333333,23.392,34.5838,23.1724
824.79,20.3316,59.0408666667,37.1447333333,46.6365333333,16.8132666667,22.3839333333,28.6832666667,14.7087333333,23.6087333333,34.7526666667,23.4634666667
825.09,20.5038666667,59.1532,37.1138666667,46.7261333333,16.9260666667,22.5790666667,28.7061333333,14.7406666667,23.8222666667,34.8092666667,23.5034
825.39,20.1958,59.1943333334,36.861,46.5222,16.5975333334,22.3944,28.5025333333,14.431,23.6526666667,34.7616,23.1969333333
825.70,20.2482666667,58.9766,36.6448666667,46.2338,16.4367333334,22.2110666667,28.1328,14.2996,23.5329333333,34.6116666667,23.1202
826.00,20.1977333333,59.3926666667,36.6370666667,46.4203333333,16.4356666667,22.3078,28.1138666666,14.2148,23.5468,34.5444,23.1024666667
826.30,20.6218666667,59.9258,37.0288666667,46.7372,16.6965333333,22.6708,28.4648666667,14.7182,23.7837333333,34.8523333333,23.4340666667
826.61,20.5091333333,59.2112666667,36.679,46.4120666667,16.343,22.366,28.0673333333,14.4934666667,23.4376666666,34.4722,22.9567333333
826.91,20.617,58.8930666667,36.5238666667,46.085,16.4286666667,22.6157333333,28.1122,14.4262,23.4444,34.2392666667,22.778
827.21,20.379,59.2311333333,36.654,46.2226666667,16.091,22.4038,28.1466666667,14.084,23.3099333333,34.1707333333,22.6420666667
827.51,20.3399333333,59.4678666667,36.5373333333,46.5408,16.1270666667,22.2173333333,28.1226,14.0244,23.2704666667,34.2018,22.6423333333
827.82,20.6236666667,59.4181333333,36.6571333334,46.5944666667,16.2197333333,22.2436,27.9902,14.1091333333,23.533,34.1852666667,22.8750666667
828.12,20.3777333333,59.4977333333,36.7330666667,46.4738,15.9936666667,22.0856,27.599,13.9079333333,23.1866,33.9483333333,22.5034
828.42,19.8622666667,59.1650666667,36.4837333333,46.0857333333,15.4206,21.7601333333,27.3724666667,13.3677333333,22.6512,33.3763333333,22.251
828.72,20.0932,59.5338666667,36.6667333333,46.056,15.5058666667,21.9581333333,27.5897333333,13.4499333333,22.7878666667,33.3054666667,22.2655333333
829.02,19.8206666667,59.9692,36.7100666667,45.9441333333,15.4445333333,22.147,27.7838666666,13.2871333333,22.6440666667,33.5485333334,22.3367333333
829.33,20.3903333333,59.5986666667,37.0178,45.825,16.1984666667,22.3691333333,28.2219333333,14.0246,22.9097333334,33.6844666667,22.9764
829.63,20.4378666667,59.2968666667,36.7498666667,45.4763333333,16.3492,22.4236666667,28.0172666667,13.7220666667,22.8368666667,33.0188666667,22.9663333333
829.93,21.0146666667,59.7208666667,37.2354,45.3728,17.0378,23.2345333333,28.4236,14.0212666667,23.2346666667,33.6669333333,23.5819333333
830.23,20.8648,59.889,37.6128,45.6689333333,17.5387333333,23.3481333333,28.6844,14.5971333333,23.3112,34.6045333333,24.2718
830.54,20.7346666667,59.1717333333,37.2177333333,45.0176,17.6552666667,23.1652666667,28.2532,14.4508666666,23.1418,34.8262,24.0952666667
830.84,19.6040666667,56.9049333333,36.1536,42.9170666667,16.3474666667,22.0686666667,26.901,13.0666666667,22.0039333333,33.3332,22.9414
831.14,19.984,56.6304,36.4455333333,42.7664,16.9924666667,22.3884,27.6962,13.3736,22.1873333333,33.5184,23.5144
831.44,20.6154,57.2622666666,37.1282,42.9664666667,17.7278666667,22.8717333333,28.4496666667,13.6884666667,22.6980666667,34.1854,24.1103333333
831.74,21.6722666667,57.4990666667,37.5365333333,43.5013333333,18.1634,23.6283333333,29.0780666667,14.6248666667,23.4043333333,34.9982666667,24.5313333333
832.04,21.4377333333,56.4912666666,37.2273333333,43.3917333333,17.8602666667,23.4194,28.9165333334,14.7230666667,23.1647333333,34.8194,24.4718
832.35,21.59,56.1364666667,37.2542,43.7101333333,18.0843333333,23.4610666667,28.8506,15.0512,23.5377333333,34.5082666667,24.2017333333
