wavelength,Back_BanEdwm,Belly_BanEdwm,Breast_BanEdwm,Crissum_BanEdwm,Crown_BanEdwm,DorTail_BanEdwm,Patch10_BanEdwm,Patch11_BanEdwm,Patch12_BanEdwm,Rump_BanEdwm,Throat_BanEdwm,WingTip_BanEdwm
635.58,8.52013333333,17.7265198039,36.8474,17.2979,5.19593333333,8.053,8.68373333333,8.06593333333,9.36286666668,8.3254,6.49653333333,9.68563333333
635.91,8.52253333333,17.805584902,36.8832666667,17.3433333333,5.18586666667,8.0818,8.69566666667,8.07626666667,9.40300000001,8.31953333333,6.54293333333,9.719
636.24,8.47726666667,17.769232549,36.9347333334,17.3633666667,5.17093333333,8.03493333333,8.65306666667,8.03793333333,9.4,8.30986666667,6.51346666667,9.72720000001
636.57,8.3502,17.6737156863,36.8733333333,17.2643,5.0436,7.8982,8.52499999999,7.943,9.31366666667,8.21846666667,6.39006666667,9.6133
636.90,8.23206666667,17.6351233334,36.8154,17.2152333333,4.92926666667,7.8164,8.45160000001,7.84566666667,9.23140000001,8.1494,6.3336,9.54690000001
637.23,8.19573333333,17.6313698039,36.8511333333,17.2501333333,4.93093333333,7.82046666667,8.45946666667,7.875,9.24699999999,8.1416,6.3196,9.56629999999
637.56,8.10953333333,17.5310441177,36.8241333333,17.1538,4.84846666666,7.70793333333,8.34579999999,7.76406666667,9.14346666667,8.0254,6.1878,9.51026666667
637.90,8.04353333333,17.4563094118,36.7636,17.0637,4.801,7.61226666667,8.26073333334,7.6486,9.09480000001,7.8924,6.06373333333,9.40026666667
638.23,8.03533333333,17.415947451,36.6629333333,17.1022,4.8344,7.64733333333,8.27186666666,7.65613333333,9.10053333333,7.91426666667,6.0794,9.42433333333
638.56,8.09886666667,17.5001241176,36.6780666667,17.1116,4.92793333333,7.72193333333,8.33113333334,7.7112,9.19206666666,8.014,6.18333333333,9.49886666667
638.89,8.04153333333,17.5178145098,36.6969333333,17.1161,4.89846666667,7.69666666666,8.30126666667,7.71093333334,9.17439999999,7.98033333333,6.18033333333,9.50573333334
639.22,7.98686666667,17.439175098,36.6724666667,17.0145333333,4.87726666667,7.65,8.21446666666,7.6538,9.12719999999,7.92606666667,6.13266666667,9.52553333333
639.55,7.93186666667,17.3894011765,36.636,16.9623333333,4.87833333333,7.60813333333,8.18239999999,7.61733333333,9.06633333333,7.92413333333,6.07093333333,9.51183333334
639.88,7.91613333333,17.3624860784,36.6311333333,16.9135,4.81833333333,7.60013333333,8.14066666667,7.60086666667,9.02246666667,7.88953333333,6.01013333333,9.50940000001
640.21,7.93746666667,17.3535072549,36.5956666666,16.9553666667,4.85513333333,7.6504,8.18706666666,7.62573333334,9.03633333333,7.9174,6.06373333333,9.55830000001
640.54,8.05386666667,17.4690892157,36.7509333333,17.1109,5.00293333333,7.76573333334,8.31546666668,7.7482,9.15080000001,8.02333333333,6.13373333333,9.69336666667
640.87,8.0598,17.421497451,36.7476666667,17.0955333333,4.98586666667,7.7764,8.29760000001,7.70053333333,9.11286666667,8.02986666667,6.0832,9.67309999999
641.20,8.12973333333,17.4938368627,36.7533333333,17.1659666667,4.99406666667,7.83753333333,8.41253333333,7.74106666667,9.17673333334,8.0742,6.15046666667,9.72126666666
641.53,8.14546666667,17.512947451,36.7989333334,17.1951,4.9944,7.82446666667,8.43226666666,7.74773333334,9.19106666667,8.10586666667,6.2008,9.77053333333
641.87,8.155,17.5652703922,36.8816,17.1728333333,4.95913333333,7.8038,8.43413333333,7.7586,9.21013333333,8.05546666667,6.21426666667,9.76926666666
642.20,8.1192,17.4787145098,36.9160666667,17.1710666667,4.88133333333,7.78626666667,8.37466666667,7.71026666667,9.12286666667,7.96373333333,6.1478,9.73656666666
642.53,8.12673333334,17.5006243137,37.0148666666,17.231,4.8668,7.7832,8.39413333333,7.74873333333,9.12833333335,7.9746,6.1518,9.75836666667
642.86,8.05733333333,17.4748103922,37.0014,17.2347,4.815,7.71253333333,8.37746666667,7.7536,9.06693333332,7.91993333333,6.10573333333,9.6842
643.19,7.99966666666,17.3615947059,36.9936,17.1546,4.7236,7.61853333333,8.25919999999,7.6506,8.9714,7.84086666666,6.02666666667,9.56233333334
643.52,8.01546666667,17.3643803922,36.9617333333,17.1787666667,4.747,7.59466666666,8.26020000001,7.6592,8.96386666665,7.77713333333,6.03413333333,9.53263333333
643.85,8.1104,17.4708447059,37.1106,17.2506666667,4.84213333333,7.68806666667,8.34379999999,7.75866666667,9.04613333333,7.84286666667,6.08666666667,9.59323333334
644.18,8.00926666667,17.2864641176,36.9584666667,17.0870333333,4.69613333333,7.57233333333,8.19033333333,7.6526,8.93573333333,7.6814,5.97673333333,9.47626666667
644.51,7.93486666667,17.2486521569,36.8012666667,16.9883,4.61693333333,7.45646666667,8.10473333333,7.5732,8.85173333333,7.5556,5.93813333333,9.45206666667
644.84,7.88226666666,17.1888017647,36.8509333333,16.9149,4.59133333333,7.3764,8.02066666667,7.516,8.76126666667,7.46406666667,5.88953333333,9.39300000001
645.17,7.8218,17.1043935294,36.8063333334,16.8594666667,4.54833333333,7.35153333333,7.96386666667,7.50186666667,8.6532,7.42953333333,5.8278,9.32156666667
645.50,7.73113333333,17.013324902,36.6747333333,16.7115333333,4.4714,7.2638,7.85773333333,7.36206666667,8.53279999999,7.34846666667,5.73546666666,9.21403333333
645.83,7.58666666667,16.9286029412,36.6215333333,16.5656333333,4.33126666667,7.0978,7.6956,7.2292,8.43806666666,7.20606666667,5.58473333333,9.07876666667
646.16,7.74413333333,16.9541188235,36.6509333334,16.6697,4.41833333333,7.17746666667,7.77113333333,7.2342,8.54266666666,7.2304,5.62773333333,9.20406666667
646.49,7.94773333333,17.1233270588,36.8366,16.8040666667,4.60093333333,7.35946666667,7.9024,7.3466,8.70239999999,7.3408,5.78526666667,9.33556666667
646.82,8.05893333333,17.2281758823,36.8432666667,16.9065333334,4.6652,7.47706666667,7.99706666667,7.41306666667,8.76653333333,7.3832,5.883,9.46413333334
647.15,8.0636,17.2224535294,36.7682666667,16.8956333333,4.67626666667,7.51906666667,7.97353333333,7.3726,8.75979999999,7.36893333333,5.8938,9.50269999999
647.48,8.01606666667,17.1318062745,36.6592,16.8577666667,4.62246666667,7.4336,7.906,7.21926666667,8.6782,7.25206666667,5.80233333333,9.43243333333
647.81,8.00746666667,17.1880180392,36.7012666667,16.8928333333,4.66993333333,7.44313333333,7.93806666667,7.20406666667,8.67013333333,7.23753333333,5.8366,9.3922
648.14,8.08046666667,17.2771213725,36.8201333333,16.9565333333,4.71326666667,7.44153333333,7.96626666666,7.22953333333,8.69273333333,7.29373333333,5.889,9.39793333333
648.47,8.09893333333,17.2098947059,36.7716,16.9708,4.6942,7.4368,7.9494,7.20466666667,8.69126666666,7.29393333333,5.89513333333,9.37666666666
648.80,8.2048,17.2901488235,36.7813333333,17.0385,4.7616,7.51906666667,8.02406666667,7.245,8.75633333334,7.3176,5.9536,9.50273333334
649.13,8.2654,17.3032345098,36.8941333334,17.1651333333,4.7838,7.57213333333,8.03519999999,7.3422,8.82406666667,7.33533333333,6.01446666667,9.56220000001
649.46,8.3462,17.3607790196,36.8936666667,17.2521333333,4.92966666667,7.6946,8.18419999999,7.4418,8.93346666667,7.40333333333,6.09913333333,9.67420000001
649.79,8.26966666667,17.3871045098,36.9371333333,17.2503333333,4.93153333334,7.70573333333,8.187,7.47486666667,8.90373333333,7.38773333333,6.07993333333,9.6432
650.11,8.13693333333,17.2985115686,36.8545333333,17.1737,4.82546666667,7.62966666667,8.092,7.35846666667,8.81166666666,7.32746666667,5.99773333333,9.61476666667
650.44,8.01873333333,17.16087,36.7962,17.0511666667,4.71593333333,7.5164,8.0136,7.27493333333,8.70453333333,7.20373333333,5.89706666667,9.50846666667
650.77,7.88186666667,17.0602333333,36.8100666667,16.9371666667,4.56873333333,7.4158,7.92666666667,7.19153333333,8.61099999999,7.061,5.82446666667,9.39453333334
651.10,7.75433333333,16.9985662745,36.7777333333,16.8758666667,4.49893333333,7.3736,7.87333333333,7.159,8.50446666666,6.9818,5.76786666667,9.37093333334
651.43,7.75246666667,16.9954127451,36.7609333333,16.8432,4.51793333333,7.40706666667,7.90213333333,7.17293333333,8.56153333333,6.99106666667,5.7768,9.43696666666
651.76,7.7774,17.010565098,36.7788666667,16.8812666667,4.57753333333,7.51186666667,7.95673333333,7.22173333333,8.6574,7.00413333333,5.7976,9.47036666667
652.09,7.73033333333,17.0126709804,36.7605333333,16.8623666667,4.53253333333,7.4876,7.94126666666,7.17706666667,8.65740000001,6.93813333333,5.7656,9.45213333334
652.42,7.65393333333,16.9580323529,36.6714,16.7841666667,4.5046,7.4532,7.8896,7.1306,8.64659999999,6.8726,5.75366666667,9.39883333333
652.75,7.79646666667,17.0857372549,36.7596,16.8791666667,4.66806666667,7.61686666667,8.06866666667,7.2266,8.7526,6.9636,5.91546666667,9.56473333334
653.08,7.82433333333,17.1100111765,36.8378,16.9038333333,4.6312,7.5908,8.05793333333,7.17766666667,8.72186666667,6.975,5.9334,9.55836666666
653.41,7.87173333333,17.1190107843,36.7300666667,16.8901,4.70946666667,7.67513333334,8.08053333333,7.19173333333,8.75586666666,6.99446666667,6.0018,9.55886666667
653.74,7.89486666667,17.0858617647,36.7128,16.8849333333,4.66906666667,7.63533333333,8.0464,7.1756,8.735,6.95246666667,5.9804,9.51576666667
654.06,7.97393333333,17.128784902,36.7626,16.9365666667,4.7342,7.702,8.05933333334,7.2188,8.79486666667,6.9704,6.01353333333,9.55343333334
654.39,8.07773333333,17.2232611765,36.7662,16.9986666667,4.85253333334,7.80266666667,8.12773333333,7.3174,8.82766666667,7.10493333333,6.1206,9.62253333333
654.72,8.2696,17.3994639216,36.9319333333,17.1327333333,5.0394,7.95553333334,8.24279999999,7.42726666667,9.00013333334,7.22493333333,6.30686666667,9.7302
655.05,8.37326666667,17.4152080392,36.8902666667,17.1874,5.1062,7.9964,8.25473333333,7.4244,8.98006666667,7.23153333333,6.31746666667,9.7385
655.38,8.28833333333,17.3275403922,36.9074,17.1094666667,5.02906666667,7.92333333333,8.18673333333,7.303,8.84359999999,7.14506666667,6.23733333333,9.64576666667
655.71,8.3358,17.38166,36.9150666667,17.0846666667,5.10033333333,7.97806666667,8.22646666667,7.32573333333,8.86253333332,7.19266666667,6.26473333333,9.65826666667
656.04,8.40486666667,17.4870533333,37.0254666667,17.2264333333,5.2214,8.07673333333,8.32946666667,7.43366666667,8.90879999999,7.2704,6.35506666667,9.75616666667
656.37,8.37686666666,17.4961988235,36.9883333333,17.2119333333,5.25213333333,8.09993333333,8.31633333333,7.3984,8.91493333333,7.33653333333,6.31166666667,9.75096666666
656.69,8.33746666667,17.5608554902,36.9666,17.2155666666,5.2428,8.1026,8.28446666667,7.38193333333,8.8854,7.3622,6.30906666667,9.74436666667
657.02,8.16393333333,17.4142601961,36.8732666667,17.0454,5.0754,7.95,8.14846666667,7.21653333333,8.71659999999,7.2484,6.1598,9.64580000001
657.35,8.175,17.5085186275,36.8638666667,17.0192,5.152,8.01626666667,8.23873333333,7.27986666666,8.73406666665,7.28553333333,6.23573333333,9.69809999999
657.68,8.11333333333,17.5427596079,36.8598,17.0287666667,5.13166666667,7.97266666667,8.24826666667,7.25393333333,8.72213333333,7.26153333333,6.1984,9.70236666667
658.01,7.9896,17.4351868628,36.8324,17.0071,5.0334,7.8844,8.16586666667,7.13693333334,8.66986666667,7.1458,6.0886,9.65100000001
658.34,7.95446666667,17.3804237255,36.7596,16.9406666667,4.95606666667,7.87146666667,8.14306666667,7.1784,8.64693333333,7.13893333333,6.02906666667,9.63336666667
658.66,7.78593333333,17.248042549,36.7415333333,16.8652,4.80273333333,7.72033333333,8.029,7.06133333333,8.55520000001,7.0516,5.96166666666,9.54086666666
658.99,7.80326666667,17.2491262745,36.6926666667,16.8454,4.8256,7.77006666667,8.0692,7.13366666667,8.6166,7.07093333333,6.0074,9.59693333333
659.32,7.7488,17.2279035294,36.7238666667,16.8636666667,4.79233333333,7.74173333333,8.02873333333,7.11713333333,8.62000000001,7.0356,6.00146666667,9.5944
659.65,7.59826666667,17.0800339216,36.6919333333,16.6780666667,4.57633333333,7.58446666667,7.84366666667,6.92166666667,8.46526666667,6.87373333334,5.8276,9.39683333334
659.98,7.52093333333,17.0007643137,36.6272,16.5415333333,4.43206666667,7.4804,7.7406,6.8762,8.39699999999,6.76026666667,5.7664,9.29856666666
660.31,7.52333333333,16.9457370588,36.5590666667,16.4848666667,4.45646666667,7.51313333333,7.74533333333,6.89306666667,8.38539999999,6.73426666667,5.78593333333,9.29753333333
660.63,7.56326666667,17.0297339216,36.6337333333,16.5471,4.49633333333,7.58406666667,7.7568,6.97053333333,8.45313333334,6.73893333333,5.845,9.36876666666
660.96,7.50366666667,16.9171658824,36.5103333333,16.5143,4.4354,7.5286,7.6688,6.89746666667,8.40379999999,6.66393333333,5.8042,9.3046
661.29,7.41406666667,16.804567451,36.3898666667,16.3231333333,4.34993333333,7.49973333333,7.5826,6.824,8.33380000001,6.6258,5.79293333334,9.22463333333
661.62,7.55873333333,16.953747451,36.4297333333,16.3575666667,4.49786666667,7.64306666667,7.7148,6.9652,8.43980000001,6.76053333333,5.94406666667,9.35683333333
661.94,7.51686666667,16.9366321569,36.3484,16.2893666667,4.46573333333,7.57253333333,7.68193333333,6.86626666667,8.36766666667,6.6938,5.90386666667,9.29236666667
662.27,7.591,17.0335607843,36.4074666667,16.2721,4.54473333333,7.69153333333,7.76586666667,6.92386666667,8.4428,6.77566666667,5.9798,9.3669
662.60,7.68373333333,17.1564637255,36.5106,16.3800333333,4.645,7.78966666667,7.8496,6.97806666667,8.55846666666,6.8606,6.09153333333,9.4429
662.93,7.75526666667,17.1509303921,36.4997333333,16.3590333333,4.69706666667,7.84186666667,7.91026666667,7.02686666667,8.57826666666,6.93546666667,6.14266666667,9.50140000001
663.26,7.9408,17.3315947059,36.603,16.5085,4.8818,8.03893333333,8.09966666667,7.2284,8.72713333333,7.1222,6.3092,9.74156666665
663.58,7.93326666667,17.3451880392,36.6667333333,16.5919666667,4.91233333333,8.12833333333,8.16706666667,7.2454,8.72693333333,7.14453333333,6.34506666667,9.77723333334
663.91,8.00413333333,17.3756482353,36.7397333333,16.7054333333,5.0168,8.22413333333,8.26606666667,7.33913333333,8.8582,7.2628,6.46353333333,9.84129999999
664.24,8.11666666667,17.4213827451,36.8416666667,16.7626,5.09773333333,8.24653333333,8.38506666667,7.36153333333,8.92206666666,7.35053333333,6.54766666667,9.84376666667
664.57,8.1168,17.4689592157,36.9828,16.8036,5.16153333333,8.31313333333,8.469,7.41073333333,8.98213333333,7.39946666667,6.53146666667,9.87820000001
664.89,8.26753333333,17.5858586275,37.1035333333,17.0311333333,5.33813333333,8.4308,8.63466666668,7.5736,9.10740000001,7.54386666667,6.64326666667,10.0716666667
665.22,8.33873333333,17.6127633333,37.1417333333,17.1487333333,5.38793333333,8.49453333333,8.69673333334,7.6212,9.19033333333,7.58986666667,6.718,10.1177666667
665.55,8.28973333333,17.5720621569,37.1958,17.1609,5.3666,8.51933333333,8.62600000001,7.63833333333,9.22313333333,7.62966666667,6.77013333333,10.1462
665.87,8.31186666667,17.5940835294,37.1514,17.2155,5.3514,8.57173333333,8.6312,7.70286666667,9.23333333332,7.65833333333,6.77866666667,10.1583
666.20,8.19493333333,17.4508507843,37.0075333333,17.0789333333,5.2086,8.43893333333,8.47226666667,7.59866666667,9.05439999999,7.53833333333,6.62633333333,10.0359333333
666.53,8.1166,17.4655984314,36.9455333333,17.0586333333,5.14346666667,8.3794,8.43086666667,7.56133333333,8.95646666667,7.4882,6.56633333333,9.99573333333
666.86,7.97166666667,17.3970847059,36.8027333333,16.9693666667,5.04013333333,8.21226666667,8.327,7.46,8.89173333333,7.38266666667,6.4858,9.84523333333
667.18,7.8778,17.3470309804,36.6670666667,16.8622666667,5.0084,8.1178,8.27233333333,7.3712,8.83679999999,7.2968,6.41646666667,9.77683333333
667.51,7.85606666667,17.3582415686,36.6074,16.8309,4.91866666667,8.08293333333,8.2324,7.32146666667,8.79093333334,7.22266666666,6.36686666667,9.74140000001
667.84,7.78553333333,17.3018233333,36.4982,16.7709,4.82733333333,8.0348,8.17486666667,7.29066666667,8.73626666667,7.1942,6.33626666667,9.70083333333
668.16,7.93573333333,17.3837429412,36.5617333333,16.9023666667,4.90006666667,8.05613333333,8.25333333333,7.3716,8.81300000001,7.31986666666,6.43813333333,9.75873333333
668.49,7.8862,17.377762549,36.5769333333,16.859,4.88486666667,8.00813333333,8.203,7.32126666667,8.7738,7.2638,6.40493333333,9.6636
668.82,7.7628,17.3036019608,36.5591333333,16.7543333333,4.77906666667,7.85333333333,8.09873333333,7.18806666667,8.67786666667,7.22873333333,6.27906666667,9.53953333334
669.14,7.82386666667,17.3524819608,36.542,16.7403,4.84866666667,7.88106666667,8.18546666667,7.19606666667,8.6944,7.2996,6.29086666667,9.57773333334
669.47,7.80106666667,17.4048882353,36.5437333333,16.7055333333,4.86526666667,7.84913333333,8.14073333333,7.15593333333,8.65826666667,7.27086666667,6.25846666667,9.55113333333
669.80,7.7712,17.4330401961,36.5419333333,16.7145666667,4.79086666667,7.79666666667,8.142,7.10446666667,8.63746666666,7.27746666667,6.29,9.53896666667
670.13,7.7934,17.4392545098,36.5766666667,16.7011333333,4.79846666667,7.82946666666,8.16813333333,7.10426666667,8.68333333332,7.35433333333,6.28453333333,9.54996666666
670.45,7.85213333333,17.4658988235,36.6666666667,16.7667333333,4.89606666667,7.91506666667,8.2432,7.1676,8.73453333335,7.47333333333,6.36326666667,9.61780000001
670.78,7.8786,17.5205243137,36.7230666667,16.8319,4.9424,7.89846666667,8.2436,7.22146666667,8.72386666666,7.5482,6.38493333333,9.64116666666
671.10,7.81513333334,17.5023090196,36.7339333333,16.8025,4.9406,7.81953333333,8.24766666667,7.25486666667,8.69166666667,7.53273333333,6.3414,9.67836666666
671.43,7.84293333334,17.5460762745,36.8312,16.8493666667,5.03406666667,7.8528,8.3082,7.3194,8.74413333334,7.60413333333,6.37306666667,9.77716666667
671.76,7.68226666667,17.4297194118,36.7344666667,16.7161666667,4.8496,7.77853333333,8.17926666667,7.2254,8.65586666667,7.46633333333,6.27666666667,9.72859999999
672.08,7.7282,17.4041827451,36.7621333333,16.7573,4.80773333333,7.81553333333,8.23106666667,7.24986666666,8.69246666667,7.5488,6.33413333333,9.78646666667
672.41,7.811,17.4805521569,36.7832666667,16.8618,4.89366666667,7.9452,8.35066666667,7.4052,8.75266666667,7.59946666667,6.42446666667,9.89199999999
672.74,7.75506666667,17.4034884314,36.7307333333,16.9240333333,4.77066666667,7.89593333333,8.2852,7.40133333333,8.71033333333,7.502,6.39573333333,9.88353333333
673.06,7.59886666667,17.1586670588,36.5629333333,16.8210666667,4.5684,7.69206666667,8.15006666667,7.21713333333,8.55300000001,7.314,6.23426666667,9.6901
673.39,7.6118,17.1008401961,36.5467333333,16.8390333333,4.5996,7.66913333333,8.12513333333,7.215,8.51146666667,7.33106666667,6.15806666667,9.71966666667
673.72,7.66566666667,17.0999286274,36.567,16.9778,4.62126666667,7.69173333333,8.1268,7.2416,8.52386666667,7.30133333333,6.21653333333,9.7374
674.04,7.531,16.9496811765,36.4464,16.8506,4.412,7.51953333333,7.99713333333,7.09073333334,8.35493333333,7.09086666667,6.0244,9.55106666666
674.37,7.5606,16.9199429412,36.4562,16.8339,4.35586666666,7.52766666667,7.9496,7.09246666667,8.38206666667,7.0266,5.98373333333,9.56099999999
674.69,7.5886,16.9189831373,36.462,16.8792,4.42586666667,7.564,7.9732,7.09086666666,8.37939999999,7.04926666666,5.997,9.50263333333
675.02,7.40526666667,16.7688015686,36.3389333333,16.7675333333,4.24906666667,7.4412,7.81626666667,6.95273333333,8.17059999999,6.7916,5.79726666667,9.295
675.35,7.4242,16.8261398039,36.4358,16.7502666667,4.26966666667,7.4308,7.8176,6.9746,8.13993333334,6.7988,5.76666666667,9.26906666667
675.67,7.34146666667,16.8419045098,36.3312,16.6889333333,4.24613333333,7.35946666667,7.7348,6.9264,8.06926666667,6.68746666667,5.6856,9.2342
676.00,7.34993333333,16.8803962745,36.3982666667,16.6236,4.20646666667,7.3424,7.70026666667,6.854,8.0458,6.65053333333,5.64713333333,9.22583333333
676.32,7.28173333333,16.8462184314,36.434,16.5289,4.16113333333,7.24486666667,7.68353333333,6.72426666666,7.95906666667,6.59686666667,5.55726666667,9.10373333333
