wavelength,Back_RamSanf,Belly_RamSanf,Breast_RamSanf,Crissum_RamSanf,Crown_RamSanf,DorTail_RamSanf,Rump_RamSanf,Throat_RamSanf,WingTip_RamSanf
723.71,3.2292,4.518,31.4531333333,26.6638,26.3760666667,7.48355833333,32.94944,5.3736,6.24453333333
724.03,3.4322,4.69313333333,31.549,26.7390666667,26.419,7.67762083333,33.0135666667,5.48513333333,6.35206666667
724.35,3.5594,4.8088,31.5722666667,26.7856666667,26.4176666667,7.80425416667,32.9556333333,5.6152,6.51446666667
724.67,3.6098,4.8116,31.6715333333,26.9542,26.589,7.88069583333,33.2173933333,5.73986666667,6.63473333333
724.98,3.8228,5.02153333334,32.061,27.2201333333,26.9378666667,8.13649583333,33.5238133333,5.97686666667,6.9448
725.30,3.84053333333,5.06686666667,32.0890666666,27.1842,26.9062,8.20924999999,33.5400866667,6.06186666667,7.03066666667
725.62,3.9202,5.18746666667,32.1816666667,27.2638666667,26.9914,8.30565416667,33.6554866667,6.18633333333,7.09453333333
725.94,4.26413333333,5.47766666667,32.3210666667,27.3543333333,27.1381333333,8.54315,33.84362,6.46153333333,7.38686666667
726.26,4.30593333333,5.62173333333,32.4098666667,27.4204,27.1696,8.61678333333,33.8643266667,6.56426666667,7.43513333333
726.58,4.2684,5.62913333333,32.2478666667,27.3596,27.0057333333,8.56936249999,33.7391,6.52826666667,7.41026666667
726.90,4.19493333333,5.57246666667,32.2233333333,27.3008,26.9117333333,8.42579583333,33.7548333333,6.4992,7.37453333333
727.21,4.16493333333,5.5534,32.1172,27.2193333333,26.8035333334,8.41525833333,33.6346133333,6.4412,7.34313333333
727.53,4.06393333333,5.44086666667,32.0546,27.1158666667,26.7728666667,8.39771666666,33.5535466667,6.35333333333,7.23093333333
727.85,4.12706666667,5.52873333333,32.2043333333,27.1508666667,26.8695333333,8.48210416666,33.6568266667,6.393,7.2704
728.17,4.21026666667,5.6324,32.3780666667,27.2099333334,26.8846666667,8.58572916666,33.71718,6.39113333333,7.307
728.49,3.94673333333,5.3638,32.1346,26.9003333333,26.5409333333,8.19124583333,33.49082,6.07113333333,6.93453333333
728.80,3.80253333333,5.17906666667,31.9391333333,26.7047333333,26.3685333333,7.93908333334,33.3306333333,5.87613333333,6.7576
729.12,3.76953333333,5.1576,31.9972666667,26.8382666667,26.4104,7.92907916667,33.3995466667,5.83066666667,6.75633333333
729.44,3.5406,4.9644,31.9046,26.6968666667,26.2559333333,7.727275,33.25986,5.65113333333,6.5456
729.76,3.47386666667,4.90333333333,32.0715333333,26.7839333333,26.3478,7.74275,33.4865733333,5.63193333334,6.5256
730.08,3.43186666667,4.85313333333,32.1264666667,26.8608666667,26.3904,7.72425,33.4605333333,5.6664,6.53173333333
730.39,3.62573333333,4.9862,32.1762666667,26.9654,26.5322666667,7.8667625,33.57222,5.75686666667,6.66166666667
730.71,3.79826666667,5.104,32.3972,27.1516,26.7506666667,7.95253333334,33.7910466667,5.9524,6.82093333334
731.03,3.7264,5.0116,32.3306666667,27.0666666666,26.6652666667,7.81660416667,33.6792066667,5.8904,6.73673333333
731.35,3.61386666666,4.9156,32.1014,26.9778,26.4937333333,7.6001375,33.5666,5.8092,6.58833333333
731.67,3.53486666667,4.90433333333,31.9119333334,26.8397333333,26.3614666667,7.53036666667,33.4018466667,5.78786666666,6.52593333333
731.98,3.66833333333,5.0972,32.0982666667,27.0712666667,26.6184666667,7.81312916667,33.6032533333,5.96333333334,6.7408
732.30,3.91746666667,5.34893333333,32.2764,27.3119333334,26.8792,8.08165,33.77984,6.23646666667,6.94366666667
732.62,3.9786,5.43433333333,32.3785333333,27.2668666667,26.8749333333,8.17605416667,33.81358,6.3492,7.01373333333
732.94,4.01073333333,5.52133333333,32.5192666667,27.4145333333,26.9940666667,8.25143749999,33.97582,6.40193333333,7.1408
733.25,4.104,5.57966666667,32.4606,27.4028,27.0620666667,8.26494583333,33.9151933333,6.46126666666,7.18833333333
733.57,4.27753333333,5.69306666667,32.5378666667,27.5301333333,27.2495333333,8.40243750001,34.1034933333,6.6002,7.3584
733.89,4.25926666666,5.68993333333,32.5808666667,27.6042666667,27.2405333333,8.39867083333,34.1117333333,6.66800000001,7.34206666667
734.21,4.11766666667,5.62686666667,32.5135333334,27.5919333333,27.2012,8.34375833333,34.1264533333,6.56926666667,7.21986666667
734.52,4.06606666667,5.59173333333,32.6462,27.6254666667,27.2212666667,8.29725416667,34.2846466667,6.54366666667,7.2404
734.84,4.08046666667,5.65766666667,32.8646,27.7133333333,27.309,8.4275375,34.4443266667,6.61626666667,7.2838
735.16,4.29793333333,5.79986666667,33.1746,27.9526,27.6478,8.66024166667,34.6674333333,6.87693333333,7.4818
735.48,4.2204,5.67833333333,33.0097333334,27.8226666667,27.5018666667,8.58401249999,34.4916066667,6.7512,7.34453333333
735.79,4.12306666667,5.58973333334,33.0998,27.8832,27.5755333333,8.63618333333,34.57078,6.61753333333,7.31366666667
736.11,3.93046666667,5.4556,33.1082666667,27.8158,27.6044,8.50528333333,34.5749933333,6.46126666666,7.12573333333
736.43,3.68786666667,5.16053333334,32.7749333333,27.5264,27.3346666667,8.27369166667,34.1800266667,6.157,6.8218
736.74,3.43586666667,4.95186666667,32.5508,27.2943333333,27.0526,8.05181666667,33.92436,5.85213333333,6.5672
737.06,3.37793333333,5.01926666666,32.6297333333,27.298,27.0099333333,8.08405833333,33.91472,5.746,6.4802
737.38,3.4052,5.06986666667,32.6954666667,27.3692666667,27.0728666667,8.10593333333,33.9758666667,5.74773333333,6.46133333333
737.69,3.46946666667,5.03346666667,32.5544666667,27.2685333333,26.9822,8.05514583332,33.8661666667,5.75693333333,6.42966666667
738.01,3.84306666667,5.38253333333,32.8596666667,27.5924,27.3526,8.40364583333,34.18646,6.11,6.7298
738.33,3.96833333333,5.47413333333,32.9661333333,27.776,27.6108666667,8.54979166666,34.2564266667,6.193,6.87826666667
738.64,3.75853333333,5.31373333333,32.9477333333,27.7412,27.5110666667,8.36547916666,34.24148,5.97153333333,6.718
738.96,3.68546666667,5.25613333333,32.8886,27.6277333333,27.4332666667,8.27507083333,34.18194,5.984,6.74606666667
739.28,3.743,5.39866666667,32.9796,27.6464,27.4018666667,8.22265416666,34.2588333333,6.17753333333,6.85673333333
739.59,3.75486666667,5.37853333333,32.8867333333,27.5976,27.3499333333,8.19523333333,34.2255266667,6.13853333333,6.89073333333
739.91,3.89086666667,5.52313333333,33.0517333333,27.7676,27.5428666667,8.410025,34.4045866667,6.2982,7.04946666667
740.23,4.21606666667,5.8842,33.2824666667,28.0528666667,27.8936666667,8.66767083334,34.5962533333,6.62213333333,7.3902
740.54,4.12793333333,5.7556,33.1147333333,27.9714666667,27.8155333333,8.53829166666,34.4657666667,6.60400000001,7.40573333333
740.86,4.00513333333,5.6048,33.0304666667,27.9354,27.7939333333,8.44645,34.39252,6.48413333333,7.42733333333
741.18,3.93206666667,5.44773333333,33.1657333333,27.9768,27.8657333333,8.42910416667,34.4857133333,6.40293333333,7.43786666667
741.49,3.54073333333,5.10053333333,32.8022666667,27.6934666667,27.5019333333,8.05881250001,34.1330066667,6.0616,7.06326666667
741.81,3.71606666667,5.2142,33.0279333333,27.8104,27.6456666667,8.14572916666,34.3466666667,6.2392,7.157
742.12,3.6892,5.20353333334,32.9276666667,27.6009333333,27.5,7.99533333334,34.22618,6.1464,7.18513333333
742.44,3.97653333333,5.4856,33.0674,27.8650666667,27.7027333333,8.20972083333,34.35544,6.3886,7.40406666667
742.76,4.2404,5.65613333333,33.2586666667,28.1136666667,27.9362666667,8.46272499999,34.5061866667,6.55533333333,7.51713333333
743.07,4.40126666666,5.7556,33.2458666667,28.2418,27.9194,8.51438333333,34.5277133333,6.7262,7.67573333333
743.39,4.85746666667,6.1124,33.7834,28.5924,28.3435333333,8.812225,34.9340866667,7.21200000001,8.11046666667
743.70,4.76393333333,5.9352,33.8179333333,28.6034666667,28.2403333333,8.79022083333,35.0337933334,7.18533333334,8.07766666667
744.02,4.82253333333,5.99473333333,33.9076666667,28.648,28.4204,8.79292083333,35.1423866667,7.24106666667,8.07553333334
744.34,4.8608,6.06586666667,33.9958666667,28.6069333333,28.4472666667,8.87052916667,35.1261866667,7.29633333333,8.03706666667
744.65,5.07706666667,6.43473333333,34.2366666667,28.8948666667,28.7180666667,9.13029583333,35.3961333333,7.52433333333,8.31453333333
744.97,5.3972,6.77313333333,34.5092666667,29.2661333333,29.0862666666,9.51710833333,35.7171066667,7.80206666667,8.74513333334
745.28,5.27066666667,6.71813333333,34.2247333333,29.1950666667,28.9467333333,9.43599583333,35.5972,7.67766666667,8.66293333334
745.60,5.279,6.74966666667,34.1689333334,29.2775333333,28.9361333333,9.58967083333,35.6188533333,7.72773333333,8.65766666667
745.91,5.07506666667,6.52193333333,34.1476666667,29.1523333333,28.811,9.39422499999,35.54498,7.54773333332,8.50486666667
746.23,4.67126666667,6.079,33.7665333333,28.7606,28.4054,8.95973333334,35.2152866667,7.1558,8.1116
