wavelength,Back_SpoRufm,Belly_SpoRufm,Breast_SpoRufm,Crissum_SpoRufm,Crown_SpoRufm,DorTail_SpoRufm,Patch10_SpoRufm,Rump_SpoRufm,Throat_SpoRufm,WingTip_SpoRufm
252.04,-1.65033333334,-4.71076666666,-7.9468,-1.49446666667,0.870599999999,-4.5354,1.82576666667,4.18466666666,-3.89873333334,2.4757
252.41,-2.98246666666,-5.12139999999,-9.27130000001,-3.6706,-0.310333333333,-5.22256666667,0.668,2.71253333334,-5.18226666666,0.4454
252.79,-5.69213333333,-7.54953333333,-11.1016666667,-5.66386666667,-2.31626666667,-7.88853333334,-1.62426666667,0.564866666662,-8.02253333333,-1.3064
253.16,-3.46339999999,-6.29703333333,-9.62353333332,-3.73693333333,-0.7528,-6.1466,0.253166666666,1.9302,-5.55786666666,-0.171133333334
253.54,-3.88446666667,-7.32779999999,-10.1307666667,-4.40773333333,-0.688666666668,-6.53583333334,0.117133333334,1.08813333333,-5.9642,-1.72863333333
253.91,-2.00133333334,-7.01890000001,-10.4086666667,-4.97526666667,-0.366466666668,-6.44113333333,0.472400000002,1.62086666666,-5.51086666666,-0.070500000002
254.28,-3.71353333333,-9.64943333333,-12.5951333333,-7.06933333334,-2.9382,-9.2542,-2.25219999999,-0.462466666672,-8.05366666667,-3.32593333333
254.66,-6.49086666666,-13.7090333333,-16.0511333333,-9.83206666667,-6.77846666667,-13.1975333333,-5.10783333333,-2.52586666667,-11.7505333333,-6.179
255.03,-5.29073333333,-11.6135333333,-15.0777666667,-8.74699999999,-5.38906666666,-11.5315666667,-3.3089,-0.737066666659,-9.86093333334,-4.09496666667
255.41,-7.13259999999,-14.4891333333,-17.5896,-11.0394,-6.68460000001,-13.9607,-5.24196666667,-2.49106666666,-11.7204,-6.2367
255.78,-3.87266666667,-10.9459666667,-14.1115333333,-8.258,-2.91793333334,-10.2210333333,-3.45720000001,-0.159200000006,-8.39953333333,-2.91773333333
256.15,-8.13993333333,-14.687,-18.1216,-12.8912,-7.69793333332,-15.3407666667,-8.2688,-4.47513333332,-13.0386,-6.15096666667
256.53,-7.00346666666,-13.5727,-15.7713666667,-10.6204666667,-6.71979999999,-13.2712333333,-6.16133333333,-3.19153333333,-11.2942666667,-3.34223333333
256.90,-4.92453333334,-12.1608,-15.4103,-10.7873333333,-6.80073333333,-11.4404333333,-5.14233333333,-2.73026666666,-9.63160000001,-2.63823333333
257.28,-4.08013333333,-10.0692666667,-13.9107333333,-9.82293333333,-6.86680000001,-9.85356666666,-3.61816666666,-2.74053333334,-8.56053333332,-1.87826666667
257.65,-2.47666666667,-7.55013333332,-11.0909666667,-6.787,-4.913,-6.12453333333,-1.63993333333,-0.923733333334,-5.60913333333,0.749766666666
258.02,-0.45186666666,-4.37296666666,-6.87006666667,-2.40673333333,-1.55933333334,-2.19206666667,1.76846666667,1.921,-2.26006666667,2.76843333333
258.40,1.85866666667,-1.62156666667,-3.5278,0.275133333332,1.23273333333,1.14736666667,5.31526666665,4.53299999999,0.938866666666,5.20636666667
258.77,4.277,0.8263,-0.842466666667,2.27613333333,3.8964,4.1353,7.56180000001,6.14026666666,3.2322,7.999
259.15,3.9658,0.497433333334,-0.483166666665,2.2956,3.84513333333,4.00143333333,7.37026666667,5.43706666667,3.12006666667,7.10029999999
259.52,5.03973333333,1.69046666667,1.0899,3.78766666667,5.37646666667,5.48133333333,8.68130000001,6.38713333333,4.4932,8.64326666666
259.89,4.85113333333,1.49136666667,1.03746666667,3.6664,5.21066666667,5.59683333333,8.92419999999,6.31300000001,4.69793333333,8.73849999999
260.27,6.5398,3.3113,2.65996666667,5.48006666667,6.8544,7.59106666667,10.7451,7.93053333333,6.28033333333,9.99453333333
260.64,6.63433333333,3.49516666667,2.9696,5.3734,6.91453333333,7.8606,10.8838333333,8.0518,6.49946666666,10.2425666667
261.01,6.99379999999,3.8508,3.75176666667,5.98546666667,7.70173333333,8.31856666667,11.3382666667,8.61899999999,7.03140000001,10.7990666667
261.39,6.41373333333,3.1692,3.65883333333,5.75186666667,7.58146666667,7.8801,10.6188,8.37226666666,6.52126666667,10.5702666667
261.76,6.71133333333,3.25533333333,4.09416666667,5.3344,7.88186666667,7.24913333333,10.7273666667,7.96546666667,6.78360000001,10.7469666667
262.13,6.62573333333,2.62333333333,3.7499,4.41326666667,7.6116,6.78393333333,10.0791333333,7.17726666667,6.40840000001,10.5103666667
262.51,6.31446666667,1.72946666667,3.25163333333,3.78,7.4654,6.30176666666,9.1857,6.33966666666,6.29553333333,10.4025666667
262.88,5.4718,0.672033333333,2.2064,2.76293333333,6.87026666667,5.87236666667,8.16366666666,5.46493333333,5.87926666667,8.99509999999
263.25,5.90686666666,1.02406666667,2.6852,3.16573333333,7.352,6.99446666667,8.59943333333,6.31653333333,6.88266666667,9.72423333334
263.63,5.8554,0.778566666667,2.0884,2.41693333333,6.4396,6.90186666666,7.80209999999,5.79086666666,6.95853333333,9.05903333333
264.00,5.52173333333,0.5063,2.0563,2.096,6.3056,6.76803333334,7.70579999999,5.7596,6.97493333333,8.48523333333
264.37,5.57226666666,0.633899999998,2.51713333333,2.14313333333,6.466,6.94046666666,7.78843333334,5.50846666666,7.15926666666,8.9876
264.75,5.2328,0.2002,2.29513333333,2.29993333333,6.7878,6.45256666667,7.43963333333,4.84173333333,7.15080000001,7.78886666666
265.12,6.26493333333,1.31053333333,3.44296666667,3.16886666667,7.76246666667,7.37,8.55703333333,5.67126666666,8.00913333334,8.65303333334
265.49,8.57133333333,3.99643333333,5.72306666667,4.97546666667,9.67493333333,9.93773333333,11.2371666667,7.70806666667,10.7698666667,10.2227
265.87,8.11593333332,3.67439999999,5.3879,5.18326666667,9.18159999999,10.2301,10.9292,8.0902,10.5882666667,9.47573333333
266.24,6.73326666667,3.59536666666,4.78563333333,4.70246666667,8.77240000001,9.83349999999,10.6824333333,7.52393333334,9.92093333334,8.85153333332
266.61,6.1166,3.85929999999,4.43363333333,4.28013333334,8.45459999999,9.36886666666,10.716,7.25726666667,9.39326666667,7.86009999999
266.98,6.50086666667,4.45769999999,5.20303333334,4.7812,8.52073333333,9.06513333334,10.9032,7.47146666666,9.854,8.14586666667
267.36,6.75813333333,4.41030000001,4.94673333333,4.8022,8.44746666667,8.74046666666,11.0615666667,7.22980000001,9.33786666667,8.48550000001
267.73,5.5332,3.71739999999,3.71733333333,4.12393333334,7.8598,8.10599999999,10.2647666667,6.30873333334,8.22526666667,7.26340000001
268.10,5.11793333333,2.94616666667,3.31856666667,3.7242,7.31559999999,7.8244,9.94469999999,5.98093333333,7.9058,6.45649999999
268.48,5.11473333333,2.49903333333,3.3587,4.05846666667,7.34433333333,7.83973333334,9.74136666667,6.38979999999,8.38613333333,5.78886666667
268.85,6.29746666667,3.34033333333,4.0043,5.04793333333,7.91639999999,8.49863333333,10.0959,7.34826666667,8.76106666667,6.49273333333
269.22,5.94986666667,3.149,3.7369,4.96886666667,7.48766666667,8.02356666666,9.46763333334,7.11906666667,8.2742,5.98113333333
269.59,4.0364,0.804566666668,1.51803333333,3.02193333333,5.66633333333,5.90433333334,7.3766,5.21159999999,5.93213333333,3.69023333333
269.97,5.23853333333,1.5804,2.42966666667,3.74946666667,6.68013333333,7.06269999999,8.52463333333,6.13873333334,6.66,4.7817
270.34,6.7062,2.47443333333,3.3859,4.62653333333,7.5288,8.20663333334,9.26946666668,7.10093333333,7.48946666667,5.83083333333
270.71,7.47993333333,2.9105,4.19773333333,5.24493333333,7.95386666666,9.02346666667,9.91036666668,7.76806666667,7.71686666667,6.53543333333
271.09,7.4412,3.08863333333,4.1822,5.42753333333,8.00486666667,9.45163333334,10.065,7.80039999999,7.6704,7.14063333334
271.46,6.75093333333,2.59256666667,3.89333333333,5.07673333333,7.51566666667,9.25316666666,9.30123333333,6.94966666667,7.13626666667,6.40166666666
271.83,7.96286666667,3.4961,5.32403333333,6.12026666667,8.16613333334,9.95053333333,10.5142333333,7.61993333334,7.97446666667,7.43086666666
272.20,8.15879999999,3.67376666667,5.2737,6.417,8.07380000001,9.94046666666,10.593,7.36459999999,8.05126666667,7.39003333333
272.58,8.46,4.03483333333,5.28276666667,6.03166666667,8.11473333333,10.2646666667,10.6099666667,7.41293333333,7.8642,8.0926
272.95,8.54859999999,4.10333333333,5.31456666667,5.9216,8.22839999999,10.4662666667,10.9409666667,7.46679999999,7.99673333333,8.65066666666
273.32,8.45413333333,3.62853333333,4.92126666667,5.6606,7.79646666666,10.4271,11.0174333333,7.2738,7.79653333333,8.58343333333
273.69,10.0196666667,5.07446666667,6.62743333333,6.95833333333,9.21226666667,11.9345,12.5035333333,8.5226,8.99366666667,10.115
274.06,9.90859999999,5.1684,6.44983333333,7.07773333334,8.62433333334,11.6268666667,11.8692666667,8.05953333334,8.84146666667,9.90596666668
274.44,7.8586,2.71693333333,4.75626666667,4.97806666667,6.4738,9.4625,9.91526666667,5.93046666667,6.7834,7.55179999999
274.81,8.47886666666,3.21633333333,5.2866,5.37046666667,6.90066666667,9.90403333333,10.2639666667,6.37866666667,7.70473333333,8.34386666667
275.18,8.58386666667,2.60036666667,4.74953333333,4.881,7.14273333333,9.32959999999,10.1534666667,6.1278,7.312,8.11706666667
275.55,9.14820000001,2.90906666667,4.81196666667,5.18166666667,7.23873333333,9.30253333334,10.4885,6.33886666667,7.06526666667,8.24170000001
275.93,9.69446666667,3.31703333333,5.20146666667,5.60113333333,7.89466666667,10.0488666667,10.7701,7.08900000001,7.75826666667,9.05776666665
276.30,9.87759999999,3.53176666667,5.2664,5.54106666667,8.4078,10.3076666667,10.7877333333,7.14333333334,7.5936,9.5167
276.67,9.44726666667,3.19943333333,4.7707,5.4004,8.23453333333,10.0568333333,10.5962666667,6.5528,6.96813333333,8.39196666667
277.04,8.91126666667,3.05106666667,4.7784,4.98646666667,7.67473333333,9.82523333333,10.0636666667,5.92733333333,5.9208,7.50670000001
277.41,8.08080000001,2.28953333333,4.14146666667,4.35,7.21206666666,8.94289999999,9.14476666667,4.65993333333,5.64973333333,6.56229999999
277.79,7.07553333333,1.67503333333,3.19606666667,3.76553333333,6.19779999999,8.46566666667,7.96986666668,3.51086666667,4.5494,5.86940000001
278.16,6.10093333333,0.525166666666,2.27613333333,2.59253333333,5.46113333333,8.18173333333,7.34673333335,2.86186666666,3.20546666667,4.8484
278.53,7.11866666666,1.73816666667,2.958,3.84846666667,6.64013333334,9.24236666667,8.64393333334,4.101,3.93486666667,5.75276666667
278.90,5.53126666667,0.0495,1.46546666667,2.50813333333,5.20126666667,7.64353333333,7.33336666667,2.7392,1.9672,4.00323333333
279.27,5.50726666667,0.673066666666,2.00966666667,3.124,5.14026666667,7.99673333334,7.55883333333,3.05966666667,2.16413333333,4.4446
279.64,4.69086666667,-0.608566666666,1.22056666667,1.791,4.5252,7.30086666667,6.92153333334,2.3264,1.33846666667,3.7955
280.02,3.6184,-1.30863333333,0.545066666667,1.05206666667,3.68193333333,6.14713333333,6.11533333333,1.39413333333,0.0443999999988,2.6363
280.39,3.12846666667,-1.51143333333,0.589700000001,0.986933333331,3.09126666667,5.76963333333,5.67986666667,1.03673333333,-0.353866666666,2.57606666667
280.76,2.937,-1.68976666667,0.850966666667,1.106,2.88793333333,5.75726666667,5.6712,1.25333333333,-0.104466666667,2.79873333333
281.13,3.31533333333,-1.6936,0.851166666665,1.45693333333,3.12353333333,6.09413333333,6.0191,1.55873333333,0.443466666667,3.34536666667
281.50,4.32786666667,-0.389866666669,2.00353333333,2.56806666667,4.2534,7.17946666667,7.0939,2.6884,1.284,4.25633333333
281.87,4.20966666667,-0.541066666668,2.2118,2.24286666667,4.25473333333,6.74833333333,7.25850000001,3.0376,1.3752,4.05733333333
282.25,4.12433333333,-0.4827,2.3811,2.28046666667,4.3808,6.17563333333,7.3157,2.90233333333,1.21093333333,4.09713333333
282.62,5.2216,0.569733333332,3.57076666667,3.46,5.1056,7.42093333333,8.48103333334,4.14566666667,2.32593333333,5.58016666667
282.99,5.93446666667,1.8433,4.6402,4.24106666667,5.8378,8.29143333333,9.44053333332,5.11553333333,2.9596,6.25229999999
283.36,5.89666666667,1.8927,4.6573,4.08853333333,5.4942,8.14463333333,9.28696666666,5.14646666667,2.7074,5.45963333333
283.73,6.58986666667,2.9851,5.5068,5.048,6.2008,8.33336666667,10.2113666667,6.05673333333,3.44366666667,5.92456666667
284.10,6.74653333334,3.1292,5.69486666667,5.04233333333,6.10806666667,8.06083333333,10.3638333333,6.19253333333,3.5024,6.11973333333
284.47,7.33206666667,3.61393333333,6.20046666667,5.54866666667,6.92913333334,8.4907,10.9437,6.85666666667,4.07333333333,6.53316666667
284.85,6.94373333332,3.26943333333,5.90163333333,5.13193333333,6.54353333333,7.94406666666,10.7982666667,6.44680000001,3.43433333333,6.16746666667
285.22,7.02286666667,3.78193333333,6.02703333333,5.39173333333,6.9328,8.01453333333,10.9680666667,6.71826666667,3.76893333333,6.47993333333
285.59,6.95213333333,3.85823333333,6.0432,5.28973333333,6.71706666667,7.89680000001,10.9152666667,6.78853333333,3.49713333333,6.80933333334
285.96,6.95613333333,4.07563333334,6.05663333333,5.43433333333,6.73293333333,7.92389999999,11.0132,6.91066666667,3.27986666667,6.93949999999
286.33,6.82446666667,4.12406666667,5.8511,5.247,6.64606666667,7.91416666667,11.1477666667,7.15226666666,3.18393333333,6.67893333333
286.70,6.0436,3.72176666667,5.325,4.71433333333,6.37593333333,7.0114,10.5336333333,6.52966666667,2.55033333333,5.68840000001
287.07,6.3646,3.86916666667,5.36943333333,5.16853333333,6.86526666667,7.02883333333,10.8586666667,6.62533333333,2.83453333333,5.88856666666
287.44,6.37746666667,3.4966,5.2271,5.13,6.98873333333,6.91456666667,10.9273,6.47246666667,2.77973333333,6.17099999999
287.82,6.4072,3.67226666667,5.4091,5.17673333333,7.18573333333,7.23803333333,10.9585333333,6.66246666667,2.97126666667,6.54519999999
288.19,6.3242,3.51703333333,5.31333333333,5.1336,7.23893333333,7.38506666667,10.9127333333,6.62906666667,2.9866,6.63943333333
288.56,5.88093333333,3.01986666667,4.98006666667,4.35093333333,6.5998,6.9111,10.5768,6.16926666667,2.4534,6.52449999999
288.93,5.6124,2.85693333333,4.55816666667,4.03953333333,6.47673333333,6.62443333333,10.4785,6.08053333333,2.38673333333,6.37773333333
289.30,5.28506666667,2.3468,4.2965,3.50653333333,5.9272,6.1302,10.1920666667,5.88926666666,1.8124,5.63583333333
289.67,4.98506666667,1.98736666667,4.0509,2.94253333333,5.80033333333,6.12733333333,10.0381666667,5.809,1.29933333333,4.98513333333
290.04,4.68393333333,1.61483333333,3.8787,2.41393333333,5.51686666667,6.14046666667,9.92593333333,5.47026666667,1.58526666667,4.68813333333
290.41,5.0792,2.01186666667,4.32336666667,2.871,5.83933333333,6.59056666667,10.4095333334,5.56053333333,2.23353333333,5.32203333333
290.78,5.2764,2.21306666667,4.47703333333,2.87433333333,5.9184,6.96856666667,10.7887,5.7526,2.49146666667,5.59526666667
291.15,4.78766666667,1.88743333333,4.31153333333,2.6556,5.40113333333,7.0292,10.4441,5.45266666667,2.1794,5.36896666667
291.52,4.7236,2.27983333333,4.5726,2.8238,5.557,7.05103333333,10.7339666667,5.57,2.12873333333,5.41896666667
291.89,3.99573333333,1.5801,3.63206666667,1.89193333333,4.60166666667,5.89616666667,10.0324333333,4.83973333333,1.25546666667,4.41133333333
292.26,3.59233333333,1.4574,3.40643333333,1.4528,4.34986666667,5.71646666667,9.92483333334,4.59786666667,0.744399999998,4.05966666667
292.64,3.91473333333,1.95306666667,3.4284,1.96886666667,4.67966666667,6.18033333333,10.2874333333,5.00113333333,1.1088,4.23613333333
293.01,3.7828,1.79566666667,3.5547,1.7432,4.5768,5.92966666667,10.2852,4.78206666667,0.912533333333,4.4489
293.38,3.85813333333,1.9153,3.82116666667,1.851,4.80186666667,6.0528,10.5429,4.85673333333,1.29213333333,4.90743333333
293.75,3.53733333334,1.7199,3.4493,1.7014,4.66866666667,5.41253333333,10.4773333333,4.28846666667,1.12213333334,4.80523333333
294.12,2.1708,0.411799999999,1.9204,0.570866666666,3.36366666666,3.99986666667,9.45730000002,2.924,-0.5334,3.7075
294.49,1.90533333333,0.509799999999,1.92146666667,0.348866666667,3.48946666667,3.79933333333,9.30899999998,3.0074,-0.739133333333,3.53303333333
294.86,1.77673333333,0.568833333334,1.6975,0.282133333333,3.39953333333,3.4083,8.9529,2.64993333333,-0.873066666667,3.3023
295.23,1.59993333333,0.313133333333,1.47506666667,-0.173466666667,3.21266666667,3.018,8.75763333333,2.50166666667,-0.960800000001,3.2719
295.60,2.6804,1.2536,2.35186666667,0.886666666666,4.05886666667,4.1757,9.7804,3.65986666667,0.290133333332,4.24623333333
295.97,3.49873333333,2.16763333333,3.30086666667,1.93193333333,5.05813333333,5.33756666667,10.7548333333,4.5674,1.1828,5.27856666667
296.34,3.5562,2.12616666666,3.10503333333,1.8778,4.95566666667,5.29646666667,10.7250666667,4.662,1.55866666667,5.35253333333
296.71,3.7134,2.4855,3.32106666667,1.94413333333,5.10066666667,5.32673333333,11.2051333333,4.9852,1.90926666667,5.46323333333
297.08,3.99113333333,2.74356666667,3.2806,2.1404,5.20786666667,5.55573333333,11.3599,5.23866666667,2.29393333333,5.4429
297.45,3.53386666667,2.545,2.9715,2.00133333333,4.99486666667,5.321,11.2216,4.80113333333,1.94693333333,5.0527
297.82,3.55693333333,2.5668,2.97873333333,2.36333333333,5.06973333334,5.463,11.3616666667,5.05286666667,2.11133333333,5.13353333333
298.19,4.78753333333,3.76666666667,4.21656666666,3.8048,6.504,6.75466666667,12.3805333333,6.1852,3.22033333333,6.0939
298.56,4.50333333333,3.41,3.635,3.64666666667,6.01666666667,6.365,12.0466666666,5.92,2.97333333333,5.7
298.93,4.4694,3.03866666667,3.54976666667,3.46786666667,5.87286666666,6.457,12.2433,6.0874,3.2566,5.67366666667
299.30,4.67533333333,3.32806666667,3.5666,3.54393333333,6.17586666667,6.6528,12.6074,6.1896,3.5578,5.7285
299.67,3.667,2.2863,2.63236666667,2.56833333333,5.2078,5.5859,11.6034,4.99026666667,2.75006666667,4.82793333333
300.04,3.08353333333,1.7342,2.10616666667,2.11366666667,4.7788,5.10626666667,11.2308666667,4.46046666667,2.59113333333,4.43086666667
300.41,3.176,1.71513333333,2.303,2.1438,5.03886666667,5.3178,11.5368,4.47726666667,2.66746666667,4.42796666667
300.78,2.36026666667,0.761933333333,1.49273333333,1.4692,4.34933333334,4.83976666667,10.7328,3.56006666667,1.72726666667,3.38036666667
301.15,2.18633333333,0.443300000001,1.38336666667,1.0654,4.1782,4.81613333333,10.7117333333,3.3036,1.53446666667,3.21206666667
301.52,2.26153333333,0.078933333332,1.1206,0.510599999999,4.0648,4.6099,10.8510666667,3.31513333333,1.24806666667,2.96653333333
301.89,1.75706666667,-0.722266666667,0.510266666665,-0.728533333333,3.38693333333,3.8786,10.3026,2.49806666667,0.748866666667,2.19963333333
302.26,0.872199999999,-1.7966,-0.568033333335,-2.14246666667,2.05873333333,2.5032,9.46960000001,1.7148,-0.100666666668,1.43623333333
302.63,1.25046666667,-1.4031,0.0208333333346,-2.10373333333,2.27933333333,3.13246666667,9.98333333334,1.89046666667,0.0042,1.949
303.00,1.68633333333,-0.452599999999,0.4526,-1.60373333333,2.95113333333,3.5712,10.4441666667,2.44253333333,0.256199999999,2.7052
303.37,1.644,-0.533566666667,0.354933333334,-1.67293333333,2.77713333333,3.41436666667,10.4401666667,2.3786,0.261600000001,2.5696
303.74,1.63973333333,-0.176733333333,0.295566666667,-1.74366666667,2.884,3.49763333333,10.6221333333,2.51773333333,0.120466666667,2.45716666667
304.10,2.14893333333,0.116233333333,0.462633333333,-1.3524,3.28146666667,3.77513333333,10.9729,2.81693333333,0.427400000001,2.3418
304.47,2.016,-0.1186,0.245633333333,-1.66446666667,2.92673333333,3.2868,11.0376,2.57093333333,0.101599999999,1.6709
