wavelength,Back_ThrSayf,Belly_ThrSayf,Breast_ThrSayf,Crissum_ThrSayf,Crown_ThrSayf,DorTail_ThrSayf,Patch10_ThrSayf,Patch11_ThrSayf,Rump_ThrSayf,Throat_ThrSayf,WingTip_ThrSayf
227.26,-1.8692,0.498400000014,12.5546333333,13.1464,2.42993333335,-0.062266666668,-6.04373333334,2.55440000001,6.06846666667,14.5171333333,5.35835238094
227.64,-3.30440000001,-2.66660000001,8.92760000001,11.4783333333,-3.94213333333,-3.24640000001,-5.79699999999,-0.927599999986,4.48689333335,9.15939999999,0.06618095238
228.01,-3.51413333333,-4.65119999999,8.6564,9.19899999999,-3.72086666665,-3.66946666667,-4.13426666666,0.310199999986,1.34354666666,8.73393333334,0.19186666666
228.39,-2.73393333333,-3.16553333332,11.9424333333,8.92079999999,-5.17973333333,-4.02880000001,-3.26140000001,2.25413333332,1.56364,9.40053333333,2.45964761904
228.76,3.25,-0.333333333346,15.5625,10.4583333333,-1.83333333333,0.916666666674,0.916666666674,6.25000000001,4.075,12.75,4.44047619048
229.14,5.19840000001,0.793533333332,14.3055666667,10.3174666667,-1.15086666667,3.80946666665,3.09513333333,7.42066666665,5.23818666667,11.7856666667,6.02037142856
229.52,8.75746666667,5.52286666667,15.0889,14.1616666667,0.710066666662,5.996,4.65466666667,11.2820666667,6.84817333333,12.7022,8.05867619047
229.89,10.1317333333,11.0358,17.3446666667,17.4011333333,4.74573333334,10.885,11.8268,15.4802,9.62698666666,12.9191333333,12.2678380952
230.27,11.217,16.12,19.1711333333,19.0475333333,6.7372,13.3686666667,15.2381333333,17.2840666667,13.0228933333,13.7918666667,15.9032761905
230.65,17.8450666667,24.0740666667,23.1314,23.9731333333,12.6936,19.3940666667,20.5722666666,21.8182666667,19.0304133333,17.5083333333,19.5863428571
231.02,21.8652666667,29.0846666667,26.0449,25.2848666667,17.0638,23.5577333333,21.9344,26.5285333333,22.2660533333,19.3782666667,24.1896761905
231.40,20.7156666667,27.4199333333,23.2767666667,23.8041333333,14.049,22.0714666667,17.8531333333,25.1600666667,21.1374666667,16.0452666666,21.3181809524
231.78,19.5349333333,27.9068,18.5464666667,22.1318,13.6820666667,20.8914666667,15.1163333333,22.5194666667,17.8682666667,14.8449333333,18.0067142857
232.15,18.5469333333,29.5298666667,18.3334,21.7948666667,12.7777333333,20.6837333333,14.7863333333,20.812,16.4786133333,10.7265333333,18.6445238095
232.53,13.1168,26.6233333333,14.8917666667,19.7835333333,11.7315333333,16.7532666667,9.95673333333,16.6234,13.28148,7.61899999999,13.1972857143
232.90,13.0909333333,24.202,15.7777333333,19.4748,12.485,17.0101333333,9.73739999999,16.7676666667,12.3554933333,8.60606666666,13.0100761905
233.28,11.1382,19.7559333334,9.47156666667,17.1544,8.65859999999,11.0162666667,4.02446666666,12.3983333333,6.81297333333,7.03246666666,7.99665714286
233.66,5.54880000001,13.2134666667,3.2535,11.2574666667,2.19566666667,6.74653333333,-2.515,7.58479999999,0.766333333334,4.31133333334,4.14027619048
234.03,-2.28673333334,5.42646666667,-0.639399999999,4.22486666667,-4.88373333334,2.90693333334,-7.67453333333,2.36440000001,-5.01556,1.12420000001,1.68879999999
234.41,-7.55820000001,-0.775266666667,-5.1358,0.658866666667,-10.8139333333,-0.968933333334,-11.3954,-2.17046666666,-9.45737333333,-1.08526666665,-3.17281904762
234.78,-2.51306666667,4.60720000001,0.314266666666,4.57253333333,-5.23566666667,4.36306666666,-4.6422,1.6754,-4.20252,3.38566666667,3.0864
235.16,0.869599999988,7.40746666666,3.34943333333,8.59906666666,-0.869533333332,7.53613333334,0.128666666666,5.57179999999,0.734266666669,6.24793333333,7.67898095237
235.54,2.10846666667,7.84513333335,4.15493333333,9.67440000001,1.95346666667,8.58913333333,2.41853333334,7.969,3.34254666667,8.15506666667,9.63892380953
235.91,2.78033333333,8.28106666667,5.42596666667,9.74586666667,1.55473333334,9.17799999999,4.30493333333,7.6532,2.91185333333,8.66960000001,10.151552381
236.29,2.39766666667,7.66086666665,3.8158,8.42120000001,1.49133333333,8.74253333333,4.64906666667,5.7602,2.79526666666,7.28053333333,8.88047619046
236.66,5.64960000001,10.7626666667,7.71173333333,10.9604,6.18640000001,13.3614666667,8.22033333333,9.32206666667,7.37281333333,10.0281333333,12.272
237.04,9.52386666667,14.137,10.7291666667,15.0894666667,9.82153333333,16.3690666667,12.6489333333,11.8750666667,11.2917866667,12.1131333333,14.1496952381
237.41,14.9053333333,18.457,12.9403,18.9228666667,13.7408666667,18.8064666667,16.3027333333,15.837,16.45436,16.0116666667,16.1448857143
237.79,18.2666666667,21.04,15.8533333333,20.32,16.0266666667,20.5333333333,18.5866666667,17.52,19.0986666667,19.5466666667,17.8895238095
238.17,20.3732,22.7611333333,17.8978666667,22.8608,17.4379333333,22.0896666667,21.4178,19.1293333333,21.1243066667,22.0398,19.1932666667
238.54,20.0702,22.7602,18.9942,23.0176,16.8420666666,21.9882666667,21.1228,19.532,21.8247066666,22.6434,18.482847619
238.92,19.5005333333,23.2791333333,19.1748,22.7578666667,15.9175333333,22.3018666667,20.6298,19.8696666667,21.5852,22.7578666667,18.0332190476
239.29,17.5254666667,21.5338,16.9017333333,19.3046666667,13.1288,20.3272,17.7096666667,18.4662,19.6115333333,21.0224666666,16.3977904762
239.67,16.9275333333,21.2754,17.1691,17.5264666667,11.7874666667,19.7874666667,16.889,17.4107333333,18.5661866667,20.0964666667,15.7156
240.04,16.521,20.3642666667,17.0672333333,17.7778666667,10.3642,19.5266666667,16.0837333333,16.3388666667,17.70496,19.5264666667,15.2538
240.42,15.5502666667,18.5703333333,15.2691333333,16.4820666666,9.01206666667,18.2810666667,14.6185333333,15.0683333333,15.5952133333,17.5583333333,14.7562095238
240.79,13.251,15.6790666667,14.1288666667,14.4443333334,7.66806666667,16.1728,12.6337333333,13.0178,12.7764,14.7051333333,13.4920380952
241.17,10.6788666667,13.2845333333,12.0489666667,12.9052666667,6.26286666667,14.1160666667,10.6666666667,11.4250666667,10.7180133333,11.8532,12.2009142857
241.54,8.795,11.4984666667,9.84246666665,10.8034,4.60366666667,11.9436,8.6428,10.1412,8.97734666667,9.58733333333,10.5476285714
241.92,7.3952,9.71053333333,8.26843333333,9.24146666668,3.28353333333,11.1377333333,6.88633333333,8.53306666667,7.26346666667,7.59479999999,9.28405714286
242.29,6.76733333333,8.42253333333,7.25213333333,8.63286666666,2.8166,10.2058666667,5.58746666667,7.37093333333,6.14545333333,6.5386,8.63676190475
242.67,7.95753333333,9.18046666667,8.29736666667,9.75793333333,4.28886666667,11.1337333333,6.70053333333,8.13586666666,6.94342666667,7.02346666667,10.1244
243.05,8.35346666667,9.83046666667,8.53523333333,10.6295333333,5.17346666667,11.8483333333,7.11866666667,8.75713333334,7.80954666667,7.70773333333,10.9223904762
243.42,7.07406666666,8.96206666667,7.50103333333,9.47126666667,3.99513333333,10.568,5.7032,8.022,6.66969333333,6.47093333333,9.9580952381
243.80,7.47446666667,9.42746666667,8.43136666667,9.97660000001,4.72133333333,10.8941333333,5.80393333333,8.69026666667,7.08237333333,7.09013333333,10.5367142857
244.17,8.00966666667,10.3558,8.6649,10.5986666667,5.35606666667,11.4563333333,6.43213333333,9.27200000001,7.42724,7.62926666667,11.1073904762
244.55,7.9982,10.2532,8.56223333334,10.1879333333,5.18793333333,10.9886,6.71566666667,8.91333333333,7.28586666667,7.41013333333,11.2756857143
244.92,8.0636,10.2206,8.49253333334,10.2206,5.531,10.8416666667,6.63386666667,8.46406666667,7.41188,7.21393333334,11.4309809524
245.30,7.5774,9.69773333333,7.74193333334,9.36833333333,5.58746666667,10.3024,6.37586666667,8.14386666667,7.22844,7.1106,11.1595142857
245.67,7.4596,9.82459999999,7.61046666667,8.98939999999,5.47373333333,10.2666,6.5754,8.20366666667,7.40356,7.27726666667,11.1279238095
246.05,6.63506666667,9.32066666667,6.88779999999,8.1958,4.67613333333,9.71873333332,5.99053333333,7.60806666667,6.831,7.21653333333,10.3298952381
246.42,6.02933333333,8.2406,5.9934,7.46473333333,3.80713333333,8.89993333334,5.04846666667,7.20413333334,5.77549333333,6.56133333333,9.54511428571
246.79,6.6276,8.71940000001,6.61776666667,7.75173333333,4.4428,9.23746666667,5.87486666667,7.93746666667,6.51810666667,7.27286666667,10.4147428571
247.17,6.49786666667,8.65666666667,6.50656666667,7.43246666667,4.3174,9.37926666666,5.90086666667,8.03813333333,6.55078666667,7.18146666667,10.3353428572
247.54,6.13506666667,8.2454,6.32296666667,7.11846666667,4.09673333333,9.17266666667,5.4916,7.91773333333,6.56354666667,6.89853333333,10.0656666667
247.92,6.48846666667,8.43766666667,6.5092,7.4212,4.41413333333,9.39693333333,5.55566666667,8.29726666666,6.97692,7.2166,10.0812380952
248.29,6.58193333334,8.47793333333,6.84933333333,7.4858,4.47893333333,9.56266666665,5.7628,8.48913333333,6.99717333334,7.48213333333,10.1388666667
248.67,7.096,8.7758,7.34606666667,7.75293333333,4.74053333333,9.761,6.17393333333,9.08173333333,7.32141333334,7.97686666667,10.4659714286
249.04,7.24866666667,8.75606666667,7.5317,7.74446666667,4.81933333333,9.93553333333,6.2254,9.20126666666,7.46183999999,8.10006666667,10.6067142857
249.42,7.08993333333,8.5774,7.46703333333,7.79806666667,4.60926666667,9.89320000001,6.05073333333,9.16393333334,7.59430666667,7.90706666667,10.4036571429
249.79,7.76626666667,9.38173333334,8.4417,8.42806666667,5.14266666667,10.4313333333,6.94966666667,10.0342,8.57402666667,8.65613333333,11.0923333333
250.17,8.07053333333,9.42393333333,8.64136666666,8.61386666667,5.33326666667,10.5609333333,7.11433333333,10.1586,8.60377333333,8.76486666667,10.6278380952
250.54,8.0434,9.34773333333,8.86856666666,9.00773333335,5.61873333333,10.7079333333,7.14046666666,10.0892,8.75246666666,9.05233333334,10.3311809524
250.92,8.0166,9.33086666667,8.64726666666,9.11186666667,5.48846666667,10.4382,6.8088,9.8934,8.60277333333,9.15346666666,10.0127238095
251.29,7.1862,9.1404,8.58083333333,8.83106666667,5.12073333333,9.84540000001,6.15953333333,9.02286666667,7.85288,9.08466666667,9.60066666667
251.66,7.10786666667,9.42520000001,8.31623333333,8.97173333334,5.18166666667,9.75460000001,5.9086,8.89113333333,8.00990666667,9.13333333333,9.4980952381
252.04,6.95266666667,9.75133333333,8.25553333333,9.26620000001,5.0808,9.70146666667,6.21273333333,8.43893333333,8.24751999999,9.29726666667,9.77070476188
252.41,7.5568,10.4298,8.6156,10.0613333333,5.40213333333,10.2210666667,6.90606666667,9.04846666667,8.95397333334,9.85886666667,10.0037047619
252.79,8.24453333333,10.8624666667,9.48633333333,10.5076666667,5.87766666667,10.6239333333,7.36993333333,9.5168,9.10817333333,10.1223333333,10.4018761905
253.16,8.06993333333,10.7722,9.36276666667,10.5820666667,6.06006666667,10.5944,7.27933333333,9.2832,8.75615999999,10.1591333333,10.2311333333
253.54,8.513,11.5426,9.73036666666,11.3035333333,6.74053333333,11.144,7.81386666667,9.5986,9.19134666667,10.4509333333,11.1807809524
253.91,9.17693333333,12.3881333333,9.95316666666,11.6433333334,7.11106666667,11.2802666667,8.13146666667,10.0657333333,9.61874666667,10.6979333333,11.4350190476
254.28,9.18933333333,12.7076666667,10.4473666667,11.8062,7.14426666666,11.5036,8.57046666666,10.3733333333,9.56070666665,11.0662,11.3785428571
254.66,10.7665333333,14.1632,11.7122666667,13.1364666667,8.5582,12.9255333333,10.0633333333,12.4824666667,11.06472,12.3488,12.5086666667
255.03,11.1315333333,14.3076,12.2439,13.3639333334,8.53079999999,13.1644666667,10.3644,13.2566,10.9780266667,12.781,12.9255523809
255.41,11.2560666667,14.5410666667,12.6128,13.6714666667,8.92106666667,13.5749333333,9.91146666667,13.0273333333,10.6037866667,12.5604,12.7836190476
255.78,9.67006666667,13.4348,11.6116,12.3942,8.02873333333,12.2166666667,8.65486666666,11.7258666667,8.97124000001,11.1084,11.6617333333
256.15,9.02353333333,12.9545333333,10.6397666667,12.0454666667,8.19853333333,11.5152,8.29119999999,11.6751333333,8.63301333333,10.9091333333,11.3299809524
256.53,8.99253333333,12.6536,10.2007,11.6052,8.0344,11.2038666667,8.11633333333,11.2121333333,8.63069333334,10.5978666667,11.2144095238
256.90,7.66506666667,11.305,9.17066666667,10.4795333333,7.05193333333,10.3066666667,7.01266666667,10.3301333334,7.90889333333,10.0548666667,10.0864761905
257.28,7.05526666667,10.5758666667,8.67146666667,9.83433333333,6.4506,9.9134,6.76746666667,9.62546666667,7.53045333333,9.58226666667,9.74178095237
257.65,7.50873333333,10.7629333333,8.82883333333,9.54093333333,6.5336,9.81946666666,6.9706,9.60433333334,7.80878666666,9.57253333333,10.2952285714
258.02,7.83246666667,10.2464666667,8.40723333333,8.86140000001,6.0866,9.64980000001,7.05526666667,9.22826666667,7.87734666667,9.2994,10.2979428571
258.40,7.918,10.1478,8.41416666667,8.59619999999,6.17973333333,9.58366666667,6.96686666667,9.07386666667,8.13018666667,8.91933333334,10.2182
258.77,8.1208,10.2250666667,8.3402,8.45166666667,5.97033333333,9.5634,7.08213333333,9.55959999999,8.30541333333,8.81326666667,10.201
259.15,8.3058,10.2348,8.38746666667,8.44919999999,5.96373333333,9.64853333333,7.0132,9.64186666669,8.37913333333,9.03886666667,10.2929904762
259.52,8.0892,10.0238,8.10563333333,8.17859999999,5.5982,9.378,6.65766666667,9.18753333332,8.16132,8.5982,9.93780000001
259.89,7.775,9.76353333333,8.0046,8.01413333333,5.30566666667,9.1822,6.37853333333,8.92693333334,7.91624,8.21773333333,9.77029523809
260.27,7.91646666667,9.95393333334,8.16873333333,8.1254,5.3278,9.4492,6.585,8.96973333332,8.06288,8.25806666667,9.97231428571
260.64,7.71593333333,9.76453333334,8.1047,7.9602,5.1264,9.26866666667,6.39993333334,8.91233333334,7.91338666667,8.11973333333,9.81798095238
261.01,7.91506666667,9.83380000001,8.19933333334,8.27753333334,5.366,9.54813333333,6.57493333333,9.12393333333,8.10922666667,8.22526666667,10.0047142857
261.39,7.71666666667,9.73733333333,8.1099,8.27253333333,5.22226666667,9.46333333334,6.4004,8.94093333333,7.86374666666,7.91906666667,9.88088571429
261.76,7.368,9.43059999999,7.6567,8.01433333333,4.87346666667,9.12266666666,6.0754,8.55899999999,7.38386666667,7.49713333333,9.5839904762
262.13,7.0468,9.0828,7.42846666667,7.86126666667,4.63033333333,8.82053333333,5.94253333333,8.23826666667,7.12749333333,7.16446666667,9.3590952381
262.51,7.10033333333,9.17900000001,7.55876666667,8.17953333333,4.69053333333,8.8382,6.18993333333,8.2888,7.33145333333,7.0474,9.46928571427
262.88,7.77346666666,9.58253333332,8.22396666667,8.84726666667,5.14433333333,9.53473333333,6.93133333333,8.94286666667,7.92491999999,7.6118,10.2801904762
263.25,7.9826,9.70413333335,8.53496666667,8.955,5.36306666667,9.7372,7.15913333333,9.1288,8.10346666666,7.73013333333,10.3709142857
263.63,8.16793333333,9.79233333333,8.8455,9.1674,5.5578,9.56873333333,7.03626666667,9.22660000001,8.25832,7.7846,10.3503714286
264.00,8.4258,10.0876666667,8.9814,9.14226666667,5.8186,9.61973333334,7.08566666667,9.16660000001,8.28263999999,7.65593333333,10.7610095238
264.37,7.52633333333,9.52246666665,8.5495,8.38100000001,5.1534,8.73813333333,6.45053333333,8.19993333333,7.44193333333,6.75713333334,9.87640952382
264.75,7.7702,10.1479333333,9.0419,8.81866666666,5.83406666667,9.04940000001,6.82726666666,8.49746666667,7.75910666667,7.078,10.2899142857
265.12,8.58599999999,11.0836,10.1167333333,9.83966666665,6.81253333333,10.0242666667,7.76966666667,9.6452,8.72313333334,8.12933333333,10.9246095238
265.49,8.62613333334,11.3361333333,10.0543,9.82066666666,7.17666666667,10.3918,7.73366666667,9.6978,8.81313333332,8.40413333333,11.0940571429
265.87,8.83173333333,11.5484,10.0324666667,9.7774,7.65866666667,10.7695333333,7.9184,9.80086666667,8.80024000001,8.73893333334,11.3980285714
266.24,8.18620000001,11.0873333333,9.40740000001,9.01946666666,7.27713333333,10.3743333333,7.21026666667,9.16213333334,8.22807999999,8.23066666667,10.8761333333
266.61,8.11553333333,10.7478,8.8697,8.84186666667,7.10266666667,10.188,7.00413333333,9.04699999999,7.91450666667,8.07693333333,10.7161904762
266.98,8.26626666667,10.703,8.922,8.81053333334,7.12433333333,10.5381333333,7.34686666667,9.30546666666,7.86905333333,8.13833333333,10.8460761905
267.36,8.5596,10.8172666667,9.14163333333,9.25740000001,7.49766666667,10.8680666667,7.80326666666,9.73533333333,8.34178666667,8.6224,11.0270952381
267.73,9.13253333334,11.3866666667,9.43843333333,9.89419999999,8.00153333333,11.5945333333,8.25913333333,10.4827333333,8.77094666667,9.25946666667,11.7802380952
268.10,8.95293333332,11.1676,9.12366666667,9.62586666666,7.5842,11.5020666667,8.12173333333,10.3327333333,8.58353333333,9.16713333333,11.4205714286
268.48,8.75213333333,10.8748,8.8696,9.2558,7.28226666666,11.3561333333,7.8006,9.94953333335,8.40813333333,9.11026666667,11.2877523809
268.85,9.03859999999,10.9353333333,9.12406666667,9.58786666667,7.2756,11.1915333333,7.9288,10.0594666667,8.38670666667,9.09786666667,11.2933333333
269.22,8.66846666667,10.5424,8.89316666667,9.42473333333,6.91506666667,10.9552666667,7.65293333333,9.94339999999,8.09793333333,8.96813333333,10.9588761905
269.59,8.62646666667,10.749,8.93893333333,9.45333333334,7.0384,10.7599333333,7.76393333333,10.1498,8.1198,9.103,10.8685142857
269.97,8.46386666667,10.6674,8.89476666667,9.322,6.85033333333,10.512,7.63773333333,10.007,8.21677333334,8.87373333333,10.7986
270.34,7.978,10.1600666667,8.01056666667,8.76273333333,6.28806666667,9.83300000001,7.03833333333,9.30646666667,7.72384,8.39453333333,10.3581333333
270.71,7.70726666667,9.73806666667,7.61946666667,8.32233333333,5.78473333333,9.31919999999,6.5314,8.73126666666,7.31750666667,7.94406666667,9.88253333334
271.09,7.39906666667,9.21406666667,7.08966666667,7.74266666667,5.354,8.75066666667,6.106,8.20933333333,7.07508,7.4898,9.26491428572
271.46,7.36533333333,9.17286666667,7.12733333333,7.74133333333,5.379,8.86913333333,6.0244,8.1704,7.18556,7.38413333333,9.38233333333
271.83,7.58146666666,9.41746666667,7.23856666667,7.89473333333,5.55,9.09846666666,6.3628,8.35826666667,7.37393333333,7.41013333333,9.61054285714
272.20,7.54926666667,9.42860000001,7.25713333333,7.71873333333,5.53853333333,9.4286,6.29253333333,8.4494,7.4844,7.485,9.68862857144
272.58,7.5978,9.46313333333,7.31226666667,7.56913333333,5.3214,9.46019999999,6.301,8.42886666667,7.4242,7.2892,9.62096190475
272.95,7.5954,9.32766666667,7.2735,7.5328,5.11673333333,9.55266666667,6.29913333333,8.33613333333,7.37608,7.26206666667,9.68411428571
273.32,7.81406666667,9.72246666666,7.52073333333,7.794,5.5508,9.89413333332,6.681,8.60933333334,7.53941333333,7.70513333333,9.91666666667
273.69,7.78646666667,9.71793333333,7.6454,7.7836,5.67933333333,10.0201333333,6.86526666667,8.604,7.57286666667,7.69146666667,9.81836190476
274.06,7.86513333333,9.80506666667,7.68786666667,7.8916,5.70846666667,10.1626,7.0154,8.71199999999,7.70274666667,7.7566,9.91193333335
274.44,7.27653333333,9.20339999999,7.2523,7.24626666667,5.0068,9.66466666668,6.39053333333,8.08386666667,7.01554666667,6.97313333333,9.45913333333
274.81,6.8978,8.7104,6.84556666667,6.84406666667,4.53746666667,9.2872,5.92833333333,7.614,6.43162666666,6.7078,9.21419047619
275.18,6.54766666667,8.254,6.4881,6.4582,4.04113333333,8.9552,5.3968,7.166,5.97425333333,6.44173333333,8.77825714286
275.55,6.04233333333,7.69346666667,5.9653,5.94666666667,3.3606,8.3998,4.84133333333,6.68706666667,5.49978666666,5.86826666667,8.27745714286
275.93,5.80593333333,7.5026,5.57383333333,5.7316,3.2518,7.981,4.44193333333,6.35493333333,5.34529333333,5.58993333333,8.14272380952
276.30,5.8712,7.53766666666,5.5438,5.68046666667,3.3192,7.8184,4.37026666667,6.21293333333,5.373,5.504,8.19842857143
276.67,5.48746666667,7.01913333333,5.00643333333,5.0908,2.64833333333,7.45266666667,3.75766666667,5.6014,4.93521333333,4.84113333333,7.76214285714
277.04,5.37246666667,6.96386666667,5.0414,5.0452,2.5092,7.3778,3.42373333333,5.5116,4.69082666667,4.5446,7.85447619048
277.41,4.69226666667,6.50566666667,4.49103333333,4.61573333333,2.12393333333,6.94266666667,3.01706666667,4.95666666667,4.05514666667,4.08273333333,7.57415238095
277.79,5.05266666667,6.99253333333,4.7191,5.28266666667,2.76793333334,7.40286666667,3.5806,5.30953333333,4.68470666667,4.73433333334,8.11866666666
278.16,5.49546666666,7.47786666666,5.0919,5.70766666667,3.35806666667,7.75826666667,4.1464,5.77973333333,5.32873333333,5.0256,8.36131428571
278.53,5.36213333333,7.44399999999,5.03223333333,5.68446666667,3.28393333333,7.64893333333,4.31173333333,5.68066666667,5.22634666667,4.74026666667,8.20574285714
278.90,5.38353333333,7.6534,5.07783333333,5.80746666667,3.6166,7.60846666667,4.60333333333,5.6462,5.15556,4.89226666666,8.1926
279.27,5.99486666667,8.0324,5.87753333333,6.46473333333,4.0786,8.16826666667,5.3708,6.307,5.77536,5.4478,8.78948571429
279.64,5.85473333333,7.78673333333,5.8401,6.43106666667,4.02386666667,8.11306666666,5.27466666667,6.38026666667,5.68704,5.3326,8.53782857143
280.02,5.91966666667,7.81146666667,6.117,6.6282,4.19893333333,8.16386666667,5.51833333333,6.55506666667,5.76124,5.48693333333,8.65928571428
280.39,6.0542,7.71233333334,6.2167,6.6734,4.26733333333,8.15913333333,5.63113333333,6.74126666667,5.98513333333,5.8544,8.75216190477
280.76,6.48113333333,7.87699999999,6.59163333333,6.927,4.63953333333,8.49506666667,5.915,7.1448,6.35496,6.12013333333,8.90483809524
281.13,7.2608,8.53639999999,7.43273333333,7.51413333333,5.35666666667,9.19633333334,6.53526666667,7.93306666667,7.02310666667,6.82913333333,9.42862857142
281.50,6.81506666667,7.99286666667,7.02393333333,7.03893333333,4.81986666667,8.7194,6.0248,7.584,6.51290666667,6.49706666667,8.94772380953
281.87,7.064,8.05313333333,7.1184,7.16113333333,4.99493333333,8.85946666667,5.8632,7.86146666667,6.66664,6.94053333333,9.14234285714
282.25,6.87086666667,7.6072,6.8694,6.7758,4.59866666667,8.50146666667,5.48753333333,7.5814,6.45732,6.75026666667,8.94158095239
282.62,6.33766666667,7.16713333333,6.40663333333,6.318,4.2148,8.08646666667,4.87553333333,7.125,6.07954666667,6.41073333333,8.40470476191
282.99,6.0962,6.97926666667,6.10303333333,6.11273333333,3.82553333333,7.81846666667,4.65373333333,6.79273333333,5.81918666667,6.2306,8.02407619048
283.36,6.37406666667,7.3886,6.36063333333,6.56466666667,4.10366666667,8.1508,4.99733333333,7.19546666667,6.17292,6.64526666667,8.32287619048
283.73,6.3466,7.5322,6.3414,6.721,4.0612,8.1926,4.9088,7.2098,6.2244,6.643,8.20114285714
284.10,6.5224,7.8052,6.45036666667,6.94733333333,4.0582,8.35413333333,5.05513333333,7.489,6.36666666667,6.84386666667,8.40891428572
284.47,5.93133333334,7.16426666667,6.03186666667,6.59066666667,3.45586666667,7.90433333333,4.625,7.0442,5.91030666667,6.3848,7.87739047619
284.85,5.95506666667,7.21893333333,6.0192,6.6118,3.46073333333,7.9066,4.64106666667,6.9832,5.90505333333,6.25733333333,7.82545714286
285.22,5.8956,7.26373333333,6.1496,6.69866666667,3.5072,8.03706666667,4.90266666667,7.01206666667,6.00586666667,6.27993333333,7.93532380952
285.59,6.16893333334,7.7778,6.43106666667,7.12886666667,3.84213333333,8.3644,5.18433333333,7.40673333333,6.26505333333,6.54666666667,8.19623809524
285.96,6.29513333333,8.0726,6.58296666667,7.32726666667,4.0006,8.631,5.41286666667,7.62726666667,6.32333333333,6.72953333333,8.40233333333
286.33,6.60206666666,8.49820000001,6.9554,7.77413333333,4.36546666667,9.01746666667,5.8048,8.05646666667,6.67570666666,7.04586666667,8.79481904762
286.70,6.3884,8.1772,6.64496666667,7.5318,4.12993333333,8.72513333333,5.432,7.8926,6.43450666666,6.773,8.53072380952
287.07,6.49966666667,8.27960000001,6.78206666667,7.67306666667,4.32653333333,8.68613333334,5.62513333333,8.08833333333,6.58712,6.93466666667,8.63957142857
287.44,6.3526,8.25206666667,6.7368,7.55286666666,4.313,8.39886666667,5.50433333333,7.85773333333,6.43553333333,6.91366666666,8.50896190476
287.82,6.5708,8.77633333334,6.9324,7.74533333333,4.51153333334,8.52093333333,5.83413333333,8.14686666667,6.67669333333,7.10226666667,8.79882857143
288.19,6.89866666667,9.31806666667,7.34516666667,8.26026666667,4.98026666667,8.949,6.19813333333,8.6104,7.14869333333,7.60386666667,9.23125714286
288.56,6.8012,9.53839999999,7.31843333333,8.22059999999,5.07733333333,8.78966666667,6.1328,8.6338,7.12430666667,7.50746666667,9.13103809524
288.93,6.72846666667,9.48406666668,7.3086,8.22639999999,5.05226666667,8.8208,6.108,8.495,7.09038666667,7.62713333333,9.03120952381
289.30,6.712,9.53266666666,7.24756666667,8.26113333333,4.95266666667,8.66993333333,5.9734,8.47373333333,7.03674666667,7.58933333333,8.86206666667
289.67,6.44186666666,9.29186666667,6.94196666667,7.8942,4.6638,8.3368,5.50613333333,8.21006666667,6.73462666667,7.46113333333,8.51639047619
290.04,6.458,9.54106666667,6.97263333333,7.74093333334,4.66266666667,8.3292,5.65146666667,8.13473333333,6.81986666667,7.5894,8.43025714286
290.41,6.18033333333,9.46853333334,6.62163333333,7.395,4.23486666667,8.0594,5.36653333333,7.77953333333,6.50437333333,7.3262,8.15787619048
290.78,6.20593333333,9.58313333335,6.61803333333,7.41473333333,4.1088,8.1082,5.3628,7.82813333333,6.62738666667,7.3554,8.06758095238
291.15,6.362,9.75893333333,6.81793333333,7.65973333333,4.32046666667,8.1156,5.40953333333,7.9764,6.66384,7.7606,8.10288571429
291.52,6.17766666667,9.72273333333,6.82366666667,7.67393333333,4.09,7.84406666667,5.27973333333,7.91006666667,6.49145333333,7.8248,7.93435238095
291.89,6.03946666667,9.62180000001,6.69136666667,7.72033333334,3.75846666667,7.6112,5.09726666667,7.70293333333,6.28286666667,7.8394,7.65205714286
292.26,6.235,10.1506666667,7.046,8.15573333333,4.06373333333,7.7778,5.43033333333,8.05633333333,6.69990666667,8.05106666667,7.91245714286
292.64,6.40453333333,10.4653333333,7.2696,8.43093333333,4.29413333333,7.84113333333,5.58386666667,8.237,6.91525333333,8.14,8.0872952381
293.01,6.45466666667,10.6952666667,7.37536666667,8.5896,4.20873333333,7.71826666667,5.69466666667,8.2848,7.05552,7.9698,8.1632952381
293.38,6.71973333333,11.1306666667,7.8584,9.11126666666,4.3656,7.88353333333,5.99973333334,8.67806666667,7.3234,8.16253333333,8.4708952381
293.75,6.8534,11.4153333333,8.22853333333,9.43046666665,4.39113333333,8.00046666667,6.1598,8.95560000001,7.43866666666,8.47806666667,8.55882857143
