wavelength,Back_SalMamm,Belly_SalMamm,Breast_SalMamm,Crissum_SalMamm,Crown_SalMamm,DorTail_SalMamm,Patch10_SalMamm,Patch11_SalMamm,Patch12_SalMamm,Rump_SalMamm,Throat_SalMamm,WingTip_SalMamm
356.20,8.90239999999,17.7815,7.62843333333,6.95266666667,6.97193333334,6.20388930481,7.83913333333,4.5739,24.9568,7.14302500001,9.1978,8.1022
356.56,9.02643333333,18.0395,7.80696666667,7.09193333333,7.10926666667,6.34267843137,7.97866666666,4.68886666667,25.2562666667,7.28796666667,9.32400000001,8.23393333333
356.93,9.06893333333,18.1135,7.83136666667,7.15553333333,7.14953333333,6.37904099822,8.04360000001,4.67773333333,25.3739333333,7.36536666667,9.41013333333,8.21386666667
357.29,9.08276666667,18.2381666667,7.8638,7.20746666667,7.18553333333,6.36776541889,8.07686666666,4.6537,25.4523333333,7.41606666667,9.45893333334,8.22406666667
357.66,9.04056666666,18.3014166667,7.77423333333,7.17426666667,7.12613333333,6.31754349376,8.03486666666,4.56953333333,25.483,7.42244166667,9.44259999999,8.1822
358.02,9.03523333332,18.3071666667,7.74593333333,7.17586666667,7.10399999999,6.31953600713,8.04033333334,4.5462,25.5016,7.43117500001,9.46993333333,8.1604
358.38,9.03686666667,18.3776666667,7.75606666667,7.1334,7.07886666667,6.33157308378,8.04166666667,4.5219,25.5788666667,7.44650833333,9.44506666667,8.18153333333
358.75,8.97456666668,18.3913333333,7.72943333333,7.11986666667,7.03326666667,6.31252335116,8.02399999999,4.44843333333,25.6422,7.39017499999,9.43246666667,8.13913333333
359.11,8.9654,18.402,7.73853333333,7.12493333333,7.02586666666,6.28872638146,8.01126666667,4.46173333333,25.7025333333,7.36168333333,9.4696,8.13613333333
359.48,8.94766666667,18.4485,7.7193,7.1262,6.98733333334,6.24678894831,8.00120000001,4.4245,25.7072666667,7.33002499999,9.46593333333,8.06573333333
359.84,8.82993333334,18.346,7.61363333333,7.00706666667,6.88806666667,6.11105008913,7.919,4.3355,25.6292666667,7.21181666667,9.33599999999,7.91646666667
360.20,8.80970000001,18.2865,7.5679,6.96793333333,6.83586666666,6.02682959002,7.8694,4.30056666667,25.6159333334,7.15432500001,9.30253333334,7.86613333333
360.57,8.82443333333,18.2865833333,7.5254,6.899,6.79966666667,5.99348983957,7.84086666667,4.27373333333,25.6632666667,7.12740833333,9.33926666667,7.84866666667
360.93,8.85663333333,18.3481666667,7.60053333333,6.90613333333,6.81173333333,6.01969180036,7.83546666666,4.33193333333,25.6957333333,7.1327,9.34966666667,7.90806666667
361.29,8.8676,18.4356666667,7.6465,6.9384,6.80346666666,6.06078128342,7.86733333333,4.3474,25.7226,7.14653333333,9.37273333333,7.93126666667
361.66,8.87513333333,18.4661666667,7.69696666667,6.98113333333,6.82273333333,6.09144349376,7.90339999999,4.34996666667,25.8073333333,7.14604166667,9.42993333333,7.9634
362.02,8.97449999999,18.5675833333,7.79793333333,7.0776,6.93706666666,6.15601550802,7.99453333333,4.42876666667,25.907,7.21810833334,9.50960000001,8.07553333333
362.39,8.9998,18.61875,7.84,7.108,6.97853333334,6.15355187166,8.05186666667,4.44393333333,25.9325333333,7.2405,9.54566666666,8.072
362.75,9.18076666666,18.7451666667,7.97093333333,7.24086666667,7.10213333333,6.26071639929,8.15893333333,4.5819,26.0362666667,7.367425,9.65346666667,8.18746666667
363.11,9.26939999999,18.88075,8.03383333333,7.3374,7.185,6.33265757576,8.21533333333,4.65376666667,26.1376666667,7.448025,9.71460000001,8.26366666667
363.48,9.37230000001,19.0044166667,8.15076666667,7.4682,7.31620000001,6.42718716578,8.32566666667,4.78966666666,26.3237333333,7.54766666666,9.8314,8.40033333333
363.84,9.45563333334,19.1188333333,8.25546666667,7.56226666666,7.38466666666,6.52131354724,8.37106666666,4.863,26.4242,7.61050833333,9.92499999999,8.5082
364.20,9.54523333333,19.2418333334,8.3703,7.65279999999,7.47786666666,6.5996426025,8.4658,4.92933333333,26.5312666667,7.70936666667,10.0498,8.57013333333
364.57,9.56053333333,19.2536666666,8.43263333334,7.73813333333,7.53546666666,6.62213386809,8.50899999999,4.97826666667,26.5429333334,7.73311666666,10.0698,8.59926666667
364.93,9.5517,19.2815833333,8.42070000001,7.74119999999,7.55966666666,6.61022994653,8.51886666667,4.96853333333,26.5853333333,7.74432500001,10.1132,8.5806
365.29,9.49033333334,19.2341666667,8.32793333334,7.65573333333,7.50733333334,6.53746185383,8.4262,4.9112,26.6162666667,7.66093333333,10.0415333333,8.49506666667
365.66,9.43540000001,19.23875,8.31386666667,7.59000000001,7.48219999999,6.46793458111,8.35599999999,4.86503333333,26.5493333333,7.57185000001,9.9398,8.40313333333
366.02,9.38986666668,19.2408333333,8.3295,7.53273333333,7.3872,6.4152597148,8.30133333334,4.79786666667,26.5782,7.507475,9.89280000001,8.31733333333
366.38,9.45773333333,19.30625,8.3979,7.5968,7.42426666667,6.48700035651,8.31233333333,4.84056666667,26.7087333333,7.54344166667,9.95286666667,8.38326666667
366.75,9.34943333333,19.2389166667,8.33193333333,7.49686666666,7.32999999999,6.39188698752,8.21933333334,4.7347,26.7138,7.45095833333,9.89726666667,8.29926666667
367.11,9.24766666667,19.2124166667,8.28373333333,7.37026666667,7.2012,6.29353868093,8.1752,4.59916666667,26.6864,7.34645000001,9.84460000001,8.20866666667
367.47,9.17896666668,19.1248333333,8.19063333333,7.26973333333,7.08433333334,6.1591828877,8.05133333333,4.45253333333,26.6424,7.23401666666,9.74426666668,8.0956
367.84,9.18549999999,19.1841666667,8.1803,7.285,7.10246666667,6.13833083779,8.06366666666,4.43086666667,26.7029333333,7.21664166666,9.79113333333,8.06233333333
368.20,9.15280000001,19.1994166667,8.16883333333,7.2306,7.0434,6.09437076649,8.02980000001,4.38853333333,26.7248666667,7.16518333333,9.74133333333,8.05666666667
368.56,9.0755,19.1409166667,8.0826,7.10826666667,6.89573333333,5.97796078431,7.9118,4.2445,26.7218,7.05439166667,9.64080000001,7.9676
368.93,9.05636666667,19.1314166667,8.08526666667,7.09366666667,6.85586666667,5.97500926916,7.90046666666,4.20646666667,26.8058,7.02284166667,9.64159999999,7.9494
369.29,9.1015,19.18725,8.168,7.13113333333,6.85919999999,5.98012388592,7.9304,4.2619,26.8497333334,7.03746666666,9.71513333332,7.97066666667
369.65,9.13146666667,19.2443333333,8.23206666667,7.21926666667,6.87173333333,6.0064741533,7.98906666667,4.32023333333,27.0413333333,7.08278333334,9.8008,8.02646666667
370.01,9.06436666667,19.2721666667,8.17083333333,7.2016,6.84293333334,5.93101372549,7.94833333333,4.29973333333,27.0798,7.03742499999,9.77673333333,7.97406666667
370.38,9.10636666668,19.4019166667,8.2575,7.25813333333,6.91080000001,5.94941390374,8.04,4.3651,27.1899333333,7.08971666667,9.85820000001,7.9892
370.74,9.14643333334,19.5105833333,8.35626666667,7.3324,6.9816,5.96763172906,8.13126666667,4.42176666667,27.2970666667,7.13678333333,9.94033333333,8.01806666667
371.10,9.21510000001,19.5383333333,8.4601,7.40326666667,7.03866666667,5.98964331551,8.17693333333,4.47483333333,27.3872666667,7.169375,9.98653333333,8.0388
371.46,9.26393333333,19.6279166667,8.52653333333,7.43553333333,7.09166666667,6.0659,8.20199999999,4.53256666667,27.4332666667,7.22345833333,10.0637333333,8.08686666667
371.83,9.35789999999,19.7864166667,8.66113333334,7.54079999999,7.20753333334,6.17890891265,8.332,4.66006666667,27.6002666667,7.34277500001,10.1797333333,8.204
372.19,9.36916666665,19.9040833333,8.73776666666,7.61686666667,7.26946666667,6.24512655972,8.37080000001,4.72193333333,27.6372,7.38734166667,10.2634,8.24393333334
372.55,9.50793333333,20.104,8.89590000001,7.76466666667,7.42060000001,6.35603778967,8.52100000001,4.87303333333,27.7852,7.53034166667,10.4431333334,8.3282
372.92,9.53723333332,20.19275,8.94323333334,7.80326666666,7.44406666667,6.32829500892,8.55300000001,4.90913333333,27.8528,7.56190833333,10.4855333333,8.33846666667
373.28,9.51539999999,20.1715,8.9038,7.75513333333,7.43226666666,6.28805401069,8.5398,4.8825,27.8733333333,7.5397,10.4504,8.28733333333
373.64,9.63046666667,20.2998333334,8.96399999999,7.80066666667,7.49699999999,6.33792762923,8.59666666667,4.97853333333,27.9237333333,7.63239166667,10.5598,8.3494
374.00,9.70909999999,20.38075,9.03543333333,7.84666666667,7.53986666667,6.39788680927,8.66779999999,5.04473333333,27.9980666667,7.71279166667,10.6848666667,8.41466666667
374.37,9.64703333333,20.316,8.95163333333,7.78986666666,7.431,6.30443368984,8.57466666666,4.956,27.9493333333,7.61350833333,10.6286,8.37706666667
374.73,9.63730000001,20.3300833333,8.90696666668,7.7618,7.35459999999,6.26776149733,8.5256,4.90446666667,28.0184666667,7.55236666667,10.6271333333,8.3406
375.09,9.51796666667,20.3275833333,8.81160000001,7.66973333333,7.25893333334,6.17065240642,8.45853333333,4.81616666667,28.0035333333,7.46447499999,10.5492,8.2472
375.45,9.52266666666,20.38775,8.8295,7.67953333334,7.24966666666,6.14306024955,8.51493333333,4.81363333333,28.1415333333,7.46220833333,10.553,8.2274
375.81,9.49926666667,20.3863333334,8.80450000001,7.63846666667,7.15973333334,6.05658841355,8.45973333333,4.72743333333,28.1416,7.39823333333,10.5058,8.16033333333
376.18,9.44193333335,20.3041666666,8.70206666667,7.53733333333,7.04440000001,5.93507112299,8.38086666667,4.61763333333,28.1917333333,7.307075,10.4245333333,8.06246666667
376.54,9.28580000001,20.19825,8.61033333334,7.43386666667,6.91406666667,5.83438092692,8.27920000001,4.492,28.1035333334,7.13925000001,10.3263333333,7.94713333333
376.90,9.30873333335,20.2519166667,8.65629999999,7.47,6.95313333334,5.87297361854,8.33493333334,4.5086,28.1935333333,7.13992500001,10.3529333333,7.96793333333
377.26,9.33306666667,20.2950833333,8.69853333333,7.52219999999,6.96386666667,5.87463262032,8.37426666667,4.5073,28.2938,7.14568333333,10.3805333333,7.99153333333
377.63,9.23773333332,20.21325,8.62216666666,7.44519999999,6.85760000001,5.7740657754,8.30493333334,4.38353333333,28.2820666667,7.03996666666,10.2800666667,7.9028
377.99,9.17083333332,20.1469166667,8.56533333333,7.32586666667,6.78260000001,5.69932103387,8.23666666666,4.25473333333,28.299,6.91965000001,10.1729333333,7.81046666666
378.35,9.12796666667,20.1365,8.5421,7.2826,6.74146666666,5.65293226382,8.20553333334,4.21856666667,28.343,6.87170000001,10.1514,7.73066666667
378.71,9.11533333334,20.1761666667,8.55953333334,7.2692,6.73240000001,5.62932406417,8.19286666666,4.21266666667,28.3625333333,6.86695833334,10.1296666667,7.72413333333
379.07,9.17499999999,20.2571666667,8.61916666667,7.32933333334,6.78353333333,5.6792399287,8.24586666667,4.2754,28.4449333333,6.92378333333,10.1983333333,7.7762
379.44,9.25473333333,20.36975,8.69043333333,7.41060000001,6.85240000001,5.76802299465,8.32133333333,4.3618,28.5213333333,7.02081666666,10.2964,7.8614
379.80,9.1899,20.3318333333,8.65829999999,7.36553333333,6.81686666667,5.71724688057,8.29633333333,4.32973333333,28.5198666667,6.96926666667,10.2631333333,7.81413333333
380.16,9.277,20.4966666667,8.75243333333,7.4652,6.886,5.80136755793,8.39373333333,4.42676666667,28.6578666667,7.035625,10.3504666667,7.89286666667
380.52,9.38216666666,20.5871666667,8.81506666666,7.53633333334,6.95759999999,5.83819483066,8.46966666667,4.49833333333,28.8075333333,7.11015833333,10.4201333333,7.96226666667
380.88,9.38333333334,20.631,8.81806666667,7.54220000001,6.94080000001,5.7916912656,8.47866666667,4.50363333333,28.8772,7.096525,10.4375333333,7.96573333333
381.24,9.38350000001,20.6765,8.84916666667,7.53386666667,6.95060000001,5.7764030303,8.48026666667,4.50216666667,28.8973333333,7.08882499999,10.4795333333,7.98506666667
381.61,9.41759999999,20.8065833333,8.94386666668,7.58186666666,7.02419999999,5.82225222816,8.53773333334,4.53613333333,29.0048666667,7.12730833334,10.5644666667,8.03733333333
381.97,9.4909,20.9643333333,9.04083333332,7.72619999999,7.10059999999,5.9011654189,8.6302,4.64013333333,29.1249333333,7.21207499999,10.6674666667,8.14646666667
382.33,9.52390000001,21.0673333333,9.1212,7.79733333334,7.15746666667,5.95232263814,8.693,4.6972,29.1729333333,7.28800833334,10.7473333333,8.2172
382.69,9.55513333333,21.0959166667,9.18123333334,7.85593333334,7.20813333334,5.98692923351,8.75559999999,4.7503,29.2752,7.32872500001,10.7808666667,8.26273333334
383.05,9.50876666667,21.0669166667,9.14283333334,7.82246666666,7.13513333334,5.90809910873,8.69533333333,4.66073333333,29.286,7.25508333333,10.7126,8.1868
383.41,9.45336666666,21.0245,9.17406666665,7.76386666667,7.09366666666,5.83206737968,8.65806666667,4.61446666667,29.3269333333,7.17120833333,10.6946,8.1182
383.77,9.48656666665,21.0989166667,9.24543333334,7.82166666667,7.1428,5.87496238859,8.71960000001,4.67566666667,29.3738666666,7.21880833333,10.7603333333,8.15346666666
384.14,9.52846666667,21.1143333333,9.29480000001,7.84346666667,7.18086666667,5.89576417112,8.74693333334,4.72223333333,29.4294666667,7.23405000001,10.8201333333,8.15406666667
384.50,9.5253,21.1638333333,9.31863333335,7.84846666667,7.187,5.88632602496,8.76586666668,4.7474,29.4708666667,7.251225,10.8336,8.16273333333
384.86,9.53816666668,21.2153333333,9.34033333333,7.85193333333,7.17853333333,5.90690713012,8.76546666667,4.7557,29.5072666667,7.25382499999,10.8519333333,8.1584
385.22,9.5738,21.2851666667,9.3736,7.87113333333,7.18293333333,5.93139180036,8.81020000001,4.7538,29.5942,7.28121666666,10.8696666667,8.1556
385.58,9.53096666667,21.2253333333,9.32483333335,7.83006666667,7.09946666667,5.88503262032,8.75406666666,4.71023333333,29.5756666667,7.20845833333,10.8371333333,8.07793333333
385.94,9.47556666666,21.1879166667,9.28596666667,7.76646666667,7.05706666667,5.81729590018,8.69939999999,4.67873333333,29.5468,7.14905833333,10.7990666667,8.0086
386.30,9.49810000001,21.2121666667,9.30743333332,7.79146666667,7.04626666667,5.80327967914,8.7254,4.69003333333,29.7043333333,7.13354166668,10.7924666667,7.99893333333
386.66,9.46330000001,21.2991666667,9.2804,7.75159999999,7.01273333333,5.77037878788,8.71033333333,4.66286666667,29.6897333333,7.11896666666,10.811,7.97006666667
387.03,9.52973333333,21.3488333333,9.34773333334,7.79780000001,7.08819999999,5.8336627451,8.81000000001,4.74656666667,29.8197333333,7.1848,10.9212666667,8.03786666667
387.39,9.50489999999,21.3933333333,9.30210000001,7.79186666667,7.066,5.79789304813,8.80686666667,4.74926666667,29.8474666667,7.17503333334,10.8826,8.04026666667
387.75,9.56226666665,21.48375,9.34106666668,7.81186666667,7.08153333333,5.81919821747,8.823,4.75026666666,30.0262666666,7.18465833333,10.9302,8.0634
388.11,9.50140000001,21.4794166667,9.2887,7.75733333333,7.05786666666,5.75549982175,8.80053333334,4.67796666667,30.0279333333,7.156225,10.8693333333,8.01153333333
388.47,9.50763333335,21.57975,9.323,7.76626666667,7.06913333333,5.75225935829,8.80593333334,4.6692,30.1211333333,7.153625,10.9085333333,8.00206666667
388.83,9.52810000001,21.6355,9.3665,7.78040000001,7.07546666667,5.74601568628,8.80806666666,4.66156666667,30.2226,7.16551666666,10.928,8.00226666667
389.19,9.50759999999,21.7024166667,9.3539,7.76400000001,7.05173333333,5.70557433155,8.77399999999,4.64976666667,30.2563333333,7.144425,10.9230666667,7.98346666667
389.55,9.51076666666,21.815,9.37166666666,7.77493333333,7.04113333333,5.69472959002,8.78026666666,4.65586666667,30.381,7.16224999999,10.9376666667,7.994
389.91,9.54023333334,21.9175833334,9.39849999999,7.79226666667,7.01986666667,5.68455739751,8.80733333334,4.64953333333,30.4696,7.188775,10.9838,7.9846
390.27,9.51423333333,21.9335833333,9.40010000001,7.7526,6.99813333333,5.64774081996,8.78873333333,4.60016666667,30.4883333333,7.16759166667,10.9744666667,7.95146666667
390.63,9.49779999999,21.9366666666,9.40443333332,7.74839999999,6.95613333333,5.60714777184,8.7698,4.57096666667,30.5466,7.13709999999,10.9529333333,7.93526666667
391.00,9.45960000001,22.0195,9.40180000001,7.72233333333,6.90186666666,5.56256149733,8.74413333333,4.54696666667,30.5668,7.09875833334,10.9284,7.91413333333
391.36,9.49746666666,22.0866666667,9.44926666665,7.77546666667,6.90933333333,5.57693208556,8.77366666665,4.5499,30.6542666667,7.11179166667,10.9972666667,7.917
391.72,9.46040000001,22.1078333333,9.44183333333,7.75986666666,6.86546666667,5.54051853833,8.76859999999,4.53253333333,30.6316666667,7.08043333333,10.9791333333,7.8872
392.08,9.44856666667,22.1455833333,9.4726,7.77080000001,6.81246666666,5.51886310161,8.74733333333,4.50626666667,30.7146666667,7.03561666667,10.9992666667,7.8578
392.44,9.42683333334,22.1499166667,9.47903333333,7.76000000001,6.75993333333,5.49644634581,8.7424,4.47783333333,30.7526,7.02448333333,10.9975333333,7.83393333333
392.80,9.40793333334,22.17625,9.4734,7.74526666667,6.73046666667,5.46409197861,8.74126666667,4.4669,30.7812666667,7.00449166667,11.0124666667,7.80293333333
393.16,9.44963333333,22.2450833333,9.56169999999,7.82433333334,6.76366666667,5.50986203208,8.80306666667,4.53203333333,30.9031333333,7.05591666666,11.0914,7.84866666667
393.52,9.518,22.2945,9.65253333332,7.89106666666,6.81420000001,5.56964153298,8.87693333333,4.59846666667,30.9857333333,7.11703333333,11.1643333333,7.90653333333
393.88,9.56520000001,22.3659166667,9.73623333332,7.95066666666,6.86406666667,5.61831354724,8.92453333334,4.65833333333,31.0910666667,7.15894166666,11.2152666667,7.9742
394.24,9.55920000001,22.41125,9.72783333333,7.95599999999,6.83453333333,5.62104973262,8.91946666667,4.65963333333,31.1274666667,7.15197499999,11.2436,7.981
394.60,9.59653333334,22.446,9.77893333334,7.98559999999,6.86226666666,5.65217896613,8.94333333333,4.68723333333,31.1754,7.16319166667,11.2832,7.98933333333
394.96,9.59756666667,22.4556666667,9.78136666666,7.99513333333,6.86560000001,5.64375989305,8.91919999999,4.6746,31.1999333333,7.15663333333,11.3004,7.96946666667
395.32,9.56033333333,22.4726666666,9.76703333333,7.9602,6.83006666667,5.63548092692,8.88553333333,4.65136666667,31.225,7.11768333333,11.2995333333,7.93273333333
395.68,9.57956666667,22.5060833333,9.78029999999,7.96979999999,6.82726666667,5.63266434937,8.89186666665,4.6773,31.3326666667,7.13575000001,11.3366,7.94733333333
396.04,9.64556666668,22.6366666667,9.8607,8.04073333333,6.88219999999,5.67861515152,8.96100000001,4.75763333333,31.4255333333,7.20209166666,11.4114666667,8.0338
396.40,9.70053333335,22.7384166667,9.91719999999,8.09560000001,6.9184,5.70405454545,8.99773333333,4.8072,31.5244666667,7.23888333333,11.4762,8.06726666667
396.76,9.72656666667,22.8280833334,9.941,8.12573333333,6.92313333333,5.72224224599,9.00826666667,4.83676666667,31.5936666667,7.24239999999,11.5209333333,8.10513333333
397.12,9.67129999999,22.8256666667,9.89136666666,8.06126666667,6.8746,5.65434367202,8.94786666667,4.77903333333,31.5936,7.17594166667,11.4652,8.05446666667
397.48,9.62016666665,22.8606666667,9.86636666667,8.01879999999,6.84826666667,5.57102459893,8.91693333335,4.71633333333,31.572,7.11878333333,11.4679333333,8.0104
397.84,9.59943333333,22.89875,9.8676,8.00833333333,6.83346666667,5.55644117647,8.91766666667,4.7108,31.6274666667,7.08569166666,11.4728666667,7.96833333333
398.20,9.62803333334,22.9948333333,9.93096666667,8.02406666666,6.86106666667,5.5565174688,8.93846666667,4.7297,31.6928666667,7.08575833333,11.5103333334,7.98153333333
398.56,9.64673333334,23.0733333333,9.96173333333,8.04646666667,6.88453333333,5.55881158645,8.9792,4.76113333333,31.8262,7.11004166666,11.5709333333,7.99933333333
398.92,9.71303333334,23.1623333333,10.0594333333,8.12059999999,6.9334,5.60569037433,9.0452,4.80796666667,31.9722666667,7.16170833333,11.6523333333,8.05366666667
