wavelength,Back_PooHypf,Belly_PooHypf,Breast_PooHypf,Crissum_PooHypf,Crown_PooHypf,DorTail_PooHypf,Patch10_PooHypf,Patch11_PooHypf,Patch12_PooHypf,Rump_PooHypf,Throat_PooHypf,WingTip_PooHypf
731.03,22.1666666666,50.4270416667,21.9410416667,35.2499166667,14.9166666667,11.93525,47.4975833333,34.6852222222,42.6781666667,20.4386071428,39.2605416666,18.5741666667
731.35,22.2430833333,50.6923333333,22.0868333333,35.4143333333,14.9861666667,12.0949166667,47.5719166666,34.7067777778,42.9191666666,20.6187619048,39.2198333333,18.7084166666
731.67,22.4590833334,50.679375,22.1464583333,35.3615,15.1834166667,12.1021666666,47.5716666667,34.8203333333,42.8071666666,20.7565833334,39.2200416667,18.7706666667
731.98,22.69075,50.8442083333,22.206625,35.484,15.2680833333,12.2205833333,47.7918333333,35.0568888889,42.9755833333,20.962952381,39.3055833333,18.9920833333
732.30,22.8685,50.7859166666,22.4084583333,35.5450833333,15.43925,12.5688333333,47.7790833334,35.1382222222,42.9559166667,21.11325,39.254,19.2821666667
732.62,22.7551666666,50.8480416667,22.1865,35.3543333333,15.2985833333,12.3684166667,47.663,35.1514444444,42.8709166667,20.8940119047,39.1079166667,19.22075
732.94,22.5340833333,50.796375,21.9425416667,35.151,15.14325,12.2765,47.42525,34.9478888889,42.6691666666,20.7257261905,38.8498333333,19.0098333333
733.25,22.45975,50.5645833334,21.843875,35.026,15.10425,12.1005833333,47.41075,35.0655555556,42.4910833333,20.6469047619,38.7747083333,18.8715833333
733.57,22.2600833333,50.4494166667,21.5418333333,34.7625,14.8991666667,11.7784166666,47.2575833333,34.9233333334,42.3645,20.4727261905,38.5741666667,18.6755
733.89,22.3601666667,50.4860416667,21.7465,34.7553333333,15.0928333333,11.7866666667,47.406,35.2006666667,42.6149166667,20.647202381,38.756125,18.9575833334
734.21,22.3724166667,50.6711666667,21.6985833334,34.9435,15.0886666666,11.84375,47.5713333333,35.231,42.79025,20.6549642857,38.9034583334,19.00925
734.52,22.5565,50.6539166667,21.7786666667,34.9640833333,15.2686666667,11.78475,47.6964166667,35.5207777778,42.8695833333,20.7393690476,38.9717916666,19.20525
734.84,22.8308333334,50.8685416667,22.098125,35.2660833333,15.6024166667,12.05675,47.958,35.8698888889,42.9669166667,20.9953095238,39.4824583333,19.6485
735.16,22.8110833333,50.9090416666,22.1820416667,35.4523333333,15.6344166667,12.1719166667,47.9769166667,35.9961111111,43.1734166667,20.9613928571,39.5983333333,19.84125
735.48,22.5738333333,50.786,22.1902083333,35.4931666667,15.7436666667,12.1755833333,47.8111666666,36.002,43.0564166667,20.9236071428,39.5239166667,19.81275
735.79,22.2778333333,50.601,21.9535416667,35.3561666667,15.5424166667,11.9028333333,47.8509166667,35.9945555555,43.146,20.7926428571,39.4394583333,19.74125
736.11,22.0275,50.34525,21.826875,35.1484166667,15.1325833333,11.5624166666,47.63075,35.7315555555,42.8703333333,20.4553809524,39.15,19.5025
736.43,22.02575,50.0770416667,21.9238333333,35.0408333334,15.2538333334,11.66275,47.54625,35.7531111111,42.87825,20.4367142857,39.0932083333,19.36
736.74,22.2156666667,50.4089166667,21.983375,35.1300833333,15.4343333333,11.91025,47.7248333333,35.7922222222,43.0265833333,20.5513333333,39.34,19.4926666667
737.06,22.4901666667,50.538875,22.2962916666,35.4801666667,15.681,12.3030833333,47.9396666667,36.1621111111,43.1630833333,20.7707976191,39.5714583333,19.7430833333
737.38,22.0903333333,50.1297916667,21.7999166667,35.0910833333,15.23,11.9516666667,47.4835,35.528,42.5789166667,20.331,39.121,19.2193333333
737.69,22.0958333334,50.03625,21.8209166667,35.0239166667,15.1601666667,11.801,47.2715833333,35.5431111111,42.4646666667,20.2977976191,39.1057083333,19.1554166667
738.01,22.326,50.246375,22.1245416666,35.2949166667,15.4895833333,12.1983333333,47.3733333334,35.6335555556,42.5626666667,20.6281071429,39.3627916667,19.3099166667
738.33,21.88575,49.824375,21.8635416667,34.8334166667,15.13875,11.93275,47.0225833333,35.1436666667,42.0960833333,20.1783214286,38.8717083333,18.8244166667
738.64,21.76825,49.8627916667,21.8493333333,34.8021666667,15.00725,11.9126666667,47.012,35.075,42.10125,19.9471309524,38.7081666667,18.7099166667
738.96,22.1564166666,50.231125,22.2493333333,35.0495833334,15.1503333333,12.1829166667,47.286,35.3285555556,42.2895,20.16975,38.92875,18.9295
739.28,22.4163333333,50.5187083333,22.5690416667,35.38575,15.519,12.59875,47.5549166667,35.6022222222,42.5288333333,20.4427976191,39.1820416667,19.1909166667
739.59,22.7059166667,50.9035833333,22.7643333333,35.6300833333,15.8810833333,12.9638333333,47.8368333333,35.8606666666,42.79075,20.73625,39.4624583333,19.5726666667
739.91,22.6800833333,50.9947916667,22.8077916667,35.7220833333,15.792,12.996,47.8608333334,35.9486666667,42.8538333333,20.8694642857,39.5187083333,19.798
740.23,23.0268333333,51.0212083334,23.098875,36.02075,16.1685,13.4203333333,48.0065833333,36.3366666667,42.8793333333,21.1976785714,39.7108333333,20.1665833333
740.54,22.8375,51.1835833333,23.1610416667,36.0253333333,16.0228333333,13.3076666667,48.1038333333,36.275,42.9365,21.0665833333,39.748625,20.12825
740.86,22.9131666667,51.0038333334,23.409125,35.8635,16.3555,13.5433333333,48.0566666667,36.3978888889,42.7761666667,21.2255119048,39.6529583333,20.2916666667
741.18,22.922,51.2920416667,23.3799166667,35.8366666667,16.4210833333,13.64225,48.3948333333,36.6511111111,43.0740833333,21.2006309524,39.6559583333,20.26575
741.49,22.9600833333,51.2311666667,23.5535,35.8834166666,16.5665,13.8281666667,48.5123333333,36.8307777778,43.3485,21.3542380953,39.7647916666,20.3398333333
741.81,23.4415,51.6030416667,23.6622083334,36.11,16.8321666667,14.1478333334,48.62225,37.3096666667,43.7654166666,21.7555714286,40.0788333333,20.5601666667
742.12,23.3110833333,51.4219583333,23.4694583333,35.8761666667,16.7628333333,14.0521666667,48.54075,37.2827777778,43.4085833333,21.6141071429,39.951125,20.4296666667
742.44,23.31525,51.3789583333,23.3465,35.9136666667,16.857,14.3330833334,48.6053333333,37.1937777778,43.2545833333,21.5881785714,39.9630416667,20.5915
742.76,23.4605,51.3473333333,23.3172916667,35.8991666667,16.8995833333,14.1955,48.4731666667,37.216,43.1085,21.458797619,39.7809166667,20.627
743.07,23.924,51.52725,23.7459166667,36.3656666667,17.4744166667,14.7860833333,48.76,37.835,43.6924166667,22.1128452381,40.1204583333,20.958
743.39,24.0045833333,51.6876666667,23.653625,36.3866666667,17.6493333333,14.7780833334,48.8418333333,38.0466666667,43.9671666667,22.2411547619,40.341,21.0248333333
743.70,23.4633333333,51.417,23.2950416667,36.0474166667,17.0613333333,14.2308333334,48.7545,37.569,43.7823333333,21.7748095238,39.8842083334,20.4741666667
744.02,23.7305833334,51.2822083333,23.3719583334,36.164,17.4198333333,14.21225,48.6396666667,37.757,43.8220833334,22.0271547619,40.0890416667,20.5071666667
744.34,23.6931666667,51.711,23.3640416666,36.4955833333,17.1754166667,14.053,49.039,38.011,44.3503333334,22.1183809524,40.3232916667,20.37775
744.65,24.0383333333,51.77575,23.826125,36.7489166667,17.66825,14.3919166666,49.1908333333,38.2188888889,44.326,22.4675,40.5705833334,20.729
744.97,23.6645833333,51.4590833334,23.319125,36.3248333333,17.2175833333,13.7886666667,48.8416666667,37.6603333333,43.643,21.8831547619,39.952125,20.3658333333
745.28,23.3954166667,51.2835833333,23.11775,36.23325,16.9189166667,13.4706666667,48.7215,37.4467777778,43.3621666666,21.5531190476,39.7170416666,20.1418333334
745.60,23.7580833333,51.7880416667,23.4730833334,36.5534166667,17.1518333333,13.5755833333,49.0395833334,37.7488888889,43.7973333333,21.9002023809,40.063375,20.365
745.91,24.1999166667,51.8917083333,23.98125,36.7135833333,17.4804166667,13.6696666667,49.1895833333,38.1655555556,44.1448333333,22.2882857143,40.2919166667,20.69425
746.23,24.2084166667,51.874375,24.1812916667,36.9400833333,17.60725,14.0411666666,49.19475,38.2011111111,44.17375,22.5957976191,40.2489166667,20.9535833333
746.55,24.2791666667,51.8245833333,24.23,36.93825,17.5263333333,14.0569166667,49.31975,38.072,43.9783333333,22.5676904762,40.2637083333,21.0600833333
746.86,24.7828333333,52.1722916667,24.7064583333,37.3216666667,17.85125,14.3820833333,49.7216666667,38.2257777778,44.17175,22.7765833334,40.4362083333,21.2050833333
747.18,25.1285833334,52.4515,25.0305,37.62025,18.2141666667,14.52,49.7595833334,38.6384444444,44.2165,23.1762261904,40.7609166666,21.5935833333
747.49,25.1458333333,52.595375,25.0797083333,37.5541666667,17.972,14.6494166667,49.8814166667,38.699,44.3585,23.2729285714,40.568125,21.8096666667
747.81,25.62725,53.021875,25.4416666667,37.994,18.4203333333,15.20975,50.24625,39.2284444444,44.6478333333,23.6581904762,41.0242083334,22.2718333334
748.12,25.2833333333,52.5327916667,24.7992083333,37.64675,17.8909166667,14.7849166667,49.6020833333,38.8597777778,44.22625,23.2511666667,40.5638333334,21.70175
748.44,25.5964166667,52.7175833333,25.0555416667,37.8655,18.1190833333,14.9616666667,50.0135,39.2818888889,44.6688333334,23.5640476191,40.868,21.8764166667
748.75,25.8353333334,52.616375,25.464375,38.0345833333,18.6780833333,15.3469166667,50.2606666667,39.5304444444,45.0014166667,24.1351547619,41.1354166667,22.42725
749.07,25.4564166667,52.0469583333,25.05775,37.8009166667,18.4325,15.28775,49.6956666667,39.0916666667,44.57675,23.8529404762,40.7722083333,22.1595
749.38,24.7746666666,51.705375,24.565875,37.36075,17.83675,14.67775,49.1645833333,38.6413333334,44.1859166667,23.3076428572,40.4154583334,21.576
749.70,24.6884166667,51.838125,24.3735,37.2068333334,17.6651666667,14.3010833333,49.3265833334,38.6991111111,44.2669166666,23.0904761905,40.6012083334,21.2705833333
750.01,24.3424166666,52.0689583333,24.2274166667,36.9595833333,17.5205833333,14.0401666667,49.1325,38.5206666667,43.9848333333,22.8344761905,40.56025,21.0554166667
750.33,23.8715,51.7537916667,23.5453333333,36.4499166666,16.9623333333,13.5129166667,48.7765,37.9554444445,43.7124166667,22.3982023809,40.108375,20.56475
750.64,23.29925,51.1072083333,23.0289583333,35.7143333333,16.2755,12.9660833333,48.2176666667,37.1607777778,43.1870833334,21.6160952381,39.37925,19.864
750.96,23.2889166667,51.14325,22.7216666667,35.5794166667,16.1043333333,12.8425833333,47.9994166667,37.0596666667,43.0948333333,21.3735952381,39.2603333333,19.458
751.27,22.7846666667,50.38175,22.04,34.8431666667,15.3613333334,12.178,47.1916666667,36.2872222222,42.4266666667,20.4923333333,38.439,18.722
751.59,23.01725,50.545875,22.3757083333,35.1795,15.49275,12.5579166666,47.526,36.45,42.6458333333,20.7698571429,38.6654166667,19.07925
751.90,22.6488333333,50.4965,22.208625,34.9439166667,15.1788333333,12.3738333333,47.3075,36.382,42.4208333333,20.5601904762,38.475875,19.0723333333
752.22,22.5399166667,50.816625,22.1472916667,35.0864166667,15.03025,12.4021666667,47.5503333333,36.3661111111,42.5175833333,20.4375595238,38.6166666667,18.94125
752.53,22.54775,50.6707083333,22.2039166666,34.9566666667,15.0055,12.12,47.6648333334,36.5386666667,42.5264166667,20.4035595238,38.475125,18.89525
752.85,22.64425,50.7713333333,22.2375416666,35.0663333333,15.25525,12.4498333333,47.8656666667,36.7695555555,42.6143333333,20.4110357143,38.4964583333,18.9496666667
753.16,22.4941666666,50.6672083333,22.0949166667,34.87825,15.19425,12.2875833333,47.79825,36.7713333333,42.5135,20.2559285714,38.3054166667,18.7820833334
753.47,22.7413333333,50.3399583333,22.227125,34.8841666667,15.3271666667,12.3170833333,47.7483333333,36.8498888889,42.4828333333,20.3423690476,38.2154166667,18.9044166667
753.79,22.9894166667,50.3380833333,22.4664166667,35.0760833333,15.5825833333,12.4845833333,47.7254166667,37.3036666667,42.47625,20.4630357143,38.4434583334,19.0131666667
754.10,23.5486666666,50.7428333333,22.8092083333,35.4933333334,16.1783333333,13.1174166667,48.0121666667,37.8547777778,43.1661666667,20.8949880952,39.121625,19.5730833333
754.42,23.40425,50.1996666667,22.9828333333,35.3934166666,16.26775,13.2101666667,47.8950833333,37.7171111111,42.7776666666,20.8438928571,39.1937916667,19.7998333333
754.73,23.5401666667,50.5310416667,23.4729166667,35.6373333333,16.7704166667,13.6053333333,48.33925,38.2686666667,42.964,21.4558452381,39.6171666667,20.2886666667
755.05,23.7195,50.808125,23.989,35.89425,17.0166666666,13.7069166667,48.7896666666,38.6742222222,43.5174166667,21.6410952381,39.85975,20.56725
755.36,24.1589166667,51.119625,24.4585416667,36.2348333333,17.5918333333,14.1996666667,48.763,38.8795555556,43.5938333333,22.0984642857,40.4314583333,20.7771666667
755.67,24.063,50.650625,24.1372916667,35.91075,17.2218333333,13.7003333333,48.2819166667,38.6602222222,43.2859166667,21.6769880952,39.8866666667,20.6054166667
755.99,24.3748333333,51.0052916667,24.3127083333,36.0791666667,17.5511666667,14.2725,48.398,39.0308888889,43.7233333333,22.0755357143,40.1570416667,20.9613333333
756.30,24.4085,51.0795833333,24.404875,36.1015833333,17.5645833334,14.415,48.5178333333,39.0528888889,43.7330833333,22.4028095238,40.1366666667,21.1058333333
756.62,23.91825,50.5408333333,24.0624583333,35.4504166666,16.97625,14.094,47.7939166666,38.5282222222,43.161,22.0242380952,39.5834166667,20.7691666667
756.93,23.4205,50.6149583334,23.77575,35.2875833333,16.519,13.9009166666,47.5733333333,38.4153333333,43.412,21.8091547619,39.22375,20.5864166667
757.24,23.1755,50.6400416667,23.7379583333,35.0535,16.3816666667,13.8251666667,47.4070833333,38.1604444445,43.376,21.7603809524,39.2165,20.7411666667
757.56,22.703,50.5337916667,23.5359166666,34.873,16.133,13.3925833333,47.1440833333,37.8527777778,42.89275,21.6490119048,38.93175,20.424
757.87,22.9549166666,51.1859583333,23.7834583333,35.13925,16.5106666667,13.5225,47.7045833333,38.3038888889,43.4653333334,21.9958333333,39.2495416667,20.7281666667
758.18,23.2755,51.5024583333,23.661625,35.2345,16.6123333333,13.7628333333,47.8390833333,38.3982222222,43.7266666667,22.1464523809,39.3344166667,20.8334166666
758.50,23.115,51.3984583333,23.1814583333,34.7838333333,16.5158333333,13.7331666667,47.598,38.1301111111,43.2571666667,22.03175,39.0887083333,20.5370833333
758.81,22.931,51.0937083333,22.9185416667,34.5433333333,16.2836666667,13.5524166667,47.7625833333,37.9726666667,43.1914166667,21.8851785714,38.6544166667,20.275
759.13,23.0479166666,51.491875,23.1049583333,34.6110833333,16.6095833333,13.9113333333,48.0335833333,38.3725555556,43.3478333333,22.1460357143,38.9257916666,20.4210833333
759.44,22.7340833333,51.2861666667,22.9888333333,34.48775,16.36025,13.5385833333,47.7803333333,37.8413333333,42.8245833333,21.8607857143,38.74,20.0869166667
759.75,22.5430833334,51.033875,22.7444583333,34.2069166667,15.9465,12.92975,47.429,37.5314444444,42.4654166667,21.3627380953,38.3521666666,19.7511666667
760.07,23.0775,51.6080416667,23.0396666667,34.7234166666,16.4808333333,13.1110833333,48.0274166667,37.9645555556,42.8816666666,21.8283095238,38.972375,20.065
760.38,23.4359166667,51.5122916667,23.174,34.8083333333,16.7450833333,13.2,48.51075,38.0122222222,42.8815833334,22.0286071429,39.3597916667,20.1939166667
760.69,23.9664166667,52.049875,23.512875,35.3339166667,17.16775,13.6115,49.4495833333,38.5126666666,43.3355,22.5289523809,39.7861666667,20.5685833334
761.01,24.2049166667,52.0395,23.5732083333,35.3606666667,17.1794166667,14.0163333333,49.5904166667,38.5975555556,43.71125,22.6909047619,39.7940416667,20.7178333334
761.32,23.904,51.647,23.3363333333,35.02175,16.7759166667,13.6704166666,49.05625,38.1231111111,43.44125,22.31875,39.2615,20.42775
761.63,24.1180833334,51.6664166667,23.704375,35.2345833333,16.9574166667,13.6408333333,49.3226666667,38.2201111111,43.5230833334,22.4378333333,39.479375,20.6961666667
761.94,24.2691666667,51.9097916667,23.9664166667,35.5505,17.14075,13.74625,49.4618333333,38.324,43.67275,22.6308095238,39.6620833333,20.9845833333
762.26,24.11625,51.7515,23.760875,35.4180833333,16.9133333333,13.43375,49.1544166667,38.0784444445,43.4343333333,22.4494880953,39.4879583334,20.77175
762.57,24.124,51.875125,23.85775,35.48475,16.8169166666,13.2680833333,49.1071666667,37.997,43.5854166667,22.4594761905,39.62725,20.6944166667
762.88,24.3543333333,51.9478333334,24.2148333334,35.72975,17.0414166667,13.5149166667,49.275,38.2541111111,43.9265,22.8133571429,39.7939166667,20.836
763.20,24.6093333334,52.1304583333,24.5016666667,35.85325,17.4003333333,13.8649166667,49.3939166667,38.5574444444,44.1653333333,23.2121904762,40.097,21.0924166666
763.51,25.1074166667,52.6005833333,25.0995,36.4105833333,17.8215833333,14.425,49.7825833333,38.9726666666,44.6495833334,23.6651428572,40.5079583334,21.6269166667
763.82,25.0365,52.8155,25.284,36.59525,17.8668333333,14.47725,49.7449166667,39.1093333334,44.7255833333,23.7384761905,40.6889583333,21.7484166667
764.14,24.8331666667,52.7082083334,25.2149166667,36.4821666667,17.6389166667,14.3469166667,49.2910833333,38.9011111111,44.6174166667,23.547202381,40.568125,21.5645833333
764.45,24.7143333333,52.6693333333,25.12,36.5736666667,17.4540833333,13.952,49.4314166667,39.017,44.6508333333,23.3175833334,40.5643333333,21.3699166667
764.76,24.7938333333,52.749875,25.1882916667,36.7991666667,17.6368333334,14.127,49.62075,39.2701111111,44.591,23.5823452381,40.7747916667,21.3886666667
765.07,24.5355,52.4729583333,25.0424166667,36.6699166667,17.4740833334,14.086,49.1785833333,38.9793333334,44.3265833333,23.4419642857,40.5109583333,21.2750833334
765.39,24.5634166666,52.2603333334,25.1077083333,36.58525,17.5225,14.1050833333,49.12375,38.9125555555,44.3903333333,23.372952381,40.6027916667,21.3734166667
765.70,24.9161666667,52.6209583333,25.5003333333,36.9095833333,17.807,14.49175,49.4530833333,39.2285555556,44.84225,23.7588928572,40.8447916666,21.83375
766.01,25.10775,52.3027083333,25.62525,36.9598333333,17.89075,14.7930833333,49.5396666667,39.3348888889,44.9536666667,23.850202381,40.8081666667,21.9316666666
766.32,25.39325,52.7204166666,25.82225,37.1603333334,18.1629166667,15.1288333334,49.8860833334,39.7325555556,45.3800833334,24.0833452381,41.016875,22.30375
766.64,25.2775,52.7540833333,25.7062083333,37.447,17.9406666666,15.05325,49.9488333333,39.8063333333,45.4664166667,24.0133571429,41.0224166667,22.277
766.95,24.9885833334,52.4751666667,25.307125,37.05825,17.8008333333,14.922,49.6850833334,39.6702222222,45.1446666667,23.7297738096,40.7317083333,21.7038333333
767.26,24.8668333333,52.13625,24.978625,36.75525,17.7290833334,14.7185833333,49.38075,39.3853333333,44.8183333333,23.5570714286,40.4438333333,21.35075
767.57,24.8869166667,51.7581666666,25.1615,36.8258333333,17.9423333333,14.6600833334,49.2775,39.4112222222,44.75125,23.5327619048,40.306,21.7335833333
767.88,25.24925,52.1779166667,25.663,37.0615833333,18.2835,15.1661666667,49.4555,39.806,44.8088333334,24.1645952381,40.6069166667,22.1445833333
768.20,25.3359166667,52.2726666667,25.7617916667,37.0178333333,18.1000833333,15.0309166667,49.5350833333,39.7155555556,44.99375,24.0117738095,40.4400416667,22.0040833333
768.51,25.4996666667,52.4334166667,25.7673333333,37.1386666667,18.0585,14.8198333334,49.884,40.1735555555,45.2981666666,24.1811785714,40.582625,22.03775
768.82,25.57825,52.6385,25.7410416667,37.2338333333,17.9698333333,15.0100833333,49.90825,40.333,45.4386666667,24.3726666666,40.5469583333,21.80625
769.13,25.6093333333,52.2520416667,25.740625,37.0031666667,17.843,14.9418333333,49.386,40.4011111111,45.4534166667,24.0939285714,40.553625,21.6818333333
769.44,25.796,52.7258333333,25.8173333333,37.2171666667,18.0906666667,15.1993333333,49.3766666667,40.8195555556,45.4689166667,24.4697380952,40.832375,22.04625
769.76,25.6504166667,52.3450833333,25.4229583333,36.9475,17.728,15.0625833333,49.1050833334,40.7602222222,44.9139166667,24.1295,40.727625,21.9583333333
770.07,25.4528333333,51.8705833333,24.8977916667,36.4178333333,17.4975,14.6765833333,48.9651666667,40.3782222222,44.4726666666,23.7718928571,40.5770833333,21.66675
770.38,24.98475,50.9542083333,24.3680416667,35.9674166666,16.8089166667,14.07325,48.43175,39.8768888889,44.2295,23.4868571429,40.1035833333,21.3915833333
770.69,25.3155833333,50.7147916667,24.303,35.5973333333,16.8701666667,14.4639166667,48.1736666666,40.1098888889,43.99675,23.6095714286,39.7969166667,21.5609166667
771.00,25.1454166667,50.81,24.1430833333,35.3893333333,16.6146666667,14.46525,48.34875,40.4292222222,43.9719166667,23.7168571428,39.5845416667,21.3238333333
771.32,25.21425,50.87525,24.5062916667,35.4493333333,17.1265,14.7335,48.5684166667,40.613,44.2319166667,23.7938095238,39.6968333333,21.7815833333
771.63,25.3183333333,50.8532083333,24.483375,35.6031666667,17.4285833333,14.8766666666,48.3824166667,40.7153333333,44.1766666667,24.1495714286,39.9734166667,22.1455833334
771.94,25.0736666667,50.8687083333,24.5236666667,35.7338333333,17.4404166667,14.9664166666,47.8258333333,40.3664444444,44.1041666667,24.1373809524,39.8742083333,21.9204166667
772.25,24.7553333334,50.2978333333,24.32975,35.5563333333,17.32075,14.5500833333,47.4740833333,40.1758888889,43.63975,23.98575,39.8239166666,22.038
772.56,24.3414166667,50.7430833334,24.0392083334,35.82075,17.4613333333,14.5221666667,47.6703333333,40.1044444444,43.539,24.1828928571,39.8813333333,22.14775
772.87,23.9963333333,50.1432916667,23.89425,35.4565833333,17.1630833333,14.0745,47.3969166667,39.4954444444,43.1779166666,23.5509761905,39.4302083333,21.7350833333
773.18,24.47275,50.7178333334,24.615875,36.2045833333,17.8500833333,14.457,48.1438333333,39.9281111111,44.005,24.3191190476,40.0263333333,22.4655833333
773.50,25.28775,51.3426666667,25.8182083334,36.9838333333,18.86125,15.3069166667,48.849,40.6304444445,44.8714166666,25.207952381,40.7610833333,23.3185833333
773.81,25.4223333333,51.8321666666,26.070125,37.2489166667,19.1210833334,15.5365833334,48.7556666667,40.8143333333,44.6061666667,25.1442976191,40.9246666666,23.6358333333
774.12,26.0833333333,52.7027916667,26.7450416667,38.3873333333,19.5948333333,16.01675,49.84175,41.2976666667,45.9709166666,25.7260238095,41.8657083333,24.3559166666
774.43,26.951,53.1227916667,27.4890833333,39.1505,20.408,16.8271666667,50.41625,41.7163333333,46.5203333334,26.3204285714,42.7373333333,24.9701666666
774.74,26.5670833333,52.5665833333,26.9031666667,38.8388333333,20.1129166667,16.3185833333,49.8979166667,41.2584444445,45.8995,25.9469642857,42.423125,24.3876666666
775.05,26.06125,51.8864583333,26.4981666667,38.2460833334,19.62025,15.8601666667,49.4845,40.3605555556,45.4269166667,25.4374761905,41.954625,23.8536666667
775.36,25.9745833334,51.912,26.0084583333,37.69425,19.208,15.4516666667,49.6978333333,40.2828888889,45.312,25.1162380953,41.94425,23.6861666666
775.67,26.1241666667,52.3626666667,26.3754583333,37.705,19.3803333333,15.57375,49.9254166667,40.7517777778,45.3055,25.2776666667,42.0205416666,23.5779166667
775.98,26.6856666667,52.632125,26.7859583333,37.8995,19.327,15.6414166667,50.6666666667,41.2914444444,45.3018333333,25.2235833333,42.2390416667,23.37125
776.30,26.6185,53.3954583333,26.7324583333,38.1765,19.51175,15.6676666666,50.93575,41.578,45.5613333333,25.4436428571,42.4505833333,23.4254166667
776.61,25.9111666667,52.6482083333,25.8224583333,37.0221666667,18.508,14.9390833333,50.2025,41.0107777778,44.8303333333,24.7351190476,41.616,22.6081666667
776.92,25.87925,52.656625,25.076375,37.0475833333,17.99825,14.9081666667,49.9234166666,40.9786666667,44.6609166667,24.5012380952,41.30325,22.6426666667
777.23,25.91675,52.288625,25.3565,37.1275,17.9588333333,14.97325,50.2928333334,40.9558888889,44.9641666667,24.9255357143,41.2147083334,22.88025
777.54,24.5920833333,51.4470833334,24.3460833333,36.36375,17.1134166667,13.7075,49.5336666667,40.2831111111,43.6415,23.8418095238,40.0609166667,21.4905
777.85,23.8768333333,50.8454166667,23.6057916667,35.8379166667,16.3568333334,13.0325,48.9349166666,39.6763333333,42.9060833333,23.2110833334,39.3202916667,20.6041666667
778.16,24.5029166667,51.5846666667,23.93475,36.3735833333,16.7764166667,13.8071666667,49.1415,40.1411111111,43.6096666667,23.7522619048,39.5204583333,21.2625
778.47,24.7601666667,51.8727916667,24.2355,36.58625,17.0490833333,14.1848333333,49.2614166666,40.9798888889,43.8956666667,23.8447380953,39.8619166666,21.55925
778.78,24.66875,51.4125416667,24.4252916667,36.6458333333,17.3031666667,14.5883333333,49.0386666667,41.0408888889,43.6865833333,23.5709285714,39.841625,21.2848333334
779.09,24.0103333334,51.22725,23.759625,36.4081666667,16.4685833334,13.8494166667,48.58825,40.336,43.468,22.8395595238,39.1825,20.5794166667
779.40,23.5619166666,50.59425,23.3616666666,35.8286666667,16.3579166666,13.7641666667,47.7344166667,39.874,43.05225,22.467,38.6558333334,20.6000833333
779.71,23.59125,50.4517916666,23.202375,35.5663333333,16.1615833333,13.6030833333,47.8005,39.8458888889,42.9559166667,22.5193095238,38.79575,20.8068333333
780.02,23.3494166667,50.760875,23.2068333333,35.622,16.23875,13.2095833333,47.95575,39.6177777778,42.6716666667,22.0503333334,38.922875,20.3000833333
780.33,22.621,50.5878333333,23.3841666667,35.16225,15.97225,12.8644166666,47.9509166667,38.9256666667,42.5261666666,21.6238571428,38.517625,19.589
780.64,23.52075,51.9444166666,24.1389583333,35.9236666666,17.014,13.9860833333,48.8403333334,40.0463333333,43.2778333333,22.3996904762,39.364625,20.257
780.95,24.7824166667,52.3264166667,25.2209583334,36.653,18.1290833333,15.3265833333,49.2449166666,40.6622222222,43.789,23.8463333333,40.52375,21.7073333333
781.26,24.7644166666,52.7594166667,25.0554583333,36.6749166667,18.2195,15.3978333333,49.5978333333,40.7653333333,44.1209166667,23.7958095238,40.9941666667,21.9494166666
781.57,24.2885,52.423125,24.521,36.0665833333,17.4766666667,14.7436666667,49.3095833333,40.1051111111,43.48425,23.0960595238,40.64175,21.1961666667
781.88,24.79275,52.7967916667,24.7567916667,36.63075,17.78975,15.2503333333,49.7496666667,40.1144444445,44.01275,23.671452381,40.9834583334,21.4448333333
782.19,24.8986666667,53.4215416667,24.9130833333,36.7404166667,17.58525,15.1620833333,50.3978333333,40.2005555555,44.155,24.2786666667,41.0627083333,21.5785
782.50,25.4189166667,53.480625,25.155125,36.80675,17.9520833333,15.9229166667,50.5631666667,40.4198888889,44.4394166666,24.7709523809,41.4249166667,22.5088333333
782.81,26.13075,53.914625,26.0805,37.6044166667,18.3665,16.7675,51.1091666667,40.6895555556,45.21025,25.7635595238,42.048375,22.91125
783.12,26.5935,53.538375,26.6509583333,38.1209166667,18.90625,17.2479166667,51.0910833333,41.0658888889,45.6719166667,26.6077738095,42.1368333333,23.2055833333
783.43,26.6969166667,53.3650833334,26.7476666667,38.3591666667,19.0640833333,17.5403333333,50.9313333333,41.0264444445,45.9560833333,27.0075119047,42.1070833334,23.6715
783.74,27.5173333333,53.20475,27.199125,38.9466666667,19.8060833333,18.063,51.26575,41.5508888889,46.101,27.6309404762,42.856625,24.5948333333
784.05,27.03225,52.1708333333,26.5843333333,38.2430833333,19.31825,17.2566666667,50.39325,40.6565555556,45.5710833333,26.8793095238,42.293125,24.3370833334
784.36,27.298,52.323875,26.993375,38.5903333334,19.45675,17.7828333334,50.4110833333,40.7437777778,46.1748333333,26.9142261905,42.23925,24.3023333333
784.67,27.4875,51.7087916667,27.49475,38.6331666667,19.2721666667,17.6558333333,50.4501666666,40.7834444444,46.1248333333,27.0255595238,42.0025,24.09975
784.98,27.7303333333,51.9,27.6668333333,38.8540833333,19.1725833333,17.5269166667,50.2469166667,40.8835555555,46.24475,27.0165833333,42.0706666666,24.34925
