wavelength,Back_HemRucm,Belly_HemRucm,Breast_HemRucm,Crissum_HemRucm,Crown_HemRucm,DorTail_HemRucm,Patch10_HemRucm,Patch11_HemRucm,Rump_HemRucm,Throat_HemRucm,WingTip_HemRucm
244.92,-2.40086666667,3.14433333333,-3.72933333333,-2.21813333333,-3.71719999999,9.0432,2.88853333333,5.30166666667,-5.08233333333,-4.0586,9.53073333335
245.30,-5.14460000001,0.177,-6.63133333333,-5.3098,-5.88799999999,5.87606666666,-0.0590000000006,2.1948,-8.36566666666,-6.83193333332,6.90266666666
245.67,-5.3826,-0.931,-6.58106666667,-5.14720000001,-5.65013333334,5.27553333333,-0.813199999993,2.11873333333,-8.80686666667,-6.48466666667,6.61313333332
246.05,-4.7494,-0.944,-5.34293333333,-3.87353333333,-4.6716,5.71293333333,-0.301733333333,2.871,-7.49386666667,-4.9246,6.90026666665
246.42,-3.01713333333,0.632466666667,-3.71266666667,-1.81586666667,-3.01726666667,6.89266666666,1.3912,4.83299999999,-5.655,-3.1076,8.23866666667
246.79,-1.70026666667,1.21213333333,-2.41593333334,-0.252600000001,-1.633,8.29973333334,2.12133333333,6.3048,-3.77940000001,-1.78453333333,9.21713333333
247.17,-0.873399999998,2.02726666667,-1.61866666666,1.31406666667,-0.753266666665,9.14246666667,2.4598,7.19540000001,-2.66033333333,0.0800666666666,10.0560666667
247.54,-0.9038,1.93126666667,-1.83073333334,1.2824,-0.594933333335,9.20806666667,2.27106666666,6.99113333335,-2.64966666667,0.108199999999,9.90353333334
247.92,-1.39226666667,1.18046666666,-2.27760000001,0.839866666668,-1.21826666667,8.2254,1.5664,6.41706666667,-2.90573333333,-0.499466666668,8.72486666667
248.29,-1.11746666667,1.48226666667,-2.25759999999,0.554933333336,-1.0794,8.23259999999,1.59626666667,6.45379999999,-2.767,-0.387733333333,8.72660000001
248.67,0.318666666666,2.4008,-0.839199999998,1.8026,0.272,9.68146666667,2.5098,7.49020000001,-0.994533333333,0.862466666667,9.79026666666
249.04,-2.69673333333,-0.233066666666,-3.4874,-1.23173333333,-2.38853333333,7.25773333334,-0.09993333334,4.56933333333,-3.71206666667,-1.95586666667,7.24939999999
249.42,-3.4904,-1.57946666667,-4.58113333333,-1.97226666667,-3.88293333333,6.3962,-0.951266666667,3.77826666667,-4.61613333333,-2.6614,6.36126666666
249.79,-2.4528,-0.147533333334,-3.41166666667,-0.221333333334,-2.63719999999,7.33979999999,-0.165999999994,5.35726666666,-2.47113333333,-1.171,7.87466666667
250.17,-2.9192,0.335266666668,-3.925,-0.710199999998,-3.46146666666,6.57786666666,-0.77906666666,4.58593333333,-2.8502,-2.51486666667,7.27813333333
250.54,-4.47473333334,-0.182666666667,-6.0072,-2.557,-4.51553333334,5.0736,-2.54700000001,3.4094,-3.80513333333,-4.19073333333,5.68233333333
250.92,-4.72400000001,-0.679399999999,-6.64546666667,-3.04666666667,-5.56253333334,3.5244,-2.62219999999,2.63273333333,-4.68159999999,-4.8938,5.66873333333
251.29,-5.09733333333,-1.08233333333,-7.18613333334,-4.26413333333,-6.0606,1.9372,-3.13853333333,1.62333333333,-5.2488,-5.97406666667,4.3832
251.66,-4.65486666667,-0.4922,-5.97113333334,-3.19953333333,-5.63946666667,2.37566666667,-1.90473333334,2.611,-4.44073333333,-5.13633333333,4.80466666666
252.04,-3.58973333333,0.338133333335,-5.21553333333,-2.11673333333,-5.03006666666,3.1098,-0.578266666666,2.55326666667,-3.4044,-4.51733333333,5.58653333333
252.41,-2.42733333333,1.22966666667,-4.37973333333,-0.9384,-4.16406666667,3.6678,0.312799999998,3.92646666666,-1.67206666667,-3.36566666667,6.0518
252.79,-2.18966666667,1.75606666667,-3.32786666667,0.0542666666646,-3.95659999999,3.98913333333,1.0082,4.35780000001,-0.856399999999,-1.897,7.04613333333
253.16,-0.2158,3.34413333333,-1.48866666667,2.3948,-2.28713333333,5.88986666667,3.04206666667,6.13799999999,0.733533333335,0.021533333334,9.07220000001
253.54,-0.58206666666,3.8332,-1.70233333333,2.504,-2.8336,5.95266666666,2.49313333333,5.1292,0.988466666666,-1.13113333333,7.96266666666
253.91,-2.34113333333,1.81706666667,-3.3222,0.445933333333,-4.98320000001,4.582,1.2152,3.50053333334,-0.713400000001,-2.56419999999,5.73026666667
254.28,-1.47506666667,2.56133333333,-2.207,0.926266666667,-4.07086666666,4.86,2.92746666667,4.64259999999,-0.0343333333346,-0.960533333334,6.90686666667
254.66,0.168,3.22546666667,-0.323733333334,3.4892,-2.31420000001,6.7866,4.50846666666,6.00719999999,2.39806666667,0.7434,8.58513333333
255.03,-2.16826666667,1.17126666667,-3.10273333333,1.1838,-4.32413333333,4.4236,2.10593333333,2.99059999999,0.174466666665,-1.63246666667,6.03106666666
255.41,-1.36893333333,0.937933333332,-3.19386666666,1.68566666667,-3.92900000001,5.28513333333,2.54746666666,3.47273333333,0.975866666668,-1.21673333333,6.38786666665
255.78,-2.04426666667,0.794199999999,-4.36199999999,0.807266666666,-4.81779999999,4.98693333334,2.36966666667,2.461,0.507733333332,-2.07026666667,6.34113333333
256.15,-5.11079999999,-2.0746,-6.84380000001,-0.8096,-6.86906666666,2.09993333333,-0.999333333334,1.42946666667,-2.44153333333,-4.14933333333,4.45293333333
256.53,-5.066,-1.54026666667,-6.35373333333,0.409133333333,-6.19726666667,2.74353333333,-0.409199999999,1.4802,-2.23833333333,-3.56199999999,5.53546666667
256.90,-5.246,-2.25953333334,-6.70026666667,-0.425066666666,-6.46533333333,2.00233333334,-0.6936,0.883733333332,-3.1208,-4.41839999999,4.26166666667
257.28,-3.28826666667,-0.100266666667,-4.82206666667,1.38346666667,-4.41106666667,3.44873333333,0.8822,3.0376,-0.862133333334,-2.14546666667,6.1454
257.65,-1.79353333333,0.4024,-3.84939999999,2.5022,-2.80846666667,3.97193333333,1.53973333333,4.5406,0.3062,-0.332600000001,7.43660000001
258.02,0.901533333332,3.3864,-0.734799999999,5.19693333333,0.325666666667,6.84846666667,3.77273333333,7.46973333333,2.51513333333,2.1818,10.1968666667
258.40,0.606666666667,3.13333333333,-1.08666666667,5.4,0.126666666667,7.40666666667,3.27333333333,7.35333333333,2.55333333333,2.26666666667,9.87333333335
258.77,1.06106666667,3.7902,-0.347733333335,5.6116,0.394866666665,7.51553333333,3.68993333333,7.69239999999,2.87653333333,2.91173333333,10.2977333333
259.15,2.03166666667,5.11973333333,0.920466666665,6.72653333333,1.25813333333,8.70373333332,4.65153333333,9.52619999999,3.83966666666,4.17206666667,11.2908
259.52,1.90473333333,5.27913333333,1.2496,7.09673333333,1.60773333333,8.96573333333,4.68513333333,9.69273333334,4.13213333333,4.0042,11.5412666667
259.89,2.513,6.04213333333,1.72993333333,7.83633333333,2.05693333333,9.33839999998,4.8774,10.1263333333,4.8674,4.86246666667,11.8414
260.27,3.0284,6.81166666667,2.0658,7.90526666666,2.2738,9.7968,5.38946666667,10.2758666667,5.18626666667,5.34586666667,12.1190666667
260.64,2.849,6.71433333333,1.9662,7.62586666667,2.17613333334,9.80186666666,5.0346,10.4557333333,4.94393333333,5.14906666667,12.0258
261.01,3.25426666667,6.87726666667,1.828,7.80093333333,2.41693333333,9.79173333334,5.07766666667,10.5048666667,5.22133333334,5.2308,11.9504
261.39,2.3362,6.28046666667,1.21206666667,6.81333333334,1.68133333333,8.76833333334,4.11533333333,9.90699999999,4.2618,4.32566666667,10.6451333333
261.76,2.40226666667,6.72833333333,1.57413333333,7.26853333333,2.01653333333,9.3004,4.12553333333,10.4630666667,4.86626666666,4.66573333333,10.962
262.13,2.03046666667,6.55593333333,1.0014,6.72213333333,1.5768,8.59200000001,3.56846666667,9.86439999999,4.66386666666,4.67486666667,10.3236666667
262.51,1.46066666667,6.30913333333,0.424333333332,6.63646666667,1.33333333333,7.6546,2.7454,9.22426666666,4.24846666667,3.97566666667,9.78186666667
262.88,0.480133333333,5.67266666667,-0.852066666667,5.70666666667,0.831666666667,6.94386666667,1.33886666666,8.33673333335,2.948,3.27933333334,8.64766666667
263.25,0.809800000001,5.87886666667,-0.445066666667,6.03933333333,1.0722,6.98046666667,1.4296,8.38073333333,3.48653333333,3.78546666667,8.91326666667
263.63,0.421933333332,5.61160000001,-0.843999999998,5.31453333333,0.124999999998,6.2836,0.805066666666,7.76086666665,2.68073333333,3.62646666666,8.0578
264.00,0.0882666666666,4.62333333333,-0.921466666667,4.94386666667,-0.144266666666,6.23393333334,0.312466666666,7.66813333333,2.0994,2.86046666666,7.73246666666
264.37,-0.937000000001,3.3416,-1.3434,4.51066666667,-1.13593333333,5.91199999999,-0.6302,6.92366666667,1.27693333333,2.06473333333,6.85740000001
264.75,-0.868000000001,3.03726666667,-1.29333333333,4.9312,-1.20986666667,5.41506666667,-0.450666666667,6.27446666667,1.60206666667,2.08593333333,6.67506666667
265.12,-1.62926666667,2.99246666666,-0.880999999999,4.813,-1.52953333333,5.66913333333,-1.28846666667,6.4754,1.47126666667,2.04486666667,7.13219999999
265.49,0.368133333335,4.3354,0.768999999998,7.01013333334,0.237133333334,7.59106666667,0.670800000001,7.63186666667,3.4684,3.5828,9.84859999999
265.87,1.1852,5.00573333333,1.653,7.727,0.756399999999,8.28846666667,1.4738,7.79726666665,3.8052,4.0546,10.6588666667
266.24,-0.347533333333,3.36046666667,0.216266666665,6.74373333334,-1.1432,7.19953333333,-0.208466666666,6.73613333334,2.09353333334,1.76906666667,9.52479999999
266.61,1.38986666667,5.0612,1.91753333333,7.64033333334,0.260066666667,9.37939999999,1.76893333333,8.4876,4.16206666667,3.49313333333,11.0442
266.98,1.98486666667,5.12033333333,2.97013333333,8.13366666667,0.647333333333,9.60793333333,2.71113333333,9.13333333333,5.14193333333,3.84739999999,11.5353333334
267.36,2.0702,5.5088,3.21406666667,8.5544,0.996466666667,9.81046666666,2.9894,9.16493333333,5.614,3.90173333334,11.9508666666
267.73,2.79013333333,6.11666666667,3.99866666667,8.94766666667,1.46646666667,9.91159999998,3.69993333333,9.83020000001,6.1778,4.8676,12.6340666667
268.10,2.4168,5.91306666667,3.31293333333,8.73046666666,1.19466666667,9.04286666667,2.95986666667,9.34813333335,6.06226666667,4.76586666667,12.4507333333
268.48,4.8682,8.35973333334,5.52706666667,10.5864666667,3.56393333333,10.3160666667,5.0262,11.1528,8.10933333333,6.67320000001,14.506
268.85,4.88233333333,8.24833333332,5.26793333333,9.88233333335,3.1698,10.4051333333,4.79066666667,11.0065333333,7.64713333333,6.4314,14.3202
269.22,5.9444,8.75679999999,5.8998,10.6935333333,3.94373333333,10.6424666667,5.84226666667,11.6267333333,7.92573333333,7.24840000001,14.9058
269.59,5.69653333333,8.14673333334,5.74626666667,10.0622,3.61306666667,10.2426666667,5.11193333333,11.2686,7.43153333334,7.18273333334,13.9863333333
269.97,6.58226666667,9.12373333332,6.42573333333,10.4425333333,4.25186666667,10.9002,6.37753333333,12.3757333334,7.92526666667,7.87106666667,14.4534666667
270.34,8.53280000001,11.2030666667,8.49846666665,12.0126666667,6.36799999999,12.7822,8.64780000001,14.1084,10.445,9.69840000001,16.2159333333
270.71,9.13220000001,11.299,8.77840000001,12.6423333333,6.78279999999,13.057,9.01593333333,14.4002666667,10.1491333333,10.1160666667,16.6002666667
271.09,9.34520000001,11.501,8.80106666667,12.8645333333,6.87146666666,13.2686666666,9.03799999999,14.5729333333,10.1589333333,10.2884,16.7502
271.46,9.74713333333,11.4736666667,8.9502,12.659,7.35626666666,13.6550666667,9.2924,14.3602,10.0026,10.3755333333,16.8276
271.83,9.96979999999,11.4932,8.94420000001,12.9311333333,7.56666666667,14.0876666667,9.17540000001,14.4696,10.4323333333,10.2966,17.089
272.20,9.47639999999,11.2641333333,8.78526666666,12.2519333333,7.21986666667,13.8272666667,8.73593333334,13.8863333333,9.64926666668,9.99993333333,16.6667333333
272.58,8.46899999999,10.005,7.6544,11.1013333333,6.1728,13.0172666667,7.595,12.8592,8.60246666667,9.09133333333,15.5506666667
272.95,8.09719999999,9.90653333335,7.47300000001,11.0718,6.12593333333,12.6056,7.17306666667,12.5517333333,8.24486666667,9.04126666666,15.0295333333
273.32,7.26553333333,9.3144,6.5874,10.1954666667,5.53813333333,11.9871333333,6.5132,11.8386666667,7.55266666667,8.13160000001,14.3132666667
273.69,7.65586666667,9.61393333333,6.83833333333,10.5829333333,5.8542,12.4554,6.85846666667,12.2483333333,7.676,8.32193333334,14.7767333333
274.06,7.0688,8.94566666666,6.45533333333,9.93546666666,5.56333333333,12.0907333333,6.06346666667,11.3688666667,7.0584,8.0072,14.0344
274.44,5.38973333333,6.92213333333,4.7246,7.91706666667,3.75626666667,10.3059333333,4.03293333334,9.24179999999,4.77786666667,6.32613333333,12.0351333333
274.81,3.60926666667,5.36420000001,3.36633333333,6.10373333333,2.67653333333,8.5266,2.40066666667,7.5276,3.39946666667,4.85093333333,10.193
275.18,2.90506666667,4.60673333333,2.7596,5.45753333333,1.88086666667,7.80293333333,1.44973333333,6.45399999999,2.50766666667,4.1478,9.37039999999
275.55,1.47293333334,3.69113333333,1.78053333333,4.5844,0.84,7.11613333333,0.112333333334,5.41859999999,1.7214,3.1824,8.40573333333
275.93,0.525266666666,3.10973333333,1.17146666667,3.61713333333,0.132866666667,6.53366666667,-0.761066666668,4.529,0.471066666666,2.21613333333,7.68119999999
276.30,2.43646666666,4.39386666667,2.30306666667,5.1212,1.3454,8.09699999999,0.690866666665,5.96986666667,2.32713333333,3.16366666666,8.98186666667
276.67,2.88933333333,5.219,2.72526666666,5.64486666667,1.8248,8.59500000001,1.0158,6.35653333335,3.10833333333,3.41853333333,9.60466666667
277.04,4.20466666667,5.8976,4.0434,6.5364,2.5676,9.79846666667,2.10233333333,7.44806666666,4.4464,4.279,11.1194
277.41,6.41453333333,7.46626666665,5.87353333333,7.9398,4.09593333333,11.3224,3.69633333333,8.53013333333,6.32233333333,6.09466666667,12.9090666667
277.79,5.00893333333,6.4428,4.96673333333,6.2856,2.34126666667,9.69759999999,2.28686666667,7.02960000001,5.3358,4.59153333333,11.4881333333
278.16,4.7026,5.6664,4.67833333334,5.69693333333,1.46393333333,9.07000000001,1.49453333333,6.58753333333,4.8002,3.7876,11.0155333333
278.53,6.06926666666,7.28786666667,6.09913333334,7.30586666667,3.04646666667,10.4538666667,3.20793333333,8.20793333333,6.135,5.21493333333,12.5387333333
278.90,7.03713333333,8.14806666667,7.05433333333,7.9804,3.7616,11.5452666667,4.10286666667,9.31126666667,7.1354,6.1748,13.6862666667
279.27,7.76240000001,8.70333333333,7.91159999999,8.65740000001,4.59553333333,12.4325333333,5.20366666667,10.2582,8.00346666667,6.91333333333,14.3602666667
279.64,8.21126666666,8.54446666666,8.34433333333,8.81113333333,4.78893333333,12.1277333333,5.78886666667,10.5944666667,8.23893333333,7.20006666667,14.25
280.02,8.04733333333,7.95039999999,8.0258,8.45186666667,4.5524,11.5966666667,5.31293333334,10.2643333333,7.89106666666,7.11433333333,13.6784666667
280.39,8.25346666666,8.71953333333,8.63580000001,8.78766666666,5.39926666667,12.0816,5.95973333333,10.7358,8.14866666667,7.66173333334,14.2132
280.76,7.5576,7.81353333333,8.15153333334,8.1516,5.0434,11.4132,5.60173333333,10.1024666667,7.24006666667,7.3272,13.6967333333
281.13,6.8718,7.40746666667,7.4524,7.48746666666,4.60446666667,10.9258,5.00500000001,9.66466666667,6.56653333334,6.56153333333,13.2181333333
281.50,6.19086666667,6.82513333333,6.9096,6.93446666667,4.17346666667,10.4040666667,4.32713333334,9.40773333333,5.84366666667,5.9578,12.3072666667
281.87,6.79806666667,7.42140000001,7.363,7.61139999999,5.0596,11.3318,5.09866666666,9.98793333335,6.2138,6.72993333334,13.0216666667
282.25,6.49206666667,7.5538,7.30346666667,7.69059999999,5.13786666667,11.4366,5.1992,9.70046666667,6.21846666667,6.66193333333,12.9794666667
282.62,6.00873333334,7.00719999999,6.74493333333,7.29693333333,4.56413333333,10.9225333333,4.68373333334,9.4548,5.90746666667,6.27573333334,12.4501333334
282.99,6.39206666667,7.31079999999,6.8918,7.60806666667,4.73433333333,11.1846666667,4.62606666667,9.83779999999,6.08553333333,6.545,12.6350666667
283.36,6.8692,7.96393333333,7.35186666667,7.63633333333,4.83513333333,11.2863333333,4.95579999999,9.96773333333,6.57626666667,6.90806666667,12.9412
283.73,6.81726666667,7.79579999999,7.29826666666,7.5658,4.69266666667,11.2964666667,4.73426666667,9.93733333333,6.127,6.85473333333,12.9611333333
284.10,7.7066,8.85640000001,8.02773333333,8.36886666667,5.62253333333,11.8952666667,5.56166666667,10.6480666667,6.99973333333,7.75546666667,13.7274
284.47,7.4044,8.05473333333,7.66206666667,7.89206666667,5.235,11.5844,5.21513333333,10.1527333333,6.615,7.29313333333,13.1906
284.85,8.15113333333,8.38893333333,8.00906666667,8.23166666667,5.70373333333,12.1288,5.82279999999,10.6137333333,7.2804,7.4646,13.3256
285.22,8.15219999999,8.51613333333,8.18613333334,8.31366666667,5.67993333333,12.1515333333,5.875,10.6583333333,7.32706666667,7.5182,13.1908
285.59,7.89366666666,8.00726666667,7.80206666667,7.9634,5.3406,11.7839333333,5.718,10.1465333333,7.1026,7.022,12.7656
285.96,8.07659999999,8.08,7.63940000001,8.1822,5.4828,11.8834,5.83599999999,10.3276666667,6.9838,7.10746666667,12.787
286.33,8.10859999999,8.18853333333,7.51873333333,8.19593333333,5.48333333333,11.7786,5.99313333333,10.4640666667,6.9616,7.07826666667,12.809
286.70,8.27606666667,8.21086666667,7.75653333334,8.1744,5.8964,11.9637333333,6.16533333334,10.4051333333,6.9646,6.92466666667,12.8792666667
287.07,8.42680000001,8.35426666667,7.80619999999,8.296,5.82826666667,11.9324666667,6.68120000001,10.3283333333,7.14933333334,6.82273333333,12.9631333333
287.44,8.0808,8.04786666666,7.37186666667,8.11753333333,5.76673333333,11.8936,6.65573333334,10.27,6.79513333333,6.54173333333,12.7346
287.82,8.29046666666,8.45813333334,7.3744,8.12653333333,5.80633333333,12.1192666667,6.84173333333,10.4804666666,7.19179999999,6.42833333333,12.9052666667
288.19,8.37153333335,8.61046666667,7.72613333333,8.20746666667,5.89073333333,12.6282666667,7.46873333332,10.9009333333,7.5582,6.3942,13.0722
288.56,7.93386666666,8.46273333333,7.45793333333,8.054,5.3544,12.2646666667,7.25913333334,10.8962,7.21046666667,6.10053333333,12.8458666667
288.93,7.3402,8.30106666667,7.1622,7.8434,4.95646666667,12.0961333334,6.99593333333,10.8701333333,6.83693333333,5.94773333333,12.7127333333
289.30,7.74113333333,8.53460000001,7.23993333333,8.11693333334,5.23913333333,12.2817333333,7.50946666667,11.1883333333,7.16406666667,6.18826666666,12.9269333333
289.67,7.83666666667,9.02566666667,7.42626666667,8.36986666667,5.20506666667,12.5202,7.54126666666,11.7761333333,7.19213333333,6.4326,13.1837333333
290.04,7.8112,9.24859999999,7.57226666667,8.0654,5.25246666666,12.5626,7.85746666667,12.0886666667,7.72633333333,6.50486666667,13.3524666667
290.41,8.48486666667,9.83879999999,8.2086,8.66906666667,6.08353333333,13.0763333333,8.5616,12.9803333333,8.33526666668,7.14986666667,14.0737333333
290.78,8.98126666665,10.4101333333,8.68859999999,9.39346666667,6.4356,13.3565333333,9.37393333333,13.576,8.95053333333,7.76806666667,14.5194666667
291.15,8.59606666667,10.2980666667,8.5804,9.149,6.26666666667,13.2549333333,9.27839999999,13.5686666667,8.70993333333,7.6902,14.298
291.52,8.64113333334,10.4886666667,8.6452,9.18166666667,6.317,13.1506,9.26486666666,13.7425333333,8.89946666668,7.57646666667,14.1597333333
291.89,8.45639999999,10.5038,8.37573333333,8.92793333333,6.19513333333,13.0189333333,9.1374,13.7203333333,8.58113333334,7.4406,13.9137333333
292.26,8.27906666667,10.3132,7.8528,8.9682,5.9064,12.6858666667,9.02673333333,13.4964,8.19126666667,7.12613333333,13.6923333333
292.64,8.44106666667,10.4874666667,8.19840000001,9.05206666667,6.22306666667,12.7432666667,9.38679999999,13.5175333333,8.3156,7.33626666667,13.6304
