wavelength,Back_TanCyof,Belly_TanCyof,Breast_TanCyof,Crissum_TanCyof,Crown_TanCyof,DorTail_TanCyof,Patch10_TanCyof,Patch11_TanCyof,Patch12_TanCyof,Patch13_TanCyof,Rump_TanCyof,Throat_TanCyof,WingTip_TanCyof
709.31,9.845,52.5231111111,23.8002222222,41.7521111111,5.86677777778,10.895,10.077,20.54,18.4757777778,6.441,20.6421111111,24.4063333333,12.555
709.63,9.76066666669,52.6296666667,23.6731111111,41.8375555556,5.85777777778,10.7358888889,9.99744444444,20.5125555556,18.3352222222,6.24488888889,20.5705555556,24.4136666667,12.4557777778
709.95,9.82388888888,52.6933333333,23.7433333333,41.8221111111,5.85622222222,10.7713333333,10.0636666667,20.5093333334,18.2327777778,6.25022222222,20.5593333333,24.3888888889,12.3225555556
710.27,9.72344444443,52.5603333334,23.7118888889,41.887,5.76233333333,10.6852222222,9.94966666667,20.4245555556,18.1132222222,6.25022222222,20.5966666667,24.3396666667,12.2628888889
710.59,9.49355555554,52.4563333334,23.5538888889,41.7591111111,5.53266666667,10.4733333333,9.70766666667,20.2225555556,17.9133333333,6.01233333333,20.4126666667,24.1658888889,12.009
710.91,9.39644444445,52.3135555556,23.2802222222,41.5936666667,5.37988888889,10.2726666667,9.58011111111,20.0963333334,17.8204444444,5.863,20.2798888889,24.0188888889,11.8337777778
711.24,9.37177777777,52.5038888889,23.3423333333,41.6791111111,5.25188888889,10.2794444444,9.58822222221,20.0362222222,17.83,5.793,20.2564444444,24.0716666667,11.8445555555
711.56,9.30155555555,52.3288888889,23.203,41.5102222222,5.13422222222,10.1465555556,9.5518888889,19.7982222222,17.6625555555,5.64866666667,20.0624444444,23.9336666667,11.6556666666
711.88,9.357,52.2922222222,23.2517777778,41.6125555555,5.09588888889,10.1757777778,9.59177777778,19.7394444444,17.6018888889,5.64188888889,20.0505555556,23.9163333333,11.6251111111
712.20,9.33199999999,52.2166666667,23.1641111111,41.6568888889,4.88255555556,10.1613333333,9.44877777777,19.7508888889,17.5572222222,5.605,20.081,23.949,11.6322222222
712.52,9.3658888889,52.2931111111,23.2311111111,41.7327777778,4.82222222222,10.1628888889,9.38211111111,19.6618888889,17.5674444445,5.65933333333,20.1217777778,24.1004444444,11.6358888889
712.84,9.43622222223,52.1066666667,23.2025555556,41.6742222222,4.82188888889,10.2212222222,9.38577777779,19.6131111111,17.5312222222,5.76388888889,20.068,24.0664444445,11.7048888889
713.16,9.59333333333,52.1621111111,23.4243333334,41.8332222222,4.863,10.4015555555,9.5391111111,19.7495555555,17.7372222222,5.97077777778,20.206,24.2325555556,11.8771111111
713.48,9.61122222221,52.3892222222,23.4511111111,41.9106666667,5.01333333333,10.4344444444,9.65355555557,19.8732222222,17.8132222222,6.05966666667,20.3068888889,24.3684444445,12.0425555556
713.80,9.70666666667,52.5058888889,23.5464444445,42.0148888889,5.18833333333,10.6016666667,9.79677777777,20.0111111111,17.8825555556,6.13755555556,20.3602222222,24.3931111111,12.0458888889
714.12,9.77144444443,52.4863333334,23.6017777778,42.025,5.26066666667,10.6812222222,9.89566666667,20.0586666667,17.9334444444,6.13822222222,20.3205555556,24.4156666667,12.1068888889
714.44,10.0613333333,52.9423333333,24.0246666666,42.5036666667,5.57155555555,11.0288888889,10.2017777778,20.3897777778,18.2,6.33833333333,20.6667777778,24.8172222222,12.4397777778
714.76,10.1186666667,52.8603333333,24.0652222222,42.5735555556,5.70655555556,11.1852222222,10.3547777778,20.5274444445,18.2562222222,6.455,20.7794444444,24.8115555556,12.6036666667
715.08,10.2706666667,53.0404444445,24.1835555556,42.7156666667,5.83222222222,11.3416666667,10.4712222222,20.8304444444,18.2972222222,6.62255555555,20.8542222222,24.9336666667,12.8863333333
715.40,10.5346666667,53.2336666667,24.3592222222,42.944,6.17011111111,11.6415555555,10.7938888889,21.1857777778,18.5265555556,6.90733333333,21.0954444444,25.1587777778,13.1415555555
715.72,10.6866666667,53.3902222222,24.4481111111,42.9748888889,6.35211111111,11.7396666667,10.9272222222,21.3405555556,18.5507777778,7.00911111111,21.1123333333,25.2687777778,13.1933333333
716.04,10.7157777778,53.53,24.4241111111,43.0497777778,6.39022222222,11.7375555556,10.9677777778,21.4848888889,18.5888888889,7.058,20.979,25.2801111111,13.2123333333
716.36,10.6888888889,53.7023333333,24.3707777778,43.1841111111,6.35422222222,11.7391111111,10.9823333333,21.5586666667,18.4864444444,6.96588888889,20.9058888889,25.3357777778,13.1765555556
716.68,10.5737777778,53.7843333333,24.2353333333,43.2976666667,6.32422222222,11.5867777778,10.8838888889,21.477,18.3466666667,6.76811111111,20.8184444444,25.2081111111,12.9715555556
717.00,10.3101111111,53.6227777778,24.1156666666,43.2865555555,6.02011111111,11.4202222222,10.6431111111,21.2516666667,18.0738888889,6.536,20.6313333333,25.0058888889,12.7892222222
717.32,10.2952222222,53.6525555556,24.0341111111,43.1995555556,5.98022222222,11.3312222222,10.5643333333,21.2528888889,17.9536666667,6.45822222222,20.5305555556,25.0834444444,12.8428888889
717.64,10.3352222222,53.6842222222,23.9496666667,43.1733333333,6.02677777778,11.3735555556,10.5565555555,21.3413333333,17.834,6.55411111111,20.6064444444,25.0837777778,12.9504444444
717.96,10.2186666667,53.4678888889,23.7531111111,42.8065555556,5.91077777778,11.2928888889,10.5402222222,21.2017777778,17.6858888889,6.47222222222,20.4002222222,24.9132222222,12.7981111111
718.28,10.1901111111,53.4622222222,23.6385555556,42.8485555556,5.94322222222,11.1972222222,10.422,21.093,17.6261111111,6.45066666666,20.3273333333,24.8803333333,12.7021111111
718.60,9.8751111111,53.3017777778,23.4361111111,42.6297777778,5.72611111111,10.9811111111,10.0812222222,20.7288888889,17.396,6.12333333333,20.1305555556,24.6671111111,12.3494444445
718.92,9.60777777777,52.9566666667,23.2151111111,42.2306666667,5.50533333333,10.7056666667,9.75033333332,20.4036666667,17.1367777778,5.81322222222,19.761,24.3784444444,12.0964444444
719.24,9.46999999998,52.6223333333,23.0376666667,42.1022222222,5.32622222222,10.525,9.63833333332,20.0204444444,16.9418888889,5.637,19.6355555556,24.0722222222,11.8807777778
719.56,9.258,52.3294444444,22.8477777778,41.8255555556,5.14933333333,10.2754444445,9.41622222221,19.728,16.6601111111,5.33644444444,19.4217777778,23.699,11.547
719.88,9.07055555555,52.2321111111,22.7527777778,41.5378888889,5.02355555556,10.0683333333,9.22100000001,19.5427777778,16.4727777778,5.20588888889,19.3606666667,23.434,11.4677777778
720.20,9.03811111111,51.8695555555,22.6506666667,41.0964444445,5.06466666667,10.0306666667,9.21877777777,19.473,16.3006666667,5.20288888889,19.2415555555,23.3612222222,11.5503333333
720.52,9.13422222222,51.9892222222,22.6094444444,41.0313333333,5.16955555556,10.1535555556,9.22288888889,19.5754444445,16.3128888889,5.23133333333,19.164,23.36,11.5792222222
720.84,8.90855555555,52.0202222222,22.5266666667,41.0295555555,4.86022222222,9.97011111111,8.92233333335,19.3148888889,16.1633333333,4.95355555555,18.9995555556,23.1822222222,11.2674444444
721.16,8.72455555555,51.8344444445,22.3577777778,40.9196666667,4.63211111111,9.75444444444,8.74922222223,18.9521111111,16.0726666667,4.73444444444,18.6974444445,23.0832222222,10.9284444444
721.48,8.60777777778,51.5604444445,22.1996666667,40.9912222222,4.64333333333,9.60222222222,8.46533333334,18.7967777778,15.8774444444,4.70477777778,18.5233333333,23.0352222222,10.9127777778
721.79,8.39122222222,51.6492222222,22.1543333333,40.863,4.36088888889,9.43644444444,8.21333333332,18.6858888889,15.7911111111,4.52455555556,18.415,22.8944444444,10.7496666667
722.11,8.52977777778,51.9594444444,22.3652222222,41.2371111111,4.48777777778,9.62177777779,8.42411111112,18.8662222222,16.0934444444,4.74233333333,18.7118888889,23.1938888889,10.971
722.43,8.32477777778,51.9837777778,22.2454444444,41.2652222222,4.18688888889,9.37844444444,8.13411111111,18.6562222222,15.8928888889,4.63455555556,18.6878888889,23.0422222222,10.8136666667
722.75,8.22088888889,52.1201111111,22.3157777778,41.4698888889,4.13511111111,9.31744444445,8.22388888889,18.851,15.9754444444,4.71877777778,18.676,23.1875555555,10.942
723.07,8.10822222222,52.0263333333,22.3801111111,41.62,4.16377777778,9.28066666667,8.23688888888,18.921,16.0642222222,4.769,18.7866666667,23.2892222222,11.0672222222
723.39,8.14222222222,51.8606666667,22.3832222222,41.7303333333,4.16333333333,9.34866666667,8.28866666666,18.8816666666,16.1294444444,4.84555555555,18.7732222222,23.3231111111,10.9852222222
723.71,8.13488888889,51.8851111111,22.2722222222,41.7651111111,3.99366666667,9.28777777778,8.20255555554,18.8166666667,16.0932222222,4.832,18.7546666667,23.1427777778,10.9375555556
724.03,8.07777777778,51.2897777778,21.9471111111,41.3526666667,3.86488888889,9.06755555556,8.08977777779,18.4628888889,15.8893333333,4.65533333333,18.4716666666,22.9014444445,10.716
724.35,8.26055555555,51.4252222222,22.0653333333,41.4281111111,4.08088888889,9.26700000001,8.30688888889,18.563,15.9714444445,4.87477777778,18.6736666667,22.9435555556,10.9976666667
724.67,8.28666666667,51.6423333333,22.0853333333,41.5093333333,4.01522222222,9.27666666666,8.35666666667,18.6962222222,15.9444444445,4.76933333333,18.7805555555,22.9531111111,11.0471111111
724.98,8.13122222222,51.4028888889,21.8515555556,41.1405555556,3.69488888889,9.05788888888,8.22977777779,18.4721111111,15.7066666667,4.47988888889,18.5648888889,22.5695555555,10.7287777778
725.30,8.00866666666,51.2322222222,21.6826666667,40.9755555556,3.472,8.85711111111,8.05755555557,18.2106666667,15.3447777778,4.19611111111,18.2625555556,22.3838888889,10.5108888889
725.62,8.10566666667,50.9705555556,21.6671111111,40.8071111111,3.52066666667,8.87411111111,8.05155555554,18.0671111111,15.1951111111,4.18944444444,18.0043333334,22.1085555555,10.4907777778
725.94,8.25788888889,50.9045555556,21.7621111111,40.8798888889,3.66044444445,9.08499999999,8.3368888889,18.2062222222,15.3163333333,4.30111111111,18.0366666667,22.1854444444,10.6764444444
726.26,8.47588888889,50.928,21.9161111111,40.7993333333,3.88466666667,9.28277777779,8.33133333333,18.2737777778,15.2851111111,4.35777777778,18.1095555556,22.0747777778,10.8021111111
726.58,8.80455555557,51.1932222222,22.0623333334,41.0175555556,4.24077777778,9.66255555556,8.61133333333,18.5304444444,15.4595555556,4.61888888889,18.4642222222,22.3546666667,11.0256666667
726.90,8.81133333333,51.6746666667,22.1562222222,41.2245555556,4.36855555555,9.80255555557,8.64333333333,18.6358888889,15.5098888889,4.56944444444,18.5451111111,22.5058888889,11.1276666667
727.21,8.56033333333,51.4283333333,22.0066666667,41.0672222222,4.12744444445,9.57255555557,8.42133333333,18.4602222222,15.2221111111,4.264,18.2857777778,22.3913333333,10.9856666667
727.53,8.70411111111,51.8825555555,22.2845555555,41.5022222222,4.31677777778,9.80155555557,8.63100000001,18.8154444444,15.4823333333,4.57211111111,18.5955555556,22.6242222222,11.3582222222
727.85,8.45322222222,51.4961111111,22.0552222222,41.2688888889,4.06777777778,9.56655555558,8.45333333334,18.5588888889,15.2945555556,4.35333333333,18.3676666666,22.446,11.1298888889
728.17,8.34733333333,51.2814444444,21.9228888889,41.1914444444,4.08155555556,9.51533333331,8.42755555557,18.4401111111,15.2862222222,4.30311111111,18.2532222222,22.2996666667,11.1861111111
728.49,8.32411111111,51.1876666667,21.8715555556,41.1473333333,4.01455555556,9.62333333333,8.3718888889,18.3431111111,15.2665555555,4.283,18.1225555556,22.302,11.2121111111
728.80,8.61411111111,51.4652222222,21.942,41.3951111111,4.25166666666,9.91411111112,8.63255555556,18.639,15.5054444445,4.545,18.3353333333,22.534,11.4835555556
729.12,8.70277777778,51.5525555556,21.9161111111,41.6271111111,4.29344444444,10.0444444444,8.72155555557,18.7711111111,15.5523333333,4.55466666667,18.4886666667,22.7133333333,11.5597777778
729.44,8.9,51.8208888889,22.022,41.78,4.39588888889,10.1781111111,8.78155555557,18.8513333333,15.6283333333,4.64355555555,18.6036666667,22.8285555556,11.7092222222
729.76,8.94266666667,51.9263333333,22.1011111111,41.9152222222,4.42911111111,10.3138888889,8.90844444443,18.8721111111,15.6928888889,4.766,18.7142222222,23.0513333333,11.7401111111
730.08,8.97155555555,51.8048888889,22.1386666667,41.7346666667,4.40733333333,10.3447777778,8.98744444444,18.8978888889,15.6387777778,4.79966666667,18.6388888889,22.999,11.8095555556
730.39,8.95622222222,51.4668888889,22.0456666667,41.5991111111,4.29388888889,10.1633333333,8.94611111112,18.9096666667,15.5008888889,4.76622222222,18.4553333334,22.8661111111,11.8223333334
730.71,9.21200000001,51.7677777778,22.1833333333,41.966,4.41377777778,10.3784444445,9.06144444443,18.9618888889,15.7276666667,4.99588888889,18.6448888889,23.077,11.867
731.03,9.15911111111,51.87,22.1882222222,42.0498888889,4.362,10.2601111111,9.03655555557,18.9141111111,15.7022222222,4.88533333333,18.6175555556,22.9768888889,11.7513333333
731.35,9.2798888889,52.0365555556,22.1805555556,42.1581111111,4.458,10.3618888889,9.11866666666,18.9842222222,15.8603333333,5.04044444445,18.6174444444,23.0311111111,11.8783333333
731.67,9.33066666666,52.1841111111,22.2948888889,42.2641111111,4.52644444445,10.3998888889,9.15666666665,19.0377777778,15.8557777778,5.24022222222,18.7416666667,23.1176666667,11.9467777778
731.98,9.77011111111,52.6898888889,22.703,42.7027777778,5.02066666667,10.7107777778,9.56844444443,19.5815555556,16.2662222222,5.739,19.2403333333,23.4782222222,12.3592222222
732.30,9.849,52.3784444445,22.6042222222,42.5654444445,5.06922222222,10.6774444444,9.60122222223,19.4657777778,16.2654444444,5.77622222222,19.236,23.3784444444,12.2054444444
732.62,9.76344444445,52.2663333333,22.5074444444,42.1895555555,4.92177777778,10.4476666667,9.48855555555,19.2961111111,16.2172222222,5.65555555556,19.0914444444,23.2615555556,12.1272222222
732.94,9.56955555557,52.1445555555,22.3113333334,42.1766666667,4.82388888889,10.2513333333,9.34666666666,19.173,16.1106666666,5.44566666666,18.9711111111,23.1242222222,11.9317777778
733.25,9.38722222222,51.8032222222,22.0102222222,41.9631111111,4.60755555555,10.0544444445,9.22055555557,19.0498888889,15.8986666667,5.251,18.7401111111,22.8763333333,11.7651111111
733.57,9.22355555555,51.6217777778,21.7898888889,41.9552222222,4.43866666667,9.88677777779,8.98455555556,18.8254444445,15.7671111111,5.02388888889,18.4683333333,22.6706666666,11.5862222222
733.89,9.19677777778,51.5984444444,21.7848888889,41.8794444445,4.37811111111,9.92433333333,8.93677777777,18.7137777778,15.7136666666,4.93344444444,18.4511111111,22.6735555556,11.5321111111
734.21,9.36599999999,51.6671111111,21.994,42.0368888889,4.58988888889,10.1257777778,9.08744444443,19.0212222222,15.8984444444,5.07133333333,18.5927777778,22.8538888889,11.8292222222
734.52,9.36766666667,51.444,21.8858888889,41.955,4.48188888889,10.2831111111,9.02288888888,18.9668888889,15.7681111111,5.109,18.5346666667,22.8522222222,11.8005555556
734.84,9.15911111111,51.2876666667,21.8352222222,41.9612222222,4.38022222222,10.2708888889,8.8558888889,18.9217777778,15.5607777778,4.92022222222,18.4887777778,22.8863333333,11.6423333333
735.16,9.09822222222,51.3706666666,21.8715555556,41.9687777778,4.40033333333,10.4096666667,8.85644444443,18.8153333333,15.5672222222,4.84811111111,18.4026666667,22.9384444444,11.5854444444
735.48,8.87322222222,51.1096666667,21.7487777778,41.7331111111,4.28877777778,10.351,8.77066666667,18.5575555556,15.4603333333,4.65077777778,18.199,22.8284444445,11.4218888889
735.79,8.68944444444,51.0202222222,21.835,41.5805555556,4.398,10.4733333333,8.75933333333,18.5987777778,15.3444444444,4.70933333333,18.1017777778,22.8597777778,11.6174444444
736.11,8.56911111111,50.724,21.7168888889,41.6003333333,4.46488888889,10.6211111111,8.64600000001,18.6324444445,15.2862222222,4.72666666667,18.05,22.7336666667,11.638
736.43,8.86911111111,50.6972222222,21.9253333333,41.6644444444,4.63566666667,10.9256666667,9.01455555555,18.8452222222,15.5334444445,5.12122222222,18.2237777778,23.0108888889,11.9026666667
736.74,9.29711111111,51.1092222222,22.3217777778,41.9428888889,5.00033333334,11.3071111111,9.18188888889,19.0888888889,15.859,5.44544444445,18.4356666666,23.2801111111,12.1533333333
737.06,9.45966666667,51.452,22.5896666667,42.2246666667,5.04833333333,11.4062222222,9.23055555557,19.2741111111,16.0025555556,5.529,18.6994444444,23.5472222222,12.3355555556
737.38,9.80066666667,51.4494444444,22.7914444444,42.3084444445,5.40388888889,11.5522222222,9.40988888889,19.4891111111,16.2368888889,5.873,18.9103333333,23.6763333334,12.5965555556
737.69,9.57588888889,51.1965555555,22.6247777778,42.1167777778,5.22322222222,11.339,9.3418888889,19.077,16.0535555556,5.71311111111,18.7495555556,23.3673333333,12.4588888889
738.01,9.64533333332,51.2717777778,22.6564444445,42.0853333334,5.33677777778,11.2485555555,9.35833333332,19.0475555555,16.1074444444,5.64933333333,18.6288888889,23.3813333334,12.4734444444
738.33,9.94833333333,51.2404444444,22.7196666667,41.9604444445,5.46544444445,11.2478888889,9.67177777779,19.138,16.2438888889,5.77955555556,18.5134444444,23.4345555556,12.5783333333
738.64,10.0636666666,51.0925555556,22.7445555556,42.0108888889,5.48255555556,11.1981111111,9.74366666666,19.2634444444,16.1895555555,5.78711111111,18.4614444444,23.4685555556,12.4971111111
738.96,10.0678888889,51.2384444444,22.7034444444,42.1641111111,5.34777777778,11.1112222222,9.69588888889,19.2796666667,16.0372222222,5.78833333333,18.5175555556,23.4374444444,12.5448888889
739.28,10.2455555555,51.1243333334,22.8025555556,42.3526666667,5.27177777778,11.1047777778,9.70922222223,19.2648888889,16.1161111111,5.82677777778,18.5748888889,23.4265555555,12.5788888889
739.59,10.2795555556,51.4357777778,22.9805555555,42.5623333333,5.21444444445,11.0223333333,9.718,19.3975555556,16.1032222222,5.88055555556,18.5057777778,23.4725555556,12.6186666667
739.91,9.94200000001,51.3796666667,22.7682222222,42.4463333333,4.90522222222,10.7995555556,9.28022222221,19.0998888889,15.8491111111,5.50911111111,18.2294444445,23.3176666667,12.3961111111
740.23,9.46666666668,51.1202222222,22.2938888889,42.3962222222,4.54944444445,10.5052222222,9.01044444444,18.6465555556,15.6735555556,5.17433333333,17.943,23.059,12.0325555556
740.54,9.23033333333,50.947,21.9554444445,42.0991111111,4.37455555555,10.4094444445,8.94355555554,18.3284444444,15.4955555555,5.07944444444,17.5707777778,22.7691111111,11.7996666667
740.86,8.71111111111,51.0708888889,21.6145555556,42.1113333333,3.97788888889,10.2247777778,8.74122222221,17.969,15.2232222222,4.73311111111,17.2272222222,22.4471111111,11.4937777778
741.18,8.61811111111,51.2721111111,21.4924444445,42.0402222222,3.89466666667,10.0233333333,8.53311111112,18.0513333333,15.1216666666,4.64833333333,17.0076666667,22.3346666667,11.3192222222
741.49,8.76633333333,51.2236666667,21.4658888889,42.0515555555,3.95711111111,10.1863333333,8.61188888889,18.1518888889,15.264,4.82677777778,17.2234444445,22.4731111111,11.5615555556
741.81,8.89255555556,51.5086666667,21.6117777778,42.2188888889,4.19655555556,10.2844444444,8.526,18.4546666667,15.3812222222,5.05844444445,17.5998888889,22.571,11.7284444444
742.12,8.86477777777,51.8827777778,21.6087777778,42.3155555556,4.05777777778,10.2374444444,8.40800000001,18.521,15.3828888889,4.95655555556,17.7398888889,22.4896666667,11.8171111111
742.44,8.803,51.8421111111,21.5574444444,42.1977777778,4.11088888889,10.1323333333,8.35855555554,18.4113333333,15.359,4.86211111111,17.6203333333,22.428,11.754
742.76,8.81333333334,52.3895555556,21.6908888889,42.4948888889,4.39777777778,10.327,8.72900000001,18.7187777778,15.5526666666,5.03511111111,17.8943333333,22.7387777778,12.0455555556
743.07,9.05933333334,52.3485555555,21.8421111111,42.7174444444,4.78233333333,10.5908888889,9.0188888889,18.8715555556,15.6833333333,5.35433333333,18.2404444444,23.0635555556,12.2956666667
743.39,9.05566666667,52.1002222222,21.8036666667,42.4112222222,4.89255555555,10.4998888889,9.026,18.8035555556,15.5147777778,5.48155555556,18.1185555555,22.8776666667,12.2073333333
743.70,9.54611111111,52.2838888889,22.2035555556,42.5217777778,5.39155555556,10.7607777778,9.49777777778,19.2376666667,15.8322222222,5.85722222222,18.5035555555,23.15,12.6461111111
744.02,9.77666666667,52.3467777778,22.4321111111,42.7463333333,5.69044444444,10.8598888889,9.66044444445,19.4145555555,15.9881111111,5.93044444444,18.7472222222,23.3167777778,12.9293333333
744.34,10.1934444445,52.2754444444,22.6622222222,42.8797777778,5.92044444444,11.0358888889,9.89622222221,19.6795555556,16.2115555556,6.21377777778,19.0437777778,23.5837777778,13.225
744.65,10.2385555555,52.0797777778,22.7508888889,42.8992222222,6.13133333333,11.3455555556,9.95888888889,19.7663333333,16.2341111111,6.32777777778,19.1806666667,23.8126666666,13.3781111111
744.97,10.2194444444,52.1835555556,22.889,43.0691111111,6.21077777778,11.2976666667,9.98322222223,19.8064444444,16.221,6.20733333333,19.094,23.8455555556,13.4316666667
745.28,10.3024444444,51.8316666667,22.8297777778,42.8918888889,6.24077777778,11.559,10.1468888889,19.6941111111,16.1901111111,6.27088888889,18.8627777778,23.8733333333,13.571
745.60,10.3594444444,51.6037777778,22.8717777778,42.8463333333,6.38822222222,11.8291111111,10.1327777778,19.7965555556,16.2038888889,6.36177777778,18.7462222222,23.7597777778,13.7143333333
745.91,10.4523333333,51.4792222222,23.0238888889,42.9727777778,6.53788888889,12.135,10.298,19.9826666667,16.4143333333,6.49255555556,18.8798888889,23.8483333333,13.9042222222
746.23,10.3173333334,51.2343333333,22.7326666666,42.5805555555,6.16244444444,11.6744444444,9.82944444443,19.5908888889,16.1582222222,6.12066666667,18.5928888889,23.5605555556,13.6856666667
746.55,10.1124444444,51.1606666667,22.4067777778,42.1566666667,5.87222222222,11.4993333333,9.68622222222,19.4595555556,16.2934444444,5.87977777778,18.4532222222,23.2891111111,13.5006666667
746.86,10.4062222222,51.5437777778,22.6744444445,42.4763333333,6.04,11.7673333333,9.92344444446,19.681,16.5291111111,5.97211111111,18.7646666667,23.5568888889,13.7614444444
747.18,10.008,51.532,22.4752222222,42.3098888889,5.60244444445,11.4703333333,9.52466666666,19.3394444444,16.1132222222,5.59866666667,18.4137777778,23.3253333334,13.5745555555
747.49,9.813,51.4128888889,22.3276666667,42.153,5.37688888889,11.4346666667,9.38766666668,19.3212222222,15.995,5.59866666666,18.2676666667,23.193,13.316
747.81,9.70666666666,51.6286666667,22.3313333334,42.2117777778,5.29011111111,11.3858888889,9.28122222222,19.21,16.0435555556,5.50477777778,18.1218888889,23.1672222222,13.1743333333
748.12,9.60999999999,51.6583333333,22.2034444445,41.9363333333,5.12855555556,11.2308888889,9.3141111111,18.984,16.0041111111,5.34966666667,17.9994444444,23.0195555555,13.0354444444
748.44,9.39888888888,51.746,22.1138888889,41.8348888889,4.93866666667,11.0588888889,9.15588888889,18.6931111111,15.8253333333,5.21911111111,17.8891111111,22.8764444444,12.6962222222
748.75,9.22533333332,52.279,22.0862222222,42.2446666667,4.76211111111,10.873,9.01355555557,18.5185555556,15.7558888889,4.97366666667,18.0043333333,22.876,12.5057777778
749.07,9.28688888888,52.2472222222,21.9994444444,42.3823333333,4.88722222222,10.8127777778,9.16611111112,18.4604444444,15.8848888889,5.05711111111,18.083,23.1551111111,12.6103333333
749.38,9.1058888889,52.4924444444,21.6818888889,42.5191111111,4.50155555556,10.4681111111,8.923,18.2077777778,15.5098888889,4.79444444444,17.7626666667,23.0744444445,12.2525555555
749.70,8.83744444445,52.1874444444,21.4375555556,42.4695555556,4.22177777778,10.3303333333,8.55422222222,17.8398888889,15.2063333333,4.54688888889,17.388,22.7273333333,11.6394444445
750.01,8.94699999999,52.1184444444,21.5185555555,42.571,4.42,10.4648888889,8.57211111111,17.8938888889,15.099,4.67244444444,17.3893333333,22.723,11.4974444444
750.33,9.1371111111,52.188,21.5043333333,42.6195555555,4.65822222222,10.5575555556,8.8201111111,18.0526666667,15.2768888889,4.79944444444,17.5601111111,22.7643333333,11.47
750.64,9.3168888889,51.9176666667,21.4732222222,42.4714444445,4.88077777778,10.598,8.85688888889,18.2232222222,15.3228888889,4.92633333333,17.7025555556,22.7468888889,11.5292222222
750.96,9.64722222221,52.1935555556,21.6161111111,42.5424444444,5.11144444445,10.589,8.99188888888,18.3074444444,15.3687777778,4.936,17.8883333333,22.8357777778,11.683
751.27,9.68088888888,52.0883333333,21.6424444444,42.442,5.26,10.6113333333,8.98255555555,18.3964444444,15.2725555555,4.95844444444,17.9617777778,22.8324444445,11.7327777778
751.59,10.0121111111,52.1097777778,21.8214444444,42.7274444445,5.61288888889,10.8592222222,9.2758888889,18.7652222222,15.5525555555,5.26544444444,18.2426666667,23.0961111111,12.0461111111
751.90,9.87466666667,51.9425555556,21.681,42.8126666667,5.40188888889,10.5927777778,9.06477777779,18.7705555556,15.4611111111,5.10633333333,18.1601111111,23.0362222222,11.8405555556
752.22,9.84333333333,51.7982222222,21.889,42.7018888889,5.47311111111,10.4562222222,9.09655555554,18.8251111111,15.4926666667,5.23955555556,18.0895555555,23.1453333333,11.8925555556
752.53,9.96944444444,51.7472222222,22.1304444444,42.8047777778,5.51722222222,10.6128888889,9.203,18.9004444444,15.6322222222,5.22611111111,18.2223333333,23.1764444444,11.9235555556
752.85,10.0496666667,51.5807777778,22.2717777778,42.6498888889,5.60911111111,10.7178888889,9.23255555555,18.969,15.8572222222,5.24222222222,18.3123333333,23.1003333333,12.0924444445
753.16,10.2233333333,51.9431111111,22.527,42.9737777778,5.81444444444,10.9548888889,9.46122222223,19.1777777778,15.8703333333,5.41833333333,18.4384444444,23.2472222222,12.5513333333
753.47,10.2776666667,52.0876666667,22.6314444444,42.9952222222,5.823,10.9201111111,9.58155555555,19.0832222222,15.8102222222,5.42933333333,18.418,23.3425555556,12.8354444444
753.79,10.0322222222,51.8466666667,22.4986666667,42.9203333333,5.65911111111,10.904,9.24500000001,18.8588888889,15.6031111111,5.31366666667,18.1064444444,23.0516666667,12.9847777778
754.10,9.93800000001,52.0906666667,22.5707777778,43.0855555556,5.56322222222,10.9445555555,9.37288888888,18.8887777778,15.687,5.40066666667,17.9325555556,23.1745555556,13.1204444444
754.42,9.75333333332,51.9958888889,22.479,43.075,5.29866666666,10.9203333333,9.25533333333,18.6625555556,15.5112222222,5.45066666667,17.6897777778,23.1755555556,13.0834444445
754.73,9.61044444446,51.8688888889,22.2418888889,43.0497777778,5.01877777778,10.7348888889,9.06577777779,18.3553333333,15.3776666667,5.21855555555,17.3913333333,23.0214444444,12.8192222222
755.05,9.15433333335,51.832,21.9805555555,42.8718888889,4.55133333333,10.4691111111,8.60766666668,17.9242222222,14.8068888889,4.86033333333,16.9301111111,22.7491111111,12.4381111111
755.36,9.03455555557,51.8345555555,21.9182222222,42.756,4.59311111111,10.6108888889,8.63833333333,17.8128888889,14.6962222222,4.86533333333,16.7726666667,22.7904444444,12.6394444444
755.67,8.68,51.4874444444,21.4883333333,42.5898888889,4.16066666666,10.3331111111,8.31722222222,17.4205555556,14.3284444445,4.55977777778,16.5377777778,22.3148888889,12.2844444444
755.99,8.18733333333,51.709,21.1523333333,42.4065555556,3.73222222222,9.75533333333,7.90144444444,17.1464444445,13.8714444444,4.39377777778,16.3053333333,22.01,12.038
756.30,8.53011111111,51.9093333333,21.5504444445,42.6088888889,4.12577777778,9.99677777777,8.15711111112,17.4123333333,14.0978888889,4.79344444445,16.5642222222,22.2591111111,12.4876666667
756.62,8.65888888889,52.1923333333,21.6287777778,42.701,4.10911111111,9.96533333331,8.23444444444,17.6271111111,14.367,4.95377777778,16.7818888889,22.6096666666,12.4712222222
756.93,8.65177777778,52.2567777778,21.4821111111,42.7538888889,3.98066666667,9.78833333333,7.97377777778,17.6421111111,14.2897777778,4.824,16.6748888889,22.6188888889,12.5042222222
