wavelength,Back_CreDenm,Belly_CreDenm,Breast_CreDenm,Crissum_CreDenm,Crown_CreDenm,DorTail_CreDenm,Patch10_CreDenm,Rump_CreDenm,Throat_CreDenm,WingTip_CreDenm
741.81,13.5554166667,21.5459166667,17.1908333333,20.2669166667,35.3148333333,14.0036666667,9.45758333334,13.0762083333,16.45025,15.6071666667
742.12,13.2934166667,21.4384166667,17.1945,19.97425,35.1799166667,13.81125,9.20375000001,12.6756666667,16.1958333333,15.3995
742.44,12.9773333333,21.2615833333,16.9902916667,19.7143333333,35.1475,13.53475,8.77458333333,12.285125,15.9380833333,15.0555833333
742.76,12.66225,20.966,16.7462916667,19.4236666667,35.1203333333,13.1649583334,8.39525,12.0090833333,15.779,14.8560833333
743.07,11.9828333333,20.3369166667,16.2513333333,18.6698333333,34.6346666667,12.5555416667,7.85058333333,11.4114583333,15.1463333334,14.4116666666
743.39,11.9638333333,20.3151666667,16.3042083334,18.7514166667,34.4266666667,12.9554583333,7.99183333333,11.5070416667,15.2048333333,14.6746666667
743.70,12.05,20.53175,16.5271666667,19.022,34.6489166667,13.1549583333,7.96958333334,11.6254166667,15.3755,14.80225
744.02,11.7293333334,20.1733333333,16.2826666667,18.67175,34.3128333333,12.9650833333,7.55033333333,11.4207083333,14.9501666667,14.7200833334
744.34,11.3121666667,19.9830833333,16.168125,18.5170833333,34.1740833333,12.878125,7.24241666666,11.09325,14.6348333333,14.5410833334
744.65,10.8733333334,19.8003333334,16.0717916667,18.47525,34.08375,12.9977083333,6.98608333333,10.9175833333,14.5596666666,14.3838333333
744.97,10.4958333333,19.67125,16.15375,18.39225,34.08375,12.9575,6.94633333333,10.86925,14.6245,14.2699166667
745.28,10.4880833333,19.6876666667,16.1844166667,18.4880833333,34.13625,12.9997916667,6.91175,10.9434583333,14.6769166667,14.0964166667
745.60,10.4159166667,19.62625,16.1708333333,18.4525833333,34.29025,13.1204166667,6.95241666667,11.0632083333,14.6700833334,13.991
745.91,10.6196666667,19.73975,16.2077916667,18.6844166667,34.4813333334,13.2978333333,7.00625,11.3280833333,14.7928333333,14.1596666667
746.23,10.78675,19.9131666667,16.2974583334,19.10375,34.7968333333,13.7365,7.06308333334,11.4265,15.0161666667,14.3778333333
746.55,10.924,20.1089166667,16.637625,19.5540833333,35.0465,13.8355833333,7.301,11.5418333333,15.1439166667,14.3599166666
746.86,10.7795,20.0593333334,16.5631666667,19.649,35.2108333333,13.4126666667,7.18625,11.4304166667,14.9961666667,14.2335
747.18,10.4935833333,19.6636666667,16.216375,19.4455,34.90075,13.40375,6.94241666667,11.294875,14.6408333333,14.0930833334
747.49,10.5250833333,19.9961666666,16.297,19.7646666667,35.4671666667,13.544625,7.07666666666,11.4009583333,14.7931666667,14.2465833333
747.81,10.79675,20.3409166666,16.5581666667,19.8535833333,35.8985833333,13.849625,7.39333333333,11.697,15.0573333333,14.401
748.12,10.9233333333,20.4271666666,16.468375,19.8610833334,36.1921666667,13.897375,7.2365,11.7197083333,15.0613333333,14.5305
748.44,10.7905833333,20.37825,16.2705,19.8085,36.1726666667,13.9005,6.8085,11.4400833333,14.9159166667,14.5531666667
748.75,10.6983333333,20.21275,16.1014166667,19.5023333334,36.04275,13.7740416666,6.65983333333,11.247875,14.88575,14.6425
749.07,10.7543333333,20.2399166667,15.9692083334,19.6920833333,36.0819166667,13.8394583333,6.76558333333,11.26275,14.88475,14.69275
749.38,11.0276666666,20.5458333333,16.4805,19.8298333333,36.3154166667,14.2505833333,7.24858333333,11.6325833334,15.16325,15.00075
749.70,10.63075,20.3089166666,16.3865833333,19.3996666666,36.107,13.904,7.14416666667,11.2376666667,14.9639166667,14.6029166667
750.01,10.7704166667,20.5123333333,16.6091666667,19.32175,36.378,14.1205,7.15541666667,11.3594166667,15.1083333334,14.8904166667
750.33,11.14225,20.745,16.9087916667,19.3388333333,36.56425,14.5049583334,7.35266666667,11.607625,15.36,15.1644166667
750.64,11.386,21.0014166667,17.138,19.5326666667,36.6225833334,14.41225,7.53033333333,11.68,15.62425,15.24775
750.96,11.7931666667,21.179,17.259375,19.6635833333,36.6665833333,14.7484166667,7.753,11.9166666667,15.8426666667,15.3795833333
751.27,11.6975,20.9456666666,17.0795833333,19.5530833333,36.36775,14.611875,7.6615,11.7589166667,15.6406666667,15.2618333333
751.59,11.68475,20.9644166666,17.0425833333,19.51225,36.3269166666,14.3929583333,7.75691666667,11.7246666667,15.5319166666,15.0789166667
751.90,11.8166666667,20.9398333333,17.0260833333,19.4774166667,36.3136666667,14.297125,7.93216666667,11.8042083334,15.54975,14.9510833333
752.22,11.7179166667,20.9059166667,16.8317083334,19.41575,36.184,14.075125,7.775,11.679125,15.2784166667,14.763
