wavelength,Back_ThrPalm,Belly_ThrPalm,Breast_ThrPalm,Crissum_ThrPalm,Crown_ThrPalm,DorTail_ThrPalm,Patch10_ThrPalm,Patch11_ThrPalm,Rump_ThrPalm,Throat_ThrPalm,WingTip_ThrPalm
381.97,18.1993333333,34.3475666667,35.1889333333,25.151953464,40.3566666667,7.52416666667,30.5582,37.1618666667,36.6318666667,27.2034666667,5.75386666667
382.33,18.2154666667,34.3502333333,35.193,25.167467451,40.2677333333,7.55773333333,30.5350666667,37.1352666667,36.6543333333,27.2103333333,5.84166666667
382.69,18.2599333333,34.3612,35.1828666667,25.1180329412,40.1684666667,7.60473333333,30.5146,37.1272666667,36.5512666667,27.2410666667,5.91766666667
383.05,18.2894666667,34.3551333333,35.2058666667,25.1519895425,40.0799666667,7.63626666667,30.5145333333,37.075,36.5386666667,27.2676666667,5.91626666667
383.41,18.3388,34.3606,35.2581333333,25.1600528105,40.0511333333,7.70706666667,30.52,37.0881333333,36.57,27.3568,5.9484
383.77,18.3150666667,34.3274666667,35.2086,25.1454661438,39.8984,7.7731,30.4554666667,36.9622666667,36.4498,27.3788666667,6.0028
384.14,18.2580666667,34.2319333333,35.1827333333,25.1041741176,39.7737666667,7.81046666667,30.4131333333,36.8733333333,36.3898666667,27.3286,5.9994
384.50,18.1598,34.1872,35.0969333333,25.0636203921,39.6786666667,7.77203333333,30.3243333333,36.7606666667,36.2695333333,27.298,5.95866666667
384.86,18.132,34.2474,35.1402,25.0876993464,39.6074666667,7.77963333333,30.3822,36.7429333333,36.2702666667,27.3676666667,5.9776
385.22,18.0356,34.2020333334,35.1092,25.079454902,39.4911333333,7.71533333333,30.2961333333,36.6742666667,36.2110666667,27.3643333333,5.9628
385.58,17.9272666667,34.1019666667,34.9924,24.9659701961,39.3554666667,7.63093333333,30.1853333333,36.547,36.0020666667,27.2908666667,5.85853333333
385.94,17.9846666667,34.1062,35.0143333333,25.0294308497,39.38,7.64623333333,30.2434666667,36.6380666667,36.0618,27.3350666667,5.91426666667
386.30,17.9778,34.1014,35.0522666667,25.0382308497,39.3720666667,7.69866666667,30.2369333333,36.6677333333,36.0226666667,27.3390666667,5.9638
386.66,17.9705333333,34.0791333333,35.0286,25.0445636601,39.3248666667,7.67763333333,30.2192,36.6183333333,35.9125333333,27.3386,5.98486666667
387.03,17.9686666667,34.0365,35.0146,25.0410601307,39.3296333333,7.61563333333,30.1742,36.6742666667,35.8921333333,27.3273333333,5.94013333333
387.39,18.0528666667,34.0994333333,35.103,25.1248488889,39.4106333333,7.6041,30.2075333333,36.8110666667,35.936,27.4613333333,5.9556
387.75,18.0438,34.0252,35.0568666667,25.0872533333,39.3573,7.6438,30.1833333333,36.7762,35.8686,27.4649333333,5.9782
388.11,18.0650666667,34.0068333333,35.0102666667,25.0479840523,39.3124333333,7.63043333333,30.1156,36.728,35.7330666666,27.3926666667,5.97026666667
388.47,18.0048,33.9094,34.8988,24.9280865359,39.237,7.59083333333,30.0596666667,36.6392666667,35.604,27.3190666666,5.92026666667
388.83,17.9968,33.8738666667,34.8558666667,24.9437309804,39.1875333333,7.58013333333,30.0481333334,36.5275333333,35.5229333333,27.3380666667,5.9238
389.19,17.9291333333,33.7946333333,34.8226666667,24.9066844444,39.1393,7.59113333333,30.0311333333,36.4200666667,35.4168666667,27.3398666667,5.88266666667
389.55,17.8854,33.7485,34.7512666667,24.864267451,39.0687,7.55526666667,30.0176666667,36.3423333333,35.3522,27.3806,5.87433333333
389.91,17.7758,33.5949,34.6127333333,24.7532243137,38.8839333333,7.4899,29.9116,36.2294,35.2220666667,27.2832,5.8002
390.27,17.6723333333,33.4329666667,34.4797333333,24.6784865359,38.6825333333,7.49633333333,29.8032666667,36.0466,35.0344,27.1940666667,5.783
390.63,17.6241333333,33.363,34.4193333333,24.6303260131,38.5629333333,7.54333333333,29.7711333333,35.9507333334,34.9088666667,27.1399333333,5.8448
391.00,17.5834666667,33.3067666667,34.3732,24.6090624837,38.4774666667,7.5302,29.7628,35.8869333333,34.8325333333,27.1334666667,5.86706666667
391.36,17.5465333333,33.2843333333,34.3518666667,24.5895686274,38.4475,7.54283333333,29.7534,35.8644,34.8076,27.1484,5.88893333333
391.72,17.4975333333,33.2514333333,34.3462666666,24.5756462745,38.3500666667,7.56246666667,29.7438666667,35.7862,34.7283333333,27.1761333333,5.9294
392.08,17.5074,33.1884,34.3576666667,24.5775785621,38.2817,7.6235,29.7098,35.7867333333,34.6828,27.2196,5.99333333333
392.44,17.3980666667,33.0822666667,34.2253333333,24.4666028758,38.0742666667,7.57363333333,29.5422,35.6446666667,34.4716666667,27.1157333333,5.99753333333
392.80,17.3062,32.9932666667,34.1119333333,24.3686711111,37.9064666667,7.55356666667,29.3920666667,35.5374,34.3162666667,27.0342666667,5.9886
393.16,17.2851333333,32.9759333333,34.0808,24.3656742484,37.8142,7.61316666667,29.3374666667,35.462,34.1891333333,27.0268666667,6.04593333333
393.52,17.2904666667,32.9434333333,34.0288666667,24.337071634,37.7379666667,7.65876666667,29.3219333333,35.3866,34.1146666667,27.047,6.09493333333
393.88,17.1405333333,32.7804666667,33.8044666667,24.1973129412,37.4834,7.55476666667,29.1392666667,35.1417333333,33.888,26.9085333333,6.00733333333
394.24,17.0460666667,32.6559666667,33.6574,24.097979085,37.2493333333,7.5254,28.9778,34.966,33.6903333333,26.854,5.97773333333
394.60,16.9697333333,32.4556333333,33.4741333333,23.9795294118,37.0331666667,7.51313333333,28.8008666667,34.7857333333,33.4897333333,26.7732666667,5.96786666667
394.96,16.9368666667,32.3065,33.3496,23.929372549,36.8621,7.5078,28.6560666667,34.6601333333,33.3498666667,26.7028666667,5.96133333333
395.32,16.7633333333,32.1425333333,33.1589333333,23.7597890196,36.6213,7.40653333333,28.4843333333,34.4558666667,33.1291333334,26.5258,5.86486666667
395.68,16.6802666666,31.9687333333,32.9687333333,23.6539871896,36.3873333334,7.38023333333,28.3696666667,34.3065333333,32.9356,26.4538666667,5.81086666667
396.04,16.6142666667,31.7593,32.7592666667,23.5781911111,36.1349666667,7.3518,28.2538666667,34.0709333333,32.7013333333,26.3332666666,5.76653333333
396.40,16.5401333333,31.5936,32.6187333333,23.4900475817,35.9484,7.32456666667,28.1364,33.9070666667,32.5636,26.2454,5.74473333333
396.76,16.4620666667,31.4143666667,32.4919333333,23.4329479739,35.7343666667,7.29613333333,28.0403333333,33.8160666666,32.3798666667,26.151,5.75793333333
397.12,16.4433333333,31.2718,32.3608666667,23.3863098039,35.5208666667,7.41866666667,27.9638666667,33.6553333333,32.1802,26.104,5.86
397.48,16.3034,31.0373333333,32.1008,23.2258847059,35.2004333333,7.34113333333,27.7578,33.3702,31.883,25.8815333333,5.76233333333
397.84,16.1986666667,30.8048666667,31.8798,23.0983945098,34.8724333333,7.30903333333,27.5826666667,33.1377333333,31.5972666667,25.7326,5.7486
398.20,16.0475333333,30.5556666667,31.6373333333,22.926370719,34.531,7.24836666667,27.3859333333,32.8448,31.2734,25.5590666667,5.7196
398.56,16.0456666667,30.4109,31.4823333333,22.900979085,34.3070666667,7.29126666667,27.2528666667,32.6722666667,31.0609333333,25.4906,5.79206666667
398.92,15.9972,30.2977333334,31.3695333333,22.8593071896,34.0997333333,7.3154,27.0982666667,32.4371333333,30.8848,25.4142666666,5.849
399.28,15.8982,30.1322333333,31.2096,22.7237430065,33.8375,7.3296,26.93,32.2720666667,30.6523333333,25.3200666667,5.85093333333
399.64,15.8171333333,29.9587,30.9834,22.6104771242,33.5599333333,7.3347,26.8052,32.0648666667,30.4204,25.2231333333,5.90266666667
400.00,15.6838666667,29.7474,30.7634,22.4237147713,33.1761333333,7.31363333333,26.5834,31.7013333333,30.1274,25.0553333333,5.88846666667
400.36,15.5981333333,29.5599666667,30.6114666667,22.3189526797,32.9386333333,7.26046666667,26.3954,31.5114,29.9267333333,24.9524666667,5.8712
400.72,15.5657333333,29.4619666667,30.5188666667,22.278713987,32.8048,7.31576666667,26.3321333333,31.4030666667,29.8074,24.9572666667,5.97773333333
401.08,15.4924666667,29.3220666667,30.3508,22.2021354248,32.5434666666,7.34753333333,26.2320666667,31.1957333333,29.6327333333,24.8902666667,6.0162
401.44,15.3928666667,29.1543333334,30.1438,22.0718616993,32.2540333333,7.3151,26.0409333333,30.9978,29.4160666667,24.7670666667,5.97733333333
401.80,15.1958666667,28.9142666667,29.8484666667,21.8447236602,31.9084666667,7.21686666667,25.8246,30.6893333333,29.1183333334,24.6181333333,5.90513333333
402.16,15.0367333333,28.6613666667,29.6043333333,21.6955563399,31.5768,7.1818,25.6212,30.4684666667,28.8592666667,24.4506,5.853
402.52,14.8804666667,28.4276666667,29.3264666667,21.530103268,31.2238,7.09496666667,25.4036666667,30.1355333333,28.5774666667,24.2486,5.82533333333
402.88,14.7398,28.2253,29.1278,21.4023898039,30.9144333333,7.05763333333,25.1916,29.8930666667,28.3046666667,24.0993333333,5.75913333333
403.24,14.6049333333,28.0270333333,28.8837333333,21.292071634,30.6748333333,6.97143333333,25.0012,29.6871333333,28.0492,23.9616,5.70526666667
403.60,14.487,27.9138333333,28.709,21.179187451,30.4248333333,6.9177,24.8443333333,29.4991333333,27.8553333333,23.8280666667,5.65866666667
403.95,14.3524666667,27.6821666667,28.4939333333,21.0488324183,30.086,6.91176666667,24.6332666667,29.2838,27.5827333333,23.6618666667,5.63153333333
404.31,14.2523333333,27.5416333333,28.3309333334,20.9505662745,29.8772666667,6.88986666667,24.4807333333,29.1141333333,27.3824666667,23.5522,5.58953333333
404.67,14.1909333333,27.4111333333,28.1635333333,20.864292549,29.6784666667,6.8978,24.3774,28.8942,27.2082666667,23.4592666667,5.61946666667
405.03,14.191,27.3541666667,28.0746,20.8709330719,29.5222666667,6.96916666667,24.3196,28.8041333333,27.0958666667,23.4031333333,5.70126666667
405.39,14.1129333333,27.1632666667,27.8606666666,20.7330781699,29.2959333333,6.9346,24.1675333333,28.6038,26.8782,23.2612666667,5.70986666667
405.75,14.0662,27.0159333333,27.7103333333,20.6747898039,29.1040333333,6.9637,24.0598666667,28.4847333333,26.7074,23.1703333333,5.74653333333
406.11,13.9642,26.8488333333,27.5136666667,20.5805129412,28.8803666667,6.94693333333,23.9181333333,28.2993333333,26.5126666667,23.066,5.7438
406.47,13.8946666666,26.6707,27.3075333333,20.4645403922,28.6616,6.97706666667,23.776,28.126,26.3078,22.9576666667,5.73666666667
406.83,13.8727333333,26.4929666667,27.1458666667,20.4135171242,28.4816666666,7.0437,23.6829333333,27.9638666667,26.1275333333,22.8886,5.78826666666
407.19,13.8186666666,26.3745333333,26.9994,20.3297503268,28.3201,7.00516666667,23.6014,27.8032,25.9899333333,22.7936666667,5.77066666667
407.55,13.7331333333,26.1636,26.7820666667,20.207355817,28.0877333333,6.96426666667,23.4527333333,27.5902666666,25.7672666667,22.6759333333,5.78426666667
407.90,13.6606,26.0352333333,26.686,20.1546860131,27.9492666666,6.9841,23.3662666667,27.4982,25.608,22.602,5.79346666667
408.26,13.5783333334,25.8106333333,26.4791333333,20.046589281,27.7345666667,7.00883333333,23.2316666667,27.3283333333,25.4130666667,22.5240666667,5.77233333333
408.62,13.5227333333,25.7354666667,26.3949333333,20.0312760784,27.6064666667,7.0415,23.1933333333,27.2244,25.2897333333,22.4964666667,5.78526666667
408.98,13.3859333333,25.5415666667,26.2056666667,19.8973545098,27.3986333333,6.9874,23.0621333333,27.0252666667,25.0922,22.4067333333,5.68513333333
409.34,13.3396,25.4635,26.0867333333,19.8546752941,27.2888,6.98483333333,23.029,26.9176,24.9723333333,22.3680666667,5.6912
409.70,13.2568666667,25.343,25.9713333333,19.7797811765,27.1223333333,6.97623333333,22.925,26.769,24.8312,22.3012,5.7188
410.06,13.1380666667,25.2127666667,25.8012,19.6717822222,26.9378666667,6.91626666667,22.8127333333,26.6397333333,24.6785333333,22.2512666667,5.6656
410.42,13.0948666667,25.1348666667,25.683,19.6252862745,26.8571666666,6.9249,22.7484666667,26.5250666667,24.5193333333,22.2149333333,5.67913333333
410.77,13.0299333333,25.0311,25.5688666667,19.5683592157,26.7024333333,6.94893333333,22.6462,26.3713333333,24.3646,22.1273333333,5.68986666667
411.13,13.0056666667,24.9376333333,25.395,19.5139871896,26.5685,6.9445,22.5816666667,26.2929333333,24.2297333333,22.0654,5.69166666667
411.49,12.8865333333,24.8008,25.2564666667,19.4061550327,26.4272333333,6.8535,22.4564,26.1296,24.0407333333,21.9524,5.64706666667
411.85,12.795,24.6338,25.0514,19.2657652287,26.2401,6.7638,22.3094666667,25.9844666667,23.8467333333,21.8426666667,5.59546666667
412.21,12.7550666667,24.5761666667,24.9707333333,19.2312389542,26.1491,6.77723333333,22.2611333333,25.8959333333,23.7454666667,21.8236666667,5.63973333333
412.57,12.6624,24.3748,24.7809333333,19.0970988235,25.9384666667,6.73856666667,22.0961333333,25.7095333333,23.5325333333,21.6714666667,5.59573333333
412.92,12.5828,24.2261666667,24.6298666667,19.0141440523,25.7717,6.6793,21.9846,25.5780666667,23.335,21.5858,5.55173333333
413.28,12.5088666667,24.0654666667,24.4623333333,18.9095137255,25.5893666667,6.65726666667,21.8766666667,25.3996,23.1154,21.4354,5.55973333333
413.64,12.4178,23.8963,24.2964,18.8316107189,25.3807,6.65366666667,21.7706666667,25.2486666667,22.9678,21.3427333333,5.55633333333
414.00,12.3216666667,23.743,24.1402666667,18.7483730719,25.198,6.59966666667,21.6678666667,25.1251333333,22.7939333334,21.2589333333,5.5116
414.36,12.2600666667,23.6448666667,24.0644666667,18.7333644444,25.0631333333,6.62193333333,21.6076666667,25.0226666666,22.6591333333,21.2362666667,5.537
414.72,12.2162666667,23.5468333333,23.9197333333,18.669374902,24.883,6.64086666667,21.5268666667,24.8714,22.4965333333,21.1349333333,5.5534
415.07,12.1924666667,23.4638333333,23.8295333333,18.6814389543,24.7477,6.70696666667,21.4734666667,24.7397333333,22.3868,21.0906666667,5.61606666667
415.43,12.1519333333,23.3259,23.6921333333,18.6606070588,24.5657,6.73296666667,21.4075333333,24.5808666667,22.2218666667,20.9747333333,5.652
415.79,12.1414,23.2283666667,23.6068666667,18.6507798693,24.4291,6.80226666667,21.3592,24.5112666667,22.1009333333,20.9650666667,5.74433333333
416.15,12.1179333333,23.1896333333,23.481,18.646985098,24.3071333333,6.87333333333,21.3499333333,24.4369333333,22.0085333333,20.9290666667,5.80026666667
416.51,12.029,23.0232666667,23.2964666667,18.5856130719,24.1306333333,6.86873333333,21.2194,24.2855333333,21.8512666667,20.8467333333,5.80426666667
416.86,11.9507333333,22.8625666667,23.1258666667,18.5068802614,23.9441333333,6.8598,21.0924666667,24.1388,21.6887333333,20.7526,5.7958
417.22,11.9223333333,22.7539,23.0216,18.4597908497,23.8121666667,6.88803333333,21.0384,24.0594,21.5701333333,20.6758,5.8316
417.58,11.8186666667,22.5455,22.7989333333,18.3336177778,23.5659,6.84523333333,20.8788666667,23.825,21.361,20.5262,5.80506666667
417.94,11.7681333333,22.4174,22.6854,18.3119754248,23.4006333333,6.86406666667,20.7948,23.7288666667,21.2433333333,20.4686,5.8208
418.29,11.6729333334,22.2630666667,22.4984666667,18.2122705882,23.1913333334,6.8675,20.6850666667,23.5531333333,21.0583333333,20.3412666666,5.81733333333
418.65,11.6256666667,22.1460666667,22.3427333333,18.1301728105,23.0070333333,6.87983333333,20.5696,23.4044666667,20.8849333333,20.2594,5.85433333333
419.01,11.5109333333,21.9419,22.1574666667,18.0125016993,22.7467666667,6.8367,20.3936666667,23.1651333333,20.659,20.0989333333,5.82846666667
419.37,11.4494,21.7621666667,21.99,17.912416732,22.5312666667,6.81736666667,20.2367333333,22.9766666667,20.4682,19.9735333333,5.82906666667
419.73,11.3852,21.5869666667,21.8298,17.8145997386,22.3022333333,6.8027,20.1086,22.8022666667,20.2876666667,19.8615333333,5.82993333333
420.08,11.3353333334,21.4667333333,21.6717333333,17.7366789543,22.0831,6.82163333333,19.9683333333,22.6247333333,20.1038666667,19.7631333334,5.87033333333
420.44,11.252,21.2964,21.4610666667,17.6369633987,21.8422333333,6.8102,19.8204,22.4030666667,19.9036,19.62,5.86286666666
420.80,11.1897333333,21.1492333334,21.3133333333,17.541814902,21.6203666667,6.81153333333,19.6761333333,22.2167333333,19.7095333333,19.4958,5.89093333333
421.16,11.0886666666,20.9701333333,21.0886666667,17.4085722876,21.3829333334,6.76993333333,19.5007333333,21.9827333333,19.5096,19.3426,5.87513333334
421.51,11.0265333333,20.7822,20.9175333333,17.3013720261,21.1472333333,6.76256666667,19.3366666666,21.7732,19.3145333333,19.2118,5.8906
421.87,10.9386,20.6083666667,20.721,17.1960760784,20.9058333333,6.75026666667,19.1659333333,21.5812666667,19.1310666667,19.0799333333,5.88273333333
422.23,10.8725333333,20.4624333333,20.5224,17.0959508497,20.6927666667,6.73983333333,19.0270666667,21.3902,18.9610666667,18.9480666667,5.8868
422.58,10.7634,20.278,20.3139333334,16.9731707189,20.4297,6.7164,18.8424666667,21.1650666667,18.7499333333,18.8086,5.8808
422.94,10.6657333333,20.1092666667,20.0986666667,16.8662747712,20.1851,6.7033,18.6691333333,20.9324666667,18.5354666667,18.6460666667,5.887
423.30,10.5594666667,19.9097666666,19.8724,16.7203796078,19.9257333333,6.66913333333,18.49,20.6756666667,18.3091333333,18.4602,5.85426666667
423.66,10.4704,19.7516,19.6968,16.6250261438,19.7095666667,6.6577,18.3496666667,20.4751333333,18.1194,18.3515333333,5.85993333333
424.01,10.3874,19.5985,19.5013333333,16.52724,19.4975666667,6.66453333333,18.1950666666,20.2946666667,17.9507333333,18.241,5.861
424.37,10.3414666667,19.4658666667,19.3789333334,16.4620452288,19.3069333333,6.67923333333,18.0861333333,20.1418666667,17.7874,18.1535333333,5.886
424.73,10.2777333333,19.3652333333,19.2431333333,16.4005377778,19.1376333333,6.67283333333,17.9798666667,19.9976,17.6409333333,18.0746666667,5.89126666667
425.08,10.2203333333,19.2394333333,19.0961333333,16.3344538562,18.9712,6.6646,17.8758,19.8484,17.4976666667,17.985,5.9094
425.44,10.1528666667,19.1029666667,18.9443333333,16.2501383006,18.7877666666,6.656,17.7506666667,19.6966,17.3385333333,17.8946,5.91353333333
425.80,10.0865333333,18.9567333333,18.7892666667,16.1693427451,18.6029,6.6572,17.6505333333,19.5265333333,17.1938,17.7796666667,5.9198
426.16,10.0339333333,18.8449,18.6639333333,16.1025966013,18.4417,6.66083333333,17.5603333333,19.3945333333,17.0689333333,17.7067333333,5.92913333333
426.51,9.98780000002,18.7143666667,18.5488,16.0638410458,18.2822333334,6.6862,17.4732666667,19.2691333333,16.9593333333,17.6464,5.97413333333
426.87,9.95099999999,18.5703,18.3959333333,15.9662695425,18.0842333333,6.69896666667,17.3240666666,19.1321333333,16.8046,17.5513333333,6.00066666667
427.23,9.84600000001,18.3733666667,18.2086,15.8566810457,17.8441,6.6479,17.1768666667,18.9150666667,16.6057333333,17.4105333333,5.96993333333
427.58,9.7376,18.1933333333,18.0056666667,15.72244,17.6054,6.61386666667,17.0080666667,18.6936,16.4058,17.2727333333,5.94186666667
427.94,9.62540000001,18.0024333333,17.7906666667,15.5917709804,17.3679333333,6.57213333333,16.8414,18.4804666667,16.2094,17.1246,5.90893333333
428.30,9.54306666667,17.8258333333,17.6124666667,15.4740946405,17.1233666667,6.55376666667,16.6981333333,18.2562,16.0244666667,16.9909333333,5.87886666667
428.65,9.49833333333,17.7038333333,17.4720666667,15.3979793464,16.9372,6.56336666667,16.5918,18.1052666667,15.8840666667,16.8853333333,5.89666666667
429.01,9.47213333332,17.5799,17.3422,15.3361419608,16.7694333333,6.57936666667,16.4868,17.9602666667,15.745,16.7945333333,5.92953333333
429.37,9.43213333333,17.4563333333,17.2222,15.2626671895,16.6159666667,6.5715,16.3698,17.8209333333,15.5858666667,16.7144666667,5.93593333333
429.72,9.37846666667,17.3244333333,17.0886666667,15.1913249673,16.4587666667,6.52873333333,16.264,17.6883333333,15.4332666667,16.6283333333,5.92233333333
430.08,9.298,17.1994,16.9691333333,15.1382475817,16.3131333333,6.51786666667,16.1716666667,17.5355333333,15.3036,16.5258666667,5.924
