wavelength,Back_LanAurf,Belly_LanAurf,Breast_LanAurf,Crissum_LanAurf,Crown_LanAurf,DorTail_LanAurf,Patch10_LanAurf,Patch11_LanAurf,Rump_LanAurf,Throat_LanAurf,WingTip_LanAurf
402.52,2.70206666667,8.91180000001,7.1692,4.67313333333,3.0412,4.91746666667,4.22773333333,6.61953333333,1.97886666667,8.02873333334,5.9564
402.88,2.78386666667,8.95800000001,7.23616666667,4.76146666667,3.1292,4.98093333333,4.31286666667,6.70526666667,2.0742,8.13853333334,6.03046666667
403.24,2.75793333333,8.90193333333,7.17796666667,4.7156,3.08166666667,4.95953333333,4.271,6.6746,2.0368,8.11113333333,5.9944
403.60,2.77266666667,8.87873333334,7.19143333333,4.73633333333,3.106,4.98913333333,4.29373333333,6.677,2.06066666667,8.14353333333,6.01433333333
403.95,2.81586666667,8.88306666667,7.22306666667,4.7614,3.14226666667,5.03373333333,4.3218,6.71913333333,2.089,8.19333333334,6.05926666667
404.31,2.8554,8.88546666667,7.2469,4.80066666667,3.1712,5.062,4.35546666667,6.74386666667,2.12666666667,8.2326,6.09046666666
404.67,2.86113333333,8.85386666666,7.2558,4.81173333333,3.172,5.06146666667,4.36173333333,6.73086666667,2.1402,8.24773333333,6.0958
405.03,2.8564,8.83146666667,7.25703333333,4.80466666667,3.17386666667,5.0508,4.36593333333,6.72713333333,2.14226666667,8.27293333334,6.10166666667
405.39,2.8452,8.81719999999,7.24076666667,4.80746666667,3.16833333333,5.05053333333,4.3642,6.73026666667,2.13153333333,8.29760000001,6.09353333333
405.75,2.8496,8.81893333334,7.24186666667,4.82006666667,3.1776,5.06626666667,4.3868,6.75373333333,2.15466666667,8.30886666666,6.09773333333
406.11,2.84273333334,8.76226666667,7.2134,4.81146666667,3.15746666666,5.03766666667,4.3688,6.741,2.1362,8.29486666667,6.0696
406.47,2.8182,8.74259999999,7.19636666667,4.7942,3.1284,5.0046,4.36193333333,6.7008,2.11426666667,8.28819999999,6.07173333334
406.83,2.8078,8.70646666666,7.16813333333,4.76746666667,3.10973333333,5.00053333333,4.3344,6.6762,2.08706666667,8.27279999999,6.053
407.19,2.84206666667,8.71153333333,7.19333333333,4.80766666666,3.14273333333,5.02806666667,4.37893333333,6.692,2.11446666667,8.323,6.088
407.55,2.8654,8.74646666666,7.20896666666,4.82546666667,3.16973333333,5.0606,4.4002,6.72353333333,2.132,8.3578,6.11933333333
407.90,2.87246666667,8.74493333334,7.20476666667,4.83106666667,3.17413333333,5.0822,4.40033333333,6.72766666666,2.13146666667,8.37193333333,6.11893333333
408.26,2.878,8.74406666666,7.19693333333,4.8142,3.18533333333,5.09753333333,4.40986666667,6.7434,2.12826666667,8.38493333333,6.13373333333
408.62,2.85806666667,8.72853333333,7.15833333333,4.79773333333,3.173,5.088,4.41033333333,6.7478,2.11526666667,8.39026666666,6.12393333333
408.98,2.87706666667,8.71653333333,7.15526666667,4.81773333333,3.17986666667,5.09706666667,4.42873333333,6.75186666667,2.11593333333,8.42080000001,6.13353333333
409.34,2.89793333333,8.70706666666,7.14736666667,4.821,3.1882,5.09026666666,4.44566666667,6.75193333333,2.1236,8.42380000001,6.14373333333
409.70,2.92926666667,8.71493333333,7.1726,4.83206666667,3.218,5.1132,4.48233333333,6.77266666667,2.14746666667,8.47433333333,6.18506666666
410.06,2.9312,8.69453333333,7.1648,4.83126666667,3.20886666667,5.1124,4.47586666667,6.77126666667,2.13866666667,8.49466666667,6.18806666667
410.42,2.99286666667,8.73346666667,7.1994,4.8802,3.27626666667,5.17026666667,4.51593333333,6.84566666667,2.1952,8.56106666667,6.2218
410.77,3.00033333333,8.72946666667,7.20176666667,4.88153333333,3.27773333333,5.17313333333,4.5332,6.85373333333,2.20126666666,8.58466666666,6.2376
411.13,3.01653333333,8.75126666667,7.1932,4.89073333333,3.28253333334,5.18393333333,4.5468,6.87206666667,2.2232,8.60166666667,6.24793333333
411.49,2.98333333333,8.68973333333,7.14783333333,4.86473333333,3.235,5.14266666667,4.51953333333,6.8346,2.19286666667,8.57186666667,6.2122
411.85,2.9468,8.62706666667,7.1097,4.81873333333,3.183,5.09753333334,4.48833333333,6.7894,2.1642,8.55046666667,6.1726
412.21,2.9682,8.63413333334,7.13593333333,4.85553333334,3.20146666667,5.12,4.51173333333,6.81246666667,2.196,8.58713333333,6.1922
412.57,3.00553333333,8.63966666667,7.15556666667,4.8722,3.2316,5.15613333333,4.52546666667,6.83426666666,2.22133333333,8.63959999999,6.21873333333
412.92,3.02253333333,8.6366,7.17373333333,4.88506666667,3.25573333333,5.19466666667,4.56046666667,6.8582,2.2496,8.66246666666,6.24053333333
413.28,3.02146666667,8.62806666667,7.16906666667,4.89193333333,3.2702,5.22126666667,4.566,6.86713333333,2.272,8.68786666667,6.25166666667
413.64,3.0122,8.59873333333,7.13176666667,4.88986666667,3.25466666667,5.2222,4.55093333333,6.87033333333,2.2668,8.69626666666,6.23906666667
414.00,3.03166666667,8.61413333333,7.14453333333,4.9068,3.2858,5.26966666667,4.5866,6.89913333333,2.29673333333,8.74046666666,6.27933333333
414.36,2.98066666667,8.52446666666,7.04033333333,4.86166666667,3.21073333333,5.22953333333,4.5392,6.8406,2.23826666667,8.69533333333,6.24146666667
414.72,2.9542,8.47033333334,6.9881,4.82486666667,3.19426666667,5.2014,4.5188,6.80953333333,2.217,8.67913333333,6.21726666666
415.07,2.94333333333,8.39880000001,6.96096666667,4.815,3.20266666667,5.2008,4.52666666667,6.79153333333,2.2072,8.71746666666,6.21273333333
415.43,2.96566666667,8.37753333334,6.9662,4.83126666666,3.24866666667,5.22126666667,4.55733333333,6.8018,2.23613333333,8.76866666667,6.2506
415.79,3.00273333333,8.37780000001,6.96456666667,4.857,3.28753333334,5.26486666667,4.60626666667,6.82146666667,2.26993333333,8.82106666667,6.29533333333
416.15,3.01413333333,8.35886666667,6.95233333333,4.86266666667,3.31086666667,5.30073333333,4.6318,6.83013333334,2.27713333333,8.86306666666,6.32453333333
416.51,3.019,8.2962,6.91203333333,4.86133333333,3.32173333333,5.30466666667,4.6518,6.81586666667,2.28253333334,8.87513333333,6.3416
416.86,3.04093333334,8.25773333334,6.88373333333,4.86446666667,3.3338,5.33046666667,4.67066666667,6.81546666667,2.29093333334,8.9008,6.37566666667
417.22,3.03346666667,8.16466666667,6.81896666667,4.8294,3.31106666667,5.31606666667,4.659,6.7784,2.2658,8.89540000001,6.368
417.58,3.01733333333,8.07926666667,6.76503333333,4.80146666667,3.3056,5.3124,4.6544,6.73326666667,2.25453333333,8.88493333334,6.36613333333
417.94,3.01873333333,8.01026666666,6.72026666667,4.78073333333,3.31106666667,5.3138,4.657,6.71006666667,2.25413333333,8.88366666666,6.36226666667
418.29,3.023,7.95926666667,6.70776666667,4.7502,3.3174,5.32053333333,4.66786666667,6.68993333333,2.25806666667,8.90853333333,6.36326666667
418.65,3.0418,7.92946666667,6.68243333333,4.7552,3.33293333333,5.34926666667,4.6942,6.69926666667,2.27733333333,8.94479999999,6.38973333333
419.01,3.05793333333,7.89393333334,6.6737,4.7614,3.35706666667,5.3704,4.72106666667,6.70186666667,2.2998,8.96946666667,6.4208
419.37,3.07053333333,7.83819999999,6.639,4.7486,3.36633333333,5.3756,4.73233333333,6.692,2.299,8.98773333333,6.43093333333
419.73,3.06,7.77173333333,6.5763,4.72726666667,3.36,5.3688,4.7248,6.66513333333,2.2848,8.98073333333,6.42006666667
420.08,3.05506666667,7.70153333333,6.524,4.7044,3.34773333333,5.354,4.71486666667,6.62786666667,2.27853333333,8.97360000001,6.4128
420.44,3.048,7.63966666666,6.47413333333,4.67586666667,3.3292,5.33713333333,4.7048,6.60273333333,2.26693333334,8.96746666666,6.40046666667
420.80,3.03613333333,7.58079999999,6.42753333333,4.6516,3.32166666667,5.31286666666,4.6896,6.567,2.2564,8.95533333333,6.37986666667
421.16,3.04786666667,7.54433333333,6.40723333333,4.64573333333,3.33566666667,5.31866666667,4.70213333333,6.55653333333,2.26646666667,8.97373333333,6.39
421.51,3.06686666666,7.53066666667,6.39636666667,4.65426666667,3.35386666667,5.33253333333,4.72466666667,6.5666,2.28346666667,9.00853333334,6.40426666666
421.87,3.06026666667,7.48706666667,6.36306666667,4.64426666667,3.34686666667,5.33066666667,4.72946666667,6.54373333333,2.2802,9.01793333333,6.402
422.23,3.05106666667,7.43153333333,6.32763333333,4.633,3.34486666667,5.32433333333,4.72553333333,6.53166666667,2.27266666667,9.01786666667,6.40426666667
422.58,3.05693333333,7.386,6.30533333333,4.63446666666,3.3544,5.3274,4.73166666667,6.5192,2.27933333333,9.03480000001,6.417
422.94,3.03806666667,7.33213333333,6.2548,4.60806666667,3.33753333333,5.30733333333,4.71673333333,6.48786666667,2.25826666667,9.02866666667,6.39253333333
423.30,3.02613333333,7.28693333334,6.21276666667,4.59013333333,3.322,5.30693333333,4.71133333333,6.46326666667,2.24946666667,9.0378,6.37766666667
423.66,3.0362,7.2536,6.20303333333,4.5886,3.33246666667,5.31653333333,4.7328,6.46293333333,2.25973333333,9.06446666667,6.3874
424.01,3.0362,7.2156,6.1782,4.57646666667,3.34106666667,5.32193333333,4.7416,6.45686666667,2.26206666667,9.08453333334,6.38873333333
424.37,3.04446666667,7.19553333333,6.16603333333,4.58106666667,3.3472,5.33633333333,4.7584,6.45073333333,2.26886666667,9.11820000001,6.4044
424.73,3.0442,7.164,6.14926666667,4.57533333333,3.34686666667,5.34373333333,4.7624,6.44706666667,2.27273333333,9.13946666667,6.4146
425.08,3.04306666667,7.14073333334,6.13506666667,4.58813333333,3.35586666667,5.35013333333,4.78066666666,6.4408,2.27713333333,9.1574,6.4194
425.44,3.032,7.09353333333,6.10446666667,4.56553333333,3.34473333333,5.33333333333,4.76626666667,6.41433333333,2.26226666667,9.15953333334,6.40453333333
425.80,3.02033333333,7.0502,6.0728,4.54893333333,3.3328,5.3128,4.751,6.39253333333,2.24773333333,9.16026666667,6.39666666667
426.16,3.03933333333,7.04393333333,6.07076666667,4.57293333333,3.35486666667,5.33026666667,4.781,6.39733333333,2.26946666667,9.20013333333,6.41433333333
426.51,3.01386666667,7.00093333333,6.03276666667,4.54346666667,3.3342,5.30646666666,4.7596,6.3668,2.2452,9.19713333333,6.38473333333
426.87,3.03133333333,6.99393333333,6.0446,4.55453333334,3.3492,5.3286,4.77566666667,6.37306666667,2.2596,9.22746666667,6.41313333333
427.23,3.03786666667,6.9946,6.0529,4.56666666667,3.36333333333,5.34006666667,4.7962,6.38026666667,2.27953333333,9.253,6.4428
427.58,3.02593333333,6.97513333333,6.03846666667,4.5582,3.3604,5.3246,4.78346666666,6.3612,2.27166666667,9.26266666667,6.43773333333
427.94,3.01993333333,6.94893333333,6.0228,4.55153333333,3.35446666667,5.31993333333,4.78113333333,6.3538,2.26733333333,9.27886666667,6.4486
428.30,2.99353333333,6.91093333334,6.0084,4.52786666666,3.34126666667,5.28753333333,4.75693333333,6.3316,2.246,9.26006666667,6.41733333333
428.65,3.00186666667,6.90966666667,6.00736666667,4.5358,3.34486666667,5.287,4.77033333334,6.3314,2.24733333333,9.29359999999,6.41633333333
429.01,2.98913333333,6.8912,5.97956666667,4.50026666667,3.3196,5.2728,4.7414,6.3234,2.2312,9.29333333333,6.40266666667
429.37,2.97473333333,6.87126666667,5.97016666667,4.49506666667,3.30806666667,5.26793333333,4.7314,6.31226666667,2.20813333333,9.29086666666,6.40113333333
429.72,2.97973333333,6.88526666667,5.97676666667,4.49766666667,3.30926666667,5.27713333333,4.74353333333,6.3138,2.20673333333,9.32533333334,6.4134
430.08,3.00173333333,6.89733333333,5.99986666667,4.50293333333,3.3122,5.2982,4.74766666667,6.327,2.21326666667,9.34486666667,6.42033333333
430.44,3.02346666667,6.9074,6.01973333333,4.5184,3.32246666667,5.311,4.77293333333,6.35193333333,2.22553333333,9.37566666667,6.434
430.79,3.0162,6.90853333333,6.01316666667,4.51313333333,3.3102,5.29926666666,4.76893333333,6.3546,2.22073333333,9.38159999999,6.42386666667
431.15,3.00673333333,6.89513333333,6.0021,4.50333333333,3.28906666667,5.2868,4.75346666667,6.3608,2.20026666667,9.37573333333,6.40413333333
431.50,2.9986,6.89313333333,5.9967,4.50233333333,3.27926666667,5.2832,4.75013333333,6.36346666667,2.19226666667,9.37926666667,6.41393333333
431.86,3.01073333333,6.91953333333,6.02233333333,4.52473333333,3.28453333333,5.288,4.7692,6.38326666667,2.1928,9.39213333334,6.41406666666
432.22,3.02173333333,6.942,6.03466666667,4.54513333333,3.29593333333,5.30986666667,4.78386666667,6.405,2.20873333333,9.42073333333,6.44406666667
432.57,3.00053333333,6.9486,6.02786666667,4.53026666667,3.27953333333,5.3104,4.7668,6.4102,2.18646666667,9.40860000001,6.42773333333
432.93,3.0056,6.96366666667,6.04843333333,4.54133333333,3.28433333333,5.3154,4.77693333333,6.41786666667,2.19033333333,9.42966666667,6.43093333333
433.29,3.00153333333,6.9742,6.05583333333,4.541,3.28166666666,5.31593333333,4.78093333333,6.43866666667,2.19466666667,9.43519999999,6.43313333333
433.64,3.0108,6.9956,6.06533333333,4.5574,3.29346666667,5.3268,4.79133333333,6.46086666667,2.2042,9.452,6.4354
434.00,2.96806666667,6.96893333333,6.0225,4.51766666667,3.25953333333,5.2772,4.75246666667,6.42253333334,2.1678,9.41766666667,6.39426666667
434.35,2.96066666666,6.9856,6.02043333333,4.5206,3.2586,5.27853333333,4.74186666667,6.4164,2.15813333333,9.41266666667,6.39766666667
434.71,2.95113333333,6.99986666667,6.01886666667,4.521,3.25666666667,5.2776,4.73733333333,6.41326666667,2.1494,9.41579999999,6.39166666667
435.07,2.95666666667,7.0162,6.0297,4.52746666667,3.26226666667,5.27686666667,4.7444,6.41506666667,2.16006666667,9.4308,6.3966
435.42,2.94373333333,7.0244,6.0291,4.52333333334,3.25146666667,5.27133333333,4.73646666667,6.41706666667,2.1532,9.4308,6.37706666667
435.78,2.93486666667,7.04613333333,6.03093333333,4.52506666667,3.238,5.26453333333,4.71966666667,6.41753333334,2.1452,9.44399999999,6.36646666667
436.13,2.92806666667,7.06553333333,6.04523333333,4.52806666667,3.237,5.26766666667,4.7168,6.42633333333,2.1322,9.4536,6.35246666667
436.49,2.9424,7.08713333333,6.06653333333,4.5466,3.2476,5.2614,4.72866666667,6.4348,2.14393333333,9.47820000001,6.36446666667
436.84,2.95893333333,7.12,6.09446666667,4.58346666667,3.25706666667,5.28566666667,4.75746666667,6.45886666667,2.15246666667,9.50573333334,6.39026666667
437.20,3.00593333333,7.17566666667,6.14006666667,4.63426666667,3.3012,5.32013333333,4.80126666667,6.49886666667,2.19446666667,9.55420000001,6.42446666667
437.56,3.00613333333,7.18546666666,6.15716666667,4.64986666667,3.30446666667,5.3144,4.8066,6.50893333334,2.20246666667,9.56246666666,6.43713333333
437.91,3.056,7.24586666667,6.21866666667,4.71066666667,3.35306666667,5.37353333334,4.86373333333,6.56486666667,2.25466666667,9.62440000001,6.49553333333
438.27,3.06673333333,7.26766666667,6.2408,4.73566666667,3.367,5.385,4.88946666666,6.58626666667,2.272,9.65553333333,6.51146666667
438.62,3.08413333333,7.27446666667,6.24526666666,4.74586666667,3.37753333333,5.38513333333,4.89686666667,6.59293333333,2.28586666667,9.66733333333,6.5146
438.98,3.09226666667,7.28173333333,6.24903333334,4.75453333333,3.38453333333,5.39126666667,4.89746666666,6.59926666667,2.28526666667,9.68893333334,6.51293333333
439.33,3.13653333333,7.3116,6.28716666667,4.79746666667,3.422,5.42353333333,4.94313333333,6.6392,2.31766666667,9.73760000001,6.55846666667
439.69,3.1402,7.31433333333,6.29003333333,4.79653333333,3.4336,5.43086666667,4.95966666667,6.64166666667,2.32713333333,9.74433333333,6.5682
440.04,3.15846666667,7.32,6.3013,4.81326666667,3.44853333333,5.44006666667,4.987,6.65246666667,2.34726666667,9.76060000001,6.5838
440.40,3.16093333333,7.3142,6.3007,4.82146666667,3.452,5.45426666667,4.99126666667,6.65873333333,2.35373333333,9.76506666667,6.5856
440.75,3.1584,7.2966,6.2818,4.81206666667,3.45586666667,5.43993333334,4.98213333333,6.65973333333,2.35506666667,9.77213333333,6.57886666667
441.11,3.158,7.28386666667,6.27346666667,4.81106666667,3.46126666667,5.44433333333,4.983,6.6538,2.35293333333,9.78886666667,6.58386666667
441.47,3.16253333333,7.27153333333,6.27183333333,4.80826666667,3.46313333333,5.44986666667,4.98593333333,6.65346666667,2.35213333333,9.79913333333,6.57726666667
441.82,3.14693333333,7.23933333333,6.24836666667,4.79246666667,3.4502,5.435,4.97873333333,6.65113333333,2.3408,9.80113333333,6.56293333333
442.18,3.1392,7.21126666667,6.22466666667,4.77446666667,3.44246666667,5.4306,4.97426666667,6.6336,2.3302,9.80040000001,6.555
442.53,3.13426666667,7.187,6.21003333333,4.77113333333,3.43506666667,5.42613333333,4.97853333333,6.6312,2.32413333333,9.8052,6.55806666667
442.89,3.12426666667,7.1476,6.18553333333,4.76286666667,3.42546666667,5.41813333333,4.98713333333,6.61586666667,2.321,9.80613333333,6.56206666667
443.24,3.10726666667,7.1028,6.1353,4.73133333333,3.40386666667,5.4038,4.96813333333,6.58313333333,2.30653333333,9.79773333333,6.54306666667
443.60,3.09806666667,7.0498,6.09806666667,4.7186,3.39506666666,5.39826666667,4.9636,6.56693333333,2.2994,9.80880000001,6.5436
443.95,3.09146666667,7.01333333333,6.05566666667,4.70306666667,3.38613333333,5.397,4.954,6.5458,2.2912,9.82033333333,6.54913333333
444.31,3.09533333334,6.9788,6.02523333333,4.69946666667,3.39373333333,5.40013333333,4.9712,6.5358,2.29873333333,9.85153333333,6.56886666667
444.66,3.10033333333,6.9472,6.00993333333,4.69793333333,3.3946,5.4252,4.98146666667,6.52506666667,2.29846666667,9.87393333334,6.5986
445.02,3.07273333333,6.88746666667,5.95523333333,4.65766666667,3.36333333333,5.40506666667,4.969,6.48673333333,2.27493333333,9.86533333333,6.58426666667
445.37,3.08406666667,6.86326666667,5.93553333333,4.6536,3.37626666667,5.42853333334,4.98713333333,6.478,2.29053333333,9.896,6.60453333333
445.72,3.10413333333,6.84573333333,5.91826666667,4.65993333333,3.38706666667,5.43953333333,5.0034,6.4708,2.29966666666,9.92220000001,6.6248
446.08,3.11513333333,6.81046666667,5.9053,4.65693333334,3.39786666667,5.45686666667,5.0152,6.46493333333,2.31573333333,9.95319999999,6.64726666667
446.43,3.13106666667,6.77993333333,5.89273333333,4.66286666667,3.415,5.4816,5.03386666667,6.46133333333,2.33146666666,9.98873333333,6.66773333333
446.79,3.1356,6.76126666667,5.8808,4.66213333333,3.42786666667,5.50433333333,5.043,6.45266666667,2.33206666666,10.0113333333,6.67953333333
447.14,3.134,6.72593333333,5.8667,4.65113333333,3.4292,5.5004,5.04493333333,6.43366666667,2.3268,10.0296666667,6.67746666667
447.50,3.14953333334,6.7052,5.866,4.66053333334,3.4412,5.51933333333,5.06226666667,6.43486666667,2.33866666667,10.0547333333,6.69426666667
447.85,3.1614,6.67433333333,5.85753333333,4.66706666667,3.4574,5.5388,5.08086666667,6.43846666666,2.35346666667,10.0808666667,6.7062
448.21,3.15126666667,6.62806666667,5.83226666667,4.64453333333,3.44646666667,5.53493333333,5.07453333333,6.41673333333,2.34146666667,10.0937333333,6.70253333333
448.56,3.1474,6.5966,5.80586666667,4.63506666667,3.4482,5.53133333333,5.08033333333,6.4012,2.34086666666,10.1094666667,6.69113333333
448.92,3.1528,6.56726666667,5.7958,4.63526666667,3.4528,5.54086666667,5.0854,6.3888,2.3464,10.1324666667,6.69413333333
449.27,3.1348,6.505,5.74306666667,4.60066666667,3.4264,5.517,5.07026666666,6.35426666667,2.3128,10.1319333333,6.677
449.62,3.11513333333,6.4572,5.70206666667,4.57546666667,3.42373333334,5.508,5.0646,6.32173333333,2.30126666667,10.1386,6.66833333333
449.98,3.1064,6.41813333333,5.67163333333,4.55333333333,3.4162,5.49633333334,5.06146666667,6.29453333333,2.2832,10.1348,6.6416
450.33,3.08373333333,6.37426666667,5.6372,4.5216,3.40246666667,5.4834,5.0444,6.2622,2.2566,10.1384,6.62913333333
450.69,3.07746666667,6.32253333333,5.5962,4.4922,3.38646666667,5.4676,5.0328,6.23726666667,2.24006666667,10.1413333333,6.6228
451.04,3.06153333333,6.28953333333,5.56626666667,4.47293333333,3.37146666667,5.47333333333,5.02513333333,6.21873333333,2.23033333333,10.1383333333,6.62313333333
