wavelength,Back_EmbLonf,Belly_EmbLonf,Breast_EmbLonf,Crissum_EmbLonf,Crown_EmbLonf,DorTail_EmbLonf,Patch10_EmbLonf,Rump_EmbLonf,Throat_EmbLonf,WingTip_EmbLonf
406.47,6.55733333333,30.247,15.5486666666,8.53983333335,6.41466666667,6.44275,7.83833333334,7.74233333333,26.7208333334,8.52833333334
406.83,6.4895,30.3763333334,15.6068333334,8.54783333335,6.405,6.402,7.79566666667,7.73033333333,26.8046666667,8.50633333334
407.19,6.52866666667,30.5198333334,15.7223333333,8.58300000001,6.47433333334,6.44825,7.81666666667,7.721,26.8803333333,8.51366666666
407.55,6.40516666667,30.4963333334,15.606,8.50266666667,6.43416666667,6.4245,7.726,7.62216666667,26.8438333333,8.36583333334
407.90,6.36133333334,30.5006666666,15.5605,8.46783333335,6.40433333333,6.34,7.66666666667,7.577,26.8928333333,8.2945
408.26,6.3405,30.5796666666,15.5996666667,8.46416666667,6.394,6.311,7.58983333334,7.5645,26.9568333334,8.22383333333
408.62,6.307,30.6088333333,15.6233333334,8.36633333331,6.33516666667,6.27825,7.51116666666,7.516,26.9778333333,8.16183333334
408.98,6.28083333333,30.6345,15.6136666666,8.34800000002,6.28583333333,6.221,7.4935,7.47866666667,26.9923333334,8.1455
409.34,6.35683333333,30.755,15.721,8.414,6.34516666666,6.2665,7.51716666667,7.527,27.0783333333,8.24383333334
409.70,6.3945,30.8371666666,15.7818333334,8.4895,6.39516666667,6.3115,7.56366666667,7.576,27.18,8.2535
410.06,6.41183333334,30.8285,15.7973333334,8.46066666669,6.34466666666,6.2595,7.52183333333,7.51783333334,27.1968333333,8.22966666667
410.42,6.43533333334,30.9473333334,15.7816666667,8.49716666665,6.34783333334,6.26175,7.51116666667,7.5445,27.238,8.23816666667
410.77,6.45466666667,30.9433333333,15.74,8.52433333334,6.34883333333,6.2485,7.5,7.5415,27.2953333334,8.1985
411.13,6.41316666667,30.9363333333,15.683,8.48916666665,6.29733333333,6.232,7.409,7.54283333334,27.3235,8.15416666667
411.49,6.4285,30.972,15.7011666666,8.48766666665,6.27566666667,6.1665,7.36483333333,7.5615,27.3345,8.1435
411.85,6.442,31.0941666667,15.7618333334,8.50166666669,6.31833333333,6.1555,7.36633333333,7.56816666667,27.3651666667,8.16133333333
412.21,6.45,31.1403333333,15.7508333333,8.5015,6.32516666666,6.153,7.3495,7.5565,27.3931666666,8.22933333333
412.57,6.53083333333,31.27,15.826,8.62716666666,6.42283333333,6.2195,7.44616666667,7.59883333333,27.5238333333,8.3295
412.92,6.58283333333,31.333,15.8571666667,8.66333333332,6.45766666667,6.2545,7.45316666667,7.65383333333,27.5716666667,8.4095
413.28,6.52616666667,31.3263333333,15.8163333334,8.67583333331,6.42783333334,6.24825,7.42866666667,7.63833333333,27.5725,8.35016666667
413.64,6.53616666667,31.3663333333,15.8398333334,8.71416666667,6.44166666667,6.2335,7.42633333333,7.64216666667,27.6083333334,8.39266666667
414.00,6.5795,31.5541666667,15.9605,8.85766666669,6.5355,6.28975,7.53683333333,7.74216666667,27.7826666667,8.4395
414.36,6.571,31.6911666667,16.0998333333,8.89616666666,6.59033333333,6.3,7.56966666667,7.81133333333,27.8731666667,8.49183333334
414.72,6.60266666666,31.8438333333,16.1543333333,8.90750000002,6.59533333333,6.3325,7.54833333334,7.80316666667,27.9888333334,8.5445
415.07,6.62633333333,31.877,16.2136666666,8.92866666667,6.62716666666,6.3235,7.57383333333,7.83,28.0146666667,8.56383333334
415.43,6.68183333333,31.9753333334,16.338,9.01766666667,6.69016666667,6.354,7.65433333333,7.86,28.1318333334,8.67166666667
415.79,6.64333333333,31.9275,16.312,8.94750000002,6.63383333333,6.3165,7.57316666667,7.82616666666,28.1571666667,8.617
416.15,6.64883333334,32.0051666666,16.4165,8.98933333335,6.61433333334,6.30975,7.56916666666,7.82133333333,28.2861666667,8.61283333334
416.51,6.58333333334,31.967,16.3763333334,8.92283333335,6.533,6.216,7.45066666666,7.79316666667,28.2405,8.56666666667
416.86,6.54183333334,32.0268333333,16.4465,8.90516666667,6.50716666667,6.20425,7.39266666667,7.79083333333,28.31,8.52866666666
417.22,6.52133333333,32.0188333333,16.4343333334,8.86783333335,6.468,6.121,7.3155,7.742,28.313,8.4805
417.58,6.49283333333,32.126,16.4806666667,8.82216666666,6.42433333333,6.05875,7.247,7.71916666667,28.3488333333,8.42183333333
417.94,6.4795,32.133,16.4525,8.82533333331,6.421,6.0385,7.19516666667,7.72483333333,28.3365,8.40233333334
418.29,6.4805,32.1521666667,16.4491666667,8.81516666667,6.39883333334,6.00325,7.14733333334,7.70716666666,28.3463333333,8.40033333334
418.65,6.47516666667,32.1566666667,16.4446666667,8.80966666665,6.38916666666,5.971,7.11966666666,7.68666666666,28.3416666666,8.38816666667
419.01,6.45333333333,32.2565,16.4873333334,8.84233333332,6.40833333333,5.95825,7.097,7.68783333333,28.4213333333,8.39
419.37,6.42666666666,32.321,16.4521666667,8.84750000001,6.39183333333,5.9755,7.039,7.70083333333,28.4688333333,8.3465
419.73,6.43,32.436,16.5033333333,8.91316666665,6.42,6.013,7.0445,7.72133333333,28.5591666667,8.34316666667
420.08,6.4385,32.4753333334,16.5356666667,8.94400000002,6.4545,6.0465,7.03533333334,7.761,28.5515,8.32733333333
420.44,6.451,32.5436666667,16.59,8.97899999998,6.50383333334,6.069,7.04533333333,7.78283333333,28.6101666667,8.35716666666
420.80,6.453,32.5635,16.5611666666,8.99116666669,6.51416666666,6.06,7.004,7.75683333333,28.668,8.36
421.16,6.43833333333,32.6136666667,16.5581666667,9.00550000002,6.54516666667,6.0775,6.96816666667,7.76683333334,28.7411666666,8.3675
421.51,6.449,32.6088333333,16.5695,9.03783333331,6.57583333333,6.11475,6.9685,7.75766666667,28.7576666667,8.3865
421.87,6.42316666667,32.6443333333,16.5875,9.01233333334,6.551,6.0925,6.9175,7.71183333333,28.804,8.36416666666
422.23,6.43083333333,32.7106666666,16.5956666667,9.03100000002,6.58816666666,6.13075,6.888,7.71616666666,28.8596666666,8.35666666666
422.58,6.43716666667,32.7735,16.627,9.05583333335,6.64366666667,6.15675,6.877,7.754,28.9156666666,8.37783333334
422.94,6.45133333334,32.8161666667,16.6513333333,9.06916666665,6.64966666667,6.16,6.85266666667,7.73933333333,28.9556666666,8.38816666667
423.30,6.44933333333,32.8321666666,16.6758333333,9.05849999999,6.65466666667,6.12,6.79766666667,7.70383333333,28.9616666666,8.3635
423.66,6.43833333333,32.8135,16.6855,9.04699999998,6.63216666667,6.07775,6.7395,7.66933333333,28.9018333333,8.38666666667
424.01,6.4185,32.8583333334,16.6758333333,9.03466666665,6.6185,6.0285,6.70066666667,7.64583333334,28.9611666667,8.38383333333
424.37,6.39683333333,32.9038333333,16.6893333333,9.02983333332,6.58833333334,5.99425,6.65616666666,7.62833333334,29.0025,8.34416666667
424.73,6.37333333333,32.9583333333,16.7146666667,9.03833333334,6.6015,5.97325,6.64433333334,7.633,29.0158333333,8.33283333333
425.08,6.3635,32.9943333333,16.7396666667,9.02933333331,6.5775,5.94825,6.6,7.6065,29.008,8.30916666666
425.44,6.38066666667,33.0608333333,16.7598333333,9.05916666666,6.60383333334,5.94475,6.58216666667,7.62666666667,29.072,8.31483333333
425.80,6.37383333333,33.1285,16.7716666666,9.08383333334,6.6135,5.91825,6.5365,7.63,29.1133333333,8.2985
426.16,6.35266666666,33.1353333334,16.7715,9.07166666665,6.59333333333,5.88275,6.5005,7.61533333334,29.1426666667,8.286
426.51,6.35666666667,33.1776666667,16.8171666666,9.10816666668,6.57633333334,5.8635,6.48516666667,7.627,29.1936666666,8.28333333333
426.87,6.33616666667,33.2053333333,16.8186666666,9.09616666665,6.5725,5.82875,6.46066666667,7.5995,29.1963333333,8.25766666666
427.23,6.35083333334,33.2863333334,16.8956666667,9.13416666668,6.5935,5.86,6.49616666667,7.62933333333,29.2646666667,8.2465
427.58,6.358,33.3653333333,16.9016666667,9.14199999998,6.613,5.8475,6.49483333333,7.67316666667,29.3583333334,8.22533333333
427.94,6.36416666667,33.4516666666,16.9311666667,9.17999999999,6.62966666667,5.85975,6.5175,7.7075,29.4353333333,8.234
428.30,6.3635,33.5053333333,16.9458333334,9.17666666666,6.64266666667,5.854,6.49383333334,7.68916666667,29.4568333333,8.25833333333
428.65,6.39983333333,33.54,16.9656666666,9.18866666669,6.64066666667,5.8765,6.48783333333,7.69716666666,29.5478333333,8.24433333333
429.01,6.4495,33.6508333333,17.0178333334,9.26149999999,6.70933333333,5.9135,6.55966666667,7.76466666667,29.6758333333,8.36133333334
429.37,6.41983333333,33.6723333333,17.0383333333,9.23083333335,6.64816666667,5.88675,6.53566666667,7.74266666667,29.6788333333,8.30283333334
429.72,6.49633333333,33.726,17.1153333334,9.26833333332,6.70416666666,5.94375,6.6145,7.81533333333,29.7486666667,8.36683333334
430.08,6.52816666666,33.801,17.1718333334,9.34450000001,6.72683333333,5.9855,6.666,7.856,29.8211666667,8.40483333333
430.44,6.5205,33.907,17.184,9.355,6.73316666666,5.9715,6.66566666667,7.83766666666,29.8781666666,8.37716666667
430.79,6.53283333333,33.9765,17.2356666667,9.40116666665,6.77183333333,5.98925,6.69283333333,7.90783333334,29.9383333333,8.43016666667
431.15,6.55016666666,34.08,17.2503333333,9.43616666669,6.79466666666,6.00325,6.7095,7.93433333333,30.0176666667,8.53233333333
431.50,6.569,34.1871666667,17.3218333333,9.49533333335,6.80983333333,6.02125,6.747,7.90533333333,30.0881666667,8.5505
431.86,6.57883333333,34.2295,17.3478333333,9.51166666669,6.8155,6.0225,6.754,7.9,30.121,8.60433333333
432.22,6.58566666667,34.2535,17.362,9.52733333335,6.828,6.0555,6.77116666666,7.91333333333,30.1713333333,8.5785
432.57,6.57116666667,34.2978333333,17.3631666666,9.53833333332,6.81416666667,6.036,6.74833333334,7.91366666666,30.183,8.59133333334
432.93,6.588,34.3351666666,17.4331666666,9.57666666665,6.83716666667,6.05875,6.78633333333,7.93266666666,30.1856666667,8.55766666666
433.29,6.61083333334,34.4015,17.4525,9.63400000001,6.863,6.065,6.80616666667,7.99016666667,30.2361666666,8.58866666666
433.64,6.60983333334,34.4276666666,17.433,9.65649999998,6.86833333334,6.082,6.792,7.96183333334,30.2728333333,8.58583333333
434.00,6.60316666667,34.4621666667,17.4716666667,9.63966666667,6.86316666667,6.05075,6.78866666667,7.954,30.2881666667,8.57
434.35,6.61883333334,34.4735,17.5133333333,9.65216666668,6.8875,6.085,6.8045,7.97933333334,30.336,8.614
434.71,6.61766666667,34.501,17.4876666667,9.65083333333,6.85583333334,6.0885,6.79383333333,7.9775,30.3265,8.6035
435.07,6.6045,34.5121666667,17.4923333334,9.66299999999,6.84616666667,6.1,6.77766666667,7.98,30.3363333333,8.57533333333
435.42,6.64166666667,34.5011666667,17.5051666666,9.67266666667,6.86016666667,6.12425,6.7695,8.03533333334,30.351,8.58916666667
435.78,6.635,34.5106666667,17.5246666666,9.68016666669,6.8555,6.13125,6.76416666666,8.03583333333,30.4066666667,8.56633333333
436.13,6.597,34.542,17.5015,9.69633333333,6.82,6.104,6.73466666667,8.0375,30.4218333334,8.5385
436.49,6.62266666666,34.5991666667,17.5603333334,9.72433333335,6.83733333333,6.10875,6.7835,8.069,30.4433333333,8.55616666666
436.84,6.63566666666,34.6436666666,17.5595,9.70466666669,6.80066666667,6.081,6.75733333333,8.054,30.5038333333,8.58
437.20,6.6575,34.7071666667,17.6205,9.70633333335,6.84,6.088,6.76766666667,8.05366666667,30.597,8.61583333334
437.56,6.65383333334,34.778,17.687,9.7405,6.83033333334,6.089,6.79483333333,8.08483333334,30.6361666666,8.61233333334
437.91,6.66583333333,34.832,17.6871666667,9.78033333335,6.86016666667,6.135,6.80466666667,8.10816666666,30.7035,8.63416666666
438.27,6.6515,34.873,17.6968333333,9.79633333333,6.84433333333,6.11125,6.78,8.09616666666,30.706,8.64566666667
438.62,6.66633333334,34.9478333334,17.7415,9.83116666669,6.86083333334,6.11875,6.78466666667,8.08266666666,30.7861666667,8.62766666667
438.98,6.67916666667,35.0185,17.7753333334,9.82600000002,6.8665,6.114,6.78316666667,8.09283333333,30.843,8.632
439.33,6.6425,35.0895,17.7755,9.83050000002,6.863,6.09175,6.766,8.07433333333,30.8865,8.6055
439.69,6.69566666667,35.1745,17.81,9.857,6.90833333333,6.136,6.77783333333,8.12016666666,30.9176666666,8.64
440.04,6.725,35.256,17.8635,9.88283333332,6.94116666666,6.163,6.79766666667,8.1325,30.9496666667,8.6985
440.40,6.70766666667,35.2891666667,17.8371666666,9.89183333331,6.95116666667,6.185,6.7605,8.11383333333,30.9723333333,8.69616666667
440.75,6.7055,35.3518333334,17.8675,9.90466666665,6.969,6.19475,6.75133333333,8.12466666667,31.0031666666,8.69416666666
441.11,6.67566666667,35.3661666667,17.8485,9.90683333334,6.94716666666,6.1595,6.72066666667,8.09466666666,30.985,8.65266666666
441.47,6.70116666667,35.4155,17.8528333333,9.91333333332,6.9845,6.144,6.70966666667,8.106,31.0375,8.68
441.82,6.70216666667,35.468,17.8955,9.93666666666,6.98366666667,6.114,6.70616666667,8.095,31.0623333334,8.68183333333
442.18,6.7285,35.4683333334,17.925,9.93883333335,6.99133333333,6.11825,6.71266666667,8.09,31.0865,8.651
442.53,6.76583333333,35.5528333333,17.9923333333,10.0055,7.0345,6.13975,6.74816666666,8.13816666667,31.1786666667,8.69316666667
442.89,6.78333333333,35.5783333334,17.9888333334,10.022,7.06416666667,6.12275,6.73266666667,8.11883333334,31.206,8.68233333333
443.24,6.79916666667,35.6226666667,18.0373333333,10.0488333333,7.07316666667,6.121,6.72183333333,8.09733333333,31.296,8.6885
443.60,6.72783333333,35.6051666667,18.0118333333,10.0415,7.02733333333,6.06,6.65966666667,8.03416666666,31.2658333333,8.60333333334
443.95,6.75983333333,35.6605,18.0423333334,10.0936666666,7.05483333333,6.04525,6.66916666666,8.068,31.3448333333,8.60283333333
444.31,6.81433333334,35.7803333334,18.1326666666,10.1406666667,7.09266666667,6.04,6.6895,8.099,31.4678333334,8.62716666667
444.66,6.79783333333,35.7766666667,18.1206666667,10.1631666666,7.0865,6.01975,6.67266666667,8.09,31.4868333333,8.60666666666
445.02,6.839,35.8618333334,18.1695,10.1943333333,7.116,6.08125,6.70233333333,8.13133333333,31.5933333334,8.66233333333
445.37,6.814,35.855,18.1603333334,10.1831666667,7.09383333334,6.072,6.65883333334,8.11066666667,31.5805,8.63616666666
445.72,6.80033333333,35.8883333334,18.1403333334,10.1838333333,7.08216666666,6.04525,6.62366666667,8.09133333334,31.6211666667,8.62883333334
446.08,6.7645,35.9263333334,18.118,10.1701666667,7.05516666667,6.02675,6.56333333334,8.05583333333,31.6246666667,8.601
446.43,6.71933333333,35.9373333333,18.0825,10.1248333334,7.02066666667,5.98075,6.49966666667,8.02433333334,31.6256666666,8.5525
446.79,6.70566666666,35.9831666666,18.1123333334,10.1551666667,7.0365,5.98175,6.50033333333,8.05233333333,31.6685,8.57616666666
447.14,6.729,36.0181666667,18.162,10.1888333333,7.06483333333,6.008,6.49883333333,8.08716666667,31.685,8.63383333333
447.50,6.7575,36.0831666667,18.2243333334,10.2176666667,7.10566666666,6.009,6.49666666666,8.10383333334,31.7538333334,8.668
447.85,6.74516666667,36.1188333333,18.2351666667,10.2155,7.091,6.00825,6.452,8.087,31.7928333334,8.636
448.21,6.717,36.1328333333,18.2525,10.2188333333,7.089,6.0245,6.43633333333,8.08816666666,31.8273333333,8.6315
448.56,6.7655,36.193,18.3251666666,10.2548333333,7.135,6.04975,6.4455,8.12283333334,31.886,8.65066666666
448.92,6.74783333334,36.1915,18.3266666666,10.25,7.129,5.98475,6.39583333334,8.09483333333,31.8641666667,8.60916666667
449.27,6.752,36.2666666666,18.3385,10.272,7.158,5.9975,6.39116666667,8.10033333333,31.902,8.608
449.62,6.751,36.3273333333,18.3625,10.2745,7.165,6.0155,6.362,8.1315,31.9271666666,8.59566666667
449.98,6.76383333334,36.4216666667,18.397,10.2903333334,7.19716666666,5.97825,6.36483333333,8.16883333333,32.0418333333,8.60433333333
450.33,6.82633333334,36.4746666666,18.467,10.3583333334,7.26833333333,6.048,6.391,8.202,32.0706666667,8.68616666666
450.69,6.83033333333,36.4986666667,18.4873333334,10.3736666666,7.24166666667,6.0385,6.36666666667,8.185,32.1025,8.6855
451.04,6.81983333333,36.588,18.4761666667,10.3781666667,7.2455,6.00775,6.35866666667,8.20833333334,32.1706666667,8.64083333333
451.40,6.809,36.6243333333,18.4491666667,10.3806666667,7.20133333334,5.9835,6.33433333333,8.19533333334,32.2161666666,8.62033333334
451.75,6.8375,36.6675,18.4785,10.4,7.24183333334,5.9675,6.346,8.20316666667,32.2428333333,8.64333333334
452.10,6.83633333334,36.7091666667,18.447,10.3971666667,7.22033333334,5.9265,6.3135,8.19516666666,32.2201666667,8.63966666667
452.46,6.79633333333,36.7031666667,18.4138333333,10.3768333333,7.18283333334,5.8765,6.26583333333,8.16866666667,32.2268333333,8.625
452.81,6.79833333333,36.8005,18.4335,10.408,7.20416666666,5.89675,6.2655,8.16916666667,32.2758333334,8.62733333334
453.17,6.7705,36.8281666667,18.497,10.4225,7.1725,5.8785,6.24633333334,8.15833333333,32.3241666667,8.62783333334
453.52,6.789,36.8623333333,18.533,10.4463333333,7.1865,5.86625,6.2495,8.1365,32.352,8.6395
453.87,6.81383333333,36.8906666667,18.5721666666,10.4893333333,7.223,5.923,6.2745,8.15,32.3628333333,8.65883333334
454.23,6.79566666667,36.9096666666,18.5413333333,10.4643333333,7.17166666667,5.87825,6.2445,8.13183333333,32.398,8.62016666666
454.58,6.77866666667,36.9458333333,18.5621666667,10.464,7.1795,5.8715,6.21466666667,8.115,32.4288333333,8.5875
454.93,6.75216666667,36.9655,18.5728333334,10.45,7.165,5.8615,6.21516666667,8.06283333333,32.42,8.594
455.29,6.78933333333,37.029,18.5998333333,10.5006666667,7.19616666667,5.8815,6.2495,8.08533333333,32.4503333333,8.60116666666
455.64,6.798,37.0958333334,18.5875,10.5186666667,7.20483333333,5.9055,6.26683333333,8.09683333334,32.4901666666,8.61416666666
456.00,6.80766666666,37.1268333333,18.6418333334,10.5531666667,7.21183333333,5.8965,6.28316666667,8.10266666667,32.5033333333,8.61316666667
456.35,6.78983333333,37.1948333333,18.6396666667,10.5753333333,7.197,5.917,6.27466666667,8.10033333333,32.5193333333,8.61266666666
456.70,6.783,37.2055,18.6435,10.585,7.19233333334,5.9155,6.29866666666,8.11916666667,32.5838333334,8.632
457.06,6.818,37.2771666667,18.673,10.65,7.227,5.949,6.3485,8.16383333333,32.6248333333,8.67083333334
457.41,6.83633333334,37.3103333334,18.7063333333,10.6865,7.27133333333,5.98625,6.38766666666,8.23433333333,32.6946666667,8.688
457.76,6.818,37.3595,18.6918333333,10.7385,7.26083333333,5.975,6.40683333333,8.228,32.74,8.698
458.12,6.80983333333,37.3808333333,18.7253333334,10.724,7.26516666666,5.95225,6.402,8.21266666667,32.7766666667,8.6825
458.47,6.83916666667,37.4446666666,18.7455,10.744,7.2695,5.96625,6.44133333333,8.23733333333,32.7951666667,8.69616666667
458.82,6.85366666667,37.469,18.7651666666,10.767,7.26616666667,5.976,6.43983333333,8.26133333333,32.8263333334,8.667
459.18,6.87766666667,37.5048333333,18.8198333333,10.7758333333,7.29683333333,5.99,6.46633333334,8.28483333334,32.8743333334,8.701
459.53,6.86716666666,37.4855,18.8321666667,10.7713333333,7.27716666667,5.99275,6.459,8.2775,32.8941666667,8.70083333333
459.88,6.87683333333,37.5285,18.8495,10.7791666666,7.2965,6.013,6.46583333334,8.2845,32.9501666667,8.71933333333
460.24,6.90983333333,37.592,18.8968333333,10.8081666666,7.32283333333,6.04425,6.50366666667,8.3035,33.0265,8.7485
460.59,6.935,37.6203333334,18.9346666666,10.8295,7.3355,6.0775,6.517,8.31416666666,33.0488333334,8.76216666666
460.94,6.949,37.6226666667,18.9218333334,10.8265,7.3275,6.068,6.5095,8.3205,33.0518333334,8.76416666666
461.29,6.98016666667,37.6443333334,18.934,10.8338333333,7.323,6.05775,6.52316666667,8.29183333333,33.0686666667,8.7825
461.65,7.03133333333,37.6935,19.0006666666,10.8678333333,7.33966666667,6.08175,6.55033333334,8.33283333333,33.136,8.846
462.00,7.0825,37.7786666667,19.0661666666,10.9443333333,7.38466666666,6.12525,6.6115,8.37366666667,33.1911666666,8.87633333334
462.35,7.10183333333,37.836,19.116,11.012,7.42916666667,6.163,6.6455,8.41166666667,33.2351666667,8.90583333333
462.71,7.15616666666,37.922,19.1651666667,11.0675,7.4515,6.2,6.68166666667,8.43133333334,33.3325,8.96733333333
463.06,7.17433333333,37.945,19.1611666666,11.112,7.465,6.2255,6.70616666667,8.44866666667,33.356,8.973
463.41,7.23916666667,38.112,19.2618333334,11.18,7.50316666667,6.25925,6.7695,8.48266666667,33.4871666666,9.0025
463.76,7.25266666667,38.1248333333,19.2693333333,11.2111666667,7.50366666667,6.234,6.8105,8.4825,33.4708333333,9.00233333333
