wavelength,Back_SpoInaf,Belly_SpoInaf,Breast_SpoInaf,Crissum_SpoInaf,Crown_SpoInaf,DorTail_SpoInaf,Patch10_SpoInaf,Rump_SpoInaf,Throat_SpoInaf,WingTip_SpoInaf
185.63,202.578125,207.291666667,72.3958333331,103.645833333,264.880952381,228.645833333,292.447916667,245.3125,186.458333334,245.833333333
186.01,235.982258333,244.643166667,61.3096666667,113.095333333,309.098761905,288.690333334,351.190583334,294.047666666,214.880833333,297.023666666
186.39,168.792766667,177.211,73.4696666669,104.762,214.480190476,215.646333333,243.537583334,211.2245,160.544166667,214.626
186.77,137.418083333,156.557333333,55.1911666667,91.5301666669,181.14747619,178.415166667,202.322333333,180.328,122.677333334,175.41
187.15,143.022566667,162.146833334,48.5876666667,98.3051666665,184.301738096,181.0735,209.180833334,177.118666667,116.101333333,176.271166666
187.53,132.380825,146.560666666,26.1906666666,89.6825000001,169.123238095,159.7885,195.502666667,175.132333334,96.0318333335,164.020833333
187.91,161.764766667,178.1045,34.6406666667,122.875666666,212.464857143,197.3855,250.816833333,223.529333334,109.476833334,209.477333333
188.29,185.3658,189.431,28.4553333333,150.000166667,253.310214286,217.479666667,296.748083334,272.764333333,136.991666667,234.552833334
188.67,153.933333334,160.0,28.3333333333,121.666666667,216.238095239,187.666666667,257.0,237.666666667,112.333333333,192.0
189.05,150.7024,161.437833333,22.222,138.561833333,219.094214286,192.8105,262.744833333,248.692833334,97.3856666665,180.392166666
189.43,123.19665,133.333166667,24.6268333333,115.6715,181.627642857,168.905333333,214.801083334,197.5125,82.8358333335,155.721333334
189.81,106.188958334,124.187166667,24.7968333333,107.5205,158.014119048,149.593666667,184.85775,166.260166667,68.496,138.618
190.19,106.243691666,131.343166667,11.9403333333,106.467666667,168.087928572,157.4625,210.447583334,181.343333333,53.7311666665,164.427833333
190.57,128.973058334,157.4405,21.7263333333,130.9525,194.897928572,180.0595,240.922333334,209.523833333,64.2858333335,208.0355
190.95,141.95,159.333333333,23.3333333333,156.666666667,207.333333334,204.666666667,263.0,228.666666667,88.3333333335,241.666666667
191.33,140.868891666,170.213,32.2693333333,176.950333333,219.554238095,214.539166667,274.468166666,251.4185,92.9076666665,276.596
191.71,225.565308334,278.571166667,57.7379999998,282.142666667,347.023785715,364.880833334,441.96425,377.380833334,151.7855,448.8095
192.09,220.775708334,249.425333333,44.2526666665,258.046,328.324976191,342.528666666,412.643666666,351.724166666,152.299,431.609166667
192.47,203.414133333,233.870833333,39.2475,222.5805,310.368571428,329.032166666,388.709833334,317.741833333,104.301166666,410.215333333
192.85,188.527975,195.555666667,14.4443333333,225.555666667,283.412833333,301.111166667,364.167,297.777666667,67.222,413.889
193.23,173.444458333,170.555666667,-8.3335,206.111166666,270.0,303.333333334,346.666833333,272.222166667,47.7778333335,424.999833333
193.61,134.762,126.785833333,-63.6906666667,187.5,231.462690476,255.952666667,308.03575,263.095166667,21.4283333335,404.166666666
193.99,150.701616667,137.7195,-124.561333333,228.070166667,283.959880952,334.2105,407.456166666,361.403333333,9.6491666665,569.298333333
194.37,89.1260333333,89.4308333331,-27.236,143.496,157.956,169.105666666,198.780583333,183.333333334,33.3336666665,267.073166667
194.75,82.202375,94.6428333335,-99.4046666667,161.904666667,186.989642857,196.428666667,245.238083333,226.785833334,-28.5715,345.833166667
195.13,84.0124583333,114.197666667,-108.642166667,144.4445,202.910166667,198.148166667,255.55575,228.395166666,-48.1483333333,327.160666666
195.51,94.374975,116.071666667,-110.714166667,117.857166667,202.125904762,194.642833333,252.678833333,219.642833333,-33.3333333333,312.5
195.89,61.6269583334,82.9366666666,-64.6826666667,80.9525000001,140.476380952,121.031833334,176.190416667,171.8255,-14.2856666667,207.143
196.27,29.348025,64.4928333332,-82.6086666667,55.4345,111.956523809,99.2753333334,142.3915,141.6665,-32.6086666667,151.4495
196.65,13.4136083334,53.846,-84.6155,44.872,86.3555238097,72.1151666666,117.788583333,119.551166667,-26.2821666667,115.064166667
197.03,8.945725,68.7074999999,-90.476,40.8163333333,92.1282380952,84.0135,120.918333333,134.693833333,-35.7145,109.864
197.40,-8.7209583333,61.2401666665,-109.302666667,28.2945,87.4305476192,77.5191666666,123.06175,134.8835,-72.8683333333,99.2246666667
197.78,26.953125,126.041666667,-97.9166666669,79.1666666665,146.130952381,116.145833333,193.229166667,221.354166667,-72.9166666667,166.666666667
198.16,80.5208333331,229.166666667,-185.416666667,179.166666667,289.583333333,207.291666667,355.208333333,428.125,-216.666666666,325.0
198.54,145.833333333,335.416666667,-487.5,339.583333333,516.369047621,400.0,667.708333334,814.583333333,-591.666666666,587.5
198.92,121.041666666,163.333333333,-156.666666667,179.166666667,264.404761905,207.5,305.0,373.333333334,-127.5,281.666666667
199.30,106.666566666,131.25,-122.9165,154.1665,208.630904762,185.416666666,232.638666667,315.972333333,-102.777666667,279.861
199.68,76.7856166667,78.5713333333,-114.881,110.119,153.401309524,122.619,175.595333333,234.523833333,-132.142666667,216.666333333
200.06,96.4813833334,85.1851666665,-203.703666666,127.778,187.433904762,136.111166666,220.3705,312.963,-227.777833333,354.6295
200.44,173.141041667,126.923,-246.153833333,247.435833333,328.571404762,189.7435,378.205,497.436,-344.8715,553.846166667
200.82,208.205266667,110.2565,-229.487333333,230.769333333,297.069761905,205.128333333,378.84625,512.820666667,-310.2565,587.179833334
201.19,344.027925,72.2221666665,-633.333333333,322.222,538.095428573,277.777666667,744.444416667,900.000000001,-644.444333334,1327.77783333
201.57,356.25,108.333166667,-636.111166666,266.666666666,531.349047619,113.888666667,665.277666666,911.111166665,-508.333333334,1352.778
201.95,32.6666666665,416.666666667,1150.0,233.333333333,-129.523809524,250.0,-270.0,-563.333333333,1056.66666667,-1263.33333333
202.33,210.138791667,411.111,1125.0,455.555666666,52.777785714,525.0,-51.389,-302.778,824.999833334,-783.333333334
202.71,255.9375,370.833333333,922.916666665,481.25,137.797619048,529.166666666,140.625,-162.5,529.166666666,-537.5
203.09,169.523808333,234.9205,433.333166667,280.952333334,144.104380952,315.873166667,151.190583334,11.1111666667,310.317333334,-121.428333333
203.47,293.124875,441.6665,765.277666666,518.0555,263.491904762,622.222166667,270.83325,34.7221666665,499.999833333,-129.166833333
203.85,158.928541667,227.976166667,367.262,247.023666667,151.955714285,304.761833334,166.071333333,43.4523333333,235.714333334,-13.095
204.22,168.633333333,264.666666666,414.666666666,248.666666666,168.666666666,341.333333334,192.333333334,50.0000000002,271.333333333,-6.6666666665
204.60,253.235491666,398.039333333,608.823666667,449.0195,306.162357143,551.960666666,351.470583333,140.196,435.294,-14.7056666665
204.98,162.327575,252.298833333,368.390833333,285.632166667,190.229952381,325.287166667,227.0115,109.770333333,283.907833333,-13.7931666665
205.36,294.8808,507.143,727.381,566.666833333,372.278952381,583.333166667,406.5475,208.3335,547.619,-61.9046666665
205.74,271.568616667,464.705833333,627.451,473.5295,361.204642857,490.196166667,376.961,225.490166666,462.745,-40.196
206.12,226.000033333,451.111166667,684.444333334,497.777833333,360.15897619,515.555666666,371.666833333,241.111166667,477.777833333,-68.8886666665
206.50,887.499983334,2122.22216667,3100.0,2261.111,1649.99995238,2150.0,1663.88883334,949.999999999,2205.55533333,-505.555333334
206.87,245.119016666,883.333166665,1259.52383333,954.761666665,664.625904762,776.1905,595.238083334,419.047833334,1076.1905,-278.571333334
207.25,-399.166666667,-3191.66666666,-3850.0,-3008.33333334,-2100.0,-2241.66666666,-1787.5,-1600.0,-3400.0,1358.33333333
207.63,131.071191666,921.428499999,1107.14283333,840.476166667,712.585023809,700.000166667,542.85725,495.238,1119.04766667,-430.9525
208.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.39,-19.6969,-559.091,-606.060666667,-503.030333333,-458.874571428,-374.2425,-269.697166667,-333.333333334,-640.909,313.636666667
208.77,-196.666666667,-3050.0,-3250.0,-2291.66666666,-2534.52380952,-1450.0,-1525.0,-1633.33333333,-2783.33333334,1408.33333333
209.14,-68.910275,-423.077,-447.436,-292.307666666,-373.626357143,-229.487166667,-222.435833333,-251.282,-411.538333333,158.9745
209.52,181.4583,534.722166667,537.5,379.166666667,508.730142857,363.888666667,333.33325,358.333333334,570.833333333,13.889
209.90,250.972133333,1052.77766666,994.444666665,630.555666667,934.920380954,563.888833334,531.94425,652.778,1072.22216667,61.1111666665
210.28,547.166666667,1503.33333333,1190.0,820.0,1287.14285714,870.000000001,776.666666667,896.666666665,1433.33333334,180.0
210.66,312.500066667,753.0305,600.0,390.909,641.991357143,443.9395,427.2725,483.333166667,768.182,99.9998333335
211.03,962.666666667,1840.0,1426.66666666,969.999999999,1595.23809523,1233.33333334,1150.0,1196.66666667,1846.66666667,536.666666667
211.41,399.635416666,601.041666667,532.291666667,343.75,560.119047619,461.458333334,427.604166666,430.208333333,646.875,246.875
211.79,455.333316666,667.777833333,604.4445,414.4445,589.682619048,493.333333333,486.6665,514.4445,722.222166667,311.111
212.17,802.1875,1091.66666666,989.583333335,722.916666666,984.226190478,827.083333333,887.5,833.333333333,1250.0,422.916666667
212.55,742.870566667,1005.55566667,874.074166667,681.481333333,895.502642859,809.259166667,845.370416666,820.370500001,1231.48133333,374.073833333
212.92,3163.75,4783.33333334,3808.33333334,3083.33333334,4119.04761905,4141.66666667,3858.33333334,4025.0,5550.0,1475.0
213.30,458.333333333,789.7435,576.923166667,508.974166667,635.714261905,671.794833333,605.128333333,644.872,803.846166667,253.845833333
213.68,-5242.5,-9833.33333334,-6416.66666666,-5916.66666667,-7580.95238096,-8733.33333334,-8541.66666666,-7966.66666667,-9966.66666666,-2266.66666666
214.06,1899.99998334,3461.111,2227.77766666,2072.22216666,2743.65085714,3316.66683333,3105.55575,2861.11116666,3444.4445,949.999833335
214.44,2791.25,5183.33333333,3483.33333334,3333.33333333,3804.76190477,4783.33333334,4358.33333334,4325.0,5083.33333334,1541.66666667
214.81,1413.95833333,2566.66666667,1475.0,1654.16666666,1950.5952381,2512.5,2206.25,2112.5,2441.66666666,704.166666665
215.19,760.119016667,1423.8095,792.857333333,930.952666665,1053.74147619,1385.71416667,1174.99975,1230.95233334,1238.09516666,357.142666667
215.57,-551.145833333,-1185.41666667,-595.833333333,-743.75,-874.404761905,-1114.58333333,-871.875,-972.916666667,-956.25,-200.0
215.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.32,235.555483333,464.814833333,257.407333333,313.580166667,346.38447619,421.605,310.802333333,375.308666667,352.469166666,162.963
216.70,143.866666667,264.0,165.666666667,186.0,192.571428572,221.666666667,163.166666667,207.333333333,191.0,105.666666667
217.08,138.880466667,220.312666667,153.125333334,170.573166667,166.034333334,179.687666666,142.447916667,173.9585,174.478833334,101.042166667
217.46,231.967666667,374.074,252.777833333,285.648333333,280.02652381,294.444333333,234.953833334,283.333333334,322.685,156.9445
217.83,199.634258333,323.577166667,234.552666667,260.569166667,238.966404762,252.438833334,177.032583333,240.244,277.236,141.4635
218.21,163.166666667,246.666666667,184.666666667,223.333333333,185.666666667,201.666666667,144.0,190.0,225.333333333,105.666666667
218.59,154.6668,249.6295,167.037166667,214.4445,191.216976191,214.4445,156.66675,195.5555,232.963166667,103.704
218.97,128.990416667,221.153666666,148.076833333,181.0895,160.393785715,175.640833333,131.41025,168.269166667,188.141,95.8331666665
219.34,119.3671,210.185166667,139.814666666,168.5185,151.587380952,162.6545,127.469166667,151.852,179.938333333,79.9383333334
219.72,111.262241666,168.6275,125.245,140.6865,130.987380952,137.745166666,119.2405,128.921666666,150.490333333,88.9703333333
220.10,104.507058333,153.521166666,113.615166667,123.709166667,112.542023809,121.831,105.516333333,112.910833333,144.131333333,80.9856666667
220.47,109.791625,171.389,118.333333333,128.611333333,122.301595238,121.6665,114.722333333,123.0555,147.777666667,80.8331666667
220.85,140.425491666,223.404333334,164.184166667,158.510666667,154.761809524,168.085,163.829583333,166.666666667,173.759,114.893833333
221.23,162.97975,284.343333333,191.9195,178.787833334,190.476333333,225.2525,222.2225,218.181833333,229.292833333,133.838166667
221.61,95.4533166665,150.735166667,121.568833333,101.715666667,111.029452381,125.7355,127.696166667,128.676666667,122.304166667,87.9901666666
221.98,100.952383333,138.7445,116.450333333,92.6406666666,113.327142857,120.779333333,134.091,119.047666667,109.740333333,96.3206666666
222.36,108.0824,149.315333333,127.169166667,94.7488333333,129.713142857,135.159833333,148.28775,130.136833333,119.634333333,115.296833333
222.74,130.559308333,164.155333333,149.543333333,113.0135,151.435,146.347,162.32875,144.749,131.735166666,128.767333334
223.11,164.406975,206.730833334,198.076833334,140.384666666,190.567833334,178.846333333,200.801416667,183.3335,165.3845,151.6025
223.49,180.738775,231.818166667,213.2575,148.863666666,214.718690476,198.484833333,217.613666666,210.605833334,182.575833333,160.606333334
223.87,179.3805,242.735,204.700833333,149.572666666,216.788761905,205.982666666,219.016916666,212.393166667,185.042833333,147.008833333
224.24,183.355166667,248.684,202.193,167.1055,237.844785715,217.105333333,234.868416667,228.070166667,180.701666666,163.158166666
224.62,269.86125,346.527666667,275.694333333,229.166666667,336.904857142,313.1945,366.319666666,345.139,269.4445,250.000166666
225.00,272.976233333,353.968333334,246.825333333,216.666833333,363.605547619,303.174666667,385.317833334,343.650833333,280.158833333,230.952666666
225.38,223.487733333,280.247,183.9505,179.6295,294.356214286,232.716333333,302.1605,273.457,195.678833333,184.567833334
225.75,289.886291666,346.969833333,224.2425,239.394,382.575880953,315.909166667,378.030416667,343.939666666,264.393833333,221.9695
226.13,346.333433334,471.111,246.6665,286.666666666,480.952261905,392.222,448.888666667,466.6665,349.999833334,233.333166667
226.51,426.742241666,650.0,322.727333333,377.272833333,601.08202381,472.727166667,529.545333334,636.363666666,446.969666667,257.575666667
226.88,1266.38885833,2061.111,900.000000001,1061.11116666,1862.69823809,1483.33333333,1772.222,2111.111,1388.88883334,761.111
227.26,658.452508333,933.333333335,419.047666667,573.809333333,868.027261905,783.333333333,904.762083333,1052.381,711.904833333,480.952333334
227.64,-4903.33333334,-6300.0,-3033.33333333,-3950.0,-5764.28571428,-5183.33333334,-6475.0,-7116.66666666,-4983.33333334,-4566.66666666
228.01,-734.999916666,-966.666500002,-464.285833334,-652.380999998,-801.020285715,-735.714166666,-985.714083333,-1128.57133333,-861.904833333,-695.237833334
228.39,-145.488633333,-198.275833334,-84.4828333331,-114.367666666,-157.635595238,-151.724333333,-213.218666667,-237.3565,-167.2415,-128.7355
228.76,-126.640625,-194.270833333,-108.854166667,-120.833333333,-145.163690476,-147.916666666,-171.09375,-200.520833333,-170.3125,-112.5
229.14,-113.407,-179.411833333,-96.0781666665,-129.902166666,-121.848714286,-129.901833333,-136.5195,-175.490166666,-160.784,-101.470833333
229.52,-58.2935166666,-122.619,-68.2538333334,-86.9048333334,-69.7844523811,-75.794,-85.3175,-101.984166667,-96.0318333333,-64.6823333334
229.89,-19.79825,-63.9785,-24.4621666667,-35.7526666667,-14.7081190476,-13.172,-29.8385,-44.6236666667,-36.5593333333,-19.3548333333
230.27,-26.0329083334,-59.3896666667,-32.3941666667,-40.3756666667,-14.9229761905,-21.1268333333,-39.43675,-48.3568333333,-39.671,-21.1268333333
230.65,-27.0887416666,-56.4445,-24.0,-34.2223333333,-8.25385714283,-15.5553333333,-39.7776666666,-38.8888333334,-35.111,-14.6665
231.02,-22.7002333333,-55.7776666667,-22.2221666667,-28.4445,1.01592857143,-15.1111666667,-33.6665833333,-33.5555,-34.6666666667,-11.7776666667
231.40,-13.99575,-49.5726666667,-20.5128333334,-13.034,5.58616666668,-7.90566666667,-26.38875,-23.9315,-33.1196666666,-11.3246666667
231.78,-16.4428083333,-62.9353333334,-29.3531666667,-22.6366666667,1.35057142857,-18.9056666667,-36.5671666667,-29.602,-41.7908333334,-6.9655
232.15,-16.2737833333,-59.2858333333,-25.4763333333,-12.6191666666,-6.87078571426,-21.1903333333,-34.6426666667,-15.7141666667,-33.8096666667,-8.57116666667
232.53,-37.85,-90.3333333333,-39.0,-27.3333333333,-16.7619047619,-38.3333333333,-53.5,-26.6666666667,-59.3333333333,-29.0
232.90,-20.5816916667,-54.717,-7.86166666665,-1.57216666665,0.449285714285,-23.8991666667,-34.59125,0.3145,-33.0186666666,-19.1823333333
233.28,-60.309525,-112.381,-58.5715,-39.0475,-37.1427380953,-94.7616666668,-107.618666667,-32.3808333334,-103.809666667,-65.2381666667
233.66,-113.249933333,-168.3335,-105.000166667,-86.1110000001,-75.5556666666,-161.111166666,-162.222166667,-91.1113333334,-194.444666666,-113.888666667
234.03,-124.970366667,-185.714333334,-117.262,-80.9523333333,-102.381142857,-205.952333334,-201.488166666,-94.643,-229.166833333,-151.785666666
234.41,-79.4078083334,-121.491333333,-67.9825,-36.842,-82.2681666667,-129.385833333,-127.850833333,-55.2633333333,-148.684333334,-99.9998333334
234.78,-113.359375,-147.916666667,-122.916666667,-53.125,-119.270833333,-171.354166667,-163.541666667,-83.8541666665,-198.4375,-152.083333334
235.16,-113.657275,-153.703833333,-133.796,-65.7408333333,-133.068785714,-158.333333333,-158.33325,-75.9258333333,-180.555666667,-160.185166666
235.54,-111.752333333,-145.299166667,-141.880166667,-83.3333333333,-128.510452381,-136.752,-142.735333333,-82.0511666667,-177.778166666,-142.735333333
235.91,-38.59395,-59.8961666667,-60.6771666667,-21.3543333333,-45.1639761905,-61.719,-58.2033333333,-25.0003333333,-83.3335,-58.3335
236.29,-33.2306333333,-49.5433333333,-58.6758333333,-17.123,-29.9086904761,-49.5435,-47.032,-22.3745,-61.8721666667,-49.5433333334
236.66,-22.1180916667,-36.111,-42.7081666667,-5.5555,-22.6933095238,-34.8958333333,-36.8055833334,-14.4098333333,-40.278,-30.5558333334
237.04,-38.9055,-54.8191666667,-62.6506666667,-21.8875,-40.849,-50.4015,-63.1525833333,-34.3373333334,-48.3938333334,-42.771
237.41,-23.7618416666,-32.6985,-31.5873333334,-3.492,-20.5441190476,-24.4446666667,-33.6509166667,-19.2063333333,-20.3173333333,-22.381
237.79,-28.65695,-34.3041666667,-36.8931666667,-5.01616666667,-26.6990952381,-31.7153333333,-38.2686666666,-24.272,-18.7701666666,-23.7861666667
238.17,-25.2483583334,-29.487,-27.7243333334,0.96166666667,-20.1006428571,-28.0446666667,-30.28825,-20.6731666667,-10.7371666667,-15.0641666666
238.54,-18.3007916666,-30.2288333333,-25.0,-3.92166666667,-17.1568333334,-31.5358333333,-31.3725833334,-15.0328333333,-10.4575,-9.6405
238.92,1.2737,-13.821,-0.4065,8.672,-0.929142857145,-14.2275,-13.75325,2.59052039079e-16,5.2845,2.5745
239.29,3.55620833333,-5.21633333334,5.3435,11.5775,2.7445952381,-10.56,-7.88808333333,-0.763333333335,11.9591666667,5.8525
239.67,4.6316,-4.30816666667,6.1225,9.7505,-0.01616666667,-14.7391666667,-8.50341666665,2.38083333333,11.2243333333,3.85483333333
240.04,1.43085,-2.72533333334,7.128,4.61216666666,-4.9865952381,-10.0628333333,-11.74,3.45933333333,13.6271666667,1.3625
240.42,7.375,3.08333333333,11.3333333333,6.41666666667,-0.738095238095,-2.5,-7.45833333334,7.08333333332,14.4166666667,7.5
240.79,12.911325,8.08083333333,15.512,9.16300000001,5.5145,3.60766666665,0.613583333334,12.5541666667,16.4503333333,9.668
241.17,16.0764916666,10.8218333333,19.4446666667,13.6573333333,11.1607380952,8.56466666666,6.53925,15.1043333333,17.5345,12.3843333333
241.54,15.745575,11.3003333334,18.5758333333,15.3766666666,12.5904285714,10.9906666667,8.28166666665,16.2538333333,15.0668333334,12.7965
241.92,15.9115916667,10.8655,17.4955,16.2983333333,13.1478095238,13.2596666666,10.3820833333,17.4493333334,13.9041666666,13.9045
242.29,14.0124583333,9.51150000002,14.0958333334,12.0821666667,12.2902619048,12.939,9.91841666665,15.2528333333,10.7538333334,13.1535
242.67,15.135825,11.1925,14.7201666666,13.6656666667,13.9845238095,16.3018333334,12.3885833333,15.6935,11.0303333334,13.9093333333
243.05,12.9217166667,9.93650000002,10.1743333333,12.5098333333,12.8435714285,15.7958333333,11.5599166667,14.0935,9.14466666665,14.0933333333
243.42,16.1359,11.0728333334,12.0688333333,15.134,15.572,19.4253333334,13.9079166666,16.7818333334,8.96533333335,17.6243333334
243.80,17.2897333333,11.0985,12.7648333334,17.0455,16.9155238095,21.2878333334,13.97725,16.9695,10.4546666666,19.9241666666
244.17,17.0700416667,9.88633333332,11.326,17.2348333334,17.3431904762,20.341,14.5454166666,15.9471666667,7.00733333333,19.1286666667
244.55,18.7717083333,11.959,12.4905,18.489,18.7059285715,21.4883333333,17.3690833333,16.9323333334,7.55533333335,21.5638333334
244.92,16.7811166667,8.96,10.6935,16.2978333333,15.7816428572,18.842,14.8045,14.2698333334,4.09316666666,20.8701666667
245.30,15.4782833333,8.50400000002,9.73383333335,15.1298333333,14.2759285715,18.34,14.0195833333,14.3443333334,2.732,19.8088333334
245.67,15.6648,7.45216666667,9.24566666669,13.5746666666,12.3376666667,16.5118333333,12.6625833333,13.3271666667,3.18483333333,18.6453333333
246.05,17.2622916667,8.90016666667,10.116,13.9856666667,12.7420952381,16.8878333334,13.64025,13.7921666667,4.09066666667,19.0713333333
246.42,18.726675,10.2695,11.1275,15.1226666667,12.6086190476,17.255,14.26475,14.8776666667,5.34316666666,19.7305
246.79,17.8176583333,10.2915,10.6613333333,14.8823333334,12.489047619,15.9268333334,13.39225,14.5125,5.592,19.2995
247.17,15.6797166667,8.16650000001,9.02283333334,12.03,9.61650000001,13.5758333333,10.6620833333,12.0511666667,3.25783333334,16.8756666667
247.54,13.38095,6.379,6.54133333334,9.01183333331,7.52476190477,11.5635,8.84975,10.1051666667,2.167,14.6616666666
247.92,12.9826,7.3,7.26166666667,9.27,8.16904761905,11.935,9.80075,11.0273333333,3.37966666666,14.4841666666
248.29,12.9663083333,6.92733333333,7.72016666666,9.26766666668,7.76030952381,11.5893333333,9.65458333334,10.9098333333,4.379,14.7226666666
248.67,12.6815416666,6.72716666667,8.27666666667,9.39133333331,7.92295238095,12.018,9.65583333333,11.1675,4.81833333333,14.0968333334
249.04,12.2156666667,7.96316666666,8.31383333334,9.34566666669,8.30830952382,13.1425,9.65741666667,11.507,5.25683333333,14.5445
249.42,11.99765,7.75566666667,7.59083333333,8.39533333333,8.08292857143,12.6858333333,8.79741666667,10.8291666667,4.6205,15.264
249.79,11.722775,8.158,7.60983333333,7.56583333334,8.25195238095,12.3246666666,8.57466666666,10.8553333333,4.84666666666,15.6798333334
250.17,10.8569,8.39233333333,8.36883333334,6.903,7.90280952381,11.8911666667,7.93141666666,11.0636666667,4.8935,14.4915
250.54,10.7903166666,8.53666666666,8.943,7.44433333334,8.47835714285,12.3476666667,7.54575,11.4838333333,6.14816666667,14.4055
250.92,10.5069083334,8.21083333333,8.918,7.34083333333,8.277,12.7243333333,7.35458333334,11.6095,5.68266666666,13.458
251.29,13.6839583334,10.6578333333,11.7455,10.2773333333,11.6988095238,14.7905,10.50825,14.8451666666,9.59783333334,17.1833333333
251.66,15.00415,11.9671666667,13.6063333333,11.2841666667,12.4942380953,14.1528333333,10.8470833333,15.8196666667,10.6008333333,18.5791666666
252.04,14.7119,11.1016666667,12.9095,10.5085,12.3809761905,13.6156666667,10.5648333334,15.2825,9.4065,17.6836666667
252.41,14.0470666667,10.9166666667,10.9165,10.6536666667,11.8380476191,13.1348333333,9.93883333335,14.536,7.67633333334,16.6666666666
252.79,13.105875,10.2406666667,8.62666666667,10.2698333333,11.4226904762,12.3238333333,9.14025,12.6761666666,6.69016666667,16.256
253.16,14.0192833333,10.4276666666,7.88583333334,11.4675,11.6036904762,12.2181666666,9.90766666665,11.7851666667,6.99016666667,14.9335
253.54,15.235675,10.9881666667,8.94366666666,13.6285,12.5618095238,13.4015,11.4279166666,13.2878333334,8.74516666666,15.4171666667
253.91,15.0349333333,10.762,7.94066666666,13.8743333333,12.3991428572,14.5726666666,11.5619166666,12.9436666666,8.02783333333,14.1361666666
254.28,14.7891833333,11.2771666667,8.02583333334,14.88,13.9427142857,16.2858333333,13.07875,13.6205,8.9045,15.7881666666
254.66,12.977475,9.89383333333,5.86783333333,12.6095,12.1680476191,14.1386666666,12.3129166667,11.9226666667,6.4605,14.2321666667
255.03,12.49665,9.87649999999,4.48333333334,12.0533333334,11.106452381,13.0278333333,12.2155,11.1435,6.66016666667,14.3925
255.41,12.761225,12.3345,6.184,12.8636666667,11.9378809524,14.1203333333,13.2605,12.037,5.95233333333,14.5171666666
255.78,11.517575,12.0026666667,4.18416666667,13.0658333333,11.7480238095,14.952,13.1514166667,11.5568333333,4.3895,12.5856666666
256.15,13.32155,13.544,4.78633333334,14.4265,13.4275714285,16.1238333333,14.6980833333,12.9666666666,5.39716666667,14.562
256.53,12.0685166667,12.1418333334,5.013,11.7838333333,11.6675714286,14.7135,13.2648333333,12.0443333334,3.9715,12.8905
256.90,10.8518666667,10.242,4.19,10.1488333333,9.09376190475,11.7005,10.8161666666,11.3283333333,2.23433333333,10.1178333333
257.28,10.07435,9.29483333333,3.84616666667,9.26566666669,8.504,10.3731666667,9.38233333333,11.0721666667,1.3405,10.4023333334
257.65,8.31205833331,7.92233333334,2.06683333333,7.89616666669,7.2829047619,8.87666666667,8.3995,8.98266666667,-0.795,8.13433333335
258.02,8.25196666669,7.76116666667,2.24383333333,7.96716666665,6.81902380952,8.24183333334,8.036,8.67683333334,0.000166666665,8.60816666665
258.40,8.66629166668,7.0595,2.10583333334,7.36066666667,5.84480952381,7.74166666667,7.25033333333,8.1025,0.8625,8.3835
258.77,9.39897500001,7.87766666667,2.68316666667,7.74000000001,6.51388095238,9.04716666665,7.30141666667,8.39383333333,2.391,9.23616666665
259.15,9.17915833333,7.41933333334,2.91233333333,7.74483333334,6.60271428572,8.93749999999,7.05525,8.581,2.89666666667,9.6035
259.52,8.00719166667,5.726,2.103,6.74916666666,5.66111904762,8.01349999998,6.52166666667,7.7435,2.38733333333,8.454
259.89,8.471825,5.962,3.16616666667,7.39266666667,6.25340476191,8.20116666665,7.27383333334,8.04183333333,3.12666666666,9.2875
260.27,7.53695,5.31733333333,2.8565,6.37583333334,5.22988095238,7.31933333333,6.22891666667,7.12816666666,2.27,8.5565
260.64,7.68390833333,5.34983333333,3.0465,6.89833333333,5.61259523809,7.4775,6.48933333334,7.42716666667,2.66883333333,8.86233333335
261.01,7.49985,4.95316666667,2.99466666667,6.4315,5.67730952381,7.68283333332,6.58983333333,7.31633333333,2.148,9.123
261.39,7.39260833333,4.70566666666,2.8565,5.76366666666,5.65997619048,7.76550000001,6.77091666667,7.205,2.1425,9.01566666665
261.76,8.31955,5.381,3.378,6.32366666666,6.18147619048,8.36616666665,7.60691666667,7.9995,2.409,10.6833333333
262.13,7.8816,4.26316666666,2.80083333333,5.56,5.48119047619,7.39516666667,6.84325,7.602,1.407,10.1406666667
262.51,7.79355833333,3.90433333333,2.70616666667,5.1465,5.46342857143,6.98016666667,6.77308333334,7.76400000002,1.07933333333,9.77516666665
262.88,8.30400833333,3.75233333333,3.36266666667,5.81533333333,5.65069047619,7.04983333334,7.24491666667,8.17083333334,1.4455,9.95766666665
263.25,6.95475,2.46383333334,3.53266666667,4.9275,4.53671428572,6.05083333334,6.20466666667,7.10166666667,-0.0361666666665,8.71366666666
263.63,7.1414,2.4435,4.09216666667,5.006,4.81573809523,6.27749999999,6.1185,7.37,0.5165,9.61483333333
264.00,7.310175,2.7315,4.012,4.524,4.81057142857,6.18849999998,6.18825,7.49033333334,-0.170666666666,9.1765
264.37,8.57981666667,4.2335,4.61216666666,6.3725,6.35661904762,8.31100000001,8.17741666666,8.60066666665,1.84916666666,9.24716666666
264.75,9.26734166665,5.57033333334,4.79683333333,6.2555,7.47454761904,9.01866666669,8.47716666666,8.68700000002,3.00633333334,10.1458333333
