wavelength,Back_TanRuff,Belly_TanRuff,Breast_TanRuff,Crissum_TanRuff,Crown_TanRuff,DorTail_TanRuff,Patch10_TanRuff,Patch11_TanRuff,Patch12_TanRuff,Patch13_TanRuff,Patch14_TanRuff,Rump_TanRuff,Throat_TanRuff,WingTip_TanRuff
230.65,-8.68597777778,-7.42786666666,3.19646666667,-7.16903333333,-17.7474666667,-6.74266666667,-9.46733333333,-3.86606666666,-10.0456666667,-8.82820000001,-8.09733333333,2.31366666666,-6.6058,-3.95733333333
231.02,-11.8353333333,-8.92839999999,1.66666666666,-8.8243,-19.8214666667,-8.31856666667,-11.1606666667,-6.99400000001,-13.3035333333,-10.7143333333,-11.6962666667,-0.654666666666,-7.5,-6.78566666667
231.40,-3.53166666667,-0.654733333334,9.4642,-1.51790000001,-13.2143333333,-2.1727,-3.95846666667,0.267799999994,-5.74400000001,-5.05946666667,-5.08933333334,5.38680000001,-0.297533333332,1.36906666667
231.78,0.114288888887,3.17753333333,12.2118666667,0.8723,-8.84740000001,-2.1962,-0.404933333328,4.14339999999,-2.36759999999,-3.45793333333,-1.77566666667,7.352,3.83173333333,4.08100000001
232.15,-1.92222222222,3.89999999999,11.3666666667,-0.833333333326,-9.66666666666,-1.76666666667,-0.166666666674,4.36666666667,-2.09999999999,-3.63333333333,-1.36666666666,9.03333333335,3.6,4.46666666667
232.53,-0.502911111111,6.56153333333,11.9649333333,-0.227966666666,-9.71926666666,-1.19306666666,3.47359999999,6.38593333335,0.0351333333394,-1.68413333333,-0.070266666666,10.0000666667,6.77200000001,5.61406666667
232.90,1.20657777777,8.78133333335,12.4732666667,0.824400000006,-8.17206666666,-0.089600000008,7.02506666665,8.78133333333,2.04306666667,0.7886,2.72393333335,10.9318666667,7.31173333333,7.74193333333
233.28,-0.393644444452,7.12373333333,11.4666666667,-1.65723333333,-10.5904666667,-1.46653333333,6.28566666667,8.38079999999,0.990533333334,-2.6666,0.952333333341,9.60013333333,4.41906666665,5.06660000001
233.66,-0.715311111122,7.43293333332,11.5325333334,-0.555566666674,-9.31033333334,0.555466666661,8.16086666667,9.57846666667,1.8008,-1.60913333333,-0.114933333327,9.42540000001,5.74726666666,4.17626666667
234.03,5.64175555556,12.945,15.6957333333,6.90946666666,-0.129400000001,6.55343333333,14.1424,14.5953333333,7.9288,6.82853333333,6.21353333334,13.9806,12.039,11.4563333333
234.41,6.90579999999,14.559,16.1435333333,9.11796666666,2.75033333333,6.89093333334,15.725,15.964,10.4633333333,8.46033333333,9.23766666667,15.9640666667,14.7085333333,12.7354666667
234.78,7.06168888889,15.3778,16.1481333333,9.36296666667,5.126,6.7703,16.8889333334,16.7406666667,10.6074666667,7.6148,9.59993333335,16.6816,16.0888,12.4742
235.16,7.77306666666,15.5268,16.9118666667,10.3896666667,6.69546666667,6.62356666666,16.7387333333,17.1427333333,12.1211333333,7.99433333333,12.0925333333,17.8643333333,16.7099333333,13.2468
235.54,1.43842222222,9.04559999999,9.9308,5.39416666667,0.968200000009,1.72906666667,10.3457333333,10.6224666667,5.83686666667,2.87686666667,6.88793333334,13.3056,9.9032,6.58366666667
235.91,-1.22588888889,6.19053333333,7.83080000001,3.92846666667,-1.85186666667,0.78036666666,8.62433333333,7.38106666667,3.30686666667,1.24346666667,4.94706666667,13.3597333333,5.68786666667,4.33860000001
236.29,0.190977777779,6.17173333333,9.55726666667,5.18233333333,-0.989600000005,2.33079999999,9.11453333334,9.34893333334,4.7656,1.48446666667,5.02586666666,13.5417333333,6.09373333334,5.75533333333
236.66,-0.313755555546,3.15526666667,8.1424,3.537,-1.73013333332,0.496133333327,6.33600000001,8.75313333332,2.79906666667,0.0255333333254,2.9008,11.4503333333,3.46053333333,3.94406666667
237.04,1.04313333334,2.799,7.86273333333,2.3281,-2.01006666666,1.23413333333,5.87786666667,8.75306666667,3.46066666667,-0.763466666659,1.832,12.4681333333,4.22386666667,4.04573333333
237.41,5.5747111111,7.19733333335,12.1107333333,6.66653333334,2.44520000001,5.7555,9.9884,11.8569333333,7.61253333333,4.08299999999,6.45913333333,14.7174666667,8.39693333334,8.37359999999
237.79,0.2406,2.11786666667,6.93126666667,0.842333333334,-3.12866666667,-2.02159999999,3.4176,6.64239999999,1.17926666667,-1.733,1.5884,9.1214,2.83986666667,4.40426666667
238.17,-3.043,-2.68653333334,3.01,-3.98006666667,-7.21393333334,-5.33583333333,-1.1194,3.55713333333,-3.83093333333,-6.74140000001,-2.7612,5.34833333333,-2.16413333333,-0.198933333332
238.54,-3.47431111111,-4.80086666667,3.2836,-5.42286666667,-7.86066666667,-4.90056666668,-2.43773333334,3.43286666667,-5.572,-6.8906,-3.98006666667,4.25379999999,-4.07953333333,-0.820866666669
238.92,-2.2146888889,-3.90586666667,4.64633333334,-4.6464,-6.59946666667,-4.27606666667,-2.1326,4.624,-4.91580000001,-3.81593333332,-3.32206666666,5.49966666667,-3.65873333333,0.763200000001
239.29,-0.490066666664,-1.69766666667,5.21740000001,-2.39136666667,-6.00420000001,-2.61903333333,-0.9524,6.35619999999,-3.51966666667,-1.82193333333,-2.7952,6.04553333333,-1.80126666667,2.19460000001
239.67,1.29537777778,0.0919999999988,7.1824,-1.12333333333,-3.8674,-0.681400000001,1.17866666667,7.79006666667,-0.9024,-0.128799999999,-1.3444,7.07180000001,0.607799999998,4.18033333332
240.04,2.81002222222,2.02266666667,7.86413333333,-0.0080666666674,-2.34633333333,1.23796666667,1.56953333333,9.33666666667,-0.291199999999,1.08419999999,-0.210400000002,7.50799999999,2.57273333333,5.453
240.42,3.82468888889,3.14046666667,7.67213333333,1.25353333333,-1.03313333333,1.99726666667,2.17626666667,9.35279999999,0.123999999999,1.70793333333,1.59773333333,8.63626666667,3.37473333333,5.88153333333
240.79,4.8928,5.12293333333,9.26326666666,3.03503333333,0.4796,4.2458,3.91813333333,9.80113333335,1.77766666667,2.88886666667,3.43866666667,10.9941333333,4.54973333333,7.076
241.17,5.60751111111,6.24553333333,10.6366,4.1304,1.79446666667,5.58903333333,5.2632,10.9774,2.79706666667,4.1402,4.66166666667,11.5087333333,5.9648,7.8896
241.54,6.00573333333,6.5232,10.9017333333,4.14976666667,1.8842,5.81896666667,5.2938,11.2785333333,2.99693333333,4.52226666667,5.13226666667,12.4270666667,6.88213333333,8.47893333333
241.92,7.14471111111,7.93273333333,12.0193333333,5.63303333333,3.0208,7.54813333333,7.00326666667,12.9086,4.45506666667,6.00173333333,6.274,14.1506,8.32526666666,9.42299999999
242.29,6.97635555555,8.14146666667,12.1460666667,5.7447,2.73606666667,7.49246666667,7.35246666667,13.3701333333,4.35113333333,6.21693333333,6.16513333333,14.2625333333,8.54726666666,9.49113333333
242.67,7.41435555555,8.95066666666,12.6406,6.6496,3.15493333333,8.06933333333,8.00413333333,13.7654,4.8286,6.72146666667,6.5568,15.0959333333,9.50613333333,10.0755333333
243.05,7.24397777778,8.82453333334,12.1346,6.39026666667,2.68406666667,8.16206666666,7.69906666667,13.5932,4.5422,6.2204,6.02066666667,14.7918,9.43053333333,9.78373333333
243.42,8.36280000001,9.89326666667,12.8611333333,6.92210000001,4.0868,9.39526666667,9.02666666667,14.6265333333,5.36700000001,6.92526666667,7.02233333333,15.7388666667,10.5591333333,10.8178666667
243.80,9.31717777779,11.0897333334,13.7550666666,7.73413333334,5.22213333333,10.2780333333,10.0607333333,15.6216,5.91253333333,7.88753333333,7.93846666667,16.8106,11.9143333333,11.6138666667
244.17,9.61773333333,11.298,14.354,7.9016,5.53253333333,10.3561666667,10.5923333333,16.1562,6.38939999999,8.15373333334,8.27973333334,17.133,12.3566,11.5816666667
244.55,9.63104444445,10.7978666667,14.2978666667,7.49546666667,5.4298,10.0312333333,10.7358,16.4377333333,6.15326666667,8.15079999999,7.90986666667,17.2665333333,12.4737333333,11.2306666666
244.92,9.85615555554,10.9634,14.3735333333,7.59463333333,5.65006666667,10.3901,11.3297333333,16.9562,6.2116,8.49886666667,7.91353333333,17.7246,13.0793333333,11.4185333333
245.30,9.98364444443,11.1037333333,14.2034,8.0288,6.03593333333,10.8918,11.2234,17.1234,6.10653333333,8.68953333333,7.85726666667,18.0533333333,13.2028,11.3105333333
245.67,8.91093333333,10.1704,13.1554,7.0048,5.28353333333,10.216,10.6990666667,16.8674666667,5.20206666667,7.63786666667,6.86493333333,17.615,12.3721333333,10.4754666667
246.05,8.30682222222,9.36326666667,12.4252,6.271,4.5974,9.7331,10.0607333333,16.1516666667,4.7004,6.82106666667,6.29666666667,17.1208,11.6948666667,9.77993333334
246.42,8.02242222222,9.1848,12.1340666667,6.03076666667,4.46433333334,9.4494,9.76953333332,15.8813333333,4.5498,6.50033333333,5.94533333333,17.0935333333,11.1736666667,9.43246666667
246.79,8.27462222222,9.3084,12.1643333333,6.17173333333,4.7458,9.6785,9.95526666667,16.1192,4.9134,6.8108,6.07046666667,17.144,11.0073333333,9.57326666667
247.17,8.64788888889,9.51366666667,12.7389333333,6.43743333333,4.96053333333,10.022,10.3542,16.6134666667,5.35686666667,7.29033333334,6.58226666667,17.7694,11.4988666667,9.86986666666
247.54,8.18593333333,9.0362,12.547,6.0977,4.4502,9.69213333333,9.77033333332,16.4371333333,5.06273333333,7.1922,6.2422,17.5887333333,10.9671333333,9.44680000001
247.92,8.11353333333,8.79633333333,12.3988,5.8743,4.14746666667,9.4481,9.43279999999,16.6277333333,4.89926666667,6.94093333334,5.976,17.6603333333,10.5232666667,9.04360000001
248.29,7.64906666667,8.255,11.8980666667,5.47626666667,3.68633333333,9.00763333333,9.01113333333,16.2705333333,4.4722,6.427,5.5678,17.2761333333,10.04,8.65806666667
248.67,6.89206666667,7.80733333333,11.303,4.86726666667,3.084,8.49963333333,8.41273333333,15.7652,3.89366666667,5.83053333333,4.857,16.5312666667,9.49673333333,8.11846666667
249.04,6.37495555556,7.19093333333,10.8577333333,4.3787,2.56926666667,7.903,7.8682,15.573,3.4028,5.32293333333,4.34373333333,16.1284666667,9.04146666666,7.57280000001
249.42,5.68028888889,6.54073333333,10.3036666667,3.6056,1.65553333333,7.02413333333,7.29626666667,15.1554666667,2.71113333333,4.563,3.53713333333,15.8184666667,8.2148,6.99626666666
249.79,5.71857777778,6.3366,10.2218,3.52196666667,1.3672,6.60963333333,6.85126666667,14.9794,2.54193333334,4.36446666666,3.27633333333,15.6353333333,7.91199999999,6.59606666667
250.17,6.16122222222,6.5442,10.4013333333,3.53816666667,1.85466666667,6.6265,6.9412,15.5218,2.53486666667,4.60913333333,3.31646666667,15.8429333334,8.21693333333,6.67926666666
250.54,6.25731111111,6.35746666667,10.5502,3.47886666667,2.00086666667,6.65296666667,6.91233333333,15.6571333333,2.48286666667,4.6612,3.30146666667,15.9026666667,8.50386666666,6.65286666667
250.92,5.43388888889,5.5744,9.87520000001,2.53233333333,1.13146666667,5.65276666667,6.30413333333,15.1164,1.63606666667,3.97253333333,2.52266666667,15.5082,7.97946666667,5.77999999999
251.29,4.94248888889,5.0702,9.00800000001,1.99693333333,0.760000000001,4.85843333333,5.8198,14.7359333333,0.882333333334,3.22373333333,1.66286666667,14.9758,7.15646666667,5.02933333333
251.66,4.81748888889,4.8174,8.57366666666,1.87023333333,0.609400000001,4.61516666667,5.80513333333,14.5573333333,0.840599999999,2.67926666667,1.34493333333,14.8096,7.108,4.92793333333
252.04,4.99651111111,4.85573333333,8.969,2.11016666667,0.849333333335,4.83186666667,6.21786666666,14.8397333333,1.23393333333,3.11973333333,1.51706666667,14.7328666667,7.45733333333,5.41126666667
252.41,5.5538,5.541,9.48886666668,2.65363333333,1.44093333333,5.4158,6.79166666667,15.5356666667,1.93033333333,3.9042,1.963,15.1442,7.99353333334,5.99786666666
252.79,5.86491111111,5.92526666667,9.90120000001,3.10536666667,1.85053333333,5.73043333333,6.9962,15.7551333333,2.37773333333,4.1076,2.636,15.4312,8.66006666667,6.3206
253.16,6.35382222222,6.61753333333,10.1527333334,3.57613333333,2.17673333333,6.52486666667,7.4304,15.7010666667,2.92413333333,4.51713333333,3.34413333334,15.3954,9.11619999999,6.79760000001
253.54,6.47104444445,6.5734,9.98086666667,3.67346666667,2.07413333333,6.49106666667,7.61033333333,15.4896,3.1934,4.43346666667,3.61033333333,15.2647333333,9.42653333335,6.9464
253.91,5.645,6.1634,9.41839999999,3.31653333333,1.63313333333,5.94806666667,7.40493333333,14.7875333333,2.2986,3.90373333333,3.1712,14.3009333333,8.8592,6.6108
254.28,5.06531111111,6.0992,9.09713333334,3.14123333333,1.10053333333,5.9214,7.19966666667,14.5256,2.098,3.72033333334,2.91786666667,14.004,8.44379999999,6.38006666667
254.66,4.61104444445,5.88166666667,8.45086666666,2.84873333333,0.339133333333,5.54583333333,7.1782,14.0825333333,1.86146666667,3.6516,2.78906666667,13.8388,8.04046666666,6.01246666667
255.03,5.13902222222,6.276,8.82486666667,3.17516666667,0.973599999999,6.08386666667,7.51013333333,14.6604666667,2.3938,4.1116,3.4048,14.5303333333,8.6138,6.37513333333
255.41,5.62813333333,6.84373333333,9.29546666668,3.81666666667,1.46593333333,6.64126666667,8.07593333333,14.9132,3.10273333333,4.56253333333,4.21473333333,14.9131333333,9.4788,6.78673333333
255.78,6.14535555555,7.29493333333,9.85893333334,4.20516666667,2.06413333333,6.8623,8.4166,15.0513333333,3.3718,5.13473333333,4.8846,15.2244,9.74980000001,6.83326666667
256.15,6.34773333333,7.64933333334,10.0642666667,4.34166666667,2.2158,7.3219,8.50993333333,15.061,3.3462,5.3564,5.1124,15.639,10.0192666667,6.93633333334
256.53,6.66251111111,7.87206666667,10.4752,4.62883333333,2.60953333333,7.95903333333,8.9656,15.1413333333,3.5166,5.77193333333,5.48,16.4708,10.2081333333,7.32526666667
256.90,7.79126666667,9.02106666667,11.719,5.8129,3.51973333333,8.98306666667,10.2738666667,16.4686666667,4.48713333333,7.17946666667,6.32286666666,17.6923333333,10.7635333333,8.29239999999
257.28,7.70353333333,8.94613333334,11.7565333333,5.5082,3.44333333333,8.30786666667,10.0455333333,16.8247333333,4.23173333333,7.22433333333,6.00153333333,17.8224666667,10.5390666667,8.22193333333
257.65,7.54762222222,8.74493333334,11.9621333333,5.27636666667,3.6536,8.51716666667,9.75073333334,17.0866,4.01906666667,7.4116,5.88846666667,17.6844666667,10.4294,8.34166666667
258.02,7.97648888889,8.85066666667,12.2761333333,5.49486666667,3.85573333333,8.88563333333,9.83386666665,17.4267333333,4.49093333333,7.78113333333,6.1258,18.1806,10.7191333333,8.59253333334
258.40,7.87813333333,8.42913333333,12.2674666667,5.42296666667,3.7256,8.47503333333,9.4458,17.1432666667,4.28133333333,7.37026666666,5.86793333333,17.9701333333,10.3043333333,8.42920000001
258.77,7.93351111111,8.32866666667,12.1880666667,5.2662,3.65206666667,8.45560000001,9.26340000001,17.1649333333,4.27426666667,7.12493333333,5.74433333333,17.8428,10.1547333333,8.43406666667
259.15,7.64757777778,7.9354,11.8070666667,4.9898,3.31273333333,8.32433333333,8.97660000001,16.8158666667,3.97573333333,6.76813333333,5.40346666666,17.3337333333,9.85066666667,8.14633333334
259.52,7.74384444444,8.0586,11.9744,5.04716666667,3.47813333333,8.60343333333,9.00213333333,16.9474,4.15253333333,6.93606666667,5.3708,17.4178666667,9.86053333333,8.31760000001
259.89,7.6048,8.04566666667,11.8272,4.9994,3.34166666667,8.6044,8.95866666667,16.9643333333,4.12506666667,6.902,5.3252,17.4231333333,9.92366666666,8.3822
260.27,7.25484444444,7.78566666667,11.5419333333,4.74786666667,3.06373333333,8.32033333333,8.79426666667,16.7738666667,3.946,6.62153333333,5.1236,17.1777333333,9.60620000001,8.11959999999
260.64,7.14175555555,7.5798,11.4250666667,4.57666666667,2.8124,8.0306,8.49513333333,16.7088,3.74773333333,6.3274,4.99113333333,16.8594666667,9.45926666667,7.92773333334
261.01,6.98651111111,7.33446666667,11.2083333333,4.31186666667,2.618,7.7891,8.22333333333,16.4402,3.60193333333,5.97233333333,4.85126666667,16.6922,9.2868,7.74133333333
261.39,7.05495555555,7.2244,11.3074666667,4.3352,2.70866666667,7.88946666667,8.23513333333,16.506,3.6948,5.841,4.9018,16.7582,9.22586666666,7.76886666666
261.76,6.95473333333,7.0308,11.0796666667,4.1962,2.59713333333,7.58953333333,8.06086666667,16.3175333334,3.48426666667,5.6274,4.67333333333,16.5665333333,9.00566666667,7.46166666667
262.13,6.89891111111,6.97246666667,10.9830666667,4.1306,2.47966666667,7.4358,7.89686666667,16.3878666667,3.45073333334,5.43166666667,4.56106666667,16.5322,8.79673333334,7.34653333333
262.51,7.14444444444,7.26773333333,11.1391333333,4.40163333333,2.69286666667,7.86986666667,8.28346666667,16.7007333333,3.75066666667,5.7086,4.88433333333,16.6798,9.06573333333,7.643
262.88,7.32253333333,7.448,11.3168666667,4.64033333333,2.78613333333,8.04813333333,8.413,17.0357333333,3.9004,5.7044,4.99206666667,16.7369333333,9.20586666666,7.87013333333
263.25,7.49933333333,7.71906666667,11.5359333333,4.8867,2.98613333333,8.16296666667,8.5274,17.4925333333,4.1496,5.7472,5.2084,16.8965333334,9.48806666667,8.25806666667
263.63,7.29351111111,7.3108,11.2486,4.6407,2.6112,7.72996666667,8.30146666667,17.2328,3.81306666667,5.26066666667,5.10486666667,16.5783333333,9.21193333333,8.10393333333
264.00,7.2038,7.09393333333,11.1972666667,4.5176,2.41326666667,7.44236666667,8.27813333333,17.2567333333,3.7662,4.8754,4.76686666667,16.2563333333,8.83273333333,7.83213333333
264.37,7.06962222222,6.6432,10.6846666667,4.3524,2.1714,6.89356666667,7.8794,16.96,3.42733333333,4.42873333333,4.22146666667,15.9077333333,8.62293333333,7.62146666667
264.75,6.14864444444,5.99206666667,9.78293333334,3.55213333333,1.4242,6.3311,7.39246666666,16.0316,2.6824,3.8502,3.27426666667,15.4162,7.86579999999,6.89953333333
265.12,5.13968888889,5.275,8.81126666667,2.60203333333,0.666200000001,5.58843333333,6.64306666667,15.3872666667,1.68746666667,3.3432,2.3026,14.6461333333,7.0374,6.1068
265.49,4.99046666666,5.44893333333,8.68600000001,2.7149,0.578,5.62823333333,6.62433333333,15.025,1.5916,3.57226666667,2.19646666667,14.682,7.052,6.1502
265.87,5.4468,6.18733333333,9.38939999999,3.23416666667,1.04113333333,6.35956666667,7.25086666667,15.5318666667,2.38206666667,4.2098,2.75653333333,15.4156,7.70786666667,6.83153333334
266.24,5.99493333333,6.59833333334,9.83479999999,3.7212,1.5518,7.0186,7.79446666667,15.8262,2.78726666667,4.87426666667,3.09973333333,15.8586,8.16806666667,7.2916
266.61,5.72302222222,6.31813333333,9.64253333333,3.4019,1.3594,6.83046666667,7.70913333333,15.7351333333,2.5778,4.7544,2.87033333333,15.8829333333,8.0014,6.98706666667
266.98,5.71566666667,6.343,9.66106666667,3.3535,1.56126666667,6.76276666667,7.6446,15.5689333333,2.6776,4.9166,2.92713333333,15.8557333333,8.02893333333,6.78133333333
267.36,5.50697777778,6.13093333333,9.32866666667,3.16473333333,1.283,6.4598,7.4372,15.2281333333,2.3446,4.70906666667,2.7016,15.4430666667,7.55966666667,6.26653333333
267.73,5.1964,5.97186666667,9.04186666666,3.20733333333,1.09866666667,6.35643333333,7.26453333333,15.214,2.2426,4.63726666667,2.5724,15.1172,7.3744,6.01066666667
268.10,5.28922222222,6.0268,9.15000000001,3.3557,1.12373333333,6.5552,7.1888,15.2180666667,2.219,4.71506666667,2.79526666666,15.2818666667,7.56446666667,6.21446666667
268.48,5.10786666667,5.8934,9.18000000001,3.36293333333,0.979733333333,6.73226666667,7.08293333333,15.1768666667,2.07833333333,4.6512,2.89193333333,15.0767333333,7.4398,6.02186666667
268.85,5.77202222222,6.29566666667,9.68453333332,3.87146666667,1.66053333333,7.42403333333,7.622,15.8226,2.70553333333,5.14226666667,3.53126666667,15.3833333333,7.99326666667,6.58006666667
269.22,6.26742222222,6.57633333333,10.2956,4.4119,2.1598,7.89743333333,8.12073333333,16.2052,3.22466666666,5.49626666667,3.95473333333,15.6712,8.371,7.00153333333
269.59,6.12864444445,6.4416,10.2858,4.30636666667,2.19166666667,7.83356666667,8.11206666667,16.3334666667,3.21033333333,5.35473333333,3.94486666667,15.5990666667,8.3192,6.88873333333
269.97,6.27866666667,6.4966,10.4263333333,4.40806666667,2.31933333333,7.97886666667,8.17053333333,16.4994666667,3.30173333333,5.45666666667,4.17453333333,15.5688666667,8.47313333334,6.92026666667
270.34,6.06077777778,6.424,10.2682,4.39883333333,2.2918,7.77306666667,8.12026666667,16.4748,3.24286666667,5.40513333333,4.26746666667,15.4586,8.5238,6.8954
270.71,6.49066666667,6.9416,10.6819333333,4.86726666667,2.88013333333,7.9937,8.41433333333,16.7442666667,3.82733333333,5.7792,4.71753333333,15.8242666667,9.05946666667,7.38526666667
