wavelength,Back_TacRuff,Belly_TacRuff,Breast_TacRuff,Crissum_TacRuff,Crown_TacRuff,DorTail_TacRuff,Patch10_TacRuff,Rump_TacRuff,Throat_TacRuff,WingTip_TacRuff
253.54,16.4766,16.5934666667,12.8947333333,17.1735277778,15.1754,22.2035814815,21.9736666667,17.1784,19.5470666667,21.3962666667
253.91,18.6845333333,17.9083,14.3385333333,19.1671611111,17.7234666667,24.6267111111,23.7104,18.3592666667,21.9512,24.6045333333
254.28,19.8482,19.4685333333,14.4419333333,19.4963611111,19.2712,25.185237037,24.3738,18.9218666667,22.1716,24.5027
254.66,20.8062666666,20.6512,15.0697333333,19.9496611111,20.8373333333,26.5064222222,24.3410666667,20.0464666667,23.0696666667,25.7363666667
255.03,22.7669333333,22.5403666667,16.424,21.0598555556,22.2815333333,28.4978407408,26.165,21.3429333333,24.8868,26.8446
255.41,19.8076666667,19.2738333333,13.3683333333,18.0606388889,19.2301333333,24.4405259259,22.7996666667,17.4278,22.4845333333,23.4472333333
255.78,21.8056,20.7811333333,16.5104,20.1691111111,21.4062666667,27.0235259259,23.4374666667,19.3749333333,24.8088,24.6615
256.15,22.4226,19.4429666667,16.5340666667,19.4399888889,20.4420666667,26.4691592593,22.4051333333,18.4084666667,23.5544,24.1644
256.53,19.3009333334,16.1552333333,14.3392666667,16.0698277778,16.5386666667,23.2112555555,20.2387333333,15.3963333333,19.9319333333,22.0717333333
256.90,18.6514666666,16.3408333333,14.7727333333,15.5934111111,15.9696666667,22.7710666667,19.5605333333,15.1515333333,18.6970666667,22.5075
257.28,15.9125333334,13.4248333333,12.8962666667,13.2721944445,12.4454,19.6343851852,16.3495333333,12.3467333333,15.5320666667,19.6829333333
257.65,14.6666666667,11.7675666667,11.3028,12.4281,10.9358666667,17.7464777778,14.6664666667,10.5443333333,13.9939333333,17.8288333333
258.02,13.7834666667,11.2486,11.0182,12.2571166667,10.4715333333,16.9299407407,14.3406666667,10.5573333333,12.5080666667,17.2560666667
258.40,13.5864,11.0796333333,11.0209333333,12.0809388889,10.2622,16.1730111111,14.3362666667,10.7680666667,13.1165333334,17.1318
258.77,12.2616666667,9.56676666666,9.55073333334,10.5146722222,8.94406666667,14.4798111111,13.0416666667,9.53506666667,11.7888666667,15.4097
259.15,10.9149333333,8.12756666667,8.48239999999,9.19204444444,7.92193333333,13.3073,11.7162666667,8.51066666666,10.3828666667,14.0637666667
259.52,11.2166,8.43180000001,8.82866666667,9.13255555556,8.04786666667,13.5039555556,11.849,8.84139999999,10.4616,14.4433333333
259.89,9.87413333334,6.99536666667,7.07819999999,7.4604,6.44553333333,11.8210222222,10.7773333333,7.39786666667,8.897,13.1674666667
260.27,9.71500000001,7.19023333333,7.25426666667,7.52230555555,6.72486666667,12.0232851852,11.0239333333,7.59173333333,9.30199999999,13.2548666667
260.64,10.0,7.59823333333,7.60939999999,7.92020555556,7.55820000001,12.3376,11.1642666667,7.72866666667,9.72753333334,13.5805
261.01,9.58220000001,7.0474,6.93953333333,7.03843888889,7.01886666667,11.807762963,10.6052,7.2522,9.20706666667,12.9355333333
261.39,9.66400000001,7.59383333333,6.94813333334,7.01213333333,7.36726666667,11.9730925926,10.709,7.54513333333,9.47446666667,12.7677666667
261.76,8.45646666666,6.75086666667,6.012,5.92396666667,6.6726,11.0756962963,9.922,6.79293333333,8.85899999999,11.3994666667
262.13,8.40639999999,7.13586666666,5.6228,5.95631666667,6.8034,11.2760703704,9.54346666667,6.67286666667,9.30106666667,10.7051666667
262.51,8.6774,7.37213333334,5.9032,5.72638888889,6.8438,11.5071074074,9.18873333333,6.8642,9.29773333334,10.3612
262.88,9.3886,8.49736666666,6.6816,6.44050555556,7.98659999999,12.0963259259,9.69419999999,7.45713333333,10.1044666667,10.7122333333
263.25,10.0324,10.3034,7.83166666667,7.4723,8.89959999999,12.5719555555,10.4612666667,8.64073333334,11.3754666667,10.8536666667
263.63,9.46866666667,10.0000333333,7.33426666667,7.56328333333,8.48486666667,12.3470925926,9.87239999999,8.1862,11.3658,9.5696
264.00,9.78433333334,11.3756333333,7.87713333334,8.49615,9.115,13.0867407407,10.0506,8.98653333333,12.288,10.1100333333
264.37,9.41119999999,11.4598666667,7.34793333333,8.16858333333,8.98293333333,12.6451037037,9.38213333333,8.26266666667,11.8736666667,9.27013333333
264.75,9.14813333333,11.6790333334,6.8636,7.64555555556,8.42919999999,11.9928962963,9.02999999999,7.8976,11.3342,8.20779999999
265.12,10.8685333333,13.1245,8.40373333334,9.62879444444,9.57806666667,13.2901777778,11.0238,9.2576,12.6735333333,9.09746666667
265.49,9.59706666667,11.0526,6.9892,8.25349444444,7.90886666666,11.6474333333,9.33146666667,7.33993333333,10.8486666667,7.50589999999
265.87,10.6278,10.974,7.22073333333,8.51033333333,8.09773333334,12.2107481482,9.80613333334,7.48846666667,11.2557333334,8.9983
266.24,10.515,10.8674666667,7.61533333333,8.38237777778,7.85020000001,11.8008592593,10.1266666667,7.72373333333,11.2378,8.78076666666
266.61,9.12653333333,9.33950000001,5.51933333333,7.40911111111,6.73626666667,10.5150296296,9.15266666667,6.01486666667,9.78706666667,7.95743333333
266.98,8.15199999999,8.50206666666,4.54133333333,6.2513,5.26673333333,9.86233333333,8.49340000001,5.11306666667,9.03966666667,7.03360000001
267.36,8.63693333333,8.31423333335,4.12746666667,6.28225555556,5.52873333333,10.1548851852,8.80680000001,4.7982,8.56046666666,7.91926666667
267.73,8.86386666665,8.21899999999,4.18653333333,6.07488888889,5.95086666666,10.0281851852,9.13013333334,4.3778,8.68093333333,9.01796666667
268.10,8.983,7.93276666667,4.832,6.22874444444,6.40933333334,10.080737037,9.07426666666,4.34213333334,8.89986666667,9.15326666667
268.48,10.8093333333,9.51129999999,6.70673333333,8.24727777778,8.149,11.9542074074,11.3542666667,6.9632,10.8334,11.1619333333
268.85,11.9232666667,10.4855666667,7.99066666667,9.47181666667,9.65926666667,13.5799703704,12.4403333333,8.398,12.1347333333,13.0396
269.22,11.3125333333,10.6620666667,8.1744,9.61597222223,9.87373333333,13.7406518519,12.17,8.57246666667,12.4455333333,13.1762333333
269.59,11.8941333333,11.5848,8.64280000001,10.0869277778,10.3654666667,14.8029888889,13.1917333333,9.47046666667,13.3558,14.2169
269.97,12.0710666667,11.9189,8.78486666667,10.1015388889,10.1850666667,14.6245481482,13.3696666667,9.52500000001,12.8544666667,13.9099333333
270.34,12.1337333333,11.5158666667,8.84326666667,10.0538833333,10.0359333333,14.8755037037,13.6926666667,9.00859999999,12.6436666667,14.5152666667
270.71,12.6667333333,12.0138666667,10.6116666667,10.9072277778,10.7424,15.4335814815,14.6254666667,10.2063333333,13.4982666667,15.5292
271.09,13.1083333333,12.6149666667,11.612,11.7153388889,11.4596666667,15.8393703704,15.1738,10.8837333333,13.8364,16.2894
271.46,11.8434666667,11.4551333333,10.6944666667,10.6723555555,10.3471333333,14.9198333333,14.0530666667,10.0443333333,13.2132666667,15.1576666667
271.83,12.1106,11.7359333333,11.0169333333,10.6565277778,10.4516,15.2770222222,14.3348,10.8079333333,13.1552666667,14.7743
272.20,11.4533333333,11.1429666667,10.3193333333,10.0864777778,9.65686666667,14.698462963,13.9838,10.1640666667,12.444,13.7689666667
272.58,10.4828,10.4417666667,9.48759999999,9.14954444444,8.45113333333,13.7073370371,12.9858666667,9.04586666666,11.4722666667,12.8445666667
272.95,8.53113333333,8.49523333333,7.34413333333,7.12535555556,6.157,11.5504592593,10.9950666667,6.48073333333,9.43646666667,11.0311333333
273.32,6.475,6.55536666667,5.3866,4.96093333333,4.23,9.34191851853,9.227,4.5888,7.32226666666,9.11256666666
273.69,6.77286666667,6.67923333333,5.79273333333,5.13377777778,4.99373333333,9.44442592593,9.41946666667,5.02486666667,7.39706666667,9.27289999999
274.06,5.2422,5.27106666667,4.7866,3.96209444444,4.27346666667,8.57126296296,8.32853333334,3.8884,6.71793333333,8.18413333333
274.44,5.8948,6.2585,5.35886666667,4.48285555555,5.09093333333,9.29994814815,8.63166666667,5.244,7.78313333334,8.34446666667
274.81,6.37713333333,6.76536666667,5.2122,4.80595555556,5.5282,10.1664259259,8.72646666666,5.5676,8.04873333333,8.52583333333
275.18,6.07466666667,6.0544,4.16413333333,3.99711111111,4.82346666667,9.91324074075,7.86406666666,4.74266666667,7.86406666667,7.74306666666
275.55,6.287,6.44236666667,4.2512,4.45662222222,5.33453333333,10.0740037037,7.9296,5.0104,7.87433333333,7.85703333333
275.93,6.2924,6.60296666667,4.0678,4.90230555556,5.42366666667,10.0942185185,7.86740000001,4.88,7.93073333334,8.01193333333
276.30,5.80373333333,5.59373333333,2.522,3.91838333333,4.59433333333,9.26581851852,6.17993333333,3.60613333333,6.96173333334,7.596
276.67,5.35106666667,5.16176666667,2.24453333333,3.57657777778,4.61526666667,8.67416296297,5.4478,2.839,6.3768,7.42099999999
277.04,6.78406666667,5.99113333333,3.62713333333,4.95958333334,6.24813333333,10.1652074074,7.19513333334,5.13226666667,7.76053333333,8.49853333333
277.41,7.86226666667,7.04363333333,4.3188,5.76643333333,7.18846666667,11.4038074074,8.20293333333,6.13033333333,8.80446666665,9.37700000001
277.79,7.91313333334,7.53256666667,4.5362,6.1207,7.1086,11.3486,8.47106666667,6.26813333333,8.9926,9.55800000001
278.16,8.36353333334,8.51533333334,5.56386666667,7.38540555556,7.4866,12.0104222222,9.35333333333,7.04146666667,9.40973333333,10.311
278.53,6.93866666667,7.0601,4.721,6.32631111111,6.05866666667,10.790337037,8.648,5.58666666667,7.92560000001,9.58883333334
278.90,5.65393333333,6.1567,4.1138,5.24188888889,5.1196,9.26426296297,7.25753333333,4.49366666667,6.62453333334,8.50913333333
279.27,4.9718,5.8334,3.95486666667,5.22663333333,4.8728,8.64367407407,7.07613333333,4.0396,5.74873333333,8.39699999999
279.64,4.15326666667,4.86936666667,3.1936,4.12987222222,3.9742,7.47621111112,6.4016,3.0076,4.5472,7.52586666667
280.02,3.6638,4.31086666667,2.70033333333,3.75055555556,3.3404,7.27608888889,5.99166666667,2.49653333333,4.4656,7.3663
280.39,4.83193333333,5.60813333333,5.00006666667,5.45381111111,5.07386666667,9.06031851851,8.12506666666,4.5162,5.6586,8.86746666667
280.76,4.76,5.47666666667,4.59333333333,5.35833333333,4.96,9.32185185185,8.32,4.72666666667,5.6,8.46000000001
281.13,4.42046666667,6.1576,4.83413333333,5.41261666667,4.62406666666,9.31763333335,8.59773333333,4.51893333333,5.57633333333,8.20059999999
281.50,5.0112,6.23533333333,5.51606666667,6.12551111111,5.0496,9.24757407408,8.88466666667,4.76826666667,6.00186666667,8.54589999999
281.87,3.6146,4.65416666667,4.13893333333,4.60565555555,3.41866666667,8.01112962963,7.04573333333,3.22893333333,4.27806666666,6.98906666667
282.25,3.87233333333,4.6438,4.38053333333,4.32094444444,3.75466666667,8.05037777778,7.0076,3.575,4.46713333333,7.36673333333
282.62,4.0314,4.79593333333,4.46646666667,4.36391111111,4.19466666667,7.67944444445,7.02926666667,3.7776,4.59953333333,7.84826666666
282.99,5.15773333333,5.96486666667,5.2514,5.53842777778,5.21046666666,8.79343703704,8.42686666667,4.8362,5.73106666667,8.77766666667
283.36,5.76473333333,6.55456666667,5.85433333333,5.97286666667,5.77593333333,9.4617888889,9.2884,5.70306666667,6.64986666667,9.50419999999
283.73,6.4558,7.30953333333,6.56113333334,6.74880555556,6.0764,10.4694518518,10.0394666667,6.556,8.03173333333,10.2133666667
284.10,6.1708,7.20593333333,6.49793333333,6.59168888889,5.97146666667,9.97100740741,9.79046666667,6.44173333333,7.52053333333,10.0692
284.47,6.48926666667,7.65776666667,6.6864,6.75007222222,6.2672,10.0310740741,9.64486666666,6.5976,8.13599999999,10.2785666667
284.85,6.38306666667,7.42433333333,6.7436,6.53372222222,6.10873333333,9.79534444444,9.3266,6.36353333333,8.09033333334,9.93996666667
285.22,6.4414,7.26396666667,6.68513333333,6.69697777778,6.538,9.91903703703,9.111,6.49673333333,8.38059999999,10.0758
285.59,6.68006666667,7.28663333333,6.46446666667,6.85732222222,6.56333333333,10.2499,9.27673333333,6.65313333333,8.41853333334,10.1505333333
285.96,8.08853333333,8.33013333333,7.49726666666,8.28670555556,7.9366,11.6781,10.7196666667,7.9886,10.0978,11.6111666667
286.33,7.87526666667,8.02036666667,6.98273333333,8.05636666667,7.70013333333,11.3898,10.3737333333,7.62766666667,9.92513333335,11.1168
286.70,8.86506666667,8.98906666667,7.80153333333,9.1205611111,8.52880000001,12.2598851852,10.9500666667,8.2094,10.8868666667,11.6099
287.07,8.96666666667,8.92436666667,7.89713333333,9.12023333333,8.53793333333,12.1920925926,10.7998666667,8.22406666667,11.0969333333,11.5892
287.44,9.11420000001,8.94956666667,7.80053333333,9.15243888889,8.53660000001,12.1505296296,10.4492,8.03153333333,10.9201333334,11.4207
287.82,9.80986666666,9.21970000001,8.26206666667,9.7374111111,9.46393333333,12.5659518518,10.964,8.8152,10.9728666667,11.9045333333
288.19,10.5434666667,9.72499999999,8.4786,10.0463222222,10.1681333333,13.2356148148,11.3292666667,9.38653333335,11.5696666667,12.1960666667
288.56,10.699,9.99556666667,8.31806666667,10.22765,10.1048,13.3291259259,11.5506666667,9.60666666666,11.7213333333,12.3743333333
288.93,11.0952,10.3737333333,8.55273333333,10.4493944444,10.4084666667,13.6027518519,11.8774666667,9.98699999998,11.9729333333,12.9747666667
289.30,10.9472666667,9.90723333333,8.18506666667,10.1642333333,9.81846666667,13.2122925926,11.3412,9.54413333332,11.3544666667,12.6249666667
289.67,10.3054,9.42696666668,7.99566666667,9.80531666666,9.5786,13.0061185185,11.0099333333,9.15500000001,10.8985333333,12.2476666667
290.04,10.0903333333,9.45343333334,7.83193333333,9.48287222221,9.3814,12.7944259259,10.9846666667,8.85733333333,10.4291333333,11.8698666667
290.41,10.8196,10.1854666667,8.80039999999,10.3399055556,9.85353333333,13.4894777778,11.7674,9.57879999999,10.8974666667,12.2986333333
290.78,10.3038666667,9.88646666667,8.39706666667,9.94398333333,9.4642,13.2739740741,11.4591333333,9.31120000001,10.4386,11.8812333333
291.15,9.0492,8.72000000001,7.35333333333,8.76475,8.3906,12.3156888889,10.5349333333,8.47473333334,9.23153333335,10.9857666667
291.52,8.26473333333,8.02833333334,6.8936,8.19467777778,7.7636,11.9098333333,10.0661333333,8.26946666667,8.62886666667,10.4445
291.89,7.18233333333,7.14176666667,6.022,7.15707222222,6.55693333333,10.8081333333,9.08780000001,7.106,7.8938,9.43643333333
292.26,7.40366666667,7.38689999999,6.61893333333,7.54973333333,6.58053333334,10.9374111111,9.52393333333,7.58066666667,8.2124,9.7822
292.64,6.43093333333,6.57346666667,5.9102,6.59844444445,5.9052,9.90944074075,9.09853333333,6.51433333333,7.17273333333,8.67613333333
293.01,5.72726666667,6.01693333333,5.20246666667,5.7304,5.11746666667,9.37198888889,8.51573333334,5.77706666667,6.51166666667,7.89089999999
293.38,5.71733333333,5.7494,5.14733333333,5.37643333334,5.33226666667,9.1567148148,8.56546666667,5.81226666666,6.66673333333,7.79346666667
293.75,5.22806666667,5.2655,4.61153333333,4.71800555555,4.67673333333,8.28876666667,7.81466666667,5.06766666667,6.14526666667,7.03033333334
294.12,5.42366666667,5.19576666666,4.60133333333,4.8257,4.73006666667,7.93892962963,7.25626666667,5.05206666667,6.41393333333,6.9787
294.49,5.5362,5.1835,4.459,4.96136666667,5.00953333333,8.04372222222,7.53153333333,5.1788,6.75366666667,7.62333333334
294.86,5.7096,5.12003333334,4.4884,4.97480555555,5.06366666666,8.14960740741,7.56253333334,5.3372,6.62873333333,8.0198
295.23,6.59413333333,5.8876,5.0046,5.80011666667,5.7608,8.6763962963,7.8442,5.81513333333,7.46366666667,8.52349999999
295.60,6.5364,5.66843333333,4.66146666667,5.53591111111,5.56413333334,8.25406296297,7.55646666667,5.32126666667,7.2484,8.33546666667
295.97,6.32286666667,5.63523333333,4.4152,5.2358,5.45493333333,8.1843962963,7.05233333333,4.97693333334,7.14453333333,8.16756666667
296.34,6.1868,5.58496666667,4.2072,4.91643888889,5.4428,8.17871851852,6.65466666667,4.72313333333,7.39466666667,8.07439999999
296.71,6.96926666667,6.01186666667,5.02006666667,5.63831666667,6.12293333333,8.92895185185,7.16446666667,5.53333333333,8.12946666667,8.7919
297.08,7.59193333333,6.47533333333,5.63353333333,6.45533333333,6.84866666667,9.50799259259,7.84833333333,6.51426666667,8.79966666667,9.35330000001
297.45,7.74146666667,6.99533333333,5.60666666667,6.65657222222,6.9254,9.65954074073,7.88553333333,6.68506666667,9.09693333333,9.46623333333
297.82,8.95553333332,8.0496,6.62653333333,7.63386666667,7.8276,10.8204407407,8.79560000001,7.72913333333,10.2548666667,10.6422333333
298.19,9.19946666667,8.297,6.9288,7.95129444444,8.1332,11.0842407407,9.17380000001,7.9112,10.5240666667,11.0135666667
298.56,9.29233333333,8.2125,6.79526666667,7.82566111111,8.05666666667,11.1914703704,8.78633333334,7.87326666667,10.3630666667,10.7609
298.93,8.859,7.75363333333,6.3908,7.34033888889,7.60253333333,10.6054407407,8.3184,7.44226666667,10.0410666667,9.94216666667
299.30,8.82306666667,7.71843333333,6.35546666667,7.22386111111,7.56653333333,10.7197518519,8.64106666667,7.39566666667,10.1326666667,9.8578
299.67,9.60653333333,8.3815,7.2146,7.98304444444,8.25233333333,11.5745518519,9.34813333333,8.24073333334,10.8912,10.5304666667
300.04,9.81773333333,8.72033333333,7.66206666667,8.50439444444,8.48526666667,12.1150074074,9.85693333333,8.7752,11.1542666667,10.8994333333
300.41,9.45726666668,8.52153333333,7.56586666667,8.52067777778,8.1248,11.7807407407,9.82573333334,8.44066666667,10.6845333333,10.5509
300.78,8.56066666667,8.027,6.90746666667,7.88019444445,7.28566666667,11.1298037037,9.16713333333,7.7924,10.1268666667,9.9605
301.15,7.98366666666,7.56836666667,6.41706666667,7.52301111111,6.46866666667,10.4541703704,8.40953333333,6.9808,9.62346666666,9.41253333334
301.52,7.69406666667,7.31046666667,6.372,7.25073888889,6.1032,10.1690333333,8.32693333333,6.8096,9.2848,9.19376666666
301.89,6.30806666667,6.5449,5.32986666667,6.1657,5.12166666667,8.85218518519,7.26413333333,5.8078,8.09206666667,8.03663333334
302.26,4.9968,5.5119,4.41926666667,4.87308888889,3.99726666667,7.93160740741,6.39106666667,4.95226666667,6.77766666667,6.69773333333
302.63,4.3204,5.44463333333,3.96633333333,4.35916111111,3.58126666667,7.40837037037,6.1178,4.2584,6.3302,6.28373333333
303.00,3.99653333333,5.14416666667,3.688,4.14544444444,3.34426666667,7.08031111111,5.94393333333,3.9612,6.25246666667,6.24133333333
303.37,4.23366666667,5.2285,3.67613333333,4.35073333333,3.32033333333,7.01685555556,5.8498,4.03593333333,6.09133333333,6.36813333333
303.74,3.48313333333,4.5435,2.91446666667,3.7298,2.67186666667,6.29352962963,5.39246666667,3.35526666667,5.551,5.64816666667
304.10,3.33326666667,4.21026666667,2.30586666667,3.26156111111,2.42713333333,5.60287037037,5.17273333333,2.85773333333,5.4286,5.37226666667
304.47,3.9034,4.38623333333,2.68706666667,3.53638333333,2.87953333334,5.94798518519,5.45513333333,3.33113333333,5.98706666667,6.05396666667
