wavelength,Back_PooErym,Belly_PooErym,Breast_PooErym,Crissum_PooErym,Crown_PooErym,DorTail_PooErym,Patch10_PooErym,Rump_PooErym,Throat_PooErym,WingTip_PooErym
521.06,11.4276133333,23.0344,10.5994333333,23.9667333333,16.3302666667,9.39643703703,33.8858666667,14.5784,13.0533333334,11.1303333333
521.41,11.4129466667,23.0434,10.5768,23.9446,16.2978666667,9.35262592593,33.8528666667,14.5387333333,13.0401333333,11.1016666667
521.75,11.4393866667,23.0904,10.6350333333,24.0232,16.3522,9.39801851853,33.9019333333,14.5769333333,13.0980666666,11.1551333333
522.10,11.48136,23.1482666667,10.7194333333,24.0806,16.3840666667,9.42416296297,33.9073333333,14.6080666667,13.1606666667,11.1954
522.45,11.5302,23.2094,10.7515333333,24.1601333333,16.4166666667,9.44891481482,33.9597333333,14.6300333333,13.2079333333,11.2279333333
522.79,11.5783333334,23.2752666666,10.8152,24.2040666667,16.4266666667,9.47660740741,33.9788666667,14.6632333333,13.2636666666,11.2492666667
523.14,11.5982,23.3118,10.8559,24.2161333333,16.4188666667,9.48534814814,33.953,14.6773666667,13.3088666667,11.2867333333
523.48,11.62736,23.3750666667,10.9037333333,24.2595333333,16.3994666666,9.51271481482,33.9448666667,14.6756,13.3444,11.3017333333
523.83,11.6396533333,23.4230666667,10.9528333333,24.3132666667,16.3910666667,9.52560740741,33.9438,14.6752333333,13.3831333333,11.3000666667
524.17,11.6290933333,23.419,10.9758666667,24.3086,16.3722666667,9.53168518519,33.8868,14.6743333333,13.3838,11.3156
524.52,11.6308933333,23.4069333333,10.9986,24.2960666667,16.3606,9.53538148148,33.8471333333,14.6682333333,13.4073333333,11.3089333333
524.87,11.6433866667,23.4355333334,11.0314666667,24.305,16.3349333334,9.53525555555,33.8266,14.6824666667,13.4208,11.2990666667
525.21,11.6396533333,23.4338,11.066,24.3114666667,16.3274,9.53147037038,33.7825333333,14.6854333333,13.4512666667,11.2949333333
525.56,11.62972,23.4740666667,11.0809,24.2996,16.3062,9.49867037038,33.7663333333,14.6750333333,13.4653333333,11.2730666667
525.90,11.61528,23.4806,11.0849333333,24.2768666667,16.269,9.48509259259,33.7526666667,14.6571333333,13.4830666666,11.2552
526.25,11.5767466667,23.4618,11.0883333333,24.2309333333,16.2080666667,9.45040370371,33.6826666667,14.6176,13.4625333333,11.2114
526.59,11.5436933333,23.4613333333,11.0808333333,24.2247333333,16.1658666667,9.41951851851,33.646,14.5842333333,13.4552666667,11.1734
526.94,11.5281866667,23.4683333333,11.0728,24.2438666667,16.1502666667,9.38641481481,33.644,14.5603333333,13.4558666667,11.1436
527.28,11.5112,23.4944,11.0779666667,24.2552666667,16.1487333333,9.37218888889,33.6689333333,14.5601,13.4683333333,11.1316
527.63,11.51272,23.5156,11.0987333333,24.2806666667,16.1430666667,9.36638518519,33.67,14.5703666667,13.4893333333,11.144
527.97,11.5234,23.5423333333,11.1192,24.3008666667,16.1555333333,9.37438148148,33.6807333333,14.5817,13.522,11.1397333333
528.32,11.52516,23.585,11.1457,24.3358666667,16.1518666667,9.36728888889,33.7038,14.5913,13.5364,11.1393333333
528.66,11.5206666667,23.5869333333,11.1609666667,24.3384666667,16.1376,9.3643,33.6779333333,14.5911333333,13.5453333333,11.1374
529.01,11.5373466667,23.6373333333,11.1942333333,24.3685333333,16.1499333333,9.3914925926,33.7079333333,14.6101,13.5710666667,11.1632666667
529.35,11.5539333333,23.6608666666,11.2169,24.3982,16.1566666667,9.40439259259,33.7181333333,14.6239666667,13.5986,11.1828666667
529.70,11.56628,23.7056666667,11.2394666667,24.4357333333,16.1777333333,9.42698888888,33.7274666667,14.6314333333,13.6206,11.2007333334
530.04,11.6026266667,23.7632,11.2899,24.5045333333,16.216,9.45902962963,33.7796,14.6579333333,13.6801333333,11.2426
530.39,11.6263066667,23.8157333333,11.3371333333,24.5496666667,16.2457333333,9.47136666667,33.8016,14.6837666667,13.7233333333,11.2719333334
530.73,11.66144,23.8842,11.3895,24.5965333333,16.2582,9.5044037037,33.8259333333,14.7160333333,13.7774666667,11.3011333333
531.08,11.70004,23.9141333333,11.4511666667,24.6424666667,16.2778666667,9.52740740741,33.8114666667,14.7334,13.8241333333,11.3344
531.42,11.7102266667,23.9597333333,11.4982,24.6439333333,16.2783333333,9.5411925926,33.8027333334,14.7266666667,13.8569333333,11.3410666667
531.77,11.7227733333,24.0230666667,11.5544666667,24.6748666667,16.2892,9.55515185185,33.8177333333,14.7327,13.888,11.3608666667
532.11,11.7128533333,24.0300666667,11.5630333333,24.6798,16.2731333333,9.55008148148,33.7946,14.7242,13.9019333333,11.3514
532.46,11.70928,24.0579333333,11.5713666667,24.6896,16.2660666667,9.54482962963,33.7863333333,14.7094,13.9303333333,11.3513333333
532.80,11.6939466667,24.0779333333,11.5879,24.722,16.2503333333,9.51122962963,33.784,14.6994333333,13.945,11.33
533.15,11.6818133333,24.1005333333,11.6056,24.7347333333,16.2436,9.49940370371,33.7856,14.6894666667,13.9687333333,11.3216
533.49,11.68476,24.1376666667,11.6428,24.7583333333,16.2466,9.48645555555,33.7963333333,14.7023666667,14.0071333334,11.3244
533.84,11.6804933333,24.1574,11.6609,24.7596666667,16.2402,9.47347037037,33.7914,14.7023333333,14.0175333333,11.3089333334
534.18,11.68048,24.1849333333,11.6770333333,24.7816666667,16.2333333333,9.46907037037,33.7918,14.7040666667,14.0402,11.3070666667
534.52,11.6949866667,24.2168666667,11.7239,24.8053333333,16.2535333333,9.47776666667,33.7911333333,14.7149333333,14.0769333333,11.3146666667
534.87,11.7103866667,24.3050666667,11.7699333333,24.8624,16.2703333333,9.49607777779,33.8309333333,14.7556333333,14.1322666666,11.3322666667
535.21,11.7700266667,24.3704666667,11.8394,24.9524666667,16.3223333333,9.53567777779,33.8784,14.8192333333,14.1995333333,11.3758666667
535.56,11.7873066667,24.4097333333,11.8731333333,25.0077333333,16.3293333333,9.54330000001,33.8847333333,14.8412,14.2456666667,11.3986
535.90,11.8006933333,24.4607333333,11.9063,25.0661333333,16.3357333333,9.54652222221,33.8952666667,14.8479,14.3046,11.4256
536.25,11.8108,24.5314666667,11.9576,25.1274666667,16.3607333333,9.53747777778,33.9438,14.8693,14.3364,11.4328
536.59,11.86268,24.6084,12.0304,25.1971333333,16.4081333333,9.58874444444,33.9902,14.9200333333,14.4198,11.4758
536.93,11.8793866667,24.6479333333,12.0841,25.2434,16.4097333333,9.59081111113,33.9902666667,14.9326666667,14.4490666667,11.493
537.28,11.9058,24.6662,12.1358666667,25.2885333333,16.4048666667,9.59883703703,33.9783333333,14.9553,14.4784666667,11.5076
537.62,11.9226933333,24.7142666667,12.1773333333,25.3381333333,16.4170666667,9.61466666667,33.9679333333,14.9785333333,14.5295333333,11.5274
537.97,11.9592133333,24.7582,12.2322666667,25.3722,16.4441333333,9.65032962963,33.9914,15.0133666667,14.5841333333,11.5667333333
538.31,11.9761466667,24.7938,12.2617,25.4104666667,16.4550666667,9.65658148147,33.9986666667,15.0433666667,14.6306,11.5968
538.65,11.9694,24.7747333333,12.2773,25.364,16.437,9.63749629629,33.9223333333,15.0179333333,14.6506,11.5963333333
539.00,11.93964,24.7944,12.2689333333,25.3452,16.3934,9.61808888889,33.8738666667,14.9787,14.6597333333,11.5784
539.34,11.9805466667,24.8636666667,12.3296,25.3984666667,16.4189333333,9.65562962964,33.9214666667,15.0040333333,14.7232,11.5986666667
539.69,11.9723066667,24.8817333333,12.3443666667,25.3808,16.4104666667,9.65752222221,33.8744,14.9835666667,14.7274,11.5724
540.03,12.0108266667,24.9278,12.3958666667,25.4214666667,16.421,9.70180000001,33.8869333333,15.0085666667,14.7844,11.6011333334
540.37,11.97568,24.9295333333,12.3882,25.3901333333,16.3761333333,9.67670740741,33.8314666666,14.9833666667,14.7828,11.5785333333
540.72,11.9916266667,24.9476,12.3991,25.3872,16.375,9.69156296295,33.8007333333,14.9901,14.8121333333,11.5867333333
541.06,11.9677733333,24.9496666667,12.4009,25.3746,16.3736666667,9.69581851853,33.7920666667,14.9772333333,14.8332,11.5892
541.40,11.9627466667,24.9452,12.4151666667,25.3755333334,16.3558666667,9.69907777778,33.777,14.9666333333,14.8476,11.5859333333
541.75,11.9516,24.9517333333,12.4385,25.386,16.3483333333,9.70108518518,33.7634,14.9559666667,14.8774,11.5816666667
542.09,11.9501733333,24.9717333333,12.4723333333,25.4022,16.3553333333,9.71407407406,33.7631333333,14.9519333333,14.9041333333,11.5791333333
542.43,11.9687733333,25.0043333333,12.5013666667,25.4494,16.3574,9.73912962961,33.7764,14.9607,14.9445333333,11.5896666667
542.78,11.9856133333,25.0468666667,12.5508666667,25.4915333333,16.39,9.76386666667,33.7924666667,14.9843,14.9960666667,11.6062
543.12,11.9563333333,25.0292,12.5355,25.4764666667,16.3582666667,9.73719259259,33.7291333333,14.9610666667,15.0051333333,11.5792666667
543.46,11.9755333333,25.0696666667,12.5925666667,25.5196,16.3716,9.76544814816,33.7409333333,14.9841666667,15.0726,11.6068
543.81,11.9518133333,25.0528,12.5839,25.5162,16.3544666667,9.75079259259,33.6680666667,14.9541666667,15.0998,11.5997333333
544.15,11.9878,25.0891333333,12.6281666667,25.5565333333,16.3842666667,9.77655185185,33.6608,14.9622333333,15.1502,11.6324
544.49,11.9965066667,25.1310666667,12.6684666667,25.6075333333,16.4022666667,9.78071481482,33.6920666666,14.97,15.1950666667,11.6247333333
544.84,12.03156,25.1724,12.7243666667,25.6608,16.4156,9.79229629628,33.6894,14.9799333333,15.2425333333,11.6329333334
545.18,12.0255733333,25.2262,12.7447666667,25.6788,16.4190666667,9.75956296296,33.6927333333,14.98,15.2604,11.6222666667
545.52,12.0494933333,25.2889333333,12.7815,25.724,16.4327333333,9.76245925926,33.7175333333,15.0044666667,15.2884666667,11.6306
545.87,12.04204,25.3358,12.8103666667,25.7432666667,16.4126666667,9.74573333332,33.7018666667,15.0044666667,15.2992,11.6231333333
546.21,12.0359733333,25.3973333333,12.8709,25.7980666667,16.4494666667,9.74025925927,33.7730666667,15.0212333333,15.324,11.6290666667
546.55,12.0121066667,25.3975333333,12.8666666667,25.8075333333,16.4155333333,9.71227777777,33.7597333333,15.0008333333,15.3273333333,11.6002
546.90,12.0337333333,25.4738,12.9411666667,25.8722,16.4507333333,9.73152222222,33.8245333333,15.0233666667,15.3711333333,11.6348666667
547.24,12.0791866667,25.5275333333,12.9873666667,25.9032666667,16.5012,9.74208518519,33.863,15.0601333333,15.4109333334,11.6656
547.58,12.1297866667,25.6179333333,13.0775,25.9645333333,16.5481333333,9.76992222223,33.9336,15.1045666667,15.4609333334,11.6988
547.92,12.1264266667,25.6687333333,13.1034666667,26.0353333333,16.5517333333,9.75008148147,33.9968666667,15.1302666667,15.491,11.6798666667
548.27,12.1352666667,25.7373333333,13.1462,26.0866666667,16.5798666667,9.78923703704,34.0106,15.1574,15.5364666667,11.7196666667
548.61,12.1599466666,25.8185333333,13.187,26.1493333333,16.6061333334,9.79584074074,34.0759333333,15.1919666667,15.5984666667,11.7398
548.95,12.20884,25.9187333333,13.2850666667,26.2604666667,16.68,9.88098518519,34.1155333334,15.2545,15.6898666667,11.8054666667
549.29,12.2208266667,25.9812,13.3333,26.3092666667,16.7068666667,9.92966666667,34.1166666667,15.2726,15.7368,11.8189333333
549.64,12.2511733334,26.0737333333,13.4197666667,26.3908666667,16.7638,9.96594444444,34.1818666667,15.3178666667,15.8109333333,11.8799333333
549.98,12.3461066667,26.1787333333,13.5152666667,26.4652666667,16.8318666667,10.0191666667,34.2039333333,15.4023333333,15.9322666667,11.9395333333
550.32,12.4200133333,26.3129333333,13.6448333333,26.5833333333,16.908,10.0717259259,34.2744,15.4675666667,16.0359333333,12.0158
550.66,12.4475466667,26.3898,13.6820666667,26.6275333333,16.9318666667,10.0913333333,34.2954,15.5038333333,16.0908,12.0177333333
551.01,12.5029333333,26.4922666667,13.7803666667,26.7571333333,16.9912,10.135762963,34.374,15.5599333333,16.187,12.0578666667
551.35,12.5531733333,26.6336,13.9074666667,26.8974666667,17.0674666667,10.1869518519,34.5122,15.6478333333,16.3000666667,12.1087333333
551.69,12.6332533333,26.7161333333,13.9924,26.9493333334,17.1326,10.2718111111,34.5158,15.7025333333,16.3788,12.176
552.03,12.6232533333,26.7335333333,14.0393333333,26.9556,17.1023333333,10.2322148148,34.5254,15.6932666667,16.3927333333,12.1448
552.38,12.6110533333,26.7396,14.0296333333,26.9526666667,17.0686,10.191037037,34.4502,15.6908333334,16.3721333333,12.1055333333
552.72,12.5941066667,26.7444666667,13.9921333333,26.9350666667,17.0136,10.1279555555,34.4307333333,15.6529,16.3735333333,12.0684666667
553.06,12.62548,26.7782666667,14.0476,26.9895333333,17.0095333333,10.1119037037,34.4306666667,15.6624666667,16.4338,12.0912
553.40,12.6533333333,26.8414,14.0644666667,27.0448,17.0299333333,10.1152111111,34.4597333333,15.6694666667,16.4785333333,12.0789333333
553.74,12.60904,26.8404,14.0495666667,27.0227333333,16.9568666667,10.0863592593,34.3978666666,15.6215333333,16.4518,12.0338666666
554.09,12.6096266667,26.8716,14.0617666667,27.0297333333,16.9612666667,10.0904703704,34.4138666667,15.6088,16.451,12.0194
554.43,12.67308,26.9558666667,14.1446333333,27.1354666667,17.0116666667,10.1334666667,34.4697333333,15.6502333333,16.5376,12.0586666666
554.77,12.6242933333,26.9576666667,14.1318,27.0964,16.9282,10.0640444445,34.4108666667,15.5984,16.4966,12.0058
555.11,12.6135733333,26.9644,14.1094,27.0481333333,16.8882,10.0498074074,34.3286,15.5888666666,16.479,12.0078666667
555.45,12.61048,27.0226666667,14.1895,27.0702666667,16.8910666666,10.0477148148,34.3566,15.5807333333,16.5115333333,11.9996666667
555.80,12.6866266667,27.1101333333,14.2642666667,27.1473333333,16.9521333333,10.0988259259,34.4067333333,15.6416,16.6035333333,12.0669333333
556.14,12.7611733333,27.2635333333,14.4005333333,27.2708666667,17.0466666667,10.1892814815,34.5214,15.7242,16.7263333333,12.1444666667
556.48,12.7963733333,27.3488,14.4943,27.3332666666,17.0763333333,10.2423851852,34.6017333333,15.7957,16.792,12.1726666667
556.82,12.8256533333,27.4723333333,14.5645333333,27.4246,17.157,10.2766185185,34.6898,15.8628666667,16.8393333333,12.2036
557.16,12.8644133334,27.4944,14.6336666667,27.4418666667,17.1576,10.3026888889,34.6747333333,15.9040333333,16.9048666667,12.2486
557.50,12.8612133333,27.5452666667,14.6412,27.5122,17.1842666667,10.2805962963,34.7436666667,15.9174,16.9104,12.2351333333
557.85,12.8579866667,27.5571333333,14.6692,27.5359333333,17.1614,10.2580666667,34.7238,15.9389666667,16.9392666667,12.214
558.19,12.7980266667,27.5307333333,14.6669333333,27.4896,17.1102,10.1736407407,34.7131333333,15.8989333333,16.9108,12.1828666667
558.53,12.8862533333,27.6088666667,14.7746,27.5581333333,17.1872,10.2400222222,34.7843333333,15.9682666667,17.0062,12.2434666667
558.87,12.9397066667,27.6183333333,14.8252333333,27.5900666667,17.2236666667,10.2746222222,34.7832,15.9981333333,17.0816,12.2823333333
559.21,12.9136,27.621,14.8437666667,27.5997333333,17.1948,10.2519074074,34.7854666667,16.0041333333,17.0830666666,12.3029333333
559.55,12.9104,27.6903333333,14.8720666667,27.6178666667,17.1735333333,10.270362963,34.7806,15.9962,17.0675333333,12.3035333334
559.89,12.8637333333,27.6497333333,14.8605,27.566,17.0979333333,10.2214407407,34.7216666667,15.9264333333,17.0264666667,12.2458666667
560.23,12.8890133333,27.6998,14.9271333333,27.6335333333,17.135,10.2476925926,34.7314,15.9231333333,17.0855333333,12.2684
560.58,12.8840266667,27.6876,14.9365,27.6250666667,17.0727333334,10.2213703704,34.7168,15.8999666667,17.0985333333,12.2322
560.92,12.8821733333,27.6738666667,14.9626666667,27.6244,17.0358666666,10.1970851852,34.6888666667,15.8556666667,17.0734,12.1715333333
561.26,12.9311066667,27.7029333333,15.0428333333,27.646,17.0424,10.2604148148,34.6883333333,15.9112333333,17.1329333333,12.2285333333
561.60,12.9848266667,27.7718,15.1151666667,27.7217333333,17.0687333333,10.3096185185,34.7368,15.9495,17.237,12.3048
561.94,13.0848,27.8769333333,15.2266333333,27.8138,17.1584,10.4410444445,34.7848666667,16.0520333333,17.3458,12.3775333333
562.28,13.0587866667,27.9310666667,15.2591,27.8914,17.1534666667,10.4471703704,34.7661333333,16.0428666667,17.3752666667,12.3934666666
562.62,13.00752,27.9628666666,15.2532333333,27.8958,17.1172,10.4110740741,34.7487333334,15.9898,17.3722666667,12.3064666667
562.96,13.0276266667,27.9920666667,15.2760333333,27.9144666667,17.1204,10.4007074074,34.7098666667,15.9752333333,17.4035333333,12.287
563.30,12.99676,27.967,15.2966666667,27.9206,17.1024666667,10.3430925926,34.6974,15.9444333334,17.4476666667,12.251
563.64,13.0462,28.0508666667,15.386,27.984,17.1632,10.4071925926,34.7422,16.0046,17.5317333333,12.3286
563.99,13.05992,28.0581333333,15.4284,27.9426666667,17.1490666667,10.3973777778,34.7191333333,16.0046333333,17.5676666667,12.3187333333
564.33,13.0880933333,28.0875333333,15.5171,27.973,17.1856,10.4244074074,34.6744666667,16.0209666667,17.614,12.3669333333
564.67,13.09136,28.1634,15.5819666667,28.0222666667,17.2236666667,10.4516074074,34.7164,16.0524,17.6942,12.431
565.01,13.08944,28.1742,15.6124666667,28.0517333333,17.2174,10.4506407407,34.7166666667,16.0449333333,17.7652666667,12.4478666667
565.35,13.0193866666,28.1388666667,15.5879,27.9780666667,17.1862,10.3908962963,34.6538,15.9939666667,17.7184666667,12.3784666667
565.69,12.9657866667,28.126,15.6001333333,27.9831333333,17.1256666667,10.3359740741,34.6166,15.9336666667,17.7203333333,12.3612
566.03,12.93268,28.1297333333,15.6005666667,27.9366666667,17.0945333333,10.322737037,34.6026,15.9178333333,17.7155333333,12.3294666667
566.37,12.8905866667,28.0836,15.5919333333,27.908,17.0063333333,10.2553222222,34.5504,15.8771666667,17.6878666667,12.3060666667
566.71,12.94344,28.1626,15.6454,27.9933333333,17.0478,10.3167703704,34.6098666667,15.9435333333,17.7844,12.3552
567.05,12.97372,28.2443333333,15.7191666667,28.0616,17.0790666667,10.3590629629,34.6712666667,15.9983,17.8316666666,12.4012
567.39,12.9586133333,28.2353333333,15.7062,28.0371333333,17.0527333333,10.3047111111,34.6286,15.9668333333,17.8198,12.3708
567.73,12.9859466667,28.2942,15.7799,28.1224666667,17.097,10.337937037,34.6827333333,16.0284666667,17.858,12.4380666667
568.07,12.9356666666,28.2796,15.7234333333,28.1034,17.0436,10.2973111111,34.6858,15.9899333333,17.8548666667,12.4079333333
568.41,12.9424933333,28.2994666667,15.7223666667,28.1140666667,17.0544,10.2862074074,34.6897333333,15.9902666667,17.8699333333,12.4123333333
568.75,12.9416133333,28.3375333333,15.7605,28.0935333333,17.0476666667,10.281262963,34.6478,15.9789333333,17.8534,12.4161333333
569.09,12.9892666667,28.4073333333,15.8309666667,28.1820666666,17.0512666667,10.3069444444,34.6883333333,16.0153333333,17.9259333333,12.4511333333
569.43,13.0228666667,28.4505333333,15.8431333333,28.1986666667,17.0637333333,10.3435888889,34.7029333333,16.0248666667,17.9594666667,12.4618
569.77,13.0365333333,28.4237333333,15.8775,28.2091333333,17.0262,10.3242703704,34.6544666667,16.0108,17.9700666667,12.451
570.11,13.0749866667,28.4860666666,15.9359666667,28.2489333334,17.0878,10.3913703704,34.6892,16.0631,18.0246666667,12.4981333333
570.45,13.02212,28.4328666667,15.9459666667,28.207,17.0440666667,10.3151333333,34.6233333334,15.9768333333,17.999,12.4549333333
570.79,13.0748533333,28.5052,15.9906,28.2643333333,17.0916666667,10.3609851852,34.6271333333,16.0005,18.0772666667,12.5050666667
571.13,13.08552,28.5707333333,16.0443666667,28.3276666667,17.1072666667,10.4014592593,34.6644666667,16.0331666667,18.1555333333,12.5316666667
571.47,13.1155333333,28.6234666667,16.0741,28.3435333333,17.1245333333,10.4380444444,34.662,16.0347666667,18.2216,12.5118666667
571.81,13.1444266667,28.7180666666,16.1560666667,28.39,17.1455333333,10.467237037,34.6823333333,16.0745333333,18.2862,12.5561333333
572.15,13.1412266667,28.715,16.1944,28.4148,17.1117333333,10.4694444444,34.6429333333,16.0754666667,18.3043333333,12.5395333333
572.49,13.17776,28.8035333333,16.2725,28.5054,17.1482666667,10.4974555556,34.7242666667,16.1044,18.3921333333,12.5617333333
572.83,13.21696,28.8596666667,16.3343666667,28.5226,17.172,10.5465703704,34.7237333333,16.1314,18.4572666667,12.5939333333
573.17,13.1988266667,28.8428,16.3653333333,28.5026,17.1546,10.5167888889,34.6686,16.1256,18.4655333333,12.557
573.51,13.2298,28.918,16.4253666667,28.5512,17.1951333333,10.5555185185,34.7194,16.1682,18.5400666667,12.6001333333
573.85,13.23684,28.9899333333,16.4921666667,28.6097333334,17.2028666667,10.5509296296,34.752,16.1851333334,18.6012666667,12.6097333333
574.19,13.28616,29.0652666667,16.5724,28.6768,17.2454666667,10.5995074074,34.8156,16.2770333333,18.6664,12.6509333333
574.53,13.22564,28.9708666667,16.5683,28.608,17.1878666667,10.5401185185,34.7330666667,16.2277,18.6278,12.5854
574.87,13.2708266666,29.0240666667,16.6452666667,28.6798,17.2138,10.5924666667,34.7582666667,16.2538333333,18.6977333333,12.6191333333
575.21,13.2644533333,29.0562666667,16.6855666667,28.7352,17.1887333333,10.5706592593,34.7845333333,16.2539333333,18.7162666666,12.6476666667
575.55,13.24548,29.0055333333,16.6794666667,28.7231333333,17.1841333333,10.5643148148,34.7645333333,16.2258,18.7274666667,12.5964666667
575.89,13.24156,29.0282666667,16.7160333333,28.7294,17.1890666667,10.5661148148,34.7748,16.2219333333,18.7416,12.5977333333
576.22,13.17988,28.9758666667,16.6580333333,28.6864666667,17.1253333333,10.5109962963,34.6962,16.1858666667,18.7063333333,12.5502
576.56,13.1686933333,28.9584666667,16.6769333333,28.6806,17.1158666667,10.4878444445,34.6491333333,16.1665333334,18.7072666667,12.5428
576.90,13.1840266667,29.0242,16.728,28.7346,17.1438666667,10.5036481481,34.6985333333,16.1905666667,18.7756666667,12.6002666667
577.24,13.2108,29.0872666667,16.7683333333,28.8004666667,17.2000666667,10.5210555556,34.7414666667,16.2320666667,18.834,12.6124
577.58,13.24068,29.1436666667,16.8289333333,28.8609333333,17.2488666667,10.5657925926,34.7972,16.2679,18.9047333333,12.6392666667
577.92,13.19736,29.1446,16.8036666667,28.8414666667,17.1896666667,10.5584518518,34.752,16.2132333333,18.901,12.6378666667
578.26,13.19272,29.2082,16.8313,28.8986,17.1711333333,10.5582592593,34.7961333333,16.2308,18.9436,12.6333333333
578.60,13.1560933333,29.1816666667,16.8335333333,28.8482,17.1502,10.4647444444,34.7841333333,16.1933,18.9305333333,12.5988666667
578.94,13.145,29.1795333333,16.8599333333,28.8549333333,17.1722666667,10.4616333333,34.7414,16.2059666667,18.9943333333,12.5962
579.28,13.1735333333,29.2356,16.921,28.8814,17.1658,10.4768555556,34.7279333333,16.2358,19.0400666667,12.6378666667
579.61,13.2062933333,29.3074,16.9719666667,28.9364666667,17.2167333333,10.5006074074,34.7532666667,16.2723666666,19.1292666667,12.6714
579.95,13.23132,29.3510666667,17.0811333333,28.9630666667,17.2607333333,10.5431,34.7664,16.2814,19.1889333333,12.6838666667
580.29,13.1707733333,29.3146,17.0272,28.9450666667,17.2060666667,10.4856888889,34.7348666667,16.2178666667,19.1544,12.6362666667
580.63,13.1466666667,29.3171333333,17.0345333333,28.9337333333,17.1488,10.4471259259,34.7038666667,16.1969333333,19.1564,12.5789333333
580.97,13.1189333333,29.3282,17.0706333333,28.9342,17.1415333333,10.4825666667,34.6605333334,16.1744333333,19.1831333334,12.5998
581.31,13.1571466667,29.3622666667,17.1149666667,28.9862666667,17.1629333333,10.5072555556,34.6443333333,16.1880666667,19.2516,12.6333333333
581.65,13.18772,29.4012666667,17.1863,29.0364,17.1786666667,10.537462963,34.6551333333,16.2191333333,19.3418666667,12.6307333333
581.98,13.2121333333,29.4088,17.2429333333,29.0246,17.1962666667,10.5885777778,34.5958,16.2061,19.4055333333,12.6560666667
582.32,13.2836133333,29.4988,17.3522333333,29.1356666667,17.2694666667,10.6955259259,34.6512,16.3082,19.5253333333,12.7084
582.66,13.23416,29.4894666667,17.3660333333,29.0945333333,17.2518666667,10.6857703704,34.5909333333,16.2650333333,19.4906666667,12.6832666667
583.00,13.2416133333,29.531,17.4257333333,29.1105333333,17.2816,10.684937037,34.5940666667,16.2409666667,19.5114,12.6890666667
583.34,13.31012,29.6228,17.4777,29.1945333333,17.3100666667,10.7175111111,34.6186666667,16.2977666667,19.5770666667,12.7409333333
583.68,13.3741066667,29.7117333333,17.5309666667,29.2749333333,17.3526,10.7537925926,34.6583333333,16.3428333333,19.6652,12.8216
584.01,13.45948,29.8678,17.6930333333,29.417,17.442,10.8304555556,34.7998,16.4521666667,19.7802,12.9071333333
584.35,13.5615333333,30.0044,17.8298333333,29.5593333333,17.5522666667,10.9342518519,34.8758666667,16.5738666667,19.9092666667,13.0300666667
584.69,13.5267066667,29.9256666667,17.7804333333,29.502,17.4477333334,10.8507962963,34.7746,16.5373666667,19.8822,12.9694
585.03,13.5042133333,29.9045333333,17.8131,29.4736666667,17.3987333334,10.831437037,34.7332666667,16.5146333333,19.8474,12.9435333333
585.37,13.5634933333,30.0069333333,17.9153666667,29.5453333333,17.4640666667,10.8817333333,34.8160666667,16.5729,19.9289333333,12.9985333333
585.70,13.5323466667,30.0630666667,17.9434333333,29.6128,17.4754,10.8555777778,34.8576666666,16.5761333333,19.9351333333,12.9678666667
586.04,13.4579866667,29.9934,17.8507666667,29.5194,17.3936666667,10.7973185185,34.7108,16.4713666667,19.8456,12.9032
586.38,13.53848,30.0487333333,17.9237666667,29.5966,17.4413333333,10.8647814815,34.756,16.5312666667,19.9553333333,12.9541333333
586.72,13.5918933333,30.1076,17.9960666667,29.6644666667,17.4681333333,10.9274407407,34.7956,16.6367,20.0616666667,13.0260666667
587.06,13.5085066667,30.0484,17.9770333333,29.6156666667,17.4149333333,10.9019851852,34.7726666667,16.5518333333,20.0324,12.966
587.39,13.41732,29.9959333333,17.9546,29.5521333333,17.3292,10.8491888889,34.7059333333,16.4795,19.9856666667,12.8685333333
587.73,13.4725466667,30.0208666667,18.0371,29.5902666667,17.3932666667,10.9026407407,34.7012,16.5488,20.0684,12.9235333333
588.07,13.45708,30.0439333333,18.0618666667,29.5442666666,17.3804,10.9092,34.6802666667,16.5272666667,20.0705333333,12.9028666667
588.41,13.53992,30.1454666667,18.2079666667,29.6699333334,17.4862,10.9805259259,34.8138,16.5890333333,20.1655333333,13.0208666667
588.74,13.5353466666,30.1369333333,18.2208666667,29.6808,17.5030666667,10.9768185185,34.7737333333,16.5887666667,20.2167333333,13.0415333333
589.08,13.5068266666,30.1178,18.2693666667,29.6462,17.4833333333,10.9552592593,34.7294,16.5763,20.2076666667,13.0482666667
589.42,13.5755333334,30.1809333334,18.3468666667,29.6884,17.5320666667,11.0435259259,34.7982,16.6305666667,20.2885333333,13.1558
589.76,13.5940266667,30.2365333333,18.4226666667,29.7397333333,17.5373333333,11.0366851852,34.8534666667,16.6435333333,20.3735333333,13.1702666667
590.09,13.5614933333,30.2448666667,18.4135,29.7294666667,17.4686666667,10.993762963,34.8317333333,16.6208666667,20.3525333333,13.1156
590.43,13.55844,30.3046666667,18.4225333333,29.7294,17.4821333333,10.9557740741,34.8474,16.5717,20.3792,13.0663333333
590.77,13.6032133333,30.4108666667,18.5156,29.7975333333,17.5239333333,11.0145444444,34.8744666667,16.6538666667,20.4900666667,13.1116666667
591.11,13.6706266667,30.4777333333,18.5786333333,29.8438666667,17.5627333333,11.0420925926,34.8838,16.712,20.548,13.1772666667
