wavelength,Back_ButAurf,Belly_ButAurf,Breast_ButAurf,Crissum_ButAurf,Crown_ButAurf,DorTail_ButAurf,Patch10_ButAurf,Patch11_ButAurf,Patch12_ButAurf,Rump_ButAurf,Throat_ButAurf,WingTip_ButAurf
774.43,59.0614666667,60.8906,57.9060666667,37.9541333333,25.1505333333,24.8136666667,26.6426666667,22.8882,48.7123333333,58.6763333333,25.0301333333,26.8112666667
774.74,61.1637333333,62.8122,59.903,40.3152,27.4667333334,26.4241666667,28.5576,25.0665333333,50.7393333333,60.0969333333,27.2484,29.5514666667
775.05,61.6301333333,63.7226666667,60.0000666667,41.2408666667,27.4694666667,26.2045,29.2700666667,25.3528666667,51.0948,60.3650666667,27.9076666667,30.0730666667
775.36,61.1190666667,63.1667333333,59.8096,41.5952,27.3332666667,25.6189666667,29.4524,24.9047333333,49.8571333333,59.7618666666,28.1428,30.1904666667
775.67,61.5828,62.8537333333,59.3524666667,41.7268,26.8344666667,25.5037333333,28.8728666667,24.4364,50.2159333333,59.3765333333,27.7697333333,30.2157333333
775.98,60.7886,62.4374666667,58.5422666666,41.7204,26.0453333333,24.8506333333,27.9569333333,23.7992,49.1995333333,58.7097333333,27.0968666667,29.1518
776.30,62.2954666666,64.3468,60.464,42.784,26.6423333333,25.1770333333,28.7913333333,24.5422,50.7204,60.3662,27.7166666667,29.4018
776.61,59.9764666667,62.7463333333,58.7089333333,41.69,25.7746666667,24.8122,28.6384666666,23.6620666667,49.2252,58.1220666667,27.1831333333,28.4038666667
776.92,58.6004,61.2337333333,56.56,40.3796666667,24.0568666667,22.8468666667,26.975,21.8031333333,48.0427333333,57.1768,25.2194666667,26.5242
777.23,58.7794666667,62.0421333333,57.2534,41.2441333333,24.4836,23.0633333333,27.1596666667,21.9718666667,48.0516,57.3709333333,25.3990666667,26.9482666667
777.54,58.6111333333,61.4582666667,56.7593333333,40.7176666666,23.9813333333,22.882,26.7592,21.5508,47.4536666667,55.8796666667,24.5601333334,26.9908
777.85,57.8007333333,59.9313333333,56.197,40.6643333333,23.6425333333,22.2566333333,26.1396666667,20.6872,46.8498666667,55.0286666667,23.2761333333,26.2084
778.16,55.2284,58.6072666667,54.5662666667,38.6758,21.8264,20.8903666667,24.6119333333,18.379,44.7488,53.8126666667,21.4155333333,23.8584666667
778.47,55.2248666667,59.0312,55.2018666667,39.1234,22.2146,21.2111,24.4059333333,18.293,44.5904666667,53.7024,21.3378666667,23.8986666667
778.78,54.9999333333,59.1904,54.9048666667,38.5,21.2619333333,20.5833666667,23.3096666667,17.1428,44.762,53.0951333333,20.2142666667,22.3809333333
779.09,55.5474,60.6568,56.3259333333,39.489,21.5571333333,20.9366666667,24.0145333333,17.4209333334,44.9634,54.0389333333,20.3164,22.3602
779.40,55.0062666667,60.1478,55.7934,39.2862666667,20.91,20.4426,23.862,16.7772,43.9115333333,53.973,19.6554,22.0908
779.71,54.4324666667,58.2556666667,53.9785333333,39.2353333333,21.0751333333,20.227,23.9904666667,16.7980666667,42.8196,52.9988666666,19.8568,22.2700666667
780.02,54.3245333333,57.6208666667,53.6059333333,37.9925333333,19.7522,19.0954,22.5032,15.1673333333,41.8588,52.4162666667,18.2899333333,20.9665333333
780.33,54.1263333333,57.1252,53.0359333333,37.7694666667,19.4298666667,19.0705666667,22.3048,15.3655333333,41.2640666667,51.3755333333,17.9925333333,20.2973333334
780.64,53.2840666667,55.5555333333,52.0988,37.2344666667,19.1110666667,18.5677666667,21.8025333333,15.3826666667,40.6914666667,50.7654666667,18.0494666667,19.7778666667
780.95,53.8149333333,55.9696666667,52.4206666667,38.1241333333,19.1381333333,18.6438333334,21.8758,15.6655333333,40.8618666667,51.9899333333,17.9468,19.3408666667
781.26,55.5118666667,57.979,53.0183333333,37.9526666667,19.37,19.1730666667,22.0997333333,15.7219333333,41.2599333333,52.4670666667,17.6378666667,19.37
781.57,56.573,57.2423333333,52.8782,37.9384,18.1525333333,19.0093333333,22.5435333333,15.4484,41.7670666667,51.834,16.3588,19.0896666667
781.88,56.8435333333,57.4423333333,52.6257333333,38.1224666667,17.6598,19.5782666667,22.3401333333,15.102,42.0954,52.136,15.6463333333,19.0204
782.19,57.4864,57.5137333333,53.1421333333,38.9616,18.3879333333,20.3825,22.8962,15.8743333333,41.94,51.9672666667,15.0000666667,20.0273333334
782.50,56.4625333333,56.1631333333,51.5373333333,37.8502,17.3333333333,19.3740666667,21.5238666666,14.7484,40.9252,49.9319333333,13.6597333333,19.1020666667
782.81,56.6393333333,56.1748666667,51.9398666667,37.1858,17.4863333333,19.631,21.2568,14.6175333333,41.7486666667,49.3169333333,13.2242,19.4536666667
783.12,56.7967333333,56.6522666667,52.1500666667,35.7864666667,15.8153333333,18.355,19.8557333333,12.987,41.5873333333,48.7157333333,10.505,18.2396666667
783.43,58.3122,57.6371333333,54.0084666667,38.0872666667,17.8059333333,20.2251,22.4754666667,15.415,43.7693333333,50.3799333333,13.0238666667,20.9282
783.74,59.6342666667,58.1998,55.3586666667,38.5654666667,18.5654,20.2389666667,23.2631333333,15.443,44.1350666666,51.1392,13.8397333333,21.8282666667
784.05,60.5530666667,58.9811333333,55.7788,38.5152666667,17.118,19.4759666667,22.7366,14.2649333333,43.4060666667,51.2080666667,12.1399333333,21.0770666667
784.36,60.0296666667,58.6074,55.5258666667,38.1333333333,16.5629333333,18.0741,22.0149333333,13.0072666667,42.7556,50.8739333333,10.6964666667,20.237
784.67,58.938,58.407,55.2507333333,38.171,15.4573333333,17.3747,21.2389333334,12.5368,42.0354,50.0591333333,10.4425333333,19.9705333333
784.98,57.0562666667,57.3449333333,53.9104666667,37.2873333333,15.8442,17.0563333333,20.0289333333,12.352,40.8947333333,49.1773333333,10.7648666667,19.7113333333
785.29,55.3782666667,55.9104666666,52.5491333333,36.3306,15.8543333333,16.4285666667,19.4958,12.4370666667,40.0,47.5071333333,10.1961333333,18.7674666667
785.60,54.4022666667,55.4430666667,51.6456,34.6554,14.6554666667,14.8945333333,18.6216666667,10.7735333333,38.8467333333,46.6385333333,8.94520000001,17.4684666667
785.91,53.0508,54.2938666667,50.0565333333,32.3728666667,12.7964666667,12.6837,16.7796666667,9.32199999999,36.8362666667,45.678,7.51413333333,15.678
786.22,50.5307333333,52.1633333333,47.7823333333,31.0204,11.6462666667,10.5713666667,15.8096666667,8.48986666667,34.6666666667,43.7278,6.85706666666,14.177
786.53,50.3030666667,51.7786666667,47.6415333333,31.4888,11.9630666667,10.6587333333,15.6520666667,9.01173333334,34.6508,43.7418,7.61526666667,14.5718
786.84,50.1882666667,51.3978666666,48.1183333333,30.5376,11.129,8.96489999999,13.6020666666,7.36566666668,33.8172,43.7366,6.12913333334,13.1182666667
787.14,49.6296666666,50.4760666667,47.5926,30.7671333333,10.8728666667,9.03446666667,12.8836666667,7.19586666665,33.4920666667,43.3068,5.29106666667,12.8307333333
787.45,47.9328666667,49.2248666667,46.9251333333,30.0775333333,10.4650666667,8.08783333333,12.0670666667,6.87326666667,33.0491333333,42.4287333333,4.72873333333,11.5762
787.76,49.0365333333,49.6614,47.6042,30.2862666667,10.026,8.21616666667,11.9790666667,6.87506666666,33.6458,42.9166666667,4.79166666667,10.8854
788.07,47.8880666667,47.8116,46.972,29.1601333333,9.46566666667,7.32816666666,11.8321333333,6.18326666667,32.5192666667,41.9592666667,3.96940000001,9.99993333333
788.38,48.4359333333,48.4102,48.1795333333,29.3844666667,9.46146666667,7.51276666666,11.9744666667,6.6154,32.5898,42.4102,3.61533333333,9.43580000001
788.69,49.4724666667,48.906,49.3951333333,29.5752666667,9.65253333333,7.82486666666,12.9214666667,6.74386666667,32.7412666667,43.3204666667,3.93826666667,10.1157333333
789.00,50.8073333333,49.4790666667,50.8594,30.5468,9.76553333333,8.3333,13.7761333333,7.86446666667,33.9062,45.1041333334,4.55740000001,10.9374666667
789.31,51.3954,49.6124666667,51.9894666667,31.5762,11.2660666667,10.1420666667,15.1937333333,9.3798,35.2196666667,45.9432,5.65886666666,12.6098
789.62,51.7948666667,49.6895333333,52.6046,32.0917333333,10.4184,10.2698333333,14.7908666667,9.01486666665,35.6544,46.7206666667,4.7504,11.7138
789.92,52.0218,50.7104,53.5246,32.8962666667,11.4481333333,11.9535,16.2842,10.1093333333,36.8306,47.1858,5.7924,12.377
790.23,52.2267333333,51.7678,53.2523333333,34.0891333333,12.8204666667,14.3861,18.9473333333,12.1728,37.7867333333,47.4765333333,7.50340000001,13.4952666667
790.54,52.4722,52.2222,53.6666666667,33.5,13.1112,14.0695333333,19.0000666667,11.6112,38.1667333333,47.5278666667,8.08333333333,13.0278
790.85,53.1942666667,52.4444,53.8055333333,34.0832666666,15.0832666666,15.5,19.6666666667,12.3611333333,38.889,47.7500666667,9.38886666666,14.1944666667
791.16,51.989,51.3854666667,53.3334,33.4978,15.9671333333,16.3099,20.192,12.7572666667,38.2990666666,47.4075333333,10.1234666667,14.8697333333
791.47,51.2446666667,50.4148,52.475,32.0744,14.2488,15.0071666667,18.8269333333,11.0442666667,37.1960666667,47.0958666667,8.78386666666,13.0186
791.78,49.9124,48.5672666667,51.3743333333,30.2046666667,12.8070666667,13.2309333333,17.2808,9.21066666667,35.4678,45.2047333333,7.1052,11.2571333333
792.08,48.7892,47.1449333333,50.6427333333,28.8491333333,11.8683333334,11.8534333333,15.9042666667,8.34086666668,34.5889333333,44.1256,6.30793333333,10.1942666667
792.39,44.256,42.7083333333,46.9346,25.6844,8.24393333333,8.64586666666,11.9940666667,5.17860000001,30.5654666667,40.5952,3.7202,7.32126666667
792.70,41.5830666667,40.5175333333,44.9619333333,24.3532,5.26639999999,5.00776666666,9.43686666666,2.83093333333,28.0974666667,38.2953333333,1.55246666667,4.20093333333
793.01,41.4133333333,40.2457333333,45.0077333333,23.8708666667,4.76193333333,4.19346666667,8.60219999998,2.30419999999,27.9262,37.8802,1.68973333333,4.02466666666
793.32,38.8106666667,37.5274666667,43.0048,21.5337333333,1.65879999999,0.313033333342,5.60253333335,-0.907666666653,25.2270666667,35.493,-0.970199999999,0.751199999998
793.62,37.0580666667,35.1486666667,41.6588,20.3444,0.1564,-1.61200000001,3.28646666668,-1.9718,23.6932,34.1158,-2.3162,-0.594666666675
793.93,35.6618666667,34.8644666666,41.2757333333,19.7129333333,-2.32853333334,-2.50416666666,1.91393333333,-2.32846666666,22.7751333333,34.0031333333,-4.4976,-1.94573333333
794.24,36.6178,35.3170666667,42.2764666667,19.6746666667,-3.21959999999,-2.48783333333,1.52826666667,-1.65853333334,22.8617333333,34.8616666667,-4.61773333334,-2.0162
794.55,35.9294666667,34.5512666667,41.3462666667,18.8462,-3.87819999998,-3.47760000001,0.256466666666,-1.53833333333,22.4998666667,33.2691333333,-4.64739999999,-2.66020000001
794.86,36.1322,34.9057333333,41.5723333333,19.4024666667,-2.7988,-2.75150000001,1.2264,-0.440333333334,23.6792666667,32.9874666667,-3.20746666667,-1.69813333333
795.16,37.6635333333,36.9470666667,43.0842666667,21.2774,-1.12153333333,-1.29286666667,3.27100000001,1.55759999999,26.1994666667,35.0778666667,-0.405000000001,0.0312
795.47,39.4848,38.8485333333,45.1210666667,23.6061333333,1.06066666666,1.01503333334,5.21206666666,3.84833333334,28.1212,36.9697333333,2.0604,1.8486
795.78,41.1644666667,40.7568666667,46.7249333333,25.6476666667,4.04653333333,3.97383333333,7.8602,6.72493333334,30.1601333333,38.5152666667,5.3276,3.61
796.09,41.9254666667,41.2355333333,47.3563333333,25.977,5.74706666666,5.38796666667,8.64940000001,7.24133333333,30.7759333333,39.1953333333,6.29313333334,4.19533333334
796.40,41.8440666667,41.1348666667,47.2623333333,25.3616666667,6.41133333333,5.44693333333,9.41846666667,7.12053333335,30.0425333333,39.0639333333,6.35446666666,4.1702
796.70,42.1398666667,41.5363333333,47.1056666667,25.9533333333,7.98353333333,7.44856666667,10.7543333333,8.64186666668,30.6996,39.9725333333,8.06586666667,5.89846666667
797.01,42.5895333333,42.8374666667,48.1818,25.7851333333,8.26446666667,8.34700000001,11.5977333333,9.42146666665,30.9364666667,40.3305333333,8.95313333333,6.39106666667
797.32,42.0192666667,41.2725333333,47.5519333333,24.3152,7.88386666667,7.51026666667,11.2863333333,8.54793333335,29.7373333333,39.5851333333,8.74133333332,5.33886666666
797.63,39.9460666667,39.8111333333,45.6410666667,22.915,7.28746666668,6.88256666666,11.3361333333,7.50339999999,28.6100666667,38.0296666667,8.58306666665,4.96626666667
797.93,39.6448,39.918,45.8469333333,22.6228666667,7.0492,7.11750000001,11.7214,6.83060000001,28.743,38.0601333333,8.16946666666,5.10933333334
798.24,40.2448,40.7620666667,46.3129333333,23.3742,9.06119999999,8.7891,12.7346666667,8.76186666668,29.4149333333,39.347,9.57826666666,6.42179999999
798.55,39.5681333333,39.6491333333,45.5601333333,23.2118,9.04179999999,8.66400000001,12.7125333333,8.82593333333,28.7179333333,39.1902,9.50066666665,6.42379999999
798.85,38.3753333333,38.1232666667,44.3417333333,21.4845333333,7.56299999999,7.52093333334,11.8207333333,7.73106666666,27.2828666667,38.4873333333,8.12326666667,4.81786666667
799.16,39.5632666667,38.6316,45.2984666667,21.7467333333,8.96646666665,7.94759999999,13.3043333333,8.821,28.7628,39.6507333333,8.09313333333,5.3856
799.47,40.4093333333,39.8246,46.6958666667,22.8362,9.99993333333,9.47370000001,15.2630666667,10.7603333333,31.1110666667,40.5263333333,9.64906666667,6.81286666667
799.78,42.4189333333,41.9764,48.9970666667,25.8997333333,12.5958666667,12.0206333333,17.7580666667,14.3364,34.5722666667,43.0384,12.5664,9.38060000001
800.08,43.6392,42.8135333333,50.8257333333,26.2997333333,13.2110666667,12.2782666667,18.8074666667,15.2904666666,35.5046666667,43.945,13.2722,9.26599999999
800.39,44.9999333333,42.7564,51.1859333333,26.7628,13.5577333333,11.2019666667,19.0063333333,14.6794666667,36.4744,44.7115333333,12.7884,8.10893333333
800.70,45.2064,43.6826,51.5872,28.7937333333,15.5874,12.0793333333,20.6348,16.6030666667,38.4126666667,45.7141333333,15.1428666667,10.2222
801.00,45.4545333333,43.8383333334,53.165,29.4613333333,15.1178666667,11.1447333333,20.2357333333,16.4646666667,39.0909333333,46.2625333333,14.7810666667,8.85513333334
801.31,44.7762,43.7148666667,52.9352666666,30.2156,15.7213333334,11.4758666667,20.796,17.7778666667,39.4692666667,47.2968666667,16.7496,9.58553333333
801.62,44.9087333333,43.9138,53.5324,30.6136,15.4891333333,11.0613666667,20.8623333333,17.8440666667,39.8341333333,47.5954,17.3798,10.1826
801.92,44.974,43.7997333333,53.955,30.2244666666,14.6459333333,10.3972,20.3799333333,17.1674666667,40.1035333333,47.5646,16.7530666667,9.01546666667
802.23,46.8376,46.1880666666,54.906,32.752,17.4359333333,12.7178666667,22.4957333333,18.9402666667,42.3932,49.4701333333,19.8291333333,11.6238666667
802.54,47.1202,46.4572666667,55.0087333333,32.6701333333,17.0679333333,12.6354,21.6404666667,18.2896666667,42.3386,50.2968,20.9076,11.3089333334
802.84,45.8466,44.7772,52.7271333333,29.9108666667,15.2228666667,10.2850666667,18.7878666667,15.615,39.2157333333,48.9126666667,19.9644,9.44733333333
803.15,44.1251333334,42.873,51.3445333333,27.1454,12.5598666667,7.5324,16.0958666666,12.3756666667,36.9060666667,47.5137333333,17.7901333333,6.92439999999
803.46,44.5787333333,43.5898,51.4286666666,27.6191333333,13.5532,7.87540000001,16.1904666667,13.1136666667,37.7655333333,47.619,18.3517333333,8.05860000001
803.76,41.3693333333,41.0811333333,49.2253333333,24.8286666667,11.6035333333,6.28826666667,13.2614,11.2072666667,35.1710666667,45.2252666667,16.5044666667,6.41439999999
804.07,42.5274666667,42.0513333333,50.1831333333,25.1647333334,11.685,6.5202,12.6739333333,10.8791333333,35.4943333333,45.7143333333,16.8132666667,6.22713333335
804.38,44.1489333333,43.2271333333,50.603,26.5602666666,14.6098666667,8.77663333335,15.0708666667,13.0850666667,36.2766,47.5531333334,18.9361333333,9.468
804.68,46.0707333334,45.5865333333,52.8118666667,26.8529333333,14.8976666667,8.45433333332,15.568,13.8919333333,36.9087333333,48.7152,19.1062,8.75226666667
804.99,47.5861333333,48.1992,55.3256,29.0038666667,17.4713333333,10.7853,17.8544666667,16.1686666667,39.1954,51.3794,21.1878,10.3832
805.30,49.3408,50.7722,57.8531333333,31.2241333333,19.9247333333,14.5763,20.0000666667,19.0960666667,41.0922,53.2204,24.2560666666,14.0866
805.60,50.2117333333,51.9460666667,59.9229333333,30.9441333334,20.3082666667,15.7804333333,20.8092666667,20.0000666667,42.5433333333,54.1041333333,25.7032,14.8746
805.91,50.7663333333,53.4482666667,61.3792666667,31.6475333333,20.9194666667,17.1456,21.8772666667,21.1878,43.4866,53.9080666667,26.5516666667,17.1264666667
806.21,54.2046,57.159,65.7953333333,35.9090666667,25.7576,22.4431666667,27.0833333333,26.2878666667,48.1818666667,57.9924666667,30.2651333333,22.0833333333
806.52,53.2604,56.2113333333,63.6429333333,34.6448666667,26.4846,24.1712333333,27.5776,27.3224666667,47.8688666667,56.8307333333,30.3461333333,22.1492666667
806.83,51.5384666667,54.3590666667,61.5386,33.5164666667,24.8717333333,23.3882333333,26.0806666667,25.5312,46.1906666667,55.4212,28.8277333333,20.9158
807.13,53.4806666667,56.6482,63.315,35.4328,26.2983333333,25.6354666667,27.9558,27.2558666667,48.0664,57.606,32.0074,24.0883333333
807.44,53.6264666667,57.1061333333,63.6264666667,35.1281333333,26.6667333333,27.6373666667,28.4248666667,28.2783333333,49.2307333333,58.0952,32.8204666667,25.4944666667
807.74,56.9502666667,60.8510666667,66.2765333333,39.3261333333,30.9574,32.6595333334,32.4823333333,32.9787333333,53.8297333333,61.0283333333,37.8369333333,30.1064
808.05,57.4489333333,60.7482,65.8164666667,41.2245333333,32.5171333333,34.9149333333,34.4556666667,33.9455333333,54.966,60.9864,39.5578,32.6871333333
808.35,57.7114,60.2986,64.8424666667,41.4593333333,32.0065333333,34.5773,34.5274,33.7644666667,54.4278666667,60.1658666667,39.7016,32.4710666667
808.66,58.0472,60.3367333334,64.2424666667,41.6835333333,33.3668666667,34.3267,34.8148666667,33.9394,55.2188666667,60.3366666667,39.8318666667,32.6936
808.97,54.66,57.5851333334,60.4421333333,39.1836666667,29.8299333333,30.3231666667,31.1903333333,30.1360666667,52.0407333334,57.0749333333,35.8842666667,28.9796
809.27,55.2430666667,58.0208,60.1734666666,39.2014666666,30.2084,29.9479333333,31.1111333333,29.9653333333,52.1529333333,58.0904,36.3195333333,28.5416666667
809.58,55.2689333333,58.1002666667,59.1398,38.4228666667,28.6021333333,27.6523,29.1757333333,28.1721333333,51.1111333333,57.5985333333,35.1971333333,26.7026
809.88,57.6296666667,60.6666,61.4074,40.7407333333,29.7406,29.0369333334,31.1112,29.3333333334,53.3332666667,59.7776666667,36.4445333333,28.6667333333
810.19,59.3000666667,61.9520666667,62.6888,42.1730666667,32.0809333333,31.1417,33.1860666667,31.3444,54.4382666667,61.9888666667,37.9374,30.6076666667
810.49,61.6759333333,63.9851333334,64.0596666667,44.2459333333,34.7485333333,33.9664,36.4618,34.0037333333,56.9087333333,64.0594666667,39.2551333333,31.0614666667
810.80,61.8182,63.7499333333,63.5227333333,43.9016,35.1893333334,32.8599,36.9697333333,34.3938666667,56.5530666667,64.0909333333,38.9394,30.3786666667
811.10,60.0405333333,62.1952666667,61.9919333333,41.0976666666,31.5447333333,28.6179333333,34.9593333333,30.6504,55.1219333333,62.6422666667,35.6503333333,26.5041333333
811.41,61.8666,64.0444,63.9554666667,40.1778,31.7333333333,28.1332333333,34.3110666667,30.0889333333,56.3555333333,65.3778666667,34.0444666667,25.0222666667
811.71,63.7469333333,65.6933333333,66.5692666667,39.5619333333,32.9926666667,28.7347666667,34.1606,29.1484,57.5183333333,67.7372666667,33.0412666667,24.2335333333
812.02,64.5926,65.5802666667,68.8394666667,39.0123333333,32.6913333333,28.5678333333,34.2223333333,29.0370666667,56.8888,68.4936666667,32.642,23.4073333333
812.32,66.6168,66.4178666667,70.1492,39.9999333333,34.3782666667,29.3282333334,35.3233333333,30.6964666667,57.5621333333,69.3532666667,33.1840666667,24.7760666667
812.63,66.9172666667,67.8196,71.1278666667,41.7043333333,35.2881333333,30.4511666667,36.2406,31.3284,57.6440666667,69.2230666667,32.9824666667,26.1152
812.93,66.0248,66.0740666667,70.074,41.9258666667,36.3456666667,32.1481333333,36.9876666666,31.3580666667,58.1729333333,68.1974666667,33.4322,26.4691333334
813.24,64.8888666667,65.1851333333,69.2838666667,41.3334,35.605,30.2964333333,35.4567333333,31.1111333333,56.1481333333,67.3580666667,32.5925333333,24.9382666667
813.54,66.2499333333,66.9271333333,71.7706666667,41.5105333333,34.948,29.9219666666,35.8333333333,31.6145333333,59.4790666667,69.1145333333,34.0624666667,24.5832
813.85,63.2813333333,64.0104,69.2187333333,39.0104,32.0835333333,26.1458666667,33.0208666667,28.2811333333,56.5104666666,67.8124666666,30.9895333333,22.3439333333
814.15,65.0128666667,66.4082666667,71.3694666667,41.7054666667,33.6434,28.5271333333,35.4523333333,29.1473333334,58.553,69.7673333333,31.7313333333,25.2712666667
814.46,65.7743333333,67.664,72.756,43.3596666667,34.2782666667,30.2887,34.8556,30.0262,58.2678,70.6037333333,31.391,25.1442666667
814.76,63.8759333333,65.478,69.6124,42.2739333333,32.9198,28.9923333333,31.5246,28.9922666667,57.6228666667,69.199,30.0773333333,24.1344666667
815.07,63.0302666666,65.0000666667,67.8282,42.1719333333,30.4546,27.4747,31.6160666667,28.5353333334,58.4343333333,69.0403333333,29.5454666667,25.505
815.37,61.0864,63.8024,63.358,41.432,27.5556666667,25.9258,29.926,27.1112666667,56.7406,66.321,27.9999333333,25.037
815.68,60.0465333333,62.3776,62.5641333333,41.6318,28.2983333333,28.0653333333,30.6759333333,28.3914666667,56.5502,65.7342666667,29.4638,26.4802666667
815.98,59.6346,59.8173333333,61.8264666667,39.5890666667,26.8493333333,27.1461666667,30.7305333333,28.3103333333,56.8492666667,64.1095333334,29.0410666667,25.5251333333
816.29,59.6370666667,59.7732666667,62.5849333333,39.5465333333,25.9411333333,26.916,31.5192,28.7528666667,56.8253333333,64.5351333333,28.9342666667,26.2132666667
816.59,62.4943333333,62.585,65.6688666667,42.0408666666,28.5713333333,29.1837333333,33.9683333333,30.2948,60.9976,67.5282666667,30.703,29.2971333334
816.89,61.9866666667,62.2516666667,64.1060666667,41.9868666667,28.4327333334,28.4105666667,33.7307333333,29.2275333333,59.691,66.49,28.9625333333,29.6688666667
817.20,64.5750666667,64.3138,66.1002,44.0958666667,29.2811333333,30.4792333333,34.9454666666,31.1111333333,62.1787333333,66.7102666667,29.1502,32.331
817.50,63.2906666667,62.7776666667,64.7008,43.2051333333,28.0768666667,29.0386,33.7180666667,29.2735333333,60.8546,65.2563333333,28.4188666667,31.0256
817.81,62.4096666667,61.6466,63.5742,42.4097333333,27.3493333333,28.0723666667,33.3334,28.5541333333,59.1164,63.7349333333,27.6706666667,31.2851333333
818.11,63.4901333333,62.9411333333,64.902,43.8038666666,27.0980666667,28.5491333333,35.0588,28.6668666667,59.1372,63.9999333333,27.5293333334,31.4903333334
818.41,63.8432,62.5098666667,64.4705333333,42.549,25.2941333333,27.1567666667,33.1764666667,25.6863333334,58.0001333333,62.353,25.2941333333,28.3922666667
818.72,63.9478666667,62.6816,64.8789333333,42.8304666667,25.5122,26.7598333333,31.9553333333,24.6927333333,57.393,62.2718,24.2832,27.0390666667
819.02,64.1884,63.1413333333,65.2008,43.0016666667,25.5148666667,25.6544666667,31.4484666667,23.4904,56.6142666666,62.1989333333,23.2111333333,26.562
819.33,62.172,61.7194,62.3831333333,43.4086666667,25.9427333333,25.6411,29.8944666666,22.8658,54.2683333333,60.8446,22.6544666667,26.7270666667
819.63,60.2124666666,59.7875333333,59.5750666667,40.85,23.1342,22.3904666667,26.3744,19.6548,50.7038666667,58.8578,19.2564,24.0637333333
819.93,58.2252666666,57.4060666667,56.678,38.6121333333,20.1139333333,20.0682,23.4584666667,16.496,47.3720666666,56.0864666667,16.769,21.0466666667
820.24,56.0906,55.1654,55.2219333333,36.9780666667,18.7534666667,18.4419,21.4919333333,14.8063333333,45.0236,54.0320666666,15.5616666667,19.0934666667
820.54,53.7629333333,53.2060666667,53.8424,35.1788,16.8018,16.2688333333,19.0295333333,12.5854,42.7048666667,51.8854,13.8902,17.1201333333
820.85,53.0164666667,52.0936666667,52.686,34.3112666666,15.606,14.8485666667,17.6858,11.3636,41.6804666666,50.7713333333,12.5069333333,15.8677333334
821.15,52.6177333333,51.6399333333,52.6654666667,33.8223333333,15.3369333333,14.4901666667,17.2092666667,11.2106,41.6935333333,50.4233333333,12.2241333333,15.4682666667
821.45,51.6298,50.9884,51.9769333333,33.186,14.7108,13.6907333333,16.6246666667,10.6624666667,40.8728,49.7161333333,11.7562,15.1314666667
821.76,51.3114666667,50.6438666667,51.979,33.4001333333,14.8020666667,13.6289,16.4997333333,10.8726666667,40.6295333333,49.566,11.7882666667,15.2598666667
822.06,51.008,50.3801333333,51.4942666666,33.1122,14.6418666667,13.6074333333,16.5870666667,10.725,40.504,49.1158,11.8478666667,15.2786
822.36,50.55,50.2707333333,51.1083333334,32.792,14.0101333334,13.3249333333,16.1675333333,10.3807333333,40.1946,48.9255333333,11.3875333333,14.8984666667
822.67,50.4452666667,50.2288,51.186,32.5509333333,13.4332,12.5635,15.7220666667,9.79606666666,39.8669333333,48.764,10.7780666667,14.2154666667
822.97,50.7065333333,50.5652,51.8037333333,33.1255333333,13.6409333333,12.8387333333,16.1428666667,10.0664,40.5568666667,49.0691333334,11.1055333333,14.4471333333
823.27,50.5182666667,50.274,52.0269333333,33.2154666667,13.8138,12.8782333333,16.2916666667,10.1728666667,40.5224,48.8916666667,11.1925333333,14.5891333333
823.58,50.4900666667,50.543,52.2913333333,33.2008666667,13.7218,13.0462,16.3796,10.0926,40.6445333333,48.9536,10.9404,14.6312666667
823.88,50.9854666666,51.0231333333,52.7580666667,33.8236,14.1348,13.6021,17.1052666667,10.4572666667,41.3012666667,49.6746,11.2305333334,15.1155333333
824.18,51.4214666667,51.8562666666,53.6366666667,34.4056,14.8405333333,14.4765,17.6226666667,11.1785333333,41.7602666667,50.2176666667,11.5832,15.7106666667
824.49,51.8895333333,52.3518666667,53.8409333333,34.8336,14.4952,14.3712666667,17.5409333333,10.7163333333,41.8386666667,50.5471333333,10.9870666667,15.4201333333
824.79,52.1257333333,52.3596666667,53.8139333333,34.9724666667,14.578,14.8305,17.6463333333,10.7084666667,41.8977333333,50.3758,10.8933333333,15.7486
825.09,52.4768666667,52.8722,53.9656666667,35.3624,15.1383333333,15.7641333333,18.4982,11.3174666666,42.3978666667,50.3822,11.2253333333,16.7721333333
825.39,53.319,53.4048666667,55.1358,36.2232,15.2789333333,15.9443666667,18.8698,11.3733333333,43.1330666667,51.2018,10.93,17.3247333333
825.70,53.7837333333,53.0179333333,55.3905333333,36.4113333333,15.1352,15.8257333333,19.0991333333,11.3212,43.2882,51.1710666667,10.4203333333,17.3274
826.00,53.8017333333,52.7712666666,55.4880666667,36.1124,14.6758,15.7143333334,18.7978666667,10.5854666667,43.4349333333,50.6790666667,9.85173333333,17.0802666667
826.30,53.111,52.4603333333,55.0793333333,35.5079333333,14.0634666667,15.2144,18.0792666667,10.0952666667,42.3969333333,50.0,9.2064,16.6190666667
826.61,53.4295333333,52.6442,55.0160666667,35.6890666667,13.9262,15.2483666667,18.3813333333,10.2885333333,42.7244,50.3526,9.29500000001,17.0191333333
826.91,53.9916666667,53.037,55.3909333333,36.0493333333,13.2345333333,14.4362333333,18.107,9.90953333332,43.0453333333,50.7654666667,8.67486666667,16.4937333333
