wavelength,Back_PhrDorf,Belly_PhrDorf,Breast_PhrDorf,Crissum_PhrDorf,Crown_PhrDorf,DorTail_PhrDorf,Patch10_PhrDorf,Rump_PhrDorf,Throat_PhrDorf,WingTip_PhrDorf
250.17,10.758,9.51027777777,10.0459444444,10.5283333333,10.1105555555,14.5598888889,12.8708333333,11.5717481481,10.0871111111,15.0775555556
250.54,9.06422222223,8.06622222221,9.15333333333,9.27405555554,8.53677777779,12.7382222222,11.5368333333,10.2251111111,8.74655555555,13.2852222222
250.92,8.21311111111,7.05255555556,8.53583333333,8.47388888889,7.8973888889,11.9076666667,10.5686666666,9.46107037036,7.71866666667,12.1895
251.29,9.22033333333,8.77688888888,9.64227777778,11.1402777778,9.35855555554,12.7835555556,11.8455,10.3428592592,8.98788888889,13.1761666667
251.66,9.31855555555,8.74094444443,10.1186666667,11.6594444444,9.39250000002,12.5035555556,11.2221666667,9.8410925926,8.963,13.6816666667
252.04,7.35066666667,7.14183333334,8.27133333333,9.38555555557,7.11866666666,10.4921111111,8.96033333334,7.54140740741,6.00422222222,11.7147222222
252.41,6.02633333333,5.64177777778,6.96,7.71344444444,5.56333333333,9.40044444444,6.85033333333,5.43383703704,4.25288888889,10.7185555556
252.79,5.38088888889,4.88894444444,6.246,6.31738888889,4.71416666667,8.71433333336,6.1905,3.58730740741,3.57144444445,9.69044444443
253.16,7.37533333333,7.76005555554,9.34766666667,8.18516666667,6.52583333333,11.0792222222,8.97083333333,5.5187,6.15688888889,12.6103333333
253.54,7.19988888889,8.05105555556,9.70366666667,6.93827777778,6.68461111111,10.9637777778,8.64,5.11581111111,6.07088888889,12.5266666667
253.91,6.97155555555,7.77605555557,9.08333333333,7.34027777778,6.67005555556,10.2564444444,7.793,4.46466296296,4.62544444444,11.9156666667
254.28,8.55344444444,9.59133333332,11.4349444445,8.81061111112,8.61172222223,11.5428888889,9.81566666666,5.96201851852,5.87955555555,13.7187222222
254.66,9.589,10.5360555556,12.0245,9.45372222222,9.54694444445,12.244,10.477,6.65257407408,6.44355555554,15.0686111111
255.03,10.8546666667,11.342,12.5125555555,10.4532222222,10.0684444444,12.752,12.0,7.821,6.97444444444,15.7947777778
255.41,10.5495555556,11.7692777778,12.8137222222,9.73305555554,9.73316666668,13.3403333333,11.4008333334,8.26695185186,7.37211111111,15.6397777778
255.78,12.1422222222,13.9377777778,14.2844444445,11.3777777778,11.5555555556,15.3066666667,13.04,10.6666666667,9.38666666668,17.6177777778
256.15,14.3396666667,15.516,16.4348888889,13.8416111111,14.1937777778,17.6027777778,14.8376666667,13.1243111111,12.9143333333,19.3198333333
256.53,15.3091111111,16.5583888889,17.5164444444,15.2007777778,15.0507222222,18.3408888889,16.5918333333,14.6432407408,14.3261111111,20.4230555556
256.90,15.9525555556,16.5556111111,17.4446111111,15.6271111111,15.4128333334,18.111,17.1905,15.4835592592,14.7301111111,20.9445
257.28,15.6203333334,14.7066666667,15.7455555555,15.0897777778,15.1562777778,17.3741111111,16.5118333333,14.5118185185,13.8964444444,19.7541666667
257.65,14.8412222222,14.6633333333,14.7423333333,15.2564444444,14.7884444445,17.4114444444,15.8756666666,14.3920592593,13.4705555555,18.5777777778
258.02,13.1142222222,13.4145555556,13.232,13.5443333333,12.8551666667,16.4015555555,14.5988333334,13.1776333333,12.6075555555,17.1496666667
258.40,11.7061111111,11.9472222222,11.4803888889,12.1833888889,11.4601111111,15.6048888889,13.281,12.0146222222,11.3265555555,15.892
258.77,11.6093333333,11.3422222222,10.871,11.8138333333,11.2443888889,15.2834444444,13.2373333333,12.0079296297,11.3512222222,15.3680555556
259.15,10.3914444445,10.1729444444,9.82138888888,10.7108888889,10.44,14.4183333333,11.9238333334,10.8464962963,10.6662222222,15.0976666667
259.52,9.3048888889,8.36127777777,8.57677777778,9.25677777778,9.22322222221,13.14,10.7355,9.78414074073,9.43899999999,13.7979444444
259.89,8.23277777778,6.93927777779,7.34166666667,8.02483333333,8.1635,11.9088888889,10.0083333334,8.75661111111,8.60733333333,12.7789444444
260.27,8.30500000001,6.8921111111,7.39411111111,7.69988888889,8.31505555555,12.0088888889,10.2431666667,9.0894037037,8.43822222222,13.1358333333
260.64,7.30833333333,5.58538888889,6.23677777778,6.61405555556,7.35133333333,11.1308888889,8.76016666667,8.04696296296,7.30833333334,12.0040555556
261.01,6.72911111111,5.12666666667,5.80472222222,6.33361111111,6.78572222222,11.2175555556,8.07866666667,7.58757407407,6.96177777778,11.9157222222
261.39,6.46222222222,4.96683333333,5.50538888889,6.07061111111,6.42872222222,10.8168888889,7.405,7.15892962963,6.85,11.5293333333
261.76,6.69688888889,4.5415,5.51783333333,6.29133333333,6.48711111111,10.4442222222,7.72483333334,6.84974814815,7.08877777778,12.0806666667
262.13,7.07122222222,4.72988888889,5.89894444444,6.79255555556,6.99277777778,10.6464444444,8.39766666666,7.26900740741,7.75066666666,12.2693888889
262.51,6.81811111111,4.44361111111,5.56322222222,6.73694444444,6.74472222222,9.95288888889,7.957,7.02456666667,7.48211111111,12.2153333333
262.88,6.29622222222,4.01383333333,5.43055555556,6.85611111111,6.72677777778,9.57788888889,7.44166666667,6.59707407407,6.91633333333,12.0888888889
263.25,6.20422222222,4.00455555556,5.49427777778,6.66966666667,6.74461111111,9.52255555556,7.14866666667,6.65189259259,7.08777777778,11.7548888889
263.63,6.89577777778,5.12583333333,6.599,7.86283333333,7.65794444444,10.2108888889,7.52,7.02046296296,7.97011111111,13.239
264.00,7.75077777778,6.02038888889,7.64438888889,8.55744444444,8.423,11.3126666667,7.86283333333,7.92483703703,8.143,14.0119444444
264.37,8.07544444444,6.6851111111,8.75338888889,9.00266666667,8.42316666667,11.366,8.23766666666,7.8399962963,8.31888888889,14.1987777778
264.75,8.8111111111,7.99294444443,9.89816666667,9.74383333333,9.30316666667,12.2897777778,9.4405,8.42429259259,9.65799999999,15.3161666667
265.12,8.90466666667,7.79005555557,9.87349999999,9.27977777777,9.21822222223,11.2118888889,9.35833333334,8.22435555556,9.07266666667,14.757
265.49,8.27555555556,7.37455555557,9.27577777779,8.66588888889,8.61622222222,11.0892222222,8.85283333333,7.71736296296,8.60533333333,14.3367777778
265.87,6.90488888889,6.59349999999,8.54355555556,7.05777777778,7.3255,10.6522222222,7.6695,7.01147037037,7.30888888889,13.0122222222
266.24,6.64322222222,6.24538888889,8.22988888889,6.61133333333,7.28522222222,10.8352222222,7.06783333333,6.71580740741,6.60088888889,12.7293333333
266.61,6.23755555556,5.07133333333,7.90894444444,5.52422222222,6.68011111111,10.6738888889,6.779,6.21224444444,6.22711111111,11.991
266.98,5.17422222222,4.32038888889,6.47038888889,3.62922222222,5.53516666667,9.78966666668,5.337,5.18356666666,5.276,10.8365555556
267.36,4.81122222222,4.29844444445,5.70811111111,3.33738888889,4.79161111111,8.91244444444,4.62866666666,4.5305962963,4.43644444445,10.1152777778
267.73,4.04655555555,3.43527777778,4.47366666667,2.09116666667,4.05616666667,7.7438888889,4.29416666667,3.6675,3.22166666667,8.57833333333
268.10,3.39644444445,2.893,4.02511111111,1.82777777778,3.67966666667,6.76455555555,3.742,2.58141481482,3.26255555555,7.74788888889
268.48,2.81822222222,2.19927777778,2.94205555556,1.76616666667,3.46572222222,6.703,3.09933333333,2.0901962963,3.06566666667,6.89316666667
268.85,3.30677777778,2.44705555555,2.94783333333,2.25333333333,4.05327777778,6.85944444444,3.78383333334,2.90371481481,3.60944444445,7.27983333333
269.22,3.55333333333,2.95166666667,3.37944444444,2.67916666667,4.35711111111,7.89611111111,4.32883333333,3.46458518519,3.89177777778,7.70833333333
269.59,4.26422222222,3.61644444444,4.16322222222,3.44638888889,5.23844444444,8.21622222223,5.25216666666,4.47322222222,4.27355555555,8.17933333333
269.97,4.36166666667,3.5685,4.22044444445,3.99588888889,5.67444444444,7.8861111111,5.47183333333,4.99896296296,4.85511111111,8.4545
270.34,4.427,3.64477777778,4.34066666667,4.13744444444,5.53827777778,7.60933333333,5.79766666667,5.39585555555,5.48211111111,8.99722222223
270.71,4.48988888889,4.08677777778,4.37233333333,4.52344444444,5.90366666667,8.02277777777,6.02966666667,5.63019259259,6.21,9.22694444443
271.09,4.59,4.10905555555,4.5695,4.808,5.57972222222,7.94355555557,6.291,5.44718148148,6.12522222222,9.50316666667
271.46,5.73422222222,5.14061111111,5.96683333333,5.95911111111,6.78166666667,9.39655555556,7.55366666667,6.451,7.16955555555,10.5838333333
271.83,5.65377777778,5.0385,6.01216666667,6.031,6.76333333333,9.526,7.35966666667,6.54992592593,7.39733333333,10.7150555556
272.20,6.03044444444,5.47588888889,6.20777777778,6.54133333333,7.21166666667,10.2923333333,7.5995,7.18091851852,7.63944444444,11.1508333333
272.58,6.00488888889,5.17066666667,6.12605555556,5.96911111111,6.93922222222,10.0272222222,7.65933333333,7.11587407407,7.49544444444,11.1896666667
272.95,5.62966666667,4.17627777778,5.66088888889,5.15788888889,5.97066666666,9.22522222221,6.76583333333,6.12602962963,6.53,10.1927777778
273.32,5.47822222222,4.08588888889,5.44288888889,5.06333333333,5.96005555556,8.896,6.58233333333,5.72395925926,6.35033333333,10.0490555556
273.69,5.04144444444,3.48111111111,5.10566666667,4.67355555555,5.45911111111,8.70455555557,6.08416666667,5.3838,5.84833333333,10.0756111111
274.06,4.96111111111,3.25472222222,5.04922222222,4.19416666667,5.26205555555,8.946,5.66916666666,4.80103333333,5.53366666667,9.53322222223
274.44,5.25922222222,3.33127777778,5.08672222222,4.4415,6.00566666667,9.26555555557,5.49166666667,5.14140740741,5.55911111111,9.7268888889
274.81,5.68544444444,3.6135,5.51372222222,4.926,6.26522222222,9.29477777779,5.60883333333,5.42128888889,5.43355555555,9.8903888889
275.18,6.15466666667,3.68422222222,5.76955555556,4.86694444444,6.64861111111,9.586,6.04566666667,5.6351962963,5.80433333333,10.0722222222
275.55,5.62388888889,2.55522222222,5.00205555556,3.74644444445,5.93261111111,8.55999999999,5.66783333333,4.70892222222,5.23055555556,9.10972222223
275.93,5.67833333333,2.27788888889,4.646,3.73655555556,5.80538888889,8.49700000001,5.4325,4.50256666667,4.851,9.16077777777
276.30,5.04977777778,1.69177777778,3.68961111111,3.11133333333,4.95194444444,7.9911111111,4.7565,3.55214444445,4.27611111111,8.55227777777
276.67,4.44955555556,1.48016666667,3.12844444444,3.19294444444,4.57861111111,7.39311111111,3.8215,3.11431481482,3.48544444444,7.88355555557
277.04,5.50344444445,3.04294444445,4.22961111111,4.61644444444,5.89027777778,8.5901111111,5.321,4.45862592592,4.38177777778,9.3635
277.41,5.60333333333,3.41422222222,4.53477777778,4.6955,5.99883333333,8.34855555556,5.36883333334,4.78642592593,4.79544444445,9.79944444443
277.79,6.13255555555,4.1775,5.09911111111,5.24977777778,6.6795,8.8888888889,5.91716666667,5.19867037037,5.56422222222,10.1723333333
278.16,6.349,4.526,5.1395,5.70577777778,6.84677777778,8.503,6.39633333333,5.28412592593,5.39677777778,10.6821111111
278.53,6.22666666667,4.617,5.14355555556,5.64472222222,6.37966666667,8.17211111112,6.63866666667,5.10023703704,5.50466666667,10.1850555556
278.90,5.87488888889,4.58044444444,4.38722222222,5.06816666667,6.16911111111,8.06866666667,6.29083333333,4.65178518519,5.57244444444,10.2116666667
279.27,5.50988888889,4.33761111111,4.35844444445,5.31966666667,6.27244444444,7.96255555556,6.17683333334,5.13377777778,5.86611111111,10.3611666667
279.64,5.79666666667,5.01194444444,4.54577777778,6.42233333333,6.66333333333,8.38866666667,6.42633333334,5.96963703704,6.61433333333,11.1355555556
280.02,6.59666666666,6.12383333333,5.54777777778,6.96244444445,7.57433333333,8.79022222222,7.68966666666,6.97613333333,7.63777777778,11.7705555556
280.39,7.08755555556,6.11655555555,6.0935,7.13005555556,7.6795,8.67377777777,8.31016666665,7.46797407407,7.89233333333,12.1133333333
280.76,7.51011111111,6.72233333333,6.411,7.53983333333,8.204,9.41566666667,9.09300000001,7.9162962963,8.66533333333,12.8592222222
281.13,6.392,5.54105555556,5.11022222222,6.40683333333,7.02038888889,8.26922222222,7.61566666666,6.84149259259,7.67044444444,11.6552777778
281.50,6.21311111111,5.11111111111,4.79483333333,6.366,6.74977777778,8.21788888889,7.69883333333,6.74453333333,7.32222222222,11.3598333333
281.87,5.46888888889,4.585,4.23161111111,5.73227777778,6.09627777778,7.58277777778,7.23666666667,6.21790740741,6.377,10.872
282.25,5.84488888889,5.01422222222,4.71466666667,6.18438888889,6.38944444444,8.16511111111,7.41516666666,6.90304444445,6.76622222222,11.229
282.62,5.49322222222,4.70894444444,4.34127777778,5.48,5.86405555555,7.77711111111,6.694,6.13943333333,6.084,10.9241111111
282.99,5.95266666666,4.94866666667,4.91655555556,5.88472222222,6.10444444445,8.05722222222,6.97283333334,6.42071111111,6.15266666667,11.3856111111
283.36,6.72211111111,5.76361111111,5.52705555555,6.58344444444,6.70633333333,8.67700000001,7.567,6.69156296296,6.57711111111,11.6440555556
283.73,6.52188888889,5.43588888889,5.54938888889,6.09544444444,6.41444444444,8.62644444446,7.482,6.3270962963,6.06166666667,11.5435
284.10,6.11155555556,5.06222222222,5.14016666667,5.91744444445,5.93822222222,8.64722222222,6.898,5.97339259259,5.85466666667,11.1828888889
284.47,6.10988888889,5.14555555556,4.73538888889,5.50061111111,5.74905555555,8.44877777778,6.72216666667,5.68921851852,5.648,10.7907777778
284.85,6.223,4.91611111111,4.86827777778,5.27555555555,5.32905555556,8.33311111111,6.55966666667,5.59883333333,5.516,10.5621111111
285.22,6.50155555555,5.01638888889,5.07438888889,5.1515,5.82766666667,8.65788888889,7.07916666666,5.65802222222,5.73722222222,10.5471111111
285.59,6.33677777778,5.02288888889,4.82566666667,4.80933333333,5.69622222222,8.57522222222,6.61,5.3212962963,5.56922222222,10.3836111111
285.96,6.99344444445,5.71211111111,5.60872222222,5.59516666667,6.47372222222,9.19577777779,7.25066666667,5.98417407408,6.57944444444,10.9891111111
286.33,6.48188888889,5.1415,5.00338888889,5.04066666667,5.79172222222,8.86544444445,6.68066666667,5.36210740741,6.18466666667,10.5535555556
286.70,6.57666666667,5.31194444445,5.28577777778,5.4075,6.09772222222,9.22766666667,6.95216666667,5.76905555556,6.48666666667,11.0425
287.07,6.13688888889,4.969,4.95566666667,5.091,5.74144444444,8.86033333333,6.46616666666,5.41654074074,6.10511111111,10.8483888889
287.44,5.59544444444,4.60244444445,4.50416666667,4.71177777778,5.34255555556,8.7901111111,5.96533333333,5.0427037037,5.82444444444,10.5096666667
287.82,5.24955555556,4.31027777778,4.10905555556,4.32088888889,5.067,8.50788888889,5.54733333333,4.87696296296,5.53933333333,10.1045
288.19,5.29655555556,4.41627777778,4.457,4.51633333333,5.15883333333,8.56822222221,5.60433333333,4.9359962963,5.43677777778,10.5091111111
288.56,5.33144444445,4.68777777778,5.10416666667,5.09338888889,5.64477777778,9.04555555557,5.73416666667,5.24797777778,5.60711111111,11.0111666667
288.93,5.51777777778,5.19866666667,5.55561111111,5.69894444445,6.24522222222,9.48833333332,6.256,5.67115555555,6.19388888889,11.4627777778
289.30,5.17433333334,5.27511111111,5.61016666667,5.74355555555,5.82238888889,9.37911111112,6.07033333334,5.67067037037,6.25822222222,11.4136111111
289.67,4.9,4.938,5.15933333333,5.59916666667,5.60744444445,9.25944444446,5.8505,5.49359259259,6.14544444445,10.8843333333
290.04,4.71222222222,4.55388888889,4.64933333333,5.22533333333,5.299,8.73055555554,5.64316666666,5.02226666667,5.76033333333,10.4286111111
290.41,4.62277777778,4.71527777778,4.68811111111,5.42766666667,5.55555555556,8.49511111112,5.6125,4.91715555556,5.61822222222,10.1782777778
290.78,4.71966666667,4.46016666667,4.59127777778,5.42711111111,5.64838888889,8.40711111111,5.84233333334,4.87327037037,5.643,10.0978888889
291.15,4.673,4.53894444445,4.45972222222,5.37533333333,5.71961111111,8.52066666667,5.82083333333,4.99268518519,5.70033333333,9.9248888889
291.52,4.80622222222,4.59905555556,4.50916666667,5.41372222222,5.918,8.24477777778,6.07333333333,5.18726666667,5.66177777778,10.1683888889
291.89,5.16333333333,5.079,4.81744444444,6.00477777778,6.29911111111,8.45855555556,6.56833333333,5.73542962963,6.30177777778,10.4685555556
292.26,4.92855555556,5.05477777778,4.43888888889,5.86061111111,6.07811111111,8.36077777778,6.378,5.67063703704,6.40811111111,10.0412222222
292.64,4.47144444444,4.61538888889,4.19488888889,5.76733333333,5.68822222222,8.07355555555,6.02966666667,5.55619259259,6.295,9.5668888889
293.01,4.31033333333,4.46388888889,4.03722222222,5.66633333333,5.60388888889,7.60255555556,5.766,5.32417777778,6.07866666667,9.2518888889
293.38,5.026,4.89138888889,4.68827777778,6.47144444444,6.26527777778,8.18588888889,6.15666666667,6.05352222222,6.73755555555,9.8175
293.75,5.28388888889,5.08372222222,5.08955555555,6.56783333333,6.4075,8.12033333333,6.33883333333,6.34928518519,6.88522222222,9.93905555557
294.12,5.23944444445,4.98955555556,5.09011111111,6.50344444444,6.10127777778,8.02611111111,6.13583333333,6.22016666667,6.67022222222,10.0568333333
294.49,6.18577777778,5.90572222222,5.93655555556,7.36816666667,6.95077777778,9.04355555555,7.06,7.0619037037,7.75488888889,11.0467222222
294.86,6.04133333333,6.08733333333,5.86072222222,7.29933333333,6.68127777778,9.03800000001,6.90783333333,6.91152962963,7.49911111111,10.8412777778
295.23,6.54777777778,6.39555555556,6.26622222222,7.87616666667,7.00005555555,9.38511111112,7.46516666667,7.42858148148,8.04155555556,10.9380555556
295.60,6.638,6.39011111111,6.3185,8.03966666667,6.88822222222,9.531,7.371,7.34317777778,8.11911111111,11.0247222222
295.97,6.85866666667,6.59383333333,6.5655,8.24938888889,7.13061111111,9.957,7.52783333333,7.25691481481,8.12166666667,11.0427222222
296.34,6.84433333334,6.48494444444,6.61994444445,8.35733333332,7.07783333333,9.93466666667,7.4785,7.11512222222,8.04844444444,10.7724444444
296.71,6.50666666667,6.00666666667,5.98,7.78666666666,6.57111111111,9.52,7.18666666666,6.59066666667,7.71111111111,10.1977777778
297.08,6.42733333333,6.1215,5.82022222222,7.72383333332,6.55744444444,9.68844444443,7.169,6.61848888889,7.54622222222,10.1157222222
297.45,5.906,6.10038888889,5.46361111111,7.39316666667,6.25,9.34177777779,6.686,6.20407407407,7.282,9.7715
297.82,6.14833333333,6.54572222222,5.65322222222,7.77122222221,6.4415,9.61544444446,6.92166666666,6.44666296296,7.65233333333,10.3843888889
298.19,6.30011111111,6.92788888889,5.861,8.15816666666,6.76883333333,10.0928888889,7.03816666667,6.8483962963,8.23888888889,10.6678333333
