wavelength,Back_PooNigm,Belly_PooNigm,Breast_PooNigm,Crissum_PooNigm,Crown_PooNigm,DorTail_PooNigm,Patch10_PooNigm,Rump_PooNigm,Throat_PooNigm,WingTip_PooNigm
250.17,2.66826666667,6.70446666667,1.7575,4.89793333333,1.98793333333,9.02116666667,2.55091666667,3.3258,3.73393333333,7.49233333333
250.54,1.30706666667,5.47466666667,-0.004066666666,3.05786666667,0.657666666667,6.94190000001,1.12008333333,1.7674,1.55366666667,6.01116666667
250.92,1.12286666667,5.6676,-0.804566666668,2.96193333333,0.795733333332,6.80803333333,1.3595,2.05126666667,0.468600000001,6.08966666666
251.29,2.72026666667,7.2304,0.326699999999,4.59066666667,2.33553333333,7.97770000001,3.29983333334,3.99106666667,2.00453333333,7.34916666667
251.66,3.08053333333,7.44366666667,0.912233333334,4.68853333333,2.74626666667,7.47529999999,4.08783333333,4.08326666667,2.12293333333,7.91575
252.04,1.42393333333,5.5202,-1.05863333333,2.73686666667,0.859933333333,5.37669999999,2.82025,1.877,-0.037066666668,6.04483333333
252.41,2.09646666667,6.34566666667,0.0943666666672,3.42766666667,1.64313333333,6.14266666667,3.06891666667,3.0124,1.38813333334,6.75166666667
252.79,3.06746666667,6.75206666667,1.21093333333,4.69133333333,3.01046666667,6.6712,4.77208333333,3.87453333333,2.88713333333,7.97716666667
253.16,5.1996,8.84846666666,4.04373333333,7.01953333333,5.24593333333,8.77916666666,7.57916666667,6.1932,5.2368,10.39925
253.54,6.66673333334,10.0185333333,5.34353333333,8.69999999999,6.286,10.0696666667,8.71625000001,6.81533333333,6.75013333333,11.6643333333
253.91,6.90546666667,10.4965333333,5.5541,9.1308,6.75253333333,10.8168,9.20508333334,6.533,7.1252,11.6644166667
254.28,5.78526666667,9.72633333333,4.72633333333,8.06480000001,5.9878,9.19466666665,8.33341666667,5.65346666667,6.61606666667,10.6004166667
254.66,6.1256,10.7122,6.05806666667,8.60093333332,6.604,10.0936,9.47708333333,6.26086666667,7.25933333333,11.11525
255.03,6.1696,10.2324,6.24533333333,7.90906666667,6.38573333333,9.16259999999,8.69808333333,5.01346666667,7.1312,10.7103333333
255.41,5.36733333333,9.81926666667,6.15826666667,7.41246666667,6.25986666667,8.8474,8.40416666667,4.04526666667,6.68933333333,10.2684166667
255.78,4.06626666667,9.03073333333,4.45026666667,5.7448,4.8818,7.80139999999,6.95916666667,2.75406666667,5.34286666667,9.33816666666
256.15,5.48946666667,10.3612666666,6.35183333333,7.44759999999,5.9556,9.23073333333,7.48808333333,4.324,6.993,11.1595
256.53,4.18966666667,8.53006666667,4.97096666667,6.07646666667,4.07393333333,8.10193333333,5.62791666667,1.88666666667,5.6598,9.01333333333
256.90,3.37186666667,7.75406666667,4.53593333333,5.62326666667,3.7562,8.59426666666,4.4205,1.0544,4.72273333333,8.49800000002
257.28,2.01746666667,6.14433333333,2.84176666667,3.7276,2.7444,7.98253333333,2.84175,0.0205333333326,3.8402,7.514
257.65,1.6036,5.71173333333,2.63493333333,2.80166666667,2.009,7.62143333333,3.23183333333,0.198199999999,2.9098,6.74558333333
258.02,-0.007666666666,4.4648,1.46413333333,1.97253333333,0.244666666667,6.2156,1.72983333333,-0.428200000001,1.5368,5.34191666667
258.40,1.09926666667,5.26513333333,1.99956666667,2.85446666667,1.07366666667,6.79850000001,2.28216666667,0.623533333333,2.43006666666,6.485
258.77,1.80413333333,5.38486666667,2.06823333333,3.71286666667,1.65573333333,7.24703333334,2.67475,1.3366,3.1958,7.04066666668
259.15,2.644,6.16326666667,2.41686666667,4.86306666666,2.4974,8.31873333333,3.59841666667,2.4682,4.15433333333,7.91783333333
259.52,2.2102,5.6982,1.77756666667,4.43826666667,2.08906666667,7.87476666667,3.30641666667,2.1834,3.59093333333,7.51508333333
259.89,2.00046666667,5.49373333333,1.76363333333,4.42733333333,2.16673333333,7.88006666667,2.93233333333,2.0984,3.3014,7.36308333333
260.27,2.54173333333,5.9264,2.04606666667,4.65553333333,2.59493333333,8.42283333335,3.39808333333,2.41826666667,3.87006666667,7.95308333333
260.64,3.4524,7.04373333333,3.0379,5.4842,3.6944,9.54963333333,4.57825,3.5516,4.93646666667,9.28083333332
261.01,3.22033333333,7.02353333333,2.72853333333,5.05653333333,3.3868,9.22076666667,4.32783333333,3.37506666666,4.84226666667,9.3495
261.39,2.95006666667,6.7426,2.35526666667,4.7904,2.8504,8.64080000001,4.01691666666,2.9222,4.3914,8.92233333334
261.76,3.18633333333,7.04653333333,2.33056666667,5.04493333333,3.15366666667,8.86653333333,3.988,3.25173333333,4.79573333333,9.30349999998
262.13,4.37426666667,7.75053333333,3.1699,5.90966666667,4.2622,9.53316666665,4.96766666667,4.12913333334,5.7118,10.4999166666
262.51,5.15886666667,8.8188,4.07803333333,6.96073333333,5.31746666667,10.6958,6.3785,5.26606666667,6.48933333333,11.32125
262.88,5.43273333333,9.41693333333,3.8981,7.23153333333,5.72033333333,11.2158333333,6.62083333333,5.44846666667,6.8444,11.8759166667
263.25,5.4898,9.53040000001,4.29853333333,6.97966666667,5.64066666667,11.3042666667,6.59416666667,5.16513333333,6.78846666667,11.5650833333
263.63,6.40493333333,10.4532666667,5.36076666667,7.86093333333,6.5708,12.4743,7.184,6.0602,7.88633333333,12.0849166667
264.00,7.00766666667,10.8458,5.92113333333,8.58573333334,6.90733333333,12.3101666667,7.68141666667,6.26546666667,8.62579999999,12.0193333333
264.37,5.82826666667,9.66740000001,4.45956666667,7.90013333333,5.8142,11.2822,6.51408333333,5.3014,6.67366666667,10.56825
264.75,5.58286666666,9.18346666666,3.70756666667,7.46526666667,5.1908,10.5776666667,6.44391666667,4.50633333333,5.46173333333,9.50974999999
265.12,5.59273333333,8.75793333334,3.6142,7.22806666667,4.91933333333,10.3684333333,6.42975,4.1614,5.41033333333,8.82475
265.49,6.34253333333,9.73460000001,4.24336666667,7.9144,5.8256,11.6063,7.02341666666,4.71553333333,5.97726666667,9.73808333333
265.87,6.15226666667,9.27860000001,4.5157,8.03586666667,5.77166666666,11.2358,7.06425,4.25533333333,5.80493333333,9.69424999999
266.24,5.02886666667,8.49700000001,3.9436,6.84653333333,4.91313333333,10.4752333333,6.10958333333,3.17926666667,4.97733333333,8.79091666667
266.61,3.5284,6.8524,2.34293333333,5.23066666667,3.20646666667,8.77436666667,3.99258333333,1.18866666667,3.41693333334,7.165
266.98,2.99633333333,6.20566666667,2.3671,5.08266666667,2.49393333333,8.06439999999,3.55341666667,0.904200000001,3.05553333333,6.67866666667
267.36,2.14973333333,5.70046666666,1.67243333333,4.79126666667,1.97246666667,6.95819999999,2.95175,0.594533333335,2.46426666667,6.51808333333
267.73,1.2016,5.03493333333,0.927533333332,3.8,1.07853333333,5.96256666667,2.02566666667,-0.111733333333,1.6318,5.96541666667
268.10,1.94346666667,5.65673333333,1.5934,4.2888,1.88373333333,7.00043333333,3.15558333333,0.988133333333,2.63833333333,6.94216666666
268.48,1.17513333333,5.40493333333,1.17783333333,3.60146666667,1.46213333333,6.3254,2.89733333333,0.232866666666,2.30706666667,6.553
268.85,0.9886,5.3186,1.1895,3.63733333333,1.4328,6.14076666667,2.63008333333,0.438799999999,2.60106666667,6.65483333334
269.22,1.471,6.03626666667,1.8834,4.37626666667,2.07506666667,6.76899999999,2.92225,1.0192,2.91573333333,7.355
269.59,1.29346666667,5.9816,1.90946666667,4.3456,2.09093333333,6.58246666666,3.093,1.3242,3.0062,7.36825
269.97,0.975933333334,6.26626666667,1.57166666667,4.1792,1.79193333333,6.5091,3.04675,1.2612,2.65266666667,6.9695
270.34,1.9878,7.14546666667,2.38833333333,5.10373333333,2.68126666667,7.65573333333,3.84625,2.51526666667,3.69726666667,7.67416666666
270.71,2.34113333333,7.5472,2.93593333333,5.36773333333,3.05006666667,7.96803333334,4.25283333333,3.23566666667,4.26833333333,7.86333333333
271.09,2.95326666666,8.20513333333,3.576,5.63646666667,3.96526666667,8.67436666667,5.00225,3.8966,5.03206666667,8.43633333333
271.46,3.42313333333,8.4594,3.7102,5.78126666667,4.32173333333,9.0334,5.21566666667,4.1946,5.3562,8.55791666667
271.83,3.4596,8.1164,3.33533333333,5.70446666667,4.1222,9.00803333333,4.90166666667,3.8444,5.0972,8.32258333333
272.20,2.87586666667,7.64066666667,2.6419,5.10653333333,3.5674,8.49886666666,4.069,3.23853333333,4.33913333333,7.81683333334
272.58,3.36,7.8632,3.18393333333,5.51933333333,3.99513333333,8.9489,4.37425,3.864,4.76133333333,7.94916666666
272.95,2.9552,7.62193333333,2.8537,5.30066666667,3.756,8.64009999999,4.01925,3.42686666667,4.45526666667,7.64225
273.32,2.10073333333,6.7688,1.75146666667,4.5698,2.83266666667,7.61899999999,3.33641666667,2.60373333333,3.5194,6.83116666667
273.69,2.178,6.93213333333,1.80883333333,4.76666666667,2.90393333333,7.31603333333,3.32916666667,2.76706666667,3.51793333333,6.96958333333
274.06,2.29873333333,6.98533333334,2.03316666667,4.6442,2.86386666666,7.32546666667,3.02225,3.09753333333,3.61166666667,6.963
274.44,2.04126666667,6.84913333333,1.69816666667,4.3996,2.4192,6.86199999999,2.80125,2.67106666667,3.43966666666,6.92724999999
274.81,1.99033333333,6.711,1.4184,4.24206666667,2.2562,6.71096666667,2.77591666667,2.25633333333,3.14713333333,6.95366666666
275.18,2.05866666667,6.5016,1.29046666667,4.0898,1.82013333333,6.27483333333,2.86575,2.2466,2.7556,6.63716666667
275.55,1.7584,6.05186666667,0.871966666666,3.71673333333,1.29126666667,5.97583333333,2.20391666667,1.91086666667,2.4208,6.52841666667
275.93,1.81513333333,6.19453333333,1.14123333333,3.6352,1.5962,5.93166666667,2.64,2.17533333334,2.4818,6.78825
276.30,1.8114,6.1766,1.29183333333,3.56846666666,1.38573333333,5.87726666667,2.654,2.10846666667,2.633,6.62583333334
276.67,1.51126666667,5.72653333333,0.831333333334,3.08313333333,0.930066666666,5.29446666667,2.24925,1.6882,2.45133333333,6.779
277.04,1.54773333333,5.53826666667,0.7375,2.65506666667,0.740133333334,5.39856666667,1.79875,1.615,2.26186666667,6.69
277.41,2.5258,6.41453333333,1.6744,3.3592,1.65133333333,6.2913,2.12833333333,2.54626666667,3.5134,7.43941666666
277.79,1.92093333333,5.4802,1.31223333333,2.75293333333,0.996399999999,5.70623333333,1.20058333333,1.81313333333,3.11246666667,6.54208333334
278.16,1.09993333333,4.0934,0.049333333334,1.88333333333,0.0622666666666,4.77836666667,0.31125,0.783400000001,2.2568,5.92075
278.53,0.696933333333,3.49986666667,-0.335533333334,1.43486666667,-0.215066666667,4.558,-0.19875,0.589333333333,1.54233333333,5.48925
278.90,0.730600000001,3.51093333333,-0.0583666666674,1.68946666667,0.126933333334,4.5815,-0.107916666667,0.902999999999,1.8062,5.68891666667
279.27,-0.246799999999,2.7968,-0.916999999999,0.579533333333,-0.644999999999,3.7794,-1.436,0.0806,1.0582,4.84391666666
279.64,-0.278466666665,2.88346666666,-0.644033333334,0.8898,-0.740733333335,3.86536666667,-1.05641666667,0.248599999999,0.969533333333,4.57991666667
280.02,0.044,3.54873333333,-0.2841,1.30193333333,-0.489533333334,4.14826666667,-0.869000000002,0.582599999999,1.18933333333,5.09675
280.39,-0.201666666667,3.56866666667,-0.300066666667,1.23926666667,-0.581133333334,4.0656,-0.966666666668,0.451599999999,0.821266666666,5.04908333334
280.76,0.361866666666,4.2634,0.199433333333,1.82786666667,0.0046000000002,4.7854,-0.208750000001,1.067,1.35006666667,5.06258333333
281.13,0.651533333332,4.57833333333,0.408333333333,2.5346,0.200799999999,5.13603333333,0.290083333334,1.49493333333,1.77586666667,5.30441666667
281.50,0.399200000001,4.27066666667,0.381933333333,2.4478,0.0652,5.11276666667,0.499166666665,1.3064,1.48013333333,5.051
281.87,0.510600000001,4.675,0.491533333333,2.886,0.383866666667,5.67943333333,0.833416666667,1.65406666667,1.74233333333,5.31108333333
282.25,0.985866666668,5.31713333334,1.35556666667,3.63633333333,1.19193333333,6.20813333333,1.73216666667,2.3272,2.194,5.98983333333
282.62,1.14446666667,5.53026666667,1.56893333333,3.8676,1.47913333333,6.4096,1.924,2.55566666667,2.5678,6.1355
282.99,1.38033333333,5.51713333333,1.80836666667,3.93346666667,1.57573333333,6.5864,2.1115,2.7292,2.58846666667,6.37341666667
283.36,1.94766666667,5.987,2.42416666667,4.86713333333,2.29686666667,7.39006666667,2.69091666667,3.17766666667,3.1928,7.35100000001
283.73,2.5594,6.495,2.9299,5.1772,2.9172,7.91166666667,3.02108333333,3.589,3.8008,8.00008333333
284.10,3.0094,6.8454,3.49793333333,5.63673333333,3.3034,8.24503333333,3.39391666667,4.0744,4.52266666667,8.3595
284.47,3.318,7.15913333333,3.76616666667,5.87873333334,3.5152,8.42239999999,3.84591666667,4.201,4.6494,8.73224999999
284.85,3.542,7.20633333333,4.0632,5.88886666667,3.6346,8.65786666666,3.997,4.29653333333,4.76666666667,9.08208333334
285.22,3.62273333333,7.3362,4.1921,5.84833333333,3.7782,8.55250000001,4.28608333333,4.3766,4.77433333333,9.27133333332
285.59,4.1468,7.7504,4.42006666667,6.00886666667,4.12133333333,8.99103333334,4.77816666667,4.90933333333,4.98566666667,9.56458333333
285.96,4.7784,8.1478,4.91946666667,6.32206666667,4.52466666667,9.32989999999,5.47216666667,5.38906666667,5.43606666667,9.99291666667
286.33,5.14046666667,8.38653333333,5.07156666667,6.52006666667,4.74106666667,9.52563333333,5.47366666667,5.61486666667,5.7896,10.23725
286.70,5.07493333333,8.1838,4.95163333333,6.3146,4.567,9.01406666666,5.36625,5.3272,5.47346666667,10.19475
287.07,5.27453333333,8.6018,5.09836666667,6.46393333333,4.76586666667,9.25070000001,5.57491666667,5.48366666667,5.65546666667,10.2760833333
287.44,5.24246666667,8.4694,5.02976666667,6.169,4.6228,8.89686666667,5.50858333334,5.36146666667,5.44606666667,9.86316666667
287.82,5.01513333333,8.37866666667,4.83533333333,5.87746666667,4.4932,8.79883333334,5.44158333334,5.20293333333,5.24733333333,9.61816666667
288.19,4.97026666667,8.33093333333,4.8373,5.89393333333,4.36113333333,8.80383333333,5.4755,5.09553333333,5.11146666667,9.39958333332
288.56,5.28066666667,8.53386666667,5.04,6.0668,4.53326666667,8.99896666667,5.75875,5.409,5.52453333333,9.62066666665
288.93,5.0866,8.61586666666,4.82273333333,6.006,4.2934,8.83926666666,5.74316666667,5.23573333333,5.3456,9.26016666665
289.30,4.8614,8.4458,4.7185,5.7344,3.998,8.39810000001,5.256,4.9892,5.10413333333,8.89550000001
289.67,4.81486666667,8.59713333333,5.00813333333,5.9324,4.1364,8.28413333333,5.24,4.86073333333,5.37526666667,9.02575000001
290.04,4.60993333333,8.63526666667,4.9625,5.80793333333,4.11686666667,8.24833333333,5.10941666667,4.63286666667,5.23666666667,8.91699999999
290.41,4.47713333333,8.67546666667,4.82513333333,5.53413333333,3.89946666667,8.1503,5.02208333333,4.4084,5.05506666667,8.81724999999
290.78,4.50573333333,8.959,4.8603,5.7372,4.00333333333,8.54516666666,5.07366666667,4.54173333333,5.23153333333,8.71916666665
291.15,4.31966666667,8.61653333333,4.53636666667,5.58346666667,3.7716,8.35873333334,4.9195,4.28033333333,5.27166666666,8.51783333332
291.52,4.43566666667,9.04946666666,4.58246666667,5.8152,3.86793333333,8.67163333334,5.42083333333,4.5248,5.55453333333,8.95625000001
291.89,4.51686666667,9.18766666666,4.73766666667,6.0582,3.8684,8.68456666667,5.72116666667,4.78093333333,5.65686666667,9.00200000002
292.26,4.2554,9.12886666666,4.37926666667,5.84473333333,3.7426,8.33426666667,5.53566666666,4.5066,5.46093333334,8.77483333333
292.64,4.14586666667,9.31200000001,4.25476666667,5.98553333333,3.88666666667,8.29893333334,5.47616666667,4.59546666667,5.59133333333,8.59258333333
293.01,4.358,9.802,4.61903333333,6.39686666667,4.34746666667,8.30619999999,5.57016666667,4.95006666667,6.07466666667,8.87625
293.38,5.03546666667,10.5845333333,5.13546666667,7.09086666667,5.05946666667,9.06003333333,6.4065,5.74586666667,6.83206666667,9.62241666665
293.75,5.312,11.0357333333,5.16466666667,7.21533333333,5.23326666667,9.27126666667,6.73441666667,6.03566666667,6.93066666667,9.72658333332
294.12,5.39153333333,10.9409333333,5.01116666667,7.0678,4.98706666667,8.99063333333,6.461,5.89533333333,6.88266666667,9.52433333334
294.49,5.19346666667,11.0218,5.02043333333,7.06373333333,4.73533333333,8.85096666667,6.38991666667,5.69246666667,6.92786666667,9.41108333332
294.86,4.76946666667,10.7928,4.77913333333,6.798,4.35246666667,8.50969999999,6.04375,5.4062,6.62406666667,9.232
295.23,4.6152,11.1686,4.8367,6.7704,4.46746666667,8.50626666667,5.9455,5.52946666667,6.5598,9.18166666667
295.60,4.7414,11.3424666667,4.9605,6.89893333333,4.63713333333,8.58436666667,5.74058333333,5.59393333333,6.63386666667,8.99649999999
295.97,4.9222,11.6027333333,5.18886666667,7.1442,5.0176,8.79336666666,5.95941666667,5.63833333333,6.93913333333,9.21816666667
296.34,5.26633333333,11.9088,5.4406,7.3776,5.3252,9.11039999999,6.338,5.8618,7.30253333333,9.46000000001
296.71,5.00133333333,11.5564666667,5.09726666667,6.97793333333,4.94933333333,8.75346666666,5.97608333333,5.32053333333,6.8974,9.10183333333
297.08,4.73153333333,11.1288666667,4.70263333333,6.6492,4.5552,8.42576666667,5.78541666667,4.90513333333,6.39766666667,8.80208333332
297.45,4.2358,10.7972,4.46436666667,6.21226666667,4.16813333333,8.08403333334,5.27308333334,4.3566,6.01386666667,8.18583333334
297.82,3.8834,10.5750666666,4.17156666667,5.88673333333,3.96393333333,7.69613333334,4.88875,4.057,5.88153333333,7.92441666668
298.19,3.96306666667,10.9626,4.38353333333,6.1662,4.28593333333,7.89463333333,5.1635,4.29333333333,5.92066666667,8.17366666667
298.56,4.3392,11.2161333333,4.50843333333,6.48653333333,4.73473333333,8.00183333334,5.47433333333,4.57713333333,6.1612,8.18625
298.93,4.80013333333,11.9353333333,4.86633333333,6.93393333333,5.30433333333,8.37290000001,6.09866666667,4.9886,6.636,8.54033333333
299.30,5.1576,12.1292666667,5.15106666667,7.26613333333,5.4678,8.3997,6.38516666667,5.1604,6.8672,8.75691666666
299.67,5.2108,12.2212666667,5.38946666667,7.29513333333,5.54653333333,8.48089999999,6.51683333333,5.12226666667,7.0158,8.83375000001
300.04,5.03506666667,12.3228666667,5.24626666667,7.10326666667,5.24213333333,8.19906666666,6.41608333333,4.93686666667,6.85426666667,8.61316666667
300.41,4.56006666667,11.9578,4.73933333333,6.53093333333,4.7508,7.70983333333,6.19133333333,4.51386666667,6.2996,8.048
300.78,5.21326666667,12.7324,5.57126666667,7.2854,5.31966666667,8.38533333333,7.01608333333,5.29606666667,6.9596,8.48508333334
301.15,5.3162,13.1648666667,5.75873333333,7.37706666667,5.4816,8.44893333334,7.1085,5.4938,7.47206666667,8.63575000001
301.52,5.5602,13.5558666667,5.99286666667,7.52286666667,5.6868,8.62926666666,7.55666666666,5.72693333333,7.77313333333,8.98633333335
301.89,5.5748,13.7128666667,6.071,7.76166666667,5.66813333333,8.69349999999,7.78108333333,5.52186666667,7.79273333333,8.93216666665
302.26,5.34153333333,13.4656666667,5.85143333333,7.47573333333,5.14946666667,8.40413333333,7.77458333333,5.2376,7.57,8.69141666667
302.63,5.16306666667,13.7241333334,5.7968,7.49253333333,5.02753333333,8.43953333334,7.96683333332,5.23873333333,7.51133333333,8.79433333333
303.00,5.0426,13.7156,5.78203333333,7.32393333333,4.8562,8.42979999999,8.06483333334,5.289,7.5512,8.7755
303.37,4.34253333334,13.5312666667,5.14526666667,6.74966666667,4.2816,8.1627,7.46324999999,4.69333333333,7.06586666666,8.20566666667
303.74,3.95446666667,13.4807333333,4.70073333333,6.49053333333,3.97366666667,7.88339999999,7.40083333334,4.5758,6.7308,7.81308333333
304.10,3.83426666667,13.4071333333,4.43786666667,6.0276,3.8408,7.56566666667,7.32558333334,4.40593333333,6.4836,7.52658333334
304.47,4.40246666667,14.0438,4.94343333333,6.5536,4.41213333333,8.02793333333,7.643,4.7998,6.938,8.12750000002
304.84,4.39086666667,14.4286,4.73506666667,6.6338,4.6302,7.88003333333,7.88233333332,4.8696,7.07986666667,8.31691666666
305.21,4.68353333333,14.7387333333,5.12326666667,6.92633333333,5.0666,8.23920000001,8.43891666667,5.14446666667,7.28973333333,8.53616666666
305.58,4.67033333333,14.744,4.9223,7.04626666667,5.1318,8.10663333334,8.38641666666,4.94186666666,7.12813333333,8.46
305.95,4.66906666667,14.7928,4.8556,7.07933333333,5.07833333333,8.01880000001,8.37883333332,5.0884,7.1388,8.44049999999
