wavelength,Back_RamBrem,Belly_RamBrem,Breast_RamBrem,Crissum_RamBrem,Crown_RamBrem,DorTail_RamBrem,Rump_RamBrem,Throat_RamBrem,WingTip_RamBrem
739.59,20.9207777778,14.6787777778,47.9712222222,42.1223333333,35.0994444445,13.209,45.1078888889,50.2323333333,18.8611111111
739.91,20.7938888889,14.6434444445,48.0495555555,42.0341111111,35.1254444444,12.7681111111,45.3432222222,50.1218888889,18.3782222222
740.23,20.9165555556,15.175,48.419,42.1006666667,35.6248888889,13.3028888889,45.8758888889,50.637,18.5202777778
740.54,21.1995555555,15.3711111111,48.6197777778,42.2665555556,35.9985555555,13.4107777778,46.0182222222,50.9138888889,18.826
740.86,20.576,14.9722222222,48.0213333333,41.806,35.5317777778,12.8108888889,45.6617777778,50.3378888889,18.1117777778
741.18,20.4175555555,14.7204444445,47.9558888889,41.5197777778,35.3935555556,12.5678888889,45.7436666667,50.4402222222,17.9875555556
741.49,20.4786666667,14.7758888889,48.2871111111,41.3516666667,35.5822222222,12.6381111111,45.938,50.4358888889,18.1296111111
741.81,20.914,15.1143333333,48.6607777778,41.5023333333,35.8597777778,12.9358888889,46.1737777778,50.6035555555,18.2191111111
742.12,20.9244444445,15.3544444444,49.021,42.0155555556,36.147,12.9315555556,46.5575555556,51.0937777778,18.3174444444
742.44,20.7832222222,14.8592222222,48.6624444444,41.6422222222,35.8282222222,12.2425555556,46.0573333333,50.6701111111,17.3830555556
742.76,20.9332222222,14.914,48.4396666667,41.2538888889,35.9463333333,12.1843333333,45.8093333333,50.6385555556,17.2471666667
743.07,21.3246666667,15.5627777778,48.8192222222,41.3802222222,36.3736666667,12.528,45.885,51.0331111111,17.6910555556
743.39,20.596,15.3133333333,48.3615555556,41.0076666667,36.1288888889,12.3161111111,45.4653333333,50.8903333333,17.554
743.70,20.2993333333,14.6283333333,48.3204444445,41.2436666667,35.8221111111,11.4943333333,45.0528888889,50.6145555556,16.9161111111
744.02,20.2334444445,14.7861111111,48.4218888889,41.4858888889,35.7914444445,11.5928888889,45.4634444445,50.9172222222,17.2287777778
744.34,20.7745555556,15.312,49.2293333333,42.4681111111,36.6207777778,12.2483333333,45.8488888889,51.4541111111,18.1362777778
744.65,21.0133333333,15.7723333333,49.5294444444,42.9114444445,36.9414444445,12.694,46.2517777778,51.8227777778,18.3679444444
744.97,20.7342222222,15.588,49.4403333333,42.7312222222,36.8473333333,12.3993333333,45.9763333333,51.3161111111,17.9047777778
745.28,20.311,15.0802222222,49.3818888889,42.6542222222,36.4933333333,11.9265555556,46.0372222222,51.3952222222,17.4948333333
745.60,20.0706666667,14.6308888889,49.1006666667,41.8562222222,36.1977777778,11.3872222222,45.7096666667,51.0597777778,17.2606666667
745.91,20.0374444445,14.8167777778,49.13,41.8727777778,36.124,11.9425555556,46.0105555556,50.9924444444,17.614
746.23,19.8025555555,14.6228888889,49.4146666667,41.894,36.1062222222,11.51,46.2625555555,50.8273333333,17.6312222222
746.55,19.2812222222,13.7258888889,48.6436666667,41.2101111111,35.4721111111,11.1045555555,46.1008888889,50.3,17.0123888889
746.86,20.0104444444,13.9753333333,49.2138888889,41.7694444444,35.467,11.3458888889,46.4146666667,50.7013333333,17.5767777778
747.18,20.2474444444,14.1244444445,48.8298888889,41.726,35.34,11.6753333333,46.4382222222,50.734,18.0322777778
747.49,20.1365555556,13.9614444445,48.4767777778,41.2653333333,35.1787777778,11.5661111111,45.9993333333,50.3538888889,17.7190555556
747.81,19.7193333333,13.7528888889,48.3251111111,41.0313333333,34.7935555556,11.3386666667,46.0938888889,50.3032222222,17.5577777778
748.12,19.8688888889,13.8015555556,48.0898888889,41.161,34.6004444445,11.648,45.4432222222,49.9874444444,17.8120555556
748.44,19.3916666667,13.2465555555,47.393,40.7572222222,34.1342222222,11.3966666667,45.1395555555,49.7577777778,17.5232777778
748.75,19.8905555555,13.8056666667,47.6496666667,41.0298888889,34.8406666667,12.0342222222,45.7181111111,50.369,18.2015555556
749.07,20.3367777778,14.1167777778,48.0991111111,41.7996666667,35.2126666667,12.5436666667,46.0604444444,50.5723333334,18.2550555556
749.38,20.5315555556,13.8296666666,48.2454444445,41.8841111111,35.249,12.2971111111,45.8737777778,50.4956666667,17.9922222222
749.70,20.6738888889,13.8571111111,48.0976666667,41.6682222222,34.8635555556,12.5747777778,45.5936666667,50.3901111111,17.8037222222
750.01,20.2525555555,13.6306666667,48.0514444444,41.5685555555,34.6686666666,12.3194444444,45.1153333333,50.275,17.5217222222
750.33,19.9336666666,13.3272222222,47.7536666667,41.3648888889,34.7524444444,12.1376666667,44.994,50.1087777778,16.9233888889
750.64,19.8386666667,13.5553333333,48.0532222222,41.5088888889,34.989,12.2817777778,45.0691111111,50.2848888889,16.8274444444
750.96,19.8111111111,12.9008888889,48.316,41.7412222222,34.9117777778,11.6393333333,45.097,50.3915555556,16.6200555556
751.27,20.36,13.1843333333,48.3302222222,41.8497777778,35.3383333333,12.0112222222,45.1024444444,50.5152222222,16.8871111111
751.59,20.0532222222,12.8741111111,48.7886666667,41.7682222222,35.5276666667,11.758,45.5097777778,50.9133333334,16.6635555556
751.90,21.1004444445,13.527,49.4421111111,42.7168888889,36.3041111111,12.3606666667,46.3314444444,51.6862222222,17.0236666667
752.22,20.023,12.7156666667,48.421,41.7976666667,35.3535555556,11.3667777778,45.186,50.5691111111,16.0146111111
752.53,19.7808888889,12.5721111111,48.3018888889,41.5674444445,35.1853333333,11.1305555556,45.0021111111,50.5574444444,16.2438333333
752.85,19.2961111111,12.4838888889,48.1311111111,41.2862222222,35.2537777778,11.0532222222,45.0374444444,50.3867777778,16.2669444444
753.16,19.0952222222,12.4622222222,48.2338888889,41.4588888889,35.6237777778,11.0533333334,44.9271111111,50.4342222222,16.078
753.47,19.3971111111,12.7227777778,48.5157777778,41.939,36.0996666667,11.0915555556,45.5992222222,51.0145555556,16.4218888889
753.79,19.6826666667,13.1936666666,48.5375555556,42.2117777778,36.1337777778,11.5746666666,45.7108888889,51.1424444444,16.7485555556
754.10,19.7865555555,12.9081111111,48.5914444444,42.0945555555,36.1243333333,11.4864444444,46.0175555556,51.3428888889,16.7523333333
754.42,19.272,12.9968888889,48.3475555556,41.9804444445,36.3295555555,11.834,46.0146666667,51.0415555555,16.4595555556
754.73,18.7162222222,12.7441111111,48.5367777778,41.9581111111,36.1726666667,11.6908888889,46.0907777778,51.2763333333,16.2066666667
755.05,18.3245555556,12.2007777778,47.941,41.6297777778,35.6933333333,11.0977777778,45.835,50.4947777778,15.4568333333
755.36,17.786,12.2643333333,47.9243333333,41.4462222222,35.3752222222,10.7312222222,45.5433333333,50.5223333333,15.2557222222
755.67,18.5301111111,13.0907777778,48.8284444444,42.3346666667,36.0735555556,11.4467777778,46.5064444444,51.5138888889,15.7761666667
755.99,18.6561111111,13.3345555556,48.995,42.7303333333,36.3693333333,12.068,47.1016666667,51.783,15.8612222222
756.30,19.1806666667,14.1664444444,49.3766666667,43.2523333333,36.6763333333,12.81,47.3967777778,52.1851111111,16.4099444444
756.62,19.5752222222,14.5008888889,49.9381111111,43.97,37.1082222222,12.9812222222,47.5936666667,52.5027777778,16.9382222222
756.93,20.2693333333,15.1802222222,50.3368888889,44.0771111111,37.5857777778,13.6625555555,47.6014444444,52.4256666667,17.3639444444
757.24,20.4481111111,15.0315555556,50.2403333333,43.8282222222,37.7887777778,13.6298888889,47.532,52.1971111111,17.2962222222
757.56,20.9216666667,15.767,50.2662222222,43.9726666667,38.313,13.9613333334,47.6383333333,52.1664444445,17.8830555556
757.87,22.055,16.5664444444,50.9762222222,44.3844444444,38.7417777778,14.601,48.2553333333,53.0617777778,18.7357777778
758.18,22.5295555556,16.5297777778,51.1056666667,44.5513333333,39.0057777778,14.7792222222,48.5336666667,53.1703333333,19.0050555556
758.50,22.6457777778,16.6498888889,51.4417777778,44.8947777778,39.4231111111,14.9828888889,48.5312222222,53.633,19.288
758.81,22.66,16.5771111111,51.7876666667,44.9285555555,39.5754444445,15.3831111111,48.5176666667,53.4065555556,19.4462222222
759.13,22.6247777778,16.5016666667,52.1971111111,44.847,39.7993333333,15.4132222222,48.5153333333,53.3783333334,19.7512222222
759.44,22.1632222222,15.8025555555,51.8036666667,43.9777777778,39.0762222222,14.5935555556,47.5592222222,52.7958888889,19.1373888889
759.75,22.301,15.8145555556,51.6478888889,43.9707777778,39.2474444445,14.5384444444,47.3521111111,52.786,19.3014444444
760.07,21.9166666667,15.2045555555,51.276,43.2681111111,38.982,14.1147777778,47.6606666667,52.5317777778,18.8263333333
760.38,21.4371111111,14.8502222222,51.2108888889,42.9874444444,38.3298888889,13.8121111111,47.7377777778,52.4284444444,18.2568333333
760.69,21.6376666667,14.9632222222,51.7567777778,43.3883333333,38.8391111111,13.8141111111,48.2301111111,52.8525555555,18.8848888889
761.01,21.1424444445,14.5268888889,51.878,43.5087777778,38.4571111111,13.3097777778,47.7948888889,52.9904444444,18.4565
761.32,20.586,14.4278888889,51.5346666667,43.4928888889,38.1468888889,12.9693333333,47.476,52.486,17.9888888889
761.63,20.6366666666,14.6755555556,51.9052222222,43.707,38.2927777778,12.7336666667,47.5785555556,52.8453333333,17.9387777778
761.94,21.2386666667,15.3435555556,52.166,43.8588888889,38.4733333333,13.1601111111,48.1443333334,53.1728888889,18.2677222222
762.26,21.1111111111,15.1551111111,51.7878888889,43.8466666667,37.9527777778,12.8818888889,47.9413333333,53.3557777778,18.1501666667
762.57,21.2063333333,15.0556666667,51.2741111111,43.6836666667,37.7178888889,12.8876666667,47.661,53.116,18.0848888889
762.88,22.2118888889,15.9963333334,51.9375555556,44.4287777778,38.5853333333,13.6295555555,48.2406666667,53.6705555556,19.2167777778
763.20,22.5843333333,16.0164444444,52.231,44.7555555556,38.7637777778,13.9261111111,48.4372222222,53.9085555556,19.479
763.51,22.8716666666,16.4418888889,52.453,45.264,39.2935555556,14.3586666667,48.6011111111,54.2216666667,20.0414444444
763.82,23.0357777778,16.5277777778,52.103,45.4562222222,39.5238888889,14.3601111111,48.6061111111,54.2014444444,20.2035555556
764.14,22.9396666667,16.4018888889,51.6705555556,45.5827777778,39.1932222222,14.3184444444,48.092,54.1402222222,19.8687777778
764.45,23.4961111111,16.948,51.8483333333,45.7531111111,39.5831111111,14.9873333333,48.4846666666,54.4062222222,20.5651666667
764.76,23.9997777778,17.5348888889,52.4872222222,46.1554444444,40.0594444445,15.4908888889,48.9934444445,54.9613333333,21.2129444444
765.07,24.059,17.532,52.5805555556,46.4771111111,40.2151111111,15.6794444445,49.092,54.9257777778,21.4466666667
765.39,23.9091111111,17.1947777778,52.4031111111,46.3635555555,40.0198888889,15.6185555555,48.8301111111,54.8586666667,21.4893333333
765.70,24.2466666667,17.5141111111,52.2123333334,46.2201111111,40.2568888889,15.773,48.8691111111,54.4911111111,21.7565555556
766.01,24.1707777778,17.5017777778,52.221,46.3751111111,40.1175555556,15.7528888889,48.9408888889,54.4178888889,21.8017222222
766.32,23.3584444445,16.7596666666,51.3384444444,45.8952222222,39.4118888889,15.0011111111,48.4564444444,53.9123333333,20.7715555556
766.64,22.3795555556,16.2254444444,50.947,45.3471111111,38.8923333333,14.3111111111,48.3282222222,53.3813333334,20.1264444444
766.95,21.5144444444,15.3296666667,50.2287777778,44.566,37.8807777778,13.4564444445,47.6406666667,52.5168888889,19.1940555556
767.26,21.4493333333,15.102,50.7394444444,44.7862222222,37.9336666667,13.4373333333,47.5512222222,52.8575555556,19.506
767.57,21.0077777778,15.0977777778,51.0704444445,44.2186666667,37.6626666667,12.8316666667,47.419,52.6044444445,19.5088333333
767.88,20.8374444444,14.4411111111,51.4918888889,44.321,37.9246666667,12.4383333333,47.7003333333,52.6541111111,19.1354444444
768.20,20.1631111111,13.5401111111,50.0167777778,43.4527777778,36.9052222222,11.6574444444,46.571,51.6137777778,18.2299444444
768.51,19.3555555556,12.5574444445,48.584,42.2015555556,35.8103333333,11.1801111111,45.8215555556,50.7143333333,17.221
768.82,19.7471111111,12.767,48.5934444444,42.3612222222,36.1556666666,11.6363333333,45.9756666667,50.7657777778,17.5033888889
769.13,18.9812222222,11.8562222222,48.5982222222,41.9764444444,35.6616666667,10.4033333334,45.4595555555,50.8055555555,16.3919444444
769.44,19.0947777778,11.5482222222,49.1065555556,42.434,36.2178888889,10.13,45.736,50.9614444444,16.7540555556
769.76,19.8298888889,12.4653333333,49.5451111111,42.9418888889,37.3566666667,11.032,46.1546666667,51.9375555556,17.7095555556
770.07,19.96,12.2775555555,49.1904444444,42.9965555555,37.0438888889,10.6585555556,45.9828888889,52.0261111111,17.4711666667
770.38,21.2252222222,13.2592222222,49.8097777778,43.5913333333,37.7117777778,11.2962222222,46.6336666667,53.2121111111,18.4551666667
770.69,21.336,13.0421111111,50.3325555556,43.6427777778,37.9761111111,11.3433333333,46.5972222222,52.8227777778,17.6374444444
771.00,21.7372222222,13.4065555556,50.8353333333,44.1534444444,38.8835555555,11.9407777778,47.7851111111,53.551,17.7227777778
771.32,21.4347777778,13.8888888889,50.2341111111,43.8273333333,38.4417777778,12.0156666667,47.3817777778,52.682,17.8266111111
771.63,22.0277777778,14.2346666667,50.8538888889,44.3904444444,39.3753333333,12.0297777778,47.5246666667,52.5616666667,18.0825555556
771.94,22.8093333333,14.6226666667,51.3805555556,45.0856666667,39.639,11.6981111111,47.4776666667,52.6201111111,18.4822222222
772.25,22.3547777778,14.8737777778,51.5172222222,45.2941111111,39.2144444445,11.1663333333,47.2691111111,52.3778888889,18.2996666667
772.56,24.1414444445,16.6394444444,52.5134444445,46.6033333334,40.977,13.3464444445,48.5551111111,53.1457777778,20.8428888889
772.87,25.2816666667,18.4541111111,52.9255555556,47.2142222222,41.868,14.9973333333,49.1787777778,53.999,21.6103888889
773.18,25.5566666667,18.0082222222,53.4375555556,47.3336666667,41.7401111111,14.7062222222,49.3755555556,53.5463333333,22.0647777778
773.50,25.8053333333,18.4747777778,53.879,47.9508888889,42.4063333333,15.297,49.6495555556,53.923,22.7098888889
773.81,25.4076666667,18.439,53.2941111111,48.0538888889,41.6936666667,15.8186666667,49.3585555556,53.0224444445,22.8583333333
774.12,25.525,18.8538888889,53.062,47.594,41.6556666667,16.1196666667,49.8578888889,53.4232222222,23.9501666667
774.43,26.3928888889,18.9817777778,53.2895555555,48.2756666667,41.9375555556,16.9677777778,49.8632222222,53.7165555555,24.6195555556
774.74,27.1507777778,18.8143333333,53.5575555555,48.4737777778,42.391,17.3604444444,49.8612222222,54.4122222222,24.5976111111
775.05,27.4118888889,19.3611111111,53.8256666667,48.5583333334,42.7145555556,18.0526666667,50.6098888889,54.879,26.1755555556
775.36,27.9924444444,20.8672222222,55.115,49.3677777778,43.8234444444,19.2752222222,51.8517777778,56.2554444444,27.3429444444
775.67,28.006,20.876,55.0195555555,49.2812222222,44.2162222222,19.1421111111,52.2016666667,56.2402222222,27.4583888889
775.98,27.1577777778,20.0527777778,54.6487777778,48.8062222222,43.7328888889,18.7213333333,52.0546666667,55.6015555555,26.3373333333
776.30,26.0665555556,18.7645555555,53.8207777778,48.0076666667,43.0497777778,18.0613333333,51.5704444444,54.6883333333,25.4862777778
776.61,24.5956666667,17.6882222222,52.3083333333,46.9361111111,41.5042222222,17.1448888889,49.7462222222,53.9025555555,23.8341111111
776.92,24.9591111111,18.2573333333,52.4795555556,46.9475555555,41.7191111111,17.345,49.9414444445,53.8831111111,24.1636666667
777.23,25.2438888889,18.2488888889,52.4506666667,46.8953333333,42.1722222222,16.2503333333,50.2854444444,54.1992222222,23.3346111111
777.54,24.5583333333,17.7278888889,51.9267777778,46.484,41.2545555555,15.3801111111,49.0454444444,52.8875555556,22.2221111111
777.85,24.1912222222,18.0027777778,51.3597777778,45.7923333334,40.5766666667,15.4007777778,48.4881111111,52.3442222222,22.2106111111
778.16,23.2137777778,17.2401111111,50.7645555556,45.7588888889,39.8806666667,14.4203333333,48.2677777778,51.4934444444,21.5352222222
778.47,22.5635555556,15.4721111111,51.207,46.0118888889,39.4892222222,13.0704444444,48.578,52.2057777778,19.7193888889
778.78,21.3272222222,13.681,50.2365555556,44.892,38.7545555555,11.8398888889,47.4492222222,51.5278888889,18.7890555556
779.09,20.9946666667,13.1441111111,50.0575555556,44.3164444445,38.4093333333,11.9677777778,46.8865555556,51.1956666667,18.1817222222
779.40,21.4928888889,13.9507777778,50.3711111111,44.8742222222,38.8042222222,11.7884444445,47.2581111111,52.0515555555,19.1155555556
779.71,22.3803333333,14.8807777778,51.2061111111,45.9074444444,39.4622222222,11.9152222222,47.8844444445,53.394,20.2122222222
780.02,23.2383333333,16.0595555556,52.3618888889,46.1468888889,40.3798888889,12.5362222222,49.182,53.3781111111,20.5132777778
780.33,23.2836666667,15.8405555555,52.573,45.6803333333,40.7094444444,12.2127777778,48.9856666667,53.473,20.1666111111
780.64,24.2446666667,16.8373333333,54.0936666667,47.0,42.1072222222,13.7076666667,49.8566666667,54.9545555556,21.3815
780.95,25.1861111111,18.0404444444,54.2563333333,47.882,43.0368888889,14.7923333333,50.7915555556,56.0968888889,22.6484444444
781.26,23.8432222222,16.7082222222,53.2418888889,46.8134444444,42.3938888889,13.0368888889,50.2492222222,55.4585555555,21.6402222222
781.57,23.4414444445,17.1238888889,53.3251111111,46.4396666667,42.3247777778,13.5633333333,50.1385555555,55.5142222222,21.7441666667
781.88,24.2634444444,18.2482222222,53.2575555556,46.5127777778,42.3087777778,15.004,49.8377777778,55.1636666667,22.1343888889
782.19,25.2513333333,19.5014444445,53.3975555556,47.0581111111,42.6885555556,16.4187777778,50.4354444444,55.4885555556,22.6576666667
782.50,27.168,22.0346666667,55.1266666667,48.9075555556,44.9001111111,17.8662222222,51.9502222222,57.1504444444,24.8157777778
782.81,28.5486666667,22.7984444444,56.0381111111,50.1274444445,45.5972222222,19.1396666667,52.0036666667,57.9411111111,25.2846666667
783.12,27.8453333333,22.6276666667,55.9881111111,50.0268888889,44.7415555556,18.8971111111,52.1762222222,57.7047777778,24.6352222222
783.43,26.5314444444,21.5744444444,55.3584444444,50.4012222222,44.3177777778,17.7722222222,51.7813333334,57.8226666667,24.1022777778
783.74,26.7431111111,21.1735555556,55.3428888889,50.6377777778,43.8776666667,17.8712222222,52.211,57.6104444444,24.4332222222
784.05,25.7658888889,20.5704444444,54.073,49.7388888889,43.0043333333,17.1113333334,51.673,56.6284444444,24.3468333333
784.36,25.5095555555,21.0593333333,54.0483333333,49.6267777778,43.2386666667,17.2695555555,51.5646666667,57.3787777778,24.3325
784.67,26.4678888889,21.5171111111,54.9942222222,50.547,43.7825555555,17.372,51.54,57.916,24.4818333333
784.98,26.3067777778,21.094,54.8271111111,50.057,42.7163333333,16.6095555555,51.3852222222,57.2837777778,24.0931666667
785.29,25.0001111111,20.4092222222,53.9181111111,49.576,42.0468888889,15.0876666667,50.7162222222,56.7836666667,23.0190555556
785.60,25.1175555556,20.8258888889,53.88,49.9852222222,42.431,14.5648888889,51.1171111111,56.6724444444,22.5160555556
785.91,24.4655555555,19.1808888889,53.5081111111,49.8947777778,41.7194444444,13.2944444445,51.5057777778,57.1365555556,21.5822777778
786.22,22.7935555556,17.4258888889,51.8568888889,48.2483333334,40.5953333333,11.2765555556,50.9997777778,55.9915555556,20.3578888889
786.53,22.7613333333,16.1574444445,51.5123333333,47.0351111111,40.4912222222,10.4373333333,49.8504444444,55.316,20.2905555556
786.84,24.8365555556,18.4458888889,53.2171111111,48.8597777778,42.3095555555,12.7087777778,51.5904444444,57.8794444444,23.13
787.14,26.8331111111,20.6568888889,54.78,50.1127777778,43.9086666667,14.3542222222,52.3688888889,59.6305555556,24.0835555556
787.45,26.5142222222,20.415,54.9625555556,50.1907777778,44.2892222222,14.0618888889,52.1107777778,59.3956666667,23.3232777778
787.76,26.6466666667,19.3298888889,55.7703333333,50.5442222222,43.8285555555,13.1586666667,52.2908888889,59.4644444444,22.3582777778
788.07,27.0108888889,19.1984444444,56.5248888889,51.0706666666,44.2418888889,13.397,53.6891111111,60.1705555556,22.4607222222
788.38,27.8284444444,20.0838888889,56.6536666667,51.7554444445,44.9067777778,13.9286666667,54.0094444444,60.6416666667,23.0098333333
788.69,27.9972222222,20.3254444445,56.9144444444,51.7196666667,44.6283333334,13.8003333333,53.9561111111,60.2123333333,23.4960555556
789.00,27.721,20.1245555556,57.2561111111,51.9841111111,44.3875555556,13.8465555556,53.855,60.1615555556,23.3915555556
789.31,26.3157777778,18.5138888889,55.8837777778,50.0498888889,42.9753333333,12.4233333333,51.6045555556,57.8662222222,21.8227777778
789.62,26.1496666667,19.3803333333,56.641,50.5567777778,43.8875555556,13.6818888889,52.1848888889,57.7262222222,23.2362222222
789.92,25.5896666667,19.3947777778,55.4135555556,49.8722222222,43.3221111111,13.3986666667,51.1507777778,56.1096666667,21.1779444444
790.23,23.6684444444,17.0103333333,53.6082222222,47.1648888889,40.8648888889,11.3832222222,49.0551111111,52.5343333333,17.4184444444
790.54,21.552,15.058,52.2637777778,45.3975555555,39.4102222222,9.42822222223,47.4976666667,49.9551111111,15.5645
790.85,21.9547777778,15.3146666667,52.6292222222,44.7266666667,39.0226666667,10.5018888889,46.9103333333,49.599,16.0577222222
791.16,22.4456666667,16.1603333333,53.3214444444,45.2188888889,39.8121111111,11.8855555556,47.7807777778,49.6424444445,17.5677777778
791.47,22.1622222222,15.9158888889,52.8077777778,44.8497777778,38.7386666667,11.3965555556,47.027,49.0088888889,16.8017222222
791.78,22.1603333333,15.0782222222,52.7195555555,44.5373333333,39.1908888889,10.9405555555,46.9084444444,49.1864444444,16.9147777778
792.08,22.411,15.5021111111,52.5967777778,44.6017777778,40.1636666667,12.5905555556,46.695,49.465,17.2175555556
792.39,21.3454444444,14.1718888889,51.076,42.3402222222,39.0722222222,11.1908888889,46.3255555556,48.3023333334,17.4238888889
792.70,23.0985555556,15.7434444444,51.6117777778,43.3021111111,39.8904444444,12.8013333333,47.0735555555,49.2801111111,19.1707222222
793.01,21.8561111111,13.7536666667,49.9682222222,42.2155555556,37.7267777778,10.6813333333,45.2243333333,48.1215555555,16.1495
793.32,21.4858888889,12.7844444445,50.7531111111,42.4697777778,37.3325555556,9.73911111111,46.3521111111,49.2971111111,16.3403333333
793.62,25.289,16.5074444444,53.7454444444,46.0364444444,41.5115555556,13.474,49.6732222222,52.8742222222,20.446
793.93,24.1273333333,16.2536666667,53.347,46.1473333333,41.0554444445,12.4936666667,49.587,53.4308888889,19.6173333333
794.24,23.7564444444,16.4895555555,53.7515555555,46.9566666667,41.2071111111,12.3588888889,50.447,54.4933333333,19.5245
794.55,21.9657777778,15.1111111111,52.1878888889,45.4698888889,40.3931111111,10.547,49.4701111111,53.1965555555,17.1626666667
794.86,20.8291111111,15.4916666667,51.5105555556,44.3773333333,40.3491111111,11.0271111111,48.6572222222,52.954,17.4216666667
795.16,21.0188888889,16.3368888889,53.0827777778,44.5105555555,40.6034444445,12.0672222222,49.3571111111,53.6103333333,17.3425
795.47,20.8211111111,15.7868888889,53.3561111111,44.3143333333,40.4854444445,11.323,49.935,53.959,17.4568888889
795.78,22.2874444444,16.6094444444,55.4575555556,46.1736666667,41.9481111111,12.4488888889,50.6117777778,55.3923333333,18.4287222222
796.09,21.9276666667,17.1821111111,55.8993333333,47.0792222222,42.0715555556,13.0584444444,51.3172222222,55.9317777778,18.6792777778
796.40,22.5343333333,18.0637777778,57.2977777778,47.1398888889,42.7844444444,14.2342222222,52.4818888889,56.4595555556,19.6251111111
796.70,23.4126666667,18.8888888889,56.6983333333,46.984,44.0477777778,15.4285555556,52.778,56.3333333333,20.9206666667
797.01,20.7212222222,16.6422222222,54.8213333333,44.7055555556,41.5728888889,12.3183333333,50.8891111111,54.9681111111,18.8611666667
797.32,21.8195555556,16.554,54.6056666666,44.4122222222,41.2397777778,12.5763333333,50.5957777778,54.3157777778,19.4685
797.63,22.7067777778,16.5051111111,55.0386666667,43.8793333333,41.586,11.6925555556,50.3714444444,53.8761111111,19.9774444444
797.93,23.4496666667,17.1166666667,55.2446666667,44.3626666667,42.2026666667,11.7002222222,50.4008888889,55.0481111111,20.9950555556
798.24,25.1251111111,17.3842222222,56.6566666667,46.0293333333,43.5435555556,12.8962222222,51.7184444445,55.4054444444,22.1889444444
798.55,24.6837777778,16.8888888889,56.0,45.846,42.9914444444,12.1023333333,51.7435555555,55.2137777778,22.1622222222
798.85,24.324,16.3135555556,54.9353333333,44.6165555555,40.6718888889,11.2316666667,50.0602222222,53.5917777778,21.2058888889
799.16,23.7998888889,16.4988888889,52.7693333333,43.0514444444,39.5602222222,10.8761111111,48.1368888889,52.6687777778,20.183
799.47,22.1705555555,14.7516666667,51.8978888889,42.3568888889,38.561,8.90266666667,47.9297777778,51.501,18.2279444444
799.78,22.9904444444,16.129,51.7493333333,43.7447777778,39.6825555556,10.1725555555,48.4212222222,52.9098888889,19.3975555556
800.08,22.7313333333,16.728,53.2208888889,44.8481111111,39.9685555556,10.6021111111,48.9205555556,53.9932222222,19.5365555556
800.39,23.8637777778,17.9713333333,54.3977777778,46.017,41.1612222222,12.4763333334,49.715,55.0716666667,20.6670555556
800.70,24.371,18.7511111111,56.6757777778,47.6583333333,43.4711111111,13.3702222222,52.3047777778,57.9982222222,21.6989444444
801.00,22.4545555555,18.2344444445,56.4072222222,48.3157777778,42.8377777778,12.563,52.8262222222,57.8977777778,21.1575
801.31,22.8948888889,18.3005555556,56.9973333333,48.193,42.4068888889,13.9755555556,53.4216666667,57.401,21.7799444444
801.62,21.6548888889,18.8575555555,56.651,48.1611111111,42.2337777778,13.3606666667,53.9711111111,57.2574444445,21.2442777778
801.92,21.4601111111,19.5731111111,55.708,48.5421111111,42.2145555556,13.9508888889,52.6778888889,56.9851111111,21.4217777778
802.23,22.2603333333,20.8666666667,56.7584444444,49.16,44.6925555556,15.655,54.2764444444,58.4383333333,23.3486666667
802.54,22.1436666667,21.8486666667,58.3874444444,51.0128888889,45.762,16.5584444444,55.9882222222,59.8427777778,24.533
802.84,23.2572222222,22.0074444445,58.2306666667,51.1618888889,46.2605555556,17.438,55.3016666666,60.0078888889,25.5614444444
803.15,22.8493333333,21.9675555556,58.2793333333,50.3232222222,45.1695555556,16.3236666667,54.8501111111,57.8678888889,25.6812222222
803.46,22.2807777778,20.7967777778,56.8834444445,49.1311111111,43.5267777778,15.5046666667,53.5637777778,57.2348888889,24.7413333333
803.76,22.358,20.4965555555,56.6414444444,48.4777777778,42.6604444445,15.3965555556,52.3171111111,56.4282222222,24.8980555556
804.07,21.4075555556,19.963,54.1482222222,47.0738888889,41.037,14.7964444444,50.2224444444,54.9444444445,24.0557222222
804.38,22.1115555556,18.9185555556,54.1528888889,46.567,41.2882222222,14.9501111111,50.0922222222,55.4815555555,23.8465555556
804.68,22.8671111111,19.1818888889,54.7632222222,46.6372222222,42.3805555556,14.2435555556,50.7278888889,55.961,24.3319444444
804.99,22.9492222222,18.7918888889,55.8165555556,46.3273333333,42.543,13.6651111111,49.9442222222,56.3944444444,24.3195
805.30,23.6086666667,18.5755555556,55.8405555556,45.7741111111,42.3551111111,12.7066666667,50.5033333333,56.2203333333,24.188
805.60,22.7283333333,17.8243333333,54.9135555556,46.3707777778,42.2066666667,10.9553333333,50.2821111111,55.3997777778,23.2731111111
805.91,23.8321111111,17.0986666667,55.6143333333,46.6234444445,42.7757777778,10.6792222222,51.0993333333,54.574,23.0760555556
806.21,23.426,17.2292222222,55.3188888889,45.3522222222,42.7273333333,10.361,51.2336666667,54.4108888889,22.5378888889
806.52,23.1021111111,16.2064444444,56.415,44.3012222222,42.4392222222,10.1903333333,51.2583333333,55.5963333333,22.6622777778
806.83,24.0976666666,17.6146666667,57.8185555556,45.1782222222,43.2823333333,10.9683333334,52.3344444444,55.7593333333,24.5465
