wavelength,Back_SpoNicm,Belly_SpoNicm,Breast_SpoNicm,Crissum_SpoNicm,Crown_SpoNicm,DorTail_SpoNicm,Rump_SpoNicm,Throat_SpoNicm,WingTip_SpoNicm
261.01,10.9881333333,15.2654666667,11.1112,12.5712666666,9.19853333333,15.2361333333,11.0866,10.8358,17.3254666667
261.39,11.7828,15.8519333333,11.7877333333,13.5852666667,10.074,16.0394,11.8418666667,11.6196666667,18.0245333333
261.76,11.8218666667,15.6366,11.5786,14.1562666667,10.1656666667,16.3768666667,12.0600666667,11.3716666666,17.9193333333
262.13,12.257,15.8428666667,11.8011333333,14.2448666667,10.2361333333,16.5678666667,12.2734666667,11.2849333333,18.0175333333
262.51,13.1127333333,16.1539333333,12.3315333333,15.0326666667,10.3339333333,17.2094666667,12.7252,11.8964,18.557
262.88,13.5412666667,16.1301333333,12.6894666667,15.7946666667,10.4024,17.4849333333,13.1655333333,12.3876666667,19.108
263.25,15.4798,18.3662666667,14.9304666667,17.6556666667,12.2783333333,19.8754,15.1502,14.337,20.7326666667
263.63,17.0112666667,19.4348,16.3686,19.4658,13.2249333333,20.7665333333,15.8265333333,15.3309333333,21.7577333333
264.00,17.556,19.6154,16.5384,20.4968,13.7020666667,21.6906666667,15.9856,15.5529333333,22.3557333334
264.37,18.3558,20.4151333333,17.0778,21.3756,14.6764666667,22.5885333333,17.037,16.0116,22.8979333333
264.75,17.5637333333,19.4157333333,15.4650666667,20.6254666667,12.8888,21.7695333333,15.572,14.6256,21.9010666667
265.12,17.7095333333,19.4648,15.7576666667,20.5430666667,12.617,21.6688,15.7182,14.333,21.9283333333
265.49,18.262,20.3096666667,16.2778,20.7460666667,12.6428666667,22.1428666667,16.4286,14.2856666667,22.3492666667
265.87,18.0685333333,20.288,15.6308666667,20.0623333333,12.1106,21.2305333333,16.0280666667,14.299,21.8146
266.24,17.4678666667,19.1536,14.845,19.4709333333,11.4135333333,20.6802666667,15.4421333333,13.7490666667,20.7938
266.61,16.9478,19.0215333333,14.5381333333,19.0216666667,11.3764,20.7229333333,15.429,13.5596,20.6352
266.98,16.744,18.4809333333,14.3531333333,18.3193333333,11.1322,20.4714,15.0210666667,13.4035333333,20.1828
267.36,15.356,16.2436,13.0580666667,17.1792666667,9.40480000001,18.9336,13.1682,11.5446666667,18.6378
267.73,14.9116,15.5851333333,12.4558,16.8367333333,9.15646666666,18.8501333333,13.0476666667,11.3810666667,18.3878
268.10,15.1122666667,15.7836666667,12.6417333333,16.5156666667,8.9022,18.7378666667,13.1117333334,11.3999333333,18.5764666667
268.48,15.6321333333,16.1905333333,12.9524,16.9524,9.14940000001,19.2314666667,13.1166666667,11.9409333333,19.4482666667
268.85,16.1094666667,16.3069333333,13.5688666667,16.9563333333,9.64033333333,19.2868666667,13.5306666667,12.0980666667,19.4777333333
269.22,16.4550666667,16.8278,13.8830666667,17.1878666667,9.55446666667,19.4754666667,13.8766666667,12.8657333333,20.0822
269.59,15.289,15.6334,12.4416,16.0024,8.36413333333,18.1734,12.4231333333,11.8942,18.7144666667
269.97,15.6008666667,15.7662,12.8904666667,16.2857333333,8.85733333333,18.4647333333,12.8726666667,12.4535333333,19.3918666667
270.34,16.1357333334,16.3852666667,13.1593333333,16.6115333333,8.92379999999,18.4566,12.8518666667,12.5500666667,19.8724
270.71,15.8862,16.2073333333,13.0403333333,16.3932666667,8.52066666666,17.8924,12.1554666667,12.0316666667,19.7070666667
271.09,16.3824666667,17.2787333333,13.9071333333,17.4426666667,9.38793333334,18.6174666667,12.7650666667,12.4698666667,20.4808666667
271.46,16.6454,17.5106666667,13.8747333333,17.2610666667,9.66566666666,19.0340666667,13.2218666667,13.0573333333,20.8014
271.83,16.6563333333,17.4121333334,13.6491333334,17.086,9.68426666668,18.8561333333,13.1158666667,12.8778,20.7711333333
272.20,16.0776,16.5212,13.1496666667,16.6998666667,9.26286666667,18.1586,12.4204,12.2722666667,20.2092
272.58,15.5,15.6465333333,12.6768666667,16.1716,8.793,17.2778,11.8990666667,11.6110666667,19.5252
272.95,15.0465333333,15.2986666667,12.3507333333,16.0191333333,8.64693333334,16.9211333333,11.5091333333,11.2672666667,19.486
273.32,13.9092666667,13.6187333333,10.9581333333,15.0204,7.49233333333,15.8155333333,10.0510666667,9.91346666666,17.9868
273.69,14.4058666666,13.8669333334,11.8142666667,15.4682,8.00093333333,16.1508,10.3206,10.254,18.6041333333
274.06,13.8166,13.4476,11.6134,15.0636,7.42526666667,15.7444666667,9.79999999999,9.60766666665,18.1398
274.44,13.2103333333,12.5481333333,10.9294,14.7169333333,6.99246666667,15.3151333333,9.31093333333,8.97953333334,17.7082
274.81,13.1688,12.2964,10.5514666667,14.9464666667,6.8806,15.4733333333,9.49246666667,8.74633333334,17.8986
275.18,12.4344,11.3288666667,9.70960000001,14.1261333333,6.27573333333,15.1255333333,8.8274,8.2078,17.3366
275.55,12.0549333333,10.9888,9.37806666667,13.9638666666,6.0304,14.7148,8.13993333333,7.66980000001,17.3401333333
275.93,11.803,11.199,9.80359999999,14.1775333333,5.9044,15.0394666666,8.26153333333,7.62826666668,17.4845333333
276.30,12.3577333333,11.9568,10.365,14.6798666667,6.3554,15.7630666667,9.03653333335,8.0492,18.4082
276.67,12.8528666667,12.2883333333,10.7567333333,15.0629333333,6.77466666667,16.2764,9.61553333333,8.39033333332,18.7387333333
277.04,14.1200666667,13.4248,11.5828,15.9562,7.38026666667,17.2187333333,10.6616666667,9.40520000001,19.3474666667
277.41,13.9903333333,14.0694,11.9525333333,16.2895333333,7.88306666667,17.293,10.8212,9.61679999999,19.5498666667
277.79,13.4,13.9145333333,11.5166666667,15.8947333333,7.254,17.1903333334,10.8084,9.33693333334,19.3642666667
278.16,13.7543333333,14.2970666667,11.5158,16.438,7.39866666667,17.4931333333,10.9606666667,9.24066666666,19.6585333333
278.53,14.223,15.1542,12.4436666667,16.9632666666,7.96573333333,18.0663333333,11.5302666667,9.85160000001,20.095
278.90,14.2832,15.0572,12.6414,16.9451333333,7.74546666667,17.6018666667,11.4746666667,10.3254666667,19.9707333333
279.27,15.2873333333,15.6955333333,13.0299333333,17.7078666667,8.0082,17.9178,12.2251333333,11.0527333333,20.6940666667
279.64,15.4163333333,16.1388,13.5646666667,17.8776,8.65939999999,18.25,12.9890666667,11.7527333333,20.9822666667
280.02,15.1258,15.4098,12.9563333333,16.9673333333,8.21306666667,17.7431333334,12.6775333333,11.4207333333,20.213
280.39,14.3610666667,14.8147333333,12.4621333333,16.3693333333,8.1794,17.1308666667,12.3056666667,11.4866666667,19.1339333333
280.76,14.2374,14.7024666667,12.1584,15.8672,7.98980000001,16.8071333333,11.7700666667,11.3206,18.6972666667
281.13,12.4434,13.1694,10.6638,14.4122666667,6.67666666666,15.3667333333,10.0521333333,9.91306666667,17.1911333333
281.50,12.759,13.7688,11.0122666667,14.6638666667,7.18826666667,15.6352666667,10.3422,10.1746666667,17.6214
281.87,13.5142,14.0518,11.5068,15.2017333333,7.96946666666,16.013,10.7604,10.8715333333,18.0575333333
282.25,13.5886,13.9830666667,11.6442666667,15.1836,8.27506666667,16.0752666667,11.0036666667,11.1514,17.8585333333
282.62,12.9807333333,13.6419333333,11.2918,14.8236,7.68946666667,15.9127333333,10.5555333333,10.8068666667,17.5484666667
282.99,13.3847333333,14.0536,11.7555333333,14.9496,8.18866666667,16.2958666667,10.8767333333,11.1512,17.7834666667
283.36,12.68,13.7468666667,11.559,14.4004666667,8.0232,15.8644,10.608,10.7114666667,17.2788
283.73,11.8653333333,12.9927333333,10.6488,13.7064666667,6.88966666667,14.7851333333,9.5824,9.68373333334,16.3544
284.10,12.2568666667,13.628,11.1766666667,14.064,7.2716,14.8496666667,9.94313333333,10.3555333333,16.8218
284.47,11.6869333333,13.0782,10.7363333333,13.515,6.29166666667,14.4155333333,9.372,9.40293333334,16.1507333333
284.85,11.5584,13.2512,10.9340666667,13.778,6.25553333333,14.4095333333,9.6188,9.47686666667,16.2482
285.22,11.9949333333,13.699,11.4134666667,14.0647333333,6.652,14.5291333333,10.1152666667,9.82980000001,16.5149333333
285.59,12.2118666667,13.7324666667,11.5732,14.1390666667,6.64126666667,14.7705333333,10.6514666667,10.1687333333,16.7191333334
285.96,11.1534666667,13.112,10.7872,13.3768666667,5.88306666667,14.0804,10.0434666667,9.11859999999,15.7454666667
286.33,10.8827333333,13.0687333333,10.7811333333,13.1302666667,5.57913333333,13.8009333333,9.73713333332,9.12093333333,15.6426
286.70,11.0824,13.2079333333,10.8244666667,13.1253333333,5.9462,13.4982,10.0072,9.26166666667,15.7491333333
287.07,10.4721333333,12.9188,10.3604,12.5728666667,5.48833333333,13.2432666667,9.54586666667,8.74599999999,15.2325333333
287.44,10.2994666667,12.7814666667,10.3138,12.5252,5.23813333333,12.9654666667,9.36866666667,8.622,14.9133333333
287.82,10.0488,12.8951333333,10.4002666667,12.5331333334,5.37753333333,12.8335333334,9.48746666666,8.74893333334,14.6840666667
288.19,8.96166666665,12.1278666667,9.63680000001,11.9971333333,4.6152,12.0151333333,8.711,7.69406666666,13.6891333333
288.56,9.21466666667,12.5551333333,9.84806666667,12.2476666666,4.9658,11.9036666667,8.8164,8.11793333333,14.1910666666
288.93,9.32033333335,12.6156666667,10.0816666667,12.3435333333,5.1152,11.9702666667,9.18626666667,8.24359999999,14.2323333333
289.30,8.88286666667,12.5303333333,10.078,12.1889333333,4.89393333333,11.7492666667,8.8102,7.98920000001,13.9582666667
289.67,8.49753333333,12.3705333333,9.83959999999,12.3415333333,4.8432,11.4113333333,8.3954,7.56013333334,13.5886
290.04,8.77653333332,12.7251333333,9.94133333333,12.3994666667,4.94506666667,11.3188,8.45053333333,7.78026666667,13.6777333333
290.41,8.67593333335,12.8694,9.94339999999,12.431,5.00813333333,11.1670666667,8.537,7.71146666666,13.5124
290.78,9.04713333331,13.8704666667,10.9419333333,13.2523333333,5.688,11.8102666667,9.20893333333,8.42539999999,14.2567333333
291.15,8.58006666665,13.8043333333,10.8047333333,13.2184,5.57286666667,11.3421333333,9.02493333333,8.11273333334,13.9044
291.52,8.60986666668,14.1357333333,10.7853333333,13.4435333333,5.52586666667,11.2796666667,9.0284,8.02799999999,13.9228
291.89,8.49506666665,14.1186,10.7777333333,13.4064,5.37326666667,11.2240666667,8.8492,7.7598,13.9106
292.26,8.7442,14.341,11.0388666667,13.4302666667,5.5698,11.4496666667,8.9844,8.05826666667,14.2327333333
292.64,8.7554,14.8685333333,11.7118666667,13.9852,6.13266666667,11.9042,9.6034,8.16640000001,14.4052
293.01,8.08686666666,14.8462666667,11.4383333333,13.5949333333,5.66893333333,11.3377333333,8.8796,7.55986666667,13.7157333333
293.38,8.20699999999,14.8858666667,11.3563333333,13.6325333333,5.70846666667,11.4494666667,8.9388,7.45499999999,13.6325333333
293.75,7.40459999999,14.4626666667,10.8086666667,12.9259333333,5.08173333333,10.4900666667,8.27973333333,6.60613333334,12.8696
294.12,7.36886666667,14.8166,11.1951333334,13.3412,5.11253333333,10.7297333334,8.4418,6.781,13.0177333333
294.49,6.2582,13.9074666667,10.1464666667,12.3852666667,4.02326666667,9.80726666668,7.34093333333,5.68786666667,12.0075333333
294.86,5.40286666667,12.8738,9.13473333334,11.3173333334,2.98313333333,8.82713333334,6.43693333334,4.61746666667,10.5947333333
295.23,5.81666666667,13.372,9.7296,11.8510666667,3.22086666667,9.16066666667,6.923,5.08253333333,11.0010666667
295.60,5.61206666667,12.9817333333,9.62706666667,11.5228666667,3.05906666667,8.74326666666,6.6008,4.79713333333,10.5043333333
295.97,5.99473333333,13.4614666667,10.089,11.9488666667,3.52246666667,9.15460000001,7.0292,5.282,10.836
296.34,6.34753333333,13.9230666667,10.3816,12.4547333333,3.82733333333,9.41486666667,7.42673333333,5.65133333333,10.9804
296.71,6.24173333333,13.8505333333,10.2065333333,12.1979333333,3.62606666667,9.1366,7.10366666667,5.46593333333,10.492
297.08,6.18453333333,13.8038666667,10.2919333333,12.1859333333,3.66013333333,9.12713333333,6.97753333334,5.41753333333,10.4343333333
297.45,6.081,14.1630666667,10.4392666667,12.3140666667,3.71233333333,9.156,7.2206,5.46926666667,10.3934
297.82,6.76086666667,14.8665333333,11.4004,12.8736666667,4.20273333333,9.87573333333,7.86866666667,6.21273333333,10.7381333333
298.19,6.68386666667,14.9564666667,11.57,12.7350666667,4.2736,9.77239999999,7.8432,6.3002,10.5253333333
298.56,7.93953333333,16.1641333333,12.8552666667,13.8921333333,5.43406666666,10.8914,8.95313333334,7.38073333334,11.5046666667
298.93,7.89373333333,16.528,13.1327333333,14.1474666667,5.51026666667,11.062,8.99986666667,7.52213333333,11.5043333333
299.30,7.68539999999,16.5196666667,12.9756,14.0246,5.42366666667,10.8172,8.86466666667,7.34866666667,11.0776666667
299.67,7.55033333334,17.1465333333,13.1402,14.3279333333,5.41553333333,10.8534,9.03893333333,7.46779999999,11.1196666667
300.04,7.6032,17.3254666667,13.4220666666,14.48,5.58566666667,10.7868666667,9.18686666666,7.51113333334,10.9676666667
300.41,7.14913333334,17.4223333333,13.4919333333,14.2138,5.30026666667,10.3306666667,8.8462,7.13213333333,10.5026666667
300.78,7.64146666667,17.869,13.9115333333,14.8007333333,5.65746666667,10.5934666667,9.22533333333,7.64846666667,10.8706
301.15,7.40360000001,17.925,13.834,14.9113333333,5.54393333333,10.4693333333,9.3224,7.45220000001,10.7368666667
301.52,7.53459999999,17.9143333333,13.9352,15.0832,5.53966666667,10.3271333333,9.2774,7.38406666666,10.8275333333
301.89,7.60213333333,18.0767333333,13.9616,15.1238666667,5.43786666667,10.4294,9.43459999999,7.42406666667,11.1204
302.26,7.79053333333,18.2324666667,13.8797333333,15.5254666667,5.50446666667,10.2957333333,9.54073333333,7.38686666666,11.3013333333
302.63,7.02053333333,17.8514666667,13.4806,15.1313333333,4.86853333333,9.55833333334,9.02553333333,6.6702,10.7290666667
303.00,7.52833333333,18.0359333333,13.6682666667,15.4928,5.02706666666,9.62500000001,9.28999999999,6.81666666667,11.0204
303.37,8.00479999999,18.3584,13.9851333333,15.8544666667,5.19393333333,9.77393333332,9.274,7.0186,11.2329333333
303.74,8.19493333333,18.2176,14.3843333333,15.9437333333,5.4026,10.0566666667,9.40406666665,7.04806666667,11.3687333333
304.10,8.39386666667,18.6005333333,14.7055333333,16.3509333333,5.4924,10.2098666667,9.58186666668,7.10026666667,11.6026666667
304.47,9.02726666665,19.1937333333,15.3816666667,17.0835333334,6.06966666667,10.7704,10.1356666667,7.54826666667,12.1942
304.84,9.19239999999,19.4123333333,15.9415333333,17.2749333333,6.12013333333,10.9141333333,10.3058,7.80773333333,12.622
305.21,9.3714,19.7437333333,16.2666,17.4165333333,6.071,10.8397333334,10.2649333333,7.8962,12.6545333333
305.58,9.21933333334,19.7926666667,16.5043333333,17.3298666667,5.82046666667,10.6804666667,10.2521333333,7.83406666667,12.5526666667
305.95,8.81059999999,19.7168666667,16.2782666667,17.0966,5.51006666667,10.4125333333,9.8326,7.46073333333,12.0247333333
306.32,8.768,19.7337333333,16.8930666667,17.3423333333,5.5538,10.6654,9.9602,7.541,12.027
306.69,9.5242,20.3886,17.6299333333,18.1073333333,6.05286666667,11.2428,10.5168,8.21160000001,12.4978666667
307.06,9.79373333333,20.5122666667,17.9873333333,18.3134,6.151,11.4238666667,10.6854,8.49306666667,12.7345333333
307.43,10.0082,20.8704666667,18.4449333333,18.6308666667,6.44833333333,11.8076,11.1295333333,8.73353333334,13.0628666666
307.80,9.82120000001,20.9324,18.4578666667,18.6558,6.07286666667,11.5294,10.8843333333,8.55360000001,12.979
308.17,9.52859999999,20.4899333333,18.1148,18.2108,5.6372,11.1999333334,10.4278666667,8.17680000001,12.3565333333
308.54,9.3038,20.157,17.9142,18.0444666667,5.31846666667,10.803,10.1748,7.98233333334,11.9525333333
308.90,9.06973333334,20.0919333333,17.6685333334,18.0333333333,4.8896,10.4938666667,9.91106666667,7.53953333333,11.6076666667
309.27,9.60606666665,20.4145333333,18.0073333333,18.5453333333,5.45626666666,10.9948666667,10.5256666667,8.006,12.0379333333
309.64,9.97746666667,20.3643333334,17.9828666667,18.7378666667,5.616,11.0864,10.4685333334,8.06593333334,12.0501333333
310.01,10.2381333333,20.3789333333,18.2744,19.0680666667,5.86786666667,11.0446,10.5427333333,8.16186666667,12.2452666667
310.38,10.4500666667,20.6026666667,18.3096666667,19.3799333333,5.894,11.0553333333,10.6327333333,8.2896,12.4131333333
310.75,10.3796,20.5136666667,18.2380666667,19.393,5.75266666667,10.9128666667,10.532,8.18293333333,12.3308
311.12,10.2853333333,20.5531333333,18.4194,19.6436,5.69813333333,10.8357333333,10.4940666667,8.05553333333,12.3992666667
311.49,10.6157333333,20.8210666667,18.7265333333,20.1286666667,5.86786666667,10.9026,10.6354666667,8.06373333333,12.6508666667
311.85,11.2686,21.3206,19.2433333333,20.6924,6.52073333333,11.5308,11.1299333333,8.65480000001,13.1305333333
312.22,11.4762666667,21.6636,19.5042,21.0018,6.47306666667,11.7679333333,11.3529333333,8.77820000001,13.4542
312.59,11.9712,22.1172666667,19.849,21.4516,6.85613333333,12.3425333333,11.7128,9.0144,14.0194666667
312.96,12.1856666667,22.2901333333,19.9294,21.5921333333,6.95686666667,12.5333333333,11.8484,9.00406666667,13.9896
313.33,12.4114666667,22.4317333333,20.171,21.8303333333,6.99526666667,12.6279333333,11.7408,9.00733333333,14.1135333334
313.70,12.6052666667,23.0813333333,20.803,22.6108,7.43366666667,12.9457333334,12.1402,9.3466,14.6262
314.07,12.9036666667,23.4998666667,21.1666,23.1100666667,7.64533333334,13.1968666667,12.4768,9.57166666667,14.9068
314.43,12.8747333333,23.5057333333,21.2475333333,23.0615333333,7.55766666667,13.0558,12.2904,9.14699999999,14.6654
314.80,13.1656666667,23.8792,21.5582666667,23.3288666667,7.74033333333,13.1928666667,12.5976666667,9.21193333334,15.0471333333
315.17,12.9436,23.6188,21.2112666667,22.933,7.3586,12.9376,12.1643333333,8.82046666667,14.4691333333
315.54,13.065,23.8335333333,21.5432,23.0436,7.42606666667,13.2022,12.4458666667,8.99666666666,14.4678
315.91,13.0174,24.0748666667,21.6503333333,23.3503333333,7.3448,13.0856,12.5282666667,8.82486666667,14.3180666667
316.28,13.1716666666,24.2050666667,21.8213333334,23.5524666667,7.51213333333,13.0972,12.463,8.74286666667,14.2874
316.64,12.7514666667,24.1124,21.5205333333,23.4076666667,6.88493333333,12.5779333333,12.0910666666,8.30406666667,13.7726
317.01,12.5330666667,23.9854666667,21.654,23.3238666667,6.8368,12.4102,11.9532666667,8.119,13.6198666667
317.38,12.0082,23.6382666667,21.3886,23.0663333333,6.2028,11.7761333333,11.4616,7.531,12.9614666667
317.75,12.1813333333,23.7486666667,21.4824666667,23.1664666667,6.2418,11.7092666667,11.6588,7.7652,12.9084
318.12,11.8734666667,23.4858,21.0570666667,22.8376666667,5.66306666667,11.3953333333,11.1404,7.29273333333,12.5342666667
318.49,12.2778666666,23.8189333333,21.2395333333,23.1726,5.8798,11.7752,11.3535333333,7.77833333334,12.9990666667
318.85,12.0778666667,23.6728666667,21.2336666667,23.0872,5.707,11.5981333333,11.1464,7.6854,12.598
319.22,12.485,24.3004,21.6400666667,23.759,5.95306666667,11.9405333333,11.7027333333,8.16573333333,13.1830666667
