wavelength,Back_TanSchm,Belly_TanSchm,Breast_TanSchm,Crissum_TanSchm,Crown_TanSchm,DorTail_TanSchm,Patch10_TanSchm,Patch11_TanSchm,Patch12_TanSchm,Patch13_TanSchm,Patch14_TanSchm,Patch15_TanSchm,Rump_TanSchm,Throat_TanSchm,WingTip_TanSchm
226.13,-38.0049904762,-21.4736666667,-30.5263333333,-19.1579333333,-21.8247333333,-28.8069666667,-27.7894666667,-10.6665333333,-27.0877333333,-29.1227333333,-40.2807333333,-33.1227333333,-28.4911333333,-14.1052666667,-36.6314666667
226.51,-20.6635238095,-7.45913333333,-15.847,-7.54106666667,-7.48626666665,-15.4644333333,-14.3169333334,0.546533333334,-10.8743333333,-9.18033333333,-19.3442666666,-14.0983333333,-14.918,-2.89619999999,-19.3169333333
226.88,-15.3534571429,-3.18186666667,-9.74746666668,-1.61613333334,-4.19186666666,-8.9899,-8.68686666669,4.39393333332,-3.98986666668,-3.73753333334,-12.0706,-8.83853333334,-10.0505333333,2.27273333335,-11.8687666667
227.26,-11.5145714286,1.04163333335,-7.26839999999,0.231533333334,-2.73139999999,-2.6389,-5.50913333333,5.55553333333,-0.60173333334,0.046200000006,-7.40746666668,-4.90733333334,-6.15740000001,7.63886666666,-7.59263333333
227.64,-8.21139047618,3.37389999999,-4.39033333333,-0.650333333332,-1.4228,-0.447133333334,-3.04866666667,4.83753333333,0.284533333328,0.16263333334,-5.04066666667,-4.02453333333,-5.16253333334,7.68299999999,-3.90233333333
228.01,-3.73493333333,5.88236666666,-1.14373333332,1.8954,1.63393333333,2.05883333333,0.915133333339,7.54899999999,2.1568,2.71233333333,-0.784333333347,-0.457466666658,0.0326666666668,7.48373333334,-9.99999920001e-05
228.39,-3.41520952381,4.47876666667,-1.32173333335,0.587400000002,0.969066666667,2.24666666667,0.998466666666,5.345,-0.2644,2.0559,-0.058666666666,-0.293733333327,-0.234933333333,6.1968,-0.616799999999
228.76,-6.36454285714,1.33863333333,-3.29326666668,-2.59699999999,-2.35606666667,0.896933333334,-2.16873333333,1.65993333333,-3.45373333333,-1.48606666667,-1.17799999999,-2.14206666667,-3.74833333333,2.78439999999,-1.60636666667
229.14,-3.95785714286,3.30913333333,-0.2658,0.0724666666694,-0.0724,3.6958,0.289799999998,4.34786666666,-1.30426666667,1.24386666667,2.1498,0.79713333334,-1.0386,5.28986666667,1.20766666667
229.52,-3.20463809524,2.1638,-0.444400000006,-0.538000000001,-0.865466666668,4.00003333333,0.116800000002,3.13439999999,-2.43266666667,1.9297,1.84786666667,0.888800000002,-1.5906,3.9532,0.807066666666
229.89,-3.59993333333,2.58753333333,-0.5128,-1.11873333334,-0.139933333333,3.7995,-0.372933333334,2.7972,-2.42426666667,0.314600000002,1.9114,1.02566666667,-2.40086666667,3.58973333333,1.99293333333
230.27,-3.05905714286,2.8731,-0.179533333334,-0.875333333335,-1.36926666667,3.0752,0.987599999998,3.03033333334,-1.661,-1.30193333333,2.35693333333,0.650933333334,-2.49166666667,2.5814,2.27833333333
230.65,-6.51933333333,-0.503966666666,-3.00106666667,-3.29893333333,-5.49826666667,0.35513333334,-1.0768,0.618666666667,-4.58186666667,-5.18896666667,-0.778733333335,-3.48240000001,-4.39866666667,-0.160333333332,-0.652966666667
231.02,-8.7718857143,-2.44453333333,-5.54386666666,-5.87126666667,-7.64906666666,-1.14613333333,-2.7602,-1.05266666666,-7.85966666666,-8.39753333333,-2.73693333333,-5.61406666667,-5.497,-1.9182,-1.95313333333
231.40,-10.1236380952,-4.60273333333,-7.16486666667,-8.20873333335,-10.5337333333,-4.18756666667,-4.50773333334,-3.20286666667,-11.1506666667,-10.1659666667,-4.4604,-6.92753333334,-7.497,-4.8162,-2.94199999999
231.78,-12.3426666667,-7.49380000001,-10.4622666667,-10.0973333333,-13.2846666667,-6.95869999999,-6.95873333334,-5.7664,-14.404,-13.5401666667,-7.42093333333,-7.20186666667,-9.53766666667,-7.37226666667,-4.22133333333
232.15,-10.7852285714,-5.9371,-7.62266666667,-8.42753333335,-11.371,-4.10069999999,-5.53439999999,-3.06906666666,-12.1258,-11.6477333333,-6.11326666666,-4.327,-7.14460000001,-4.77993333333,-1.50943333333
232.53,-4.87352380952,-1.24563333333,-3.4434,-4.32246666667,-6.08053333333,0.073199999994,-1.75826666666,2.29540000001,-6.59353333333,-6.89876666667,-2.9304,-0.7082,-2.8084,-0.171000000002,3.4555
232.90,3.96007619048,7.0877,4.14046666667,3.7896,2.4794,7.41516666667,7.27499999999,9.77766666667,0.9358,1.85966666667,3.95326666667,6.36253333333,5.91826666666,7.76613333333,10.5966
233.28,4.8954,8.8314,6.642,5.1168,3.6654,9.5325,8.6592,11.808,2.5092,3.0996,4.551,7.7736,6.6666,9.102,11.7465
233.66,5.74876190475,10.4348,7.72946666666,6.98073333333,4.5652,11.3166,10.0724666667,14.372,3.74386666667,4.34786666667,6.35273333334,7.85013333333,8.06759999999,9.92766666666,13.0433666667
234.03,11.0186761905,13.1677666667,11.7439333333,12.8477333333,9.33773333334,15.861,14.3046,18.9404,8.36653333333,9.71296666666,9.77926666666,11.4348666667,12.892,13.8852666667,16.7218333333
234.41,12.2027809524,15.3115,12.6558,14.3606666667,12.6337333333,17.2568666667,14.2514666667,19.7814,9.11460000001,11.4536333333,10.8633333333,11.9563333333,13.7706666667,14.3607333333,16.7104
234.78,11.9478285714,15.8171333333,11.699,14.3226666667,13.0106666667,16.8710666667,13.4193333334,18.9463333333,8.19360000001,10.9033,9.41939999999,12.0002,12.9248666667,13.6558666667,16.2580666667
235.16,14.6421428571,16.7687333333,13.2719333333,17.1164666667,14.5807333333,18.3741,15.951,20.0612666667,11.1655333333,13.8956333333,11.186,14.3762,13.8036666667,14.3966666666,16.636
235.54,17.404352381,18.5770666667,15.3034666667,19.8009333333,18.2887333333,20.5470666667,18.8259333333,22.2289333333,13.5126,15.5323,14.0099333333,16.0198666667,16.1392,17.0746,17.811
235.91,19.050352381,20.0960333333,17.1950666667,21.1142666667,20.2304666667,22.2190666667,20.903,24.1306666667,15.5428,17.291,16.3112666667,16.9645333333,18.2324666667,18.9434,19.6254
236.29,18.0700095238,19.5503,15.9920666667,20.0,18.7683333334,21.3490333333,20.2346,22.6588,14.1348,15.6599333333,16.5981333333,15.3274,17.1848,17.6538666667,19.1886666667
236.66,14.1703904762,16.5192,13.2744,17.0698666666,14.3558666667,18.1021666667,17.7778,18.9774,12.0353333333,11.7207,13.6872,11.9568,14.6706,14.0412666667,15.8996666667
237.04,10.7128380952,13.0338,9.84033333333,14.1118666667,11.7364,14.2315333333,13.3134,15.3492666667,10.7585333333,8.0938,10.3193333333,8.78239999999,11.1775333333,10.02,12.2954666667
237.41,8.51813333334,8.82006666667,6.33226666666,10.8947333333,8.49573333333,9.93106666666,10.2850666667,11.6224,7.9842,5.7424,7.35493333333,5.46713333333,8.51526666667,5.88000000001,10.9439333333
237.79,8.22738095239,7.90059999999,6.3482,10.806,7.00506666666,8.63676666667,9.93033333335,10.0099333333,8.4776,4.78606666667,6.74626666666,4.81593333333,7.00486666667,5.61213333333,10.7660666667
238.17,5.8022,5.62499999999,4.50393333334,7.77786666666,3.94833333333,5.98203333333,7.99600000001,8.31353333333,6.30946666667,1.74586666667,4.7222,3.234,4.6428,3.4722,8.94843333333
238.54,3.56454285714,2.8131,3.27553333334,5.54913333333,0.905733333334,4.27756666667,6.22360000001,7.1098,4.5086,0.3468,2.85159999999,2.19653333333,2.63966666667,3.0058,8.1408
238.92,4.14613333334,2.91453333333,4.7992,5.96853333333,1.8674,4.7468,5.93360000001,6.92833333333,5.79413333333,0.331599999999,3.82206666666,2.60033333333,3.21126666667,3.3856,7.81856666667
239.29,3.55936190476,3.83623333333,4.44446666667,5.3854,1.1842,4.24986666667,5.12573333334,6.11506666667,4.72026666667,-1.03816666667,2.66013333334,1.46,3.5848,2.9846,7.98053333333
239.67,1.83455238095,3.03566666667,3.18446666667,3.72033333334,-0.193533333334,3.31096666667,3.08026666667,4.7174,3.4522,-2.81253333333,0.967400000001,0.327400000002,2.52973333333,1.35406666667,7.0237
240.04,0.267666666668,1.814,2.0484,2.36953333333,-1.59286666667,2.6506,1.70013333333,3.19953333333,2.22226666667,-3.4202,-0.709466666667,-1.24493333333,1.11113333333,0.0133333333332,5.3281
240.42,1.03627619048,2.6598,2.79786666667,3.0972,-0.299333333334,3.46,2.5676,3.46573333333,3.40813333333,-1.43926666667,-0.886533333332,-0.633400000002,1.69266666667,0.806,5.3425
240.79,1.26008571429,2.83826666667,2.98126666667,3.38946666667,0.112466666667,3.5477,3.01173333333,3.32826666667,3.1444,-0.740266666667,-0.561399999999,-0.357266666666,1.70486666666,1.34766666667,5.86013333333
241.17,1.37682857143,2.97626666667,3.38246666667,3.39126666667,-0.187333333334,3.9447,2.98986666667,3.43586666667,2.5614,-0.463966666665,-0.294533333332,0.098066666666,1.54406666667,1.75813333334,6.33636666667
241.54,1.63307619047,3.84183333333,3.84986666667,4.03746666667,0.344333333333,4.91003333333,3.46626666667,3.7872,2.9108,-0.226966666667,-0.0704666666668,0.962399999999,1.93273333333,2.29266666667,6.43593333333
241.92,1.27199047619,3.55056666667,3.54006666667,3.65233333333,0.504733333333,4.70036666667,3.28066666667,3.7644,2.41146666667,-0.346966666667,-0.420600000001,0.792000000001,1.96986666667,1.79466666667,6.162
242.29,1.29692380952,3.62366666667,3.5724,3.6938,0.733733333333,4.72413333333,3.34286666667,3.75126666666,2.69846666667,0.293433333334,-0.472,0.733666666666,1.95206666667,1.5312,6.26136666667
242.67,1.37259047619,3.67483333333,3.39026666667,3.5938,0.682933333333,4.5702,3.2944,3.3004,2.47373333333,0.296566666667,-0.634933333333,0.724799999999,2.1084,1.24593333333,6.0826
243.05,1.43740952381,3.4881,3.06153333333,3.2018,0.473200000001,4.28573333333,3.24853333333,3.20773333333,1.89893333333,0.333,-0.788733333334,0.467399999999,1.66526666667,0.9348,6.22553333333
243.42,1.24011428571,3.2018,3.1702,2.97566666667,0.480733333331,4.07726666667,3.033,3.3648,1.97993333333,0.5579,-0.4406,0.0915333333335,1.5108,1.00713333333,5.75676666667
243.80,1.35317142857,3.45316666667,3.2136,2.9574,0.701733333333,4.22156666667,3.3362,3.4864,2.02733333333,0.838099999999,-0.189400000001,-0.0223333333334,1.81,1.29773333333,5.91746666667
244.17,1.26048571429,3.3959,3.061,2.97913333333,0.789733333334,3.78,3.37686666667,3.219,1.97173333333,0.811599999999,-0.174333333333,0.2942,1.93893333333,1.0676,5.8987
244.55,1.2112,3.37583333333,2.7518,2.81013333333,0.589666666665,3.7477,3.47413333333,3.09693333333,1.65746666667,0.292199999999,-0.0584666666652,0.403666666667,1.94426666667,0.8712,5.84583333333
244.92,2.16885714286,4.2553,3.40333333333,3.71826666667,1.65426666667,4.5777,4.1778,3.908,2.4938,1.20676666667,0.754533333333,1.49413333333,2.76366666667,1.83413333333,6.6942
245.30,2.89142857143,4.7645,3.9382,4.2704,2.32686666667,5.06913333333,4.64446666666,4.53386666667,3.1072,1.94363333333,1.28346666667,2.03606666666,3.37033333333,2.2208,7.42616666667
245.67,3.19235238095,4.60286666667,3.75513333333,4.149,2.23933333333,5.19813333333,4.513,4.65013333333,3.1772,2.28653333333,1.5928,2.07653333333,3.5924,2.27346666667,7.47166666667
246.05,3.98771428571,5.1637,4.19126666667,4.6756,2.69213333333,5.74093333333,4.95826666667,5.063,3.8582,2.95176666667,2.14213333333,2.59533333333,4.0868,2.97886666667,7.95846666667
246.42,4.11281904762,5.24503333333,4.11213333333,4.99193333334,2.6866,5.82756666667,4.87453333333,5.09526666667,3.92653333333,3.00913333333,2.26966666667,2.69733333333,4.18673333333,2.97873333333,8.0242
246.79,4.23231428571,5.35596666667,4.0482,5.11366666667,2.75833333333,5.94373333333,4.78566666667,5.44513333333,4.13573333333,3.08793333333,2.40093333333,2.78753333334,4.334,3.10586666667,8.0392
247.17,4.2042,5.5647,4.22106666667,5.20526666667,2.88346666667,6.096,4.84613333333,5.65833333334,4.35093333333,3.23813333333,2.51826666667,2.8774,4.43846666666,3.3212,8.13403333333
247.54,4.17045714286,5.65416666667,4.17133333333,5.15506666667,2.905,6.09553333333,4.86066666667,5.66273333333,4.3358,3.18183333333,2.4262,2.9714,4.31846666667,3.34633333333,8.3297
247.92,4.03147619048,5.44153333333,4.20793333333,5.16906666667,2.63206666667,5.94293333333,4.68833333333,5.5908,4.27226666667,3.05943333333,2.2884,2.87506666667,4.068,3.121,8.2997
248.29,4.3974952381,5.8585,4.5926,5.55733333333,2.98713333333,6.39146666667,5.0122,6.13246666667,4.59253333333,3.3755,2.75553333333,3.02813333333,4.29273333333,3.59233333333,8.62363333333
248.67,4.51438095238,5.84113333333,4.69973333334,5.77306666666,3.11133333333,6.43923333333,4.9204,6.33706666667,4.6152,3.4396,2.8416,2.98866666667,4.33186666667,3.7106,8.81636666667
249.04,4.35642857143,5.73116666667,4.64106666667,5.64126666667,2.9386,6.3479,4.66086666667,6.35479999999,4.46966666667,3.22093333333,2.71953333333,2.68866666667,4.1888,3.551,8.66133333333
249.42,3.62186666667,5.09376666667,3.89553333333,5.0622,2.19826666667,5.64266666667,4.12046666667,5.73693333333,3.66166666667,2.42903333333,2.07506666667,1.97326666667,3.57453333333,2.927,7.86756666667
249.79,3.76378095238,5.5877,4.21693333333,5.40713333333,2.6082,5.85283333333,4.5566,6.11140000001,3.89966666667,2.58606666667,2.2178,2.1514,3.75686666667,3.2524,8.15803333333
250.17,3.11805714286,5.3321,3.81146666667,5.10493333333,2.39086666667,5.65533333333,4.1418,5.88580000001,3.41246666667,2.1878,1.80593333333,1.78186666667,3.36786666667,2.838,7.81556666667
250.54,2.94757142857,5.3039,3.84906666667,5.035,2.55253333333,5.80106666667,4.1694,5.92266666667,3.51013333333,2.05896666667,1.90786666666,1.7422,3.40333333333,2.97966666667,7.81226666667
250.92,2.771,5.32096666667,4.04673333333,5.13686666667,2.57626666667,5.84026666667,4.352,5.98093333333,3.4798,2.07686666667,2.0412,1.62093333333,3.41266666667,3.00446666667,8.05793333333
251.29,2.87624761905,5.41593333333,4.1316,5.48073333333,2.74453333333,5.9165,4.6594,5.95846666667,3.51566666666,2.2563,2.11186666667,1.75993333333,3.67493333333,3.21393333333,8.32183333333
251.66,2.89853333333,5.1811,4.24546666667,5.57553333333,2.70673333334,5.98243333333,4.71426666667,5.81840000001,3.508,2.27836666667,2.07586666667,1.85426666667,3.77246666667,3.20553333333,8.31203333333
252.04,3.61848571429,5.77693333333,4.75186666667,6.072,3.4274,6.5902,5.4296,6.54413333333,4.14446666667,2.98576666667,2.40006666667,2.65786666667,4.30593333333,3.8864,8.80426666667
252.41,3.81215238095,6.02053333333,4.6858,6.2286,3.425,6.63313333333,5.53986666667,6.66679999999,4.2836,3.25283333333,2.28486666666,2.92853333333,4.50713333333,4.00633333333,8.93353333333
252.79,4.18479047619,6.41563333333,5.1424,6.54913333333,3.8626,7.13476666667,5.934,7.15513333334,4.87106666667,3.79466666667,2.863,3.56846666667,4.92993333333,4.38266666667,9.2786
253.16,4.30284761905,6.36403333333,5.24226666667,6.6212,3.7678,7.1263,6.02046666667,7.12626666667,4.8282,3.96126666667,2.9534,3.8044,5.12393333333,4.16833333333,9.3356
253.54,5.29960952382,7.1897,6.19566666666,7.41393333333,4.62866666667,7.989,6.77086666667,7.93466666667,6.0642,4.96843333333,3.73646666667,4.68293333333,6.02346666667,5.20833333333,10.1472333333
253.91,5.2708,7.0501,6.36646666667,7.50766666667,4.74026666667,7.92566666667,6.74526666667,7.88626666668,6.01986666667,5.1467,3.7422,4.72153333333,5.98293333333,5.35,10.1802666667
254.28,5.74118095239,7.51526666667,6.74686666667,7.8454,4.87506666667,8.2368,7.15706666667,8.20386666667,6.36493333333,5.55173333333,4.182,5.09186666667,6.44513333333,5.78973333333,10.6718666667
254.66,6.21655238096,7.79566666667,7.0714,8.01266666667,5.04273333333,7.96386666667,7.41293333333,8.43699999999,6.3642,5.78156666667,4.20393333333,5.57413333333,6.6326,6.05706666667,10.9436
255.03,6.78627619048,8.24323333333,7.5096,8.53506666667,5.74246666667,8.27623333333,7.79906666667,8.82966666668,6.7478,6.20953333333,4.34113333333,6.23506666667,7.09313333333,6.37726666667,11.1678666667
255.41,6.97328571429,8.0596,7.468,8.442,5.5774,8.2352,7.58833333333,8.74573333334,6.95466666667,5.99106666667,4.16333333333,6.1326,7.04906666667,6.22153333333,10.8981333333
255.78,6.90540000001,7.8645,7.00866666667,8.1008,5.2538,7.688,7.16626666667,8.36713333334,6.5306,5.64223333333,3.8628,5.5364,6.54693333333,5.86233333333,10.4317666667
256.15,6.42155238095,7.60313333333,6.54713333333,7.6818,4.8208,7.2719,6.76993333333,7.77946666666,5.9122,5.24156666667,3.6428,4.92393333333,6.4928,5.771,10.0107333333
256.53,6.28883809524,7.65333333333,6.90986666667,7.62433333333,4.95766666667,7.47613333333,6.8042,7.75646666667,6.217,5.2937,3.94706666667,5.0688,6.6402,5.9682,10.0583333333
256.90,5.5044,7.03273333333,6.18006666667,6.7168,4.1836,6.34813333333,6.2504,6.8372,5.38253333333,4.58746666667,2.9146,4.21353333333,5.87913333333,5.0112,9.23013333333
257.28,4.8472,6.44183333333,5.65266666667,6.28133333334,3.63846666667,6.01036666667,5.94173333333,6.2628,4.78553333333,4.03556666667,2.29413333333,3.45953333333,5.01493333333,4.51026666667,8.55923333333
257.65,4.44893333333,5.85226666667,5.1274,5.97433333333,3.17246666667,5.76656666667,5.7138,5.93373333333,4.4106,3.65496666667,2.14226666667,2.9036,4.4472,4.07653333333,8.34463333333
258.02,3.98427619048,5.61076666667,4.6254,5.64786666667,2.5912,5.41326666667,5.32346666667,5.475,4.09313333333,3.16936666667,1.9954,2.4714,4.16353333333,3.43386666667,7.8706
258.40,4.05264761905,5.66286666667,4.7312,5.68993333333,2.81353333333,5.597,5.30326666667,5.57,4.32053333333,3.3874,2.25613333334,2.66373333333,4.3626,3.46366666667,7.93113333333
258.77,3.7452,5.3784,4.48813333333,5.436,2.59493333333,5.63903333333,5.06673333334,5.41506666667,4.20793333333,3.26143333333,2.11033333333,2.42213333333,4.1268,3.21026666667,7.80706666667
259.15,4.12331428571,5.70863333333,4.96813333333,5.73413333333,2.911,6.12396666667,5.49106666667,5.7758,4.7044,3.65963333333,2.6634,2.89246666667,4.51466666667,3.5728,8.25636666667
259.52,3.98457142857,5.49386666667,4.81693333333,5.54946666667,2.82186666667,6.0995,5.36366666667,5.7482,4.48566666667,3.5972,2.5654,2.81753333333,4.43453333333,3.49033333333,8.2708
259.89,4.08959047619,5.6033,4.93433333333,5.6674,2.90966666667,6.3914,5.4752,6.06993333333,4.54386666667,3.72886666667,2.69153333333,2.99186666667,4.62,3.68086666667,8.47603333333
260.27,4.02477142857,5.61066666667,4.919,5.64426666667,2.93593333333,6.468,5.47453333333,6.0552,4.57933333334,3.72006666667,2.7064,2.99573333333,4.5312,3.60146666667,8.5668
260.64,3.90468571429,5.4242,4.76486666667,5.50026666667,2.848,6.3409,5.3616,5.87633333333,4.3184,3.6363,2.48306666667,2.83066666667,4.34506666667,3.47113333333,8.4753
261.01,3.80102857143,5.28513333333,4.68173333333,5.4104,2.83146666667,6.34306666667,5.26986666667,5.6912,4.2016,3.54476666667,2.44226666667,2.7118,4.26413333333,3.56186666667,8.44856666667
261.39,4.07599047619,5.52716666667,4.87333333333,5.55873333333,3.07786666667,6.59373333333,5.40513333333,5.87553333333,4.52186666667,3.77,2.7438,2.98573333333,4.54686666667,3.86513333333,8.6751
261.76,4.08933333333,5.64893333333,4.9804,5.51273333333,3.1696,6.70326666667,5.37286666666,5.96646666667,4.51673333333,3.8375,2.77713333333,3.12613333333,4.66873333333,3.8738,8.67663333333
262.13,4.14147619047,5.6497,5.09173333333,5.47766666667,3.29373333333,6.8522,5.36906666667,6.018,4.48886666667,3.81433333333,2.816,3.20393333333,4.71633333333,3.89866666667,8.78816666667
262.51,3.9002952381,5.41226666667,4.8874,5.2488,3.172,6.69276666667,5.21246666667,5.885,4.24226666667,3.48663333333,2.61973333333,2.98326666667,4.48313333333,3.7286,8.68783333333
262.88,3.70794285714,5.2036,4.6726,5.13333333333,2.9312,6.51626666667,4.9806,5.67206666667,4.06606666666,3.3409,2.47773333333,2.6858,4.2616,3.5276,8.46296666667
263.25,3.25307619048,4.59843333333,3.985,4.56486666667,2.39033333333,6.13853333334,4.41653333333,5.2374,3.51693333334,2.9339,1.96166666667,1.9952,3.70733333333,3.05446666667,7.9628
263.63,3.44786666667,4.88196666667,4.18686666667,4.8654,2.58933333333,6.2879,4.5306,5.37966666667,3.78513333333,3.19796666667,2.27293333333,2.2456,3.97686666667,3.18573333333,8.09226666667
264.00,3.20277142857,4.5122,3.88046666667,4.63713333333,2.39333333333,5.82893333333,4.24086666667,4.77673333333,3.624,2.9292,2.0912,2.2342,3.66606666667,2.92586666667,7.82916666667
