wavelength,Back_DigDuif,Belly_DigDuif,Breast_DigDuif,Crissum_DigDuif,Crown_DigDuif,DorTail_DigDuif,Rump_DigDuif,Throat_DigDuif,WingTip_DigDuif
528.66,6.8164,12.812,10.5605333333,11.5866666667,5.0458,6.2002,7.45786666666,8.14886666667,8.6493
529.01,6.8164,12.8091333333,10.5549333333,11.6016,5.05146666667,6.2066,7.4568,8.15426666666,8.65473333333
529.35,6.83193333333,12.8237333333,10.5686666667,11.6272,5.0574,6.21413333333,7.47113333333,8.1656,8.67356666667
529.70,6.83743333333,12.8429333333,10.587,11.647,5.06966666666,6.2214,7.48346666667,8.17393333333,8.67886666667
530.04,6.83673333333,12.8393333333,10.5881333333,11.6587333333,5.06866666667,6.21813333333,7.4874,8.18293333333,8.68206666667
530.39,6.84656666667,12.8542,10.5805333333,11.6672,5.07953333333,6.21713333333,7.4946,8.1864,8.70266666667
530.73,6.84133333333,12.8517333333,10.5749333333,11.6694666667,5.06733333333,6.2082,7.4886,8.17333333333,8.69353333333
531.08,6.82883333333,12.835,10.5646,11.6732666667,5.06026666667,6.197,7.47606666667,8.1668,8.68063333333
531.42,6.8275,12.8311333333,10.5744666667,11.6803333333,5.06853333333,6.2026,7.48133333333,8.16866666667,8.68406666667
531.77,6.81906666667,12.8374666667,10.5655333333,11.6804666667,5.07573333333,6.20193333333,7.48013333333,8.16613333333,8.6737
532.11,6.8278,12.8350666667,10.5808,11.6890666667,5.0802,6.19906666667,7.48733333333,8.1652,8.67346666667
532.46,6.8293,12.8537333333,10.6045333333,11.7060666667,5.08426666667,6.21666666667,7.49253333333,8.16986666667,8.6819
532.80,6.8296,12.8494666667,10.61,11.6990666667,5.0822,6.2114,7.48366666667,8.1722,8.6836
533.15,6.83696666667,12.8470666667,10.6143333333,11.6931333333,5.0892,6.21786666667,7.4814,8.16953333333,8.68893333333
533.49,6.83323333333,12.8372,10.5936,11.6918666667,5.07926666667,6.21033333333,7.46526666667,8.1586,8.67833333333
533.84,6.86093333333,12.8720666667,10.6227333333,11.7290666667,5.11226666667,6.24266666667,7.49226666667,8.1786,8.70416666667
534.18,6.87613333333,12.8801333333,10.6594,11.7384666667,5.1188,6.259,7.50886666667,8.18046666667,8.70726666667
534.52,6.8901,12.9053333333,10.6774,11.7569333333,5.13586666667,6.2774,7.51886666667,8.20093333333,8.7259
534.87,6.88576666667,12.9256666667,10.6818666667,11.7546666667,5.123,6.26913333333,7.522,8.1954,8.732
535.21,6.89603333334,12.9397333333,10.6912666667,11.7596666667,5.12293333333,6.2694,7.52226666667,8.20033333334,8.74056666667
535.56,6.89846666667,12.9327333333,10.6986,11.7663333333,5.12066666667,6.25913333333,7.52833333333,8.194,8.75703333333
535.90,6.88203333333,12.9397333333,10.6774,11.7582666667,5.11126666667,6.2568,7.51093333333,8.1746,8.75226666667
536.25,6.87806666667,12.9429333334,10.6632666667,11.756,5.10553333333,6.24386666667,7.50433333334,8.17966666667,8.7414
536.59,6.9059,12.9918666667,10.7,11.7868,5.1274,6.27733333333,7.53613333333,8.2046,8.76196666667
536.93,6.90496666667,13.0007333333,10.7001333333,11.7989333333,5.13286666667,6.284,7.5462,8.21873333333,8.77463333333
537.28,6.9112,12.9995333333,10.7046,11.8030666666,5.14266666667,6.30326666667,7.55786666667,8.222,8.7922
537.62,6.8986,12.9954,10.7024,11.7922666667,5.12793333333,6.3024,7.54513333333,8.2372,8.78736666667
537.97,6.88563333333,12.999,10.6905333333,11.8025333333,5.14126666667,6.3084,7.53706666667,8.26293333334,8.80036666667
538.31,6.91593333333,13.0183333333,10.7212,11.8422666666,5.171,6.32493333333,7.5774,8.293,8.81956666667
538.65,6.94473333333,13.0153333333,10.7346666667,11.8686,5.20433333333,6.36486666667,7.59513333333,8.32806666667,8.83086666667
539.00,6.9512,13.0248,10.7438,11.8856,5.22393333333,6.37793333333,7.60893333333,8.347,8.86073333333
539.34,6.9662,13.0265333333,10.737,11.8816666667,5.2354,6.39013333333,7.613,8.36433333333,8.857
539.69,6.98503333333,13.0062,10.7378,11.8842,5.23806666667,6.39973333334,7.62886666667,8.38753333333,8.8806
540.03,7.0018,13.0068666667,10.7543333333,11.8881333333,5.25386666667,6.44086666666,7.6308,8.39326666666,8.9005
540.37,7.00376666667,12.9830666667,10.7456,11.8761333334,5.2526,6.4462,7.62726666667,8.3842,8.92326666667
540.72,7.0023,12.9806666667,10.7498,11.8701333334,5.2624,6.45153333333,7.6334,8.37986666667,8.9301
541.06,7.0045,12.9868,10.7507333333,11.8687333333,5.2638,6.4534,7.63793333333,8.39633333333,8.9395
541.40,6.97313333333,12.9392666667,10.7078,11.8185333333,5.22926666667,6.41606666666,7.58686666667,8.3424,8.91073333333
541.75,6.97196666667,12.9355333333,10.7014666667,11.8287333333,5.226,6.4192,7.5826,8.3418,8.9123
542.09,6.9673,12.9175333333,10.6814666667,11.8088,5.21286666667,6.42693333333,7.5696,8.33253333333,8.91873333333
542.43,6.98146666667,12.9427333333,10.7024666667,11.8208666667,5.2314,6.43546666667,7.58446666667,8.34033333333,8.94413333333
542.78,6.9869,12.9481333333,10.7044,11.8272,5.24466666667,6.4544,7.58286666667,8.35786666667,8.946
543.12,6.99263333333,12.9584666667,10.7208666667,11.8418,5.259,6.4766,7.59226666666,8.3678,8.96286666667
543.46,7.0024,12.9803333333,10.7344666667,11.8609333333,5.2828,6.50253333334,7.5966,8.38093333333,8.97866666667
543.81,6.9815,12.9675333333,10.7061333333,11.8482,5.26926666667,6.48213333333,7.58026666667,8.37373333333,8.9714
544.15,6.9662,12.9733333333,10.6967333333,11.8444,5.26213333334,6.4804,7.57633333333,8.3742,8.96403333333
544.49,6.96566666667,12.9738,10.7006,11.855,5.24893333334,6.48773333333,7.55713333333,8.37746666667,8.95413333333
544.84,6.96296666667,12.9688666667,10.7114,11.8678,5.25066666667,6.4832,7.54766666667,8.3628,8.96713333333
545.18,7.017,13.0288666667,10.759,11.9282666667,5.2898,6.53106666667,7.58786666667,8.42066666667,9.01403333333
545.52,6.99396666667,13.0186,10.7484,11.9009333334,5.26993333333,6.51386666667,7.5806,8.3926,8.99593333333
545.87,6.99696666667,13.0414,10.7574666667,11.9121333333,5.2774,6.5062,7.5872,8.3918,9.00043333333
546.21,7.01453333333,13.0546,10.7682,11.9296,5.27893333333,6.5232,7.59686666667,8.4072,9.02886666667
546.55,7.01926666667,13.0628,10.7838,11.9367333333,5.27253333333,6.5236,7.6106,8.39793333333,9.031
546.90,7.0334,13.0881333333,10.8024666667,11.9586,5.28026666667,6.53553333333,7.62533333333,8.41326666667,9.0631
547.24,7.01403333333,13.0995333333,10.8082,11.9472,5.2676,6.51986666666,7.62193333333,8.3976,9.04976666667
547.58,7.04876666667,13.1291333333,10.8492666667,11.9811333333,5.28653333333,6.52633333333,7.64573333333,8.4152,9.07833333333
547.92,7.0615,13.1538666667,10.8588,12.0032666667,5.29693333333,6.5334,7.646,8.40806666667,9.08426666667
548.27,7.08473333333,13.1909333333,10.8728666667,12.0256,5.32266666667,6.53986666667,7.68233333333,8.4094,9.12116666667
548.61,7.1164,13.2286666667,10.8868,12.0428,5.3388,6.56106666667,7.69973333333,8.44153333334,9.1275
548.95,7.0736,13.1970666667,10.8626,12.0261333333,5.3044,6.52813333333,7.68813333333,8.4112,9.09123333333
549.29,7.13746666667,13.2642666667,10.9256,12.0960666667,5.37233333333,6.58073333333,7.74533333333,8.48293333333,9.1655
549.64,7.15896666667,13.2921333333,10.9774666667,12.137,5.419,6.60853333333,7.76473333333,8.52913333333,9.18503333333
549.98,7.17856666667,13.3491333333,11.0243333333,12.1837333333,5.4498,6.63426666667,7.80973333333,8.56333333333,9.1964
550.32,7.1758,13.3518666667,11.0256,12.2072,5.44453333333,6.60526666667,7.81693333333,8.57473333334,9.21926666667
550.66,7.11963333333,13.3186,10.973,12.1557333333,5.39453333333,6.5326,7.74646666667,8.5056,9.15163333333
551.01,7.103,13.2848,10.945,12.1649333333,5.36893333333,6.50326666667,7.72533333333,8.50813333333,9.14216666667
551.35,7.05736666667,13.2432,10.9343333333,12.1371333333,5.33386666667,6.4762,7.7092,8.46833333333,9.11783333333
551.69,7.04013333333,13.1864,10.8989333333,12.0972,5.31333333333,6.45173333333,7.6948,8.45333333333,9.09616666667
552.03,7.04376666667,13.1806666667,10.8976666666,12.0908666667,5.29513333333,6.4476,7.6734,8.4656,9.08296666667
552.38,7.00676666667,13.1651333333,10.8986,12.0735333333,5.2764,6.40746666667,7.64453333333,8.42586666667,9.05396666667
552.72,6.99166666667,13.1513333333,10.8766,12.0452666667,5.2584,6.397,7.62826666667,8.40273333333,9.05063333333
553.06,6.98206666667,13.1412,10.8544,12.0401333333,5.2398,6.36966666667,7.5984,8.379,9.02553333333
553.40,6.97376666667,13.1423333333,10.8373333333,12.0434666667,5.2168,6.3644,7.60086666667,8.3568,9.02326666667
553.74,6.93393333333,13.071,10.7781333333,11.9895333333,5.1674,6.3018,7.5222,8.318,8.97423333333
554.09,7.00566666667,13.1034666667,10.8039333333,12.0169333333,5.22886666667,6.36586666667,7.5364,8.34646666667,8.99913333333
554.43,7.0558,13.1327333334,10.8601333333,12.0492,5.2714,6.44026666667,7.6054,8.40813333334,9.06496666667
554.77,7.12513333333,13.2004,10.9168,12.1104,5.3404,6.5038,7.67973333334,8.4474,9.1433
555.11,7.20983333333,13.2588666667,10.9556666667,12.1821333333,5.41186666666,6.57013333333,7.7158,8.49206666667,9.199
555.45,7.2326,13.2854,11.0153333333,12.2366,5.4672,6.62886666667,7.73106666667,8.53406666667,9.24133333333
555.80,7.27216666667,13.3313333333,11.0654666667,12.2874666667,5.53653333333,6.67866666666,7.7758,8.58013333333,9.30123333333
556.14,7.34976666667,13.3876666667,11.1111333333,12.3592,5.612,6.76406666667,7.83653333333,8.65613333333,9.38866666667
556.48,7.43866666667,13.4976,11.227,12.4594666667,5.7194,6.86433333333,7.9534,8.73813333333,9.49306666667
556.82,7.4635,13.5172666667,11.2582,12.4931333333,5.7462,6.89346666667,7.95973333333,8.79433333333,9.498
557.16,7.48703333334,13.5072666667,11.2512,12.4804,5.76053333333,6.88553333333,7.96066666667,8.82346666666,9.53563333333
557.50,7.5209,13.5458,11.2646,12.5062,5.7914,6.9124,8.01273333333,8.81600000001,9.5638
557.85,7.4646,13.5576666667,11.2649333333,12.4928666667,5.75366666667,6.8792,8.0036,8.80213333334,9.56943333333
558.19,7.4396,13.5196,11.1942666667,12.4676666667,5.72153333333,6.84653333334,7.95653333333,8.76906666667,9.5134
558.53,7.3973,13.4694,11.1561333334,12.4378666667,5.66206666667,6.78713333333,7.88126666667,8.72966666667,9.47603333333
558.87,7.36373333333,13.4614666667,11.1267333333,12.4180666667,5.6466,6.77626666667,7.87926666667,8.74366666667,9.45073333333
559.21,7.3501,13.4545333333,11.1026666667,12.4104,5.59813333333,6.72926666667,7.866,8.71066666667,9.41833333333
559.55,7.26046666667,13.3851333333,11.0348,12.3368666667,5.52053333333,6.667,7.808,8.64406666667,9.34823333333
559.89,7.2069,13.3479333333,10.9808,12.3119333333,5.46953333333,6.6282,7.7762,8.57606666667,9.3066
560.23,7.1558,13.2735333333,10.9064,12.2596,5.42206666667,6.5656,7.68253333333,8.5314,9.2376
560.58,7.12676666667,13.2315333333,10.8572,12.1884666667,5.38093333333,6.54566666667,7.66233333333,8.47046666667,9.2336
560.92,7.05303333333,13.2110666667,10.8008,12.1386666667,5.30806666667,6.51453333333,7.60506666667,8.3938,9.1616
561.26,7.00073333333,13.1719333333,10.7559333333,12.1130666667,5.28413333333,6.50686666666,7.5668,8.399,9.14776666667
561.60,6.9965,13.1312,10.7267333333,12.1073333333,5.27566666667,6.5032,7.55373333333,8.37173333333,9.12526666667
561.94,7.06096666667,13.1966666667,10.8207333333,12.1996666667,5.34586666667,6.55646666667,7.61373333333,8.452,9.21513333333
562.28,7.05893333334,13.1886,10.8045333333,12.1719333333,5.3602,6.55346666667,7.60606666667,8.44933333334,9.21576666667
562.62,7.09426666667,13.2109333333,10.8176666667,12.1634666667,5.38966666667,6.5676,7.6292,8.45493333333,9.21973333333
562.96,7.10373333333,13.2416,10.8136,12.1706,5.42133333333,6.59606666667,7.652,8.4856,9.24703333333
563.30,7.16703333333,13.2974666667,10.8536666667,12.2262,5.4748,6.6482,7.70006666667,8.54686666667,9.31686666667
563.64,7.15303333333,13.2939333333,10.8531333333,12.1956,5.45946666667,6.62533333333,7.68233333333,8.55253333333,9.31803333333
563.99,7.1022,13.2778666666,10.8206,12.1672666667,5.40153333333,6.57166666667,7.63413333333,8.51413333333,9.27756666667
564.33,7.08113333333,13.2526666667,10.8127333333,12.1657333333,5.37326666667,6.5536,7.596,8.47973333333,9.24576666667
564.67,7.0749,13.2042666667,10.7892666667,12.1486666667,5.35386666667,6.52813333334,7.58686666667,8.45206666667,9.2314
565.01,7.09923333333,13.2363333333,10.8178,12.1695333333,5.35913333333,6.52773333333,7.57226666667,8.43986666667,9.22183333333
565.35,7.07433333333,13.2459333333,10.8246,12.1434666667,5.3674,6.51686666667,7.5496,8.4526,9.21866666667
565.69,7.01206666667,13.2198,10.7605333333,12.0772666667,5.32286666667,6.4702,7.49126666667,8.37466666667,9.17576666667
566.03,7.03533333334,13.2668666667,10.8084666667,12.1248,5.344,6.50886666667,7.52393333333,8.42166666667,9.19213333333
566.37,6.9918,13.2249333333,10.7781333333,12.1190666667,5.3108,6.49626666666,7.489,8.40866666667,9.19133333333
566.71,7.05416666667,13.2593333334,10.8388666667,12.1671333333,5.35313333333,6.5312,7.5294,8.4556,9.2336
567.05,7.08406666667,13.2874,10.8541333333,12.1938,5.38006666667,6.5498,7.53386666667,8.49266666667,9.231
567.39,7.1715,13.3522666667,10.9334666667,12.2744666667,5.46513333333,6.67193333334,7.61813333333,8.5784,9.27623333333
567.73,7.2456,13.3973333333,10.9962,12.3188,5.53966666667,6.76053333333,7.6854,8.62706666667,9.3509
568.07,7.28583333333,13.4388,11.0361333333,12.3668,5.58186666667,6.7902,7.73206666667,8.66546666667,9.4134
568.41,7.32946666667,13.5108666667,11.1302,12.4233333333,5.6548,6.8524,7.7748,8.74353333333,9.4543
568.75,7.33016666667,13.5161333333,11.1314666666,12.4284666667,5.64453333334,6.863,7.80333333333,8.76419999999,9.4975
569.09,7.3775,13.5615333334,11.1595333333,12.483,5.65906666667,6.91613333333,7.8636,8.80379999999,9.549
569.43,7.39143333333,13.5583333333,11.1749333333,12.4682,5.63906666667,6.91793333333,7.88173333333,8.8206,9.55133333333
569.77,7.36,13.5080666667,11.1352,12.4105333333,5.5886,6.87553333334,7.84886666667,8.76359999999,9.53383333333
570.11,7.37566666667,13.5236,11.1432666667,12.3972,5.588,6.8646,7.84573333333,8.7574,9.54106666667
570.45,7.34326666667,13.5143333333,11.1005333333,12.3562,5.55666666667,6.8418,7.80986666667,8.70986666666,9.53406666667
570.79,7.31466666666,13.4932666667,11.0764666667,12.3381333333,5.52973333333,6.832,7.79613333333,8.66793333334,9.53256666667
571.13,7.2551,13.4412,11.0205333333,12.2880666667,5.46026666667,6.7496,7.73153333333,8.60366666667,9.50053333333
571.47,7.25003333333,13.418,11.0024666667,12.2778666667,5.45866666666,6.73133333333,7.70906666667,8.60786666667,9.51863333333
571.81,7.22646666667,13.418,10.992,12.2652,5.44,6.71093333333,7.69473333333,8.58586666667,9.4808
572.15,7.20333333333,13.3726,10.9252666667,12.2250666667,5.411,6.6666,7.66246666667,8.54886666667,9.47883333333
572.49,7.22346666667,13.3908666667,10.9427333333,12.2346,5.44846666667,6.68786666667,7.67693333333,8.5738,9.48043333333
572.83,7.1672,13.3165333334,10.8904,12.1689333333,5.40106666667,6.62793333333,7.59893333333,8.5056,9.40766666667
573.17,7.1856,13.3467333333,10.9073333333,12.2086,5.44866666667,6.6532,7.61453333334,8.52026666667,9.4354
573.51,7.24566666667,13.3994666667,10.9581333333,12.2918,5.5082,6.73013333333,7.6508,8.59906666667,9.49256666667
573.85,7.23613333333,13.4109333333,10.9574666667,12.3094,5.4938,6.73086666667,7.65533333333,8.59453333333,9.49403333333
574.19,7.2134,13.3899333333,10.94,12.2948666667,5.46813333333,6.7212,7.63933333333,8.60613333333,9.48466666667
574.53,7.20896666667,13.3845333333,10.9610666667,12.2806666667,5.4732,6.72333333333,7.6418,8.59053333333,9.49446666667
574.87,7.2016,13.3864666667,10.9673333333,12.2863333333,5.48246666666,6.7246,7.652,8.5912,9.50693333333
575.21,7.20303333333,13.438,10.9878666667,12.3126666667,5.4972,6.75433333333,7.67206666667,8.615,9.50406666667
575.55,7.22596666667,13.4431333333,10.9876,12.3394666667,5.53633333333,6.7856,7.6974,8.66413333333,9.5632
575.89,7.22963333334,13.4526,11.0040666667,12.359,5.54026666667,6.8078,7.69693333333,8.67746666667,9.573
576.22,7.23896666667,13.4424666667,11.0206666667,12.3705333334,5.545,6.81233333333,7.69406666667,8.68813333333,9.58666666667
576.56,7.26253333333,13.4811333333,11.0428666667,12.4121333333,5.56006666667,6.83086666667,7.72613333334,8.71733333333,9.6285
576.90,7.2318,13.4344,10.9940666667,12.3942,5.50426666667,6.8224,7.69246666666,8.68886666667,9.58403333333
577.24,7.21336666667,13.4036,10.9542666667,12.3458666667,5.48246666667,6.77846666667,7.69346666667,8.63866666667,9.5697
577.58,7.25306666667,13.4158,10.9874666667,12.3763333333,5.527,6.81293333333,7.71653333333,8.68406666667,9.5955
577.92,7.2377,13.3978,10.9689333333,12.3788,5.51733333333,6.77393333333,7.67693333333,8.64773333333,9.56916666667
578.26,7.2257,13.3805333333,10.9576,12.3745333333,5.49266666667,6.75246666667,7.64833333334,8.66413333333,9.5487
578.60,7.18933333333,13.3527333333,10.9088,12.3625333333,5.466,6.72266666667,7.59706666667,8.64233333333,9.52666666667
578.94,7.14533333333,13.2651333333,10.8460666667,12.3148,5.405,6.63686666667,7.56313333333,8.5786,9.47216666667
579.28,7.16156666667,13.2729333333,10.8599333333,12.3455333333,5.42086666667,6.6454,7.5642,8.568,9.48106666667
579.61,7.157,13.2506,10.8318666667,12.3204,5.38213333333,6.64686666667,7.54873333333,8.53953333334,9.48456666667
579.95,7.1843,13.2768,10.8136666667,12.3286666667,5.40526666667,6.68293333333,7.58346666667,8.53253333333,9.51766666667
580.29,7.2688,13.3268,10.8841333333,12.3834666667,5.51553333333,6.76846666667,7.6612,8.58533333333,9.5961
580.63,7.3557,13.4281333333,10.9865333333,12.4650666666,5.6156,6.84746666667,7.75473333333,8.69186666667,9.7132
580.97,7.32576666667,13.4124,10.987,12.4811333333,5.63186666667,6.84986666667,7.7378,8.68826666667,9.6891
581.31,7.33513333333,13.4216,11.0146666667,12.4729333333,5.6484,6.8878,7.74933333333,8.68713333333,9.74683333333
581.65,7.35626666667,13.4316,11.0472666667,12.4767333333,5.6766,6.939,7.76853333333,8.71266666667,9.7695
581.98,7.3306,13.3577333333,10.9814666667,12.4436,5.661,6.90946666667,7.73913333333,8.65653333333,9.74253333333
582.32,7.39746666667,13.3880666667,11.0438,12.4799333333,5.7242,6.94793333333,7.81813333333,8.71486666667,9.80973333333
582.66,7.4248,13.4416666667,11.0988666666,12.5285333333,5.7512,7.0264,7.83993333333,8.78306666667,9.872
583.00,7.38543333333,13.4188,11.0745333333,12.4434666667,5.70766666667,7.01486666667,7.7966,8.768,9.8109
583.34,7.434,13.4863333333,11.1269333333,12.5148666666,5.7936,7.0668,7.84533333334,8.82253333333,9.86276666666
583.68,7.3325,13.395,11.0683333333,12.4203333333,5.73213333333,6.98133333334,7.71813333333,8.73886666667,9.7614
584.01,7.31006666667,13.3834666667,11.0307333333,12.4104,5.67613333333,6.98373333333,7.71593333333,8.76406666667,9.76016666667
584.35,7.22036666667,13.2906,10.9634,12.3223333333,5.59573333333,6.89053333333,7.62773333333,8.66986666666,9.6895
584.69,7.26673333333,13.3434,10.9877333333,12.3032,5.61386666667,6.93406666667,7.66386666667,8.7008,9.72856666667
585.03,7.17173333333,13.2765333333,10.8926666667,12.2488,5.52373333333,6.85006666667,7.57773333333,8.6476,9.6317
585.37,7.24196666667,13.3418666667,10.9424666667,12.3252,5.6074,6.9306,7.68746666666,8.6998,9.72756666667
585.70,7.25413333333,13.3695333333,10.9807333333,12.3496,5.61073333333,6.96246666667,7.72473333333,8.74393333333,9.75403333333
586.04,7.22796666667,13.3763333333,10.9356,12.3386666667,5.57313333333,6.96686666667,7.69,8.6918,9.72396666667
586.38,7.20496666667,13.3341333333,10.9217333333,12.3144666667,5.56553333333,6.921,7.6646,8.65233333333,9.6925
586.72,7.26926666667,13.4244,11.0108,12.4433333333,5.62226666667,7.00746666667,7.75373333333,8.72246666667,9.798
587.06,7.2205,13.376,10.9393333333,12.3720666667,5.57586666667,6.96866666667,7.71753333333,8.681,9.7245
587.39,7.24856666667,13.3816666667,10.9603333333,12.4303333333,5.56493333333,7.0146,7.7714,8.7486,9.79156666667
587.73,7.27136666667,13.4298,11.0008,12.4324,5.60393333334,7.0096,7.77966666667,8.74493333333,9.80523333333
588.07,7.2938,13.4484,11.0257333333,12.4666,5.6394,7.0542,7.80346666667,8.78833333333,9.81943333333
588.41,7.25126666667,13.4051333333,10.9626666667,12.464,5.58566666667,6.99746666667,7.7276,8.7388,9.79366666667
588.74,7.2883,13.4397333333,10.9814666667,12.4934,5.61046666667,7.00333333333,7.7402,8.73,9.8195
589.08,7.20906666667,13.3864,10.9388666667,12.4606666667,5.52953333333,6.89326666667,7.65913333334,8.70766666667,9.74486666667
589.42,7.2288,13.4319333333,10.9354,12.4670666667,5.53946666667,6.90273333333,7.66246666667,8.72693333334,9.78653333333
589.76,7.2599,13.4692,10.9702,12.4822666667,5.56746666667,6.92886666666,7.66006666667,8.77833333334,9.8103
590.09,7.3242,13.5196666667,11.0062666667,12.5306,5.60813333333,7.0006,7.727,8.83793333333,9.86463333333
590.43,7.2486,13.3980666667,10.8944666667,12.3918,5.49466666667,6.87526666667,7.6234,8.72593333333,9.76693333333
590.77,7.2362,13.3685333333,10.9256666667,12.4012,5.45886666667,6.835,7.6076,8.69579999999,9.74963333333
591.11,7.30383333333,13.448,11.0000666667,12.4746666667,5.52613333334,6.88833333333,7.68086666667,8.74606666666,9.82783333333
591.44,7.32156666667,13.4642666667,11.022,12.542,5.536,6.90413333333,7.68453333333,8.78353333333,9.86883333333
591.78,7.34753333333,13.4724666667,11.0229333333,12.579,5.5254,6.92566666666,7.70046666667,8.79606666666,9.86503333334
592.12,7.30516666667,13.4378666667,11.0325333333,12.5654,5.53293333333,6.90326666667,7.69226666667,8.79033333334,9.80930000001
592.46,7.2924,13.4142666667,11.0184,12.5633333333,5.52586666667,6.91126666666,7.6832,8.79820000001,9.81446666667
592.79,7.3247,13.4368,11.0254666667,12.5642666667,5.53333333333,6.945,7.697,8.80006666667,9.85513333334
593.13,7.3503,13.4718666667,11.0692,12.6157333333,5.58766666667,6.96813333333,7.74386666667,8.79813333333,9.88176666667
593.47,7.3058,13.4094666667,11.0054666667,12.5487333333,5.53706666666,6.9028,7.7048,8.73466666667,9.80943333333
593.80,7.26803333333,13.3638,10.9697333333,12.5082,5.53673333333,6.8662,7.6782,8.68866666667,9.7772
594.14,7.17163333333,13.3136,10.8822666667,12.4649333333,5.48433333333,6.83273333333,7.61606666667,8.63193333333,9.6884
594.48,7.2215,13.3830666667,10.9433333333,12.5236666667,5.58293333333,6.92453333333,7.66653333333,8.70253333333,9.78306666667
594.81,7.13313333333,13.307,10.8356666667,12.4269333334,5.517,6.842,7.57106666667,8.61486666667,9.6739
595.15,7.06116666667,13.2052666667,10.7348,12.3423333333,5.44246666667,6.78373333333,7.48646666667,8.52353333333,9.59943333333
595.49,7.0371,13.2088,10.721,12.3293333333,5.43793333333,6.76613333333,7.49153333334,8.5272,9.6115
595.82,7.01356666667,13.2008666666,10.6986666667,12.2864,5.3726,6.74966666667,7.469,8.48666666667,9.62126666667
596.16,7.01573333334,13.2065333333,10.7218,12.2894,5.388,6.76546666667,7.51366666667,8.50193333333,9.6267
596.50,7.0218,13.1924666667,10.7285333334,12.3134666667,5.42,6.79633333333,7.56313333333,8.5188,9.6525
596.83,6.9609,13.1322,10.6498,12.2549333333,5.34246666667,6.72933333334,7.48453333333,8.48113333333,9.59976666667
597.17,6.94756666667,13.1174666666,10.6548,12.2547333333,5.34166666667,6.7292,7.47246666667,8.47926666667,9.61846666667
597.51,6.9998,13.1824666667,10.6985333333,12.3073333333,5.3736,6.78673333333,7.50613333333,8.53226666667,9.67246666667
597.84,7.1211,13.2872,10.8341333333,12.3726666667,5.4764,6.87693333333,7.59546666667,8.62786666667,9.78390000001
598.18,7.08446666667,13.2464666667,10.7859333333,12.3472,5.43313333333,6.83233333333,7.594,8.59913333333,9.75726666666
598.52,7.1238,13.2583333333,10.8231333333,12.3697333334,5.46206666667,6.8666,7.6386,8.63606666667,9.80653333333
598.85,7.1748,13.3085333333,10.8962,12.4046666667,5.5104,6.8966,7.70366666667,8.6898,9.85836666667
599.19,7.10883333333,13.2441333333,10.8399333333,12.3262666667,5.46066666667,6.83813333333,7.6214,8.62006666667,9.78193333334
599.53,7.1593,13.3090666666,10.8665333333,12.4128,5.55913333333,6.90406666667,7.6762,8.67839999999,9.83933333334
599.86,7.13693333334,13.3094,10.8548666667,12.4127333333,5.54146666667,6.86766666667,7.63626666667,8.63893333333,9.82260000001
600.20,7.1003,13.3110666667,10.8086,12.3682666667,5.5138,6.82306666667,7.5532,8.60366666667,9.75636666667
600.53,7.08643333333,13.2793333333,10.8078,12.3601333333,5.50933333333,6.84346666667,7.52933333333,8.56533333333,9.75613333333
600.87,7.05836666667,13.2714,10.7997333333,12.3495333333,5.443,6.8144,7.50266666667,8.53053333333,9.74673333333
601.21,7.0378,13.2984666667,10.7892666667,12.3748666667,5.442,6.8216,7.52333333333,8.53766666667,9.74973333333
601.54,6.9726,13.2474,10.6771333333,12.3450666667,5.38346666666,6.766,7.48293333333,8.4768,9.70696666667
601.88,6.93886666667,13.2262666667,10.6468,12.299,5.3192,6.72513333333,7.41906666667,8.4352,9.66103333333
602.21,6.93033333333,13.2596,10.6722666667,12.3092,5.32433333333,6.72586666667,7.41713333333,8.41826666667,9.64553333333
602.55,6.8293,13.2079333333,10.5869333333,12.2275333333,5.24566666667,6.65506666667,7.3258,8.34773333334,9.56956666667
602.88,6.91346666667,13.2625333333,10.6603333333,12.2908,5.30073333333,6.70966666667,7.4116,8.40826666667,9.65356666667
603.22,6.94776666667,13.2732,10.7062666667,12.2731333333,5.28633333333,6.7364,7.44073333333,8.40186666667,9.65183333333
603.56,6.99073333333,13.3070666666,10.7168,12.2893333333,5.3074,6.79506666667,7.47313333333,8.46026666667,9.69606666667
603.89,6.99696666667,13.3002,10.738,12.2830666667,5.30166666667,6.80613333333,7.47026666667,8.4542,9.7051
604.23,7.04523333333,13.3518,10.7682,12.3018,5.3336,6.80806666666,7.50446666667,8.48873333333,9.73386666667
604.56,7.131,13.4009333333,10.8490666667,12.3803333333,5.42713333333,6.8878,7.58693333333,8.5734,9.78380000001
604.90,7.11713333333,13.3618666667,10.8420666667,12.3415333333,5.36913333333,6.8474,7.5466,8.53006666667,9.76
605.23,7.1267,13.3772,10.8912666667,12.366,5.3976,6.85586666667,7.56993333333,8.56786666667,9.80536666667
605.57,7.21136666667,13.4204666667,10.9742,12.4350666667,5.47306666667,6.93353333333,7.63726666667,8.61353333333,9.88046666665
605.90,7.2789,13.4697333334,11.0516666667,12.4893333333,5.531,7.00206666667,7.70406666667,8.67386666667,9.98039999999
606.24,7.33033333333,13.5424666666,11.1184,12.5209333333,5.56973333333,7.06573333333,7.75713333333,8.70053333333,10.038
606.58,7.32613333333,13.5636666666,11.0861333333,12.4721333333,5.576,7.0544,7.7266,8.6656,10.0257
