wavelength,Back_TacLucm,Belly_TacLucm,Breast_TacLucm,Crissum_TacLucm,Crown_TacLucm,DorTail_TacLucm,Patch10_TacLucm,Rump_TacLucm,Throat_TacLucm,WingTip_TacLucm
255.41,-1.63686666667,-0.541333333332,-2.27053333333,-2.69293333333,-1.85473333333,1.353,7.03633333333,-2.43883333333,-0.719466666666,0.3894
255.78,-2.59,-0.955333333335,-2.73126666667,-3.34346666667,-2.23353333333,0.834200000001,6.5254,-2.85246666667,-0.840933333333,-0.329566666667
256.15,-2.61786666667,-0.922266666666,-2.78073333333,-3.06546666667,-2.11586666667,0.908799999997,6.83626666667,-2.1294,-0.739133333334,0.0270666666666
256.53,-2.76013333333,-1.10793333333,-2.84413333333,-2.87013333333,-1.9826,0.770933333333,6.8092,-2.2385,-0.570066666667,-0.113433333333
256.90,-1.7674,-0.246533333333,-1.88146666667,-1.8034,-0.925733333333,1.98966666667,7.78473333333,-0.865666666668,0.438799999999,0.832533333334
257.28,-1.38786666667,-0.195866666667,-2.04626666667,-1.72526666667,-0.908799999999,2.30753333333,7.5484,-0.805466666668,0.310266666667,1.2218
257.65,-0.842399999999,0.165466666666,-1.75313333333,-1.44146666667,-0.594066666666,2.77573333333,7.85006666667,-0.343266666667,0.691533333333,1.7068
258.02,-0.550266666667,0.200266666666,-1.3966,-1.05473333333,-0.571133333334,3.01453333333,7.8174,-0.112533333333,1.04653333333,1.8679
258.40,0.610199999999,1.0556,0.0141333333354,-0.108666666667,0.3506,4.019,8.76726666666,1.09406666667,1.9394,2.8897
258.77,1.33213333333,1.718,0.783666666667,0.596800000001,0.810733333333,4.6324,9.49666666665,1.8083,2.42613333334,3.31826666667
259.15,1.32646666667,1.74706666667,0.693933333335,0.501199999999,0.712733333333,4.56853333333,9.35946666667,1.68666666667,2.32573333333,3.2141
259.52,1.72886666667,2.1758,1.077,0.864466666665,1.05486666667,4.97433333333,9.59699999999,2.11353333333,2.5884,3.5618
259.89,2.41673333333,2.73946666667,1.69466666667,1.53313333333,1.68553333333,5.497,10.0715333333,2.72246666667,3.01873333333,4.21136666666
260.27,3.12853333333,3.39726666667,2.39786666667,2.09433333333,2.36753333333,6.11386666667,10.5647333333,3.29413333333,3.75066666667,4.81196666667
260.64,3.65486666667,3.83333333333,2.85473333333,2.52573333333,2.8356,6.7112,10.9308,3.78546666667,4.17493333333,5.3709
261.01,3.62466666667,3.7602,2.73713333333,2.44466666667,2.70953333333,6.56493333333,10.7913333333,3.6299,3.97433333333,5.28113333333
261.39,3.8494,4.0222,3.13073333333,2.76173333333,2.90673333333,6.83513333333,11.0982,3.8612,4.20346666667,5.5044
261.76,3.67546666667,3.87226666667,2.94313333333,2.6326,2.69593333333,6.65133333333,10.9479333333,3.68216666667,4.04073333333,5.31976666667
262.13,3.84573333334,3.8848,3.01633333333,2.72233333333,2.8302,6.63913333334,11.0936,3.8088,4.04093333333,5.36883333333
262.51,3.32446666666,3.35706666667,2.45153333333,2.22633333333,2.23393333333,5.8938,10.5614666667,3.14443333333,3.54966666667,4.7918
262.88,2.96606666667,2.8968,2.10393333333,1.73533333333,1.813,5.32233333333,9.993,2.58223333334,3.28746666667,4.40336666667
263.25,2.9986,2.86706666667,2.35673333333,1.7516,1.91666666667,5.21166666667,9.97406666666,2.44076666667,3.33493333333,4.3192
263.63,2.94973333333,2.83493333333,2.22673333333,1.77726666667,1.909,5.05826666667,9.91053333335,2.15586666667,3.27413333333,4.24396666667
264.00,1.7668,1.6896,1.05786666667,0.558199999999,0.767666666667,3.87153333333,8.86679999999,0.921866666667,2.3582,3.15886666667
264.37,0.750133333332,0.695999999999,-0.038666666666,-0.533599999999,-0.2204,2.78013333333,7.91573333333,-0.266733333331,1.2644,1.9836
264.75,0.786133333333,0.8016,0.0584666666667,-0.688800000001,-0.2412,2.60746666667,7.85360000001,-0.359999999999,1.3192,1.89153333333
265.12,1.20846666667,1.0932,0.635066666667,-0.173266666666,0.2656,2.98686666667,8.15633333334,0.0730666666668,1.77453333333,2.17666666667
265.49,1.76493333333,1.5308,0.978933333333,0.1626,0.827533333332,3.26906666667,8.51099999999,0.574466666665,2.192,2.42433333333
265.87,2.183,2.0952,1.35753333333,0.693466666667,1.47853333333,3.7388,8.93413333332,1.04576666667,2.5978,2.87306666667
266.24,1.9034,1.72886666667,1.17053333333,0.355866666667,1.0494,3.66406666667,8.61626666667,0.683033333332,2.23406666667,2.54353333333
266.61,2.0506,1.88553333333,1.26046666667,0.566733333334,1.28793333333,4.06666666667,8.90260000001,1.05786666667,2.3768,2.62076666667
266.98,2.63693333333,2.6436,1.8528,1.14793333333,2.00506666667,4.9198,9.54500000001,1.9602,3.0504,3.32843333333
267.36,3.02513333333,3.0282,1.97806666667,1.4386,2.35073333333,5.42706666667,9.88113333333,2.5627,3.3782,3.8102
267.73,3.149,3.10826666667,2.10233333333,1.50886666667,2.53993333333,5.567,10.1218666667,2.70066666667,3.52386666667,3.87226666667
268.10,3.5468,3.501,2.54646666667,1.94253333333,2.882,6.08113333333,10.4422,3.0925,4.00433333333,4.15976666667
268.48,3.88666666667,3.79973333333,2.93906666667,2.43506666667,3.2178,6.49566666667,10.7242,3.34233333333,4.3694,4.60496666667
268.85,3.74546666667,3.65313333333,2.90053333333,2.368,2.95986666667,6.27706666667,10.6321333333,3.29316666667,4.1112,4.4458
269.22,3.50533333333,3.49953333333,2.50846666667,2.17626666666,2.60833333333,6.02266666667,10.3984,2.91856666667,3.8582,4.21266666667
269.59,3.2804,3.29753333333,2.4446,2.09806666667,2.53893333333,6.05993333333,10.362,2.78216666667,3.7556,4.202
269.97,3.0588,3.02233333333,2.3586,1.94953333334,2.28013333333,5.92446666667,10.2268666667,2.58413333333,3.53486666667,4.14686666667
270.34,3.0562,3.24646666667,2.27833333333,2.09353333333,2.37486666667,5.93846666667,10.2441333333,2.6617,3.57206666667,4.3346
270.71,3.412,3.6992,2.65866666666,2.45113333333,2.67726666667,6.23013333334,10.3738666667,2.99133333333,3.82966666667,4.69186666667
271.09,3.605,3.72926666667,2.88306666667,2.6604,2.80026666667,6.41053333333,10.5849333333,3.11856666667,3.76806666667,4.90423333333
271.46,3.88433333333,3.76726666667,3.2636,2.89706666667,2.9768,6.64926666667,10.7728666667,3.2836,3.98406666667,5.08096666667
271.83,4.13133333333,3.81753333333,3.4698,3.139,3.06653333333,6.84786666667,10.9188,3.57116666666,4.17486666667,5.31916666667
272.20,4.35313333334,3.928,3.61433333333,3.36413333333,3.17766666667,6.9264,11.1072,3.80776666667,4.26586666667,5.51113333333
272.58,4.088,3.48706666667,3.30526666667,2.97446666667,2.82793333333,6.583,10.7709333333,3.51366666667,3.94833333333,5.1945
272.95,3.80893333333,3.19333333333,3.0314,2.75373333334,2.57546666667,6.28253333333,10.4962666667,3.2673,3.6862,4.9022
273.32,3.53666666667,2.9454,2.81353333333,2.46013333333,2.421,6.0614,10.2703333333,3.1058,3.51806666667,4.69143333333
273.69,3.32273333333,2.74353333333,2.645,2.18546666667,2.19233333333,5.7522,10.0504666667,2.86076666667,3.243,4.48343333333
274.06,3.50893333333,2.82093333333,2.7516,2.22873333333,2.34806666667,5.86873333333,10.0514,2.9441,3.41813333333,4.47383333333
274.44,3.6464,2.9288,2.9504,2.41086666667,2.49266666667,5.8982,10.2022666667,3.1299,3.64893333333,4.51346666667
274.81,3.59006666667,2.62446666667,2.93153333333,2.3148,2.37366666667,5.71073333333,10.1412666667,3.01016666667,3.56566666667,4.51543333333
275.18,3.141,2.27633333333,2.64626666667,2.01886666667,2.00393333333,5.23246666666,9.79246666666,2.64996666667,3.20586666667,4.1229
275.55,2.6418,1.9052,2.06286666667,1.7166,1.62346666667,4.72786666667,9.39393333333,2.22053333333,2.64973333333,3.5349
275.93,2.6012,1.86786666667,2.0604,1.73066666667,1.60666666667,4.6168,9.28893333333,2.13036666667,2.51153333333,3.32003333333
276.30,2.33973333333,1.66726666667,1.81526666667,1.58666666667,1.51126666667,4.38346666667,9.00366666667,1.8435,2.30466666667,3.0954
276.67,2.56766666667,2.0972,2.15426666667,1.96646666667,1.87126666667,4.80086666667,9.35139999999,2.27526666667,2.633,3.32936666667
277.04,2.79093333333,2.38793333333,2.40173333333,2.21666666666,2.26626666667,5.29466666667,9.60939999999,2.49143333333,2.96486666667,3.58743333333
277.41,3.22606666667,2.67833333333,2.8378,2.6204,2.62586666667,5.67286666667,9.90639999999,2.94526666666,3.37193333333,3.90873333333
277.79,3.73326666667,3.23746666667,3.1308,3.1936,3.01293333333,6.201,10.1998666667,3.39363333333,3.89766666667,4.33993333333
278.16,3.8232,3.35106666667,3.21453333333,3.15453333333,3.10273333333,6.21086666666,10.1458666667,3.52576666667,3.83413333333,4.47946666667
278.53,4.13573333333,3.6062,3.503,3.39453333333,3.57353333333,6.64226666667,10.3761333333,3.6877,4.16293333333,4.78333333333
278.90,4.09593333333,3.6896,3.28593333333,3.43213333333,3.6408,6.73166666667,10.4293333333,3.6598,4.14466666667,4.75553333334
279.27,3.8368,3.419,2.8436,3.08506666667,3.3592,6.4984,10.1181333333,3.2193,3.79326666667,4.42813333333
279.64,4.11406666667,3.70853333333,3.15706666667,3.30833333333,3.64213333333,6.8124,10.4201333333,3.49106666667,4.1724,4.88003333333
280.02,3.81933333333,3.55266666667,2.9388,3.0616,3.4666,6.6928,10.2925333333,3.3072,3.9628,4.7164
280.39,3.71753333333,3.55426666666,3.02306666667,2.9134,3.29886666667,6.6156,10.4225333333,3.29376666667,3.8656,4.6814
280.76,3.85546666667,3.85066666667,3.24966666667,3.14126666667,3.39233333333,6.76766666667,10.5715333333,3.49596666667,3.96406666667,4.91133333333
281.13,3.7454,3.6312,3.1142,3.04493333333,3.16646666667,6.61406666667,10.5647333333,3.4394,3.82406666667,4.84746666667
281.50,3.71466666666,3.6404,3.1288,3.07513333333,3.07293333333,6.72706666667,10.7234666667,3.5066,3.75446666667,4.96966666667
281.87,3.4706,3.33113333333,2.981,2.88946666667,2.8438,6.4812,10.6636,3.3859,3.50493333333,4.7802
282.25,3.30213333333,3.2242,2.88553333333,2.86093333333,2.74953333333,6.38366666666,10.7552666667,3.35116666667,3.48693333333,4.75046666667
282.62,2.96973333333,2.85366666667,2.47913333333,2.4288,2.31053333333,6.04246666667,10.5082,3.065,3.0772,4.3518
282.99,3.2,3.1552,2.7904,2.53226666667,2.5152,6.19093333333,10.6645333333,3.2896,3.328,4.4064
283.36,3.55773333333,3.535,3.15626666666,2.8784,2.84326666667,6.5618,11.0336,3.7452,3.7306,4.7387
283.73,3.3694,3.38346666667,3.0682,2.69233333333,2.5598,6.34306666667,10.9161333333,3.57546666667,3.48413333333,4.5851
284.10,3.45746666667,3.31973333333,3.0756,2.65313333333,2.4982,6.16466666667,10.8992,3.52613333333,3.4942,4.55436666667
284.47,3.45606666667,3.29666666667,3.03026666667,2.64366666667,2.48053333333,6.16186666667,10.791,3.40643333333,3.42046666667,4.50593333333
284.85,3.4116,3.19466666667,2.91033333333,2.5168,2.3984,6.016,10.7873333333,3.2559,3.28966666667,4.41863333333
285.22,3.4072,3.2684,2.98373333333,2.54613333333,2.4588,6.1062,10.8139333333,3.31726666667,3.2416,4.38043333333
285.59,3.36573333333,3.3166,2.96373333333,2.45993333333,2.45086666667,6.08906666667,10.7838666667,3.2683,3.1866,4.33413333333
285.96,3.33606666667,3.2596,2.9146,2.26453333333,2.34946666667,5.9748,10.6354,3.19123333333,3.1106,4.20633333333
286.33,3.1548,3.06326666667,2.76673333333,2.04753333333,2.06113333333,5.7162,10.4338666667,3.01003333333,2.86326666667,3.9508
286.70,3.0874,3.11286666667,2.8196,2.0752,1.9844,5.61873333333,10.4451333333,3.09746666667,2.7288,3.98083333333
287.07,3.09773333333,3.10293333334,2.84826666667,2.1466,1.97106666667,5.61413333334,10.5985333333,3.15096666667,2.64026666667,4.01113333333
287.44,3.1188,3.14993333333,2.8938,2.164,2.0032,5.5458,10.6608,3.13786666667,2.68113333333,4.04013333333
287.82,3.1702,3.16326666667,2.82993333333,2.165,2.10066666667,5.60593333333,10.696,3.151,2.75693333333,4.0617
288.19,2.87746666667,3.1194,2.71606666667,1.9708,1.9114,5.62153333333,10.5592666667,3.03793333333,2.57053333333,4.0242
288.56,2.93773333333,3.15466666667,2.7492,1.95786666667,2.00593333333,5.72953333333,10.7246,3.1494,2.61746666667,4.05973333333
288.93,3.00893333333,3.15813333333,2.85086666666,1.97886666667,2.12993333333,5.7716,10.8619333333,3.30373333333,2.80773333333,4.1917
289.30,3.29713333333,3.3424,3.0296,2.1312,2.377,5.8714,11.1298,3.4969,3.0586,4.39806666667
289.67,3.52713333333,3.50733333333,3.2062,2.2992,2.61666666667,5.99226666667,11.3966666667,3.786,3.35766666667,4.55573333333
290.04,3.86793333333,3.97953333333,3.54273333333,2.6674,2.96393333333,6.38446666667,11.9295333333,4.15463333333,3.73866666667,4.9321
290.41,4.17553333333,4.31053333333,3.7286,2.97046666667,3.28746666667,6.67566666667,12.2778,4.38906666667,4.05846666667,5.13923333333
290.78,4.3766,4.50906666667,3.9214,3.2172,3.53473333333,6.948,12.5530666666,4.49196666667,4.43653333333,5.294
291.15,4.2096,4.332,3.68946666667,3.05213333333,3.37826666667,6.8076,12.4161333333,4.28186666667,4.3578,5.19826666667
291.52,4.62493333333,4.67086666667,3.98613333333,3.40046666667,3.72266666667,7.1822,12.8510666667,4.6083,4.69853333333,5.54626666667
291.89,4.89506666667,4.97566666667,4.23966666667,3.59913333333,3.90546666667,7.40046666667,13.1840666666,4.80066666667,4.95286666667,5.69333333333
292.26,5.25346666667,5.10566666667,4.3688,3.85526666667,4.12613333334,7.6594,13.4962666667,4.9749,5.17566666667,5.9061
292.64,5.59826666667,5.4034,4.742,4.2526,4.50306666667,7.91086666667,13.8761333333,5.34873333333,5.52373333333,6.26343333333
293.01,5.79526666667,5.6652,4.88906666667,4.4814,4.72986666667,8.1242,14.3231333333,5.60886666667,5.737,6.32203333333
293.38,5.58946666667,5.4944,4.64466666667,4.3474,4.51046666667,7.9712,14.321,5.3844,5.63226666667,6.20296666667
293.75,5.18213333333,5.062,4.2194,4.07166666667,4.14053333333,7.61766666667,14.1346666667,4.86506666667,5.13873333333,5.78433333333
294.12,4.40866666667,4.16233333333,3.50346666667,3.4448,3.58553333333,6.90313333333,13.5719333333,4.0576,4.3754,5.1222
294.49,4.027,3.78606666667,3.16573333333,3.16366666667,3.24466666667,6.56266666667,13.4410666667,3.6541,4.01166666667,4.8294
294.86,3.81673333333,3.5456,2.95086666667,2.91153333334,2.92666666667,6.25526666667,13.3595333333,3.46986666667,3.74953333333,4.6208
295.23,3.8872,3.60753333333,3.095,2.887,2.92833333333,6.23486666667,13.5448666667,3.57903333333,3.7742,4.6585
295.60,3.3676,3.15086666667,2.65526666667,2.4058,2.4092,5.78733333333,13.2491333333,3.1586,3.40213333333,4.23856666667
295.97,3.24566666666,3.1244,2.67226666667,2.35446666667,2.36746666667,5.68526666667,13.2711333333,3.22996666667,3.38513333333,4.27053333333
296.34,3.30893333334,3.26333333333,2.83053333333,2.44826666667,2.46713333333,5.73513333333,13.5410666667,3.36636666667,3.51973333333,4.29776666667
296.71,2.8928,2.85293333333,2.384,1.98593333333,1.9582,5.37813333333,13.3165333333,2.92936666667,3.1456,3.9584
297.08,2.5918,2.5272,2.13666666667,1.70226666667,1.6258,5.0634,13.0237333333,2.57096666667,2.8442,3.73606666667
297.45,2.41633333333,2.42973333333,1.99486666667,1.53886666667,1.44806666667,4.84606666667,12.9623333333,2.48576666667,2.6324,3.5748
297.82,2.639,2.69946666667,2.19953333333,1.7234,1.63493333333,4.9876,13.2832,2.7355,2.84673333333,3.80136666667
298.19,3.1682,3.21846666667,2.65113333333,2.23013333333,2.04346666667,5.5168,13.803,3.3103,3.34293333333,4.20243333333
298.56,3.396,3.4812,2.863,2.39993333333,2.25366666667,5.73626666667,14.1189333333,3.5962,3.59326666666,4.41606666667
298.93,3.62853333333,3.6786,2.99426666667,2.56206666667,2.54246666667,5.9008,14.3756666667,3.7782,3.7678,4.615
299.30,3.90113333334,3.87633333333,3.1398,2.88933333333,2.80426666666,6.201,14.7332,3.9489,4.03253333333,4.8754
299.67,4.2912,4.13246666667,3.40013333333,3.20946666667,3.15693333333,6.39033333333,15.0667333333,4.20306666667,4.30253333334,5.11753333333
300.04,4.2854,4.0336,3.28806666667,3.24853333333,3.11513333333,6.27493333333,15.1978,4.12736666667,4.259,5.05383333333
300.41,4.3056,4.029,3.2196,3.25226666667,3.1976,6.22106666667,15.4179333333,4.13316666667,4.3174,5.07623333333
300.78,4.6172,4.4036,3.40173333333,3.55933333333,3.57166666667,6.44593333333,15.7750666667,4.4105,4.53313333333,5.24516666667
301.15,4.9406,4.64006666667,3.61846666666,3.83493333333,3.91746666667,6.79193333333,16.1684666667,4.75356666667,4.76873333333,5.46086666667
301.52,5.345,4.99273333333,3.96493333333,4.22593333333,4.32626666667,7.19613333333,16.6592666666,5.09953333334,5.18806666667,5.83693333333
301.89,5.41893333333,5.07406666667,4.01993333333,4.31653333333,4.43286666667,7.35246666667,16.7322,5.14873333333,5.27326666667,5.98856666667
302.26,5.13653333334,4.78966666667,3.79293333334,3.97366666667,4.138,6.93073333333,16.5984666667,4.84216666666,5.0092,5.83796666667
302.63,5.078,4.59086666667,3.77886666667,3.89906666667,4.0964,6.91013333333,16.6306666667,4.78373333333,4.87126666667,5.80686666667
303.00,4.88106666666,4.3464,3.63773333334,3.64146666667,3.8524,6.7648,16.7064666667,4.6434,4.6664,5.67206666667
303.37,4.357,3.9074,3.24906666667,3.09186666667,3.44153333333,6.29126666666,16.3976,4.30593333333,4.2108,5.2686
303.74,4.15173333333,3.76433333333,3.2286,2.92473333334,3.2992,6.1848,16.5286666667,4.19986666667,4.1146,5.1757
304.10,4.2922,3.78473333333,3.43033333333,2.96393333333,3.36873333333,6.329,16.8327333333,4.2586,4.17646666667,5.2005
304.47,4.45013333333,3.91646666667,3.63013333334,3.11326666667,3.484,6.37286666667,17.0028,4.3685,4.20473333334,5.24466666667
304.84,4.5388,3.94853333333,3.82373333333,3.18426666667,3.45206666667,6.43086666667,17.2269333333,4.418,4.3162,5.3801
305.21,4.59493333333,4.04726666667,3.83013333333,3.27106666667,3.39566666667,6.4098,17.426,4.31916666667,4.3644,5.4343
305.58,4.32466666667,3.73253333333,3.60386666667,2.99093333333,3.09866666667,6.1464,17.3118,4.04373333333,4.0712,5.1777
305.95,4.119,3.47826666667,3.4726,2.84706666667,2.93866666667,5.9326,17.4008,3.84533333333,3.91306666667,4.8675
306.32,4.27753333333,3.73473333333,3.6792,3.03313333333,3.20133333333,6.14673333333,17.7733333333,3.97083333333,4.19346666667,4.95706666667
306.69,4.33486666667,3.83513333333,3.66726666667,3.03573333333,3.25313333333,6.10766666667,17.9565333333,3.94296666667,4.30453333333,4.91983333333
307.06,4.46226666667,4.09226666667,3.80766666667,3.2158,3.38826666667,6.23213333333,18.1085333333,4.02016666666,4.53806666667,5.0009
307.43,4.65466666667,4.31773333333,4.0988,3.47173333333,3.62326666667,6.4514,18.3548,4.16063333333,4.80073333333,5.15536666667
307.80,4.584,4.29886666667,3.99146666667,3.43613333333,3.54533333333,6.42213333333,18.4542,4.1091,4.72826666667,5.05793333333
308.17,4.6288,4.43406666667,3.9622,3.50453333333,3.6918,6.44873333333,18.6809333333,4.27486666667,4.8288,5.2198
308.54,4.4868,4.23226666667,3.8034,3.35673333333,3.52946666667,6.32486666667,18.4898,4.1686,4.7048,5.1634
