wavelength,Back_PhrPlem,Belly_PhrPlem,Breast_PhrPlem,Crissum_PhrPlem,Crown_PhrPlem,DorTail_PhrPlem,Rump_PhrPlem,Throat_PhrPlem,WingTip_PhrPlem
258.77,4.131,5.51756666667,5.55033333333,5.2338,4.38413333333,6.27438333333,4.7118,6.5334,6.6622
259.15,4.07193333333,5.4045,5.31006666667,5.0664,4.21293333333,6.12307916667,4.694,6.5178,6.53376666667
259.52,4.04446666667,5.37866666667,5.12266666667,4.95053333333,4.19973333333,6.11735833333,4.71553333333,6.5464,6.47523333333
259.89,4.0476,5.29636666667,5.0022,4.7836,4.09793333333,6.08166666667,4.7122,6.44806666667,6.45743333333
260.27,3.93953333334,5.09576666667,4.79193333333,4.58886666667,3.91953333333,5.91903333333,4.63206666667,6.2338,6.41016666667
260.64,3.91233333333,4.95373333333,4.65073333333,4.51813333333,3.77466666667,5.859075,4.6098,6.12293333333,6.263
261.01,3.8988,4.89063333333,4.62526666667,4.43453333333,3.63406666667,5.81525833333,4.62693333333,6.11106666667,6.28203333333
261.39,3.8722,4.9115,4.59446666667,4.38686666667,3.53333333334,5.80731666667,4.65746666667,6.08553333333,6.2723
261.76,4.0188,5.04953333333,4.665,4.50086666667,3.58626666667,5.90302916666,4.81546666667,6.25133333333,6.39573333333
262.13,4.07146666667,5.13553333333,4.72733333333,4.52733333333,3.55406666667,5.94959583333,4.931,6.31346666667,6.33793333333
262.51,4.26426666667,5.28653333333,4.8128,4.72906666667,3.6398,6.19299583333,5.052,6.47593333334,6.4546
262.88,4.68826666667,5.6518,5.05106666667,5.09826666667,3.92033333333,6.5704375,5.50366666667,6.89193333333,6.83083333333
263.25,4.7388,5.6527,5.091,5.1004,3.72,6.71127083333,5.5504,6.7832,6.7215
263.63,4.7396,5.64926666667,5.02366666667,5.21826666667,3.40693333333,6.6716125,5.49413333333,6.63766666667,6.64173333333
264.00,4.48026666667,5.63566666667,4.8712,5.25906666667,3.138,6.50315416667,5.163,6.542,6.26456666667
264.37,4.98446666667,6.30986666667,5.408,5.87886666667,3.55993333333,7.162775,5.55893333333,7.1524,6.7142
264.75,5.1488,6.6132,5.6518,6.16366666667,3.64873333333,7.31883333333,5.69946666667,7.5238,7.12956666667
265.12,5.8784,7.3959,6.28446666667,6.84006666667,4.43753333333,7.914675,6.2756,8.18706666667,7.77236666667
265.49,6.4108,7.90576666667,6.86513333333,7.4372,5.13433333333,8.50470416666,6.72133333333,8.86313333334,8.26353333333
265.87,6.5222,8.0166,6.9222,7.53613333333,5.325,8.62214166667,6.8028,8.84999999999,8.4555
266.24,6.42346666667,8.0211,6.90466666667,7.739,5.44193333333,8.68679583333,6.8138,8.93706666667,8.71363333333
266.61,6.03,7.80286666667,6.64846666667,7.34993333333,5.207,8.38771666667,6.4622,8.72946666667,8.43823333333
266.98,5.6414,7.4444,6.37913333333,6.95673333333,4.95606666667,8.11190833333,6.05166666667,8.42459999999,8.017
267.36,5.6422,7.4008,6.5326,7.03246666667,5.13966666667,8.12924166667,6.0934,8.56940000001,8.1778
267.73,5.85213333333,7.62146666667,6.86726666667,7.20253333333,5.6468,8.41778333333,6.46126666667,8.81946666667,8.56823333333
268.10,6.2956,7.96756666667,7.3464,7.51926666666,6.0998,8.86423333333,7.0146,9.1254,9.08863333333
268.48,5.92266666667,7.63296666667,7.1612,7.2768,5.87966666666,8.48962083333,6.87073333333,8.792,8.78746666667
268.85,6.01966666667,7.77476666667,7.37853333333,7.3674,6.05773333333,8.507775,7.0562,8.69260000001,8.78006666667
269.22,5.7874,7.3742,7.00606666667,7.06126666667,5.75646666667,8.2142,6.7548,8.37246666667,8.43203333333
269.59,5.39426666667,6.819,6.58226666667,6.6082,5.38346666667,7.72418333333,6.42906666667,7.79013333333,8.04073333333
269.97,5.38713333333,6.89016666667,6.63066666667,6.7662,5.33213333333,7.7218125,6.46973333334,7.77233333334,7.96323333333
270.34,5.59,7.0988,6.87693333333,6.9208,5.46293333333,7.83515416667,6.5688,7.96,8.03603333333
270.71,5.68426666667,7.1639,6.9832,7.05846666667,5.46933333333,7.74657083333,6.64633333334,8.10559999999,8.11063333334
271.09,5.66366666667,7.17903333333,6.87633333333,6.9852,5.4244,7.71675416667,6.65093333333,8.05333333334,8.07703333333
271.46,5.434,7.0576,6.5176,6.7776,5.2236,7.53825416666,6.46606666667,7.81353333334,7.83356666667
271.83,5.23313333333,6.80093333333,6.3162,6.55666666666,4.94406666667,7.38124583333,6.22486666667,7.69766666666,7.6137
272.20,4.92093333333,6.50866666667,5.98386666667,6.2558,4.67626666667,7.12348333333,5.876,7.48639999999,7.2109
272.58,5.08846666666,6.6003,6.1208,6.29146666667,4.7508,7.19444166666,5.9018,7.6578,7.21156666667
272.95,5.10773333333,6.54293333333,6.081,6.30013333333,4.7516,7.2229,5.93166666667,7.74873333333,7.238
273.32,5.00213333333,6.5715,6.1132,6.3446,4.64966666667,7.2269125,5.97426666667,7.70266666667,7.2194
273.69,5.17573333333,6.8614,6.17866666667,6.51766666667,4.6412,7.37257083333,6.1464,7.93153333334,7.3153
274.06,5.139,6.79203333333,6.1068,6.42333333333,4.64513333333,7.41055833333,6.09766666667,8.03686666667,7.29786666667
274.44,5.145,6.75163333334,5.97846666667,6.39446666667,4.5146,7.4191875,6.0514,7.99813333334,7.23253333333
274.81,5.10346666667,6.61706666667,5.77726666667,6.26386666667,4.3134,7.34507916666,5.84213333333,7.70486666667,7.06363333333
275.18,5.34966666667,6.8168,6.19706666667,6.57126666667,4.46346666667,7.5682375,6.1368,7.95646666666,7.29503333333
275.55,5.82973333333,7.237,6.7626,7.03626666667,4.91466666666,7.96318333333,6.65673333333,8.46673333333,7.77766666667
275.93,6.11906666667,7.52466666667,7.0452,7.28953333333,5.14606666667,8.10261666667,6.8804,8.63513333333,8.0773
276.30,6.41986666667,7.803,7.3764,7.5696,5.3114,8.37392916667,7.18146666667,8.869,8.43816666667
276.67,6.20206666667,7.6864,7.06193333333,7.38353333333,5.12126666667,8.35657083333,7.04926666667,8.64713333333,8.3487
277.04,5.92513333333,7.39966666667,6.72853333333,7.07366666667,4.7832,8.1195,6.67086666667,8.30086666666,7.95356666667
277.41,6.02593333333,7.4388,6.95286666667,7.16433333333,4.96426666667,8.27890416667,6.75006666667,8.43959999999,8.15123333333
277.79,5.76513333333,7.1355,6.84233333333,6.98593333333,4.855,8.11234166667,6.37546666667,8.22360000001,7.9399
278.16,5.58186666667,6.9694,6.6774,6.75646666667,4.67053333333,7.80229583333,6.1766,7.96093333333,7.71076666667
278.53,5.2796,6.69866666667,6.48306666666,6.41266666667,4.505,7.52000416667,5.907,7.6632,7.52443333333
278.90,5.28746666667,6.69543333333,6.5392,6.46266666667,4.6774,7.5788875,6.04826666667,7.71219999999,7.5986
279.27,5.189,6.57716666667,6.35086666666,6.2666,4.66893333333,7.38375416667,5.7994,7.58013333334,7.44446666667
279.64,4.747,6.23226666667,5.98826666667,5.84126666667,4.32713333334,7.02722083333,5.225,7.10513333333,6.9304
280.02,4.6996,6.17986666667,6.00693333333,5.8094,4.30466666667,7.04135,5.25746666667,7.04746666667,6.80926666667
280.39,4.43846666667,5.89823333333,5.6914,5.5556,4.13673333333,6.73485416666,4.93613333333,6.7884,6.60666666667
280.76,4.29273333333,5.63903333334,5.56253333333,5.4024,3.98973333333,6.4914875,4.6914,6.5964,6.36583333333
281.13,4.26446666667,5.67486666667,5.54693333333,5.3708,4.02953333333,6.471325,4.65833333333,6.5776,6.37396666667
281.50,4.4118,5.80723333333,5.55573333333,5.44906666667,4.15946666667,6.57177083333,4.8246,6.71646666667,6.42533333333
281.87,4.49126666667,5.92736666667,5.65873333333,5.45946666667,4.2618,6.65823333333,5.04526666666,6.87473333333,6.55093333333
282.25,4.35666666667,5.8729,5.55053333334,5.38093333333,4.16786666667,6.6183125,5.003,6.82913333333,6.46966666667
282.62,4.34206666667,5.9263,5.46733333334,5.41193333333,4.13306666667,6.6051875,5.05653333333,6.82366666667,6.4406
282.99,4.3488,5.8896,5.4648,5.4058,4.08773333333,6.55335,4.98273333334,6.83533333333,6.44586666667
283.36,4.39266666667,5.92023333333,5.50253333333,5.48466666667,4.057,6.66314166667,5.12773333333,6.832,6.6249
283.73,4.49546666667,5.98073333333,5.459,5.4702,4.07446666667,6.74825,5.258,6.82293333334,6.76406666667
284.10,4.45413333333,5.95066666666,5.25973333333,5.32166666667,3.97646666667,6.6930875,5.15753333333,6.76413333333,6.68583333333
284.47,4.32133333333,5.8235,5.03153333333,5.15606666667,3.79573333334,6.59899583333,5.09153333333,6.65326666666,6.47896666667
284.85,4.3106,5.8396,5.0228,5.14866666667,3.81386666667,6.58989166667,5.10773333333,6.6666,6.49676666667
285.22,4.27906666667,5.74306666666,4.95106666667,5.0696,3.78006666667,6.53462916667,5.06406666667,6.6166,6.49293333333
285.59,4.0386,5.58903333333,4.786,4.83533333333,3.5206,6.26224166667,4.7832,6.35266666667,6.2225
285.96,3.9788,5.528,4.65206666667,4.7648,3.38906666666,6.21410833333,4.69253333333,6.25753333333,6.0858
286.33,3.9696,5.5279,4.69906666667,4.74213333333,3.40046666667,6.26412083333,4.61206666667,6.28593333333,6.0367
286.70,3.8586,5.4204,4.66086666667,4.64566666667,3.3512,6.16855416666,4.49273333333,6.21993333333,5.8747
287.07,3.83766666667,5.55186666667,4.6466,4.65206666667,3.42293333333,6.18137083333,4.5494,6.27673333333,5.8716
287.44,3.86706666667,5.68666666667,4.74026666667,4.67293333333,3.48233333333,6.19828333333,4.55406666666,6.36726666667,5.7762
287.82,3.99006666667,5.82133333333,4.97453333333,4.8758,3.58193333333,6.32946666667,4.60453333333,6.60733333333,5.91526666666
288.19,3.8148,5.71303333333,4.93453333333,4.8518,3.45446666667,6.18323333333,4.46293333333,6.5114,5.7928
288.56,3.9876,5.95316666667,5.22526666667,5.0956,3.68266666666,6.37165,4.63646666667,6.7806,5.98086666667
288.93,4.11713333333,6.16793333333,5.47473333333,5.25326666667,3.78706666667,6.4348375,4.846,6.98953333333,6.1578
289.30,4.09573333333,6.3416,5.64633333333,5.32133333333,3.7994,6.38595416666,4.8818,7.1204,6.15276666667
289.67,4.26813333333,6.53126666667,5.8928,5.59866666667,4.097,6.5454625,5.09846666667,7.39993333333,6.37176666667
290.04,4.3642,6.65363333333,6.11973333333,5.84453333333,4.29186666667,6.61782083334,5.21526666667,7.5322,6.53846666667
290.41,4.4246,6.6993,6.18293333333,5.92366666667,4.2682,6.55035833333,5.2574,7.55293333333,6.5226
290.78,4.61166666666,6.94673333333,6.41433333333,6.1328,4.37253333333,6.6519,5.44306666667,7.81446666667,6.7016
291.15,4.581,6.99883333333,6.53793333333,6.17813333333,4.3528,6.61385833333,5.4322,7.88359999999,6.67623333333
291.52,4.09246666667,6.5859,6.0928,5.81706666667,3.94286666667,6.14142083333,4.90073333333,7.531,6.29086666667
291.89,3.92213333333,6.42146666667,5.87333333333,5.64846666666,3.7016,5.86135,4.71533333333,7.33546666667,6.01876666666
292.26,4.08053333333,6.5546,5.95766666666,5.7364,3.7908,5.90722916667,4.7728,7.49146666667,6.08413333333
292.64,4.05946666667,6.63616666667,6.02933333333,5.7816,3.73386666667,5.77584166667,4.7468,7.53920000001,6.0269
293.01,4.02586666667,6.7046,6.0168,5.8508,3.67173333333,5.6816,4.64106666667,7.54273333333,5.86736666667
293.38,4.27333333333,6.89776666667,6.14566666667,6.14873333333,3.83306666667,5.85664166666,4.85,7.80539999999,6.04256666667
293.75,4.315,7.06203333333,6.148,6.1654,3.7374,5.8759625,4.8846,7.84733333333,5.9769
294.12,4.40566666667,7.20846666667,6.15666666667,6.24706666667,3.66853333333,5.84571666666,4.92686666667,7.97733333333,5.92216666667
294.49,4.433,7.23726666667,6.1576,6.31486666666,3.66553333333,5.8171375,4.92173333333,8.04733333334,5.87053333333
294.86,4.3246,7.1623,6.11153333333,6.30406666667,3.60253333333,5.76920833333,4.85713333333,7.9978,5.79803333333
295.23,4.2934,7.0846,6.08486666667,6.33026666667,3.4864,5.7782375,4.81286666666,8.0612,5.72333333333
295.60,4.5884,7.37883333333,6.38846666667,6.66686666667,3.71506666667,6.05472083333,5.1408,8.41733333333,5.95103333333
295.97,4.57593333333,7.51306666667,6.54273333334,6.82846666667,3.85013333333,6.15780416667,5.23493333333,8.62566666667,6.01473333333
296.34,4.5776,7.65933333333,6.73413333333,6.97646666667,3.9656,6.22551666667,5.39346666667,8.80939999999,6.08573333333
296.71,4.61273333333,7.6877,6.7962,7.0406,3.97853333333,6.23594583333,5.45393333333,8.91906666667,6.12753333333
297.08,4.6472,7.73806666667,6.85153333333,7.10986666667,4.0308,6.25627916667,5.55033333333,9.02280000001,6.22946666667
297.45,4.58126666667,7.73333333333,6.92713333333,7.10786666666,4.00986666667,6.28742916667,5.53426666667,9.12526666666,6.23423333333
297.82,4.59226666667,7.69743333333,7.01273333333,7.17053333333,3.99926666667,6.27153333333,5.53606666667,9.29079999999,6.28666666667
298.19,4.6262,7.7791,7.14313333333,7.22273333333,4.0408,6.34325,5.53906666666,9.48386666667,6.36976666667
298.56,4.6972,7.94116666667,7.3042,7.3362,4.13173333333,6.416625,5.59146666667,9.66639999999,6.4562
298.93,4.8196,8.11866666666,7.50633333333,7.49673333333,4.27186666667,6.5328125,5.71853333333,9.87220000001,6.56846666667
299.30,4.957,8.26843333334,7.666,7.667,4.3798,6.62452083333,5.84386666667,10.0166666667,6.70303333333
299.67,4.97166666667,8.32609999999,7.76093333333,7.68706666667,4.42826666667,6.57735,5.92433333333,10.1472666667,6.7177
300.04,5.11766666666,8.45693333334,7.87593333333,7.85353333333,4.50026666667,6.5692625,6.0534,10.3250666667,6.82326666667
300.41,5.0406,8.42686666666,7.88433333333,7.84066666667,4.36946666667,6.45675833333,5.93946666667,10.3788,6.7304
300.78,5.18946666667,8.6447,8.06486666667,8.05213333334,4.51493333333,6.61340416667,6.02893333333,10.5933333333,6.7964
301.15,5.32933333333,8.88860000001,8.34306666667,8.28373333333,4.673,6.78334583333,6.0638,10.9005333333,6.89193333333
301.52,5.4218,9.00803333333,8.49113333333,8.49266666667,4.76553333333,6.79259583333,6.09293333333,10.9777333333,6.8341
301.89,5.35993333333,9.08326666667,8.50013333333,8.54366666667,4.7088,6.79925833334,6.0156,11.0253333333,6.755
302.26,5.2722,9.09343333333,8.44506666667,8.52766666666,4.69486666667,6.70425416667,5.9798,10.8831333333,6.59836666667
302.63,5.06606666667,9.0275,8.29573333333,8.51219999999,4.58826666667,6.4863625,5.9512,10.8205333333,6.43896666667
303.00,5.06246666667,9.15583333333,8.30666666667,8.53446666667,4.5878,6.45422083333,5.9702,10.886,6.38583333333
303.37,4.9716,9.2288,8.2524,8.41866666668,4.50286666667,6.29275833333,5.861,10.8895333333,6.2294
303.74,5.12386666667,9.49346666666,8.4662,8.68253333333,4.6404,6.42030833333,5.9624,11.0086,6.35193333333
304.10,4.89086666667,9.44703333334,8.3852,8.56439999999,4.42886666667,6.28280833333,5.79386666667,10.9449333333,6.08716666667
304.47,5.10293333333,9.72676666667,8.6302,8.85060000001,4.6276,6.537825,6.0086,11.2323333333,6.2403
304.84,5.0262,9.78516666665,8.72746666667,8.86560000001,4.5892,6.50098333333,6.04453333334,11.2709333333,6.1932
305.21,4.9332,9.64763333334,8.619,8.76033333333,4.44846666667,6.43542083333,6.00893333333,11.2396,5.97456666667
305.58,4.92053333333,9.65046666667,8.66153333333,8.73613333332,4.33613333333,6.38094583333,6.03326666667,11.3156,5.89293333333
305.95,4.81453333333,9.64726666667,8.5966,8.71733333333,4.25873333333,6.19596666667,5.99173333333,11.2384,5.7612
306.32,4.89133333333,9.87529999999,8.8044,8.82273333333,4.3562,6.27065416667,6.1272,11.4721333333,5.81823333333
306.69,5.09433333333,10.0628,9.00146666667,9.01206666667,4.50993333333,6.4871625,6.2938,11.7303333333,6.01543333333
307.06,5.02926666667,10.0397666667,9.04373333333,9.07426666667,4.46226666667,6.4068875,6.1498,11.8596,5.97733333333
307.43,4.85666666667,9.95149999999,9.0276,9.08813333333,4.40713333333,6.30595,6.07046666667,11.8803333333,5.83426666667
307.80,4.57373333333,9.79849999999,8.8134,8.88693333333,4.12446666667,6.08248333333,5.82766666667,11.8457333333,5.5085
308.17,4.78893333333,10.0755333333,9.04153333333,9.0792,4.37326666667,6.2803375,6.04026666667,12.1501333333,5.69416666667
308.54,4.79693333333,10.0771333333,9.027,9.13706666668,4.3672,6.2123875,6.00953333333,12.1715333333,5.63076666667
308.90,4.86906666667,10.1292666667,9.106,9.25913333333,4.42026666667,6.22425833333,5.98546666667,12.2798666667,5.5852
309.27,5.0844,10.5385666667,9.39246666667,9.55146666665,4.72286666667,6.41340416667,6.16053333333,12.5395333333,5.853
309.64,5.23286666667,10.8733,9.59926666666,9.72466666667,4.92486666667,6.579675,6.3114,12.7506,6.06736666667
310.01,5.42933333333,11.0788666667,9.93099999999,9.93946666666,5.10246666666,6.75537916667,6.48646666667,13.0521333333,6.265
310.38,5.55066666667,11.2541333333,10.153,10.165,5.23153333333,6.82758333333,6.6154,13.29,6.4222
310.75,5.59953333333,11.3993666667,10.3568666667,10.2936,5.3306,6.865375,6.68306666667,13.4456,6.46316666667
311.12,5.86046666666,11.6768,10.5936666667,10.5486666667,5.53686666667,7.04533333333,6.9464,13.6512,6.67183333333
311.49,6.14813333333,12.0563666667,10.9416666667,10.837,5.7434,7.30760833333,7.20246666667,13.9853333333,6.89423333333
311.85,6.46926666666,12.3821333333,11.2886,11.1888,6.0696,7.54644166667,7.53006666667,14.3114666667,7.23716666667
312.22,6.3818,12.3675333333,11.2695333333,11.1795333333,5.9788,7.42417916667,7.42346666667,14.2700666667,7.16593333333
312.59,6.4436,12.6220666667,11.4904666667,11.2947333333,6.13973333333,7.47920833333,7.60753333333,14.5106,7.30156666667
312.96,6.53586666666,12.8993333333,11.6406,11.4736,6.2574,7.49515833333,7.772,14.7548666667,7.47423333333
313.33,6.53046666667,12.9169333333,11.6796666667,11.4457333333,6.16033333333,7.386025,7.7844,14.8122666667,7.41176666667
313.70,6.46153333333,12.9281666667,11.5771333333,11.4293333333,6.04606666667,7.232925,7.66453333333,14.8167333333,7.22673333333
314.07,6.37593333334,12.9434666667,11.4714666667,11.4164666667,6.01686666667,7.11604166667,7.60346666667,14.7995333333,7.08016666667
314.43,6.2992,12.9155,11.3265333333,11.3829333333,5.90206666667,6.98849166666,7.4876,14.7305333333,6.92376666667
314.80,6.31146666667,13.0607,11.3404666667,11.4514,5.8674,6.9691875,7.47573333334,14.8569333333,6.94556666667
315.17,6.30233333333,13.1390333333,11.5014666666,11.4973333333,5.84266666667,6.9503375,7.468,14.9686666667,6.8964
315.54,6.24033333333,13.0589333333,11.4538666667,11.4826666667,5.80686666667,6.83485416667,7.42133333333,14.9507333333,6.9165
315.91,6.19873333333,13.1927333333,11.5393333334,11.5644666667,5.78653333333,6.8277125,7.3304,15.1418666667,6.81243333333
316.28,6.22673333333,13.3607666667,11.6162666667,11.6844,5.81186666667,6.82607916667,7.35566666667,15.2993333333,6.8326
316.64,6.14133333333,13.3512666667,11.4799333333,11.6791333333,5.62313333333,6.6648,7.17266666667,15.2242,6.63593333333
317.01,5.91653333333,13.2798,11.3334,11.5448666667,5.41846666667,6.55170416667,6.98506666667,15.1279333333,6.4954
317.38,5.6872,13.2067,11.1756666667,11.5744666667,5.25506666667,6.39624583333,6.832,15.0875333333,6.33076666667
317.75,5.5676,13.3241333333,11.2468,11.6918666667,5.25526666667,6.307175,6.86486666667,15.1411333333,6.34506666667
318.12,5.6052,13.5282333333,11.4004,11.8945333333,5.30126666667,6.4026875,6.998,15.372,6.45343333333
318.49,5.47006666667,13.6155333333,11.5073333333,11.9266,5.187,6.3788375,6.98826666667,15.47,6.3575
318.85,5.08386666667,13.4144333333,11.3354666667,11.6725333333,4.88873333334,6.07867083333,6.64946666666,15.2533333333,5.88233333333
319.22,4.6804,13.1658,10.9631333333,11.4195333333,4.55233333333,5.72422916667,6.33673333334,14.9754666667,5.4982
319.59,4.57913333333,13.2751333333,10.9070666667,11.4519333333,4.46886666667,5.67204166667,6.245,15.0247333333,5.3656
319.96,4.5296,13.3206333333,10.8884,11.4529333333,4.42426666667,5.6781125,6.2918,14.9744,5.38123333333
