wavelength,Back_TanChim,Belly_TanChim,Breast_TanChim,Crissum_TanChim,Crown_TanChim,DorTail_TanChim,Patch10_TanChim,Patch11_TanChim,Rump_TanChim,Throat_TanChim,WingTip_TanChim
394.96,13.76575,4.888,69.2480666667,5.6706491228,2.77,4.02886666667,67.0487333333,83.9767333333,3.20286666667,68.7258666667,4.8822
395.32,13.6586166667,4.80436666667,68.8746666667,5.59705964913,2.71066666667,3.967,67.0682666667,83.4616666667,3.14926666667,68.6832,4.83746666667
395.68,13.6244583333,4.75386666667,68.7007333333,5.53005964912,2.631,3.89113333333,67.3414666667,83.2675333333,3.07606666667,68.8598666667,4.80173333333
396.04,13.598175,4.75006666667,68.4488,5.52941754385,2.6078,3.89113333333,67.5060666667,82.9238,3.06473333333,68.9352,4.8048
396.40,13.57165,4.77396666667,68.1968,5.53477192983,2.61206666667,3.883,67.7254666667,82.4732666667,3.09206666667,69.0281333333,4.798
396.76,13.4846833333,4.77423333333,67.8162666667,5.47011578947,2.56553333333,3.8302,67.7974666667,81.9538,3.0756,69.01,4.77306666667
397.12,13.3874083333,4.73756666667,67.4814,5.3940491228,2.50246666667,3.77693333333,67.8356,81.3794666667,3.0372,68.9403333333,4.73606666667
397.48,13.3360583333,4.73733333333,67.0802,5.42057894736,2.53086666667,3.79213333333,67.9129333333,80.8365333333,3.08146666667,68.8618666667,4.74953333333
397.84,13.2841333333,4.7024,66.837,5.39781403509,2.5312,3.7494,68.1250666667,80.4932666667,3.05633333333,68.9531333333,4.723
398.20,13.2363166667,4.69536666667,66.4568666667,5.40813684211,2.53306666667,3.748,68.1819333333,79.9578,3.0672,68.8809333333,4.71106666667
398.56,13.2587083333,4.79,66.101,5.51677894737,2.60146666667,3.84713333333,68.2171333333,79.4510666667,3.1712,68.833,4.79046666667
398.92,13.3064333333,4.82853333333,65.9352666667,5.58943508772,2.64933333333,3.89906666667,68.4509333333,79.2064666667,3.22673333333,68.905,4.84786666667
399.28,13.23415,4.80903333333,65.6050666667,5.55909473683,2.58566666667,3.8542,68.5259333333,78.7966666667,3.1818,68.8432666667,4.80786666667
399.64,13.1703916667,4.79043333333,65.2754666667,5.54189824562,2.55346666667,3.85706666667,68.5424,78.2639333333,3.16206666667,68.738,4.78733333333
400.00,13.17905,4.8054,65.0808666667,5.5641754386,2.56686666667,3.88386666667,68.703,77.9474,3.1934,68.7522666667,4.81753333333
400.36,13.0719333333,4.7019,64.8095333333,5.48203157894,2.46513333333,3.80646666667,68.7817333334,77.5910666667,3.0854,68.7474666666,4.74346666667
400.72,13.1050916667,4.70343333333,64.6785333333,5.52254385965,2.4704,3.85593333333,69.0516666667,77.3784,3.07946666667,68.8347333333,4.74926666667
401.08,13.1080666667,4.7017,64.3708666667,5.54071929824,2.51046666667,3.87366666667,69.1242666667,77.0173333333,3.09046666667,68.8223333333,4.74353333333
401.44,13.108325,4.66136666667,64.2298,5.50021754386,2.464,3.8532,69.3272666667,76.7582666667,3.03586666667,68.8958666667,4.713
401.80,13.0697666666,4.64406666666,63.9669333334,5.49045964912,2.41166666667,3.85366666667,69.3952,76.3388666667,3.02413333333,68.8416,4.7068
402.16,13.00805,4.58663333333,63.7125333333,5.41767368421,2.35346666667,3.8028,69.5406,75.9753333333,2.96326666666,68.8725333333,4.67666666667
402.52,13.0159666667,4.57886666667,63.6153333333,5.39771578947,2.3332,3.78773333333,69.8096,75.8164,2.947,68.9989333333,4.67426666667
402.88,12.945925,4.54026666667,63.3306,5.34195438596,2.2814,3.7498,69.9251333333,75.4323333333,2.90546666667,68.9628666667,4.6534
403.24,12.9121,4.5129,63.1632,5.30817894737,2.2612,3.73193333333,70.0710666667,75.1356,2.8924,68.9879333333,4.62646666667
403.60,12.95775,4.5793,63.1528,5.37295438596,2.32433333333,3.77286666667,70.3859333333,75.0650666667,2.946,69.1296666666,4.6756
403.95,12.9323166667,4.5877,62.9606666667,5.36701052631,2.34993333334,3.77993333333,70.4756,74.7397333333,2.9524,69.1295333334,4.69666666667
404.31,12.9442583333,4.5889,62.8508,5.35665263159,2.35026666667,3.7896,70.6722,74.5944,2.96066666667,69.1727333333,4.6954
404.67,12.9054833333,4.5853,62.6578,5.33533684211,2.33066666667,3.7858,70.7062,74.2348,2.97546666667,69.0982,4.7018
405.03,12.8890083333,4.5901,62.5119333333,5.34209824561,2.3104,3.7722,70.8026,73.9840666667,2.97553333333,69.0662,4.71613333333
405.39,12.8864583333,4.64093333333,62.3346,5.38309122807,2.33906666667,3.8008,70.8777333333,73.7184,3.022,69.0584666667,4.75273333333
405.75,12.8435916667,4.60566666667,62.1839333333,5.34867719299,2.31506666667,3.77346666667,70.988,73.4866666666,2.98386666667,69.0003333333,4.73173333333
406.11,12.872575,4.6478,62.0814,5.41049122808,2.34373333334,3.81706666667,71.1501333333,73.3032666667,3.02886666667,68.9901333334,4.75486666667
406.47,12.8393583333,4.64226666667,61.9616,5.40695087719,2.33393333333,3.84066666667,71.2972,73.0792,3.01366666667,68.9423333333,4.767
406.83,12.7851333333,4.61943333333,61.7834,5.37627719299,2.298,3.82346666667,71.3680666667,72.7794,2.97313333333,68.8168,4.7442
407.19,12.8205083334,4.659,61.673,5.4414631579,2.33786666667,3.87946666667,71.5107333333,72.6064,3.01566666667,68.8178,4.775
407.55,12.7533416667,4.60763333334,61.2969333333,5.38812280702,2.2982,3.84273333333,71.3830666667,72.0972,2.9964,68.5842666667,4.72466666667
407.90,12.7110333333,4.60436666667,61.0772666667,5.37327719297,2.27166666667,3.81106666667,71.4604,71.806,2.9904,68.4312,4.69253333333
408.26,12.7203,4.68113333333,60.8721333333,5.44044210525,2.34606666667,3.86,71.4649333333,71.4840666667,3.07106666667,68.3148666667,4.75893333333
408.62,12.7032416667,4.71973333333,60.7016,5.46633684211,2.37053333333,3.8772,71.5246666667,71.2444,3.0922,68.2423333333,4.77186666666
408.98,12.6589833333,4.7084,60.5793333333,5.43344561403,2.35253333333,3.86166666667,71.6653333333,71.0574,3.09646666667,68.2212666667,4.7512
409.34,12.62405,4.67943333333,60.4810666667,5.40604561404,2.327,3.8348,71.8166,70.8716666667,3.07973333333,68.151,4.7482
409.70,12.6346833333,4.7205,60.3119333334,5.44911228069,2.37253333333,3.87406666667,71.8914666667,70.619,3.11866666667,68.0658,4.79706666667
410.06,12.60905,4.74063333333,60.0858,5.44752631579,2.38133333333,3.87926666667,71.7916,70.2806666667,3.11266666667,67.8272666666,4.8302
410.42,12.6139833333,4.7508,59.8844,5.46099298246,2.40533333333,3.87166666667,71.7206,69.991,3.15106666667,67.6788666667,4.8306
410.77,12.6238583333,4.75756666667,59.7683333333,5.47490877193,2.41473333333,3.86933333333,71.7745333333,69.7891333333,3.17446666667,67.5844666667,4.82286666667
411.13,12.5379083333,4.70416666667,59.4553333333,5.41952982457,2.36413333333,3.81666666666,71.6185333333,69.401,3.13626666667,67.2553333333,4.79693333334
411.49,12.5103833333,4.71046666667,59.3509333333,5.4135368421,2.3582,3.83066666667,71.6279333334,69.2088666667,3.13013333333,67.1123333333,4.809
411.85,12.5027916667,4.70173333333,59.2218,5.41987017543,2.35806666667,3.84006666666,71.6238,69.0364,3.1416,66.9839333333,4.81466666667
412.21,12.4538,4.66113333333,59.0724666667,5.39068421053,2.31773333333,3.81486666667,71.6211333333,68.8222,3.1002,66.8138,4.7954
412.57,12.3873166667,4.6022,58.9128,5.32548421053,2.24966666667,3.74046666667,71.6146,68.6314,3.04273333333,66.6247333333,4.754
412.92,12.3399166667,4.5595,58.7720666667,5.28728070174,2.20813333333,3.71466666667,71.5782,68.3851333333,2.99773333333,66.4158,4.72733333333
413.28,12.3336,4.58566666667,58.5967333333,5.31523508773,2.238,3.7546,71.4682666667,68.1398666666,3.0058,66.1776,4.745
413.64,12.3141333333,4.56336666667,58.4841333333,5.26294385965,2.20473333333,3.71326666667,71.4796,67.9868666667,2.9696,66.0243333333,4.70953333333
414.00,12.2640666667,4.52513333333,58.3988,5.23826666666,2.17253333333,3.67673333333,71.5327333333,67.8635333333,2.94393333333,65.9021333333,4.66293333333
414.36,12.21435,4.50683333333,58.303,5.19678245613,2.1102,3.642,71.5388666667,67.7014,2.89133333333,65.7156666667,4.63313333333
414.72,12.2023666667,4.52393333333,58.1878666667,5.20121754387,2.10686666667,3.66613333333,71.4494,67.5200666667,2.9018,65.5163333333,4.653
415.07,12.231425,4.58316666667,58.2126,5.22259298245,2.141,3.71186666667,71.5012666667,67.4253333333,2.9456,65.4481333333,4.6868
415.43,12.1756583333,4.532,58.1231333333,5.18304561403,2.08826666667,3.6818,71.485,67.3132666666,2.89713333333,65.2756,4.63646666667
415.79,12.152125,4.52626666667,58.0225333333,5.1640631579,2.06786666667,3.69233333334,71.4061333333,67.1224,2.88533333333,65.0826,4.65173333333
416.15,12.156825,4.55416666667,57.9774666667,5.17438596491,2.0682,3.71666666667,71.4146,67.0002666666,2.92073333333,64.9612666667,4.6906
416.51,12.1597083333,4.5491,57.8709333333,5.19784561403,2.07606666666,3.74206666667,71.337,66.7792666667,2.93506666667,64.7264666667,4.71546666666
416.86,12.1744583333,4.59653333333,57.7610666667,5.23562807018,2.10693333334,3.7906,71.1826666667,66.6074,2.96246666667,64.4733333333,4.75493333333
417.22,12.1430916667,4.5986,57.6924,5.21661754386,2.081,3.77646666666,71.1284,66.4232666667,2.96086666667,64.2630666667,4.76146666667
417.58,12.12585,4.6194,57.6190666667,5.25561754386,2.0774,3.797,71.0054666666,66.2359333333,2.9944,64.0430666667,4.77993333333
417.94,12.114725,4.6276,57.5340666667,5.24745263159,2.07386666667,3.81073333333,70.8755333333,66.0643333333,3.0134,63.8283333333,4.79773333333
418.29,12.0921166667,4.63196666667,57.3920666667,5.24861754386,2.08346666667,3.81146666667,70.7159333333,65.8566,3.0254,63.5648666666,4.80886666667
418.65,12.060025,4.6288,57.308,5.25161754386,2.0734,3.80086666667,70.5986666667,65.6653333333,3.03273333333,63.336,4.81493333334
419.01,12.0560083333,4.6323,57.3243333333,5.26252631579,2.07206666667,3.80633333333,70.5972,65.6191333333,3.03393333333,63.1862666667,4.84713333333
419.37,12.0765166667,4.66726666666,57.322,5.29052631579,2.08706666667,3.82493333333,70.5308,65.5408666667,3.0692,63.0162,4.8856
419.73,12.0460666667,4.66053333333,57.2162,5.27896842106,2.06993333333,3.80506666667,70.3907333333,65.379,3.06213333333,62.7453333333,4.87326666667
420.08,11.9913083333,4.641,57.1014,5.25857543859,2.04273333333,3.79,70.1504666667,65.1714666667,3.04533333333,62.4070666667,4.8392
420.44,11.9510583333,4.64613333333,57.0122666667,5.2444877193,2.0274,3.778,69.9814,65.0529333333,3.03933333333,62.158,4.82746666667
420.80,11.9233666667,4.63863333333,56.9205333333,5.24451578947,2.01326666667,3.77206666667,69.8400666667,64.915,3.03613333333,61.9369333333,4.83273333334
421.16,11.909275,4.63626666667,56.7995333333,5.23874035087,2.00846666667,3.77006666667,69.6101333333,64.7842666667,3.04653333333,61.6564,4.8274
421.51,11.8854916667,4.63356666667,56.6910666667,5.22810526316,1.99386666666,3.769,69.394,64.6434666667,3.04313333333,61.3835333333,4.81633333333
421.87,11.855525,4.62633333333,56.5876666667,5.22596140351,1.98613333333,3.76373333333,69.1577333333,64.479,3.03513333333,61.0919333333,4.81066666667
422.23,11.8409666667,4.62183333333,56.5378,5.22621403509,1.97546666667,3.7734,68.9480666667,64.3728666667,3.0386,60.8290666667,4.82573333333
422.58,11.8292416667,4.63356666667,56.4420666667,5.22222807018,1.97173333333,3.78473333333,68.7021333333,64.2902666667,3.03953333333,60.5563333333,4.83186666667
422.94,11.7829083333,4.61166666667,56.3132,5.20260701754,1.9292,3.76333333333,68.4374,64.1389333333,3.0284,60.2613333333,4.7986
423.30,11.7594916667,4.6228,56.2264666667,5.2126877193,1.9408,3.78513333333,68.1874666667,64.0010666667,3.0452,59.9923333333,4.80846666667
423.66,11.7395583333,4.63086666667,56.1941333334,5.21588421053,1.932,3.79486666667,67.962,63.9204666667,3.0452,59.7634,4.80733333333
424.01,11.746625,4.6475,56.1796666667,5.23213333333,1.93653333333,3.81213333333,67.7987333334,63.8862666667,3.06273333333,59.5831333333,4.82213333333
424.37,11.738675,4.65463333333,56.1403333334,5.24463157895,1.94353333333,3.82833333333,67.5833333333,63.7904666667,3.0742,59.3564,4.82753333333
424.73,11.708375,4.63556666667,56.0606666667,5.22439649122,1.92833333333,3.81193333333,67.3228666667,63.6841333333,3.07253333333,59.0769333333,4.8092
425.08,11.6874416667,4.6385,56.0175333333,5.23119298246,1.92813333333,3.822,67.0808,63.5620666667,3.073,58.8357333333,4.80886666667
425.44,11.6702416667,4.64333333333,56.0014666666,5.23436842105,1.9384,3.8322,66.8414,63.4778666667,3.09013333333,58.5920666667,4.8348
425.80,11.6651666667,4.67326666667,55.9794666667,5.24955789473,1.9526,3.85593333333,66.6074666667,63.4142666667,3.11613333333,58.3485333333,4.84926666667
426.16,11.641775,4.67436666667,55.9502,5.24830877192,1.94373333333,3.8558,66.3751333333,63.3638666667,3.1256,58.1344666667,4.8434
426.51,11.6263333333,4.68083333333,55.9724666667,5.26513333333,1.94673333333,3.885,66.1446,63.2848,3.14486666667,57.8961333333,4.85573333333
426.87,11.6201,4.70993333333,55.8786666667,5.27857894737,1.97833333333,3.9204,65.7672,63.1264,3.1704,57.5364666667,4.89213333333
427.23,11.5774,4.6965,55.753,5.25542807018,1.953,3.895,65.3382666667,62.9483333333,3.15253333333,57.1533333333,4.878
427.58,11.57335,4.72083333333,55.6775333333,5.27983508771,1.9896,3.92846666667,64.9556,62.8162666667,3.17806666667,56.7886666667,4.9048
427.94,11.569425,4.74853333333,55.6223333333,5.29512982456,2.012,3.93393333333,64.5796666667,62.6962666667,3.20046666667,56.4424,4.93713333333
428.30,11.55055,4.77023333333,55.5593333333,5.29671929825,2.0158,3.94833333333,64.1932666667,62.5861333333,3.21493333333,56.0733333333,4.95333333333
428.65,11.5599333333,4.81533333333,55.6010666667,5.32685964913,2.03886666667,3.99053333333,63.9121333333,62.5475333333,3.2508,55.8236666667,4.98853333333
429.01,11.51095,4.795,55.6041333333,5.30338596491,2.0048,3.97066666667,63.5938,62.4913333333,3.2334,55.4756666667,4.96893333333
429.37,11.4931583333,4.8037,55.5488666667,5.29711929825,2.00473333333,3.9714,63.2250666667,62.4211333333,3.23306666667,55.1313333333,4.9604
429.72,11.4589916667,4.7826,55.4930666667,5.27900350878,1.97913333333,3.9474,62.8776666667,62.3541333333,3.219,54.8066,4.96453333333
430.08,11.4242,4.7761,55.4855333333,5.27184561403,1.9634,3.92786666667,62.5648,62.2808,3.19233333333,54.4635333333,4.95046666667
430.44,11.381975,4.77543333333,55.403,5.25103157895,1.95773333334,3.8976,62.1327333333,62.1854666667,3.1858,54.0938,4.93873333333
430.79,11.3694083333,4.76633333333,55.4680666667,5.2403754386,1.94686666667,3.8874,61.8614,62.2302666667,3.17453333333,53.8448,4.9308
431.15,11.3377833333,4.75196666667,55.4998666667,5.22963157895,1.93033333333,3.87953333333,61.5818666667,62.2358666667,3.16633333333,53.5630666667,4.9258
431.50,11.3066333333,4.74183333333,55.5564666667,5.2114,1.9046,3.86373333333,61.2934,62.2388,3.1648,53.3041333333,4.91533333333
431.86,11.257325,4.7218,55.5156,5.18677192983,1.88666666667,3.8736,60.9170666667,62.1526,3.14513333333,52.9506,4.9094
432.22,11.2393333333,4.71023333333,55.5221333333,5.17847368421,1.87273333333,3.86826666667,60.5688666667,62.119,3.14746666667,52.6615333333,4.90953333333
432.57,11.2083083333,4.69726666667,55.4678666667,5.16457894737,1.8666,3.86193333333,60.206,62.0528666667,3.14666666667,52.349,4.90886666667
432.93,11.2057666667,4.72376666667,55.4452666667,5.18291929824,1.8906,3.88373333333,59.876,62.0298,3.16653333334,52.1020666667,4.94113333333
433.29,11.1719,4.71163333333,55.4573333333,5.17432982457,1.87453333333,3.87546666667,59.5908666667,62.0187333333,3.15633333333,51.8564,4.93306666667
433.64,11.141325,4.70533333333,55.4728,5.16510877193,1.8638,3.87733333334,59.2766666667,61.9826666667,3.1546,51.6008666667,4.92793333333
434.00,11.130525,4.71823333333,55.4608,5.17044912281,1.8762,3.9022,58.9618666667,61.9578,3.1808,51.3593333333,4.9508
434.35,11.1305083333,4.71973333333,55.4948,5.17632982457,1.88366666667,3.91366666667,58.7138666667,61.966,3.18973333333,51.1430666666,4.97
434.71,11.1301416667,4.75206666667,55.5015333333,5.20108421053,1.91153333333,3.94333333333,58.3658,61.9314,3.2216,50.8982666667,5.00766666667
435.07,11.1009916667,4.75463333333,55.47,5.19091929825,1.9054,3.93613333333,58.0194,61.8692,3.22513333333,50.5914,5.01013333333
435.42,11.0877166667,4.7534,55.4791333333,5.18937192982,1.90306666667,3.93926666667,57.6932666667,61.8815333333,3.23086666667,50.3468666667,5.0288
435.78,11.0832,4.77096666667,55.4717333333,5.20212280701,1.9256,3.95226666667,57.2996,61.8447333333,3.25073333333,50.0431333333,5.04026666667
436.13,11.0770583333,4.79416666667,55.4693333333,5.22917192983,1.95706666667,3.98573333334,56.9255333334,61.8246,3.27486666667,49.7507333333,5.07406666667
436.49,11.0584333333,4.80256666667,55.4993333333,5.23230175439,1.95953333333,3.9958,56.5780666667,61.8045333333,3.27666666667,49.4556666667,5.0724
436.84,11.0202416667,4.78893333333,55.4993333333,5.20670175439,1.94546666667,3.97686666667,56.1716,61.7921333333,3.257,49.1373333333,5.06093333333
437.20,11.02655,4.80903333333,55.5289333333,5.21776491228,1.97526666667,4.00093333333,55.8018,61.7919333334,3.27993333333,48.8552,5.08493333333
437.56,11.0089166667,4.80993333333,55.507,5.21548070176,1.99033333333,4.007,55.4113333333,61.7556,3.293,48.5404666667,5.08086666667
437.91,10.993175,4.83403333333,55.4980666667,5.21951578947,2.00366666667,4.02146666667,54.9698666667,61.6992666667,3.29126666667,48.2050666666,5.08493333333
438.27,10.9507666667,4.82753333333,55.5289333333,5.19602807018,1.98773333333,4.0064,54.597,61.691,3.2826,47.9048666667,5.06193333333
438.62,10.8772083333,4.78263333333,55.4474666667,5.16125964912,1.95926666667,3.96486666667,54.1734666666,61.5762,3.24386666667,47.52,5.01593333333
438.98,10.8668916667,4.7804,55.512,5.15929473685,1.9728,3.97913333333,53.8517333333,61.62,3.23906666667,47.2978666666,5.0254
439.33,10.8273916667,4.78226666667,55.4226666667,5.14488421053,1.97393333333,3.9708,53.439,61.5112666667,3.23313333333,46.9578,5.01233333333
439.69,10.791425,4.76753333333,55.4152,5.12458947369,1.95173333333,3.95386666667,53.0982,61.4976,3.223,46.7124,4.99626666667
440.04,10.7720333333,4.77453333333,55.3954666667,5.12218596492,1.96533333333,3.9528,52.7499333333,61.4424,3.228,46.4496,4.99313333334
440.40,10.7435416667,4.7793,55.3676,5.11109473683,1.96233333333,3.944,52.408,61.3873333333,3.22186666667,46.2066,4.99053333333
440.75,10.7459083333,4.80213333333,55.3446666667,5.12900000001,1.99133333334,3.9704,52.0861333333,61.3202,3.26153333333,45.9526,5.00913333333
441.11,10.70875,4.79746666667,55.3158666667,5.11802807017,1.98126666667,3.97086666666,51.7500666667,61.2956666667,3.26,45.6973333333,5.0026
441.47,10.6839833334,4.81003333333,55.3111333333,5.11094385965,1.98453333333,3.97126666667,51.417,61.2564666667,3.26266666667,45.459,5.01406666667
441.82,10.6453916667,4.78553333333,55.3274666667,5.08468070175,1.96906666667,3.9408,51.1344666667,61.265,3.25753333333,45.2314666667,4.9948
442.18,10.6403666667,4.80056666667,55.3058666667,5.09517894737,1.9914,3.9582,50.7742666667,61.2153333333,3.277,44.9898666667,5.0154
442.53,10.6465416667,4.83306666667,55.3253333333,5.10254736842,2.01166666667,3.97986666667,50.4222,61.1992,3.30286666667,44.7574,5.03306666667
442.89,10.6384416667,4.84776666667,55.2790666667,5.11488070176,2.0234,3.99526666667,49.9984,61.119,3.33086666667,44.4449333333,5.03873333333
443.24,10.6194583333,4.84513333333,55.3443333333,5.11878947369,2.0248,4.00526666667,49.6218666667,61.1303333333,3.339,44.1857333334,5.05066666667
