wavelength,Back_SalNigf,Belly_SalNigf,Breast_SalNigf,Crissum_SalNigf,Crown_SalNigf,DorTail_SalNigf,Patch10_SalNigf,Rump_SalNigf,Throat_SalNigf,WingTip_SalNigf
255.78,8.91133333333,6.558,7.49083333333,6.73916666666,7.14283333334,8.18725,13.158,8.6605,6.92016666667,13.5063333333
256.15,8.71716666667,6.27616666667,7.15483333334,6.7505,6.7085,7.84533333334,12.3991666667,8.59825,6.35983333333,13.152
256.53,7.89683333333,5.4725,6.37266666666,6.3175,6.2205,7.031,11.7208333333,7.81366666667,5.56933333333,12.2886666667
256.90,6.384,3.96416666667,5.02366666667,5.01066666666,5.20666666667,5.841,10.806,6.43,4.631,11.0805
257.28,6.66216666667,4.0765,5.44733333333,5.15866666667,5.9045,5.88008333333,11.4601666667,6.52958333333,4.5575,11.1231666667
257.65,5.67683333334,3.453,5.29183333334,4.37233333333,5.33466666667,5.15816666667,10.862,5.9335,3.603,10.4126666667
258.02,4.55316666667,2.50133333334,4.63716666666,3.5225,4.61866666666,4.09416666667,10.0245,4.82933333334,2.40783333333,9.53716666665
258.40,4.446,2.618,4.845,3.504,4.6935,4.05891666667,9.96983333333,4.82516666666,2.45833333333,9.81816666665
258.77,4.66366666666,3.1555,5.12216666667,3.97533333333,4.99716666667,4.49325,10.5088333333,5.22658333333,2.82183333333,10.0848333333
259.15,4.96983333333,3.87433333333,5.29766666667,4.326,5.33466666667,5.04083333333,10.7806666667,5.511,3.28616666667,10.589
259.52,5.16333333334,4.39733333334,5.55733333334,4.51033333333,5.63616666666,5.37458333333,11.0811666667,5.65583333333,3.84016666667,10.6248333333
259.89,5.51866666667,4.70266666666,5.86633333333,4.6605,5.9875,5.53975,11.443,5.89,4.318,10.9371666667
260.27,5.559,4.856,6.02433333333,4.82033333334,6.24166666667,5.64991666666,11.74,6.00641666667,4.57266666667,11.1835
260.64,5.77433333333,5.0785,6.20883333333,4.97966666667,6.35166666667,5.8015,12.0078333333,6.26791666667,4.69366666667,11.2725
261.01,6.04916666667,5.3185,6.42633333334,5.25483333333,6.61283333333,5.98516666667,12.1813333334,6.48533333333,4.696,11.4805
261.39,6.0995,5.3995,6.43483333333,5.35483333333,6.64683333333,6.18341666666,12.2483333334,6.47425,4.84233333334,11.6568333334
261.76,6.42366666666,5.69033333333,6.773,5.68533333333,6.9245,6.621,12.605,6.63891666667,5.14916666667,11.8766666666
262.13,6.787,6.10083333334,6.88716666667,5.974,7.12483333333,6.97966666667,12.925,7.02208333333,5.46233333333,12.1701666667
262.51,6.99566666667,6.37866666667,6.88733333334,6.31566666667,7.31016666667,7.17041666666,13.1458333334,7.22733333333,5.687,12.2828333334
262.88,7.287,6.4535,6.89216666667,6.46633333334,7.569,7.22733333334,13.2898333333,7.38733333333,5.97733333334,12.55
263.25,7.5625,6.70133333333,7.22916666667,6.70133333333,7.861,7.34025,13.611,7.88891666667,6.27066666667,12.5486666666
263.63,7.77516666667,6.57516666666,7.31666666667,6.65133333333,7.85933333333,7.351,13.7998333333,8.0735,6.24616666667,12.6683333333
264.00,7.40466666667,5.9435,6.54616666667,6.1415,7.49566666667,6.65341666667,13.6455,7.85041666666,5.77016666667,12.1761666667
264.37,7.35866666667,5.59,6.32333333334,5.8575,7.117,6.28891666667,13.3193333333,7.77258333333,5.43483333333,11.7495
264.75,7.26516666667,5.477,6.17466666667,5.64283333333,7.05583333334,6.09641666667,13.1521666667,7.59208333333,5.5815,11.6171666667
265.12,7.26883333333,5.48616666666,6.31716666666,5.625,6.9835,6.12225,13.1536666667,7.59791666667,6.04883333334,11.5263333333
265.49,7.4235,5.46766666667,6.84533333333,5.52733333334,7.07483333334,5.96916666667,12.8828333333,7.5895,6.09683333333,11.6581666667
265.87,7.239,5.492,6.748,5.19233333333,6.96466666667,5.47508333334,12.6061666667,7.55133333333,5.8165,11.5993333333
266.24,7.84916666666,6.345,7.60133333333,5.897,7.69733333333,5.937,12.994,7.98933333333,6.537,12.3218333333
266.61,8.17883333333,6.4765,7.69866666666,6.0665,7.83816666667,6.18233333334,13.154,8.08208333333,6.49933333334,12.5738333333
266.98,7.72816666667,6.21716666667,7.2845,5.518,7.4875,5.76225,12.8625,7.76966666667,5.909,12.126
267.36,7.28283333333,5.74933333333,6.767,5.1895,7.27566666666,5.50941666667,12.5308333333,7.3775,5.44416666667,12.073
267.73,6.6115,5.326,6.107,4.779,6.83166666667,5.05966666667,12.0085,6.92016666667,5.02083333334,11.7241666666
268.10,6.00983333334,5.17133333333,5.81416666666,4.57716666667,6.48516666667,5.04533333333,11.3838333334,6.478,4.696,11.4116666667
268.48,6.088,5.30633333334,5.90983333333,4.58683333333,6.6915,5.34083333334,11.5453333334,6.64341666667,4.662,11.5591666667
268.85,5.98783333333,5.45133333334,6.09616666667,4.71133333334,6.76866666667,5.42425,11.5345,6.69383333334,4.46016666666,11.6635
269.22,5.80733333333,5.47333333334,6.11466666667,4.78483333333,6.8565,5.39933333333,11.8216666666,6.52908333333,4.19033333333,11.5543333333
269.59,5.22516666667,5.12016666666,5.4945,4.3915,6.36083333334,5.09683333334,11.5533333333,6.01625,3.63016666666,10.8833333333
269.97,5.00333333334,4.70266666666,5.16966666666,4.261,6.22533333333,4.98725,11.3821666667,5.69425,3.46133333334,10.5691666667
270.34,4.5645,3.9685,4.57083333333,3.8165,5.71183333333,4.67216666667,11.1385,5.15391666667,3.005,10.0735
270.71,3.87833333334,3.42416666667,4.21,3.27066666667,5.07466666667,4.36308333334,10.4441666667,4.61466666667,2.77366666667,9.5545
271.09,3.81216666667,3.3715,4.25883333333,3.35383333334,4.91433333333,4.66991666666,10.299,4.4915,2.92483333334,9.53649999999
271.46,4.006,3.54866666667,4.57333333334,3.5775,5.1,4.94983333334,10.5881666667,4.469,3.35183333333,9.57516666666
271.83,4.30683333333,3.63883333334,4.918,3.871,5.3425,5.0455,10.8148333333,4.57008333334,3.42383333333,9.65500000002
272.20,4.98533333333,4.11883333333,5.51166666667,4.42566666667,5.85166666667,5.37166666666,11.5386666667,5.06191666667,3.976,10.2006666667
272.58,4.80833333333,3.95466666667,5.52166666667,4.311,5.71033333333,5.1135,11.5613333333,4.92158333334,4.01933333334,10.1566666667
272.95,4.949,3.9485,5.47866666666,4.19466666667,5.73033333334,5.35608333334,11.7335,5.02683333333,4.15183333334,10.2783333333
273.32,5.1315,3.86466666667,5.46416666667,4.00966666667,5.647,5.36775,11.5996666667,5.06433333334,4.26733333334,10.5745
273.69,5.288,3.83633333333,5.45183333333,3.8475,5.59383333333,5.1955,11.5425,5.11641666666,4.31683333334,10.8435
274.06,5.18533333334,3.66716666667,5.38066666667,3.73983333333,5.42516666666,5.09858333334,11.3976666667,5.17125,4.214,10.8116666666
274.44,5.1885,3.72966666667,5.72216666667,3.968,5.47783333333,5.17991666667,11.359,5.48366666667,4.34266666667,10.922
274.81,5.4895,4.12716666666,6.11833333333,4.33133333333,5.87383333333,5.38183333333,11.7766666667,5.80691666666,4.57566666667,11.2703333333
275.18,5.81683333333,4.23066666667,6.41716666667,4.50366666666,6.11433333333,5.4695,12.1333333333,6.06675,4.67616666666,11.4615
275.55,6.115,4.42466666666,6.8755,4.67233333334,6.25366666667,5.71933333333,12.2598333333,6.65508333333,4.7385,11.584
275.93,6.521,4.79416666667,7.35983333334,5.00233333333,6.478,6.33425,12.5643333333,7.23108333333,5.22283333334,12.1785
276.30,6.64933333334,4.83966666666,7.35666666666,5.09666666666,6.46133333334,6.56483333334,12.5716666666,7.52258333333,5.353,12.3593333333
276.67,6.97433333334,5.131,7.133,5.435,6.44883333334,6.88591666667,12.492,7.64275,5.48583333334,12.3906666667
277.04,7.213,5.386,7.23816666667,5.60233333334,6.5,7.04741666667,12.3886666666,7.75708333334,5.56416666667,12.5095
277.41,7.517,5.532,7.357,5.71783333334,6.5565,7.14233333333,12.5623333334,7.821,5.564,12.5496666667
277.79,7.74083333333,5.74533333333,7.64633333333,6.189,6.8605,7.47533333333,12.8465,8.11475,5.82166666667,12.5743333333
278.16,7.9375,6.008,7.73016666667,6.26583333334,6.90033333333,7.47883333334,12.8516666667,7.94341666666,5.97666666667,12.4936666667
278.53,7.68266666667,5.89583333334,7.42133333334,6.0015,6.69283333333,7.25,12.5823333334,7.53658333334,5.7465,12.0471666667
278.90,7.53066666667,5.746,7.0505,5.851,6.663,7.13975,12.6248333334,7.37658333333,5.74016666666,11.6403333334
279.27,7.00133333334,5.28483333333,6.5215,5.62933333333,6.36166666667,6.68783333333,12.2063333333,7.02908333334,5.4265,11.2893333333
279.64,6.6605,4.98766666667,6.09083333333,5.6005,6.293,6.46466666666,12.0466666667,6.55016666666,4.98766666667,11.2681666667
280.02,6.34866666667,4.7645,5.62583333334,5.24033333333,6.10783333333,6.0625,11.7815,6.06266666666,4.51166666667,10.9143333334
280.39,6.18216666667,4.49066666666,5.43366666667,4.868,5.90516666667,5.86975,11.5805,5.63991666667,4.17833333333,10.4608333333
280.76,5.83383333333,4.21566666667,5.327,4.5095,5.76466666667,5.60341666666,11.4201666667,5.27816666667,3.92183333333,10.378
281.13,5.56116666667,3.9915,5.03983333333,4.42866666667,5.63983333333,5.46883333334,11.4083333333,5.05958333334,3.857,10.2028333333
281.50,5.20733333333,3.85066666667,4.8025,4.48,5.47,5.48366666667,11.2461666667,4.86558333333,3.725,10.1411666667
281.87,5.072,3.73433333333,4.56166666667,4.325,5.32466666667,5.42375,11.224,4.7175,3.503,9.99883333335
282.25,5.283,4.0095,4.63316666666,4.53366666667,5.66033333334,5.72608333333,11.6353333333,5.08383333333,3.821,10.3823333333
282.62,5.47883333333,4.259,4.76133333333,4.541,5.93483333333,6.04225,11.8646666667,5.34041666666,3.95166666667,10.66
282.99,5.674,4.45733333333,5.04833333334,4.6925,6.01466666667,6.2775,11.8838333333,5.53633333333,4.07133333333,10.852
283.36,5.90366666666,4.74816666666,5.23166666667,4.65633333334,6.22266666667,6.33408333334,12.2716666667,5.69066666666,4.31316666667,10.8691666667
283.73,5.98383333334,4.9335,5.24316666667,4.53016666667,6.21366666667,6.27225,12.4601666667,5.75158333333,4.638,10.9173333333
284.10,5.93866666667,5.0255,5.34333333333,4.58933333333,6.18416666666,6.27466666667,12.4455,5.77758333333,4.95733333334,10.9096666667
284.47,5.6975,4.984,5.4095,4.50566666667,6.04733333334,6.06308333334,12.3118333333,5.67933333333,4.8955,10.8718333333
284.85,5.78533333333,5.09583333333,5.68216666667,4.68616666667,6.14766666666,6.16916666666,12.4071666667,5.69933333333,4.988,10.795
285.22,5.73183333334,5.07566666667,5.88433333334,4.716,6.13833333333,6.05808333334,12.3063333333,5.63225,4.8135,10.689
285.59,6.00716666667,5.38333333333,6.2675,4.966,6.47,6.20133333334,12.432,5.95975,5.00333333334,10.7336666667
285.96,5.94733333334,5.421,6.25366666666,4.9515,6.46183333333,6.13933333333,12.3765,5.93108333333,5.0535,10.6743333333
286.33,5.688,5.11166666667,6.1755,4.71366666667,6.06166666667,5.86083333334,12.022,5.71458333333,4.74633333333,10.4546666667
286.70,5.634,4.87033333334,6.13766666667,4.70383333333,5.7885,5.65816666667,11.9263333333,5.68091666667,4.582,10.415
287.07,5.7805,4.91733333333,6.24666666666,4.71683333333,5.87466666667,5.57175,11.9496666667,5.625,4.63516666667,10.522
287.44,5.81816666667,4.973,6.453,4.87383333333,5.8635,5.61191666666,11.7515,5.60783333333,4.6225,10.6711666667
287.82,5.76133333334,4.90633333333,6.458,4.87683333334,5.70266666666,5.43183333333,11.5518333333,5.45891666666,4.38883333333,10.5175
288.19,5.58933333333,4.535,6.28816666667,4.58566666667,5.47083333333,5.20608333334,11.3736666667,5.22958333334,3.887,10.2981666667
288.56,5.72416666666,4.40933333333,6.299,4.71583333333,5.57116666667,5.36258333333,11.449,5.4265,3.82616666667,10.3206666667
288.93,5.7605,4.38483333334,6.28483333333,4.71583333334,5.6315,5.367,11.4736666667,5.62508333333,3.7915,10.4891666667
289.30,6.00316666667,4.6345,6.46216666667,4.89,5.86433333333,5.42908333333,11.7416666667,5.895,4.03683333333,10.7503333333
289.67,6.0755,4.71166666666,6.5215,4.8955,5.90083333333,5.44633333333,11.8846666667,5.914,4.09983333333,10.7308333333
290.04,6.23316666666,4.75133333334,6.63516666667,4.87383333333,6.0625,5.55991666666,12.0201666667,5.96008333333,4.14366666667,10.7571666667
290.41,6.52383333334,5.0125,6.72533333333,5.06916666667,6.39666666667,5.81608333333,12.2983333333,6.11216666667,4.34633333334,10.857
290.78,6.51016666667,4.97033333333,6.59366666667,4.90016666667,6.356,5.67216666666,12.1403333333,5.88983333333,4.31933333333,10.6668333333
291.15,6.4335,4.94,6.49983333334,4.91316666667,6.34033333333,5.6955,12.2613333333,5.96716666667,4.27266666666,10.6575
291.52,6.34633333334,4.75416666667,6.24883333333,4.75433333333,6.20883333333,5.75233333334,12.1161666667,5.83866666667,4.14233333333,10.3868333333
291.89,6.31616666667,4.626,5.971,4.61283333333,6.083,5.76016666667,11.9551666667,5.68175,4.04783333334,10.2696666667
292.26,6.3735,4.99466666667,5.97883333333,4.8585,6.14216666667,5.75433333333,12.1305,5.80441666667,4.187,10.4063333334
292.64,6.52066666667,5.41966666666,6.17183333333,5.07533333333,6.305,5.79108333334,12.3438333334,5.99083333333,4.48783333333,10.6966666666
293.01,6.69916666667,5.63883333333,6.15283333333,5.148,6.43983333333,5.94675,12.6018333334,6.10891666666,4.65266666667,10.7083333333
293.38,6.3195,5.373,5.75366666667,4.82083333333,6.1755,5.78358333334,12.3653333333,5.89733333334,4.53333333333,10.454
293.75,5.95166666666,4.95383333333,5.28766666667,4.43816666667,5.80316666666,5.40841666666,12.1355,5.55241666666,4.14583333333,10.3201666667
294.12,5.83616666667,4.97116666667,5.29033333333,4.43016666667,5.62783333333,5.31575,12.2225,5.4385,4.05083333334,10.4743333333
294.49,5.62216666667,4.87633333333,5.413,4.485,5.54033333333,5.2105,12.286,5.3175,3.912,10.38
294.86,5.49666666666,4.97083333333,5.61166666667,4.67466666666,5.7885,5.448,12.6193333333,5.481,4.10033333333,10.5425
295.23,5.54566666667,5.04766666667,5.92983333333,4.76916666666,5.854,5.51408333333,12.7878333334,5.49716666667,4.18666666667,10.5933333333
295.60,5.673,5.45816666666,6.3255,4.98016666667,6.19983333333,5.73991666666,13.1981666666,5.78658333333,4.39666666667,10.8923333333
295.97,5.91516666666,5.87283333334,6.84366666666,5.3355,6.62133333333,6.08783333334,13.6688333333,6.25658333333,4.6675,11.1583333334
296.34,6.11466666667,5.9055,6.98466666667,5.38416666667,6.71283333333,6.14975,13.591,6.44125,4.74583333333,11.0693333334
296.71,6.22516666667,6.06483333333,7.13316666666,5.48433333333,6.82683333333,6.37475,13.7146666667,6.56866666666,4.81466666666,11.111
297.08,5.99483333334,5.95283333334,7.01216666667,5.34466666666,6.603,6.12766666667,13.5485,6.31108333334,4.6315,10.9655
297.45,6.21133333333,6.10766666666,7.2255,5.54166666666,6.7045,6.34083333334,13.6645,6.3405,4.662,11.042
297.82,6.2555,6.39333333334,7.41566666667,5.67716666667,6.84433333334,6.51041666666,13.7678333333,6.49833333334,4.82666666667,11.1203333333
298.19,6.36816666666,6.61283333333,7.57466666667,5.81633333334,6.99583333333,6.561,13.7845,6.66641666667,4.996,11.1948333333
298.56,6.34266666667,6.61716666666,7.46933333334,5.65766666667,7.00333333334,6.332,13.697,6.58266666667,4.97283333334,11.1378333333
298.93,6.459,6.6595,7.5195,5.6485,6.95916666667,6.17333333334,13.5693333334,6.62083333333,4.82033333334,10.9795
299.30,6.46683333333,6.66216666666,7.45133333334,5.54716666667,6.9195,6.04691666667,13.4623333333,6.67858333333,4.68183333333,11.0291666666
299.67,6.17916666667,6.291,7.20333333334,5.1915,6.568,5.55966666667,13.072,6.38266666667,4.3125,10.7196666667
300.04,5.96066666667,6.06983333333,7.03216666667,4.85433333333,6.20616666667,5.24783333334,12.65,5.99991666666,4.14133333333,10.4373333333
300.41,5.80916666667,6.08383333333,7.07416666667,4.80633333334,6.16466666667,5.16008333333,12.7091666667,5.79466666666,4.1475,10.5385
300.78,5.68533333333,5.864,6.884,4.61966666667,5.93416666667,4.81066666666,12.3786666667,5.45533333334,3.88983333333,10.3341666667
301.15,5.74516666666,5.94433333333,7.15816666667,4.65883333334,5.99533333334,4.79458333333,12.3556666667,5.57125,3.9205,10.2766666667
301.52,5.54983333334,5.94716666667,7.12616666667,4.414,5.87383333333,4.40091666667,12.339,5.49375,3.76166666667,10.1148333333
301.89,5.76283333333,6.21066666667,7.3505,4.6495,6.14566666666,4.49508333333,12.5131666667,5.72391666666,4.00583333333,10.2296666667
302.26,5.71633333333,6.26,7.4125,4.7605,6.28183333333,4.59208333334,12.5898333333,5.79958333334,4.0025,10.2138333333
302.63,5.904,6.547,7.741,5.0425,6.51616666666,4.9465,12.844,6.09858333334,4.29016666666,10.4435
303.00,5.75883333333,6.707,7.67716666667,4.99966666667,6.40833333333,4.98666666667,12.8478333333,5.99166666667,4.34566666667,10.526
303.37,5.754,6.9235,7.75533333334,5.04466666666,6.4855,5.18275,13.0278333333,6.065,4.4665,10.4396666667
303.74,5.90916666666,7.22883333334,7.77633333333,5.2645,6.57533333333,5.26908333334,13.2956666667,6.09091666667,4.58083333334,10.5426666667
304.10,5.85166666667,7.307,7.78166666667,5.41216666666,6.66916666667,5.23591666667,13.4485,6.13516666667,4.56783333333,10.56
304.47,5.95266666667,7.432,7.8615,5.51433333333,6.7675,5.42125,13.6813333334,6.25608333333,4.5355,10.7098333333
304.84,6.03783333333,7.7885,8.15916666666,5.703,7.16766666666,5.6875,14.1746666667,6.55808333334,4.74733333333,10.9815
305.21,6.3755,8.08566666667,8.33533333333,6.11233333333,7.60333333333,6.072,14.6086666666,6.92025,5.08066666667,11.385
305.58,6.584,8.03933333333,8.46583333333,6.44466666667,7.72933333333,6.23816666667,14.713,6.91858333334,5.23183333334,11.4523333333
305.95,6.36966666667,7.66366666666,8.116,6.16166666666,7.27466666667,5.90183333334,14.4815,6.52391666667,4.76833333333,11.1518333334
306.32,6.44233333334,7.7435,8.12183333334,6.1815,7.22133333334,5.84341666667,14.4875,6.50766666667,4.68216666667,11.0346666667
306.69,6.47066666667,7.85033333333,8.2505,6.2775,7.21666666666,5.98316666666,14.5815,6.64833333333,4.62383333333,11.0001666667
307.06,6.69766666667,8.009,8.56016666667,6.46216666667,7.53783333333,6.0575,15.0535,6.81575,4.78666666667,11.08
307.43,6.79983333333,8.17016666667,8.6505,6.6675,7.69866666666,5.95133333334,15.2256666666,6.89666666667,4.94416666666,11.167
307.80,6.85833333333,8.2185,8.799,6.77166666667,7.8025,6.00475,15.1373333333,7.15491666667,5.004,11.2641666666
308.17,7.0245,8.33133333333,8.9275,6.80433333333,7.9675,6.18691666667,15.2921666666,7.40708333333,5.00733333333,11.4903333333
308.54,6.83183333334,8.27983333333,8.879,6.63466666666,7.86566666666,6.07241666667,15.1073333333,7.27066666666,4.96883333334,11.1726666666
308.90,6.64366666667,8.10483333333,8.649,6.37366666666,7.5175,5.81175,14.8123333334,7.03891666667,4.76116666667,10.7735
309.27,6.45183333333,8.05116666667,8.46083333333,6.01516666666,7.27083333334,5.49175,14.5648333334,6.85733333334,4.42333333334,10.5856666667
309.64,6.8405,8.55616666667,8.74533333333,6.2015,7.62033333333,5.86366666667,14.8915,7.301,4.70883333333,11.0071666667
310.01,6.95466666667,8.64216666667,8.976,6.29416666667,7.87033333334,5.93116666666,15.0978333333,7.47175,4.786,11.0906666667
310.38,6.87116666667,8.45066666667,8.84283333334,6.0515,7.7885,5.7805,15.115,7.36666666667,4.65766666666,11.0526666667
310.75,6.81933333333,8.31616666667,8.65,5.83216666666,7.65566666667,5.52741666666,14.9671666666,7.16166666666,4.57966666667,10.9241666666
