wavelength,Back_SpoBoef,Belly_SpoBoef,Breast_SpoBoef,Crissum_SpoBoef,Crown_SpoBoef,DorTail_SpoBoef,Patch10_SpoBoef,Rump_SpoBoef,Throat_SpoBoef,WingTip_SpoBoef
259.89,11.3173333333,2.42133333333,4.92666666667,4.33566666667,10.642,7.48866666667,9.403,7.348,4.39166666667,6.13733333333
260.27,10.435,2.406,4.54166666667,3.94666666667,9.81333333333,7.29933333333,8.94833333333,6.921,4.27133333333,5.73133333333
260.64,10.9956666667,2.77566666667,4.32333333333,3.683,9.581,8.03333333333,9.39433333333,7.179,4.857,6.48533333333
261.01,10.994,3.087,5.03633333333,3.24966666667,9.342,9.044,9.47766666667,7.71733333333,5.79466666667,6.98633333333
261.39,10.1843333333,2.42233333333,4.404,2.477,8.23,8.72533333333,9.44133333333,7.67933333333,5.75266666667,6.16533333333
261.76,9.60166666667,2.75133333333,4.61433333333,2.06333333333,7.42333333333,8.42666666667,9.20033333333,7.70966666667,4.92966666667,6.04766666667
262.13,9.19,2.88133333333,4.88333333333,1.42566666667,7.27933333333,9.099,8.159,6.73333333333,4.58,5.76266666667
262.51,8.636,2.285,3.59533333333,0.201666666667,7.49333333333,8.199,6.82133333333,5.914,2.92366666667,4.43533333333
262.88,7.832,2.11566666667,2.37566666667,-0.445333333333,7.42366666667,7.498,5.86466666667,4.56566666667,2.821,4.417
263.25,8.878,3.08266666667,2.38366666667,-0.781,7.39833333333,7.727,5.17866666667,4.68533333333,3.00066666667,3.987
263.63,8.611,3.684,3.373,-0.399333333333,6.658,7.76733333333,4.705,4.88266666667,3.19566666667,3.06233333333
264.00,7.42866666667,3.80966666667,3.95233333333,-1.476,5.28566666667,9.0,3.80966666667,4.476,1.85733333333,2.85733333333
264.37,8.87933333333,6.21066666667,4.70633333333,-0.582333333333,6.259,11.548,5.82233333333,5.77366666667,2.66866666667,4.41533333333
264.75,8.619,7.00033333333,3.80966666667,-0.761666666667,5.38066666667,11.2383333333,4.619,6.0,1.476,3.762
265.12,8.169,7.04233333333,3.09833333333,-0.516666666667,5.58666666667,11.0796666667,5.02333333333,4.64766666667,1.45533333333,3.615
265.49,8.47466666667,9.83966666667,3.625,-1.31833333333,6.16766666667,11.8173333333,5.74366666667,5.273,0.753333333333,4.94366666667
265.87,8.75233333333,9.35766666667,3.39866666667,-0.931333333333,6.51733333333,12.244,6.09866666667,5.21433333333,1.30366666667,5.12066666667
266.24,9.14666666667,8.751,2.94633333333,-1.53933333333,5.497,11.3896666667,5.76066666667,5.05733333333,0.791666666667,4.83733333333
266.61,9.18366666667,8.418,2.381,-1.36033333333,4.46433333333,11.3946666667,6.16533333333,4.33666666667,1.27533333333,4.25166666667
266.98,8.52733333333,7.752,1.918,-1.428,3.01933333333,11.1793333333,6.16066666667,4.56966666667,7.40148683083e-17,3.06
267.36,7.92333333333,6.84266666667,1.08066666667,-1.68066666667,2.801,10.764,5.882,4.24166666667,-0.640333333333,3.68166666667
267.73,7.429,6.132,-0.629,-2.47666666667,2.63366666667,10.9276666667,5.346,3.06633333333,-1.69,4.12733333333
268.10,7.433,6.55166666667,-0.574666666667,-2.37566666667,3.94633333333,11.1113333333,5.28733333333,2.68166666667,-1.226,4.253
268.48,6.44433333333,5.79233333333,-1.611,-3.91266666667,2.64666666667,9.973,3.836,1.99433333333,-2.72366666667,3.529
268.85,5.96466666667,5.66266666667,-1.35933333333,-4.417,2.49166666667,10.4566666667,4.115,2.03833333333,-2.98233333333,3.39766666667
269.22,4.25666666667,4.523,-3.38266666667,-5.96733333333,0.456,8.818,2.47066666667,0.38,-5.511,2.31866666667
269.59,4.877,3.777,-2.64033333333,-4.95066666667,1.21033333333,9.27766666667,3.117,0.477,-3.887,2.567
269.97,5.034,4.99833333333,-2.69666666667,-5.322,0.935,9.09733333333,2.76866666667,0.467333333333,-4.09933333333,2.445
270.34,4.32633333333,4.929,-2.73066666667,-5.0,0.674,9.184,2.55333333333,0.39,-4.11333333333,1.95033333333
270.71,4.04633333333,5.76133333333,-2.46933333333,-4.93833333333,0.548666666667,9.56766666667,2.29766666667,0.514333333333,-3.70366666667,2.40066666667
271.09,3.47366666667,5.11033333333,-1.904,-5.64433333333,0.634333333333,9.18466666667,2.90566666667,0.0666666666667,-3.23966666667,3.27333333333
271.46,3.33966666667,5.55533333333,-1.86266666667,-6.71166666667,0.802666666667,9.441,2.92233333333,-0.481666666667,-3.147,2.76166666667
271.83,4.09333333333,6.32533333333,-1.02333333333,-5.92233333333,1.89166666667,9.86033333333,4.279,0.0306666666667,-1.39533333333,3.163
272.20,3.96966666667,6.57566666667,-0.848333333333,-6.03033333333,0.909333333333,9.303,4.87866666667,-0.303333333333,-2.15166666667,2.758
272.58,4.686,6.189,-0.353666666667,-5.45233333333,0.913666666667,9.54933333333,5.39366666667,0.530666666667,-1.886,2.21066666667
272.95,4.72833333333,6.46066666667,-0.440666666667,-5.11033333333,1.17466666667,9.83866666667,5.84433333333,0.793,-0.969333333333,3.55366666667
273.32,5.242,6.516,0.231333333333,-4.66266666667,1.94033333333,10.281,6.22666666667,1.85366666667,0.231666666667,3.765
273.69,3.42733333333,5.56533333333,-1.05433333333,-5.21366666667,0.732,9.051,4.95,0.849666666667,-0.908,2.63633333333
274.06,2.564,4.65666666667,-2.328,-6.10066666667,-0.56,8.07533333333,3.743,-0.442,-1.29666666667,2.09266666667
274.44,2.81733333333,5.10066666667,-1.542,-5.72333333333,0.207666666667,8.215,4.478,0.207666666667,-0.622666666667,2.313
274.81,3.46933333333,5.42966666667,-0.814666666667,-4.917,0.724,8.386,5.91233333333,0.844666666667,-0.724,2.80533333333
275.18,3.40666666667,6.417,-0.000333333333333,-3.984,1.612,9.337,6.113,1.64233333333,-0.578,3.71033333333
275.55,4.20933333333,6.46866666667,0.866333333333,-3.033,1.67133333333,10.0276666667,6.37533333333,2.445,-0.185333333333,4.24033333333
275.93,4.069,6.72933333333,1.18933333333,-2.723,1.346,9.92166666667,6.22866666667,2.34733333333,-0.187666666667,4.53833333333
276.30,4.68033333333,6.78133333333,1.30533333333,-2.48333333333,1.68733333333,10.0606666667,6.36766666667,3.37466666667,0.477666666667,5.82633333333
276.67,3.34,6.77733333333,1.78366666667,-3.567,1.297,9.27366666667,6.19333333333,3.17766666667,0.908,6.323
277.04,3.291,6.256,2.05266666667,-4.26866666667,1.14033333333,8.439,5.37633333333,3.063,0.326,5.37633333333
277.41,4.41833333333,7.11533333333,3.31366666667,-2.729,1.33233333333,9.68133333333,6.303,3.60633333333,0.975,6.855
277.79,4.76166666667,7.44033333333,3.17466666667,-3.07566666667,1.025,9.623,6.41533333333,3.47266666667,0.43,7.47333333333
278.16,4.47066666667,7.42933333333,3.583,-2.82733333333,1.249,9.69766666667,7.035,4.142,0.624666666667,7.88966666667
278.53,3.90833333333,7.455,3.25133333333,-3.48133333333,-0.131333333333,9.261,6.07566666667,3.12,-0.525333333333,8.47266666667
278.90,2.92133333333,6.751,2.72633333333,-4.51166666667,-0.649,9.05533333333,5.22566666667,2.66133333333,-0.649,8.24366666667
279.27,4.41466666667,7.51766666667,2.30333333333,-3.903,-1.21566666667,8.957,5.40666666667,2.975,-0.16,8.18966666667
279.64,3.821,6.83433333333,1.61566666667,-4.19366666667,-1.73966666667,8.32566666667,5.52933333333,2.73366666667,-0.093,8.13933333333
280.02,4.51933333333,6.27866666667,1.88066666667,-3.822,-1.547,8.159,5.91466666667,3.79133333333,0.0303333333333,8.76566666667
280.39,5.0,6.52033333333,2.807,-3.01166666667,-0.439,8.30433333333,6.579,4.15233333333,1.345,9.32733333333
280.76,5.55566666667,6.92333333333,2.42166666667,-2.10833333333,0.456,9.05966666667,6.866,4.302,1.48133333333,10.5126666667
281.13,5.59733333333,6.962,2.58966666667,-1.392,0.445666666667,9.80233333333,7.24,4.17733333333,2.144,10.8326666667
281.50,5.21166666667,6.27066666667,1.95433333333,-2.17166666667,0.379666666667,8.79466666667,6.92166666667,3.85466666667,2.03566666667,10.4776666667
281.87,6.051,6.651,2.582,-1.46066666667,1.252,9.103,7.22466666667,4.069,2.68666666667,10.824
282.25,5.581,5.76033333333,2.40666666667,-0.845,1.40833333333,8.96066666667,6.98933333333,3.58433333333,2.27866666667,10.2663333333
282.62,6.24066666667,5.00266666667,2.526,-0.0993333333333,2.353,8.965,7.578,4.111,2.99633333333,10.1036666667
282.99,7.078,5.02166666667,2.84566666667,0.0716666666667,2.67833333333,8.991,7.60366666667,4.25633333333,3.58666666667,9.89933333333
283.36,5.92466666667,3.476,2.566,-0.863,2.496,8.30433333333,7.20766666667,3.54566666667,3.639,8.91066666667
283.73,6.16766666667,3.67333333333,3.061,-0.703,3.40133333333,8.254,7.732,3.9,4.15,9.20633333333
284.10,6.13833333333,4.325,3.73533333333,-0.109333333333,3.91,8.69366666667,8.10366666667,3.80066666667,4.893,9.13033333333
284.47,5.98866666667,4.241,3.47366666667,-0.106666666667,3.60166666667,8.994,8.01366666667,3.26066666667,5.13666666667,9.03666666667
284.85,6.26033333333,3.71033333333,3.296,0.435333333333,3.42033333333,8.58233333333,8.126,2.902,5.43133333333,8.47866666667
285.22,6.64233333333,3.58466666667,3.56433333333,0.486,3.72633333333,8.40433333333,8.42433333333,3.11866666667,5.549,8.971
285.59,7.17133333333,3.80633333333,4.06666666667,0.701,4.16666666667,9.05433333333,9.435,3.60566666667,6.41,9.03433333333
285.96,7.14266666667,3.17466666667,3.869,0.535666666667,4.02766666667,8.82933333333,9.42466666667,3.611,6.96466666667,9.12666666667
286.33,8.18133333333,4.189,5.34333333333,1.35033333333,4.815,9.70866666667,10.0023333333,4.61933333333,8.47533333333,10.5893333333
286.70,8.30866666667,4.46,5.447,1.796,4.89466666667,9.90733333333,10.3216666667,4.57866666667,9.019,11.368
287.07,8.78266666667,4.73666666667,5.64433333333,2.763,5.506,9.96666666667,10.282,4.97333333333,9.769,12.3543333333
287.44,9.86433333333,5.86766666667,6.08366666667,3.95733333333,6.53666666667,10.8486666667,10.9273333333,5.59166666667,10.6913333333,13.7626666667
287.82,9.95233333333,5.78066666667,5.721,4.35033333333,5.97933333333,11.4616666667,10.6076666667,5.20466666667,10.727,13.389
288.19,9.56733333333,4.81433333333,5.05766666667,3.73733333333,5.07833333333,10.6846666667,9.75033333333,4.97666666667,10.5426666667,13.0816666667
288.56,8.90233333333,3.56933333333,3.754,2.564,4.06166666667,8.94333333333,8.38966666667,4.08166666667,9.005,11.918
288.93,9.27633333333,3.50666666667,3.75133333333,2.85433333333,4.44433333333,9.50033333333,8.29766666667,4.689,9.35766666667,12.416
289.30,8.99733333333,3.21166666667,3.54133333333,2.57333333333,4.11766666667,9.49166666667,8.112,4.365,9.615,12.024
289.67,9.29866666667,3.229,3.43366666667,3.27,4.08733333333,9.074,7.153,4.067,9.36033333333,12.0173333333
290.04,10.2786666667,4.095,4.48433333333,4.68866666667,5.344,10.2786666667,7.65766666667,5.07766666667,10.3196666667,12.3873333333
290.41,9.89933333333,3.594,3.88166666667,4.90833333333,5.27833333333,9.63233333333,7.76333333333,4.703,9.87866666667,11.9533333333
290.78,9.74466666667,3.39933333333,3.77033333333,4.67633333333,5.41833333333,9.12666666667,7.705,4.862,9.683,11.5573333333
291.15,8.534,1.88,2.64066666667,3.69666666667,4.52033333333,7.87933333333,7.16133333333,3.908,9.06233333333,10.414
291.52,7.11033333333,0.130333333333,1.609,2.26133333333,2.718,6.458,6.023,2.60933333333,7.58866666667,8.93666666667
291.89,7.40233333333,-0.132,2.44533333333,2.02666666667,3.30466666667,5.86033333333,6.25666666667,2.886,7.689,9.03266666667
292.26,7.718,0.510333333333,2.95,2.351,4.54666666667,6.09866666667,7.119,3.57033333333,8.02833333333,9.736
292.64,8.41733333333,0.694,3.80533333333,3.582,6.15633333333,7.32033333333,8.283,4.679,9.11133333333,10.6113333333
293.01,9.373,2.15766666667,5.73166666667,4.63033333333,7.77733333333,7.79933333333,9.755,5.64166666667,10.3393333333,11.5756666667
293.38,9.45733333333,2.547,5.78066666667,5.33766666667,8.505,7.752,10.41,5.648,10.0773333333,11.628
293.75,9.113,2.76666666667,6.52166666667,5.27,9.552,8.366,11.4623333333,6.478,10.3863333333,12.1653333333
294.12,9.058,2.62166666667,6.64966666667,4.753,9.378,7.971,11.8923333333,6.181,10.017,12.212
294.49,9.56166666667,3.18766666667,6.95066666667,4.89433333333,10.2816666667,8.53366666667,12.8933333333,6.58033333333,10.549,12.626
294.86,10.3306666667,4.25033333333,7.85133333333,5.667,11.1963333333,9.62233333333,13.794,7.16266666667,11.472,13.2823333333
295.23,10.8876666667,5.118,8.729,5.97466666667,11.6883333333,10.4036666667,14.275,7.48166666667,11.3903333333,13.549
295.60,11.17,5.86866666667,9.007,6.454,12.5176666667,10.5673333333,14.929,8.20933333333,11.7553333333,13.4753333333
295.97,10.7166666667,6.05166666667,8.63766666667,6.795,12.255,10.5983333333,15.0943333333,8.384,11.6633333333,13.4716666667
296.34,11.0193333333,5.526,8.41033333333,6.98433333333,11.6513333333,10.5496666667,14.6006666667,8.24833333333,11.2136666667,12.737
296.71,10.505,5.33133333333,8.258,6.391,10.8843333333,9.856,14.064,7.673,10.9476666667,12.1183333333
297.08,9.79,4.104,7.237,5.749,10.307,8.991,13.111,7.08033333333,9.82133333333,11.5286666667
297.45,9.92,3.69866666667,7.16166666667,5.67333333333,10.2336666667,8.50966666667,12.882,6.80133333333,9.434,11.7223333333
297.82,9.764,3.36466666667,6.934,5.346,9.78,7.89333333333,12.264,6.179,8.899,11.038
298.19,8.861,2.70333333333,6.558,4.49466666667,9.149,7.08566666667,11.3243333333,5.51833333333,7.98133333333,10.2046666667
298.56,8.542,2.34,6.022,4.33633333333,8.75466666667,6.87266666667,10.4566666667,5.31833333333,7.21666666667,9.73666666667
298.93,8.10633333333,1.91733333333,5.281,3.81766666667,8.15666666667,6.32366666667,9.58633333333,4.776,6.206,9.048
299.30,8.71433333333,2.114,5.30133333333,4.38333333333,8.42,6.185,9.92733333333,5.163,6.42766666667,9.078
299.67,9.298,2.09766666667,5.54666666667,4.978,9.01333333333,6.311,9.689,5.351,6.41766666667,9.6
300.04,9.27466666667,1.428,5.28666666667,4.823,8.718,5.58333333333,8.44,4.84133333333,5.65766666667,9.12633333333
300.41,9.023,1.092,4.866,4.44466666667,8.71666666667,5.22966666667,8.10366666667,4.67433333333,5.53633333333,9.17633333333
300.78,9.72366666667,1.98366666667,5.62033333333,5.52333333333,9.70433333333,6.61233333333,9.374,5.73733333333,6.029,9.76266666667
301.15,10.2396666667,2.69366666667,5.96166666667,5.66433333333,9.24933333333,7.26866666667,9.665,5.86233333333,6.219,9.804
301.52,10.7796666667,3.18233333333,5.86733333333,5.68833333333,9.56666666667,7.85633333333,10.0833333333,7.08033333333,6.305,9.38766666667
301.89,11.1976666667,3.25933333333,5.39866666667,6.299,10.058,8.09833333333,10.498,7.35833333333,6.83866666667,9.658
302.26,11.801,3.679,5.127,7.137,10.555,8.303,11.198,7.94133333333,7.15733333333,9.95133333333
302.63,12.1916666667,3.978,5.76766666667,7.08033333333,10.7,8.05466666667,11.6946666667,8.11466666667,7.63733333333,9.96433333333
303.00,11.3956666667,3.03766666667,5.10233333333,6.512,10.0456666667,7.58366666667,11.9516666667,7.92133333333,7.70266666667,9.21166666667
303.37,10.7706666667,2.98766666667,4.776,6.38766666667,10.1023333333,7.901,11.7726666667,7.82233333333,7.35066666667,9.11966666667
303.74,10.3333333333,2.78433333333,4.196,6.03933333333,9.49033333333,7.56866666667,11.745,7.392,6.52966666667,8.82333333333
304.10,10.513,3.33533333333,4.34966666667,6.105,9.75233333333,8.01633333333,12.8923333333,7.548,6.534,9.245
304.47,10.727,4.201,4.92366666667,6.64333333333,10.1993333333,8.87066666667,13.951,7.581,6.46733333333,9.30033333333
304.84,10.8343333333,3.618,4.62633333333,6.702,10.1026666667,7.78966666667,13.9973333333,7.33466666667,6.781,9.154
305.21,9.82366666667,2.773,3.585,6.219,10.1803333333,6.97166666667,13.8443333333,6.635,6.318,7.982
305.58,9.651,3.11133333333,3.86466666667,6.75766666667,10.6423333333,6.77766666667,13.8923333333,6.50033333333,6.83733333333,7.88733333333
305.95,9.555,3.66433333333,4.01866666667,6.79666666667,10.796,6.777,13.751,6.6,6.46166666667,7.58466666667
306.32,10.3093333333,4.693,4.943,7.65533333333,11.483,7.809,14.7916666667,7.367,7.32833333333,8.213
306.69,10.5986666667,4.95733333333,4.672,8.034,11.567,8.28133333333,15.2703333333,7.46466666667,7.38866666667,8.015
307.06,12.3613333333,6.74433333333,6.00533333333,9.38666666667,13.0453333333,9.27566666667,16.0753333333,8.48133333333,8.25933333333,9.29433333333
307.43,12.4453333333,6.69566666667,5.786,9.152,12.6273333333,8.77,16.1573333333,8.07866666667,8.35166666667,9.243
307.80,13.2026666667,7.57966666667,6.487,8.98966666667,12.921,9.37766666667,16.6403333333,8.58433333333,9.413,9.44833333333
308.17,13.6943333333,8.522,6.85566666667,9.17533333333,13.5736666667,9.93133333333,17.1476666667,9.12366666667,10.481,9.57033333333
308.54,13.5033333333,8.42466666667,6.74333333333,8.64166666667,13.1036666667,9.07433333333,16.8,9.241,10.14,9.041
308.90,13.6806666667,8.72766666667,6.482,8.361,12.4063333333,9.317,16.4676666667,9.22133333333,9.699,8.87066666667
309.27,13.9213333333,9.23433333333,6.651,8.306,12.2506666667,9.43533333333,16.9836666667,9.451,9.57433333333,8.987
309.64,13.4666666667,8.79,6.35466666667,7.617,11.1953333333,9.19066666667,16.7633333333,8.998,9.13133333333,8.55233333333
310.01,13.5263333333,8.80133333333,6.46766666667,7.318,10.9333333333,9.392,17.531,9.205,9.26233333333,8.643
310.38,12.6883333333,8.26933333333,5.584,6.19466666667,9.88933333333,8.56766666667,16.6096666667,8.48266666667,8.39766666667,8.11333333333
310.75,12.0203333333,7.943,5.55333333333,5.59566666667,9.68666666667,8.14,16.3646666667,8.12566666667,8.19633333333,7.81666666667
311.12,11.564,7.476,5.46,5.138,9.016,7.882,16.1,7.952,7.714,7.308
311.49,11.7473333333,7.76133333333,6.20366666667,5.34766666667,8.96866666667,8.21033333333,16.2523333333,8.60333333333,7.76133333333,7.39666666667
311.85,11.2013333333,7.07866666667,6.11233333333,5.231,8.42933333333,7.43433333333,15.7923333333,8.18766666667,7.17866666667,6.80866666667
312.22,10.92,6.69233333333,6.07633333333,5.34533333333,8.31166666667,7.30866666667,15.7353333333,8.22566666667,6.72133333333,6.678
312.59,10.99,7.007,5.91633333333,5.408,8.417,7.31233333333,16.0926666667,8.18433333333,7.007,6.91933333333
312.96,11.3093333333,7.38566666667,6.24166666667,5.454,8.887,7.50466666667,17.001,8.48533333333,7.28166666667,7.46033333333
313.33,12.403,8.154,6.987,6.32866666667,9.69466666667,8.24366666667,17.8483333333,9.47033333333,8.31833333333,8.66233333333
313.70,12.7423333333,8.78766666667,7.079,6.833,10.034,8.57166666667,18.3443333333,9.63366666667,8.418,9.07966666667
314.07,12.8653333333,9.111,7.289,6.739,9.975,8.41966666667,17.8133333333,9.378,8.45133333333,9.048
314.43,13.5453333333,9.70966666667,8.24933333333,7.76766666667,10.833,8.875,18.6166666667,9.74166666667,8.843,9.29233333333
314.80,14.232,10.147,8.79066666667,8.10466666667,10.9803333333,9.281,18.7253333333,10.1633333333,8.88866666667,9.559
