wavelength,Back_TanArgm,Belly_TanArgm,Breast_TanArgm,Crissum_TanArgm,Crown_TanArgm,DorTail_TanArgm,Patch10_TanArgm,Patch11_TanArgm,Rump_TanArgm,Throat_TanArgm,WingTip_TanArgm
712.52,61.533,5.20716666666,3.90283333333,6.16483333334,3.63383333333,6.05566666667,4.88066666667,46.1443333333,53.837,24.4406666667,6.61166666667
712.84,61.2551666667,5.21591666666,3.87916666667,6.2415,3.65533333334,6.10166666667,4.8025,45.8598333333,53.3911666666,24.3193333333,6.61133333334
713.16,61.2773333334,5.01275,3.75366666667,6.137,3.45783333333,5.89416666667,4.648,45.7848333334,53.3425,24.0903333333,6.48283333333
713.48,61.3556666667,4.75408333334,3.56983333333,6.0605,3.21533333333,5.70616666667,4.38883333334,45.8811666667,53.4851666667,24.0856666666,6.2675
713.80,61.482,4.69458333334,3.47316666666,5.97266666666,2.953,5.607,4.28333333333,46.0823333334,53.6593333333,24.0861666667,6.0925
714.12,61.52,4.843,3.5265,6.04616666667,2.9415,5.7255,4.26866666667,46.1715,53.8001666667,24.204,6.14083333333
714.44,61.4813333334,5.11008333333,3.70466666667,6.114,3.10233333333,5.86616666667,4.3605,46.2105,53.8616666666,24.3678333333,6.25833333333
714.76,61.213,5.136,3.73983333334,6.085,3.06116666667,5.79116666667,4.22466666666,46.16,53.7803333333,24.1901666667,6.18816666667
715.08,61.2835,5.20283333333,3.90333333333,6.12916666667,3.154,5.7655,4.24816666666,46.1093333334,53.8908333334,24.191,6.3205
715.40,61.6146666667,5.3125,4.075,6.17733333333,3.19,5.89583333333,4.27416666667,46.3708333333,54.0971666666,24.3551666667,6.28483333333
715.72,61.5153333333,5.29491666666,4.0825,6.17283333333,3.08983333334,5.87383333333,4.111,46.1946666666,54.0123333333,24.3795,6.17283333333
716.04,61.1193333333,5.21966666666,4.01266666666,6.067,2.98216666667,5.74616666666,4.051,45.8848333334,53.743,24.172,6.04133333333
716.36,61.4796666667,5.19183333333,3.93116666667,5.99816666667,2.98266666666,5.74616666667,4.0095,46.0786666667,54.1176666667,24.2183333334,6.02433333333
716.68,61.4366666666,5.2285,3.995,6.1765,3.09133333334,5.89433333333,4.07116666666,46.015,53.9948333333,24.2711666667,6.07366666667
717.00,61.4705,5.26041666666,4.12533333333,6.2505,3.24,6.02383333333,4.15566666666,45.9965,53.98,24.2143333333,6.22
717.32,61.3458333334,5.42033333333,4.4105,6.4955,3.52083333334,6.1795,4.24216666666,45.9223333333,53.8816666667,24.3988333333,6.451
717.64,61.2088333334,5.33808333333,4.358,6.55816666667,3.561,6.0855,4.25916666667,45.8783333333,53.868,24.3953333333,6.4665
717.96,61.2878333334,5.20633333333,4.28933333333,6.53016666667,3.5085,6.01083333334,4.231,45.8125,53.7371666667,24.3626666667,6.46483333334
718.28,61.4925,5.34091666667,4.5085,6.90983333333,3.78383333334,6.25933333334,4.52716666666,45.8073333334,53.9435,24.5353333333,6.70533333334
718.60,61.4581666667,5.36041666666,4.4715,7.0435,3.81816666666,6.32166666667,4.5665,45.8741666666,53.856,24.7245,6.72433333333
718.92,61.1408333334,5.36541666667,4.43066666667,7.04683333333,3.83866666667,6.1915,4.66283333333,45.7628333334,53.7263333333,24.6496666667,6.73716666666
719.24,61.4235,5.5085,4.53933333333,7.327,4.0925,6.32666666667,4.919,46.2,54.0925,24.7133333334,7.00283333333
719.56,61.793,5.61216666666,4.676,7.55266666666,4.24033333334,6.40283333333,5.04716666667,46.4818333333,54.3371666667,24.8326666666,7.27016666667
719.88,61.8416666667,5.27175,4.561,7.4125,3.95133333334,6.17633333334,4.932,46.399,54.211,24.755,7.02933333333
720.20,61.7878333333,5.12066666667,4.32433333333,7.14416666666,3.7025,5.92983333333,4.82016666667,46.5583333333,54.4713333333,24.5378333334,6.85416666666
720.52,61.6203333334,5.16308333333,4.2465,7.1015,3.689,5.99083333334,4.79533333333,46.613,54.4846666666,24.5511666666,6.87183333333
720.84,61.9115,5.2205,4.25933333334,7.0745,3.70766666667,6.00516666666,4.96216666667,46.8573333333,54.7638333334,24.5516666667,6.95383333333
721.16,62.0583333333,5.11091666667,4.15583333333,6.90583333333,3.63783333334,6.01816666666,4.89983333333,46.9018333333,54.639,24.2863333333,6.94516666667
721.48,62.0645,5.03441666666,3.98783333333,6.77816666667,3.50533333333,5.99266666667,4.76866666667,46.8808333333,54.8081666667,24.1466666667,6.778
721.79,62.0418333333,4.94675,3.78616666667,6.36483333333,3.23583333333,5.86333333333,4.452,46.8131666667,54.5363333334,24.1813333334,6.64
722.11,61.9681666666,4.86625,3.74833333334,6.372,3.23966666667,5.859,4.516,46.6398333333,54.3863333333,24.0875,6.70683333334
722.43,62.3131666667,4.95533333334,3.709,6.52166666667,3.25383333333,5.97166666666,4.38966666666,46.9353333334,54.6061666666,24.2565,6.873
722.75,61.8548333334,4.79791666667,3.4155,6.176,2.9505,5.76483333333,3.93966666666,46.3991666667,53.9668333333,23.9858333334,6.51933333333
723.07,61.535,4.69308333334,3.32616666666,5.95083333333,2.842,5.56166666667,3.652,46.1175,53.6521666667,23.9976666666,6.2855
723.39,61.3803333334,5.04941666666,3.61766666667,6.17516666666,3.2295,5.86816666666,3.95116666667,46.0396666666,53.7121666666,24.1001666667,6.59433333334
723.71,61.2658333334,5.24566666667,3.71616666666,6.13516666667,3.26133333334,6.0315,3.955,45.937,53.437,24.1845,6.67133333334
724.03,60.941,5.3405,3.80533333333,6.12416666667,3.1875,5.96283333333,4.01566666667,45.756,53.1336666667,24.0086666667,6.51816666667
724.35,60.4861666666,5.39883333334,3.65566666667,6.06916666666,3.07683333333,6.01566666667,3.93616666667,45.4538333333,52.6003333333,23.9023333334,6.421
724.67,60.3231666667,5.55325,3.90866666666,6.17083333334,3.07216666667,6.1,4.0195,45.1835,52.554,23.9841666667,6.401
724.98,60.388,5.55791666666,4.0565,6.27433333333,3.21883333334,6.0625,4.11833333333,45.2645,52.61,24.0565,6.57416666666
725.30,60.4345,5.51333333333,4.21483333334,6.56566666667,3.38583333334,6.04816666667,4.40333333333,45.3858333333,52.8905,24.0263333334,6.69733333333
725.62,60.627,5.5475,4.32966666667,6.6125,3.433,6.03533333333,4.54816666667,45.7273333333,53.14,24.0225,6.73916666667
725.94,60.1616666666,5.23858333333,4.22716666667,6.42716666667,3.20283333334,5.84383333333,4.57733333333,45.2106666667,52.5673333333,23.7033333333,6.51383333333
726.26,60.3115,5.29083333333,4.25683333333,6.6425,3.33,5.99033333333,4.789,45.2153333334,52.7763333333,23.7728333334,6.63833333333
726.58,60.4695,5.28575,4.21233333333,6.72216666667,3.18383333333,6.05633333333,4.83566666667,45.429,53.0176666667,23.7645,6.5
726.90,60.5801666667,5.44,4.24466666667,6.95633333333,3.286,6.082,4.87833333334,45.4763333333,52.9396666666,23.7708333333,6.56366666667
727.21,60.6113333334,5.36641666666,4.43916666666,7.116,3.47033333333,6.08866666667,4.9735,45.565,53.0316666666,23.7285,6.76116666666
727.53,60.967,5.735,4.7055,7.364,3.715,6.29466666667,5.22966666667,45.7688333334,53.4531666667,24.0721666666,7.16016666667
727.85,61.3543333333,5.74758333334,4.7225,7.37883333333,3.67283333334,6.29966666667,5.22916666666,46.0283333333,53.7931666667,24.0701666666,7.1505
728.17,61.6413333333,5.70475,4.6565,7.511,3.68716666667,6.35116666666,5.3235,46.4868333333,54.0145,24.2148333334,7.27083333334
728.49,61.3856666667,5.77458333334,4.724,7.64516666667,3.82233333334,6.64933333333,5.52266666666,46.4273333333,53.7648333333,24.2051666667,7.29283333334
728.80,61.412,5.6795,4.46283333333,7.41033333334,3.687,6.5735,5.32016666667,46.411,53.6463333334,24.0811666666,7.12066666667
729.12,61.1151666667,5.22758333333,3.98733333333,7.06666666667,3.16883333333,6.14216666667,4.70433333333,45.9473333334,53.238,23.6601666667,6.65916666666
729.44,61.4125,5.31525,4.03233333333,7.13183333333,3.3235,6.27666666667,4.696,46.2121666667,53.4783333333,23.7738333333,6.81816666667
729.76,61.5298333333,5.206,4.0065,6.891,3.207,6.185,4.67166666667,46.4586666667,53.6148333333,23.5985,6.78083333333
730.08,61.4223333333,5.4065,4.17683333333,6.94916666667,3.34066666667,6.3525,4.952,46.5255,53.4623333333,23.555,7.04666666666
730.39,61.4998333333,5.35166666667,4.127,6.79983333333,3.21316666667,6.39366666667,4.90683333334,46.71,53.7045,23.6371666666,7.0355
730.71,61.9075,5.49116666667,3.9925,6.78166666667,3.13183333333,6.44316666667,4.99966666667,46.7906666666,53.8783333333,23.7663333333,7.14066666667
731.03,61.9118333334,5.1445,3.715,6.541,2.98516666667,6.17816666667,4.84466666667,46.8683333334,53.8211666667,23.542,7.07916666666
731.35,61.6601666666,4.9315,3.68416666666,6.41416666667,2.99,5.99616666667,4.67383333333,46.5473333333,53.562,23.4015,7.07133333333
731.67,61.378,4.79116666666,3.50166666667,6.22683333333,2.879,5.79816666667,4.50416666667,46.2195,53.356,23.2006666667,6.85316666667
731.98,61.5198333333,4.86958333334,3.40683333334,6.02083333333,2.69883333334,5.624,4.39833333333,46.2733333333,53.403,23.1851666667,6.74916666666
732.30,61.5273333334,5.06825,3.62616666667,6.1895,2.75433333333,5.75966666666,4.50233333333,46.2763333333,53.4598333334,23.2538333334,7.02116666667
732.62,61.6638333333,5.53325,3.98266666667,6.41316666667,3.17783333334,6.3075,4.946,46.4196666667,53.6861666666,23.6285,7.4535
732.94,61.75,5.44733333334,3.82633333333,6.2495,2.83883333333,6.10966666666,4.6035,46.2971666666,53.6863333333,23.6238333333,7.2985
733.25,61.8893333333,5.413,3.88,6.23533333333,2.7005,6.04016666666,4.5115,46.3028333333,53.6141666667,23.7663333334,7.1245
733.57,62.1003333334,5.46925,3.97733333333,6.31316666666,2.78216666667,6.11116666666,4.42766666666,46.4058333334,53.746,23.9983333333,7.26016666667
733.89,61.981,5.5385,4.35316666667,6.4125,2.92483333334,6.10116666666,4.50666666666,46.346,53.5686666667,24.1406666666,7.44016666667
734.21,61.7526666667,5.50008333334,4.5075,6.44533333334,3.04533333333,6.10366666667,4.52466666667,46.215,53.3998333334,24.1801666666,7.332
734.52,61.5901666666,5.49175,4.53583333333,6.59283333333,3.06366666667,6.105,4.56666666667,45.9781666666,53.2656666667,24.2703333333,7.151
734.84,61.6371666667,5.5855,4.62616666667,6.7285,3.1515,6.26233333334,4.80116666667,46.1898333334,53.5683333333,24.2736666667,7.253
735.16,62.05,5.82125,4.887,6.78733333333,3.38933333334,6.444,4.8915,46.3725,53.7693333333,24.471,7.52933333333
735.48,62.1985,5.76658333333,5.04933333333,6.8355,3.40833333334,6.43216666667,4.88983333333,46.3151666667,53.9756666667,24.4491666667,7.59966666666
735.79,61.8873333333,5.75216666666,5.1295,6.76683333333,3.50633333334,6.39783333333,4.8885,46.3373333333,53.8141666666,24.3043333333,7.477
736.11,62.057,5.66891666666,5.22333333333,6.72333333333,3.54616666667,6.27766666666,4.91183333333,46.5545,53.9581666667,24.2428333333,7.37966666666
736.43,61.979,5.80708333334,5.461,6.98383333333,3.99133333333,6.51283333333,5.33616666667,46.6426666667,53.996,24.2603333333,7.55533333333
736.74,62.2426666666,6.13833333333,5.66983333333,7.2395,4.42883333333,6.776,5.64566666666,46.6723333333,54.0276666666,24.476,7.91549999999
737.06,62.1278333333,6.1415,5.58633333334,7.25433333334,4.47566666667,6.7695,5.6155,46.436,54.1171666667,24.2411666667,7.78766666667
737.38,62.168,6.1665,5.28283333333,7.23516666667,4.2845,6.7095,5.45833333333,46.4456666666,54.1776666666,23.9796666667,7.69783333333
737.69,62.0406666667,6.0885,5.2355,7.28766666667,4.18733333333,6.6295,5.38166666666,46.5486666666,54.3238333333,23.8033333334,7.62416666666
738.01,62.1545,5.96466666666,4.96283333334,6.96633333333,3.77216666667,6.32983333333,5.02166666667,46.5218333334,54.267,23.4715,7.26533333334
738.33,62.3576666667,6.11475,4.98233333334,7.0215,3.87666666667,6.38266666667,5.04116666667,46.585,54.1863333334,23.6388333334,7.24766666667
738.64,61.9616666667,5.97325,4.86733333333,7.05516666667,3.88583333333,6.38316666666,5.02916666666,46.4233333333,53.9691666666,23.555,7.11416666667
738.96,61.869,6.08916666667,4.8125,7.35616666667,4.0365,6.45266666667,5.15133333333,46.5576666667,54.0118333333,23.684,7.10566666666
739.28,62.264,6.18891666666,4.85983333334,7.58816666666,4.179,6.5745,5.35183333333,46.7403333334,54.2586666667,23.8421666667,7.29966666667
739.59,62.5516666666,6.20283333333,4.82416666667,7.67183333333,4.13033333333,6.60533333333,5.38783333333,46.9013333334,54.6133333333,23.931,7.33466666667
739.91,62.6005,6.36375,4.9295,7.66083333333,4.08683333333,6.65533333333,5.35083333334,46.8321666666,54.5895,23.9566666667,7.44233333333
740.23,62.0575,6.13616666666,4.84433333334,7.57116666667,3.88266666667,6.58883333333,5.05433333334,46.6953333333,54.3226666667,23.7821666666,7.25383333334
740.54,61.9171666667,5.98966666667,4.708,7.38033333333,3.79616666667,6.37566666666,4.9515,46.7785,54.1795,23.8865,7.11133333333
740.86,61.8456666666,6.02258333333,4.95733333333,7.501,4.0255,6.52216666667,5.1665,46.7336666666,54.2296666667,24.1048333334,7.13466666667
741.18,61.6546666667,6.45066666666,5.22766666666,7.7785,4.25483333334,6.89483333333,5.47483333333,46.6605,54.1548333333,24.2665,7.43666666667
741.49,62.0025,6.68425,5.51816666666,8.1065,4.5205,7.35933333333,5.678,46.9368333333,54.4133333333,24.533,7.90366666666
741.81,62.1778333334,6.86325,5.599,8.263,4.61316666667,7.60216666667,5.82633333333,47.0758333334,54.6135,24.7723333333,8.14399999999
742.12,62.8581666667,7.60641666666,6.08066666666,8.69833333333,5.12033333334,8.05066666667,6.48133333333,47.7336666666,55.1806666667,25.1893333333,8.63783333333
742.44,62.9468333333,7.3725,6.003,8.41983333333,4.984,7.93533333333,6.248,47.4995,54.8835,24.9525,8.66466666667
742.76,62.8133333334,7.16891666666,5.923,8.08866666667,4.5785,7.903,5.816,47.362,54.6968333333,24.8958333333,8.45983333332
743.07,62.2813333333,7.05225,5.93616666667,7.9245,4.43066666667,7.7655,5.51033333333,46.927,54.181,24.8751666667,8.40733333333
743.39,62.5691666666,6.9935,5.90716666666,7.86066666667,4.35683333334,7.81466666667,5.5785,47.1415,54.2646666667,24.8098333333,8.2755
743.70,62.9505,7.18625,5.934,7.94116666666,4.57033333334,7.9705,5.9575,47.4953333334,54.7986666666,25.0293333333,8.39183333334
744.02,62.8648333334,6.96191666667,5.8675,8.00366666666,4.349,8.00983333333,5.94383333334,47.1103333333,54.4373333333,24.529,8.25116666667
744.34,62.8071666667,6.63641666666,5.52366666667,7.707,4.062,7.74883333333,5.69666666667,47.0351666667,54.402,24.1768333333,8.011
744.65,62.9916666667,6.09483333333,4.97816666667,7.30166666667,3.675,7.36216666667,5.3405,46.657,54.0248333334,23.9681666666,7.77816666667
744.97,62.8126666667,5.79925,4.95266666666,7.22266666666,3.7145,7.24083333333,5.34733333333,46.5038333334,53.9025,23.9805,7.708
745.28,62.3785,5.38625,4.72033333333,7.08033333334,3.49166666667,6.8615,5.13983333333,46.326,53.7773333333,23.4855,7.33583333333
745.60,62.0696666667,4.86866666666,4.475,6.92333333334,2.967,6.4775,4.70683333334,45.8486666667,53.431,23.2235,6.91683333334
745.91,62.131,4.93175,4.54766666667,7.28466666667,3.298,6.80316666666,4.90116666667,45.94,53.6575,23.488,7.08383333333
746.23,62.1378333334,4.79066666667,4.37633333333,7.4265,3.51233333333,6.61083333333,5.08866666667,45.9458333333,53.8288333333,23.3626666667,7.00016666666
746.55,62.3676666666,4.84916666666,4.14683333333,7.46666666667,3.44766666666,6.44533333334,5.20483333333,46.145,54.1406666666,23.2701666667,6.98666666667
746.86,62.4026666667,4.9515,4.1665,7.54266666667,3.47933333334,6.3745,5.20683333334,46.1555,54.5195,23.4003333333,6.96466666666
747.18,62.2136666666,5.04358333334,4.1575,7.61066666667,3.4225,6.23033333334,5.15183333333,45.8061666667,54.2961666666,23.2225,7.06183333333
747.49,62.361,5.55566666667,4.509,7.78016666667,3.83333333333,6.40483333334,5.31033333333,46.2145,54.5986666666,23.3823333333,7.54683333331
