wavelength,Back_DigGlsf,Belly_DigGlsf,Breast_DigGlsf,Crissum_DigGlsf,Crown_DigGlsf,DorTail_DigGlsf,Patch10_DigGlsf,Rump_DigGlsf,Throat_DigGlsf,WingTip_DigGlsf
721.16,7.79077777779,28.0215,32.275,25.9343333333,9.51100000001,10.8578333333,16.3186666666,9.392,9.27413888889,12.04025
721.48,7.60736111111,28.0226666667,32.0861666667,25.8098333333,9.09283333334,10.7925,16.0028333334,9.26883333333,8.94786111112,11.6374166667
721.79,7.40072222222,28.0883333334,31.9788333333,25.6186666667,8.728,10.4438333333,15.7296666667,9.19133333333,8.89252777779,11.3504166667
722.11,7.64041666667,28.1756666666,32.1753333333,25.7116666667,8.7745,10.5445,15.6973333333,9.3305,9.29680555556,11.6390833333
722.43,7.60363888888,27.9378333333,31.9628333333,25.601,8.54566666666,10.6885,15.5006666666,9.15383333334,9.31458333335,11.4531666666
722.75,7.90952777778,28.2198333334,32.0898333333,25.7735,8.76766666667,10.8695,15.608,9.32783333334,9.53922222224,11.7868333333
723.07,8.16577777778,28.3491666666,32.2863333333,26.0651666667,9.08516666669,11.257,15.8556666667,9.54716666667,9.80311111113,11.9725833333
723.39,8.46013888888,28.6356666666,32.4493333333,26.349,9.46133333332,11.615,16.127,9.79533333335,10.0454444445,12.3419166667
723.71,8.46580555555,28.5918333334,32.1838333333,26.4213333333,9.45200000002,11.7198333333,16.1175,9.80599999998,10.0491388889,12.2665
724.03,8.29052777778,28.462,32.0008333334,26.3271666667,9.41366666668,11.4456666667,15.962,9.84550000002,9.93672222223,12.11175
