wavelength,Back_PhrPatm,Belly_PhrPatm,Breast_PhrPatm,Crissum_PhrPatm,Crown_PhrPatm,DorTail_PhrPatm,Rump_PhrPatm,Throat_PhrPatm,WingTip_PhrPatm
713.16,14.4959333333,38.1586666667,28.5994,34.5749333334,12.1228,13.4707333333,18.6923047619,17.7819666667,16.1373333333
713.48,14.6582,38.22,28.7554,34.6453333333,12.1806666667,13.507,18.8084285714,17.8430333333,16.2378666667
713.80,14.722,38.2115333333,28.8698666667,34.5241333333,12.1804,13.5442,18.803152381,17.7888,16.1936
714.12,14.6638,38.1501333333,28.9142,34.4876,12.1706666667,13.5618666667,18.7558285714,17.7164333333,16.2465333333
714.44,14.7224666667,38.1927333333,28.9807333333,34.5054,12.2252,13.7436666667,18.8551047619,17.8716,16.2937333333
714.76,14.5437333333,38.0012,28.8421333333,34.3066666667,12.0108,13.5796,18.657647619,17.7137333333,16.1700666667
715.08,14.5152,38.0790666667,29.015,34.3223333333,12.0396,13.7085333333,18.7555904762,17.7086,16.2233333333
715.40,14.3203333333,37.8332,28.8482,34.124,11.8192666667,13.5387333333,18.6670952381,17.5924333333,16.0438666667
715.72,14.1077333333,37.6654,28.7433333333,34.0483333333,11.5556666667,13.2748,18.5011428571,17.4292666667,15.9392
716.04,14.0394666667,37.6104666667,28.7269333333,33.9834,11.3407333333,13.2916666667,18.4540571428,17.3800666667,15.728
716.36,14.0683333333,37.5524666667,28.7589333333,34.0155333333,11.3910666667,13.2946,18.4874190476,17.5074,15.8037333333
716.68,13.9137333333,37.4048666667,28.5566,33.7822,11.189,12.9503333333,18.3044952381,17.2028,15.5816
717.00,13.8778666667,37.3542666666,28.5934,33.8984,11.1006666667,12.9452666667,18.2456952381,17.1700666667,15.5089333333
717.32,13.6793333333,37.1664666667,28.3866666667,33.7202666666,10.8779333333,12.7272666667,18.0364,16.9624666667,15.3356666667
717.64,13.6719333333,37.1567333333,28.4458,33.7180666667,10.7616,12.6616,17.9579619047,16.9693,15.1728
717.96,13.8733333333,37.3177333333,28.6218,33.8523333334,10.8113333333,12.6692666667,18.0565619047,17.1239666667,15.2133333333
718.28,14.0549333333,37.3558,28.7014666667,33.8676,10.9492,12.8471333333,18.1669714286,17.3336666667,15.2556666667
718.60,14.1462666667,37.3166666667,28.5592666667,33.7126,10.9728,12.7386,18.0554761905,17.3171333333,15.1814666667
718.92,14.3480666667,37.5278666667,28.6542666667,33.8746666666,11.0069333333,12.9749333333,18.0856857143,17.3854,15.2348666667
719.24,14.5922666667,37.8040666667,28.7122666666,33.9766666667,11.1401333333,13.1420666667,18.1751047619,17.5769,15.2937333334
719.56,14.9808666667,38.2046,29.0824,34.3201333333,11.4990666667,13.5961333333,18.481647619,17.8872666667,15.6124666667
719.88,15.048,38.1270666667,29.0881333333,34.1088666667,11.4674666667,13.5086,18.3544761905,17.6706333333,15.4421333333
720.20,15.058,38.2601333333,29.1287333333,34.1885333333,11.4248,13.6305333333,18.3938476191,17.8127,15.4443333333
720.52,15.1025333333,38.2434666667,29.1557333333,34.1272666667,11.5055333333,13.5632,18.4398380952,17.8358,15.4248
720.84,15.093,38.0806666667,28.9632,34.0572666667,11.3726666667,13.5464666667,18.3320952381,17.7300666667,15.3203333333
721.16,15.1764,38.3282,29.0012,34.2563333333,11.2866,13.6383333333,18.4911142857,17.8027666667,15.4435333333
721.48,14.9192,38.2995333333,28.8615333333,34.11,11.1475333333,13.5,18.3443809524,17.7014333333,15.3156666666
721.79,15.0285333334,38.4942,28.9958666666,34.3132,11.1994666667,13.5320666667,18.5123619048,17.7018333333,15.5108666667
722.11,15.2202,38.6836,29.2339333333,34.6403333333,11.2451333333,13.8506,18.6453142857,17.9101,15.6547333333
722.43,14.9788,38.4520666667,29.0832666667,34.4698666667,11.0876,13.6954,18.4567238095,17.7328,15.3920666667
722.75,14.859,38.3664666667,28.9782666667,34.3632666667,10.8581333333,13.7095333333,18.4447714286,17.6671333333,15.1052666667
723.07,14.5394666667,38.0063333333,28.6080666667,33.8797333333,10.4944666667,13.345,18.1912,17.3781333333,14.908
723.39,14.414,38.1583333333,28.662,33.9014,10.4457333333,13.296,18.2734285714,17.4174,14.9227333333
723.71,14.6240666667,38.2766666667,28.8411333333,34.0080666667,10.6352666667,13.4871333333,18.3825904762,17.4522333333,15.1114666667
724.03,14.6623333333,38.3936666667,28.8624666667,33.9752666667,10.6912666667,13.6950666667,18.3923714286,17.3990666667,15.0642
724.35,14.6691333333,38.3836,29.0968,34.082,10.6774666667,13.7112,18.5740095238,17.6092333333,15.0332
724.67,14.5828,38.3262,28.9484,33.9662,10.8001333333,13.6095333333,18.5167714286,17.6287,14.9346666667
724.98,14.6176,38.2768,28.9576666667,34.0440666667,10.8384,13.6802,18.4656761905,17.6170333333,14.9645333334
725.30,14.404,37.9703333333,28.6848,33.8546666667,10.64,13.4883333333,18.1465619048,17.4311333333,14.6199333333
725.62,14.2697333333,37.7141333333,28.6367333333,33.5108,10.5424,13.3158,18.0893714286,17.2543333333,14.5657333333
725.94,14.5568666667,38.092,29.0992,33.8706,10.8666666667,13.6562,18.4198761905,17.7606333333,14.9279333333
726.26,14.7686,38.4054666667,29.516,34.135,11.263,13.9614666667,18.6311714286,17.9632333333,15.3656
726.58,15.0144666667,38.7452666667,29.8766666667,34.5339333333,11.5039333333,14.2036666667,18.8204857143,18.1325333333,15.6567333333
726.90,15.1351333333,38.7347333333,29.8772666667,34.5943333333,11.5647333333,14.4088666667,18.7898,18.2545,15.6785333333
727.21,15.411,39.0609333333,30.2072666666,34.9703333333,11.7834,14.8240666667,19.2027333333,18.6720666667,15.9456
727.53,15.3351333333,39.1060666667,30.2836666667,35.0311333333,11.6928666667,14.8400666667,19.271952381,18.8064,15.9734
727.85,15.4625333333,39.5289333333,30.355,35.1185333333,11.8976,15.057,19.3163047619,18.9140666667,16.1500666667
728.17,15.6291333333,39.4886,30.5454666667,35.2072666667,11.9516,15.2202666667,19.4299619048,18.9805333333,16.2185333333
728.49,15.6193333333,39.6375333333,30.6424,35.0900666667,11.9526666667,15.3165333333,19.5312285714,19.1815333333,16.1769333333
728.80,15.8054,39.8298666666,30.8750666667,35.0762,12.1369333333,15.4632,19.7832952381,19.2514,16.397
729.12,15.8164,40.0206,30.9116,35.2755333333,12.0932666667,15.4832666666,19.7539809524,19.4053,16.3512
729.44,15.6447333333,39.7231333333,30.6447333333,34.9956,11.7294,15.2841333333,19.5676,19.1469,16.1468
729.76,15.5028666667,39.4776,30.5507333333,34.8289333333,11.5904666667,14.9829333333,19.4151523809,19.0444333333,15.9309333333
730.08,15.3814,39.2626,30.4348666667,34.7048666667,11.4934,14.9673333333,19.4139714286,18.9237333333,15.7962
730.39,15.3892,39.1767333333,30.2940666667,34.5734,11.42,14.9439333333,19.4765714286,18.8759,15.7186
730.71,15.0955333333,38.8768666667,30.0056666666,34.3369333333,11.2942666667,14.6136666667,19.2334952381,18.5746333333,15.5715333333
731.03,14.9918666666,38.7284666667,29.8298,34.1237333333,11.2111333333,14.3902,19.1126761905,18.3345333333,15.4896
731.35,14.9674666667,38.6324,29.8692,34.0166,11.1848666667,14.2743333333,19.1030952381,18.1933,15.5184
731.67,14.8103333333,38.3807333333,29.7306666666,33.7688666666,11.0094,14.2174666667,19.0078571428,17.8744666667,15.3296
731.98,14.9460666666,38.5272666667,29.7746,34.0321333333,11.1596666667,14.4282,19.2341428571,17.7922,15.5792
732.30,15.1082,38.8114666667,30.0384666667,34.3891333333,11.2932666667,14.7333333333,19.4788857143,18.0362666667,15.8600666667
732.62,15.1228,38.8319333333,29.9402,34.3569333333,11.2192666667,14.8862,19.5861714286,17.8749333333,15.8842666667
732.94,15.4183333333,38.944,30.1839333333,34.6123333333,11.4962666667,15.2312,19.8835238095,18.0424666667,16.2178666667
733.25,15.5088,39.2172,30.1932,34.6504666667,11.5539333333,15.4118666667,20.0945333333,18.0676,16.2971333333
733.57,15.5558666667,39.2705333333,30.2382666667,34.5166666667,11.6895333333,15.3968666667,20.1725428571,18.1503666667,16.2989333333
733.89,15.55,39.4359333333,30.4178,34.6107333333,11.6584,15.4852,20.1768571429,18.0858666667,16.4486
734.21,15.7591333334,39.5487333333,30.3964,34.6966666667,11.5233333333,15.5677333333,20.2288095238,18.1061333333,16.4214666667
734.52,15.9987333333,39.6696,30.5458,34.8362,11.6763333333,15.8446,20.3807333333,18.3069333333,16.7107333333
734.84,16.019,39.6761333333,30.4648666667,34.9495333333,11.8276,16.0751333333,20.4579047619,18.4775333333,16.6836
735.16,16.3280666667,39.9775333334,30.7246,35.2758666667,12.2314666667,16.4462666667,20.7422380952,18.8952,17.1315333333
735.48,16.5328666667,39.9122666667,30.8371333333,35.2097333333,12.3961333333,16.5564666667,20.7889047619,19.1723,17.2608666667
735.79,16.4951333333,39.6846,30.5857333333,35.0038,12.4099333333,16.4941333333,20.6812380952,19.1551333333,17.1582
736.11,16.3562666667,39.5937333333,30.5409333333,34.8799333333,12.4548666667,16.4399333334,20.630047619,19.1341,17.1076
736.43,16.1694666667,39.6389333333,30.4580666667,34.6652666667,12.5064,16.3427333333,20.4886571429,18.9802,16.9346666667
736.74,16.0734,39.7045333333,30.4957333333,34.8100666667,12.4910666667,16.4162,20.4218,18.9753333333,16.9281333334
737.06,16.5057333333,40.2620666667,30.7573333333,35.1703333333,12.9508,16.9278666667,20.7288190476,19.3478,17.3288
737.38,16.5342,40.3088666667,30.7134,35.2042666667,13.1772666667,16.8889333333,20.8508761905,19.4835666667,17.2961333333
737.69,16.5730666667,40.3422,30.8155333333,35.0642,13.592,17.0875333333,21.0039428571,19.4936,17.5760666667
738.01,16.4505333333,40.4494666667,30.7258666667,35.0886,13.5554,17.0851333333,21.0141523809,19.3727333333,17.4919333333
738.33,16.5998,40.4682666667,30.8048666667,35.0304666667,13.6138,16.9960666667,21.1832190476,19.3636666667,17.6430666667
738.64,16.7188,40.7549333333,30.9199333333,35.1872,13.7156666667,17.0054,21.504847619,19.6584,17.8163333333
738.96,16.5648,40.9219333333,30.9496,35.1336,13.5006666667,16.917,21.3921333333,19.4172333333,17.771
739.28,16.4922666667,40.9085333333,30.9760666667,35.1912,13.464,16.9298,21.3823904762,19.4363333333,17.7442666667
739.59,16.7932,41.0238,31.1745333333,35.4514,13.6722666667,17.1756666667,21.5226,19.6555333333,17.983
739.91,17.0416666667,41.2640666667,31.3998666667,35.9709333333,13.8875333333,17.3488,21.8059809524,20.0090666667,18.1394666667
740.23,17.3038,41.0806666666,31.703,36.0438,14.1521333333,17.7386666667,22.0448666667,20.3006333333,18.4030666667
740.54,17.2034,40.8290666667,31.7742,36.2604666667,13.9186666667,17.6771333333,22.0766,20.2756,18.4401333333
740.86,17.5875333334,41.1463333333,32.2573333333,36.6868666667,14.2597333334,18.2168,22.395552381,20.7497333333,18.9928666667
741.18,18.0937333333,41.4577333333,32.6656666667,37.1432,14.5195333333,18.7437333333,22.6735238095,21.2202,19.349
741.49,18.4078,41.5649333333,33.0468666667,37.4552666667,15.0666,19.13,22.9358952381,21.6019333333,19.7212666667
741.81,18.3552,41.6222,33.1002,37.6444666667,15.1743333333,19.4001333333,22.9268571429,21.6012,19.72
742.12,17.9936666666,41.0913333333,32.5091333333,37.0472,14.8634666667,18.8868666667,22.2741714286,21.0457,19.3558666667
742.44,18.0047333333,41.0155333333,32.5424,37.2590666667,14.9747333333,19.0332666667,22.3047333333,21.1716,19.4020666667
742.76,18.0660666667,40.9685333333,32.4857333333,37.2136,14.8352666667,19.0458,22.263247619,21.0419333333,19.3554
743.07,18.0482,40.7898,32.6072666667,37.1912,14.7433333333,18.7636,22.2645809524,20.8935,19.3564666667
743.39,18.0926666667,40.7099333333,32.465,36.6188666667,14.5319333333,18.6214666667,22.1599333333,20.6663333333,19.3426
743.70,18.1722,40.724,32.3065333333,36.6797333333,14.5498666667,18.4474,22.0828380953,20.5835666667,19.2715333333
744.02,18.1394,40.7179333333,32.2100666667,36.5480666667,14.6544,18.5324666667,21.9912666667,20.6926333333,19.2234666667
744.34,17.6631333333,40.3227333333,31.6953333333,35.9232,14.156,17.9498666667,21.6140190476,19.9949666667,18.6852
744.65,17.2435333333,40.3946,31.6158,35.7463333333,13.927,17.4408666667,21.3183333333,19.7792333333,18.4102
744.97,17.1432,40.3626666667,31.5137333333,35.6259333333,13.7509333333,17.3576,21.4083619048,19.9163,18.4174
745.28,17.5369333333,40.5192,31.7357333333,35.6558,13.8775333333,17.4222,21.4595428571,20.1998666667,18.7565333333
745.60,18.1467333333,41.2202,32.6458,36.6884,14.5066666667,18.2110666667,22.2726952381,20.9066,19.3572
745.91,18.3648666667,41.2902,32.8272666667,36.62,14.725,18.1999333333,22.5140380952,21.1510333333,19.4312
746.23,18.3693333333,41.5968,33.3044666667,36.8939333333,15.1606666667,18.1694,22.6838761905,21.418,19.71
746.55,18.6166666667,42.2432666666,33.5034666667,37.3179333333,15.7274,18.6841333333,23.1217904762,21.8692,20.054
746.86,18.4820666667,42.3017333333,33.5372,37.7597333333,15.809,18.6086666667,23.1789904762,21.7883666667,20.0713333333
747.18,18.6245333333,42.6349333333,33.6683333333,37.7393333333,15.916,18.7647333333,23.3010095238,22.026,20.3305333333
747.49,19.0162666667,42.7965333333,33.9644666667,37.8526666667,16.3194,19.062,23.7199904762,22.3119666667,20.5723333333
747.81,19.5507333333,43.0603333333,34.4421333333,38.4988,16.9791333333,19.8874,24.1978,23.0369,21.2960666667
748.12,19.7278666667,42.9107333333,34.5428666667,38.5872,17.2260666667,20.1060666667,24.5181428572,23.2058,21.5438
748.44,20.0461333333,43.1658666667,34.782,38.8692,17.6021333333,20.1981333333,24.7427238095,23.2722333333,21.7364666667
748.75,19.8327333333,43.124,34.7220666667,38.8104,17.5804,20.0714666667,24.7134095238,23.0402333333,21.6326
749.07,19.56,42.8054666667,34.3806,38.143,17.3936,19.6642,24.3339428571,22.7881,21.3708666666
749.38,19.6168,42.712,34.2887333333,38.327,17.5336,19.7542,24.3575238095,22.7926333333,21.6764
749.70,19.4557333333,42.6289333333,33.9587333334,38.0036,17.3417333333,19.7492,24.274047619,22.4541,21.5612666666
750.01,19.4686,42.4051333333,33.9594666667,37.8459333333,17.0812666667,19.6203333333,24.0653333334,22.3382333333,21.5743333333
750.33,19.4428666667,42.2409333333,34.0469333333,37.6199333334,17.0411333333,19.751,23.9747809524,22.3911666667,21.5470666667
750.64,19.1982666667,41.7976666667,33.6848,37.3421333333,16.9354666667,19.2952666667,23.7326857143,22.0030666667,21.2559333333
750.96,19.012,41.5101333333,33.3643333333,37.2484,16.6288666667,19.0538,23.2955047619,21.739,21.0876
751.27,18.8926666667,41.2316666667,33.2032666667,37.0426,16.3276,18.5944666667,23.0406761905,21.4953333333,20.8206666666
751.59,19.1066666667,41.2170666667,33.4099333333,37.1674666667,16.4320666667,18.8109333333,23.0668380952,21.5007333333,20.9673333333
751.90,18.6223333333,40.6152666667,33.1386,36.6814,15.8751333333,18.566,22.5610952381,21.0328666667,20.644
752.22,18.9388,40.8564666667,33.5357333333,37.1187333333,16.2978666667,18.8922,22.9516190476,21.4480333333,20.9183333333
752.53,19.0339333333,40.8560666667,33.5725333333,37.2560666667,16.4331333333,19.1706,23.0047714286,21.5705,21.1636666667
752.85,18.9723333333,40.7272,33.3616666667,36.9967333333,16.1963333333,19.0667333333,22.9127142857,21.5590666667,21.1256
753.16,19.2779333333,40.855,33.6300666667,37.4096,16.3973333333,19.2426666667,23.1767904762,21.9544333333,21.2697333333
753.47,19.0498666667,40.797,33.6089333333,37.4523333333,16.5210666667,19.2326666667,23.1773619048,22.0447333333,21.0810666666
753.79,19.197,40.9886666667,33.6928666667,37.6909333333,16.8626666667,19.3812666667,23.3227619048,22.2016,21.2250666667
754.10,19.3368666667,41.1654,34.0616666667,38.1794666667,16.7773333333,19.7702,23.4887714286,22.3634333333,21.5726666667
754.42,19.0608666667,41.0752666667,33.8395333333,37.9399333333,16.4988666667,19.2505333334,23.2505714286,22.0092666667,21.3986
754.73,18.7142666667,41.1104666667,33.692,37.7232666667,16.2348,19.1179333333,23.049647619,21.7513,21.1568
755.05,18.1798666667,40.8060666667,33.2524666667,37.2699333333,15.876,18.5328,22.604447619,21.3548,20.7875333333
755.36,18.6628,41.1248,33.4714,37.7102666667,16.2242,18.7967333333,22.870647619,21.8230666667,21.0622666667
755.67,18.2229333333,40.7012,33.0355333333,37.2516666667,15.7353333333,18.3926,22.4217619048,21.4519333333,20.5918
755.99,18.2141333333,40.6818,33.1811333333,37.2373333334,15.5256666667,18.3268666667,22.5020666666,21.3518,20.4278666667
756.30,18.2438666667,40.9093333333,33.6288666667,37.3741333333,15.5033333333,18.4382666667,22.6597238095,21.1981333333,20.3123333333
756.62,18.3504666667,40.8155333333,33.6546666667,37.1944,15.4605333333,18.549,22.6008190476,21.173,20.4045333333
756.93,18.6244,40.9618666667,33.9768666667,37.2859333333,15.6452,18.7710666667,22.7273333333,21.1902666667,20.6851333333
757.24,18.6544,40.7221333334,33.8764,37.0818666667,15.4304,18.7252,22.7021142857,21.1780333333,20.6712
757.56,18.9767333333,40.9246,34.1242,36.9690666667,15.8727333333,18.9814666667,22.9572,21.402,20.846
757.87,19.0984,40.8569333333,34.1814666667,36.8175333333,15.9598,19.0957333333,22.9230285714,21.3299666667,20.8535333334
758.18,19.2664,40.8921333333,34.4154,37.0323333333,16.1916666667,19.2763333333,23.0552666667,21.6537,20.9661333333
758.50,19.6883333333,41.3416,34.8108666666,37.3837333333,16.5658,19.5815333333,23.4544666667,22.0094,21.2574
758.81,19.4631333333,41.3407333333,34.7651333333,37.0717333334,16.3109333333,19.5286,23.3678761905,21.7881,21.041
759.13,19.4866,41.3132666667,34.8128,37.0258666667,16.4066,19.6653333333,23.3346952381,21.7454,21.205
759.44,19.6548,41.547,35.0694,37.3248666667,16.5074666667,19.8073333333,23.3829333333,21.8878,21.3759333333
759.75,19.2972666667,41.0086,34.5968666667,37.0809333333,16.1056666667,19.4139333333,22.7619333333,21.3926333333,20.8834666667
760.07,19.0171333333,40.6384666667,34.241,36.9384666667,15.9002,19.0976666667,22.6166571429,21.0778333333,20.5883333334
760.38,19.0471333333,40.4018,33.9444666667,36.7828,15.7426,18.8512666667,22.6494380953,20.8581,20.4088666667
760.69,18.8552,40.3368666667,33.7140666667,36.746,15.6906,18.5943333333,22.598247619,20.7525666667,20.3332666667
761.01,18.3272666667,39.9728,33.1710666667,36.3880666667,15.1477333333,18.0884666667,22.1096952381,20.403,19.7702666667
761.32,18.331,40.2361333333,33.5414666667,36.5353333333,15.3688,18.347,22.4350666667,20.8577,19.9632666667
761.63,18.116,40.2364666667,33.3321333333,36.3202666667,15.1528,17.9898666667,22.2886095238,20.6480333333,19.6490666667
761.94,17.9719333333,40.2613333333,33.2118666667,36.411,14.8281333333,17.8379333333,22.0874952381,20.5563,19.4198666667
762.26,18.1534,40.4570666667,33.3780666667,36.6752,14.8763333333,17.8645333333,22.1936571429,20.6366333333,19.4912
762.57,18.0808,40.3373333333,33.3324666667,36.6066,14.684,17.7114,22.0842190476,20.5331666667,19.3010666667
762.88,18.0069333333,40.1878,33.069,36.3754,14.7316,17.5519333333,22.047847619,20.3932666667,19.2778666667
763.20,18.1314666667,40.5870666667,33.2576,36.4349333334,14.9789333333,17.7284666667,22.2666,20.6861,19.4851333333
763.51,18.2182,40.8457333333,33.3712,36.5341333333,15.1424,17.8948666667,22.2401238095,20.7897666667,19.5948666667
763.82,17.9502666667,40.7316,33.1664,36.2226,14.893,17.7668666667,22.0015904762,20.8502333333,19.4245333333
764.14,17.9291333334,40.7306666667,33.2074,35.9604,14.8272666667,17.732,21.8431904762,20.6857,19.3304
764.45,18.0392,40.8578666667,33.2733333333,35.9797333333,14.9023333333,17.7281333333,21.8603238095,20.6538666667,19.428
764.76,17.8797333333,40.4964,33.0222,35.8629333333,14.5616,17.571,21.6949142857,20.4062,19.2131333333
765.07,18.2289333333,40.6542,33.2798,36.2206,14.8163333333,18.0882666667,22.1058380952,20.7162666667,19.5236
765.39,18.2445333333,40.6658666667,33.3919333333,36.1514,14.9381333333,18.3302,22.2542666667,20.6807333333,19.4872666667
765.70,17.8693333333,40.2751333334,33.078,35.7054,14.7739333333,18.0158666667,21.9762857143,20.4179666667,19.1986666667
766.01,17.9753333333,40.2926,33.1932,35.4625333333,14.5959333333,18.1044666667,22.1425333333,20.5497666667,19.253
766.32,18.0287333334,40.3866,33.3436,35.3559333333,14.5857333333,18.2402,22.1832380952,20.8304,19.1303333333
766.64,18.2130666667,40.0606666667,33.4011333333,35.2294,14.7045333333,18.1868,22.382647619,21.056,19.3014666666
766.95,18.292,39.8494,33.6104666667,35.1912,14.5274,18.2777333333,22.5915619048,21.2383333333,19.2739333333
767.26,18.7842666667,40.0129333333,34.0052,35.4686666667,15.0133333333,18.7246,23.1593238095,21.6651,19.7925333333
767.57,18.9731333333,40.0736666667,34.1971333333,35.8282666667,15.2905333333,19.0363333333,23.5334666667,22.1205666667,20.0523333333
767.88,19.0668,39.9132,34.2944666667,35.9829333333,15.5822,19.4434666667,23.9925333333,22.4603333333,20.2194
768.20,19.2461333333,40.1614666667,34.3093333333,36.0218666667,15.7660666667,19.7242,24.1520571429,22.3181333333,20.3589333333
768.51,18.9791333333,39.6086,33.8185333333,35.2791333333,15.2612666667,19.421,23.6961428571,21.7103,20.1334
768.82,18.74,38.9322,33.2361333333,34.8158,14.8852,19.2516,23.4669714286,21.4724,19.8996666667
769.13,19.0982666667,39.1756,33.4121333333,34.883,15.3103333333,19.7346,23.7668952381,21.7568,20.2428
769.44,19.0407333333,39.2439333333,33.2872666667,35.2766,15.7000666667,19.8094,23.8618952381,21.7450666667,20.3586666667
769.76,18.9478,39.2382,33.059,35.2545333333,15.5937333333,19.9754,23.9681142857,21.5926666667,20.3374666667
770.07,18.6861333333,39.2887333334,32.8270666667,35.2903333333,15.3267333333,20.0755333333,24.0142761905,21.3074333333,19.8716
770.38,18.0137333333,38.7850666667,32.1479333333,34.5334,14.8839333333,19.7655333333,23.2845809524,20.6480666667,19.3772666667
770.69,16.8305333333,37.9888666667,31.1732,33.853,13.5239333333,18.7942666667,22.0393238095,19.2276666667,18.161
771.00,16.2232,38.3252666667,31.1692666667,33.6887333333,12.7928666667,18.684,21.6793714286,18.5063666667,17.8456666667
771.32,15.856,38.1974666667,31.0638,33.5522,12.5035333334,18.3399333333,21.3572571429,18.2084666667,17.6397333333
771.63,15.7223333333,38.6999333333,31.5795333333,34.0604666667,12.4791333333,18.3616,21.3416190476,18.3904333333,17.7320666667
771.94,15.5894,38.8418666667,31.6915333333,34.1905333333,12.5228666667,18.2429333333,21.235952381,18.3702333333,17.6287333333
772.25,15.6556,39.0845333333,31.8098666667,34.1395333333,12.703,18.2378,21.0337047619,18.3215,17.6847333333
772.56,14.961,38.4722666667,31.237,33.726,12.046,17.5354,20.5174476191,17.7611333333,16.9770666667
772.87,14.4786666667,38.8110666667,30.9976,33.544,11.5381333333,17.4461333333,19.9972761905,17.4205333333,16.617
773.18,13.6202,38.6024,30.9152666667,33.2136666666,11.0734,16.9548,19.2045523809,16.6293,16.2688
773.50,13.6004,38.4680666667,30.7657333333,33.2900666667,10.8852,17.0737333333,18.9406190476,16.3551666667,16.3513333333
773.81,14.1141333333,39.1401333333,31.2863333333,33.7192,11.1595333333,17.184,19.7140380952,16.5907,16.8724666667
774.12,14.2500666667,39.4458666667,30.993,33.8903333333,11.829,17.4498,19.9023238095,17.0123,17.063
774.43,14.2124,38.9935333333,30.6078,33.8774666667,11.7717333333,16.7886,19.7909904762,16.8820333333,16.6288
774.74,14.4054,38.8340666667,30.6117333333,33.6538,11.6603333333,16.7240666667,19.8126761905,16.7975666667,16.5716666666
775.05,14.0986,38.3508666667,29.8215333333,33.0895333333,11.5382666667,16.3809333333,19.6664380952,16.3607333333,16.427
775.36,14.8245333333,39.5243333333,30.6316,34.1388,12.4666,16.9946666667,20.3287904762,17.2120666667,17.4383333333
775.67,14.6944,39.6731333333,30.5882666667,34.2536666667,12.4362,16.7621333333,20.1005047619,16.7758,17.5532666667
775.98,14.2011333333,39.426,30.3926,34.0828,11.8194666667,16.5774,19.7560571428,16.3050333333,17.4223333333
776.30,14.8505333333,39.5202666666,30.8879333333,34.1702666667,12.7746666667,17.3167333333,20.6547333333,16.8172,17.9788
776.61,15.6841333333,40.1506,31.4440666667,34.8356,13.2980666667,17.8018,21.6002095238,17.3827,18.4874
776.92,15.0826,39.8672666667,30.8709333333,34.1529333333,13.3447333333,17.1754,21.3954,16.7968333333,18.2068666667
777.23,14.9805333333,40.2137333333,30.9562666667,34.5146,13.9442666667,17.4822,21.4314857143,17.1547666667,18.1349333333
777.54,15.9936666667,41.2002666667,32.3714,35.2213333333,14.5292,18.474,22.3330666667,18.041,19.1082666667
777.85,16.4984,41.5006,32.3320666667,35.3236,15.233,19.0621333333,22.6424380952,18.5263666667,19.7164
778.16,16.5196,42.0444666667,32.4262666667,35.8899333333,15.5161333333,19.3369333333,22.8128666667,18.8541,19.9943333333
778.47,16.5162666667,42.2547333333,32.5535333334,35.7184666667,15.3988,19.2959333333,22.7588476191,18.6343666667,19.7126
778.78,16.107,41.6768,32.0869333333,34.8854,15.0901333333,19.0347333333,22.4209428571,18.1624,19.1290666667
779.09,16.032,41.5531333333,32.1980666667,35.0202666667,15.0457333333,19.0793333333,22.8606571429,18.4190666667,19.156
779.40,17.3608666667,42.7714666667,33.0609333333,35.8867333333,16.3207333333,19.9284,24.0690285714,19.5503333333,19.8726666667
779.71,17.1261333333,43.1080666667,32.9076666667,36.026,16.0776666667,19.4209333333,23.7035333333,19.1298666667,19.7087333333
780.02,16.9211333333,42.4086,32.1974,35.4012666667,15.6716666667,19.1394,22.9975714286,18.8734,19.5274
780.33,17.8481333333,43.6632,33.2334666667,36.4528,16.3658666667,19.9795333333,23.6364285715,19.7129,20.2506
780.64,17.3450666667,42.6828666667,32.4658666667,35.4934,15.3799333333,19.1029333334,22.9294380952,18.4240333333,19.8606666667
780.95,17.0292666667,42.1982,31.7618666667,34.9537333333,15.2794666667,18.242,22.5109428571,17.8602,19.6877333333
781.26,17.4228,42.2783333333,32.2673333333,34.9953333333,15.5348666666,18.7570666667,23.0619047619,18.136,19.8973333333
781.57,17.6052666667,42.4868666667,32.2904,34.9454,15.4557333333,18.8898666666,23.084247619,18.0591666667,19.6556
781.88,18.4646666667,42.9324666667,32.8429333333,35.8928666667,16.5515333333,19.6668666667,23.7787142857,19.1996666667,20.5354666667
782.19,18.2742666667,42.6873333333,32.564,35.8050666667,16.3337333334,19.5806,23.7258666667,19.0882,20.3867333333
782.50,18.6188,43.2424666667,32.7768,36.1580666667,16.7566666667,20.1334,24.0644761905,19.4516333333,20.7458666667
782.81,18.1828666667,43.126,32.9241333333,36.3993333333,16.559,19.8765333333,23.5864285714,18.9790666667,21.0375333333
783.12,19.2167333333,43.4636666666,33.9728,37.1089333333,17.5096,20.7530666667,24.3024571429,19.9718666667,22.0244
783.43,18.9760666667,43.6977333333,34.2328666667,37.1090666667,17.9527333333,20.6468666667,24.3503047619,19.7425333333,22.0154666667
783.74,19.0243333333,43.5522,34.3586,37.35,18.4028666667,20.9070666667,24.5935619048,20.4839666667,22.4055333333
784.05,19.6374666667,44.5856,34.7213333333,38.1907333333,19.4457333333,21.6076666667,25.2046666667,21.6303333333,22.8017333333
784.36,19.5641333333,44.7936,34.9532666667,38.4326666667,19.2072,21.6438,25.3106380952,21.6187,22.3643333333
784.67,19.707,44.667,34.9186666667,38.3756,19.3957333334,21.6059333333,25.0619238095,21.7127333333,22.5447333333
784.98,19.1163333333,44.0006,34.5914666667,37.8958,19.3466666667,20.7914666667,24.6684952381,21.0687,22.1552
