wavelength,Back_DacNigf,Belly_DacNigf,Breast_DacNigf,Crissum_DacNigf,Crown_DacNigf,DorTail_DacNigf,Rump_DacNigf,Throat_DacNigf,WingTip_DacNigf
713.16,15.1073333333,44.909,30.3146666667,36.6276666667,13.384,15.123,19.1066666667,27.105,12.472
713.48,15.068,44.8053333333,30.0056666667,36.6076666667,13.427,15.1983333333,19.155,27.1376666667,12.5986666667
713.80,15.012,45.0053333333,30.0006666667,36.9126666667,13.3766666667,15.1893333333,19.0466666667,27.0536666667,12.5356666667
714.12,15.0813333333,44.9973333333,30.132,36.6043333333,13.284,14.9656666667,18.7843333333,27.0616666667,12.4276666667
714.44,14.9926666667,44.916,30.1093333333,36.9133333333,13.1833333333,14.977,18.6963333333,27.1323333333,12.1856666667
714.76,14.8026666667,44.703,29.621,36.635,12.8343333333,14.6013333333,18.3833333333,26.8776666667,11.7026666667
715.08,14.6086666667,44.5786666667,29.404,36.5496666667,12.4233333333,14.4616666667,18.2053333333,26.8693333333,11.749
715.40,14.852,45.0156666667,29.556,36.5183333333,12.3286666667,14.603,18.3723333333,26.986,11.799
715.72,14.821,44.721,29.3133333333,36.2976666667,12.2556666667,14.4376666667,18.3713333333,26.8653333333,11.716
716.04,15.0416666667,44.4786666667,29.2476666667,36.3383333333,12.1393333333,14.332,18.2206666667,26.9206666667,11.6893333333
716.36,15.4353333333,44.641,29.253,36.4096666667,12.2716666667,14.479,18.4,27.1893333333,11.9533333333
716.68,15.7363333333,45.0786666667,29.481,36.6736666667,12.2653333333,14.346,18.4263333333,27.3513333333,12.135
717.00,15.5123333333,45.0506666667,29.58,36.597,12.1573333333,14.2586666667,18.2526666667,27.4123333333,12.0413333333
717.32,15.6653333333,45.1626666667,29.659,36.5406666667,12.305,14.3156666667,18.3216666667,27.622,11.9483333333
717.64,15.22,44.7853333333,29.0846666667,36.0693333333,11.9066666667,13.8913333333,17.7636666667,27.214,11.653
717.96,14.958,44.892,28.789,35.425,11.5856666667,13.5153333333,17.3023333333,27.04,11.46
718.28,14.9513333333,44.6413333333,28.7563333333,35.331,11.706,13.518,17.3556666667,27.2953333333,11.6323333333
718.60,15.201,44.5363333333,28.6216666667,35.561,11.7456666667,13.4586666667,17.409,27.1653333333,11.4033333333
718.92,15.303,44.5453333333,28.5503333333,35.5936666667,11.9326666667,13.4616666667,17.2316666667,27.0503333333,11.494
719.24,15.4833333333,44.889,28.8283333333,36.0683333333,12.0526666667,13.922,17.174,27.4763333333,11.714
719.56,15.3263333333,45.1546666667,28.7376666667,36.1663333333,11.8516666667,14.022,17.212,27.5553333333,11.607
719.88,14.8503333333,44.769,28.3453333333,35.869,11.425,13.9603333333,16.7336666667,27.4036666667,11.1043333333
720.20,14.4213333333,44.3423333333,27.882,35.3513333333,11.1676666667,13.999,16.4183333333,27.248,11.0193333333
720.52,14.463,43.8486666667,27.856,35.248,10.9326666667,13.9173333333,16.485,27.1713333333,10.7833333333
720.84,14.6263333333,43.653,27.8283333333,35.125,11.043,14.2166666667,16.1916666667,27.3313333333,11.215
721.16,14.6776666667,43.6446666667,28.1776666667,35.3436666667,11.111,14.4616666667,16.926,27.3996666667,11.3383333333
721.48,14.7686666667,43.8046666667,28.4686666667,35.9943333333,11.2566666667,14.616,17.19,27.618,11.5513333333
721.79,15.1503333333,44.36,28.8126666667,36.3213333333,11.4566666667,14.7316666667,17.2786666667,27.7316666667,11.7546666667
722.11,15.1383333333,44.7373333333,28.9206666667,35.9566666667,11.3703333333,15.0273333333,17.1613333333,28.0206666667,11.9596666667
722.43,14.8246666667,44.4403333333,28.7736666667,35.894,11.141,14.8246666667,17.217,27.729,11.568
722.75,14.6463333333,44.5726666667,28.7606666667,35.7443333333,11.081,14.567,17.148,27.391,11.5903333333
723.07,14.472,44.3803333333,28.8416666667,35.8283333333,11.3643333333,14.3926666667,17.0353333333,27.2656666667,11.6363333333
723.39,14.3653333333,44.4823333333,28.992,35.2883333333,11.6603333333,14.4333333333,17.3426666667,27.0826666667,12.0693333333
723.71,14.9733333333,44.614,29.1426666667,35.2926666667,12.0173333333,14.4296666667,17.6463333333,27.2283333333,12.2436666667
724.03,15.205,44.8083333333,28.9776666667,35.3693333333,12.021,14.2953333333,17.4116666667,27.067,12.3623333333
724.35,15.3853333333,45.0566666667,29.399,35.3853333333,11.9613333333,14.456,17.823,27.3243333333,13.0273333333
724.67,15.987,45.5276666667,29.4953333333,35.9603333333,12.6473333333,14.9906666667,17.9573333333,27.7966666667,13.4853333333
724.98,16.4533333333,45.342,29.7306666667,35.87,12.9406666667,15.174,18.3163333333,27.9683333333,14.0406666667
725.30,16.5336666667,45.189,29.5446666667,35.9,13.0886666667,15.2666666667,18.711,27.9556666667,14.2556666667
725.62,16.3276666667,45.021,29.678,36.1016666667,13.351,15.124,18.8443333333,27.7083333333,14.4123333333
725.94,16.309,44.6866666667,29.5056666667,35.8706666667,13.316,15.398,18.7053333333,27.944,14.693
726.26,16.281,44.2056666667,29.4883333333,35.6683333333,13.2713333333,15.5313333333,18.734,28.149,14.996
726.58,16.1183333333,44.1816666667,29.49,35.388,13.0313333333,15.65,18.6733333333,28.0633333333,14.7666666667
726.90,16.197,43.6003333333,29.176,35.4333333333,12.5776666667,15.617,18.2233333333,27.815,14.5723333333
727.21,15.5603333333,43.3893333333,28.9923333333,34.9896666667,12.2576666667,15.246,17.8883333333,27.6396666667,14.197
727.53,15.7563333333,43.7403333333,29.535,35.394,12.4883333333,15.6413333333,18.1493333333,28.182,14.289
727.85,15.9863333333,43.569,29.6273333333,35.825,12.6646666667,15.364,18.156,28.465,13.7446666667
728.17,15.4296666667,43.6163333333,29.4546666667,35.3666666667,12.044,14.801,17.5263333333,28.3333333333,13.239
728.49,15.6726666667,43.6673333333,29.618,35.2583333333,12.0513333333,15.09,17.39,28.1716666667,13.2063333333
728.80,15.4186666667,43.4293333333,29.6213333333,35.2466666667,11.801,15.3983333333,17.0826666667,28.1866666667,13.059
729.12,15.4996666667,43.2186666667,29.604,35.198,11.9273333333,15.8226666667,17.0726666667,28.385,13.219
729.44,15.503,43.3916666667,29.707,35.4116666667,11.7623333333,15.7523333333,17.0406666667,28.0963333333,13.0923333333
729.76,15.6736666667,43.389,29.547,35.5683333333,11.7526666667,15.4666666667,16.801,27.5293333333,12.746
730.08,16.1633333333,43.5163333333,29.5926666667,35.892,12.248,15.9783333333,16.975,27.8463333333,13.286
730.39,16.3536666667,43.8533333333,29.7956666667,36.2043333333,12.4166666667,15.9436666667,17.1126666667,28.094,13.5856666667
730.71,16.7276666667,44.2583333333,30.132,36.9613333333,12.6626666667,16.514,17.4086666667,28.2213333333,13.8516666667
731.03,16.2013333333,43.898,29.761,36.6626666667,12.143,16.2823333333,17.1016666667,27.7576666667,13.8736666667
731.35,15.8493333333,44.0073333333,29.55,36.6723333333,11.794,16.3843333333,16.8883333333,27.159,14.0636666667
731.67,16.0883333333,44.1453333333,29.8326666667,36.9143333333,11.9486666667,16.5466666667,17.1253333333,27.0796666667,14.323
731.98,15.5626666667,44.762,29.751,37.106,12.1813333333,16.3756666667,16.9776666667,27.082,14.2486666667
732.30,15.5283333333,44.874,29.8793333333,37.0693333333,12.1553333333,16.0926666667,16.9386666667,26.9183333333,14.2696666667
732.62,15.6533333333,45.0453333333,29.726,37.0313333333,11.9856666667,15.8663333333,16.7783333333,26.535,13.9106666667
732.94,16.161,45.3776666667,30.044,36.9903333333,12.1566666667,16.0386666667,16.7946666667,26.7956666667,14.077
733.25,15.8653333333,45.6903333333,30.127,36.8206666667,12.0756666667,16.1463333333,16.7083333333,27.2956666667,13.9603333333
733.57,15.3673333333,45.5723333333,30.0243333333,36.4093333333,11.645,15.24,16.3113333333,27.14,13.6066666667
733.89,15.2703333333,45.5733333333,30.1623333333,36.5366666667,11.667,15.173,16.418,27.1643333333,13.29
734.21,15.2466666667,45.2836666667,29.9253333333,36.14,11.5156666667,14.545,16.3046666667,27.2523333333,13.6096666667
734.52,15.592,45.7976666667,30.0353333333,36.4263333333,11.987,14.9096666667,16.8203333333,27.6356666667,13.7836666667
734.84,15.9323333333,45.5593333333,30.1166666667,36.597,12.3076666667,15.035,16.993,28.0883333333,13.893
735.16,15.6953333333,44.917,29.5316666667,36.432,12.3583333333,14.885,16.8156666667,27.756,13.6096666667
735.48,16.0303333333,44.1006666667,29.5016666667,36.3893333333,12.1013333333,14.963,16.794,27.707,13.5806666667
735.79,16.562,44.2233333333,29.6623333333,36.636,12.1056666667,15.1383333333,16.6483333333,27.98,14.119
736.11,16.426,44.062,29.5476666667,36.5396666667,12.2583333333,15.1926666667,16.6233333333,28.1416666667,14.4403333333
736.43,16.268,43.5476666667,29.3473333333,37.0703333333,12.5063333333,15.0843333333,17.0276666667,28.139,14.4123333333
736.74,16.392,43.6126666667,29.441,37.3003333333,12.7246666667,15.4563333333,17.44,28.131,14.9703333333
737.06,16.7226666667,43.7663333333,29.5893333333,37.9006666667,12.729,16.0366666667,17.796,27.905,15.4
737.38,16.773,44.0776666667,29.7056666667,38.0613333333,12.9576666667,16.3353333333,17.9486666667,28.03,15.672
737.69,17.214,44.623,29.8603333333,38.337,13.0073333333,17.0523333333,17.961,28.118,15.721
738.01,17.4286666667,44.333,29.952,38.2633333333,13.1426666667,17.3293333333,18.0356666667,28.3043333333,15.682
738.33,17.1413333333,44.7403333333,29.634,37.8346666667,13.0103333333,17.3386666667,17.7703333333,27.858,15.242
738.64,17.943,45.1893333333,29.848,37.9603333333,13.3776666667,17.8693333333,18.2253333333,28.265,15.734
738.96,18.063,45.5993333333,29.857,38.3733333333,13.346,18.1626666667,18.5973333333,28.4416666667,15.866
739.28,17.708,45.3923333333,29.9163333333,38.0843333333,13.306,18.2443333333,18.556,28.445,15.077
739.59,17.9526666667,45.648,30.255,38.6166666667,13.4676666667,18.3076666667,18.8266666667,28.671,14.8613333333
739.91,18.1376666667,45.9046666667,30.3273333333,38.2626666667,13.425,18.4306666667,18.6726666667,28.5693333333,14.7496666667
740.23,18.28,45.9953333333,30.4793333333,38.4883333333,13.5493333333,18.4216666667,18.6786666667,28.5,14.4493333333
740.54,18.188,45.957,30.356,38.5076666667,13.4426666667,18.409,18.76,28.848,14.223
740.86,18.3193333333,46.0686666667,30.37,38.7726666667,13.328,18.3986666667,18.7543333333,28.9083333333,14.434
741.18,18.0533333333,45.76,30.8533333333,38.8933333333,13.3066666667,17.9866666667,18.92,28.8133333333,14.08
741.49,18.2906666667,46.338,31.064,39.5023333333,13.548,17.774,18.9566666667,28.8083333333,14.2413333333
741.81,18.508,46.3933333333,31.4993333333,39.7603333333,13.6396666667,17.832,19.2386666667,29.1823333333,14.8666666667
742.12,18.131,46.7,31.848,40.5633333333,13.577,17.8786666667,19.308,29.8443333333,15.2026666667
742.44,17.9283333333,46.5536666667,31.7123333333,40.395,13.559,17.7023333333,18.957,29.9366666667,14.8276666667
742.76,18.4646666667,47.4573333333,32.1586666667,41.4693333333,14.21,18.192,19.7106666667,30.2103333333,16.1153333333
743.07,18.5926666667,47.6976666667,31.8853333333,41.6593333333,14.002,18.477,20.0406666667,30.481,16.464
743.39,17.9693333333,47.9076666667,31.753,41.396,13.8866666667,18.13,20.2076666667,30.875,16.55
743.70,17.779,47.3053333333,31.4223333333,41.5433333333,13.1363333333,17.734,20.078,30.8553333333,16.241
744.02,17.8793333333,47.2146666667,31.5813333333,41.1653333333,13.4623333333,17.8346666667,20.2903333333,30.623,16.367
744.34,18.0343333333,47.1446666667,31.4396666667,41.043,13.721,17.809,20.4386666667,30.613,16.306
744.65,17.9406666667,47.4746666667,30.876,40.9013333333,13.689,18.001,20.579,30.5593333333,16.3423333333
744.97,17.7416666667,47.2296666667,30.6543333333,40.327,13.3516666667,17.908,20.3753333333,30.3963333333,16.2733333333
745.28,17.3016666667,46.3246666667,30.3086666667,40.0183333333,13.037,17.6346666667,20.221,30.127,15.729
745.60,17.7373333333,46.033,30.6183333333,39.774,13.288,17.8733333333,20.3316666667,29.638,16.0933333333
745.91,17.8016666667,46.429,30.8226666667,39.5126666667,13.7873333333,17.9826666667,20.5836666667,29.3186666667,16.3133333333
746.23,17.239,46.0253333333,29.7953333333,38.9343333333,13.0983333333,17.4646666667,19.6026666667,28.7866666667,15.2513333333
746.55,16.9653333333,45.6836666667,30.018,38.3663333333,12.8883333333,17.189,19.4743333333,28.6143333333,14.934
746.86,17.605,45.7853333333,30.3243333333,38.9186666667,13.122,17.7686666667,19.7203333333,28.8803333333,15.5346666667
747.18,17.768,46.6963333333,30.4953333333,38.6696666667,13.895,18.3146666667,20.2363333333,29.1353333333,16.4373333333
747.49,18.1833333333,46.982,30.5383333333,39.2213333333,14.169,18.54,20.3836666667,29.527,16.488
747.81,18.115,47.0963333333,31.069,39.6706666667,14.351,18.615,20.438,29.7603333333,16.718
748.12,18.1113333333,46.8393333333,31.4266666667,40.0203333333,14.826,18.6536666667,20.2083333333,30.004,16.6006666667
748.44,17.7836666667,46.6786666667,31.742,40.502,14.951,18.8786666667,20.295,30.092,16.4696666667
748.75,17.8166666667,47.3366666667,31.776,40.393,15.2546666667,18.5006666667,20.1746666667,30.0143333333,16.4776666667
749.07,17.66,47.2243333333,31.6976666667,40.3593333333,15.1913333333,18.1713333333,19.997,30.193,16.2136666667
749.38,17.6843333333,46.8743333333,31.6643333333,40.7843333333,15.049,17.9476666667,19.5726666667,30.4933333333,16.2056666667
749.70,18.2646666667,46.3526666667,31.9676666667,40.9473333333,15.6786666667,18.1633333333,20.3576666667,31.1976666667,16.841
750.01,18.318,46.426,31.7626666667,41.0246666667,15.9403333333,18.259,20.0646666667,31.176,16.9966666667
750.33,17.716,46.5426666667,31.826,40.8686666667,15.6323333333,17.8933333333,19.6956666667,30.8363333333,16.7256666667
750.64,17.479,45.4783333333,31.59,40.8836666667,15.3223333333,17.42,18.9273333333,30.201,15.736
750.96,17.0816666667,45.3883333333,31.806,40.8363333333,14.9763333333,17.0226666667,18.268,29.8636666667,15.5696666667
751.27,17.1523333333,45.2563333333,31.451,40.445,14.627,16.9726666667,18.1233333333,29.972,15.3143333333
751.59,16.5913333333,44.982,30.9523333333,39.8433333333,14.1653333333,16.5763333333,17.7216666667,29.5206666667,14.994
751.90,16.727,44.74,30.3123333333,39.2543333333,13.9313333333,16.306,17.4333333333,29.11,14.788
752.22,17.2326666667,45.0083333333,30.63,39.435,14.212,16.7346666667,17.7013333333,29.618,15.058
752.53,17.1756666667,45.4063333333,30.7516666667,39.347,14.047,16.8263333333,17.8586666667,29.5063333333,14.5936666667
752.85,17.2116666667,45.2766666667,30.563,38.7376666667,13.836,16.7876666667,18.014,29.458,14.5476666667
753.16,16.849,45.4876666667,30.9176666667,38.5143333333,13.4306666667,16.4843333333,17.8516666667,29.0796666667,14.4026666667
753.47,17.069,45.786,31.42,38.9826666667,13.4243333333,16.4313333333,18.1473333333,29.127,14.746
753.79,17.461,45.12,31.1996666667,39.068,13.6176666667,16.2656666667,18.1723333333,29.082,14.8886666667
754.10,17.7663333333,45.274,31.3303333333,38.8713333333,13.4123333333,16.219,18.51,29.601,14.7776666667
754.42,17.5136666667,44.4643333333,30.6563333333,38.415,13.3543333333,16.0313333333,18.542,29.2953333333,14.5193333333
754.73,17.1253333333,44.0576666667,29.9266666667,38.1606666667,12.8626666667,15.4446666667,18.133,28.399,13.9783333333
755.05,17.5536666667,43.9923333333,30.0786666667,38.4856666667,12.633,15.3943333333,17.8466666667,28.6443333333,13.9593333333
755.36,17.65,44.07,30.493,38.2643333333,12.7183333333,15.5743333333,17.931,28.8076666667,14.092
755.67,17.286,43.8016666667,30.356,38.0973333333,11.973,15.3583333333,17.615,28.0053333333,13.8066666667
755.99,17.2056666667,43.929,30.5203333333,38.3343333333,12.2676666667,15.4243333333,18.0026666667,27.973,14.0176666667
756.30,17.3816666667,43.8946666667,30.6773333333,38.614,12.18,15.842,18.199,27.9586666667,14.0026666667
756.62,17.571,43.7783333333,30.7693333333,38.493,12.443,16.2973333333,18.6406666667,28.1266666667,14.1416666667
756.93,17.3626666667,43.4853333333,30.549,38.2606666667,12.7016666667,16.2676666667,18.6453333333,28.2183333333,14.109
757.24,16.949,43.5556666667,30.37,38.1156666667,12.6996666667,16.4943333333,18.3756666667,28.3786666667,13.609
757.56,17.2376666667,43.782,30.6586666667,38.3233333333,13.249,16.9406666667,18.411,28.6876666667,14.3906666667
757.87,17.8666666667,44.4076666667,31.294,38.745,13.5686666667,17.6313333333,18.761,29.396,15.2156666667
758.18,18.152,44.797,32.3536666667,38.793,14.0456666667,18.2763333333,19.0386666667,29.8023333333,15.7103333333
758.50,18.3443333333,45.4136666667,32.5636666667,39.674,14.435,18.6056666667,19.8983333333,30.04,16.3126666667
758.81,18.2966666667,45.5563333333,33.0873333333,40.3903333333,14.5756666667,18.45,20.372,30.489,16.2206666667
759.13,18.623,45.8256666667,33.287,40.881,15.2803333333,18.7153333333,20.6716666667,31.1613333333,16.3276666667
759.44,18.0726666667,45.459,32.793,40.547,14.875,18.4123333333,20.1886666667,31.0626666667,15.6163333333
759.75,17.95,45.4893333333,32.5803333333,40.6943333333,15.1993333333,17.9806666667,20.409,30.844,15.768
