wavelength,Back_ThrGlaf,Belly_ThrGlaf,Breast_ThrGlaf,Crissum_ThrGlaf,Crown_ThrGlaf,DorTail_ThrGlaf,Patch10_ThrGlaf,Patch11_ThrGlaf,Rump_ThrGlaf,Throat_ThrGlaf,WingTip_ThrGlaf
195.51,16.2603333333,-27.23575,-64.8373333333,-27.6110555555,-17.2763333333,-42.6828333333,4.6746666667,-57.7235,21.9513333334,-12.805,-30.386
195.89,20.476,-31.54775,-80.238,-25.9375520833,-20.0,-54.7618333333,4.04766666665,-75.9521666665,27.143,-22.3806666667,-33.8095
196.27,20.9675,-32.93025,-83.6021666667,-34.5745578704,-9.9461666667,-65.0538333333,11.0216666667,-77.4191666666,26.344,-36.0216666666,-39.6504166667
196.65,29.4685,-11.9565,-60.145,-24.6614363426,-5.79733333335,-44.4446666667,13.5266666666,-54.1061666666,32.8501666667,-28.2606666666,-19.56525
197.03,20.4081666667,-23.8094166665,-107.823166666,-61.1868877314,-29.2516666666,-74.8298333335,7.14283333335,-100.680333333,27.8913333333,-55.7823333333,-37.4149166667
197.40,41.4893333335,0.1775,-87.5886666666,-26.1103506944,-3.9006666667,-59.5746666667,26.9503333333,-85.8153333333,50.0,-24.4678333334,-13.2978333334
197.78,49.9999999999,22.1698333333,-62.2641666666,-1.98066319445,14.4651666666,-26.1005,38.6791666666,-54.7168333331,63.522,14.1508333333,18.5535
198.16,25.3788333335,-0.9470833335,-102.6515,-27.8962581019,-0.3788333333,-34.8488333334,20.4545,-85.6061666667,43.5605,-9.46983333333,7.57575
198.54,54.3859999999,48.9034166667,-86.4035,-17.2149513889,30.7016666667,-7.0175,43.4211666667,-63.5963333335,82.0176666667,-1.75433333335,42.3245833333
198.92,28.8619999998,44.5121666667,-73.9836666666,-21.9824293981,24.3901666666,-14.634,32.5203333333,-68.6991666669,71.5445000001,-29.675,30.0813333334
199.30,12.8786666667,34.0906666667,-75.3788333334,-35.2800625,7.197,-21.5906666667,23.8636666667,-70.8331666665,53.0303333333,-30.3031666667,17.42425
199.68,-16.2395,24.7864166666,-91.4528333334,-50.36803125,-13.2476666667,-56.4103333333,18.3763333333,-88.4616666665,25.641,-36.7525,14.9573333333
200.06,-26.4491666667,18.4784166667,-69.9275,-64.726837963,-11.594,-60.8695,11.5941666667,-64.4926666666,17.0288333334,-22.8263333334,9.23908333335
200.44,-49.1871666665,0.2031666665,-102.439,-100.429107639,-47.5611666667,-95.9348333335,-6.09766666665,-105.2845,2.0325,-56.9105,-12.805
200.82,-62.9031666667,-5.10775,-147.8495,-139.337070602,-72.0431666666,-120.968,-11.828,-141.9355,-5.3763333333,-98.3873333333,-20.968
201.19,-25.7143333335,27.85725,-107.142666667,-90.5125324073,-28.0953333333,-98.0951666665,-1.90466666665,-73.8095,14.762,-50.0,23.3331666667
201.57,-60.0,37.3333333335,-158.0,-152.717592593,-48.0,-164.666666667,-44.0,-106.0,6.0,-86.6666666667,11.6666666665
201.95,-140.625,16.6666666665,-296.875,-307.877604167,-135.416666667,-331.25,-119.791666667,-257.291666667,-46.875,-236.458333333,-42.1875
202.33,-608.333333335,79.166666665,-1191.66666667,-1317.1875,-633.333333333,-1579.16666666,-529.166666667,-1020.83333333,-137.5,-925.0,-318.75
202.71,-744.444333332,-58.333166665,-1577.77783333,-1460.41649074,-816.6665,-2200.0,-594.4445,-1288.88883334,-50.0,-972.222333333,-324.999916665
203.09,-72.2223333335,106.944416667,-331.944333333,-291.521925926,-115.277666667,-502.778,-52.7778333335,-222.222166667,101.388833334,-172.222166667,10.41675
203.47,83.3333333315,-411.666666667,770.0,689.560185185,213.333333333,1073.33333334,100.0,440.000000001,-346.666666666,563.333333334,43.3333333335
203.85,-1.111166667,-110.0,278.888833333,266.157410879,57.7778333334,363.333333334,53.3335000001,137.777666666,-136.6665,225.555666666,42.77775
204.22,-69.0476666665,-195.238,202.380833333,174.437702546,-53.5716666667,294.047666667,-15.4760000002,69.0475,-217.857,185.714166667,-45.2380833334
204.60,-144.444333333,-315.277916667,177.777833333,113.078520833,-202.777833333,209.722166667,-81.9444999998,8.3331666665,-311.111166667,69.4443333334,-143.749916667
204.98,-55.263,-158.772083334,135.965,94.2737581017,-102.6315,153.508833334,-23.6845,34.2105,-170.175333334,57.0176666667,-57.0176666666
205.36,-233.333333334,-472.916666667,185.416666667,101.085069444,-337.5,129.166666667,-277.083333334,-72.916666667,-600.0,127.083333333,-206.25
205.74,-3200.0,-4683.33333333,366.66666667,-183.564814815,-3916.66666667,-816.666666666,-3883.33333334,-1566.66666666,-6050.0,816.666666665,-2483.33333333
206.12,-369.0475,-416.666583334,104.761833333,81.4814722224,-485.714333334,-47.6189999999,-435.7145,-133.333166667,-728.571333333,283.333166667,-266.666666667
206.50,-377.083333335,-393.75,122.916666667,44.429976852,-443.75,-122.916666666,-364.583333333,-127.083333333,-620.833333334,272.916666667,-270.833333333
206.87,-712.5,-800.0,291.666666667,307.349537037,-908.333333335,-320.833333334,-675.0,-200.000000002,-1133.33333334,645.833333334,-427.083333333
207.25,-117.5,-122.083333334,73.3333333335,87.1527777776,-195.833333334,-99.9999999999,-149.166666667,-43.3333333335,-198.333333333,135.0,-77.5
207.63,-34.8483333335,-58.3335,78.788,125.494431713,-145.4545,-58.3331666668,-83.3333333331,-17.4243333335,-133.3335,137.878833333,-61.36375
208.01,-87.5,-126.25,-9.16666666665,24.1550925924,-198.333333334,-153.333333333,-154.166666667,-85.0000000001,-214.166666666,60.8333333333,-171.666666666
208.39,-58.9743333335,-69.5513333334,19.2308333333,48.5842858796,-103.846333333,-112.820333334,-104.487166667,-31.4101666667,-131.410166667,67.9488333333,-118.589583333
208.77,-111.666666666,-106.666666667,17.5,25.6365740741,-127.5,-155.0,-132.5,-68.3333333332,-190.833333333,101.666666667,-197.916666667
209.14,-338.888666667,-386.110916667,-112.963,-65.1235532407,-385.185166666,-344.444333333,-364.814833334,-266.666833333,-435.185333333,88.8888333335,-523.148
209.52,-176.666666667,-211.666666667,-15.5553333333,-23.6574178241,-211.111166667,-157.777833333,-162.222333333,-91.1111666668,-188.889,96.6663333334,-274.999916666
209.90,-98.4126666667,-132.539583333,10.3173333333,10.9731388889,-88.8888333333,-87.3013333331,-82.5395,-41.2700000001,-99.2063333335,83.3335,-191.269833334
210.28,-100.0,-145.402333333,-16.0918333333,-28.7995717593,-83.9081666665,-77.5860000002,-80.4598333333,-69.5401666665,-111.494,5.7471666665,-174.71275
210.66,-123.718,-170.833416667,-21.1538333333,-21.2028136574,-85.8973333334,-89.7435000002,-99.3588333335,-117.948666667,-123.717833333,0.0001666665,-213.141
211.03,-75.3086666665,-141.358,-9.2591666667,-13.3486342593,-41.9753333335,-51.2345,-51.8518333334,-77.7778333331,-86.4196666667,53.0861666667,-183.950583333
211.41,-71.5051666667,-131.720166667,3.2258333333,-7.84809259259,-10.7526666667,-25.2686666667,-29.0323333333,-54.3013333335,-58.0645,63.4406666666,-147.042833333
211.79,-115.053833333,-165.86025,-10.215,-36.2340381945,-32.258,-55.3761666667,-59.1396666667,-67.2046666665,-76.8816666669,61.2905,-158.601916667
212.17,-48.9796666665,-69.2178333334,37.0746666667,21.0740428241,1.70066666665,1.3605,-1.36033333332,-11.2243333333,-8.84366666668,71.7686666667,-51.87075
212.55,-20.2778333333,-47.6390833333,55.8335,30.6655590278,11.6668333334,24.4443333333,18.0555,9.16666666665,9.72249999999,66.6665,-23.8889166667
212.92,-14.1791666667,-40.9205,42.0398333334,38.133875,15.6716666666,25.3733333334,18.408,10.6965,11.4428333333,63.4331666666,-15.29875
213.30,1.2963333333,-18.7038333334,52.037,45.3793321759,21.2963333334,27.2221666667,23.1481666667,23.8886666667,17.7776666666,67.2226666666,3.70366666666
213.68,6.6666666667,-12.87025,48.3335,49.9949189815,22.7778333333,32.7776666666,27.4071666667,26.8518333333,16.6666666667,61.1111666666,4.4445
214.06,11.7285,-14.0948333333,51.8518333334,54.4380671296,14.1975,36.2136666667,39.3005,32.5101666667,22.428,70.165,8.02466666665
214.44,-1.878,-23.7091666666,47.183,46.0941550926,-4.6946666667,15.9626666667,38.7321666667,32.8638333334,19.9531666666,75.3521666666,2.69933333335
214.81,-2.77766666665,-14.1029166666,37.6068333333,34.3646898148,-8.1198333333,6.62399999998,32.265,38.4613333333,14.1026666666,64.9571666666,2.13666666666
215.19,-7.42966666665,-19.3775833333,32.1283333333,31.1381979167,-21.4858333334,0.0,19.0761666667,22.6905,7.02816666668,47.7911666667,-4.51825
215.57,7.09216666665,-7.62425,37.5885,35.7320902778,-6.73749999998,5.85133333332,29.7873333333,28.5463333334,14.7163333334,53.3688333334,5.67375
215.95,12.8788333334,-1.70441666665,41.8558333333,40.2094456018,-0.947,14.0151666667,34.8485,31.629,14.2043333334,53.9771666666,5.58733333335
216.32,4.8888333333,-18.6669166666,24.0001666667,23.1495844908,-8.6665,-6.4443333333,28.889,16.2223333334,-6.66666666668,51.1111666667,-11.6665
216.70,7.255,-10.5881666667,19.8038333333,20.9696006945,-2.35283333333,-0.000166666649999,29.804,8.82333333335,-9.80383333332,55.2943333333,-6.3725
217.08,14.257,-9.23683333335,19.0763333333,5.68133680555,-9.83933333334,-4.81933333335,25.9036666666,-1.004,-12.249,51.0041666667,-5.02016666665
217.46,18.3098333333,-12.9109166667,11.5023333334,-1.8616296296,-17.6058333333,-11.737,27.4648333333,-12.4413333333,-21.3616666666,42.2536666666,-18.5445833333
217.83,23.5553333333,-12.8889166667,13.3331666666,3.31921875,-7.77766666665,-6.44433333335,30.2223333333,-9.111,-9.55533333331,59.7778333333,-13.0
218.21,16.6666666667,-36.0678333333,-2.0835,-13.6756064815,-18.4896666667,-23.1773333333,7.81249999999,-28.6458333333,-33.3333333333,48.6978333333,-32.5521666667
218.59,35.7144999998,-26.63675,14.881,-1.16992939815,-1.78583333333,-8.9285,11.9046666666,-28.869,-29.762,68.4521666667,-24.5535833333
218.97,45.2018333331,-18.9394166666,24.7475,11.8512152778,7.32316666668,6.0605,18.1818333333,-17.4241666666,-6.31316666668,77.5255,-9.59575
219.34,45.7711666667,-8.70641666665,20.8953333333,13.4674953703,20.398,11.6913333333,27.3631666666,-12.4376666667,-1.4925,88.5575,-10.572
219.72,49.9998333333,-9.10491666665,16.0491666667,6.66777430555,13.2718333333,9.87666666669,29.0123333333,-31.4815,-13.889,106.481333333,-24.537
220.10,39.2595000001,-27.963,-8.51866666665,-8.88865046295,-1.11100000002,-0.0001666666665,20.7408333334,-57.7775,-21.852,124.073833333,-54.074
220.47,39.9306666669,-29.34025,5.55566666667,1.9242627315,-12.1528333333,9.37499999999,22.2221666667,-34.375,-5.20816666665,123.611166667,-47.5693333334
220.85,49.9998333331,-35.8106666666,-0.4505,-3.6412037037,-28.3785,-0.901,14.8648333333,-37.3876666666,-11.7116666667,153.603333333,-59.2344166666
221.23,32.5756666667,-24.4318333334,6.06066666668,28.0698090277,1.51516666665,24.2425,32.197,-17.0453333333,1.5153333333,134.090666667,-41.8560833333
221.61,25.532,-13.4755,14.5391666667,36.9359375,15.9575,36.5248333333,35.461,-7.09233333334,8.86516666665,134.042333333,-31.9148333333
221.98,29.5455,-6.62883333335,17.0455,49.7921446759,11.7425,47.7271666667,48.1061666667,-9.8483333333,5.30316666665,142.803333333,-28.03025
222.36,19.2528333333,8.33341666665,12.931,48.5492997686,16.9541666667,34.4831666666,36.2068333333,-2.01183333335,8.0461666667,116.379333333,-11.7815833333
222.74,8.3335,-13.2183333333,-11.4943333333,30.9446770833,3.4483333333,18.3906666666,22.9885,-17.2413333333,-4.885,97.414,-31.4655
223.11,12.6436666667,-6.609,-20.977,33.8303263888,10.3448333333,18.9655,29.885,-11.7816666667,-8.6206666667,83.0458333334,-24.8565
223.49,7.6921666667,-18.0769166666,-17.9486666667,17.4838368056,3.846,12.3078333334,24.359,-11.7946666667,-17.1796666667,52.8203333333,-28.0771666667
223.87,-5.6451666667,-31.4516666666,-39.785,7.46902546295,-7.52716666665,-3.49466666665,12.0968333334,-31.9891666667,-37.6343333333,22.3116666667,-52.5538333333
224.24,-10.3865,-32.0049166667,-25.3625,9.343,-9.4203333333,-5.0725,6.52166666667,-27.053,-37.9228333333,7.24633333335,-43.8406666667
224.62,-15.6083333333,-26.984,-29.6295,16.5215185185,-8.4655,-11.1111666667,-4.762,-39.6826666666,-51.0581666667,-8.73033333335,-48.2804166666
225.00,-44.753,-53.5494166667,-60.185,1.26030671295,-24.6913333333,-25.0001666667,-31.1728333333,-70.3705,-75.6173333332,-42.9011666665,-75.3085833334
225.38,-33.046,-53.7355,-50.862,-2.5143541667,-43.6783333333,-23.2758333333,-39.9423333333,-66.3791666667,-65.8046666665,-44.5401666665,-69.10925
225.75,-11.0361666666,-28.37875,-32.6576666667,8.5661215278,-27.9281666667,-13.063,-15.0898333334,-38.7386666667,-37.8378333333,-22.973,-47.6353333334
226.13,-19.403,-33.9551666667,-36.5671666667,-1.73613194445,-30.597,-18.9055,-25.8705,-48.7563333333,-45.025,-34.0795,-57.2140833334
226.51,-6.7203333333,-21.3708333333,-25.0001666666,5.9064074074,-25.0,-4.30083333335,-9.67733333333,-45.6991666667,-30.1075,-30.6453333333,-50.9406666667
226.88,-11.3756666667,-21.1639166667,-23.8096666667,5.4380798611,-32.275,-6.8785,-17.4601666667,-51.5873333333,-37.3015,-30.6878333333,-50.7935833333
227.26,-31.1728333333,-38.2716666667,-29.3206666667,-3.3755972222,-48.148,-21.296,-33.3335,-71.9136666667,-51.8518333334,-29.3211666667,-63.7345
227.64,-42.8571666667,-37.7550833334,-23.8095,-1.3913715278,-55.102,-13.6051666667,-49.3196666667,-87.7553333332,-57.8231666666,-28.9116666666,-63.7755833333
228.01,-62.3016666667,-57.7378333333,-27.7776666667,-1.7416342593,-72.6191666667,-23.8093333334,-69.0475,-81.3491666667,-66.6666666667,-26.1903333333,-63.0955
228.39,-50.4166666667,-33.75,-28.75,4.99421296295,-77.5,-5.4166666667,-57.5,-77.5000000001,-67.9166666667,-18.75,-50.625
228.76,-19.149,-18.6170833334,-6.7375,11.3327962963,-46.0993333333,7.44666666665,-15.2481666667,-42.1988333333,-37.234,0.35466666665,-23.5815833334
229.14,15.1741666667,19.2785,24.1295,28.6831423611,-14.428,30.3481666667,25.1245,-12.9355,4.229,32.8358333333,3.48266666667
229.52,27.1275,37.4113333334,37.766,40.3541967593,19.8581666666,37.4111666667,43.6168333333,5.6735,18.9715,45.0353333333,17.9963333334
229.89,16.1048333334,27.4341666667,31.8353333333,33.1853159722,12.7338333333,28.2771666667,32.2095,-9.36333333335,5.43083333334,32.0226666666,16.4795833333
230.27,19.4446666667,25.073,27.193,35.8906539352,13.5966666667,27.3395,30.8478333333,-1.31566666667,4.67850000002,25.585,17.0320833334
230.65,17.4241666667,21.2119166667,28.9141666666,33.7399872685,13.7625,24.4946666667,29.1668333333,-0.884,5.17666666665,26.894,16.6035
231.02,22.4731666667,23.1720833334,32.6881666666,38.0836655093,19.355,29.1398333333,32.258,7.20416666665,15.0536666666,26.5591666667,24.0859166667
231.40,20.5376666667,18.76325,27.5268333333,37.0253136574,14.9461666667,24.1935,30.1076666667,1.613,11.1828333333,22.6881666667,22.41925
231.78,22.7958333334,16.5056666667,24.1936666667,39.330068287,14.4086666667,21.9356666667,33.656,2.1505,12.6881666667,27.0966666667,23.6559166667
232.15,27.509,20.3405,27.0608333333,38.3990833333,20.1611666667,28.7633333333,36.6488333333,5.10783333333,23.5663333333,25.9853333333,27.4194166666
232.53,27.5545,17.00175,26.968,36.0326493055,22.1943333333,25.1255,36.1808333333,6.95149999998,24.1203333334,24.2041666666,27.9316666666
232.90,23.6885,12.6904166667,23.7733333333,34.3433935186,17.5126666667,26.1421666666,33.164,8.03733333333,24.112,22.5041666667,23.98475
233.28,19.9253333333,2.04833333335,18.9015,35.2958854167,12.3836666667,17.8771666666,27.3741666666,5.58683333331,19.6461666667,13.7803333333,21.0428333333
233.66,19.3156666667,-1.82141666667,17.329,39.0090613426,10.2646666666,16.9978333333,29.1391666667,6.40166666669,19.3156666667,7.83683333334,23.6756666667
234.03,23.793,2.64375,23.5631666666,43.6788287037,13.9081666667,22.1838333333,36.092,15.747,24.2528333334,14.8276666667,26.839
234.41,25.6501666667,4.78725,27.0683333333,40.2816099537,15.721,20.6856666667,40.1891666666,19.5033333333,30.142,15.6026666667,29.4915
234.78,29.4251666667,9.65508333335,31.9541666666,45.34334375,19.0803333333,23.9078333333,45.1725,25.6321666667,32.8736666666,16.5516666667,34.1381666667
235.16,31.9893333334,19.2205,37.6346666667,55.1092395834,22.3118333333,28.4943333333,54.7043333334,26.344,34.6775,23.387,37.29825
235.54,37.8551666667,26.3565833334,43.4108333333,53.1984513889,26.3565,40.31,59.044,32.8166666667,35.5296666667,25.194,37.5325
235.91,33.9948333334,25.1983333333,39.1535,43.8352546296,20.1056666667,36.6403333334,52.2486666667,29.2326666667,28.9683333333,12.4341666667,29.4975833334
236.29,30.5808333334,27.1405833334,40.6728333333,44.6588287037,11.009,37.7676666667,52.9053333334,36.3915,21.407,16.0548333333,28.9753333334
236.66,21.6216666667,23.8739166667,33.7838333333,38.0161435185,2.10199999998,37.988,45.3453333333,30.3305,15.4656666667,11.4116666667,20.2701666666
237.04,20.6551666667,27.1366666667,32.0513333333,35.582849537,2.4215,32.3361666667,41.1681666667,28.7751666667,10.2565,10.114,22.4356666667
237.41,22.5061666666,33.0294166667,31.0216666667,33.8200243055,7.05583333331,36.2528333333,42.3358333333,32.2385,13.0168333334,18.248,24.5131666666
237.79,19.2981666667,30.7019166666,24.1855,30.7559710648,0.0,27.569,34.336,34.5866666667,10.0251666667,18.9223333333,20.9900833333
238.17,12.5951666667,22.8373333333,13.7405,21.8785046296,-5.598,15.649,22.6463333333,25.191,4.32566666667,7.50616666665,15.2673333333
238.54,1.31216666667,15.68225,6.168,14.7409826389,-14.9606666666,7.87383333333,13.2545,16.929,-5.38083333333,0.131,5.24925
238.92,-6.38883333333,7.08366666666,-6.9445,4.3904340278,-24.0278333333,-1.66683333333,1.25,9.30533333335,-13.4721666667,-8.74983333335,-9.51408333335
239.29,-3.35566666666,2.46075,-6.26400000001,2.97127199075,-15.548,-1.11866666667,2.01333333333,13.199,-7.94183333333,-8.05366666665,-4.80975
239.67,-2.88066666667,3.498,-2.67500000001,9.30048263887,-9.36200000001,0.4115,3.18966666666,15.2263333333,-5.14416666666,-2.16033333335,-0.97725
240.04,4.59183333333,8.12066666665,4.67683333332,17.1651840278,2.636,7.22783333334,13.0951666667,22.279,5.01716666667,10.1191666667,9.864
240.42,1.89566666667,6.75341666667,1.58,15.1756620371,3.71233333333,3.08066666665,11.7693333333,16.5875,2.5275,4.66016666667,9.20216666667
240.79,5.9885,9.48766666665,6.27716666668,16.386337963,8.80233333335,4.76216666665,15.0795,17.4605,7.64783333333,9.4515,13.5644166667
241.17,8.712,10.259,8.39633333332,16.0848784722,11.048,11.4266666667,16.2246666667,15.7198333333,9.28016666667,11.111,15.71975
241.54,4.77933333333,5.54533333333,2.94133333333,10.8891157408,8.39466666667,6.67883333335,11.0905,10.968,3.92166666666,3.98283333333,9.89575
241.92,2.643,2.643,0.269666666665,7.27699537036,5.33983333335,7.87483333332,8.09066666666,4.6925,-0.053833333333,-0.27,5.85208333333
242.29,5.3855,4.78183333334,2.69283333333,8.60491319443,6.49950000001,12.9061666666,10.6776666667,6.59216666667,2.9245,3.4355,8.35633333333
242.67,8.268,6.81016666667,4.308,10.7126701389,7.87633333333,15.753,11.793,7.48466666666,5.91816666666,5.04783333333,11.3358333333
243.05,8.39566666667,6.83725,4.73816666667,12.8375034722,7.23216666666,17.0823333333,13.3831666667,7.68916666667,5.237,6.1095,12.7183333333
243.42,9.05000000002,8.04675,5.97883333334,12.9098449074,7.61666666665,19.1236666667,14.4143333333,8.43583333333,6.75683333334,7.0845,13.7389166666
243.80,8.99833333333,8.392,6.1035,11.6953090278,5.5555,18.8575,14.5148333334,8.607,8.3725,4.421,13.5956666667
244.17,6.34366666667,7.19058333334,5.0435,10.2458032407,2.28533333333,18.006,10.7171666666,5.67366666666,6.8165,1.1035,11.0325
244.55,9.66633333332,7.64825,7.148,10.9695092592,2.7405,19.1481666666,11.2591666667,7.852,9.7775,2.88883333334,11.3703333334
244.92,11.1226666667,8.71691666666,8.22899999998,13.5430486111,3.38216666667,21.1995,13.0401666666,10.5301666667,11.611,3.2425,12.3954166667
245.30,11.3621666666,10.1834166667,9.10283333332,12.9592881945,3.99483333333,20.0066666667,13.8833333333,10.7398333333,11.8535,3.831,11.7550833333
245.67,13.181,12.1119166666,11.863,14.7646192129,6.5025,21.9683333333,15.9636666667,12.2435,14.587,6.5025,14.5281666666
246.05,14.2156666666,13.2610833334,14.2671666667,15.6030625,8.23016666666,22.6006666666,17.2858333333,14.2158333333,16.7958333334,8.617,16.8340833333
246.42,14.4311666667,13.9964166666,15.0521666667,15.6882037037,8.09733333333,22.7025,17.2131666667,13.711,15.9711666666,7.4765,16.7908333334
246.79,14.012,13.885,13.8736666667,14.1366018519,6.856,21.699,16.5973333333,13.1578333334,14.4043333333,6.25583333335,15.5818333334
247.17,13.4828333334,13.9528333334,13.4188333333,12.2617222222,6.624,20.9828333334,15.577,12.7991666667,14.7221666667,5.51283333334,15.3634166667
247.54,12.904,13.497,12.4948333333,11.9186805556,5.80783333334,20.184,14.683,11.5133333334,13.5991666666,4.683,14.8261666666
247.92,12.7391666667,12.6293333334,11.9818333333,10.981869213,5.3625,18.9395,14.314,10.5661666667,12.7991666666,4.52566666666,14.3839166666
248.29,13.694,13.506,13.1193333333,11.9004259259,6.44083333334,19.4016666667,16.0721666666,11.7718333333,13.7336666667,5.093,15.765
248.67,13.9023333333,14.7235,14.1626666667,12.9939108796,7.67216666667,20.613,17.3076666667,12.9205,14.8238333333,6.751,16.4364166667
249.04,13.2665,14.8309166667,13.2873333333,11.5110127315,6.90433333333,18.8776666667,16.041,11.5351666666,13.5376666667,6.06983333333,15.8738333333
249.42,11.0813333333,12.7680833333,11.4386666667,10.5639525463,5.04916666667,16.9793333333,14.2761666666,9.33866666667,12.3771666666,4.35683333334,14.2205
249.79,10.4728333333,12.5885833333,11.2295,10.2013784722,3.99516666666,16.6428333333,14.1606666667,7.80133333334,12.0805,4.657,13.1796666667
250.17,9.8115,12.51975,10.6751666667,9.79609259257,3.035,15.3061666667,13.8146666666,6.46283333333,11.3551666667,3.63683333334,12.0093333333
250.54,8.706,11.262,9.29166666666,9.41641550926,2.44966666667,13.8976666667,12.886,5.91066666667,11.4485,3.40766666666,10.9424166667
250.92,7.86266666666,10.96325,10.1883333333,10.3508622685,2.71333333333,13.3166666667,13.0951666666,5.95233333333,11.4895,4.59566666667,11.4343333334
251.29,10.0725,12.9105,11.6026666667,12.3631759259,5.092,14.9138333333,15.2198333333,8.041,13.3278333333,7.01166666667,13.147
251.66,12.0835,13.8334166667,13.639,14.026462963,7.5,15.667,16.7223333333,10.5278333333,15.7776666667,8.49983333335,14.5416666667
252.04,11.7243333333,12.9740833333,12.6148333333,13.9418136574,6.55183333333,14.885,15.3161666667,9.71266666668,15.862,8.33316666665,13.93675
252.41,10.3803333334,11.25725,9.97083333335,11.5950115741,4.64933333333,12.7193333334,12.9238333333,7.39783333333,13.304,7.42683333335,11.6084166666
252.79,8.65716666667,9.34925,6.53716666667,8.90523495368,2.20833333333,9.95283333332,10.159,4.79983333333,9.776,3.8575,9.46708333335
253.16,8.37783333333,7.32683333334,6.00916666667,8.72127893517,1.98333333334,11.3973333333,9.97633333335,4.55916666666,9.02883333331,3.25633333334,8.659
253.54,10.7125,9.302,7.40733333333,10.4205358796,3.56116666667,13.6466666667,11.168,7.49283333333,11.2536666667,4.52966666667,10.9400833333
253.91,10.3458333333,9.01358333334,7.90816666667,10.3272453704,4.45016666666,12.6135,11.2243333333,9.26883333333,10.516,3.685,11.8196666667
254.28,10.7826666667,8.96675,7.77033333333,10.5592349537,5.01133333333,12.7813333334,12.1338333333,10.1915,10.2476666667,3.82916666666,12.5988333334
254.66,10.725,9.18008333334,7.69466666667,10.2782962963,4.15916666666,11.0515,11.5271666667,10.1008333333,10.0416666667,4.516,13.4135833334
255.03,11.255,8.64091666666,7.62616666667,9.40185300926,4.48983333333,10.5781666667,10.978,10.0863333333,10.5166666666,3.3825,12.94625
255.41,10.7423333333,9.39133333333,8.8215,9.07243749998,4.19916666667,11.1653333333,10.8725,11.491,9.14699999998,2.962,13.3954166667
255.78,7.81916666666,7.87033333334,6.13866666666,5.59798148148,0.823166666666,10.8368333333,8.36766666667,9.1905,5.17816666666,0.686166666665,10.648
256.15,9.05133333332,10.7713333334,7.9825,7.22308680555,3.23983333334,13.093,10.5543333333,10.955,5.87833333332,2.40483333334,12.0574166667
256.53,11.6793333334,14.5675,10.8585,10.4962731481,6.88133333334,16.2561666666,13.9516666667,13.5418333333,10.322,5.87133333334,14.7885
256.90,12.9661666667,15.5416666667,12.6998333333,11.2682974537,8.73283333333,16.6666666667,14.9791666666,12.8775,10.894,6.71983333333,15.3198333334
257.28,14.086,17.1908333333,13.4676666667,12.0472835648,10.2958333333,15.6988333333,15.7258333333,14.1935,11.8816666667,8.25233333334,16.1691666666
257.65,13.7703333333,16.4825833334,13.4263333333,11.4339675926,9.89216666667,15.8565,15.9793333334,13.4263333333,11.1685,9.32733333335,15.7461666667
258.02,11.074,13.6363333333,10.0266666667,8.16874768517,5.97133333334,14.1935,12.8118333333,9.49183333334,8.17733333331,6.66216666666,12.8564166667
258.40,10.2911666667,12.6131666666,9.91733333335,7.56460995369,4.703,13.4003333333,11.6096666667,8.5795,7.69366666667,5.41116666667,12.013
258.77,10.8763333333,12.7491666667,10.017,7.93963541665,5.13766666667,13.9,12.062,8.9005,7.76616666667,5.27483333333,11.3056666667
259.15,10.8041666667,12.3846666667,9.53049999999,8.03419675926,5.18716666667,13.3978333334,11.8478333333,9.116,7.7195,5.93916666666,10.9345833333
259.52,9.68,10.9189166667,7.80766666668,7.02486458333,4.11983333333,12.1721666666,10.4438333333,6.81366666667,6.9865,4.36466666667,9.16891666665
259.89,10.4555,11.8028333333,8.36683333335,8.22940856483,4.99866666667,12.8535,11.4523333333,7.28916666667,8.4345,5.59133333334,10.1053333333
260.27,9.72766666666,11.10225,7.74516666668,7.63931712963,4.38816666667,12.1068333334,10.6265,7.26933333333,8.06216666667,4.75816666666,9.81366666665
260.64,9.11233333334,10.31025,6.91266666667,6.94337847222,3.522,10.8275,9.59683333332,6.80833333333,6.7425,3.87533333333,8.94858333335
261.01,8.06283333333,9.47491666665,5.56866666666,6.36183101852,2.20383333333,9.51433333333,8.94683333334,6.0965,5.96466666666,3.00883333333,8.61725
261.39,7.06016666667,8.52858333333,4.58083333333,5.34041550926,0.727666666668,8.43433333334,8.138,4.9985,5.05266666666,1.536,7.96291666665
261.76,7.11116666666,8.4305,4.52766666667,5.69686111111,0.847166666668,7.8195,8.22216666667,4.83333333333,5.02766666667,0.638833333335,7.91666666665
262.13,9.24016666665,10.478,6.67816666667,8.24568171297,3.2815,9.47050000002,10.4778333334,7.32583333333,7.59933333334,2.77783333333,10.0243333334
262.51,10.2528333333,11.7484166666,7.154,9.04660532406,4.94933333333,10.5921666667,11.4708333333,7.98666666667,8.84983333333,4.163,10.8155833333
262.88,10.4376666666,12.4325833333,7.6095,9.77033564815,5.48816666667,10.8755,11.9695,8.24916666667,9.89916666668,4.73066666666,11.60775
263.25,10.681,12.8226666667,7.53816666667,10.2284768519,5.8175,11.5416666666,12.7758333334,7.81899999998,10.157,4.71383333333,12.308
263.63,12.7521666666,13.8594166667,9.312,12.5378101852,7.61183333334,13.1473333333,14.9861666667,9.92466666666,11.7438333334,7.1175,15.01575
