wavelength,Back_ConSitm,Belly_ConSitm,Breast_ConSitm,Crissum_ConSitm,Crown_ConSitm,DorTail_ConSitm,Rump_ConSitm,Throat_ConSitm,WingTip_ConSitm
721.16,8.34100000001,47.6174,46.3574,38.5319333333,5.4106,9.77473333333,11.2333333333,8.31053333333,9.4006
721.48,8.58926666667,47.6768666667,46.3886,38.597,5.65273333333,9.86006666667,11.4164,8.36673333333,9.60220000001
721.79,8.83213333334,47.8343333333,46.8848,38.8593333333,6.05293333333,10.1486666667,11.7314,8.67413333333,9.86206666666
722.11,9.27219999999,48.1531333333,47.2658666667,39.2366,6.55073333333,10.6698,12.1542,9.08293333332,10.4106666667
722.43,9.36093333333,48.4714,47.6714,39.5043333333,6.67833333333,10.8554666667,12.3130666667,9.17373333335,10.4506666667
722.75,9.30486666667,48.7948,47.8315333333,39.6617333333,6.52413333333,10.8118666667,12.3109333333,9.16046666667,10.333
723.07,9.38533333333,48.8134,47.7926666667,39.7895333333,6.5138,10.9045333333,12.3145333333,9.23826666667,10.3812333333
723.39,9.53679999999,48.7633333333,47.7972666667,39.6887333333,6.629,11.1654,12.4170666667,9.35226666667,10.4374
723.71,9.39433333333,48.6341333333,47.7522666667,39.6289333333,6.37933333333,10.8908666667,12.0941333333,8.97540000001,10.2864
724.03,9.197,48.4498666667,47.5195333333,39.3784,6.21446666667,10.7413333333,11.8052,8.8326,10.0976333333
724.35,9.41013333333,48.6520666667,47.7847333333,39.7334,6.43386666667,10.9679333333,12.0004666667,9.15353333332,10.4447333333
724.67,9.19066666667,48.6105333333,47.8170666667,39.669,6.36766666667,10.7157333333,11.8561333333,8.96533333334,10.2682333333
724.98,9.36446666666,48.5819333333,47.9394,39.8181333334,6.49873333333,10.9813333333,12.023,9.21440000001,10.3546333333
725.30,9.21966666666,48.6376666667,47.734,39.6508,6.3214,10.8276666667,11.8024,8.87033333333,10.3322666667
725.62,9.00146666667,48.7903333334,47.8143333333,39.6036,6.08693333333,10.6418,11.5980666667,8.70160000001,10.069
725.94,9.3972,49.0097333333,48.0338666667,39.8596666667,6.41166666667,10.9027333333,11.9952666667,9.10320000001,10.4392
726.26,9.62213333333,49.1622666667,48.4372666667,40.1739333333,6.73426666667,11.1220666667,12.2567333333,9.334,10.6406666667
726.58,9.51259999999,49.2329333333,48.4689333333,40.2067333333,6.82546666667,11.1443333333,12.2340666667,9.26173333332,10.5909
726.90,9.40473333333,49.5173333333,48.7369333333,40.3721333333,6.76773333333,10.9293333333,12.2019333334,9.07279999999,10.5838666667
727.21,9.50846666666,49.5161333333,48.7496666667,40.3408666667,6.89633333333,10.9962,12.3973333333,9.22226666665,10.6619333333
727.53,9.70393333333,49.9126,49.3037333334,40.6802666667,7.02,11.1925333333,12.7094,9.42386666667,10.8326
727.85,9.25139999999,49.7074666667,49.0028,40.3925333333,6.5546,10.8044666667,12.3559333333,9.01219999999,10.4037333333
728.17,9.25800000001,49.7564,48.971,40.3835333333,6.64253333333,10.9917333333,12.5517333333,9.20253333332,10.5833333333
728.49,9.0774,50.0325333333,49.1236,40.4218666667,6.5386,10.8167333333,12.5006666667,9.02506666666,10.5594666667
728.80,9.03153333334,49.8395333333,49.0297333333,40.2544666667,6.4194,10.7231333333,12.3758666667,9.01306666668,10.3081333333
729.12,8.99766666667,49.6816666667,48.8527333334,40.2495333334,6.331,10.619,12.2896,8.98286666667,10.2403333333
729.44,8.79006666667,49.1396,48.3419333333,39.8051333333,6.05293333333,10.3560666667,11.9712666667,8.76086666667,9.97993333333
729.76,8.72246666667,49.0282,48.1777333333,39.6363333333,5.894,10.2804,11.8420666667,8.66093333333,9.94033333332
730.08,8.61053333334,49.1738,48.1702666667,39.6231333333,5.66486666667,10.1811333333,11.721,8.48933333334,9.87579999999
730.39,8.58566666667,48.9421333333,47.9106,39.4526666667,5.5432,10.2169333333,11.6517333333,8.50833333333,9.81993333333
730.71,8.45000000001,48.994,47.7905333333,39.4092,5.3752,10.0584666667,11.3806666667,8.40493333333,9.61896666667
731.03,8.32180000001,48.6966,47.1772666667,39.1286,5.2438,9.81973333334,11.1069333333,8.19146666667,9.48130000001
731.35,8.41646666667,48.7155333333,47.3733333333,39.1400666667,5.3156,9.83540000001,11.1776,8.32579999999,9.56923333333
731.67,8.29106666667,48.8324,47.3399333333,39.0988,5.2134,9.67853333333,11.0411333333,8.15393333334,9.34993333334
731.98,8.34973333334,48.6661333333,47.1597333333,39.0009333333,5.18526666667,9.69666666668,10.9484,8.1428,9.26883333334
732.30,8.42219999999,48.9357333333,47.2582666667,39.2963333333,5.3394,9.80973333334,11.0802666667,8.26406666667,9.43410000001
732.62,8.58619999999,48.8220666667,47.1064666667,39.1058666667,5.48686666667,9.94853333333,11.2912666667,8.3714,9.54849999999
732.94,8.681,49.1038666667,47.3513333333,39.2831333333,5.57173333333,10.0824666667,11.3906,8.38166666666,9.70253333332
733.25,8.39673333333,48.8484666667,47.1164666667,39.0859333333,5.3138,9.786,11.1353333333,8.11386666667,9.49486666667
733.57,8.47913333333,48.6018,47.0342666667,39.0727333333,5.4632,9.77966666667,11.1514,8.18293333333,9.49880000001
733.89,8.5506,48.9768666667,47.4889333333,39.3924666667,5.61073333334,9.9224,11.2962,8.30220000001,9.66620000001
734.21,8.51613333334,48.8084666667,47.3504,39.2386,5.6318,10.0504666667,11.3112,8.22,9.78076666668
734.52,8.64026666667,49.0210666667,47.6826,39.4192666667,5.67813333334,10.235,11.418,8.30613333333,9.88159999999
734.84,8.85246666667,49.2488,47.7863333333,39.6116666667,5.95126666667,10.4814666667,11.7241333333,8.42639999999,10.1804
735.16,8.85706666666,49.2222666667,47.8876,39.7037333333,5.73566666666,10.3540666667,11.5728,8.30133333333,10.1722333333
735.48,8.24833333334,48.9973333333,47.616,39.3762,5.2352,9.78193333333,11.0692666667,7.74126666667,9.72563333331
735.79,7.93320000001,48.6722,47.4056666667,39.0956666667,4.8412,9.55753333335,10.7856,7.41206666667,9.4864
736.11,7.75266666667,48.8385333333,47.6405333333,39.2696,4.72526666667,9.44193333332,10.6594,7.32586666667,9.33633333334
736.43,7.63099999999,48.8744,47.7661333333,39.2518,4.7994,9.47206666666,10.7876666667,7.32766666667,9.25163333335
736.74,7.46746666666,49.003,47.9594666667,39.1640666667,4.65926666667,9.40213333333,10.6926,7.1696,9.06343333333
737.06,7.41966666666,49.3484666667,48.1904,39.3852666667,4.56846666667,9.39293333335,10.7562,7.12766666666,9.12693333334
737.38,7.23506666667,48.9356666667,47.69,39.0810666667,4.31346666667,9.06873333333,10.3918666667,6.97526666667,8.88886666667
737.69,7.14700000001,48.7184666667,47.5588,38.9086,4.22533333333,8.90886666667,10.2368,6.96333333333,8.69303333334
738.01,7.00686666666,48.4698,47.3824666667,38.6964,4.14986666667,8.8784,10.2111333333,6.90526666667,8.57583333334
738.33,6.88760000001,48.2046666666,47.206,38.4377333333,3.95106666667,8.7506,9.94366666666,6.669,8.25323333334
738.64,6.9894,48.3162666667,47.2063333333,38.4434,4.2276,8.98840000001,10.136,6.84793333333,8.37923333333
738.96,7.22173333334,48.3854666667,47.3899333333,38.6992666667,4.404,9.31666666666,10.3473333333,7.17966666667,8.60539999999
739.28,7.36046666667,48.3074,47.4139333333,38.7452666667,4.58266666667,9.49773333335,10.5199333333,7.43153333333,8.70086666668
739.59,6.91980000001,47.9752666667,47.0408,38.4001333333,4.0874,9.12706666667,10.1310666667,7.0386,8.39103333333
739.91,6.88666666667,47.7265333333,46.6846,38.1318666667,3.95186666667,9.00866666668,9.93833333333,6.97653333333,8.34966666666
740.23,7.30120000001,48.1514666667,46.9500666667,38.7102666667,4.38146666667,9.45500000001,10.3006666667,7.2922,8.80319999999
740.54,7.22320000001,48.0087333333,46.8750666667,38.3604,4.39253333333,9.60493333335,10.3377333333,7.3652,8.78036666667
740.86,7.29633333333,48.1418,47.0407333333,38.3994666667,4.43446666666,9.76766666667,10.4204666667,7.33806666667,8.82813333334
741.18,7.26226666667,48.4871333333,47.552,38.7349333333,4.43573333333,9.85159999999,10.5092,7.30266666667,8.82863333333
741.49,7.14573333332,48.5086,47.4972666667,38.8322666667,4.365,9.68820000001,10.3815333333,7.14086666667,8.69983333335
741.81,7.4016,49.0088666667,47.9432,39.3925333333,4.79233333333,10.0748666667,10.6774,7.5242,9.03730000001
742.12,7.11539999999,48.8606666667,47.9381333333,39.3842,4.59493333333,9.91766666666,10.4313333333,7.27746666667,8.84926666666
742.44,7.15853333333,48.9595333333,48.0414666667,39.3668666667,4.69413333333,9.95593333333,10.4401333333,7.14833333333,8.91283333334
742.76,7.45573333334,49.4039333333,48.4998666667,39.7523333333,4.93033333333,10.1516666667,10.6448,7.185,9.22123333334
743.07,7.9638,49.8244,49.0258,40.1912666667,5.4548,10.5505333333,11.0232666667,7.53493333333,9.63820000001
743.39,8.13406666666,50.2724,49.316,40.574,5.5424,10.7940666667,11.0691333333,7.55493333333,9.76816666666
743.70,8.15973333333,49.8180666667,48.9169333333,40.2856,5.62666666667,10.8999333333,11.0464666667,7.70666666666,9.85989999999
744.02,8.59806666667,50.1528666667,49.2332,40.7430666667,5.9658,11.1172666667,11.2727333333,8.06860000001,10.2148
744.34,8.53946666667,50.3347333333,49.4704,40.9204666667,6.1224,11.2204666667,11.3512,8.06726666667,10.3268666667
744.65,8.95266666667,50.4032,49.4264,40.9686,6.47773333333,11.6433333333,11.6833333333,8.55086666666,10.8301
744.97,8.99713333334,50.4907333333,49.7424,41.0403333333,6.5594,11.7939333333,11.727,8.72620000001,10.9882
745.28,8.88893333334,49.9933333333,49.209,40.611,6.35986666667,11.5754,11.538,8.62213333335,10.9388666667
745.60,9.10313333334,50.012,49.2042666667,40.4729333333,6.32926666667,11.7126,11.5771333333,8.68073333335,11.1292333333
745.91,9.08840000001,49.772,49.0859333333,40.3179333334,6.2852,11.7806666667,11.5369333333,8.76786666667,11.0982
746.23,8.75906666667,49.267,48.3536,39.8236666667,5.91646666667,11.4777333333,11.1646666667,8.50126666667,10.7685
746.55,8.76373333334,49.3884666667,48.2807333333,39.7716666667,5.91593333333,11.5984,11.2046666667,8.48813333333,10.9002
746.86,8.35239999999,49.1768666667,48.2472666667,39.5904666667,5.72153333333,11.4245333333,10.9806666667,8.27893333333,10.6117333333
747.18,8.44526666666,49.5026666667,48.753,39.7686,5.80633333333,11.5390666667,11.1312,8.34786666666,10.6011333333
747.49,8.37466666666,49.1758,48.4634,39.3864666667,5.8006,11.5520666667,11.0658,8.216,10.4758
747.81,8.53886666667,49.0242,48.2562666667,39.3144,5.81913333333,11.5458666667,11.2301333333,8.3514,10.4918333333
748.12,8.16506666666,48.9614,47.9933333333,39.1726666667,5.49613333333,11.2536666667,11.0411333333,8.02153333333,10.2805333333
748.44,8.17940000001,48.9041333333,47.8980666667,39.0218,5.50366666667,11.2201333333,11.1872,7.99173333333,10.3739
748.75,8.01120000001,49.1752666667,48.1254666667,39.1307333333,5.4084,11.2137333333,11.2008666667,7.851,10.2402666667
749.07,8.00306666666,49.3929333333,48.2704,39.4326,5.68653333333,11.269,11.3757333333,8.08953333333,10.3385666667
749.38,8.23653333333,49.5606,48.2060666667,39.5719333333,5.86173333333,11.4090666667,11.6192,8.30480000001,10.4634
749.70,8.23693333333,49.9833333333,48.6869333333,39.9054,6.0504,11.5406666667,11.8194,8.43119999999,10.6508
750.01,8.09993333333,49.6703333333,48.4511333333,39.8066,5.9564,11.4624666667,11.6481333333,8.44593333333,10.5168
750.33,8.44420000001,49.6316,48.3378,39.8936,6.2514,11.5812666667,11.8952,8.67706666667,10.7861666667
750.64,8.43619999999,49.7155333333,48.1686,39.8533333333,6.12813333333,11.4752,11.9025333333,8.74739999999,10.8153666667
750.96,7.84486666666,49.546,48.0031333333,39.6379333333,5.66186666667,10.9233333333,11.4436,8.27840000001,10.3404666667
751.27,7.4086,49.6599333333,48.0372666667,39.6650666667,5.36073333333,10.6646,11.1283333333,7.80513333332,9.98200000001
751.59,7.50159999999,49.6782,48.0728,39.7130666667,5.31453333333,10.6244,11.0896,7.65153333334,9.92109999999
751.90,7.48346666666,49.7369333333,47.9967333333,39.9534666667,5.32866666667,10.665,11.0152666667,7.65453333333,9.91190000001
752.22,7.42346666666,49.4692,47.8006666667,39.8759333333,5.29506666667,10.598,10.97,7.69473333334,9.87730000001
752.53,7.56666666666,49.3129333333,47.7589333333,39.5642,5.12813333333,10.6435333334,10.9026666667,7.7308,9.73066666668
752.85,7.60993333333,49.6641333333,48.1910666667,39.881,5.2868,10.7854666667,10.9923333333,7.97420000001,9.86696666667
753.16,7.74173333334,49.5344666667,48.2484,39.6938666667,5.35226666667,10.8874,11.0571333333,8.08133333334,9.84686666667
753.47,8.1912,50.0698,48.8602666667,40.1652666667,5.91733333333,11.3514,11.5476666667,8.47033333334,10.3500666667
753.79,8.4222,50.2605333333,49.1870666667,40.4356,6.03393333333,11.6193333333,11.6116666666,8.6684,10.4031333333
754.10,8.29806666667,50.2249333333,49.2209333333,40.4914666667,6.0366,11.5268,11.5242666667,8.39213333333,10.1948333333
754.42,8.53900000001,50.6172,49.5990666667,40.9653333333,6.31593333333,11.759,11.8511333333,8.55486666667,10.4654333333
754.73,8.77219999999,50.7138666667,49.7471333333,41.1442,6.42286666667,12.0222666667,11.9824666667,8.89153333333,10.7376
755.05,8.89333333334,50.6257333333,49.8099333333,41.1212,6.62146666667,12.1004666667,12.0898666667,9.1166,10.8038666667
755.36,8.78633333334,50.5579333333,49.8167333333,40.8858,6.4124,11.8668,11.8562666667,9.00579999999,10.5607666667
755.67,8.78819999999,50.5207333333,49.8837333333,40.8637333333,6.232,11.865,11.8028,8.83939999999,10.4617
755.99,8.6402,50.5649333333,49.6990666667,40.9879333333,6.26373333333,11.839,11.8635333333,8.72466666667,10.5606666667
756.30,8.31133333334,50.561,49.6892,40.8911333333,5.95153333333,11.4963333333,11.62,8.28673333333,10.3767
756.62,8.35619999999,50.7713333333,49.8268,41.2296,6.06293333333,11.5552,11.7574666667,8.4558,10.4902
756.93,7.96153333334,50.5901333333,49.4154666667,40.9376,5.4834,10.9893333333,11.3519333333,7.99773333334,10.0097333333
757.24,7.56333333333,50.6402666667,49.2783333333,40.7958666667,5.36366666667,10.8029333333,11.4026,7.7596,9.96363333335
757.56,7.19313333333,50.5152,49.1780666667,40.7489333334,5.10973333333,10.5547333333,11.2331333333,7.66613333334,9.78893333333
757.87,7.18866666667,50.2973333333,48.9393333334,40.7125333333,5.05886666667,10.5303333333,11.1138,7.57566666665,9.88223333334
758.18,7.18040000001,50.3439333333,48.9852666667,40.5416,4.98253333334,10.3916666667,11.0736666667,7.58179999999,9.94243333333
758.50,7.01006666667,50.3183333333,49.0371333333,40.6278666667,4.76626666667,10.1520666667,10.9656666667,7.35346666666,9.73246666666
758.81,7.06353333334,50.3067333334,48.8354666667,40.6946,4.8974,10.0732,11.097,7.33606666668,9.78616666666
759.13,7.32679999999,50.8533333333,49.2538,41.1116,5.21373333333,10.3060666667,11.3753333333,7.736,10.1438333333
759.44,7.56960000001,50.8091333333,49.3734,41.1778666666,5.42413333333,10.4136,11.5272,7.96813333333,10.2846
759.75,8.00273333333,50.5698,49.2142666667,41.2697333333,5.7814,10.852,11.7537333333,8.33473333333,10.5242666667
760.07,7.68659999999,50.3289333333,48.8806,41.0669333333,5.4174,10.4256666667,11.3875333333,7.86053333333,10.2183333333
760.38,7.48946666667,50.1852,48.7123333333,40.9352666667,5.38866666667,10.2839333333,11.2902666667,7.67046666667,9.97256666665
760.69,7.74200000001,50.2689333334,48.7854666667,40.9186666667,5.37233333333,10.2230666667,11.1444,7.75033333334,10.1256666667
761.01,7.59106666667,49.9396,48.3660666667,40.3980666667,5.1322,10.0052,10.7121333333,7.42606666667,9.97113333333
761.32,7.81579999999,50.291,48.6510666667,40.5390666667,5.24426666667,10.2378,10.9390666667,7.68919999999,10.0494
761.63,7.98353333333,50.0122,48.3952,40.5787333333,5.46586666667,10.3292666667,11.0458,7.74619999999,10.0604
761.94,8.35746666667,50.3099333333,48.6793333333,40.8188666667,6.01433333333,10.7702,11.3994666667,8.20033333333,10.5066
762.26,8.43180000001,50.6435333333,49.0362,41.1403333333,6.2178,10.9837333333,11.666,8.34933333333,10.6368666667
762.57,8.28100000001,50.4858,48.7306666667,40.895,6.07813333333,10.7343333333,11.5157333333,8.1996,10.3703666667
762.88,8.14439999999,50.678,48.9966666667,41.0369333333,5.8816,10.6108666667,11.3498,7.9618,10.2151
763.20,8.25273333333,50.9884666667,49.2184,41.1767333333,5.8748,10.6266,11.4207333333,7.96120000001,10.2605666667
763.51,8.339,51.0444666667,49.311,41.1414,5.9848,10.6972666666,11.3261333333,7.99386666667,10.3430333333
763.82,8.64640000001,51.08,49.5379333333,41.2706,6.0688,10.8956,11.3759333333,8.27160000001,10.6027
764.14,8.57719999999,51.0928,49.4103333333,41.3504666667,6.131,10.8686,11.3941333333,8.29213333333,10.5173333333
764.45,9.03053333333,51.3036,49.6183333333,41.6914666667,6.57393333333,11.2067333333,11.8460666667,8.75406666666,10.9065333334
764.76,9.00333333334,51.162,49.5647333333,41.6206666667,6.529,11.1154,11.7742666667,8.73006666667,10.8346
765.07,8.65766666667,51.0296666667,49.5012,41.4888,6.30773333334,10.8776,11.5516,8.45940000001,10.6673333333
765.39,8.37206666667,50.9185333333,49.1808,41.3679333333,5.96193333333,10.5812,11.2767333333,8.17566666667,10.5014
765.70,8.45533333333,50.7609333333,49.2707333333,41.2886666667,6.05526666667,10.7172666667,11.2996666667,8.35346666667,10.7050333333
766.01,8.37553333334,50.6318,49.4552666667,41.1254666667,6.00413333333,10.7444666667,11.3712,8.42153333334,10.8210666667
766.32,8.23079999999,50.4728,49.2272,40.9642,6.12293333333,10.6708666667,11.3861333333,8.55493333333,11.0405
766.64,7.996,50.5059333333,49.3116,40.7757333333,6.0624,10.4327333333,11.1972666667,8.43993333333,11.0497666667
766.95,8.17093333333,50.4561333333,49.2902666667,40.7665333333,6.177,10.5408,11.5026666667,8.72466666667,11.3525666667
767.26,8.11706666667,50.2848666667,48.9914,40.6812666666,6.36826666667,10.7434,11.6628666667,8.87980000001,11.4505
767.57,7.9962,49.9796666667,49.0537333333,40.6913333333,6.03153333333,10.646,11.4187333333,8.68766666668,11.4266333333
767.88,7.63819999999,50.3762,49.4897333333,40.9093333333,5.6624,10.6084666667,11.2528,8.49526666666,11.4198
768.20,7.47273333334,50.6905333333,49.5986666667,41.034,5.48646666667,10.6462666667,11.3401333333,8.33666666665,11.5204
768.51,8.11480000001,51.0984,50.0330666667,41.4446,6.235,11.349,11.9651333333,9.04086666666,12.1202
768.82,8.6952,51.3902666667,50.4135333333,41.8967333333,6.73433333333,11.7754,12.5739333333,9.58293333334,12.3085
769.13,8.77113333333,51.6189333333,50.4341333333,41.8357333333,6.61146666667,11.7623333333,12.5128666667,9.45906666668,12.2001333333
769.44,8.84273333333,51.7576666667,50.2983333333,41.8344,6.61046666667,11.8064,12.2791333333,9.41673333333,12.1983333333
769.76,8.81833333333,51.9490666667,50.1484666667,42.0204,6.3774,11.9066666667,12.1188,9.14206666667,12.0262666667
770.07,8.32253333333,51.1516666667,49.5350666667,41.6205333333,5.90153333333,11.5794,11.7990666667,8.68746666666,11.5616666667
770.38,8.39199999999,50.9600666667,49.3381333333,41.6418666667,5.93926666667,11.6994666667,11.8346,8.69406666667,11.2939666667
770.69,7.39786666668,51.2804666667,49.6984666667,41.6480666667,5.04326666667,10.8260666667,11.0492,7.98026666666,10.4317333333
771.00,7.33586666667,51.6288,49.9538,41.6750666667,5.16833333333,10.8586,11.2626,7.97553333333,10.4840666667
771.32,7.05119999999,50.9716,49.3915333333,41.0858666667,5.1838,10.6211333333,11.1110666667,7.7948,10.0632666667
771.63,6.67926666667,50.1444666667,48.9894,40.5179333333,5.01493333333,10.4798,10.6242,7.39266666667,9.6286
771.94,6.50686666666,50.5656666667,49.0372,40.41,4.73226666667,10.3973333334,10.3281333333,7.04233333334,9.2982
772.25,6.12780000001,50.4562666667,48.9569333333,39.9564,4.56766666667,10.4736666667,10.0782,6.88400000001,9.35913333334
772.56,5.71679999999,50.2772,48.6719333333,39.7582,4.08093333333,10.1892,9.7054,6.69753333333,9.05236666666
772.87,5.62313333333,50.1224666667,48.7848666667,40.1562,4.16946666667,10.3366666666,9.82846666667,6.55526666667,9.00786666667
773.18,5.67873333333,50.4148,49.218,40.2537333333,3.97006666667,10.1836,9.99766666665,6.57606666667,8.73096666665
773.50,6.12913333334,51.0314,49.745,40.8823333333,4.28666666667,10.4387333333,10.3057333333,6.95146666667,9.03056666667
773.81,5.1106,51.1126,49.7123333333,40.6131333333,3.61153333334,9.84446666669,9.61819999999,6.19993333333,8.49830000001
774.12,5.561,50.5482,49.1671333333,40.2892,4.04006666667,10.0302,9.81566666667,6.28406666667,8.83823333335
774.43,5.7062,50.3911333333,49.0888,40.5482,4.1462,10.2646,9.92266666667,6.6152,9.06543333333
774.74,5.9206,50.5536666667,48.9998,40.9219333334,3.887,10.4347333333,9.97846666667,6.6666,9.22086666667
775.05,5.96840000001,50.6456,48.6082,41.0186,3.92626666667,10.0335333333,9.78486666666,6.90093333334,9.30163333332
775.36,5.75713333333,50.4354,48.3841333333,41.0742,3.39633333333,9.67113333335,9.61293333333,6.657,9.08083333334
775.67,5.05666666667,49.8178,48.0946,40.6005333333,2.4076,8.73946666666,8.73466666668,5.8394,8.12913333335
775.98,5.42393333334,49.8964,48.3728666667,41.1044666667,3.00306666667,9.09746666667,8.99413333334,6.07986666667,8.60433333334
776.30,5.50053333333,50.5579333333,48.8341333333,41.3402666667,3.16393333333,9.09806666666,9.07326666667,6.33279999999,8.78909999999
776.61,5.45953333333,50.0496,48.4899333333,41.232,3.1894,9.17040000001,8.81773333333,6.57220000001,8.73323333334
776.92,4.61353333333,49.3115333333,47.6410666667,40.5266666667,2.50066666667,8.76473333333,8.19766666667,6.04526666667,8.16796666667
777.23,5.06233333333,49.6512666666,47.9920666667,40.9466666667,2.83006666667,8.98366666667,8.63486666667,6.43226666666,8.39809999999
777.54,5.40233333333,49.8851333333,48.226,41.3194,3.2534,9.45533333333,9.28026666668,6.82666666666,8.7031
777.85,5.3744,49.8972666667,48.1744,40.5810666667,3.0152,9.28620000001,9.35639999999,6.48133333333,8.1692
778.16,5.92213333334,50.2949333333,49.0556,40.5498,3.84313333334,10.0248666667,10.1348,7.00653333333,8.65066666667
778.47,6.76233333334,51.343,50.5869333333,41.3454666667,4.59566666667,11.0859333333,11.3429333333,7.95153333334,9.61440000001
778.78,6.192,50.9495333333,50.5105333333,41.072,4.2112,10.6484,10.7452666666,7.84580000001,9.07866666665
779.09,6.36386666667,51.1571333333,50.6286,41.3086666667,4.47526666667,10.9366666667,11.024,8.20126666666,9.33286666667
779.40,5.772,50.8093333333,50.2354,40.9257333333,3.8996,10.4733333333,10.5508,7.92866666668,8.67593333333
779.71,5.5012,50.2926666667,49.412,40.4973333333,3.62606666666,10.0491333333,10.1683333333,7.49039999999,8.54193333333
780.02,6.26846666667,50.9180666667,50.1526,40.9569333333,4.4478,10.7421333333,11.0784,8.01133333335,9.69213333333
780.33,7.2516,51.5166,50.6626,41.4596,5.51766666667,11.7184666667,12.1428666667,8.90786666666,10.7065
780.64,7.56033333332,51.92,50.6780666667,41.4964,5.69493333333,12.2213333334,12.2734,9.16073333333,11.2028666667
780.95,7.94626666666,52.4116666667,51.1638,41.8166666667,5.56073333333,12.5169333333,12.4855333334,9.39953333333,11.5772333333
781.26,8.0076,53.0705333333,51.7350666667,42.4940666667,5.57793333333,12.8452666667,12.3411333333,9.82566666665,12.0380666667
781.57,7.898,52.8722,51.1092666667,42.4463333334,5.14233333334,12.2376,11.7222666667,9.46573333333,11.8334333333
781.88,7.19026666667,51.8276666667,49.8963333333,41.9532,4.4626,11.6748,10.9984666667,8.69066666666,10.9382333333
782.19,6.81,51.3883333333,49.4765333333,41.3443333333,4.06626666667,11.091,10.6721333333,7.92293333333,10.6308333333
782.50,6.54433333333,51.1536666667,48.9796,41.2455333333,3.63073333333,10.9868666667,10.4308,7.4674,10.5337
782.81,6.61553333333,51.7275333333,49.4184666667,41.3617333333,3.3192,10.8878666667,10.3376,7.14893333333,10.8822
783.12,7.35333333334,52.1430666667,50.3635333333,42.2260666667,3.93126666666,12.0229333333,11.2676666667,8.19453333334,11.7397333333
783.43,6.64346666666,51.5052,49.3023333333,41.5800666667,3.47746666667,11.6552666667,10.5536,7.61253333335,11.0264666667
783.74,6.14106666667,51.8335333333,49.6131333333,41.6593333333,2.98186666667,11.0362666667,9.97346666667,7.10960000001,10.6583333333
784.05,5.6824,51.7029333333,49.5168666667,41.9143333333,2.3128,10.6098,9.48673333333,6.87206666667,10.1691
784.36,4.7472,51.3708,49.1629333333,41.5700666667,1.81546666667,9.94806666667,8.64173333334,6.39706666666,9.38373333333
784.67,4.578,51.066,48.6382666667,41.5217333333,1.98393333333,9.61200000001,8.47193333333,6.02586666667,9.10056666667
784.98,4.03526666667,51.4070666667,49.0022666667,42.0143333333,1.68073333333,9.30439999999,8.29706666666,5.86726666667,8.62433333333
785.29,5.0788,52.4826,50.1259333333,42.8986666667,2.79773333333,10.1196666667,8.9478,7.0762,9.61870000002
785.60,6.82679999999,53.6041333333,51.1233333333,43.9273333333,4.4444,11.7205333333,10.6616666667,9.04279999999,11.0003
785.91,7.38526666667,54.209,51.4975333333,44.3054666667,5.72466666667,12.349,11.4856666667,10.0906,11.7451666667
786.22,7.68786666667,53.4624,50.9506,43.9553333333,6.4378,12.729,11.7839333333,10.5634,11.5963666667
786.53,7.35413333333,53.0099333333,50.3291333333,43.2524666667,5.95606666667,12.1260666666,11.2073333333,10.1386,10.9763
786.84,6.85686666667,52.9066,50.2134666667,43.0564,5.369,11.5974666667,10.6172,9.68853333333,10.444
787.14,6.87940000001,52.2698,49.5494,43.0113333333,5.50226666667,11.6708,10.7416666667,9.76200000001,10.2772
787.45,7.54526666667,53.0533333333,50.258,43.6406666667,6.30973333333,12.1636,11.6695333333,10.3129333333,10.6232666667
787.76,7.82913333335,53.3766,50.3110666667,43.985,6.5424,12.2573333333,11.8896666667,10.3865333333,11.1543333333
788.07,7.67206666667,53.5860666667,50.7633333333,43.9516666667,6.19346666667,12.2151333333,11.9193333333,10.3978,11.2661
788.38,7.20533333334,53.1253333333,50.3146666667,43.3386666667,5.76,11.6586666667,11.3866666667,9.85600000002,10.6346666667
788.69,6.80620000001,53.2958,49.7345333333,43.1215333333,5.1918,11.0698666667,10.936,9.06413333335,9.97313333333
789.00,6.261,53.4320666667,49.8738666667,43.4318666667,4.578,10.7678,10.4330666667,8.59106666667,9.73406666667
789.31,6.38693333334,53.5682,49.9775333333,43.4004666667,4.0492,10.5201333333,10.0280666667,8.13193333333,9.30919999999
789.62,5.95333333333,53.7417333333,50.0085333333,43.4914,3.0774,9.80159999999,9.39893333333,7.25340000001,9.02780000001
789.92,6.39086666668,54.3839333333,50.9448,43.9141333333,3.51506666667,10.223,9.6948,7.31226666668,9.19313333333
790.23,6.70286666667,55.2675333333,52.052,44.4725333333,3.6204,10.4986666667,9.89433333333,7.41620000001,9.52863333332
790.54,5.90093333334,54.9766666667,51.6278666667,43.5106666667,2.73273333333,9.72306666667,8.96353333333,6.53600000001,8.78306666667
790.85,5.26519999999,53.4786,50.8018,42.0834666667,1.99486666667,9.24253333333,8.03033333333,5.61246666667,8.23540000001
791.16,4.4726,52.5307333333,50.33,40.7119333333,0.983933333332,8.59546666668,6.96433333333,4.60186666667,7.02286666667
791.47,3.23066666667,51.3009333333,49.4207333333,39.8212666667,0.0066,7.05726666667,5.55446666667,3.54846666667,5.71336666667
