wavelength,Back_TanCyvm,Belly_TanCyvm,Breast_TanCyvm,Crissum_TanCyvm,Crown_TanCyvm,DorTail_TanCyvm,Patch10_TanCyvm,Patch11_TanCyvm,Rump_TanCyvm,Throat_TanCyvm,WingTip_TanCyvm
220.10,-78.3333333334,32.2222222222,-103.333333333,66.6666666668,-19.4444444444,48.3333333334,25.5555555556,-111.666666667,145.0,-17.2222222222,7.22222222223
220.47,-67.5555555555,9.77777777777,-93.3333333335,48.0000000001,-45.3333333332,32.0,7.11111111113,-105.333333333,98.6666666666,-15.5555555555,-22.2222222222
220.85,-55.5555555556,41.7777777778,-69.7777777777,54.2222222223,-12.4444444444,71.5555555557,39.5555555556,-53.3333333332,123.111111111,24.4444444445,8.0
221.23,-10.027,28.1843333333,-21.1383333333,45.5285555555,-9.485,33.3332222222,40.1086666666,-23.8483333333,83.7398888888,24.6612222222,5.962
221.61,0.176555555533,32.8041111111,-2.99811111113,39.5062222222,5.11466666668,29.9823333333,34.3916666667,5.82,68.4302222222,16.0491111111,12.5221111111
221.98,-5.22877777777,35.6208888889,-23.5294444445,49.0196666668,3.59477777777,50.3266666667,62.4183333333,-0.326888888877,114.705888889,2.9411111111,6.53622222221
222.36,-6.94444444446,14.8808888889,-17.8572222222,26.1903333333,-11.7062222222,21.4286666667,15.873,-12.8968888889,56.3491111111,-13.2937777778,-11.111
222.74,-3.41877777778,14.5298888889,-5.29911111111,31.111,-8.20522222223,24.1024444444,28.0342222222,3.93177777777,57.2651111111,1.02566666667,-3.41899999999
223.11,14.3097777778,27.946,19.8655555555,55.3872222222,6.22899999999,36.3636666667,51.6835555556,22.3904444444,69.3604444445,27.1044444444,12.7946666667
223.49,31.3532222222,34.5433333333,30.253,52.0352222222,22.9921111111,37.1835555556,47.0846666667,34.3236666667,57.6457777778,33.5533333333,24.2025555555
223.87,26.2626666667,33.8943333333,31.4254444445,45.9033333333,18.4062222222,33.3332222222,42.9854444445,31.6497777778,52.6374444444,31.5374444445,17.8452222222
224.24,9.89355555556,28.9193333333,22.3744444444,48.2495555555,11.1113333333,18.1126666667,39.4216666666,31.3546666667,48.0975555555,20.0912222222,1.82633333331
224.62,22.3906666667,48.6533333333,43.771,64.3097777778,31.3131111111,34.6801111111,58.7542222223,47.8113333332,62.1211111111,31.8182222222,21.549
225.00,13.924,37.6935555556,30.5205555556,50.6328888889,13.5022222222,17.0183333333,43.3193333333,26.0196666667,42.3346666667,18.4246666667,12.7987777778
225.38,0.364222222233,35.7013333333,14.3897777778,40.8016666667,1.09288888889,12.0218888889,32.7867777778,26.2295555555,31.3297777778,12.0217777778,-4.91788888889
225.75,-2.33333352639e-11,30.7538888889,11.508,36.5081111111,-1.98411111109,9.72222222222,27.3808888889,17.6585555556,18.8492222222,11.9047777778,-22.6188888889
226.13,11.9474444444,34.0502222222,21.7444444445,35.3645555555,10.2747777778,22.4611111111,28.4348888889,24.4921111111,21.7441111111,26.6428888889,-2.26999999999
226.51,24.632,61.044,41.901,54.3507777778,32.2623333334,38.4202222222,52.2086666667,50.2007777778,35.743,50.4686666666,14.4577777778
226.88,18.6506666667,53.1745555556,29.7617777778,46.693,25.6613333333,26.1904444444,40.6085555556,41.9312222222,19.4445555555,37.3015555556,5.55555555554
227.26,20.9876666667,59.2592222222,33.9506666667,41.605,26.9137777778,20.0001111111,34.0741111111,39.7531111111,17.5308888889,29.1357777778,6.41977777779
227.64,22.4748888889,62.3736666667,39.7726666667,38.3837777778,27.1464444445,21.0857777778,38.0052222222,37.2473333333,22.2222222222,34.9747777778,9.59599999999
228.01,28.3625555556,56.5302222222,38.4991111111,37.3295555556,25.5361111111,24.2691111111,39.0838888889,37.8167777778,26.2184444444,36.4523333333,18.616
228.39,32.2358888889,49.7256666667,41.7694444444,35.9395555555,29.9725555555,31.2071111111,39.7804444444,34.9108888889,30.8642222222,35.8024444445,24.8284444444
228.76,29.3945555555,42.093,35.2733333334,32.1575555556,27.278,26.1612222222,34.9793333333,31.2757777778,24.7502222222,31.2757777778,19.6943333333
229.14,32.6461111111,45.4754444444,39.748,37.2278888889,32.818,31.2714444444,36.7697777778,36.9988888889,28.1215555556,33.6768888889,24.3415555556
229.52,32.5065555555,47.5451111111,42.894,40.6717777778,33.7467777778,32.7131111111,39.5866666667,36.0724444445,31.6795555556,35.0386666667,29.0438888889
229.89,29.9144444444,47.3604444444,42.8857777778,38.1598888889,34.2884444445,32.6797777778,39.5676666667,36.1487777778,29.2106666667,34.741,29.2106666667
230.27,30.6477777778,51.5534444444,45.4976666666,40.179,34.7023333333,31.7535555556,40.9162222222,40.0211111111,30.0684444444,35.9135555556,31.8063333333
230.65,34.8248888889,51.2346666667,48.3538888889,41.3581111111,36.5225555556,33.6934444444,40.8436666667,40.2264444444,31.7385555555,36.7283333333,33.9505555555
231.02,36.7816666667,54.454,50.1436666667,41.1876666667,39.703,38.1705555555,43.6783333333,41.6665555556,36.1112222222,41.2835555556,37.2605555556
231.40,33.9301111111,52.2957777778,48.6226666667,40.2203333333,40.0825555556,39.3021111111,42.6538888889,42.0108888889,37.2818888889,40.9091111111,35.4451111111
231.78,29.3484444444,50.6796666667,47.867,38.8184444444,38.8654444444,37.5527777778,39.7562222222,41.9596666667,32.4424444445,36.7556666667,34.0832222222
232.15,21.3953333333,46.3048888889,43.9277777778,33.1783333333,33.385,32.5065555556,33.23,35.1937777778,26.2534444444,28.9404444444,26.9768888889
232.53,23.8022222222,50.6115555556,47.2477777778,36.9011111111,34.8114444444,33.741,35.9838888889,38.9907777778,27.1662222222,32.7725555555,31.6512222222
232.90,20.6756666667,53.0928888889,49.8855555555,35.6816666667,30.4695555556,33.9633333334,34.0777777778,36.2541111111,26.8614444445,32.3025555556,30.985
233.28,19.2021111111,50.9403333333,48.319,32.9345555556,25.926,31.2821111111,29.8574444444,31.681,24.5013333333,31.7948888889,29.1737777778
233.66,25.0141111111,52.2507777778,49.4586666667,34.2448888889,27.8632222222,34.758,31.9657777778,34.53,24.6724444445,32.9914444444,32.1367777778
234.03,29.2735555556,55.5555555555,53.5791111111,37.5,29.0597777778,37.0727777778,36.0576666667,35.47,31.624,35.8975555555,35.31
234.41,25.8728888889,51.3227777778,49.1533333333,33.0687777778,27.4602222222,33.3332222222,31.746,30.2115555555,26.5607777778,32.1164444444,32.963
234.78,20.7708888889,46.4965555555,43.7436666667,29.7297777778,24.3743333333,30.2303333334,29.3795555556,27.8777777778,21.7216666667,29.6296666667,30.6306666667
235.16,18.1964444444,44.2295555556,43.3708888889,27.5896666667,19.9677777778,25.2818888889,25.4427777778,25.8723333333,15.2977777778,23.9935555556,27.4825555555
235.54,21.7507777778,45.8596666667,45.1782222222,28.9306666667,19.8637777778,26.6772222222,27.2535555555,26.7821111111,15.8806666666,24.3186666667,32.0231111111
235.91,16.7734444445,41.2928888889,41.0788888889,23.3973333333,16.7734444444,22.5427777778,23.7713333333,22.9166666667,12.2863333333,19.9784444445,25.5342222222
236.29,24.002,47.619,47.3783333333,31.746,26.9842222222,29.9663333333,32.0344444444,32.1307777778,21.0677777778,30.3993333333,34.8245555556
236.66,24.0741111111,47.9044444444,46.7837777778,29.2396666667,24.269,26.3158888889,27.7292222222,30.5555555556,22.3684444444,28.5086666667,31.7251111111
237.04,21.4912222222,44.2982222222,42.8362222222,24.9512222222,22.4657777778,22.6608888889,23.3917777778,28.4113333333,17.8848888889,25.1461111111,27.4854444444
237.41,25.762,47.0502222222,45.0344444444,25.2213333333,27.0403333333,25.2212222222,25.8112222222,31.7108888889,20.4031111111,25.4178888889,28.7117777778
237.79,23.0254444444,45.5154444445,43.0611111111,22.0882222222,28.1571111111,23.3823333333,23.6055555556,30.1648888889,19.4556666667,23.7394444444,26.3721111111
238.17,20.7942222222,41.1423333333,37.4386666666,17.0015555555,25.5688888889,18.2507777778,19.7232222222,27.6215555556,12.8065555555,19.5894444445,22.8468888889
238.54,20.1036666667,40.2507777778,36.5326666667,14.9158888889,22.2654444445,17.5528888889,20.1471111111,25.4216666667,11.3272222222,19.023,19.1525555556
238.92,18.86,39.6063333333,37.5151111111,16.4,22.386,17.958,22.222,25.7071111111,12.956,17.835,18.491
239.29,20.3882222222,39.3383333333,35.8144444444,17.116,20.8556666666,20.9995555556,21.719,24.5595555556,16.433,19.3815555556,19.3094444444
239.67,20.1238888889,38.1835555556,34.3653333333,15.2391111111,19.7455555555,18.7478888889,19.608,21.844,14.0694444444,18.7823333334,17.6127777778
240.04,20.957,37.0987777778,33.8272222222,14.2593333333,17.8703333333,17.0985555556,18.179,21.8827777778,14.9383333333,18.9505555555,18.4258888889
240.42,20.157,34.9038888889,31.4718888889,12.1291111111,13.8743333333,15.6777777778,15.0961111111,19.5753333333,12.2165555556,15.9105555555,16.3756666667
240.79,16.5706666666,30.8642222222,28.587,10.6995555556,11.8792222222,14.0741111111,12.5376666667,16.5982222222,9.65722222223,14.3757777778,14.4307777778
241.17,15.8594444444,30.2481111111,27.0908888889,11.9305555555,11.9547777778,13.4972222222,12.9911111111,16.3172222222,10.2435555555,15.1602222222,15.064
241.54,12.7146666667,27.6648888889,25.384,10.5692222222,9.21422222221,10.9077777778,11.224,14.0018888889,8.49133333333,13.1661111111,13.0983333333
241.92,11.0241111111,26.1873333333,25.2504444444,10.6973333333,6.97166666667,9.19377777777,10.6535555555,12.6797777778,7.97377777778,11.0676666666,12.8976666667
242.29,7.18577777778,22.5653333333,21.8576666667,8.58011111111,3.64655555555,7.01411111112,6.56377777779,8.83755555556,5.94166666668,7.85077777778,11.1755555555
242.67,8.12277777779,22.8841111111,21.8811111111,9.62688888889,4.41222222222,7.96222222221,6.45799999999,10.2887777778,6.819,8.06244444445,12.836
243.05,7.78755555555,22.4581111111,20.6095555556,7.84655555556,2.714,6.411,4.68055555555,9.12477777777,5.64411111111,7.33522222222,12.6056666667
243.42,6.32955555556,21.4186666667,20.6936666667,7.721,2.528,5.15388888889,3.89955555556,7.77977777779,3.88,6.23177777778,12.5612222222
243.80,6.59766666667,21.9926666667,21.5528888889,8.12766666667,3.15544444444,6.38744444443,5.14433333333,9.90622222221,5.50777777779,7.11433333333,14.4577777778
244.17,5.43344444445,22.2034444445,21.3762222222,8.49777777779,3.12077777778,7.33222222222,4.85044444444,8.94911111109,5.48977777778,6.86222222222,15.0967777778
244.55,3.87188888889,21.9521111111,21.5741111111,7.49144444444,2.70122222222,5.90655555556,4.05188888889,6.9871111111,4.79011111111,6.55511111111,14.2623333333
244.92,4.03588888889,22.737,21.1261111111,6.85933333333,2.87344444444,6.97555555557,5.48088888889,7.47388888891,5.03244444444,5.79633333335,15.147
245.30,5.602,24.5371111111,23.6112222222,8.68811111111,5.01544444444,9.27466666668,7.02144444443,9.38277777777,6.88277777778,6.62022222223,17.9012222222
245.67,7.20833333332,26.2222222222,24.8333333333,10.25,7.26388888889,10.6111111111,9.05555555555,10.3472222222,8.69444444443,8.61111111111,19.6666666667
246.05,7.39877777777,26.2051111111,24.4907777778,9.56433333334,7.08955555556,11.008,8.66211111112,10.5697777778,8.40433333332,9.56433333335,19.7861111111
246.42,9.55244444443,28.0906666667,27.0633333333,11.477,8.73766666667,13.0005555555,11.3,12.351,10.7214444445,11.5361111111,21.1831111111
246.79,8.36122222221,27.4761111111,26.4586666667,10.9657777778,8.49544444444,12.5755555555,10.8092222222,11.6253333333,10.4291111111,10.7756666667,20.8475555556
247.17,8.05222222222,27.2265555555,26.1241111111,10.7112222222,8.31177777778,12.3107777778,10.2787777778,10.9165555555,10.3328888889,10.5597777778,20.5252222222
247.54,8.90966666666,27.8191111111,26.594,11.1524444444,9.01333333333,12.5442222222,10.8202222222,12.0145555556,11.6405555556,11.599,21.2254444444
247.92,7.83900000001,26.4832222222,25.3924444445,10.5096666667,8.522,11.9061111111,9.97966666667,10.6523333333,10.7034444444,10.6218888889,19.8777777778
248.29,8.44355555556,27.1057777778,25.9875555555,11.419,9.6441111111,11.983,10.6288888889,11.0393333334,11.0698888889,11.2855555556,20.3651111111
248.67,8.14955555555,26.3808888889,25.4463333333,11.1321111111,9.50433333332,11.7306666667,10.3127777778,10.7855555556,10.9642222222,10.5964444444,19.9222222222
249.04,7.70177777778,25.8775555555,25.5307777778,10.6303333333,8.75255555556,10.6975555556,9.27788888888,9.83677777776,10.0155555556,10.5966666667,18.8798888889
249.42,8.03777777778,26.2292222222,25.591,11.0047777778,8.93611111112,11.0754444445,9.79911111111,10.201,10.7091111111,11.3948888889,18.8062222222
249.79,7.22022222221,25.0414444444,25.2966666667,10.4606666667,7.61577777778,10.537,9.00611111112,10.1798888889,9.44011111112,10.4862222222,17.7192222222
250.17,6.75344444446,25.0235555555,25.1588888889,10.5022222222,7.633,10.4344444445,8.4721111111,9.41933333332,9.66299999999,9.68999999998,17.093
250.54,4.9668888889,23.744,23.7727777778,8.94344444443,6.40244444445,8.82855555556,6.07244444446,8.02455555556,7.60844444445,8.13944444444,15.5757777778
250.92,2.72411111111,21.7478888889,22.1916666667,6.45844444444,3.39744444444,6.16766666667,2.98455555555,5.87711111111,5.57077777778,6.03,12.9172222222
251.29,1.88600000001,20.7134444444,22.3481111111,6.99366666667,2.78177777778,5.87766666667,2.24744444444,5.17055555555,5.45344444444,6.17633333333,12.1798888889
251.66,-1.13133333333,18.5241111111,21.1247777778,5.31922222222,-0.0843333333333,4.55911111111,-0.320888888887,2.43155555555,2.78622222222,3.51233333333,10.0133333333
252.04,-1.23833333333,18.1113333333,20.7602222222,4.67822222222,-0.911777777778,3.47444444445,-0.911555555554,2.25322222222,3.00988888889,3.07877777778,9.30511111109
252.41,-1.98844444444,17.4255555556,20.792,4.13388888889,-2.37233333333,3.06988888889,-2.56422222222,2.07566666666,2.96533333333,2.14555555555,9.33188888887
252.79,-1.99044444444,17.5896666667,20.9373333334,3.63722222222,-3.29344444445,3.31155555556,-3.65533333333,2.11722222222,3.43844444445,1.75522222222,9.51866666668
253.16,-1.96611111111,18.4525555555,20.5987777778,4.70788888889,-2.417,3.93222222222,-3.58933333333,2.48922222222,5.42944444444,2.47111111111,10.6242222222
253.54,-4.10233333335,15.8404444444,18.9934444444,1.82322222222,-5.77388888889,1.15844444445,-6.60977777779,-0.246888888888,3.00088888889,-0.341777777777,7.86333333333
253.91,-5.39633333333,15.2131111111,17.5626666667,-0.0596666666633,-6.63088888889,0.0396666666667,-8.70177777778,-1.812,2.54877777778,-2.15044444445,6.88955555556
254.28,-6.87544444446,13.8145555555,16.8582222222,-0.51088888889,-7.6841111111,-0.89388888889,-9.87633333333,-2.61811111111,2.04355555556,-3.12888888889,6.32166666668
254.66,-5.87066666667,15.7424444444,17.8301111111,1.39155555556,-6.21866666666,-0.0435555555533,-8.91500000001,-1.84822222222,4.00066666667,-1.91344444445,7.50155555557
255.03,-3.96811111111,17.2561111111,20.0452222222,4.87522222222,-3.24266666667,2.56244444445,-6.53055555556,-0.634777777776,6.68944444444,0.657666666668,10.2722222222
255.41,-3.59544444444,18.5803333333,19.1137777778,5.544,-2.06455555555,3.73444444444,-5.63666666667,-0.324666666667,7.58522222222,-0.672666666668,11.0183333333
255.78,-3.64277777778,17.8051111111,17.213,5.32777777778,-1.867,3.62033333333,-5.37355555555,0.0227777777767,8.37877777778,0.113666666667,10.5192222222
256.15,-5.65855555556,17.5487777778,16.4491111111,5.56688888889,-3.574,2.72633333333,-6.98755555554,-2.01600000001,6.13966666667,-0.710222222223,9.9657777778
256.53,-4.25533333333,16.6774444445,15.6457777778,5.13622222222,-3.69644444445,3.33133333333,-5.09344444445,-1.20355555556,5.54477777778,-0.0214444444433,8.59655555558
256.90,-1.64811111111,17.3333333333,16.185,6.57411111111,-1.963,3.64811111111,-1.31466666667,0.444444444443,6.16666666667,1.90733333333,9.55566666667
257.28,-0.113111111113,17.257,17.807,6.95455555556,-1.08355555556,4.755,0.161666666668,1.09988888889,5.70933333333,2.28033333333,10.739
257.65,2.33355555556,19.2238888889,19.2375555556,8.642,1.533,6.34922222223,3.13388888889,2.86255555555,7.62444444444,4.721,12.4814444445
258.02,3.34355555555,18.9366666666,19.5171111111,8.67288888889,1.881,6.71066666668,4.15655555556,3.50622222222,7.48888888889,5.52644444444,12.5742222222
258.40,3.84733333334,19.2365555555,19.8275555555,9.05711111111,2.06388888889,6.95311111111,4.87922222222,4.46866666667,7.344,6.46233333333,12.8344444445
258.77,3.98922222222,18.8888888889,19.6447777778,8.63377777778,2.16744444445,6.99455555557,5.16388888889,4.98188888889,7.26788888889,6.42077777778,13.1328888889
259.15,4.98022222222,19.387,20.2168888889,9.00722222222,3.03255555555,7.12522222223,6.62400000001,5.71177777777,7.66744444444,7.22377777778,13.3135555556
259.52,4.86011111111,19.255,20.4451111111,8.793,2.98266666667,7.24766666666,6.90766666668,5.98822222223,7.45622222222,7.495,13.4832222222
259.89,5.26122222222,19.1758888889,20.5885555555,8.58722222222,3.37011111111,6.97566666667,6.82855555554,5.78355555555,7.07866666667,7.34366666667,13.2892222222
260.27,6.63422222222,19.9944444444,21.5031111111,9.81366666666,5.30177777778,8.26988888889,8.36877777779,7.51555555555,8.48144444444,8.63644444445,14.4882222222
260.64,6.13611111111,19.872,21.2513333334,9.28155555555,4.98911111111,7.846,8.12744444447,6.64977777778,8.13466666666,8.00777777777,14.341
261.01,4.84033333333,18.9856666666,20.4304444445,8.48844444444,4.15388888889,7.02211111111,6.885,5.65666666666,7.26044444444,6.95722222222,13.553
261.39,5.19855555556,18.9945555556,20.3704444444,8.81300000001,4.46222222222,7.162,7.20644444445,5.87533333333,7.56355555556,7.06522222222,13.6843333333
261.76,4.60644444444,18.148,20.1415555556,8.50611111111,3.87566666667,6.90955555556,6.75888888889,5.71055555556,6.98111111111,6.56822222222,13.5811111111
262.13,5.09588888889,19.0856666667,20.9761111111,9.736,4.649,7.51055555556,7.41611111111,6.52222222221,8.03455555556,7.42455555556,14.3507777778
262.51,4.41044444445,18.1604444445,20.4504444445,8.79288888889,4.156,6.72888888889,6.62511111112,5.67333333335,7.82222222222,6.36133333333,13.7592222222
262.88,3.866,17.4335555555,20.1492222222,8.09488888889,3.47211111111,5.85611111111,6.26055555557,4.85077777779,6.86155555555,5.93888888889,13.1324444444
263.25,2.91977777778,16.858,19.7777777778,6.84733333333,2.32888888889,5.573,4.91255555556,4.33311111111,6.11733333333,4.46066666667,12.5942222222
263.63,2.77455555555,16.5843333333,19.2448888889,6.36,1.20344444444,4.73844444445,4.21877777777,3.66155555555,5.62522222222,3.78822222222,11.998
264.00,2.57011111111,17.2926666667,19.652,6.70900000001,0.632777777779,4.94266666667,4.85033333335,3.98044444444,5.52266666667,3.92777777778,11.8624444444
264.37,-1.09511111111,14.5554444444,17.5384444445,2.70933333333,-4.43855555556,1.31144444445,0.936555555558,-0.792777777777,1.859,0.518666666668,8.25766666668
264.75,1.82877777778,17.0267777778,19.7837777778,6.60855555554,-1.27455555555,4.835,4.14244444445,2.96477777778,4.47511111111,4.08711111111,11.1111111111
265.12,2.33833333333,16.9642222222,19.708,6.75855555557,-1.27055555556,4.98777777778,5.00144444443,3.28477777778,4.54177777778,4.51466666667,11.368
265.49,2.80722222222,17.434,19.7954444444,6.40155555557,-0.485333333334,5.15555555556,6.07377777779,4.17155555556,4.94555555556,5.15544444445,11.5307777778
265.87,3.28166666667,18.314,20.481,7.09011111111,0.876888888887,6.113,6.7268888889,4.99811111111,6.42611111111,6.22577777778,12.1507777778
266.24,3.445,18.2717777778,20.5174444444,7.32533333332,1.28166666667,6.20811111111,7.38377777779,5.22044444444,6.10222222222,6.99566666667,13.0747777778
266.61,5.63511111111,20.0793333333,21.8366666667,8.91155555554,3.35577777778,7.94777777778,10.0338888889,6.93877777778,7.69844444444,8.93422222222,15.0567777778
266.98,6.34466666667,20.0644444444,21.4277777778,9.57600000001,4.11177777778,8.60977777777,10.7353333333,7.54699999999,8.33066666668,9.47944444445,14.9544444444
267.36,7.95688888889,21.6624444444,22.2731111111,11.3655555555,6.18655555555,9.85955555554,12.1894444445,9.24922222222,9.7681111111,11.2025555556,16.1376666667
267.73,8.18588888889,21.5053333333,22.3382222222,11.5373333333,6.87788888889,10.1714444444,12.4771111111,9.69666666666,10.2005555555,11.5856666666,16.2647777778
268.10,7.98588888889,20.9663333333,22.2125555556,11.2738888889,6.70122222222,10.2004444444,11.9546666666,9.20333333335,10.095,11.3028888889,16.1538888889
268.48,9.68477777777,22.3585555555,23.3123333333,12.5284444444,9.11244444445,11.6925555556,13.8728888889,11.5745555556,11.738,12.9643333333,18.1248888889
268.85,7.88955555556,21.0143333333,22.1398888889,10.1408888889,7.51422222222,9.50933333332,12.1728888889,10.2323333333,10.2598888889,11.3307777778,16.7033333333
269.22,8.59533333333,21.7745555556,22.3386666667,10.4127777778,8.39822222221,10.0456666667,12.5256666667,10.6814444445,10.4843333333,11.872,16.9307777778
269.59,7.88488888889,21.5187777778,22.3892222222,10.1968888889,7.77066666667,9.96833333333,11.9902222222,10.452,9.93322222223,12.1396666667,16.5962222222
269.97,6.895,20.2902222222,20.9085555555,8.57811111111,6.47422222222,8.664,10.9738888889,9.29933333336,8.2518888889,10.8106666667,15.1125555556
270.34,6.12911111111,19.794,19.8693333334,7.07522222222,6.17088888889,8.44022222222,10.2988888889,8.599,7.87077777779,9.72955555556,14.0164444444
270.71,5.81133333333,19.5924444444,19.7631111111,6.923,5.82733333333,8.30288888889,9.69888888889,8.61933333333,7.21533333333,9.35,13.7245555556
271.09,5.333,19.8934444445,20.0444444444,6.95433333333,5.61122222222,8.28166666667,9.61677777777,8.5361111111,7.49466666667,9.12422222222,13.7022222222
271.46,4.72066666667,19.2493333333,19.1792222222,6.08611111111,4.70488888889,7.41266666667,8.84833333333,7.44377777778,6.69477777778,8.44244444444,13.0384444444
271.83,5.24133333333,19.9234444444,19.9617777778,6.78944444445,5.73177777778,7.86211111111,9.44044444443,7.90822222222,7.31044444444,8.66666666667,13.4558888889
272.20,5.54811111111,19.9821111111,20.0117777778,6.80266666667,6.071,8.19877777778,9.93866666668,8.74411111111,7.32522222222,8.91577777779,13.6052222222
272.58,5.68444444445,20.1973333333,20.0867777778,6.95088888889,5.52244444444,8.43811111111,9.90355555554,8.59300000001,7.06133333333,9.15244444444,13.077
272.95,6.53455555556,20.3221111111,20.6484444444,7.70233333333,6.31733333333,9.23266666666,10.6831111111,8.89166666666,7.58633333333,9.95777777778,13.6712222222
273.32,6.084,20.2112222222,20.4462222222,7.74233333333,5.92255555555,8.99022222222,10.678,8.99744444445,7.65455555556,10.0175555556,13.5107777778
273.69,6.38733333333,20.4545555556,20.1574444444,8.09577777778,6.09777777778,9.03888888889,10.762,9.20966666665,7.65,9.78155555556,13.4582222222
274.06,7.72388888889,21.9604444444,21.153,9.89233333332,7.47722222222,10.2587777778,12.1652222222,10.2886666667,8.77066666666,11.3428888889,14.6702222222
274.44,8.81788888889,22.9455555556,22.2761111111,11.1034444444,7.97955555556,10.8418888889,12.6885555556,10.942,9.31044444443,11.896,15.1508888889
274.81,8.51311111111,22.6092222222,22.167,10.7872222222,7.80233333333,10.424,12.343,10.1868888889,9.33433333335,11.7506666667,14.6805555556
275.18,9.05655555556,22.649,22.1255555556,10.7807777778,7.92833333334,10.3054444444,12.4083333333,10.4424444445,9.20955555556,11.9408888889,14.6886666667
275.55,9.43088888889,22.8092222222,22.6402222222,11.3843333333,8.48211111112,10.8136666667,12.9282222222,11.103,9.52733333334,12.2204444444,14.9703333333
275.93,8.752,21.9864444445,21.6123333333,10.1756666667,7.07655555555,9.70377777777,11.6723333333,10.4196666667,8.23977777778,11.4608888889,14.1126666667
276.30,9.15233333333,22.7056666667,21.4304444444,10.7193333333,7.16866666667,9.54388888888,11.8612222222,10.6361111111,8.51877777777,11.6111111111,14.612
276.67,8.85488888889,22.3324444444,20.95,10.407,7.04,8.80400000001,11.7981111111,10.2884444445,8.35455555554,11.0601111111,14.2832222222
277.04,8.62766666667,22.8925555556,21.0362222222,10.8876666667,6.81444444444,8.90266666667,11.7042222222,10.5441111111,8.3268888889,10.5438888889,14.0844444444
277.41,10.1992222222,24.0211111111,22.5904444444,11.9393333333,8.35855555554,10.4165555555,13.1944444444,12.1235555555,9.68866666666,11.8641111111,15.4702222222
277.79,9.62288888889,23.7355555556,22.7658888889,11.1778888889,7.91711111111,9.95744444443,12.8334444444,11.6628888889,9.36388888888,11.7548888889,15.0407777778
278.16,9.01044444443,23.0973333333,22.3888888889,10.0192222222,7.18511111112,9.49388888888,11.7945555555,10.8528888889,8.80222222222,10.7944444444,14.3535555555
278.53,8.66755555556,23.0063333333,21.8424444445,9.61688888889,7.04144444445,8.9151111111,11.6146666667,10.723,8.40344444445,10.6901111111,14.2314444444
278.90,8.97866666666,23.144,21.9496666667,9.55588888888,6.99055555555,9.29133333332,11.6323333333,11.1271111111,8.25733333332,10.6783333333,14.2376666667
279.27,8.62266666667,22.7971111111,22.0094444445,9.46533333332,6.654,9.0481111111,11.1505555555,10.9773333333,7.89833333333,10.4418888889,14.001
279.64,8.21322222222,22.4113333333,22.0724444444,8.74844444444,6.10266666667,8.87477777778,10.7803333333,10.6623333333,7.74866666667,10.3708888889,13.8751111111
280.02,8.40988888889,22.7654444444,22.5437777778,9.09844444444,6.74933333333,9.69544444445,11.4323333333,11.1186666667,8.34877777777,10.6977777778,14.3098888889
280.39,8.50277777778,22.7601111111,23.04,9.11433333333,6.99977777777,9.99122222222,11.6121111111,11.0965555555,8.47333333335,10.7132222222,14.2794444444
280.76,8.09188888889,22.2435555556,22.8734444445,9.16500000001,6.36755555555,9.9021111111,10.9967777778,10.7605555556,8.17055555555,10.2453333333,14.2018888889
281.13,7.66644444444,21.8678888889,22.1665555556,8.38166666667,5.71511111111,9.1941111111,10.4373333333,10.2427777778,7.29833333334,9.93033333334,14.0136666667
281.50,6.93777777778,21.2058888889,21.4025555556,7.76433333332,4.851,8.57733333333,9.57322222221,9.07166666667,6.09077777778,8.66522222222,13.1436666667
281.87,7.218,21.2686666667,21.4645555556,7.96255555555,5.03622222222,8.83788888889,9.88955555553,9.25611111112,6.53855555556,8.64200000001,13.5085555556
282.25,7.17633333333,21.0335555556,21.3386666667,8.0598888889,4.602,8.55588888889,9.916,9.54111111111,6.48344444444,8.562,13.7235555555
282.62,7.06666666667,20.3702222222,21.4853333333,7.70477777779,4.546,8.54088888889,9.98988888891,9.40166666666,6.47855555556,8.41066666667,13.5886666667
282.99,7.83222222222,21.2742222222,22.2886666667,8.49644444444,5.42877777778,9.07011111111,10.8093333333,10.0483333333,7.21611111111,9.22111111111,14.4202222222
283.36,8.29388888889,21.9357777778,22.7307777778,8.97177777778,5.96766666667,9.58566666666,11.2221111111,10.4623333333,7.73866666667,9.66755555557,14.6881111111
283.73,8.63188888889,22.1598888889,23.0996666667,9.32266666666,6.48111111111,9.93944444444,11.349,10.6583333333,7.81122222222,9.71888888889,14.9316666666
284.10,8.69066666667,22.2388888889,23.2081111111,9.28333333333,6.28666666667,9.58233333333,11.1331111111,10.5018888889,7.67144444444,9.63766666668,14.9164444444
284.47,8.62877777778,22.2763333333,23.3767777778,9.13288888889,6.04866666667,9.42011111111,10.9808888889,10.2114444444,7.48511111111,9.79955555555,14.9104444445
284.85,8.83911111111,22.6405555556,23.7527777778,9.06144444443,6.46111111111,9.76066666667,10.9681111111,10.481,7.50988888889,9.81355555557,14.8555555556
285.22,9.25311111111,22.819,24.2737777778,9.2268888889,6.84044444444,10.1322222222,11.111,10.7028888889,7.94466666667,10.1533333333,14.7745555556
285.59,9.27833333334,23.0892222222,24.6624444444,9.23666666665,6.90033333333,10.1453333333,10.8877777778,10.7424444444,8.17766666667,10.5556666666,14.7976666667
285.96,9.61522222221,23.4243333333,24.9406666667,9.62033333332,7.36088888889,10.2085555556,10.9666666667,10.745,8.56811111111,10.982,14.9178888889
