wavelength,Back_LoxNocf,Belly_LoxNocf,Breast_LoxNocf,Crissum_LoxNocf,Crown_LoxNocf,DorTail_LoxNocf,Rump_LoxNocf,Throat_LoxNocf,WingTip_LoxNocf
189.81,-2.06346666668,140.952466667,51.7461333333,80.4763333334,55.8730666666,44.6032000001,14.1269333333,52.2222666667,45.0793333334
190.19,3.40746666666,128.0,51.1110666666,75.5554666666,51.1111333333,39.9999999999,22.6666666667,46.0740666667,50.8148666667
190.57,-10.5,123.666666667,36.9999999999,73.9999999999,30.6666666667,27.0000000001,14.3333333333,31.1666666667,34.1666666666
190.95,-5.621,93.5949333333,25.0980000001,64.183,20.1307333333,18.9542666667,13.2024666667,20.9149333333,25.7515333333
191.33,-24.4445333333,99.6826666667,16.8253999999,65.0793333334,8.09533333334,1.90493333326,-0.476000000068,16.3492,15.238
191.71,-22.0740666667,97.3334666665,24.2963333333,69.0370666667,13.037,2.66653333327,3.85186666675,23.1110666667,18.2222666666
192.09,-15.1634,85.8822666667,26.2745333334,70.5881333333,19.4771333333,10.196,7.45119999999,26.1438666667,24.7058666666
192.47,4.4156,68.7446666667,30.1298000001,59.9134666666,20.7793333333,22.078,20.7791333333,33.4198666667,30.8226
192.85,14.1572666667,67.4906666667,37.0786666667,60.824,26.7415333333,26.3672,28.6142666667,40.2995333333,36.1799333333
193.23,14.8062666667,64.1859333333,36.1238,62.558,23.2558666667,21.3954666667,26.3566,40.155,38.6822
193.61,16.3811333333,79.9048,45.8095333333,78.6666666667,29.3334,20.1905333333,29.7141999999,48.6667333333,49.7142
193.99,16.2963333333,81.6666666665,49.1666,81.2963333332,34.9073333333,17.037,33.1481999999,46.1110666667,48.9815333333
194.37,16.7872666667,73.5744,44.0159333334,74.0561333333,30.8432666667,16.3050666667,30.2009333333,44.0965333333,39.1968
194.75,24.1269333333,80.9524666667,50.0792000001,81.4286000001,40.5555333333,23.4920666667,40.3968666667,52.9366,49.7619333333
195.13,19.5304,92.3004000001,58.6854,92.3944666667,42.3474,23.5681333333,44.6010000001,59.7181999999,56.7136
195.51,23.25,87.9166666666,58.9166666667,88.1666666666,43.9166666667,28.3333333333,47.5,56.7500000001,51.25
195.89,34.636,89.3486666667,68.1225333333,92.9501333334,53.0268666667,36.6282666667,53.9464000001,65.2105333333,58.1609333333
196.27,42.3969333333,93.0336,72.809,93.633,56.1797333334,38.4269333333,61.7228000001,71.0862666667,61.7228666667
196.65,45.0,103.015933333,80.7936666667,100.079333333,62.7778,40.9522666667,67.6190666666,78.3334666667,63.8095333333
197.03,41.6092666667,101.5326,78.2376000001,96.1686666667,60.613,37.6244,67.2032000001,76.9348,61.3027333333
197.40,41.5384,99.7803333333,77.3626000001,93.7728666666,59.1940666667,37.8021333333,65.2747333334,73.5530666666,56.2637333333
197.78,33.1270666667,86.3229999999,62.8177999999,78.5568666666,45.9106,28.5224666667,51.6838666667,60.8246666667,43.7799333333
198.16,38.82,84.0118000001,62.4777999999,75.1622666667,47.9645333333,36.5781333333,48.8496666667,61.6519333333,46.2537333333
198.54,36.9024,88.9563333333,65.1178,77.8451333333,47.879,38.7205333333,49.2255333333,62.4915333333,46.3974
198.92,31.1348666667,87.4468,62.2694,73.3332666667,44.3264,33.9715333333,45.5319333333,59.2908,43.6877999999
199.30,41.9315333333,85.1090000001,64.4235999999,72.5233333333,50.6541333333,40.1869333333,49.4704,61.0592,48.6603999999
199.68,45.0164666667,86.4027333334,69.1088666667,76.6336,53.0032666667,41.4520666667,51.2871333334,63.5644,51.9472
200.06,33.0924,84.8996,62.2489333333,71.4056000001,43.6145333334,33.0923333333,43.0522,55.9036666667,43.9358666667
200.44,12.2032666667,85.1977999999,56.1582666666,67.3446666667,33.3333333333,18.7570666666,25.9886666667,48.7004666667,29.2654666666
200.82,-30.1666666667,69.1666666667,28.6666666667,46.4999999999,0.66666666666,-21.1666666667,-15.8333333333,17.3333333333,-9.33333333327
201.19,-62.6190666667,64.7618666667,5.47613333334,25.4762666665,-29.0475999999,-58.5714,-58.8096000001,-7.38106666668,-46.6667333333
201.57,-60.8888666667,63.5556666667,7.77786666659,20.4444,-29.1110666667,-49.5556666667,-47.7778666666,-8.4445999998,-33.1111333332
201.95,-47.0476000001,61.5238666667,23.2382000001,33.3333333333,-14.0952666666,-29.3331333333,-25.1429333333,3.42866666662,-11.6190666665
202.33,-75.7142666667,49.7618666668,13.3334,26.1905333333,-47.3811333333,-57.3809333333,-30.4762666667,-10.4760666667,-44.0477333334
202.71,-64.1975999999,51.6049333333,33.0864,31.1111333334,-31.8518666666,-55.0615999999,-17.5308,-4.93826666666,-46.4196666666
203.09,-36.8518666667,41.8518000001,39.2592666666,21.6667333333,-19.2591999999,-27.0371999999,-6.2962,-6.29640000001,-36.1111333333
203.47,-68.5184666667,22.0370666667,3.70366666672,-8.5186,-48.1480666667,-54.4444666667,-32.2222,-34.6297333333,-67.5925333334
203.85,-56.9698666667,13.7879333334,-4.69700000002,-5.1516,-49.3938666667,-41.0605333333,-24.697,-26.3636666667,-50.0
204.22,-29.9435333333,19.7740666667,4.6328,6.32773333334,-28.3616,-21.1300666667,-7.79659999998,-15.0282,-27.6835333334
204.60,-16.0172666667,22.8571333333,6.49353333333,8.48479999998,-16.1904666667,-15.0648666667,-1.64506666666,-11.5152,-20.1731333333
204.98,-5.84266666667,25.1686,12.6593333333,15.0562666667,-3.97006666669,-6.89146666668,5.39333333334,-4.26953333334,-6.29219999999
205.36,-11.5018,18.4615333333,10.6227333334,11.4285333333,-9.67039999999,-13.5531333333,0.29306666666,-9.23086666668,-9.011
205.74,-18.8745333333,9.17733333331,-0.34633333334,2.07793333333,-23.9827333333,-28.6581333334,-15.3246,-17.9222,-21.2987333333
206.12,-21.1764,3.5294,-7.54906666664,-7.94113333331,-27.5489333334,-35.5882666667,-24.902,-26.2744666666,-28.6273999999
206.50,-42.5,-16.9048666667,-27.8572666666,-34.8809333333,-44.5238,-56.3095333333,-55.3572666667,-51.4286666667,-49.6428666666
206.87,-55.4320666667,-26.5432666667,-45.0618,-48.1481333333,-58.7654666667,-71.4812666667,-74.0742666666,-64.6914666667,-60.9876000001
207.25,-108.455333333,-69.5934666666,-95.4472666665,-91.3820666667,-117.073,-133.983733333,-140.9756,-116.26,-119.999933333
207.63,-125.740666667,-97.4073999999,-107.592466667,-111.481466667,-143.703666667,-157.962933333,-171.6668,-146.111133333,-139.814666667
208.01,-160.952266667,-110.238,-135.714266667,-153.571466667,-168.5714,-183.8096,-220.238,-190.000066667,-191.190533333
208.39,-105.161333333,-54.6237333333,-86.8817333334,-101.5054,-107.3118,-119.999866667,-157.849533333,-119.785133333,-135.698866667
208.77,-132.820666667,-75.3845333333,-101.794866667,-112.820333333,-128.461466667,-144.358933333,-179.7436,-129.743466667,-154.358933333
209.14,-217.5,-142.083333333,-161.25,-187.083333333,-239.166666667,-251.25,-281.25,-215.0,-257.083333334
209.52,-128.8888,-55.5558000001,-91.1111999999,-105.185066667,-140.370333333,-149.999933333,-173.333333333,-120.7408,-168.148133333
209.90,-91.4666666666,-29.0666666666,-55.7333333334,-63.2,-82.3999999999,-94.6666666665,-102.4,-85.3333333333,-117.866666667
210.28,-55.2381333334,-3.80953333332,-35.4284666666,-32.5715333333,-60.1904666667,-63.8096666667,-44.7617999999,-54.4763333333,-86.8571999999
210.66,-22.4836666667,17.1242,-3.79073333333,-0.78433333334,-27.3202,-31.111,-6.40519999999,-20.7843333333,-41.4378666667
211.03,1.04759999999,26.3809333334,11.7143333333,18.8571333333,-4.28573333334,-5.42859999994,15.7143333333,-1.71433333333,-9.42860000001
211.41,19.0196666667,43.7254,22.7450666667,36.2743333333,10.4903333333,10.0978666667,36.4705333333,14.0196,12.6470666667
211.79,19.4666666667,58.4,25.3333333333,49.0666666667,11.6,7.59999999993,50.1333333333,21.4666666667,15.8666666667
212.17,9.93473333332,43.1372,17.7777333333,38.4313333333,0.784333333314,-8.36593333347,37.2549333334,9.41166666668,4.83653333341
212.55,-13.6232666667,21.1593333333,-4.92766666666,21.4492666667,-26.5217333333,-28.8406666667,11.1594,-21.8840666667,-17.3912666667
212.92,-23.2432,15.3152,-12.4324,12.6127333334,-44.6846666666,-40.9009333333,2.16213333333,-42.3424666667,-30.8108666666
213.30,-31.9192666666,16.5656666667,-20.0,4.04046666664,-52.5252666666,-37.1716666665,-13.1311333333,-51.7172666667,-48.0808
213.68,-113.333333333,-59.1666666667,-108.8888,-71.1111333333,-146.111133333,-132.2222,-101.666666667,-151.9444,-140.2778
214.06,-124.138,-86.2068666668,-120.6896,-92.6436666667,-149.655133333,-148.735666667,-115.632066667,-154.023066667,-144.827733333
214.44,-223.492066667,-172.698466667,-202.539733333,-160.9524,-232.063533333,-239.0478,-222.539533333,-243.1746,-203.492066667
214.81,-294.444533333,-244.814866667,-277.036933333,-239.629666667,-312.222133333,-315.185066667,-312.2222,-325.5556,-261.851866667
215.19,-994.444333334,-793.3334,-903.333266667,-871.111066667,-1004.44446667,-1008.88866667,-1021.111,-1009.99993333,-841.111066666
215.57,-2180.0,-1782.2222,-1875.5556,-1928.88886667,-2022.22213333,-2164.4446,-2157.7778,-2075.55553333,-1868.8888
215.95,-563.333333333,-472.2222,-476.666733333,-517.7778,-496.111066667,-565.000133333,-562.7778,-527.7778,-502.777733333
216.32,-343.5294,-264.705866667,-279.2156,-303.137133334,-278.8234,-339.607866667,-338.4312,-294.901866666,-277.647
216.70,-167.111066667,-118.888866667,-120.888933333,-144.444533333,-119.555533333,-163.111,-160.0,-125.333466667,-129.777733333
217.08,-73.4722666667,-40.139,-45.1388,-56.3887999999,-41.1111333333,-70.1387333333,-70.5555333333,-44.4444666667,-44.9998666667
217.46,-38.9584666667,-18.2293333333,-19.7916,-27.0835333333,-16.3542666666,-34.3749333333,-34.1667333333,-20.0,-14.1668666667
217.83,-23.0508,-0.565133333346,2.03386666665,-6.77973333333,-0.904,-10.7343333333,-21.582,-6.55366666665,-1.3558
218.21,-24.4444,4.88893333332,6.81486666667,-2.51859999994,5.92579999999,-0.148133333327,-26.074,-6.37046666665,4.29633333333
218.59,2.07393333334,30.0741333333,33.1852666667,19.4072,30.3703333332,22.5184,5.33326666666,21.4815333334,22.2222666667
218.97,-4.21053333334,37.3684666667,36.8421333333,31.4034000001,46.6666,35.4386,10.7018,24.035,21.4035333333
219.34,-43.9080000001,8.96546666666,7.81619999999,10.3448666667,19.7701999999,4.82760000001,-31.0346,-9.19546666659,-13.5634
219.72,-25.7407999999,15.9260666667,7.77773333333,14.6297333333,25.5556666667,19.2592,-22.5926,-8.51853333328,0.00013333332
220.10,-4.39393333333,32.8787333334,20.303,29.9999333333,36.3636666666,27.2728666667,3.18173333332,1.21213333334,23.0304
220.47,-7.71246666666,20.0,5.22879999999,17.9084666667,16.4707333333,12.157,4.96726666667,-12.2875333333,14.7713333333
220.85,-28.9431999999,5.0406,-17.0732666667,0.162400000014,-6.66673333334,-20.4877333333,-12.0325333333,-44.2275999999,-1.30086666668
221.23,-50.4166666667,-10.0,-29.375,-10.8333333333,-17.2916666667,-38.3333333333,-31.4583333333,-67.9166666667,-24.3749999999
221.61,-50.2083333333,2.70833333334,-21.25,-0.41666666666,-5.00000000006,-47.0833333332,-30.625,-50.8333333333,-26.25
221.98,-8.05046666667,22.1383333333,6.41513333334,20.8806,21.2578,-11.0692666667,6.54086666666,-1.88686666665,10.692
222.36,14.3136666667,39.5098666667,24.3137333333,32.647,34.3136666667,5.9804,25.8824,17.6470666667,27.6472
222.74,15.077,42.359,21.0256,34.2564,29.2308,10.5642,20.2052,15.8974,26.0512666667
223.11,14.4762,38.7618,16.3809333333,29.0475333333,16.8571333333,1.61913333333,14.9523333333,15.3332,24.3809333333
223.49,19.4948,42.9293333334,17.7778666667,32.3232666667,17.5758666667,4.74753333333,16.7676666667,18.2828,24.9494666667
223.87,8.88873333333,35.7777333334,10.7778,26.4444666667,2.66666666668,-9.44433333334,7.44446666666,11.5555333333,10.3332
224.24,-27.4798666667,8.61786666668,-26.5040666667,0.65046666666,-45.2032666667,-50.0813333334,-32.3578,-15.7724,-35.2844666667
224.62,-42.1052666666,-2.6314,-43.1577333333,-6.14026666666,-63.6843333333,-70.1753333333,-54.3859333333,-31.228,-58.0702666667
225.00,-15.294,12.8104666667,-20.0,10.5882666667,-29.5425333333,-34.379,-26.1438666667,-10.8496,-29.9346666667
225.38,-22.6667333333,5.55559999999,-22.7777333333,2.00000000001,-38.6666,-36.8889333333,-26.5556666667,-20.2222,-30.6667333333
225.75,-25.6251333333,-2.39600000001,-28.3334666667,-7.70853333335,-44.5835333333,-37.5002,-27.5004,-30.2086,-35.0002666666
226.13,-27.807,-8.3332,-29.1229333333,-17.8948,-48.1579333333,-33.9472666667,-30.8771333333,-36.6666666667,-35.9649333333
226.51,-14.5512,-4.7436,-18.2051333334,-7.05126666667,-30.4487333333,-16.8588666667,-18.8462,-22.436,-19.1666666666
226.88,-16.8254,-9.36506666666,-17.6718666667,-9.36526666666,-27.0371333333,-19.2063333333,-19.2063333333,-24.0742,-17.6190666667
227.26,-3.47480000001,0.969666666666,-3.5556,1.37360000001,-8.92919999999,-4.00006666666,-3.95960000002,-9.25253333335,-3.19193333334
227.64,4.35553333333,8.53340000001,6.45926666668,8.85926666667,3.14086666667,6.2816,5.18513333333,0.503666666667,6.78513333333
228.01,9.3584,13.434,11.0691333333,12.5030666667,9.33326666667,13.4842666667,9.88686666667,6.16366666667,13.1824
228.39,15.2804666666,19.3016,17.6508666667,18.1588,15.1534,20.1905333333,15.7884,12.2538,20.0634666667
228.76,16.3004666667,19.7746,18.7605333334,18.6479333333,16.5070666667,22.5164,16.4130666667,14.2348,21.5398666667
229.14,16.8806666667,20.3743333333,20.3744666667,19.5007333334,18.164,23.7968666667,17.4866,16.1141333333,23.2620666667
229.52,17.3469333333,21.0374666667,20.3740666667,19.3368666667,20.017,24.8639333333,18.2312,17.211,24.3877333333
229.89,16.5868666667,20.3987333333,19.6650666667,18.5645333333,19.9204,23.6682666667,16.9059333333,17.0494,24.0032666667
230.27,16.2374666667,20.2028,19.2349333333,19.3286,20.3591333334,23.1539333333,17.1897333333,17.4706666667,24.3715333333
230.65,14.6001333333,19.8574666667,19.1607333333,18.4482,19.4458,22.2486666667,16.8329333333,16.4213333333,23.3570666667
231.02,16.7293333333,21.9563333333,20.7668,20.5634666667,21.518,23.8966,19.2174666667,18.5447333333,24.7104666667
231.40,14.4306666667,19.9667333333,17.7224666667,18.803,18.9692666667,21.9119333333,16.3756666667,16.9242666667,22.6268
231.78,13.8082666667,19.5955333333,16.8864,18.7158,17.6253333333,21.4951333333,15.8136666667,17.3615333333,22.3744666667
232.15,14.8760666667,20.4434,17.6772666667,19.5212666667,17.3405333333,21.7375333333,17.3226666667,18.4752,22.961
232.53,14.4324,19.7837333333,16.1082,18.7747333333,17.1350666667,21.8556666667,16.4144666667,17.8738666667,21.8918666667
232.90,14.0476,20.0366,16.5750666667,18.1502666667,17.4908666667,21.7948666667,16.0989333333,18.315,21.1537333333
233.28,11.5484666667,16.8671333333,13.3697333333,15.1001333333,13.8981333333,18.3968,13.1694,15.8288,17.8686666667
233.66,9.46800000001,13.4219333333,10.7092666667,13.3510666667,10.6738,15.8156,10.3546,13.5815333333,15.4788
234.03,9.34046666666,13.1164,10.8219333333,14.2004,10.1173333333,17.4704666667,10.9303333333,13.9294,15.8986666667
234.41,9.18013333334,12.9056,11.0694666667,14.082,9.85733333334,17.6114,10.8734666667,13.8503333333,15.5972
234.78,7.87093333334,11.0994666667,8.97026666667,11.3614,8.77839999999,16.0032,9.17979999999,12.3037333333,14.1186666667
235.16,8.91653333333,11.3813333333,9.85940000001,10.5707333333,9.47900000001,16.7409333333,8.7016,13.1512666667,14.4252666667
235.54,12.4257333333,14.4288,13.9122666667,13.4116,12.5509333333,19.7339333333,11.7058666667,15.399,17.7152
235.91,12.4578666667,13.8095333333,13.6405333334,12.0738666667,12.0736666666,19.0476666667,11.6436,14.1474,17.1121333333
236.29,10.5018666667,11.6555333333,11.5206666667,10.7566,10.9213333333,16.5992666667,9.76786666666,11.8350666667,15.6405333333
236.66,9.55706666667,10.1669333333,11.0094666667,10.3268,10.5010666667,15.2360666667,9.1938,10.9948666667,15.3376666666
237.04,9.82973333334,9.68793333333,11.0355333333,11.1346666667,10.7233333333,15.1772666667,9.74466666665,10.7517333333,16.2696666667
237.41,10.1680666667,9.66386666666,10.9384,11.1205333333,11.1064666667,16.3725333333,9.49566666666,10.196,16.4145333333
237.79,10.6447333333,10.8092666667,11.5226666667,11.5636666667,11.5913333333,16.7763333333,10.1371333333,10.7680666667,17.3936666667
238.17,9.47859999999,9.94066666666,10.3498666667,10.4554,10.4554,15.5909333333,9.49173333333,9.22760000001,16.5281333333
238.54,6.88093333333,7.30946666667,7.95213333334,7.98986666666,8.0404,13.1696666667,7.44806666667,6.6414,14.1524666667
238.92,7.53073333333,8.25446666667,8.75666666666,9.45706666665,7.97440000001,13.8472,7.77566666667,7.297,14.7343333333
239.29,6.088,7.4012,7.49026666667,8.45853333333,6.21046666667,12.5765333333,6.93373333333,5.80966666667,13.8231333333
239.67,4.56913333333,6.1994,5.566,6.69766666666,4.4652,11.1215333333,5.4932,4.49633333333,12.1806666666
240.04,4.82013333333,6.73133333333,5.48473333333,7.5254,5.18006666667,11.1542666667,5.60493333333,4.86626666667,12.2898666667
240.42,4.1408,5.97093333333,4.74533333333,6.42653333333,4.81986666667,10.6251333333,4.65413333333,4.21533333333,11.3622666667
240.79,4.27733333333,6.06206666667,4.5944,6.33473333333,4.764,10.6858,4.71973333333,4.0708,11.3864
241.17,4.07633333333,5.87006666667,3.98253333333,5.7628,4.49133333333,10.2811333333,4.64506666667,3.6546,11.0038666667
241.54,4.33093333333,6.1768,4.33093333333,5.89606666667,4.73126666667,10.5794,5.26886666667,3.97853333334,11.3321333333
241.92,4.82993333333,6.4818,4.73766666667,6.096,4.93866666667,10.6925333333,5.7156,4.2486,11.5021333333
242.29,5.6678,7.0062,5.46813333333,6.45213333333,5.34833333333,10.9862,6.30213333333,5.02366666667,11.9801333333
242.67,5.85713333333,7.0642,5.31133333333,6.33626666667,5.23473333333,11.1303333334,6.2164,5.25866666667,12.1886666667
243.05,6.00613333333,6.98993333334,5.486,6.44186666667,5.4862,11.4032,6.46526666667,5.42986666667,12.2605333333
243.42,5.8916,6.72606666667,5.17573333333,6.22886666667,5.4356,11.0396,6.261,5.23033333333,11.9061333333
243.80,6.02873333333,6.6846,5.15726666666,6.34766666667,5.69173333333,10.894,6.26693333333,5.1886,11.8463333333
244.17,5.81453333333,6.47586666667,5.16646666667,6.14746666666,5.4728,10.8832,6.30706666667,4.86013333333,11.6512666667
244.55,6.25273333333,6.72333333333,5.538,6.58826666667,5.42486666666,11.0325333333,6.501,5.0152,11.9608666667
244.92,5.72026666667,6.47086666667,5.15313333333,6.1372,5.1032,10.5734,6.0162,4.5988,11.6781333333
245.30,5.1498,5.8928,4.88686666667,5.67993333333,4.73586666667,9.98246666667,5.3744,4.1556,11.1277333333
245.67,4.6634,5.38413333333,4.395,5.37006666667,4.1972,9.49993333333,4.90353333333,3.78393333333,10.5565333333
246.05,3.8978,4.63633333333,3.8392,4.86413333333,3.69606666667,9.20113333333,4.28506666667,3.12993333333,9.95593333334
246.42,2.98113333333,3.90026666667,3.16846666667,4.24193333333,3.15653333333,8.6834,3.44373333333,2.3462,9.41493333333
246.79,3.07166666667,4.1878,3.6338,4.57286666667,3.55613333333,9.01813333333,3.62546666667,2.4484,9.56100000001
247.17,2.82686666667,4.06913333333,3.417,4.34226666667,3.27786666667,8.8468,3.21613333333,2.2446,9.43179999999
247.54,2.74233333333,4.02753333333,3.4156,4.4452,3.1578,8.89546666667,3.16253333333,2.29753333333,9.52680000001
247.92,2.333,3.56413333334,3.11466666667,4.12813333333,2.74186666667,8.69826666667,2.82286666667,1.98173333333,9.26726666665
248.29,2.186,3.415,2.93986666667,3.98446666667,2.5122,8.50526666667,2.56426666667,1.9828,9.23546666667
248.67,2.134,3.48706666667,3.00226666667,3.93893333333,2.64486666667,8.56393333333,2.6402,2.1576,9.33286666665
249.04,2.06873333333,3.4864,2.96726666667,3.84853333333,2.5756,8.52726666667,2.63686666667,2.2328,9.17126666667
249.42,2.01933333333,3.55133333333,2.8834,3.82973333333,2.48086666667,8.57,2.5996,2.28753333333,9.16573333333
249.79,1.88573333333,3.65226666667,2.93406666667,3.75493333333,2.47646666667,8.41113333333,2.4626,2.26553333333,9.14593333333
250.17,2.4484,4.16493333333,3.2162,4.12333333333,2.85753333333,8.66466666667,2.75673333333,2.7094,9.46206666667
250.54,3.02566666667,4.75753333334,3.44733333333,4.51,3.10173333333,8.90266666667,3.21266666667,3.11453333333,9.67333333335
250.92,3.01733333334,4.7028,3.15333333333,4.31873333333,2.85753333333,8.61026666667,3.167,3.10906666667,9.62613333333
251.29,3.39913333333,5.26013333333,3.51266666667,4.80906666667,3.43806666667,8.87953333333,3.93533333333,3.6086,10.0124666667
251.66,3.71606666667,5.7028,3.8264,4.97053333333,3.7748,9.10973333333,4.59893333333,3.80426666667,10.1398
252.04,3.9886,6.0582,4.09773333333,5.23186666667,3.99253333333,9.37086666667,5.05173333333,4.04893333333,10.2498
252.41,4.05713333333,6.08173333333,3.9962,5.20813333334,4.0836,9.44726666667,5.1472,3.88226666667,9.99060000001
252.79,4.61166666667,6.72026666667,4.60386666667,5.86693333333,4.66513333333,10.1722666667,5.8554,4.4048,10.4172
253.16,5.29726666667,7.32646666667,5.37006666667,6.60533333333,5.15146666667,10.7824666667,6.37513333333,5.14773333333,11.0586666667
253.54,5.81,7.85046666666,5.8918,7.25066666667,5.56853333333,11.4134666667,6.79133333333,5.5996,11.6705333333
253.91,6.34606666667,8.20273333333,6.33813333333,7.8068,5.91853333333,12.0150666667,7.34366666667,6.08073333333,12.1102
254.28,6.09586666667,8.081,6.41446666667,7.6096,5.732,11.9107333333,7.28293333333,6.005,12.1424
254.66,6.38886666667,8.37166666667,6.8932,7.98273333334,6.22226666667,12.1111333333,7.5128,6.50853333333,12.4486
255.03,6.62233333333,8.54166666667,7.0258,8.03633333334,6.40513333334,12.0168666667,7.66826666667,6.5692,12.1498666667
255.41,5.90206666667,7.53846666667,6.0608,6.84846666667,5.2074,10.9464,6.5968,5.60833333333,11.1003333333
255.78,5.78873333334,7.46846666667,5.85533333333,6.55746666667,5.1388,10.8326666667,6.17313333333,5.53733333333,10.98
256.15,6.33713333333,8.09793333333,6.436,7.1704,5.6638,11.1017333333,6.55373333333,6.10633333333,11.5820666667
256.53,6.09573333333,8.0364,6.46246666667,7.15413333333,5.6268,10.8076666667,6.45326666667,6.29073333333,11.6157333333
256.90,4.93486666667,6.54286666667,5.0718,5.9024,4.20153333333,9.5958,5.12906666667,4.89946666667,10.4528
257.28,4.54946666666,5.96773333333,4.6586,5.487,3.8666,9.1718,4.84853333333,4.30313333333,10.0604666666
257.65,3.63706666667,4.99373333333,3.86426666666,4.61013333333,3.10793333333,8.2402,4.1842,3.4382,9.20966666667
258.02,3.24213333333,4.6454,3.53566666667,4.1816,2.7538,7.89066666667,3.77993333333,3.06293333333,9.0248
258.40,3.19606666667,4.72413333333,3.50233333333,4.27293333333,2.7764,8.05226666667,3.81633333333,3.03773333333,8.97880000001
258.77,3.22653333333,4.59233333333,3.4402,4.229,2.7044,8.05113333333,3.7392,2.92986666667,9.01686666668
259.15,3.13346666667,4.43146666667,3.4574,4.212,2.67613333333,7.97493333333,3.66866666667,2.9284,9.14180000001
259.52,3.26813333333,4.48093333333,3.65973333333,4.41386666667,2.9526,8.17853333333,3.87813333333,3.13173333333,9.27566666665
259.89,3.26953333333,4.41653333333,3.70426666667,4.50206666667,3.03386666667,8.19606666667,3.89106666667,3.1282,9.29386666667
260.27,3.10326666667,4.2456,3.545,4.26413333333,2.9486,8.15026666667,3.69466666667,3.0024,9.1162
260.64,3.3226,4.3568,3.71706666667,4.36166666667,3.0956,8.3272,3.8586,3.14513333333,9.33333333334
261.01,3.5026,4.59766666667,3.8792,4.51266666667,3.3178,8.49973333333,4.0642,3.32113333333,9.44273333332
261.39,3.2936,4.42846666667,3.70713333333,4.3342,3.15293333333,8.29773333333,3.8644,3.1248,9.28360000001
261.76,3.68906666667,4.79726666666,4.10166666667,4.59786666667,3.5354,8.7064,4.1546,3.5184,9.60173333334
262.13,3.7656,4.8244,4.11786666667,4.58526666667,3.63086666666,8.65653333333,4.15386666667,3.575,9.49753333333
262.51,3.92813333333,4.81953333333,4.1946,4.6054,3.8072,8.59946666667,4.27833333333,3.6692,9.44026666666
262.88,3.99366666667,4.87533333333,4.31953333333,4.5794,4.08293333333,8.70506666667,4.44713333333,3.8148,9.44413333332
263.25,4.38506666667,5.24953333333,4.55593333333,4.76453333333,4.42493333333,9.0958,4.72946666667,4.1344,9.59260000001
263.63,4.26906666667,5.24873333333,4.39606666667,4.5646,4.37273333333,8.95266666667,4.5386,4.04093333333,9.41953333333
264.00,4.3026,5.36693333333,4.4902,4.57713333333,4.46766666667,9.0532,4.52386666667,4.12893333333,9.50406666667
264.37,4.6246,5.682,4.80866666667,4.74733333333,4.68886666667,9.1704,4.8174,4.33233333333,9.70500000001
264.75,4.19953333334,5.29726666667,4.38246666667,4.36766666667,4.34993333333,8.70886666667,4.45613333333,3.91613333333,9.11913333333
265.12,4.1202,5.18086666667,4.43953333333,4.38106666667,4.41013333333,8.6476,4.36913333333,3.8914,9.08126666667
265.49,4.54206666667,5.48946666667,4.86926666667,4.62806666667,4.8922,9.2392,4.64846666667,4.23193333333,9.334
265.87,4.326,5.3872,4.676,4.522,4.6704,9.1476,4.5528,4.0376,9.2484
266.24,4.43906666667,5.47453333333,4.88226666667,4.79326666667,4.82306666667,9.41593333333,4.77153333333,4.11186666666,9.48913333333
266.61,4.0618,5.19646666667,4.74573333333,4.62006666667,4.4418,9.28726666667,4.50493333333,3.78413333333,9.39466666667
266.98,3.81066666667,5.0792,4.6222,4.5992,4.15006666667,9.15,4.23426666667,3.55273333333,9.34653333333
267.36,3.8594,5.25926666667,4.8274,4.91193333333,4.26666666667,9.24293333333,4.37073333333,3.72306666667,9.52840000002
267.73,4.13313333333,5.44306666667,5.09333333333,5.16033333333,4.45393333333,9.4804,4.5714,3.8602,9.69586666667
268.10,4.05166666667,5.22746666667,4.90766666667,4.95466666667,4.2188,9.29566666667,4.40913333333,3.7388,9.46733333333
268.48,3.79793333333,4.98386666667,4.73186666667,4.83586666667,3.9714,9.18853333333,4.235,3.46973333333,9.25793333334
268.85,3.77326666667,4.89286666667,4.6854,4.81226666666,3.854,9.24906666667,4.13726666667,3.25966666667,9.2328
269.22,3.68046666667,4.79113333333,4.53166666667,4.57486666667,3.6236,9.1068,4.1152,3.16153333334,9.15213333333
269.59,3.52313333333,4.693,4.309,4.46746666667,3.46286666666,8.859,4.16386666667,3.13006666667,9.20513333333
269.97,3.3508,4.45446666667,4.16726666667,4.3,3.35066666667,8.57613333333,4.02793333334,2.90666666667,9.01146666667
270.34,3.4984,4.56166666667,4.3322,4.46526666667,3.5028,8.7094,4.1458,3.08046666667,9.22826666667
270.71,4.021,5.0298,4.73766666667,4.9104,4.06433333333,9.11253333333,4.581,3.69353333333,9.62933333335
271.09,4.2504,5.18346666667,4.82266666667,5.06586666667,4.24233333333,9.3562,4.8066,3.9134,9.78073333333
271.46,3.96726666667,4.8546,4.50853333333,4.789,3.98653333333,9.06253333333,4.5086,3.50706666667,9.61533333333
271.83,4.0608,5.0112,4.59173333333,4.96033333333,4.0704,9.2082,4.64853333333,3.68673333333,9.73553333334
272.20,4.24066666667,5.16833333333,4.73586666667,5.16073333334,4.22946666667,9.34226666667,4.83353333333,3.90433333334,9.94273333335
