wavelength,Back_WetStem,Belly_WetStem,Breast_WetStem,Crissum_WetStem,Crown_WetStem,DorTail_WetStem,Patch10_WetStem,Rump_WetStem,Throat_WetStem,WingTip_WetStem
718.92,6.86383333334,67.536,51.3748333333,62.3725,5.13516666667,7.64816666667,15.7928333333,5.37616666667,61.2623333333,10.6293333333
719.24,6.96766666667,67.335,51.5388333333,62.4158333333,5.26066666667,7.833,15.9213333334,5.5155,61.5118333333,10.6558333333
719.56,7.17016666667,67.5221666667,51.7496666667,62.3756666666,5.42033333333,8.001,16.0068333334,5.694,62.0136666666,10.6306666667
719.88,7.42366666666,67.2301666667,51.7943333333,62.0946666666,5.5605,8.21483333333,16.2513333333,5.857,62.164,10.5725
720.20,7.43566666666,66.936,51.6956666666,61.625,5.6205,8.25833333333,16.2178333334,5.99933333334,62.2978333333,10.5875
720.52,7.26783333334,67.0108333333,51.8271666667,61.5446666667,5.608,8.03216666667,16.1606666667,6.09883333333,62.5416666667,10.659
720.84,7.1685,66.9271666667,52.0335,61.2405,5.61516666667,8.0115,16.1556666667,6.2485,62.7786666666,10.602
721.16,7.39566666667,67.0066666667,52.247,61.281,5.8185,8.30233333333,16.3473333334,6.60166666667,63.219,10.7193333334
721.48,7.56433333334,67.8855,52.3748333333,61.8331666667,6.02633333333,8.21833333333,16.4888333334,6.73783333333,63.915,10.724
721.79,7.53533333334,67.2946666667,52.1401666667,61.7635,6.0595,8.1895,16.515,6.9545,63.7101666667,10.696
722.11,7.70116666667,67.304,52.1911666667,61.7201666667,6.10516666667,8.2015,16.5718333333,7.07966666667,63.7853333334,10.8618333333
722.43,7.5535,67.1653333333,51.9838333333,61.7653333334,6.10516666667,8.12633333333,16.2156666667,6.85866666667,63.4521666667,10.8528333333
722.75,7.92883333333,67.566,52.0595,62.1541666666,6.4655,8.4665,16.358,7.30633333334,63.6651666667,11.2866666667
723.07,7.933,67.7845,52.123,62.6463333333,6.541,8.48666666667,16.3443333333,7.16433333333,63.8183333333,11.2438333334
723.39,8.13933333333,67.8848333334,52.291,62.5431666667,6.60333333333,8.62966666667,16.4456666666,7.12066666667,63.8745,11.2063333333
723.71,7.888,67.8596666666,51.8088333333,62.4338333334,6.38716666667,8.417,16.1431666667,6.7705,63.6755,11.0625
724.03,7.4925,67.8385,51.7143333333,62.5813333334,6.29333333334,8.05133333333,15.8201666667,6.45083333333,63.5633333334,10.8563333333
724.35,7.53566666667,67.5828333333,51.7625,62.3866666667,6.45216666667,8.21466666666,16.1061666667,6.7325,63.3786666667,11.2118333333
724.67,7.50433333333,68.2116666666,52.1608333333,62.6418333334,6.629,8.44933333333,16.3316666667,6.64516666667,63.7115,11.4046666666
724.98,7.461,67.9405,51.8035,62.5455,6.72783333333,8.54783333333,16.3456666667,6.59383333333,63.3215,11.3251666667
725.30,7.45083333333,67.7621666667,51.8241666667,62.4016666667,6.62616666667,8.5675,16.4965,6.6635,63.359,11.2528333334
725.62,7.19333333333,67.3158333333,51.4196666667,61.9275,6.38033333333,8.50733333333,16.3235,6.36983333334,62.9195,11.0618333334
725.94,7.164,67.7835,51.7645,62.1683333333,6.25783333334,8.41766666667,16.472,6.4,63.2951666667,11.1566666667
726.26,7.35,67.4971666667,51.4223333333,62.3221666667,6.50383333333,8.6785,16.7391666667,6.701,63.2458333333,11.2375
726.58,7.64566666666,67.3365,51.3651666667,62.427,6.72483333334,8.91866666667,16.9326666667,7.02683333333,63.0408333334,11.3786666667
726.90,7.69883333334,67.3568333333,51.4363333333,62.1805,6.56216666667,8.86616666666,16.9865,6.9935,63.1698333333,11.2565
727.21,8.06766666666,67.4745,51.6656666666,62.327,6.83333333334,9.35200000001,17.148,7.25983333334,63.0945,11.3385
727.53,8.1015,67.4195,51.5855,62.11,6.63583333334,9.019,16.971,7.31366666667,62.9275,11.0878333333
727.85,7.95333333333,67.5656666667,51.6343333333,62.0168333334,6.35383333333,8.68366666667,16.7411666666,7.109,62.886,10.8196666667
728.17,7.708,67.5715,51.4831666666,61.8215,6.03683333334,8.2515,16.4935,6.8725,62.5483333334,10.5408333333
728.49,7.6015,67.7703333334,51.7586666667,62.0355,6.05483333333,8.11416666666,16.3316666667,6.85266666666,62.7451666666,10.4541666666
728.80,7.23966666667,67.3631666666,51.4125,61.6343333333,5.724,7.79366666667,15.936,6.499,62.3161666666,10.0155
729.12,6.9445,67.2948333333,51.438,61.4888333334,5.35433333334,7.59716666667,15.533,6.15416666667,62.1663333333,9.68783333335
729.44,7.05016666666,67.591,51.8535,61.6225,5.46216666667,7.6155,15.6833333333,6.30283333334,62.3746666667,9.764
729.76,7.37316666666,67.6438333334,51.8958333333,62.0686666667,5.70233333333,7.87133333333,16.0266666667,6.65483333333,62.2495,10.134
730.08,7.0735,67.9021666667,52.0625,62.1038333333,5.567,7.482,15.9136666667,6.32033333334,62.532,10.0071666667
730.39,7.1575,67.9356666667,52.1556666667,62.2918333333,5.82983333333,7.84316666667,16.0788333334,6.38866666667,62.6153333334,10.1215
730.71,7.25083333334,68.0173333333,52.2136666667,62.5073333333,6.01233333334,7.95783333334,16.096,6.58283333333,62.9755,10.3813333333
731.03,7.61333333333,68.2526666667,52.3498333333,62.775,6.36783333333,8.45983333334,16.1655,6.80566666667,63.3683333334,10.6395
731.35,7.74116666667,68.6313333333,52.4031666666,62.9913333333,6.33233333333,8.67716666667,16.3643333333,6.7125,63.732,10.6901666667
731.67,8.227,68.5835,52.5878333333,63.0213333333,6.7255,8.99466666667,16.5703333333,7.14566666666,63.9485,11.0323333333
731.98,8.31166666666,69.0793333334,52.8191666667,63.432,6.91433333333,8.95966666667,16.5891666667,7.243,64.283,11.2223333334
732.30,8.15266666667,68.7493333333,52.7191666666,63.234,6.8265,8.87116666667,16.4835,7.04833333334,64.2511666667,11.137
732.62,8.01933333334,68.5553333334,52.604,62.7198333333,6.77766666667,8.913,16.314,6.99983333333,64.2801666667,10.9663333334
732.94,8.039,68.2106666667,52.1181666666,62.5073333333,6.70233333333,8.91216666666,16.242,7.24283333333,63.7956666666,10.939
733.25,8.017,68.0978333333,52.0103333333,62.2906666666,6.73683333333,8.92216666666,16.2528333334,7.30133333334,63.9796666667,11.0591666667
733.57,7.741,68.0096666666,52.0123333333,62.1568333333,6.53683333333,8.65783333334,16.1513333333,7.00266666667,63.6931666667,10.7643333333
733.89,7.52083333334,67.6241666667,51.7501666667,61.7376666667,6.28266666667,8.40366666666,16.2655,6.81416666666,63.583,10.6096666666
734.21,7.43466666667,67.4785,51.7921666667,61.4685,6.27566666666,8.14433333334,16.2223333334,6.74016666666,63.6385,10.6005
734.52,7.42233333334,67.5228333334,51.8948333334,61.7705,6.44633333333,8.46633333334,16.5518333334,6.77516666667,63.848,10.7838333333
734.84,7.45133333333,67.3541666667,52.0145,61.6458333333,6.497,8.56483333333,16.6771666667,6.7265,64.2201666667,10.9421666667
735.16,7.29333333333,67.5755,52.0095,61.8593333334,6.37866666666,8.4045,16.508,6.373,64.4273333333,10.8135
735.48,7.19516666667,67.7488333334,52.3498333333,62.1353333334,6.39316666667,8.322,16.6163333333,6.19116666666,64.872,10.9015
735.79,7.15933333333,67.6748333333,52.6461666667,62.274,6.16266666667,8.0585,16.472,5.7445,65.5151666667,10.779
736.11,7.10783333333,67.4315,52.5431666667,62.2581666667,6.02483333333,7.61216666666,16.273,5.4165,65.004,10.4913333333
736.43,7.37033333334,67.8726666666,53.0381666666,62.6683333333,6.28133333334,7.90333333333,16.5613333333,5.74866666667,65.6596666666,10.7361666666
736.74,7.57733333333,68.309,53.4091666667,63.0976666667,6.49833333334,8.09933333333,16.4591666666,5.78683333334,66.068,10.773
737.06,7.46766666667,68.3266666667,53.35,63.2691666667,6.34883333333,8.11583333333,16.3096666666,5.968,66.1371666667,10.7045
737.38,7.61666666667,68.6288333334,53.413,63.1765,6.374,8.2175,16.3455,6.1125,66.084,10.6551666667
737.69,7.42383333334,68.4613333333,52.9778333333,63.029,6.265,8.09566666667,16.3693333333,6.10416666667,65.6681666667,10.592
738.01,7.41666666667,68.6368333333,53.2025,62.9345,6.27383333334,8.33333333334,16.6013333333,6.44633333333,65.7858333333,10.6668333333
738.33,7.55416666667,68.9001666666,53.2128333334,63.275,6.29433333334,8.44966666666,16.5293333333,6.68233333334,65.932,10.5398333333
738.64,7.43283333334,69.0783333334,53.375,63.3096666667,6.3555,8.66533333333,16.5231666666,6.75633333334,65.9486666666,10.4128333333
738.96,7.21816666667,69.5271666667,53.703,63.7453333334,6.12133333333,8.48466666667,16.6485,6.58183333334,66.5273333334,10.4305
739.28,7.14716666667,68.9906666667,53.153,63.1688333334,5.99116666667,8.47866666666,16.4791666667,6.37866666666,66.3701666667,10.3366666667
739.59,7.076,69.0295,53.1783333333,63.2321666667,6.06516666667,8.37916666667,16.551,6.5095,66.5813333333,10.5165
739.91,7.04516666667,68.917,53.3628333333,62.9103333333,6.07416666666,8.30566666667,16.7586666667,6.33216666666,66.6235,10.568
740.23,6.46633333333,69.2481666667,53.4568333333,63.5876666667,5.6605,8.00266666667,16.547,5.84333333333,67.2018333334,10.4331666667
740.54,6.4335,69.3708333333,53.6651666667,63.5266666667,5.299,7.907,16.263,5.549,67.4931666667,10.214
740.86,6.53816666667,68.6575,53.057,63.3268333333,5.292,7.887,15.9921666667,5.4335,67.2703333333,10.334
741.18,6.63583333334,68.6951666667,53.0713333333,63.0183333334,5.54033333333,8.0025,16.1223333333,5.4495,67.2756666666,10.6985
741.49,7.25833333333,69.2635,53.5566666667,63.695,6.14716666667,8.48816666667,16.8706666667,5.88416666667,68.0343333333,11.3346666667
741.81,7.86583333333,69.5848333333,53.9991666667,63.868,6.86416666667,9.49733333331,17.2303333333,6.63216666667,68.7956666666,11.9378333333
742.12,7.85433333333,69.8716666667,54.3725,64.4331666666,6.92983333333,9.77716666669,17.463,6.78133333333,69.197,12.193
742.44,7.81166666667,69.7136666666,54.5265,64.274,6.71433333334,9.85683333335,17.6551666667,6.728,69.107,12.229
742.76,7.91983333333,69.8306666667,54.8593333333,64.5988333334,6.948,10.1115,17.8453333333,7.09966666666,69.2996666667,12.4481666667
743.07,8.20983333333,68.92,54.6853333334,63.7948333333,7.14483333334,10.0163333333,17.7726666667,7.461,68.9543333333,12.5651666667
743.39,8.64466666666,69.0131666666,55.1978333333,64.1611666667,7.77283333333,10.3545,18.39,7.98733333334,69.193,12.9776666667
743.70,8.9405,69.298,55.744,64.3425,8.2075,10.5808333334,18.6765,8.48683333333,69.6608333333,13.17
744.02,8.84433333333,69.2246666666,56.0181666667,64.2355,7.94916666667,10.3241666667,18.52,8.3225,69.9716666666,12.974
744.34,8.61816666667,68.3621666667,55.3891666666,63.2686666667,7.75283333333,10.2856666667,18.0173333334,8.32983333333,69.4808333334,12.6918333334
744.65,8.27333333333,67.7668333333,55.1486666667,62.6675,7.37066666667,9.56433333334,17.6751666667,8.0125,69.0508333333,12.4133333333
744.97,8.2125,67.6966666667,55.108,62.5463333333,7.374,9.15016666667,17.576,7.95683333334,69.2241666667,12.4041666667
745.28,8.38716666666,67.7838333333,55.3143333333,62.8991666667,7.57066666666,8.96716666667,17.4041666666,7.93583333334,69.4168333333,12.269
745.60,8.18683333334,67.3023333333,54.7863333334,62.459,7.52266666666,8.85116666666,16.9951666667,7.6725,69.0026666667,11.7945
745.91,8.21783333334,67.8571666667,55.0648333334,62.4746666667,7.38816666667,8.96816666665,16.8901666666,7.417,69.1991666667,11.5368333333
746.23,7.54933333334,67.8643333334,54.871,62.166,6.57666666667,8.326,16.0931666667,6.896,69.1856666667,11.0846666666
746.55,7.14083333333,68.0161666667,55.0183333333,61.9401666667,6.127,7.892,15.9083333334,6.375,69.1538333333,10.6858333334
746.86,7.2865,68.0378333333,54.865,62.4508333333,6.2,8.293,16.178,6.38216666667,69.2341666667,10.6273333334
747.18,7.1635,68.328,54.9845,62.6805,6.04116666667,8.03816666667,16.1493333334,6.253,69.1226666666,10.4285
747.49,7.4455,68.8208333334,55.0145,62.9765,6.20816666667,8.32633333334,16.4336666666,6.56483333333,69.345,10.5165
747.81,7.5715,69.0546666667,55.1103333333,62.921,6.03933333333,8.3625,16.4706666667,6.37333333333,69.3018333333,10.2496666667
748.12,7.2645,69.2338333333,55.1701666667,63.1106666667,5.66466666667,8.326,16.3615,6.32633333334,69.4518333333,9.984
748.44,7.562,69.2886666667,55.3383333333,63.3566666666,5.66433333333,8.40933333334,16.7463333334,6.584,69.5638333334,10.3143333333
748.75,7.3595,68.9105,55.0863333333,63.3621666666,5.433,7.90066666667,16.609,6.3925,69.4371666667,10.0143333333
749.07,8.06,68.5696666667,55.0986666667,63.5351666666,6.34133333334,8.43633333333,17.3411666667,6.874,69.5285,10.4601666667
749.38,8.30133333334,68.7525,55.4006666666,64.1376666667,6.458,8.80133333334,17.581,6.9225,69.7458333333,10.6945
749.70,8.20483333333,68.9516666666,55.7911666666,64.0316666666,6.49833333334,8.73316666666,17.6021666666,7.01233333333,69.887,10.8466666667
750.01,8.13366666667,69.298,56.0983333333,64.7331666667,6.38883333333,8.59133333333,17.6915,6.93416666666,70.5625,10.83
750.33,7.82633333334,68.986,55.7258333333,64.6315,6.22166666667,8.563,17.6366666667,6.681,70.5908333333,10.591
750.64,7.51,69.0813333333,56.0183333333,64.8205,5.92983333333,8.4625,17.3385,6.5945,71.0456666666,10.3751666667
750.96,7.09633333334,68.9923333334,55.5555,64.4296666667,5.68883333333,7.98516666667,16.985,6.09633333333,70.6593333334,10.2073333333
751.27,6.771,69.3288333333,55.302,64.437,5.62266666666,7.72566666667,16.555,5.65233333334,70.6861666667,10.0446666667
751.59,7.41166666667,69.8463333334,55.7545,64.8603333333,6.18,8.397,16.8758333334,6.277,71.1673333333,10.8896666667
751.90,7.24516666666,69.8791666667,55.3668333333,64.5573333333,6.07483333334,8.4825,16.7413333333,6.49966666667,70.811,10.8305
752.22,7.03083333333,69.9061666666,55.12,64.5395,5.792,7.8965,16.4875,6.4935,71.0256666667,10.6733333333
752.53,6.91366666666,70.1125,55.1086666667,64.7565,5.58783333334,7.64016666667,16.4045,6.397,70.9213333333,10.6291666667
752.85,6.88966666667,69.6351666667,54.8295,64.4215,5.804,7.93816666666,16.3711666666,6.40216666667,70.3293333333,10.9805
753.16,6.65766666666,69.7505,55.0825,64.2963333334,5.45383333333,7.5565,16.1616666667,5.95933333333,70.2853333333,10.715
753.47,7.30366666667,69.616,54.9866666667,64.1731666667,5.81066666666,7.99466666667,16.4168333333,6.20783333333,70.0278333333,11.2755
753.79,7.99816666667,69.267,55.019,63.9641666667,6.3375,8.71216666667,17.0966666667,6.93483333333,69.9885,11.8736666667
754.10,8.253,69.0738333333,55.085,63.7986666667,6.21166666667,8.98466666666,17.2371666666,7.18466666667,70.215,11.882
754.42,7.5095,68.3731666667,54.6633333333,63.2611666666,5.7885,8.3405,16.7035,6.524,69.425,11.2828333334
754.73,7.38316666666,68.664,55.0045,63.5323333333,5.6105,8.14616666666,16.3451666667,6.209,69.7785,11.1981666667
755.05,7.34616666666,68.9363333334,55.2201666667,63.913,5.727,8.148,16.1596666667,6.249,69.8291666666,11.3483333333
755.36,7.4185,68.0865,54.9276666666,63.2726666666,5.862,7.8965,16.0516666667,6.21116666667,69.9165,11.3743333334
755.67,6.96416666667,67.6636666667,54.6786666667,62.617,5.11583333333,7.16383333333,15.5083333333,5.82133333333,69.4046666667,10.7146666667
755.99,7.41533333333,67.7116666667,54.8716666667,63.0705,5.348,7.59166666667,15.6061666667,6.14716666667,69.6556666667,11.2031666666
756.30,7.29166666666,67.0726666667,54.45,62.8676666667,5.2545,7.44516666667,15.6556666666,6.28833333334,68.7806666667,11.1136666666
756.62,7.25233333333,67.4956666666,54.8118333333,63.1646666667,5.1605,7.384,15.481,6.18316666667,69.0298333333,11.018
756.93,7.20816666666,67.6363333333,55.2915,63.5088333333,5.16766666667,7.36366666667,15.7431666667,6.3005,68.9246666666,11.1343333333
757.24,7.61316666667,68.1071666667,55.158,63.6231666666,5.33633333334,7.68266666666,16.3256666667,6.85416666666,68.9668333333,11.5473333334
757.56,7.49833333333,68.1973333333,54.8315,63.4508333333,5.24866666667,7.71483333333,16.5043333333,6.98816666667,68.4603333334,11.3711666666
757.87,7.38516666667,67.6416666666,54.1223333333,62.7361666666,5.4125,7.90733333333,16.5668333334,6.8785,67.2731666666,11.0318333334
758.18,7.2465,68.3991666666,53.8591666667,63.2483333333,5.22033333333,7.95816666667,16.5275,6.868,66.2568333333,10.7116666667
758.50,7.7525,69.6925,54.2581666667,64.4281666667,5.7635,8.55533333333,16.8616666667,7.3235,66.7913333333,11.1683333333
758.81,7.68083333334,69.5401666666,53.8288333334,64.0805,5.80133333334,8.6595,16.7676666667,7.51016666667,65.3385,10.9116666666
759.13,7.6135,70.3555,53.6886666666,64.606,5.70233333333,8.80916666665,16.4936666667,7.40133333333,65.1173333334,10.7913333333
759.44,8.10183333333,70.9176666667,53.8431666667,65.0825,6.27466666667,9.4825,17.1608333333,7.85866666667,64.8861666666,11.3961666667
759.75,8.05466666667,71.0196666667,53.6626666666,65.145,6.46266666667,9.44316666668,17.004,7.93733333333,64.2586666667,11.3568333333
760.07,8.513,71.279,53.8148333333,65.5723333334,6.84016666667,9.91266666668,17.2373333334,8.302,64.3058333333,11.3743333333
760.38,8.71283333333,70.9185,53.5315,65.2725,6.86966666667,9.66533333333,17.3793333334,8.256,63.5068333334,11.6403333334
760.69,8.77166666667,70.9871666667,53.5208333333,65.3215,6.588,9.4865,17.4813333334,8.36416666666,63.4763333333,11.6928333333
761.01,8.869,70.2381666667,53.616,64.8436666667,6.8005,9.75433333334,17.4553333334,8.3555,63.2738333333,12.0311666666
761.32,9.04033333333,69.7445,53.5561666667,64.303,7.00516666666,9.74016666665,17.6378333334,8.42616666667,62.7246666666,12.2108333333
761.63,8.858,69.8636666667,53.742,64.6023333334,6.88366666667,9.52783333333,17.4468333333,7.905,62.9865,12.324
761.94,8.42216666666,69.485,53.584,64.013,6.4685,9.122,17.254,7.55116666666,62.8513333333,12.0528333333
762.26,7.69383333334,68.8151666667,52.7915,63.4153333333,5.75916666667,8.2985,16.4146666666,6.67933333334,62.029,11.2288333333
762.57,7.73533333334,69.1308333333,52.813,63.7276666666,5.87216666667,8.601,16.3423333333,6.56933333334,62.3455,11.4256666667
762.88,7.29016666667,69.0948333333,52.7411666667,63.6418333333,5.662,8.229,16.0581666666,6.13133333334,61.9436666667,11.2828333333
763.20,7.5565,69.5665,53.1703333333,64.02,6.04166666667,8.90166666667,16.1431666666,6.32883333333,62.6635,11.4696666666
763.51,7.76416666666,69.8443333333,53.4373333333,64.2185,6.322,9.41666666665,16.1748333334,6.46016666666,62.931,11.7648333333
763.82,7.506,70.0975,53.37,64.4071666666,5.97366666667,9.27183333335,15.945,6.3125,63.1245,11.6088333333
764.14,7.03016666667,69.9465,53.2575,64.2136666667,5.55766666666,9.13783333332,15.6751666667,5.88016666666,63.1656666667,11.1601666666
764.45,6.8245,70.0995,53.3626666667,64.193,5.40366666666,8.96466666666,15.5963333333,5.85366666667,63.544,10.918
764.76,7.15,70.628,53.9431666667,64.8838333333,6.024,9.35250000001,15.9788333333,6.1215,64.2388333333,11.3301666667
765.07,7.56183333334,70.8173333333,54.8073333334,65.2385,6.49066666666,9.99733333333,16.3033333334,6.72033333333,65.0981666667,12.0505
765.39,7.29666666666,70.4675,54.912,65.061,6.29383333333,9.66816666665,16.1245,6.4295,65.4405,11.8698333333
765.70,7.23683333333,69.8385,54.8935,64.7946666667,6.1865,9.75850000002,15.945,6.30083333333,65.888,11.8231666666
766.01,6.5825,69.8931666667,54.9923333334,65.0536666667,5.49683333334,9.09016666665,16.0168333334,5.78,66.407,11.2843333333
766.32,6.64233333334,69.8871666667,55.1288333334,65.0806666667,5.41066666667,8.945,16.1513333333,5.85366666667,67.2543333334,11.3605
766.64,6.67333333334,69.7675,55.46,65.1246666667,5.64533333333,8.87266666667,16.1528333333,5.77166666667,68.1831666667,11.4676666667
766.95,7.06533333334,69.8233333334,55.815,65.364,5.73633333334,8.76183333333,16.2905,6.2085,69.2288333333,11.8485
767.26,7.77783333333,69.4446666666,55.9228333333,65.439,6.12,9.06816666667,16.6486666667,6.86383333334,69.5968333333,12.2311666667
767.57,7.79083333333,68.2886666667,55.6315,64.434,6.03266666667,9.17633333334,16.6758333333,7.05316666666,69.5551666666,12.1376666667
767.88,8.1405,68.4996666667,55.5743333333,64.8711666667,6.383,9.30633333331,17.1176666667,7.426,70.5208333333,11.8725
768.20,9.00249999998,69.0063333333,56.0753333334,65.1356666666,6.86483333333,9.84966666665,18.082,8.31883333334,71.2691666666,12.488
768.51,9.2105,70.1341666667,56.9351666667,65.935,7.11566666666,10.1225,18.5308333333,8.64883333334,72.3091666667,12.838
768.82,9.30583333335,69.9426666666,57.1663333333,65.7966666667,7.64733333334,10.2786666667,18.315,8.5895,72.7171666667,13.063
769.13,9.54483333333,70.0336666667,57.6148333333,66.0478333333,8.05533333333,10.2055,18.5336666666,8.74766666667,73.086,13.1005
769.44,9.81266666665,70.4325,57.6286666666,66.5481666667,8.1125,10.4475,18.754,8.94116666666,73.1871666667,12.9223333333
769.76,9.56116666669,70.0173333333,57.4108333333,66.3393333333,8.28416666667,10.205,18.4895,8.28433333333,73.2698333333,12.6936666666
770.07,9.15483333333,70.2995,57.3553333334,66.2643333333,8.38366666667,10.1048333334,18.567,7.836,73.4853333333,12.732
770.38,8.8505,71.0575,57.6436666666,66.977,8.70116666666,9.99999999999,18.4943333333,7.81616666667,74.2526666667,12.4023333334
770.69,7.872,70.8245,57.4163333333,66.4215,8.42083333333,9.72900000002,17.8113333333,7.066,73.6745,11.9948333333
771.00,7.4205,70.5311666666,57.4088333334,66.0148333333,8.36883333334,9.21049999999,17.2358333334,6.40116666667,73.6131666667,11.6643333333
771.32,7.64616666666,69.321,56.6361666666,64.7171666667,8.42133333333,9.19666666666,17.207,6.401,73.0208333333,11.475
771.63,8.09733333333,68.8385,56.7046666666,64.471,8.45133333334,9.14783333334,17.2096666667,6.90516666667,72.6748333333,11.6975
771.94,7.71133333333,67.9103333333,56.1478333334,63.7051666667,8.10233333334,9.22783333333,16.8681666666,6.444,71.8668333334,11.5021666666
772.25,8.17983333334,67.4691666666,56.0788333334,63.043,8.53383333333,9.856,17.5048333333,6.95216666667,71.8483333333,12.0633333334
772.56,8.753,68.4291666666,56.9903333334,63.8728333333,8.82516666666,11.2591666666,18.1415,7.9615,72.8896666667,13.1775
772.87,8.5515,68.0353333333,57.3643333334,63.5051666666,8.38183333333,11.0465,17.6478333334,7.89733333334,73.1225,13.1783333333
773.18,9.1795,67.5313333334,57.1098333333,63.0995,8.169,11.0055,17.5066666666,7.73083333333,73.1191666667,13.6351666667
773.50,9.56433333334,67.2545,57.0046666667,62.9561666666,7.94783333333,11.205,17.4748333333,7.9475,73.0468333334,13.8746666667
773.81,9.31716666666,67.0501666667,56.7308333333,63.165,7.69616666667,11.6431666666,17.2976666667,8.216,73.4965,13.994
774.12,8.95866666666,67.5856666666,57.4911666667,63.7696666666,7.97583333334,11.447,16.7943333334,8.2185,74.7575,14.4333333333
774.43,9.44266666666,68.2533333333,57.8818333334,64.4995,8.024,12.2288333333,16.7956666666,8.48816666667,75.7223333333,15.2218333334
774.74,9.75250000002,68.6326666667,58.3463333334,64.6615,7.95566666666,12.2266666667,16.8881666667,8.867,76.6405,15.5598333333
775.05,10.1055,68.946,58.8803333333,64.8748333333,8.11616666667,11.6731666667,16.8246666666,9.30183333333,77.2858333333,15.8103333334
775.36,10.4036666667,68.5655,58.3335,64.2406666667,8.16216666667,11.0233333333,17.0358333333,9.03216666666,76.3053333333,15.1106666667
775.67,10.5263333333,68.9926666667,57.9346666667,64.3408333334,8.25366666666,11.523,17.1451666666,9.2505,76.7013333333,15.0051666667
775.98,9.51999999999,69.2555,57.3218333333,63.97,7.49716666667,10.6391666666,16.7205,8.5895,76.0788333334,14.0101666667
776.30,9.76933333334,69.0285,56.844,63.2448333334,7.7295,10.2791666667,16.6398333333,9.07166666666,75.6976666667,13.9023333333
776.61,10.5123333333,68.9193333333,56.9588333334,63.2208333333,8.28633333333,10.0696666667,17.0285,9.38583333331,75.731,13.8778333333
776.92,10.4116666667,68.4993333333,56.268,62.9083333334,7.90166666667,10.0665,17.2375,9.33566666665,74.4621666667,13.4526666667
777.23,10.1565,67.9528333334,55.9266666667,62.4501666667,8.04833333333,9.918,17.4623333333,9.17533333331,73.3095,13.0203333333
777.54,9.79516666669,68.3371666667,56.0226666667,63.096,8.16483333334,9.94333333335,17.4211666667,8.83850000001,73.4841666666,12.8135
777.85,8.84733333333,67.5866666666,55.1405,62.7435,7.58933333334,9.61833333333,16.6125,7.56216666667,72.5108333334,12.0806666666
778.16,7.68933333334,67.2835,54.7833333334,62.6233333334,7.09966666667,9.0325,15.5015,6.82566666667,72.204,11.431
778.47,8.95166666668,66.9893333333,54.691,63.051,8.58866666667,9.95966666667,16.5995,8.03766666667,71.4651666667,12.7151666666
778.78,9.03066666665,66.3686666667,54.9961666667,63.1736666666,8.787,10.154,16.4093333333,7.7715,71.6896666666,13.3226666667
779.09,8.84766666666,66.0766666667,55.336,63.635,8.64183333333,10.2608333333,16.6801666667,6.89983333333,71.6323333334,13.251
779.40,8.8675,66.2365,55.315,63.7385,8.34033333333,11.0463333334,16.6945,6.439,71.0241666667,12.9058333333
779.71,9.1745,66.3275,55.5838333333,63.9806666666,8.31216666667,11.0685,16.4406666666,6.09283333333,71.7558333333,12.8076666667
780.02,8.67483333334,65.6143333334,54.764,63.4811666666,7.8925,11.5758333333,15.8988333333,5.65983333333,71.715,12.3296666667
780.33,8.79833333334,65.2001666667,54.1735,62.2533333333,7.40266666667,11.4636666666,16.2295,5.64016666666,71.1081666667,11.8445
780.64,9.82883333331,65.768,54.6055,61.977,7.86316666667,12.3981666666,16.8353333334,6.89433333334,71.581,12.4261666667
780.95,11.017,66.5253333333,55.127,62.5565,8.6865,13.1358333333,17.712,7.66933333333,72.8106666667,12.9518333333
781.26,10.314,66.148,55.5313333333,62.3308333334,7.54833333334,12.1145,16.9548333333,6.78483333333,72.8751666667,11.38
781.57,11.7336666667,68.0388333333,56.9908333333,63.6163333333,8.42083333334,13.3683333333,18.3305,8.2165,74.1681666666,11.7775
781.88,11.7221666667,69.7625,57.6946666667,64.3673333333,8.04016666666,13.225,18.1846666666,8.431,75.5938333333,11.9776666667
782.19,11.4795,70.3038333333,57.8576666666,64.518,7.32033333334,12.2315,17.4493333333,8.16433333333,76.5806666667,11.9553333333
782.50,12.3655,71.2748333333,58.418,65.0078333334,8.0645,13.2106666666,18.679,9.53916666667,76.8048333334,13.3335
782.81,12.6113333333,71.751,58.6328333333,64.7155,8.0185,12.166,18.6943333333,10.0923333333,76.4055,14.0095
783.12,12.8573333333,71.5951666666,58.7376666667,65.1741666666,8.3645,12.0646666667,18.5325,10.339,76.3836666667,14.7075
783.43,11.7816666667,71.6475,59.0196666667,65.5971666666,7.56716666667,11.0151666667,18.0398333333,9.54649999999,76.5006666667,14.0006666666
783.74,11.9615,71.4036666667,58.8088333333,65.1775,7.71533333333,11.5811666667,18.7261666667,10.1235,75.7445,15.1773333333
784.05,13.1205,72.2803333334,59.4623333334,65.6805,8.9695,13.3903333334,20.1653333333,11.148,76.6698333333,17.3028333334
784.36,13.1293333333,72.0841666667,59.5921666667,65.838,9.0345,13.4003333333,20.0126666666,11.759,76.5453333334,17.9255
784.67,13.5705,70.302,58.5796666666,64.695,9.61200000002,14.0018333333,19.8553333333,12.8926666666,75.4463333333,18.4533333333
784.98,13.6501666667,69.2458333333,57.9636666666,63.861,10.3016666667,14.4495,20.0301666667,13.4088333333,73.9063333334,18.7631666667
