wavelength,Back_NeoFasf,Belly_NeoFasf,Breast_NeoFasf,Crissum_NeoFasf,Crown_NeoFasf,DorTail_NeoFasf,Patch10_NeoFasf,Rump_NeoFasf,Throat_NeoFasf,WingTip_NeoFasf
249.79,4.66166666667,5.82377777778,5.28722222222,10.0212222222,4.51677777778,6.23666666667,5.38955555556,5.066,6.67088888889,8.48022222222
250.17,4.87833333333,6.07744444445,5.45022222222,10.1912222222,4.54877777778,6.32433333333,5.78422222222,5.03844444444,6.8,8.49344444444
250.54,5.06711111111,6.34844444445,5.52866666667,10.5365555555,4.62033333333,6.23066666667,5.99988888889,5.008,6.99177777778,8.46955555555
250.92,5.545,6.84044444445,5.64511111111,10.9531111111,4.92888888889,6.50355555556,6.18222222222,5.22388888889,7.24077777778,8.65211111111
251.29,6.18155555555,7.45533333334,6.00988888889,11.5874444444,5.48911111111,6.86833333334,6.76311111111,5.68833333333,7.75444444445,9.30555555556
251.66,6.04311111111,7.16933333333,5.45111111111,11.5871111111,5.213,6.78622222222,6.53655555555,5.46855555556,7.76144444444,9.358
252.04,5.63244444444,6.99155555556,4.99433333333,11.3237777778,4.90533333333,6.43022222222,6.36533333333,5.18311111111,7.34633333333,8.806
252.41,5.74277777778,7.00633333333,5.04777777778,11.3892222222,4.945,6.45022222222,6.69822222222,5.25344444444,7.36911111111,8.45722222222
252.79,6.13466666667,7.25622222222,5.21555555556,11.4664444445,5.03755555556,6.64944444444,6.98044444445,5.58311111111,7.75888888889,8.84966666666
253.16,6.05155555556,7.14244444444,5.04077777778,11.0618888889,4.65266666667,6.26744444444,6.71722222222,5.29977777778,7.29633333334,8.62744444444
253.54,5.83355555555,7.02644444444,4.99655555556,10.774,4.347,6.07711111111,6.37077777778,5.09655555555,7.15755555555,8.62533333333
253.91,5.59722222222,7.05433333333,5.09655555555,10.7516666666,4.10811111111,6.10411111111,6.16222222222,5.04544444444,7.11866666667,8.646
254.28,5.176,6.64144444444,5.09611111111,10.6914444444,3.74355555555,5.98855555555,5.72222222222,4.79611111111,6.94777777778,8.44655555556
254.66,4.65022222222,6.37722222222,5.09055555556,10.4886666667,3.50322222222,5.84577777778,5.25133333333,4.538,6.66388888889,8.17444444445
255.03,4.491,6.63455555556,5.45022222222,10.6968888889,3.80788888889,6.19133333333,5.47922222222,4.52711111111,6.84533333333,8.415
255.41,3.54144444444,6.02677777778,5.13755555556,10.1685555556,3.26811111111,5.60122222222,4.90211111111,3.95955555556,6.42966666667,8.11677777778
255.78,3.55288888889,6.37666666667,5.96977777778,9.91399999999,3.32266666666,5.62455555556,5.05677777778,4.33555555556,6.30766666667,8.011
256.15,4.51544444445,7.35077777778,7.21222222222,10.6564444444,4.32255555556,6.68822222222,5.77922222222,5.23188888889,7.29688888889,9.26177777777
256.53,4.81533333333,7.55188888889,7.53711111111,10.9915555556,4.763,7.05111111111,5.43588888889,5.38355555556,7.55922222222,9.70555555554
256.90,4.83222222222,7.543,7.78188888889,10.9565555555,5.08511111111,6.98133333333,5.56944444444,5.45733333334,7.85911111111,9.80466666665
257.28,5.16888888889,7.86955555556,8.15966666667,11.3497777778,5.60044444444,7.38622222222,5.98744444444,6.09033333333,8.76544444444,10.0671111111
257.65,5.24844444444,7.614,7.80722222222,11.1394444444,5.45311111111,7.30688888889,5.908,6.09566666667,8.52388888889,9.72933333333
258.02,5.12655555556,7.17977777778,7.37022222222,10.6914444444,5.35044444444,7.07244444445,5.887,5.94577777778,8.07255555556,9.4041111111
258.40,5.40611111111,7.16655555556,7.18311111111,10.4717777778,5.45188888889,6.94233333333,5.95422222222,6.03288888889,7.91,9.442
258.77,5.22811111111,6.849,6.66433333333,10.0403333333,5.13055555555,6.66088888889,5.72022222222,5.83588888889,7.55111111111,9.34177777778
259.15,4.86122222222,6.308,5.94222222222,9.4831111111,4.651,6.13022222222,5.28855555556,5.50533333333,7.06866666667,8.80333333333
259.52,4.81377777778,6.22044444444,5.72388888889,9.21388888889,4.48588888889,6.07855555555,5.15966666667,5.45788888889,6.86188888889,8.52233333334
259.89,4.62255555556,5.95833333333,5.51111111111,9.05644444446,4.35333333334,6.02744444444,4.96966666667,5.25288888889,6.73,8.418
260.27,4.41588888889,5.678,5.25822222222,8.81833333334,4.18444444444,5.77744444445,4.74955555555,5.086,6.59566666667,8.26144444444
260.64,4.16922222222,5.59522222222,5.04322222222,8.57366666667,4.00833333333,5.56877777778,4.59444444445,4.85855555556,6.39255555556,8.08511111111
261.01,3.84633333334,5.41955555556,4.65422222222,8.35522222222,3.71944444444,5.28755555555,4.34,4.55633333334,6.00566666667,7.79288888889
261.39,3.42455555555,5.04055555556,4.09344444444,7.97555555557,3.18111111111,4.81844444444,3.88744444444,3.99444444444,5.37755555555,7.34944444444
261.76,3.24477777778,5.07966666667,3.95122222222,7.84433333333,3.08733333333,4.59411111111,3.78011111111,3.849,5.22311111111,7.20133333333
262.13,3.31255555556,5.298,3.93555555556,7.86244444443,3.14955555555,4.57911111111,3.75811111111,3.90944444445,5.31833333333,7.26566666667
262.51,3.39766666667,5.59333333333,4.03822222222,8.03200000001,3.36611111111,4.84588888889,3.98144444444,4.14844444445,5.53966666667,7.30344444444
262.88,3.37888888889,5.71744444444,4.18977777778,8.19833333333,3.45544444445,4.95533333333,4.01933333333,4.20355555556,5.52944444444,7.20344444444
263.25,3.49733333333,6.02111111111,4.57833333333,8.314,3.63955555556,5.044,4.14733333333,4.29755555555,5.60944444445,7.33277777778
263.63,3.497,6.07622222222,4.59744444444,8.42999999999,3.62866666667,4.81822222222,4.00688888889,4.16833333333,5.48544444444,7.29966666667
264.00,3.34533333333,6.02166666667,4.20822222222,8.21333333333,3.253,4.28666666667,3.76066666666,3.92211111111,5.094,6.866
264.37,2.70811111111,5.56988888889,3.63955555555,7.70677777778,2.42488888889,3.62533333333,3.27477777778,3.15466666667,4.46566666667,5.93011111111
264.75,2.69833333333,5.33866666667,3.65711111111,7.719,2.16333333333,3.69566666667,3.27166666667,3.18477777778,4.64955555555,5.75311111111
265.12,2.78377777778,5.12722222222,3.61233333333,7.57944444445,2.05933333333,3.70211111111,3.11977777778,3.19066666667,4.67255555556,5.70933333333
265.49,2.707,4.85666666667,3.66822222222,7.43388888889,2.238,3.90488888889,3.08766666667,3.27333333333,4.85188888889,5.77144444445
265.87,2.76166666667,4.55633333333,3.61133333333,7.21366666667,2.176,4.05666666667,3.22511111111,3.148,4.79233333333,5.79177777778
266.24,2.803,4.46555555556,3.68911111111,7.06233333333,2.14055555556,4.19788888889,3.32933333333,3.28544444444,4.94777777778,5.80777777778
266.61,2.39133333333,4.17222222222,3.30511111111,6.63588888889,1.83177777778,3.88155555556,2.84822222222,2.86111111111,4.69711111111,5.63233333333
266.98,2.20744444444,3.99877777778,3.13811111111,6.37933333334,1.69266666667,3.68188888889,2.689,2.70577777778,4.74433333333,5.47733333333
267.36,2.20466666667,3.95322222222,3.181,6.52588888889,1.74855555555,3.80511111111,2.83677777778,2.86077777778,5.11744444444,5.54155555556
267.73,2.12533333333,3.97511111111,3.19944444444,6.60055555556,2.00911111111,4.02566666667,3.12966666667,3.029,5.32088888889,5.61966666667
268.10,2.16788888889,4.26377777778,3.33855555555,6.87366666667,2.30388888889,4.40366666667,3.48211111111,3.39144444444,5.60844444444,5.85022222222
268.48,2.16477777778,4.18466666667,3.281,6.77755555556,2.35833333333,4.38188888889,3.49288888889,3.64155555556,5.43466666667,5.95544444444
268.85,2.09577777778,4.17322222222,3.25044444444,6.655,2.493,4.21722222222,3.48555555556,3.68766666667,5.15822222222,6.03344444444
269.22,2.17088888889,4.29077777778,3.32244444445,6.623,2.48922222222,4.34211111111,3.58555555556,3.76088888889,5.07311111111,6.111
269.59,2.63944444445,4.73211111111,3.77888888889,6.954,2.83955555556,4.59666666667,3.96444444444,4.16088888889,5.18222222222,6.35044444444
269.97,3.219,5.31888888889,4.28966666666,7.58477777778,3.39866666667,5.16,4.43133333334,4.75588888889,5.73,6.85955555555
270.34,3.21366666667,5.23211111111,4.153,7.70011111111,3.36333333333,4.99377777778,4.36422222222,4.63322222222,5.57266666667,6.96477777778
270.71,3.13833333333,5.069,4.01933333333,7.61299999999,3.22733333333,4.86422222222,4.39577777778,4.51111111111,5.36588888889,6.897
271.09,3.34711111111,5.15022222222,4.103,7.58144444445,3.21566666667,5.02233333333,4.52266666667,4.58022222222,5.33277777778,7.14588888889
271.46,3.47433333333,5.23333333333,4.09377777778,7.60555555557,3.20955555556,5.13366666667,4.52666666667,4.61077777778,5.23944444445,7.22888888889
271.83,3.396,5.01911111111,3.83,7.32077777778,2.92211111111,4.72566666667,4.23644444444,4.36811111111,4.99766666667,7.058
272.20,3.75733333333,5.04744444444,3.96577777778,7.39833333332,3.14344444445,4.79711111111,4.28166666667,4.41588888889,5.09211111111,7.21666666667
272.58,4.11777777778,5.33122222222,4.29,7.72533333334,3.50244444444,5.12966666667,4.57277777778,4.56711111111,5.42155555555,7.55622222222
272.95,4.36933333334,5.48311111111,4.46766666666,7.95433333334,3.76455555555,5.31233333333,4.85533333333,4.73377777778,5.59022222222,7.65333333334
273.32,4.62966666667,5.64522222222,4.69622222222,8.27255555554,4.07988888889,5.486,5.07822222222,4.88144444444,5.9,7.82411111111
273.69,4.48033333333,5.585,4.39511111111,8.02277777778,3.92922222222,5.43822222222,4.93444444444,4.72633333333,5.88066666667,7.75022222222
274.06,3.89711111111,5.12833333333,3.96044444444,7.5058888889,3.464,4.89955555555,4.46311111111,4.19522222222,5.45944444444,7.31011111111
274.44,3.622,4.96311111111,3.79977777778,7.18277777778,3.30366666667,4.72722222222,4.18533333333,3.95877777778,5.27866666666,7.05744444445
274.81,3.54688888889,4.89533333334,3.76633333333,7.05611111111,3.19255555555,4.61011111111,4.06444444444,3.92955555556,5.08022222222,6.89322222222
275.18,3.39733333333,4.73522222222,3.58766666667,7.069,3.09433333333,4.42266666667,3.86166666667,3.81666666667,4.85144444444,6.64677777778
275.55,3.191,4.59077777778,3.41488888889,6.79044444444,2.97033333334,4.22844444445,3.82344444445,3.60933333333,4.64344444444,6.39533333333
275.93,3.52733333333,5.08033333333,3.94922222222,7.12177777778,3.35,4.68866666667,4.21677777778,3.95255555556,5.117,6.78055555556
276.30,3.43155555555,5.16788888889,3.88788888889,6.97955555555,3.13644444445,4.66688888889,4.19666666667,3.79522222222,5.01677777778,6.70855555556
276.67,3.29844444445,5.04177777778,3.57788888889,6.754,2.85466666667,4.47588888889,3.95177777778,3.56044444445,4.91622222222,6.57577777778
277.04,3.14955555556,5.04,3.29244444445,6.49888888889,2.57177777778,4.41966666667,3.67044444445,3.31733333333,4.94366666667,6.52044444445
277.41,2.82966666667,4.96177777778,3.16222222222,6.00622222222,2.27155555556,4.32122222222,3.49866666667,3.123,4.70044444444,6.31766666667
277.79,2.73133333333,4.82177777778,3.30755555556,5.96733333333,2.16544444445,4.22766666667,3.44722222222,3.09288888889,4.57466666667,6.33566666667
278.16,3.19644444444,5.20177777778,3.73688888889,6.38933333334,2.53866666667,4.59377777778,3.85777777778,3.62311111111,4.928,6.84088888889
278.53,3.613,5.47422222222,4.08355555556,6.76588888889,2.67177777778,5.12377777778,4.37722222222,3.95255555555,5.25833333333,7.22588888889
278.90,3.672,5.51844444445,4.06733333333,6.89544444445,2.73277777778,5.24311111111,4.43455555556,3.93311111111,5.402,7.36144444444
279.27,3.71766666667,5.83111111111,4.26522222222,7.05177777778,3.083,5.49288888889,4.70811111111,4.077,5.74388888889,7.58877777778
279.64,3.79822222222,5.97755555556,4.369,7.13300000001,3.14111111111,5.52455555555,4.61122222222,4.13733333333,5.87022222222,7.73144444444
280.02,3.86055555556,6.06522222222,4.36177777778,7.20644444443,3.28477777778,5.77077777778,4.74455555555,4.24666666667,5.86544444444,7.75522222222
280.39,3.86655555555,5.94488888889,4.42722222222,7.22177777778,3.39466666667,5.72388888889,4.668,4.34155555556,5.892,7.86822222222
280.76,3.812,5.93566666667,4.52722222222,7.14411111111,3.48655555556,5.72622222222,4.76255555556,4.38222222222,5.82933333333,7.921
281.13,3.72977777778,5.66633333333,4.45633333333,7.14433333335,3.421,5.42911111111,4.818,4.31288888889,5.64755555556,7.75577777778
281.50,3.64466666667,5.43177777778,4.20677777778,7.29244444446,3.33611111111,5.23944444445,4.68955555556,4.28622222222,5.54488888889,7.69544444445
281.87,3.81755555555,5.563,4.28355555555,7.48644444443,3.54144444444,5.36411111111,4.907,4.43211111111,5.71744444444,7.79811111111
282.25,4.06088888889,5.77077777778,4.45366666667,7.69155555554,3.83533333333,5.60911111111,5.03722222222,4.52877777778,5.93555555556,7.91377777778
282.62,3.87844444444,5.68288888889,4.26366666667,7.47355555557,3.77644444445,5.258,4.71144444444,4.33177777778,5.81333333333,7.68333333333
282.99,3.97677777778,5.707,4.24366666667,7.43144444446,3.75966666666,5.11277777778,4.69722222222,4.28211111111,5.77277777778,7.58244444444
283.36,4.31833333333,5.74522222222,4.28888888889,7.46100000001,3.83188888889,5.22155555556,4.73788888889,4.40911111111,5.82833333333,7.712
283.73,4.39577777778,5.606,4.26922222222,7.55288888889,3.82688888889,5.25955555556,4.76033333333,4.37777777778,5.73533333333,7.59711111111
284.10,4.24266666667,5.31466666667,4.06844444444,7.54422222221,3.60955555556,4.97666666666,4.53266666667,4.10388888889,5.54166666667,7.33244444445
284.47,4.20122222222,5.30177777778,4.01022222222,7.55200000001,3.56411111111,4.94166666667,4.488,4.08611111111,5.55688888889,7.24333333333
284.85,4.44933333333,5.53055555556,4.15622222222,7.85288888888,3.80377777778,5.19722222222,4.68977777778,4.23722222222,5.83077777778,7.39766666667
285.22,4.42166666667,5.57177777778,4.06844444445,7.80244444443,3.71766666667,5.26988888889,4.55177777778,4.13111111111,5.68777777778,7.29111111111
285.59,4.56311111111,5.71655555555,4.23888888889,7.87044444445,3.78877777778,5.36255555555,4.67055555556,4.24577777778,5.78044444444,7.30144444444
285.96,4.573,5.73666666667,4.20866666667,7.92133333333,3.77155555556,5.34955555556,4.64111111111,4.17466666667,5.818,7.30088888889
286.33,4.21133333333,5.45844444445,3.87911111111,7.63844444443,3.38888888889,4.99966666667,4.358,3.84533333333,5.52622222222,6.94044444444
286.70,4.264,5.57688888889,3.98822222222,7.83677777778,3.474,5.13011111111,4.52422222222,3.934,5.63077777778,7.07166666667
287.07,4.11311111111,5.50444444445,3.99733333333,7.88111111112,3.43644444444,5.12755555556,4.415,3.83611111111,5.62244444445,7.07755555556
287.44,3.79811111111,5.28177777778,3.903,7.78533333332,3.18855555555,4.87322222222,4.291,3.61311111111,5.54655555556,6.87255555556
287.82,3.64822222222,5.18633333333,3.73144444445,7.70166666667,3.011,4.64888888889,4.07911111111,3.43488888889,5.49444444445,6.78188888889
288.19,3.75466666667,5.27544444445,3.87722222222,7.7941111111,3.09944444444,4.69888888889,4.08577777778,3.61344444444,5.67344444445,6.93755555556
288.56,3.89733333333,5.50422222222,4.06288888889,8.08366666667,3.23955555556,4.91877777778,4.27044444444,3.77366666667,6.04755555556,7.15311111111
288.93,3.84633333333,5.50377777778,4.07444444444,8.17222222221,3.12444444445,4.829,4.16388888889,3.79944444444,6.13155555556,7.06977777778
289.30,3.89888888889,5.59488888889,4.19377777778,8.41122222221,3.22077777778,4.84077777778,4.21277777778,3.92255555556,6.42044444445,7.229
289.67,3.81288888889,5.55311111111,4.11866666667,8.47677777777,3.17944444445,4.64955555555,4.04722222222,3.777,6.464,7.25277777778
290.04,3.82688888889,5.68255555556,4.26544444444,8.70366666666,3.225,4.678,3.98977777778,3.87955555555,6.57444444444,7.32277777778
290.41,3.97133333333,5.79477777778,4.44277777778,9.04711111112,3.38955555556,4.806,4.08933333333,4.11577777778,6.69933333334,7.50755555556
290.78,3.91455555556,5.78166666667,4.36422222222,9.12222222222,3.33077777778,4.73122222222,3.93622222222,4.14544444444,6.69566666667,7.38633333333
291.15,4.21888888889,6.241,4.67077777778,9.5071111111,3.69388888889,4.97488888889,4.16777777778,4.56144444445,7.08655555555,7.62366666667
291.52,4.42088888889,6.56033333333,4.84477777778,9.92244444445,3.92344444444,5.13155555556,4.24944444445,4.73444444445,7.30066666667,7.73655555556
291.89,4.60155555556,6.912,5.08777777778,10.378,4.23111111111,5.33233333333,4.47555555555,5.05811111111,7.62544444444,7.99088888889
292.26,4.60688888889,7.18988888889,5.20888888889,10.6532222222,4.29822222222,5.37588888889,4.60444444444,5.123,7.79711111111,8.045
292.64,4.49555555556,7.25977777778,5.12144444444,10.7892222222,4.28166666666,5.16,4.54955555556,4.998,7.67177777778,7.81366666666
293.01,4.484,7.38988888889,5.15322222222,10.9523333333,4.39288888889,4.99711111111,4.51011111111,4.93211111111,7.66622222222,7.74155555556
293.38,4.56266666667,7.68144444444,5.235,11.1792222222,4.43711111111,4.99677777778,4.50766666667,5.06233333333,7.83811111111,7.80155555556
293.75,4.91188888889,8.07800000001,5.40444444444,11.6192222222,4.65922222222,5.31566666667,4.73211111111,5.38377777778,8.23422222222,7.98666666667
294.12,5.18633333333,8.35399999999,5.55566666667,11.9887777778,4.83777777778,5.44966666667,5.00055555556,5.548,8.509,8.10866666667
294.49,5.23444444444,8.58999999999,5.634,12.1654444444,4.89311111111,5.44677777778,4.99155555555,5.548,8.67833333334,8.03355555556
294.86,5.54955555556,8.9181111111,5.91277777778,12.643,5.203,5.56666666667,5.25677777778,5.66655555556,8.97422222222,8.23277777778
295.23,5.663,9.016,6.01766666667,12.831,5.17533333333,5.544,5.306,5.69566666667,9.11166666667,8.21566666667
295.60,5.60788888889,9.0818888889,5.99655555556,12.836,5.09444444444,5.421,5.16766666667,5.601,9.10633333333,8.06377777778
295.97,5.476,9.04655555556,5.96444444444,12.821,4.89166666667,5.30166666667,4.97888888889,5.53733333333,9.01666666667,7.959
296.34,5.50666666667,9.09933333335,5.92477777778,12.9595555556,4.83544444445,5.32488888889,4.82711111111,5.49844444445,9.09555555556,7.97755555555
296.71,5.32622222222,8.94944444444,5.81466666667,12.9763333333,4.68322222222,5.17977777778,4.58033333333,5.40733333333,9.01477777778,7.82011111111
297.08,5.22255555556,8.93255555554,5.79766666667,13.098,4.61055555556,5.18955555556,4.54088888889,5.37355555556,9.10888888889,7.80555555555
297.45,5.26488888889,9.01955555555,5.94377777778,13.298,4.69511111111,5.25911111111,4.59577777778,5.39477777778,9.28933333333,7.89166666666
297.82,5.09288888889,9.00977777778,6.07188888889,13.4374444444,4.75533333333,5.27188888889,4.57633333333,5.34411111111,9.31644444443,7.836
298.19,5.07033333333,9.19766666668,6.12666666667,13.5824444444,4.81455555555,5.34177777778,4.60266666667,5.40466666667,9.44955555556,7.84177777778
