wavelength,Back_PooAltf,Belly_PooAltf,Breast_PooAltf,Crissum_PooAltf,Crown_PooAltf,DorTail_PooAltf,Patch10_PooAltf,Patch11_PooAltf,Patch12_PooAltf,Patch13_PooAltf,Rump_PooAltf,Throat_PooAltf,WingTip_PooAltf
240.79,4.37166666667,3.57033333333,3.06,3.16966666667,3.09666666667,8.88866666667,3.49733333333,2.73233333333,1.23866666667,2.33166666667,2.295,4.663,7.21333333333
241.17,3.65366666667,3.269,3.269,2.37166666667,2.91633333333,8.49366666667,3.141,2.115,1.57066666667,2.468,2.27533333333,3.84633333333,7.981
241.54,2.37466666667,1.83766666667,2.65766666667,1.49866666667,1.10266666667,7.29433333333,1.75266666667,1.018,1.046,0.933333333333,1.30066666667,2.51633333333,6.58766666667
241.92,-0.0256666666667,0.693333333333,1.72066666667,0.770333333333,0.128333333333,5.881,0.693333333333,-3.70074341542e-17,0.616333333333,0.411,0.565,1.23266666667,5.624
242.29,0.565,0.988666666667,2.02433333333,1.62433333333,0.965333333333,6.19133333333,1.224,0.047,0.588333333333,0.941666666667,0.800333333333,1.695,6.16733333333
242.67,1.28966666667,1.84566666667,2.49033333333,2.246,1.33433333333,7.07166666667,2.335,0.800666666667,1.40066666667,1.53433333333,1.712,2.26833333333,6.71533333333
243.05,1.14033333333,1.76466666667,2.475,3.034,1.11933333333,6.82166666667,2.08733333333,0.688333333333,1.48466666667,1.91533333333,1.743,2.324,6.77866666667
243.42,0.503,1.258,1.76133333333,2.66233333333,0.566,6.26866666667,1.656,0.587,0.797,1.59333333333,1.06933333333,1.342,5.95366666667
243.80,-0.455666666667,0.559333333333,0.393666666667,1.739,-1.03533333333,4.98966666667,0.621,-0.227666666667,-0.0416666666667,0.600333333333,-0.248333333333,0.393333333333,4.63766666667
244.17,-1.74133333333,-0.43,-0.778666666667,0.553,-2.27433333333,4.05666666667,-0.471333333333,-1.08566666667,-0.737666666667,-0.287,-1.06533333333,-0.614666666667,3.52366666667
244.55,-1.40233333333,0.120333333333,-0.360666666667,1.00133333333,-1.843,4.447,0.140333333333,-0.641,-0.18,0.400333333333,-0.361,-0.460666666667,4.347
244.92,-1.077,0.346,0.134666666667,1.827,-1.13466666667,4.84733333333,0.519333333333,0.192333333333,0.577,1.19233333333,0.153666666667,0.0,4.55866666667
245.30,-0.643666666667,0.625666666667,0.375666666667,1.86,-0.822666666667,5.168,0.983333333333,0.429333333333,0.357666666667,1.78833333333,0.608,0.036,4.614
245.67,0.293666666667,1.89266666667,1.06066666667,2.31666666667,0.408,5.77566666667,1.82733333333,1.40333333333,1.06033333333,2.839,1.63166666667,0.799666666667,5.90633333333
246.05,1.44033333333,3.307,2.175,2.83666666667,1.55766666667,7.11333333333,3.11566666667,2.49833333333,2.01366666667,4.04166666667,2.68966666667,2.18966666667,6.96633333333
246.42,2.11866666667,4.076,2.86933333333,3.07066666667,1.76966666667,7.53533333333,3.40566666667,2.963,2.64133333333,4.42466666667,3.04366666667,2.628,7.42833333333
246.79,2.45866666667,4.22533333333,3.05166666667,3.17533333333,2.372,7.61066666667,3.57033333333,3.49633333333,2.69333333333,4.769,3.11333333333,2.90366666667,8.01833333333
247.17,2.498,4.14366666667,2.80866666667,2.82,2.49766666667,7.68866666667,3.89066666667,3.637,2.49766666667,4.83433333333,3.25766666667,2.981,8.31033333333
247.54,2.92866666667,4.35433333333,2.95033333333,2.797,2.88466666667,7.76566666667,3.92666666667,3.773,2.95033333333,5.00166666667,3.42233333333,3.29033333333,8.81833333333
247.92,3.361,4.38533333333,3.38266666667,2.98766666667,3.38233333333,8.38666666667,4.34266666667,4.012,3.169,5.17533333333,3.96933333333,3.457,9.37933333333
248.29,4.01966666667,4.811,3.96733333333,3.54033333333,3.874,8.80966666667,4.68566666667,4.561,3.33233333333,5.769,4.54033333333,3.89466666667,9.63233333333
248.67,4.36,5.01866666667,3.88933333333,3.47133333333,3.95233333333,9.00266666667,4.77833333333,4.904,3.33533333333,5.918,4.674,4.08833333333,9.64
249.04,4.72533333333,5.584,3.909,3.52233333333,4.113,9.23533333333,5.12266666667,5.101,3.52233333333,6.22833333333,4.93966666667,4.392,10.0836666667
249.42,5.02033333333,6.17366666667,3.87833333333,3.86733333333,4.34166666667,9.306,5.40466666667,5.416,3.87833333333,6.24166666667,4.941,4.91833333333,10.3123333333
249.79,5.313,6.40466666667,4.027,4.31833333333,4.39133333333,9.328,5.64033333333,5.653,4.05166666667,6.05333333333,4.90066666667,5.398,10.4076666667
250.17,5.44966666667,6.42866666667,3.94166666667,4.55066666667,4.299,9.16666666667,5.50266666667,5.74066666667,3.84933333333,5.89933333333,4.66933333333,5.582,10.3966666667
250.54,5.48433333333,6.45066666667,3.70833333333,4.48966666667,4.73133333333,9.16466666667,5.68366666667,6.02433333333,3.59466666667,5.81133333333,4.81666666667,5.82566666667,10.614
250.92,5.67433333333,6.703,3.813,4.78133333333,4.56966666667,9.07833333333,5.538,5.886,3.43466666667,5.447,4.69066666667,5.82533333333,10.637
251.29,5.636,6.83666666667,3.85866666667,4.531,4.00266666667,9.142,5.09133333333,5.52333333333,3.202,4.86733333333,4.24266666667,5.84366666667,10.615
251.66,5.69066666667,6.91466666667,4.28466666667,4.632,3.78833333333,9.82633333333,5.47533333333,5.641,3.07666666667,4.814,4.36733333333,6.33566666667,10.6536666667
252.04,5.519,6.697,4.30766666667,4.59333333333,3.75266666667,9.423,5.56966666667,5.65333333333,2.75966666667,4.57666666667,4.02133333333,6.764,10.2136666667
252.41,5.09266666667,6.567,4.184,4.14933333333,3.80666666667,8.985,5.59,5.538,2.89766666667,4.30366666667,3.68633333333,6.85866666667,10.305
252.79,4.11666666667,6.11433333333,4.20366666667,3.97766666667,3.35266666667,8.52866666667,5.24566666667,4.89866666667,2.814,3.926,3.231,6.27033333333,9.77933333333
253.16,2.79833333333,5.157,3.696,2.97433333333,2.376,7.55,4.36466666667,3.907,1.74233333333,3.04466666667,2.56966666667,5.47366666667,8.55333333333
253.54,2.739,4.88733333333,3.81333333333,2.82866666667,2.14866666667,7.68,4.13533333333,4.06366666667,1.68266666667,3.56266666667,2.757,5.424,8.84333333333
253.91,2.26,4.75933333333,3.473,2.315,2.02133333333,7.91966666667,3.93233333333,3.80366666667,1.378,3.74866666667,2.738,4.86966666667,8.655
254.28,2.227,4.66066666667,3.556,2.433,2.07733333333,8.23466666667,4.024,3.59333333333,1.17933333333,3.51866666667,2.93866666667,4.64133333333,8.83366666667
254.66,1.93,5.20433333333,3.723,2.63166666667,2.14433333333,8.69366666667,4.308,3.762,1.52033333333,3.62566666667,3.02133333333,4.40566666667,9.04466666667
255.03,1.85966666667,5.25233333333,3.658,2.67733333333,2.53433333333,8.93133333333,4.353,3.73966666667,1.63466666667,3.84233333333,3.22933333333,4.762,9.33966666667
255.41,2.19566666667,5.53066666667,4.05333333333,3.10333333333,3.63133333333,9.26766666667,4.91866666667,4.32733333333,2.238,4.581,4.32766666667,5.172,9.64766666667
255.78,2.06433333333,5.61266666667,3.72033333333,3.31166666667,3.99966666667,8.81733333333,4.817,4.32233333333,2.23666666667,4.817,4.53733333333,5.183,9.16166666667
256.15,1.823,5.813,3.496,2.72433333333,4.097,8.21533333333,4.22566666667,3.98966666667,2.31633333333,4.676,4.483,4.97633333333,9.03066666667
256.53,1.38,5.18033333333,2.82366666667,2.25066666667,3.482,8.02533333333,3.69433333333,3.312,1.40133333333,3.88533333333,3.73666666667,4.671,8.19533333333
256.90,1.31066666667,4.81966666667,2.339,1.53266666667,3.32733333333,7.804,2.98433333333,2.682,1.04866666667,3.428,3.38766666667,4.497,8.00566666667
257.28,2.84666666667,5.271,2.7,2.149,3.93033333333,8.81533333333,3.69133333333,3.28733333333,1.91,4.24266666667,4.004,4.84866666667,8.742
257.65,3.12166666667,5.20766666667,2.91133333333,2.23166666667,3.946,8.863,4.011,3.348,1.892,4.04333333333,4.02733333333,4.54466666667,8.53966666667
258.02,2.99866666667,5.16066666667,2.915,2.371,3.83533333333,8.77266666667,3.87733333333,3.375,2.10633333333,4.19833333333,4.031,4.64433333333,8.52133333333
258.40,3.039,5.00533333333,2.78866666667,2.27633333333,3.69466666667,8.354,3.87333333333,3.325,2.46666666667,4.29033333333,3.84966666667,4.46866666667,8.48533333333
258.77,3.18233333333,4.73666666667,2.60833333333,2.42033333333,3.28666666667,7.99166666667,3.67233333333,2.84833333333,2.23266666667,4.29833333333,3.70366666667,4.43433333333,8.315
259.15,3.192,4.532,2.57766666667,2.54966666667,2.99633333333,7.92866666667,3.60133333333,2.987,2.243,4.38333333333,3.77833333333,4.33666666667,8.29166666667
259.52,3.29433333333,4.38633333333,2.71366666667,2.697,2.936,7.95366666667,3.69533333333,3.06366666667,2.28733333333,4.38633333333,3.54133333333,4.19033333333,8.32033333333
259.89,3.44566666667,4.399,3.029,2.78066666667,3.22133333333,8.30133333333,3.96633333333,3.42966666667,2.38766666667,4.519,3.56566666667,4.19866666667,8.62166666667
260.27,3.59466666667,4.38333333333,3.1,2.90666666667,3.247,8.60366666667,4.14333333333,3.633,2.667,4.60733333333,3.59466666667,4.20533333333,8.98266666667
260.64,3.861,4.58033333333,3.429,3.16433333333,3.505,8.91833333333,4.391,3.90666666667,3.104,4.951,3.89866666667,4.17166666667,9.29666666667
261.01,4.05766666667,4.66266666667,3.64233333333,3.38533333333,3.68766666667,8.87933333333,4.549,4.164,3.378,5.078,4.08833333333,4.292,9.469
261.39,3.55633333333,4.33833333333,3.46433333333,3.18833333333,3.449,8.393,4.277,3.84766666667,3.18066666667,4.576,3.76333333333,4.03166666667,9.35833333333
261.76,3.52333333333,4.38266666667,3.48366666667,3.25533333333,3.539,8.284,4.24833333333,3.665,3.397,4.53233333333,3.72833333333,4.04333333333,9.45033333333
262.13,3.37766666667,3.993,3.336,3.028,3.37733333333,7.83633333333,4.176,3.38533333333,3.24433333333,4.29266666667,3.494,3.76033333333,9.32533333333
262.51,3.14066666667,3.722,3.34966666667,3.09533333333,3.20433333333,7.90666666667,4.06666666667,3.31333333333,2.96866666667,4.29366666667,3.45833333333,3.64933333333,9.268
262.88,3.12733333333,3.615,3.456,3.01766666667,3.446,7.85766666667,3.944,3.61533333333,3.02766666667,4.093,3.46566666667,3.52566666667,9.262
263.25,3.071,3.72066666667,3.666,2.77433333333,3.54466666667,7.69466666667,4.106,3.699,3.35733333333,3.853,3.21433333333,3.26966666667,9.148
263.63,2.902,3.67966666667,3.67933333333,2.55033333333,3.24233333333,7.286,3.76433333333,3.43666666667,3.44866666667,3.50966666667,3.15733333333,3.02366666667,9.01033333333
264.00,2.651,3.425,3.35966666667,2.15233333333,2.62466666667,6.61433333333,3.189,2.80833333333,3.47766666667,3.04466666667,2.979,2.71633333333,8.53033333333
264.37,2.456,3.32933333333,3.138,2.03333333333,2.497,6.48133333333,2.906,2.44233333333,3.193,2.97433333333,3.05633333333,2.497,7.95466666667
264.75,2.378,3.59433333333,2.81533333333,2.02266666667,2.52833333333,6.28666666667,2.63766666667,2.20033333333,3.17066666667,2.65133333333,3.075,2.55566666667,7.77633333333
265.12,2.74333333333,3.74666666667,2.81,2.248,2.663,6.51666666667,2.86333333333,2.168,3.359,2.944,3.345,2.86333333333,7.74766666667
265.49,2.90133333333,4.10933333333,2.98,2.32366666667,2.99333333333,6.98466666667,3.13766666667,2.665,3.64966666667,3.32166666667,3.54466666667,3.269,7.77233333333
265.87,2.561,3.951,2.65133333333,2.31633333333,2.81833333333,6.91133333333,2.59966666667,2.767,3.166,3.15333333333,3.33333333333,2.934,7.47766666667
266.24,3.347,4.53233333333,3.29733333333,2.91466666667,3.35933333333,7.69433333333,2.927,3.73,3.56933333333,3.81633333333,3.91533333333,3.47033333333,8.08933333333
266.61,3.87266666667,5.03666666667,3.55166666667,3.21933333333,3.89666666667,8.042,3.243,4.21733333333,4.03866666667,4.12233333333,4.443,3.97966666667,8.565
266.98,4.00133333333,5.094,3.95533333333,3.3,4.07033333333,8.34766666667,3.622,4.404,4.358,4.49566666667,4.86366666667,4.27733333333,8.865
267.36,3.42533333333,4.58933333333,3.44733333333,2.854,3.80566666667,8.059,3.201,3.873,3.73866666667,4.399,4.66766666667,3.895,8.55133333333
267.73,3.52633333333,4.939,3.807,3.246,4.41033333333,8.47633333333,3.81766666667,4.4,4.001,4.72366666667,4.702,4.42166666667,8.86466666667
268.10,3.48366666667,5.172,3.97933333333,3.473,4.602,8.45466666667,4.05333333333,4.56,3.88466666667,4.81366666667,4.70766666667,4.59166666667,9.204
268.48,3.745,5.60233333333,4.513,3.86933333333,4.86566666667,8.37233333333,4.471,4.928,4.119,5.229,5.22866666667,4.80333333333,9.534
268.85,4.177,5.74066666667,4.80466666667,3.99166666667,5.03066666667,8.426,4.72233333333,5.30866666667,4.136,5.638,5.61733333333,4.90766666667,9.87666666667
269.22,4.219,5.788,4.77933333333,3.98433333333,5.197,8.56,4.72833333333,5.391,3.83166666667,5.67633333333,5.48233333333,5.01366666667,10.211
269.59,4.28366666667,5.28,4.493,3.78533333333,4.88166666667,8.139,4.51266666667,4.971,3.397,5.439,5.07033333333,4.68233333333,10.072
269.97,3.907,4.81333333333,4.06333333333,3.26433333333,4.531,7.69766666667,4.58966666667,4.39433333333,3.05,5.03733333333,4.77433333333,4.54066666667,9.87033333333
270.34,3.30833333333,4.16433333333,3.45266666667,2.62566666667,3.991,7.06866666667,4.145,3.50066666667,2.37566666667,4.347,4.06833333333,3.93333333333,9.24233333333
270.71,3.279,4.16666666667,3.522,2.457,3.85833333333,6.96,4.16666666667,3.51266666667,2.30733333333,4.232,3.83033333333,3.83033333333,9.09
271.09,3.13,4.01933333333,3.384,2.341,3.41133333333,6.75,3.91966666667,3.42033333333,2.03233333333,4.14633333333,3.593,3.58366666667,8.973
271.46,3.32433333333,4.22833333333,3.728,2.579,3.421,6.842,4.14,3.693,2.14066666667,4.237,3.702,3.83366666667,9.10533333333
271.83,3.19466666667,4.049,3.35,2.279,3.05633333333,6.63033333333,3.73833333333,3.43633333333,1.908,3.97133333333,3.58266666667,3.66066666667,8.86666666667
272.20,3.109,3.93533333333,3.16,2.24133333333,3.01666666667,6.71566666667,3.556,3.21,2.00533333333,3.89266666667,3.665,3.62333333333,8.71233333333
272.58,3.22566666667,3.66433333333,3.019,2.04333333333,2.98566666667,6.708,3.449,2.94466666667,2.00166666667,3.61466666667,3.35833333333,3.49033333333,8.627
272.95,2.89566666667,3.414,2.76433333333,1.925,2.74766666667,6.548,3.26566666667,2.641,1.76033333333,3.26566666667,2.99433333333,3.348,8.621
273.32,2.50166666667,3.10633333333,2.36933333333,1.75633333333,2.303,6.23766666667,3.03166666667,2.37733333333,1.632,2.70866666667,2.709,2.78333333333,8.42433333333
273.69,2.41966666667,3.46633333333,2.654,2.12666666667,2.45333333333,6.556,3.19833333333,2.671,1.725,2.92233333333,2.98933333333,2.88866666667,8.616
274.06,2.81266666667,3.80133333333,3.026,2.42033333333,2.86366666667,6.75,3.18733333333,3.119,1.986,3.24733333333,3.213,3.23866666667,8.76166666667
274.44,3.176,4.38733333333,3.591,2.925,3.36633333333,7.24333333333,3.60833333333,3.59133333333,2.58733333333,3.79866666667,3.74666666667,3.76433333333,9.10366666667
274.81,3.21266666667,4.401,3.71466666667,2.95766666667,3.41533333333,7.2,3.644,3.46766666667,2.73733333333,3.97,3.82866666667,3.864,9.26866666667
275.18,3.20766666667,4.42933333333,3.77366666667,3.27933333333,3.74666666667,7.53833333333,4.025,3.495,3.09966666667,4.16,4.034,4.03433333333,9.344
275.55,3.366,4.546,3.70666666667,3.467,3.91866666667,7.79166666667,4.214,3.62366666667,3.33766666667,4.168,3.94666666667,4.14,9.442
275.93,3.52833333333,4.583,3.94833333333,3.62133333333,4.135,7.87833333333,4.31266666667,3.52866666667,3.5,4.45266666667,4.17266666667,4.051,9.39033333333
276.30,3.33633333333,4.49566666667,4.18233333333,3.46933333333,3.88766666667,7.72766666667,4.306,3.43133333333,3.28833333333,4.363,3.81166666667,3.764,9.153
276.67,3.08033333333,4.722,4.12333333333,3.80466666667,3.94933333333,8.13033333333,4.239,3.58266666667,3.35066666667,4.46133333333,3.86266666667,3.737,9.15433333333
277.04,2.863,4.63533333333,4.09966666667,3.59333333333,3.85633333333,8.083,4.08033333333,3.72033333333,3.40833333333,4.343,3.817,3.56433333333,8.64733333333
277.41,3.12933333333,4.772,4.29566666667,3.72233333333,4.13033333333,8.32866666667,4.21766666667,3.936,3.547,4.82,4.07166666667,3.936,8.38666666667
277.79,3.20366666667,4.48933333333,3.95333333333,3.24266666667,4.09033333333,8.17,4.04133333333,3.67133333333,3.44733333333,4.58666666667,3.95366666667,3.817,8.09233333333
278.16,3.65533333333,4.50866666667,4.033,3.14133333333,4.13033333333,8.571,4.13033333333,3.64566666667,3.72333333333,4.741,4.101,3.878,8.27033333333
278.53,3.74,4.55933333333,3.84633333333,2.97833333333,4.25133333333,8.48266666667,4.155,3.93266666667,3.711,4.82966666667,4.19333333333,3.86533333333,8.33833333333
278.90,3.39433333333,4.274,3.346,2.70766666667,4.11,8.20033333333,3.839,3.66533333333,3.34566666667,4.545,3.98433333333,3.39433333333,8.00666666667
279.27,3.49766666667,4.42966666667,3.171,2.38333333333,4.29533333333,7.94666666667,3.613,3.651,3.28633333333,4.41066666667,3.786,3.42066666667,8.052
279.64,3.598,4.61433333333,3.27566666667,2.44933333333,4.45266666667,8.19333333333,3.617,3.63633333333,3.21866666667,4.46233333333,3.902,3.44633333333,8.24066666667
280.02,3.46933333333,4.707,3.15066666667,2.344,4.341,8.15733333333,3.67566666667,3.591,3.03766666667,4.285,3.66633333333,3.563,8.35466666667
280.39,3.70466666667,4.69733333333,3.11666666667,2.37166666667,4.431,8.20933333333,4.02633333333,3.714,3.052,4.183,3.68666666667,3.77833333333,8.54
280.76,3.68366666667,4.43133333333,3.02633333333,1.91833333333,4.206,7.83566666667,4.017,3.62966666667,2.693,4.152,3.48566666667,3.82766666667,8.322
281.13,3.951,4.573,3.338,2.35666666667,4.415,8.033,4.345,3.60033333333,2.602,4.44166666667,3.653,4.09966666667,8.734
281.50,4.074,4.94166666667,3.63166666667,2.492,4.44,7.936,4.65266666667,3.581,2.66233333333,4.457,3.74233333333,4.26133333333,9.101
281.87,4.02733333333,5.024,3.81166666667,2.74033333333,4.368,7.864,4.66733333333,3.55433333333,2.732,4.61733333333,3.72866666667,4.32633333333,9.193
282.25,3.73866666667,5.02033333333,3.87666666667,3.04933333333,4.20933333333,7.68033333333,4.75233333333,3.64133333333,2.782,4.51733333333,3.64966666667,4.331,9.31866666667
282.62,3.62533333333,4.90233333333,3.85533333333,3.24466666667,3.95033333333,7.71866666667,4.64866666667,3.40333333333,2.697,4.19633333333,3.50633333333,4.30733333333,9.26533333333
282.99,4.03633333333,5.17266666667,4.22933333333,3.54133333333,4.11366666667,8.06466666667,4.91766666667,3.61866666667,2.89166666667,4.35333333333,3.71133333333,4.60833333333,9.53366666667
283.36,3.91866666667,5.07966666667,4.30333333333,3.46666666667,3.753,8.049,4.81566666667,3.43666666667,2.77333333333,4.37866666667,3.723,4.44633333333,9.398
283.73,3.641,4.91066666667,4.184,3.20033333333,3.46466666667,7.825,4.632,3.24466666667,2.68666666667,4.27933333333,3.69966666667,4.353,9.13933333333
284.10,3.44533333333,4.58666666667,3.93033333333,3.046,3.26,7.62533333333,4.465,3.039,2.53966666667,4.09433333333,3.57366666667,4.00866666667,8.88766666667
284.47,3.39566666667,4.477,3.763,2.945,3.181,7.47766666667,4.13733333333,2.88266666667,2.30066666667,4.158,3.576,3.756,8.919
284.85,3.33133333333,4.547,3.80833333333,3.08966666667,3.15666666667,7.415,4.198,2.79366666667,2.42466666667,4.07,3.65333333333,3.788,9.10066666667
285.22,3.36366666667,4.53066666667,3.63866666667,3.00266666667,3.05533333333,7.481,4.27466666667,2.819,2.51766666667,4.07166666667,3.685,3.737,9.061
285.59,3.14766666667,4.17066666667,3.45166666667,2.84933333333,2.79133333333,7.558,4.054,2.68133333333,2.299,3.97,3.47133333333,3.47133333333,8.74266666667
