wavelength,Back_SicTacm,Belly_SicTacm,Breast_SicTacm,Crissum_SicTacm,Crown_SicTacm,DorTail_SicTacm,Patch10_SicTacm,Rump_SicTacm,Throat_SicTacm,WingTip_SicTacm
231.40,7.9234,18.1183333333,8.25266666666,10.48375,8.79046666667,9.73639100877,8.79033333332,11.0752,13.7096,11.1873555555
231.78,7.91671666667,17.4192,8.36026666667,11.1895833334,9.35486666668,9.17278640351,7.33873333333,11.4518,13.7904,11.5950444444
232.15,11.71465,19.314,12.5926666667,15.2606666667,13.4429333333,10.9673199561,10.5348,14.6228,16.5432666667,16.2460555555
232.53,10.7768833333,16.582,11.2994666667,14.08875,11.2994,8.16844320175,8.22039999999,12.7684,14.0961333333,15.6024777778
232.90,13.3334,18.1996666667,12.7988666667,15.2601666667,13.5583333334,10.5144539474,10.5204666667,14.9648,16.3994666667,17.2948
233.28,15.6197333334,20.8265333333,15.3168,15.04825,14.7934,12.7111864035,12.9752666667,18.3196,18.7326666667,20.5233555556
233.66,19.1405166667,24.252,20.2361333333,19.0616666667,18.8188666667,16.9353914474,15.6168,21.4962,21.6798,23.9020333333
234.03,18.9154166667,25.2117333333,20.8465333333,19.0808333334,18.0424,17.1925078947,14.5238,21.8254666667,20.3174,24.0430666667
234.41,15.9028833333,23.7778,18.1666,16.5625,13.9166666667,12.9282348684,11.1112,18.0276666667,17.4721333333,20.787
234.78,13.88905,22.0868,17.5881333333,15.6165,13.0082666667,11.3569118421,9.53940000001,15.9078666667,15.4472,18.6857666667
235.16,10.2490333333,18.8105333333,16.2655333333,13.8660833333,10.3458,9.38522916667,8.29880000001,12.8631333333,12.2821333333,15.6154111111
235.54,12.8880333333,22.2647333333,19.771,16.0940833333,13.5622666667,13.3375394737,12.7990666667,15.0381333333,15.3434666667,18.2484888889
235.91,8.56543333334,20.0820666667,17.3771333333,12.05625,9.6722,10.235897807,10.3279333333,11.1476,13.3608,16.0064333333
236.29,2.99418333333,14.7174,11.8926666667,6.56775,3.67233333333,6.69088355264,4.83053333333,5.87559999999,8.87000000001,10.7485777778
236.66,2.43326666667,16.062,13.1644,7.06758333332,4.36000000001,8.49152499999,5.2882,6.66660000001,9.84533333334,10.7172222222
237.04,0.513983333333,14.3612,11.2499333333,5.72908333333,3.63886666666,6.76165548245,2.22226666667,4.77773333334,7.27773333333,7.84262222223
237.41,-4.85818333333,11.0353333333,6.60993333334,3.97158333334,0.510600000002,2.03518399121,-2.86513333333,-0.255400000002,1.36173333333,2.61927777778
237.79,-13.6710166667,3.79313333333,-2.90233333333,-4.38216666667,-6.89660000001,-6.56979035088,-10.661,-7.90233333334,-6.2356,-5.30184444444
238.17,-15.1721333334,0.853933333334,-6.63913333333,-6.43941666667,-7.82373333334,-9.47568552632,-12.9752,-9.97239999999,-7.43799999999,-7.09363333333
238.54,-11.6978333333,1.9476,-5.01866666667,-3.58916666667,-3.67053333333,-6.89565986842,-10.2622,-7.46573333333,-4.86886666666,-3.83272222223
238.92,-10.6481166667,1.68986666667,-5.48613333333,-4.60075,-3.56486666667,-6.30439736842,-10.0232,-6.82866666666,-4.81493333333,-1.11486666667
239.29,-5.01536666667,5.46013333333,-1.14506666667,-1.278,0.122533333333,-2.44925350877,-6.50299999999,-2.10633333333,-1.227,4.03561111111
239.67,-3.91031666667,5.05986666667,-1.03413333333,-1.31575,0.4432,-3.27042236842,-6.31566666666,-1.97593333333,-1.5512,2.77307777777
240.04,-0.918383333331,6.8408,1.1876,1.46475,3.24626666667,-0.448237280703,-3.73713333333,1.251,0.680866666665,4.69526666667
240.42,0.370000000001,7.92,1.74666666667,2.18333333334,3.81333333333,0.535219298245,-1.97333333333,2.68,2.33333333333,5.80666666667
240.79,1.52158333333,7.57686666667,1.68366666667,2.31808333333,3.93626666667,1.2791745614,-0.989733333336,2.90106666666,2.84406666667,5.92145555555
241.17,0.62795,6.00106666667,0.474133333333,1.3995,2.46093333333,0.622589035087,-1.48246666667,1.6844,1.59353333333,4.96728888889
241.54,1.40558333333,5.6302,1.19453333333,1.62508333334,2.31893333333,1.77293640351,-0.570866666667,1.96746666667,2.187,5.46041111111
241.92,3.19426666667,6.5894,3.3912,3.67891666667,3.3912,3.80167807018,1.54486666667,3.63833333333,4.0402,7.26533333333
242.29,3.18633333333,6.36906666667,3.87533333333,3.94075,3.30133333334,4.10509649123,2.00486666667,3.77613333333,4.024,7.191
242.67,3.30955,6.50393333333,4.19126666667,4.17933333333,3.3502,4.40169671053,2.65846666667,4.34726666667,4.46253333333,6.99004444444
243.05,4.0412,7.2696,4.9164,5.30983333333,3.9462,5.05745899123,3.63826666667,5.25073333333,5.42773333333,7.26111111111
243.42,4.1562,7.25473333333,4.9026,5.28933333333,3.8734,5.14383859649,3.85426666667,5.5098,5.8486,7.26426666667
243.80,3.49431666667,6.2588,4.09813333333,4.76425,2.84266666666,4.42812653509,2.9126,4.7992,4.97773333333,6.77492222222
244.17,3.33803333333,6.09246666667,4.4382,4.53341666667,2.40333333333,4.32416535088,3.0524,4.7814,4.89406666667,6.72292222222
244.55,3.63916666667,6.31806666667,5.25986666667,4.90825,2.86846666667,4.75220635965,3.59626666667,5.11313333333,5.052,7.04883333333
244.92,3.46365,6.277,5.4136,5.44825,2.86573333333,4.78682960526,3.62706666667,5.1618,5.1018,6.65956666667
245.30,4.5844,6.91913333333,6.3484,6.46783333333,3.81346666667,5.87748070175,4.69133333333,6.13446666667,6.31553333333,7.34612222222
245.67,4.86281666667,7.22053333333,6.83286666666,6.77866666667,4.2094,6.06021732456,4.96473333333,6.34433333333,6.64646666666,7.56132222222
246.05,4.64658333333,7.03506666667,6.54686666667,6.32925,4.08666666667,5.7485745614,4.58886666667,6.03093333333,6.40406666667,7.06368888889
246.42,4.76051666667,7.173,6.50226666667,6.29775,4.02953333333,5.77584100877,4.4472,6.12653333334,6.40926666667,6.98314444444
246.79,5.01923333333,7.3128,6.68986666667,6.73675,4.17006666667,6.02206622807,4.47786666667,6.278,6.57053333333,7.42756666667
247.17,4.52408333333,6.64506666667,6.38246666667,6.29166666667,3.68046666667,5.69843640351,3.96466666667,5.79606666667,6.02986666667,6.90403333333
247.54,4.32345,6.44346666667,6.3198,6.24258333334,3.6442,5.63695592105,3.79193333333,5.50586666667,5.90406666666,6.7004
247.92,4.29695,6.57333333333,6.48006666666,6.40933333333,3.81813333333,5.7273745614,3.99786666667,5.54073333333,6.08373333333,6.70181111111
248.29,4.25053333333,6.48226666667,6.31426666667,6.43125,3.9262,5.75762894737,4.04793333333,5.392,5.97173333333,6.64196666667
248.67,4.54658333333,6.59113333333,6.6372,6.7645,4.12366666667,6.07045416667,4.278,5.68113333333,6.302,6.90336666667
249.04,4.90881666667,6.87193333333,6.95813333333,6.80233333333,4.39586666667,6.14954539474,4.58126666667,6.01793333334,6.54413333333,7.24144444444
249.42,5.21903333333,7.21813333333,7.52533333333,7.19025,4.72953333333,6.17373596491,4.84473333333,6.22686666667,6.8168,7.62548888888
249.79,5.00263333333,6.85766666667,7.322,7.28916666666,4.33333333333,5.73321973684,4.73786666667,6.0112,6.57313333334,7.3807111111
250.17,4.78355,6.7234,7.286,7.43275000001,4.14893333333,5.5017745614,4.60653333333,5.71546666667,6.5898,7.4263
250.54,4.84,6.75746666667,7.41506666667,7.679,4.3046,5.47294912281,4.7978,5.71046666667,6.73153333333,7.54991111112
250.92,4.92685,6.75806666667,7.5034,7.37325,4.2936,5.29009122807,4.86506666667,5.56026666667,6.7992,7.42729999999
251.29,4.75943333333,6.47033333333,7.0354,6.95641666667,4.15233333334,4.82366425439,4.6504,5.321,6.4032,7.10253333333
251.66,4.18458333333,5.71286666667,6.2664,6.27008333333,3.30126666667,3.95124166667,4.05733333333,4.5366,5.56466666667,6.38818888889
252.04,4.58101666666,6.0614,6.60166666667,6.7955,3.68586666667,4.44896447368,4.49106666667,5.1164,6.30646666667,6.89668888889
252.41,5.15588333333,6.516,7.32533333333,7.42816666666,4.16273333333,4.96991337719,4.92706666667,5.67613333333,7.2598,7.44017777778
252.79,5.42583333333,6.88026666667,7.2666,7.62775,4.57166666667,5.22988135965,5.2072,5.76653333333,7.6888,7.62092222222
253.16,4.45888333333,5.8772,6.40006666667,7.16991666667,3.58713333333,4.52331622807,4.29273333333,4.77906666667,6.77133333333,6.67365555555
253.54,3.31471666667,4.91346666667,5.3184,5.88858333333,2.37693333333,3.6845879386,3.0858,3.89573333334,5.87793333333,5.74746666667
253.91,3.36338333333,4.914,5.07786666667,5.76725,2.44606666667,3.86329298246,2.90473333333,3.8602,5.97873333333,5.75304444445
254.28,3.59375,4.78433333333,5.1092,5.46908333333,2.42566666667,3.84066820175,3.10913333333,3.90473333333,6.07846666667,5.64613333333
254.66,3.60498333333,4.5874,5.0338,5.18341666666,2.0206,3.75385131579,2.97213333333,3.61226666667,6.06773333333,5.61336666667
255.03,3.036,4.06653333333,4.54713333333,4.66708333333,1.3986,3.2458629386,2.36593333333,3.02533333333,5.61313333333,5.25265555555
255.41,3.91123333333,5.07313333333,5.289,5.53966666667,2.08253333333,4.13438684211,3.06026666667,3.63186666667,6.673,6.23715555555
255.78,5.03533333333,6.27393333333,6.48633333333,7.06925,3.24646666666,5.65848377193,4.17386666667,4.992,7.96780000001,7.32897777778
256.15,4.70461666667,5.9484,6.19666666667,6.75791666667,3.2452,5.40166732456,3.8394,4.60333333333,7.39146666667,6.93547777778
256.53,4.27973333333,5.22586666667,5.30793333333,6.32683333333,2.78046666667,4.8308254386,3.20386666667,3.82946666667,6.692,6.13587777778
256.90,3.66778333333,4.5844,4.89626666667,5.58058333333,2.08826666667,4.2625754386,2.3282,3.39026666666,6.0066,5.47471111111
257.28,3.76175,4.76113333333,4.9696,5.36116666667,2.26806666667,4.54584890351,2.47133333334,3.70126666667,6.03513333333,5.83931111111
257.65,4.57855,5.77786666667,5.64246666667,6.21391666667,3.27546666667,5.5503122807,3.5264,4.5556,6.69073333333,6.5781
258.02,4.2873,5.79053333333,5.5882,5.91066666667,3.162,5.30138486842,3.40173333333,4.37306666667,6.3692,6.24595555556
258.40,3.86093333333,5.63493333333,5.33766666667,5.79883333333,3.01266666667,5.14628048246,2.9912,4.0982,5.89293333333,5.97064444444
258.77,3.68913333333,5.60113333333,5.1972,5.59533333333,3.06926666667,5.16836184211,2.89526666667,4.00426666667,5.7658,5.90044444444
259.15,3.59638333333,5.6142,5.2122,5.51033333333,3.06813333333,5.14078399123,2.97866666667,4.143,5.70633333333,5.95295555555
259.52,3.75368333333,5.76086666667,5.42546666667,5.5245,3.25033333333,5.22405328947,3.22466666667,4.31986666667,5.87846666667,6.0717
259.89,4.09706666667,5.99533333333,5.762,5.756,3.57753333333,5.45311184211,3.50766666667,4.68413333333,6.2408,6.3816
260.27,4.3953,6.23246666667,6.0198,6.05225,3.76073333333,5.75017412281,3.76066666667,4.89953333333,6.44026666667,6.71096666667
260.64,4.45048333333,6.50066666666,6.21426666667,6.10016666667,3.8822,5.92181710526,3.9094,5.09153333333,6.5054,6.92533333333
261.01,4.49868333333,6.5202,6.2358,6.20766666667,3.85886666667,5.90105,3.9422,5.08346666667,6.44786666667,6.98224444444
261.39,4.8595,6.81906666667,6.521,6.57975,4.1132,6.16117302632,4.0926,5.3138,6.7622,7.2736
261.76,4.52623333333,6.42886666667,6.29693333333,6.38166666666,3.8808,5.88228464912,3.73006666667,4.99233333333,6.51606666667,7.04923333333
262.13,4.71138333333,6.7216,6.49993333333,6.55425,4.06846666666,6.15497741228,3.87466666667,5.22826666667,6.7812,7.307
262.51,4.9357,6.92406666667,6.60506666667,6.70825,4.16553333333,6.26280921052,3.9352,5.47373333333,6.97766666667,7.51498888889
262.88,5.02358333333,6.98886666667,6.7998,6.92191666667,4.15366666667,6.38138640351,3.9704,5.53733333333,7.23133333333,7.59445555556
263.25,4.76855,6.68306666667,6.67326666666,6.78366666667,3.82066666667,6.32658179824,3.60153333333,5.126,7.1148,7.24391111111
263.63,4.2374,6.27406666667,6.256,6.47416666667,3.30986666667,6.12230307017,2.96766666667,4.68933333333,6.70993333333,6.88564444444
264.00,3.46153333333,5.56713333333,5.3576,5.68675,2.52906666667,5.40115855263,1.99693333333,3.67133333333,6.0994,6.15772222222
264.37,3.13581666667,5.15206666666,4.9184,5.38291666667,2.16706666667,5.0316625,1.53073333334,3.31906666667,5.89326666667,5.82552222222
264.75,3.05155,4.9118,4.6242,5.28358333333,1.9008,4.80294122807,1.22373333333,3.20566666667,5.71426666667,5.64612222222
265.12,3.19831666667,5.07866666667,4.5548,5.34041666667,2.18046666667,4.91736885965,1.40266666667,3.37366666667,5.7074,5.95375555556
265.49,3.26405,5.38486666667,4.66066666667,5.356,2.5598,5.08758399123,1.994,3.7468,5.88713333333,6.24458888889
265.87,3.33156666667,5.6604,4.6848,5.24875,2.4986,5.22542916667,2.2672,3.88666666667,5.77973333333,6.19431111111
266.24,3.56228333333,5.85046666667,4.9418,5.45258333333,2.8882,5.45633508772,2.52633333333,4.2254,5.89473333333,6.43402222222
266.61,3.4323,5.68446666667,4.96846666667,5.33375,2.835,5.31959561403,2.60113333333,4.231,5.71686666667,6.47366666667
266.98,3.52853333333,5.88233333333,5.01826666667,5.70016666666,3.00886666667,5.26623574561,2.77273333333,4.47333333333,5.62553333333,6.76203333333
267.36,4.50575,6.76346666667,5.77486666667,6.69258333333,4.00806666667,6.0942254386,3.62733333333,5.4076,6.4028,7.66876666667
267.73,5.14328333333,7.15933333333,6.41713333333,7.05708333333,4.49833333333,6.39779057017,4.15486666667,5.83706666667,6.93246666667,8.0808111111
268.10,5.17288333333,7.27546666667,6.53973333333,6.98958333334,4.59233333333,6.42553267544,4.45593333333,5.98806666667,6.784,8.14726666667
268.48,5.14021666667,7.59273333333,6.8164,7.04691666667,4.6492,6.57793969298,4.66793333333,6.21446666667,6.93793333333,8.21883333333
268.85,5.12735,7.85246666667,6.97533333333,7.17508333333,4.82006666667,6.77583618421,4.8324,6.33626666667,7.10826666667,8.30678888889
269.22,4.9818,7.8002,7.015,7.11891666667,4.66846666667,6.80584671053,4.8548,6.3152,7.19213333333,8.12196666667
269.59,4.60028333333,7.2798,6.6216,6.6915,4.05773333333,6.37380745614,4.32833333333,5.8912,6.6938,7.71260000001
269.97,4.95363333333,7.40646666667,6.79733333333,7.08216666667,4.36606666667,6.58816600877,4.60106666667,6.16473333333,6.88713333333,7.93056666666
270.34,5.03358333333,7.23146666667,6.7556,6.98208333333,4.12906666667,6.5172627193,4.582,6.01286666667,6.7612,7.80642222222
270.71,4.95906666667,7.19073333333,6.65,6.92941666667,4.1542,6.54747127193,4.5396,5.97893333333,6.63886666667,7.62626666667
271.09,4.70081666667,6.7424,6.3418,6.43875,3.94906666667,6.30417412281,4.29006666667,5.7654,6.37713333333,7.10867777777
271.46,4.15736666667,6.21046666667,5.79306666667,5.81466666667,3.33733333333,5.81287149123,3.71246666667,5.24726666667,5.80346666667,6.52567777778
271.83,3.50495,5.75206666667,5.0096,5.34358333333,2.74366666667,5.22136359649,3.147,4.591,5.1458,5.93581111111
272.20,3.45265,5.7246,4.91253333333,5.44425,2.7436,5.36018267544,3.02853333334,4.55006666667,5.1324,6.00046666667
272.58,3.60938333333,5.612,4.86386666667,5.29791666667,2.73233333333,5.35455592105,3.11266666667,4.43953333333,5.141,6.13444444445
272.95,3.8605,5.6256,4.98233333333,5.35116666666,2.8346,5.42526074561,3.29813333333,4.5116,5.24693333333,6.31552222222
273.32,4.13205,5.83793333333,5.31026666667,5.63775,3.04786666667,5.65945657895,3.4694,4.6982,5.53913333333,6.65128888889
273.69,4.35915,6.13753333333,5.58173333333,5.78408333333,3.3298,5.98125964912,3.75026666667,4.94853333333,5.84506666667,6.81106666667
274.06,4.47873333333,6.3352,5.82426666667,5.80333333333,3.45386666667,6.18861973684,3.8614,5.10933333333,5.99113333333,7.03103333333
274.44,4.25618333333,6.32106666667,5.65733333333,5.61616666667,3.41846666667,6.0459756579,3.79913333333,4.95873333333,5.88273333333,7.02978888889
274.81,4.56713333333,6.5698,5.83533333333,5.67775,3.6318,6.25674934211,4.06033333333,4.99866666667,6.26133333333,7.2936
275.18,4.8906,6.98006666667,6.234,5.97883333334,3.9798,6.78630942982,4.43593333333,5.25473333333,6.59153333333,7.85901111111
275.55,5.33161666667,7.3802,6.6004,6.3835,4.34546666667,7.1290120614,4.8918,5.62946666667,6.9292,8.35331111111
275.93,5.93876666667,7.93553333333,7.3334,6.81775,4.94613333333,7.81401776316,5.4542,6.242,7.5644,9.0886111111
276.30,6.32243333333,8.2554,7.72513333333,7.02066666667,5.16566666667,8.00211469298,5.7016,6.49626666667,7.88726666667,9.28518888888
276.67,6.38395,8.45126666666,7.86766666667,7.17416666667,5.37913333333,8.15247039474,5.70313333333,6.5828,7.90666666667,9.32275555556
277.04,6.10131666667,8.13033333334,7.68466666667,6.76116666667,5.2088,7.99074649123,5.44,6.39306666667,7.64513333333,9.10651111111
277.41,5.94638333333,7.98853333333,7.51586666667,6.49316666667,5.22013333333,7.99281491228,5.54573333333,6.3524,7.43093333333,8.88786666666
277.79,5.8931,7.9438,7.47166666667,6.5985,5.19906666667,7.95605504386,5.58593333333,6.23453333333,7.41753333333,8.90738888888
278.16,5.78943333334,7.78973333333,7.31526666667,6.41875,5.07506666667,7.6830620614,5.3894,6.04653333333,7.30666666667,8.73589999999
278.53,6.23275,8.2812,7.7402,6.9175,5.66353333333,8.0857377193,5.67206666667,6.6272,7.78826666667,9.14436666665
278.90,6.37201666667,8.48666666667,7.89326666667,7.13075,5.7666,8.19787324561,5.82853333333,6.9986,7.82553333333,9.3934
279.27,6.2956,8.1648,7.61906666667,6.95483333333,5.44126666667,7.76590438596,5.49706666666,6.80873333333,7.63306666667,8.98724444443
279.64,6.04501666667,7.89073333333,7.27606666667,6.68033333333,5.26506666667,7.52499802632,5.15566666667,6.5848,7.39613333334,8.52786666666
280.02,5.48253333333,7.20193333333,6.6478,6.38341666667,4.7202,7.01618157895,4.56066666667,6.1422,6.83973333333,7.86204444445
280.39,5.1267,6.86726666667,6.42366666667,6.15841666666,4.41713333334,6.71064035088,4.2904,5.9328,6.57946666667,7.59031111111
280.76,4.8296,6.55046666667,6.04166666667,5.93108333333,4.00346666667,6.28395328947,3.96486666667,5.7058,6.14753333333,7.22171111111
281.13,4.71965,6.6414,5.88886666667,6.00291666666,3.84386666667,6.14010899123,3.89913333334,5.58273333334,5.92153333333,7.045
281.50,4.63576666667,6.63486666667,5.73193333333,5.84575,3.6438,5.86580877193,3.64113333333,5.435,5.79073333333,6.80863333333
281.87,4.50925,6.54453333333,5.59906666667,5.81975,3.5092,5.69270723684,3.46373333333,5.28306666667,5.65646666667,6.56691111111
282.25,4.44916666667,6.46386666667,5.55086666667,5.83216666667,3.38686666667,5.64467719298,3.4382,5.1876,5.6558,6.55686666667
282.62,4.43088333333,6.2028,5.45353333333,5.74033333333,3.14366666667,5.61018881579,3.37233333333,5.07413333333,5.61113333333,6.44906666667
282.99,4.70668333333,6.28146666667,5.64906666667,6.06191666667,3.31773333333,5.87364364035,3.55393333333,5.23713333333,5.8226,6.61735555555
283.36,4.96045,6.62986666667,5.95253333333,6.36375,3.56706666667,6.24619188597,3.98253333333,5.4892,6.12766666667,7.039
283.73,5.1936,6.90433333333,6.2372,6.56241666667,3.8522,6.53369868421,4.40586666667,5.71513333333,6.4266,7.42247777778
284.10,5.41453333333,7.21453333333,6.4738,6.63625,4.12793333333,6.76685679825,4.73873333333,5.9726,6.61793333333,7.73626666667
284.47,5.3027,7.16173333333,6.33533333333,6.42566666667,4.11513333333,6.73794166667,4.72846666667,5.87006666667,6.4674,7.65741111111
284.85,5.31465,7.20146666667,6.26946666667,6.45891666667,4.11066666667,6.85456995614,4.6744,5.85493333333,6.4908,7.66474444445
285.22,5.5347,7.21153333333,6.438,6.65041666667,4.27513333333,7.05067960526,4.82,5.96926666667,6.7392,7.79318888889
285.59,5.6509,7.1808,6.5062,6.80658333333,4.40073333334,7.16190263158,4.9204,5.994,6.8782,7.84158888889
285.96,5.77266666667,7.22686666667,6.5208,6.84058333333,4.50693333333,7.28827982456,4.97346666667,6.03253333333,7.03413333333,7.95215555555
286.33,5.75891666667,7.29,6.563,6.93383333333,4.62013333333,7.36090065789,4.99513333333,6.1596,7.1454,7.91254444445
286.70,5.52605,7.06013333333,6.41026666667,6.85591666667,4.41666666667,7.13211162281,4.86173333333,5.98486666667,6.9586,7.68713333333
287.07,5.24718333333,6.92586666667,6.20893333333,6.66633333334,4.21913333333,6.91065526316,4.65713333333,5.764,6.7918,7.5207
287.44,5.2958,6.95926666667,6.23233333333,6.77158333334,4.31526666667,6.83679824561,4.64713333333,5.82486666667,6.82986666667,7.45021111111
287.82,5.22631666667,6.85426666667,6.23013333333,6.74608333333,4.18113333333,6.61536359649,4.45166666667,5.6746,6.7696,7.2536
288.19,5.2449,6.84633333333,6.26013333333,6.77725,4.08633333333,6.56047127193,4.4256,5.5888,6.79006666667,7.13152222222
288.56,5.3966,6.98953333333,6.51166666667,7.05433333334,4.20066666667,6.68875065789,4.53626666667,5.6798,7.10073333333,7.32345555555
288.93,5.42556666667,6.96473333333,6.67586666667,6.95566666666,4.24333333333,6.63626798246,4.61306666667,5.6748,7.32533333333,7.30924444444
289.30,5.37328333333,6.97473333333,6.71713333333,6.80533333333,4.2048,6.48141732456,4.53506666667,5.62326666667,7.35173333333,7.27582222222
289.67,5.45803333333,7.26346666667,6.96686666667,7.05708333333,4.3712,6.65509802632,4.68473333333,5.91773333333,7.4888,7.48561111111
290.04,5.25148333333,7.11733333333,6.95013333333,6.90166666667,4.1792,6.41319473684,4.4964,5.7898,7.31066666666,7.26434444444
290.41,5.16128333334,7.07026666667,6.94946666667,6.85325,4.02893333333,6.25277280702,4.45146666667,5.69193333333,7.17753333333,7.06374444445
290.78,5.38178333333,7.38166666667,7.12493333333,7.08291666666,4.215,6.43747850877,4.64466666667,5.7784,7.42746666667,7.22126666667
291.15,5.30346666667,7.33266666667,7.15646666667,7.027,4.07126666667,6.27568508772,4.49993333333,5.6924,7.396,6.96408888889
291.52,5.13365,7.25533333333,7.23813333333,7.00158333333,3.90673333333,6.17590679825,4.33273333333,5.53353333333,7.3832,6.80087777778
291.89,5.22868333333,7.41933333334,7.38973333333,7.22016666667,4.03666666667,6.25287149123,4.43073333333,5.63053333333,7.5554,6.93898888889
292.26,5.60191666667,7.74633333333,7.73826666667,7.71733333334,4.3508,6.48131162281,4.67953333333,5.95346666667,7.96266666667,7.18752222222
292.64,5.61566666667,7.77126666667,7.77326666666,7.85250000001,4.27326666667,6.35132280702,4.66406666667,5.9508,7.9268,7.08386666667
293.01,5.69481666667,7.94273333333,7.953,8.07575,4.42166666667,6.44714385965,4.72066666667,6.0998,8.08913333334,7.2091
293.38,5.4951,7.95213333333,7.88973333333,8.15916666666,4.3224,6.42697412281,4.54506666667,6.06346666667,8.10813333333,6.99081111111
293.75,5.4975,7.98386666667,7.98373333333,8.26616666667,4.29526666667,6.38272785088,4.55626666667,5.89,8.32333333333,6.99803333333
294.12,5.4835,8.12446666667,8.06493333333,8.43091666666,4.3896,6.39183355263,4.59906666667,5.93366666667,8.47953333333,7.05598888889
294.49,5.65501666667,8.28806666667,8.26193333333,8.59258333333,4.43106666666,6.51154407895,4.68293333333,6.05646666667,8.77746666667,7.2964
294.86,5.61596666667,8.31153333333,8.364,8.53458333334,4.39926666667,6.49726885965,4.58726666667,6.11586666667,8.85273333334,7.276
295.23,5.76173333333,8.51006666666,8.59340000001,8.52075000001,4.63086666667,6.7090497807,4.74913333333,6.2168,9.17633333334,7.47784444445
295.60,5.96956666667,8.81953333333,8.78633333334,8.70083333335,4.864,6.9760743421,5.05993333333,6.39533333333,9.58793333335,7.76812222222
295.97,6.12453333333,8.94486666667,8.97993333333,8.77216666666,4.9326,7.11370153509,5.16053333333,6.5584,9.91346666667,7.82468888889
296.34,6.05316666667,8.9798,9.0598,8.70708333333,4.93106666667,7.06302719298,5.12786666667,6.55293333333,10.0758,7.85361111111
296.71,6.0881,9.00086666667,9.09966666666,8.66275,4.9106,7.06804824561,5.11566666667,6.514,10.2312666666,7.81001111111
297.08,6.07458333333,9.10013333333,9.1092,8.72099999998,4.81093333333,7.06528311403,5.18606666666,6.45506666667,10.3297333333,7.74663333333
297.45,6.20733333333,9.22253333334,9.26253333333,8.91858333334,4.8206,7.15093289474,5.32466666667,6.5504,10.4869333333,7.87727777778
297.82,6.11548333333,9.21466666665,9.19073333333,8.78850000002,4.76013333333,7.0903004386,5.2002,6.50706666667,10.4856,7.79553333333
298.19,6.36828333333,9.38706666667,9.43333333335,8.95524999999,4.90693333333,7.23571052632,5.3626,6.66666666667,10.7659333333,7.94956666667
298.56,6.38473333333,9.52340000001,9.50673333333,9.05800000001,5.00753333333,7.25358552632,5.33233333333,6.61053333333,10.8514666667,7.97095555555
298.93,6.34793333334,9.6192,9.47893333333,8.99233333332,5.00453333333,7.22534868421,5.26053333333,6.5278,10.9466,7.92825555556
299.30,6.27781666667,9.67780000001,9.47986666666,9.07133333333,4.89833333333,7.12965855263,5.21013333334,6.434,11.0044666667,7.82928888889
299.67,6.21038333333,9.64339999999,9.40619999999,8.90999999998,4.7344,6.91609649123,4.9584,6.36513333333,10.9085333333,7.59107777778
300.04,6.02433333333,9.63006666665,9.26946666666,8.69250000002,4.54366666667,6.67620899123,4.77333333333,6.16646666666,10.7034,7.41445555556
300.41,5.71988333333,9.46326666667,9.06113333334,8.43908333332,4.2458,6.45430701754,4.5192,5.86793333333,10.4784666667,7.00992222222
300.78,5.81661666667,9.71959999999,9.25853333333,8.64425,4.43786666667,6.61316644737,4.621,6.026,10.7614666667,7.06765555556
301.15,5.93868333333,9.97113333332,9.52093333334,8.92174999999,4.6206,6.71315723684,4.64286666667,6.17533333333,10.9405333333,7.11824444444
301.52,5.88741666667,10.0908,9.54199999999,8.87875,4.66786666667,6.61043223684,4.55186666667,6.09153333333,10.9244,6.96607777778
301.89,6.2092,10.4574666667,9.93726666665,9.22074999999,4.81013333333,6.73965131579,4.7058,6.33253333333,11.3193333333,7.09783333333
302.26,6.27091666666,10.6708666667,10.1025333333,9.44016666667,4.85933333333,6.92759495614,4.79466666667,6.40826666667,11.5430666667,7.15831111111
302.63,6.34196666667,10.7645333333,10.1616,9.46991666667,4.803,6.99182368421,4.90133333333,6.50026666667,11.7418666667,7.19642222222
303.00,6.47133333333,10.8514,10.3953333333,9.68566666665,4.83353333333,7.0409372807,4.964,6.57586666667,11.9674,7.14823333333
303.37,6.65151666666,11.0764,10.6679333333,9.98383333333,4.99053333333,7.16442719298,5.07193333333,6.81606666666,12.2568666667,7.19807777778
303.74,6.73675,11.3623333333,10.9477333333,10.36125,5.2308,7.33902587719,5.27226666667,6.97946666667,12.5853333333,7.39441111111
304.10,6.67008333333,11.6123333333,11.151,10.71325,5.38986666667,7.54186622807,5.36886666667,7.04213333333,12.9026666667,7.48074444444
