wavelength,Back_CamParf,Belly_CamParf,Breast_CamParf,Crissum_CamParf,Crown_CamParf,DorTail_CamParf,Rump_CamParf,Throat_CamParf,WingTip_CamParf
745.60,17.2977111111,49.1495333333,27.9355,41.6815666667,18.0394,19.2915333333,21.9287666667,28.155736,20.2982
745.91,17.3018444444,49.2335333333,27.8001666667,41.5065,17.8960666667,19.098,21.8260375,28.0454586667,20.1918666667
746.23,16.9578444445,49.1434666667,27.5014333333,41.2614333333,17.6761333333,18.6282666667,21.62205,27.9460346667,19.9272666667
746.55,17.2363777778,49.1309333333,27.5933666667,41.5135333333,17.9097333334,18.9572666667,21.9039166667,27.9883306667,20.2631333333
746.86,17.3526666667,48.9679333333,27.4829333333,41.5329666667,17.8593333333,18.7080666667,21.8802125,28.007144,20.0934666667
747.18,17.5468222222,49.4627333333,27.751,41.9862,18.0586,18.8072666667,22.1196375,28.271456,20.1762666667
747.49,17.7624222222,49.7114,27.9633333333,42.3870666667,18.1757333333,18.9519333333,22.3407625,28.470472,20.3954666667
747.81,17.9577333333,49.7095333334,28.1966,42.6334,18.4098,19.1831333333,22.54425,28.6982026666,20.5638
748.12,17.8394222222,49.3124666667,27.9468666667,42.2801333333,18.29,18.9361333333,22.1820375,28.2818906667,20.4133333333
748.44,17.5205555556,48.8744666667,27.8015333333,42.0144666667,17.8723333333,18.5044,21.9196958333,27.9714426667,19.9387333333
748.75,18.0396444445,49.2868666667,28.1479333333,42.3468333333,18.1515333333,18.8131333333,22.3691666667,28.405856,20.3988666667
749.07,18.0938888889,49.2432666667,28.0788,42.4224333333,18.0916666667,18.7876,22.356325,28.5080106667,20.4368
749.38,17.9913777778,49.1964,28.0804333333,42.5812,17.8012,18.5311333333,22.1518291667,28.4706213333,20.3072666667
749.70,18.4603111111,49.5556666667,28.5719,42.8423666667,17.9852666667,19.0671333333,22.5522375,28.6527013333,20.6341333334
750.01,18.3340666667,49.6219333333,28.498,42.8034666667,17.9622666667,18.8725333333,22.4599791667,28.778568,20.4434666667
750.33,18.5772222222,49.8854666667,28.8266,43.1881333333,18.1001333333,19.1190666667,22.5956916667,28.8458213333,20.9229333333
750.64,18.8575333334,49.5295333333,28.7617666667,43.0699,18.1407333333,19.2714666667,22.7051041667,28.9327493334,21.1400666667
750.96,19.1078,49.435,28.8439333333,43.0079333333,18.334,19.5414666667,22.9407208333,29.13308,21.3681333333
751.27,19.1756222222,49.5302666667,28.8150666667,42.9418666667,18.4086666667,19.5842666667,22.8817291667,29.1290586667,21.3181333333
751.59,19.2726222222,49.6881333333,28.9357666667,43.1930333333,18.4695333334,19.7358,22.9597541667,29.362016,21.382
751.90,20.0373555555,50.2468666667,29.5716333333,43.8,19.0246666667,20.3445333333,23.6070375,29.991456,22.0856666667
752.22,20.1354888889,50.1010666667,29.5842333333,43.9127333333,19.2035333333,20.3368,23.7376208333,29.910608,22.1038
752.53,20.2496666667,50.0556666667,29.6499666667,43.8777,19.158,20.321,23.7936083333,29.8342533333,22.1796666667
752.85,20.4643777778,50.0372,29.6128,43.8897,19.3788,20.6026,24.10305,29.9753066667,22.3157333333
753.16,20.1446666666,49.8028666667,29.2660333333,43.6039333333,19.0573333333,20.2636666667,23.7414708333,29.5828533333,21.932
753.47,20.1823111111,49.6234666667,29.1117333333,43.5351,18.9112666667,20.3427333333,23.5483916667,29.3744986667,21.8797333334
753.79,20.3845111111,49.6956,29.2653,43.7061666667,19.0516666667,20.4906,23.7926916667,29.52936,22.0263333333
754.10,20.6064666667,49.6733333333,29.5243,43.9758333333,19.3229333333,20.6627333333,23.9586791667,29.5780426667,22.1149333333
754.42,20.7053111111,49.6965333333,29.4974,43.9451333333,19.2900666667,20.6645333333,24.012725,29.5349893333,22.0631333333
754.73,20.6608,49.5384,29.4038333333,44.0809333333,19.2318666667,20.6059333333,24.0254166667,29.471248,22.0575333333
755.05,20.8904444445,49.5818666667,29.4589333333,43.9608333333,19.1492666667,20.7239333333,24.2094041667,29.4411866667,22.2254
755.36,20.8779555555,49.7069333333,29.2018,43.8187,18.9948,20.6060666667,23.9559041667,29.20124,21.9069333333
755.67,20.7214444444,49.6999333333,29.1757,43.6745,18.7697333333,20.6274666667,23.721025,29.0974373333,21.6933333333
755.99,20.9337333333,49.6422666667,29.2550333333,43.6772,18.9332,20.8496666667,23.8520833333,29.2164746667,21.8292
756.30,20.7261333333,49.7484666667,29.0578333333,43.6252333333,18.7647333333,20.5610666667,23.6534833333,28.9414133333,21.6403333333
756.62,20.9395111111,49.6829333333,29.3189,44.0803666667,18.818,20.6924,23.79675,29.312144,21.7122
756.93,20.7367777778,49.6604,29.3528,43.9451333333,18.5782,20.2239333333,23.7081416667,29.0428373333,21.4397333333
757.24,20.5241333333,49.5992666667,29.2456666667,43.7558666667,18.3584,19.9128666667,23.5252083333,28.9588826667,21.1678666667
757.56,20.1476222222,49.5982666667,28.9332333333,43.4214666667,17.9124666667,19.7671333333,23.1007166667,28.5784373333,20.7828666667
757.87,19.9086888889,49.5164,28.8704333333,43.2514333334,17.7538666667,19.7034,22.9592208333,28.4088506667,20.6881333333
758.18,19.8053111111,49.4655333333,28.9157333333,42.9213333333,17.4206,19.5585333333,22.8118041667,28.195544,20.6073333333
758.50,19.5235333333,49.4479333333,28.8538,42.9030666667,17.2416666667,19.3649333333,22.5836291667,27.9905813333,20.2406666667
758.81,19.4465333333,49.2870666667,28.9050666667,43.0342333333,17.3006,19.4092,22.6260583333,28.0222,20.5016666667
759.13,19.7179333333,49.2862666667,29.1324666667,43.2099333333,17.4212666667,19.4463333333,22.7348666667,28.135264,20.6732666667
759.44,19.4977111111,49.4965333333,29.1612666667,43.2671,17.3410666667,19.3677333333,22.7863333333,28.207904,20.6654666667
759.75,20.0827555555,49.7278666667,29.6948,43.6891666667,17.83,20.0582,23.3131125,28.7703866667,21.1215333333
760.07,20.5349111111,50.0438666667,30.0989333333,43.7652333333,18.3977333333,20.4706666667,23.755575,28.9306106667,21.6773333333
760.38,20.9826888889,50.3952,30.4899,44.2001333333,18.6856,21.09,24.1909833334,29.2831306667,22.1051333333
760.69,21.1628888889,50.3006,30.6244,44.3786,18.8787333333,21.4132,24.3427958333,29.320688,22.2083333333
761.01,21.4526,50.4233333333,30.8899,44.4710333333,19.0908,21.5271333333,24.7403708333,29.718656,22.5012
761.32,21.5070222222,50.4584666667,30.9755,44.7954666667,19.2916666667,21.6579333333,24.8642791667,29.828936,22.4692666667
761.63,21.9862888889,50.7911333333,31.3624666667,45.2140666667,19.8918666667,22.0736666667,25.376575,30.4092453333,22.8734666667
761.94,22.2186222222,50.9584,31.4320333333,45.5116666667,20.1168,22.2994,25.6946083333,30.5664986667,23.2770666667
762.26,21.9424888889,50.8370666667,31.3053666667,45.3310333333,19.9356666667,22.1652666667,25.5650083333,30.25596,23.0191333333
762.57,21.779,50.9159333333,31.1047333333,45.1399666667,19.868,22.1634,25.5553375,30.137176,22.9852
762.88,21.9273333333,51.2126666667,31.2244333333,45.3807333333,19.877,22.1422,25.5873208333,30.2839946667,23.1088
763.20,21.3442666667,50.9095333333,30.8396666667,44.9126666667,19.4196666666,21.4447333333,25.1217333333,29.6892933333,22.6433333333
763.51,21.2953111111,51.0494666667,30.7437,44.8969666667,19.3655333333,21.4629333333,25.1413916666,29.7553253333,22.7693333333
763.82,21.1985777778,50.9686,30.7635,44.6955333333,19.4848666667,21.3583333333,25.0765958333,29.743808,22.6644666667
764.14,21.078,51.0052,30.6596,44.5631666667,19.4758,21.2420666667,25.0778166667,29.7079226667,22.687
764.45,21.1647111111,51.0166666667,30.7322666667,44.6581,19.7184666667,21.322,25.121425,29.7743733333,22.8131333333
764.76,21.2806222222,50.9669333333,30.8601,44.5243,19.6504666667,21.4345333333,25.1481875,29.7782986666,22.8441333333
765.07,21.1990666667,50.9293333333,30.6196,44.2919333333,19.5474666667,21.3759333333,25.0627291667,29.6284346667,22.8163333333
765.39,21.1938666667,50.9526666666,30.7159666667,44.2134,19.5918,21.2870666667,24.9859375,29.6118186667,22.7907333333
765.70,21.4555333333,51.15,30.8434333333,44.2460666667,19.9116666667,21.5320666667,25.2087833333,29.854176,23.1280666667
766.01,21.7420222222,51.3288,31.2913,44.6248666667,20.3427333333,21.8136,25.4920041666,30.266784,23.3707333333
766.32,21.7259777778,51.2925333333,31.3760666667,44.4935333333,20.4538,21.9645333333,25.3522333333,30.1738186667,23.1885333333
766.64,22.1438,51.3656,31.6311,44.7196,20.7039333333,22.597,25.5150458333,30.6048986667,23.4713333333
766.95,21.8946444444,50.9004,31.4889,44.3432333333,20.5184666667,22.3058666667,25.1929375,30.3105226667,22.9322666667
767.26,22.4385111111,51.0936,31.9779333333,44.6263666667,20.973,22.7609333333,25.7691125,30.8538,23.6646
767.57,22.5099111111,50.7552,32.1823333333,44.4402333333,21.0598,22.8605333333,25.7998458333,30.7210106667,23.6495333333
767.88,22.6138,51.3143333334,32.3180333333,44.6118,20.9902,22.804,25.9675708333,30.6262933333,23.6635333333
768.20,22.8487333333,51.5428666667,32.4996666667,44.8623666667,21.4366666667,22.6828,26.176275,30.9028213333,23.9993333333
768.51,22.7430888889,51.6626,32.8114666667,44.934,21.5241333333,22.6987333333,26.0903875,30.8960266667,23.7580666667
768.82,22.5842222222,51.6846666667,32.8476333333,44.7661,21.4426666667,22.7216,26.0498916667,30.8000933333,23.595
769.13,21.9521333333,50.8523333334,32.1965666667,44.0080666667,20.6596666667,21.8852,25.4311,30.0678106667,22.7156666667
769.44,21.4037777778,50.4777333333,31.6779,43.2903666667,20.0242,21.321,24.9309583333,29.5113546667,22.1623333333
769.76,21.1939333333,50.0456,31.3363333333,42.9257,19.8391333333,20.9792666667,24.7819208333,29.3046106667,21.9692666667
770.07,21.4277333333,50.338,31.6702333333,42.8833666667,20.1387333333,20.8040666667,25.2442666667,29.4920506667,22.1417333333
770.38,21.7177333333,50.9381333333,32.045,43.4421666667,20.5007333333,21.2992,25.8244625,29.897704,22.8160666667
770.69,21.1593111111,50.8573333333,31.6001333333,43.3989666667,20.0488,21.0653333333,25.2815208333,29.1617306667,22.1947333334
771.00,21.1251555556,50.8704666667,31.4127666667,43.4288333333,20.1488666667,21.0194666667,25.2339,29.3140693333,22.1304666667
771.32,20.5870888889,50.2162,30.8306333333,42.8622,19.8610666667,20.842,24.7390541667,29.0519093333,21.4754666667
771.63,20.2982666667,50.6447333333,31.0349666667,43.0653,19.7714,20.7134666667,24.6711333333,29.0351306667,21.297
771.94,20.4524888889,50.4308,31.0561333333,43.1329666667,19.8451333333,20.6353333333,24.8265375,29.0439493333,21.6557333333
772.25,20.7757777778,50.4150666667,31.1497666667,43.1158666667,20.1518,20.7664666667,24.8621041667,29.1892533333,21.8004666667
772.56,21.0134222222,51.0419333333,31.7826,43.7016666667,20.5616666667,21.449,25.34335,29.8414133333,22.499
772.87,20.9566222222,51.1098,31.8982,43.6853666667,20.6134666666,21.8982,25.4345041667,30.3372026667,22.7136666667
773.18,20.6849777778,51.0275333333,31.7669,43.3479,20.5722666667,21.7503333334,25.3965208333,29.9234906667,22.7567333334
773.50,20.5446888889,51.2593333333,31.8199,43.5113,20.8508666667,22.345,25.2632416667,30.157096,22.8951333333
773.81,19.7269555556,50.8168,31.6206,43.0804,20.3001333333,21.8735333333,24.6867291667,29.6208666667,22.1992666667
774.12,19.3952666667,50.2053333333,31.1104333333,42.4625,19.7946666666,21.3437333333,24.3966666667,29.6331706667,21.8742
774.43,19.4016666667,50.6003333333,31.0523,42.3456,19.6472666667,21.4632,24.4184,29.7734186667,22.0787333333
774.74,19.4323555556,50.3286,31.4382666667,42.3538333333,19.9316666667,21.5834,24.6918416667,29.825936,22.6035333333
775.05,19.2030888889,49.5551333333,30.8223,41.5812666667,19.8438666667,21.7626,24.5574958333,29.6019946667,22.4329333333
775.36,18.8642444445,49.3723333333,30.6003333333,41.3106333333,19.9154,21.7416666667,24.2649833333,29.3882693333,22.0968666667
775.67,18.3472,49.1566,30.4954,41.1168,19.7224666667,21.6656,24.0412833333,29.413296,21.8875333333
775.98,18.2390222222,49.3187333333,30.6406,41.3066666667,20.1372,21.7096666667,23.9777541667,29.3663413333,21.8980666667
776.30,18.4834,49.5232666667,30.6242666667,41.6036333334,20.6714666667,21.7062,24.1943875,29.0595386667,22.2493333334
776.61,18.9591111111,49.9958,31.2736666667,42.2809666667,21.525,22.4055333333,24.6832625,29.8639253333,22.8521333334
776.92,18.6569111111,49.4721333333,30.9757666667,42.0298666667,21.3704666667,22.0772,24.4313083333,29.7179386667,22.8829333333
777.23,18.6002444444,49.2161333333,30.3595666667,41.5957,21.2532666667,21.9249333333,24.1362375,29.42232,22.7217333334
777.54,18.7366666666,49.7209333333,30.6012333333,41.7370666667,21.6223333333,22.2236666667,24.3207916667,29.7250773333,23.0110666667
777.85,18.7294444445,49.5790666667,30.59,41.8947333333,21.7719333333,22.478,24.2875875,29.4627893333,22.5744666667
778.16,18.0783777778,49.2431333333,29.7165,41.4132,21.0850666667,21.8933333333,23.4148875,28.8953333333,21.8709333333
778.47,18.6292666667,49.8148,30.1608,41.6834333333,21.3485333333,22.2996666667,23.7078791667,29.4335973333,22.4469333333
778.78,18.0775111111,49.6729333333,29.5503333333,41.3441333333,20.8810666667,21.8663333333,23.2895875,29.3309626667,21.9754666667
779.09,18.2584,49.4914,29.3605,41.4168,21.0304666667,21.939,23.7076416667,29.4033626667,22.2372
779.40,18.4723111111,49.5043333333,29.1089333333,41.4576333333,20.8956,21.7226,23.7170958333,29.7622186667,22.1202
779.71,17.9952888889,48.7572,28.8881333333,41.0314666667,20.5006666667,21.3738666667,23.2366541667,29.6195093333,21.6542
780.02,17.0374888889,48.1082,28.0197333333,40.5341333333,19.4494666667,20.3358666667,22.2803791667,28.6456826667,20.5224666667
780.33,17.1145333333,48.2022666667,27.8300333333,40.4962666667,19.2228,20.3089333333,22.4552416667,28.3195413333,20.5618666667
780.64,17.6105777778,48.8241333333,28.3841666667,40.9488333333,20.0140666667,20.6484,22.7729333333,28.949424,20.9368666667
780.95,17.0391555556,48.3752,28.0571333333,40.6676666667,19.8804,20.0765333333,22.250625,28.1566693333,20.603
781.26,16.3973111111,48.42,27.6019333333,40.3272,19.2184666667,19.4676,21.6372166667,28.142184,20.7082
781.57,17.2318222222,48.7304666667,28.0596,40.5402333333,20.0485333333,20.0677333333,22.4875541667,28.8052426667,21.3274666667
781.88,17.3175777778,48.5854,27.9295,40.4552333333,20.3916666666,20.0881333333,22.6031333333,28.929344,21.2580666667
782.19,18.7480222222,49.6254666667,29.4198333333,41.4117333333,21.6196666667,21.6001333333,23.9578625,29.9182266667,22.9007333333
782.50,19.1037333334,49.8934666667,29.7990333333,41.5140666667,22.1512,22.1270666667,24.1009791666,29.9586053333,23.2946
782.81,19.37,49.8138,29.7609333333,41.2038,22.0546,22.4656,23.9835125,29.7023893333,23.5435333333
783.12,19.3857111111,49.5694,29.7194666667,40.9168,21.848,22.6075333333,23.8633291667,29.3893013333,23.4058666667
783.43,20.0384222222,49.7381333333,29.8606666667,41.0550666667,22.2782666667,23.3837333333,24.4480583333,29.8985546667,24.3355333333
783.74,19.3054666667,49.1068666667,29.1654,40.4490666667,21.6544666667,22.6891333333,23.4321833333,29.577632,23.3626
784.05,19.7366888889,48.9874,29.3288666667,40.5450333333,21.4874666667,23.1202666667,23.5502041666,29.706736,23.7646
784.36,21.0564,49.7348,29.9156333333,40.9791666667,22.2576,24.2305333333,24.5733208333,30.6662773333,24.6454
784.67,21.8287777778,50.2317333333,30.7550333333,41.6153666667,23.1444666667,24.884,25.3779958333,31.4041173333,24.9988
784.98,21.6432666666,50.242,30.9215,41.4901,22.8399333333,24.8234,25.0296583333,31.4052533333,24.7845333333
785.29,20.8909111111,49.8453333333,30.7123666667,41.2381,22.2255333333,24.1512666667,24.330225,30.9983013333,24.1072
785.60,19.7882444444,48.8573333333,29.2671666667,40.3652,20.8942,22.638,23.11515,30.1512026667,22.6924666667
785.91,19.6271555555,48.7845333333,28.7321666667,40.0695333333,20.4424,22.083,22.7240791667,29.8996533333,22.3116
786.22,19.543,48.8066666667,28.6662,40.3081666667,20.6015333333,21.9624,22.7459666667,30.0218986667,22.1944
786.53,19.3064,48.6598,28.075,40.0755,20.2535333333,21.5204666667,22.5057375,29.5819706667,21.925
786.84,19.0530666667,48.4972,27.7225333333,39.6625666667,19.859,20.7719333333,22.0049208333,29.233744,21.34
787.14,19.6824666667,48.8968,28.3728333333,40.2369333333,20.2824666667,21.1581333333,22.6480791667,29.707424,22.1106
787.45,18.8896666667,48.7641333333,27.7657666667,39.9016,19.8320666667,20.3072666667,22.1522416666,29.4726,21.5118666667
787.76,18.8325111111,48.7014,28.1558,40.2453,19.6376666667,20.3526666667,22.007425,29.4329893333,21.2724
788.07,18.7671777778,48.4664666667,27.9223666667,39.828,19.4865333333,20.3487333333,21.7160625,28.7527546667,21.0222666667
788.38,19.1481555556,48.7386,28.2217,40.3876666667,19.751,20.6388666667,21.9623083333,28.8495653333,21.4423333333
788.69,19.0623333333,48.3136,27.8072333333,40.2359,19.6114,20.6522666667,21.8164708333,28.43716,21.3278
789.00,19.6159111111,48.9248,28.3719,40.7167333333,19.8218666667,21.1758666667,22.2945083333,28.7414453333,21.6163333333
789.31,19.6325111111,48.7066666667,28.4901333333,40.9139333333,19.7833333334,21.1212666667,22.3978208333,28.6844426667,21.6443333333
789.62,20.1803111111,49.3678666667,29.2049666667,41.3432666667,20.2682666666,21.614,23.0187541667,29.1357466667,22.1215333333
789.92,20.6854888889,49.7271333333,29.5979,41.6690666667,20.5311333333,21.7542666667,23.2776625,29.9755493333,22.2028
790.23,21.1996666667,50.2908666667,30.3577666667,42.3393,21.0687333333,22.4112666667,23.8501541667,30.7604053333,22.6846
790.54,21.7489555555,51.0330666667,30.9161,43.1830666667,21.6336666667,23.4198666667,24.5616833333,30.98784,23.2113333333
790.85,22.7871555555,51.0158666666,31.5339333333,43.5119666667,22.2868666667,23.9202666667,25.300975,31.25488,23.9612
791.16,22.4758888889,50.5355333333,30.8478666667,43.1969666667,21.8372,23.2807333333,25.076725,31.0009306667,23.6852
791.47,23.2739777778,51.1251333333,31.4312,44.0568666667,22.4633333333,23.6711333333,25.8266625,31.874552,24.464
791.78,23.8012666667,51.7434,31.7892333333,44.5243,23.1258666667,23.9343333333,26.5069083333,32.988416,24.9205333333
792.08,24.9054222222,52.9239333333,32.6002666667,45.3610333333,23.7012,24.5976,27.4048916666,34.10356,25.8922
792.39,24.6168444444,51.8910666667,32.3946333333,44.7536,23.7104,24.7069333334,26.864875,33.7083893333,25.7748
792.70,25.4806444444,52.8788,33.1847333333,45.4126333333,24.3884666667,25.5107333333,27.394375,35.0158693333,26.4422
793.01,24.8531555555,52.2372,32.7373,45.0510333333,23.4294,24.9719333333,26.7241666667,34.2460186667,25.7570666667
793.32,24.9455555556,52.5932666667,33.1038333333,45.2783333333,23.2872666667,25.066,26.7412375,33.7380293333,26.1676666666
793.62,25.2416222222,52.3859333333,33.3388666667,45.3045333333,23.5419333333,25.488,26.9493,33.5329386667,26.5764666667
793.93,24.3742,52.0637333333,32.7298,44.4634333334,22.6985333333,24.6741333333,26.0596833333,32.775304,25.7216
794.24,24.4711333334,52.8802666667,33.2614666667,45.1864,22.8514,25.2841333333,26.2976333333,33.120912,26.116
794.55,24.5256,52.9365333333,33.3673666667,45.3089666667,23.3504,25.2494666667,26.3444708333,33.3388346667,26.4567333333
794.86,24.1783111111,52.7801333333,33.5328,45.2896333333,22.6404,24.9785333333,26.1351791667,33.402392,26.1306
795.16,23.6849111111,52.3042,33.1269666667,44.8232666667,22.1036,24.7837333333,25.7135333333,32.629312,25.926
795.47,23.8804444444,52.4618666667,33.2486666667,45.4782333333,22.2638,25.3084,25.9752916667,32.4683786667,25.8972
795.78,24.6655555556,53.6451333333,33.6762666667,46.5278666667,22.636,25.8616666667,26.5083625,33.009112,26.559
796.09,24.1470666667,53.1628666667,32.6399333333,46.6070333333,21.8642,25.3992666667,25.9885375,31.976968,26.0130666667
796.40,24.8259333333,53.0583333333,32.6514666667,46.7705,22.5926,25.6567333333,26.4659583334,32.4307893333,26.4927333333
796.70,25.4235111111,53.3277333333,32.734,47.1626333333,23.3723333333,26.0982,27.2702875,33.066264,26.8839333333
797.01,25.3901111111,53.2709333333,32.8055666667,47.4268666667,23.2568,25.7079333333,27.375575,32.957648,26.8539333333
797.32,26.6405555556,52.6566,33.2804,47.6567,23.9038666666,26.0571333333,27.8692333333,33.5087253333,27.5390666667
797.63,26.8484666667,51.7480666667,32.6277666667,47.1079666667,23.4177333333,25.6098,27.4124583333,33.0902666667,26.9984666667
797.93,27.4803333333,51.8437333333,32.8802,47.0972666667,23.5060666667,25.8508666667,27.7364833333,33.274752,27.4539333334
798.24,27.0064444445,51.1456,32.2795666667,46.4461333333,23.2474,25.3436,27.2928291667,32.5331733333,27.2164666667
798.55,26.9193555556,50.7378666667,32.1609666667,46.1621666667,22.8755333333,25.0742666667,26.9364708333,32.324192,26.8825333333
798.85,26.8461777778,50.0937333333,32.1176666667,45.5009333333,22.5424666667,24.253,26.5526375,31.8291893333,26.7956
799.16,27.0072888889,49.6614,32.4283666667,45.1459666667,23.0589333333,24.1504666667,26.6896875,32.1337386666,26.9060666667
799.47,27.7826444444,50.0906666667,33.6697,45.3321666667,23.8689333333,24.7703333333,27.4599083333,32.897168,27.6265333333
799.78,28.3693333333,50.2215333333,34.5822,45.7040666667,24.1747333333,25.4798,27.7166333333,33.560512,28.2019333333
800.08,28.5423555556,50.2628666667,35.2806333333,46.0752666667,24.2054666667,25.8541333333,27.7529916667,33.8146373333,28.5363333333
800.39,28.9216666667,50.7352666667,35.5362666667,46.8321666667,24.1238666667,26.6544,28.0714,34.341784,28.7684666667
800.70,28.9867555555,51.7151333333,36.3825333333,47.8381666667,24.8672666667,27.0727333333,28.7863375,35.0956826667,29.2784666667
801.00,28.8103777778,52.4354666667,36.7591333333,48.2521,24.9093333333,27.2588,29.2280833333,35.508152,29.4938666667
801.31,29.6388888889,53.0718666667,37.4347333333,49.2320666667,25.3983333333,28.3173333333,29.9588666667,36.07244,30.1784
801.62,30.7731333333,53.5108,37.9658,49.8034666667,26.5336,29.233,30.6799208333,36.705616,30.8238
801.92,31.95,54.4603333333,39.2284,51.1014333333,27.5311333333,30.0866666667,31.7443666667,37.438824,31.8348666667
802.23,32.4486444444,55.6115333333,40.0906,51.6309666667,28.2265333333,31.2232666667,32.5130333333,38.7604293333,32.9513333333
802.54,32.3790222222,55.7586666667,40.3843333333,52.2963666667,27.9058666667,31.1794666667,32.4515416667,38.8083866667,33.1478
802.84,32.6844444445,56.58,40.9666666667,52.7766666667,28.4666666667,31.7133333333,33.09625,39.28,34.0533333333
803.15,32.3195555556,57.0066,40.6110666667,53.1685,28.2388666667,31.4933333333,33.1595125,38.901512,33.855
803.46,32.5471333333,57.2459333333,40.8150666667,53.4027666667,28.3594,31.6407333333,33.4495333333,38.7678906667,33.8396666667
803.76,32.2938222222,56.9641333333,41.0325666667,52.6426333333,28.588,31.1384,33.4204291667,38.2112106667,33.805
804.07,32.6061111111,57.0234666667,40.7746666667,52.4327666667,28.4948,31.587,33.4870583333,38.5883093333,33.9042
804.38,32.7849777778,57.2319333333,41.0761666667,52.5989333333,28.7919333333,31.6819333333,33.8248625,38.735064,34.3621333333
804.68,31.8465111111,56.8521333333,40.8144,52.3126666667,27.8350666667,30.9416,33.5567458334,38.3190533333,33.5120666667
804.99,32.0990666667,57.4232,41.7030333333,53.3471666667,28.3869333333,31.3986666667,34.16275,39.1533493333,34.1417333333
805.30,31.3891111111,57.3290666667,41.0234666667,52.9827666667,27.7532666666,30.7957333333,33.7803041667,38.7294506667,33.6978666667
805.60,31.981,56.959,41.0089666667,53.5769666667,27.7522666667,30.4801333333,33.93,38.7460613333,33.7022
805.91,31.9584,56.8697333333,40.8017333333,53.4664666667,27.8851333333,30.5672,34.3839416667,38.4417573333,33.6623333333
806.21,30.8591777778,55.5579333333,39.7860666667,52.6808333333,26.6381333333,29.3830666667,33.3314708333,37.5380586667,32.1638666667
806.52,31.3738,55.7684666667,40.5997666667,52.9711666667,27.3696666667,29.8472666667,33.9630125,38.1983253333,32.4743333333
806.83,31.6784,56.4102666667,40.5733,53.1197,27.7420666667,29.7506666667,34.592375,38.5331413333,32.8632
807.13,31.9342444444,56.0636,40.5220666667,52.9630333333,28.2115333333,30.1515333333,34.78355,38.7810826667,33.0934
807.44,31.2753555556,55.6625333333,40.2393333333,52.4724666667,27.6098666667,28.8174,34.41195,37.5452533334,32.3186666667
807.74,30.4849111111,54.9926666667,39.4262333333,51.9043333333,26.9517333333,27.7412666667,33.7107,36.8552666667,31.4399333333
808.05,30.7547777778,56.1586,40.015,51.9880666667,27.9224,28.2809333333,34.0961541667,37.0960293333,31.7562666667
808.35,30.2426,55.4438666667,38.8304666667,51.2494666667,26.8494,27.2685333333,33.1391041667,36.189824,30.7961333333
808.66,29.8628888889,54.8479333334,38.6698333333,50.8457666667,26.4974666667,26.9434,32.871075,36.0683093333,30.4037333333
808.97,28.3592444445,54.1198666667,37.8785333333,49.7813666667,25.5780666667,26.0786,32.0563458333,34.9980853333,29.567
809.27,28.4923333333,54.9837333333,38.7257,50.1780333333,25.8332666667,26.0277333333,32.56115,35.290896,30.0404
809.58,28.7672888889,55.6368,38.9457,50.4339333333,26.3666,26.5043333333,33.2658291667,35.6670826667,30.3162666667
809.88,28.4008444445,55.5418,38.2299,49.7932,25.7236666667,25.8477333333,33.3389708333,35.4316213333,30.3390666667
810.19,27.7107555556,55.0169333333,37.8727333333,49.2672333333,25.4522,26.0134,32.5304416667,35.270024,29.8994
810.49,27.7533777778,55.57,37.9182,49.6515666667,25.6344,26.0300666667,32.6381833333,35.816144,29.6086666667
810.80,28.6179333333,55.9878,38.7332666667,50.2335333333,27.2460666667,27.6956666667,33.9390833333,36.727688,31.1802
811.10,28.7803333333,56.5171333333,39.3842666667,50.8618333333,28.2936666667,28.8742,34.3878041667,37.0040613333,31.8822
811.41,27.6916666667,54.9108,37.9412333333,50.1293333333,27.353,27.5577333333,33.2798375,35.555112,31.5152666667
811.71,26.7721111111,54.9232666667,37.7822333333,49.4128333333,27.1906,27.308,32.8741791667,34.7587493333,31.3098
812.02,27.1548222222,55.1031333333,38.2749666667,49.3665666667,27.6908666667,27.7898,32.9126583333,34.44808,31.5094666667
812.32,26.6420222222,55.6872666666,37.8207333333,49.3931,27.439,27.954,32.867825,33.7540906667,30.6574666667
812.63,25.8542666667,54.4975333333,36.7620666667,48.4676,27.0305333333,27.5852666667,32.0980458333,33.1388053333,29.2951333333
812.93,25.3773333333,53.5436,36.246,47.5857333333,26.6117333333,26.9776,31.3129083333,32.2245786667,29.0442666667
813.24,25.1821111111,53.61,35.9890333333,47.7823,26.6114,27.1460666666,30.6730625,31.8956586667,29.2946666667
813.54,26.0385555555,53.7447333333,36.7855333333,48.8385,26.5386666667,27.4348,31.1829541667,32.1988746667,30.1874
813.85,25.1841333333,52.6448666667,35.5661,47.6675,25.2174666667,26.558,30.2207083333,30.918288,29.6467333333
814.15,24.2001555556,51.6443333333,34.3119666667,46.0187666667,24.0660666667,25.7463333333,28.791775,29.9387706666,27.9892666667
814.46,23.8881555556,51.3744666667,34.1018333333,45.6038,23.6012666667,25.2261333333,28.5379333333,29.605944,27.5713333333
814.76,24.5257111111,52.0872,35.0150666667,46.0568,24.2527333333,25.8125333333,29.1704666667,30.8824586667,27.7474
815.07,24.8715333333,52.7929333333,35.0371666667,46.3137333333,24.1394666667,26.1872,29.4303041667,31.1616826667,27.8082
815.37,25.1066222222,52.4094,34.7237,46.3730666667,24.4386666667,26.304,29.9519125,31.38216,27.6856
