wavelength,Back_OryCraf,Belly_OryCraf,Breast_OryCraf,Crissum_OryCraf,Crown_OryCraf,DorTail_OryCraf,Patch10_OryCraf,Rump_OryCraf,Throat_OryCraf,WingTip_OryCraf
249.04,0.372296296296,1.37605555556,-4.29466666667,-0.852111111111,-0.242,5.76844444444,0.667888888888,2.32577777778,-3.79955555556,4.01833333333
249.42,1.20525925926,1.86177777778,-3.29266666667,-0.287222222222,1.16144444444,7.23155555556,1.64033333333,2.48433333333,-2.39477777778,4.75333333333
249.79,0.161074074072,0.404666666667,-5.00077777778,-1.77555555555,0.0131111111123,6.04522222222,0.0131111111123,0.705055555556,-3.81255555556,4.07355555556
250.17,-0.861999999999,-0.291222222223,-5.48466666667,-2.88422222222,-0.809999999998,4.88777777778,-1.23611111111,-0.547055555553,-5.02977777778,3.08311111111
250.54,-1.55259259259,-1.14922222222,-6.75788888889,-4.03344444444,-2.58755555555,3.94222222222,-2.64844444444,-1.87205555556,-6.834,1.88755555556
250.92,-2.36025925926,-2.80622222222,-8.22322222223,-6.31422222221,-3.93211111111,2.95333333333,-4.11155555555,-3.65477777778,-9.03899999999,0.848444444447
251.29,-4.56907407407,-4.78833333333,-9.40844444446,-8.3121111111,-6.39,1.31522222222,-5.98544444445,-5.38688888889,-10.875,-0.151666666667
251.66,-2.75307407408,-4.09505555556,-8.34633333332,-7.05966666668,-5.05988888889,1.23477777778,-4.38166666667,-4.23394444445,-9.5288888889,0.330222222222
252.04,-2.88,-4.96888888889,-8.81777777777,-7.55555555553,-5.74222222222,1.03111111111,-4.69333333333,-5.12,-9.72444444443,-0.213333333333
252.41,-2.44044444444,-5.48177777778,-8.99555555556,-7.48711111112,-6.25466666667,0.809444444443,-3.9,-5.47277777778,-9.95211111111,-0.12877777778
252.79,-2.62325925926,-5.12466666667,-9.21877777777,-7.34488888888,-5.63977777778,0.280777777777,-4.40333333333,-6.08005555555,-10.3242222222,-0.862
253.16,-2.61474074074,-5.4225,-9.30688888887,-7.76822222221,-5.60299999999,-0.38,-4.00755555556,-6.24883333333,-11.263,-0.930666666667
253.54,-1.79181481482,-4.46338888889,-8.85100000002,-6.68577777778,-5.01422222222,-0.702888888887,-3.72266666667,-5.30844444445,-11.8517777778,-0.246888888887
253.91,-1.36007407408,-4.15711111111,-8.10355555555,-6.18788888889,-4.06122222222,-0.84311111111,-2.98833333334,-4.90433333333,-11.5517777778,-0.44077777778
254.28,0.615370370372,-2.75855555556,-7.401,-4.45988888889,-3.46011111111,0.115333333334,-1.61466666666,-3.11422222222,-9.20811111109,0.999666666667
254.66,2.26211111111,-1.60522222222,-4.92111111111,-3.82544444444,-1.98,1.65344444445,0.0385555555567,-1.5955,-6.82433333332,2.69122222222
255.03,3.00170370371,-0.290722222223,-4.21188888889,-2.888,-1.32355555555,1.90511111111,1.20344444444,-0.922555555553,-5.29477777779,3.42966666667
255.41,2.90307407407,0.898055555553,-3.50877777778,-2.98666666667,-0.188000000001,1.274,1.54533333333,0.0208333333333,-4.11444444444,3.091
255.78,1.73988888889,1.22377777778,-4.67822222222,-3.98511111111,-1.47288888889,0.909444444447,-0.108333333334,-1.27794444445,-4.6351111111,2.90222222222
256.15,3.85151851852,2.99944444444,-3.29522222222,-2.13355555556,-0.485888888888,2.07011111111,1.66877777778,1.09861111111,-2.66155555555,5.13322222222
256.53,3.01222222222,2.16683333333,-4.60066666667,-3.03944444444,-0.965444444444,0.534,0.431222222223,0.43138888889,-3.86122222223,3.94333333333
256.90,3.97996296296,2.76827777778,-3.59688888889,-2.25977777778,-0.659111111111,1.60066666667,1.73244444445,2.17505555556,-2.18444444444,5.16011111111
257.28,4.41407407407,3.171,-2.85811111111,-1.80955555555,-0.507444444443,2.35088888889,1.33622222222,2.74827777778,-0.710444444446,5.03977777778
257.65,3.53818518518,2.19805555556,-3.10177777778,-3.05655555556,-1.47544444445,1.73144444444,0.316222222223,1.74633333333,-1.09911111111,3.448
258.02,3.54314814815,2.03616666667,-2.48511111111,-2.68011111111,-1.10622222222,2.23788888889,0.624333333331,1.39194444444,-0.975777777778,4.18922222222
258.40,2.73662962963,1.72488888889,-2.41944444444,-2.93455555555,-1.44488888889,3.114,0.044777777779,0.425666666666,-1.53444444445,3.48333333333
258.77,2.01833333333,1.05377777778,-3.31444444445,-3.40344444444,-1.86022222222,3.10666666667,-0.207666666667,-0.044333333331,-1.98866666667,2.63188888889
259.15,1.71251851852,0.76677777778,-3.06644444444,-3.37466666667,-1.683,2.89888888889,-0.13222222222,0.0923888888877,-2.09711111111,2.56422222222
259.52,2.53292592593,1.16266666667,-2.34955555555,-2.517,-1.05122222222,3.56022222222,1.03533333333,0.788555555557,-1.71244444444,3.55244444444
259.89,3.23251851852,1.78716666667,-1.00355555555,-1.50166666667,0.102555555556,4.97344444444,2.06544444444,1.89366666666,-0.813,4.64366666667
260.27,3.428,1.99566666667,-0.414,-1.23455555555,0.568222222222,5.33833333333,2.29388888889,2.09038888889,-0.722444444443,4.84722222222
260.64,3.38018518518,2.03094444445,-0.00677777777667,-1.32166666667,0.647222222222,5.52822222222,2.34755555555,2.24772222222,-0.59211111111,5.30777777778
261.01,3.00559259259,1.49588888889,-0.469888888888,-1.87955555555,0.435222222223,5.13388888889,1.88633333334,1.50616666667,-1.22311111111,4.95422222222
261.39,3.19162962963,1.466,-0.217333333332,-1.56422222222,0.953999999999,5.50644444444,2.44088888889,1.48005555556,-1.11522222222,5.275
261.76,3.2427037037,1.41972222222,-0.225444444443,-1.33977777778,0.888222222222,5.78877777778,2.52655555556,1.50711111111,-1.19411111111,5.57011111111
262.13,4.34988888889,2.37822222222,0.924111111113,-0.151555555556,1.61322222222,7.30122222222,3.68088888889,2.87816666667,-0.340888888888,6.61966666667
262.51,4.05288888889,1.89722222222,0.684555555556,-0.387777777778,1.46022222222,7.11866666667,3.80266666667,2.97355555555,-0.561000000002,6.45055555556
262.88,4.27711111111,1.90411111111,0.717333333333,-0.27588888889,1.24177777778,6.94455555555,3.89977777778,3.06727777778,-1.00255555556,6.90766666667
263.25,5.03,2.65944444444,1.35,0.463444444445,1.87366666667,8.03855555556,4.674,3.61133333333,-0.181444444444,7.686
263.63,4.55288888889,1.84066666667,0.673333333333,0.033666666668,0.931555555558,8.09222222222,3.78222222222,2.98527777778,-0.718222222223,6.79011111111
264.00,3.38514814815,0.881333333334,-0.869,-1.81266666667,-0.769777777778,6.59211111111,2.23466666667,1.84983333333,-2.20977777778,5.40055555556
264.37,0.384666666667,-1.62361111111,-4.20033333333,-4.28077777778,-3.09988888889,3.66355555555,0.134222222223,-0.570222222223,-4.75044444445,2.63011111111
264.75,-0.0715555555567,-2.20483333333,-4.79833333333,-4.195,-3.52511111111,3.00233333333,-0.44222222222,-0.851055555557,-4.70444444444,1.83633333333
265.12,0.871148148149,-0.972,-3.61777777778,-2.51044444444,-2.98711111111,3.95277777778,0.682333333334,0.611333333333,-3.12866666667,2.85822222222
265.49,1.53466666667,0.199,-2.47622222222,-1.51788888889,-1.85388888889,4.67822222222,1.51777777778,1.68588888889,-2.53822222222,3.82
265.87,1.82785185185,0.298722222223,-2.36544444445,-1.61277777778,-0.824222222221,4.46822222222,2.22222222222,1.92961111111,-1.67244444444,4.12177777778
266.24,1.42562962963,0.022999999999,-2.67177777778,-1.90344444444,-0.665222222222,3.21044444445,1.92633333333,1.41011111111,-1.75433333333,3.48577777778
266.61,2.75018518518,1.07922222222,-1.545,-0.657555555554,0.361666666667,3.22144444444,2.79433333333,2.43811111111,-0.602777777778,4.71188888889
266.98,2.78466666667,1.46594444444,-1.30188888889,-0.0411111111123,1.12744444444,4.01822222222,3.00322222222,2.89061111111,-0.287,5.16611111111
267.36,2.1852962963,0.81438888889,-1.85011111111,-0.713777777779,0.412444444444,2.85555555556,1.91055555556,2.15172222222,-1.06577777778,4.52477777778
267.73,2.31833333333,1.23794444444,-1.454,-0.756555555554,0.874222222221,2.94711111111,1.85666666667,1.99927777778,-0.638666666668,4.79422222222
268.10,3.70377777778,2.02183333333,-0.209777777777,0.390888888888,2.26977777778,4.15811111111,3.14744444445,2.73716666667,0.400444444444,5.59866666667
268.48,5.55851851852,3.57722222222,2.10755555555,1.88577777778,3.864,5.99922222222,4.77011111111,4.27538888889,2.37566666667,7.62622222221
268.85,6.31485185185,4.14355555556,3.08333333333,2.42588888889,4.99055555555,7.12977777778,6.03711111111,4.91661111111,3.04622222222,8.37033333333
269.22,6.85548148148,4.41494444444,3.68833333333,3.18244444444,5.90522222222,7.42266666667,6.24566666667,5.0175,3.45844444444,8.72899999999
269.59,7.08711111111,4.73527777778,4.21411111111,3.28988888889,5.93611111111,7.97511111111,6.53422222222,5.36983333333,3.66144444444,8.52833333334
269.97,6.87225925926,4.78855555556,4.19444444445,3.28088888889,5.888,8.53077777778,6.40222222222,5.20533333333,3.68,8.62833333332
270.34,7.2205925926,5.34983333333,4.553,3.66866666667,6.64577777778,9.32500000001,6.74188888889,5.69133333333,4.22033333333,9.18499999999
270.71,7.44977777778,5.91594444444,4.86022222222,3.89311111111,6.90422222222,10.2375555556,7.184,5.82266666666,4.35966666667,9.86411111112
271.09,8.98177777777,7.17516666667,6.27266666667,5.03622222222,8.20166666667,11.1027777778,8.66311111111,6.88661111111,5.87711111111,10.9134444444
271.46,9.69581481481,7.6905,7.10333333334,6.024,8.99999999999,11.9998888889,9.508,7.65894444445,6.79355555556,11.6746666667
271.83,10.6972222222,8.39083333334,7.98477777778,7.36411111111,9.931,12.8122222222,10.7586666667,8.81994444444,7.69355555555,12.7202222222
272.20,10.839037037,8.80033333332,8.38877777778,7.79544444444,9.917,13.3362222222,10.9924444444,9.23077777778,7.95122222222,12.958
272.58,10.3661111111,7.94433333333,7.83833333332,7.327,9.16066666665,12.8788888889,10.0664444444,8.53244444444,7.00566666667,11.849
272.95,10.1371481481,7.85049999999,7.39077777779,7.241,8.73055555556,12.558,9.57866666667,8.22105555555,6.51411111111,11.2751111111
273.32,9.70262962964,7.68955555557,7.32677777779,6.99233333333,8.37233333332,12.4412222222,9.68122222222,8.2585,6.28111111111,10.9474444445
273.69,9.41837037038,7.31166666667,6.8878888889,6.84466666667,7.93655555556,12.1598888889,9.01388888889,7.81077777778,5.97555555556,10.7302222222
274.06,9.7878888889,7.40516666667,7.18577777779,7.31733333334,8.12144444444,12.2295555556,9.10833333334,8.07372222222,6.17711111111,11.0891111111
274.44,9.34974074073,6.72255555556,6.82288888888,6.76311111111,7.25377777778,11.5567777778,8.62133333333,7.52144444445,5.73777777778,10.4124444444
274.81,9.30996296295,6.39644444445,6.81144444443,6.92522222222,7.37433333332,11.2861111111,8.34844444445,7.18416666667,5.46422222222,9.863
275.18,8.68611111111,5.75422222222,6.32355555557,6.573,6.84588888889,10.8772222222,7.63355555555,6.45988888889,4.77188888889,9.39555555557
275.55,7.75166666667,5.17133333333,5.19522222222,5.48344444444,6.16388888889,10.3585555556,6.67622222222,5.73161111111,3.68222222222,8.70966666666
275.93,7.22462962963,4.7,4.56066666667,4.84722222222,5.494,9.79266666666,5.93622222222,5.3305,3.05411111111,7.803
276.30,6.64792592593,4.28583333333,4.20144444444,4.37022222222,5.38277777778,8.88388888889,5.60211111111,4.83427777778,2.86844444444,7.33988888889
276.67,6.55403703704,5.04766666667,4.04488888889,4.63411111111,5.70066666666,9.13977777779,6.05055555556,5.12016666667,3.25144444445,7.63777777778
277.04,6.57762962963,5.05677777778,4.24144444445,4.68377777778,5.84611111111,8.9428888889,5.94155555556,5.08711111111,3.52144444444,7.62411111111
277.41,7.29640740741,5.20966666667,4.55288888889,4.45666666667,6.19911111111,9.63144444443,5.97122222222,5.52038888889,4.11522222222,7.854
277.79,7.517,5.15666666667,4.784,4.30733333333,6.37866666667,9.29066666667,6.604,5.96266666667,4.29866666667,8.01666666667
278.16,7.59681481482,5.44794444444,4.55633333333,4.13422222222,5.98622222222,8.82011111111,6.84744444445,6.26616666667,4.29788888889,7.85522222222
278.53,8.17777777778,5.66844444445,4.578,4.23933333333,6.35033333333,9.06066666666,7.01066666667,6.49377777778,4.50866666667,8.40077777778
278.90,7.89725925926,5.32527777778,4.01644444444,3.53822222222,5.71211111111,8.54633333333,6.45988888889,6.19033333333,3.98188888889,8.23333333333
279.27,6.96637037037,4.51805555556,2.85322222222,2.76711111111,5.188,7.92911111111,5.75888888889,5.65066666667,3.15611111111,7.14222222222
279.64,7.74248148148,5.20205555556,3.68077777778,3.73222222222,5.35111111111,8.60600000001,6.33944444444,6.19016666667,4.03022222222,7.60044444444
280.02,8.27222222222,6.04977777778,4.37344444444,4.34066666667,6.10333333333,9.15099999999,7.25644444444,6.56894444444,4.71144444445,8.38488888889
280.39,8.34596296296,6.03538888889,4.35966666667,4.77577777778,6.29555555556,9.111,7.34322222222,6.67961111111,4.88777777778,8.49522222222
280.76,8.0032962963,5.48527777778,4.24777777778,4.58366666667,6.04366666667,8.59677777778,7.04311111111,6.352,4.81777777778,8.52655555554
281.13,8.0225925926,5.57466666667,4.107,4.60622222222,5.99822222222,8.85722222222,7.27633333333,6.45566666666,4.83311111111,8.7588888889
281.50,7.90774074074,5.78505555555,4.03655555555,4.88155555556,5.74866666667,8.72844444444,7.29322222222,5.99644444445,4.19655555556,8.71411111111
281.87,7.86333333333,5.75344444444,3.88133333333,5.091,5.84733333333,9.01544444444,7.15777777778,5.85083333333,4.29888888889,8.79233333332
282.25,7.39803703704,5.28472222222,3.8,4.74288888889,5.50288888889,9.14766666668,6.495,5.253,3.85622222222,8.26111111111
282.62,7.23237037037,5.70388888889,4.35966666667,5.20188888889,5.74088888889,9.41288888889,6.77211111111,5.39388888889,4.04277777778,8.32166666667
282.99,7.64848148148,6.50788888889,5.34577777778,6.14644444444,6.93411111111,10.2266666667,7.74755555555,6.23033333333,5.13922222222,8.74822222222
283.36,8.18962962963,7.17422222222,6.01033333333,6.826,7.01422222222,10.8162222222,8.131,6.60016666667,5.68411111111,9.43588888888
283.73,7.53177777778,6.62505555555,5.855,6.39311111111,6.64377777778,10.1515555555,7.75588888889,6.0445,4.98711111111,8.966
284.10,7.26029629629,6.3435,5.81788888889,6.11044444444,6.36722222222,10.395,7.36966666667,5.62433333333,4.55322222222,8.73011111112
284.47,7.55996296296,6.538,6.05711111111,6.26533333333,6.37566666667,10.746,7.419,6.05966666667,4.75866666667,8.94933333333
284.85,7.71262962963,6.91305555555,6.06422222222,6.37322222222,6.44066666667,10.8806666667,7.60988888889,6.24961111111,4.87833333333,8.87977777777
285.22,7.44581481481,6.71594444444,6.00288888889,6.255,6.162,10.7104444444,7.28111111111,6.00811111111,4.79555555556,8.69677777778
285.59,7.4375925926,6.84322222222,6.07811111111,6.43,6.366,10.9245555556,7.21377777778,6.13416666667,5.193,9.15966666668
285.96,7.06307407407,6.78661111111,5.95722222222,6.18155555556,6.16066666667,10.6207777778,6.95333333333,5.7015,4.85666666667,9.1081111111
286.33,7.34240740741,7.19522222222,6.26622222222,6.61022222222,6.63577777778,10.8134444444,7.36455555556,6.038,5.11166666667,9.49466666666
286.70,7.13085185185,7.22544444444,5.93677777778,6.509,6.46266666667,10.5546666667,7.23544444445,5.82855555556,4.77233333333,9.22466666668
287.07,6.62392592593,6.68138888889,5.06722222222,5.71488888889,5.44844444444,9.81555555555,6.60833333333,5.18727777778,4.17366666667,8.83877777778
287.44,6.46925925926,6.74794444444,5.09966666667,5.503,5.59744444444,9.68022222222,6.74011111111,5.13883333333,4.23477777778,8.88900000001
287.82,6.76155555555,7.05883333333,5.36055555556,5.75544444444,5.961,10.0262222222,6.99333333333,5.47122222222,4.70244444444,9.3838888889
288.19,6.15637037037,6.531,4.83788888889,5.36422222222,5.55033333333,9.50533333333,6.47,5.18338888889,4.23177777778,9.05366666667
288.56,6.00214814815,6.29755555555,4.60733333334,5.04655555555,5.53966666666,9.236,6.52544444444,4.961,4.03955555556,8.94144444446
288.93,5.93311111111,6.20705555556,4.87688888889,5.03377777778,5.53122222222,9.51055555556,6.46122222222,4.93116666667,4.17411111111,9.14277777778
289.30,6.22344444445,6.66816666667,5.12766666667,5.38255555556,5.98322222222,9.909,7.00122222222,5.39861111111,4.67288888889,9.5408888889
289.67,5.97503703704,6.5145,5.07744444444,5.29733333333,5.84666666667,9.78122222222,7.16011111111,5.55005555556,4.62677777778,9.12744444444
290.04,6.08822222222,6.66494444444,5.11666666667,5.55288888889,6.044,9.952,7.42388888889,5.87272222222,4.96211111111,9.06333333333
290.41,5.53611111111,6.22033333333,4.45655555556,5.21333333333,5.40811111111,9.30277777778,7.02722222222,5.3665,4.36766666667,8.485
290.78,5.09866666666,5.58361111111,4.095,4.81411111111,4.93755555556,9.21233333333,6.57244444444,5.15944444445,4.331,8.13966666665
291.15,5.13507407407,5.47383333333,4.33933333333,4.97711111111,5.39477777778,9.33366666667,6.77711111111,5.51322222222,4.17,7.95644444444
291.52,4.58140740741,4.77088888889,3.87411111111,4.794,5.00677777778,8.69677777778,6.32311111111,5.21355555556,3.60988888889,7.35766666667
291.89,4.79881481482,4.82638888889,3.75755555556,5.20988888889,5.4,8.63866666667,6.61022222222,5.32783333333,3.648,7.23244444444
292.26,5.06085185185,4.98155555556,3.51422222222,5.43566666667,5.59933333333,8.46344444444,6.73,5.37411111111,3.91255555555,7.21633333333
292.64,4.96551851852,4.85044444444,3.33522222222,5.535,5.27766666667,8.55422222222,6.65277777778,5.20138888889,3.86155555556,7.07966666667
293.01,5.08018518518,4.65811111111,3.121,5.89588888889,5.39122222222,8.47722222222,6.80511111111,5.233,3.71933333333,7.05733333333
293.38,4.82792592593,4.26194444444,2.96822222222,5.50188888889,5.10955555556,7.88133333333,6.317,4.82994444444,2.98588888889,6.51933333333
293.75,5.4037037037,4.85444444445,3.13555555556,6.13533333333,5.46077777778,8.32455555556,6.76822222222,5.28327777778,3.34288888889,6.946
294.12,5.87892592593,5.06888888889,3.327,6.18166666667,5.65755555556,8.501,6.89855555556,5.49711111111,3.47266666667,7.289
294.49,6.44266666667,5.34694444444,3.7,6.53633333333,6.12455555556,9.05822222222,7.228,5.87288888889,4.02577777778,7.70300000001
