wavelength,Back_ComGarm,Belly_ComGarm,Breast_ComGarm,Crissum_ComGarm,Crown_ComGarm,DorTail_ComGarm,Patch10_ComGarm,Rump_ComGarm,Throat_ComGarm,WingTip_ComGarm
400.36,6.49122222222,8.71644444443,3.86438888889,4.35909562289,3.34222222222,7.16255555556,6.59033333333,8.19488888889,4.12855555555,7.305
400.72,6.53933333333,8.73266666666,3.88627777778,4.39914343434,3.391,7.18022222222,6.60288888889,8.23137037037,4.12855555556,7.3075
401.08,6.49611111111,8.691,3.81088888889,4.33655151515,3.329,7.13444444444,6.53288888889,8.18146296296,4.071,7.28825
401.44,6.37122222222,8.567,3.69722222222,4.22087340067,3.19244444444,7.02888888889,6.38944444444,8.06742592593,3.977,7.094
401.80,6.36844444445,8.5491111111,3.66561111111,4.20343501684,3.16333333333,7.02255555556,6.34755555556,8.03368518519,3.93422222222,7.048
402.16,6.41166666667,8.56744444446,3.72833333333,4.25001414141,3.18277777778,7.09044444445,6.34444444444,8.05792592593,3.97211111111,7.083
402.52,6.48944444444,8.62777777779,3.83444444445,4.34608215488,3.29211111111,7.17,6.47155555556,8.15711111111,4.04766666667,7.20325
402.88,6.54122222222,8.67966666666,3.88027777778,4.3982976431,3.33755555555,7.20377777778,6.51077777778,8.21066666667,4.09822222222,7.24775
403.24,6.52766666667,8.6538888889,3.86611111111,4.3393023569,3.30833333333,7.16988888889,6.46644444444,8.17811111111,4.06866666667,7.2065
403.60,6.52377777778,8.67988888888,3.848,4.32542962963,3.31222222222,7.15511111111,6.49533333333,8.17774074074,4.08111111111,7.15775
403.95,6.58744444444,8.77777777778,3.88883333333,4.37636565657,3.38966666667,7.20911111111,6.57077777778,8.23692592593,4.14755555556,7.18625
404.31,6.56488888889,8.76855555557,3.88483333333,4.3500949495,3.37655555556,7.16866666667,6.542,8.22981481481,4.12022222222,7.192
404.67,6.54633333333,8.79733333332,3.85094444444,4.32324175084,3.34011111111,7.16166666667,6.52055555555,8.2127037037,4.12211111111,7.1845
405.03,6.548,8.81555555557,3.8645,4.33059393939,3.338,7.14544444444,6.53633333333,8.22472222222,4.10466666666,7.14675
405.39,6.61866666667,8.8661111111,3.88661111111,4.37284511785,3.38933333334,7.18688888889,6.577,8.2637962963,4.12766666667,7.187
405.75,6.65977777778,8.93511111111,3.93961111111,4.44368417509,3.44877777778,7.21866666667,6.65211111111,8.33687037037,4.183,7.2325
406.11,6.69622222222,9.03422222222,3.99388888889,4.5053023569,3.50888888889,7.24144444445,6.71388888889,8.43462962963,4.24488888889,7.268
406.47,6.65,9.0298888889,3.92666666667,4.45755959596,3.461,7.19422222222,6.64077777778,8.40314814815,4.21277777778,7.173
406.83,6.64566666666,9.02033333335,3.88894444444,4.4423973064,3.42711111111,7.16344444445,6.65433333333,8.40237037037,4.20244444445,7.1165
407.19,6.68322222222,9.10733333333,3.93227777778,4.52328013468,3.48388888889,7.219,6.76677777778,8.47394444444,4.24388888889,7.177
407.55,6.69466666667,9.10777777777,3.97033333333,4.55813804714,3.48344444444,7.25188888889,6.77877777778,8.47187037037,4.24255555556,7.21625
407.90,6.64211111111,9.00166666668,3.90272222222,4.49215959596,3.39977777778,7.187,6.73022222222,8.37777777778,4.18688888889,7.21175
408.26,6.64388888889,9.01433333332,3.907,4.48352659933,3.37155555555,7.19577777778,6.74022222222,8.3612962963,4.18977777778,7.214
408.62,6.63755555556,9.0158888889,3.94744444444,4.49745589225,3.35144444444,7.17355555556,6.789,8.37024074074,4.17688888889,7.24025
408.98,6.65055555556,9.05544444445,3.94244444445,4.50101010101,3.34455555556,7.19111111111,6.78888888889,8.36092592593,4.19611111111,7.2625
409.34,6.60611111111,9.05333333332,3.94077777778,4.47018451178,3.30677777778,7.15644444444,6.792,8.36088888889,4.14944444444,7.21325
409.70,6.57988888889,9.02033333332,3.90894444444,4.423,3.24955555556,7.10544444444,6.74922222222,8.31966666667,4.10077777778,7.17025
410.06,6.55455555556,8.95944444445,3.8315,4.3762020202,3.18988888889,7.07544444445,6.70011111111,8.23918518519,4.05255555556,7.119
410.42,6.59844444445,9.0021111111,3.86427777778,4.40832861953,3.22066666667,7.08988888889,6.76044444444,8.24616666667,4.08911111111,7.15375
410.77,6.60377777778,8.99444444444,3.86844444444,4.4140956229,3.23933333333,7.09811111111,6.75588888889,8.22985185185,4.05,7.15
411.13,6.64122222222,9.02366666668,3.86805555556,4.41113131313,3.22344444444,7.11133333333,6.72511111111,8.22114814815,4.05844444444,7.1225
411.49,6.67755555555,9.06177777778,3.88966666667,4.42013804714,3.23766666667,7.12633333333,6.71088888889,8.25485185185,4.07944444444,7.126
411.85,6.76933333333,9.18388888889,3.98794444444,4.50012457912,3.30222222222,7.18755555555,6.75288888889,8.3537962963,4.13233333333,7.16075
412.21,6.78666666666,9.19711111112,3.97983333333,4.51082491583,3.32,7.19744444444,6.746,8.36198148148,4.15766666666,7.1725
412.57,6.79677777778,9.20611111111,3.97994444445,4.53585723906,3.33788888889,7.20422222222,6.72366666667,8.36387037037,4.192,7.15175
412.92,6.81033333333,9.21877777778,4.01561111111,4.57574612794,3.39988888889,7.21177777778,6.74222222222,8.37583333333,4.23644444445,7.12825
413.28,6.86333333333,9.278,4.03616666667,4.6091973064,3.45222222222,7.25344444444,6.73888888889,8.41074074074,4.29455555556,7.1595
413.64,6.91755555555,9.33122222221,4.05661111111,4.63353333333,3.49455555556,7.29011111111,6.755,8.45301851852,4.35544444444,7.167
414.00,6.97,9.37433333335,4.10783333333,4.6542929293,3.54811111111,7.31344444444,6.81577777778,8.51337037037,4.38188888889,7.202
414.36,6.96511111111,9.38777777778,4.09694444445,4.65485791246,3.53333333333,7.274,6.79655555555,8.52487037037,4.36266666666,7.19825
414.72,6.94933333333,9.40344444443,4.08566666667,4.61736835017,3.47211111111,7.24155555556,6.77511111111,8.49305555556,4.36177777778,7.16125
415.07,6.92033333333,9.36788888889,4.06455555556,4.59317104377,3.45766666667,7.19211111111,6.75533333333,8.46509259259,4.34666666667,7.13775
415.43,6.85866666667,9.35177777777,4.00344444445,4.55228754209,3.38855555556,7.11377777778,6.74544444444,8.42648148148,4.29288888889,7.08875
415.79,6.76588888889,9.26633333334,3.90288888889,4.44906868687,3.30411111111,7.01688888889,6.68544444444,8.33344444444,4.20433333333,6.983
416.15,6.79344444445,9.33033333334,3.94611111111,4.47833468014,3.31988888889,7.01633333333,6.71933333333,8.36477777778,4.21355555556,7.0085
416.51,6.82288888889,9.38033333335,3.93388888889,4.47999393939,3.33811111111,7.02744444444,6.73633333333,8.40440740741,4.217,7.0385
416.86,6.886,9.44455555556,3.96183333333,4.50207407407,3.35611111111,7.07122222222,6.77844444445,8.47612962963,4.24588888889,7.106
417.22,6.86455555556,9.45988888889,3.95922222222,4.49925723906,3.34566666667,7.04877777778,6.78155555556,8.45433333334,4.235,7.11275
417.58,6.849,9.45711111111,3.95366666667,4.49341279461,3.32777777778,7.033,6.76388888889,8.44103703704,4.20677777778,7.107
417.94,6.84033333333,9.4708888889,3.95922222222,4.49349023569,3.30955555556,7.04355555556,6.77366666667,8.4422037037,4.21088888889,7.08575
418.29,6.85966666667,9.49033333332,3.99033333333,4.51637710438,3.31566666667,7.08533333333,6.78555555555,8.45109259259,4.22111111111,7.1335
418.65,6.93533333333,9.57255555555,4.05538888889,4.60006195286,3.38922222222,7.15755555556,6.88522222222,8.53709259259,4.29766666667,7.21525
419.01,6.948,9.61877777778,4.06733333333,4.61924444444,3.386,7.17433333334,6.89911111111,8.55127777778,4.30866666666,7.22475
419.37,6.97844444445,9.65144444445,4.09577777778,4.64593872054,3.40888888889,7.18422222222,6.90955555556,8.56411111111,4.33955555556,7.25875
419.73,6.96177777778,9.66855555557,4.11088888889,4.64484444444,3.41011111111,7.19366666667,6.90544444444,8.56244444444,4.34455555556,7.26175
420.08,6.97144444445,9.69666666666,4.11911111111,4.64982289562,3.42077777778,7.20944444444,6.90955555556,8.57190740741,4.36622222222,7.2745
420.44,6.994,9.72822222222,4.14122222222,4.65844781145,3.43522222222,7.21444444444,6.92655555555,8.5772037037,4.37,7.28275
420.80,6.96911111111,9.73122222223,4.12411111111,4.6442026936,3.41144444444,7.19222222222,6.92633333333,8.56846296296,4.35233333333,7.247
421.16,6.96288888889,9.72277777778,4.124,4.64147003367,3.39022222222,7.186,6.91844444444,8.56794444444,4.33388888889,7.2355
421.51,6.96211111111,9.75877777777,4.12822222222,4.64447205387,3.387,7.20122222222,6.93833333333,8.58227777778,4.35111111111,7.2205
421.87,6.94966666667,9.78277777777,4.11844444444,4.63437104377,3.38777777778,7.19144444444,6.90877777778,8.56766666667,4.33811111111,7.2155
422.23,6.94922222222,9.81066666668,4.12066666667,4.61799124579,3.38311111111,7.18933333333,6.90777777778,8.56825925926,4.32933333333,7.183
422.58,6.92555555556,9.80655555555,4.11061111111,4.60030235691,3.36955555556,7.162,6.86488888889,8.54505555555,4.309,7.1815
422.94,6.91377777778,9.81277777778,4.10244444444,4.58383434343,3.38055555556,7.15122222222,6.86333333333,8.54477777778,4.30266666667,7.15175
423.30,6.90577777778,9.82744444446,4.08311111111,4.56376228956,3.38033333333,7.16388888889,6.857,8.552,4.28333333333,7.1485
423.66,6.952,9.87522222223,4.11422222222,4.60493063973,3.42288888889,7.18777777778,6.89588888889,8.58655555555,4.30533333334,7.1905
424.01,6.95577777778,9.88666666666,4.12877777778,4.605396633,3.42288888889,7.17111111111,6.89433333333,8.59772222222,4.30833333333,7.17475
424.37,6.94477777778,9.88666666668,4.13188888889,4.61504511785,3.41911111111,7.17766666667,6.88966666667,8.60020370371,4.31455555556,7.15425
424.73,6.95,9.90033333335,4.13227777778,4.61716228956,3.42811111111,7.17166666667,6.894,8.59914814815,4.31466666667,7.151
425.08,6.94677777778,9.91255555557,4.11911111111,4.5984013468,3.42477777778,7.15055555555,6.87655555556,8.57994444445,4.31444444444,7.14375
425.44,6.93788888889,9.90177777779,4.129,4.59458653199,3.42077777778,7.13188888889,6.83677777778,8.56788888889,4.29444444445,7.1395
425.80,6.96177777778,9.92022222221,4.15788888889,4.61971313131,3.44033333333,7.13255555556,6.86622222222,8.58551851852,4.32611111111,7.1525
426.16,6.98711111111,9.94766666668,4.17505555556,4.63847272727,3.46077777778,7.12666666667,6.87888888889,8.60516666667,4.34911111111,7.20075
426.51,6.98755555556,9.95888888888,4.15783333333,4.63737643098,3.46388888889,7.118,6.88466666667,8.60535185185,4.359,7.1875
426.87,7.00677777778,9.98044444446,4.1685,4.64901750842,3.45366666667,7.08711111111,6.88833333333,8.61153703703,4.35811111111,7.198
427.23,7.02355555556,10.0055555555,4.21377777778,4.67221616161,3.47022222222,7.08977777778,6.88944444444,8.6252037037,4.39766666667,7.193
427.58,7.01444444444,10.0152222222,4.20355555556,4.66272861953,3.44377777778,7.06088888889,6.86388888889,8.62537037037,4.40033333333,7.18075
427.94,7.03911111111,10.0418888889,4.19683333333,4.68441077441,3.44777777778,7.07855555556,6.86855555556,8.64568518519,4.39777777778,7.19375
428.30,7.07066666667,10.1056666666,4.20061111111,4.69187542087,3.46711111111,7.09766666666,6.88944444445,8.66857407407,4.42077777778,7.23675
428.65,7.064,10.096,4.19122222222,4.6780020202,3.43811111111,7.06022222222,6.85677777778,8.62483333333,4.39733333333,7.238
429.01,7.12488888889,10.1613333333,4.24144444444,4.74465319865,3.49966666667,7.108,6.92977777778,8.70022222222,4.46855555555,7.2955
429.37,7.16411111111,10.2462222222,4.25,4.76493131313,3.53011111111,7.114,6.99333333333,8.74655555555,4.51255555556,7.3505
429.72,7.13744444444,10.2487777778,4.20527777778,4.73875286195,3.49,7.08677777778,6.96066666667,8.71546296296,4.47355555556,7.31425
430.08,7.139,10.2715555555,4.18955555555,4.74702289562,3.48766666667,7.106,6.96088888889,8.73253703704,4.46322222222,7.27175
430.44,7.11477777778,10.2702222222,4.17222222222,4.70779393939,3.448,7.08577777778,6.93322222222,8.70048148148,4.43077777778,7.22225
430.79,7.12377777778,10.3251111111,4.20577777778,4.74057777778,3.48022222222,7.15188888889,6.95522222222,8.71092592593,4.46244444445,7.26475
431.15,7.16444444445,10.3792222222,4.22544444444,4.76680538721,3.50855555555,7.15711111111,6.99744444444,8.74811111111,4.48322222222,7.30225
431.50,7.18355555556,10.4288888889,4.23555555556,4.78948552189,3.53266666667,7.19055555556,7.02833333333,8.774,4.51466666667,7.31925
431.86,7.17877777778,10.4714444445,4.23266666667,4.78218720539,3.53766666667,7.18444444445,7.03988888889,8.77168518519,4.52577777778,7.33175
432.22,7.15922222222,10.4497777778,4.23455555556,4.76867407407,3.51444444445,7.15155555555,7.01688888889,8.74790740741,4.50077777778,7.28925
432.57,7.173,10.511,4.26644444444,4.79619057239,3.53244444445,7.18422222222,7.03922222222,8.79266666666,4.53155555555,7.26425
432.93,7.18244444445,10.5338888889,4.27866666667,4.79888754209,3.52833333334,7.18144444444,7.037,8.79012962963,4.52277777778,7.27925
433.29,7.17155555555,10.5392222222,4.28644444445,4.79795892256,3.51877777778,7.19,7.02811111111,8.78248148148,4.52033333333,7.27375
433.64,7.20733333333,10.587,4.33116666667,4.82834949495,3.55155555555,7.22955555555,7.06366666667,8.81968518518,4.55377777778,7.32875
434.00,7.193,10.5814444444,4.34727777778,4.84006195286,3.55177777778,7.22866666667,7.06211111111,8.80203703704,4.57344444445,7.33
434.35,7.23411111111,10.6396666667,4.41216666667,4.88970639731,3.59766666667,7.27333333334,7.08888888889,8.87296296296,4.62777777778,7.398
434.71,7.25988888889,10.6545555556,4.43411111111,4.90088350169,3.60511111111,7.25844444444,7.09722222222,8.89005555556,4.63755555556,7.40875
435.07,7.23888888889,10.6603333333,4.41877777778,4.89326397306,3.58211111111,7.23511111111,7.08711111111,8.86318518519,4.623,7.388
435.42,7.25777777778,10.6873333333,4.44755555556,4.91957979798,3.60688888889,7.25433333333,7.10466666667,8.88388888889,4.64644444444,7.3935
435.78,7.28255555556,10.726,4.48083333333,4.96104848485,3.62333333333,7.29,7.12688888889,8.90966666667,4.66577777778,7.4215
436.13,7.34988888889,10.8217777778,4.54961111111,5.02067340067,3.67488888889,7.343,7.17511111111,8.99359259259,4.73055555556,7.5015
436.49,7.38444444444,10.8566666667,4.56288888889,5.06125050505,3.71588888889,7.373,7.20755555556,9.03612962963,4.77366666667,7.55775
436.84,7.41111111111,10.9262222222,4.59766666667,5.09148148148,3.74377777778,7.42822222222,7.25433333333,9.07611111111,4.81066666667,7.55925
437.20,7.44611111111,10.9686666667,4.63016666667,5.12912323232,3.77977777778,7.44188888889,7.29877777778,9.09866666667,4.83744444445,7.557
437.56,7.43011111111,10.9794444444,4.62222222222,5.12986868687,3.75888888889,7.41822222222,7.27444444445,9.09874074074,4.82544444444,7.5255
437.91,7.45566666667,11.0356666667,4.62455555555,5.13096026936,3.76411111111,7.42744444444,7.29322222222,9.12622222222,4.84355555556,7.52575
438.27,7.47677777778,11.0693333333,4.61866666667,5.12762154882,3.75233333333,7.41533333333,7.29833333333,9.1227962963,4.82966666667,7.509
438.62,7.44622222222,11.0663333333,4.582,5.10121750842,3.71966666667,7.39788888889,7.29544444445,9.10546296296,4.80877777778,7.483
438.98,7.46155555556,11.0882222222,4.5825,5.10351111111,3.72711111111,7.411,7.29944444445,9.11818518519,4.83588888889,7.48025
439.33,7.44166666667,11.0797777778,4.55477777778,5.06617710438,3.68455555555,7.377,7.27622222222,9.08444444445,4.79544444445,7.43825
439.69,7.43666666667,11.082,4.53383333333,5.04899461279,3.68411111111,7.36611111111,7.28088888889,9.07724074074,4.79955555556,7.40875
440.04,7.41111111111,11.0633333333,4.51122222222,5.03142356902,3.66322222222,7.33922222222,7.26533333333,9.02818518518,4.789,7.37625
440.40,7.41477777778,11.0863333333,4.53977777778,5.02771313131,3.65933333333,7.34477777778,7.26444444444,9.01322222222,4.79111111111,7.39175
440.75,7.39233333333,11.077,4.52272222222,5.01427811448,3.63377777778,7.31122222222,7.24466666667,9.001,4.78411111111,7.38275
441.11,7.37588888889,11.0725555556,4.50127777778,4.99068148148,3.61333333333,7.28955555556,7.222,8.97959259259,4.77088888889,7.39075
441.47,7.39755555555,11.1172222222,4.517,5.01592592593,3.644,7.30533333333,7.24533333333,9.00007407407,4.79088888889,7.413
441.82,7.39788888889,11.1461111111,4.5345,5.03017845118,3.647,7.30177777778,7.23266666667,9.00253703704,4.77877777778,7.42875
442.18,7.38388888889,11.151,4.525,5.0411986532,3.65555555556,7.304,7.23455555555,8.98548148148,4.76933333333,7.40475
442.53,7.40222222222,11.1953333334,4.53672222222,5.06244175084,3.68788888889,7.313,7.22811111111,8.98911111111,4.77588888889,7.42025
442.89,7.40433333333,11.2417777778,4.55461111111,5.08685454545,3.70177777778,7.31966666667,7.22833333333,9.01142592593,4.76966666667,7.4425
443.24,7.43477777778,11.3055555555,4.59527777778,5.12838855219,3.73766666667,7.35011111111,7.25611111111,9.05474074074,4.81411111111,7.49375
443.60,7.44333333333,11.3486666667,4.62716666667,5.15235892256,3.75511111111,7.35788888889,7.27288888889,9.07364814815,4.83188888889,7.501
443.95,7.44366666667,11.3898888889,4.6155,5.14021346802,3.74111111111,7.35922222222,7.27677777778,9.10072222222,4.81222222222,7.476
444.31,7.43088888889,11.4011111111,4.59138888889,5.12686262626,3.72844444445,7.34066666667,7.271,9.10335185185,4.79244444445,7.44825
444.66,7.45366666667,11.4592222222,4.61366666667,5.1456026936,3.74111111111,7.35733333333,7.27177777778,9.11488888889,4.80377777778,7.454
445.02,7.47755555555,11.4982222222,4.63727777778,5.17192188552,3.75766666667,7.37155555555,7.27544444444,9.14444444444,4.82988888889,7.44525
445.37,7.485,11.5217777778,4.63983333333,5.16486531987,3.74944444444,7.37355555556,7.29022222222,9.15298148148,4.84588888889,7.4615
445.72,7.493,11.5282222222,4.63405555556,5.15227340067,3.753,7.37433333333,7.31277777778,9.14483333333,4.85233333333,7.4585
446.08,7.50344444444,11.5977777778,4.66505555556,5.16411582492,3.77044444444,7.39755555556,7.32177777778,9.16292592593,4.88944444445,7.49575
446.43,7.51833333333,11.6324444444,4.68538888889,5.18183569024,3.78766666667,7.40377777778,7.34266666667,9.19772222222,4.92144444444,7.5165
446.79,7.51844444444,11.6512222222,4.69577777778,5.17609562289,3.78822222222,7.39877777778,7.36088888889,9.20253703704,4.915,7.516
447.14,7.51311111111,11.6492222222,4.69533333333,5.16274410774,3.78066666667,7.39655555556,7.35655555555,9.1842037037,4.90388888889,7.50025
447.50,7.50166666667,11.6558888889,4.68172222222,5.15220269361,3.76788888889,7.37333333333,7.34277777778,9.18351851852,4.87377777778,7.48475
447.85,7.499,11.6707777778,4.68705555555,5.164596633,3.775,7.364,7.34077777778,9.18883333333,4.87522222222,7.5025
448.21,7.49766666667,11.6985555556,4.69344444444,5.17483703704,3.772,7.36011111111,7.33077777778,9.17824074074,4.886,7.51625
448.56,7.50322222222,11.7066666667,4.69427777778,5.18075757576,3.77977777778,7.35733333333,7.33933333333,9.18844444444,4.88433333333,7.51025
448.92,7.52077777778,11.7543333334,4.72116666667,5.21057575757,3.79166666667,7.37777777778,7.36411111111,9.20544444444,4.91177777778,7.534
449.27,7.54111111111,11.7801111111,4.74377777778,5.22666464647,3.812,7.37822222222,7.36344444445,9.21940740741,4.91622222222,7.549
