wavelength,Back_ChlSpim,Belly_ChlSpim,Breast_ChlSpim,Crissum_ChlSpim,Crown_ChlSpim,DorTail_ChlSpim,Rump_ChlSpim,Throat_ChlSpim,WingTip_ChlSpim
568.75,10.0904666667,9.39040000001,12.0929333334,8.99873333333,2.47406666667,6.2233,11.099962963,14.6536,6.70446666667
569.09,10.0371333333,9.33153333334,12.0245333333,8.94393333333,2.46566666667,6.20556666667,11.0220740741,14.5559333333,6.71206666666
569.43,9.99553333333,9.27679999999,11.9441333333,8.90366666667,2.48726666667,6.22296666667,10.9875925926,14.4602666667,6.76953333333
569.77,9.8546,9.14366666667,11.8099333333,8.79113333334,2.428,6.15223333333,10.8694592593,14.3206666667,6.73259999999
570.11,9.80946666666,9.09033333333,11.7336,8.7636,2.4446,6.1688,10.8132962963,14.2288,6.75253333334
570.45,9.73226666666,9.04233333333,11.6626,8.72580000001,2.42666666667,6.15523333333,10.7535407407,14.1461333333,6.75766666667
570.79,9.65326666667,8.97526666666,11.5676,8.6812,2.4012,6.12343333333,10.7021259259,14.0581333333,6.7484
571.13,9.58146666666,8.90766666667,11.4654,8.63186666667,2.37793333333,6.08286666667,10.6335703704,13.9223333333,6.7252
571.47,9.52893333333,8.84993333333,11.4062666667,8.59366666667,2.39126666667,6.08893333333,10.565962963,13.8568,6.72826666666
571.81,9.47893333335,8.80393333333,11.3405333333,8.5772,2.40906666667,6.07823333333,10.5186962963,13.7833333333,6.74573333333
572.15,9.48426666667,8.78233333333,11.3177333333,8.60113333333,2.4644,6.1155,10.5085555555,13.7566666667,6.78593333333
572.49,9.44966666666,8.74393333333,11.2784666667,8.59006666667,2.49073333333,6.12393333333,10.4800666667,13.7068,6.8106
572.83,9.38373333333,8.70406666667,11.2276666667,8.56266666666,2.50073333333,6.12383333333,10.452562963,13.6212,6.80860000001
573.17,9.27946666667,8.6166,11.1458,8.49659999999,2.46286666667,6.06486666667,10.3503185185,13.4991333333,6.76360000001
573.51,9.22166666668,8.57206666667,11.0894666667,8.45613333333,2.46993333333,6.03583333333,10.2945333333,13.416,6.76960000001
573.85,9.17206666666,8.5378,11.032,8.42693333333,2.4628,6.0194,10.2551185185,13.353,6.78240000001
574.19,9.1622,8.53106666667,11.0271333333,8.44399999999,2.5022,6.05576666667,10.2499185185,13.3256,6.82233333333
574.53,9.18053333333,8.55433333333,11.0437333333,8.477,2.5668,6.11316666667,10.2516592593,13.2795333333,6.89259999999
574.87,9.13893333333,8.51366666667,11.0042,8.44046666667,2.5654,6.10896666667,10.2032962963,13.2464,6.9018
575.21,9.05473333335,8.44366666667,10.9112666667,8.36859999999,2.5218,6.06626666667,10.1268148148,13.124,6.88706666667
575.55,8.97233333334,8.36473333333,10.8399333333,8.29006666666,2.48306666667,6.03946666667,10.0586296296,13.0217333333,6.87413333334
575.89,8.86826666667,8.2728,10.7321333333,8.17726666667,2.41853333333,5.96756666667,9.96957777777,12.8737333333,6.82446666667
576.22,8.77393333333,8.18253333333,10.6353333333,8.1034,2.35746666667,5.89463333333,9.87182962962,12.7353333333,6.78393333333
576.56,8.71773333333,8.13413333333,10.5749333333,8.05526666667,2.3316,5.87733333333,9.8006888889,12.6706666667,6.77546666666
576.90,8.71186666667,8.1572,10.5709333333,8.06853333333,2.35113333333,5.91926666667,9.80235555556,12.633,6.80946666666
577.24,8.6846,8.1466,10.5362666667,8.0546,2.35813333333,5.93736666667,9.78842222221,12.5802666667,6.82233333333
577.58,8.5682,8.0436,10.4530666667,7.96013333333,2.2958,5.86773333333,9.67736296295,12.4456,6.76953333334
577.92,8.4284,7.9236,10.2999333333,7.829,2.20833333334,5.76833333333,9.54819999999,12.2759333333,6.6812
578.26,8.34233333333,7.83733333333,10.2064666667,7.75066666667,2.15546666667,5.7044,9.46202962963,12.1813333333,6.64586666667
578.60,8.28226666667,7.79913333333,10.1673333333,7.7104,2.148,5.69693333333,9.43117037036,12.1067333333,6.6438
578.94,8.2198,7.73066666667,10.1071333333,7.66133333333,2.1238,5.66496666667,9.39688148149,12.0306,6.61500000001
579.28,8.17953333333,7.71813333333,10.0665333333,7.6524,2.12886666667,5.67003333333,9.35763703703,11.9816666667,6.60133333333
579.61,8.08413333333,7.6424,9.97899999999,7.58606666667,2.08466666667,5.627,9.28020740741,11.8668,6.563
579.95,8.00913333333,7.58506666667,9.90153333333,7.51446666667,2.05353333333,5.60016666667,9.20897777779,11.8029333333,6.53166666666
580.29,7.92953333333,7.5432,9.82920000001,7.45073333333,2.03326666667,5.5662,9.15597037036,11.704,6.49766666667
580.63,7.89806666667,7.50326666667,9.79853333334,7.39093333334,2.0432,5.55146666667,9.14099259259,11.6854,6.51026666666
580.97,7.85806666666,7.4648,9.76013333332,7.37346666667,2.0436,5.5622,9.07574814815,11.5895333333,6.50346666667
581.31,7.86606666667,7.46813333333,9.76986666667,7.40453333333,2.10806666667,5.59726666667,9.07917777778,11.5943333333,6.54386666667
581.65,7.8846,7.47033333333,9.79226666668,7.4286,2.15533333333,5.64266666667,9.09640740741,11.5798,6.6048
581.98,7.80726666667,7.414,9.73453333335,7.38186666667,2.14753333333,5.62163333333,9.03324444444,11.4792666667,6.56593333333
582.32,7.74193333333,7.36646666667,9.65026666667,7.34146666667,2.13246666667,5.58776666667,8.97366666667,11.3794666667,6.56126666667
582.66,7.78473333333,7.4476,9.69520000001,7.4106,2.20393333334,5.68313333333,8.99462222221,11.4100666667,6.6472
583.00,7.69586666667,7.3456,9.61559999999,7.33833333333,2.14746666667,5.6434,8.9351037037,11.3092666667,6.59606666667
583.34,7.70073333333,7.36973333333,9.66699999999,7.3796,2.20533333333,5.70466666667,8.9632,11.3498,6.66386666667
583.68,7.6932,7.3438,9.6606,7.37686666667,2.24126666667,5.73023333333,8.96314814814,11.2774,6.70633333333
584.01,7.712,7.3164,9.66966666665,7.39546666667,2.27733333333,5.75806666667,8.96176296296,11.2192,6.75186666667
584.35,7.723,7.31593333333,9.65953333332,7.40746666667,2.32566666667,5.7696,8.95237777778,11.1843333334,6.77873333333
584.69,7.6686,7.2304,9.57533333333,7.34133333333,2.2696,5.7139,8.91185185186,11.1300666667,6.71993333333
585.03,7.5914,7.16466666667,9.47646666668,7.28093333333,2.19486666667,5.677,8.85448888888,11.0094666667,6.67160000001
585.37,7.478,7.0682,9.35926666667,7.19066666667,2.11353333333,5.58463333333,8.7571037037,10.9017333333,6.61386666667
585.70,7.4632,7.06186666667,9.32419999999,7.17713333333,2.1236,5.6105,8.74983703704,10.884,6.6398
586.04,7.44913333333,7.0608,9.32813333333,7.16773333333,2.14,5.64286666667,8.74806666666,10.8664666667,6.6588
586.38,7.36313333333,6.94313333333,9.21020000001,7.07566666667,2.08513333333,5.53986666667,8.68903703703,10.7321333333,6.61566666667
586.72,7.39993333333,7.01013333333,9.25353333334,7.12266666667,2.15013333334,5.5718,8.74565185186,10.7529333333,6.70139999999
587.06,7.42926666667,7.02993333333,9.22826666667,7.13533333333,2.20833333333,5.61783333333,8.7637925926,10.7416,6.75239999999
587.39,7.45193333333,7.0844,9.26120000001,7.19146666667,2.24846666667,5.65793333333,8.79064444445,10.7718,6.78966666667
587.73,7.3894,7.0438,9.189,7.1424,2.1962,5.61076666667,8.76628888888,10.7206,6.77553333334
588.07,7.27386666667,6.94453333333,9.06040000001,7.07233333333,2.09353333333,5.5472,8.6922,10.6038,6.69273333332
588.41,7.19626666667,6.91106666667,8.99253333334,7.00666666667,2.07293333333,5.49606666667,8.63282962962,10.5258666667,6.68226666666
588.74,7.25833333333,6.94993333333,9.04366666666,7.0642,2.16633333333,5.57693333333,8.69189629629,10.5808,6.75433333333
589.08,7.31293333333,6.994,9.0782,7.10966666667,2.2322,5.65526666667,8.73433333333,10.5986,6.79739999999
589.42,7.28433333333,6.9906,9.07119999999,7.10086666667,2.22873333334,5.66393333333,8.73235555555,10.5687333333,6.79513333334
589.76,7.29406666667,6.99606666667,9.071,7.10926666667,2.22366666667,5.67343333333,8.75230370371,10.5572666667,6.82373333334
590.09,7.30853333333,7.03213333333,9.10033333333,7.13133333333,2.24386666667,5.73206666667,8.75634814814,10.5708666667,6.8286
590.43,7.25306666667,6.97126666667,9.02133333333,7.08513333333,2.2204,5.7066,8.7048,10.4918666667,6.8044
590.77,7.155,6.8666,8.9302,7.01666666667,2.1492,5.64136666667,8.6203037037,10.396,6.7504
591.11,7.15913333333,6.86593333333,8.9286,7.03046666667,2.20613333333,5.68853333333,8.63803703704,10.3972,6.81413333333
591.44,7.16933333333,6.89033333333,8.93246666667,7.053,2.26553333333,5.75343333333,8.63320740741,10.4187333333,6.84973333333
591.78,7.2128,6.9192,9.00373333333,7.095,2.35193333333,5.82616666667,8.67315555556,10.4572666667,6.94820000001
592.12,7.3126,7.028,9.08706666667,7.2084,2.4722,5.97226666666,8.76556296296,10.5204666667,7.09366666666
592.46,7.30406666667,7.05566666667,9.07559999999,7.2048,2.49133333333,5.9702,8.77466666667,10.5002,7.11500000001
592.79,7.31046666667,7.102,9.08880000001,7.24806666667,2.5588,6.01376666667,8.80925185185,10.5376666667,7.18366666666
593.13,7.25293333333,7.0592,9.01273333334,7.21386666667,2.53746666667,5.97026666667,8.74512592593,10.4752666667,7.1772
593.47,7.19593333333,7.00853333333,8.95493333333,7.16886666667,2.53206666667,5.9086,8.66980740741,10.4066,7.15153333333
593.80,7.196,7.02313333333,8.94133333333,7.192,2.57613333333,5.93493333333,8.6812074074,10.3994666667,7.21153333333
594.14,7.12446666667,6.95346666667,8.8602,7.12226666667,2.52626666667,5.87576666667,8.58134074075,10.2920666667,7.18386666667
594.48,7.1504,6.98086666667,8.85420000001,7.1264,2.54373333333,5.8977,8.59103703703,10.2828,7.20713333333
594.81,7.11013333333,6.95653333333,8.7796,7.09086666667,2.49986666667,5.86446666667,8.56844444445,10.2268666667,7.183
595.15,7.0644,6.91353333333,8.69986666667,7.06646666667,2.4612,5.81103333333,8.49078518519,10.1446666667,7.16239999999
595.49,7.01686666667,6.8966,8.63406666667,7.04406666667,2.4342,5.80263333333,8.44546666667,10.0843333333,7.15393333333
595.82,6.91413333333,6.77786666667,8.5122,6.9492,2.35833333333,5.71063333333,8.34888148148,9.96393333333,7.0748
596.16,6.85126666667,6.7238,8.4264,6.905,2.3174,5.67993333334,8.28035555555,9.87106666667,7.05266666667
596.50,6.7982,6.6518,8.35973333334,6.8504,2.26573333333,5.6313,8.20841481482,9.78213333333,7.01559999999
596.83,6.77053333333,6.635,8.33546666667,6.80853333333,2.24706666666,5.6184,8.18594074074,9.73300000001,6.9888
597.17,6.70426666667,6.5718,8.23833333333,6.74473333333,2.1852,5.5891,8.12486666667,9.62886666665,6.93160000001
597.51,6.60966666667,6.4842,8.12033333333,6.63773333333,2.10373333333,5.49586666667,8.01960740741,9.52806666667,6.858
597.84,6.612,6.50086666667,8.1084,6.64146666667,2.12,5.51756666667,8.03611851853,9.5404,6.87853333333
598.18,6.58573333333,6.48866666667,8.09173333334,6.65013333333,2.11126666667,5.52063333333,8.01733333333,9.50620000001,6.87006666666
598.52,6.5618,6.4504,8.06686666667,6.59173333333,2.088,5.50443333333,7.97470370371,9.46326666667,6.83946666667
598.85,6.50166666667,6.38473333333,7.98553333333,6.5048,2.0332,5.47596666667,7.93045925926,9.37546666667,6.77926666666
599.19,6.38806666667,6.28946666666,7.87506666666,6.40546666666,1.9366,5.3724,7.83165925925,9.2348,6.67953333334
599.53,6.37366666666,6.30586666667,7.8982,6.41953333333,1.9388,5.3745,7.81821481481,9.23833333333,6.66806666667
599.86,6.368,6.31293333333,7.9168,6.41993333333,1.9698,5.40826666667,7.83013333333,9.26980000001,6.68833333333
600.20,6.33586666667,6.29773333333,7.8954,6.39873333333,1.96866666667,5.38856666667,7.82288888888,9.25706666667,6.6804
600.53,6.35273333333,6.2862,7.89586666666,6.4328,1.9934,5.40333333333,7.83943703704,9.2682,6.71546666667
600.87,6.37086666666,6.30433333333,7.89766666667,6.46746666667,2.0568,5.44303333333,7.84882962962,9.29399999999,6.76059999999
601.21,6.419,6.3676,7.9464,6.53066666667,2.1374,5.51763333333,7.90993333334,9.32673333333,6.84093333333
601.54,6.42646666667,6.38953333333,7.97406666667,6.55613333333,2.17373333333,5.53953333333,7.9221037037,9.31066666667,6.865
601.88,6.38726666667,6.3674,7.93293333333,6.523,2.18653333333,5.49523333333,7.89099999999,9.27226666665,6.9022
602.21,6.34933333333,6.33993333333,7.8972,6.50626666666,2.1978,5.48313333333,7.84243703704,9.22346666666,6.91199999999
602.55,6.37193333334,6.3886,7.93413333333,6.55413333333,2.26273333333,5.52746666667,7.89189629629,9.27626666667,6.99173333333
602.88,6.49526666667,6.4968,8.00693333333,6.64113333333,2.38026666667,5.6286,7.9856,9.36000000001,7.12179999999
603.22,6.55093333333,6.55453333333,8.02833333333,6.66893333333,2.43446666667,5.6863,8.03537037037,9.3574,7.19853333334
603.56,6.48053333333,6.48,7.93893333333,6.58506666667,2.37993333333,5.60873333334,7.94968888889,9.25873333333,7.15806666666
603.89,6.46506666667,6.45353333333,7.89873333334,6.5528,2.37666666667,5.61893333333,7.91484444445,9.22300000001,7.15933333334
604.23,6.43713333333,6.41593333333,7.84666666667,6.512,2.35526666666,5.6028,7.87271851853,9.18486666668,7.14759999999
604.56,6.42206666667,6.39246666667,7.83926666667,6.4772,2.34666666667,5.5947,7.86062222223,9.16953333334,7.13626666666
604.90,6.40713333333,6.36366666667,7.8388,6.4656,2.33193333333,5.5854,7.85195555555,9.14899999999,7.12393333334
605.23,6.398,6.3628,7.80853333333,6.4392,2.33793333333,5.60183333333,7.84848148147,9.14693333333,7.12046666667
605.57,6.39766666667,6.3562,7.79126666667,6.417,2.32493333333,5.6086,7.8414962963,9.11566666667,7.09993333334
605.90,6.35566666667,6.32806666667,7.77253333333,6.38166666667,2.30946666667,5.59006666667,7.82687407408,9.067,7.07773333334
606.24,6.35246666667,6.29886666667,7.75986666667,6.34266666667,2.30393333333,5.58463333333,7.80992592592,9.03833333333,7.07753333334
606.58,6.24853333333,6.19266666667,7.6796,6.257,2.23326666667,5.51473333333,7.72188148148,8.9688,6.97746666667
606.91,6.1782,6.0952,7.60966666667,6.18033333333,2.18146666667,5.46743333333,7.66176296297,8.91513333334,6.9266
607.25,6.18213333334,6.10966666667,7.6154,6.18326666667,2.1854,5.48823333333,7.6641037037,8.90973333333,6.94939999999
607.58,6.13686666667,6.078,7.59793333333,6.15726666667,2.1508,5.4538,7.65371111112,8.84446666667,6.93059999999
607.92,6.03053333333,5.9846,7.51313333333,6.04973333333,2.09213333333,5.36623333333,7.5638962963,8.71586666667,6.86406666667
608.25,5.97986666667,5.9516,7.46946666667,6.008,2.0454,5.32126666667,7.50659259259,8.63040000001,6.85206666666
608.59,5.80693333333,5.78906666667,7.30053333333,5.82946666667,1.896,5.15933333333,7.32501481481,8.45786666667,6.71139999999
608.92,5.6982,5.67246666667,7.21726666667,5.75366666667,1.8046,5.05743333333,7.20266666666,8.33106666666,6.62246666667
609.26,5.57706666667,5.55526666667,7.11226666667,5.64786666667,1.715,4.95543333333,7.08937037038,8.21593333334,6.50913333333
609.59,5.44913333333,5.4072,6.9932,5.52506666667,1.5984,4.84093333333,6.95951111111,8.09693333333,6.39426666667
609.93,5.31666666667,5.2898,6.8888,5.42493333333,1.49726666667,4.72356666667,6.84551851852,7.94126666667,6.29913333333
610.26,5.20193333333,5.18853333333,6.78946666667,5.308,1.3912,4.6176,6.73504444444,7.80793333333,6.20886666667
610.60,5.07913333333,5.08686666667,6.69293333333,5.20853333333,1.29673333333,4.4907,6.61043703704,7.69166666667,6.10493333334
610.93,4.95433333333,4.94706666667,6.58226666667,5.0878,1.17693333333,4.36973333333,6.48436296297,7.55513333334,5.97813333333
611.27,4.82906666667,4.85106666667,6.47286666667,4.97133333333,1.07886666667,4.25956666667,6.36338518519,7.4652,5.87606666667
611.60,4.7574,4.8046,6.43413333333,4.92313333333,1.0166,4.2374,6.31714074074,7.41446666667,5.8244
611.93,4.64373333333,4.6928,6.36053333333,4.81,0.933266666667,4.14196666667,6.23908148149,7.3472,5.71693333333
612.27,4.68546666667,4.75326666667,6.4048,4.85126666667,1.0068,4.2044,6.30242962963,7.3682,5.77346666667
612.60,4.67606666667,4.75133333333,6.41553333333,4.8434,1.02273333333,4.20766666667,6.35000740741,7.4112,5.82233333333
612.94,4.6726,4.74486666667,6.42506666667,4.82933333333,1.05526666667,4.2347,6.3731925926,7.42786666667,5.86453333333
613.27,4.69766666667,4.80533333333,6.43073333334,4.87686666667,1.0934,4.26913333333,6.40937777778,7.4752,5.93259999999
613.61,4.79873333333,4.93493333333,6.52426666667,4.98293333333,1.2066,4.36983333333,6.48737777778,7.60533333333,6.03026666667
613.94,4.88413333333,5.0166,6.60473333333,5.0714,1.3228,4.45443333333,6.57937777777,7.69333333333,6.1686
614.28,4.86933333333,5.01386666667,6.60466666667,5.0648,1.33446666667,4.4929,6.61848888889,7.6904,6.19566666666
614.61,4.93406666667,5.08006666667,6.67833333333,5.13213333333,1.4266,4.56553333333,6.70324444445,7.7472,6.28719999999
614.94,4.99006666667,5.11286666667,6.7114,5.1744,1.45266666667,4.63683333333,6.72912592593,7.75886666667,6.34853333334
615.28,5.13113333334,5.22006666667,6.796,5.28586666667,1.55426666667,4.74203333333,6.84018518519,7.86386666667,6.48046666667
615.61,5.17533333333,5.28066666667,6.81926666667,5.34106666666,1.58306666667,4.78473333333,6.88685185185,7.90233333333,6.53459999999
615.95,5.23413333333,5.33393333333,6.8682,5.4186,1.6368,4.8578,6.93839259259,7.98966666667,6.59766666666
616.28,5.24006666667,5.313,6.79433333334,5.36286666667,1.59693333333,4.8378,6.86577777779,7.91733333333,6.56153333334
616.61,5.2486,5.36106666667,6.7848,5.38086666667,1.58853333333,4.85796666667,6.87602222222,7.91626666667,6.59926666666
616.95,5.27766666667,5.40333333333,6.812,5.394,1.6298,4.9207,6.92245925925,7.9468,6.65446666667
617.28,5.25213333333,5.35473333333,6.80366666667,5.3848,1.60713333333,4.93096666667,6.94499999999,7.89206666667,6.66006666666
617.62,5.2782,5.36986666667,6.8366,5.40753333333,1.63373333333,4.9774,6.94371851852,7.898,6.67766666667
617.95,5.363,5.45086666667,6.903,5.4912,1.7146,5.0683,7.01586666666,7.9712,6.77613333332
618.28,5.33486666667,5.46106666667,6.89926666667,5.492,1.69326666667,5.08206666667,7.02974074073,7.98813333333,6.77646666666
618.62,5.35246666667,5.4976,6.90906666667,5.50553333333,1.72973333333,5.0824,7.05416296296,7.96493333333,6.81719999999
618.95,5.3022,5.45993333333,6.8824,5.48246666667,1.71293333333,5.05053333333,7.02197777778,7.93206666667,6.78126666667
619.28,5.3038,5.47053333333,6.90013333333,5.51693333333,1.7472,5.09696666667,7.02089629629,7.93633333333,6.85306666666
619.62,5.25833333333,5.43913333333,6.85626666667,5.47653333333,1.72053333334,5.07376666667,6.99954814816,7.8754,6.84339999999
619.95,5.24073333333,5.44026666667,6.901,5.49533333333,1.7466,5.1042,7.0596962963,7.88113333333,6.8678
620.28,5.24113333333,5.42606666667,6.92133333333,5.49053333333,1.7566,5.10496666667,7.06692592592,7.89066666667,6.88886666667
620.62,5.23713333333,5.3966,6.88846666667,5.465,1.7462,5.0919,7.04111851852,7.8408,6.87373333333
620.95,5.32426666667,5.46273333333,6.92993333333,5.50266666667,1.79993333333,5.14833333333,7.07602222223,7.92586666667,6.93279999999
621.28,5.3002,5.4364,6.87733333333,5.46273333333,1.77106666667,5.12476666667,7.08336296297,7.92853333333,6.9202
621.62,5.3426,5.45426666667,6.89246666667,5.47806666667,1.77553333333,5.1426,7.10254074075,7.9388,6.95199999999
621.95,5.4018,5.46826666667,6.9334,5.51906666666,1.82566666667,5.1899,7.1395037037,7.93853333333,7.03800000001
622.28,5.43826666667,5.46686666667,6.95746666667,5.52986666667,1.87693333333,5.2342,7.19011851851,7.99166666667,7.09006666667
622.62,5.49953333333,5.52493333333,7.02886666667,5.57853333333,1.93066666667,5.28116666666,7.2238,8.00986666667,7.17659999999
622.95,5.51486666667,5.53206666667,7.00713333333,5.57606666667,1.94973333334,5.29863333333,7.26765925925,8.01766666667,7.22893333333
623.28,5.5656,5.5698,7.05266666667,5.6076,1.98226666667,5.35956666667,7.29912592593,8.0744,7.2892
623.62,5.5782,5.56046666667,7.02773333333,5.6394,1.98626666667,5.3813,7.27646666667,8.08013333333,7.29360000001
623.95,5.64813333333,5.62006666667,7.06226666667,5.7262,2.05586666667,5.4673,7.33093333333,8.10666666666,7.35573333334
624.28,5.723,5.68773333333,7.13353333333,5.81093333334,2.13846666667,5.53846666667,7.39805185185,8.17153333333,7.43119999999
624.62,5.66793333333,5.64846666667,7.08153333333,5.7744,2.1014,5.50886666667,7.34711851852,8.0952,7.4036
624.95,5.6954,5.678,7.1196,5.80373333333,2.13773333333,5.5495,7.37345925926,8.11453333333,7.46366666667
625.28,5.6704,5.67086666667,7.1034,5.78846666667,2.13566666667,5.5348,7.33617777777,8.08166666667,7.45293333333
625.61,5.6762,5.7068,7.09906666667,5.80493333334,2.15326666667,5.56903333333,7.35052592593,8.12093333333,7.45320000001
625.95,5.71513333333,5.7308,7.11566666667,5.8454,2.15953333333,5.60073333333,7.34535555555,8.1524,7.46733333333
626.28,5.69693333333,5.716,7.0738,5.83473333333,2.1502,5.6153,7.33148148148,8.12746666667,7.44860000001
626.61,5.7572,5.73446666667,7.1036,5.88406666667,2.17773333333,5.66063333333,7.33185185185,8.14846666667,7.45299999999
626.94,5.783,5.74573333333,7.13206666667,5.91206666667,2.21246666667,5.68143333333,7.34951111112,8.15826666667,7.48039999999
627.28,5.82186666667,5.80553333333,7.1592,5.95006666667,2.27566666667,5.72,7.38749629629,8.18686666667,7.55193333334
627.61,5.82953333333,5.83406666667,7.1998,5.95986666667,2.2824,5.72236666667,7.40491851852,8.2116,7.5904
627.94,5.78946666667,5.7766,7.16053333333,5.92366666667,2.22346666667,5.6714,7.35312592593,8.1472,7.56833333333
628.27,5.83213333333,5.847,7.23106666667,5.98326666667,2.25746666667,5.7267,7.40890370371,8.21533333333,7.63266666667
628.61,5.83426666667,5.8562,7.2154,5.99586666667,2.25233333333,5.7226,7.40966666666,8.199,7.6304
628.94,5.85086666667,5.859,7.24993333333,6.031,2.27393333333,5.76856666667,7.43875555556,8.21773333334,7.6778
629.27,5.83773333333,5.81733333333,7.2584,6.0186,2.2682,5.75153333333,7.4107037037,8.18593333333,7.66326666667
629.60,5.79213333333,5.80113333333,7.2498,5.99793333333,2.2454,5.72486666667,7.41365185184,8.1456,7.63186666667
629.94,5.8468,5.86633333333,7.30553333334,6.05953333333,2.3188,5.7831,7.47871851852,8.22753333333,7.71553333333
630.27,5.8394,5.8724,7.3398,6.04193333333,2.35593333333,5.7693,7.48849629629,8.21573333333,7.72126666666
630.60,5.77713333333,5.82073333333,7.2728,6.00826666667,2.31446666667,5.7244,7.43494074075,8.15233333333,7.67553333334
630.93,5.77286666667,5.80486666667,7.2924,6.00846666667,2.32073333333,5.74173333333,7.4352888889,8.1278,7.67853333334
631.26,5.75133333333,5.75793333333,7.25413333333,6.019,2.31493333333,5.75673333333,7.40733333333,8.10146666667,7.63866666667
631.60,5.8154,5.86086666667,7.33286666667,6.0996,2.4012,5.8462,7.51675555556,8.1734,7.72526666667
631.93,5.83606666667,5.8626,7.33286666667,6.12433333334,2.4452,5.89153333333,7.52805185185,8.1784,7.765
632.26,5.8202,5.84866666667,7.32946666666,6.12746666667,2.42106666667,5.894,7.51088148148,8.15753333333,7.75753333333
632.59,5.809,5.84686666666,7.2812,6.11613333333,2.40733333333,5.83946666667,7.48213333332,8.16373333333,7.71199999999
632.92,5.75826666667,5.77693333333,7.16686666667,6.0722,2.34106666667,5.7733,7.42544444445,8.09493333333,7.66893333333
633.26,5.7822,5.78393333333,7.161,6.1022,2.39326666667,5.81093333333,7.42606666666,8.1278,7.72793333334
633.59,5.75786666667,5.7416,7.114,6.07673333333,2.34626666667,5.7684,7.38897777778,8.07966666667,7.69186666666
633.92,5.84473333333,5.82813333333,7.1516,6.17906666666,2.4182,5.8854,7.46008888888,8.1662,7.79453333333
634.25,5.96946666667,5.9418,7.27633333333,6.28733333333,2.5058,5.99106666666,7.57382962964,8.319,7.92146666667
634.58,6.05773333333,6.01366666667,7.3438,6.32893333333,2.53833333333,6.03426666667,7.61082222222,8.38526666667,7.98906666666
634.91,6.09133333333,6.0256,7.33013333333,6.31886666667,2.52486666667,6.02826666667,7.59855555555,8.3934,8.00626666667
635.25,6.09953333333,6.00813333333,7.3258,6.3232,2.5332,6.0413,7.56765925925,8.43286666667,7.9886
635.58,6.02873333333,5.93946666667,7.26206666667,6.2512,2.456,5.93653333333,7.48911851851,8.33113333333,7.89640000001
635.91,5.97506666667,5.85706666667,7.20906666667,6.1868,2.42986666667,5.8953,7.4456962963,8.29913333333,7.84466666667
636.24,5.956,5.86186666667,7.20026666667,6.1806,2.43,5.90213333333,7.42648888889,8.27973333334,7.85453333333
636.57,6.0978,6.0152,7.35646666667,6.31053333333,2.56353333333,6.02843333333,7.52767407407,8.40406666667,7.98006666666
636.90,6.1272,6.00326666667,7.36033333333,6.32586666667,2.5738,6.03273333333,7.5361925926,8.39553333333,7.95433333333
637.23,6.17726666667,6.0432,7.46226666667,6.37733333333,2.66066666667,6.09773333333,7.59922962962,8.48313333333,8.02993333333
637.56,6.1568,6.05033333333,7.49206666667,6.3778,2.6538,6.05826666667,7.60635555556,8.505,8.01580000001
637.90,6.08633333333,5.94026666667,7.4108,6.30186666667,2.5904,5.98733333333,7.52794074074,8.37793333333,7.91459999999
638.23,6.06866666667,5.92373333333,7.37686666667,6.29766666667,2.5912,5.99813333334,7.54298518519,8.385,7.8866
638.56,6.10126666667,5.9424,7.42786666667,6.3148,2.63673333333,6.03216666667,7.58117777778,8.37886666667,7.90026666667
638.89,6.19533333334,6.01386666666,7.511,6.4284,2.7354,6.12753333333,7.67917777778,8.44666666667,7.97899999999
639.22,6.24453333333,6.0096,7.54286666667,6.47693333333,2.81413333333,6.19526666667,7.73694814815,8.5056,8.03586666667
639.55,6.43473333333,6.19146666667,7.70166666667,6.67686666667,2.98186666667,6.37936666667,7.88033333334,8.66053333334,8.20886666666
639.88,6.52293333333,6.24786666667,7.79586666667,6.75833333333,3.05166666667,6.48536666667,7.96971851851,8.71560000001,8.27353333333
640.21,6.4448,6.1464,7.7228,6.6906,3.003,6.42946666667,7.91832592592,8.64806666666,8.21286666668
640.54,6.45106666666,6.18813333333,7.7392,6.7128,2.99886666667,6.4514,7.90831851851,8.65426666667,8.26120000001
640.87,6.368,6.12133333333,7.5968,6.63406666667,2.89373333333,6.3494,7.82877037038,8.49126666667,8.16373333334
641.20,6.3552,6.11286666667,7.5382,6.62006666667,2.84713333333,6.33303333333,7.79765925927,8.44066666666,8.14833333334
641.53,6.40666666667,6.2258,7.59313333333,6.71953333333,2.93833333333,6.42686666667,7.86085185186,8.50953333333,8.24779999999
641.87,6.31546666667,6.14,7.5042,6.62993333333,2.84726666667,6.32543333333,7.75199999999,8.44926666667,8.19360000001
642.20,6.27133333333,6.1296,7.4876,6.62186666667,2.8574,6.30033333333,7.7353037037,8.4358,8.24013333334
642.53,6.169,6.02546666667,7.4142,6.5236,2.77946666667,6.2102,7.63385925925,8.3254,8.19033333334
642.86,6.1522,6.01693333333,7.40473333333,6.517,2.7742,6.1998,7.62168888889,8.34766666667,8.17093333334
643.19,5.9784,5.8388,7.26053333333,6.37706666666,2.61373333333,6.0276,7.47134074073,8.1946,8.05073333334
643.52,5.92093333333,5.77333333333,7.19933333333,6.30333333333,2.57586666667,5.97476666666,7.40978518519,8.15833333334,8.04486666666
