wavelength,Back_ComBaef,Belly_ComBaef,Breast_ComBaef,Crissum_ComBaef,Crown_ComBaef,DorTail_ComBaef,Rump_ComBaef,Throat_ComBaef,WingTip_ComBaef
258.40,7.69322222222,5.57355555556,6.44866666667,8.46722222223,6.70477777778,16.4285,8.6698888889,8.05055555556,12.7425555556
258.77,7.24555555555,6.14466666667,6.12416666667,7.58655555556,5.92255555556,15.8708333333,8.08266666668,7.42111111111,12.3824444444
259.15,7.15366666667,5.87683333333,5.89483333333,7.11733333333,5.19755555555,15.6705,7.73322222222,6.54688888889,12.5054444444
259.52,6.70455555556,5.35472222222,5.78933333333,6.67988888889,4.62822222222,15.3577777778,7.525,5.94122222222,12.0957777778
259.89,6.17444444445,4.70061111111,5.30011111111,6.25966666667,4.04666666667,14.5968333333,7.10322222222,5.26933333333,11.8152222222
260.27,4.98044444444,3.67038888889,4.4765,5.15255555555,2.71811111111,13.8963333333,6.31722222222,4.41311111111,10.9246666667
260.64,4.18677777778,2.40622222222,3.64255555556,4.57688888889,1.744,13.0463888889,5.57766666667,3.57622222222,10.8317777778
261.01,3.46544444444,1.63688888889,2.6325,3.42833333333,0.604555555556,12.3463888889,4.34255555555,2.80188888889,9.7838888889
261.39,3.29366666667,1.26366666667,2.24355555556,2.82211111111,0.235777777778,11.6121111111,4.14088888889,2.34322222222,9.12911111111
261.76,3.64088888889,1.36433333333,2.14066666667,3.19622222222,0.640666666668,11.6197777778,4.37966666667,2.54788888889,9.02344444444
262.13,3.39655555555,0.827944444444,1.71383333333,2.61566666667,0.562333333334,10.9901666667,4.06022222222,1.94433333333,8.54233333333
262.51,4.16988888889,1.04038888889,1.92705555555,3.32566666666,0.92088888889,11.5162222222,4.82622222222,2.44733333333,9.25211111111
262.88,3.50588888889,-0.136666666667,0.923722222223,2.85544444444,0.0754444444423,10.9085555556,4.10888888889,1.442,8.12366666667
263.25,3.15533333333,-0.739555555557,0.429333333333,2.55533333334,-0.196666666666,10.2937222222,4.11755555556,1.45888888889,7.19011111111
263.63,1.57422222222,-2.206,-1.48216666667,1.08011111111,-1.68911111111,8.64044444444,2.56233333333,0.275777777777,5.711
264.00,0.472333333333,-3.62922222222,-2.65972222222,-9.25185853854e-18,-2.65966666667,7.58761111111,1.541,-0.84511111111,4.238
264.37,0.0516666666667,-3.64338888889,-3.28816666667,-0.336000000001,-2.68733333333,6.42116666667,1.35655555556,-1.62788888889,3.87622222222
264.75,0.17077777778,-3.48022222222,-4.18961111111,-0.604333333331,-2.60033333333,5.96927777778,0.998222222221,-1.60244444444,3.09955555556
265.12,1.63133333333,-2.11938888889,-2.65905555556,1.02766666667,-1.02744444445,6.86605555556,2.54355555555,-1.09177777778,4.65033333333
265.49,2.68888888889,-0.786333333333,-1.50316666667,1.80111111111,-0.342333333337,8.07955555556,2.87922222222,-0.152222222223,6.45611111111
265.87,3.43677777778,0.6315,-0.564666666667,2.708,-0.0243333333343,8.84038888889,3.37588888889,0.801444444444,7.21311111111
266.24,5.96044444444,3.18277777778,2.07172222222,5.68277777778,2.01388888889,12.0022222222,6.00688888889,3.41422222222,10.2084444444
266.61,4.31244444444,1.88172222222,1.21511111111,4.36822222222,0.817666666668,11.4525555556,5.00666666666,2.47533333334,8.83733333333
266.98,4.11422222222,2.58066666667,2.15427777778,4.91311111111,0.982666666668,11.4997777778,5.46377777778,2.80755555556,9.71822222223
267.36,4.55422222222,3.173,3.00422222222,5.33411111111,1.28622222222,12.0281666667,5.62922222222,3.25733333333,11.0056666667
267.73,5.35133333333,3.67127777778,3.87561111111,5.92311111111,1.86877777778,12.9390555556,6.38255555556,4.31966666666,11.8461111111
268.10,5.50533333333,4.27988888889,3.73233333333,5.72633333333,1.59733333333,13.2962777778,6.42966666666,4.46066666667,12.4773333333
268.48,6.43322222222,4.97188888889,5.02622222222,6.50188888889,2.31444444444,14.5091666667,7.41388888889,5.31533333333,13.6903333333
268.85,6.88255555556,5.44566666667,6.26194444445,6.86333333333,2.80633333333,14.9915555556,7.90377777778,5.82288888889,13.5068888889
269.22,6.19211111111,5.03466666667,5.6135,6.30788888889,2.17022222222,15.2100555556,7.33988888889,5.69044444444,13.0014444444
269.59,5.02533333333,3.94555555556,4.22266666667,5.28311111111,1.07966666667,14.4405555556,6.24811111111,4.48077777778,11.6365555556
269.97,4.52333333333,3.13438888889,3.70216666667,4.44811111111,0.516111111112,13.2928888889,6.08111111111,3.613,11.1296666667
270.34,4.208,3.18183333333,3.37127777778,3.73522222222,0.255333333333,12.7942777778,5.39933333333,3.007,11.4138888889
270.71,5.02555555556,4.32211111111,4.07511111111,4.27633333333,0.986777777777,13.0893888889,5.80222222222,3.37166666667,12.1528888889
271.09,5.84433333333,5.10944444444,4.41844444444,4.78566666667,2.18722222222,13.5040555556,6.23811111111,4.21688888889,12.7208888889
271.46,5.70233333333,5.11927777778,4.11727777778,4.72977777778,2.58266666667,13.2912777778,5.92044444444,4.08388888889,11.975
271.83,6.02222222222,5.33227777778,4.65088888889,4.967,2.97866666666,13.3633888889,5.941,3.87155555555,11.476
272.20,6.11855555555,5.38455555556,4.89166666667,5.05455555556,3.46288888889,13.3124444444,5.92433333333,4.00655555556,10.9247777778
272.58,6.36133333333,5.11916666667,4.61472222222,5.05144444445,3.53811111111,13.2453888889,5.76644444445,4.08755555556,10.4941111111
272.95,6.04688888889,4.72388888889,4.10805555556,4.60333333333,3.19711111111,13.3182222222,5.43466666667,3.83211111111,10.3552222222
273.32,6.52722222222,5.34561111111,4.53527777778,5.04155555555,3.54855555556,13.3657222222,5.762,4.14866666667,10.8108888889
273.69,7.59011111111,5.66461111111,5.2215,6.11111111111,4.557,14.1254444444,6.49388888889,5.25511111111,11.7041111111
274.06,7.29822222222,5.17427777778,5.31527777778,6.20755555556,4.60611111111,14.2032222222,5.94066666667,5.40688888889,11.6983333333
274.44,6.49611111111,3.964,4.80183333333,5.74988888889,4.12,13.3311111111,5.27,5.12522222222,10.7001111111
274.81,6.24055555556,3.52761111111,4.40061111111,5.69244444444,3.89944444444,12.8847222222,4.95655555555,4.97233333333,10.336
275.18,6.59344444444,3.30433333333,4.98077777778,6.00277777778,3.77544444444,13.3340555556,5.28433333333,5.19622222222,10.0256666667
275.55,6.58066666667,2.83983333333,4.94816666667,6.03511111111,3.33988888889,13.1241666667,5.30766666667,5.24977777778,9.82966666667
275.93,7.309,3.06444444444,5.55961111111,6.86211111111,4.00433333333,13.7792777778,6.19644444444,6.348,11.0097777778
276.30,7.26966666667,2.62255555556,5.43905555556,6.76988888889,4.02244444445,13.5701111111,6.07222222222,6.262,11.0595555556
276.67,7.38677777778,3.1225,5.98011111111,6.94433333333,4.19311111111,13.3978888889,6.13055555556,6.688,11.6063333333
277.04,8.14133333333,3.78238888889,6.27183333333,7.77422222222,4.848,13.6092222222,6.67366666667,7.18888888888,12.177
277.41,7.49866666667,2.75577777778,5.76733333333,6.98622222222,4.34533333333,13.2971111111,5.97955555555,6.60655555556,11.747
277.79,6.46377777778,2.38538888889,5.65683333333,5.99655555556,3.78311111111,12.5308333333,5.28222222222,6.09344444444,11.2785555556
278.16,7.015,3.21111111111,6.13511111111,6.12177777778,4.14888888889,13.4821666667,5.936,6.36055555556,11.7572222222
278.53,7.69033333334,4.20383333333,6.84166666667,6.49177777778,4.64566666667,14.0596111111,6.80666666667,6.83277777778,12.1348888889
278.90,8.29644444445,4.73894444444,7.21922222222,6.57644444445,5.05611111111,14.3947777778,7.01944444445,6.98455555556,11.9622222222
279.27,7.97333333334,4.65116666667,6.54994444445,6.207,4.93844444445,14.0217222222,6.60155555556,6.84155555555,11.8915555556
279.64,6.96555555556,3.92461111111,5.322,5.13088888889,3.90744444445,13.1286666667,5.55555555556,5.89533333333,10.8735555556
280.02,5.80555555556,3.297,4.04277777778,3.95811111111,2.67811111111,11.7762222222,4.32244444444,4.78855555556,9.95
280.39,5.87944444445,4.16961111111,4.35422222222,4.28877777778,2.74711111111,12.005,4.80522222222,5.07566666667,10.5782222222
280.76,5.24633333333,3.86027777778,3.53911111111,3.63133333333,2.30577777778,11.8061666667,4.40266666667,4.41066666667,9.665
281.13,4.91022222222,3.47822222222,3.49377777778,3.28933333333,2.19544444445,11.54,4.13133333333,3.89533333333,9.24633333333
281.50,5.93744444444,4.17927777778,4.52327777778,4.33411111111,3.12377777778,11.9808888889,5.12822222222,4.68188888889,9.803
281.87,6.145,4.292,4.44733333333,4.20288888889,2.77222222222,11.4482222222,5.17377777778,4.41788888889,9.39166666667
282.25,5.57355555556,3.99566666667,3.58683333333,3.41644444445,2.29477777778,10.4234444444,4.76288888889,3.80755555556,8.75122222222
282.62,4.34911111111,2.91522222222,2.39127777778,2.10944444444,0.845222222222,9.45288888889,3.41711111111,2.68033333333,7.26022222222
282.99,3.22288888889,2.07938888889,1.50244444444,1.38633333333,-0.344666666667,8.76438888889,2.75855555556,1.89288888889,6.98755555556
283.36,2.23344444445,1.46105555556,0.671333333333,0.452333333333,-1.482,7.87577777778,2.11522222222,0.994777777779,5.96955555556
283.73,2.83688888889,2.097,1.43194444444,1.20222222222,-0.695888888888,8.33816666667,2.75588888889,1.76288888889,6.72711111111
284.10,2.80688888889,2.39877777778,1.82488888889,1.575,-0.499111111111,8.80027777778,2.97544444444,1.82155555556,7.09822222222
284.47,1.957,1.50766666667,1.16977777778,0.879666666667,-1.275,8.04816666667,2.21833333333,1.05822222222,6.17055555556
284.85,2.20266666667,1.49827777778,1.56877777778,1.39655555556,-0.978333333331,8.08111111111,2.79933333333,1.25522222222,6.60777777778
285.22,2.03777777778,1.94127777778,1.41666666667,1.32644444444,-1.06688888889,7.86455555556,2.97844444445,1.13933333333,6.81255555556
285.59,1.709,1.82144444444,1.15322222222,1.11755555556,-1.26533333333,7.81455555556,2.82055555555,0.869222222223,6.91277777778
285.96,1.59066666667,1.80616666667,1.10411111111,1.26444444444,-1.19444444444,8.13672222222,2.95988888889,0.670111111112,7.07911111111
286.33,1.38144444445,1.29672222222,0.892833333333,1.18266666667,-1.62155555555,7.903,2.62866666667,0.245888888888,6.79655555556
286.70,1.805,1.87377777778,1.19272222222,1.83944444444,-0.908111111112,8.07344444444,3.311,0.724222222221,7.62755555556
287.07,2.34522222222,2.16283333333,1.575,2.47655555555,-0.188222222222,8.05222222222,3.58955555556,1.14711111111,7.89244444444
287.44,2.58188888889,2.34972222222,1.76594444444,2.78766666667,0.251888888889,8.42355555556,3.78388888889,1.37966666667,8.51222222222
287.82,2.746,2.3555,1.9765,3.068,0.304555555554,8.85011111111,4.10188888889,1.42477777778,9.00855555556
288.19,2.72711111111,2.19844444444,1.87777777778,3.17211111111,0.439111111111,8.72155555556,4.03288888889,1.42711111111,8.74777777778
288.56,3.54088888889,2.67838888889,2.50622222222,4.02944444444,1.167,9.34055555556,4.56966666667,2.19,9.20277777778
288.93,3.69433333333,3.11205555556,2.84577777778,4.25566666667,1.16388888889,9.61444444444,4.49888888889,2.61122222222,8.96266666667
289.30,3.68244444445,2.94844444444,2.92261111111,4.43988888889,1.09822222222,9.70633333333,4.41655555556,2.65344444444,8.86788888889
289.67,3.91977777778,3.32888888889,3.07616666667,4.56844444444,1.13644444444,9.8225,4.68322222222,2.93277777778,8.92433333333
290.04,4.35288888889,4.10655555556,3.66855555556,5.03988888889,1.82133333333,10.2377222222,5.315,3.68255555556,9.58766666667
290.41,4.60877777778,4.41911111111,4.27422222222,5.56677777778,2.23922222222,10.7228888889,5.52722222222,4.19511111111,10.2605555556
290.78,4.89133333333,4.71194444444,4.883,6.03166666666,2.73077777778,11.3449444444,5.73511111111,4.50377777778,10.9003333333
291.15,4.68544444444,4.73427777778,5.06861111111,5.67088888889,2.58177777778,11.3271666667,5.78611111111,4.54111111111,11.0475555556
291.52,5.183,5.20583333333,5.743,6.224,3.146,11.7341666667,6.21255555555,4.90411111111,11.4468888889
291.89,4.97333333333,4.93888888889,5.55005555556,5.85266666667,2.91755555556,11.4277777778,5.83533333333,4.62477777778,10.9853333333
292.26,4.87788888889,4.9275,5.19338888889,5.47988888889,2.40088888889,11.2193888889,5.52033333333,4.27044444445,10.5152222222
292.64,4.31822222222,4.41133333333,4.69361111111,4.87077777778,1.92211111111,10.7750555556,5.099,3.68766666667,10.1562222222
293.01,4.88311111111,4.72844444444,5.10411111111,5.36766666667,2.61122222222,11.4111111111,5.79188888889,4.14377777778,11.0145555556
293.38,4.67288888889,4.58144444444,4.84427777778,5.12488888889,2.43722222222,11.2702222222,5.61977777778,3.946,10.9887777778
293.75,4.21688888889,4.20766666667,4.32816666667,5.15666666667,2.3,10.8512777778,5.169,3.46266666666,10.7464444444
294.12,3.80388888889,3.73627777778,4.03955555556,5.096,1.96022222222,10.6607777778,4.82044444445,3.02566666667,9.97777777777
294.49,4.24044444445,4.27333333333,4.43444444445,5.39744444444,2.43344444444,10.9502777778,5.29022222222,3.26822222222,9.98366666667
294.86,3.62477777778,3.509,3.55516666667,4.59011111111,1.65333333333,10.1598333333,4.596,2.38177777778,8.89122222223
295.23,3.95766666667,3.88322222222,4.05127777778,5.21044444445,2.05888888889,10.7856111111,5.02288888889,2.76,9.58244444443
295.60,3.53966666667,3.40505555556,3.62161111111,4.78822222222,1.47622222222,10.18,4.66677777778,2.402,9.18522222222
295.97,3.18466666667,3.42216666667,3.68238888889,4.58488888889,1.44066666667,9.93827777778,4.64066666667,2.32022222222,8.96766666667
296.34,3.38633333334,3.76405555556,4.05955555555,4.757,2.14066666667,10.3415,5.32944444444,2.64533333333,9.34111111111
296.71,3.75888888889,4.36038888889,4.48222222222,5.22844444444,2.53822222222,10.8462222222,5.77211111111,3.08188888889,9.74755555556
297.08,3.53444444445,4.17905555556,4.03555555555,4.91333333333,2.25455555555,10.1769444444,5.34,2.65422222222,9.45377777778
297.45,4.10266666667,4.55422222222,4.63194444445,5.36933333333,2.61377777778,10.38,5.69288888889,3.09222222222,9.80422222222
297.82,4.36255555556,4.67994444444,5.05705555555,5.40333333333,2.84055555556,10.7338888889,5.99888888889,3.37877777778,9.98611111111
298.19,4.93611111111,5.08877777778,5.61755555555,5.69244444444,3.33055555556,11.3037222222,6.48433333333,3.83488888889,10.6732222222
298.56,4.83922222222,5.02283333333,5.6385,5.64522222222,3.34833333333,11.3323888889,6.64355555556,3.841,10.6545555556
298.93,5.28677777778,5.59638888889,6.17,5.99244444445,3.79944444444,11.839,7.17988888889,4.47266666667,10.9612222222
299.30,5.29644444444,5.27544444444,5.80088888889,5.83811111111,3.67111111111,11.7230555556,7.15055555556,4.17533333333,10.3028888889
299.67,5.53133333333,5.15011111111,5.80327777778,5.80811111111,3.86544444445,12.0628333333,7.18244444444,4.22988888889,10.3195555556
300.04,6.09133333333,5.58811111111,5.99577777778,6.29255555555,4.33088888889,12.5596666667,7.51455555556,4.50188888889,10.8898888889
300.41,6.508,5.77738888889,6.35127777778,6.47655555556,4.30022222222,12.6322777778,7.57266666667,4.70244444444,11.1577777778
300.78,6.81866666667,6.12655555556,6.65711111111,6.48455555556,4.52422222222,12.7727222222,7.858,4.89055555556,11.4773333333
301.15,6.44044444445,5.60833333333,6.37111111111,5.89666666667,4.08833333333,12.6312222222,7.48877777778,4.46,10.8613333333
301.52,5.97388888889,5.10944444444,6.13961111111,5.60333333333,3.756,12.3574444444,6.91144444444,4.13233333333,10.3643333333
301.89,5.79388888889,5.14722222222,5.98955555555,5.28322222222,3.19477777778,12.0359444444,6.458,3.79055555556,10.0611111111
302.26,5.02233333333,4.58683333333,5.00822222222,4.56355555556,2.47666666667,11.1684444444,5.75622222222,2.94122222222,9.26511111111
302.63,4.75855555555,4.42711111111,4.49311111111,4.33611111111,2.14211111111,10.6826111111,5.25,2.70766666667,8.83755555556
303.00,4.72855555555,4.47772222222,4.278,4.42588888889,2.04177777778,10.4123333333,5.19044444444,2.49811111111,9.04611111111
303.37,4.65955555555,4.78561111111,4.49655555555,4.18455555555,2.05511111111,10.1953333333,4.99166666667,2.71344444444,9.15355555556
303.74,4.48544444444,5.21311111111,4.66255555556,4.26288888889,2.06577777778,10.4348888889,4.91344444444,2.68211111111,9.29066666667
304.10,4.13177777778,4.97055555556,4.6025,3.949,1.79188888889,10.3634444444,4.75944444444,2.57944444444,8.90255555556
304.47,4.04577777778,4.76072222222,4.52116666667,3.97722222222,1.60677777778,10.1537222222,4.433,2.52988888889,8.73488888889
304.84,3.79933333333,4.24233333333,4.20177777778,3.90855555556,1.24755555556,9.41244444444,4.156,2.15555555555,8.49577777778
305.21,3.72488888889,4.20283333333,4.10477777778,3.97244444445,1.07088888889,9.01816666667,4.24277777778,2.29122222222,8.41677777778
305.58,3.39933333333,4.23155555556,3.70472222222,3.632,0.989333333333,8.77433333333,4.26055555555,2.32244444444,8.57322222222
305.95,3.22777777778,3.94472222222,3.31183333333,3.59355555556,1.15522222222,8.48411111111,4.16244444444,2.35688888889,8.42333333333
306.32,3.428,4.01655555556,3.30744444444,3.72077777778,1.114,8.37233333333,4.19755555556,2.77355555556,8.54411111111
306.69,3.46488888889,4.03772222222,3.29866666667,3.67122222222,1.05966666667,8.39066666667,4.244,2.75477777778,8.74555555556
307.06,3.26088888889,3.51755555556,3.08127777778,3.28944444444,0.672666666665,8.15522222222,3.80244444445,2.40011111111,8.57422222222
307.43,3.14655555555,3.01416666667,2.74683333333,3.20844444444,0.393888888889,8.00972222222,3.61933333333,2.12766666667,8.42066666667
307.80,3.00911111111,2.77777777778,2.50761111111,3.04255555555,0.234,7.50855555556,3.71666666667,1.95033333333,8.40833333333
308.17,3.086,2.71383333333,2.51561111111,3.14588888889,0.146888888889,7.40833333333,3.73266666667,1.82022222222,8.26966666667
308.54,3.12077777778,2.86383333333,2.53,3.24255555556,0.365666666667,7.553,3.89444444444,2.16188888889,8.41955555556
308.90,2.84822222222,2.77905555556,2.15794444445,2.80211111111,0.112888888889,7.84194444444,3.58744444444,1.73477777778,7.52888888889
309.27,2.68711111111,3.02238888889,2.22022222222,2.81633333333,0.357666666667,8.13316666667,3.47688888889,1.58433333333,7.41088888889
309.64,3.00644444445,3.23255555556,2.42738888889,3.00666666667,0.605111111111,8.51194444444,3.845,1.739,7.20888888889
