wavelength,Back_DigGlam,Belly_DigGlam,Breast_DigGlam,Crissum_DigGlam,Crown_DigGlam,DorTail_DigGlam,Patch10_DigGlam,Rump_DigGlam,Throat_DigGlam,WingTip_DigGlam
745.91,8.283,10.9608,9.2052,9.74206666669,9.16073333334,11.0112666667,5.10093333333,8.44606666667,10.338,14.6558666667
746.23,8.18160000001,10.8151333333,9.09313333334,9.61386666669,8.90373333334,10.9513333333,5.01846666666,8.56340000001,10.3682666667,14.5348
746.55,8.00540000001,10.6590666667,9.02559999999,9.42646666667,8.65693333334,10.8064666667,4.91233333333,8.6422,10.2166666667,14.4861333333
746.86,8.04193333333,10.8078666667,9.12113333333,9.58660000001,8.89873333333,11.1338666667,5.10446666667,8.88093333334,10.4044666667,14.7325333333
747.18,7.72473333333,10.5321333333,8.99526666666,9.42373333333,8.68213333332,10.73,4.8936,8.66126666666,10.2482666667,14.5803333334
747.49,7.62733333334,10.4100666667,8.85466666666,9.30873333332,8.55,10.6092666667,4.78606666667,8.57053333333,10.1728666667,14.3702666667
747.81,7.74173333333,10.4196,8.90153333333,9.41733333333,8.39446666666,10.6964666667,4.8368,8.44399999999,10.1952666667,14.3443333333
748.12,7.52686666666,10.0117333333,8.80259999999,9.11366666666,8.21553333334,10.5580666667,4.6904,8.42200000001,10.0668666667,14.2224666667
748.44,7.6838,10.2306666667,8.92026666666,9.16813333332,8.1768,10.6382,4.8662,8.63819999999,10.0883333333,14.3105333333
748.75,8.04153333333,10.7371333333,9.45039999999,9.35666666667,8.50446666667,10.9842666667,5.2748,9.09233333332,10.5439333333,14.9268
749.07,8.07793333333,10.8806666667,9.46359999999,9.34419999998,8.49620000001,11.0427333333,5.30946666667,9.17913333333,10.8038,15.2055333333
749.38,7.80973333333,10.3969333333,8.99500000001,8.87386666666,8.04333333333,10.6897333333,4.88733333333,8.76133333333,10.4504,14.7803333333
749.70,7.5722,10.1666,8.96213333333,8.73426666666,8.05926666667,10.7132666667,4.58213333333,8.63446666667,10.272,14.7515333333
750.01,7.85253333333,10.3685333333,9.27020000001,8.9198,8.32126666667,10.9812666667,4.79446666667,8.77593333333,10.5265333333,14.8834666667
750.33,7.8036,10.1948,9.296,8.862,8.2376,10.822,4.76,8.6856,10.4944,14.6776
750.64,7.73266666667,10.2671333333,9.27993333333,8.79326666665,8.23080000001,10.6976,4.67506666667,8.7314,10.4951333333,14.5203333334
750.96,7.87133333333,10.323,9.34979999999,8.75426666667,8.38473333333,10.6898,4.68613333333,8.75173333333,10.5628,14.7410666667
751.27,7.65459999999,10.1684666667,9.24266666666,8.53766666667,8.45306666667,10.6497333333,4.47273333333,8.76726666666,10.5080666667,14.8874666667
751.59,7.89106666667,10.5413333333,9.39913333333,8.8066,8.69600000001,10.7454,4.66546666667,8.98520000001,10.6775333333,15.1899333333
751.90,8.32353333334,10.7773333333,9.77599999999,9.19440000001,9.19140000001,11.0722666667,4.9618,9.32480000002,10.9277333333,15.5744666667
752.22,8.57713333333,10.7249333333,9.74126666665,9.36286666665,9.23553333333,11.1488,4.96546666667,9.30053333333,10.9848,15.4331333333
752.53,8.64693333334,10.6553333334,9.86206666667,9.41779999999,9.24893333333,11.2574,5.0746,9.33333333334,10.9282,15.2771333333
752.85,8.90406666667,11.0533333333,10.1532666667,9.75859999999,9.48326666666,11.5218666667,5.32373333334,9.64213333333,11.2948,15.6501333333
753.16,8.64326666667,10.8100666667,9.67673333334,9.47460000001,9.03026666666,11.1803333334,5.04066666667,9.11013333335,10.9241333333,15.378
753.47,8.28873333333,10.5233333333,9.38746666666,9.28386666667,8.63966666667,10.8282666667,4.6448,8.67706666667,10.5494,15.0446
753.79,8.33266666667,10.513,9.18019999999,9.32046666667,8.4788,10.6941333333,4.37813333333,8.49333333332,10.4018,14.9698666667
754.10,8.379,10.4744666667,9.01566666667,9.18073333333,8.44379999999,10.9019333333,4.3944,8.37906666667,10.3182666667,15.0014666667
754.42,8.10399999999,10.2196,8.65680000001,8.97666666667,8.25933333333,10.7216,4.2402,8.11293333334,10.0611333333,14.7706666667
754.73,8.0504,10.0803333333,8.35686666666,8.93026666665,8.0626,10.4991333334,4.17526666667,7.85306666667,10.0228,14.5683333333
755.05,7.89646666666,9.89680000001,8.17993333334,8.77486666668,7.91186666667,10.5254666667,4.056,7.5914,9.8936,14.4243333333
755.36,7.21986666667,9.27326666666,7.58853333333,8.18566666667,7.37306666667,9.96393333331,3.55993333333,6.99806666667,9.33266666668,13.8523333333
755.67,6.67946666667,8.78020000001,7.2358,7.7922,6.92573333333,9.50919999999,3.12393333333,6.63786666666,8.94953333334,13.5796
755.99,6.35946666667,8.47713333333,6.76686666667,7.4328,6.61173333333,8.92346666666,2.719,6.35300000001,8.54513333334,13.3237333333
756.30,6.21506666667,8.718,6.85366666667,7.39886666667,6.7698,8.80179999999,2.8576,6.44413333333,8.52446666667,13.143
756.62,6.4478,8.91253333333,7.04306666667,7.51286666667,6.9434,8.94466666667,3.04373333333,6.66339999999,8.79013333332,13.1853333333
756.93,6.28206666667,8.70739999999,6.76446666667,7.28926666667,6.76126666667,8.72693333333,2.99606666667,6.56886666667,8.64213333333,13.0596
757.24,6.381,8.98533333333,6.8842,7.45906666667,6.89073333333,8.93,3.35113333333,6.86800000001,8.86833333334,13.4080666667
757.56,6.56906666667,9.22659999999,7.0378,7.60773333333,6.94026666667,9.04420000001,3.46853333333,7.07053333333,9.119,13.5905333334
757.87,6.8906,9.52280000001,7.30606666666,7.7314,7.10153333333,9.29559999999,3.59946666667,7.46520000001,9.28920000001,13.7617333334
758.18,7.08953333334,9.92786666667,7.7526,7.83926666667,7.32039999999,9.409,3.76106666667,7.77173333333,9.56913333333,13.8811333333
758.50,7.12853333334,9.89006666668,7.81346666666,7.88986666667,7.18593333333,9.4472,3.72353333333,7.8772,9.73726666667,13.8302666667
758.81,7.85453333333,10.5796666667,8.4388,8.61373333333,7.70859999999,10.1414,4.2592,8.49613333333,10.4589333333,14.48
759.13,7.9594,10.7286,8.54433333335,8.7592,7.82679999999,10.2228666667,4.2484,8.50633333332,10.5768,14.4871333333
759.44,8.24993333334,11.1237333333,8.89846666666,9.16893333334,8.12720000001,10.7711333333,4.54193333333,8.6938,11.0954,14.7529333333
759.75,8.34200000001,11.0117333333,8.70579999999,9.20153333332,8.13180000001,10.8893333333,4.54593333333,8.57726666666,11.153,15.0116666666
760.07,8.52866666667,11.2497333333,8.82853333332,9.40019999999,8.30046666667,11.1090666667,4.7234,8.816,11.2340666667,15.2326
760.38,9.10113333333,11.7348666667,9.36453333333,9.82093333334,8.72453333332,11.5571333333,5.22113333333,9.23900000001,11.6062666667,15.6301333333
760.69,9.124,11.5330666667,9.51393333333,9.81693333333,8.746,11.6651333333,5.19673333333,9.18986666667,11.59,15.5327333333
761.01,9.16619999999,11.5324666667,9.81579999999,9.98113333335,9.05893333334,11.7528666667,5.32126666667,9.32286666667,11.5819333333,15.6327333333
761.32,9.2792,11.6648,9.9876,10.0968,9.2036,11.9448,5.3396,9.3744,11.7096,15.7136
761.63,9.15146666666,11.4629333333,9.88766666665,10.0878,9.10806666668,11.8771333333,5.1238,9.40320000001,11.5604,15.5529333333
761.94,9.01693333334,11.3673333333,9.7276,10.0828666667,9.0986,11.7936,4.92433333333,9.36966666667,11.412,15.4810666667
762.26,8.61140000001,11.1069333333,9.29926666667,9.68773333335,8.72806666667,11.5180666667,4.562,8.99213333333,11.0561333333,15.1687333333
762.57,8.54106666667,11.1200666667,9.21653333335,9.5504,8.56066666667,11.4836666667,4.52713333333,9.06413333333,10.8916,15.2590666667
762.88,8.63353333333,11.0927333333,9.21953333335,9.5822,8.46060000001,11.513,4.58693333333,9.26526666668,10.8644666667,15.4201333334
763.20,8.84806666667,11.2274,9.39273333332,9.85500000001,8.56746666667,11.7532666667,4.733,9.60266666667,11.0106,15.5312666667
763.51,9.05653333333,11.5136,9.701,10.1664,8.86326666667,11.9931333334,5.02853333333,9.92913333333,11.3369333333,15.8394
763.82,8.94473333333,11.5164,9.60400000001,10.2584666667,9.00073333334,12.0498666667,4.9382,10.1932666667,11.3906666667,15.9166666667
764.14,9.04860000001,11.6690666667,9.64353333333,10.3187333333,9.12886666667,12.1080666667,4.9292,10.4178666667,11.4210666667,15.9654666667
764.45,9.19733333333,11.6942666667,9.56873333335,10.3738666667,9.09893333334,12.2525333333,5.0108,10.4242,11.5024666667,15.9862
764.76,8.88300000001,11.42,9.26319999999,10.21,8.85326666666,11.9767333333,4.79573333333,10.2372666667,11.2883333333,15.7436
765.07,8.74486666667,11.3302666667,9.03993333333,10.093,8.74993333333,11.954,4.80846666667,10.0079333333,11.0352,15.748
765.39,8.7684,11.4366666667,9.03546666666,10.0741333333,8.76840000001,11.8278666667,4.8644,9.94466666667,10.9592666667,15.8857333333
765.70,9.07086666667,11.605,9.38486666666,10.3576666667,9.07359999999,11.9220666667,5.28366666667,10.1457333333,11.2656666667,16.1477333333
766.01,9.17213333334,11.5770666667,9.55713333333,10.5583333333,9.26700000001,12.0095333333,5.4968,10.2028666667,11.4645333333,16.1912666667
766.32,9.08533333334,11.6652,9.43253333334,10.4556666667,9.32713333334,11.9008,5.35806666667,9.938,11.4542,16.1456666667
766.64,8.73253333333,11.3758,9.37213333333,10.0246,9.11946666667,11.52,5.03693333333,9.53273333333,11.1036,15.8582666667
766.95,8.61253333334,11.199,9.28059999999,9.99313333333,9.1126,11.2778666667,4.86126666667,9.3902,10.9387333333,15.6973333333
767.26,8.32353333333,10.8799333334,9.00993333334,9.5964,8.79640000001,10.8942,4.46933333333,8.78586666667,10.5245333333,15.2923333333
767.57,7.97646666666,10.6114,8.78466666668,9.37400000001,8.60993333333,10.5094666667,4.48686666667,8.28226666666,10.2910666667,15.0438
767.88,8.04353333334,11.1122666667,9.12393333335,9.76193333335,8.86519999999,10.5946666667,4.742,8.54246666667,10.4895333333,15.3218
768.20,8.46226666666,11.6981333333,9.66966666667,10.1928666667,9.40966666667,11.0677333333,5.19206666667,8.87860000001,10.9378666667,15.8663333333
768.51,8.4948,11.7948,9.86106666666,10.3816666667,9.49313333335,11.2508666667,5.42186666667,8.98406666667,11.2312,16.0306
768.82,9.10453333334,12.2484666666,10.5284666667,10.8363333333,10.0552666667,11.7632666667,6.23273333333,9.50693333333,11.9015333333,16.4614666667
769.13,8.71446666667,11.8167333333,10.0770666667,10.3973333333,9.74859999999,11.4395333333,5.84353333333,9.18493333333,11.4030666667,16.1072
769.44,8.593,11.7851333333,9.99166666665,10.1700666667,9.71773333334,11.2328,5.6788,8.85006666666,11.1915333333,15.8988
769.76,8.481,11.4936666667,9.90300000001,9.93253333332,9.51893333333,10.8397333333,5.61173333333,8.72153333333,10.9325333333,15.6159333333
770.07,8.83053333333,11.7188,10.1894,10.3088666667,9.86153333333,11.0926,5.89133333333,9.06913333333,11.4078,15.9957333333
770.38,8.6454,11.2292,9.90280000001,9.83373333333,9.4102,10.7884666667,5.5476,8.33866666667,11.0607333333,15.7614666667
770.69,9.31793333332,11.7838666667,10.5789333333,10.3034,9.95480000001,11.4180666667,6.32673333333,8.7626,11.6073333333,16.4623333333
771.00,9.39606666667,11.6720666666,10.4774,10.2683333333,9.89320000001,11.3974666667,6.05613333333,8.66353333333,11.5804666667,16.5117333333
771.32,9.27700000001,11.5608666666,10.269,10.0838666667,9.66933333333,11.1772666667,5.85526666667,8.34646666667,11.4946666667,16.4373333333
771.63,9.26126666667,11.5844,10.5652,10.0979333333,9.51486666665,11.1081333333,5.91453333333,8.13980000001,11.4374666667,16.493
771.94,9.52253333333,11.4414,10.4866,10.0494666667,9.46393333333,10.9053333333,5.86486666667,8.00446666666,11.1981333334,16.2433333333
772.25,9.3398,11.2169333333,10.3242666667,9.94246666667,9.38586666666,10.8995333333,5.56706666667,7.85826666667,10.8764666667,15.9834666667
772.56,9.50139999999,11.625,10.6233333333,10.0554666667,9.75066666667,11.1911333333,5.6648,8.13013333334,11.2142666667,16.0618666667
772.87,9.47113333333,11.5256666667,10.4962,10.0908666666,9.7554,11.3580666667,5.707,8.25533333333,11.456,16.2172
773.18,9.01599999999,11.2985333333,10.3264,9.91653333333,9.71640000001,11.3654,5.4562,7.98199999999,11.4509333333,16.2162666667
773.50,8.63853333332,11.0029333333,9.83993333332,9.48640000002,9.31206666668,11.2064666667,5.19866666667,7.4902,11.1096,16.0999333333
773.81,8.45980000001,11.152,9.81086666667,9.49639999999,9.26546666667,11.2207333333,5.1534,7.82126666666,11.0292,16.0354
774.12,7.53713333333,10.0327333333,8.65906666667,8.77986666665,8.19106666666,10.4604,4.1912,6.99373333333,9.94720000002,14.9584666667
774.43,7.1972,10.0688666667,8.49286666667,8.52833333332,7.91633333334,10.3342,4.25406666667,7.00846666666,9.71186666667,14.5881333333
774.74,7.0824,9.69593333333,8.46453333333,8.63093333333,7.98126666667,10.6209333333,4.47393333333,6.95773333333,9.7688,14.5960666667
775.05,6.58706666666,9.04126666667,7.71313333333,8.39846666668,7.49,10.3586666667,4.29753333333,6.81533333333,9.53533333332,14.0928666667
775.36,6.24426666667,9.17940000001,7.59153333334,8.28646666667,7.29213333333,10.2912,4.07386666667,6.91246666667,9.76739999999,14.3758
775.67,6.08106666667,9.08939999999,7.69813333334,8.25140000001,7.21986666665,10.3840666667,4.18486666667,6.96753333333,9.99733333334,14.5688666666
775.98,6.18046666666,9.02220000001,7.65006666666,8.45486666666,6.94753333335,10.1350666667,4.39766666667,6.83953333334,9.98900000001,14.6785333333
776.30,7.00480000001,9.87653333333,8.56153333333,9.15733333333,7.30553333333,10.7299333333,5.07233333333,7.606,10.3435333333,15.2227333333
776.61,7.54693333333,10.3792666667,9.0958,9.55726666665,7.54713333333,10.9466,5.75973333333,8.28953333334,10.2732,15.4176666667
776.92,8.02113333333,11.0145333333,9.57040000001,9.97626666668,7.905,11.3096,6.26606666667,8.81173333333,10.5770666667,15.6310666667
777.23,7.94126666667,10.7898,9.32793333333,9.73493333335,7.61993333333,11.2236666667,6.02413333333,8.62660000001,10.5755333333,15.6681333333
777.54,8.13433333333,11.2580666666,9.82786666667,9.67746666669,7.80106666667,11.2258,6.13986666667,8.79586666667,11.0754,16.0753333333
777.85,9.04260000001,11.8101333333,10.7213333333,10.2922,8.45266666666,11.7994,6.731,9.26786666668,11.7618666667,16.8732666667
778.16,8.71340000001,11.4116,10.2117333333,9.65246666667,7.74706666667,10.798,5.86306666667,8.69173333333,11.0749333333,16.1239333333
778.47,9.16586666667,11.5849333333,10.5337333333,9.76139999999,8.07180000001,10.8984666667,6.0714,8.74226666667,11.3648666666,16.2078666667
778.78,9.26613333333,11.5624666667,10.8855333333,9.83473333333,8.19386666665,10.9504666667,6.11966666667,8.62720000001,11.4486666667,16.0194666667
779.09,9.2232,11.8562,10.6406,9.7028,7.86593333333,10.7985333333,5.9036,8.32386666667,11.2946,15.8080666667
779.40,8.96673333334,11.7460666667,10.6266,9.45699999999,7.62459999999,10.7324,5.23526666667,8.1482,11.178,15.4998666667
779.71,8.27839999999,10.6116,9.59139999999,8.45879999999,6.89206666667,9.61400000001,4.17586666667,7.22459999999,10.5663333333,14.9225333333
780.02,8.20033333334,10.5658666667,9.29259999999,8.43240000001,6.88173333333,9.62073333333,3.81993333333,7.05166666667,10.8602666667,14.9575333333
780.33,8.42966666667,10.4761333334,9.55213333334,8.53173333334,7.14279999999,9.61453333333,3.99673333333,7.31286666667,10.9012666666,15.0623333334
780.64,8.41719999999,10.4575333333,9.61059999999,8.72966666669,7.42266666666,9.74139999999,4.2228,7.12140000001,10.6392666667,15.0214
780.95,8.93813333333,10.9652666667,9.85800000002,9.47186666666,8.22826666666,10.5848666667,4.82106666667,7.83646666666,10.9994,15.4344
781.26,8.59766666667,10.6666666666,9.37359999999,9.1724,7.9138,10.3622,4.52293333333,7.54013333333,10.6839333333,15.1091333333
781.57,8.56980000001,10.5825333333,9.32519999999,9.05413333333,8.09113333335,10.7554666667,4.65393333333,7.64706666666,10.692,15.3172
781.88,9.09406666665,11.2167333333,9.9858,9.74986666668,8.92146666667,11.7572,5.06186666667,8.58786666667,11.2050666666,16.2898666667
782.19,9.36640000001,11.7009333333,10.234,9.98853333333,9.22946666667,12.2546,5.50793333333,9.13246666667,11.4326,16.8607333333
782.50,8.83506666667,10.9400666667,9.67133333335,9.3194,8.8178,11.5686666667,4.75786666667,8.60440000001,10.6804666666,16.3724666667
782.81,8.96313333333,11.0482,9.70573333334,9.42013333333,9.22600000001,11.8595333333,5.29,8.59193333334,10.5570666667,16.938
783.12,9.68226666667,12.2242,10.6238666667,10.4044,10.1790666667,13.0502666667,6.3778,9.47420000001,11.3403333333,17.5678666667
783.43,10.62,13.0654666667,11.5807333333,11.2196666667,11.0277333333,14.1601333333,7.52846666667,10.2706,12.3144666667,18.3814666667
783.74,10.1946666667,12.7670666666,11.056,10.9378666667,10.3893333333,13.9705333333,6.93220000001,9.85839999999,12.0472,17.9940666667
784.05,10.9428666667,13.5248666667,11.6855333333,11.3664666667,11.0589333333,14.4879333333,7.67633333334,10.9893333333,12.8983333333,18.5146
784.36,11.0304,13.3512,12.0225333333,11.4791333333,10.9181333333,14.1305333333,7.64106666666,10.9772,13.292,18.8249333333
784.67,10.3904666667,12.8768,11.5196,10.8528666667,10.5525333333,13.7297333333,6.7388,10.6187333333,12.8406666667,18.4325333333
784.98,10.8602666667,13.0524666667,11.9713333333,10.9497333333,11.0215333333,13.7514,6.71453333333,10.9080666667,13.2258,18.6499333333
785.29,10.392,12.3854,11.2608666667,9.97866666665,10.2157333334,12.7075333334,5.88893333333,10.0881333333,12.677,17.9215333333
785.60,9.90753333332,11.3615333333,10.7455333333,9.57480000002,9.81519999999,12.1565333333,5.1694,9.35913333333,12.2858666667,17.3997333333
785.91,10.4529333333,11.8539333333,11.2982666667,10.151,10.1992,12.8381333333,5.91786666667,9.87326666665,13.0133333334,17.8864666667
786.22,10.3882,11.653,11.4723333333,10.1535333333,9.74386666667,12.8513333333,6.0042,9.91846666667,13.3151333333,17.7055333333
786.53,9.98526666667,11.1070666667,10.9936666667,9.71653333332,9.05993333333,12.4201333333,5.47886666667,9.45993333335,13.0408666667,17.3918666667
786.84,10.1032666667,11.2288666667,11.0462666667,9.78493333335,9.272,12.6200666667,5.2992,9.86726666665,12.9326,17.3298
787.14,9.76326666666,11.0429333333,11.0137333333,9.41279999999,9.17899999999,12.1999333333,4.9664,9.22586666667,12.6264,17.0376666667
787.45,8.91993333333,10.1277333333,10.0812666667,8.42626666666,8.13013333333,11.3936666667,4.05353333333,7.99073333333,11.8932,16.1267333333
787.76,8.52206666666,9.82993333335,9.49000000001,7.76140000001,7.73259999999,11.3741333333,3.5552,7.35813333333,11.5356666667,15.5229333333
788.07,9.16093333333,10.5441333333,10.1304,8.73580000001,8.15186666666,11.7516666667,4.51253333333,7.95353333332,12.1824666667,16.2414
788.38,9.44813333334,11.2894666666,10.7825333333,9.4312,8.33893333333,12.2466,5.38853333333,8.51919999999,12.6971333333,16.6665333334
788.69,8.91520000001,10.9266,10.3558666666,9.05086666665,7.77393333333,11.6100666667,5.10186666667,7.88713333333,12.2260666667,16.0903333333
789.00,8.72486666668,11.0206,9.99713333332,8.58373333335,7.4526,11.2864,4.86286666667,7.66173333333,11.8632,15.7421333333
789.31,8.38813333333,11.2766666667,9.75739999999,8.38813333334,7.29053333333,11.2016,4.4656,7.49846666667,11.7678,15.4765333333
789.62,7.81920000001,10.6285333333,8.89666666664,7.71506666667,6.74766666667,10.1766666667,3.69546666666,6.81140000001,10.9469333333,14.5784666667
789.92,7.44986666667,10.7126,8.67486666665,7.69726666667,6.9436,9.89986666665,3.5336,6.48999999999,10.7891333333,14.3169333333
790.23,6.21613333333,9.40633333334,7.19026666667,6.44746666667,5.77173333333,8.54186666667,2.2038,4.81586666666,9.449,13.2846666667
790.54,7.19700000001,10.2745333333,7.73973333334,7.35739999999,6.85173333333,9.45413333333,3.36113333333,5.9082,10.3238666667,14.0795333333
790.85,7.54419999999,10.9216666667,8.49753333335,8.18813333334,7.41793333333,10.0504666667,3.9394,6.7802,10.8396,14.9937333333
791.16,7.233,11.0938666667,8.33986666666,8.41693333335,7.46453333334,9.95493333333,3.906,7.07840000001,10.8815333333,15.3023333333
791.47,6.88213333333,10.3949333333,7.88113333333,7.86819999999,7.14966666667,9.80086666667,3.55873333333,6.97366666667,10.421,14.8416
791.78,5.62319999999,9.24793333331,6.05693333333,6.48373333334,5.88073333333,8.55006666666,2.30353333333,5.9824,9.10566666668,13.7262666667
792.08,5.78860000001,9.57826666665,6.33486666666,6.74973333335,6.06506666667,9.10793333335,2.5034,6.73593333334,9.28080000001,14.1146666667
792.39,6.00066666667,10.0106,6.82800000001,7.01713333333,6.24593333333,9.4918,2.9934,6.94700000001,9.47780000001,14.4902
792.70,5.67146666667,8.87946666666,6.2514,6.55213333333,5.46353333333,8.62866666666,2.4848,6.57346666667,8.72179999999,14.1566666667
793.01,5.77486666667,9.3056,6.50586666666,6.45466666665,5.54826666667,9.21773333333,2.56573333333,7.03206666666,8.96926666667,14.7586666666
793.32,5.87273333333,9.15840000001,6.4314,6.18886666667,5.4464,9.33493333335,2.67553333333,7.16633333333,9.0188,15.1708666667
793.62,5.74966666666,9.06106666665,6.68839999999,6.23013333334,5.28373333333,9.1922,2.882,7.41640000001,9.37406666668,15.1236666667
793.93,5.20753333333,8.81906666665,6.19726666666,5.91560000001,4.7598,8.89846666668,2.61473333333,7.19393333333,9.2236,14.7922
794.24,4.36973333333,8.03173333333,4.99806666667,5.17866666667,4.26873333333,8.0896,2.02233333333,6.15386666666,8.61680000001,13.8102
794.55,5.21760000001,8.45826666668,5.7174,5.6674,5.17493333333,8.36566666667,3.00493333333,6.66653333334,8.86493333334,14.0400666667
794.86,5.17946666666,8.88653333333,5.95546666667,5.5244,5.2154,8.42666666667,2.88793333333,6.68826666667,9.20973333334,14.1018666667
795.16,6.12086666666,9.42993333333,7.3662,6.62466666666,6.12813333333,9.26906666667,3.83353333333,7.47793333333,10.0384666667,15.0331333333
795.47,5.47913333333,8.89580000001,6.96513333333,6.3472,5.875,8.736,3.6318,6.73593333334,9.39586666668,14.4790666667
795.78,5.98333333333,9.37193333333,7.61206666667,6.88746666667,6.853,9.24093333334,4.265,7.52933333334,10.2209333333,14.8860666667
796.09,6.00200000001,9.64399999999,7.94166666667,6.97873333334,7.5076,9.73893333332,4.6184,7.37886666666,10.3560666667,14.8184666667
796.40,5.61333333334,9.3238,7.57726666667,6.85013333333,7.55013333333,9.43253333333,4.09106666667,6.98599999999,9.77226666665,14.1352666667
796.70,5.44146666667,9.0626,7.39766666666,6.79526666667,7.31633333333,9.10993333333,3.7834,6.52466666667,9.26560000002,13.6107333333
797.01,6.3338,10.0966,8.3318,7.95873333333,8.21186666667,10.0566,4.60873333333,7.25953333333,9.98353333333,14.3457333333
797.32,6.40066666666,10.0168,8.53446666667,7.95619999999,8.34839999999,10.0898,4.51973333334,7.14539999999,9.93026666667,14.5297333333
797.63,7.33133333334,10.8760666667,9.8826,8.71433333333,9.1708,10.8626666667,5.53193333333,8.06986666665,10.7552,15.24
797.93,6.67333333333,10.0810666667,9.143,8.05659999999,8.16466666666,9.98646666667,4.7638,7.17953333335,10.2092666667,14.5682666667
798.24,6.68686666666,9.71773333334,8.91126666667,7.90326666667,8.19873333334,9.50266666665,4.9328,6.73386666667,9.86566666668,14.4288666667
798.55,6.12826666667,9.66186666667,8.30919999999,7.71553333332,7.93653333333,9.40653333335,4.35466666667,6.13526666666,9.62040000002,13.8923333333
798.85,7.64366666667,11.0560666667,9.34986666666,8.80633333333,9.14333333333,10.7534,5.40086666667,7.34086666667,10.8497333333,15.1564
799.16,7.71493333333,11.1042,8.74906666667,8.80493333333,9.02166666667,10.4892666667,4.84273333333,7.51226666667,10.4822,15.3528
799.47,8.11846666668,11.8392666667,9.13306666667,9.57006666667,9.5632,10.8597333333,5.2712,8.48493333333,11.2614,16.1945333333
799.78,8.50406666668,11.9957333333,9.38400000001,9.76426666666,9.55986666667,11.0946666667,5.82186666667,8.98999999999,11.827,17.0080666667
800.08,8.42706666666,12.3303333333,9.58879999999,9.48059999999,9.71133333333,11.2192666666,5.6926,9.37953333333,12.2294666667,17.5684666667
800.39,7.86646666667,11.586,8.72133333333,8.57886666667,8.51153333335,10.4311333333,4.837,8.63139999999,11.4736,17.1652
800.70,7.99533333333,11.0101333333,8.46926666666,8.53940000001,8.31400000001,10.4972666667,4.64646666667,8.68673333334,11.5463333333,17.4514
801.00,8.14033333332,11.1812666666,8.4678,8.60026666667,8.60820000001,10.768,4.3586,8.97453333335,11.6101333333,17.8324
801.31,8.93633333334,11.9968666667,9.30806666667,9.36326666667,9.39513333335,12.0838,4.95853333333,9.77453333334,12.3527333333,18.5529333333
801.62,9.45513333335,12.6524,9.8396,10.0642,9.95206666666,12.9327333333,5.03193333333,10.2644,12.9085333333,18.8861333333
801.92,10.1946,13.0711333333,10.6714666667,10.2184666667,10.6317333333,13.4129333333,5.6176,10.8542,13.4842666667,19.5312
802.23,10.0765333333,13.3493333333,10.7116,10.2534,10.9530666667,13.5424,5.69346666666,10.7839333333,13.9123333334,19.8310666667
802.54,9.81346666665,13.0089333333,10.3244666666,10.0404666667,10.4865333333,13.5604,5.88813333334,10.3243333333,13.8847333333,19.8946
802.84,10.4104666667,13.0296666667,10.3612,9.99993333334,10.4598,13.9902,5.93599999999,10.2709333333,14.023,20.0163333333
803.15,10.5951333333,13.2084666666,10.4869333333,10.2205333333,10.928,13.9491333333,6.10893333334,10.3120666667,14.3154,19.6919333333
803.46,10.8644666667,13.0424,10.4405333333,10.7148666667,10.8811333333,14.1895333333,6.36739999999,10.5486666667,14.1479333333,19.2352
803.76,11.1522666667,13.3332666667,11.3005333333,10.9218,11.7367333333,14.7736666667,6.83953333334,10.9298666667,14.7242,19.6954
804.07,11.4890666667,14.1330666667,12.5256,11.734,12.4520666666,15.4468,7.6052,11.5216,15.2183333333,20.0732
804.38,10.8910666667,13.4735333333,12.2030666667,11.3200666667,11.7986,15.2475333333,7.03793333334,10.8746666667,14.6947333333,19.7194666667
804.68,10.3695333333,13.184,12.0880666667,10.7182,11.4571333333,14.6866,6.89906666667,10.743,14.3960666667,19.5434666667
804.99,9.9706,12.6959333333,12.0836666667,10.0544666667,10.8511333333,14.5910666667,6.63319999999,10.608,14.5158,19.9748
805.30,9.01320000001,11.8170666667,10.8935333333,9.01313333334,9.60606666666,13.7314666667,5.86186666667,9.45359999999,13.4180666667,19.4239333333
805.60,7.92093333333,10.6014,10.0773333333,7.9468,8.24753333333,12.371,4.50166666667,8.6254,12.4314,18.3075333333
805.91,6.99193333333,9.73906666668,9.75613333333,7.009,7.33419999999,11.2538,3.6286,7.78773333333,11.3049333333,16.9961333333
806.21,7.01399999999,9.58913333333,9.76713333333,7.08186666667,7.69173333334,11.1987333333,3.8034,7.81873333333,11.224,17.0097333333
806.52,7.73173333333,10.5407333333,10.6415333333,7.91619999999,8.31040000001,12.3102,4.42773333333,8.46133333334,11.5639333333,17.5262
806.83,8.63720000001,11.6142,11.5975333333,8.95593333333,9.14053333333,12.9307333333,5.5932,9.16560000001,12.4947333333,18.5828
807.13,8.2044,11.4236666666,10.714,8.5002,8.91420000001,12.1335333333,5.32333333333,9.25226666667,12.0068,18.1918
807.44,7.64966666667,11.0683333333,9.80346666667,7.641,8.46153333335,11.1196666667,4.487,8.47860000001,11.6752666667,17.4872666667
807.74,8.60720000001,11.6353333333,10.0961333333,8.05526666668,8.91680000001,11.3509333333,5.37026666667,9.14260000001,12.271,17.4404
808.05,8.15286666665,10.8195333334,9.16366666667,7.53293333333,8.11033333333,10.5222666667,4.52653333334,8.25466666667,11.6094,16.8068666667
