wavelength,Back_WetStef,Belly_WetStef,Breast_WetStef,Crissum_WetStef,Crown_WetStef,DorTail_WetStef,Patch10_WetStef,Rump_WetStef,Throat_WetStef,WingTip_WetStef
765.07,7.44383333333,69.74625,53.5099166666,66.9981666667,6.17508333334,10.6190833333,17.6421666666,8.64258333333,65.1651666667,13.33225
765.39,6.90716666667,69.57325,53.4959166667,66.7379166666,5.69783333333,10.23375,17.3813333333,8.14358333333,65.603,13.09625
765.70,6.81516666667,68.999,53.229,66.3345,5.53658333333,9.88341666666,17.2738333333,7.97633333333,65.9593333334,13.04125
766.01,6.20416666667,69.16275,53.14225,66.0970833333,4.85075,9.02158333334,16.7888333333,7.393,66.6285,12.6031666667
766.32,6.20375,69.4003333333,53.32125,66.0868333333,4.86716666667,8.98949999999,16.9081666667,7.4235,67.3711666666,12.8059166667
766.64,6.11725,69.27875,53.48,65.9884166667,4.95025,9.04541666667,16.8436666667,7.38533333333,68.0653333333,12.8203333333
766.95,6.07308333334,69.2636666667,53.454,66.05025,5.29025,9.47458333332,17.1606666667,7.59875,69.09325,12.9328333334
767.26,6.41125,69.2965833333,53.7365833333,65.9455,5.9185,10.094,17.5268333333,8.15866666667,69.449,13.4138333333
767.57,6.438,68.5803333333,53.0526666667,65.3863333333,6.05533333333,10.3335,17.3500833333,8.47908333333,69.05875,13.4728333333
767.88,6.45325,68.7630833333,53.4875,65.5855,5.99258333333,10.6504166667,17.6256666667,8.69525,69.7968333334,13.5550833333
768.20,7.25491666667,69.2903333333,54.1065833333,66.2333333333,6.75416666666,11.4720833333,18.2120833334,9.78725,70.7440833334,14.2691666667
768.51,7.52158333333,70.5050833333,54.996,67.0374166667,7.23583333333,11.9461666667,18.8013333333,10.1524166667,72.2940833333,14.4318333333
768.82,8.00566666667,70.6950833333,55.2109166667,67.0915833333,7.71391666667,12.2695833333,18.8779166667,10.6520833333,72.7783333333,14.5425
769.13,8.05541666667,70.78875,55.1813333333,67.1963333333,7.71966666666,12.2823333333,19.13675,10.7876666667,73.3533333334,14.4009166666
769.44,8.086,71.4546666667,55.3905833334,67.71575,7.88691666667,12.4005833333,19.3941666667,10.98025,74.1069166667,14.5631666666
769.76,7.98958333333,71.20175,55.048,67.2615,7.80933333333,11.9843333333,19.1988333333,10.6636666667,73.92475,14.6038333333
770.07,7.97566666667,71.2495833333,54.8905,67.287,7.3665,11.9216666667,19.0698333333,10.6193333333,74.497,14.66575
770.38,7.9655,71.7644166667,55.3735,67.7759166667,7.11508333333,11.8275833333,18.9081666667,10.5575833333,75.77575,14.4999166667
770.69,7.95375,71.58375,54.8060833333,67.08125,6.76833333333,11.28825,18.2493333333,10.1085833333,75.6831666666,13.8226666667
771.00,7.84133333333,71.1059166667,54.2258333333,66.6606666667,6.20558333333,11.08925,17.8224166667,9.45933333333,75.7230833334,13.223
771.32,8.01025,69.7675,53.4413333333,65.4215,6.1605,11.21675,17.6240833333,9.68999999999,74.3716666667,13.5131666667
771.63,7.8965,69.6351666667,53.4231666667,65.3743333333,6.14366666667,11.3433333333,17.9236666666,9.61408333333,74.3685833333,13.7335
771.94,7.62266666667,68.858,52.8014166667,64.5404166667,5.905,10.9629166666,17.2706666667,9.29266666666,73.6199166667,13.7289166667
772.25,8.22716666667,68.756,52.75625,63.9695833333,6.4625,11.2428333333,17.6876666666,9.85016666666,73.33575,14.3295833333
772.56,8.98058333333,69.7720833333,53.9508333333,64.85025,7.18816666667,11.9905,18.2914166667,10.7133333333,74.3824166667,14.8561666666
772.87,8.75108333333,69.75525,53.9304166667,64.7104166667,7.30383333334,12.0213333333,18.1383333333,10.4226666667,74.4973333333,14.35325
773.18,8.77766666667,69.5398333333,53.8470833333,64.1951666666,7.86466666667,12.004,18.24325,10.5185833333,73.8799166667,14.4751666667
773.50,8.64558333334,69.1954166667,53.839,64.3155,7.91691666668,12.2825833333,18.2770833333,10.6844166667,73.8183333333,14.9645833333
773.81,8.154,69.0298333333,53.6190833333,64.1859166667,8.09833333332,11.9585833333,17.8668333333,10.5170833333,73.6945833333,15.1695833333
774.12,7.82925,69.9528333334,54.2815,65.32025,7.77183333333,11.4664166667,17.7705833333,10.2221666667,74.9298333333,15.0715
774.43,8.25591666666,70.0529166666,54.5730833333,65.81525,7.99141666667,11.8939166667,18.0790833333,10.4684166667,75.5611666667,15.4089166667
774.74,8.60675000001,70.4685833333,55.0390833333,66.2175,8.42433333334,12.1486666667,18.4051666667,10.74875,75.9049166667,15.4555833333
775.05,8.80766666668,70.6654166667,55.3029166667,66.6995,8.74824999999,12.6415833333,18.5771666667,10.7971666667,76.2911666666,15.6324166667
775.36,8.61683333332,69.8245833333,54.6875833333,66.5150833333,8.21466666667,12.856,18.45325,10.5616666667,75.8373333333,15.7568333333
775.67,8.65241666667,69.9761666667,54.984,66.8460833333,8.43966666667,12.9651666667,18.7266666667,10.6326666667,76.1760833333,16.2348333333
775.98,7.76016666667,70.0444166667,54.4903333333,66.7879166667,7.43658333333,12.1965833333,18.3118333334,9.64825000001,76.2945,15.7295833333
776.30,7.66908333333,69.63225,54.2605833333,66.2305833333,7.52833333334,12.33225,18.5589166666,9.76250000001,75.5904166667,15.7205833333
776.61,8.19266666666,69.9985,54.827,66.3583333333,7.68308333333,12.8855833333,19.2813333333,10.3044166667,75.77775,15.8689166667
776.92,8.16066666667,69.5618333333,54.4754166666,65.4315,7.56316666667,13.2603333334,19.0105833333,10.41825,75.0930833333,15.67725
777.23,8.02841666667,69.1395,54.0903333333,65.2876666666,7.53783333333,13.1729166666,18.8079166667,10.3819166667,74.6685833333,15.6323333333
777.54,7.59225,69.3141666666,54.0958333333,65.9726666667,7.24875,13.1701666667,18.627,10.0915,75.5861666667,15.4675833333
777.85,6.65583333333,68.6484166667,53.3076666667,65.2463333334,6.06066666667,12.13475,17.7488333333,9.23975000001,75.04725,14.448
778.16,5.87991666667,68.8459166667,53.0428333334,64.6108333333,5.35233333333,10.9580833333,17.0916666666,8.82683333334,74.7326666667,13.6034166667
778.47,7.1505,68.5148333333,53.02425,64.23375,6.38433333333,11.7875833333,17.7756666667,10.0000833333,73.98525,14.32125
778.78,7.22983333333,68.2710833333,53.2358333333,64.0400833333,6.21433333334,11.7790833333,17.4588333333,10.21525,74.2621666667,14.08075
779.09,7.15375,68.3126666667,53.299,64.2045,6.33058333333,11.4333333333,17.1465833333,9.91075000001,74.58175,13.738
779.40,6.93166666667,68.3943333334,53.1849166666,64.2520833333,6.65408333333,11.0741666667,16.94425,9.61691666667,74.6669166667,13.4055
779.71,6.72191666667,68.7516666667,53.4633333334,65.06925,6.79966666667,10.8779166667,17.3664166667,9.18849999999,75.3533333334,13.3446666667
780.02,6.44191666667,68.366,53.1000833333,64.4625,6.39941666667,10.5303333333,16.8515,8.81675000001,74.8718333333,13.012
780.33,6.62025,67.3505833334,52.7918333333,63.3460833333,6.035,10.36375,16.8006666667,8.86925,73.7029166666,13.2260833333
780.64,7.63841666667,66.9545833334,52.9135,63.3038333333,6.85908333333,10.9800833334,17.4458333333,9.69524999999,73.4484166667,14.0198333334
780.95,8.60166666667,67.53525,53.34025,64.0040833333,7.81791666667,12.0126666667,18.2839166667,10.2259166667,74.4704166667,14.6256666667
781.26,7.87225,67.27175,53.0394166666,63.8576666667,7.08025,11.2503333333,17.6173333333,9.86758333334,74.3156666667,14.2321666667
781.57,8.91708333334,68.58575,54.495,65.6085,8.31133333333,12.3029166667,19.2935,11.0040833333,75.5399166667,15.4626666666
781.88,8.79916666667,69.6198333334,55.5530833333,66.9521666667,7.78483333333,12.0829166667,19.7325,10.9860833333,76.8559166667,15.4419166667
782.19,8.49441666667,69.8816666667,55.6323333333,67.2345,7.01333333333,12.0088333333,19.6055833333,10.8425833333,77.0793333333,15.4541666667
782.50,9.67733333334,70.0308333333,56.2135,67.381,7.94925,13.1105833333,20.0153333334,12.1045,77.48075,16.32875
782.81,10.20725,69.9924166667,55.722,67.0508333333,8.47933333333,13.4179166667,20.2303333333,12.5191666667,77.26575,16.2135833333
783.12,10.5331666667,70.4991666666,55.5736666667,67.304,8.98633333333,13.6428333333,20.328,12.6710833333,77.5576666667,15.9049166666
783.43,9.92974999998,71.2963333333,55.72325,67.6405,8.38108333333,13.2103333333,19.8435833333,12.2765833333,77.9374166667,15.7645833333
783.74,10.4246666667,70.43725,55.8935833334,67.1815833333,8.87191666667,13.8069166667,20.065,12.6665,76.9961666667,16.29425
784.05,11.1561666667,71.223,56.3455,67.923,9.79650000001,15.1638333334,20.8890833334,13.1678333333,77.9896666667,16.99275
784.36,11.6873333333,71.16,55.9511666667,67.6465,10.0780833333,15.3520833333,20.72975,13.233,77.4536666667,17.336
784.67,12.4614166666,69.5085,54.6595833333,65.7885,10.7903333333,16.289,20.7330833333,13.7784166667,75.4545,18.0145
784.98,12.77525,68.2805833333,54.0801666667,64.9396666667,11.1690833333,16.3953333333,20.6335833333,14.0723333333,73.9819166667,18.16
785.29,11.9438333333,67.82475,53.1715,63.957,10.36175,15.5085833333,19.8758333334,13.1470833333,73.2818333333,17.44625
785.60,11.054,68.5710833333,53.9878333333,64.5988333334,9.65474999999,14.7231666667,19.6283333333,12.1890833334,73.9116666667,17.0786666667
785.91,9.97783333333,68.91225,54.41175,64.8484166667,8.85516666666,13.6305,18.8725833334,11.4405,74.3596666666,16.5166666667
786.22,9.89541666666,68.8066666667,54.4595833334,64.722,9.10650000001,13.7535,18.7051666667,11.5355,73.977,16.1044166667
786.53,9.63516666666,69.3951666667,54.6305,65.4739166667,8.78541666668,13.2989166667,18.3739166667,11.2411666667,73.9710833333,15.8949166667
786.84,9.59866666666,69.514,55.1850833333,65.84875,8.49533333334,12.9629166666,18.5805,11.1575,74.1435833333,15.9028333333
787.14,9.7235,68.4173333333,54.376,64.4748333333,8.67908333333,13.1730833333,18.888,11.6871666667,72.6536666667,15.5854166667
787.45,9.75216666666,70.9385,56.22375,66.5240833334,8.87383333333,13.296,19.3844166667,11.8619166667,75.0675,15.7658333333
787.76,9.39266666666,70.5554166667,55.7703333333,66.2443333333,8.68141666667,12.5110833333,19.0814166667,11.2815,74.54075,15.4370833333
788.07,9.70991666667,71.12775,56.3234166667,67.2113333333,9.02533333333,12.6620833334,19.3978333334,11.7564166667,74.8085833333,15.614
788.38,11.0024166667,71.85225,57.1365833334,68.1316666667,10.1828333333,13.8236666667,20.3655833333,13.1419166667,75.3190833334,16.76825
788.69,12.4136666667,72.8373333333,58.3331666667,69.2258333333,11.3538333333,15.5925833333,21.7488333333,14.4175,75.9441666667,18.4689166667
789.00,12.835,73.25175,58.6610833333,69.6531666667,11.4074166667,16.0694166667,22.18825,14.24825,76.6974166667,18.721
789.31,12.9695,73.1733333334,58.7955,69.1166666667,11.6638333333,16.3805,22.6305833333,14.2165833334,76.8411666666,18.8966666666
789.62,12.3261666666,73.44225,58.7340833333,69.0109166667,11.0631666667,15.381,21.8466666667,13.3545,76.6334166667,18.07325
789.92,11.24325,73.69975,58.9358333333,69.4576666666,9.80024999999,14.58925,20.55975,11.8775833333,77.2836666667,17.3961666667
790.23,10.0495833333,71.4000833333,57.01625,67.5925,8.76441666668,13.44175,19.0693333334,10.9115,75.0559166667,16.1639166666
790.54,10.65125,72.1433333333,57.75375,68.28275,9.59025000001,14.6995833333,19.7436666667,11.9491666667,76.1508333333,17.0014166666
790.85,9.97691666669,70.89525,57.1026666667,67.509,9.34100000001,14.3541666667,19.56575,11.3726666667,75.0495833333,16.76575
791.16,8.77866666667,69.70775,56.2248333333,66.4650833333,8.32483333332,13.5668333333,18.8085833333,10.6350833333,74.2271666667,16.2381666666
791.47,8.02,68.5043333333,55.0135833333,65.3455,7.87600000001,12.7538333333,18.2588333333,10.2133333334,73.2893333333,15.4301666667
791.78,7.68175,68.1413333333,54.98975,65.1918333333,7.87875,12.3028333333,17.9955,10.12525,73.1480833334,15.5179166666
792.08,7.45116666666,68.0381666667,54.4374166667,65.5224166667,7.50341666667,11.8711666667,17.8459166667,10.2025833334,73.1479166667,15.3738333333
792.39,7.11766666667,67.4859166666,53.7614166666,65.2395833333,7.14408333333,11.97125,17.486,9.97183333332,72.7888333333,15.4070833333
792.70,7.93166666666,68.55825,54.8000833333,66.2295833333,8.11033333333,12.8658333333,18.5403333333,10.8673333333,73.9114166666,16.0330833333
793.01,9.13174999998,70.0843333334,56.1984166667,67.3574166667,9.23933333334,13.76925,20.36225,11.5984166667,75.35875,16.8729166666
793.32,8.93574999999,70.9015833333,56.6265833333,67.8165833333,8.62541666667,13.17075,20.2993333333,10.9436666667,75.91275,16.2834166667
793.62,9.99641666667,72.501,57.4879166667,68.8900833333,9.36233333333,14.17675,20.9480833333,11.9441666667,77.4255833333,16.8870833333
793.93,10.0896666667,72.5940833333,57.254,68.9443333334,9.54083333334,14.3431666667,20.92025,11.782,77.6253333333,16.502
794.24,10.3683333333,73.5175,58.2228333333,69.9356666667,9.50283333333,14.5303333333,21.2799166666,11.7770833333,78.3609166667,16.5563333334
794.55,10.2791666666,72.5405833333,57.5855833334,69.1531666667,9.3695,14.1800833333,21.0990833333,12.4325,77.3783333333,16.2613333333
794.86,10.2065,71.76125,57.2479166667,68.3999166667,9.52375000001,14.6446666667,21.0870833334,12.9376666667,76.28675,16.3690833333
795.16,10.9809166666,71.7073333333,57.6034166667,68.5420833334,10.5735,15.6058333333,22.4033333333,14.12075,76.1455833333,17.057
795.47,10.619,71.13775,56.7735833334,67.76775,10.1350833333,14.8066666667,21.9970833333,13.914,74.9080833333,16.9669166667
795.78,11.0525,71.8373333334,57.1535833333,68.2564166667,10.2826666667,15.2610833333,22.0965833333,14.5164166666,75.48525,17.46125
796.09,11.5076666667,71.5470833333,56.91425,67.6509166667,10.7201666667,15.73175,22.3179166667,15.0590833333,74.9916666667,17.979
796.40,10.3300833333,71.1715833333,56.84825,67.0213333334,9.68641666667,14.7688333333,21.543,14.1501666667,74.5379166667,17.3268333333
796.70,9.9765,71.4705,57.2265833333,67.111,8.93691666667,14.3025833333,21.16875,13.6653333333,74.69825,16.826
797.01,10.0711666667,70.8788333333,56.1733333334,66.0295,8.68908333334,14.4654166667,21.0278333333,13.5550833333,73.5765,16.79075
797.32,10.4735833333,72.1098333333,56.842,66.5065833333,9.02433333333,14.8635833333,21.5538333333,13.4900833333,74.3765,17.0963333333
797.63,10.4360833333,73.2434166667,57.3814166666,67.0041666667,8.90449999999,14.5205,21.60775,13.136,75.3029166666,16.9004166667
797.93,10.20575,73.2784166667,57.2063333334,67.01275,8.12049999999,13.7115,20.6868333333,12.6995833333,75.68325,16.8085
798.24,10.1841666667,73.4289166667,57.36725,67.58775,8.10758333333,14.03025,20.7205,12.6039166667,76.4355,16.7026666667
798.55,8.81699999999,72.7546666666,56.22475,66.694,7.26541666668,12.8786666667,19.4778333333,11.7745,75.5566666667,15.7539166667
798.85,8.09824999999,73.3069166667,56.4523333333,67.3345,6.753,12.4718333333,19.3190833333,11.2865833333,76.1568333333,15.3876666667
799.16,8.663,73.0695833333,55.6024166667,66.83625,7.14716666667,12.5799166666,19.6421666667,11.36525,75.292,15.4423333333
799.47,9.35400000001,72.8650833334,55.53375,66.517,7.82766666666,13.0710833333,20.1123333334,11.8914166666,74.6160833334,16.1985
799.78,8.80899999999,72.1460833333,55.4319166667,66.01975,7.82908333333,12.4335,19.2350833333,11.2349166667,74.4673333333,15.30625
800.08,7.79316666667,70.8525,54.4368333334,65.7985833333,6.89633333333,11.2751666667,17.7276666667,9.71258333333,73.534,14.1686666667
800.39,7.09549999999,69.6978333333,53.6453333333,65.4970833333,6.228,10.3215833333,16.81275,8.54791666666,73.1286666667,13.2943333333
800.70,6.77141666667,68.9853333333,53.1528333333,64.2025,6.14083333333,10.4676666667,16.5018333333,8.08108333333,72.0021666667,12.7473333333
801.00,6.45,68.228,52.742,63.3295,5.79633333333,10.1970833334,16.0030833333,7.73816666667,71.0480833334,12.7146666667
801.31,7.47225,66.5135833333,52.2865833333,62.1986666667,6.55383333333,11.0409166667,16.657,8.13241666667,69.8716666667,13.385
801.62,8.85658333334,66.2005,52.8061666667,62.30025,7.7435,11.98625,17.5895,9.22766666667,70.1673333333,14.3264166667
801.92,8.85608333334,66.1343333333,53.1069166667,62.9114166666,7.62691666667,11.9919166667,17.4796666666,8.87541666667,71.0221666667,14.247
802.23,9.39724999999,66.6370833334,53.14225,63.7706666667,7.82108333334,11.88925,17.6910833334,9.26916666667,71.91675,14.5784166667
802.54,9.67741666666,67.4531666667,53.80325,65.1930833334,8.08449999999,12.3855,18.61825,10.205,73.1781666667,15.4618333333
802.84,10.97225,69.2360833333,55.34725,66.2795833334,9.51383333334,14.47425,20.873,12.45025,74.6329166667,17.4106666667
803.15,10.766,70.1045,55.8205,66.6565833333,9.26816666666,14.65625,21.02925,12.6759166667,75.2413333333,17.6619166667
803.46,10.09975,71.1346666666,56.2343333333,67.6330833333,8.48916666668,13.9755,21.2385833333,11.6686666667,76.7456666667,17.1445833333
803.76,10.5654166667,72.67225,57.50425,68.9838333333,9.22608333334,14.0731666667,22.3641666667,11.9258333333,78.7414166667,17.6445
804.07,9.7765,73.6870833333,57.4436666667,70.1281666667,8.24641666668,13.4873333333,21.9291666667,11.29575,79.28625,17.003
804.38,8.34433333334,73.7340833333,56.6490833333,70.0791666666,7.05633333333,12.4505833333,20.5085833333,9.97358333334,78.897,15.9841666667
804.68,8.19066666666,73.432,56.9299166667,69.397,7.0505,12.4889166667,20.3948333333,9.97799999999,78.8376666666,16.4144166667
804.99,7.92908333333,73.50375,57.394,69.09125,7.36116666667,13.0406666667,20.7076666667,10.1461666667,79.4888333333,16.5029166667
805.30,8.1725,72.2685833333,56.3624166667,67.9625833333,7.412,13.314,20.5120833333,10.00425,78.0206666667,16.4843333333
805.60,8.36558333333,71.7223333333,56.1161666667,68.0806666667,7.35858333332,13.21775,20.2548333333,9.61875000001,77.4744166667,16.3345
805.91,9.65416666667,72.3260833333,57.51725,69.05075,8.48391666668,14.9054166666,21.2950833333,10.8569166667,78.3826666667,17.1285
806.21,11.1676666667,72.2609166667,57.9948333333,69.27875,10.205,16.3175833333,22.1023333333,12.8806666667,78.3205833333,18.1154166667
806.52,11.7593333333,71.47125,57.8086666666,68.1893333333,10.8538333333,16.9546666667,22.6029166667,14.1665833333,77.2735833334,18.0966666667
806.83,12.1680833333,72.6928333333,59.0075,69.0898333333,11.378,17.43575,23.44075,15.1285,78.9506666667,18.7
807.13,11.9666666667,71.9583333333,58.73475,68.0608333334,10.6569166666,17.3745,23.25725,14.8818333333,78.29525,18.1558333333
807.44,12.575,72.7399166667,59.351,68.65875,11.24675,17.7806666666,23.46825,15.5526666667,78.7703333333,18.3698333334
807.74,12.4619166667,72.6081666666,59.4363333333,68.5889166666,11.3913333333,17.726,22.93575,15.3341666667,78.353,17.9990833334
808.05,12.15325,74.2725,60.0160833333,69.668,11.5280833333,17.4851666667,22.7604166667,15.1205,79.8544166667,17.7468333333
808.35,11.7291666667,73.8989166666,59.6430833333,69.2976666667,10.9874166667,16.8174166667,22.47325,15.2643333334,79.6939166667,17.32725
808.66,11.5295,73.2450833333,58.84475,68.259,10.9598333333,16.1088333333,22.2220833333,15.2953333333,78.85875,17.6545833333
808.97,10.7794166667,72.9616666667,58.5850833333,68.7049166667,10.2038333333,15.0719166667,21.54675,14.6281666667,79.1725833333,17.458
809.27,9.13291666667,72.1264166667,57.3836666667,68.7529166666,8.57083333333,13.4059166667,18.8780833333,12.4188333334,78.7605833333,16.0545
809.58,9.33133333333,71.1950833333,57.7096666667,68.71275,8.98199999999,13.4979166667,19.0494166666,12.32525,77.6323333333,16.4170833333
809.88,9.79875,72.12025,57.8619166667,69.9795833333,9.50566666669,14.2074166667,19.6100833333,12.46175,79.03925,16.5520833333
810.19,11.0274166667,71.391,56.9173333334,69.7745,10.451,14.8370833333,20.8395833333,13.0576666667,78.045,17.4686666667
810.49,11.4074166667,69.9753333333,55.8395,68.9383333334,10.2964166667,14.8023333333,20.90125,13.22225,76.70375,17.7408333334
810.80,11.6495,69.428,55.9664166667,68.7624166667,10.3920833333,14.73125,21.006,13.4985833333,76.1588333334,17.8745833333
811.10,12.98075,70.1676666667,56.95275,69.8595,12.2411666667,16.0379166667,22.1154166667,14.47225,76.9723333333,19.7485
811.41,12.7224166667,69.48575,56.0213333333,69.597,12.1785,15.4179166667,21.3526666666,13.6128333334,75.5934166667,19.34975
811.71,11.9544166667,69.2584166666,55.6050833333,68.60125,11.6815,15.0915833334,20.4735833333,12.7108333333,73.9335,18.4399166666
812.02,13.45875,70.0345,56.4651666667,69.0511666667,13.27425,16.4700833334,22.5786666667,14.5525833333,73.9920833333,19.801
812.32,13.22575,70.35775,56.056,68.7438333333,13.0505,15.9783333333,22.28475,14.30175,74.512,19.15675
812.63,12.2395,68.8493333334,55.4686666667,67.03875,12.71075,14.5585,21.4408333333,14.1740833333,72.5570833333,19.08475
812.93,10.8984166667,69.0148333333,56.1128333333,67.1006666667,11.47275,13.7824166667,20.23975,13.7569166667,72.3583333333,18.2490833333
813.24,10.68275,69.7429166666,56.4381666666,67.8998333334,11.8769166667,13.85,20.5865833333,14.04475,72.4428333333,18.406
813.54,9.67025000001,68.4839166667,55.5555833333,66.18625,11.09825,12.9803333333,19.5353333333,13.2528333333,70.9630833333,17.2509166666
813.85,8.01683333334,68.0511666667,54.87875,64.21425,9.22991666668,11.5374166667,17.4315833333,11.6165833334,69.1324166667,14.8735
814.15,7.35058333333,68.1475,54.76575,63.503,8.31991666666,10.5145,16.8280833333,10.9451666667,69.6553333333,13.6645
814.46,8.22775,67.76275,54.49025,63.1535833333,8.94100000001,11.06725,17.076,11.6218333333,69.3871666667,13.9990833333
814.76,7.87275,67.404,54.4100833333,63.5334166667,8.14899999999,11.3745,16.3113333333,11.24275,69.39175,13.9679166666
815.07,6.98841666666,66.3500833333,53.6524166667,62.9219166666,6.30266666666,10.39025,14.5834166667,10.0211666667,68.27525,12.8955
815.37,8.02858333333,67.2760833333,54.62375,64.2421666667,6.86266666667,11.8575,15.4478333333,10.7444166667,69.5415833333,13.3413333333
815.68,9.85900000001,67.07675,54.7306666667,64.4743333334,9.14099999999,13.7948333333,16.96175,12.2948333333,69.3718333333,14.3975
815.98,9.75633333333,67.15375,54.8075833333,64.1409166667,8.71783333332,14.0000833333,16.94875,12.1026666667,69.4871666667,13.6410833333
816.29,10.5779166667,68.4726666666,55.7403333334,65.5315,9.08149999999,14.6801666667,17.75025,12.4355,70.1495833333,14.7961666667
816.59,10.8131666667,67.5604166666,55.2114166667,66.566,9.32775000001,15.345,18.32825,12.9155833333,70.1031666666,15.1686666667
816.89,10.4443333333,66.7648333333,54.8846666666,66.7035833333,8.89775000001,16.2615833333,17.992,13.23025,69.158,15.00975
817.20,10.5315,66.7873333333,54.9155,66.4976666667,8.52658333334,16.38875,18.4661666667,12.9106666667,68.7439166666,15.5071666667
817.50,10.5225833333,68.5170833333,55.6605,67.38025,8.56316666666,16.473,18.9526666667,12.6995833334,69.4726666667,15.7595833333
817.81,10.2445,69.55125,55.7455833333,67.925,8.93874999999,16.8923333333,18.91025,12.35775,69.4088333333,15.812
818.11,9.60375000001,69.1619166667,54.7505,67.4679166667,8.33324999999,15.8310833333,18.1663333333,11.1264166666,68.4066666667,15.2356666667
818.41,7.63791666667,69.0109166667,54.0489166667,67.13775,6.20241666667,13.62725,16.2853333333,9.14083333333,67.362,13.7619166667
818.72,7.79458333333,68.6416666667,54.05575,67.2475,6.45333333334,13.4348333333,16.3180833333,9.14666666667,66.8673333333,14.4275
819.02,8.24475000001,68.1934166667,53.7136666667,67.14925,6.76691666667,13.82975,16.9624166667,9.50550000001,66.4795833333,14.204
819.33,7.44983333333,68.871,53.9900833333,67.2433333333,5.68258333333,12.86275,16.5923333333,8.69608333334,66.1923333334,13.4394166667
819.63,8.09791666667,69.01975,53.77325,66.8208333333,6.88083333333,13.4531666666,17.88375,9.74533333333,65.0275,14.2485833333
819.93,8.18583333333,70.2961666667,54.5350833333,68.2533333333,7.08383333333,13.8375,18.41475,10.4535833333,65.0659166667,14.6586666667
820.24,8.27566666668,69.7289166667,54.5328333333,67.9066666667,7.28383333333,13.7888333334,18.7600833333,10.5535833333,63.63875,14.88475
820.54,8.88475,70.7995833333,55.4564166667,68.81,7.94491666667,14.1303333334,19.68725,11.19575,63.4973333333,15.8275833333
820.85,9.35258333333,71.3788333333,55.97125,69.2686666667,8.27333333333,14.6960833333,20.1399166666,11.8665,62.6578333333,16.291
821.15,9.60975,71.3544166667,55.8621666667,69.2736666667,8.3945,14.9219166667,20.5056666667,12.0944166667,62.3388333333,16.602
821.45,9.64141666665,71.58025,55.8291666666,69.30075,8.21516666667,14.8034166667,20.6000833333,12.01875,61.88275,16.6400833333
821.76,9.65999999999,71.73875,55.9933333333,69.48825,8.23083333333,14.8214166667,20.5545,12.1105,61.6576666667,16.8640833333
822.06,9.65558333333,71.51975,55.8465,69.2429166667,8.22241666666,14.7668333334,20.5338333333,12.094,61.4365833334,16.8840833333
822.36,9.73033333332,71.816,56.096,69.613,8.17391666667,14.6093333333,20.509,12.0716666667,61.5983333333,17.02
822.67,9.68491666667,71.5239166667,56.0703333333,69.3219166667,8.14066666667,14.4126666667,20.3718333334,12.0111666667,61.3741666667,16.9886666667
822.97,9.68641666668,71.68275,56.12025,69.31075,8.13733333334,14.4215833334,20.2513333334,12.0815833333,61.4476666667,16.9778333333
823.27,9.76258333333,71.4509166667,56.0073333333,69.0455833333,8.13433333333,14.5756666667,20.1941666667,12.2638333333,61.34775,16.9425
823.58,9.83091666666,71.4970833334,56.1116666667,69.0406666667,8.12208333333,14.4860833333,20.2495,12.3339166667,61.7848333334,17.0095
823.88,9.978,71.86675,56.5015833333,69.2413333333,8.26816666666,14.5910833333,20.4235833333,12.54675,62.32275,17.15425
824.18,9.99999999999,71.7269166666,56.5428333333,69.1015,8.13966666667,14.50475,20.2570833333,12.6475833333,62.635,16.9555
824.49,9.60874999999,71.9231666667,56.557,68.8535833333,7.77125,14.1446666667,19.848,12.3,63.0205,16.5080833333
824.79,9.89233333333,71.9336666666,56.60675,68.7519166667,8.03033333334,14.3660833333,20.008,12.5718333333,63.1699166666,16.6068333333
825.09,9.96208333332,71.6735,56.519,68.39025,8.06116666667,14.472,19.9413333333,12.70075,63.2581666666,16.4204166667
825.39,10.0665833333,71.8345,56.2305833333,68.1398333333,7.95008333333,14.5365833333,20.01925,12.7393333334,63.32775,16.2880833333
825.70,9.66233333334,71.1915833333,55.8776666667,67.7789166667,7.62633333333,14.1261666667,19.78225,12.3774166666,63.0609166667,15.9501666667
826.00,9.15283333332,70.84525,55.3554166667,67.6145833333,7.18016666667,13.5029166667,19.4159166666,11.6925,62.7406666667,15.4756666667
826.30,8.47466666668,70.0300833333,54.5648333333,67.1755,6.74108333333,13.0065,18.8711666667,11.0890833333,62.0878333333,15.0979166667
826.61,8.16716666667,69.5659166667,54.0673333333,66.86975,6.37591666667,12.7885833334,18.4671666667,10.9140833333,61.3620833334,14.9351666667
826.91,7.92216666666,69.7915833333,54.23525,67.0184166667,6.58358333333,12.9340833333,18.68125,11.0289166667,61.408,15.3144166667
827.21,8.69066666667,69.5530833334,54.36125,67.0874166667,7.24291666667,13.5541666667,19.3631666667,11.8121666667,61.5453333333,15.93375
827.51,8.69783333333,69.4353333334,54.1714166667,66.8513333333,7.12883333333,13.4688333334,19.3430833333,11.65575,61.7663333333,15.9191666666
827.82,8.66733333333,69.7494166667,54.4134166667,67.10225,7.01216666667,13.3806666667,19.6525833334,11.2418333333,62.0596666667,15.8584166667
828.12,8.38958333334,69.0606666667,54.0874166667,66.8305,6.88566666667,13.1878333333,19.511,10.8400833333,61.8886666667,15.76625
