wavelength,Back_PorCaem,Belly_PorCaem,Breast_PorCaem,Crissum_PorCaem,Crown_PorCaem,DorTail_PorCaem,Rump_PorCaem,Throat_PorCaem,WingTip_PorCaem
720.52,10.3360666667,9.90740000001,8.99186666667,10.5922,8.58766666667,9.5546,10.2574666667,10.7404,11.4276666667
720.84,10.3907333333,10.0209333333,9.06266666667,10.6432666666,8.7252,9.64839999999,10.3398666667,10.8178,11.5104
721.16,10.397,10.0574666667,9.0958,10.7032666667,8.81713333333,9.73906666667,10.3573333333,10.9226666667,11.5988666667
721.48,10.5101333333,10.1491333333,9.14233333333,10.7951333333,8.9174,9.87360000001,10.4127333333,10.9868,11.7313333333
721.79,10.6500666667,10.2974666667,9.19253333333,10.9339333333,8.93686666667,10.0727333333,10.4614666667,11.1114666667,11.8988
722.11,10.6932666667,10.3565333333,9.22933333333,10.9486,8.98213333333,10.0687333333,10.3661333333,11.1712,11.8992666667
722.43,10.7942666667,10.4541333333,9.27106666667,11.1413333333,9.10213333333,10.1626666667,10.4064,11.3198666667,12.0102
722.75,10.8956666666,10.4760666667,9.27853333333,11.1380666667,9.11819999999,10.1872,10.4241333333,11.3915333334,12.0958666667
723.07,10.7988,10.3465333333,9.08673333333,10.9488666667,9.00553333333,10.2170666667,10.3190666667,11.2410666667,12.0116666667
723.39,10.6127333333,10.1556666667,8.88606666667,10.8396,8.77946666667,10.0507333333,10.1142,11.0516,11.8698
723.71,10.7371333334,10.2730666667,9.07786666667,11.0164666667,8.85266666667,10.1035333333,10.1466666667,11.2015333333,12.0102
724.03,10.711,10.3394666667,9.00673333333,10.9654666667,8.86213333333,10.1253333333,10.0694,11.1951333333,12.1368
724.35,10.7389333333,10.2878666667,8.99253333333,10.9796666667,8.88893333334,10.1563333333,10.0898,11.1359333333,12.1710666667
724.67,10.8583333333,10.3542,9.09766666667,11.0341333333,9.0016,10.2429333333,10.2486,11.1674666667,12.2358666667
724.98,10.8322666667,10.3296,9.07713333333,10.967,9.011,10.1991333333,10.2554,11.1662,12.2440666667
725.30,10.7465333333,10.1832,8.9828,10.916,8.94713333333,10.0055333333,10.1846666667,11.0541333333,12.1151333333
725.62,10.8942,10.3342,9.1248,11.0879333333,9.0596,10.2135333333,10.4196666667,11.2020666667,12.269
725.94,10.8773333333,10.2996,9.16853333333,10.9952666667,9.01553333333,10.182,10.4661333333,11.163,12.2848
726.26,10.7414,10.2184,9.0294,10.8977333333,8.8986,10.0202666667,10.3612,11.0608,12.1310666666
726.58,10.747,10.2171333333,9.01766666667,10.9596666667,8.90866666667,9.9132,10.3383333333,11.1062,12.1470666667
726.90,10.7456666667,10.1971333333,9.04926666666,10.9574666667,8.92393333333,9.87086666666,10.3409333333,11.0560666667,12.0723333334
727.21,10.7624,10.2308666667,8.98633333333,10.9528,8.99146666667,9.90140000001,10.3326666667,11.044,12.0863333333
727.53,10.8642,10.2248,9.02026666666,11.0701333333,9.07546666667,10.0402,10.3558,11.0622666667,12.1066666667
727.85,10.8157333333,10.2144,8.90286666667,11.0136,9.01233333333,9.87406666666,10.2341333333,11.0280666667,11.9487333333
728.17,10.7862666667,10.2378666667,8.80046666667,11.0434666667,9.03693333333,9.83106666667,10.2001333333,11.0538,11.9091333333
728.49,10.7072,10.19,8.75493333333,10.9737333333,8.97073333333,9.85133333335,10.1175333333,10.9736666667,11.8074666667
728.80,10.8267333333,10.3641333333,8.9138,11.0348,9.0538,9.97499999999,10.2421333333,11.1543333333,11.9662666667
729.12,10.7448666667,10.3186,8.8624,10.984,9.06706666667,9.913,10.2034666667,11.1272,11.9539333333
729.44,10.6454666667,10.2291333333,8.7868,10.944,9.00646666667,9.88393333333,10.1022666667,11.1002,11.8098666667
729.76,10.6793333333,10.2902,8.85673333333,11.0089333333,9.05586666667,9.98993333333,10.1686,11.1241333333,11.9013333333
730.08,10.6167333333,10.2516666667,8.818,10.9264666667,8.88973333333,9.93973333333,10.0894666667,11.0384,11.7584666667
730.39,10.6788666667,10.3245333334,8.83386666667,10.9895333333,8.92646666667,10.0263333333,10.1253333333,11.1098666667,11.8526666667
730.71,10.63,10.2142,8.73613333333,10.9389333333,8.83573333333,9.96020000001,10.0858,11.0558666667,11.7856
731.03,10.6773333333,10.2888666667,8.84193333333,10.9663333333,8.8694,9.98640000001,10.1594666667,11.1628666667,11.8902
731.35,10.7811333333,10.3684,8.9802,11.1058,8.9614,10.1609333333,10.2616,11.302,12.0988666667
731.67,10.7707333333,10.3375333333,9.02573333333,11.0672666667,8.87313333333,10.1750666667,10.2692666667,11.2397333333,12.0985333333
731.98,10.9158,10.4514,9.14099999999,11.2057333333,8.93313333333,10.2285333333,10.3622666667,11.3443333333,12.1878666667
732.30,10.9932,10.4531333333,9.15206666667,11.2067333333,8.98826666666,10.3178,10.3984666667,11.3668666667,12.2868
732.62,11.0593333333,10.4846,9.20526666667,11.2255333333,8.99426666667,10.4436,10.4422,11.3968,12.3574666667
732.94,11.0694,10.4754666667,9.2118,11.2335333333,8.97466666667,10.546,10.4854666667,11.4250666667,12.4580666667
733.25,11.0042666667,10.4311333333,9.19280000001,11.1136,8.92833333333,10.5544,10.4411333333,11.4213333333,12.3546
733.57,11.3260666667,10.7328,9.49366666667,11.3478,9.25693333333,10.8487333333,10.7213333333,11.6888,12.7466
733.89,11.387,10.8168666667,9.59673333333,11.3646,9.30253333334,10.964,10.8483333333,11.7454666667,12.8368666667
734.21,11.2274,10.6971333333,9.5376,11.2247333333,9.2088,10.9024666667,10.7362666667,11.6246,12.7025333333
734.52,11.2635333333,10.7472,9.66659999999,11.3555333333,9.32673333334,10.8882,10.8076,11.6923333333,12.7512
734.84,11.1427333333,10.6678,9.65220000001,11.2392,9.23860000001,10.816,10.7153333333,11.6066,12.6628666667
735.16,11.0936,10.6640666667,9.67113333334,11.2334,9.24873333333,10.8083333333,10.6682666667,11.6328,12.6944
735.48,10.8922,10.5128666667,9.44633333334,11.0832666667,9.15153333333,10.5334,10.4503333333,11.4378666667,12.5832666667
735.79,10.7179333333,10.4038,9.32653333334,11.0839333333,9.07759999999,10.3297333333,10.3236666667,11.2588,12.339
736.11,10.7026666667,10.3756,9.33173333333,11.1632,9.0348,10.1898666667,10.3156,11.2156,12.3074666667
736.43,10.8186666667,10.4705333333,9.43866666667,11.2558,9.077,10.1649333333,10.4010666667,11.2302,12.3408
736.74,10.8673333333,10.4537333333,9.4002,11.3706,9.11286666667,10.0677333333,10.3960666667,11.2444,12.3921333333
737.06,10.5696666667,10.1659333333,9.1198,11.1449333333,8.78033333333,9.79286666666,10.1278,11.0286666666,12.041
737.38,10.6031333333,10.0931333333,9.01353333333,11.1115333333,8.7082,9.71459999999,10.0519333333,11.0124,11.9911333333
737.69,10.7034,10.2012,9.02726666667,11.1565333333,8.66286666667,9.72366666667,10.0895333333,11.0110666667,12.078
738.01,10.4567333333,10.0358666666,8.79266666667,10.8929333333,8.37186666667,9.5554,9.93673333333,10.7909333333,11.8569333333
738.33,10.3717333333,9.93660000001,8.6696,10.7898666666,8.2712,9.4512,9.88019999999,10.6174666667,11.7502666667
738.64,10.1620666667,9.60726666667,8.31726666667,10.5182,8.00693333333,9.22966666666,9.65299999999,10.3530666667,11.4474
738.96,10.1140666667,9.52939999999,8.336,10.5012,7.94886666667,9.40086666667,9.66726666667,10.3801333334,11.4558666667
739.28,10.1242666667,9.56753333334,8.3816,10.4929333333,7.902,9.47806666667,9.69986666665,10.4510666667,11.5366666667
739.59,10.0161333333,9.46520000001,8.24993333333,10.3842,7.77653333333,9.39693333334,9.5848,10.4246,11.4862
739.91,10.0413333333,9.46819999999,8.15046666667,10.3908666667,7.715,9.36779999999,9.50886666667,10.4034,11.5298666667
740.23,10.0823333333,9.56059999999,8.2406,10.4126666667,7.7914,9.51459999999,9.58753333332,10.503,11.6517333333
740.54,10.2710666667,9.64553333335,8.36213333333,10.4685333333,7.99006666667,9.63106666667,9.72566666667,10.5872,11.832
740.86,10.346,9.75293333334,8.44533333333,10.5214666667,8.22453333333,9.75479999999,9.75640000001,10.7261333333,11.9980666667
741.18,10.6496,9.94000000002,8.73446666667,10.7991333333,8.54393333333,10.1321333333,10.0024666667,11.0224666667,12.2838
741.49,10.9311333333,10.156,8.91773333333,11.0606666667,8.74013333333,10.3768,10.171,11.27,12.4899333333
741.81,11.1234,10.3356,9.1474,11.2986,8.90006666667,10.6420666667,10.3458,11.583,12.6887333333
742.12,11.3756,10.6808666667,9.50786666666,11.6001333333,9.22533333333,10.9432666667,10.6468,11.8659333333,12.9912666667
742.44,11.4143333333,10.6752666666,9.55040000001,11.6313333333,9.16286666667,10.9648,10.6873333333,11.8466666667,12.956
742.76,11.3692,10.6174,9.50473333334,11.6395333333,9.09299999999,10.8704,10.6070666667,11.7494666667,12.9828
743.07,11.4719333333,10.7660666667,9.61786666667,11.8365333333,9.28340000001,11.0562666667,10.7306,11.7852,13.0660666667
743.39,11.2135333333,10.5080666667,9.41160000001,11.6510666666,9.11506666667,10.8422,10.5400666667,11.6226,12.8278
743.70,11.3072666667,10.4464666667,9.47219999999,11.7185333333,9.09533333333,10.9046666667,10.4934,11.596,12.8244
744.02,10.8878666667,10.1834,9.14693333334,11.534,8.72873333333,10.5957333333,10.0776,11.3422666667,12.5084
744.34,10.8066,10.1513333333,9.07906666667,11.5134666666,8.63226666667,10.5206666667,10.0424,11.3105333333,12.4437333333
744.65,10.4376666667,9.91479999999,8.79126666667,11.2532666667,8.298,10.1390666667,9.79046666667,11.0770666667,12.1244666667
744.97,10.3284,9.75786666667,8.63166666667,11.1298,8.26593333333,10.0168,9.68100000001,10.9159333333,12.0963333334
745.28,10.3676666667,9.75833333333,8.55286666667,11.009,8.3048,10.0159333333,9.67193333333,10.8266,12.0996
745.60,10.346,9.75206666665,8.44886666667,10.9495333333,8.2472,10.0369333333,9.60133333335,10.8798,12.0490666667
745.91,10.5883333333,9.99153333333,8.61526666667,11.0553333333,8.53806666667,10.1439333333,9.8448,11.0628,12.2188666667
746.23,10.6167333333,9.92773333333,8.52153333333,10.8608666667,8.62853333333,10.108,9.95773333333,11.163,12.0941333333
746.55,10.6408666667,9.81306666667,8.5276,10.7659333333,8.57993333333,9.99433333335,10.0,11.2966666667,12.1562
746.86,10.5973333333,9.8484,8.515,10.7584666667,8.59933333333,10.1309333333,10.0674,11.3408,12.2716
747.18,10.4614666667,9.8344,8.3622,10.7760666667,8.5558,10.0259333333,10.0484,11.3122,12.2484
747.49,10.7866666667,10.1972,8.77846666667,10.9564,8.91653333333,10.3372,10.4202,11.605,12.6037333333
747.81,10.7800666667,10.1585333333,8.82633333333,10.9732666666,8.86646666667,10.3517333333,10.4082,11.5128666667,12.4949333333
748.12,10.7586666667,10.1022,8.78406666667,10.9030666666,8.8762,10.3878666667,10.3192666667,11.4348666667,12.4292
748.44,10.9470666667,10.1736666667,8.9456,11.0347333333,8.9956,10.4458,10.4332,11.5484666667,12.44
748.75,11.0692666667,10.3054666667,9.05073333333,11.2342666667,9.09366666667,10.4724666667,10.5636666667,11.6858,12.5732
749.07,11.194,10.3723333333,9.20173333333,11.391,9.24626666667,10.4905333333,10.7304666667,11.7669333333,12.6943333333
749.38,11.2388,10.4981333333,9.31586666667,11.5731333333,9.33546666667,10.5699333333,10.7468,11.8827333333,12.8002
749.70,11.2264,10.5885333333,9.36119999999,11.6706,9.2842,10.6423333333,10.6136,11.8624666667,12.8479333333
750.01,11.1320666667,10.6518666667,9.25086666667,11.605,9.22393333333,10.6628,10.4792666667,11.7292,12.8190666667
750.33,11.1996666667,10.6465333333,9.25093333333,11.5734,9.24026666667,10.5462,10.4094666667,11.6164666667,12.7407333333
750.64,11.2726666667,10.6834,9.34553333333,11.4944,9.20846666667,10.5749333333,10.4292,11.6116,12.7349333333
750.96,11.2362666667,10.5905333333,9.13013333333,11.405,9.13386666667,10.4617333333,10.3347333333,11.4703333333,12.5731333333
751.27,11.2252666667,10.624,9.0918,11.4075333333,9.24833333334,10.5074666667,10.338,11.5130666667,12.6118
751.59,11.3729333333,10.7651333333,9.28786666667,11.4644,9.38679999999,10.6809333333,10.5107333333,11.6090666667,12.8794
751.90,11.3073333333,10.8289333333,9.27593333333,11.4288,9.35506666666,10.8749333333,10.5768666667,11.6054,12.9708
752.22,11.111,10.7114666667,9.08673333333,11.289,9.2464,10.8709333333,10.3978,11.4594,12.897
752.53,10.8331333333,10.4013333333,8.70546666667,10.9677333333,8.8532,10.6616666667,10.0728666667,11.1634,12.6986
752.85,10.5585333333,10.2517333333,8.5624,10.7666666667,8.70366666667,10.5416666667,9.97313333334,11.0287333333,12.5992666667
753.16,10.4807333333,10.1135333333,8.53166666667,10.6671333333,8.64733333333,10.5328,9.93853333333,10.9614666667,12.5320666667
753.47,10.3317333333,9.87013333334,8.40673333333,10.5522666667,8.4552,10.3446666667,9.75233333334,10.7970666667,12.3632666667
753.79,10.4111333333,9.94633333334,8.5464,10.5937333333,8.45433333333,10.4224666667,9.84853333334,10.9623333333,12.5016666667
754.10,10.4196666667,9.97253333332,8.48526666667,10.6072,8.47973333334,10.3437333333,9.84553333332,10.9634666667,12.5339333333
754.42,10.3904,9.96406666667,8.51233333333,10.7315333333,8.50853333333,10.3639333333,9.98666666666,11.084,12.5526
754.73,10.3236,9.85459999999,8.44346666667,10.7103333333,8.384,10.1646,10.0172666667,11.0032666667,12.5004
755.05,10.4187333333,9.94486666667,8.4538,10.8326666667,8.41293333333,10.0472666667,10.0686,11.0588666667,12.4396
755.36,10.5757333333,10.0922666667,8.62033333333,11.0516666667,8.5736,10.1309333333,10.1252666667,11.3138,12.5700666667
755.67,10.5022666667,10.0322666667,8.556,10.8448,8.47566666667,9.89320000001,10.1244,11.3324,12.464
755.99,10.7376,10.3164,8.83926666667,10.9963333333,8.716,9.99706666667,10.2909333333,11.482,12.6222
756.30,10.7986,10.0797333333,8.67346666667,10.9227333333,8.62253333333,9.87286666667,10.1742666667,11.3875333333,12.4451333333
756.62,10.6180666667,9.98206666667,8.50906666666,10.8846,8.4952,9.64253333332,10.1046666667,11.2618666667,12.3518666667
756.93,10.8139333333,10.2495333333,8.6968,11.0338666667,8.74826666667,9.83959999999,10.4062,11.4774666666,12.5767333333
757.24,10.7917333333,10.2789333333,8.66786666667,11.1084,8.8698,9.86553333333,10.4513333333,11.4866666667,12.5791333333
757.56,10.5999333333,9.99899999999,8.56493333333,10.9610666667,8.75526666667,9.85020000001,10.3422,11.3279333333,12.3753333333
757.87,10.5939333333,9.89833333333,8.54073333333,10.9548,8.74406666667,9.85440000001,10.2094,11.212,12.3764
758.18,10.5123333333,9.87766666667,8.51486666667,10.9241333333,8.672,9.86979999999,10.0824,11.2305333333,12.3028666667
758.50,10.4304,9.85266666669,8.45753333334,10.8557333334,8.683,9.91386666667,9.99913333333,11.2792666667,12.2844666667
758.81,10.1468,9.53400000001,8.16373333333,10.5156666667,8.41166666667,9.68673333333,9.79553333333,10.9518,12.0107333333
759.13,9.81379999999,9.23813333333,7.92353333333,10.3416666667,8.10666666667,9.40540000001,9.52699999999,10.6384,11.6682666667
759.44,9.70860000001,9.07186666667,7.8162,10.2535333333,8.012,9.19966666667,9.41520000001,10.5488,11.5828
759.75,9.85526666666,9.37946666667,7.9714,10.4124666667,8.2332,9.30586666667,9.64313333333,10.7316666667,11.8421333333
760.07,10.2957333333,9.85819999999,8.359,10.7652,8.708,9.70026666666,10.0079333333,11.0927333333,12.2267333333
760.38,10.2168,9.69120000001,8.21413333333,10.7012,8.56133333333,9.63039999999,9.83613333333,10.9815333333,12.0722666667
760.69,10.2201333333,9.66020000001,8.16913333333,10.6102,8.48406666667,9.60806666667,9.72966666668,10.9444,12.0198666667
761.01,10.5358,10.0830666667,8.4582,10.8760666667,8.80973333333,9.86059999999,10.0048,11.3117333333,12.3217333333
761.32,10.6351333333,10.2509333333,8.64366666667,10.954,8.85753333333,9.95553333332,10.1586666667,11.4398,12.3692
761.63,10.8022,10.3827333333,8.79493333333,11.0276,9.00986666667,10.1764666667,10.3273333333,11.5253333333,12.5168666667
761.94,10.8940666667,10.4233333333,8.92066666667,11.1043333333,9.06926666667,10.2646666667,10.4349333333,11.552,12.6520666667
762.26,11.1419333333,10.6835333333,9.09533333333,11.3057333333,9.30993333333,10.4608,10.6483333333,11.7718666667,12.9711333333
762.57,11.5966666667,11.0588,9.45293333333,11.743,9.75026666667,10.8614666667,10.9724,12.082,13.4704666667
762.88,11.4336666667,10.9422666666,9.35880000001,11.6166,9.6196,10.7534666667,10.7776,11.9102,13.3182666667
763.20,11.3749333333,10.9533333333,9.35793333333,11.5741333333,9.48019999999,10.7204,10.6893333333,11.8631333334,13.3274
763.51,11.281,10.8064,9.25780000001,11.421,9.27673333333,10.6546,10.5948666667,11.7978,13.2267333333
763.82,11.3806666667,10.9112,9.28613333333,11.4256,9.32966666667,10.7124,10.6544666667,11.8562,13.2898
764.14,11.4793333333,11.0718,9.47479999999,11.5684,9.46893333334,10.8378666667,10.8043333333,12.0301333333,13.4605333333
764.45,11.4327333333,10.9681333333,9.44259999999,11.5732,9.39633333334,10.8172,10.7322,11.8796666667,13.4513333333
764.76,11.4746,11.0356666667,9.47080000001,11.6398666667,9.5058,10.9437333333,10.7862666667,12.0192666667,13.6132666667
765.07,11.5411333333,11.1036666667,9.53359999999,11.7298666667,9.5702,10.9455333333,10.7842,12.1034666667,13.7724666667
765.39,11.4016,10.8760666667,9.3038,11.637,9.36433333334,10.7029333333,10.5753333333,12.0182666667,13.6305333333
765.70,11.2134,10.7929333333,9.22473333333,11.5540666666,9.25486666667,10.4752666667,10.4062666667,11.9426,13.4681333333
766.01,10.8767333333,10.4886,8.889,11.1956,8.8476,10.1622666667,10.0571333333,11.7466666667,13.0970666667
766.32,10.9496666667,10.5815333333,8.97713333333,11.2978,8.997,10.3522666667,10.2215333333,11.9249333333,13.1968
766.64,10.7928666667,10.2671333334,8.82813333333,11.1449333333,8.95866666666,10.2214,9.99793333333,11.7909333333,12.9772
766.95,10.4956,9.99893333333,8.63613333333,10.9318,8.80906666667,9.88879999999,9.78306666665,11.5086,12.8063333333
767.26,10.2153333333,9.77333333333,8.54473333334,10.7519333333,8.65066666667,9.58620000001,9.56153333333,11.2456666667,12.6006666667
767.57,10.1544,9.65813333334,8.41533333333,10.7256666667,8.62593333333,9.57626666667,9.55053333334,11.1962,12.6195333334
767.88,9.97093333333,9.51486666667,8.24526666667,10.5262,8.4722,9.34846666666,9.353,11.0571333333,12.4258
768.20,9.58959999999,9.1166,7.8954,10.1952666667,8.1482,8.99413333333,9.054,10.6056,12.0219333333
768.51,9.09393333333,8.54853333333,7.295,9.59539999999,7.54566666667,8.51226666667,8.60793333334,9.98320000001,11.3816666667
768.82,9.46553333333,9.16006666667,7.67253333333,9.95259999999,8.0464,9.08119999999,9.06000000001,10.2896666667,11.7616
769.13,9.43786666667,8.96926666667,7.6172,9.83406666667,7.82873333333,9.03866666666,9.0388,10.0910666667,11.5902666667
769.44,9.78806666665,9.3398,8.09066666667,10.1051333333,8.31753333333,9.52566666667,9.66506666667,10.373,11.9474
769.76,9.94033333333,9.44973333334,8.19413333333,10.2730666667,8.39926666666,9.71593333334,9.97926666667,10.6252,12.1497333333
770.07,9.98153333335,9.48166666666,8.22333333333,10.3394666667,8.35099999999,9.73153333334,10.169,10.6972666667,12.2083333333
770.38,10.147,9.58480000001,8.2786,10.4786666667,8.41686666667,9.97406666667,10.1931333333,10.8044,12.2606666667
770.69,10.3224666667,9.61600000001,8.2762,10.5686666667,8.54000000001,10.2139333333,10.2931333333,10.9908666667,12.439
771.00,10.1348,9.37366666667,7.93126666667,10.2265333333,8.20973333333,9.91846666666,9.92153333333,10.7063333333,11.974
771.32,10.2079333333,9.3732,7.79673333333,10.1808666667,8.1554,10.0876,10.0664,10.9072,12.0645333333
771.63,10.4504,9.42713333334,7.8492,10.1868666667,8.22293333333,10.089,10.144,11.0417333333,12.2763333333
771.94,11.0772666667,9.89086666666,8.45253333333,10.7668,8.78766666666,10.5211333333,10.7484666667,11.6828,12.9736666667
772.25,10.6044666667,9.24633333334,7.99366666667,10.275,8.32613333333,9.97353333333,10.2936,11.1452666667,12.6092666667
772.56,10.628,9.39400000001,7.92606666667,10.4066666667,8.38473333333,10.0870666667,10.261,11.2482666667,12.8429333333
772.87,10.5655333333,9.21539999999,7.76873333333,10.4172666667,8.21653333333,9.95340000001,9.97580000001,11.1100666667,12.7918666667
773.18,10.7936666666,9.37973333333,7.9104,10.6168666667,8.42413333333,10.1162,9.9754,11.0326666667,13.1729333333
773.50,10.8122666667,9.44466666666,7.84306666667,10.4499333333,8.57126666667,10.3346,9.77426666667,10.9539333333,13.1059333333
773.81,11.0089333333,9.50053333333,7.78566666667,10.4862,8.68466666667,10.4262666667,9.73026666667,11.0356,13.0435333333
774.12,11.1044,9.76113333335,7.92646666667,10.5729333333,8.85553333333,10.543,10.0650666667,11.3618666667,13.0826666667
774.43,11.2672666667,10.0032666667,8.3148,10.8189333333,9.19466666667,10.8054666667,10.4178666667,11.5268666667,13.2861333333
774.74,11.1359333333,10.024,8.434,10.8324,9.34506666667,10.7812666667,10.3855333333,11.3238666667,13.1832666667
775.05,11.2223333333,10.4004666667,8.71926666667,11.1122666667,9.53753333334,11.0127333333,10.5931333333,11.5832666667,13.3092
775.36,10.9284,10.3560666667,8.6038,11.1378666667,9.53226666667,10.8935333333,10.4957333333,11.417,13.1972666667
775.67,10.9328,10.4648,8.76313333334,11.2054,9.6786,10.7861333333,10.6394666667,11.6037333333,13.3194
775.98,10.302,9.78880000001,8.14393333333,10.5395333333,9.17413333334,10.0400666667,9.98780000001,11.0354,12.5476
776.30,9.85486666667,9.42833333335,7.7888,10.1554,8.89693333333,9.425,9.49493333334,10.8164,12.1971333333
776.61,9.42919999999,9.28573333332,7.34593333333,9.77926666667,8.48026666667,9.02653333333,9.03353333333,10.5672,11.6912666667
776.92,9.6066,9.44846666667,7.306,10.0386,8.40873333333,9.01653333333,9.18860000001,10.7272666667,12.0161333333
777.23,9.90700000001,9.67153333333,7.749,10.6027333333,8.82453333333,9.3692,9.71006666667,11.0948,12.5216
777.54,10.0652,9.78306666666,8.0628,10.8760666667,9.04986666666,9.56446666667,9.75146666667,11.2181333333,12.7939333333
777.85,9.9736,9.72999999999,7.99353333333,11.0358,9.04886666666,9.47233333334,9.72999999999,11.2158,13.0404
778.16,10.1264,9.84893333333,8.0964,11.1169333333,9.16406666667,9.42033333334,9.73293333333,11.3312666667,13.1894666667
778.47,9.80593333334,9.40053333334,7.7284,10.7724,8.7548,8.95933333333,9.2804,10.8428666667,12.7690666667
778.78,9.70280000001,9.37526666666,7.59553333334,10.4182666667,8.6386,8.99093333333,9.13326666666,10.6141333333,12.7246666667
779.09,9.88986666667,9.66260000001,7.67726666667,10.6298666667,8.77113333333,9.4676,9.2654,10.7634,12.8642666667
779.40,10.8424666667,10.5713333333,8.60433333333,11.6447333333,9.70693333334,10.4356666667,10.4653333333,11.7032,13.9193333333
779.71,11.4558,11.2174,9.04666666667,12.3944,10.3813333333,11.3347333333,11.2174,12.266,14.3966666667
780.02,12.0066,11.5273333333,9.54853333333,12.8432666667,11.0078666667,11.8004,11.8224666667,12.7214666667,14.8922666667
780.33,12.0179333333,11.5744666667,9.83053333333,12.9383333334,11.2278666667,11.8315333333,11.906,12.8116666666,14.9358
780.64,11.9080666667,11.6177333333,9.80399999999,12.6545333333,11.1048,11.7570666667,11.629,12.798,14.7699333333
780.95,11.8294,11.4068666667,9.54126666667,12.4919333333,10.8890666667,11.4677333333,11.3991333333,12.5337333333,14.5440666667
781.26,12.1620666667,11.6282,9.69280000001,12.5460666667,11.1597333334,11.8396,11.6358666667,12.6805333333,14.5621333333
781.57,12.1352666667,11.6483333333,9.66566666667,12.5025333333,10.9681333333,11.9922666667,11.7449333333,12.6608666667,14.6628666667
781.88,12.806,12.2078,10.1929333333,13.0066,11.5584,12.6564666667,12.5068666667,13.2782666667,15.3602
782.19,12.9467333333,12.2491333333,10.4198,13.3057333333,11.6815333333,12.4937333333,12.6158,13.3333333333,15.2534666667
782.50,13.2136666667,12.2634,10.6307333334,13.3893333333,11.8682,12.5628666667,12.8183333333,13.4809333333,15.2812666667
782.81,12.3491333333,11.3608666667,9.72459999999,12.3046,10.8870666667,11.6324666666,11.7375333333,12.4868,14.3053333333
783.12,11.4002,10.3505333333,8.83226666667,11.1761333334,9.74066666666,10.5164,10.6118666667,11.4458,13.4329333334
783.43,10.6464,9.70313333333,8.25033333333,10.6632666667,8.9324,9.93913333333,9.89260000001,10.8823333333,12.5333333333
783.74,10.7158,9.767,8.077,10.4530666667,8.759,9.99139999999,9.93653333332,10.7877333333,12.3042
784.05,9.97200000001,9.26859999999,7.35713333333,9.81226666665,8.0,9.30740000001,9.55346666667,10.1488666667,11.6719333333
784.36,10.202,9.78926666668,7.81513333333,10.0903333333,8.55053333333,9.79786666667,10.0860666667,10.4817333333,12.0991333333
784.67,10.0022,9.61773333334,7.7684,10.0799333333,8.19613333333,9.55293333333,9.95033333333,10.2354666667,11.981
784.98,10.3312666667,10.0369333333,8.02686666666,10.6260666667,8.62026666667,9.92006666665,10.522,10.6475333333,12.2763333333
785.29,10.8142,10.81,8.73186666667,11.3910666667,9.419,10.5936,10.9752666667,11.0983333333,12.8117333333
785.60,11.6594666666,11.8722666667,9.62219999999,12.4441333333,10.3987333333,11.7762,11.7720666666,12.2938666667,13.8301333333
785.91,11.4126666667,11.9288666667,9.48373333333,12.4370666667,10.3305333333,11.7305333333,11.776,12.2635333333,13.924
786.22,12.0574,12.6469333333,10.3372666667,13.3456,11.1448,12.7074,12.6712,13.3536,14.7142666667
786.53,13.0114,13.6316,11.3702666667,14.307,12.1123333333,13.7377333333,13.6238666667,14.4405333333,15.7008
786.84,13.7647333333,14.2654,12.0278,14.8122,12.7133333333,14.2228666667,14.2500666667,14.8814666667,16.5492
787.14,13.7719333333,14.3883333334,12.3614,15.0199333334,12.9061333333,14.1842,14.3731333333,14.9406,16.7784
787.45,14.4817333333,14.9926666666,13.0871333333,15.8239333333,13.5048,14.7764,14.9515333333,15.5407333333,17.4458666667
787.76,14.2022666667,14.7115333333,12.7118,15.543,12.8614,14.3147333333,14.3633333333,15.1610666667,17.0113333333
788.07,14.2188,14.7907333333,12.7204666667,15.3848,12.8250666667,14.2452666667,14.1030666667,15.1906,16.9543333333
788.38,14.0594666667,14.2991333333,12.5847333333,14.898,12.3974,13.8573333333,13.5206,14.7408,16.6498666666
788.69,13.6157333333,13.5894,11.9812,14.2900666667,11.6345333333,13.548,12.8097333333,14.3162666667,16.1545333333
789.00,12.9081333333,12.5134666667,11.1493333333,13.3562666667,10.3832666667,12.751,11.7701333333,13.3257333333,15.3142666667
789.31,12.7114,12.1243333333,10.9538666667,13.0203333333,9.98453333334,12.4643333333,11.2976666667,13.0822666667,15.1023333333
789.62,12.3656,11.8699333333,10.6547333333,12.6407333333,9.50646666667,12.0392666667,10.6902666667,12.3890666667,14.9181333333
789.92,11.9718,11.3433333333,10.2840666667,12.2659333333,9.15606666667,11.589,10.284,11.8228,14.5860666667
790.23,11.7006666667,10.8842,10.068,11.9356666666,8.86413333333,11.4781333333,9.98966666667,11.5152,14.3021333333
790.54,11.6011333333,10.5618666667,9.97886666666,11.7532,8.6438,11.559,9.74240000001,11.4532666667,13.9713333333
790.85,10.8231333333,9.9158,9.2462,10.9310666667,8.05793333333,11.0174,9.00833333334,10.7754666667,13.4844666667
791.16,10.7245333333,9.63013333334,9.18359999999,10.8864,8.1112,11.0702666667,9.0786,10.8032,13.3509333333
791.47,10.3470666667,9.26566666667,8.89626666667,10.7164,7.9974,11.1438,8.94526666667,10.7521333333,13.1552666667
