wavelength,Back_DelCasm,Belly_DelCasm,Breast_DelCasm,Crissum_DelCasm,Crown_DelCasm,DorTail_DelCasm,Patch10_DelCasm,Patch11_DelCasm,Rump_DelCasm,Throat_DelCasm,WingTip_DelCasm
509.27,10.9325333333,14.9760666667,13.4646,12.8719333333,21.4122666667,8.09833333333,4.3124,16.9755333333,12.6654666667,29.4339333333,8.90640000001
509.62,10.9254666667,15.0059333333,13.5174,12.9139333333,21.3802666667,8.113,4.3316,16.9707333333,12.6561333333,29.4814666667,8.91826666667
509.97,10.8798666667,15.0180666667,13.5274,12.9386666667,21.316,8.07286666667,4.30186666667,16.9109333333,12.6042666667,29.5145333333,8.88686666666
510.32,10.8840666667,15.0734666667,13.5760666667,12.9777333333,21.3074,8.08126666667,4.31366666667,16.8895333333,12.5860666667,29.5614,8.89793333334
510.66,10.8698666667,15.1136666667,13.6302666667,13.0152,21.2951333333,8.08553333333,4.32406666667,16.8766666667,12.5748666667,29.5987333333,8.8836
511.01,10.8551333333,15.1448,13.6621333333,13.0676,21.2594666667,8.10126666667,4.33146666667,16.8461333333,12.5643333333,29.6288,8.87186666666
511.36,10.8398666667,15.1962666667,13.7249333333,13.0858666667,21.225,8.09106666667,4.328,16.8252,12.5412666667,29.663,8.87459999999
511.70,10.8527333333,15.2664,13.7956666667,13.1471333333,21.2033333333,8.10593333333,4.356,16.8259333333,12.5391333333,29.7325333333,8.89000000001
512.05,10.851,15.2986,13.8373333333,13.1877333333,21.1663333333,8.11186666667,4.37166666667,16.7898666667,12.5249333333,29.741,8.89506666667
512.40,10.7905333333,15.296,13.8414666667,13.1856,21.0777333333,8.06993333333,4.3462,16.7282,12.4538,29.7050666667,8.85453333333
512.75,10.7475333333,15.3234,13.85,13.1968666667,21.0372,8.0462,4.30913333333,16.6687333333,12.4202,29.7539333333,8.83926666666
513.09,10.728,15.3469333333,13.8910666667,13.225,20.9721333333,8.0352,4.31286666667,16.615,12.3856,29.7536,8.83633333334
513.44,10.713,15.3837333333,13.9294,13.2792666667,20.9354666667,8.03426666667,4.31766666667,16.5898666667,12.3859333333,29.7994666667,8.83999999999
513.79,10.6945333333,15.4166666667,13.983,13.3078666667,20.8954666667,8.04033333333,4.3052,16.5608,12.3804666667,29.8223333333,8.84093333332
514.13,10.6965333333,15.4534666667,14.0368666667,13.3824666667,20.8786,8.03873333333,4.3252,16.5474666667,12.3881333333,29.8829333333,8.8564
514.48,10.6692,15.4825333333,14.0734,13.4041333334,20.8158666667,8.01686666667,4.31053333333,16.5033333333,12.3494666667,29.9349333334,8.84086666667
514.83,10.6430666667,15.4999333333,14.1036,13.4100666667,20.754,7.99186666666,4.29006666667,16.4569333333,12.302,29.9658,8.82153333333
515.17,10.66,15.5514666667,14.1838666667,13.5031333333,20.7250666667,8.0174,4.30373333333,16.4396666667,12.3165333334,30.0470666667,8.84926666667
515.52,10.673,15.6094666667,14.2676666667,13.5666666667,20.6972,8.03433333333,4.3258,16.4310666667,12.3442666667,30.1008,8.88766666667
515.87,10.6940666667,15.6923333333,14.3505333333,13.6541333333,20.6768666667,8.06486666667,4.3416,16.4144666667,12.3466,30.1869333333,8.91006666667
516.21,10.7292,15.7696666667,14.4269333333,13.7374666667,20.6468,8.11633333333,4.3936,16.4108666667,12.3618,30.2686,8.96446666666
516.56,10.726,15.8159333333,14.4879333333,13.8057333333,20.6141333333,8.13166666667,4.4174,16.3996666667,12.3674,30.2811333333,8.98100000001
516.91,10.7109333333,15.8356,14.5101333333,13.8185333333,20.5654666667,8.10766666667,4.39646666666,16.3550666667,12.3418666667,30.3044666667,8.96633333334
517.25,10.7108666667,15.8766,14.5534,13.8527333333,20.5396,8.1046,4.39186666667,16.3301333333,12.3144666667,30.3366666667,8.96806666667
517.60,10.7162666667,15.9416666667,14.6034666667,13.9054666667,20.5364666667,8.11613333333,4.40186666667,16.3151333333,12.3046,30.3774666667,8.97086666667
517.95,10.7084666667,15.9755333333,14.6544666667,13.9398666667,20.4838,8.12533333333,4.40573333333,16.2730666667,12.2881333333,30.3923333333,8.96946666667
518.29,10.7062666667,16.0276,14.7115333333,14.0075333333,20.4908666667,8.14573333333,4.4272,16.2765333333,12.2976666667,30.4547333333,8.99759999999
518.64,10.6944,16.0620666667,14.7656,14.0497333333,20.4749333333,8.14246666667,4.43333333334,16.2514,12.2965333333,30.4992,9.00339999999
518.99,10.6796,16.1063333333,14.7878,14.0859333333,20.4760666667,8.1558,4.459,16.2277333333,12.3026,30.5219333333,9.01933333334
519.33,10.6553333333,16.1232,14.7890666667,14.1200666667,20.4387333333,8.14706666667,4.45446666667,16.1714666667,12.2494,30.5260666667,9.00086666667
519.68,10.6054666667,16.1293333333,14.7922,14.1323333333,20.3832,8.13126666667,4.4424,16.1294,12.2192666666,30.5075333333,8.98800000001
520.02,10.5975333333,16.1766,14.8575333333,14.1723333333,20.3905333333,8.137,4.4434,16.1297333333,12.2159333333,30.5583333333,8.98373333333
520.37,10.5908666667,16.2308666667,14.8992,14.1937333333,20.3676,8.13733333333,4.4416,16.0964,12.1924,30.6194666667,8.98333333333
520.72,10.5813333333,16.3114,14.9692666667,14.2582666667,20.3646,8.14246666667,4.45646666667,16.0984,12.1748666667,30.6864666666,8.98366666666
521.06,10.5908666667,16.4057333333,15.05,14.3376,20.3759333333,8.1674,4.48253333333,16.1118666667,12.1915333333,30.7754666667,9.0042
521.41,10.5788666667,16.4446,15.1037333333,14.3920666667,20.3409333333,8.17366666667,4.50253333333,16.1063333333,12.1872,30.8320666667,9.01726666666
521.75,10.5508,16.4971333333,15.152,14.4314666667,20.3386,8.17213333333,4.4828,16.0972,12.1668,30.8748,9.0104
522.10,10.5106,16.5248,15.1734,14.4410666667,20.2674,8.15406666667,4.45473333333,16.0231333333,12.1119333333,30.8709333333,8.97306666667
522.45,10.4768666667,16.5706666667,15.2161333333,14.4791333333,20.2099333333,8.14066666667,4.43513333333,15.9958666667,12.0601333333,30.8694666667,8.95153333333
522.79,10.4425333333,16.6033333333,15.2389333333,14.5072666667,20.1256,8.11706666667,4.3944,15.925,11.9814666667,30.8591333333,8.91346666667
523.14,10.4190666666,16.6558,15.2946,14.547,20.0802,8.11133333333,4.36926666667,15.8816666667,11.97,30.8989333333,8.8962
523.48,10.4177333333,16.7202666667,15.3654666667,14.6008666667,20.0558,8.11973333333,4.38153333333,15.8502666667,11.9588666667,30.9529333333,8.90360000001
523.83,10.3795333333,16.7619333333,15.4082666667,14.6434,19.9872666666,8.10153333333,4.36106666667,15.7746666667,11.9228,30.9606666667,8.891
524.17,10.3916,16.8244,15.4824,14.7249333333,19.9706666667,8.11853333333,4.37606666666,15.765,11.9238666667,31.0322666667,8.91666666667
524.52,10.3422,16.8104666667,15.4780666667,14.7163333333,19.8976,8.08613333334,4.3308,15.6734,11.8694,31.0079333333,8.88873333333
524.87,10.3031333333,16.8072,15.4964,14.7083333333,19.812,8.06073333333,4.30493333333,15.5916,11.811,30.9716666667,8.85633333333
525.21,10.2739333333,16.8288,15.546,14.7413333333,19.7672,8.0348,4.27846666667,15.5232666667,11.7746,31.0233333333,8.84140000001
525.56,10.2536,16.8448666667,15.5714,14.7639333333,19.7035333333,8.0158,4.26446666667,15.4674666667,11.7529333333,31.0428,8.83999999999
525.90,10.2476,16.8830666667,15.6312,14.8008,19.6533333333,8.00813333333,4.2748,15.4298,11.7444666667,31.0651333333,8.86053333334
526.25,10.232,16.9064,15.6772666667,14.8274,19.6043333333,7.99786666667,4.26306666667,15.3770666667,11.7198666667,31.1114,8.84946666668
526.59,10.2088,16.9374666667,15.7166,14.8448666667,19.5407333333,7.97793333333,4.25073333334,15.3312,11.6908666666,31.1421333333,8.83759999999
526.94,10.1872666667,16.9721333333,15.7664,14.8726,19.4971333333,7.98113333333,4.251,15.3097333333,11.6709333333,31.1932666667,8.84293333333
527.28,10.1711333333,17.0163333333,15.8022666667,14.9058666667,19.4654,7.97226666667,4.257,15.277,11.6514,31.2288666667,8.84233333333
527.63,10.154,17.0375333333,15.822,14.9206,19.4220666667,7.96313333333,4.24913333333,15.2547333333,11.6174,31.2484,8.84226666666
527.97,10.1191333333,17.052,15.8419333333,14.9254,19.3761333333,7.94286666667,4.23346666667,15.2122666667,11.5884,31.2514666667,8.82386666667
528.32,10.1361333333,17.1126666667,15.9105333333,14.9864,19.3778,7.96746666667,4.2648,15.2247333333,11.6130666667,31.2972,8.85726666667
528.66,10.1345333333,17.1643333333,15.9574666667,15.0416,19.3766666667,7.98506666667,4.28146666667,15.2232666667,11.6248,31.3366,8.8772
529.01,10.1351333333,17.2074666667,15.9898666667,15.0737333333,19.3633333333,7.99986666667,4.28573333334,15.2178666667,11.62,31.3423333333,8.88339999999
529.35,10.1223333333,17.2526666667,16.0332666667,15.1087333333,19.342,7.99913333333,4.2924,15.2035333333,11.6049333333,31.3796666667,8.88066666666
529.70,10.1138666667,17.288,16.0568666667,15.1467333333,19.3268,8.00093333333,4.29206666667,15.1955333334,11.5918,31.4141333333,8.87793333333
530.04,10.1112,17.3385333333,16.0962666667,15.1895333333,19.3076,8.0136,4.307,15.1829333334,11.591,31.4272,8.88746666667
530.39,10.1168666667,17.3888,16.1576666667,15.2581333333,19.3104666667,8.03646666667,4.33,15.1903333333,11.6069333333,31.4828666667,8.90999999999
530.73,10.1118666667,17.4432,16.2074666667,15.3108,19.3008,8.03206666667,4.33813333333,15.1728666667,11.5999333333,31.5166,8.9172
531.08,10.1124666667,17.5040666667,16.284,15.3758666667,19.2776,8.04513333333,4.34446666667,15.175,11.6018,31.5726,8.92866666667
531.42,10.1237333333,17.5801333333,16.3630666667,15.4507333333,19.2784,8.06673333333,4.35806666667,15.1566666667,11.6182666667,31.6392666667,8.93166666666
531.77,10.123,17.6438,16.4336,15.5176,19.2662666667,8.0776,4.3696,15.1479333333,11.6070666667,31.6930666667,8.94193333333
532.11,10.0934666667,17.6876666667,16.4789333333,15.5568,19.2285333333,8.0686,4.35426666667,15.1118666667,11.5834666667,31.7526666667,8.92000000001
532.46,10.0896666667,17.7302,16.5302,15.5889333333,19.1915333334,8.05926666667,4.35033333333,15.0886666667,11.5518,31.8007333333,8.91266666666
532.80,10.0813333333,17.7784,16.58,15.6338,19.1628666666,8.06266666667,4.36853333333,15.0691333333,11.5469333334,31.836,8.91113333334
533.15,10.0752666667,17.823,16.6293333333,15.6766666667,19.1397333333,8.06733333333,4.37133333333,15.0505333333,11.5318,31.8494666667,8.90786666667
533.49,10.0790666667,17.8818666667,16.7028666667,15.7264,19.1265333333,8.081,4.37846666667,15.0348,11.5257333333,31.8876,8.91266666667
533.84,10.0796666667,17.9475333333,16.7703333333,15.7918666667,19.13,8.0888,4.38666666667,15.0348,11.5209333333,31.9568666666,8.93373333334
534.18,10.0860666667,18.0287333333,16.8519333333,15.8442,19.1274666667,8.0986,4.3962,15.0236,11.5132,32.0142,8.94546666667
534.52,10.1074,18.114,16.9464666667,15.9298,19.1430666667,8.13526666667,4.42553333333,15.0456,11.5368,32.1015333333,8.96786666666
534.87,10.1155333334,18.1819333333,17.0066,15.9994,19.1442,8.15133333333,4.43846666667,15.029,11.5454666667,32.1524,8.98686666666
535.21,10.1156666667,18.2514666667,17.0877333333,16.0642,19.1368,8.1622,4.46226666667,15.0264666667,11.5579333333,32.1883333333,9.01633333334
535.56,10.1152,18.3102,17.1675333333,16.1356,19.1212,8.16806666667,4.46413333333,15.0226666667,11.57,32.2432666667,9.01333333334
535.90,10.1114666667,18.361,17.2239333333,16.1924,19.097,8.18373333333,4.4766,15.0072666667,11.5612666667,32.2636666667,9.01593333333
536.25,10.1076666667,18.4292666667,17.2918666667,16.2527333333,19.0934,8.186,4.48526666667,14.9944666667,11.5610666667,32.3286,9.0304
536.59,10.1207333334,18.4926,17.3604,16.316,19.0822,8.18566666667,4.48093333333,14.9828666667,11.5497333333,32.3963333333,9.04693333334
536.93,10.1421333333,18.5765333333,17.4409333333,16.3961333334,19.089,8.215,4.5106,14.9898,11.5805333333,32.487,9.08826666667
537.28,10.1132666667,18.6236666667,17.4950666667,16.457,19.0712,8.2102,4.5048,14.9736,11.5596666667,32.5293333333,9.08400000001
537.62,10.1242,18.709,17.5837333333,16.5312666667,19.0643333333,8.2202,4.5178,14.9640666667,11.5742,32.6144,9.10133333333
537.97,10.1278666667,18.7612,17.6512,16.5968666667,19.0568666667,8.22626666667,4.53153333333,14.9559333333,11.5727333333,32.6634666667,9.10993333334
538.31,10.1045333333,18.8055333333,17.7022666667,16.6316,18.9839333333,8.22133333333,4.53826666667,14.8981333333,11.5548,32.6414666667,9.11280000001
538.65,10.0914,18.8560666667,17.7683333333,16.6814,18.9416,8.2292,4.54826666667,14.8630666667,11.5347333334,32.6383333334,9.11173333334
539.00,10.0756666667,18.9244666667,17.8376666667,16.737,18.9057333333,8.21766666667,4.538,14.8190666667,11.4950666667,32.6985333333,9.11253333333
539.34,10.0625333333,18.9839333333,17.8953333333,16.7876,18.8708666667,8.21586666667,4.53646666667,14.7648666667,11.4678666667,32.708,9.13093333334
539.69,10.0489333333,19.0450666667,17.9496,16.8512666667,18.8374666667,8.20813333333,4.53113333333,14.7263333333,11.4434,32.7483333333,9.13846666667
540.03,10.0064,19.0562666667,17.967,16.8906666667,18.7598666667,8.20533333333,4.52206666667,14.6807333333,11.4166,32.7170666667,9.13066666667
540.37,9.98173333333,19.0992,18.0029333333,16.9244666667,18.711,8.20473333333,4.52633333333,14.6437333333,11.3884666667,32.7192,9.13953333333
540.72,9.9506,19.124,18.0231333333,16.9314,18.6641333333,8.19126666667,4.50286666667,14.5954,11.3442,32.7160666667,9.1122
541.06,9.94393333333,19.1574666667,18.0518,16.9578666667,18.6251333333,8.1918,4.49966666666,14.5565333333,11.3342666667,32.7136,9.11066666666
541.40,9.91753333335,19.1632,18.0535333333,16.9528,18.581,8.1868,4.49766666667,14.5280666667,11.2994,32.6703333333,9.09693333333
541.75,9.914,19.2202,18.0961333333,16.9971333333,18.5636,8.20633333333,4.51613333333,14.5149333333,11.3086,32.6984666667,9.10846666667
542.09,9.90720000001,19.2596666667,18.1304666667,17.0247333333,18.5492,8.1986,4.5094,14.5004,11.2889333333,32.7296666667,9.10106666667
542.43,9.89513333333,19.3002666667,18.1658,17.0510666667,18.534,8.1884,4.50066666667,14.4880666667,11.2673333333,32.7510666667,9.10073333333
542.78,9.87660000001,19.3204666666,18.1933333334,17.0926,18.5064,8.1912,4.51106666667,14.4753333333,11.2493333333,32.7405333333,9.09206666666
543.12,9.845,19.3463333333,18.2003333333,17.1106,18.4685333333,8.17153333333,4.503,14.4406666667,11.2194666667,32.7427333333,9.06893333333
543.46,9.82973333333,19.3894666667,18.248,17.1363333333,18.4427333333,8.16226666666,4.503,14.4241333333,11.1974,32.7346666667,9.05753333333
543.81,9.81546666667,19.4468666667,18.3013333333,17.1688666667,18.4184666667,8.15153333333,4.4916,14.3889333333,11.169,32.7586666667,9.03366666667
544.15,9.7986,19.4836666667,18.3419333333,17.2017333333,18.3917333333,8.14166666667,4.49866666667,14.3595333333,11.1449333333,32.7485333333,9.01966666667
544.49,9.81039999999,19.5433333333,18.4190666667,17.2649333333,18.37,8.15853333333,4.531,14.361,11.1609333333,32.7731333333,9.04326666667
544.84,9.80420000001,19.6106666667,18.4984666667,17.3440666667,18.3642,8.16306666667,4.5602,14.3687333333,11.1596,32.8459333333,9.05433333333
545.18,9.80393333333,19.6872,18.5882666667,17.4229333333,18.3471333333,8.17033333333,4.57106666667,14.3663333334,11.1586,32.9265333333,9.06286666667
545.52,9.76000000001,19.7064,18.6203333333,17.4574,18.2857333333,8.132,4.52546666667,14.3264666667,11.1083333333,32.9518,9.03699999999
545.87,9.73439999999,19.7380666667,18.6540666667,17.5100666667,18.2444666667,8.1112,4.51673333333,14.2817333333,11.0758666666,32.958,9.02853333333
546.21,9.72700000001,19.8019333333,18.7205333333,17.5736666667,18.2197333333,8.1058,4.5234,14.2658,11.068,33.033,9.02113333333
546.55,9.72953333333,19.8780666667,18.8212,17.6277333333,18.2166666667,8.1214,4.5308,14.2621333333,11.0768,33.1022666667,9.03986666667
546.90,9.74226666666,19.9467333333,18.9110666667,17.6856666667,18.2024,8.13026666667,4.54453333333,14.2557333333,11.0737333333,33.1514666667,9.06060000001
547.24,9.75946666667,20.0463333333,19.0018,17.7626666667,18.2271333333,8.1526,4.58086666667,14.2697333333,11.1024666667,33.2571333333,9.09459999999
547.58,9.78980000001,20.1344666667,19.0862,17.8121333333,18.2520666667,8.18173333333,4.59806666667,14.2830666666,11.1172666667,33.3262666667,9.13786666666
547.92,9.81519999999,20.2442666667,19.2006666667,17.9206,18.2837333333,8.2328,4.61293333333,14.3354,11.1618666667,33.4715333333,9.17213333334
548.27,9.81926666667,20.353,19.2972666667,18.036,18.3200666667,8.24706666667,4.6248,14.3466666667,11.1607333333,33.5776666667,9.19593333333
548.61,9.83926666667,20.4460666667,19.3856,18.0939333333,18.3266666667,8.26066666667,4.6208,14.3462666667,11.1734666667,33.6460666667,9.21533333334
548.95,9.84120000001,20.5142666667,19.4677333333,18.1716666667,18.3196666667,8.28526666667,4.6446,14.3311333333,11.1937333333,33.6882666667,9.25086666667
549.29,9.86893333333,20.6208,19.5624,18.2628,18.3351333333,8.33213333333,4.70373333333,14.3468666667,11.2294666667,33.7008666667,9.29226666666
549.64,9.88606666666,20.7278666667,19.6803333333,18.347,18.3544666667,8.3646,4.74213333333,14.3863333333,11.2531333333,33.7909333333,9.33620000001
549.98,9.87139999999,20.796,19.7468,18.4159333333,18.3074666667,8.36793333333,4.75126666667,14.3756666667,11.2186,33.8116666667,9.34486666666
550.32,9.85360000001,20.8732666667,19.7819333333,18.4875333334,18.2756,8.35606666667,4.72506666667,14.3587333333,11.1944666667,33.8816666667,9.32873333334
550.66,9.84453333333,20.9631333333,19.8522,18.5774666667,18.2682,8.3748,4.721,14.3578666667,11.1968666667,33.9485333333,9.33726666667
551.01,9.84933333334,21.0209333333,19.9074666666,18.6291333333,18.2253333333,8.38633333333,4.71246666667,14.3352666667,11.1751333333,33.9854666667,9.33613333333
551.35,9.8346,21.0848,20.0030666667,18.7442,18.2182,8.4102,4.7454,14.3408666667,11.2052666667,34.0528,9.37086666667
551.69,9.81906666666,21.1284666667,20.0632666667,18.7696666667,18.1901333334,8.37433333333,4.72373333333,14.2972,11.1684666667,34.0976666667,9.34646666667
552.03,9.77966666667,21.1118,20.0716666666,18.7494666667,18.1138666667,8.33173333333,4.67446666667,14.2505333333,11.101,34.0721333333,9.3008
552.38,9.74353333333,21.1335333333,20.1000666667,18.7714,18.0510666667,8.30706666667,4.6554,14.2066666667,11.0604666667,34.0524,9.25926666667
552.72,9.72466666667,21.1900666667,20.1236,18.8160666667,18.0318666667,8.272,4.61106666667,14.1695333333,11.0404,34.0846666667,9.24739999999
553.06,9.68873333334,21.2296,20.1524,18.8534666667,18.0106,8.234,4.59946666667,14.1358666666,10.9992,34.1049333333,9.225
553.40,9.69913333333,21.2827333333,20.2101333333,18.9050666667,18.0014666667,8.24233333333,4.58773333333,14.1182666666,10.9931333333,34.1522666667,9.22200000001
553.74,9.73266666666,21.3626,20.3052,18.9922,18.0612666667,8.2918,4.61066666667,14.1344,11.0426666667,34.2302666667,9.27106666667
554.09,9.76339999999,21.4326,20.3856,19.0551333333,18.0563333333,8.3184,4.63866666667,14.1276666667,11.0583333333,34.2754666667,9.28346666667
554.43,9.78426666667,21.5118,20.4690666667,19.1417333333,18.0749333334,8.34533333333,4.66973333333,14.1466,11.0804,34.3468,9.30140000001
554.77,9.72673333334,21.537,20.5186,19.2036,18.0261333333,8.30953333333,4.62373333334,14.1176666667,11.0334,34.3587333333,9.2794
555.11,9.71733333333,21.6006666667,20.5587333333,19.246,17.9954,8.28986666666,4.60806666667,14.0980666667,11.0255333333,34.4149333333,9.25473333333
555.45,9.69620000001,21.6344666667,20.6056666666,19.2933333334,17.9394666667,8.27393333333,4.57913333333,14.0526666667,11.0127333333,34.3848,9.25853333334
555.80,9.68946666667,21.6806666667,20.6538,19.3392666667,17.9072,8.2836,4.58573333333,14.0267333333,11.0200666667,34.4177333333,9.26233333333
556.14,9.70800000001,21.7403333333,20.7319333333,19.4038666667,17.9156,8.30146666667,4.60826666667,14.0390666667,11.0370666667,34.4738,9.29746666666
556.48,9.69006666666,21.7648666667,20.7976666667,19.4306,17.8762,8.29886666667,4.60953333333,14.0156,11.0160666667,34.5330666667,9.25893333334
556.82,9.69766666666,21.7988666667,20.9004,19.4668,17.8478666667,8.30993333333,4.5858,13.9838666667,10.9944,34.5913333333,9.274
557.16,9.66033333333,21.8585333333,20.9291333333,19.5061333333,17.8032666667,8.29366666667,4.57266666667,13.9223333333,10.9525333333,34.5823333333,9.25880000001
557.50,9.64193333333,21.9131333333,20.9786666667,19.5493333333,17.7586666667,8.26753333333,4.55313333334,13.8849333333,10.9505333333,34.6408,9.23033333333
557.85,9.64973333334,22.0221333333,21.0601333333,19.6581333333,17.783,8.27973333333,4.56053333333,13.9105333333,10.9695333333,34.7018,9.27426666666
558.19,9.63433333333,22.0372666667,21.1156,19.6747333333,17.7086,8.27086666667,4.5658,13.8715333333,10.9428,34.7065333333,9.27186666667
558.53,9.63493333334,22.0962666667,21.1644666667,19.7073333333,17.6743333333,8.27306666667,4.56546666666,13.8313333333,10.9318,34.7308666667,9.28506666666
558.87,9.66233333335,22.1837333333,21.268,19.7955333333,17.6884666667,8.29026666667,4.59,13.8534666667,10.934,34.7616666667,9.31013333334
559.21,9.6758,22.2624666667,21.3551333333,19.8638,17.6883333333,8.31646666667,4.63393333333,13.8370666667,10.9316666667,34.8191333333,9.32960000001
559.55,9.71126666668,22.3962666667,21.4655333333,19.9677333333,17.7226666667,8.33406666667,4.66,13.8744666667,10.9744,34.9039333333,9.36900000001
559.89,9.72959999999,22.5092,21.5738,20.0605333333,17.7096666667,8.34306666667,4.6544,13.8707333333,10.9912,34.9894,9.393
560.23,9.72639999999,22.583,21.6077333333,20.1168,17.6838,8.33746666667,4.63993333333,13.8594666666,10.9722666667,34.9710666667,9.43293333334
560.58,9.7636,22.6546666667,21.6341333333,20.2076666667,17.6568,8.36213333333,4.68106666667,13.8971333333,11.006,35.0191333333,9.4534
560.92,9.7608,22.7122,21.7133333333,20.2550666667,17.6475333333,8.37113333333,4.6896,13.9228666667,11.0091333333,35.0719333333,9.4586
561.26,9.70906666667,22.7373333333,21.7358666667,20.2759333333,17.5784,8.3436,4.65553333333,13.8840666667,10.9508666667,35.0789333333,9.4356
561.60,9.61293333333,22.7056666667,21.7113333333,20.2330666667,17.4662666667,8.27493333333,4.61233333333,13.7884,10.8817333333,35.0186,9.366
561.94,9.5846,22.76,21.7565333333,20.2898,17.4396,8.25233333333,4.59053333333,13.7623333333,10.8569333333,35.0258,9.36106666667
562.28,9.60573333333,22.8164,21.8199333333,20.3617333333,17.4216666667,8.27073333333,4.6322,13.7903333333,10.8651333333,35.0376,9.36413333333
562.62,9.55973333333,22.8516666667,21.8394666667,20.3698,17.3701333333,8.22793333333,4.61893333333,13.7304,10.8159333333,35.0524,9.33366666667
562.96,9.5428,22.9105333333,21.902,20.4472666667,17.3754,8.22933333333,4.5992,13.7277333333,10.8296666667,35.1006666667,9.34453333333
563.30,9.5168,22.975,21.9528666667,20.4858666667,17.3391333333,8.21566666666,4.5954,13.6794666667,10.8020666667,35.1283333333,9.35046666667
563.64,9.51166666667,23.0314666667,22.0268666667,20.5446,17.3214666667,8.21093333333,4.62266666667,13.6556,10.7932,35.1662,9.36153333332
563.99,9.53060000001,23.1503333333,22.1498666667,20.645,17.3544,8.229,4.64073333333,13.6633333334,10.8015333333,35.2993333333,9.36613333334
564.33,9.46486666667,23.2087333333,22.2327333333,20.6552,17.3271333333,8.18066666667,4.58586666667,13.5799333333,10.746,35.3276,9.32
564.67,9.46593333333,23.2866,22.3128666667,20.7593333333,17.3107333333,8.18173333333,4.5878,13.5461333333,10.7575333333,35.3712,9.33166666666
565.01,9.45559999999,23.3339333333,22.3742,20.8098,17.3080666667,8.17326666667,4.58013333333,13.5022666667,10.7447333333,35.3540666667,9.29860000001
565.35,9.45646666667,23.3728,22.4194666667,20.8686,17.2716666667,8.1786,4.56253333333,13.4868666667,10.7244666667,35.3818,9.30833333333
565.69,9.45000000001,23.4624,22.4963333333,20.9262666667,17.2692,8.1818,4.5518,13.4764666667,10.7076,35.4836,9.2998
566.03,9.48366666666,23.5582,22.6154666667,21.0104,17.3235333333,8.21553333333,4.5628,13.4772666666,10.7391333333,35.5736,9.34086666666
566.37,9.48133333333,23.5860666667,22.6557333333,21.0675333333,17.3026,8.24093333333,4.5462,13.4676,10.7261333333,35.609,9.34266666667
566.71,9.45713333333,23.6187333333,22.6925333333,21.1044666667,17.2678,8.23346666667,4.56033333333,13.4663333333,10.7091333334,35.6424,9.33286666666
567.05,9.46959999999,23.6788666667,22.776,21.1833333333,17.2888666667,8.2726,4.577,13.4732666667,10.7242666667,35.6988,9.34513333333
567.39,9.45606666667,23.7421333333,22.7879333333,21.2138,17.2873333333,8.28453333333,4.556,13.4592,10.7053333333,35.7183333333,9.34719999999
567.73,9.47059999999,23.8146,22.8766,21.2947333333,17.2654666667,8.33846666667,4.60346666667,13.4585333333,10.7316,35.7477333333,9.3906
568.07,9.53,23.9087333333,22.9532,21.4164666667,17.3088666667,8.41226666667,4.66366666667,13.5246666667,10.7751333333,35.8228,9.45193333334
568.41,9.54093333333,23.9926,23.0370666667,21.4698,17.3026666667,8.43546666667,4.68353333333,13.5282,10.7653333334,35.8706666667,9.46433333333
568.75,9.56819999999,24.0652666667,23.1156666667,21.517,17.2778666667,8.47293333333,4.7476,13.5511333333,10.7766666667,35.8855333333,9.54166666667
569.09,9.59359999999,24.151,23.2128,21.5787333333,17.3042666667,8.4862,4.77266666666,13.5533333333,10.7848666667,35.9443333333,9.55833333333
569.43,9.57146666666,24.1911333333,23.2526,21.616,17.2636666667,8.4904,4.7796,13.5413333333,10.7956,35.894,9.55886666666
569.77,9.54786666667,24.2169333333,23.2618,21.6369333333,17.207,8.46,4.76873333333,13.5150666667,10.7724,35.8564,9.54959999999
570.11,9.56979999999,24.2973333333,23.3456,21.7116,17.2059333333,8.458,4.7896,13.4968666667,10.777,35.8896,9.57086666666
570.45,9.57286666667,24.3682,23.3904666667,21.7462666667,17.1726,8.45713333334,4.7738,13.4414,10.7572666667,35.852,9.567
570.79,9.57453333333,24.4043333333,23.4346666667,21.7775333333,17.1490666667,8.46206666666,4.77086666667,13.4358666667,10.7108666667,35.8602,9.5804
571.13,9.56093333334,24.4279333333,23.5060666667,21.8309333334,17.1171333333,8.4582,4.77213333333,13.3944,10.7008,35.8689333333,9.55279999999
571.47,9.51499999999,24.4414666667,23.5202666667,21.8428666667,17.0916,8.3962,4.73326666667,13.3472666667,10.6645333333,35.8612666667,9.50720000001
571.81,9.46706666667,24.445,23.5354,21.8323333333,17.0277333333,8.349,4.7042,13.2769333333,10.6336,35.8233333333,9.47519999999
572.15,9.45946666666,24.4895333333,23.5832,21.8712666667,17.0262,8.34886666667,4.6846,13.2711333333,10.6344666667,35.8456666667,9.48000000001
572.49,9.44266666666,24.559,23.6271333333,21.9481333333,17.0264666667,8.36006666667,4.66753333334,13.2441333333,10.6283333333,35.9318666666,9.47313333334
572.83,9.42886666667,24.6043333333,23.6875333333,22.0073333333,16.9958,8.365,4.66213333333,13.2208,10.6086,35.9773333334,9.45666666667
573.17,9.44053333333,24.6551333334,23.753,22.0544,16.9912666667,8.37326666667,4.6596,13.2114,10.6009333333,36.0161333333,9.46060000001
573.51,9.39440000001,24.7003333333,23.7790666666,22.0746,16.9586,8.37413333333,4.64246666667,13.1454666667,10.5666,36.0708666667,9.43226666667
