wavelength,Back_ThlFulm,Belly_ThlFulm,Breast_ThlFulm,Crissum_ThlFulm,Crown_ThlFulm,DorTail_ThlFulm,Rump_ThlFulm,Throat_ThlFulm,WingTip_ThlFulm
519.68,14.9499333333,54.6322666667,33.093,45.1966666667,10.4400666667,15.2938,22.8578777778,26.7885,14.4777333333
520.02,14.9801333333,54.6808,33.1493333333,45.2409333333,10.4823333333,15.3230666667,22.8834333333,26.8626666667,14.4995333333
520.37,15.0494666667,54.7983333333,33.2445666667,45.3749,10.5692666667,15.4192,22.9750888889,27.0021,14.5713
520.72,15.0550666667,54.8808666667,33.2833666667,45.4330333333,10.5936,15.4218,23.0183333333,27.0902333333,14.5963333333
521.06,15.0904,54.9085333333,33.2969333333,45.4614333333,10.6499333333,15.4438,23.0301555555,27.1734666667,14.6418333333
521.41,15.0741333333,54.9292,33.2749666667,45.4763,10.6302,15.4127333334,23.0086777778,27.1871666666,14.6106
521.75,15.0546666667,54.8972666667,33.2863333333,45.4444333333,10.6502666667,15.4124,23.0218444445,27.2473666667,14.6196666667
522.10,15.0637333333,54.9418,33.2966,45.4717333333,10.6570666667,15.3779333333,23.0148777778,27.2795333333,14.6019
522.45,15.0833333333,54.9603333333,33.2948333333,45.5136333333,10.698,15.4008,23.0276111111,27.3609333333,14.6229333333
522.79,15.0880666667,54.9458666667,33.2882,45.4901666667,10.7224666667,15.3932,23.0132666667,27.4104,14.6199
523.14,15.081,54.9926666667,33.3305666667,45.5438333333,10.7479333333,15.4224666667,23.0427777778,27.4893666667,14.6490666667
523.48,15.0665333333,55.0214666667,33.3611666667,45.5987333333,10.7485333333,15.408,23.0405111111,27.5282333333,14.6355666667
523.83,15.0168666667,54.9974666667,33.3219333333,45.5976666667,10.7428,15.3834,23.0363222222,27.5696,14.6138666667
524.17,14.9939333333,54.9263333333,33.2732,45.5831333333,10.7495333333,15.3418666667,22.9916888889,27.5786,14.5824666667
524.52,14.9346,54.8651333333,33.2058333333,45.5350333333,10.7374666667,15.3132666667,22.9614222222,27.5704,14.5252666667
524.87,14.9328666667,54.8522666667,33.2337333333,45.5597333333,10.7498666667,15.3313333333,22.9745666667,27.6249333333,14.499
525.21,14.9472666667,54.8123333333,33.2402666667,45.5790666667,10.7523333333,15.3220666667,22.9586,27.6671333333,14.4872
525.56,14.9622,54.8596,33.2521333333,45.6433666667,10.7887333333,15.3294,22.9616555556,27.7525333333,14.4757666667
525.90,14.9376666667,54.8457333334,33.215,45.6556,10.8053333333,15.3344,22.9536444445,27.8197666667,14.4467333333
526.25,14.9028,54.8002666667,33.18,45.6229,10.8135333333,15.3009333333,22.9149666667,27.8360333333,14.4098666667
526.59,14.8751333333,54.7822,33.1575,45.6124,10.818,15.2940666667,22.8882333333,27.8757666667,14.3995
526.94,14.8647333333,54.7928666667,33.1333666667,45.6132333333,10.8163333333,15.2766666667,22.8747,27.9132666667,14.3790333333
527.28,14.8432,54.7590666667,33.0774666667,45.5702,10.8066,15.256,22.8465111111,27.9358,14.3443
527.63,14.8384,54.7458,33.0820333333,45.5623333333,10.8212666667,15.248,22.8306555556,27.9686,14.3284
527.97,14.8269333333,54.735,33.063,45.5534333333,10.8280666667,15.2468,22.8145555556,27.9942333333,14.3165666667
528.32,14.8384666667,54.7234,33.0764666667,45.5657666667,10.8556666667,15.2600666667,22.8158333333,28.0377,14.336
528.66,14.8425333333,54.7257333333,33.0742,45.5728,10.8790666666,15.2628666667,22.8106888889,28.0875333333,14.3450666667
529.01,14.8653333333,54.7668,33.1067,45.6043,10.9302666666,15.2907333333,22.8348666667,28.1552,14.3767333333
529.35,14.8692666667,54.7509333333,33.1080333333,45.5862333333,10.9397333333,15.2939333333,22.8303666667,28.1777,14.3786666667
529.70,14.9021333333,54.7828,33.1600333333,45.6382666667,10.9858666667,15.3360666667,22.8664888889,28.2364666667,14.4226333333
530.04,14.9305333333,54.8224666667,33.191,45.6804666667,11.0203333333,15.3608,22.8890111111,28.3046333333,14.4466
530.39,14.9644666667,54.8582,33.2321,45.7482333333,11.0625333333,15.3765333333,22.9203333333,28.3895,14.4632
530.73,14.9948666667,54.9014666667,33.2671,45.8236,11.1169333333,15.4234666667,22.9553111111,28.4894333333,14.4947333333
531.08,15.0121333333,54.9112666667,33.3001666667,45.8682666667,11.1760666667,15.4526,22.9772111111,28.5684333333,14.5264333333
531.42,15.0418666667,54.9394,33.3118666667,45.9014666667,11.2312666667,15.4848,23.0075,28.6590666667,14.5563333333
531.77,15.0560666667,55.0042,33.3675,45.9719,11.2639333333,15.4888666667,23.03,28.7517666667,14.5824
532.11,15.0774,55.0197333333,33.3778666667,45.9978,11.2947333333,15.4977333333,23.0414555556,28.8162,14.5868333333
532.46,15.0770666667,55.0032666667,33.3804666667,45.9996,11.3100666666,15.4966666667,23.0418333333,28.8577333333,14.5734
532.80,15.0854,55.0162666667,33.3756333333,46.0359666667,11.335,15.5163333333,23.0697222222,28.9154333333,14.5800333333
533.15,15.0753333333,55.0252,33.3699333333,46.0727666667,11.3652666667,15.5152,23.0815222222,28.9631666667,14.5801666667
533.49,15.0696,55.0211333333,33.3496333333,46.0454333333,11.3856666667,15.4849333333,23.0708222222,29.006,14.5644666667
533.84,15.0686666667,55.0419333333,33.3449333333,46.0691666667,11.4065333333,15.5032666667,23.0912555556,29.0690333333,14.5628333333
534.18,15.0681333333,55.0406666667,33.3491333333,46.0739666667,11.4301333333,15.5114666667,23.1038333333,29.1250333333,14.5678
534.52,15.0566666667,54.968,33.325,46.0232333333,11.4583333333,15.5058,23.0787111111,29.1475333333,14.5672333333
534.87,15.0977333333,54.9874666667,33.3477333333,46.0601666667,11.5012666667,15.5276,23.0965666667,29.2213,14.5951333333
535.21,15.1316,55.0137333333,33.3724666667,46.1107333333,11.5500666667,15.5484,23.1165333333,29.2990666667,14.6282666667
535.56,15.1509333333,55.0714,33.3881333333,46.1456333333,11.5992666667,15.5751333333,23.1456777778,29.3672333333,14.6438333333
535.90,15.2012666667,55.1908,33.4554,46.2437,11.6859333333,15.6170666667,23.2068111111,29.4863333333,14.6989333333
536.25,15.2346,55.297,33.5044333333,46.3473666667,11.7517333333,15.6498,23.2464333333,29.5975333333,14.734
536.59,15.2154666666,55.2884666667,33.4937333333,46.3253666667,11.7689333333,15.6138,23.2125666667,29.6235333333,14.7099666667
536.93,15.233,55.3382666666,33.5169333333,46.3728333333,11.8074,15.6290666667,23.2149555555,29.7043666667,14.7413333333
537.28,15.2305333333,55.3926666667,33.5478666667,46.431,11.8199333333,15.6429333333,23.2248444445,29.7725,14.7636
537.62,15.2411333333,55.366,33.5446666667,46.4466666667,11.8638666667,15.6333333333,23.2256888889,29.8185333333,14.7712
537.97,15.2703333334,55.3711333333,33.5662666667,46.4269666667,11.9335333333,15.6498666667,23.2384333333,29.8635,14.8080666667
538.31,15.2976666667,55.4206666667,33.6027333333,46.4626333333,11.9862666667,15.6506,23.2684555555,29.9316666667,14.8276666667
538.65,15.2695333333,55.4138,33.6194333333,46.4979666667,12.0264666667,15.6629333333,23.2732888889,29.991,14.8275333333
539.00,15.2762,55.4560666667,33.6587666667,46.5691666667,12.0808,15.6762666667,23.2936444444,30.069,14.8285333333
539.34,15.2794,55.4015333333,33.6634333333,46.5537666667,12.1142,15.6755333333,23.2854666667,30.1488,14.8198
539.69,15.1918666667,55.2294666667,33.5456,46.4511333333,12.0406666666,15.6104666667,23.1903,30.1237,14.7393
540.03,15.1380666667,55.1514666667,33.4941666667,46.4047666667,12.0318,15.553,23.1449111111,30.1133,14.6980666667
540.37,15.1040666667,55.0944,33.4669666667,46.3756333333,12.0217333333,15.5372666667,23.1098111111,30.158,14.6816666667
540.72,15.0919333333,55.0741333333,33.4701333333,46.3777333333,12.0354666667,15.5362666667,23.1157666667,30.1803666667,14.6627666667
541.06,15.0832,54.9899333333,33.4255666667,46.3391666667,12.0482,15.5255333333,23.0837111111,30.1672,14.6329
541.40,15.042,54.9350666667,33.4019,46.2804,12.0316,15.486,23.0424888889,30.1628,14.5954666667
541.75,15.0296666667,54.9640666667,33.3836333333,46.3278333333,12.0232666667,15.4778,23.0356555556,30.2093,14.5678666667
542.09,14.9698,54.8914666667,33.3274666667,46.2831,11.9746,15.4268666666,22.9628111111,30.1953,14.4967333333
542.43,14.9543333334,54.8611333333,33.2914666667,46.2671666667,11.9665333333,15.3984,22.9263111111,30.2097666667,14.4694333333
542.78,14.8971333333,54.7467333333,33.2094666667,46.1915,11.916,15.3385333333,22.8515,30.1752,14.4156333333
543.12,14.8518666666,54.7182666667,33.1641,46.1523666667,11.8838,15.2907333333,22.8051222222,30.1522,14.3595333333
543.46,14.8772,54.7547333333,33.1989666667,46.1979666667,11.9473333333,15.3198,22.8233666667,30.2209333333,14.3719666667
543.81,14.8666666667,54.7216666667,33.1800333333,46.1649333333,11.9552,15.3257333333,22.8074444444,30.2423333333,14.3512666667
544.15,14.8934666667,54.7707333333,33.1876333333,46.2110333333,12.0026,15.3344666667,22.8378111111,30.2967666667,14.3686666667
544.49,14.9098666667,54.7444666667,33.1887333333,46.1809,12.0466666667,15.3393333333,22.8263111111,30.3609333333,14.3904333333
544.84,14.9074666667,54.7888666667,33.2063,46.2246,12.0693333333,15.3554,22.8294777778,30.4362333333,14.3954
545.18,14.963,54.9235333333,33.2763,46.3670333333,12.1389333333,15.4333333333,22.9036222222,30.5727666667,14.4573333333
545.52,14.9832666667,54.9234,33.2794,46.3957,12.179,15.4468,22.9009888889,30.6284333333,14.4661666667
545.87,15.0422,55.0703333333,33.3938333333,46.5344333333,12.2897333333,15.524,22.9989222222,30.7636,14.5554
546.21,15.0953333334,55.1671333333,33.4862666667,46.6087666667,12.3720666667,15.5756,23.0558555556,30.8686,14.5982666667
546.55,15.1168,55.2162,33.5417333333,46.6122666667,12.4204666667,15.6024,23.0930666667,30.9375333333,14.6315
546.90,15.1822666667,55.2202,33.5815,46.6798666667,12.5227333333,15.6698,23.1713666667,31.0445,14.7074666667
547.24,15.2374666667,55.3332,33.6777,46.7878333333,12.5923333333,15.7031333333,23.2396444444,31.1740333333,14.7718
547.58,15.2941333333,55.4233333333,33.7356666667,46.8925666667,12.6548,15.7200666667,23.2773,31.3047333333,14.8407333333
547.92,15.3334666667,55.5202666667,33.8494666667,46.9990666667,12.7317333333,15.7816,23.3303,31.4292333334,14.9007
548.27,15.3575333333,55.6514666667,33.8992666667,47.1921666667,12.7840666667,15.804,23.3883666667,31.5435,14.9012
548.61,15.4581333333,55.7480666667,34.0049,47.3012333333,12.927,15.8834666667,23.4918555556,31.7073666667,14.9771
548.95,15.4977333333,55.78,34.0359,47.3326,13.0021333333,15.9035333333,23.5363,31.7714,15.0042666667
549.29,15.5586666667,55.8292666667,34.1504666667,47.4177,13.1381333333,15.9654,23.6210333334,31.8880666667,15.0975
549.64,15.5648,55.8910666667,34.1361666667,47.4776333333,13.1808,15.9681333333,23.6469444444,31.9603,15.1233666667
549.98,15.6256,55.9308,34.1636,47.5764333333,13.2683333333,16.0428666667,23.7298555556,32.0892,15.1869666667
550.32,15.7546,56.1594666667,34.2905333333,47.7900666667,13.4449333333,16.1869333333,23.8922,32.3062,15.3193
550.66,15.7982666667,56.2941333333,34.3553666667,47.9428333333,13.5034,16.2542666666,23.9348555555,32.4367333333,15.3811
551.01,15.7952666667,56.3297333333,34.3568666667,47.9518666667,13.5334,16.2882666667,23.9637666667,32.4792,15.3897333333
551.35,15.8141333333,56.4366,34.4384,48.0462,13.5614666667,16.333,24.0248555556,32.5514333333,15.4012333333
551.69,15.8248,56.4635333334,34.4196,48.0533,13.5824666667,16.3678,24.0463777778,32.6144666667,15.3862666667
552.03,15.8318,56.47,34.4527333333,48.0533,13.6222,16.4025333334,24.0923111111,32.6981666667,15.4398666667
552.38,15.8211333333,56.5643333333,34.5152666667,48.1353,13.6438,16.4186666667,24.1100222222,32.7904333334,15.4737
552.72,15.8509333333,56.6055333333,34.5207,48.1775,13.6759333333,16.412,24.0951666667,32.8711666667,15.4710666667
553.06,15.8112666667,56.6321333333,34.5356333333,48.2138666667,13.6708,16.4037333333,24.0820888889,32.9162333333,15.4428333333
553.40,15.9098666667,56.6506666666,34.6002333333,48.2792666667,13.7309333333,16.4514,24.1485888889,33.0560333333,15.5003
553.74,15.9497333333,56.7786,34.6776333333,48.3408,13.8032666667,16.4812666667,24.1795111111,33.1586666667,15.5775
554.09,15.9546,56.7980666667,34.6909,48.3790666667,13.8066,16.4898666667,24.1716777778,33.1964666667,15.5835666667
554.43,16.0523333333,56.896,34.792,48.4372666667,13.9478,16.5732,24.2824555556,33.3259333333,15.7018
554.77,16.0973333333,56.9329333333,34.8575666667,48.4841666667,14.024,16.6232666667,24.3338666667,33.3985666667,15.7490333333
555.11,16.1572666667,56.9842,34.8913666667,48.5649333333,14.1286,16.6853333333,24.3826444444,33.5395333333,15.8186
555.45,16.1772,56.9242666667,34.9331666667,48.6054666667,14.1808,16.6939333333,24.3799666667,33.6035666667,15.8413666667
555.80,16.2052,56.9976666667,34.9535333333,48.6071666667,14.2274666667,16.7274666667,24.3603888889,33.6466,15.8331
556.14,16.2488666667,56.9192,34.9343666667,48.5458333333,14.2698,16.7194666667,24.3599777778,33.6769666667,15.8718
556.48,16.2646,56.9802,35.0429666667,48.6454666667,14.3323333334,16.7866,24.4088555556,33.7841,15.9588
556.82,16.3658,57.0776,35.0973666667,48.7411666667,14.4208,16.8455333333,24.4779222222,33.926,16.0206333333
557.16,16.4174666667,57.2062666667,35.1810666667,48.8689666667,14.5553333333,16.9684,24.5834,34.0653333333,16.1373333333
557.50,16.41,57.1725333333,35.1708333333,48.8294666667,14.5417333333,16.9478,24.5846555556,34.1130333333,16.1187333333
557.85,16.4668,57.2688,35.2571,48.9635666667,14.6446,17.0037333333,24.6876,34.2993,16.1929333333
558.19,16.4567333333,57.3154666667,35.2561,49.0415333333,14.6468666667,16.9549333333,24.6682444444,34.3733333333,16.1735
558.53,16.4882,57.3986,35.2821333333,49.1547666667,14.6788666667,16.9640666667,24.6849444444,34.5212,16.2016666667
558.87,16.4903333333,57.4253333334,35.2668,49.1482,14.7152666667,16.9550666667,24.6981,34.551,16.2009333333
559.21,16.4735333333,57.5519333333,35.3289,49.2337,14.7305333333,16.9398,24.7245444444,34.6394666667,16.1869666667
559.55,16.4794666667,57.5456,35.3580666667,49.2712333333,14.7554666667,16.9433333333,24.7537555556,34.7277,16.2394333333
559.89,16.3893333333,57.6221333333,35.3363,49.3384333333,14.7152,16.8921333333,24.7163111111,34.7594,16.1813666667
560.23,16.4036666667,57.5756,35.301,49.3175,14.7983333333,16.8737333333,24.7385333333,34.8239666667,16.2117
560.58,16.3576,57.5044666667,35.2752,49.2383333333,14.7736666667,16.8295333333,24.7026777778,34.7977666667,16.1899333333
560.92,16.2694,57.4075333333,35.2338333333,49.1616,14.7525333333,16.7396666667,24.5963777778,34.7522333333,16.0548333333
561.26,16.2184,57.3735333333,35.2062333333,49.1871333333,14.7448,16.6986,24.5550444444,34.7739333333,15.9994
561.60,16.0956666667,57.2575333333,35.1301,49.1004333333,14.6683333333,16.5857333333,24.4146,34.6888,15.8641
561.94,16.0661333333,57.2259333333,35.1215666667,49.0592,14.6944666667,16.5993333333,24.3632111111,34.7171666667,15.8262333333
562.28,16.0234666667,57.2317333333,35.1178333333,49.0654666667,14.6887333333,16.5567333333,24.3259222222,34.7088333333,15.7817666667
562.62,16.0521333333,57.2479333333,35.193,49.1187333333,14.7364666666,16.5884,24.3737555556,34.7916,15.8132
562.96,16.1348666666,57.364,35.2588333333,49.2505,14.8598666667,16.7024666667,24.4929222222,34.9469,15.9443
563.30,16.1452,57.4003333333,35.2491333333,49.2763333333,14.8728666667,16.6979333333,24.5082,35.0075333333,15.903
563.64,16.2527333333,57.4204666667,35.3011,49.2980333333,14.9862,16.791,24.5597888889,35.0774,15.9525333333
563.99,16.1740666667,57.3322666667,35.2324333333,49.2177333333,14.9222666667,16.747,24.4697888889,35.0456,15.8407
564.33,16.1594,57.4494666667,35.2604333333,49.3516333333,14.9836666667,16.7985333333,24.4889777778,35.1988666667,15.8715
564.67,16.212,57.4912,35.2851666667,49.3972,15.01,16.8039333333,24.5373888889,35.2861,15.9051333333
565.01,16.2859333333,57.5661333333,35.359,49.4574333333,15.1545333333,16.9117333333,24.6092,35.3854333333,15.9728666667
565.35,16.3746,57.6480666667,35.4451666667,49.5611333333,15.2478666667,16.9858666667,24.7139111111,35.5178666667,16.0166666667
565.69,16.3368,57.5994,35.3976,49.5055,15.2141333333,16.9508,24.6940444444,35.5289333333,15.9834666667
566.03,16.3869333333,57.6305333333,35.4347,49.5964,15.2838,16.9987333333,24.7429666667,35.6111,16.0297666667
566.37,16.3708,57.6122666667,35.4254,49.6013666667,15.3191333333,16.9953333333,24.7181666667,35.6229666667,16.0192
566.71,16.3428666667,57.5348,35.3355666667,49.5396333333,15.3161333333,16.9258666667,24.6519777778,35.5906333333,15.9790333333
567.05,16.3590666666,57.5926,35.3851666667,49.6676,15.3835333333,16.9542,24.6707444444,35.6735666666,16.0340666667
567.39,16.2866,57.6068,35.3797333333,49.6916,15.3577333333,16.9138,24.6637,35.7421,16.0210333333
567.73,16.3958666667,57.6910666667,35.4955666667,49.8232,15.4726666666,17.0260666667,24.7547444444,35.8778333333,16.1029333333
568.07,16.4322,57.6728,35.5142333333,49.8128333333,15.5160666667,17.0199333333,24.7946333333,35.9039,16.1067666667
568.41,16.4503333334,57.6506666667,35.5439666667,49.8218333333,15.5862,17.0468,24.7850666667,35.9645,16.1317
568.75,16.4375333334,57.5757333333,35.4977,49.7941,15.5973333333,17.0550666667,24.7836777778,35.9720666667,16.1344
569.09,16.3986,57.5304666667,35.4355,49.7497,15.6118,17.0291333333,24.7288888889,35.9732,16.1380666667
569.43,16.4151333333,57.6196,35.4654333333,49.7984333333,15.6585333333,17.0558,24.7553,36.0482,16.1457666667
569.77,16.3521333333,57.5349333333,35.387,49.6918,15.6590666666,17.0022666666,24.7099888889,36.0529333334,16.0977333333
570.11,16.3301333333,57.5733333333,35.3668,49.7254,15.6949333333,17.0054,24.7139222222,36.1443333333,16.1125666667
570.45,16.3790666666,57.6257333333,35.4322333333,49.8079333333,15.7942,17.0505333333,24.7668333333,36.2710666667,16.1418666667
570.79,16.3866,57.49,35.3471666667,49.6425333333,15.7928,17.0468,24.7243,36.1966666667,16.0792333333
571.13,16.4210666667,57.4697333333,35.3558333333,49.6866333333,15.8628666667,17.0722666667,24.7453777778,36.2393333333,16.0689666667
571.47,16.3916,57.536,35.3439,49.7005,15.8786,17.03,24.7398444444,36.2654,16.0876333333
571.81,16.3787333333,57.5146666667,35.3176,49.6886,15.891,17.0146,24.6891888889,36.2756333333,16.0551666667
572.15,16.3224666667,57.5488,35.2799333333,49.6739,15.8535333333,16.9692,24.6726333333,36.2912,15.9991666667
572.49,16.2719333333,57.6494666667,35.3041333333,49.7745666667,15.8308666667,16.902,24.6588555555,36.3491,15.9260666667
572.83,16.2624666666,57.6838666667,35.3437333333,49.7998,15.8699333333,16.8672666667,24.6551,36.4039,15.9251
573.17,16.2828,57.6479333333,35.3589333333,49.8409333333,15.9446666667,16.8939333333,24.6881444445,36.4393666667,15.9786
573.51,16.2669333333,57.6644666667,35.3583666667,49.8780666667,15.9664666667,16.8866666667,24.6609666667,36.4723666667,15.9648666667
573.85,16.2699333333,57.6476,35.3211333333,49.8762333333,15.9460666667,16.8877333334,24.6294333333,36.4805,15.8991333333
574.19,16.2591333333,57.6520666667,35.3253666667,49.8246,15.9488,16.8815333333,24.6302555556,36.4956666667,15.8708333333
574.53,16.2374,57.7515333333,35.3678,49.9377,16.0146666667,16.8810666667,24.6707777778,36.6481666667,15.8916333333
574.87,16.2882666667,57.7579333333,35.4191666667,49.9459,16.0923333333,16.9324666667,24.7246333333,36.7515666667,15.959
575.21,16.3024666666,57.7338,35.4295,49.9307333333,16.1439333333,16.985,24.7369777778,36.7943333333,15.9769
575.55,16.3632,57.8955333333,35.5474,50.0382333333,16.2444,17.0870666667,24.8443777778,36.9727333333,16.0585666667
575.89,16.4290666667,57.9620666667,35.5986,50.1492666667,16.3402666667,17.1554,24.8998222222,37.0806666667,16.1315
576.22,16.5336,57.9426,35.6663666667,50.1497666667,16.4827333333,17.277,25.0009888889,37.2212333333,16.2801
576.56,16.6114666667,58.0064,35.7363666667,50.2294666667,16.5654,17.3726666667,25.1088888889,37.3645333333,16.3473
576.90,16.7114,58.1537333333,35.8617,50.3649666667,16.6713333333,17.4190666667,25.2087777778,37.5692333333,16.4088333333
577.24,16.789,58.1772,35.9246,50.3823,16.7980666667,17.5260666667,25.3233888889,37.6821,16.5106333333
577.58,16.9295333333,58.2860666667,36.1009,50.4702333333,16.9892,17.6187333333,25.4826111111,37.8730666667,16.6655666667
577.92,16.9300666667,58.183,36.0639,50.4379,17.0370666667,17.6514666667,25.4640444445,37.9027666667,16.7196333333
578.26,17.0285333333,58.2704666667,36.1936333333,50.5115333333,17.1586,17.7083333333,25.5485777778,38.0114333333,16.7926333333
578.60,17.0795333333,58.3266,36.2155333333,50.5564,17.241,17.7359333333,25.5924,38.0529333333,16.8527333333
578.94,17.0468,58.3246,36.1981666667,50.5831,17.2438666667,17.6629333333,25.5659,38.0967333333,16.7681
579.28,17.0306,58.1518666667,36.1063666667,50.4927666667,17.2775333333,17.6132,25.5448111111,38.0452666667,16.7659
579.61,17.0624666667,58.1134,36.1667333333,50.4811,17.3626666667,17.6492666667,25.6092,38.1305,16.8074666667
579.95,16.9946666667,58.0842666667,36.1103666667,50.4812666667,17.3248,17.5446,25.5186111111,38.0897,16.7229
580.29,16.951,58.0572666667,36.0301,50.4898333333,17.3372,17.5321333333,25.4534666667,38.087,16.6853666667
580.63,16.8234,57.9511333333,35.8931666667,50.3911,17.2420666667,17.4459333333,25.3306777778,37.9993333333,16.5560666667
580.97,16.7729333333,57.945,35.8536,50.4098,17.1996,17.3402,25.2344222222,38.0264666667,16.4717
581.31,16.6506666667,57.8140666667,35.723,50.3158333333,17.1292666667,17.2674,25.1310666667,37.9449,16.4004
581.65,16.7267333333,57.9813333333,35.859,50.4823333333,17.2179333333,17.3039333333,25.1816666667,38.0592666667,16.4467333333
581.98,16.6138,57.9106,35.7483666667,50.4988,17.1511333333,17.2341333333,25.0826777778,38.0383666667,16.4232333333
582.32,16.5038,57.893,35.6815,50.5117,17.1421333333,17.1736666667,25.0508777778,38.0631,16.3773
582.66,16.5239333333,57.9075333333,35.7026666667,50.5547,17.2166,17.2236666667,25.0991,38.1612,16.4326
583.00,16.4829333333,57.8626666667,35.7371666667,50.5459,17.2008,17.2127333333,25.0564,38.1679,16.4353666667
583.34,16.4118,57.7409333333,35.6077,50.4518,17.1654,17.1378666667,24.9379333333,38.1032666667,16.3630666667
583.68,16.4562666667,57.7189333333,35.5824,50.4228,17.223,17.1832,24.9886777778,38.1491,16.3707333333
584.01,16.4911333333,57.7596,35.6706666667,50.4179,17.2906,17.2292,25.0285,38.2183,16.4186
584.35,16.5366666667,57.8162,35.7721,50.5023666667,17.4146,17.3260666667,25.0884444444,38.3328666667,16.5005333333
584.69,16.6022666666,57.8272666667,35.8216,50.5005666667,17.5532666667,17.4662666667,25.1852555556,38.4203333333,16.6134666667
585.03,16.5858,57.7706666667,35.8184666667,50.5247,17.5803333333,17.4531333333,25.1321222222,38.4495,16.5864
585.37,16.5585333333,57.7928666667,35.8043,50.5807,17.5993333333,17.4395333333,25.1456666667,38.5328,16.5703666667
585.70,16.701,57.9334,35.9522666667,50.6683666667,17.7259333333,17.567,25.2695777778,38.6937,16.6649666667
586.04,16.7733333333,57.983,36.0139666667,50.6495333333,17.7692,17.6074,25.2592888889,38.8405333333,16.6504
586.38,16.8626666667,58.0672,36.1151666667,50.7249666667,17.8634,17.6611333334,25.2875888889,38.9375666667,16.7063
586.72,16.9813333333,58.2560666667,36.1925333333,50.8857333333,18.0307333333,17.7700666667,25.4093,39.1698666667,16.7766666667
587.06,16.9237333333,58.2443333333,36.1818333333,50.8293666667,18.0209333333,17.7429333333,25.3522,39.1424333333,16.7410666667
587.39,16.9394,58.3885333334,36.3035333333,50.9075,18.0774666667,17.7448666667,25.3297666667,39.2705,16.8053
587.73,16.9452666667,58.3433333333,36.2589666667,50.9190333333,18.141,17.7568,25.3095888889,39.2687333333,16.8243
588.07,16.9632,58.2948666667,36.2474333333,50.8997333333,18.1615333333,17.7764666667,25.3165555556,39.3057,16.8397666667
588.41,17.049,58.4148,36.3992333333,51.0766666667,18.2382666667,17.8342,25.3938666667,39.5033666667,16.9299333333
588.74,17.0964,58.5451333333,36.4961333333,51.1689,18.3029333333,17.8906666667,25.4721333333,39.631,16.9979666667
589.08,17.0652666667,58.4607333333,36.4248333333,51.0263,18.2778666667,17.8171333333,25.4029666667,39.6154666667,16.9651333333
589.42,17.0571333333,58.3885333333,36.4033666667,51.0125666667,18.2994666667,17.8241333333,25.3977444444,39.6266,16.9587666667
589.76,17.0466666667,58.3001333333,36.3617666667,51.0591,18.2989333333,17.8447333333,25.4132111111,39.6263,16.9926333333
590.09,16.9872,58.2336666667,36.2980333333,51.0040666667,18.2533333333,17.8016666667,25.3653666667,39.6261,16.9931666667
590.43,16.8796,58.1410666667,36.1781,50.9782333333,18.1486666667,17.7102666667,25.2623111111,39.5011333333,16.8816
590.77,16.9751333333,58.2719333333,36.2448666667,51.0544666667,18.2311333334,17.7840666667,25.3482777778,39.6767333333,16.9729666667
591.11,16.9039333333,58.1108,36.0781666667,50.9710666667,18.1962,17.7180666667,25.2890777778,39.6195333333,16.8861
591.44,16.8909333333,58.001,36.0037,50.8922,18.1619333333,17.6784,25.2388,39.6182333333,16.8790666667
591.78,16.9112,58.0606666667,35.9891333333,50.9086,18.2034666667,17.6845333333,25.2222777778,39.6342,16.8922666667
592.12,16.8779333333,57.9945333333,35.8982666667,50.8102666667,18.1972,17.6438666667,25.1530666667,39.5737666667,16.8504
592.46,16.9066666667,57.9831333333,35.8766666667,50.7641,18.2588666667,17.6398666667,25.1571111111,39.5753666667,16.8528666667
592.79,16.8784,58.0378,35.9138333333,50.8412666667,18.3238666667,17.6767333333,25.2018777778,39.6246666667,16.8440666667
593.13,16.7942666666,58.0122,35.8879666667,50.8194333333,18.2871333333,17.5994666667,25.1499444444,39.6200333333,16.7769666667
593.47,16.8332,58.1392,35.9760333333,50.8960666667,18.3714,17.6630666667,25.1729666666,39.6896,16.7735
593.80,16.844,58.1748666666,35.9542666667,50.9438,18.4138,17.6620666667,25.2007444445,39.7996666667,16.7915666667
594.14,16.8602666667,58.2537333333,36.1203333333,50.9819333333,18.4855333333,17.6851333333,25.2576111111,39.9586,16.8278
594.48,16.8684666667,58.249,36.0998,51.0051333333,18.5292666667,17.7231333333,25.2889444444,39.9834666667,16.8129333333
594.81,16.996,58.5247333333,36.3071333333,51.1971333333,18.6922,17.8979333333,25.4298444445,40.2210666667,16.9527666667
595.15,16.991,58.7096,36.3943,51.2983,18.7709333333,17.9449333333,25.5121333333,40.3558333333,16.9475666667
595.49,16.9308,58.6586,36.3611333333,51.3255,18.7559333333,17.8575333333,25.4802777778,40.3798,16.8879333333
595.82,16.8886,58.7281333334,36.3869333333,51.3640666667,18.7412,17.8058666667,25.4485,40.4403,16.8327
596.16,16.9356,58.8076666667,36.4564,51.4829333333,18.8295333333,17.9034,25.5246888889,40.6105333333,16.9124
596.50,17.0066,58.83,36.4804666667,51.5175333333,18.8910666667,17.9882666667,25.5579555555,40.7155,17.0158666667
596.83,17.0406,58.8874666667,36.4840333333,51.5522333333,18.9822666667,18.0264666667,25.5855666667,40.7983666667,17.0601333333
597.17,16.9807333333,58.8667333333,36.4153333333,51.5141666667,18.9729333333,17.9139333333,25.5400666667,40.7992333333,17.0155666667
