wavelength,Back_HemXanm,Belly_HemXanm,Breast_HemXanm,Crissum_HemXanm,Crown_HemXanm,DorTail_HemXanm,Rump_HemXanm,Throat_HemXanm,WingTip_HemXanm
201.95,31.0256666667,6.66673333335,43.5897333334,30.2564666667,33.718,16.6664666667,6.53833333335,19.1026,30.641
202.33,25.5757333333,-0.24233333332,41.0908,24.8484666667,23.2726,11.0303333333,0.727266666674,13.6969333334,15.1515333333
202.71,31.0100666667,8.68680000001,49.899,32.3232666667,30.303,18.0808666667,17.2726666667,20.6060666667,22.2222666667
203.09,31.4705333333,2.25493333334,49.9020666667,33.0391333333,28.5293333333,17.6469333333,18.3333333333,21.2744666667,19.7058
203.47,31.3227333333,4.3386,54.8149333333,37.2488,34.9205333333,19.2592,21.5874,27.6191333333,24.5503333333
203.85,38.8541999999,12.7084,65.5209333333,51.0418,41.875,31.25,36.4584,40.0002,42.5001999999
204.22,50.8080666667,19.5959333334,78.1816666666,61.1111333334,48.9899333333,42.8283333333,47.8787333334,49.0908666667,50.9091333333
204.60,42.7272666667,10.2020666667,71.8182000001,53.8384,36.4646,31.6162,38.7878666667,35.0504666667,41.4141333334
204.98,38.4415333333,13.5931333333,67.1861333334,47.5324,31.6884,29.2640666667,35.0648666667,31.6016666667,37.5756666667
205.36,35.1174000001,10.7042,65.2582666667,43.2864666667,27.136,31.5493333333,30.7043333333,31.5492666667,36.9012666666
205.74,33.5898,9.31626666666,61.4530666666,42.0512666667,30.2563333333,28.2051333333,26.6666666667,24.8715333333,33.5897999999
206.12,15.9258666667,-1.29633333334,54.1667333333,34.3518666667,26.8518,19.7220666667,15.3703333333,9.99993333334,23.4259999999
206.50,13.2274666667,-0.63493333332,60.4232666666,41.0581333333,34.7090666667,17.1428666667,19.2592666667,12.5924666667,29.9470000001
206.87,30.5820000001,16.0847333333,69.6298,60.0001333333,49.5236666667,31.4285333333,35.4498,32.381,50.1587999999
207.25,40.1169333334,26.5498666667,83.2748666666,77.6606666667,67.3683333332,43.7426666667,47.2514666666,46.9004666667,69.0059333333
207.63,42.5639999999,25.5128666667,86.0256666667,86.5384000001,71.1538666667,43.5897333333,49.359,49.3589333333,70.2564666667
208.01,47.7418666666,15.4839999999,114.193666667,111.613,98.9246666668,43.6559333334,49.8925333333,57.4194666669,80.4301999999
208.39,28.7179333332,-2.82053333326,106.6666,99.4871999998,89.2308666667,26.923,24.1026000001,44.6152666665,60.2563333333
208.77,75.9420666667,41.7391999999,157.1014,162.3188,141.739266667,79.7102000001,77.3913333335,115.942,115.3622
209.14,117.4602,86.3492,187.301533333,204.7618,193.015933333,98.7301999999,106.666666667,163.492066667,158.4128
209.52,186.6668,138.095266667,288.0952,289.0476,307.619066667,123.809533333,151.9048,238.571466667,224.761933333
209.90,180.000066667,143.076933333,282.0512,288.718066667,312.8206,138.461533333,187.179666667,262.564133333,222.564133333
210.28,184.444333333,138.888866667,243.333466667,245.5556,249.259333333,124.814866667,195.555533333,228.148266667,204.074
210.66,135.8974,105.128066667,188.718,187.692333333,185.1282,111.794933333,158.2052,172.307733333,154.871866667
211.03,170.833333333,129.583333334,286.666666667,260.833333333,273.333333333,155.0,231.25,253.333333333,217.083333333
211.41,131.578866667,99.6491999999,226.666666667,202.456,219.649133333,107.017466667,183.859533333,207.368466667,171.227933333
211.79,157.0,126.0,265.333333333,219.0,235.0,136.0,211.333333333,227.0,207.666666667
212.17,108.518466667,88.1480666667,174.074066667,150.370266667,147.7778,99.9999333333,137.592533333,144.814866666,135.000066667
212.55,107.317066667,93.4959333333,172.520466667,152.0324,149.756133333,97.5609333333,141.1382,136.585466667,135.609733333
212.92,102.2222,80.6666666667,184.6668,163.333466666,165.333333333,75.3333333334,142.0,131.5556,136.0
213.30,431.666666667,153.333333333,1070.0,885.000000001,926.666666667,290.0,755.000000001,560.000000001,675.0
213.68,145.833333333,72.9166666666,297.5,291.666666667,253.75,104.166666667,227.5,178.333333333,182.916666667
214.06,154.444333333,92.2222666666,289.629666667,307.7778,244.814866667,109.999933333,221.481466667,175.1852,194.444466667
214.44,91.1904666667,47.3809333333,184.524066667,187.143,160.952533333,59.2858666666,136.190466667,106.4286,114.761933333
214.81,87.6924666668,57.9486666667,150.4274,148.717866667,130.2564,63.2478666668,118.632466667,101.1966,93.8461333335
215.19,78.8148,56.8889333333,135.703666667,123.4074,109.629666667,52.4444666667,102.6666,78.3703999999,76.4444666666
215.57,84.0000000001,67.7333333333,142.4,118.933333333,107.466666667,62.2666666666,108.666666667,77.8666666667,78.8000000001
215.95,78.6666666667,67.2727999999,128.727333333,113.090933333,98.5454666667,59.8786666667,103.151533333,73.9393333333,70.5453333334
216.32,69.9319333333,67.0747999999,129.3876,105.7142,97.6872000001,52.381,101.496533333,66.5306666667,68.9796666667
216.70,49.2753999999,46.9566,113.1884,93.1883333334,86.3767333332,37.8261333333,86.9564666666,52.8985333332,54.9275333334
217.08,40.3098666667,37.5193333334,117.984533333,89.1473333333,74.8836666665,36.1240666667,74.2634666666,47.7519999999,48.6823333333
217.46,34.5578000001,32.5170666667,102.9932,77.5509333333,60.6802000001,31.4286666667,59.5918666667,44.4897333333,46.8025333334
217.83,23.6601999999,26.1438666667,88.8889333334,64.4445333333,49.4117333333,30.719,52.5490666667,32.8104,46.4051333333
218.21,19.7222666666,21.6666666667,90.1388,52.4999333334,44.4444666667,27.0832666667,50.8334,34.4444666667,44.4443333333
218.59,25.0505333332,40.0001333333,123.030333333,63.8383333333,50.9091333334,40.0000666667,67.0708,54.5454,66.2626000001
218.97,27.1263999999,51.2643333333,139.080533333,66.8966666666,48.9655333333,36.5516666667,68.5058666666,57.4712666668,81.8390666667
219.34,48.4209999999,68.5964,128.421133333,84.3859333333,69.8244666665,54.0351333334,69.6491999999,75.2632,95.2631333333
219.72,35.6755333333,49.5495333333,111.7118,69.3694,60.0,37.1170666667,55.8558666666,56.7567333334,84.3244
220.10,17.3738000001,33.5353333333,96.1615333334,45.4544,47.8786666666,25.0505333333,35.1515333333,43.6362666667,70.7071333333
220.47,22.8571333333,30.2858,93.3332666667,47.9999333333,47.8094666667,25.9047333333,41.1429333333,44.7618666667,62.4762000001
220.85,38.5507333333,44.058,86.2318000001,49.2753333333,53.9130666666,36.232,53.4782666667,55.6520666667,61.7393333335
221.23,51.0144666667,54.3476666667,94.2030666666,53.4782666666,69.1303999999,46.5216,69.9999999999,69.2753333333,69.4202666668
221.61,53.0,64.3333333333,87.2223333333,56.4444666667,68.2223333333,52.3332666667,75.5555333334,71.4444000001,57.7777333333
221.98,51.2222666667,63.0,84.6666666667,51.222,70.7777999999,47.5556666667,75.2221333333,77.2222,53.7777333333
222.36,43.2820666667,60.923,74.3588666667,49.0257333333,67.2820666667,43.0768666667,68.718,66.9744,46.2563999999
222.74,44.0833333333,56.8333333333,69.25,52.75,66.5,48.5833333334,66.1666666667,60.75,45.1666666667
223.11,43.6666666667,54.0,66.0833333333,50.75,65.8333333333,50.8333333333,66.9166666667,57.1666666667,42.1666666667
223.49,35.2223333333,49.8888666667,62.889,41.8888666667,57.4443333333,48.2222,68.2222,50.5556666667,28.5556666666
223.87,34.4444,57.778,63.3334,48.0248,57.7777333333,53.7039333333,71.7284,57.1604666667,23.5803333334
224.24,35.2380666666,57.4999333333,60.4762666667,51.1906,53.9286,52.2618666667,73.3332666666,52.1427333333,21.5478666667
224.62,31.0769333333,52.6153333333,53.2307333333,44.5128666667,46.6666666667,49.7435333333,66.359,44.4102666667,24.3076666666
225.00,22.1429333334,53.8096,53.6904,44.2858,40.9522666667,46.3095333333,60.8334,36.7856,15.3572000001
225.38,33.2323333333,61.4140666667,58.3838,51.5152666667,42.1211333333,52.2222666667,68.2828,38.7879333333,27.0705333333
225.75,30.5164,54.9296,55.3052,41.9718666667,37.8404,47.1362,63.0986666667,31.6432666667,30.6102
226.13,29.5238666667,51.3492,51.9047333333,38.7301333333,31.0317333333,42.2222,54.1270666667,26.1905333333,29.6031333334
226.51,31.0589333333,50.9017333333,51.7648,37.9607333333,29.3332666666,42.2745333333,52.8627333333,27.2156,33.3332666667
226.88,15.7363333333,36.2015333333,40.8526,18.8372,13.9534666667,24.0310666667,35.7366,11.3178,17.9068666667
227.26,8.47339999999,24.7351333333,30.9658,10.2181333333,9.47039999999,16.6979333333,23.9877333333,4.29906666666,12.2740666667
227.64,8.32073333331,20.6014666667,27.7193333333,9.12286666667,12.0802666667,17.4436,21.8046,7.51886666666,15.6390666667
228.01,7.44853333333,17.9424,23.5391333333,6.87240000001,10.6173333333,15.2675333333,17.5719333333,7.73673333333,15.9669333333
228.39,10.3062,17.2788666667,23.2994,8.33326666667,12.0068666667,16.7346666667,18.1633333333,10.8844,19.1837333333
228.76,12.3896666667,16.1339333333,20.822,8.55406666667,12.1463333333,16.2558,17.4734,12.8159333333,18.5996
229.14,13.5276666667,16.8610666667,19.8334,9.08333333332,12.7779333333,18.4165333333,17.3889333333,14.1667333333,20.1112
229.52,10.0394,14.9670666667,16.4426666667,6.64033333333,10.7774666667,14.8616666667,12.8854,11.8314,17.2331333333
229.89,7.98986666665,12.8498666667,13.9694,6.15773333333,7.88793333333,12.9007333333,9.92366666666,9.00760000001,16.3613333333
230.27,6.56493333334,11.9339333333,12.9770666667,5.59786666667,7.09926666666,12.1884,9.54193333333,7.93893333333,15.5978666667
230.65,3.97439999999,9.23093333333,10.795,2.74353333333,4.0256,9.9744,6.99999999999,4.79486666666,12.0769333333
231.02,5.86380000001,9.73233333333,10.0487333333,3.79553333333,5.10933333333,10.7299333333,7.95606666667,6.27733333334,13.1872666667
231.40,6.94553333333,10.3169333333,9.93666666667,4.81626666667,4.8922,11.2038666667,8.01013333334,6.74286666667,12.5728666666
231.78,6.76653333333,11.6354666667,9.28833333334,6.64166666666,4.69413333333,10.5618666667,7.51546666667,5.71786666666,11.4107333333
232.15,7.73546666667,12.799,9.94906666667,8.14259999999,5.4454,11.8575333333,8.44786666667,6.76846666667,12.7480666667
232.53,4.82666666667,12.6133333334,9.97333333335,7.97333333333,4.50666666667,10.5333333333,7.54666666667,5.62666666667,11.4133333333
232.90,-1.8922,10.655,6.95793333333,4.89086666666,0.232866666664,6.08446666667,2.88213333333,-0.0873999999934,8.50059999999
233.28,-4.27946666667,7.54006666667,5.56033333332,1.71746666667,-1.83413333333,2.41633333333,1.31006666667,-2.94033333334,6.66660000001
233.66,-3.98866666667,5.98293333333,5.66946666667,1.93733333333,-1.59546666667,3.10553333333,1.453,-1.28213333333,6.21079999999
234.03,-4.03873333333,6.38999999999,4.84093333333,1.54906666667,-1.16173333333,3.81753333333,1.16193333333,-0.249066666667,5.69833333334
234.41,-5.8228,5.85093333332,3.71293333333,0.871999999994,-1.54706666667,2.05353333333,-0.253266666666,-1.60353333334,5.00706666667
234.78,-3.75313333333,7.8478,4.75059999999,2.96606666667,0.104933333333,3.83206666667,0.787333333334,0.42,7.50660000001
235.16,-4.96773333334,9.16346666667,5.45693333334,4.83906666667,-0.669266666665,4.5818,0.978133333332,0.978199999999,7.59326666666
235.54,-2.1126,11.2675333333,8.38019999999,8.02813333333,2.65246666667,6.90139999999,3.8028,4.20186666667,11.4552666667
235.91,-3.07693333333,9.81339999999,8.32166666666,6.66659999999,2.09773333333,6.15406666666,3.75273333333,4.05586666667,11.3986666667
236.29,-3.856,7.75846666667,7.92106666666,5.6214,0.743333333333,5.24973333333,2.9732,2.0906,10.3600666667
236.66,-1.9744,7.78173333333,8.24633333333,6.202,0.603933333331,5.90006666667,3.53086666667,1.78846666667,11.1034
237.04,0.355533333335,7.77786666667,9.22219999999,6.79993333333,1.93333333333,7.59999999999,4.7334,3.62226666667,11.4222
237.41,1.4136,7.29946666667,9.05059999999,8.08020000001,2.0676,8.12246666667,4.6414,4.7258,11.4135333333
237.79,0.586999999999,7.23266666667,8.49059999999,7.44226666667,1.5304,7.63106666667,4.4234,3.33333333333,11.216
238.17,3.04526666667,8.55966666667,9.95886666667,9.65026666667,4.07406666667,9.38273333333,7.4486,4.93820000001,13.1274666667
238.54,5.35606666667,9.09780000001,11.0542,10.0855333333,5.4702,11.9848,8.984,6.83766666667,13.9601333333
238.92,4.59586666667,6.358,9.73666666666,7.64753333334,4.6504,10.9174666667,7.42966666666,5.92186666667,12.5703333333
239.29,3.595,3.4032,7.50446666667,4.90406666667,2.6702,9.61613333332,5.46246666667,3.57753333333,11.4135333333
239.67,1.27453333333,1.12746666667,5.78433333333,2.49993333333,0.915,7.4674,3.7746,1.8138,9.93453333333
240.04,1.475,0.954466666666,5.2352,2.44413333333,0.650733333333,7.54886666667,3.10913333333,1.70646666667,9.81926666667
240.42,2.57873333333,2.0252,5.96220000001,2.74226666667,1.37106666667,8.22626666667,3.3962,2.95586666667,10.0754
240.79,-0.166666666666,-0.233266666667,2.8556,-0.266600000001,-1.03326666667,6.15566666667,0.644466666667,1.0556,7.0444
241.17,0.336133333334,0.2496,2.74746666667,0.144066666667,-0.490000000001,6.1192,1.12386666667,1.4602,7.13733333334
241.54,0.887133333331,1.467,3.02146666666,0.579666666667,0.184399999999,6.3416,1.96746666667,1.99386666667,7.95786666666
241.92,0.7942,1.31566666667,2.78386666667,0.473400000001,-0.296933333334,5.98493333333,1.46006666667,1.9334,7.87006666665
242.29,1.55406666667,1.93173333333,3.2826,1.0386,0.0726,6.51413333333,1.80826666667,2.7742,7.95926666666
242.67,0.6188,1.15326666667,2.35573333334,0.161733333333,-1.02666666667,5.58366666667,0.724333333334,2.27153333333,7.05346666666
243.05,0.551533333332,1.5856,2.19226666667,0.434333333333,-0.903199999999,5.4808,0.841000000001,2.52326666667,7.07346666667
243.42,1.56113333333,2.8008,3.44406666667,1.48086666667,0.187666666666,6.2914,1.6148,3.78573333333,7.77226666666
243.80,2.77953333333,3.62193333333,4.11286666667,2.36833333333,0.888866666667,7.26373333333,2.41473333333,4.9022,8.40466666666
244.17,3.2006,3.8048,4.29626666666,2.54966666667,0.9098,7.14473333333,2.70913333333,5.44486666667,8.03439999999
244.55,2.2332,2.93813333333,3.33993333333,1.70613333333,0.105266666667,6.087,2.02913333333,4.53213333333,6.88406666667
244.92,3.38633333333,3.80406666667,4.5026,2.73773333334,1.29713333333,6.66673333333,3.20553333333,5.357,7.87660000001
245.30,3.14226666667,3.49486666667,4.26426666667,2.19673333333,0.927933333333,6.34946666667,2.96626666667,5.15113333333,7.43613333333
245.67,3.05713333333,3.16433333333,4.09766666666,1.79146666667,0.654266666667,6.28053333333,2.61733333333,4.90753333333,7.101
246.05,3.90506666667,3.758,4.6976,2.32026666667,1.637,7.05113333333,3.62506666667,5.4568,7.91926666667
246.42,3.3768,3.20693333333,4.257,1.75146666667,1.41166666667,6.63186666667,3.26793333333,4.80613333333,7.63846666667
246.79,4.0642,3.70753333333,4.8208,2.5318,2.28093333333,7.25446666667,4.11913333333,5.248,8.36353333333
247.17,4.42293333333,4.16393333334,5.22826666667,3.06353333333,2.67893333333,7.7598,4.6098,5.3938,8.95006666666
247.54,4.35026666667,4.10613333333,4.93206666667,3.0046,2.57786666667,7.65793333333,4.55333333333,5.2212,8.99666666667
247.92,4.08566666667,3.966,4.657,2.68386666667,2.3452,7.45726666667,4.2386,4.87293333333,8.79913333334
248.29,4.18906666667,4.0136,4.65006666667,2.76026666667,2.50686666667,7.60833333333,4.2928,4.84493333333,9.05993333334
248.67,4.6202,4.3744,4.9242,3.17806666667,2.7804,7.98253333333,4.6492,5.24086666667,9.47313333333
249.04,4.54,4.49346666667,5.03093333334,3.20153333333,2.73406666667,8.03866666666,4.5734,5.3848,9.73133333332
249.42,4.74473333333,4.9028,5.37966666667,3.65066666667,2.94933333333,8.336,4.9904,5.63206666667,10.342
249.79,5.1058,5.2954,5.81933333333,4.15826666667,3.36306666666,8.72166666666,5.44413333334,5.90113333333,10.8769333333
250.17,5.07373333333,5.38106666667,5.91866666667,4.24893333333,3.19773333333,8.70013333333,5.32846666667,5.74893333333,10.7781333334
250.54,5.09226666667,5.5042,5.964,4.34186666666,2.9408,8.42753333333,5.0966,5.7038,10.7091333333
250.92,4.6834,5.2648,5.78533333333,4.2428,2.40513333333,8.01226666667,4.40233333333,5.39613333333,10.5906666667
251.29,4.5798,4.97646666667,5.64066666667,4.109,2.166,7.6234,4.13873333333,5.15506666667,10.0668666667
251.66,4.64173333333,5.27926666667,6.00353333333,4.34066666667,2.42286666667,7.88573333333,4.203,5.3916,10.3290666667
252.04,4.52693333333,5.46026666667,6.048,4.52706666667,2.4182,7.69786666667,4.08853333333,5.5736,10.0592666667
252.41,5.14146666667,6.16373333333,6.6404,5.0838,2.8984,8.21293333333,4.60166666667,6.1688,10.5557333333
252.79,4.63393333333,5.7282,6.21613333333,4.54273333333,2.68166666667,7.5516,4.044,5.97493333333,9.97593333333
253.16,4.98653333333,5.86426666667,6.3328,4.8412,3.18806666667,7.8998,4.35633333333,6.2412,9.96766666665
253.54,5.33886666667,6.20573333333,6.63926666667,5.07546666667,3.3526,8.14806666667,4.40593333333,6.513,9.81073333333
253.91,5.359,6.38046666667,6.7734,4.94953333333,3.3166,8.10326666667,4.50073333333,6.73953333333,9.70253333333
254.28,5.876,6.9438,7.15146666667,5.43153333333,3.90773333333,8.48493333333,4.9986,7.43446666667,10.0722
254.66,6.43953333333,7.56866666667,7.77786666667,6.09906666667,4.4146,9.0324,5.64513333333,8.3394,10.5853333333
255.03,6.50273333333,7.54873333333,7.66226666667,5.85393333333,4.1274,8.60746666667,5.84753333333,8.39946666667,10.2331333333
255.41,6.1962,7.55480000001,7.2764,5.48046666667,3.6912,8.31013333334,5.4672,8.60833333333,10.1657333333
255.78,7.25433333333,8.00406666667,7.94993333334,6.13993333334,4.1202,8.47680000001,6.51133333333,9.12520000001,10.5166
256.15,7.0296,7.29493333334,7.49053333333,5.54286666667,3.60913333333,7.99993333333,6.27586666667,8.2584,10.1988666667
256.53,5.66046666667,6.31753333333,6.42713333333,4.21626666666,2.6146,6.99513333333,5.2908,6.783,9.1854
256.90,5.91593333333,6.52553333333,6.94893333333,4.79313333333,2.8296,7.66113333333,5.7812,6.6346,9.90706666665
257.28,5.42033333333,6.30806666667,6.5196,4.28566666667,2.4928,7.27226666667,5.41446666667,6.1376,9.45326666666
257.65,5.0978,5.6946,6.04966666667,3.80146666667,2.63373333333,7.25813333333,5.03093333333,5.7406,9.27453333334
258.02,5.34813333333,5.7294,6.03146666666,4.10426666667,3.075,7.61273333334,5.14233333333,5.86493333333,9.1722
258.40,5.4792,5.818,6.0078,4.29193333333,3.19366666667,8.07740000001,5.32293333333,6.123,9.45473333334
258.77,4.8166,5.0688,5.31113333333,3.63126666667,2.5966,7.52779999999,4.6006,5.4422,9.09300000001
259.15,5.1024,5.33153333333,5.61593333333,3.84,2.90506666667,7.96686666667,4.84393333333,5.587,9.38026666667
259.52,5.3604,5.5038,5.90733333333,4.1126,3.22306666667,8.28606666666,4.9436,5.695,9.73333333335
259.89,4.858,5.025,5.34133333333,3.7668,2.98706666667,8.0668,4.49166666667,5.21426666667,9.33966666667
260.27,4.77586666667,5.0542,5.191,3.6984,2.8968,8.1304,4.41106666667,5.27026666667,9.34946666667
260.64,4.461,4.61673333333,4.92566666667,3.33086666667,2.53126666667,7.865,4.11893333333,5.01293333333,8.98346666666
261.01,4.28446666667,4.48066666667,4.72166666667,3.08173333333,2.3798,7.73953333333,3.93953333333,4.8706,8.76526666666
261.39,4.38886666667,4.5128,4.78713333333,3.12466666667,2.3232,7.85926666667,3.82573333333,4.8588,8.92073333333
261.76,4.31253333333,4.44533333333,4.74786666667,3.102,2.14006666667,7.75393333333,3.69986666667,4.78713333333,8.8832
262.13,3.92326666667,4.1364,4.46813333333,2.8226,1.7718,7.44593333333,3.3282,4.5128,8.77046666666
262.51,3.50813333334,3.71166666667,4.22173333333,2.49366666667,1.4016,6.8328,2.7258,4.1358,8.32906666667
262.88,3.43093333333,3.67326666667,4.23053333333,2.53693333333,1.49206666667,6.94066666667,2.74153333333,4.01333333333,8.14606666667
263.25,3.20613333333,3.3944,3.9172,2.46726666667,1.38013333333,6.73986666667,2.45686666667,3.78113333333,7.83766666667
263.63,3.1116,3.3754,3.9374,2.37766666667,1.13153333333,6.51,2.3816,3.71186666667,7.46173333333
264.00,3.07026666667,3.57986666667,4.164,2.2248,0.861799999999,6.31046666667,2.27473333333,3.86986666667,7.4498
264.37,3.15566666667,3.77633333333,4.573,2.7446,1.14753333333,6.26846666667,2.59046666667,3.96053333333,7.8056
264.75,3.91266666667,4.66493333333,5.21813333333,3.9602,2.1098,6.86553333333,3.38113333333,4.71246666667,8.7764
265.12,4.58273333334,5.362,5.76866666667,4.62093333333,3.00313333333,7.4586,4.04486666667,5.29006666666,9.39859999999
265.49,4.48806666667,5.07066666667,5.4718,4.39946666666,3.061,7.26613333333,4.23486666667,4.999,9.23366666667
265.87,4.134,4.52493333334,4.94913333333,3.8678,2.64493333333,6.98686666667,3.8926,4.63713333334,8.9084
266.24,4.18286666667,4.60346666667,5.008,3.9022,2.71633333333,7.22753333334,4.07046666667,4.73553333333,8.9344
266.61,4.04593333333,4.5894,4.7874,3.6186,2.62086666667,7.2762,4.2206,4.50026666667,8.86046666667
266.98,4.16753333333,4.71246666667,4.8628,3.56993333333,2.65706666667,7.36573333333,4.427,4.6524,8.78606666666
267.36,4.0124,4.7208,4.89233333333,3.494,2.52993333333,7.3458,4.37006666667,4.55286666667,8.78786666666
267.73,3.95933333333,4.84526666667,4.799,3.57886666667,2.63246666666,7.5026,4.49673333333,4.64253333333,8.87599999999
268.10,4.19093333334,4.98966666667,4.82646666667,3.68753333333,2.82986666667,7.65966666666,4.5452,4.79886666667,9.0208
268.48,4.13966666667,4.6362,4.5198,3.03033333333,2.52346666667,7.4372,4.222,4.62586666667,8.64226666667
268.85,4.23026666667,4.6576,4.56333333333,2.91766666667,2.52066666667,7.3936,4.21013333333,4.88646666667,8.66226666667
269.22,3.71986666667,4.18793333333,4.11146666667,2.6116,2.00766666667,6.9122,3.73313333333,4.67226666667,8.2496
269.59,3.87966666667,4.41006666667,4.5264,2.98726666667,2.36326666667,7.18713333333,3.8474,5.06633333333,8.45786666667
269.97,4.335,5.0454,5.058,3.59313333333,2.88893333333,7.71186666667,4.23473333333,5.61186666667,8.83573333333
270.34,4.41786666667,5.0692,5.2442,3.702,2.94626666667,7.8372,4.40546666667,5.56693333333,8.94619999999
270.71,4.32353333333,4.815,5.28233333333,3.7004,2.88533333333,7.95213333333,4.3926,5.4262,8.93773333334
271.09,4.8972,5.49666666667,5.68493333333,4.3526,3.3624,8.54333333333,4.8568,5.90486666667,9.51633333333
271.46,4.8982,5.46166666666,5.50633333333,4.2398,3.417,8.47973333333,4.85353333333,5.86053333333,9.47839999999
271.83,4.61873333333,5.0054,5.1498,3.82886666667,3.03926666666,8.26253333333,4.63506666667,5.50386666667,9.09580000001
272.20,4.20633333333,4.6702,4.8488,3.5692,2.62826666667,7.9168,4.40353333333,5.21406666667,8.76966666667
272.58,4.21866666667,4.78613333333,4.95626666667,3.75033333333,2.75126666667,7.93786666667,4.5612,5.32753333333,8.79293333334
272.95,4.03746666667,4.67533333333,4.847,3.48053333333,2.6422,7.84333333333,4.53993333333,5.09693333333,8.51493333333
273.32,4.4982,5.13333333333,5.3234,3.97766666667,3.14466666667,8.2754,5.0968,5.42233333333,8.98080000001
273.69,4.39293333333,5.16833333333,5.1656,4.04973333333,3.12246666667,8.1886,5.14726666667,5.3674,8.91160000001
274.06,4.19886666667,4.962,4.98346666667,3.89853333333,2.8772,8.0308,5.0312,5.00733333333,8.70373333333
274.44,3.78306666667,4.52173333333,4.2792,3.38246666667,2.41486666667,7.4406,4.40993333333,4.49453333333,8.2176
274.81,3.48526666667,4.37686666667,3.80033333334,3.06046666667,2.12666666666,6.97053333333,3.9888,4.18006666667,7.80886666667
275.18,2.84546666667,3.66733333333,3.27246666667,2.3924,1.57086666667,6.29493333333,3.39733333333,3.55966666667,7.36066666667
275.55,3.29006666667,4.02993333333,3.61826666667,2.8366,1.918,6.58306666667,3.7762,4.00586666667,7.7942
275.93,3.50973333333,4.26786666667,3.8568,3.099,2.3348,6.764,3.91786666667,4.14613333333,8.12793333333
276.30,3.47106666667,4.2546,3.821,3.09973333333,2.44313333333,6.78733333333,3.787,4.109,7.99513333333
276.67,3.73666666667,4.6606,4.30306666667,3.54366666666,2.82873333333,7.30893333333,4.05933333333,4.4676,8.36273333333
277.04,3.319,4.30413333333,4.05226666667,3.4114,2.46146666667,6.95986666667,3.65693333333,4.10633333333,8.04726666667
277.41,2.7328,3.6254,3.41046666667,2.505,1.57026666667,6.27486666667,2.8228,3.39113333333,7.4726
277.79,2.61573333333,3.24146666667,3.12533333333,2.00606666667,1.14493333333,5.95713333333,2.42873333333,3.14146666667,7.15053333333
278.16,2.42713333333,2.97386666667,2.9152,1.69193333333,0.907799999999,5.606,2.31,3.10393333333,6.92373333333
278.53,3.046,3.6592,3.57246666667,2.2372,1.37686666666,6.37786666667,2.9434,3.76506666666,7.31826666667
278.90,3.80186666667,4.4444,4.526,3.10293333333,2.25666666667,7.16813333333,3.8364,4.66066666667,8.074
279.27,4.07413333333,4.74253333333,4.95593333333,3.35646666667,2.49346666667,7.43073333333,4.20426666667,4.90026666667,8.24746666667
279.64,3.7166,4.5442,4.87413333333,3.0418,2.2294,7.23473333333,3.9028,4.5596,7.91273333333
280.02,3.8124,4.6336,4.99786666667,3.11393333333,2.2064,7.2368,4.03926666667,4.8216,8.02506666666
280.39,4.12913333333,4.96413333333,5.37586666666,3.4254,2.56093333333,7.5252,4.7042,5.1132,8.4422
280.76,3.97446666667,4.74853333333,4.95466666667,3.2118,2.4604,7.24293333333,4.6158,4.82206666667,8.31073333333
281.13,4.14906666666,4.8664,4.8358,3.21833333333,2.4568,7.4782,4.63646666667,4.94386666666,8.5086
281.50,4.08813333333,4.9514,4.75373333333,3.30073333333,2.4432,7.4728,4.66173333333,5.06493333333,8.47673333333
281.87,4.1304,5.06193333334,4.85346666666,3.39666666667,2.47293333333,7.5772,4.71633333333,5.06993333334,8.60386666666
282.25,4.13846666667,5.02526666667,4.81586666667,3.39926666667,2.435,7.51453333333,4.59086666667,4.87793333333,8.65193333333
282.62,4.05886666667,4.83506666666,4.91373333333,3.40693333333,2.48873333333,7.46326666667,4.52813333333,4.75906666667,8.81546666668
282.99,3.95406666667,4.67826666667,4.778,3.26986666667,2.34173333333,7.4132,4.35233333333,4.5538,8.77693333333
283.36,3.8434,4.5178,4.5614,3.24146666667,2.3568,7.3048,4.21326666667,4.62173333333,8.7842
283.73,3.6606,4.31773333333,4.34586666667,3.07166666667,2.2058,7.03526666667,4.04313333333,4.51953333333,8.59546666667
284.10,3.7746,4.3382,4.45666666667,3.2022,2.36053333334,7.0316,3.98226666667,4.5022,8.6646
284.47,3.912,4.33246666667,4.47706666667,3.2576,2.4098,7.12493333333,3.85406666667,4.62386666667,8.73166666666
284.85,3.95653333333,4.39466666667,4.5746,3.32366666667,2.39353333333,7.17833333333,3.81993333333,4.70226666667,8.64399999999
285.22,4.22153333333,4.58453333333,4.9388,3.6202,2.7532,7.33553333333,4.04226666666,4.9726,8.808
285.59,4.45973333333,4.6962,5.27266666667,3.90373333333,3.08446666667,7.656,4.3268,5.20006666667,8.90693333334
285.96,4.78926666667,4.98826666667,5.59746666667,4.23113333333,3.41646666666,7.945,4.69073333333,5.49093333333,9.12686666667
286.33,5.1546,5.50233333333,6.07646666667,4.74826666667,3.95586666667,8.42933333333,5.2194,6.01566666667,9.55526666667
286.70,5.17433333334,5.66566666667,6.0986,4.87806666667,3.9778,8.40693333333,5.3132,6.16506666667,9.62339999999
287.07,4.82066666666,5.3648,5.75793333333,4.4396,3.6206,8.04606666667,4.96333333333,5.91273333333,9.31140000001
