wavelength,Back_MelXanf,Belly_MelXanf,Breast_MelXanf,Crissum_MelXanf,Crown_MelXanf,DorTail_MelXanf,Patch10_MelXanf,Rump_MelXanf,Throat_MelXanf,WingTip_MelXanf
256.53,10.4645,8.29966666666,11.9081666667,11.175,8.81799999999,14.6595,10.7803333334,5.70583333333,5.41283333334,12.398375
256.90,9.39883333332,8.02441666666,11.7858333333,11.4129166667,8.75966666665,14.8765,10.1661666667,5.88233333333,5.77566666666,12.9318333333
257.28,7.7205,6.10733333334,10.049,10.6414166667,6.92383333334,14.3588333333,9.47716666669,5.14716666667,4.45266666667,12.515125
257.65,8.43233333333,7.15558333333,9.96033333331,10.6346666667,8.1625,15.0845,10.5355,6.07683333333,6.34633333334,13.592375
258.02,8.388,7.33533333333,9.71299999998,10.5940833333,8.16966666667,14.7178333334,10.2431666667,6.7975,7.2655,13.6185833333
258.40,7.733,6.57208333333,8.81233333335,9.8045,7.58433333333,13.7246666666,8.83916666667,6.43716666667,6.46383333333,13.0127916666
258.77,6.5675,5.86466666667,7.35883333333,8.32183333334,6.5675,12.6861666666,7.666,5.776,6.04766666667,12.6565
259.15,6.37166666666,5.6235,7.24,7.27666666667,6.08916666667,12.335,7.083,5.79633333333,6.22533333334,12.5525416667
259.52,5.7925,5.16333333334,6.974,6.58983333334,5.57183333333,12.0558333333,6.417,5.629,5.75416666667,12.18775
259.89,5.0245,4.24125,6.47283333334,5.69425,4.68033333333,11.47,5.67616666666,5.44083333333,5.296,11.416
260.27,5.26916666667,4.70025,7.0485,6.1545,5.165,11.9096666667,5.95466666667,6.02433333333,5.55516666667,11.8205833333
260.64,5.58383333333,5.06133333333,7.2665,6.31025,5.37133333333,11.907,6.20416666666,6.22966666667,6.0175,12.34475
261.01,5.683,4.48791666666,6.89983333333,5.92166666667,5.13883333334,11.664,5.998,5.92133333333,5.58966666666,12.193625
261.39,5.74916666667,4.48908333333,6.928,5.98391666666,5.1685,11.524,5.98,5.647,5.56983333333,12.1435416667
261.76,5.237,3.85091666666,6.70183333334,5.44741666666,4.579,10.8508333333,5.16683333333,4.9385,5.281,11.59
262.13,5.87966666667,4.32108333334,7.17916666667,5.86616666667,5.22516666667,11.4323333333,5.9525,5.13466666666,6.0345,11.882125
262.51,5.15066666666,3.49108333334,6.32583333333,5.20475,4.36733333333,10.7128333333,5.32716666667,4.40666666667,5.229,10.9503333333
262.88,4.32333333333,2.84266666667,6.10683333334,5.07466666667,3.6965,10.3976666667,4.842,4.2045,4.46366666667,10.2736666667
263.25,4.0975,3.11216666666,6.02033333333,5.50325,3.809,10.6705,5.39516666667,4.53,4.71016666666,10.3460416667
263.63,4.1995,3.39883333334,6.35166666667,5.78725,3.7665,10.9316666667,5.879,5.03933333333,4.7765,10.58075
264.00,4.55583333334,3.95425,6.55083333333,6.09083333334,4.683,11.5308333333,6.69233333334,5.70183333333,4.9375,10.9685
264.37,3.56066666666,2.46108333333,5.43083333334,4.68308333334,3.85983333334,10.0238333333,5.46083333333,4.21883333333,3.54566666667,9.39195833333
264.75,3.9085,3.00233333334,5.57066666667,4.91933333334,3.90833333333,10.3925,5.286,4.46216666667,3.639,9.27670833333
265.12,3.66783333333,2.8465,5.69266666667,4.59933333334,3.6385,9.947,4.87083333333,4.152,3.404,8.44708333333
265.49,4.50266666667,3.80233333334,6.60366666666,5.16725,4.67416666667,10.5916666667,5.70316666667,5.203,4.55983333333,9.30904166665
265.87,5.30233333333,4.49383333334,7.58066666666,5.443,5.65416666667,11.2236666667,6.66683333334,5.9635,4.4025,10.0456666666
266.24,3.897,3.3445,6.91,4.3255,4.5745,10.0746666666,5.03033333334,4.96133333334,2.54283333333,9.363
266.61,4.758,4.56975,8.14516666667,5.32258333334,5.7125,10.7528333333,6.31716666666,5.81983333333,3.31983333334,10.756
266.98,5.60283333333,5.85408333333,8.99033333333,5.90541666667,6.73633333334,11.7723333334,7.23883333334,6.221,4.22433333334,11.8914166666
267.36,5.845,5.06333333334,8.89816666667,5.79566666666,6.565,11.926,7.0985,5.60933333333,4.182,11.5629166667
267.73,5.8745,4.736,8.76933333333,5.68091666667,6.72233333333,12.0035,7.098,5.6685,4.276,11.5519583334
268.10,5.686,4.56666666667,8.209,5.81633333333,6.207,11.8456666667,6.6215,5.61466666667,4.25233333334,11.614625
268.48,5.35116666666,4.99875,7.97483333333,6.04458333333,5.92933333334,11.7545,6.3685,5.571,4.427,11.6448333333
268.85,4.63683333333,3.99083333333,7.405,5.39775,5.34033333333,11.0148333333,5.7785,5.21333333333,3.66783333334,10.9137916667
269.22,4.439,4.31725,7.186,5.285,5.343,11.1728333333,5.64433333334,5.40083333334,4.25333333334,10.9584583334
269.59,4.27216666667,3.93591666667,6.6985,4.83008333333,4.99,11.1756666667,5.13783333333,5.21766666667,4.329,10.734125
269.97,3.7895,2.99583333333,6.18133333334,4.80108333334,3.834,10.8316666667,4.41533333333,4.9855,3.95716666667,10.08825
270.34,4.464,3.62908333334,6.647,5.44091666667,4.37666666666,11.4603333334,5.23883333333,5.741,4.67133333334,10.6117083334
270.71,4.3285,3.54858333334,6.48216666666,5.58033333334,4.45566666666,11.3305,5.16633333334,5.76066666667,4.36033333333,10.333
271.09,4.8765,3.36416666667,6.51216666667,5.71,4.681,11.1316666667,5.37033333334,5.967,4.22816666667,10.2157916667
271.46,4.39466666666,3.18808333333,6.176,5.49033333334,4.83483333334,10.8308333333,5.15516666667,5.82583333333,3.774,10.1903333333
271.83,3.875,2.88408333333,5.64066666667,4.748,4.581,10.212,4.60083333334,5.15,3.09,9.44433333335
272.20,3.42016666666,2.80833333333,5.53933333333,4.09916666666,4.29666666666,9.96133333332,4.32566666666,4.4605,2.98666666667,9.128
272.58,4.086,3.18325,6.16666666666,4.371,4.77,10.3666666667,5.0455,4.96966666666,3.411,9.442875
272.95,4.26466666666,3.91458333333,6.25233333334,4.8945,5.00166666667,10.6661666667,5.30983333333,4.9085,3.82616666666,9.69116666668
273.32,4.7355,4.06791666666,6.5045,5.42641666667,5.399,10.8625,5.73066666666,5.33433333333,3.69433333333,10.2151666667
273.69,4.88466666666,3.94275,6.62066666667,5.66475,5.51266666666,10.6648333333,5.725,5.374,3.13966666666,10.1937916667
274.06,4.662,4.45641666666,6.633,5.60983333334,5.78283333333,10.3978333334,5.61466666667,5.16633333333,3.18583333334,10.1339583333
274.44,4.75233333333,3.94283333333,6.4665,5.37591666667,5.57133333333,10.0953333333,5.12383333333,4.7715,3.10483333333,9.56933333335
274.81,5.22783333333,3.74808333333,6.23033333334,5.15941666666,5.218,10.3875,4.8675,4.58533333333,3.378,9.55020833334
275.18,5.3635,3.63525,6.21783333333,4.88175,5.06566666666,10.3793333334,4.867,4.29083333333,3.75416666667,9.59712500001
275.55,6.37316666667,4.93275,6.87233333333,5.13658333334,5.29433333334,10.7513333333,5.37566666666,5.08033333334,4.46966666666,10.087
275.93,7.02433333333,5.17975,7.23183333334,5.61133333333,5.49683333333,11.0766666667,5.694,5.1435,5.02916666667,10.79325
276.30,8.00233333333,5.7255,7.64483333333,6.31425,6.11983333334,11.4511666666,6.267,5.76233333333,5.26816666666,11.2723333333
276.67,8.02266666666,5.4895,7.209,5.90191666667,6.1375,11.6755,6.14833333333,5.54816666667,5.02366666667,11.2362083333
277.04,7.77116666667,4.37658333334,7.018,5.23908333333,5.992,11.2311666667,5.861,5.359,4.61683333334,10.8929166667
277.41,6.9,3.62225,6.23316666667,4.39983333333,5.22233333333,10.5001666667,5.0,4.12233333333,3.98883333334,9.961
277.79,5.7935,3.35441666667,5.71566666666,3.75083333333,4.4765,9.86833333335,4.6885,3.43833333334,3.3265,9.41329166665
278.16,5.9145,3.817,5.7365,3.94483333333,4.86033333333,10.2308333333,5.1265,3.98366666667,3.32916666666,9.97833333334
278.53,5.2505,4.004,5.30566666667,3.55158333333,4.29083333333,9.82783333334,4.85333333333,3.71716666667,2.934,10.0401666667
278.90,5.078,4.13958333333,5.3495,3.56983333334,4.67666666666,9.21216666665,5.241,3.87366666667,2.832,9.98270833334
279.27,3.886,3.48125,4.38233333333,2.88208333334,4.01566666667,8.2685,4.523,3.45416666666,1.58683333333,9.0595
279.64,1.64933333333,1.43941666667,2.5335,1.21816666667,2.3825,6.39283333334,3.0185,1.36916666667,-0.355666666665,7.61375
280.02,0.825333333331,1.24333333333,2.11616666666,0.51825,1.9045,5.77783333333,2.56083333334,0.836000000002,-0.486666666665,7.12966666666
280.39,0.0105,0.614833333335,1.69816666667,-0.28625,1.32316666667,5.3335,2.18766666666,0.187666666665,-0.656,6.648375
280.76,-0.142166666667,1.07675,1.5845,0.066,1.09683333333,5.4235,2.03133333334,0.426666666668,-0.436333333335,7.02075
281.13,-0.0198333333335,1.61416666667,1.52066666667,0.05425,1.0565,5.92416666667,2.103,0.849166666669,-0.138333333335,7.21
281.50,0.192,1.60333333333,1.83383333333,-0.244833333333,1.037,5.78916666667,2.1505,1.21916666667,0.038166666665,7.31570833333
281.87,1.4395,2.43041666666,2.44916666667,0.579583333333,1.93466666666,6.61816666667,2.76683333333,1.93483333334,1.159,8.15795833333
282.25,1.48133333333,1.69483333334,2.35383333333,0.56325,1.763,6.62483333333,2.499,1.60866666667,1.21766666667,7.604
282.62,1.693,1.63566666666,2.48683333333,0.83775,2.25733333333,6.9665,2.7515,1.91366666667,1.53416666667,7.58383333333
282.99,1.86433333333,2.06525,2.8305,1.20575,2.54816666666,7.75633333334,2.72783333333,2.23166666667,2.06116666666,7.71558333333
283.36,2.728,2.93583333334,3.42633333334,1.95016666666,3.18516666667,8.51616666667,3.36833333333,2.84416666667,2.94416666667,8.44966666667
283.73,3.687,3.50683333333,4.15066666666,2.879,3.87083333333,9.30100000001,3.93483333333,3.74266666666,3.463,8.899
284.10,3.6985,3.29616666667,4.04666666666,3.3115,4.01583333333,9.6875,4.15516666667,3.96166666667,3.74483333334,9.18820833333
284.47,3.51383333333,3.07375,3.8645,3.25641666667,3.76,9.37783333333,3.76,3.91666666666,3.36466666667,8.92633333334
284.85,3.54366666667,2.83508333334,4.00933333333,3.09266666667,3.7155,9.11366666667,3.80866666667,3.79416666666,3.16416666666,8.41579166667
285.22,3.71383333333,2.96475,4.271,3.1735,3.59533333333,8.91166666666,3.909,3.665,2.68283333334,8.35420833334
285.59,3.6705,3.04608333333,4.2705,3.27108333334,3.64983333333,9.0055,3.77966666667,3.56783333333,2.65416666666,8.18508333334
285.96,3.0605,2.44966666667,3.76616666666,2.75841666667,3.237,8.5845,3.31166666666,3.13516666667,2.3005,7.71583333334
286.33,3.58583333333,3.2635,4.25716666667,3.14591666667,3.814,8.8505,3.7335,3.65983333334,2.901,8.29970833333
286.70,3.59033333333,3.24391666667,4.0205,3.21033333333,3.328,8.451,3.597,3.51633333333,2.74983333334,8.172
287.07,3.20283333334,2.83916666667,3.59716666667,2.69291666666,2.65866666667,7.77916666666,3.43383333333,2.992,2.35966666667,7.763875
287.44,2.89766666667,2.46258333334,3.37733333333,2.33941666667,2.45233333333,7.58333333334,3.16483333333,2.52783333333,2.04816666666,7.41195833333
287.82,2.58133333333,2.47758333334,3.147,1.99116666666,2.23616666667,7.19116666666,3.04333333334,2.39466666667,2.06316666666,7.2135
288.19,2.74633333333,2.8475,3.23316666667,1.87066666667,2.1695,7.08516666666,3.13583333333,2.4125,1.92583333333,6.925375
288.56,3.071,3.22108333334,3.28,2.244,2.31016666666,7.29316666667,3.65016666667,2.63816666667,2.387,7.09629166666
288.93,2.833,3.23333333334,3.05266666666,2.20983333333,1.99733333333,7.1965,3.25116666667,2.5995,2.59233333334,7.26908333334
289.30,2.698,3.06225,3.0265,2.6445,2.41966666666,7.45183333333,3.49766666667,2.84783333334,3.18333333333,7.43945833334
289.67,2.61533333333,2.83383333333,2.75883333334,2.50408333334,2.00633333333,7.30866666667,3.468,2.73,3.253,7.48783333333
290.04,3.08633333333,3.51925,3.14333333333,3.29933333333,2.34116666667,7.7835,4.023,3.24966666667,3.68233333333,7.90229166667
290.41,2.32083333333,2.85058333333,2.163,2.66441666666,1.5185,7.2195,3.25883333334,2.46383333333,2.95116666667,7.003
290.78,2.33133333333,2.869,2.06433333334,2.50816666667,1.86933333334,7.49966666667,3.26966666667,2.40366666667,2.8655,7.20383333333
291.15,2.48683333333,2.94875,2.17433333334,2.44683333333,2.3415,7.86783333333,3.33033333334,2.78516666667,3.14116666666,7.66270833333
291.52,2.35283333333,2.76091666667,2.22883333333,2.637,2.1125,7.7505,3.27783333333,2.87016666666,3.3875,7.635875
291.89,2.17683333333,2.6735,2.361,2.71058333334,1.96383333333,8.04633333333,3.17733333333,2.70666666667,3.45683333334,7.77979166666
292.26,2.44616666667,2.73416666666,2.87266666667,2.99591666666,2.1245,8.408,3.36633333333,3.17166666666,3.6505,8.23779166667
292.64,2.615,2.96966666666,3.22533333334,3.36633333333,2.699,8.74516666666,3.6215,3.45366666666,3.957,8.60408333333
293.01,2.86066666666,2.719,3.15233333334,3.30958333333,3.01416666667,8.8435,4.111,3.58183333333,4.37916666667,8.69016666667
293.38,2.73266666666,2.50908333333,2.841,2.65575,2.424,8.64583333334,3.6205,3.12666666666,4.05266666666,8.69433333333
293.75,2.83933333334,2.8545,2.98533333334,2.99316666667,2.88566666667,8.89516666666,4.2475,3.54733333333,4.04733333334,8.895
294.12,2.93033333333,3.01441666666,3.3195,3.03358333334,3.03733333333,8.82166666667,4.42616666666,3.70866666667,4.04466666666,9.06404166667
294.49,3.5415,3.08816666666,3.98333333333,3.52991666666,3.339,9.1345,4.94916666667,4.15533333334,4.3875,9.65091666667
294.86,3.959,3.53308333334,4.546,4.0665,3.551,9.715,5.31916666666,4.53183333334,5.01133333334,9.886875
295.23,4.13466666666,4.11058333334,5.02533333334,4.57641666667,3.76016666666,10.0301666667,5.4535,4.85516666667,5.31066666666,10.0045
295.60,3.84316666666,3.96408333334,4.56216666667,4.27441666667,3.50983333333,9.85616666667,5.072,4.4835,4.5945,9.66004166667
295.97,4.34566666667,4.5105,4.97433333334,4.78458333334,4.0405,10.2293333333,5.48483333333,4.8375,5.2545,10.0344166667
296.34,4.17533333333,4.57116666667,4.75866666667,4.74066666666,4.14583333334,10.1773333333,5.41283333333,4.7525,5.609,9.93941666667
296.71,4.18383333334,4.58091666666,4.7535,4.60425,3.91366666667,10.146,5.12783333333,4.6445,5.65716666666,10.0470416666
297.08,4.04033333333,4.84308333334,4.843,4.55108333334,3.90016666667,10.0616666667,5.06183333333,4.4725,5.24133333333,9.91866666668
297.45,3.9065,4.86091666667,4.691,4.60766666666,3.7285,9.77183333333,4.95833333334,4.2515,5.36983333334,9.47141666667
297.82,4.07516666666,5.08541666667,4.89116666666,4.61075,3.88066666667,10.0045,4.90216666666,4.35283333333,5.5405,9.615625
298.19,3.86616666666,4.82408333334,4.591,4.147,3.55133333334,9.76066666666,4.66966666666,3.99533333333,5.535,9.15245833335
298.56,3.73783333333,5.03475,4.63816666667,4.0435,3.53933333334,9.91616666666,4.59283333333,4.15683333333,5.66283333333,9.18129166665
298.93,3.35283333333,4.80375,4.58683333333,3.66841666667,3.23116666667,9.50900000001,4.401,3.81616666667,5.3625,8.784875
299.30,3.07083333333,4.48141666666,4.25166666667,3.47633333333,3.035,9.14116666667,4.24566666667,3.32733333333,5.027,8.334875
299.67,3.151,4.646,4.62466666667,3.65333333333,3.256,9.21816666666,4.532,3.527,5.68483333333,8.57533333333
300.04,3.056,4.24491666667,4.25133333334,3.2765,3.10066666667,8.848,4.35383333333,3.433,5.27416666666,8.37179166667
300.41,3.09766666666,4.58041666667,4.46133333334,3.55783333334,2.93866666667,8.89616666667,4.3355,3.389,4.9245,8.35491666666
300.78,2.583,4.49291666666,4.03166666667,3.31758333333,2.75383333333,8.70566666667,4.305,3.16383333333,4.39383333334,7.928375
301.15,2.71516666667,4.70008333333,4.22516666667,3.87416666667,2.8995,9.05266666667,4.49433333333,3.48066666666,4.82083333333,8.09925
301.52,3.272,5.42733333333,4.54566666667,4.28958333333,3.50683333333,9.66,5.022,4.0335,4.9865,8.562625
301.89,2.65183333333,5.16641666667,4.09266666667,4.16508333333,2.99766666667,8.95666666667,4.28033333334,3.32183333333,4.35916666667,7.99266666667
302.26,2.46966666667,5.40308333334,3.91866666667,4.33608333333,3.09066666667,8.87216666667,3.9545,3.24766666667,4.4685,8.014
302.63,2.73766666667,5.75458333334,4.08183333333,5.11466666667,3.49466666667,9.13283333334,4.44266666667,3.63616666666,4.81766666666,8.3315
303.00,2.721,5.77208333333,4.02816666666,5.27141666666,3.58766666667,9.0865,4.504,4.04233333333,4.902,8.46320833333
303.37,2.47116666666,5.52475,3.59316666667,5.07766666666,3.1175,8.89783333333,4.17566666667,3.94116666667,4.70116666666,8.496375
303.74,2.692,5.76858333334,3.47616666667,5.13283333334,3.29933333333,9.227,4.36633333333,4.05566666667,4.536,8.58045833333
304.10,2.67583333333,5.98375,3.57066666667,5.3735,3.04516666667,9.23483333333,4.25166666666,3.99633333333,4.49316666666,8.37241666667
304.47,2.29066666666,5.33525,2.90816666667,4.88666666666,2.53483333333,8.64566666667,3.60483333334,3.66933333334,3.684,7.77325
304.84,2.42116666667,5.26716666667,3.12,4.9755,2.6515,8.661,3.4875,3.72516666667,3.91233333333,7.618125
305.21,2.12616666667,4.86025,2.73033333333,4.336,2.16966666666,8.1405,3.02183333333,3.32766666667,3.48016666667,7.21383333333
305.58,1.5905,3.99458333334,2.20433333333,3.7505,1.39816666666,7.316,2.2785,2.8185,2.86283333333,6.68183333333
305.95,2.00033333333,3.87883333333,2.42116666667,3.80116666666,1.60166666666,7.43283333334,2.78266666666,3.35833333334,3.32166666667,7.002625
306.32,2.16866666667,3.383,2.436,3.63208333334,1.27766666667,7.546,2.9635,3.29766666667,2.9635,6.96658333333
306.69,2.11916666666,3.20891666666,2.202,2.85791666666,0.837333333334,7.10416666667,2.56416666667,2.73766666667,2.64716666667,6.66104166667
307.06,2.17216666667,3.44,1.92033333334,2.96558333334,1.00833333333,7.07283333333,2.37983333334,2.63933333334,2.7285,6.66695833333
307.43,2.64983333333,3.90891666667,2.37133333333,3.15508333333,1.36866666667,7.13666666667,2.76683333333,2.95,2.89133333333,6.74516666666
307.80,2.70966666667,4.18991666666,2.66683333334,3.35125,1.35483333333,6.89616666666,2.64516666667,3.19016666667,3.30483333333,6.60054166667
308.17,2.8995,4.44283333334,2.823,3.60516666667,1.84283333333,7.18266666666,2.98316666667,3.51833333333,3.5185,7.03295833333
308.54,3.76666666666,5.2,3.76666666667,4.13666666666,2.75333333334,7.9,3.88666666667,4.12,4.81333333333,7.92
308.90,3.76833333333,5.03441666666,3.66466666667,3.92725,2.55783333334,7.686,3.98866666666,3.9755,4.578,8.13595833333
309.27,4.17283333334,5.513,4.03533333333,4.47583333334,2.93616666666,8.06466666666,4.39783333333,4.329,4.985,8.53329166667
309.64,4.50083333334,6.18125,4.75183333333,4.97233333333,3.57566666667,8.578,5.12766666667,4.686,5.5275,8.96595833333
310.01,4.456,6.49116666667,4.73233333333,5.15258333334,3.54033333333,8.58366666666,5.1125,4.65166666667,5.567,8.924875
310.38,4.37516666667,6.66075,4.82933333334,5.2045,3.63033333333,8.566,4.87933333333,4.762,5.51233333334,8.971875
310.75,4.09166666667,6.46441666667,4.68016666667,5.12133333334,3.54683333333,8.48316666667,4.75083333333,4.702,5.31216666667,8.67908333333
311.12,3.99,6.46516666667,4.80966666667,4.98758333333,3.262,8.4385,4.78266666666,4.24333333334,5.0095,8.622875
311.49,3.89966666667,6.36183333333,4.69783333333,4.91625,3.26316666667,8.50583333334,4.63333333333,4.20716666666,5.23766666666,8.70154166667
311.85,4.06683333333,6.4455,4.63333333333,4.94875,3.2525,8.51133333333,4.82733333333,4.164,5.259,8.8065
312.22,3.918,6.4705,4.4455,4.79158333333,2.82433333333,8.18216666667,4.4675,3.885,5.30316666666,8.50908333333
