wavelength,Back_CreVerm,Belly_CreVerm,Breast_CreVerm,Crissum_CreVerm,Crown_CreVerm,DorTail_CreVerm,Rump_CreVerm,Throat_CreVerm,WingTip_CreVerm
261.01,8.61043333334,6.5525,6.37166666667,6.42873333333,7.13486666667,9.11143333335,8.22686666666,7.22034666667,10.7108666667
261.39,8.79481111112,6.79113333333,6.45273333333,6.5548,7.33593333333,9.35883333334,8.37362592592,7.45084,10.9748666667
261.76,9.20527777778,7.2753,6.77626666667,6.9092,7.75293333333,9.73646666666,8.78603333334,7.86583999999,11.3457333333
262.13,9.13769999999,7.2143,6.65193333333,6.8016,7.81013333334,9.56223333334,8.71941111111,7.90594666667,11.4809333333
262.51,9.23426666668,7.22093333333,6.72173333333,6.90526666667,8.02286666667,9.67993333333,8.91970000001,7.98859999999,11.5868666667
262.88,9.61377777777,7.6309,7.15446666667,7.29673333334,8.6002,10.0621666667,9.37584444444,8.49087999999,12.0984666667
263.25,10.0304666666,8.1412,7.57373333333,7.74266666666,9.13380000001,10.4968666667,10.0047814815,8.86654666666,12.5531333333
263.63,10.5342222222,9.11780000001,8.44646666666,8.43713333332,10.0335333333,11.3981333333,10.959462963,9.55935999999,13.0800666667
264.00,11.5973555555,10.165,9.34313333334,9.50153333334,11.0362666667,12.6402333333,11.9221629629,10.59208,14.0595333333
264.37,12.2109222222,10.7353666667,9.67626666668,10.0152666667,11.4691333333,13.2419333333,12.4076111111,11.0862933333,14.6651333333
264.75,11.7389,10.3252666667,9.13893333333,9.48480000001,11.0632,12.6931333333,12.1298111111,10.6742,14.0934666667
265.12,11.4035111111,10.2329666667,8.87753333333,9.18359999999,10.9456,12.7381666667,11.8847703704,10.3754133333,13.7687333333
265.49,11.3356,10.0859333334,9.02440000001,9.35773333333,11.0088,12.7340333333,11.8647148148,10.3582266667,13.8053333333
265.87,11.3055777778,10.0371666667,8.92546666665,9.2292,10.9258666667,12.7759,11.9328259259,10.15356,13.8181333333
266.24,11.1855333333,9.96396666666,8.82546666667,9.27166666667,10.7784,12.9603666667,11.7803851852,9.88116,13.6392
266.61,11.3129888889,10.1200666666,8.93366666667,9.48259999999,10.7512,13.0829333333,11.9005518518,9.99794666668,13.9032
266.98,11.5597222222,10.4187666667,9.06119999999,9.70539999999,10.9762666667,13.2468333333,12.1833851852,10.10692,14.2257333333
267.36,11.2409444445,10.1085,8.76100000001,9.43399999999,10.6438,13.0703,11.7146888889,9.66702666667,13.82
267.73,10.6003666667,9.39826666666,8.03673333333,8.85800000001,10.0041333333,12.3496666667,10.9281851852,9.03032000001,13.2923333333
268.10,10.2733666667,8.98823333334,7.6568,8.47326666667,9.57586666667,11.8159333333,10.5531037037,8.59409333333,12.8356
268.48,10.5238111111,9.24426666668,7.91899999999,8.76086666668,9.88873333333,12.0929333333,10.8813518519,8.85405333333,13.1399333333
268.85,10.6256111111,9.32613333333,8.01933333333,8.87673333332,9.79940000001,12.2402,10.9271074074,9.01341333332,13.1891333333
269.22,10.5572888889,9.1916,7.87586666667,8.86040000001,9.63399999999,12.0933333333,10.8501925926,8.99038666668,13.1012666667
269.59,10.5841666667,9.09213333333,7.85346666667,8.70453333333,9.36606666668,11.9672,10.8074592593,8.92181333333,12.9091333333
269.97,10.2771777778,8.74370000001,7.52053333333,8.30046666667,8.97453333334,11.6140666666,10.2559148148,8.64126666666,12.5483333333
270.34,10.1691555556,8.69109999999,7.49733333333,8.2116,8.90173333333,11.4177666667,10.1041407407,8.5304,12.3670666667
270.71,10.0999111111,8.38520000001,7.3532,7.92166666666,8.78039999999,11.2421666667,9.83765555557,8.34345333333,12.1774
271.09,9.50471111112,7.76953333334,6.89626666667,7.44673333334,8.08553333333,10.7071333333,9.19753703703,7.86356000001,11.537
271.46,9.54618888889,7.71336666667,6.96593333333,7.35633333333,7.97466666667,10.6227,9.16325185185,7.97903999999,11.4809333333
271.83,9.64091111112,7.80866666667,7.0712,7.37400000001,8.0532,10.6791,9.23833703705,8.12766666667,11.4364
272.20,9.38471111111,7.599,6.89953333333,7.20206666667,7.8816,10.6104,9.06275555555,7.95090666667,11.1619333334
272.58,9.15197777778,7.42046666667,6.702,6.9452,7.567,10.3876333333,8.86278148148,7.71933333333,10.8400666667
272.95,9.10254444445,7.42526666667,6.7836,7.03766666667,7.61193333333,10.3413333333,8.84345185185,7.71761333334,10.8138666667
273.32,9.08598888889,7.42473333333,6.83966666667,6.9716,7.5338,10.2862,8.78222962962,7.69569333333,10.7754
273.69,8.97065555554,7.37943333333,6.73766666667,6.79826666667,7.348,10.1127333333,8.57878148148,7.60171999999,10.6289333333
274.06,8.81489999999,7.27896666667,6.635,6.73846666667,7.20593333333,10.0349666667,8.53500740741,7.49949333333,10.4104
274.44,9.02065555555,7.45876666667,6.6946,6.88886666667,7.34013333333,10.2611666667,8.72305185185,7.63181333333,10.4823333333
274.81,8.68330000001,7.35713333333,6.3932,6.7064,6.98866666667,10.0121333333,8.48198518519,7.32184000001,10.097
275.18,8.55565555556,7.31113333333,6.12,6.6054,6.90053333333,9.89460000001,8.39708518519,7.16589333333,9.90453333333
275.55,8.38398888889,7.1972,6.1094,6.616,6.7406,9.8115,8.33508888889,6.93308,9.76993333335
275.93,8.53704444444,7.29433333333,6.3024,6.8464,6.81093333333,10.0651666667,8.44786666665,6.96605333334,9.96220000001
276.30,8.59391111111,7.34203333333,6.38053333333,6.83026666667,6.75326666667,10.0697666667,8.35982592591,6.95226666667,10.0107333333
276.67,8.69053333333,7.26756666667,6.5176,6.9746,6.911,10.2663,8.38978148149,6.95875999999,10.1306666667
277.04,8.53899999999,7.15736666667,6.44073333333,6.77106666667,6.78833333333,10.205,8.19547407407,6.69792,9.87339999999
277.41,8.76505555555,7.47986666666,6.60186666667,7.0334,7.1654,10.5437,8.51521111111,6.94946666667,10.2008
277.79,8.50378888889,7.2312,6.302,6.79893333333,6.99393333333,10.3372,8.23275925925,6.69210666667,10.0661333333
278.16,8.41415555555,7.15183333333,6.1928,6.70186666667,7.01013333333,10.2819,8.14641111111,6.57086666667,9.97866666667
278.53,8.17138888889,6.8026,6.06886666667,6.4492,6.679,9.97296666667,7.86508518519,6.25414666667,9.76646666668
278.90,8.21684444444,6.7693,6.12986666667,6.32273333333,6.61966666667,9.89623333332,7.72717407407,6.25442666667,9.72179999999
279.27,8.6585,7.02416666667,6.72073333333,6.60793333333,6.94073333333,10.219,7.98203703705,6.56681333333,10.065
279.64,8.81200000001,7.21513333333,6.7916,6.71246666667,7.22233333334,10.3477,8.12305925925,6.74557333333,10.249
280.02,8.65737777778,7.03706666667,6.49913333333,6.57246666667,7.05106666667,10.0082666667,7.93279629629,6.62186666667,10.0283333333
280.39,8.52721111111,6.8673,6.37593333333,6.40826666667,6.9874,9.69886666668,7.76748518519,6.41016,9.86500000001
280.76,8.22001111111,6.63646666667,6.01393333333,6.1014,6.6396,9.46496666667,7.39641851852,6.23457333333,9.49079999999
281.13,8.00886666667,6.20956666667,5.64453333333,5.7172,6.293,9.16703333335,7.12384074074,6.02306666667,9.29546666666
281.50,7.71913333333,5.6626,5.33726666667,5.33713333333,5.83006666667,8.82303333333,6.57004814815,5.61757333333,8.82193333333
281.87,7.80804444444,5.67933333333,5.42253333333,5.43513333333,5.978,8.93446666667,6.71103333333,5.68564,8.8646
282.25,7.98673333333,5.7308,5.69433333333,5.66993333333,6.06246666667,9.06539999999,6.84788888889,5.84972,9.02646666667
282.62,8.08615555556,5.83416666667,5.78733333333,5.85693333333,6.22793333333,9.13266666669,6.96122962963,6.08082666667,9.12746666666
282.99,7.89416666667,5.66246666667,5.59546666667,5.79173333334,6.1204,9.01420000001,6.8626037037,5.9318,8.94333333334
283.36,7.42574444444,5.30213333333,5.144,5.464,5.74826666667,8.59759999999,6.54982962963,5.5746,8.54926666667
283.73,7.01357777778,4.90886666667,4.66946666667,5.03753333333,5.34993333333,8.09603333333,6.1074925926,5.15704,8.14433333333
284.10,6.8691,4.84936666667,4.51626666667,4.92053333333,5.22233333333,7.95113333333,6.01434444445,5.02502666667,8.0014
284.47,6.82795555556,4.8322,4.5426,4.9594,5.2036,7.96330000001,6.06421111111,5.12084,8.1002
284.85,6.72551111111,4.75923333333,4.47226666667,4.8306,5.1312,7.71203333333,5.9634,4.97697333333,8.0322
285.22,7.06474444444,5.2379,4.8376,5.246,5.51033333333,8.06846666667,6.2973,5.37213333333,8.39573333333
285.59,7.1872,5.52483333333,5.01133333333,5.36166666667,5.7252,8.22743333333,6.61302222222,5.57758666667,8.59006666667
285.96,7.04358888889,5.46173333333,4.8514,5.26886666667,5.61793333333,8.17970000001,6.48043333333,5.47754666667,8.4134
286.33,6.97837777778,5.51056666666,4.7116,5.25273333333,5.67006666667,8.13770000001,6.44624074074,5.48538666667,8.3408
286.70,6.83634444444,5.43166666667,4.67946666667,5.0322,5.5754,8.03663333333,6.3326,5.32726666667,8.2202
287.07,6.99803333333,5.59603333333,4.89113333333,5.18666666667,5.75753333333,8.18466666667,6.53351851852,5.51222666667,8.35313333333
287.44,7.28526666667,5.8396,5.05233333333,5.3824,6.00373333333,8.47066666667,6.74223333333,5.62509333333,8.582
287.82,7.26074444445,5.8042,5.0728,5.36533333333,6.0152,8.47316666667,6.68897407408,5.6546,8.57586666667
288.19,7.16078888889,5.6602,5.00806666667,5.2188,5.98773333333,8.41486666667,6.53545185185,5.64510666667,8.50146666667
288.56,7.03126666667,5.5637,4.80173333333,4.99793333333,5.895,8.26856666667,6.35833333333,5.48798666667,8.22493333333
288.93,6.89555555555,5.39963333333,4.6546,4.81413333334,5.75206666667,8.11156666667,6.18452962963,5.29376,8.02526666667
289.30,6.29905555555,4.9494,4.17073333333,4.3566,5.28366666667,7.61226666667,5.71663333334,4.64541333333,7.46366666667
289.67,6.12234444444,4.67226666667,3.984,4.20106666667,5.11246666667,7.37356666667,5.50558888889,4.39462666667,7.3728
290.04,5.99025555556,4.6113,4.00026666667,4.0246,4.991,7.26713333333,5.37194444445,4.235,7.33966666666
290.41,5.95961111111,4.4841,3.96033333333,3.85653333333,4.825,7.15346666667,5.31754074074,4.02070666667,7.29446666667
290.78,5.8529,4.3303,3.78333333333,3.70466666667,4.65526666667,7.0196,5.18950740741,3.91268,7.1612
291.15,5.81204444444,4.2413,3.71273333333,3.60166666667,4.54746666667,6.91453333333,5.05195185185,3.75725333333,7.13966666667
291.52,5.41192222222,3.7869,3.43106666667,3.1712,4.17313333333,6.4935,4.64612222222,3.4812,6.74553333333
291.89,5.60957777778,3.8645,3.6376,3.3214,4.3004,6.70476666667,4.89091481481,3.5696,6.852
292.26,5.59646666667,3.84016666667,3.6034,3.30673333333,4.26873333333,6.64916666667,4.93849629629,3.49788,6.8124
292.64,5.90912222222,4.10763333333,3.978,3.67213333334,4.50413333333,6.9521,5.18805555556,3.7466,7.17793333333
293.01,6.20038888889,4.47166666667,4.20933333333,3.9682,4.83273333333,7.29746666667,5.59084814815,4.14333333333,7.49906666666
293.38,6.48934444444,4.48723333333,4.34353333333,4.13233333333,5.05146666667,7.41813333333,5.81928518518,4.50118666667,7.67493333333
293.75,6.2166,4.23246666667,4.00033333333,3.85,4.71973333333,7.05966666667,5.56029259259,4.26758666667,7.25086666667
294.12,6.37233333333,4.28313333333,4.00786666667,3.897,4.76693333333,6.96993333333,5.66547037037,4.37953333333,7.26233333333
294.49,6.10851111111,4.14246666667,3.82566666667,3.68153333333,4.52206666667,6.8919,5.43900740741,4.31661333333,7.1728
294.86,6.24427777778,4.20256666667,3.94286666667,3.83753333333,4.623,6.9496,5.57542222222,4.47101333333,7.3182
295.23,6.21327777778,4.3332,3.974,3.93126666667,4.73526666667,6.97373333333,5.70136296296,4.59546666667,7.37833333334
295.60,6.33042222222,4.5965,4.22146666667,4.25553333333,4.96866666667,7.16563333333,5.92326296296,4.80718666667,7.54573333333
295.97,6.31458888889,4.64653333333,4.15693333333,4.225,4.85673333333,7.0345,5.81895555555,4.77214666667,7.48306666667
296.34,6.24216666667,4.60083333333,4.14506666667,4.16906666667,4.79313333333,6.993,5.79745555556,4.6358,7.45233333333
296.71,6.21038888889,4.59633333333,4.069,4.07906666667,4.75,6.9528,5.86444074074,4.60882666667,7.43353333333
297.08,6.03496666667,4.4173,3.99813333333,3.94553333333,4.59833333333,6.80353333333,5.67930370371,4.48178666667,7.32526666667
297.45,6.05716666667,4.4651,4.0,3.90906666666,4.548,6.84133333333,5.66498888889,4.36994666667,7.3568
297.82,6.22964444444,4.69396666667,4.20106666667,4.115,4.75893333333,7.05076666667,5.83167407407,4.50813333333,7.53793333333
298.19,6.08236666667,4.5956,4.05806666667,3.99666666667,4.65413333333,6.94413333333,5.74828888889,4.37602666667,7.407
298.56,6.17715555555,4.52333333333,4.08093333333,3.98106666667,4.72966666667,6.8347,5.74318518519,4.34138666667,7.31233333333
298.93,6.02207777778,4.44396666667,3.90726666667,3.76966666667,4.5474,6.6816,5.60112592593,4.13461333333,7.14586666667
299.30,5.8286,4.21773333333,3.7204,3.5542,4.3632,6.46466666667,5.40291851852,3.92966666667,6.96833333333
299.67,5.91267777778,4.24896666667,3.65646666667,3.5004,4.28686666667,6.3413,5.40480740741,3.907,6.98493333334
300.04,6.08485555556,4.4485,3.81933333333,3.6754,4.569,6.57173333334,5.65679259259,4.05328,7.20346666666
300.41,6.301,4.6188,3.89873333333,3.79006666667,4.72073333333,6.62076666667,5.82644444445,4.14814666667,7.283
300.78,6.12623333333,4.4111,3.7206,3.7576,4.592,6.3866,5.60636666667,4.04661333334,7.0566
301.15,6.10373333333,4.27913333333,3.6408,3.70386666667,4.44326666667,6.2168,5.47431481481,3.82908,6.97133333333
301.52,6.04646666666,4.20123333333,3.64353333334,3.64546666667,4.3998,6.09263333333,5.37678518519,3.83374666667,6.934
301.89,6.11196666667,4.23566666667,3.63666666667,3.6348,4.384,6.13056666667,5.39605925926,3.95468,7.05053333333
302.26,6.25175555555,4.2909,3.72493333333,3.79333333333,4.44866666667,6.19683333333,5.49567777778,4.07026666667,7.18933333333
302.63,6.59298888889,4.66596666667,4.00153333333,4.22446666667,4.75526666667,6.4971,5.88351111111,4.44996,7.52193333333
303.00,6.82098888889,4.94316666667,4.16533333333,4.4696,5.0578,6.77843333333,6.16394444445,4.73912,7.74406666667
303.37,7.13732222222,5.23053333333,4.31573333333,4.65246666667,5.17926666667,7.0417,6.36815555556,5.01314666667,7.91086666667
303.74,6.91032222222,4.94726666667,3.95693333333,4.34286666667,4.88466666667,6.87326666667,6.06545925926,4.72838666667,7.67513333333
304.10,7.07984444444,4.93463333333,4.0336,4.4206,4.9364,6.96786666667,6.14552592593,4.82158666667,7.74646666667
304.47,7.25464444444,5.1674,4.2992,4.69233333333,5.18853333333,7.24960000001,6.37921851851,5.09792,8.00626666667
304.84,7.37453333333,5.17953333333,4.3568,4.69386666667,5.1442,7.35896666667,6.46270740741,5.09321333333,8.07013333333
305.21,7.46337777778,5.32616666667,4.341,4.7,5.2664,7.46119999999,6.58718518519,5.2504,8.0986
305.58,7.35016666667,5.30666666667,4.1984,4.63986666667,5.18086666667,7.33916666666,6.52581111111,5.23678666667,8.03033333333
305.95,7.23268888889,5.21736666667,4.09673333333,4.52,5.10006666667,7.14389999999,6.4196925926,5.12781333333,7.87046666667
306.32,7.31098888889,5.32063333333,4.17213333333,4.61853333333,5.20386666667,7.2393,6.36069629629,5.25992,7.89013333333
306.69,7.13932222222,5.22693333333,4.1526,4.46086666667,5.03566666667,7.16539999999,6.24534814815,5.04674666666,7.7514
307.06,7.12867777778,5.14463333333,4.2674,4.53193333333,4.98106666667,7.20239999999,6.19440740741,4.91966666666,7.77206666667
307.43,7.15961111111,5.0307,4.33326666667,4.52926666667,5.00626666667,7.15943333333,6.14251851852,4.81150666667,7.8202
307.80,7.36595555556,5.2162,4.62673333333,4.8244,5.20693333333,7.3069,6.49721111111,5.04697333334,7.97306666667
308.17,7.29097777778,5.17473333333,4.51846666667,4.8306,5.13946666667,7.26070000001,6.38042592593,5.06182666667,7.9484
308.54,7.13234444445,4.9218,4.26106666667,4.6038,4.83406666667,7.01533333333,6.10991481481,4.89158666667,7.74913333333
308.90,7.53474444445,5.32626666667,4.64533333333,4.975,5.16106666667,7.39246666666,6.44940740741,5.246,8.09953333333
309.27,7.67002222222,5.4088,4.80233333333,5.1412,5.23293333334,7.46216666667,6.54087037037,5.34404,8.20353333333
309.64,7.79996666667,5.43693333333,4.8806,5.1794,5.11613333333,7.48870000001,6.61285555556,5.31089333333,8.2552
310.01,7.98454444445,5.4837,5.01286666667,5.32786666667,5.17046666667,7.58060000001,6.73298148149,5.42274666667,8.41653333333
310.38,8.12468888889,5.56393333333,5.20053333333,5.46353333333,5.2672,7.69783333333,6.90818518519,5.55724,8.5374
310.75,8.26861111111,5.71636666667,5.29993333333,5.6032,5.3304,7.70896666667,6.98354074074,5.67277333333,8.65226666667
311.12,8.40313333333,5.83753333333,5.3628,5.75313333333,5.4934,7.70156666667,7.12477037037,5.87953333333,8.7392
311.49,8.42175555556,5.92596666667,5.4268,5.8566,5.5624,7.73649999999,7.20572962963,5.92269333333,8.7708
311.85,8.71421111111,6.18626666667,5.66566666667,6.04286666667,5.84646666667,8.06343333333,7.38552222223,6.18174666667,9.03840000001
312.22,8.82935555555,6.358,5.79213333333,6.11153333333,5.93293333333,8.13979999999,7.56598148148,6.37121333333,9.15953333333
312.59,8.92907777777,6.50266666667,5.86526666667,6.1848,5.93486666667,8.2374,7.67177037037,6.43228,9.24753333333
312.96,8.71006666667,6.29563333333,5.58566666667,5.95066666667,5.78386666667,7.909,7.44483703704,6.25538666667,9.08166666667
313.33,8.94455555556,6.53096666667,5.79633333333,6.21373333333,5.9812,8.14186666667,7.71270370371,6.50521333333,9.37033333331
313.70,9.20476666667,6.74616666667,5.95186666667,6.48993333333,6.26833333333,8.38189999999,7.94628888889,6.80349333333,9.5688
314.07,9.35352222221,7.0071,6.12966666667,6.769,6.3906,8.61539999999,8.15758518519,6.90397333333,9.69186666666
314.43,9.29090000001,6.94613333334,5.92726666667,6.77046666667,6.2536,8.4842,8.09540370371,6.77573333334,9.63046666667
314.80,9.22185555555,6.86753333333,5.80706666667,6.75533333333,6.24733333333,8.47646666666,8.00502222221,6.72595999999,9.50833333333
315.17,9.34951111112,7.00276666667,5.84073333333,6.7292,6.21073333333,8.58849999999,8.02016666667,6.73914666666,9.57366666667
315.54,9.28212222223,6.98873333333,5.6872,6.63206666667,6.0702,8.54713333333,7.97824074075,6.70354666666,9.48106666665
315.91,9.04987777778,6.89193333333,5.4916,6.46986666667,5.91626666667,8.25643333333,7.76070370371,6.51756000001,9.34993333333
316.28,9.17573333333,7.019,5.5666,6.61673333333,6.0288,8.27970000001,7.84809999999,6.52502666667,9.42506666667
316.64,9.0625,6.8897,5.36866666667,6.57566666667,6.04366666667,8.06696666667,7.66364814814,6.39516000001,9.31859999999
317.01,9.26048888889,7.0739,5.54906666667,6.78266666667,6.15173333333,8.26453333334,7.82905185186,6.51288000001,9.46726666667
317.38,9.24172222222,6.96126666667,5.4936,6.723,6.06613333333,8.11263333333,7.7192037037,6.37718666666,9.20233333334
