wavelength,Back_BanMelf,Belly_BanMelf,Breast_BanMelf,Crissum_BanMelf,Crown_BanMelf,DorTail_BanMelf,Patch10_BanMelf,Rump_BanMelf,Throat_BanMelf,WingTip_BanMelf
757.24,6.94053333333,47.7302666667,49.8575333333,38.4044,4.49633333333,11.6116666667,8.44486666667,7.46713333333,7.44033333333,13.4462
757.56,6.48126666667,47.3656,49.5268666667,38.0725333333,3.95426666667,11.1801333333,8.17466666667,7.08066666667,7.06459999999,12.8924666667
757.87,6.33773333333,47.2040666667,49.3889333333,37.8954666667,4.01386666667,10.9586666667,8.24693333333,7.11066666667,7.04646666667,12.9990666667
758.18,5.89046666667,46.7840666667,48.9236666667,37.255,3.61486666667,10.4362,7.92313333333,6.72786666667,6.65873333333,12.5436
758.50,6.1756,47.2644,49.2554666667,37.3764666667,3.7016,10.6244666667,8.2118,7.07486666667,6.91753333334,12.6901333334
758.81,6.20726666667,47.3064666667,49.4942,37.446,3.88426666667,10.6463333333,8.44826666667,7.2958,6.93213333334,12.7997333333
759.13,6.2124,47.5779333333,49.7596,37.6219333333,4.01493333333,10.5912666667,8.55313333334,7.5036,7.00420000001,12.8046666667
759.44,6.00746666667,46.9950666667,49.1540666667,37.0264666667,3.8086,10.2496,8.32413333333,7.3102,6.70086666667,12.4902
759.75,5.93386666667,47.1920666667,49.338,36.9084666667,3.91113333333,10.2074666667,8.42913333333,7.32586666667,6.67460000001,12.6135333333
760.07,5.70706666667,46.9394,49.0574,36.5840666667,3.7096,9.98040000001,8.2318,7.0966,6.48853333333,12.4969333333
760.38,5.49353333333,46.8421333333,48.9763333334,36.3892,3.47213333333,9.55499999999,8.0546,6.83166666667,6.1324,12.2517333333
760.69,5.5274,47.0818666667,49.1086666667,36.4786,3.5424,9.6094,8.13286666667,6.9676,6.337,12.3628666667
761.01,5.63513333333,47.1825333333,49.1108,36.3515333333,3.83393333333,9.75353333334,8.1656,7.1062,6.4328,12.4390666667
761.32,5.6454,47.365,49.6110666667,36.6034666667,3.9284,9.74293333334,8.1974,7.12886666667,6.30626666667,12.3344666667
761.63,6.0102,47.3707333333,49.5849333333,36.9555333333,4.3286,10.0464,8.479,7.4516,6.65,12.7339333333
761.94,6.0872,47.5669333333,49.9130666667,37.3262666666,4.5658,10.1901333333,8.65306666667,7.44093333333,6.7332,12.8545333333
762.26,6.03046666667,47.7822,50.1126,37.4774,4.55713333333,10.2122,8.61046666667,7.48626666667,6.9582,12.8274666667
762.57,5.88526666667,47.5693333333,49.9882,37.4854666667,4.5024,10.1750666667,8.5292,7.4036,6.89806666666,12.7874666667
762.88,5.91546666667,47.8651333333,50.3074666667,37.8062,4.58046666667,10.2328,8.63513333333,7.58966666667,7.06606666667,12.8821333333
763.20,6.04326666667,47.8410666667,50.3248,37.8956,4.6852,10.3611333333,8.69653333333,7.76846666667,7.28213333333,12.9479333333
763.51,6.0596,47.9981333333,50.3233333333,38.0100666667,4.8174,10.4186,8.8234,7.7958,7.3194,13.0118666667
763.82,6.47826666667,48.2902,50.5614666667,38.3668,5.2396,10.8675333333,9.18533333333,8.09186666667,7.84466666666,13.4512
764.14,6.58386666667,48.3352,50.8018,38.4554,5.36066666667,10.9436,9.2396,8.1304,7.9452,13.6072666667
764.45,6.81453333333,48.5211333333,51.037,38.7910666667,5.51353333333,11.0732,9.42846666667,8.32733333333,8.14353333334,13.867
764.76,6.86,48.6098666667,51.1455333333,38.8033333333,5.48426666667,11.2564666667,9.43853333333,8.30973333333,8.28713333333,13.9234666667
765.07,7.0728,48.8691333333,51.435,39.0136,5.80786666666,11.6902666667,9.81293333333,8.57986666667,8.65859999999,14.241
765.39,7.11933333333,48.7446,51.3790666667,38.9422666667,5.9468,11.9046666667,9.83766666667,8.7712,8.81313333334,14.3602
765.70,6.9842,48.4694,51.0138666667,38.7602,5.85793333333,11.9475333333,9.68833333333,8.53213333333,8.54826666668,14.3320666667
766.01,7.101,48.7056,51.1766,38.8516666667,5.879,12.0401333333,9.89086666665,8.66893333333,8.67140000001,14.462
766.32,7.07539999999,48.7258666667,51.2275333333,38.841,5.77153333333,12.1614666667,9.81240000001,8.59126666667,8.5604,14.4148
766.64,7.49326666666,49.1953333333,51.6530666667,39.3618,6.1484,12.5776666667,10.1336666667,8.857,8.78620000001,14.7218
766.95,7.92666666666,49.3488,51.7804,39.7384,6.42773333334,13.0546,10.3811333333,9.2206,9.14673333333,15.0085333333
767.26,7.3774,49.099,51.454,39.5154,5.92933333333,12.7089333333,9.93153333333,8.86113333333,8.65893333333,14.5882
767.57,6.86006666667,48.5801333333,50.5766,39.0034,5.61506666667,12.435,9.62933333334,8.51613333333,8.41479999999,14.2163333333
767.88,6.9694,48.4704666667,50.3281333333,39.0286666667,5.73946666667,12.7751333333,9.6216,8.59033333333,8.58406666667,14.2446666667
768.20,7.17226666667,48.2093333333,49.8614666667,38.9306666667,5.90973333334,13.1209333333,9.65866666667,8.92106666667,8.7504,14.409
768.51,7.36426666667,48.3341333333,49.8488666667,38.9504,5.7864,13.1904666667,9.64300000001,9.0018,8.70626666667,14.3929333333
768.82,7.9668,48.8139333333,50.0900666667,39.5031333333,6.43513333333,13.5374666667,10.2296,9.55579999999,9.25993333333,15.0246
769.13,8.6986,48.8161333333,50.2318,39.7645333333,6.8952,14.1086666667,10.6368666667,10.045,9.84086666667,15.5208666667
769.44,9.32980000001,49.2413333333,50.6701333333,40.2864,7.46246666667,14.8186,10.9956,10.4262666667,10.3944,16.1025333333
769.76,9.47773333332,49.5212,51.1534666667,40.6457333333,7.72566666667,15.3715333333,11.1496666667,10.584,10.8559333333,16.4526666666
770.07,8.7188,49.1397333333,50.6704,40.1600666667,6.95713333333,14.8752666667,10.4916,9.83986666666,10.2830666667,16.0485333333
770.38,7.83933333333,48.9311333333,50.7382666667,39.6695333333,6.1898,14.2137333333,9.77306666667,9.13113333333,9.40786666667,15.4056
770.69,8.47773333332,49.0323333333,51.0646,39.6780666667,6.67826666667,14.6403333333,10.1766,9.6064,9.88946666666,15.9821333333
771.00,9.01279999999,49.6181333333,51.8496666667,40.2650666667,7.04246666667,15.1058,10.5084666667,9.70906666667,10.1365333333,16.3838666667
771.32,8.70546666667,49.6927333333,52.055,40.3317333333,6.89733333333,14.9434666667,10.3195333333,9.48220000001,9.77346666667,16.1852
771.63,8.81346666666,50.103,52.4267333333,40.6922,6.8686,14.9569333333,10.6634,9.26653333333,9.68273333334,16.2875333333
771.94,8.69946666667,49.55,51.9562,40.4439333333,6.7828,14.8557333333,10.3878666667,8.93173333334,9.45440000001,16.2372666667
772.25,8.11393333334,48.8018,51.6202666667,39.8777333333,5.93266666666,14.4556666667,9.72579999999,8.03373333333,8.60753333333,15.637
772.56,7.57026666666,48.9494,51.9886666667,39.8013333333,5.49926666667,14.0036,9.33426666666,7.50546666667,8.00686666667,15.1492
772.87,7.51839999999,48.1486666667,51.482,39.2220666667,5.2368,13.646,9.13513333333,7.28826666667,7.69673333333,14.8110666667
773.18,7.34026666667,47.6379333333,51.0105333333,38.7226,5.04366666667,13.1102,9.09460000001,7.0736,7.05599999999,14.602
773.50,8.03326666666,47.8367333333,51.5388666667,39.1706,5.6974,13.8222,9.80133333332,7.85853333333,7.58353333333,15.2412
773.81,8.88459999999,47.8732,51.6450666667,39.6397333333,6.3368,14.8352,10.6945333334,8.71533333334,8.67193333333,16.2152666667
774.12,9.2638,47.8478666667,51.7090666667,39.8046666667,6.8578,15.2572666667,11.1183333333,8.98593333334,9.13793333333,16.2737333333
774.43,9.92680000001,47.9128666667,51.587,40.0087333333,7.56353333333,16.2224,11.8325333333,10.0904666667,9.81020000001,16.9427333333
774.74,10.4139333333,48.0895333333,51.7378666667,40.0992666667,7.94726666667,16.5503333333,12.2293333333,10.5175333333,10.4139333333,17.4772666667
775.05,10.4916666667,48.1681333333,52.1366666667,40.3481333333,8.19833333333,16.4447333333,12.0584666667,10.8398,10.3960666667,17.5065333333
775.36,10.8306666667,48.604,52.3690666667,40.8196,8.70486666666,16.7256666667,12.3866666667,11.4266666667,10.7560666667,17.7032666667
775.67,10.9874666667,48.9725333333,52.4867333333,41.1683333333,9.07420000001,17.0414,12.7028,11.8738666667,11.3139333333,18.0688666667
775.98,10.7144,49.0652,51.8254666667,40.9656,9.03439999999,16.8870666667,12.7336,11.8872666667,11.4196666667,18.0820666667
776.30,9.98666666666,48.9052,51.2322,40.7315333333,8.59926666667,16.4362666667,12.1454666667,11.4628666667,10.9795333333,17.8146666667
776.61,10.0732666667,48.9686,51.071,40.6654,8.84886666667,16.629,12.1977333333,11.4527333333,11.3550666667,17.8798666667
776.92,9.69733333331,48.7288,50.7824666667,40.6096,8.37913333333,16.3280666667,11.7059333333,10.9167333333,11.0826,17.615
777.23,9.77146666667,48.9613333333,50.7264666667,40.6878666667,8.26886666667,15.9496,11.6089333333,10.6133333333,10.826,17.4292666667
777.54,9.59193333333,49.0556666667,50.7382,40.9628666666,7.9092,15.9239333333,11.5772666667,10.6052,10.4952666667,17.6936666667
777.85,9.72246666665,49.1079333333,50.8414666667,41.0126,7.8918,15.6495333333,11.5256666667,10.3282666667,10.4993333333,17.7438666667
778.16,9.47700000001,49.0264666667,50.8047333333,40.8962,7.49706666667,15.3647333333,11.2128,10.054,10.0726,17.4665333333
778.47,9.32113333335,48.8622666667,50.4027333333,40.4776,7.42493333333,15.4071333333,11.175,9.87826666665,10.2857333333,17.7107333333
778.78,8.95353333333,48.5612666667,50.5269333333,39.8536,7.03046666667,14.9398,10.7489333333,9.41206666667,9.85593333333,17.4958
779.09,8.85720000001,48.3214666667,50.1756,39.6776,7.1124,14.642,10.4314666667,9.19373333333,9.59700000001,17.1834
779.40,9.71493333332,48.1837333333,50.4687333333,40.0988666667,7.95753333333,15.1191333333,10.8174,9.81386666665,10.2332666666,17.8091333333
779.71,9.9858,48.1846666667,50.5327333333,39.9812,8.19893333334,15.5633333333,11.075,10.1698,10.7024666667,18.0574666667
780.02,9.78826666667,48.0086,50.345,39.7193333333,7.74693333333,15.1226,10.7875333333,10.0024,10.0737333333,17.9156666667
780.33,9.97860000001,47.8752,50.1594,39.2576,8.01326666666,15.0512666667,10.8495333333,10.1832,10.0024,17.8064
780.64,9.50100000001,47.8972666667,50.4748,39.3798666667,7.96513333333,14.8884666667,10.6686,10.1598,9.66079999999,17.7906666667
780.95,9.20826666666,47.8836666667,50.3470666667,38.9294666666,7.82493333333,14.6920666667,10.22,10.044,9.48686666667,17.571
781.26,8.04006666666,47.4586666667,50.2106,38.2706,6.807,13.5538,9.03746666667,9.10266666667,8.57146666667,16.4260666667
781.57,8.03453333333,47.1732666667,50.4914,38.4499333333,6.84413333333,13.5764,8.89566666667,9.0172,8.61713333334,16.2159333334
781.88,8.13286666665,47.4692666667,51.0288,38.8786,7.15526666667,13.7346,9.07406666667,9.33126666668,8.79633333333,16.1162666667
782.19,8.21286666667,48.2390666667,51.6509333333,39.7222666667,7.30593333333,14.1614666667,9.15620000001,9.57026666667,9.24526666666,16.2264666667
782.50,8.05953333333,48.3199333333,52.0840666667,39.5747333333,6.9006,14.1785333333,9.03246666667,9.73953333333,9.15986666667,16.2308
782.81,7.347,48.5596,52.8559333333,39.4622,5.9424,13.712,8.53760000001,9.22893333333,8.37313333334,15.8848
783.12,6.78,48.8264666667,53.6449333333,39.847,5.43093333333,13.0046666667,7.99886666667,8.5262,7.46613333334,15.3231333333
783.43,7.20546666668,49.2348,54.2389333333,40.7108,6.22533333333,13.8434666667,8.47806666666,8.94826666667,8.31193333333,15.6662666667
783.74,6.73639999999,49.0824,53.8268,40.4761333333,5.86526666667,13.7690666667,8.08353333333,8.57146666668,8.0836,15.2265333333
784.05,7.17279999999,48.8945333333,53.5543333333,40.0524,5.88133333334,13.8568666667,8.21986666667,8.6388,8.35953333333,15.0727333333
784.36,7.38573333333,49.4018,53.8404,40.5952666667,5.90033333333,13.9228,8.4762,8.61773333334,8.32893333332,15.0780666667
784.67,8.56139999999,50.2561333333,54.4336666667,41.6063333334,6.90206666667,15.0160666667,9.8734,9.82646666667,9.03793333332,16.2872666667
784.98,8.88699999999,51.1484,54.4464,42.0493333334,7.59706666667,15.4358666667,10.7656,10.3533333333,9.46406666667,16.9492666667
785.29,8.43846666666,51.0638,53.5704666667,41.2622,7.07553333333,15.123,10.1629333333,9.39840000001,8.78820000001,16.2784
785.60,7.98253333333,50.2966,52.6519333333,40.5933333333,6.63146666667,14.6431333333,9.96780000001,8.76926666667,8.58733333334,15.6240666667
785.91,8.43293333333,50.707,52.7274,41.0042666667,7.07073333333,15.0822666667,10.603,9.03320000001,9.31019999999,15.8847333333
786.22,8.51726666667,50.5376,52.0034,41.0242666667,7.32326666667,15.1443333333,10.781,9.07766666667,10.0226666667,15.9932
786.53,9.12193333333,50.9056,51.9186666667,41.0735333333,8.07046666667,15.6731333333,11.3955333333,9.69993333334,10.845,16.6638
786.84,8.87793333333,51.03,51.6031333333,40.6488,8.09946666667,15.3340666667,11.3544666666,9.85139999999,10.8300666667,16.7883333333
787.14,8.67426666666,51.1916666667,51.723,40.5154,7.7616,14.8147333333,11.0682666667,9.80139999999,10.5315333333,17.0102
787.45,8.40453333333,50.8637333333,51.0216,39.9314666667,7.604,14.439,10.8111333333,9.38386666668,10.0895333333,16.972
787.76,8.00286666666,50.1976,50.5095333333,39.2927333333,7.098,13.6971333333,10.265,8.7984,9.83866666666,16.4172666667
788.07,7.50586666668,49.8378,50.3834,38.7902666667,6.61013333333,13.2406666667,9.6578,8.32953333333,9.68866666667,15.9072
788.38,7.22680000001,49.2742,49.9362,38.0393333333,6.00953333333,12.8443333333,9.07566666666,8.01126666667,9.49319999999,15.5130666667
788.69,7.36073333333,49.2451333333,50.4659333333,38.5258666667,6.18026666667,12.9482666667,9.39733333333,8.55113333333,9.7872,16.0891333333
789.00,7.57033333334,48.9758,50.2810666667,38.2027333333,6.23006666667,12.8512,9.64866666666,8.8052,9.60846666667,16.3352
789.31,7.00066666667,48.7997333333,50.4498666667,37.7691333333,5.46386666667,12.5004666667,9.1184,8.29093333334,8.72786666667,16.0164666667
789.62,7.084,48.9930666667,50.7824,37.7516666667,5.33646666667,12.6031333333,9.14439999999,8.54973333334,8.52893333334,15.9310666667
789.92,7.017,48.4448,50.6314666667,37.6911333333,4.95766666667,12.5211333333,8.98619999999,8.45539999999,8.37586666667,15.7217333333
790.23,7.45933333333,48.6589333333,51.3084,38.3388,4.734,12.9479333333,9.15846666666,8.39853333333,8.99026666667,15.885
790.54,8.90493333334,49.2421333333,52.1651333333,39.8587333333,6.25346666667,14.3327333333,10.8066,9.81239999999,10.6545333333,16.7834
790.85,9.22400000001,49.5831333333,52.9687333333,40.7290666667,6.87653333333,14.8302666667,11.312,10.6932666667,11.4608666667,16.9236
791.16,9.61853333334,49.4848,53.1274666667,40.8688,7.56899999999,15.2604,11.8909333334,11.4062666667,11.7571333333,17.3154
791.47,9.04533333334,48.5424,52.2089333333,40.4577333333,7.29366666667,14.3389333333,11.4292,10.8531333333,11.3389333333,17.0452
791.78,8.7732,48.6979333333,52.3611333333,40.6943333333,7.19340000001,14.0508,11.1458,10.3355333333,11.2442,16.8634
792.08,9.086,48.8048666667,52.1792666667,40.2988,6.99473333334,13.5148666667,11.0252666667,10.0936666667,11.1832666667,16.9184666667
792.39,7.96353333333,48.8462,52.0548,40.0791333333,5.7656,12.4628,9.72913333333,8.90733333333,10.4232,15.9330666667
792.70,7.40673333333,48.1590666667,50.8746666667,39.5106,5.10093333333,11.468,8.948,8.09186666667,10.1101333333,15.1742666667
793.01,7.28173333333,47.6752666667,50.3322666667,39.1022,5.09846666667,11.0208666667,8.96073333333,8.03813333334,9.98773333335,14.9262
793.32,7.16626666666,47.9556666667,50.3855333333,39.2352666667,5.38393333333,10.6998,9.07806666666,8.14693333334,10.1202,14.832
793.62,6.9722,47.3817333333,49.6608,38.4599333333,5.38946666667,10.3024,9.09879999999,8.20666666666,9.4042,14.5126666667
793.93,5.61806666667,46.2617333333,48.5802,36.9337333333,4.23813333333,9.10166666667,7.85666666667,7.00426666667,8.13266666667,13.3149333333
794.24,5.26513333333,46.1121333333,48.3727333333,36.2523333333,3.833,8.50099999999,7.41633333334,6.49613333333,7.41006666666,13.248
794.55,5.0076,46.2933333333,49.1583333333,36.3207333333,3.5444,8.491,7.04,6.14006666667,7.34599999999,13.3210666666
794.86,4.6808,47.4068,49.9106666667,36.4848,3.37346666667,9.02246666666,6.92573333333,6.2658,7.0922,13.1358666667
795.16,5.17513333333,47.2342,49.9456666667,36.2741333333,3.9554,9.60140000001,7.5482,6.9748,7.27053333333,13.418
795.47,4.38233333334,46.6426,49.5642,36.0024666667,3.57686666667,9.70246666666,7.18966666667,6.85293333333,6.86506666667,12.9185333333
795.78,5.6062,47.6614666667,50.9322666667,37.2654,5.03413333333,11.3376,8.60293333333,8.21573333333,7.6498,14.2090666667
796.09,6.1136,47.767,50.9562,37.4286666667,5.87233333333,11.8152,9.14379999999,8.78493333333,8.20826666666,14.7748666667
796.40,6.66086666667,48.1292666667,51.6842,38.0594666667,6.6026,12.7857333333,9.54540000001,9.19573333333,8.64206666667,15.6061333333
796.70,6.91126666666,48.3144,51.8487333333,37.997,7.01026666667,13.1994666666,9.47300000001,9.23433333332,8.73366666666,15.9826
797.01,6.34706666667,48.5967333333,51.9360666667,38.1114,6.63113333333,12.6582666667,8.6916,8.5554,8.14106666667,15.7252666667
797.32,6.84546666667,49.3536,52.6542666667,38.8084666667,7.14333333333,13.3512666667,9.1152,9.08553333334,8.68626666667,16.7233333333
797.63,5.9706,49.2186,52.5825333333,38.7667333333,6.2332,13.0340666667,8.26,8.63246666667,8.1076,15.9768666667
797.93,5.90473333333,49.3765333333,52.1414,38.9308666667,6.2612,13.0815333333,8.3932,8.70053333333,7.95686666667,15.9141333333
798.24,7.04433333333,49.8050666667,52.6647333333,39.8329333333,7.05666666667,13.9894666667,9.66273333333,9.50160000001,8.88893333332,16.7006
798.55,6.85453333334,49.3796666667,52.0738,39.8308,6.71046666666,13.8596666667,9.52373333333,9.27326666666,8.45233333333,16.8985333333
798.85,6.97,49.3018,51.6335333333,40.0064666667,6.84986666667,13.8451333333,9.38386666665,8.92253333333,8.41706666667,16.8278666667
799.16,7.1926,49.3917333333,51.3435333333,39.8352,6.9074,13.9416666667,9.36013333334,9.39786666667,8.92266666667,16.9518
799.47,7.75426666667,50.0902,52.7091333333,40.5340666667,7.42593333333,14.5622666667,9.87773333333,9.89053333333,9.52373333335,17.4837333333
799.78,7.38653333334,49.7535333333,52.0686666667,40.3761333333,6.77693333333,13.9883333333,9.33860000001,9.40986666666,9.35153333332,16.8871333333
800.08,7.34173333334,49.2503333333,51.7818666667,40.052,6.3616,14.1252,9.80853333334,9.74993333333,9.18533333333,16.6634666667
800.39,8.7766,49.7217333333,52.8025333333,40.8025333333,7.6634,15.5792666667,11.3397333333,11.3138666667,10.6796666667,18.1164666667
800.70,8.85380000001,49.8194,52.4859333333,41.0180666666,7.38246666667,15.4812666667,11.0804666667,11.1854666667,10.7193333334,17.8259333333
801.00,9.89866666665,50.0947333333,52.7118,41.4459333333,8.61633333332,16.3690666667,12.0837333333,11.8940666667,11.9724,18.7307333333
801.31,10.6706666667,50.3548666667,53.2412,42.1695333333,9.51346666667,17.1598666667,13.0703333333,12.7874666667,12.9717333333,19.3425333333
801.62,10.4122,49.4644666667,52.3532,41.2788,9.39293333334,16.5986,12.4504666667,12.6518,12.8269333333,19.2666
801.92,10.9079333333,49.6562,52.4838666667,41.3100666667,9.65633333334,16.4721333333,12.4643333333,12.9765333333,13.4305333333,19.1375333333
802.23,11.4548666667,50.6402666667,53.3332666667,42.0754666667,10.1675333333,17.1823333333,13.5434666667,13.8981333333,14.3514,19.7109333333
802.54,11.1132,50.7079333333,53.3067333333,42.0472666667,10.0832666667,16.6898666667,13.433,13.453,14.2172,19.7208
802.84,11.0482666667,51.3582666667,53.7782666667,42.6154,10.1989333333,16.879,13.5422666667,13.8255333333,14.0613333333,19.8518
803.15,11.4896,52.5697333333,55.1359333333,43.3642,10.5884,17.7364,14.5165333333,14.2965333333,14.1519333333,20.5984666667
803.46,11.2478666667,53.2981333333,55.4753333333,43.7680666667,10.3004,17.2498666667,13.8494,13.7858666667,13.8704666667,20.6504666667
803.76,10.6194666667,53.1186,55.0734,43.4158,9.20140000001,16.4625333333,13.0183333333,13.0898,13.0755333333,19.8711333333
804.07,11.896,53.8385333333,56.4141333333,44.0483333333,10.651,17.4956,14.3223333333,14.2227333333,14.2298666666,21.0459333333
804.38,12.4902666667,54.1192,56.7844,44.7516,11.2968,17.935,14.6839333333,14.5622666667,14.2266,21.7721333333
804.68,12.4258,53.8908,55.8986,44.3442666667,11.0039333333,17.3704,13.9620666667,13.9478666667,13.7192666667,21.4862
804.99,12.779,54.6462666667,56.4552,45.208,11.517,17.8189333333,14.2814666667,14.194,13.7564,22.0057333333
805.30,12.6756666667,55.3137333333,57.2796,45.9791333333,11.1957333333,18.1390666667,14.1404666667,14.2076666666,13.4529333333,22.3394
805.60,12.0030666667,54.4005333333,56.5727333333,45.1183333333,10.1616,17.3392,12.8523333333,13.2732666667,12.3112,21.3153333333
805.91,12.2486,53.9057333333,56.3164,44.7533333333,10.0790666667,17.3407333333,12.8284,13.1449333333,12.0149333333,21.0848
806.21,11.449,52.4174,54.9623333333,43.4158666667,9.40693333335,16.1412,12.1246,12.3498666667,11.0284666667,20.3378666667
806.52,10.6667333333,51.8931333333,54.3238,42.461,8.38093333334,14.9791333333,10.9562,11.7942,10.4457333333,19.7026666667
806.83,10.3402,50.7331333333,53.4014,41.5041333333,7.52073333333,14.4898,10.8087333333,11.4211333333,10.1588,18.8737333333
807.13,10.0036666667,50.3140666667,52.3421333333,40.9761333333,7.83953333333,14.4306666667,10.6016,11.3204666666,10.14,18.6303333334
807.44,8.24513333335,48.8044666667,50.0690666667,39.4558666667,6.1454,12.9425333333,9.29506666667,9.86986666667,8.47513333334,17.0420666667
807.74,8.3294,48.4680666667,49.8382666667,39.0762,5.7352,13.0101333334,9.60733333334,10.0846666667,8.84520000001,16.7744666667
808.05,7.51573333333,47.7751333333,49.8742666667,38.4748666667,4.49693333333,12.5472,8.94646666666,9.70899999999,8.23120000001,16.1399333333
808.35,5.60126666667,45.8515333333,49.0314666667,36.4810666667,1.97753333333,10.2017333333,6.8684,7.2962,5.98066666667,13.7288
808.66,4.90926666667,45.5528666667,48.9932666667,35.9817333333,1.44386666667,9.82660000001,6.411,6.53473333333,5.50326666666,12.995
808.97,5.9468,45.6197333333,49.8896666667,36.2946,2.64213333333,10.8303333333,7.98373333334,7.61553333333,6.56026666666,14.2822666667
809.27,5.83426666667,45.0103333333,49.2452666667,36.4014666667,2.60293333333,11.0160666667,8.04573333333,8.07833333333,6.67486666666,14.4431333333
809.58,7.81126666667,46.0379333333,50.1087333333,38.1862,4.65133333333,13.2609333333,9.90740000001,10.0846,9.16560000001,16.2192666667
809.88,7.91066666667,44.8644,49.1546,38.1180666667,5.31893333333,13.2854666667,10.0637333333,10.3189333333,9.5376,15.9329333333
810.19,7.97733333333,45.6635333333,49.8543333333,38.6408666667,6.01953333333,13.4950666667,10.3074,10.8252,10.0970666667,16.5210666667
810.49,7.71886666667,45.1808,49.7912,38.2008666667,5.3334,13.1246,10.0803333333,10.514,9.62253333333,16.0882666667
810.80,7.57053333333,45.1816666667,50.5406,37.7240666667,5.49646666667,12.7846,9.8628,10.6053333333,9.46733333333,15.7868666667
811.10,7.43613333333,44.7792666667,50.2954666667,37.335,5.45966666667,12.6852666667,9.364,10.3524666667,8.95100000001,15.6500666667
811.41,8.54866666667,45.7098,50.8215333334,38.0782,7.4402,14.2584,10.9809333333,11.6506666667,10.0318,17.2488666667
811.71,10.1264666667,46.7616,50.9714666667,39.1389333333,9.0836,15.6160666667,12.2038,13.2623333333,11.5561333333,18.6966
812.02,10.7297333333,47.4951333333,51.2426,39.7712666667,10.1144,15.9368,12.8914666667,13.8935333333,12.3628,19.3766666667
812.32,10.6366,47.5524666667,50.858,39.6125333333,10.5496666667,15.7611333333,12.7798,13.9028666667,12.7242666667,19.5096
812.63,11.1218,48.3413333333,51.4984666667,40.1600666667,11.3461333333,16.2822,13.1010666667,14.0464666667,13.205,20.2242666667
812.93,9.16246666667,46.6017333333,50.0408666667,37.8618,9.25200000001,14.6747333334,11.0486666667,11.9756,11.3252666667,18.3902
813.24,9.48879999999,47.4519333333,51.0347333333,37.8569333333,9.66859999999,15.1248,11.1737333333,12.1226666667,11.5582666667,18.7975333333
813.54,10.0846,46.4894,50.3588,37.4204,9.91546666667,15.4856,11.2938666667,11.8661333334,11.2374666667,18.6375333333
813.85,9.71153333334,46.675,50.3304,37.3150666667,9.35166666667,14.5798666667,10.8324,11.0497333334,10.5060666667,18.1346666667
814.15,11.1110666667,47.7228666667,50.8745333333,38.9946,10.3338,15.7328666667,11.7786,11.5926666667,11.3392666667,19.3578666667
814.46,10.7718,47.8032666667,50.8396666667,39.0415333333,10.1781333333,15.0974666667,11.7898666667,11.5012666667,11.6370666667,19.2280666667
814.76,9.63246666667,46.6668,49.5028666667,37.8728666667,8.21446666667,13.1259333333,9.39033333333,9.69306666666,10.2118,17.3108
815.07,10.078,47.9860666667,50.3384666667,39.0018,8.87160000001,14.0018666667,10.4686666667,10.4166,10.9635333333,17.96
815.37,10.39,47.2286,49.0564666667,37.9202,9.0986,14.1384,10.9266,10.7588,11.0693333333,18.0460666667
815.68,11.1054666667,48.1320666667,49.9112,38.5174,9.33506666667,14.3922666667,11.3341333333,11.2834666667,11.0460666667,18.1787333333
815.98,10.4493333333,48.207,49.9613333333,38.4597333333,8.48953333333,13.9582666667,10.7059333333,10.9284,10.4836,17.7408
816.29,11.8566666667,49.948,51.2866,40.0171333333,9.36099999999,14.8272666667,11.9171333333,11.7356666667,11.4421333334,18.8601333333
816.59,11.6816,49.6106666667,50.6204666667,39.5636666667,8.6864,14.6426666667,11.8529333333,11.1682666667,10.9372,18.5452
816.89,10.9610666667,50.1818666667,50.9438666667,39.9739333333,8.50219999999,14.3118,11.3679333333,11.0388666667,10.606,18.7531333333
817.20,12.0267333333,50.4187333333,51.8257333333,40.5445333333,9.75720000001,16.0302666667,12.2194,12.4874666667,11.8929333333,20.0502
817.50,10.6007333333,49.2593333333,51.1356666667,38.8476666667,8.18933333334,15.0371333333,10.8642,11.4321333333,10.354,18.8148
817.81,8.88340000001,48.6198,50.4326,37.9068666667,6.28766666667,13.5064,9.12233333333,9.31193333333,8.33953333333,17.0003333333
818.11,9.4124,49.2466,51.353,38.6272,7.60533333333,13.7515333333,10.4141333333,10.4536,9.791,17.6647333333
818.41,8.31086666666,47.272,50.1422,36.8907333333,6.69666666667,12.6009333333,8.91633333333,9.52919999999,8.57253333333,16.3004
818.72,8.52006666667,47.4065333333,50.9842666667,37.7084666667,6.9898,13.1035333333,9.11633333333,9.88506666665,8.86493333333,16.293
819.02,7.93833333333,46.4257333333,49.7792,36.9344666667,6.61306666667,13.0052666667,8.53406666667,9.12986666666,8.62113333333,15.5420666667
819.33,9.19386666665,47.0847333333,50.2546,37.5272666667,7.7394,14.1578,10.0847333333,10.2788666667,9.95760000001,16.1514666667
819.63,9.1938,47.6082666667,50.8494666667,37.6407333333,8.10073333333,14.1396666667,10.2650666667,10.6493333333,9.94579999999,16.2771333333
819.93,9.04426666667,47.5946666666,50.4938666667,37.3962,8.31946666667,13.9104,10.3878666667,10.9280666666,10.0277333333,16.1726666667
820.24,9.5328,48.2242666667,51.2694,37.7024666667,8.50073333334,13.9914666667,10.9306666667,11.4095333333,10.5608,16.4642
820.54,9.76119999999,48.7836666667,51.7168666667,37.9950666667,8.7078,14.0675333333,11.1769333333,11.5654,10.7916,16.6716
