wavelength,Back_BanRotf,Belly_BanRotf,Breast_BanRotf,Crissum_BanRotf,Crown_BanRotf,DorTail_BanRotf,Patch10_BanRotf,Rump_BanRotf,Throat_BanRotf,WingTip_BanRotf
707.06,8.2345,7.99916666667,49.0253333333,47.9236666666,6.8675,12.63,11.7596666667,10.1351666667,7.23,11.0648333334
707.38,8.11916666667,7.79166666667,48.9278333333,47.7886666667,6.75683333333,12.434,11.6373333333,9.806,7.03583333334,10.7103333334
707.70,8.14,7.913,49.1183333334,47.9315,6.70383333333,12.5593333334,11.7561666666,9.86616666665,6.91583333333,10.7328333333
708.03,8.17183333333,7.87483333333,49.2686666666,47.973,6.74583333333,12.6386666666,11.6951666667,9.8425,6.8945,10.9231666666
708.35,8.3055,7.81616666667,49.4628333333,48.2396666667,6.73416666667,12.8455,11.7483333334,9.85849999998,6.92666666666,10.9036666667
708.67,7.81433333333,7.31,49.3625,47.8276666667,6.3725,12.6258333334,11.3136666667,9.48616666668,6.44266666667,10.4868333334
708.99,7.47883333334,6.8715,48.9873333334,47.3966666667,6.006,12.2991666667,10.7341666667,8.83066666666,6.07966666667,9.913
709.31,7.489,6.7815,48.9191666667,47.2046666666,5.92066666667,12.2041666666,10.6653333333,8.74183333334,6.104,9.859
709.63,7.169,6.61066666667,48.5216666667,46.9116666667,5.64316666666,12.1475,10.279,8.40283333335,5.906,9.7425
709.95,7.0825,6.4755,48.5745,46.9168333333,5.62466666667,12.2855,10.1766666667,8.38783333333,5.9335,9.63133333335
710.27,6.96866666666,6.29916666667,48.5045,46.9431666667,5.524,12.1835,10.04,8.32250000002,5.797,9.487
710.59,6.8005,6.1575,48.6013333333,46.7161666666,5.47816666667,12.0895,9.99716666665,8.33716666667,5.73216666667,9.45583333335
710.91,6.80966666667,6.16066666666,48.5938333333,46.829,5.5085,12.1368333333,10.0311666667,8.53066666665,5.90716666667,9.50233333335
711.24,6.87216666666,6.30066666667,48.5641666667,46.8785,5.70366666667,12.2538333334,10.084,8.63683333331,6.0005,9.491
711.56,6.79216666667,6.3095,48.3541666667,46.6326666667,5.7045,12.1688333333,10.0223333334,8.64283333335,5.95633333333,9.212
711.88,6.6465,6.294,48.137,46.4606666667,5.76183333333,12.0486666666,9.87983333332,8.54566666665,5.95933333333,9.3515
712.20,6.77533333333,6.53433333334,48.0965,46.5816666666,5.97666666667,12.223,10.1756666667,8.83733333335,6.07716666667,9.521
712.52,6.87966666666,6.5955,47.8516666666,46.7291666667,6.19216666666,12.4426666667,10.4741666667,9.13916666666,6.29683333333,9.75483333335
712.84,6.8255,6.57516666667,47.9676666667,47.0138333334,6.314,12.4826666667,10.5848333333,9.137,6.29933333333,9.725
713.16,6.83666666666,6.568,47.9658333333,47.2063333334,6.27716666666,12.3405,10.6763333333,9.25616666669,6.32083333333,9.79383333335
713.48,6.6015,6.42983333333,47.7638333333,47.1686666667,6.11216666666,12.1293333334,10.6238333333,9.22466666665,6.17783333334,9.74
713.80,6.59066666667,6.33883333333,47.8296666666,47.3001666667,6.156,12.1911666667,10.7556666667,9.39633333331,6.22883333334,9.842
714.12,6.77,6.428,47.867,47.5211666667,6.27133333334,12.4771666666,11.0176666667,9.75816666666,6.36966666667,10.1075
714.44,6.9065,6.514,47.9316666667,47.3645,6.285,12.4643333333,11.0358333334,9.93466666667,6.25583333333,10.287
714.76,6.71666666666,6.1865,47.7513333334,47.0575,6.0955,12.2891666667,10.9816666666,9.71400000001,5.983,10.1276666667
715.08,6.689,6.166,47.7436666667,47.0748333333,5.96233333333,12.0961666666,10.933,9.70133333332,5.88616666667,10.1155
715.40,6.56716666666,6.19,48.0561666667,47.1996666667,5.696,11.9081666667,11.0258333333,9.81016666668,5.71033333333,9.93483333335
715.72,6.86066666667,6.32433333333,48.3656666667,47.3631666667,5.7735,12.024,11.084,9.98583333335,5.9865,10.1
716.04,6.81616666666,6.433,48.628,47.2595,5.69666666667,12.0778333334,11.1111666666,9.95083333333,5.8605,10.2
716.36,6.5765,6.36,48.172,46.6203333334,5.43866666667,11.9445,11.0003333333,9.97466666666,5.67366666666,10.0901666667
716.68,6.5995,6.436,48.4815,46.6886666667,5.55683333333,12.2365,11.0376666667,10.0861666667,5.63666666667,10.0746666666
717.00,6.62416666666,6.47766666666,48.424,46.4426666667,5.68933333333,12.2443333333,11.0313333334,10.2781666667,5.589,10.054
717.32,6.65183333333,6.5885,48.3675,46.3646666666,5.7055,12.2346666666,11.048,10.291,5.59116666666,9.93983333335
717.64,6.6545,6.67883333333,48.2261666667,46.3836666667,5.8425,12.2221666667,10.8766666667,10.1091666667,5.4465,9.9275
717.96,6.49433333333,6.64333333333,48.1336666667,46.2761666666,5.9385,12.1298333333,10.832,9.89883333332,5.4905,9.91116666665
718.28,6.59266666667,6.7205,48.1275,46.4633333333,5.97983333333,12.1808333333,10.7168333333,9.88683333331,5.71583333333,9.97183333335
718.60,6.53083333333,6.83333333334,48.1078333334,46.4958333334,6.08866666667,12.694,10.8015,9.94733333332,5.7995,10.1621666667
718.92,6.52016666667,6.66316666667,47.5751666666,46.3156666667,6.18533333334,12.7723333333,10.5393333333,9.86966666668,5.77433333333,10.0793333334
719.24,6.24016666666,6.378,47.2566666666,46.2688333334,5.90933333333,12.586,10.3483333333,9.52550000002,5.35816666667,9.8935
719.56,6.10783333333,6.22966666667,47.2806666667,46.0871666667,5.79416666667,12.342,10.1563333333,9.34633333332,5.2375,9.67866666665
719.88,6.34666666666,6.342,47.5931666666,46.5615,6.16033333334,12.34,10.1861666667,9.29783333333,5.4345,9.70883333335
720.20,6.57216666667,6.49483333334,47.5198333333,46.5691666666,6.31133333333,12.4586666667,10.4275,9.30333333334,5.5925,9.92583333335
720.52,6.63533333333,6.49333333333,47.692,46.8391666667,6.26283333334,12.7901666666,10.4968333333,9.252,5.6405,9.87933333335
720.84,6.56616666666,6.42283333333,47.5958333334,46.5046666667,6.265,12.6676666666,10.3723333333,9.11833333332,5.68733333333,9.9675
721.16,6.09366666666,6.07366666667,47.3381666666,46.032,5.88,12.1818333333,10.2008333333,8.80516666665,5.57216666666,9.52033333335
721.48,5.971,6.107,47.3865,46.2906666666,5.6645,12.1635,10.2231666667,8.95149999998,5.4935,9.43416666665
721.79,5.991,6.20433333333,47.5815,46.1838333333,5.625,11.9966666667,10.315,8.98366666667,5.3455,9.46666666665
722.11,6.08366666666,5.94583333333,47.597,46.13,5.75666666667,11.4825,10.3271666667,9.04883333334,5.26583333333,9.4785
722.43,6.49916666667,6.191,48.0218333334,46.3728333334,6.24233333333,11.6933333334,10.8353333334,9.47899999998,5.67716666667,9.9155
722.75,6.4715,6.21466666667,47.9968333333,46.2505,6.40983333333,11.6231666667,10.9605,9.72266666666,5.778,9.93333333335
723.07,6.646,6.48683333333,48.1018333333,46.5431666667,6.64083333334,11.9031666666,11.2036666666,10.031,6.02383333334,10.1905
723.39,6.8615,6.681,48.1491666666,46.6543333333,6.4545,12.0683333333,11.429,10.3566666666,5.92333333334,10.568
723.71,6.58866666667,6.44283333333,48.1486666667,46.7655,6.07383333333,11.6586666666,11.165,10.2703333333,5.70483333334,10.3066666667
724.03,6.62516666666,6.4585,48.3386666666,46.8593333334,6.13033333333,11.5886666666,11.2133333333,10.307,5.84366666666,10.5573333333
724.35,7.10916666667,6.99033333334,48.2536666667,47.0085,6.62866666666,12.1665,11.7273333333,10.8028333333,6.39616666667,10.8185
724.67,7.57583333333,7.40466666667,48.8845,47.691,6.9895,12.8323333334,12.0328333334,11.1405,6.87016666666,11.2183333333
724.98,7.8475,7.44416666667,49.1365,47.6838333333,7.2165,13.203,12.1796666667,11.3368333333,7.06666666667,11.4401666667
725.30,7.93966666666,7.523,49.2846666666,47.8905,7.41483333334,13.4865,12.365,11.6906666667,7.389,11.6291666667
725.62,7.91783333334,7.60466666667,49.533,48.0705,7.37866666666,13.8651666667,12.4025,11.72,7.40433333333,11.6845
725.94,7.74433333333,7.67266666667,49.6313333333,48.2841666667,7.268,13.8858333333,12.2773333334,11.6013333333,7.34983333333,11.4013333333
726.26,7.78933333333,7.89083333333,49.878,48.3423333333,7.3625,14.089,12.3348333333,11.684,7.62683333334,11.3993333334
726.58,7.80033333333,7.94183333333,49.914,48.4996666667,7.265,14.1205,12.1906666667,11.635,7.73966666667,11.3416666666
726.90,7.55183333333,7.62683333334,49.5755,48.0323333334,7.162,13.8946666667,11.9268333334,11.1876666667,7.57666666666,11.033
727.21,7.86433333333,8.03616666667,49.5925,47.8633333333,7.589,14.1121666666,12.177,11.4206666667,7.933,11.2783333333
727.53,7.89983333333,8.24566666666,49.3521666666,47.8326666666,7.62716666667,14.0021666666,12.147,11.3483333333,7.866,11.0123333333
727.85,7.48333333333,7.951,49.3763333334,47.7636666666,7.31266666667,13.5781666667,11.7411666667,10.884,7.49766666666,10.7715
728.17,7.4525,8.08833333334,49.1411666667,47.7631666667,7.147,13.4301666666,11.6886666667,10.8976666667,7.21983333333,10.6551666667
728.49,6.99916666666,7.70516666667,48.7336666667,47.6895,6.63666666667,12.9736666667,11.3496666667,10.3105,6.91716666667,10.2476666666
728.80,6.76883333333,7.55833333333,48.445,47.6651666666,6.43633333333,12.9311666667,11.1736666666,9.98933333335,6.78316666667,9.951
729.12,6.95733333333,7.82033333334,48.3363333333,47.9668333333,6.67416666667,12.9748333333,11.3011666667,9.87266666667,7.0005,10.1553333334
729.44,6.94616666667,7.74383333334,48.3051666666,47.7371666666,6.56933333333,12.8855,11.3625,9.70566666666,6.8795,10.2978333333
729.76,6.72766666667,7.64883333334,48.0771666667,47.5808333334,6.38433333334,12.6733333334,11.2606666667,9.46650000001,6.6515,10.1395
730.08,6.5645,7.36266666666,47.9871666666,47.3418333333,6.20566666666,12.3781666666,11.2258333333,9.31816666667,6.3445,10.1358333333
730.39,6.75783333333,7.66433333333,48.5898333333,47.6833333333,6.41233333333,12.5565,11.3285,9.61133333334,6.69083333334,10.3115
730.71,6.30583333334,7.32316666667,48.1956666666,47.375,6.0755,12.2275,10.98,9.18533333334,6.32016666667,9.89516666665
731.03,6.299,7.21066666667,48.5606666667,47.3036666667,6.04483333334,12.1618333333,10.9958333333,9.14883333333,6.36616666667,9.94033333335
731.35,6.171,7.12033333334,48.576,47.1951666667,5.8255,12.049,10.8793333333,9.0335,6.07016666667,9.85783333335
731.67,6.08316666667,7.04133333333,48.5316666666,47.1253333333,6.0785,12.133,10.9745,9.1535,6.31666666667,10.0545
731.98,6.30866666666,7.353,48.6946666667,47.1943333333,6.46566666667,12.2425,11.2126666667,9.51283333335,6.42233333334,10.2726666667
732.30,6.24116666667,7.40483333334,48.8791666667,47.1218333333,6.4265,12.0213333334,11.1095,9.48516666665,6.26016666667,10.44
732.62,6.01333333333,7.31583333334,49.143,47.0603333333,6.24333333334,12.0275,11.1413333333,9.6715,6.25783333334,10.2366666667
732.94,6.05533333333,7.45816666666,49.2428333334,46.8901666667,6.2965,11.99,11.1031666667,9.77733333331,6.28666666667,10.1968333333
733.25,6.20533333334,7.5335,49.1128333333,46.7421666667,6.181,12.0418333334,11.1258333334,9.79249999999,6.29233333333,10.3695
733.57,6.201,7.57533333333,48.9631666667,46.5081666667,6.30383333333,12.0696666667,10.9838333333,9.81033333335,6.3135,10.3383333334
733.89,5.85666666666,7.31066666666,48.3721666667,46.362,6.0005,11.862,10.686,9.56933333332,6.04533333333,10.0111666667
734.21,6.08633333334,7.512,48.7765,46.431,6.06116666667,12.0161666667,10.8381666667,9.90800000002,6.2835,10.2366666667
734.52,6.3555,7.89183333333,48.5708333333,46.3146666667,6.1665,12.1798333334,10.9546666666,10.184,6.5135,10.4796666666
734.84,6.5465,7.88416666667,48.8611666666,46.5411666666,6.18066666667,12.304,11.0971666667,10.4231666666,6.745,10.5641666666
735.16,6.44483333334,7.6075,48.9331666667,46.2655,5.84166666667,11.993,10.83,10.0938333333,6.39666666667,10.1151666666
735.48,6.32216666666,7.45066666667,48.7628333334,46.0648333334,5.53733333333,11.854,10.628,9.87033333334,6.38766666667,10.0121666666
735.79,6.4765,7.544,48.7935,46.142,5.6425,12.1025,10.8516666667,9.95666666667,6.53216666667,9.71233333335
736.11,6.47733333334,7.4855,48.71,45.9503333334,5.60433333333,12.0423333334,10.8088333333,9.78949999999,6.31416666666,9.626
736.43,5.86833333334,7.04083333333,48.4613333333,45.939,5.14183333334,11.6621666667,10.518,9.43716666669,5.93116666666,9.14533333335
736.74,5.97133333334,7.13783333334,48.7815,46.0556666666,5.43433333334,12.2025,10.915,9.54599999998,6.10983333333,9.23433333335
737.06,6.28783333333,7.70333333334,49.0465,46.3593333333,5.58833333333,12.5405,11.4941666666,9.85300000002,6.67466666666,9.7435
737.38,6.39816666667,7.8975,49.506,46.5191666667,5.74716666667,12.9238333334,11.8258333334,9.86166666669,6.66566666667,10.1173333334
737.69,6.59933333333,8.07216666666,49.5013333334,46.8453333333,5.863,13.5001666666,12.0388333333,9.90466666665,6.8895,10.5545
738.01,6.2565,7.81183333334,49.7818333334,47.184,5.5615,13.5031666666,12.0066666667,9.80899999998,6.622,10.4808333334
738.33,6.41883333333,8.06733333334,49.4796666666,46.919,5.74066666666,13.6385,12.1595,9.751,6.61166666667,10.704
738.64,6.45433333334,8.28933333333,49.4665,46.9046666667,5.78016666667,13.6296666666,12.2288333333,9.71366666667,6.73016666666,10.974
738.96,6.83366666666,8.68333333333,49.7371666666,46.7086666667,6.12166666666,13.9821666666,12.5408333333,10.0841666667,6.85683333334,11.2976666666
739.28,7.19733333333,9.14616666667,50.2113333333,47.2348333333,6.534,14.207,12.9565,10.6668333333,7.36183333333,12.1283333333
739.59,7.28483333333,9.2585,50.1468333334,47.0568333333,6.474,14.0523333333,13.0183333333,10.8505,7.50183333334,12.1606666667
739.91,7.70866666666,9.53566666667,50.1768333334,47.177,6.78333333334,14.1736666666,13.1248333334,11.0971666667,7.67316666666,12.6118333333
740.23,7.667,9.64516666669,50.5378333333,47.6815,6.938,13.8996666666,12.9496666667,11.2285,7.78666666667,12.8603333333
740.54,7.45216666667,9.40983333334,50.5121666667,47.7376666667,6.7815,13.6295,12.5808333333,11.044,7.1775,12.5076666666
740.86,7.65566666667,9.47266666666,50.3326666666,47.6471666667,6.923,13.5746666666,12.7186666667,11.1543333333,7.28033333333,12.3738333333
741.18,7.8145,9.46483333334,50.3313333334,47.6496666667,7.03933333333,13.2845,12.722,11.3403333333,7.13316666667,12.1468333333
741.49,8.208,9.86116666669,50.3881666667,47.7396666666,7.5695,13.6236666666,13.0038333333,11.614,7.48833333333,12.2716666667
741.81,8.56766666667,10.3026666666,50.7408333333,48.1761666667,7.998,13.9565,13.355,12.1961666667,7.94716666666,12.5631666666
742.12,8.84183333333,10.3648333333,50.8958333333,48.132,8.08066666666,14.159,13.5895,12.4633333334,7.94616666667,12.572
742.44,8.75016666667,10.397,50.9441666667,48.4501666666,8.0795,14.3233333333,13.6133333333,12.3761666667,7.96216666667,12.3566666666
742.76,8.44816666666,10.0776666667,50.5585,48.0948333334,7.69933333333,13.9598333333,12.9945,11.7131666667,7.371,11.6016666667
743.07,8.35966666666,10.0785,50.5903333334,47.9035,7.78266666666,14.0793333334,12.8648333333,11.591,7.39783333334,11.7831666667
743.39,8.858,10.5696666667,50.9428333333,48.4421666666,8.203,15.0155,13.4243333333,12.0536666666,8.04233333333,12.2676666666
743.70,9.39483333335,10.8611666667,50.7566666667,48.3058333333,8.48383333333,15.22,13.7403333333,12.2403333333,8.397,12.3541666667
744.02,9.90583333335,11.4246666667,51.176,48.6626666666,8.8575,15.8265,14.4623333333,12.6816666667,8.99883333333,12.4998333334
744.34,9.99333333334,11.5718333333,51.4633333333,48.9296666667,9.02433333333,16.2056666666,14.7018333334,12.9268333334,9.18683333334,12.9743333333
744.65,9.8485,11.4085,51.4576666666,48.9376666667,9.00416666667,16.013,14.7595,12.7845,9.127,13.2405
744.97,9.10966666666,10.799,50.725,48.4886666667,8.4325,15.4425,14.2526666667,12.1735,8.583,12.9393333333
745.28,9.13633333333,10.7701666667,50.5836666667,48.7301666666,8.63533333333,15.6028333333,14.456,12.3078333333,8.64216666667,12.7471666666
745.60,9.12833333333,10.7806666667,50.4061666666,49.0705,8.69466666667,15.7375,14.567,12.3433333333,8.81183333333,13.1146666666
745.91,9.19983333334,10.7673333333,50.1855,48.9686666667,8.7735,15.6216666667,14.7963333333,12.5,8.9315,13.2975
746.23,8.79,10.3283333333,49.732,48.2765,8.46733333333,15.5061666666,14.5993333333,12.1548333334,8.7005,13.3981666667
746.55,8.90966666667,10.4691666667,49.6271666666,48.889,8.43333333333,15.4658333334,14.5686666667,12.0841666667,8.91633333333,13.5128333333
746.86,8.932,10.5148333333,49.4771666666,48.6306666667,8.3815,15.1801666666,14.4438333333,12.0011666667,8.7325,13.3088333333
747.18,9.14833333333,10.7435,49.6506666666,48.925,8.6345,15.5366666666,14.6946666667,12.1681666667,8.84016666666,13.6061666667
747.49,9.3015,10.9938333334,49.7901666666,48.9506666666,9.15233333333,15.6985,14.866,12.3883333334,9.28766666667,14.1825
747.81,9.16966666666,10.9156666667,49.3403333334,48.6271666667,9.16983333333,15.4206666666,14.5341666667,12.3018333334,9.42283333333,14.0011666667
748.12,9.30933333331,11.0488333334,49.5883333334,48.798,9.296,15.5973333333,14.4753333333,12.251,9.575,14.0036666667
748.44,9.91633333334,11.5093333333,50.1658333334,49.5288333334,9.7905,16.2153333333,15.0536666667,12.6841666667,10.109,14.3568333334
748.75,9.65600000001,11.0448333333,50.0131666667,48.9285,9.30566666667,15.6085,14.8016666667,12.2948333333,9.84783333335,14.2923333333
749.07,9.92749999999,11.245,50.079,49.1106666667,9.6705,15.9618333334,15.112,12.5825,10.1251666666,14.4796666667
749.38,9.99716666665,11.3061666667,50.2696666667,49.3553333333,9.58983333333,16.0813333333,15.0683333334,12.6743333333,10.0763333334,14.5948333333
749.70,10.3628333333,11.5348333334,50.4636666666,49.6423333334,9.78683333333,16.243,15.3026666667,12.9916666667,10.151,14.8325
750.01,10.5276666666,11.6178333333,50.6343333333,49.6098333333,9.88633333332,16.3365,15.5431666667,13.2895,10.23,14.9946666667
750.33,10.04,11.0466666667,50.56,49.5933333333,9.43333333333,15.92,15.14,12.5733333333,10.02,14.6933333333
750.64,9.54033333332,10.7368333333,50.1681666667,49.2266666667,8.76016666667,15.3288333334,14.6226666667,12.2428333333,9.63416666669,14.0576666667
750.96,9.47783333333,10.5481666667,49.67,48.8555,8.39416666667,15.233,14.3848333333,12.0085,9.38350000001,13.8595
751.27,9.60766666667,10.6668333333,50.0476666667,49.3098333333,8.3025,15.4433333333,14.5208333333,12.013,9.49833333331,13.981
751.59,9.67366666665,10.8733333333,49.9038333333,49.0745,8.32983333333,15.5975,14.699,12.2721666667,9.48166666669,14.1988333333
751.90,9.50316666669,10.7006666667,49.6008333333,48.6513333333,8.1955,15.566,14.2445,11.8223333333,9.24833333333,14.2101666667
752.22,9.92950000002,10.9246666667,49.8756666666,49.0533333333,8.34016666667,15.9478333334,14.1998333333,12.0921666667,9.46666666665,14.5451666666
752.53,10.0416666667,11.1686666667,50.0208333333,49.101,8.22966666667,15.9196666666,14.1495,11.9708333334,9.47433333333,14.5021666666
752.85,10.0738333333,11.2433333333,50.2366666666,49.1713333333,8.36116666667,16.082,13.9588333334,11.9396666666,9.51683333333,14.4388333333
753.16,9.98883333332,11.1735,49.9793333333,49.2241666666,8.23633333334,16.0918333333,13.8405,11.7276666667,9.525,14.277
753.47,9.63400000001,10.9696666667,49.5408333334,48.8663333333,8.076,15.9361666667,13.6826666667,11.5606666667,9.37683333334,14.1901666667
753.79,9.62049999999,10.8413333334,49.3303333333,48.6883333334,7.98783333333,16.1365,13.4993333334,11.7341666667,9.40416666667,14.197
754.10,9.41616666666,10.4708333334,49.001,48.4423333333,7.97716666667,15.7936666667,13.3276666666,11.4206666667,9.332,13.9146666666
754.42,9.2265,9.89833333333,49.314,48.971,7.65416666666,15.3161666667,13.0075,10.8561666667,8.9695,13.665
754.73,9.56766666665,10.1098333334,49.4578333333,49.1081666666,8.048,15.4823333333,13.4061666666,11.3013333333,9.07533333333,13.8415
755.05,9.37766666667,9.57216666667,49.3878333334,49.359,8.04516666667,15.2693333333,13.3895,11.0271666667,8.89516666667,13.584
755.36,9.64266666668,9.96083333335,49.6095,49.6818333333,8.51416666666,15.3498333334,13.954,11.6608333333,9.61366666667,13.766
755.67,9.47483333335,10.2043333333,49.4311666667,49.7446666666,8.69433333333,15.7768333334,14.1285,11.5608333333,9.6645,13.7565
755.99,9.33783333334,10.2513333333,49.1451666667,49.4811666667,8.92883333333,15.6951666666,13.9485,11.5445,9.73249999998,13.7733333334
756.30,9.14233333333,9.89283333332,48.654,49.235,8.64216666667,15.4381666667,13.7393333334,10.8633333333,9.58349999999,13.6291666666
756.62,9.4755,10.1311666666,48.8433333334,49.4768333334,9.06266666666,15.7821666666,14.2426666666,11.4428333333,10.006,13.6531666667
756.93,9.82066666667,10.2763333333,49.0305,49.7355,9.3945,16.3583333334,14.419,11.444,9.94566666668,13.7945
757.24,10.0523333333,10.6775,49.1788333333,49.6948333334,9.83416666665,16.79,15.1475,12.0511666667,10.176,13.9918333334
757.56,10.0833333333,10.6328333333,49.6046666667,50.0806666667,10.0908333333,17.3843333333,15.4291666666,12.2876666667,10.1346666667,14.3965
757.87,10.0595,10.6381666667,49.2401666666,49.754,10.2691666667,17.5931666666,15.5306666666,12.6646666666,10.385,14.293
758.18,10.032,10.5606666667,48.8773333334,49.4495,9.95233333331,17.4198333333,15.4931666667,12.6251666666,10.2058333334,13.813
758.50,10.2498333333,11.022,49.1626666666,49.6101666667,9.90350000002,17.7998333334,15.6778333333,12.8265,10.553,13.8011666666
758.81,9.94449999999,10.5341666667,49.2505,49.2576666666,9.13716666667,17.3286666667,15.35,12.6218333334,9.86466666665,13.5676666666
759.13,9.69133333335,10.1573333333,49.3738333333,49.243,8.854,16.7685,15.0866666667,12.5528333333,9.72033333335,13.4266666667
759.44,9.51116666666,9.69416666666,49.5316666666,49.2245,8.47966666667,16.7835,15.0936666667,12.672,9.5405,13.0378333333
759.75,9.72766666666,10.1063333333,49.7235,49.8323333334,9.01433333333,17.3293333334,15.5745,13.3975,9.92433333335,13.3176666667
760.07,9.89,10.3098333333,49.826,49.6523333334,9.24566666667,17.333,15.6096666666,13.7416666666,9.98399999999,13.7415
760.38,9.81500000002,10.0895,49.5518333334,49.4,8.96216666667,16.7965,15.3801666667,13.5588333333,9.98133333333,13.3853333333
760.69,9.48383333335,9.70666666665,49.1803333333,49.015,8.542,15.8756666667,14.6963333333,13.0715,9.57000000001,13.0788333334
761.01,9.06683333331,9.34033333333,48.772,48.4983333334,7.76833333334,15.2353333333,13.9648333334,12.5613333333,8.84216666667,12.5895
761.32,8.76116666668,9.1855,48.9185,48.3366666667,7.33733333333,15.1815,13.6755,12.334,8.49416666667,12.2863333334
761.63,7.87516666666,8.495,48.2075,47.5813333334,6.88016666666,14.3865,12.7191666667,11.355,7.651,11.9086666666
761.94,7.39616666666,8.07366666667,47.771,46.9668333333,6.52866666666,13.9881666666,12.2213333333,10.7333333333,7.21266666667,11.544
762.26,8.057,8.70583333334,47.8975,47.4043333333,7.14383333333,14.462,12.5328333334,11.013,7.58233333334,12.0285
762.57,8.06183333333,8.70883333333,47.9325,47.2221666667,7.11483333333,14.778,12.5143333333,11.082,7.6,11.9945
762.88,7.825,8.512,47.7213333334,47.0286666666,7.03766666667,14.3153333334,12.377,10.5898333334,7.48983333333,12.2935
763.20,7.64816666667,8.16133333333,47.6853333334,46.5225,6.73666666667,13.8825,12.2173333334,10.4813333333,7.34266666667,12.2066666667
763.51,7.663,8.12066666666,47.9323333334,46.6721666667,6.68266666667,13.8341666666,12.24,10.3823333333,7.40433333333,12.1485
763.82,7.95566666667,8.26633333333,48.1731666667,47.0696666667,6.83583333333,14.0203333333,12.3861666667,10.6505,7.51083333334,12.338
764.14,8.1155,8.38416666666,48.3706666666,47.1548333333,6.873,14.171,12.4663333334,10.4011666667,7.44316666667,12.1596666667
764.45,8.30616666666,8.39333333334,48.5283333334,47.2695,7.058,14.1978333333,12.8135,10.5626666666,7.81,12.067
764.76,8.56316666666,8.53516666666,48.599,47.5791666666,7.10616666667,13.9821666666,12.8503333334,10.6253333333,7.83483333333,12.3065
765.07,9.02433333334,8.966,49.5216666666,48.3723333333,7.741,14.3685,13.4118333333,11.1481666667,8.58666666666,12.8396666667
765.39,9.60983333334,9.51266666666,49.7326666667,48.7178333334,8.0355,14.5455,13.7976666666,11.6095,9.05666666667,13.2446666666
765.70,9.19566666667,9.05416666667,49.633,48.346,7.90216666667,14.2211666666,13.6871666667,11.242,8.8225,12.8505
766.01,9.55666666665,9.66466666666,49.703,48.6076666667,8.34683333334,14.0716666666,14.1186666667,11.5436666667,9.02266666666,13.2196666666
766.32,10.1425,10.2136666666,50.0355,49.0315,8.79616666667,14.5583333333,14.3731666667,12.3573333333,9.3235,13.5541666667
766.64,10.5715,10.6683333333,50.1045,49.4701666667,9.11683333334,14.5775,14.6225,12.5783333333,9.55666666666,13.6971666667
766.95,10.5966666667,10.7925,50.2116666667,49.4673333333,8.91283333333,14.4265,14.599,12.32,9.55516666666,13.7371666667
767.26,10.3356666667,11.0488333333,50.2673333334,49.011,8.97366666667,14.1861666667,14.5185,12.0785,9.5495,13.9671666666
767.57,10.7256666666,11.46,50.8271666667,49.4766666666,9.56983333334,14.6755,14.9113333333,12.7256666666,9.95783333335,14.7593333333
767.88,10.8335,11.7981666667,51.0438333333,49.9823333333,9.90366666666,14.9386666667,15.1141666667,13.1141666667,10.1141666667,15.6751666667
768.20,10.6706666667,11.444,50.8,49.7211666667,9.78966666665,15.2015,15.2463333333,13.0796666667,10.212,15.7675
768.51,11.2641666667,11.9256666667,51.0841666666,49.4211666667,9.64733333333,15.6836666667,15.656,13.4693333333,10.5291666667,16.1615
768.82,10.9595,11.8318333333,51.4978333334,49.4975,9.78383333335,15.4818333334,15.7658333334,13.5663333333,10.438,16.2496666667
769.13,11.3875,12.178,52.2638333334,50.0585,9.79716666668,15.6226666666,16.2078333333,14.3635,10.851,16.774
769.44,10.9935,11.1548333334,52.1565,50.0201666667,9.41149999999,15.347,15.931,13.8551666666,10.56,16.3845
769.76,10.5196666667,10.6345,52.4003333333,49.7183333334,8.96483333333,15.5188333333,15.8003333334,13.5045,10.4155,15.7065
770.07,10.5485,10.8066666666,52.9998333333,49.4301666666,9.13966666667,15.8065,15.7958333334,13.2691666666,10.1291666667,15.699
770.38,10.1821666667,10.237,52.5455,49.3088333333,8.70083333334,15.7781666666,15.5475,12.9581666667,9.72133333332,15.5585
770.69,9.83883333333,9.31599999998,52.6813333333,49.2955,7.71416666667,16.269,15.383,12.7243333333,9.15700000001,14.5423333334
771.00,9.95233333335,9.46183333335,52.109,49.0081666666,7.42133333333,16.3473333334,15.5381666667,13.258,9.51900000001,14.6148333333
771.32,10.5053333333,10.1736666667,52.2976666667,48.8111666667,7.78466666667,16.6551666667,16.095,13.7401666667,10.3225,14.712
771.63,10.7233333333,11.1303333334,52.8613333333,48.895,8.56016666667,16.6781666667,16.3876666667,14.3985,10.363,14.9686666666
771.94,9.65233333335,9.868,52.1821666666,48.7171666667,7.386,15.4673333333,15.06,13.3571666667,9.17283333332,13.8368333334
772.25,10.2205,10.1366666667,52.0968333334,49.0055,7.71616666666,16.6548333333,15.3848333334,13.7311666667,9.46566666667,14.1626666667
772.56,10.2091666667,9.89683333333,51.2025,48.3525,7.63583333333,17.0635,14.863,12.9633333334,9.10283333331,14.0571666666
772.87,10.2646666667,10.18,51.1296666666,47.8985,7.592,16.6785,14.3101666666,12.3298333333,9.04983333335,14.0791666666
