wavelength,Back_LoxAnom,Belly_LoxAnom,Breast_LoxAnom,Crissum_LoxAnom,Crown_LoxAnom,DorTail_LoxAnom,Patch10_LoxAnom,Rump_LoxAnom,Throat_LoxAnom,WingTip_LoxAnom
603.56,15.8995,10.65275,7.38583333333,17.5055833333,6.2265,8.87533333334,27.3644166667,18.0830833334,5.73908333333,11.9356666667
603.89,15.88175,10.61275,7.368,17.50425,6.18983333333,8.86116666667,27.2925833333,18.0451666667,5.736,11.9105833333
604.23,15.8446666667,10.568,7.34575,17.4886666667,6.16266666667,8.83508333333,27.2424166667,18.018,5.72833333333,11.88
604.56,15.8539166667,10.5838333333,7.34425,17.5211666667,6.18283333333,8.85300000001,27.2650833333,18.0220833333,5.76633333333,11.8808333334
604.90,15.82725,10.5715,7.3525,17.5351666667,6.17875,8.85675,27.2735,18.0213333333,5.77966666667,11.87125
605.23,15.8281666667,10.5674166667,7.35208333333,17.5564166667,6.18091666667,8.86525000001,27.2735,18.0296666667,5.77558333333,11.87675
605.57,15.83325,10.5580833333,7.35591666667,17.5875,6.17916666667,8.86499999999,27.2425,18.0285833333,5.753,11.8740833334
605.90,15.8500833333,10.5781666667,7.40008333334,17.6435833334,6.202,8.88408333332,27.2486666666,18.0588333333,5.767,11.89825
606.24,15.843,10.5310833333,7.36258333333,17.6658333333,6.19483333333,8.86474999999,27.2261666667,18.0539166667,5.73283333333,11.8640833333
606.58,15.8155,10.4945,7.32758333333,17.6705833333,6.15841666667,8.82483333334,27.2355,18.01675,5.69166666667,11.847
606.91,15.83325,10.5076666667,7.31708333333,17.71625,6.15266666667,8.85091666666,27.2470833333,18.0439166666,5.70966666667,11.8338333333
607.25,15.772,10.4561666667,7.25858333333,17.7093333333,6.08933333334,8.79133333334,27.1986666667,17.9924166667,5.65708333333,11.7928333333
607.58,15.7931666667,10.4824166667,7.28808333333,17.76975,6.13408333333,8.81716666668,27.2406666667,18.03225,5.68433333333,11.8406666667
607.92,15.8616666667,10.5590833333,7.34725,17.8991666667,6.202,8.91066666666,27.3459166666,18.086,5.74883333333,11.9325833333
608.25,15.8596666666,10.5754166667,7.36358333333,17.95675,6.21925,8.92233333332,27.33675,18.0868333334,5.75033333333,11.9824166667
608.59,15.8613333334,10.5441666667,7.34575,17.9979166667,6.20875,8.92849999999,27.3301666667,18.06975,5.72483333333,12.0061666666
608.92,15.87025,10.547,7.36725,18.0458333333,6.21933333334,8.95499999999,27.3469166667,18.0983333333,5.73225,12.015
609.26,15.8665,10.56325,7.37958333333,18.1069166667,6.24808333333,8.98166666667,27.3385833334,18.1164166667,5.76175,12.0245833333
609.59,15.8549166667,10.56575,7.35908333333,18.1508333334,6.23066666667,8.97666666666,27.3499166667,18.14325,5.76133333333,12.0371666667
609.93,15.9144166667,10.6266666667,7.43158333333,18.24375,6.2785,9.05808333334,27.3951666666,18.19975,5.807,12.1171666667
610.26,15.96225,10.6953333333,7.5015,18.3274166667,6.36275,9.11966666667,27.41025,18.2423333333,5.873,12.16275
610.60,15.93875,10.6684166667,7.47908333333,18.3594166666,6.35025,9.12633333334,27.38225,18.2214166667,5.8395,12.1475833333
610.93,15.9748333334,10.72275,7.51841666667,18.41675,6.41883333333,9.19433333332,27.3884166666,18.2621666666,5.87525,12.2064166667
611.27,15.9780833333,10.71725,7.51291666667,18.4705833333,6.41333333334,9.20958333333,27.3690833333,18.2333333334,5.8705,12.2040833333
611.60,15.9304166667,10.704,7.50741666667,18.4843333333,6.40391666667,9.19383333332,27.3213333333,18.2239166667,5.83791666667,12.1671666667
611.93,15.986,10.7534166667,7.54858333334,18.5603333333,6.43708333333,9.23449999999,27.3754166667,18.2640833333,5.87483333333,12.2036666667
612.27,16.0371666667,10.8440833333,7.62933333333,18.6488333333,6.49791666667,9.27583333333,27.4185,18.3329166667,5.926,12.25575
612.60,16.0723333333,10.88425,7.65975,18.7386666667,6.49441666666,9.28216666666,27.4321666666,18.33925,5.95958333333,12.2829166667
612.94,16.05,10.855,7.63925,18.7214166667,6.47366666667,9.26825000001,27.4065,18.2866666667,5.94391666667,12.2665
613.27,16.02575,10.832,7.61708333333,18.7281666667,6.44841666667,9.263,27.3420833333,18.2106666667,5.91633333334,12.223
613.61,15.9866666667,10.8246666667,7.56883333334,18.7198333333,6.41425,9.22933333332,27.32525,18.1768333334,5.89375,12.1924166667
613.94,15.9878333334,10.86525,7.56116666667,18.7851666666,6.40283333333,9.27158333332,27.3981666666,18.203,5.90991666667,12.2315
614.28,15.9898333333,10.8876666667,7.58383333333,18.8300833334,6.42075,9.27100000001,27.4173333333,18.21325,5.96441666667,12.2615833333
614.61,16.0583333333,10.9288333333,7.64916666667,18.9375833333,6.43558333333,9.2845,27.4904166667,18.25125,6.02075,12.30975
614.94,16.0740833333,10.95475,7.6475,18.9796666667,6.42808333333,9.29466666667,27.5343333333,18.2973333334,6.02208333333,12.3170833334
615.28,16.0823333334,10.92775,7.6115,18.9939166667,6.40083333334,9.27491666667,27.56475,18.3173333333,5.99991666667,12.3124166667
615.61,16.0339166667,10.8855833333,7.568,18.9855,6.34558333333,9.21849999999,27.5318333333,18.2840833333,5.9295,12.3060833333
615.95,15.9865833333,10.8295833333,7.47783333333,18.974,6.27883333334,9.13058333334,27.4785,18.21775,5.86041666667,12.23925
616.28,15.9560833333,10.80025,7.434,18.9610833334,6.27225,9.11158333333,27.4444166667,18.1926666667,5.82175,12.2219166667
616.61,15.9903333333,10.8245,7.46583333333,19.0508333333,6.28066666666,9.10849999999,27.4843333334,18.2583333334,5.84508333334,12.27475
616.95,16.0339166667,10.8670833333,7.51258333333,19.1000833333,6.34425,9.12808333334,27.5608333334,18.3430833333,5.89625,12.3323333333
617.28,16.0803333333,10.9071666667,7.54316666666,19.1811666667,6.39891666667,9.18508333334,27.6363333333,18.3965833333,5.95266666667,12.4030833333
617.62,16.11575,10.896,7.55258333333,19.2211666667,6.40225,9.18158333334,27.6114166667,18.4188333333,5.94683333333,12.3974166667
617.95,16.1261666667,10.9144166667,7.58891666666,19.2585,6.42808333333,9.21083333333,27.6208333333,18.4578333333,5.9465,12.41075
618.28,16.084,10.8548333333,7.54591666667,19.22375,6.40541666667,9.19891666666,27.5595833334,18.4425833333,5.91,12.3695833333
618.62,16.0703333333,10.867,7.54491666667,19.2625833334,6.42458333333,9.19491666667,27.577,18.46175,5.88416666667,12.4031666666
618.95,16.109,10.9224166667,7.57866666667,19.3166666667,6.4615,9.21775000001,27.586,18.4526666666,5.90816666667,12.44725
619.28,16.1075833334,10.9269166667,7.58633333334,19.3510833333,6.505,9.24658333333,27.5925833333,18.4705833333,5.93966666667,12.4315
619.62,16.127,10.9498333333,7.64175,19.4084166666,6.54583333334,9.30183333332,27.6328333333,18.51875,5.974,12.4825
619.95,16.1798333333,10.9961666667,7.6905,19.5101666667,6.58633333333,9.35849999999,27.7013333333,18.571,6.00708333333,12.5359166667
620.28,16.1851666667,11.0,7.66691666667,19.5331666667,6.56741666667,9.35174999999,27.7026666667,18.5336666667,5.97533333333,12.5134166666
620.62,16.14875,10.9621666667,7.64258333333,19.5565,6.51933333334,9.35458333332,27.66525,18.47925,5.9155,12.4846666667
620.95,16.124,10.89425,7.60525,19.5395,6.47225,9.27224999999,27.624,18.4226666667,5.853,12.4285833333
621.28,16.1771666667,10.93725,7.63991666667,19.6379166667,6.522,9.31974999999,27.6790833334,18.46125,5.90408333333,12.5069166666
621.62,16.1740833333,10.9021666667,7.58175,19.674,6.4815,9.29258333334,27.706,18.4603333333,5.86566666667,12.52175
621.95,16.1794166666,10.9315833333,7.59066666667,19.7615,6.47433333333,9.31458333333,27.7553333334,18.4639166667,5.85591666667,12.5215833333
622.28,16.1628333333,10.8978333333,7.55741666667,19.7355,6.40966666667,9.27183333334,27.6510833334,18.38425,5.79833333333,12.4504166666
622.62,16.14325,10.9123333333,7.5625,19.7969166666,6.42158333333,9.30716666666,27.6675,18.4181666666,5.81308333333,12.4585833333
622.95,16.1586666667,10.9361666667,7.58566666667,19.8634166667,6.44658333333,9.33158333332,27.7005,18.4394166667,5.836,12.4929166667
623.28,16.2603333333,11.0225,7.67183333333,20.0091666666,6.5265,9.43100000001,27.7915,18.541,5.93466666666,12.5765
623.62,16.2274166667,10.9918333333,7.61758333333,20.0176666667,6.48241666666,9.37550000001,27.7655,18.5096666667,5.92416666667,12.5485833333
623.95,16.22625,10.9956666667,7.6335,20.0845,6.477,9.42816666667,27.7915833333,18.55025,5.95258333333,12.56525
624.28,16.2214166667,10.9718333334,7.61733333333,20.1276666667,6.47741666667,9.41566666667,27.8190833334,18.5823333333,5.9525,12.5650833333
624.62,16.2070833333,11.0070833333,7.62366666667,20.1805,6.46016666667,9.41491666668,27.79175,18.5858333333,5.93716666667,12.5746666666
624.95,16.112,10.94075,7.54541666667,20.1075833333,6.4035,9.34416666668,27.6748333333,18.50075,5.86241666667,12.4770833334
625.28,16.1496666667,10.9986666667,7.58075,20.1810833333,6.44775,9.40725000001,27.6663333333,18.5428333333,5.89616666666,12.5090833333
625.61,16.1294166667,10.9925,7.55483333333,20.20325,6.43008333334,9.42033333333,27.6645,18.5460833334,5.91825,12.521
625.95,16.1770833333,11.0384166667,7.60675,20.3175833334,6.49775,9.48566666667,27.75025,18.6073333333,6.00691666667,12.61375
626.28,16.1974166666,11.02925,7.5875,20.3379166667,6.48141666666,9.45116666666,27.7231666667,18.5976666667,5.98983333334,12.6154166667
626.61,16.16725,11.0185833333,7.55325,20.3528333333,6.43416666667,9.45891666667,27.7230833333,18.59025,5.94108333333,12.60825
626.94,16.1145833333,10.9554166667,7.488,20.299,6.37016666667,9.42416666667,27.63425,18.50475,5.88608333333,12.55575
627.28,16.1335,10.9645833333,7.51641666667,20.3248333333,6.39783333333,9.46883333333,27.6470833334,18.5281666667,5.9035,12.5855
627.61,16.1783333334,10.9839166667,7.5435,20.3685833333,6.43616666667,9.47141666667,27.66475,18.5583333333,5.91058333333,12.62675
627.94,16.2334166667,11.0711666667,7.59558333334,20.43875,6.4875,9.52433333334,27.66625,18.5765,5.96425,12.6870833333
628.27,16.2580833333,11.0918333333,7.61891666667,20.4896666667,6.52766666667,9.57749999999,27.6965,18.6153333333,6.01766666666,12.7360833333
628.61,16.3061666667,11.1183333333,7.68325,20.5788333333,6.56241666667,9.63533333333,27.74525,18.6700833333,6.07391666667,12.7825833333
628.94,16.35575,11.1299166667,7.71133333333,20.6325833333,6.59,9.65949999999,27.8335,18.7019166666,6.11191666667,12.8111666666
629.27,16.41475,11.1489166667,7.74741666666,20.7213333333,6.65083333333,9.69833333332,27.87675,18.7265,6.12233333333,12.84025
629.60,16.4775833334,11.2143333333,7.82066666667,20.8323333333,6.71883333333,9.76525,27.95625,18.80925,6.18966666667,12.8880833333
629.94,16.4675,11.2318333333,7.87458333333,20.91575,6.7545,9.82266666668,27.99825,18.8308333333,6.224,12.9443333334
630.27,16.5583333333,11.2840833333,7.95141666667,21.00925,6.841,9.88941666668,28.0123333333,18.8863333333,6.34875,12.9995833333
630.60,16.6078333333,11.34225,7.99325,21.0943333333,6.90858333333,9.94741666665,28.06875,18.9719166667,6.41083333333,13.062
630.93,16.6451666666,11.38225,8.0225,21.183,6.93208333333,9.99166666666,28.1155833333,19.0415833333,6.43575,13.0999166667
631.26,16.6125,11.3706666667,7.9995,21.2168333333,6.90383333334,9.99916666667,28.0864166667,19.0196666667,6.41283333333,13.08325
631.60,16.60525,11.354,7.989,21.24225,6.89958333334,10.0031666667,28.0959166666,18.9891666667,6.40841666667,13.07575
631.93,16.6553333334,11.4098333333,8.02675,21.33175,6.92458333333,10.0725,28.1549166667,19.0288333333,6.44141666667,13.1103333333
632.26,16.6515,11.3961666667,8.01325,21.36625,6.92433333333,10.0755833333,28.204,19.0450833333,6.41541666667,13.13525
632.59,16.5861666666,11.3664166667,7.95791666666,21.3413333333,6.86566666666,10.0299166666,28.08575,18.9685833333,6.36525,13.0905
632.92,16.5661666667,11.38125,7.96058333333,21.3405833334,6.84216666667,10.0083333333,28.0725,18.9729166667,6.3665,13.1299166667
633.26,16.4900833333,11.3178333333,7.88441666667,21.2909166666,6.76833333333,9.96266666668,27.97575,18.9189166667,6.29366666667,13.0780833333
633.59,16.4615833333,11.24775,7.76466666666,21.2336666667,6.64825,9.83666666668,27.88425,18.8565,6.187,12.9848333333
633.92,16.4104166667,11.18425,7.691,21.2129166667,6.57366666667,9.77691666666,27.8440833333,18.81875,6.054,12.95
634.25,16.409,11.1455,7.65875,21.2775,6.55866666667,9.77916666666,27.8771666666,18.7928333333,6.03558333333,12.94475
634.58,16.3808333334,11.117,7.65675,21.3069166667,6.53525,9.77,27.8398333334,18.761,6.03591666666,12.9180833333
634.91,16.4553333333,11.1679166667,7.69483333333,21.3721666667,6.59033333333,9.81916666665,27.8899166666,18.7855833334,6.09841666667,12.98
635.25,16.4701666667,11.1748333334,7.70808333333,21.4043333333,6.61116666667,9.84283333333,27.9103333333,18.8531666667,6.12825,13.0318333334
635.58,16.4176666667,11.0876666667,7.65816666667,21.3498333333,6.57783333333,9.777,27.8061666667,18.7913333333,6.07183333333,12.9803333333
635.91,16.417,11.0875,7.65158333333,21.3976666667,6.52925,9.75425000002,27.7819166666,18.7839166667,6.04975,12.987
636.24,16.47325,11.1245,7.71625,21.4790833333,6.569,9.79275000002,27.8553333333,18.82975,6.08183333334,13.0508333333
636.57,16.5164166667,11.1480833333,7.73925,21.5728333333,6.57566666667,9.82866666667,27.9000833333,18.8618333333,6.08883333333,13.0900833333
636.90,16.4988333333,11.13375,7.73066666667,21.6046666667,6.5635,9.83391666667,27.8755833333,18.8274166667,6.06791666667,13.0871666666
637.23,16.60375,11.2439166666,7.87566666666,21.7310833333,6.70191666667,10.018,28.018,18.9633333333,6.19191666666,13.2005833333
637.56,16.6725833334,11.3025833333,7.96041666667,21.8561666667,6.76908333334,10.07825,28.1074166667,19.0564166667,6.28183333333,13.2543333334
637.90,16.6425833333,11.285,7.94991666666,21.8273333333,6.72525,10.0219166667,28.06825,19.0555,6.22358333334,13.2115
638.23,16.7028333333,11.3278333334,7.95991666667,21.8885833333,6.77375,10.03825,28.147,19.0426666667,6.20833333334,13.2658333333
638.56,16.6649166667,11.3353333334,7.94516666667,21.9085833334,6.75075,10.0231666667,28.16175,19.0734166667,6.19666666667,13.2963333333
638.89,16.6551666667,11.3494166667,7.96658333334,22.004,6.71483333333,10.0255833333,28.2354166667,19.1054166667,6.14883333333,13.3020833333
639.22,16.65675,11.39525,8.00533333333,22.11875,6.73583333333,10.057,28.3368333333,19.1638333333,6.17741666667,13.3525833333
639.55,16.7220833333,11.4391666666,8.05975,22.2385833333,6.80591666667,10.1578333333,28.40475,19.2513333333,6.23566666667,13.4145
639.88,16.7414166667,11.4510833333,8.076,22.3221666666,6.86108333333,10.1875833334,28.4524166667,19.2708333333,6.263,13.4526666666
640.21,16.7295833333,11.4623333334,8.106,22.3546666667,6.9495,10.207,28.4935833333,19.2873333333,6.31375,13.47175
640.54,16.8059166666,11.53475,8.18466666667,22.4591666667,7.02108333333,10.2708333333,28.6005833333,19.3889166667,6.36225,13.5329166667
640.87,16.82625,11.5491666667,8.2285,22.5523333333,7.08083333333,10.312,28.616,19.3905,6.40266666667,13.57225
641.20,16.8565,11.5665833333,8.29108333334,22.6248333333,7.12033333334,10.352,28.6716666667,19.3834166666,6.42191666667,13.6095
641.53,16.8456666667,11.5625,8.30133333333,22.6670833333,7.13691666666,10.3605833333,28.65775,19.3546666667,6.42858333333,13.6313333333
641.87,16.8555,11.57625,8.33133333333,22.7590833333,7.145,10.4204166667,28.6638333333,19.4286666667,6.46508333333,13.6424166667
642.20,16.8765833333,11.5991666667,8.394,22.8353333333,7.17175,10.5000833333,28.6675833333,19.4585,6.495,13.6408333333
642.53,16.94975,11.5965833333,8.37833333334,22.8703333333,7.20508333333,10.5165,28.6080833333,19.44225,6.54025,13.6229166667
642.86,16.9201666667,11.5768333333,8.30441666667,22.8436666667,7.16108333333,10.4968333334,28.5305833334,19.3969166667,6.48966666667,13.552
643.19,16.806,11.5295,8.20433333333,22.7563333333,7.075,10.3541666667,28.4445,19.2831666667,6.41825,13.48075
643.52,16.7616666667,11.4574166667,8.14033333333,22.68375,7.00191666667,10.2930833333,28.3544166666,19.234,6.33658333333,13.39625
643.85,16.7188333333,11.42825,8.09283333333,22.67675,6.90625,10.2500833333,28.2576666666,19.2223333333,6.2435,13.3364166667
644.18,16.71975,11.4283333333,8.08008333334,22.7640833334,6.85358333333,10.2613333333,28.2919166666,19.22025,6.27591666667,13.3433333333
644.51,16.65825,11.3556666667,7.97866666667,22.7035833333,6.77191666667,10.181,28.2151666666,19.1499166667,6.20916666667,13.2819166667
644.84,16.6404166667,11.3561666667,7.91058333334,22.6906666666,6.75266666667,10.164,28.1241666667,19.1101666667,6.20475,13.29125
645.17,16.5630833333,11.3355833333,7.84308333333,22.7098333333,6.661,10.1275833333,28.1175833333,19.0689166667,6.16058333333,13.2515
645.50,16.5016666667,11.2896666667,7.79608333333,22.6594166667,6.60266666667,10.07,28.05025,19.0079166667,6.12541666667,13.2225
645.83,16.4935833333,11.2703333333,7.774,22.6965,6.61216666667,10.0445,28.0510833333,19.0091666667,6.14266666666,13.16975
646.16,16.4674166667,11.2955833333,7.81825,22.7708333333,6.62816666667,10.0730833333,28.1408333333,19.0329166667,6.159,13.23825
646.49,16.5625833333,11.3085,7.91158333333,22.8686666667,6.66016666667,10.1249166667,28.2634166667,19.1054166667,6.19266666666,13.33025
646.82,16.6254166667,11.3200833333,7.93825,22.9400833333,6.69116666667,10.2081666667,28.3369166667,19.1575833333,6.223,13.3689166667
647.15,16.68525,11.4415,7.99925,23.0711666667,6.73008333334,10.3246666667,28.4370833333,19.2253333333,6.3265,13.4626666666
647.48,16.8344166667,11.5984166666,8.12175,23.26925,6.88883333334,10.45475,28.5885833333,19.3668333333,6.45625,13.661
647.81,16.8594166667,11.5955833333,8.09733333333,23.2291666666,6.92133333334,10.4595,28.586,19.3588333333,6.42175,13.6939166667
648.14,16.9484166667,11.7031666667,8.217,23.42,7.02683333334,10.5805833333,28.7346666666,19.49275,6.53008333333,13.8000833333
648.47,16.9413333333,11.6850833334,8.18633333333,23.47075,7.00825,10.58175,28.76775,19.5083333333,6.52291666667,13.8
648.80,17.0536666667,11.7679166667,8.281,23.6020833334,7.13591666667,10.6665833333,28.829,19.6068333333,6.607,13.8741666666
649.13,17.0794166667,11.7933333333,8.27708333333,23.6331666667,7.15083333333,10.6556666667,28.8298333334,19.62625,6.6,13.86875
649.46,17.0905833333,11.8421666667,8.28125,23.6418333333,7.17266666667,10.6928333333,28.8349166667,19.63775,6.61691666667,13.9166666667
649.79,17.0714166667,11.81975,8.23091666667,23.61975,7.1445,10.6703333333,28.7409166667,19.5845,6.59116666666,13.8484166666
650.11,17.0875,11.8803333333,8.24208333333,23.7039166667,7.19183333333,10.70975,28.767,19.58975,6.63525,13.86425
650.44,17.1104166667,11.9125833333,8.30666666667,23.767,7.21991666667,10.7475,28.7343333333,19.6299166667,6.6695,13.85775
650.77,17.07225,11.8715833333,8.28525,23.7779166667,7.18783333333,10.70325,28.6673333334,19.60625,6.61533333333,13.8110833334
651.10,17.0041666667,11.7679166667,8.21716666667,23.6624166667,7.0755,10.6724166667,28.5630833333,19.4704166667,6.56475,13.6448333333
651.43,17.01975,11.7455,8.24941666667,23.7326666666,7.10708333333,10.6494166667,28.5678333333,19.468,6.57941666666,13.6499166667
651.76,16.9623333333,11.67875,8.15708333333,23.6591666667,6.98333333334,10.5820833333,28.4898333333,19.3464166667,6.48458333334,13.57175
652.09,16.9115,11.6355,8.10233333334,23.63125,6.92725,10.55225,28.4729166667,19.3440833333,6.43716666667,13.51525
652.42,16.8859166667,11.5829166667,8.0455,23.6114166667,6.8615,10.5243333333,28.4219166666,19.29675,6.39725,13.4964166667
652.75,16.9274166667,11.662,8.10933333333,23.7070833333,6.94258333333,10.5835833333,28.5049166667,19.3445833334,6.4515,13.5728333333
653.08,16.9358333334,11.6094166667,8.123,23.7593333333,6.92066666667,10.55875,28.546,19.3019166667,6.41025,13.597
653.41,16.95,11.6336666667,8.14658333333,23.8324166667,6.92583333334,10.5585,28.5673333333,19.3596666667,6.41191666667,13.6224166667
653.74,16.9346666667,11.6465833333,8.13258333333,23.8589166666,6.91258333334,10.5388333333,28.53275,19.391,6.38741666667,13.6180833334
654.06,16.9365,11.6379166667,8.06408333334,23.8364166667,6.91433333333,10.49875,28.50125,19.323,6.38658333334,13.6429166667
654.39,16.985,11.661,8.08125,23.8950833333,6.92975,10.4911666667,28.4849166667,19.3405,6.40675,13.7179166666
654.72,16.9475,11.62325,8.02375,23.9874166667,6.9375,10.443,28.5038333333,19.3710833333,6.334,13.7544166667
655.05,16.9503333333,11.649,8.00333333333,24.009,6.91441666667,10.5075,28.4839166667,19.3841666666,6.34158333333,13.7401666667
655.38,16.9475833333,11.6555,8.03625,24.0564166667,6.92866666667,10.4845,28.4418333333,19.4430833333,6.35191666667,13.7909166667
655.71,17.006,11.713,8.122,24.1970833333,7.00808333333,10.4929166667,28.50325,19.4735,6.40675,13.8490833333
656.04,17.02875,11.7649166667,8.1505,24.277,7.05783333333,10.5171666667,28.5753333333,19.4954166667,6.45766666667,13.8826666666
656.37,16.9629166667,11.651,8.08025,24.21675,6.97383333333,10.4676666667,28.48775,19.4321666667,6.3855,13.8319166666
656.69,16.98125,11.6845,8.08375,24.259,6.98891666667,10.5055,28.4813333333,19.4806666667,6.40725,13.8279166667
657.02,16.9211666667,11.6634166667,8.02508333333,24.24075,6.97191666666,10.4663333334,28.4598333333,19.4213333333,6.38566666667,13.8134166667
657.35,16.943,11.6659166667,8.013,24.2931666666,6.96625,10.4848333333,28.5205833333,19.43675,6.40916666667,13.814
657.68,16.9988333333,11.7535,8.109,24.4528333333,7.00775,10.5774166667,28.6688333333,19.5765833333,6.44625,13.8853333333
658.01,16.985,11.7825833333,8.13966666667,24.5264166667,7.05041666667,10.6419166667,28.7568333333,19.6068333333,6.45933333334,13.8929166667
658.34,17.0760833333,11.8954166667,8.25516666667,24.6719166667,7.10975,10.7105833333,28.82,19.69075,6.59975,13.9375833333
658.66,17.0816666667,11.90925,8.29566666667,24.70875,7.12783333334,10.6956666667,28.84375,19.7103333333,6.61908333334,13.9766666667
658.99,17.097,11.94325,8.27208333333,24.7418333333,7.14025,10.7174166667,28.9014166667,19.7195833334,6.635,13.9726666667
659.32,17.04875,11.8815,8.226,24.655,7.062,10.7015833333,28.7845833333,19.6716666667,6.57116666667,13.93475
659.65,16.99375,11.8425833333,8.19991666667,24.6190833333,7.01691666666,10.66075,28.72575,19.6681666666,6.50008333333,13.8993333333
659.98,17.0609166667,11.93875,8.27208333333,24.7379166667,7.08833333334,10.7333333333,28.7901666667,19.7329166666,6.56633333333,13.9473333333
660.31,17.0788333333,11.9633333333,8.2765,24.7636666667,7.10958333334,10.7145833333,28.7746666666,19.7609166667,6.56108333334,13.959
660.63,17.1335,11.9880833333,8.34166666667,24.85425,7.11566666667,10.7935,28.7980833333,19.7870833334,6.59975,13.9856666667
660.96,17.1228333334,11.9750833333,8.35566666667,24.8431666667,7.1205,10.8040833333,28.66925,19.78375,6.615,13.98725
661.29,17.13425,11.9820833333,8.35525,24.8765833333,7.15075,10.7885833333,28.5915833333,19.7521666667,6.64175,13.9871666667
661.62,17.1781666667,12.0324166667,8.36658333333,24.94925,7.16291666667,10.806,28.5778333333,19.79575,6.67625,14.0221666667
661.94,17.14775,11.9888333334,8.303,24.8800833334,7.11091666667,10.7960833333,28.4623333334,19.73775,6.61783333333,14.0184166666
662.27,17.1201666667,11.9821666667,8.2465,24.9180833334,7.08533333333,10.7865,28.38775,19.7094166667,6.577,13.9825
662.60,17.1385833333,11.9525833334,8.29933333333,25.0116666667,7.09441666666,10.77475,28.3384166667,19.7201666667,6.5505,13.9790833334
662.93,17.18925,12.04275,8.36958333333,25.1753333333,7.1845,10.8355,28.4204166667,19.7696666667,6.63908333333,14.0245
663.26,17.3498333333,12.1870833333,8.49758333333,25.33675,7.33716666667,10.9719166667,28.5348333334,19.8783333333,6.78508333333,14.1335833333
663.58,17.3155833333,12.1431666667,8.47233333333,25.3215,7.301,10.9519166667,28.4948333333,19.8386666667,6.81183333333,14.1215833333
663.91,17.3165,12.16975,8.50016666667,25.451,7.32308333333,10.9795833333,28.51575,19.8796666667,6.82966666667,14.1460833333
664.24,17.3216666667,12.146,8.50366666667,25.4599166666,7.34941666667,11.0079166667,28.4656666667,19.9084166667,6.82958333334,14.16325
664.57,17.2255,12.0685833333,8.44108333333,25.4225,7.2555,10.9173333333,28.4091666667,19.8041666667,6.72591666667,14.1085833333
664.89,17.1181666667,11.97275,8.35266666666,25.33875,7.17275,10.8500833333,28.3640833333,19.7128333333,6.62375,14.0140833333
665.22,17.0645,11.9034166667,8.29066666667,25.3085833334,7.14583333333,10.8395,28.30575,19.6399166667,6.59841666666,13.9789166667
665.55,17.0285833333,11.8653333333,8.299,25.2841666667,7.15983333333,10.8494166667,28.3288333333,19.6334166667,6.57758333333,13.9834166667
665.87,17.1259166667,11.9543333333,8.39116666667,25.34775,7.24016666667,10.9288333333,28.4860833333,19.7215,6.65466666666,14.1148333333
666.20,17.1394166666,12.0105,8.39075,25.38575,7.28341666667,11.0335833333,28.5349166666,19.748,6.73666666667,14.1375833333
666.53,17.1905,12.0375833333,8.37125,25.38025,7.27683333334,11.0615,28.5291666667,19.738,6.76083333333,14.13825
666.86,17.11575,11.9731666667,8.34658333333,25.37725,7.208,11.0619166667,28.5154166667,19.6920833333,6.67775,14.1660833334
667.18,17.1088333333,12.007,8.35716666667,25.4429166666,7.22325,11.0775,28.5211666667,19.7179166667,6.63783333333,14.1371666666
667.51,17.1514166667,12.0304166667,8.37933333333,25.4895833333,7.2465,11.103,28.5898333334,19.72275,6.681,14.1796666667
667.84,17.2179166666,12.1271666667,8.42475,25.626,7.31525,11.1449166667,28.73575,19.8359166667,6.741,14.2333333334
668.16,17.356,12.2175833333,8.50808333333,25.8011666667,7.47675,11.2645,28.8979166666,19.9854166667,6.8875,14.3415833334
668.49,17.3855833333,12.2113333333,8.52425,25.91275,7.49125,11.3005,28.9621666667,20.0108333333,6.93033333333,14.3714166667
668.82,17.4158333333,12.1700833333,8.51225,25.97075,7.48425,11.2676666666,29.0536666666,20.054,6.86233333333,14.39175
669.14,17.4966666667,12.2464166667,8.56933333333,26.10275,7.56725,11.2869166667,29.1315833333,20.1045833333,6.90483333333,14.4378333333
669.47,17.497,12.23625,8.59008333333,26.1391666666,7.58991666666,11.28925,29.0660833334,20.07475,6.90241666666,14.3834166667
669.80,17.51925,12.2390833334,8.601,26.1439166667,7.59175,11.225,29.0075,20.0626666667,6.87725,14.4006666667
670.13,17.5709166666,12.2585,8.66583333333,26.29475,7.66275,11.29175,29.0979166667,20.1404166667,6.8905,14.47675
670.45,17.6285833334,12.3053333333,8.71583333333,26.33725,7.6965,11.3195,29.0805833333,20.17325,6.986,14.47925
670.78,17.6208333333,12.28175,8.67858333334,26.33075,7.66216666667,11.2711666667,29.04275,20.1711666667,6.9925,14.4915
671.10,17.5898333334,12.23175,8.6025,26.2670833334,7.5995,11.2368333333,28.9844166667,20.1295833333,6.95883333333,14.44
671.43,17.5614166667,12.1710833333,8.55425,26.2621666667,7.55758333333,11.2165833333,28.9255,20.0499166667,6.90758333333,14.4275833334
671.76,17.5263333333,12.18925,8.5465,26.2643333333,7.50266666667,11.2309166667,28.9428333333,20.0085,6.86058333333,14.4306666667
